
[00:00:00.000 --> 00:00:05.220]  有一次我太太病了,她半夜咳得很辛苦
[00:02:20.380 --> 00:02:23.480]  是Emmanuel
[00:02:23.480 --> 00:02:28.420]  因為二馬來厘是一個希伯來的名字
[00:02:28.420 --> 00:02:31.440]  用希伯來文去翻譯
[00:02:31.440 --> 00:02:37.380]  就是Emmanuel
[00:02:37.380 --> 00:02:41.180]  而用希臘文或者羅馬文字去讀這個名字
[00:02:41.180 --> 00:02:47.500]  翻出來的就是Emmanuel
[00:02:47.500 --> 00:02:51.400]  就是神與我們同在的意思
[00:02:51.400 --> 00:02:55.300]  而這個E,Emmanuel的這個E
[00:02:55.300 --> 00:02:57.640]  就是今天講題
[00:02:57.640 --> 00:03:04.900]  聖誕節的ABCDE的E字
[00:03:04.900 --> 00:03:08.260]  聖誕節的真正意義
[00:03:08.260 --> 00:03:14.620]  就是神與我們同在
[00:03:14.620 --> 00:03:17.780]  聖誕節的真正意義
[00:03:17.780 --> 00:03:21.480]  就是神與我們同在的意思
[00:03:21.480 --> 00:03:24.980]  約翰福音一章一節
[00:03:24.980 --> 00:03:29.660]  太初有道,道與神同在,道就是神
[00:03:29.660 --> 00:03:31.060]  第14節
[00:03:31.060 --> 00:03:33.340]  道成了肉身,住在我們中間
[00:03:33.340 --> 00:03:36.300]  沖沖悶悶的由因典有真理
[00:03:36.300 --> 00:03:38.420]  我們也見過他的榮光
[00:03:38.420 --> 00:03:42.860]  正是父獨生子的榮光
[00:03:42.860 --> 00:03:45.780]  John Piper牧師寫過一篇文章
[00:03:45.780 --> 00:03:48.740]  是今年12月20號的靈修
[00:03:48.740 --> 00:03:51.700]  講到Christmas Solidarity
[00:03:51.700 --> 00:03:54.700]  聖誕節帶來人類的團結
[00:03:54.700 --> 00:03:57.140]  我覺得是一個很好的提醒
[00:03:57.140 --> 00:04:00.900]  也可以很活潑地帶出
[00:04:00.900 --> 00:04:03.820]  神與我們同在的信息
[00:04:03.820 --> 00:04:05.540]  他是這樣寫的
[00:04:05.540 --> 00:04:09.140]  他說撒旦的裝配線Assembly Line
[00:04:09.140 --> 00:04:15.300]  每天會生產出想百萬百萬計的罪惡
[00:04:15.300 --> 00:04:17.300]  sins
[00:04:17.300 --> 00:04:21.420]  他將這些罪惡裝到巨大的貨機上
[00:04:21.420 --> 00:04:23.220]  然後飛到天上
[00:04:23.220 --> 00:04:26.660]  在上帝面前散開
[00:04:26.660 --> 00:04:29.740]  接著嘲笑上帝
[00:04:29.740 --> 00:04:31.740]  不斷地笑
[00:04:31.740 --> 00:04:32.580]  對著上帝說
[00:04:32.580 --> 00:04:37.460]  這些就是你所創造的人的罪
[00:04:37.460 --> 00:04:41.940]  在裝配線上的每一分鐘的工作
[00:04:41.940 --> 00:04:46.220]  是使得上帝成為撒旦的笑柄
[00:04:46.220 --> 00:04:48.660]  罪是撒旦的事
[00:04:48.660 --> 00:04:52.220]  因為他討厭上帝的光輝和榮美
[00:04:52.220 --> 00:04:54.300]  聖潔和榮耀
[00:04:54.300 --> 00:04:57.020]  當人不相信、不信任
[00:04:57.020 --> 00:05:01.300]  和違背他們的造物主的時候
[00:05:01.300 --> 00:05:06.820]  沒有誰比撒旦更加的喜悅
[00:05:06.820 --> 00:05:11.060]  因此聖誕節是人類的好消息
[00:05:11.060 --> 00:05:15.300]  也是上帝的好消息
[00:05:15.300 --> 00:05:16.700]  為甚麼這樣說呢
[00:05:16.700 --> 00:05:19.580]  提摩太前書一章15節
[00:05:19.580 --> 00:05:20.860]  基督耶穌降世
[00:05:20.860 --> 00:05:22.700]  為要拯救罪人
[00:05:22.700 --> 00:05:23.940]  者話是可信的
[00:05:23.940 --> 00:05:25.940]  是十分可佩服的
[00:05:25.940 --> 00:05:28.740]  在罪人中我試過罪悔
[00:05:28.740 --> 00:05:30.380]  基督耶穌降世
[00:05:30.380 --> 00:05:37.260]  對我們、對人來說是一個好消息
[00:05:37.260 --> 00:05:39.780]  約翰一書三章八節
[00:05:39.780 --> 00:05:41.700]  犯罪的事屬魔鬼
[00:05:41.700 --> 00:05:44.340]  因為魔鬼從起初就犯罪
[00:05:44.340 --> 00:05:46.580]  神的兒子顯現出來
[00:05:46.580 --> 00:05:49.300]  為要除滅魔鬼的作為
[00:05:49.300 --> 00:05:54.100]  基督耶穌降世是上帝的好消息
[00:05:54.100 --> 00:05:59.260]  因為是除滅魔鬼的作為
[00:05:59.260 --> 00:06:02.580]  聖誕節是上帝的好消息
[00:06:02.580 --> 00:06:05.460]  因為耶穌是來帶領人
[00:06:05.460 --> 00:06:10.780]  在裝配廠裏面罷工
[00:06:10.780 --> 00:06:12.980]  他進入了這間裝配廠
[00:06:12.980 --> 00:06:15.460]  要求人們忠實的團結
[00:06:15.460 --> 00:06:19.060]  並且開始大規模的走出去
[00:06:19.060 --> 00:06:23.340]  離開這個罪惡的發源地
[00:06:23.340 --> 00:06:26.260]  沒有跟管理階層去談判
[00:06:26.260 --> 00:06:28.420]  沒有討價還價
[00:06:28.420 --> 00:06:29.940]  只有一絲不久
[00:06:29.940 --> 00:06:39.580]  堅定不移地反對生產罪
[00:06:39.580 --> 00:06:42.260]  聖誕讓人團結起來
[00:06:42.260 --> 00:06:46.220]  旨在將罪惡的貨機禁止飛行
[00:06:46.220 --> 00:06:49.620]  它不會使用武力或暴力
[00:06:49.620 --> 00:06:53.300]  但是對真理無情的忠誠
[00:06:53.300 --> 00:06:58.900]  它將赤裸感暴露出惡魔的行業
[00:06:58.900 --> 00:07:04.860]  以及撒旦破壞生命的真面目
[00:07:04.860 --> 00:07:06.780]  聖誕讓人團結起來
[00:07:06.780 --> 00:07:08.460]  不會放棄
[00:07:08.460 --> 00:07:10.780]  直到完全關閉
[00:07:10.780 --> 00:07:14.740]  這間裝配廠的夢想實現
[00:07:14.740 --> 00:07:17.940]  當罪被毀滅的時候
[00:07:17.940 --> 00:07:22.820]  神的命將再次完全被高舉
[00:07:22.820 --> 00:07:27.700]  沒有人會再嘲笑上帝
[00:07:27.700 --> 00:07:30.420]  如果你想這個聖誕節
[00:07:30.420 --> 00:07:32.980]  送給上帝一份禮物
[00:07:32.980 --> 00:07:36.220]  就離開這條裝配線
[00:07:36.220 --> 00:07:39.180]  永遠不要再回去
[00:07:39.180 --> 00:07:41.660]  在一條以神的愛建立的
[00:07:41.660 --> 00:07:43.820]  狗擦線(picket line)上面
[00:07:43.820 --> 00:07:46.300]  去佔據著你的位置
[00:07:46.300 --> 00:07:49.500]  加入聖誕團結的指紋當中
[00:07:49.500 --> 00:07:51.860]  直到神偉大的名字
[00:07:51.860 --> 00:07:53.940]  再次被尊崇
[00:07:53.940 --> 00:07:57.260]  祂在正義的光輝榮譽之中
[00:07:57.260 --> 00:08:02.220]  顯出榮耀、顯出榮光
[00:08:02.220 --> 00:08:05.820]  Emmanuel 神與我們同在
[00:08:05.820 --> 00:08:11.820]  這是人生之中最大的喜樂
[00:08:11.820 --> 00:08:12.740]  很多年前
[00:08:12.740 --> 00:08:15.820]  有一個愛國的傳教士
[00:08:15.820 --> 00:08:18.900]  逃難去到中國西部的一個省份
[00:08:18.900 --> 00:08:21.540]  憤怒的群眾一直追著他
[00:08:21.540 --> 00:08:24.820]  對他窮追猛打
[00:08:24.820 --> 00:08:26.420]  他一急
[00:08:26.420 --> 00:08:29.140]  去到河邊
[00:08:29.140 --> 00:08:31.300]  看到一艘小船
[00:08:31.300 --> 00:08:33.380]  那些人繼續追著他
[00:08:33.380 --> 00:08:36.140]  他一急就跳進水裡
[00:08:36.140 --> 00:08:39.940]  眾人仍然以矛去攻擊他
[00:08:39.940 --> 00:08:40.780]  感恩的
[00:08:40.780 --> 00:08:42.860]  他終於能夠安然逃脫
[00:08:42.860 --> 00:08:43.940]  後來他將這件事
[00:08:43.940 --> 00:08:45.700]  告訴一個基督徒朋友
[00:08:45.700 --> 00:08:47.540]  那個人就問他
[00:08:47.540 --> 00:08:49.460]  當你臨急跳進水裡的時候
[00:08:49.460 --> 00:08:51.660]  你想起哪一節聖經
[00:08:51.660 --> 00:08:53.660]  傳教士很驚奇地說
[00:08:53.660 --> 00:08:54.900]  什麼?
[00:08:54.900 --> 00:08:58.020]  永活的神親自與我同在
[00:08:58.020 --> 00:09:01.580]  我還用什麼其他的聖經章節?
[00:09:01.580 --> 00:09:03.020]  所以很多時候
[00:09:03.020 --> 00:09:07.420]  我都跟一些年長的弟兄姊妹去提醒
[00:09:07.420 --> 00:09:08.620]  亦都是安慰他們
[00:09:08.620 --> 00:09:09.340]  因為他們說
[00:09:09.340 --> 00:09:12.500]  我怎麼背都背不了我的聖經金句
[00:09:12.500 --> 00:09:14.180]  背不了不要緊
[00:09:14.180 --> 00:09:15.420]  背不了無所謂
[00:09:15.420 --> 00:09:18.740]  最重要的就是我們事事想起神
[00:09:18.740 --> 00:09:20.580]  事事記住神
[00:09:20.580 --> 00:09:25.740]  因為神同在
[00:09:25.740 --> 00:09:26.740]  各位朋友
[00:09:26.740 --> 00:09:27.300]  鬼頂尖
[00:09:27.300 --> 00:09:29.460]  或者在這一刻
[00:09:29.460 --> 00:09:32.780]  你正正遭遇到試煉
[00:09:32.780 --> 00:09:35.820]  又沒有哪一句聖經的話語
[00:09:35.820 --> 00:09:39.340]  可以說很恰當地去安慰你
[00:09:39.340 --> 00:09:40.740]  而在這個時候
[00:09:40.740 --> 00:09:43.460]  你只需要依靠這位
[00:09:43.460 --> 00:09:47.020]  時刻不離開你的主
[00:09:47.020 --> 00:09:49.580]  他就是永在的導
[00:09:49.580 --> 00:09:52.660]  因為他曾經應許過
[00:09:52.660 --> 00:09:54.780]  我總不撇下你
[00:09:54.780 --> 00:09:57.380]  也不丟棄你
[00:09:57.380 --> 00:10:00.660]  當仇敵逼近你的時候
[00:10:00.660 --> 00:10:02.300]  你應該知道
[00:10:02.300 --> 00:10:08.300]  上帝比你的仇敵更加接近你
[00:10:08.300 --> 00:10:11.220]  所以當主耶穌說了那句話
[00:10:11.220 --> 00:10:12.580]  不用怕
[00:10:12.580 --> 00:10:14.340]  我在這裡
[00:10:14.340 --> 00:10:17.620]  比我對我太太說的那句
[00:10:17.620 --> 00:10:21.500]  或者比任何人說什麼話
[00:10:21.500 --> 00:10:23.260]  順求得多
[00:10:23.260 --> 00:10:25.660]  責心得多
[00:10:25.660 --> 00:10:29.500]  他也都不是在我們頭腦裡面
[00:10:29.500 --> 00:10:34.700]  因為他真真實實地住在我們中間
[00:10:34.700 --> 00:10:38.780]  充充滿滿的有因典有真理
[00:10:38.780 --> 00:10:40.340]  我們也見過他的榮光
[00:10:40.340 --> 00:10:42.740]  正是負獨生子的榮光
[00:10:42.740 --> 00:10:44.780]  不是只是在我們頭腦裡面
[00:10:44.780 --> 00:10:46.580]  而是在我們生命當中
[00:10:46.580 --> 00:10:49.060]  在我們生活裡面
[00:10:49.060 --> 00:10:55.220]  Emmanuel 神與我們同在
[00:10:55.220 --> 00:10:57.180]  2
[00:10:57.180 --> 00:11:02.180]  不過在明白感受到
[00:11:02.180 --> 00:11:05.420]  E Emmanuel 之前
[00:11:05.420 --> 00:11:08.500]  我們一定要A
[00:11:08.500 --> 00:11:10.420]  A是什麼?
[00:11:10.420 --> 00:11:12.660]  A是接受
[00:11:12.660 --> 00:11:16.180]  我們一定要完全接受主耶穌基督
[00:11:16.180 --> 00:11:18.660]  成為我們生命的主
[00:11:18.660 --> 00:11:22.220]  接受耶穌基督進入我們的生命當中
[00:11:22.220 --> 00:11:25.620]  進入我們的心裡面
[00:11:25.620 --> 00:11:28.500]  約翰福音3:16-17
[00:11:28.500 --> 00:11:29.340]  神愛世人
[00:11:29.340 --> 00:11:32.060]  甚至將他的獨生子賜給他們
[00:11:32.060 --> 00:11:33.300]  叫一切信他的
[00:11:33.300 --> 00:11:34.420]  不致滅亡
[00:11:34.420 --> 00:11:37.820]  反得永生
[00:11:37.820 --> 00:11:39.820]  因為神差他的兒子降世
[00:11:39.820 --> 00:11:41.660]  不是要定世人的罪
[00:11:41.660 --> 00:11:47.780]  是要叫世人因他得救
[00:11:47.780 --> 00:11:48.660]  今日的經文
[00:11:48.660 --> 00:11:51.940]  路加福音2:8-12
[00:11:51.940 --> 00:11:53.460]  在伯利恆之夜地裡
[00:11:53.460 --> 00:11:54.740]  有牧羊的人
[00:11:54.740 --> 00:11:57.420]  夜間暗著姦恥看守羊群
[00:11:57.420 --> 00:11:59.780]  有主的使者站在他們旁邊
[00:11:59.780 --> 00:12:02.780]  主的榮光四面照著他們
[00:12:02.780 --> 00:12:05.660]  牧羊的人就甚懼怕
[00:12:05.660 --> 00:12:06.860]  那天使對他們說
[00:12:06.860 --> 00:12:08.060]  不要懼怕
[00:12:08.060 --> 00:12:09.940]  我報給你們大氣的訊息
[00:12:09.940 --> 00:12:12.380]  是關乎萬民的
[00:12:12.380 --> 00:12:14.100]  因今天在大衛的聖女
[00:12:14.100 --> 00:12:15.740]  為你們生了教主
[00:12:15.740 --> 00:12:17.580]  就是主基督
[00:12:17.580 --> 00:12:19.340]  你們要看見一個嬰孩
[00:12:19.340 --> 00:12:20.180]  包著布
[00:12:20.180 --> 00:12:21.700]  臥在馬槽裡
[00:12:21.700 --> 00:12:24.260]  那就是記號了
[00:12:24.260 --> 00:12:29.020]  上帝將他最寶貝的獨生兒子
[00:12:29.020 --> 00:12:30.860]  送給了我們
[00:12:30.860 --> 00:12:34.180]  這個是The best gift ever
[00:12:34.180 --> 00:12:35.900]  是我們收過的最好
[00:12:35.900 --> 00:12:38.020]  最好的一份禮物
[00:12:38.020 --> 00:12:39.900]  最寶貴的一份禮物
[00:12:39.900 --> 00:12:43.460]  我們的主耶穌
[00:12:43.460 --> 00:12:44.780]  可惜的是
[00:12:44.780 --> 00:12:47.140]  有很多人收了這份禮物
[00:12:47.140 --> 00:12:48.700]  他卻不去拆
[00:12:48.700 --> 00:12:52.740]  本來是可以跟耶穌同行
[00:12:52.740 --> 00:12:55.900]  但是他卻選擇孤軍作戰
[00:12:55.900 --> 00:12:57.700]  本來是可以由耶穌
[00:12:57.700 --> 00:13:00.140]  來承擔我們的罪債
[00:13:00.140 --> 00:13:02.580]  但是他卻仍然露露地
[00:13:02.580 --> 00:13:06.940]  將罪肩擔在自己的肩頭上面
[00:13:06.940 --> 00:13:10.580]  仍然樂於在罪裏面打滾
[00:13:10.580 --> 00:13:12.020]  本來可以接受
[00:13:12.020 --> 00:13:14.180]  接受主耶穌進入我們心裏面
[00:13:14.180 --> 00:13:16.140]  成為我們生命的主
[00:13:16.140 --> 00:13:18.820]  從此我們就無憂無慮
[00:13:18.820 --> 00:13:24.540]  但是他卻將主耶穌秉諸門外
[00:13:24.540 --> 00:13:26.540]  約翰福音1章9到12節
[00:13:26.540 --> 00:13:28.780]  那光是真光
[00:13:28.780 --> 00:13:31.460]  照亮一切生在世上的人
[00:13:31.460 --> 00:13:32.460]  他在世界
[00:13:32.460 --> 00:13:34.660]  世界也是藉著他做的
[00:13:34.660 --> 00:13:37.740]  世界卻不認識他
[00:13:37.740 --> 00:13:39.420]  他到自己的地方來
[00:13:39.420 --> 00:13:41.900]  自己的人都不接待他
[00:13:41.900 --> 00:13:43.060]  凡接待他的
[00:13:43.060 --> 00:13:44.460]  就是信他名的人
[00:13:44.460 --> 00:13:46.340]  他就賜他們權柄
[00:13:46.340 --> 00:13:49.260]  作神的兒女
[00:13:49.260 --> 00:13:52.460]  人生最大的喜樂就是
[00:13:52.460 --> 00:13:53.860]  Emmanual
[00:13:53.860 --> 00:13:55.020]  God with us
[00:13:55.020 --> 00:13:58.460]  神與我們同在
[00:13:58.460 --> 00:14:01.060]  而人生最大的悲哀是什麼?
[00:14:01.060 --> 00:14:02.620]  人生最大的悲哀就是
[00:14:02.620 --> 00:14:05.460]  不認識神、拒絕神
[00:14:05.460 --> 00:14:07.740]  每樣都以為自己可以搞定
[00:14:07.740 --> 00:14:08.740]  可以撐得住
[00:14:08.740 --> 00:14:10.740]  可以DIY
[00:14:10.740 --> 00:14:13.300]  每樣都不是Emmanual
[00:14:13.300 --> 00:14:14.500]  而是Manual
[00:14:14.500 --> 00:14:15.860]  要靠自己
[00:14:15.860 --> 00:14:16.860]  自己去做
[00:14:16.860 --> 00:14:18.500]  自己去頂
[00:14:18.500 --> 00:14:20.340]  你說多麼辛苦
[00:14:20.340 --> 00:14:23.100]  也是多麼無奈
[00:14:23.100 --> 00:14:24.660]  無論人多麼成功
[00:14:24.660 --> 00:14:25.620]  多麼風光
[00:14:25.620 --> 00:14:27.900]  都只是短暫
[00:14:27.900 --> 00:14:29.700]  當年蔡鋒華的那一句
[00:14:29.700 --> 00:14:32.500]  偏黑的光輝不等於永恆
[00:14:32.500 --> 00:14:34.220]  其實是真理
[00:14:34.220 --> 00:14:35.660]  只是錯在
[00:14:35.660 --> 00:14:40.460]  她說話的那個動機和時機
[00:14:40.460 --> 00:14:43.420]  如果還沒接受主耶穌基督
[00:14:43.420 --> 00:14:46.660]  成為你生命的主的話
[00:14:46.660 --> 00:14:48.860]  各位朋友
[00:14:48.860 --> 00:14:51.980]  今天這個時候
[00:14:51.980 --> 00:14:56.140]  就是最佳的時機
[00:14:56.140 --> 00:14:58.500]  當我們接受了
[00:14:58.500 --> 00:15:01.660]  天父上帝的這份最大的禮物之後
[00:15:01.660 --> 00:15:05.500]  我們有什麼回應呢?
[00:15:05.500 --> 00:15:07.580]  剛剛過去的聖誕節
[00:15:07.580 --> 00:15:10.220]  我們期望收到禮物
[00:15:10.220 --> 00:15:12.860]  但是聖誕節和送禮物
[00:15:12.860 --> 00:15:16.500]  原來在聖經上面是有關係的
[00:15:16.500 --> 00:15:18.780]  我不是指在12月下旬
[00:15:18.780 --> 00:15:22.220]  你通過在商場裡面的瘋狂購物
[00:15:22.220 --> 00:15:25.300]  或者在一個派對上面
[00:15:25.300 --> 00:15:29.260]  你怎樣的交換禮物
[00:15:29.260 --> 00:15:32.860]  而是我們怎樣對待禮物
[00:15:32.860 --> 00:15:38.700]  是慷慨和自由地送出禮物的這個概念
[00:15:38.700 --> 00:15:42.220]  因為上帝是無私的
[00:15:42.220 --> 00:15:44.500]  什麼都沒有保留的
[00:15:44.500 --> 00:15:47.340]  將祂的獨生兒子賜給我們
[00:15:47.340 --> 00:15:49.940]  送給我們來救贖我們
[00:15:49.940 --> 00:15:52.060]  而作為回應
[00:15:52.060 --> 00:15:54.380]  我們有沒有保留呢?
[00:15:54.380 --> 00:15:56.540]  我們彼此相愛
[00:15:56.540 --> 00:16:00.980]  因此我們對上帝的愛有多少
[00:16:00.980 --> 00:16:03.580]  原來在某一定程度上
[00:16:03.580 --> 00:16:04.900]  我們是看得到的
[00:16:04.900 --> 00:16:06.820]  是可以衡量得到的
[00:16:06.820 --> 00:16:08.300]  怎樣衡量?
[00:16:08.300 --> 00:16:11.060]  可以由我們有多慷慨
[00:16:11.060 --> 00:16:14.500]  和我們送給彼此的有形
[00:16:14.500 --> 00:16:17.260]  以及無形的禮物的意願裡面
[00:16:17.260 --> 00:16:20.420]  可以看到出來的
[00:16:20.420 --> 00:16:23.780]  作為信所愛的目標
[00:16:23.780 --> 00:16:25.780]  以及接收者
[00:16:25.780 --> 00:16:28.220]  我們很滿足
[00:16:28.220 --> 00:16:33.180]  從而產生了渴望可以照顧別人的需要
[00:16:33.180 --> 00:16:37.260]  知道什麼是被上帝愛的那種感覺
[00:16:37.260 --> 00:16:40.060]  以及經歷
[00:16:40.060 --> 00:16:43.700]  應該就會驅使我們
[00:16:43.700 --> 00:16:48.500]  好像我們所得到的自由一樣
[00:16:48.500 --> 00:16:50.700]  接著就去施予
[00:16:50.700 --> 00:16:53.420]  去饋贈
[00:16:53.420 --> 00:16:56.060]  約翰一書四章十九節說:我們愛
[00:16:56.060 --> 00:16:58.460]  因為神先愛我們
[00:16:58.460 --> 00:16:59.500]  我們怎麼懂得愛?
[00:16:59.500 --> 00:17:02.700]  原來因為神先愛我們
[00:17:02.700 --> 00:17:08.180]  所以我們才懂得去愛別人
[00:17:08.180 --> 00:17:11.860]  一個被救贖的心會發現
[00:17:11.860 --> 00:17:15.020]  我們對生活會越來越滿意
[00:17:15.020 --> 00:17:19.300]  越來越感恩
[00:17:19.300 --> 00:17:23.780]  即使是可能需要以巨大的個人成本
[00:17:23.780 --> 00:17:26.660]  也在所不計
[00:17:26.660 --> 00:17:31.100]  盼望可以豐富和改善別人的生活
[00:17:31.100 --> 00:17:35.220]  無論是通過給予別人時間
[00:17:35.220 --> 00:17:37.460]  或者是給予別人你的專長
[00:17:37.460 --> 00:17:42.700]  或者任何的資源去幫助和鼓勵
[00:17:42.700 --> 00:17:48.300]  反映出基督的樣式和神的榮耀
[00:17:48.300 --> 00:17:50.820]  我不是要求每一個弟兄姊妹
[00:17:50.820 --> 00:17:52.700]  都一定要做教會的領袖
[00:17:52.700 --> 00:17:55.540]  做執事去宣教等等
[00:17:55.540 --> 00:17:56.660]  記得我說過
[00:17:56.660 --> 00:17:57.820]  我們不是要請求
[00:17:57.820 --> 00:18:00.620]  也不是要湊數
[00:18:00.620 --> 00:18:04.460]  不夠人做 所以我才做
[00:18:04.460 --> 00:18:07.180]  甚至不是我得我掂
[00:18:07.180 --> 00:18:09.780]  所以我可以去幫忙
[00:18:09.780 --> 00:18:14.420]  明白知道我們其實都是成事不足
[00:18:14.420 --> 00:18:16.020]  敗事有餘
[00:18:16.020 --> 00:18:19.980]  只有心知我們自己是不配的
[00:18:19.980 --> 00:18:21.500]  當我們知道自己是不配
[00:18:21.500 --> 00:18:23.180]  我們才會珍惜
[00:18:23.180 --> 00:18:27.860]  才會感恩有侍奉的機會
[00:18:27.860 --> 00:18:31.660]  也只有清楚神的呼召
[00:18:31.660 --> 00:18:33.820]  我們才會回應
[00:18:33.820 --> 00:18:37.780]  才是真侍奉
[00:18:37.780 --> 00:18:39.100]  我要求的
[00:18:39.100 --> 00:18:44.140]  就是我們恰如其分地去散發基督的興香
[00:18:44.140 --> 00:18:45.740]  簡單的說
[00:18:45.740 --> 00:18:47.940]  多一點的感恩
[00:18:47.940 --> 00:18:50.820]  少一點的抱怨
[00:18:50.820 --> 00:18:52.660]  多一點的欣賞
[00:18:52.660 --> 00:18:55.140]  少一點的投訴
[00:18:55.140 --> 00:18:56.860]  多一點的關心
[00:18:56.860 --> 00:18:59.580]  少一點的冷漠
[00:18:59.580 --> 00:19:00.940]  在教堂裏面也好
[00:19:00.940 --> 00:19:02.980]  外面也好
[00:19:02.980 --> 00:19:05.500]  事事通人
[00:19:05.500 --> 00:19:07.180]  如果在聖誕節的時候
[00:19:07.180 --> 00:19:09.380]  可以說一聲聖誕快樂
[00:19:09.380 --> 00:19:11.220]  Merry Christmas
[00:19:11.220 --> 00:19:11.980]  你有沒有發覺
[00:19:11.980 --> 00:19:14.540]  有沒有留意到這句話
[00:19:14.540 --> 00:19:16.780]  人與人之間所說的這句話
[00:19:16.780 --> 00:19:20.380]  現在越來越聽得少了
[00:19:20.380 --> 00:19:21.780]  甚至連聖誕上面
[00:19:21.780 --> 00:19:25.620]  也很少提及聖誕節這個事
[00:19:25.620 --> 00:19:29.940]  更加不要說聖誕節的真正原因
[00:19:29.940 --> 00:19:35.580]  就是主基督根本可能沒有什麼人會說得到
[00:19:35.580 --> 00:19:36.900]  在教會聚餐也好
[00:19:36.900 --> 00:19:38.340]  在家裡聚餐也好
[00:19:38.340 --> 00:19:43.140]  不要只是停留在Eat, Drink and Demarry
[00:19:43.140 --> 00:19:47.740]  更多的去分享主耶穌基督的愛
[00:19:47.740 --> 00:19:52.260]  以及恩典
[00:19:52.260 --> 00:19:53.620]  有一間餐廳
[00:19:53.620 --> 00:19:57.380]  開宗明義感以一節聖經金句作為招牌
[00:19:57.380 --> 00:19:58.260]  於是我說
[00:19:58.260 --> 00:20:01.460]  這間餐廳是我跟服務員也好
[00:20:01.460 --> 00:20:03.260]  或者跟其他的食物也好說
[00:20:03.260 --> 00:20:05.020]  May God bless you
[00:20:05.020 --> 00:20:07.300]  最舒服的一間餐廳
[00:20:07.300 --> 00:20:08.500]  其餘的時間
[00:20:08.500 --> 00:20:09.820]  其他的地方
[00:20:09.820 --> 00:20:14.100]  我們收到這份The best gift ever
[00:20:14.100 --> 00:20:17.420]  我們有沒有好好地將主的平安
[00:20:17.420 --> 00:20:22.500]  將主的賜福傳遞出去呢?
[00:20:22.500 --> 00:20:24.740]  《老家福音》二章十三到十四節
[00:20:24.740 --> 00:20:26.420]  忽然有一大隊天兵
[00:20:26.420 --> 00:20:28.460]  與那天使讚美神說
[00:20:28.460 --> 00:20:31.100]  在至高之處榮耀歸於神
[00:20:31.100 --> 00:20:36.380]  在地上平安歸於他所喜悅的人
[00:20:36.380 --> 00:20:38.740]  《話題福音》二章一到二節又說
[00:20:38.740 --> 00:20:40.540]  當希律王的時候
[00:20:40.540 --> 00:20:43.060]  耶穌生在猶太的伯利恆
[00:20:43.060 --> 00:20:46.740]  有幾個博士從東方來到耶路撒冷說
[00:20:46.740 --> 00:20:47.940]  但生下來
[00:20:47.940 --> 00:20:51.060]  作猶太人之王的在那裡
[00:20:51.060 --> 00:20:53.300]  我們在東方看見他的星
[00:20:53.300 --> 00:20:56.460]  得來拜他
[00:20:56.460 --> 00:21:00.020]  然後第九到十一節
[00:21:00.020 --> 00:21:01.940]  在東方所看見的那星
[00:21:01.940 --> 00:21:05.620]  忽然在他們面前前頭行
