
[00:00:00.000 --> 00:00:09.800]  各位覺得希伯來書是誰著的 誰是作者
[00:05:53.600 --> 00:05:57.400]  這裡說眾祭司在聖所
[00:05:57.400 --> 00:06:00.400]  行許多的服事為人禱告
[00:06:00.400 --> 00:06:03.000]  為人解釋疑難雜症
[00:06:03.000 --> 00:06:05.400]  甚至於聖所裡面有師班
[00:06:05.400 --> 00:06:10.000]  24小時不停的在那裡歌唱讚美神
[00:06:10.000 --> 00:06:13.800]  但是再來就是赤聖所
[00:06:13.800 --> 00:06:18.400]  赤聖所只有大祭司一年可以進去一次
[00:06:18.400 --> 00:06:21.600]  Hallelujah 讚美神
[00:06:21.600 --> 00:06:24.000]  但是我們也看到聖經上面說
[00:06:24.000 --> 00:06:27.400]  當耶穌基督被釘死在十字架上的時候
[00:06:27.400 --> 00:06:33.400]  他說聖所的脈子從上到下列為兩半
[00:06:33.400 --> 00:06:37.600]  換句話說神與人的隔絕就不在了
[00:06:37.600 --> 00:06:41.800]  我們就可以跟神完完全全的在一起了
[00:06:41.800 --> 00:06:48.400]  所以審判台就成為了神座
[00:06:48.400 --> 00:06:53.600]  他說眾祭司在聖所裡面
[00:06:53.600 --> 00:06:58.600]  聖所我們常常說是教會或者是教堂
[00:06:58.600 --> 00:07:05.600]  眾祭司今天按照馬丁路德說人人皆祭司
[00:07:05.600 --> 00:07:09.200]  就好像眾祭司來到聖所
[00:07:09.200 --> 00:07:11.800]  換句話說我們是神的兒女
[00:07:11.800 --> 00:07:14.600]  我們來神的面前
[00:07:14.600 --> 00:07:19.600]  但是唯有大祭司才能進入赤聖所
[00:07:19.600 --> 00:07:23.400]  所以你如果是基督徒你是信徒
[00:07:23.400 --> 00:07:29.000]  你在聖所裡面但是你有沒有進入赤聖所
[00:07:29.000 --> 00:07:33.000]  你那個赤聖所的時候你在神的面前
[00:07:33.000 --> 00:07:35.200]  你單獨與祂面對面
[00:07:35.200 --> 00:07:40.400]  好像大衛一樣與祂面對面似的
[00:07:40.400 --> 00:07:45.200]  我禁不住要問我們你現在在哪裡
[00:07:45.200 --> 00:07:49.600]  在聖所裡面在赤聖所裡面
[00:07:49.600 --> 00:07:55.200]  還是你還在外院還是你進入到內院裡面來了
[00:07:55.200 --> 00:07:58.200]  但是不管怎麼樣
[00:07:58.200 --> 00:08:01.600]  希伯來書說我們進入聖所
[00:08:01.600 --> 00:08:04.400]  我們進入赤聖所
[00:08:04.400 --> 00:08:10.000]  他說我們經耶穌的血得以坦然進入赤聖所
[00:08:10.000 --> 00:08:15.200]  這是第一個進入希伯來的選擇
[00:08:15.200 --> 00:08:20.200]  因為神對希伯來人對他的兒女
[00:08:20.200 --> 00:08:23.400]  他對他的兒女的一種呼召
[00:08:23.400 --> 00:08:29.200]  他說是藉著他給我們開了一條又新又活的路
[00:08:29.200 --> 00:08:31.200]  所以這個路
[00:08:31.200 --> 00:08:35.000]  這個第一個希伯來的選擇是說
[00:08:35.000 --> 00:08:37.400]  我們要走上那又新又活的路
[00:08:37.400 --> 00:08:39.000]  聖靈激勵我們
[00:08:39.000 --> 00:08:41.600]  讓我們潔淨成聖
[00:08:41.600 --> 00:08:44.000]  這一條路我們要走上去
[00:08:44.000 --> 00:08:46.200]  而經過這個曼子
[00:08:46.200 --> 00:08:50.400]  這個曼子就是耶穌基督的身體
[00:08:50.400 --> 00:08:56.800]  而我們心中天良的虧欠已經灑去了
[00:08:56.800 --> 00:09:01.000]  就是我們心裡面不再有任何虧欠了
[00:09:01.000 --> 00:09:04.200]  因為神已經為我們贖了這個罪
[00:09:04.200 --> 00:09:07.600]  我們就可以坦然無懼來到神的面前
[00:09:07.600 --> 00:09:09.000]  跟著他說
[00:09:09.000 --> 00:09:13.200]  就當存著誠心和充足的信心
[00:09:13.200 --> 00:09:15.200]  來到神的面前
[00:09:15.200 --> 00:09:19.200]  所以我們要有誠實誠實相信的心
[00:09:19.200 --> 00:09:21.600]  還有完完全全的信心
[00:09:21.600 --> 00:09:26.200]  也接受我們所承認的指望不自動搖
[00:09:26.200 --> 00:09:29.800]  因為那應許我們的是信息的
[00:09:29.800 --> 00:09:31.400]  這是我們再一次
[00:09:31.400 --> 00:09:34.000]  要高高興興歡歡喜喜的
[00:09:34.000 --> 00:09:38.000]  也要彼此相顧激發熱心勉勵行善
[00:09:38.000 --> 00:09:40.400]  不可停止聚會
[00:09:40.400 --> 00:09:41.400]  是的
[00:09:41.400 --> 00:09:44.400]  這是神讓我們要進入
[00:09:44.400 --> 00:09:46.800]  那希伯來的選擇
[00:09:46.800 --> 00:09:48.800]  一個神的兒女
[00:09:48.800 --> 00:09:51.200]  就應當要如此
[00:09:51.200 --> 00:09:52.000]  哈雷路亞
[00:09:52.000 --> 00:09:53.600]  是的
[00:09:53.600 --> 00:09:55.400]  您知道嗎
[00:09:55.400 --> 00:09:58.800]  這個進入聖所至聖所
[00:09:58.800 --> 00:10:02.200]  就是進入神的面光之中
[00:10:02.200 --> 00:10:06.600]  就是與神同在
[00:10:06.600 --> 00:10:09.400]  幾個有名的大學
[00:10:09.400 --> 00:10:12.000]  譬如像是耶魯大學
[00:10:12.000 --> 00:10:14.800]  世界最古老的
[00:10:14.800 --> 00:10:19.000]  它的校徽上面就用了一句話
[00:10:19.000 --> 00:10:22.200]  就是詩篇二十七篇第一節
[00:10:22.200 --> 00:10:23.400]  它是說
[00:10:23.400 --> 00:10:26.200]  Dominus ino metio ma
[00:10:26.200 --> 00:10:29.600]  意思是說耶和華是我的亮光
[00:10:29.600 --> 00:10:32.200]  這是他們學校的校訓
[00:10:32.200 --> 00:10:35.200]  詩篇上面一段經文
[00:10:35.200 --> 00:10:38.600]  你去看所有有名的大學
[00:10:38.600 --> 00:10:41.600]  通通是用聖經上面的經文
[00:10:41.600 --> 00:10:43.400]  做他們的校訓
[00:10:43.400 --> 00:10:46.400]  譬如說哈佛大學
[00:10:46.400 --> 00:10:49.200]  他以前就講說真理
[00:10:49.200 --> 00:10:53.400]  現在是改為榮耀歸基督
[00:10:53.400 --> 00:10:56.600]  耶魯大學是說光明與真理
[00:10:56.600 --> 00:10:58.400]  加州理工學院
[00:10:58.400 --> 00:11:02.000]  是說真理使人有自由
[00:11:02.000 --> 00:11:07.000]  哥倫比亞大學說在光中見光
[00:11:07.000 --> 00:11:10.600]  布朗大學說我們信賴上帝
[00:11:10.600 --> 00:11:14.600]  康乃爾大學說真理使人得自由
[00:11:14.600 --> 00:11:18.200]  是不是每一個這些大學
[00:11:18.200 --> 00:11:21.000]  通通是從神學院開始
[00:11:21.000 --> 00:11:23.400]  通通是帶著基督的教育
[00:11:23.400 --> 00:11:25.000]  基督的精神
[00:11:25.000 --> 00:11:28.600]  來為這個世界培養英才
[00:11:28.600 --> 00:11:30.600]  來管理來治理
[00:11:30.600 --> 00:11:35.400]  所以讓我們再一次歡喜快樂的
[00:11:35.400 --> 00:11:38.400]  就好像有一個很英勇的將軍
[00:11:38.400 --> 00:11:39.600]  他死了
[00:11:39.600 --> 00:11:42.200]  他的墓碑上面刻著
[00:11:42.200 --> 00:11:44.200]  他敬畏神
[00:11:44.200 --> 00:11:47.400]  所以他什麼都不怕
[00:11:47.400 --> 00:11:50.200]  讓我們能夠在神的光中
[00:11:50.200 --> 00:11:51.800]  在神的面前
[00:11:51.800 --> 00:11:55.000]  帶著一個敬畏神的心
[00:11:55.000 --> 00:11:57.600]  跟著他又說
[00:11:57.600 --> 00:12:02.400]  所以我們應當離開基督道理的開端
[00:12:02.400 --> 00:12:06.400]  竭力進到完全的地步
[00:12:06.400 --> 00:12:08.000]  不再立根基
[00:12:08.000 --> 00:12:10.400]  就如那懊悔死刑
[00:12:10.400 --> 00:12:12.200]  信靠神
[00:12:12.200 --> 00:12:14.600]  這句話的意思是說
[00:12:14.600 --> 00:12:19.400]  我們應該要進入到一個完全的地步
[00:12:19.400 --> 00:12:23.400]  就是一個完美的靈性
[00:12:23.400 --> 00:12:24.600]  他又說
[00:12:24.600 --> 00:12:28.200]  我們要離開基督道理的開端
[00:12:28.200 --> 00:12:32.800]  就是說我們不要再做了幾年
[00:12:32.800 --> 00:12:36.400]  做了十年的基督徒還在講耶穌愛我
[00:12:36.400 --> 00:12:39.600]  還在講信基督有永生
[00:12:39.600 --> 00:12:42.200]  那是基督的開端
[00:12:42.200 --> 00:12:45.000]  我們的基督道理的開端
[00:12:45.000 --> 00:12:47.000]  我們信主的基礎已經立好了
[00:12:47.000 --> 00:12:50.400]  就不要再擔心你究竟有沒有救恩了
[00:12:50.400 --> 00:12:52.600]  你已經有了
[00:12:52.600 --> 00:12:54.400]  不要再原地踏步了
[00:12:54.400 --> 00:12:56.600]  要向前走
[00:12:56.600 --> 00:12:59.400]  不要再自己信了這麼多年
[00:12:59.400 --> 00:13:03.600]  一開口還在講這些基督道理的開端
[00:13:03.600 --> 00:13:05.800]  那是要進入
[00:13:05.800 --> 00:13:09.200]  竭力進入完全的地步
[00:13:09.200 --> 00:13:14.000]  就是對神的話有充分的認識
[00:13:14.000 --> 00:13:15.200]  當然了
[00:13:15.200 --> 00:13:19.200]  竭力進入完全的地步有可能嗎
[00:13:19.200 --> 00:13:22.200]  有一個神學家叫做齊克果
[00:13:22.200 --> 00:13:27.200]  他說世界上面有一個基督徒是完全的
[00:13:27.200 --> 00:13:30.600]  而且是唯一的完全的基督徒
[00:13:30.600 --> 00:13:32.600]  不過他已經死了
[00:13:32.600 --> 00:13:34.000]  他已經升天了
[00:13:34.000 --> 00:13:36.200]  就是耶穌基督
[00:13:36.200 --> 00:13:40.400]  在此之外沒有一個人是完全
[00:13:40.400 --> 00:13:41.600]  但是不管怎麼樣
[00:13:41.600 --> 00:13:45.600]  我們要竭力進入完全的地步
[00:13:45.600 --> 00:13:49.600]  能夠離開信仰的初階
[00:13:49.600 --> 00:13:51.600]  什麼叫信仰的初階呢
[00:13:51.600 --> 00:13:55.200]  就是他下面跟著講說
[00:13:55.200 --> 00:13:58.400]  常常在基督教裡面
[00:13:58.400 --> 00:14:00.200]  甚至於在天主教裡面
[00:14:00.200 --> 00:14:03.400]  他講著講著還是在講一些
[00:14:03.400 --> 00:14:04.600]  禮儀
[00:14:04.600 --> 00:14:06.200]  行事
[00:14:06.200 --> 00:14:09.000]  或者是一些儀式
[00:14:09.000 --> 00:14:11.200]  譬如他有講了幾個
[00:14:11.200 --> 00:14:13.400]  他說是
[00:14:13.400 --> 00:14:16.400]  懊悔死刑
[00:14:16.400 --> 00:14:19.000]  這個這句話不太容易懂
[00:14:19.000 --> 00:14:21.200]  他的意思是說
[00:14:21.200 --> 00:14:24.200]  死刑有兩個意思
[00:14:24.200 --> 00:14:27.000]  一個是活死人的行為
[00:14:27.000 --> 00:14:29.800]  一個是死活人的行為
[00:14:29.800 --> 00:14:31.600]  你知道嗎
[00:14:31.600 --> 00:14:35.800]  活死人意思是說
[00:14:35.800 --> 00:14:39.800]  活的但是卻做出
[00:14:39.800 --> 00:14:41.000]  罪孽過犯
[00:14:41.000 --> 00:14:43.600]  死在罪孽過犯中的行為
[00:14:43.600 --> 00:14:46.000]  我們會為此而懊悔
[00:14:46.000 --> 00:14:49.000]  但是卻仍然是活死為
[00:14:49.000 --> 00:14:51.600]  因為懊悔跟懊悔就好像
[00:14:51.600 --> 00:14:54.400]  認罪沒有悔改
[00:14:54.400 --> 00:14:56.600]  還是一個活死人
[00:14:56.600 --> 00:14:59.200]  另外一個是死活人
[00:14:59.200 --> 00:15:02.800]  就是說他明明是活人
[00:15:02.800 --> 00:15:06.400]  但是他卻沒有任何
[00:15:06.400 --> 00:15:09.000]  合乎神旨意的行為
[00:15:09.000 --> 00:15:11.600]  所以是一個死的活人
[00:15:11.600 --> 00:15:15.000]  或者我以前在軍中
[00:15:15.000 --> 00:15:19.200]  他們會罵剛來的受訓的
[00:15:19.200 --> 00:15:21.600]  死老百姓死老百姓
[00:15:21.600 --> 00:15:22.800]  你知道嗎
[00:15:22.800 --> 00:15:24.800]  就是這個意思
[00:15:24.800 --> 00:15:27.600]  在軍隊裡面受操練過的
[00:15:27.600 --> 00:15:30.000]  就不再是死老百姓了
[00:15:30.000 --> 00:15:33.600]  基督徒就不再是死活人了
[00:15:33.600 --> 00:15:35.800]  因為我們是屬神的人
[00:15:35.800 --> 00:15:39.200]  我們既是活得有盼望
[00:15:39.200 --> 00:15:41.400]  我們也活得有行為
[00:15:41.400 --> 00:15:44.200]  能夠合乎神的意思
[00:15:44.200 --> 00:15:46.200]  hallelujah 是的
[00:15:46.200 --> 00:15:48.600]  那麼各樣的洗禮
[00:15:48.600 --> 00:15:51.600]  也是常常我們會
[00:15:51.600 --> 00:15:54.000]  在這個中間打轉走不出來
[00:15:54.000 --> 00:15:56.600]  這個初階的信仰
[00:15:56.600 --> 00:15:58.800]  聖經上面有好多種洗禮
[00:15:58.800 --> 00:15:59.800]  不是嗎
[00:15:59.800 --> 00:16:01.200]  有水洗
[00:16:01.200 --> 00:16:02.600]  有火洗
[00:16:02.600 --> 00:16:04.200]  有聖靈的洗
[00:16:04.200 --> 00:16:05.600]  還有基督的洗
[00:16:05.600 --> 00:16:08.800]  還有釋迦的洗
[00:16:08.800 --> 00:16:10.200]  還有靈洗
[00:16:10.200 --> 00:16:13.800]  甚至於天主教還有什麼
[00:16:13.800 --> 00:16:15.800]  給使人受洗
[00:16:15.800 --> 00:16:18.000]  給使人施洗
[00:16:18.000 --> 00:16:21.000]  我們今天就是一個水洗
[00:16:21.000 --> 00:16:23.800]  我每次洗我都說
[00:16:23.800 --> 00:16:26.800]  奉聖父、聖子、聖靈的名
[00:16:26.800 --> 00:16:28.600]  為你施洗
[00:16:28.600 --> 00:16:29.800]  所以聖父也有了
[00:16:29.800 --> 00:16:30.600]  聖子也有了
[00:16:30.600 --> 00:16:31.600]  聖靈也有了
[00:16:31.600 --> 00:16:34.000]  就不用再什麼
[00:16:34.000 --> 00:16:35.800]  聖靈的洗了
[00:16:35.800 --> 00:16:37.200]  而進到水裡面
[00:16:37.200 --> 00:16:40.600]  與基督同時一同復活
[00:16:40.600 --> 00:16:44.400]  這是我們唯一
[00:16:44.400 --> 00:16:46.000]  唯二
[00:16:46.000 --> 00:16:48.400]  從這麼古老留到現在
[00:16:48.400 --> 00:16:52.200]  還有在行的聖禮
[00:16:52.200 --> 00:16:54.000]  一個就是洗禮
[00:16:54.000 --> 00:16:56.000]  一個就是擺禮
[00:16:56.000 --> 00:16:59.800]  到今天我們還仍然照著做的
[00:16:59.800 --> 00:17:01.600]  所以讓我們回到一個
[00:17:01.600 --> 00:17:04.000]  能夠竭力完全的
[00:17:04.000 --> 00:17:06.400]  這樣子的一個選招
[00:17:06.400 --> 00:17:09.000]  能夠讓我們克服環境
[00:17:09.000 --> 00:17:11.400]  即使是我們不完全
[00:17:11.400 --> 00:17:14.000]  但是我們有一生之久
[00:17:14.000 --> 00:17:16.000]  可以讓我們成聖
[00:17:16.000 --> 00:17:17.200]  您知道嗎
[00:17:17.200 --> 00:17:20.800]  即使在困難的環境裡面
[00:17:20.800 --> 00:17:23.600]  我們仍然要稱頌讚美神
[00:17:23.600 --> 00:17:28.000]  我們仍然要做一個神的指名
[00:17:28.000 --> 00:17:29.600]  哈雷路亞
[00:17:29.600 --> 00:17:30.800]  您知道嗎
[00:17:30.800 --> 00:17:34.600]  假如你在一個颳風下雨天
[00:17:34.600 --> 00:17:37.000]  你聽到有鳥在叫
[00:17:37.000 --> 00:17:40.000]  你知道那是什麼鳥嗎
[00:17:40.000 --> 00:17:42.000]  那一定是杜鵑鳥
[00:17:42.000 --> 00:17:43.600]  是的
[00:17:43.600 --> 00:17:46.000]  只有杜鵑鳥它在颳風下雨
[00:17:46.000 --> 00:17:48.000]  它仍然會叫
[00:17:48.000 --> 00:17:50.800]  所以讓我們做一個杜鵑鳥
[00:17:50.800 --> 00:17:53.400]  不管我們的景況如何
[00:17:53.400 --> 00:17:54.800]  我們仍然是
[00:17:54.800 --> 00:17:58.600]  盡我們所能做到完全
[00:17:58.600 --> 00:18:01.400]  所有的魚都是順流而下
[00:18:01.400 --> 00:18:04.800]  唯有鮭魚是逆流而上
[00:18:04.800 --> 00:18:07.400]  我們再一次感謝神讚美神
[00:18:07.400 --> 00:18:11.000]  然後他又說
[00:18:11.000 --> 00:18:14.000]  我們既蒙留下
[00:18:14.000 --> 00:18:17.800]  有進入他安息的印記
[00:18:17.800 --> 00:18:20.800]  這也是一個進入希伯來的選擇
[00:18:20.800 --> 00:18:24.800]  神要給他的指名有安息
[00:18:24.800 --> 00:18:25.800]  哈雷路亞
[00:18:25.800 --> 00:18:27.200]  是的
[00:18:27.200 --> 00:18:28.000]  跟著他又說
[00:18:28.000 --> 00:18:31.400]  既有並進入安息的人
[00:18:31.400 --> 00:18:33.800]  那先前聽見福音的
[00:18:33.800 --> 00:18:36.600]  因為不信從不得進去
[00:18:36.600 --> 00:18:37.600]  哈雷路亞
[00:18:37.600 --> 00:18:38.600]  是的
[00:18:38.600 --> 00:18:40.400]  然後他跟著就說
[00:18:40.400 --> 00:18:41.800]  這樣看來
[00:18:41.800 --> 00:18:44.400]  並另有一個安息日的安息
[00:18:44.400 --> 00:18:48.600]  為神的指名存留
[00:18:48.600 --> 00:18:51.400]  我們都知道神的指名
[00:18:51.400 --> 00:18:54.600]  譬如說是以色列猶太人
[00:18:54.600 --> 00:18:57.800]  他們當初在埃及
[00:18:57.800 --> 00:19:03.200]  受逼迫做奴隸四百年
[00:19:03.200 --> 00:19:05.400]  他們心裡沒有安息
[00:19:05.400 --> 00:19:08.800]  但是神帶他們出了埃及
[00:19:08.800 --> 00:19:10.200]  然後應許他們
[00:19:10.200 --> 00:19:12.800]  牛奶與蜜之地
[00:19:12.800 --> 00:19:15.200]  這是神賜給他們
[00:19:15.200 --> 00:19:16.800]  一個安息
[00:19:16.800 --> 00:19:18.000]  一個美地
[00:19:18.000 --> 00:19:19.600]  迦南美地
[00:19:19.600 --> 00:19:27.000]  但是他們卻不能夠跟著上
[00:19:27.000 --> 00:19:29.200]  所以所有老一批的
[00:19:29.200 --> 00:19:31.400]  全部死在曠野裡面
[00:19:31.400 --> 00:19:34.200]  只有第二代才進入到
[00:19:34.200 --> 00:19:36.800]  神所賜的安息裡面
[00:19:36.800 --> 00:19:37.800]  是的
[00:19:37.800 --> 00:19:39.400]  這就是一個
[00:19:39.400 --> 00:19:43.000]  一個屬靈的意義就是說
[00:19:43.000 --> 00:19:47.000]  迦南是一個玉表
[00:19:47.000 --> 00:19:49.800]  其實迦南地的實體
[00:19:49.800 --> 00:19:53.400]  乃是大衛所說的
[00:19:53.400 --> 00:19:57.600]  你們今天要聽他的不可應的心
[00:19:57.600 --> 00:20:00.000]  所以要進入基督的安息
[00:20:00.000 --> 00:20:04.400]  不要像那些為奴的百姓
[00:20:04.400 --> 00:20:06.600]  已經出了埃及
[00:20:06.600 --> 00:20:10.000]  卻仍然有為奴的心態
[00:20:10.000 --> 00:20:14.000]  所以要進入基督的安息
[00:20:14.000 --> 00:20:17.400]  就是屬靈的迦南美地
[00:20:17.400 --> 00:20:20.200]  也是牛奶與蜜之地的
[00:20:20.200 --> 00:20:21.400]  哈雷洛亞
[00:20:21.400 --> 00:20:24.200]  所以進入埃及
[00:20:24.200 --> 00:20:26.400]  也就是說
[00:20:26.400 --> 00:20:29.000]  有豐盛的生命
[00:20:29.000 --> 00:20:30.400]  哈雷洛亞
[00:20:30.400 --> 00:20:32.800]  就好像耶穌說我來了
[00:20:32.800 --> 00:20:35.600]  是要叫羊得生命
[00:20:35.600 --> 00:20:38.600]  並且得得更豐盛
[00:20:38.600 --> 00:20:40.600]  你知道嗎
[00:20:40.600 --> 00:20:41.800]  我們一般都認為
[00:20:41.800 --> 00:20:43.800]  我不是有生命嗎
[00:20:43.800 --> 00:20:47.600]  但是你有沒有豐盛的生命呢
[00:20:47.600 --> 00:20:50.000]  所以我們以色列人
[00:20:50.000 --> 00:20:52.000]  在曠野裡面表現的
[00:20:52.000 --> 00:20:55.600]  他們卻是沒有得到豐盛的生命
