
[00:00:00.000 --> 00:00:04.280]  今年的「心存盼望,以心建家」
[00:04:52.400 --> 00:04:54.000]  在家庭裡面
[00:04:54.000 --> 00:04:56.320]  特別有很多婦女上了主
[00:04:56.320 --> 00:04:58.040]  如果是伯夷丈夫
[00:04:58.040 --> 00:05:01.400]  或者跟他們的上尉去抵擋的時候
[00:05:01.400 --> 00:05:03.800]  可能他們生存不了
[00:05:03.800 --> 00:05:05.320]  沒了家庭沒了工作
[00:05:05.320 --> 00:05:06.640]  在社會制度裡面
[00:05:06.640 --> 00:05:09.520]  可能都要坐牢
[00:05:09.520 --> 00:05:11.880]  所以他們的確面對著很多的壓力
[00:05:11.880 --> 00:05:13.440]  很多的困難
[00:05:13.440 --> 00:05:15.400]  但是可以提醒他們
[00:05:15.400 --> 00:05:16.960]  在第九節怎麼說
[00:05:16.960 --> 00:05:18.240]  綠色的字我們一起讀
[00:05:18.240 --> 00:05:19.480]  一二三
[00:05:19.480 --> 00:05:21.120]  不要以惡報惡
[00:05:21.120 --> 00:05:22.800]  以辱罵還辱罵
[00:05:22.800 --> 00:05:24.400]  都要祝福
[00:05:24.400 --> 00:05:25.320]  可以提醒我們
[00:05:25.320 --> 00:05:27.000]  當我們面對著
[00:05:27.000 --> 00:05:28.800]  我們身邊有些人
[00:05:28.800 --> 00:05:30.800]  對我們有傷害
[00:05:30.800 --> 00:05:33.760]  有威逼的時候
[00:05:33.760 --> 00:05:35.280]  我們不是以惡報惡
[00:05:35.280 --> 00:05:37.240]  跟他們鬧回頭
[00:05:37.240 --> 00:05:40.280]  而是要祝福他們
[00:05:40.280 --> 00:05:41.240]  這是誰教的
[00:05:41.240 --> 00:05:42.240]  不只是可以教的
[00:05:42.240 --> 00:05:44.240]  如果你記得
[00:05:44.240 --> 00:05:46.480]  彼得的師父是誰
[00:05:46.480 --> 00:05:47.480]  耶穌
[00:05:47.480 --> 00:05:50.880]  耶穌在《路加福》也有這樣說
[00:05:50.880 --> 00:05:52.240]  只要我告訴你們
[00:05:52.240 --> 00:05:53.600]  者聽到的人
[00:05:53.600 --> 00:05:56.120]  你們的仇敵要愛他
[00:05:56.120 --> 00:05:58.560]  恨你們的要待他好
[00:05:58.560 --> 00:06:01.120]  奏在你們的都要祝福
[00:06:01.120 --> 00:06:03.680]  領用你們的要為他禱告
[00:06:03.680 --> 00:06:04.760]  不只是耶穌說的
[00:06:04.760 --> 00:06:06.480]  還有誰
[00:06:06.480 --> 00:06:08.880]  寶來羅馬書也這樣說
[00:06:08.880 --> 00:06:10.880]  不要被惡所聖
[00:06:10.880 --> 00:06:13.400]  反而要以善性惡
[00:06:13.400 --> 00:06:15.800]  提醒我們不要因小失大
[00:06:15.800 --> 00:06:17.320]  甚麼是因小失大
[00:06:17.320 --> 00:06:19.560]  其實我們都是寄居
[00:06:19.560 --> 00:06:22.160]  短暫停留在這個世代的人
[00:06:22.160 --> 00:06:24.840]  大家明白這個背景嗎
[00:06:24.840 --> 00:06:28.360]  就是說我們其實住在這個世上
[00:06:28.360 --> 00:06:29.240]  不會很長
[00:06:29.240 --> 00:06:31.040]  你猜你住世上可以住多長
[00:06:31.040 --> 00:06:32.280]  我們看到很多
[00:06:32.280 --> 00:06:34.400]  有些白髮的弟兄姊妹
[00:06:34.400 --> 00:06:35.640]  可能你七十幾
[00:06:35.640 --> 00:06:36.520]  八十幾
[00:06:36.520 --> 00:06:37.560]  九十幾
[00:06:37.560 --> 00:06:39.320]  似乎一百歲
[00:06:39.320 --> 00:06:42.080]  似乎現在說你長命百二歲
[00:06:42.080 --> 00:06:44.080]  但我們都會離開這個世代
[00:06:44.080 --> 00:06:46.760]  我們有一個永恆的家鄉
[00:06:46.760 --> 00:06:49.600]  在天國裏面永遠等待著我們
[00:06:49.600 --> 00:06:50.760]  所以我們不要因為
[00:06:50.760 --> 00:06:52.960]  在短暫停留在這個世代裏面
[00:06:52.960 --> 00:06:54.440]  以惡報惡
[00:06:54.440 --> 00:06:57.480]  影響了自己的救恩
[00:06:57.480 --> 00:06:59.160]  或者以惡報惡
[00:06:59.160 --> 00:07:00.840]  以致讓我們
[00:07:00.840 --> 00:07:03.880]  破壞了上帝救恩的計劃
[00:07:03.880 --> 00:07:07.600]  我們要不要被肉體所聖
[00:07:07.600 --> 00:07:09.200]  正如這裏所說
[00:07:09.200 --> 00:07:12.840]  我們不要被邪惡所聖
[00:07:12.840 --> 00:07:16.640]  我們要好這樣以
[00:07:16.640 --> 00:07:18.120]  品行端正
[00:07:18.120 --> 00:07:21.480]  應該在說下一段經文
[00:07:21.480 --> 00:07:22.480]  在二章十一節提醒
[00:07:22.480 --> 00:07:24.520]  我們是客裏寄居的
[00:07:24.520 --> 00:07:26.720]  我們不要被肉體所聖
[00:07:26.720 --> 00:07:29.640]  我們要有一個品行端正的好行為
[00:07:29.640 --> 00:07:32.080]  去見證我們是一群
[00:07:32.080 --> 00:07:33.920]  屬主的群體
[00:07:33.920 --> 00:07:35.800]  就是要有愛心
[00:07:35.800 --> 00:07:37.840]  要有一個好的品格
[00:07:37.840 --> 00:07:39.880]  藉著我們的好行為
[00:07:39.880 --> 00:07:43.160]  去感化那些未認識主的人
[00:07:43.160 --> 00:07:45.880]  期望能夠因為我們的好行為
[00:07:45.880 --> 00:07:50.920]  而將榮耀歸給我們的上帝
[00:07:50.920 --> 00:07:52.760]  我剛才說我們總而言之
[00:07:52.760 --> 00:07:54.560]  總結了由二章十一節
[00:07:54.560 --> 00:07:58.840]  到三章八節的這段經文
[00:07:58.840 --> 00:08:00.880]  裏面提到我們要有好行為
[00:08:00.880 --> 00:08:02.560]  向惡人作見證
[00:08:02.560 --> 00:08:04.960]  無論是在公民
[00:08:04.960 --> 00:08:08.640]  或是一個獨人或是夫婦裏面
[00:08:08.640 --> 00:08:10.360]  我嘗試舉兩個例子
[00:08:10.360 --> 00:08:13.920]  讓大家更容易理解我的意思
[00:08:13.920 --> 00:08:15.520]  某某公司的老闆
[00:08:15.520 --> 00:08:18.240]  是一位很惡死
[00:08:18.240 --> 00:08:19.160]  很難頂
[00:08:19.160 --> 00:08:21.200]  很苛求
[00:08:21.200 --> 00:08:23.640]  很難相處的老闆
[00:08:23.640 --> 00:08:26.360]  他對下屬有很多惡劣的態度
[00:08:26.360 --> 00:08:27.600]  經常罵秘書
[00:08:27.600 --> 00:08:29.640]  經常都很苛刻
[00:08:29.640 --> 00:08:32.160]  所以這間公司的秘書
[00:08:32.160 --> 00:08:33.160]  都沒有人做得長
[00:08:33.160 --> 00:08:35.720]  通常每年都換幾個
[00:08:35.720 --> 00:08:37.680]  今次就請了林姊妹
[00:08:37.680 --> 00:08:39.960]  就是教會的姊妹
[00:08:39.960 --> 00:08:43.240]  她被聘任為這間公司的秘書
[00:08:43.240 --> 00:08:47.160]  林姊妹都聽聞這個惡老闆很難處理
[00:08:47.160 --> 00:08:50.920]  所以基督徒就立志祈禱
[00:08:50.920 --> 00:08:53.560]  無論我老闆怎樣對我
[00:08:53.560 --> 00:08:56.600]  我都要保持良好的態度
[00:08:56.600 --> 00:08:59.600]  我相信上帝放我在這間公司裏面
[00:08:59.600 --> 00:09:01.440]  一定有意思的
[00:09:01.440 --> 00:09:05.680]  我就要把我老闆當作服侍主一樣去服侍
[00:09:05.680 --> 00:09:08.080]  跟足聖經地教導
[00:09:08.080 --> 00:09:10.120]  他每天都很勤力地工作
[00:09:10.120 --> 00:09:15.680]  對老闆亦都有一個善良溫柔的說話
[00:09:15.680 --> 00:09:18.040]  有一次他就跟老闆說
[00:09:18.040 --> 00:09:23.760]  「鍾先生,我真的很相信神在這方面要使你得到好處」
[00:09:23.760 --> 00:09:24.680]  通常他這樣說的時候
[00:09:24.680 --> 00:09:25.920]  老闆都是知不以對
[00:09:25.920 --> 00:09:27.800]  敷衍幾句就算了
[00:09:27.800 --> 00:09:28.960]  但有一天
[00:09:28.960 --> 00:09:30.600]  當他再說的時候
[00:09:30.600 --> 00:09:33.400]  老闆終於忍不住氣了
[00:09:33.400 --> 00:09:37.720]  「好了,你整天都在我面前提上帝、提神、提耶穌」
[00:09:37.720 --> 00:09:40.720]  「你很煩,神有什麼好處」
[00:09:40.720 --> 00:09:44.840]  「你憑什麼可以這樣說那麼肯定祂會祝福我」
[00:09:44.840 --> 00:09:46.720]  林姊妹你怎樣了?
[00:09:46.720 --> 00:09:48.520]  「嘩,真是很害怕」
[00:09:48.520 --> 00:09:50.520]  或者罵他「我不幹了」
[00:09:50.520 --> 00:09:53.640]  「不是,林姊妹很震驚你這樣說話」
[00:09:53.640 --> 00:09:57.160]  「因為我知道神愛你」
[00:09:57.160 --> 00:10:01.880]  「祂很樂意將福氣賜給祂所愛的人」
[00:10:01.880 --> 00:10:02.880]  他更生氣
[00:10:02.880 --> 00:10:06.720]  他說「你憑什麼知道神愛我」
[00:10:06.720 --> 00:10:08.520]  林姊妹就說
[00:10:08.520 --> 00:10:11.480]  「因為祂的愛放在我心裡」
[00:10:11.480 --> 00:10:14.520]  「使我尊敬你」
[00:10:14.520 --> 00:10:16.960]  鍾先生聽完之後
[00:10:16.960 --> 00:10:18.760]  不作聲
[00:10:18.760 --> 00:10:20.720]  沉默了下來
[00:10:20.720 --> 00:10:24.600]  他真的留意到林姊妹是很勤力的工作
[00:10:24.600 --> 00:10:26.360]  很忠心的工作
[00:10:26.360 --> 00:10:30.880]  而且他從來對鍾先生都很善良
[00:10:30.880 --> 00:10:34.520]  沒有翻臉、黑臉
[00:10:34.520 --> 00:10:37.120]  他見到林姊妹在公司裡
[00:10:37.120 --> 00:10:41.720]  真是一個與別不同的基督徒
[00:10:41.720 --> 00:10:42.640]  就這樣看
[00:10:42.640 --> 00:10:46.400]  林姊妹做了一年、兩年
[00:10:46.400 --> 00:10:49.800]  比過去那麼多秘書都長
[00:10:49.800 --> 00:10:54.600]  而鍾先生也因為林姊妹的信仰
[00:10:54.600 --> 00:10:59.120]  而找機會回教會去認識上帝
[00:10:59.120 --> 00:11:00.840]  這就是在工作裡
[00:11:00.840 --> 00:11:05.440]  我們如何用好行為去面對外人作見證
[00:11:05.440 --> 00:11:08.720]  我們想想在我們家裡又如何
[00:11:08.720 --> 00:11:10.640]  我又聽過見證
[00:11:10.640 --> 00:11:11.960]  曾經有一對夫婦
[00:11:11.960 --> 00:11:14.240]  兩夫婦都很難賭
[00:11:14.240 --> 00:11:15.680]  就是因為大家都那麼難賭
[00:11:15.680 --> 00:11:16.840]  所以結為夫婦
[00:11:16.840 --> 00:11:19.520]  因為都有相同的嗜好
[00:11:19.520 --> 00:11:20.920]  結婚三年
[00:11:20.920 --> 00:11:23.680]  他們吵架多於一起生活
[00:11:23.680 --> 00:11:25.400]  大家都各自去賭錢
[00:11:25.400 --> 00:11:29.200]  所以常常在家裡家不成家
[00:11:29.200 --> 00:11:34.600]  終於老婆有一天有機會悔改信主
[00:11:34.600 --> 00:11:36.320]  信了耶穌之後
[00:11:36.320 --> 00:11:38.360]  整個態度都不同了
[00:11:38.360 --> 00:11:39.720]  平時在家裡吵架
[00:11:39.720 --> 00:11:42.840]  竟然會跟老公說早安
[00:11:42.840 --> 00:11:46.480]  老公突然間好像以為聽錯話
[00:11:46.480 --> 00:11:49.520]  有一天老公很累回家
[00:11:49.520 --> 00:11:52.160]  老婆竟然給他倒杯茶
[00:11:52.160 --> 00:11:53.880]  當他喝的時候
[00:11:53.880 --> 00:11:56.560]  會不會背後下毒呢
[00:11:56.560 --> 00:11:58.800]  老婆還幫他按摩
[00:11:58.800 --> 00:12:00.240]  他說突然間那麼好
[00:12:00.240 --> 00:12:02.800]  一定是事有蹺蹊
[00:12:02.800 --> 00:12:04.680]  原來知道老婆信了主
[00:12:04.680 --> 00:12:07.960]  他就一直留意著老婆的改變
[00:12:07.960 --> 00:12:09.920]  因為家裡騙不了人
[00:12:09.920 --> 00:12:11.960]  他的行為、他的見證、他的生活
[00:12:11.960 --> 00:12:14.600]  就在家裡完全的展現
[00:12:14.600 --> 00:12:17.480]  老公見到老婆不單止有好的行為
[00:12:17.480 --> 00:12:19.440]  連品性都不同了
[00:12:19.440 --> 00:12:21.680]  內心真的很善良
[00:12:21.680 --> 00:12:26.960]  所以老公也有老婆的轉變而感動信主
[00:12:26.960 --> 00:12:29.240]  這就是彼得所提及過的
[00:12:29.240 --> 00:12:30.920]  我們如何作為好的公民
[00:12:30.920 --> 00:12:34.480]  好的僕人、好的夫婦
[00:12:34.480 --> 00:12:37.000]  在二章十五節裡說
[00:12:37.000 --> 00:12:38.280]  「因為神的旨意完事
[00:12:38.280 --> 00:12:42.280]  要你們行善來堵住糊塗無恥人的口」
[00:12:42.280 --> 00:12:45.640]  彼得就提醒我們要行善報惡
[00:12:45.640 --> 00:12:47.440]  藉著我們的好行為
[00:12:47.440 --> 00:12:49.200]  去堵塞那些惡人的口
[00:12:49.200 --> 00:12:53.760]  好像剛才林姊妹和信了主的老婆一樣
[00:12:53.760 --> 00:12:55.240]  以德報怨
[00:12:55.240 --> 00:12:56.960]  在十六節裡提醒我們
[00:12:56.960 --> 00:12:58.680]  我們是有自由的
[00:12:58.680 --> 00:13:01.000]  但我們不要讓自由覆蓋我們的惡毒
[00:13:01.000 --> 00:13:02.840]  我們總要作神的僕人
[00:13:02.840 --> 00:13:05.840]  我們不要濫用自由去報復、行惡
[00:13:05.840 --> 00:13:08.240]  我們要忠心作主的僕人
[00:13:08.240 --> 00:13:10.120]  在十七節裡說
[00:13:10.120 --> 00:13:12.280]  「我們要尊重眾人
[00:13:12.280 --> 00:13:14.640]  要敬愛教宗的弟兄姊妹
[00:13:14.640 --> 00:13:16.000]  要敬畏神
[00:13:16.000 --> 00:13:18.040]  要尊敬君王」
[00:13:18.040 --> 00:13:21.600]  「尊重」和「尊敬」在玄王裡其實是同一個字
[00:13:21.600 --> 00:13:22.840]  意思是什麼?
[00:13:22.840 --> 00:13:25.240]  意思是我們對眾人都要尊重
[00:13:25.240 --> 00:13:28.800]  因為每一個人都是上帝所做的
[00:13:28.800 --> 00:13:31.320]  在弟兄姊妹當中我們更加要彼此相愛
[00:13:31.320 --> 00:13:34.360]  這是聖經的教導
[00:13:34.360 --> 00:13:37.240]  而我們為什麼要尊敬君王、尊重人呢?
[00:13:37.240 --> 00:13:38.480]  不是因為他是君王
[00:13:38.480 --> 00:13:40.520]  而是我們敬畏神
[00:13:40.520 --> 00:13:41.720]  上帝是最大的
[00:13:41.720 --> 00:13:43.240]  我們在敬畏神之下
[00:13:43.240 --> 00:13:46.200]  去尊敬眾人、尊敬君王
[00:13:46.200 --> 00:13:50.200]  這就是彼得教我們如何對待我們身邊的人
[00:13:50.200 --> 00:13:51.720]  在十八節裡說
[00:13:51.720 --> 00:13:52.600]  「你們作奴僕的
[00:13:52.600 --> 00:13:55.960]  凡是要全敬畏的心去信服主人」
[00:13:55.960 --> 00:13:58.200]  不單止信服那些老闆
[00:13:58.200 --> 00:13:59.080]  很好的人
[00:13:59.080 --> 00:14:01.000]  經常都疼愛你、保護你
[00:14:01.000 --> 00:14:03.800]  你當然要疼愛他、善良對待他
[00:14:03.800 --> 00:14:05.760]  但是對那些乖巧的老闆
[00:14:05.760 --> 00:14:07.040]  你也要去信服
[00:14:07.040 --> 00:14:07.720]  大家在家裡
[00:14:07.720 --> 00:14:10.280]  大家有沒有遇過一些很乖巧的老闆?
[00:14:10.280 --> 00:14:14.600]  就是說很苛刻、很惡、很難接近的
[00:14:14.600 --> 00:14:15.960]  那些老闆大家見過沒有?
[00:14:15.960 --> 00:14:18.920]  我見過了
[00:14:18.920 --> 00:14:20.600]  我不是在說教會
[00:14:20.600 --> 00:14:21.360]  大家不用怕
[00:14:21.360 --> 00:14:25.080]  我在說我很多年前在福音機構工作
[00:14:25.080 --> 00:14:27.440]  大家都知道我背景了
[00:14:27.440 --> 00:14:29.520]  我記得那時候在福音機構
[00:14:29.520 --> 00:14:32.000]  我們的總幹事要離職
[00:14:32.000 --> 00:14:34.520]  換了一個新的總幹事
[00:14:34.520 --> 00:14:38.320]  當時我們的機構都是面對著財赤
[00:14:38.320 --> 00:14:41.080]  就是說我們面對著很多欠債
[00:14:41.080 --> 00:14:44.520]  所以連總幹事都不敢接這個棒
[00:14:44.520 --> 00:14:46.880]  但是幾天有人來做總幹事
[00:14:46.880 --> 00:14:47.880]  接這個棒
[00:14:47.880 --> 00:14:49.760]  去幫這間機構還債
[00:14:49.760 --> 00:14:52.920]  繼續服務天國
[00:14:52.920 --> 00:14:53.880]  所以我很尊敬他
[00:14:53.880 --> 00:14:56.400]  我覺得上帝差他來做我們的總幹事
[00:14:56.400 --> 00:14:58.080]  就是做我的老闆
[00:14:58.080 --> 00:14:59.640]  一定是神的旨意
[00:14:59.640 --> 00:15:02.400]  所以他說什麼我都盡力去做
[00:15:02.400 --> 00:15:04.960]  但是這個老闆、這個總幹事
[00:15:04.960 --> 00:15:06.040]  的確是很乖巧的
[00:15:06.040 --> 00:15:07.320]  怎麼乖巧呢?
[00:15:07.320 --> 00:15:09.320]  他搬過來睡
[00:15:09.320 --> 00:15:10.360]  搬過來睡
[00:15:10.360 --> 00:15:12.560]  當然不是說二十四小時、七天都在這裡睡
[00:15:12.560 --> 00:15:15.120]  但是他大部分時間都在這裡過夜
[00:15:15.120 --> 00:15:17.320]  所以他挑戰我們
[00:15:17.320 --> 00:15:18.360]  為什麼你這麼早下班?
[00:15:18.360 --> 00:15:19.520]  我都還沒走
[00:15:19.520 --> 00:15:20.840]  他說你當然不會走
[00:15:20.840 --> 00:15:22.200]  你今晚在這裡
[00:15:22.200 --> 00:15:23.880]  但是我都要回家
[00:15:23.880 --> 00:15:25.360]  沒有加班
[00:15:25.360 --> 00:15:28.200]  就是說你根本隨時都要有後命
[00:15:28.200 --> 00:15:30.160]  連星期六、日都要上班
[00:15:30.160 --> 00:15:31.640]  不能回教會搞到我
[00:15:31.640 --> 00:15:33.960]  我們都是基督徒要回教會
[00:15:33.960 --> 00:15:34.840]  你現在是侍奉神
[00:15:34.840 --> 00:15:37.600]  侍奉神就是敬拜主
[00:15:37.600 --> 00:15:39.800]  他是很節省的
[00:15:39.800 --> 00:15:41.560]  而且很細微細眼的
[00:15:41.560 --> 00:15:43.520]  我們寫通訊的
[00:15:43.520 --> 00:15:44.920]  你寫錯一個字
[00:15:44.920 --> 00:15:46.240]  他都說你怎麼寫錯字
[00:15:46.240 --> 00:15:47.200]  你寫錯一個字
[00:15:47.200 --> 00:15:48.160]  多嚴重
[00:15:48.160 --> 00:15:51.000]  我們印一萬份的通訊
[00:15:51.000 --> 00:15:52.520]  你錯一個字即是錯了多少字?
[00:15:52.520 --> 00:15:54.040]  錯了一萬個字
[00:15:54.040 --> 00:15:56.680]  小心點別再錯了
[00:15:56.680 --> 00:15:58.440]  你用錢都要很小心
[00:15:58.440 --> 00:15:59.480]  為什麼?
[00:15:59.480 --> 00:16:00.560]  因為每一分每一毫
[00:16:00.560 --> 00:16:03.080]  都是弟兄姊妹奉獻給我們的
[00:16:03.080 --> 00:16:04.880]  他們是血汗錢
[00:16:04.880 --> 00:16:06.320]  我們不可以浪費他們的錢
[00:16:06.320 --> 00:16:07.240]  我們省下來
[00:16:07.240 --> 00:16:09.240]  省下來才能夠還債
[00:16:09.240 --> 00:16:10.520]  就是這樣
[00:16:10.520 --> 00:16:11.800]  雖然很辛苦
[00:16:11.800 --> 00:16:15.560]  但我都帶著尊敬信服的心
[00:16:15.560 --> 00:16:18.880]  忍受忠於感謝主
[00:16:18.880 --> 00:16:20.080]  在幾年之後
