
[00:00:00.000 --> 00:00:04.920]  我們今天會講以塞雅書第六十章
[00:01:27.840 --> 00:01:29.960]  這是一到三十九章裡面
[00:01:29.960 --> 00:01:31.840]  一個主要的信息
[00:01:31.840 --> 00:01:35.120]  然後四十章到五十五章
[00:01:35.120 --> 00:01:38.200]  那個尼塞雅的角色就出現了
[00:01:38.200 --> 00:01:40.440]  受苦之僕就出現了
[00:01:40.440 --> 00:01:42.320]  然後就在講受苦之僕
[00:01:42.320 --> 00:01:45.480]  怎樣會帶領
[00:01:45.480 --> 00:01:47.240]  或者成就一個救恩
[00:01:47.240 --> 00:01:48.840]  然後就講到
[00:01:48.840 --> 00:01:50.920]  波斯王古烈的興起
[00:01:50.920 --> 00:01:53.160]  是會將秘魯的以色列民
[00:01:53.160 --> 00:01:55.400]  帶回去耶路撒冷
[00:01:55.400 --> 00:01:58.720]  去重建他們這個城市
[00:01:58.720 --> 00:02:02.520]  這是第四十至五十五章第二大段所講的
[00:02:02.520 --> 00:02:06.600]  第三大段就是五十五章到六十六章
[00:02:06.600 --> 00:02:09.280]  就講到秘魯歸回了
[00:02:09.280 --> 00:02:11.760]  然後神怎樣看以色列
[00:02:11.760 --> 00:02:14.480]  以及怎樣影響全世界
[00:02:14.480 --> 00:02:16.240]  成就神的計劃
[00:02:16.240 --> 00:02:18.640]  然後直到新天新地
[00:02:18.640 --> 00:02:21.200]  都會在以塞雅書裡面見到
[00:02:21.200 --> 00:02:22.600]  然後講出來
[00:02:22.600 --> 00:02:25.320]  所以整段的以塞雅書
[00:02:25.320 --> 00:02:27.920]  是由救恩、歷史一直講
[00:02:27.920 --> 00:02:29.840]  講到新天新地
[00:02:29.840 --> 00:02:32.280]  以塞雅書第六十章
[00:02:32.280 --> 00:02:33.680]  我們今天要講的
[00:02:33.680 --> 00:02:35.320]  重要性是什麼呢
[00:02:35.320 --> 00:02:38.000]  為什麼要將這件書抽出來講呢
[00:02:38.000 --> 00:02:39.280]  鏡明哥選的
[00:02:39.280 --> 00:02:40.440]  所以我不知道
[00:02:40.440 --> 00:02:41.760]  但我自己有看的時候
[00:02:41.760 --> 00:02:43.360]  真的選得好
[00:02:43.360 --> 00:02:45.520]  真的很重要
[00:02:45.520 --> 00:02:47.840]  以塞雅書待會我們會讀
[00:02:47.840 --> 00:02:49.160]  會看的時候
[00:02:49.160 --> 00:02:50.240]  會體會到
[00:02:50.240 --> 00:02:53.760]  中心點是在講
[00:02:53.760 --> 00:02:56.880]  神會將榮耀放在石安
[00:02:56.880 --> 00:02:59.240]  放在整個耶路撒冷當中
[00:02:59.240 --> 00:03:00.440]  神的榮耀
[00:03:00.440 --> 00:03:02.240]  是會慢慢
[00:03:02.240 --> 00:03:03.280]  或者中途
[00:03:03.280 --> 00:03:03.920]  末後
[00:03:03.920 --> 00:03:07.000]  會放在整個石安的地方
[00:03:07.000 --> 00:03:08.120]  所講之
[00:03:08.120 --> 00:03:10.560]  是當時的以色列人
[00:03:10.560 --> 00:03:12.560]  全部未知的
[00:03:12.560 --> 00:03:14.880]  而且他們的國家在水深火熱當中
[00:03:14.880 --> 00:03:16.320]  未秘魯
[00:03:16.320 --> 00:03:18.160]  但都是很多複雜的東西
[00:03:18.160 --> 00:03:20.040]  但才知道已經講了
[00:03:20.040 --> 00:03:21.600]  然後第六十章
[00:03:21.600 --> 00:03:23.240]  你會發現待會讀的時候
[00:03:23.240 --> 00:03:24.200]  我講的時候
[00:03:24.200 --> 00:03:25.400]  你會發現是會
[00:03:25.400 --> 00:03:27.400]  貫穿了一個主題
[00:03:27.400 --> 00:03:29.080]  就是不停邀請人
[00:03:29.080 --> 00:03:29.680]  來啊
[00:03:29.680 --> 00:03:30.440]  來啊
[00:03:30.440 --> 00:03:31.960]  很多的人事物
[00:03:31.960 --> 00:03:33.560]  就會來到這個
[00:03:33.560 --> 00:03:35.800]  聖城的耶路撒冷當中
[00:03:35.800 --> 00:03:37.200]  我想大家現在讀一讀
[00:03:37.200 --> 00:03:38.400]  一節聖經
[00:03:38.400 --> 00:03:41.520]  以塞雅書第二章
[00:03:41.520 --> 00:03:44.760]  第二至三節的一部分
[00:03:44.760 --> 00:03:47.160]  你就會看到六十章的貫穿
[00:03:47.160 --> 00:03:49.440]  就是開始才講的這個主題
[00:03:49.440 --> 00:03:50.800]  預備請
[00:03:50.800 --> 00:03:53.960]  末後的日子耶和華殿的山
[00:03:53.960 --> 00:03:56.720]  必建立超乎珠山
[00:03:56.720 --> 00:03:59.080]  高舉過於萬靈
[00:03:59.080 --> 00:04:01.960]  萬民都要留歸這山
[00:04:01.960 --> 00:04:04.640]  必有許多國的民前往
[00:04:04.640 --> 00:04:06.200]  說來吧
[00:04:06.200 --> 00:04:08.600]  我們登耶和華的山
[00:04:08.600 --> 00:04:11.360]  賓雅國的藤之殿
[00:04:11.360 --> 00:04:12.360]  夠了
[00:04:12.360 --> 00:04:14.560]  六十章你會看到這個主題
[00:04:14.560 --> 00:04:17.280]  就是不停地出現
[00:04:17.280 --> 00:04:18.440]  然後接著
[00:04:18.440 --> 00:04:21.240]  就會講到末世
[00:04:21.240 --> 00:04:23.600]  就是講到新天新地
[00:04:23.600 --> 00:04:25.440]  神的國度是怎麼樣
[00:04:25.440 --> 00:04:26.520]  然後呢
[00:04:26.520 --> 00:04:27.880]  然後就直指向什麼
[00:04:27.880 --> 00:04:30.640]  直指向新約的啟示錄
[00:04:30.640 --> 00:04:33.600]  所以第六十章的重要性
[00:04:33.600 --> 00:04:35.880]  就在這裡
[00:04:35.880 --> 00:04:37.560]  以前的以色列民
[00:04:37.560 --> 00:04:40.800]  當以塞雅先知講這些信息的時候
[00:04:40.800 --> 00:04:42.320]  他們是
[00:04:42.320 --> 00:04:43.080]  是
[00:04:43.080 --> 00:04:44.240]  是怎樣
[00:04:44.240 --> 00:04:46.120]  是不明白的
[00:04:46.120 --> 00:04:48.280]  而且他們當時的情況
[00:04:48.280 --> 00:04:50.040]  是在
[00:04:50.040 --> 00:04:51.960]  差不多打仗的
[00:04:51.960 --> 00:04:54.400]  而當時的以色列王
[00:04:54.400 --> 00:04:55.520]  猶大王
[00:04:55.520 --> 00:04:58.720]  都不是很聽先知所講的
[00:04:58.720 --> 00:04:59.760]  舉一個例子
[00:04:59.760 --> 00:05:01.040]  就是當時的
[00:05:01.040 --> 00:05:03.480]  在以塞雅書第七章提到
[00:05:03.480 --> 00:05:05.200]  就
[00:05:05.200 --> 00:05:06.760]  就是以色列
[00:05:06.760 --> 00:05:09.840]  這個國要打猶大國
[00:05:09.840 --> 00:05:12.160]  這個猶大國就不知道怎麼辦了
[00:05:12.160 --> 00:05:16.240]  先知以塞雅就跟猶大王阿哈斯說
[00:05:16.240 --> 00:05:17.720]  你不要打
[00:05:17.720 --> 00:05:18.920]  安定
[00:05:18.920 --> 00:05:22.320]  就是等候耶和華的信息
[00:05:22.320 --> 00:05:24.240]  還講了一些預言
[00:05:24.240 --> 00:05:26.680]  將來會是怎麼樣的
[00:05:26.680 --> 00:05:27.880]  但是這個
[00:05:27.880 --> 00:05:30.320]  猶大王都不相信他
[00:05:30.320 --> 00:05:31.760]  就很害怕
[00:05:31.760 --> 00:05:33.240]  他反而怎樣呢
[00:05:33.240 --> 00:05:36.680]  去跟亞述聯盟
[00:05:36.680 --> 00:05:41.920]  找很多錢財來進貢亞述
[00:05:41.920 --> 00:05:44.280]  讓亞述來幫他
[00:05:44.280 --> 00:05:46.240]  有人就說
[00:05:46.240 --> 00:05:50.440]  猶大國亡是由阿哈斯開始
[00:05:50.440 --> 00:05:52.640]  因為他進貢亞述
[00:05:52.640 --> 00:05:53.880]  連結亞述
[00:05:53.880 --> 00:05:55.520]  其實日後幾個王
[00:05:55.520 --> 00:05:57.240]  都是成為亞述的
[00:05:57.240 --> 00:05:58.760]  差不多一個傀儡
[00:05:58.760 --> 00:06:01.800]  直到猶大亡國
[00:06:01.800 --> 00:06:02.760]  給予亞述
[00:06:02.760 --> 00:06:05.280]  露出他的巴比倫
[00:06:05.280 --> 00:06:06.160]  所以
[00:06:06.160 --> 00:06:08.640]  看到他們都是不聽先知的話
[00:06:08.640 --> 00:06:10.160]  而他們不是很明白
[00:06:10.160 --> 00:06:11.960]  先知講了很多很多的東西
[00:06:11.960 --> 00:06:14.000]  但是他們都不是很明白
[00:06:14.000 --> 00:06:15.600]  但是他們是一個
[00:06:15.600 --> 00:06:16.720]  其實他們當中
[00:06:16.720 --> 00:06:19.760]  是在一個水深火熱當中
[00:06:19.760 --> 00:06:22.040]  在政治、經濟
[00:06:22.040 --> 00:06:22.880]  都在壓力
[00:06:22.880 --> 00:06:25.680]  人心都在離開神的壓力當中
[00:06:25.680 --> 00:06:27.400]  但是先知就講了一些什麼
[00:06:27.400 --> 00:06:29.280]  很有
[00:06:29.280 --> 00:06:30.920]  興起發光
[00:06:30.920 --> 00:06:31.920]  就是很有什麼
[00:06:31.920 --> 00:06:32.800]  哇
[00:06:32.800 --> 00:06:34.120]  彌賽亞會來
[00:06:34.120 --> 00:06:36.600]  就很正面很正面的東西
[00:06:36.600 --> 00:06:38.200]  但是其實當時他們是
[00:06:38.200 --> 00:06:39.520]  較為難接受的
[00:06:39.520 --> 00:06:41.280]  如果這樣講
[00:06:41.280 --> 00:06:43.160]  到我們現在
[00:06:43.160 --> 00:06:44.400]  我們現在
[00:06:44.400 --> 00:06:46.480]  都過了幾千年了
[00:06:46.480 --> 00:06:49.080]  那我們經歷過
[00:06:49.080 --> 00:06:51.320]  耶穌來了
[00:06:51.320 --> 00:06:53.080]  看多了以色列民
[00:06:53.080 --> 00:06:55.880]  二千多三千年的東西
[00:06:55.880 --> 00:06:58.000]  但是我們的世界仍然是什麼
[00:06:58.000 --> 00:06:58.920]  可以說都是一個
[00:06:58.920 --> 00:07:01.080]  水深火熱的世界當中
[00:07:01.080 --> 00:07:02.520]  雖然我們看多了以前
[00:07:02.520 --> 00:07:04.160]  以色列民猶大人的東西
[00:07:04.160 --> 00:07:05.360]  但是我們
[00:07:05.360 --> 00:07:06.200]  其實
[00:07:06.200 --> 00:07:07.880]  新年新曆到沒有
[00:07:07.880 --> 00:07:08.760]  都還沒有
[00:07:08.760 --> 00:07:10.760]  末世就在進展中
[00:07:10.760 --> 00:07:12.880]  仍然是很多難處
[00:07:12.880 --> 00:07:14.480]  那我們要怎樣去
[00:07:14.480 --> 00:07:16.840]  面對我們的信仰
[00:07:16.840 --> 00:07:18.480]  和我們的神呢
[00:07:18.480 --> 00:07:20.080]  所以第一樣我想講的就是
[00:07:20.080 --> 00:07:23.480]  在這段彌賽亞書的聖經裡面
[00:07:23.480 --> 00:07:26.120]  我們仍然要相信
[00:07:26.120 --> 00:07:28.760]  主的榮光是繼續
[00:07:28.760 --> 00:07:31.200]  照耀在我們生命裡面的
[00:07:31.200 --> 00:07:33.400]  我們一起讀一至三節好嗎
[00:07:33.400 --> 00:07:35.400]  六十章的一至三節
[00:07:35.400 --> 00:07:36.880]  預備請
[00:07:36.880 --> 00:07:38.280]  興起發光
[00:07:38.280 --> 00:07:41.000]  因為祢的光已經來到
[00:07:41.000 --> 00:07:42.640]  耶和華的榮耀
[00:07:42.640 --> 00:07:44.480]  法然照耀祢
[00:07:44.480 --> 00:07:47.280]  看那黑暗遮蓋大地
[00:07:47.280 --> 00:07:49.400]  幽暗遮蓋萬民
[00:07:49.400 --> 00:07:52.600]  耶和華卻要顯現照耀祢
[00:07:52.600 --> 00:07:56.480]  祂的榮耀要墊在祢身上
[00:07:56.480 --> 00:07:59.320]  萬國要來就祢的光
[00:07:59.320 --> 00:08:04.480]  君王要來就祢法然的光輝
[00:08:04.480 --> 00:08:07.320]  一至三節是不是
[00:08:07.320 --> 00:08:09.880]  很振奮人心的
[00:08:09.880 --> 00:08:11.880]  但是剛才你聽我說的背景
[00:08:11.880 --> 00:08:15.160]  其實以色列人的背景不是這樣
[00:08:15.160 --> 00:08:17.240]  而這段聖經是提到
[00:08:17.240 --> 00:08:20.600]  59章是提到耶和華是剛剛跟
[00:08:20.600 --> 00:08:23.440]  以色列人立了一個新的納約
[00:08:23.440 --> 00:08:24.320]  再納約
[00:08:24.320 --> 00:08:26.160]  因為之前他們背叛了神
[00:08:26.160 --> 00:08:27.920]  離開了神的約
[00:08:27.920 --> 00:08:29.320]  再納一個約
[00:08:29.320 --> 00:08:30.360]  然後六十章
[00:08:30.360 --> 00:08:31.560]  接著一開始
[00:08:31.560 --> 00:08:34.520]  神就立刻講這個預言
[00:08:34.520 --> 00:08:36.520]  當時的處境是怎樣呢
[00:08:36.520 --> 00:08:37.560]  這裡形容是
[00:08:37.560 --> 00:08:39.840]  黑暗遮蓋大地
[00:08:39.840 --> 00:08:43.000]  幽暗是遮蓋萬民
[00:08:43.000 --> 00:08:44.360]  兩個意思
[00:08:44.360 --> 00:08:45.920]  一個黑暗的意思就是
[00:08:45.920 --> 00:08:47.640]  人民的生活
[00:08:47.640 --> 00:08:49.400]  道德的情況
[00:08:49.400 --> 00:08:50.880]  屬靈的生活
[00:08:50.880 --> 00:08:52.960]  是遠離神很多的
[00:08:52.960 --> 00:08:54.200]  是不聽話的
[00:08:54.200 --> 00:08:55.640]  而他們當中也有很多
[00:08:55.640 --> 00:08:58.720]  不公平不公義在當中發生
[00:08:58.720 --> 00:09:01.040]  這是一個黑暗的世代
[00:09:01.040 --> 00:09:03.200]  第二種黑暗是在政治上的
[00:09:03.200 --> 00:09:05.360]  因為亞述這個國
[00:09:05.360 --> 00:09:08.560]  在以塞瓦先知這五十多年的服事裡面
[00:09:08.560 --> 00:09:10.480]  他們漸漸強盛
[00:09:10.480 --> 00:09:11.960]  而且是很強盛的
[00:09:11.960 --> 00:09:14.640]  而且你會看到他們經常跑來
[00:09:14.640 --> 00:09:18.160]  侵犯侵佔以色列這些地方
[00:09:18.160 --> 00:09:21.360]  所以他們的政治是受到壓迫
[00:09:21.360 --> 00:09:22.320]  而且要打仗的
[00:09:22.320 --> 00:09:24.960]  這種黑暗是這樣的
[00:09:24.960 --> 00:09:26.040]  但是
[00:09:26.040 --> 00:09:28.120]  神藉著先知以塞瓦
[00:09:28.120 --> 00:09:30.680]  就跟我們講這些這麼光明的信息
[00:09:30.680 --> 00:09:32.280]  很光明的信息
[00:09:32.280 --> 00:09:33.640]  還要說什麼
[00:09:33.640 --> 00:09:35.640]  顯現在他們身上不單止是光
[00:09:35.640 --> 00:09:38.720]  還要萬國都要來奏光
[00:09:38.720 --> 00:09:40.760]  一個亞述都搞不定
[00:09:40.760 --> 00:09:43.160]  還說萬國要來奏光
[00:09:43.160 --> 00:09:45.840]  所以是很難去理解
[00:09:45.840 --> 00:09:49.120]  他們要去明白接受的信心
[00:09:49.120 --> 00:09:50.240]  我自己想
[00:09:50.240 --> 00:09:52.640]  應該是要大過我們
[00:09:52.640 --> 00:09:54.840]  或者我們現在是容易過他們
[00:09:54.840 --> 00:09:56.000]  這樣想
[00:09:56.000 --> 00:09:59.120]  我們如果要用信心去看現在神的工作
[00:09:59.120 --> 00:10:00.880]  是應該容易的
[00:10:00.880 --> 00:10:02.720]  我這樣講未必是容易的
[00:10:02.720 --> 00:10:03.800]  每個人都不同
[00:10:03.800 --> 00:10:05.960]  其實我們現在已經知道這個光
[00:10:05.960 --> 00:10:08.480]  其實是在講來塞瓦的國度
[00:10:08.480 --> 00:10:11.880]  要來照射萬民
[00:10:11.880 --> 00:10:13.640]  對於以色列來說
[00:10:13.640 --> 00:10:15.760]  他們當時一直打仗
[00:10:15.760 --> 00:10:17.560]  然後亡國被擄
[00:10:17.560 --> 00:10:19.360]  直到什麼時候
[00:10:19.360 --> 00:10:21.800]  他們這個國家恢復了
[00:10:21.800 --> 00:10:24.680]  對他們來說才有光
[00:10:24.680 --> 00:10:27.240]  在近代發生的
[00:10:27.240 --> 00:10:30.520]  1948年以色列才復國
[00:10:30.520 --> 00:10:32.440]  那時候才有光
[00:10:32.440 --> 00:10:34.480]  他們覺得其實很久了
[00:10:34.480 --> 00:10:36.560]  二千多年的事情
[00:10:36.560 --> 00:10:42.560]  然後他們仍然都未信尼塞亞的光輝會來
[00:10:42.560 --> 00:10:46.880]  所以仍然有很多猶太人在哭場祈禱
[00:10:46.880 --> 00:10:51.080]  祈求他們心目中的尼塞亞快點來
[00:10:51.080 --> 00:10:53.120]  仍然有人是這樣
[00:10:53.120 --> 00:10:56.360]  我們知道現在這裡所講的光
[00:10:56.360 --> 00:10:58.280]  是尼塞亞光
[00:10:58.280 --> 00:10:59.720]  而整個的以塞亞書
[00:10:59.720 --> 00:11:02.680]  其實都是在講這個國度
[00:11:02.680 --> 00:11:05.480]  直到現在我們來到現在
[00:11:05.480 --> 00:11:09.880]  直至耶穌基督已經給我們立了一個約
[00:11:09.880 --> 00:11:10.800]  是不是
[00:11:10.800 --> 00:11:13.120]  這個耶穌基督來死而復活
[00:11:13.120 --> 00:11:15.400]  藉著他的血為我們立了一個約
[00:11:15.400 --> 00:11:16.400]  一個新約
[00:11:16.400 --> 00:11:18.560]  是赦免我們的罪的約
[00:11:18.560 --> 00:11:21.640]  以致我們可以得到永生的
[00:11:21.640 --> 00:11:24.280]  而救恩成就了
[00:11:24.280 --> 00:11:26.600]  但是末世現在開始
[00:11:26.600 --> 00:11:29.520]  由耶穌基督一直來到現在都在開始
[00:11:29.520 --> 00:11:33.440]  但是新天新地我們仍然在等待
[00:11:33.440 --> 00:11:36.160]  有一點點類似當時的以色列民
[00:11:36.160 --> 00:11:38.080]  他們都是在等待什麼
[00:11:38.080 --> 00:11:40.680]  在等待他們新的國度
[00:11:40.680 --> 00:11:42.320]  或者如果理解到的話
[00:11:42.320 --> 00:11:44.320]  原來先知在講什麼
[00:11:44.320 --> 00:11:46.720]  一個新天新地的國度
[00:11:46.720 --> 00:11:48.320]  其實他們都是在等待
[00:11:48.320 --> 00:11:49.360]  那麼我們呢
[00:11:49.360 --> 00:11:50.480]  都是在等待
[00:11:50.480 --> 00:11:52.440]  那麼耶穌現在來了這個光
[00:11:52.440 --> 00:11:53.880]  是在照耀著我們
[00:11:53.880 --> 00:11:55.240]  照耀著萬民
[00:11:55.240 --> 00:12:00.640]  也是在吸引著很多人來就耶穌的光
[00:12:00.640 --> 00:12:02.600]  我們現在的信徒
[00:12:02.600 --> 00:12:05.400]  是比當時的信徒看多了很多的東西
[00:12:05.400 --> 00:12:06.720]  但是我們現在的世代
[00:12:06.720 --> 00:12:08.280]  都仍然可以形容什麼
[00:12:08.280 --> 00:12:09.720]  黑暗遮蓋大地
[00:12:09.720 --> 00:12:12.600]  幽暗遮蓋萬民
[00:12:12.600 --> 00:12:14.880]  可不可以這樣形容
[00:12:14.880 --> 00:12:17.920]  如果沒有了神的指紋在跳動
[00:12:17.920 --> 00:12:19.760]  這個地球就是什麼
[00:12:19.760 --> 00:12:21.240]  就是沒什麼生氣
[00:12:21.240 --> 00:12:22.760]  這個也很有意思
[00:12:22.760 --> 00:12:24.320]  但是有神的國度在
[00:12:24.320 --> 00:12:26.560]  整個地球都很有生氣
[00:12:26.560 --> 00:12:29.520]  現在都是很多黑暗的事情
[00:12:29.520 --> 00:12:31.320]  很多很困難的事情
[00:12:31.320 --> 00:12:33.520]  很簡單很簡單回到香港
[00:12:33.520 --> 00:12:36.800]  現在坐巴士都有點害怕
[00:12:36.800 --> 00:12:38.600]  是不是
[00:12:38.600 --> 00:12:40.880]  你知不知道我講什麼
[00:12:40.880 --> 00:12:43.000]  有刺客是不是
[00:12:43.000 --> 00:12:44.520]  坐巴士都看有沒有針
[00:12:44.520 --> 00:12:46.120]  我真的是看有沒有針
[00:12:46.120 --> 00:12:48.440]  大家有沒有看的
[00:12:48.440 --> 00:12:50.080]  以前就是這樣一坐就
[00:12:50.080 --> 00:12:52.040]  一個屁股坐下去
[00:12:52.040 --> 00:12:54.000]  但是現在都要有點害怕
[00:12:54.000 --> 00:12:55.640]  看有沒有針是不是
[00:12:55.640 --> 00:12:58.280]  是不是有點黑暗
[00:12:58.280 --> 00:13:00.440]  人們有點沒公德心
[00:13:00.440 --> 00:13:02.000]  那你會看到
[00:13:02.000 --> 00:13:04.880]  中美的貿易戰是開始了
[00:13:04.880 --> 00:13:06.600]  如果你留意新聞
[00:13:06.600 --> 00:13:07.960]  我都不是很懂這些
[00:13:07.960 --> 00:13:09.080]  不過你看一下新聞
[00:13:09.080 --> 00:13:10.160]  看一下人們的分析
[00:13:10.160 --> 00:13:12.480]  嘩 原來都不簡單的
[00:13:12.480 --> 00:13:13.920]  遲一點 我不知道有沒有聽過
[00:13:13.920 --> 00:13:15.600]  兩個星期一個月之後
[00:13:15.600 --> 00:13:18.600]  就是500億的貿易戰會打
[00:13:18.600 --> 00:13:21.520]  現在是在打340億的貿易戰
[00:13:21.520 --> 00:13:23.200]  我看一些報導就說
[00:13:23.200 --> 00:13:24.920]  嘩 可能很多人失業
[00:13:24.920 --> 00:13:26.560]  美國可能有200萬
[00:13:26.560 --> 00:13:28.080]  不知道有沒有誇大數字
[00:13:28.080 --> 00:13:29.440]  有200萬
[00:13:29.440 --> 00:13:32.080]  香港可能會有影響
[00:13:32.080 --> 00:13:33.480]  這些都在影響我們
[00:13:33.480 --> 00:13:35.200]  在經濟上面
[00:13:35.200 --> 00:13:38.080]  是不是都有些灰灰的黑暗
[00:13:38.080 --> 00:13:38.680]  是不是
[00:13:38.680 --> 00:13:40.760]  就是大家在打仗
[00:13:40.760 --> 00:13:42.600]  如果你會看到
[00:13:42.600 --> 00:13:44.760]  天災人禍都繼續有
[00:13:44.760 --> 00:13:46.040]  很多的
[00:13:46.040 --> 00:13:49.280]  現在很多人去旅行
[00:13:49.280 --> 00:13:50.080]  玩得很開心
[00:13:50.080 --> 00:13:51.840]  不過很多意外發生
[00:13:51.840 --> 00:13:54.520]  就是布吉的觀光船
[00:13:54.520 --> 00:13:57.040]  現在發現可能是人為的
[00:13:57.040 --> 00:14:01.560]  因為打風大浪都出海
[00:14:01.560 --> 00:14:04.320]  現在都死了41人
[00:14:04.320 --> 00:14:06.920]  有幾十人失蹤 是不是
[00:14:06.920 --> 00:14:09.920]  日本之前又有
[00:14:09.920 --> 00:14:11.800]  西部又有什麼
[00:14:11.800 --> 00:14:14.600]  就是風啊 雨啊 生來傾瀉啊
[00:14:14.600 --> 00:14:16.400]  又死了49人
[00:14:16.400 --> 00:14:17.560]  昨晚的消息
[00:14:17.560 --> 00:14:20.760]  而昨晚大家有沒有聽新聞 看新聞
[00:14:20.760 --> 00:14:25.160]  千葉鎮有6點幾級地震
[00:14:25.160 --> 00:14:27.360]  我姨仔在日本 我馬上問他
[00:14:27.360 --> 00:14:28.680]  有沒有事啊你
[00:14:28.680 --> 00:14:31.400]  他說東京都好一點
[00:14:31.400 --> 00:14:33.720]  這些天災人禍
[00:14:33.720 --> 00:14:35.200]  前幾天看到一個新聞
[00:14:35.200 --> 00:14:39.440]  原來有很多異端邪說都發生
[00:14:39.440 --> 00:14:42.240]  西班牙有個人稱自己是什麼
[00:14:42.240 --> 00:14:46.080]  是耶穌地球上的代理人
[00:14:46.080 --> 00:14:47.000]  大家笑得這麼大聲
[00:14:47.000 --> 00:14:48.160]  大家不是很知道
[00:14:48.160 --> 00:14:49.120]  是不是
[00:14:49.120 --> 00:14:50.840]  就是幾天前的新聞
[00:14:50.840 --> 00:14:54.560]  他就拐騙了幾個少女
[00:14:54.560 --> 00:14:56.160]  有人聽了 是不是
[00:14:56.160 --> 00:14:58.480]  就擄了他們
[00:14:58.480 --> 00:15:00.960]  不是擄 就是帶了他們去秘魯
[00:15:00.960 --> 00:15:03.400]  那個什麼 亞馬遜森林裡面
[00:15:03.400 --> 00:15:05.440]  自己在那間屋住
[00:15:05.440 --> 00:15:07.120]  警察抓到了
[00:15:07.120 --> 00:15:09.320]  原來裡面住了這三個女士
[00:15:09.320 --> 00:15:10.840]  另外還有五個小孩
[00:15:10.840 --> 00:15:13.520]  就是這三個女士和這個男士生的
[00:15:13.520 --> 00:15:14.800]  這個男士就說自己是
[00:15:14.800 --> 00:15:17.280]  耶穌在地球上的代理人
[00:15:17.280 --> 00:15:19.640]  他要重置這個地球
[00:15:19.640 --> 00:15:21.360]  我不知道怎麼重置
[00:15:21.360 --> 00:15:23.200]  那就有人相信他
[00:15:23.200 --> 00:15:25.760]  終於抓到了 現在大家看看新聞
[00:15:25.760 --> 00:15:27.360]  異端邪說
[00:15:27.360 --> 00:15:29.960]  不是邪說 是邪教
[00:15:29.960 --> 00:15:31.640]  都會發生
[00:15:31.640 --> 00:15:33.840]  算不算都黑暗
[00:15:33.840 --> 00:15:36.960]  另外很多示威 暴動 槍擊案
[00:15:36.960 --> 00:15:38.960]  我們經常都會聽到
[00:15:38.960 --> 00:15:41.480]  世界的新聞都告訴我們
[00:15:41.480 --> 00:15:46.920]  這個地球是很多黑暗遮蔽大地的事情
[00:15:46.920 --> 00:15:51.440]  不過我們回看神的指紋的角度
[00:15:51.440 --> 00:15:53.520]  其實我們聽到很多很正面
[00:15:53.520 --> 00:15:55.760]  很振奮人心的事情
[00:15:55.760 --> 00:15:57.760]  所以就算我們現在在這個世代裡面
[00:15:57.760 --> 00:15:59.960]  我們面對這些預言
[00:15:59.960 --> 00:16:01.960]  我們都要憑什麼
[00:16:01.960 --> 00:16:05.560]  我們都要用信心來過生活的
