
[00:00:00.000 --> 00:00:05.840]  這個題目大家看到是"疾住盲島"
[00:04:11.440 --> 00:04:14.960]  我們看到這棵分別是惡樹的時候
[00:04:14.960 --> 00:04:15.880]  我們就知道
[00:04:15.880 --> 00:04:18.000]  一切我們所遭遇的處境
[00:04:18.000 --> 00:04:22.000]  要連上去上帝的絕對主權那裡
[00:04:22.000 --> 00:04:24.240]  今天無論我們在困境裡面
[00:04:24.240 --> 00:04:25.360]  在疾病裡面
[00:04:25.360 --> 00:04:27.360]  很多時候我們自怨自艾
[00:04:27.360 --> 00:04:28.320]  神啊,你錯了
[00:04:28.320 --> 00:04:30.680]  我這麼好的人你都給我病
[00:04:30.680 --> 00:04:33.640]  我這麼好的人你都給我遭遇這樣
[00:04:33.640 --> 00:04:34.560]  這麼黑
[00:04:34.560 --> 00:04:35.320]  不是啊
[00:04:35.320 --> 00:04:36.840]  絕對的判斷在上帝那裡
[00:04:36.840 --> 00:04:38.680]  於是我就將這個逆境
[00:04:38.680 --> 00:04:41.400]  拉過去這棵分別是惡樹那裡
[00:04:41.400 --> 00:04:43.840]  原來不是我可以判斷得到
[00:04:43.840 --> 00:04:45.960]  是上帝的心意
[00:04:45.960 --> 00:04:51.160]  這個就是分別是惡樹的地方
[00:04:51.160 --> 00:04:53.120]  我還想強調一點
[00:04:53.120 --> 00:04:55.920]  善惡這個字是當時的一個律法的字
[00:04:55.920 --> 00:04:57.520]  Yadak
[00:04:57.520 --> 00:05:01.720]  就是進入表層那種象徵
[00:05:01.720 --> 00:05:03.160]  而進入深處
[00:05:03.160 --> 00:05:04.880]  是我們人做不到的
[00:05:04.880 --> 00:05:06.120]  我們人絕對不知道
[00:05:06.120 --> 00:05:08.000]  好像剛才讀經很好
[00:05:08.000 --> 00:05:09.960]  神所看的是什麼
[00:05:09.960 --> 00:05:11.080]  內在
[00:05:11.080 --> 00:05:13.880]  那七個兄弟幾個兄弟都不對
[00:05:13.880 --> 00:05:15.240]  因為神所看的
[00:05:15.240 --> 00:05:16.080]  是內在的
[00:05:16.080 --> 00:05:17.160]  不是看外表
[00:05:17.160 --> 00:05:19.360]  神看是好的
[00:05:19.360 --> 00:05:22.200]  也是絕對的判斷
[00:05:22.200 --> 00:05:24.000]  六天的創造
[00:05:24.000 --> 00:05:26.440]  每一天神所看是好的
[00:05:26.440 --> 00:05:27.240]  第七天
[00:05:27.240 --> 00:05:29.720]  神看甚是美好
[00:05:29.720 --> 00:05:32.720]  是他的判斷
[00:05:32.720 --> 00:05:33.560]  就是說
[00:05:33.560 --> 00:05:36.320]  人什麼是罪惡呢?
[00:05:36.320 --> 00:05:37.440]  有時候我們說
[00:05:37.440 --> 00:05:39.200]  不忠的雄心就是罪惡
[00:05:39.200 --> 00:05:40.200]  沒錯都是
[00:05:40.200 --> 00:05:41.800]  但是我用一個第二個方法
[00:05:41.800 --> 00:05:45.280]  或者是創世紀這個啟示告訴我們
[00:05:45.280 --> 00:05:47.880]  是想擁有神的本性
[00:05:47.880 --> 00:05:52.160]  想擁有百分之百自主的權
[00:05:52.160 --> 00:05:55.560]  我說這個文化如果在亞當的家庭一出現
[00:05:55.560 --> 00:06:00.240]  就成為了最初家庭人類文化的開始
[00:06:00.240 --> 00:06:02.560]  成為了判斷
[00:06:02.560 --> 00:06:04.760]  這是最大的問題
[00:06:04.760 --> 00:06:07.520]  判斷其實現在是在氾濫
[00:06:07.520 --> 00:06:08.560]  無論在政治
[00:06:08.560 --> 00:06:09.560]  無論在社會
[00:06:09.560 --> 00:06:10.400]  無論在家庭
[00:06:10.400 --> 00:06:12.240]  無論在各樣的事情上
[00:06:12.240 --> 00:06:13.560]  舉個很簡單的例子
[00:06:13.560 --> 00:06:15.360]  很簡單
[00:06:15.360 --> 00:06:16.480]  大家知道
[00:06:16.480 --> 00:06:20.880]  每年可能都有人去維護釣魚台
[00:06:20.880 --> 00:06:21.760]  或者釣魚島
[00:06:21.760 --> 00:06:23.080]  或者獨島
[00:06:23.080 --> 00:06:24.600]  其實每一個國家都說
[00:06:24.600 --> 00:06:26.640]  那個島是他的
[00:06:26.640 --> 00:06:30.000]  中國、台灣、韓國、越南
[00:06:30.000 --> 00:06:32.600]  甚至俄羅斯
[00:06:32.600 --> 00:06:33.600]  個個都說是我的
[00:06:33.600 --> 00:06:34.080]  你錯
[00:06:34.080 --> 00:06:34.800]  是我的
[00:06:34.800 --> 00:06:36.000]  我才對
[00:06:36.000 --> 00:06:37.840]  家庭上也是
[00:06:37.840 --> 00:06:40.800]  我不聽你說,你不用說,老婆
[00:06:40.800 --> 00:06:41.680]  你錯
[00:06:41.680 --> 00:06:42.760]  你不用說,老公
[00:06:42.760 --> 00:06:43.640]  你錯
[00:06:43.640 --> 00:06:44.320]  這叫什麼?
[00:06:44.320 --> 00:06:46.680]  「疾住盲島」
[00:06:46.680 --> 00:06:48.080]  就是不讓你說話
[00:06:48.080 --> 00:06:49.200]  堵住你
[00:06:49.200 --> 00:06:50.320]  堵塞住你
[00:06:50.320 --> 00:06:52.760]  疾住你
[00:06:52.760 --> 00:06:56.080]  這種能力一旦落在受造物的手上
[00:06:56.080 --> 00:06:58.040]  是很危險的
[00:06:58.040 --> 00:07:02.400]  因為他不聽別人的解釋
[00:07:02.400 --> 00:07:05.520]  以為一切你所知的
[00:07:05.520 --> 00:07:08.240]  只是你所知是最大
[00:07:08.240 --> 00:07:10.640]  人所知的不是正確的
[00:07:10.640 --> 00:07:12.480]  這是很危險的事
[00:07:12.480 --> 00:07:16.280]  因為我們不能夠絕對有獨斷的能力
[00:07:16.280 --> 00:07:18.720]  造成了人類最悲哀的文化
[00:07:18.720 --> 00:07:20.240]  不斷在社會上
[00:07:20.240 --> 00:07:21.440]  首先在家庭上
[00:07:21.440 --> 00:07:23.880]  在兄弟上出現
[00:07:23.880 --> 00:07:25.200]  我是對的
[00:07:25.200 --> 00:07:27.880]  你是永遠錯的
[00:07:27.880 --> 00:07:32.440]  我用三個英文字來解釋這個罪的文化
[00:07:32.440 --> 00:07:35.560]  就是judgmental 疾住盲島
[00:07:35.560 --> 00:07:37.560]  有copyright的
[00:07:37.560 --> 00:07:39.560]  已經是有copyright的
[00:07:39.560 --> 00:07:42.200]  是音譯和意譯
[00:07:42.200 --> 00:07:43.680]  完全是出現的
[00:07:43.680 --> 00:07:46.040]  國語也可以說的
[00:07:46.040 --> 00:07:48.560]  Creation 國語
[00:07:48.560 --> 00:07:51.720]  疾住盲島
[00:07:51.720 --> 00:07:54.360]  這是第一個家庭
[00:07:54.360 --> 00:07:59.360]  本來他們的判斷是以上帝的標準
[00:07:59.360 --> 00:08:02.000]  成為他們夫妻的關係
[00:08:02.000 --> 00:08:03.400]  和兄弟的關係
[00:08:03.400 --> 00:08:08.360]  但是你看到那個人阿伯也是疾住盲島
[00:08:08.360 --> 00:08:12.680]  上帝為什麼你要喜歡阿伯的東西
[00:08:12.680 --> 00:08:13.880]  不喜歡我
[00:08:13.880 --> 00:08:14.880]  我都是對的東西
[00:08:14.880 --> 00:08:15.840]  我很棒的
[00:08:15.840 --> 00:08:18.080]  那些憲制
[00:08:18.080 --> 00:08:19.600]  上帝你真是偏心
[00:08:19.600 --> 00:08:21.600]  你錯了
[00:08:21.600 --> 00:08:23.520]  大家剛才問小朋友
[00:08:23.520 --> 00:08:26.840]  首先是誰吃了禁果
[00:08:26.840 --> 00:08:28.600]  是吧
[00:08:28.600 --> 00:08:30.720]  聖經怎麼說不需要讀了
[00:08:30.720 --> 00:08:33.080]  聖經就問亞當
[00:08:33.080 --> 00:08:36.680]  為什麼你知道自己赤身露體
[00:08:36.680 --> 00:08:38.840]  為什麼你這樣這樣
[00:08:38.840 --> 00:08:40.000]  亞當怎麼回答
[00:08:40.000 --> 00:08:43.760]  神說你誰吃了這個禁果
[00:08:43.760 --> 00:08:45.600]  亞當怎麼回答
[00:08:45.600 --> 00:08:47.800]  上帝你錯了
[00:08:47.800 --> 00:08:50.800]  因為你做過蝦蛙給我
[00:08:50.800 --> 00:08:52.000]  叫我吃的
[00:08:52.000 --> 00:08:53.280]  是吧
[00:08:53.280 --> 00:08:55.560]  然後神就問蝦蛙
[00:08:55.560 --> 00:08:57.680]  蝦蛙誰叫你吃的
[00:08:57.680 --> 00:08:58.440]  蝦蛙又怎麼說
[00:08:58.440 --> 00:08:59.160]  一樣的
[00:08:59.160 --> 00:09:00.000]  上帝你錯了
[00:09:00.000 --> 00:09:02.680]  是你做過蝦蛙給我吃的
[00:09:02.680 --> 00:09:03.360]  是吧
[00:09:03.360 --> 00:09:06.760]  這個叫judgmental
[00:09:06.760 --> 00:09:10.200]  今天我們很多時候在社會上都是
[00:09:10.200 --> 00:09:13.080]  常常以為自己的知識是很爆炸
[00:09:13.080 --> 00:09:15.920]  很豐滿很圓滿
[00:09:15.920 --> 00:09:17.360]  人生經歷很食厭
[00:09:17.360 --> 00:09:18.360]  比你吃米多
[00:09:18.360 --> 00:09:20.280]  我知道
[00:09:20.280 --> 00:09:22.200]  millennium之後的
[00:09:22.200 --> 00:09:23.400]  千禧的小朋友
[00:09:23.400 --> 00:09:25.000]  好像現在的再千禧
[00:09:25.000 --> 00:09:26.600]  是不聽你
[00:09:26.600 --> 00:09:27.360]  爸爸說什麼
[00:09:27.360 --> 00:09:27.960]  媽媽說什麼
[00:09:27.960 --> 00:09:29.480]  不行的
[00:09:29.480 --> 00:09:31.400]  因為他們有一種
[00:09:31.400 --> 00:09:34.120]  他要有絕對的把握
[00:09:34.120 --> 00:09:35.640]  有絕對經驗
[00:09:35.640 --> 00:09:37.800]  他很想像你們一樣
[00:09:37.800 --> 00:09:40.000]  他不會這麼容易聽你說話
[00:09:40.000 --> 00:09:44.520]  這個文化其實越來越厲害
[00:09:44.520 --> 00:09:46.400]  我知道現在在神樂院教書
[00:09:46.400 --> 00:09:48.440]  或者大學教書都挺困難的
[00:09:48.440 --> 00:09:49.760]  因為你講錯話
[00:09:49.760 --> 00:09:51.040]  同學一督一督
[00:09:51.040 --> 00:09:51.960]  這個不是
[00:09:51.960 --> 00:09:53.160]  這個年份錯
[00:09:53.160 --> 00:09:54.680]  這個解釋錯
[00:09:54.680 --> 00:09:56.000]  我們都很怕的
[00:09:56.000 --> 00:09:58.320]  因為他們已經掌握了很多
[00:09:58.320 --> 00:10:03.080]  好像有一機有絕對的真理
[00:10:03.080 --> 00:10:06.320]  造成我們每一個人都很容易覺得自己是
[00:10:06.320 --> 00:10:08.920]  我對你錯
[00:10:08.920 --> 00:10:11.360]  我對你錯一直發展下去
[00:10:11.360 --> 00:10:13.480]  生命就是某一種和諧
[00:10:13.480 --> 00:10:14.720]  某一種的合作
[00:10:14.720 --> 00:10:16.520]  產生的就是另一個字
[00:10:16.520 --> 00:10:18.400]  叫做Atagonistic
[00:10:18.400 --> 00:10:19.680]  Atagonistic
[00:10:19.680 --> 00:10:22.160]  其實我翻譯國語就一般般好
[00:10:22.160 --> 00:10:24.240]  「壓根而離樹敵」
[00:10:24.240 --> 00:10:27.840]  但原來「壓根而」後面應該是負面的
[00:10:27.840 --> 00:10:29.640]  所以我改了一個版本
[00:10:29.640 --> 00:10:30.920]  就是廣東話
[00:10:30.920 --> 00:10:34.200]  叫做「硬著胸肽來樹敵」
[00:10:34.200 --> 00:10:36.400]  「胸肽」就是你拿著這個胸肽
[00:10:36.400 --> 00:10:38.760]  「硬著胸肽來樹敵」
[00:10:38.760 --> 00:10:41.920]  Atagonistic就是
[00:10:41.920 --> 00:10:46.920]  永遠從一個判斷的文化自然產生的
[00:10:46.920 --> 00:10:47.760]  舉個例子
[00:10:47.760 --> 00:10:51.600]  本來阿當夏娃的家庭生活是很和諧的
[00:10:51.600 --> 00:10:56.480]  神知道她需要的是一位這樣的女性
[00:10:56.480 --> 00:10:58.080]  聖經很奇妙很特別
[00:10:58.080 --> 00:11:00.960]  你讀聖經的時候是很Artistic的
[00:11:00.960 --> 00:11:05.120]  當上帝說「那人獨居不好的時候」
[00:11:05.120 --> 00:11:08.160]  就不是隨即為她做了一個夏娃來給她的
[00:11:08.160 --> 00:11:09.280]  你看經文
[00:11:09.280 --> 00:11:10.000]  就做什麼?
[00:11:10.000 --> 00:11:12.480]  好像中間有些賣關子
[00:11:12.480 --> 00:11:14.200]  首先做一些動物
[00:11:14.200 --> 00:11:15.480]  叫她命名
[00:11:15.480 --> 00:11:17.960]  其實這個讓我有些想像力
[00:11:17.960 --> 00:11:22.080]  就是阿當知道神都會為她預備配偶的
[00:11:22.080 --> 00:11:24.800]  但是還沒有出現過
[00:11:24.800 --> 00:11:28.480]  阿當可能心裡想可能是老虎
[00:11:28.480 --> 00:11:29.560]  老虎喇
[00:11:29.560 --> 00:11:31.080]  但是老虎喇又不像
[00:11:31.080 --> 00:11:33.120]  可能是大笨象
[00:11:33.120 --> 00:11:35.640]  當然老鼠這麼小也不是
[00:11:35.640 --> 00:11:37.240]  但是聖經很清楚
[00:11:37.240 --> 00:11:40.880]  神所做的是一對一對的動物
[00:11:40.880 --> 00:11:46.200]  不單是讓阿當期待和羨慕
[00:11:46.200 --> 00:11:48.320]  一對一對的生活多好
[00:11:48.320 --> 00:11:51.480]  然後最後才出現夏娃
[00:11:51.480 --> 00:11:52.840]  夏娃出現的時候
[00:11:52.840 --> 00:11:54.520]  聖經怎麼描寫她?
[00:11:54.520 --> 00:11:56.040]  她睜開眼睛
[00:11:56.040 --> 00:11:57.360]  不是老虎
[00:11:57.360 --> 00:11:58.480]  不是毛神神
[00:11:58.480 --> 00:11:59.320]  不是大笨象
[00:11:59.320 --> 00:12:02.800]  大不像老鼠這麼小
[00:12:02.800 --> 00:12:04.920]  嘩!這麼像我的樣子
[00:12:04.920 --> 00:12:06.920]  但是又這麼漂亮
[00:12:06.920 --> 00:12:09.520]  又像我又不像我
[00:12:09.520 --> 00:12:10.720]  像我不好
[00:12:10.720 --> 00:12:11.880]  像男生就不好
[00:12:11.880 --> 00:12:13.360]  粗粗的
[00:12:13.360 --> 00:12:15.800]  嘩!又這麼美麗
[00:12:15.800 --> 00:12:18.400]  所以她就馬上唱了一首歌
[00:12:18.400 --> 00:12:20.600]  「你是我骨中的骨肉中的肉」
[00:12:20.600 --> 00:12:22.560]  很浪漫的
[00:12:22.560 --> 00:12:26.760]  神知道阿當需要什麼
[00:12:26.760 --> 00:12:29.040]  這個是他的判斷
[00:12:29.040 --> 00:12:32.400]  本來這個配偶是什麼?
[00:12:32.400 --> 00:12:33.560]  是幫助他的
[00:12:33.560 --> 00:12:36.080]  肋骨是什麼意思?
[00:12:36.080 --> 00:12:38.240]  肋骨是心最近的地方
[00:12:38.240 --> 00:12:39.280]  肺最近的地方
[00:12:39.280 --> 00:12:42.920]  大家同心同氣
[00:12:42.920 --> 00:12:44.640]  你怕他又怕
[00:12:44.640 --> 00:12:45.840]  你安靜他又安靜
[00:12:45.840 --> 00:12:52.800]  是夫妻的所謂「兼諜之戀」
[00:12:52.800 --> 00:12:54.360]  本來是這樣的
[00:12:54.360 --> 00:12:56.520]  但是他們後來怎樣?
[00:12:56.520 --> 00:12:58.240]  因為判斷
[00:12:58.240 --> 00:13:01.320]  所以彼此為仇
[00:13:01.320 --> 00:13:06.160]  我們雖然沒有看到聖經記載他們彼此為仇
[00:13:06.160 --> 00:13:07.520]  「押根而樹敵」
[00:13:07.520 --> 00:13:12.320]  或者「硬著控太來樹敵」
[00:13:12.320 --> 00:13:14.040]  控制太盤
[00:13:14.040 --> 00:13:17.240]  我是不轉彎的,我是要去撞你的
[00:13:17.240 --> 00:13:20.640]  叫硬著太盤來樹敵
[00:13:20.640 --> 00:13:21.720]  雖然沒有說
[00:13:21.720 --> 00:13:23.920]  但是他們兩兄弟的表現
[00:13:23.920 --> 00:13:25.600]  甚至是該人的表現
[00:13:25.600 --> 00:13:26.480]  是很清楚的
[00:13:26.480 --> 00:13:28.640]  那種判斷
[00:13:28.640 --> 00:13:31.760]  那種敵對
[00:13:31.760 --> 00:13:35.960]  以至家庭發生命案
[00:13:35.960 --> 00:13:38.240]  本來是相親相愛
[00:13:38.240 --> 00:13:45.040]  本來是一個家庭是防衛自己的核心價值的
[00:13:45.040 --> 00:13:49.480]  但是很多時候是自己內鬥
[00:13:49.480 --> 00:13:51.520]  我們看很多的歷史事實都知道
[00:13:51.520 --> 00:13:53.560]  人類的歷史
[00:13:53.560 --> 00:13:56.400]  本來是同一個民族
[00:13:56.400 --> 00:13:58.320]  是一個家庭
[00:13:58.320 --> 00:13:59.520]  彼此守望
[00:13:59.520 --> 00:14:00.560]  彼此分享
[00:14:00.560 --> 00:14:01.960]  彼此支持
[00:14:01.960 --> 00:14:03.360]  或者我們說得很白
[00:14:03.360 --> 00:14:04.480]  今天也是很特別
[00:14:04.480 --> 00:14:07.160]  3月26日能夠在這裡說到
[00:14:07.160 --> 00:14:10.040]  我畢生難忘
[00:14:10.040 --> 00:14:11.520]  不是說得好不好
[00:14:11.520 --> 00:14:14.000]  是一個歷史的時刻
[00:14:14.000 --> 00:14:16.800]  但是這個歷史時刻給我們一個很大的反省
[00:14:16.800 --> 00:14:18.400]  無論在我們中國歷史
[00:14:18.400 --> 00:14:19.960]  在國外的歷史
[00:14:19.960 --> 00:14:21.840]  都是因為一個國家
[00:14:21.840 --> 00:14:24.880]  一個民族的分裂
[00:14:24.880 --> 00:14:25.680]  破壞
[00:14:25.680 --> 00:14:27.480]  破裂
[00:14:27.480 --> 00:14:29.880]  因為裡面的人
[00:14:29.880 --> 00:14:35.680]  充滿了判斷性的性情
[00:14:35.680 --> 00:14:37.640]  這個是分別示惡處
[00:14:37.640 --> 00:14:40.280]  人想扮演上帝
[00:14:40.280 --> 00:14:41.920]  取代上帝的角色
[00:14:41.920 --> 00:14:43.480]  不知道自己有限
[00:14:43.480 --> 00:14:47.280]  不讓上帝來帶領我們每一個人的生命
[00:14:47.280 --> 00:14:50.640]  結果產生彼此為仇
[00:14:50.640 --> 00:14:52.440]  不單止產生彼此為仇
[00:14:52.440 --> 00:14:54.840]  還有一個英文字叫repulsive
[00:14:54.840 --> 00:14:56.240]  repulsive翻譯
[00:14:56.240 --> 00:14:58.160]  國語和廣東話都很相似
[00:14:58.160 --> 00:15:05.800]  以拋棄
[00:15:05.800 --> 00:15:08.400]  拋棄什麼?
[00:15:08.400 --> 00:15:11.800]  拋棄你本來的遺憤
[00:15:11.800 --> 00:15:13.480]  你作丈夫的遺憤
[00:15:13.480 --> 00:15:15.480]  今天人類最大的一個問題
[00:15:15.480 --> 00:15:19.400]  就是很多人坐錯崗位
[00:15:19.400 --> 00:15:21.400]  做錯他自己的地方
[00:15:21.400 --> 00:15:25.520]  我們最怕那些外行領內行
[00:15:25.520 --> 00:15:28.480]  但是充滿這個世界
[00:15:28.480 --> 00:15:31.400]  他的本位應該在那裡
[00:15:31.400 --> 00:15:32.880]  但他卻要爬到那麼高
[00:15:32.880 --> 00:15:33.800]  爬到那麼高的時候
[00:15:33.800 --> 00:15:34.840]  他什麼都不懂
[00:15:34.840 --> 00:15:39.680]  但他有權柄或人脈的位置
[00:15:39.680 --> 00:15:42.760]  我們每一個人都不甘於自己的位置
[00:15:42.760 --> 00:15:44.000]  因為在judgmental
[00:15:44.000 --> 00:15:47.520]  在cataclysmic的文化底下
[00:15:47.520 --> 00:15:49.200]  大家知道第二個文化
[00:15:49.200 --> 00:15:50.840]  就是我們現在小朋友很慘
[00:15:50.840 --> 00:15:52.360]  敵對的文化
[00:15:52.360 --> 00:15:54.160]  本來同學是我們老朋友
[00:15:54.160 --> 00:15:56.600]  但是媽媽說你要贏他
[00:15:56.600 --> 00:15:57.640]  你彈琴要比他好
[00:15:57.640 --> 00:15:58.720]  跳舞要比他好
[00:15:58.720 --> 00:16:00.120]  畫畫要比他好
[00:16:00.120 --> 00:16:01.320]  讀書要拿A
[00:16:01.320 --> 00:16:05.200]  他要99分,你要100分
[00:16:05.200 --> 00:16:07.680]  都是一種競爭
[00:16:07.680 --> 00:16:10.720]  我上星期在成都有這個工作
[00:16:10.720 --> 00:16:14.520]  有人請我去看一看博物館
[00:16:14.520 --> 00:16:17.720]  沿途三點多的時候
[00:16:17.720 --> 00:16:18.760]  看到對面一個小學
[00:16:18.760 --> 00:16:19.720]  很大的小學
[00:16:19.720 --> 00:16:20.800]  在門口排著隊
[00:16:20.800 --> 00:16:21.800]  我相信香港也是這樣
[00:16:21.800 --> 00:16:23.200]  排很多隊
[00:16:23.200 --> 00:16:25.760]  我心想家長也挺厲害
[00:16:25.760 --> 00:16:27.640]  三點鐘就下班接小孩
[00:16:27.640 --> 00:16:29.800]  但弟兄說不是啊
[00:16:29.800 --> 00:16:31.880]  何牧師他們那些不是家長
[00:16:31.880 --> 00:16:35.840]  三點接那些是補習社的職員
[00:16:35.840 --> 00:16:38.960]  三點鐘接他們去他們的補習社
[00:16:38.960 --> 00:16:40.760]  繼續補習
[00:16:40.760 --> 00:16:42.720]  到六點半
[00:16:42.720 --> 00:16:44.480]  回家七點來吃飯
[00:16:44.480 --> 00:16:46.080]  他們就嘆息
[00:16:46.080 --> 00:16:47.560]  我相信香港也是這樣
[00:16:47.560 --> 00:16:50.880]  我只是大驚小怪
[00:16:50.880 --> 00:16:53.320]  很慘啊,競爭啊
[00:16:53.320 --> 00:16:55.440]  一出生就要贏在
