
[00:00:00.000 --> 00:00:03.000]  早晨 各位電影姐妹平安
[00:03:59.000 --> 00:04:01.000]  魔鬼撒旦就不見了
[00:04:01.000 --> 00:04:02.000]  我信了耶穌之後
[00:04:02.000 --> 00:04:03.000]  有光環
[00:04:03.000 --> 00:04:04.000]  我發光
[00:04:04.000 --> 00:04:05.000]  成功了
[00:04:05.000 --> 00:04:06.000]  魔鬼見到我都退開
[00:04:06.000 --> 00:04:07.000]  避開
[00:04:07.000 --> 00:04:09.000]  有人講過
[00:04:09.000 --> 00:04:10.000]  越屬靈的人
[00:04:10.000 --> 00:04:12.000]  才會受魔鬼撒旦攻擊越多
[00:04:12.000 --> 00:04:14.000]  如果連魔鬼撒旦都不攻擊你
[00:04:14.000 --> 00:04:15.000]  很簡單
[00:04:15.000 --> 00:04:16.000]  你都屬於他的
[00:04:16.000 --> 00:04:17.000]  他不會攻擊你
[00:04:17.000 --> 00:04:18.000]  自己人
[00:04:18.000 --> 00:04:19.000]  聽得明白嗎
[00:04:19.000 --> 00:04:20.000]  很重要
[00:04:20.000 --> 00:04:21.000]  所以當你面對攻擊
[00:04:21.000 --> 00:04:22.000]  有試探來到
[00:04:22.000 --> 00:04:24.000]  不要以為有沒有搞錯
[00:04:24.000 --> 00:04:25.000]  上帝不祝福我的
[00:04:25.000 --> 00:04:26.000]  為什麼要給我試探
[00:04:26.000 --> 00:04:28.000]  而是你會發現
[00:04:28.000 --> 00:04:30.000]  這是上帝讓我們學習經歷的
[00:04:30.000 --> 00:04:31.000]  特別是馬太福音
[00:04:31.000 --> 00:04:33.000]  今天講的馬太福音第四章
[00:04:33.000 --> 00:04:34.000]  你如果回去看馬太福音
[00:04:34.000 --> 00:04:35.000]  從第一章開始
[00:04:35.000 --> 00:04:37.000]  即是那些很長的家譜之外
[00:04:37.000 --> 00:04:39.000]  然後就在講聖靈
[00:04:39.000 --> 00:04:40.000]  向瑪利亞顯現
[00:04:40.000 --> 00:04:42.000]  說耶穌要出世
[00:04:42.000 --> 00:04:43.000]  向約瑟顯現
[00:04:43.000 --> 00:04:45.000]  然後聖靈就帶耶穌去洗禮
[00:04:45.000 --> 00:04:46.000]  洗禮天就打開
[00:04:46.000 --> 00:04:47.000]  聖靈就降臨
[00:04:47.000 --> 00:04:49.000]  不斷是聖靈帶著耶穌
[00:04:49.000 --> 00:04:51.000]  由他未出世到他出世
[00:04:51.000 --> 00:04:53.000]  又帶著約瑟、瑪利亞逃難到埃及
[00:04:53.000 --> 00:04:55.000]  又回到拿撒勒
[00:04:55.000 --> 00:04:58.000]  不斷講聖靈和上帝使者帶靈
[00:04:58.000 --> 00:05:00.000]  而今天第四章這段經文
[00:05:00.000 --> 00:05:02.000]  一開始講得很清楚
[00:05:02.000 --> 00:05:06.000]  帶領耶穌去曠野受試探的是聖靈
[00:05:06.000 --> 00:05:09.000]  是聖靈帶耶穌去曠野
[00:05:09.000 --> 00:05:14.000]  是聖靈帶耶穌去到那個被魔鬼試探的地方
[00:05:14.000 --> 00:05:17.000]  所以上帝從來沒有叫我們
[00:05:17.000 --> 00:05:19.000]  告訴我們一輩子都不會見到試探
[00:05:19.000 --> 00:05:22.000]  當然我們祈禱求上帝幫我們
[00:05:22.000 --> 00:05:24.000]  希望我們不要見到試探
[00:05:24.000 --> 00:05:25.000]  後面還有一句
[00:05:25.000 --> 00:05:28.000]  是拯救我們脫離的惡者
[00:05:28.000 --> 00:05:30.000]  給力量我們贏他
[00:05:30.000 --> 00:05:32.000]  雖然那個期盼是很難
[00:05:32.000 --> 00:05:34.000]  對好事的期盼是要的
[00:05:34.000 --> 00:05:35.000]  有人病了
[00:05:35.000 --> 00:05:36.000]  走來跟你說你幫我祈禱吧
[00:05:36.000 --> 00:05:37.000]  我病了
[00:05:37.000 --> 00:05:39.000]  你不要說你病了可能病不好
[00:05:39.000 --> 00:05:40.000]  可能會死的
[00:05:40.000 --> 00:05:41.000]  不用祈禱
[00:05:41.000 --> 00:05:42.000]  我們信仰不是這樣的
[00:05:42.000 --> 00:05:43.000]  你都要為他祈禱
[00:05:43.000 --> 00:05:45.000]  雖然你知道真的為他祈禱
[00:05:45.000 --> 00:05:47.000]  上帝有恩典就醫他
[00:05:47.000 --> 00:05:49.000]  上帝要接他回去就是上帝的心意
[00:05:49.000 --> 00:05:51.000]  你將主權交給上帝
[00:05:51.000 --> 00:05:53.000]  但你都會將你期盼的去禱告
[00:05:53.000 --> 00:05:55.000]  所以不要今天聽完這邊就說
[00:05:55.000 --> 00:05:57.000]  牧師叫我回去就不用祈禱拿走試探
[00:05:57.000 --> 00:05:59.000]  甚至祈禱上帝給我多些試探
[00:05:59.000 --> 00:06:01.000]  沒理由的
[00:06:01.000 --> 00:06:04.000]  人當然是期望有一個所謂叫做
[00:06:04.000 --> 00:06:06.000]  順利一點好一點
[00:06:06.000 --> 00:06:08.000]  我們新年都祝大家出入平安
[00:06:08.000 --> 00:06:09.000]  身體健康
[00:06:09.000 --> 00:06:10.000]  事事順利
[00:06:10.000 --> 00:06:12.000]  都是期盼
[00:06:12.000 --> 00:06:14.000]  雖然我們都知道期盼不一定成就
[00:06:14.000 --> 00:06:16.000]  不過如果上帝有恩典成就
[00:06:16.000 --> 00:06:17.000]  就感恩
[00:06:17.000 --> 00:06:19.000]  所以我們將我們期盼表達
[00:06:19.000 --> 00:06:20.000]  是好事
[00:06:20.000 --> 00:06:24.000]  上帝我真的想生活好一點
[00:06:24.000 --> 00:06:26.000]  上帝我真的想有多些能力去服侍人
[00:06:26.000 --> 00:06:28.000]  上帝我真的想多些恩賜
[00:06:28.000 --> 00:06:29.000]  以至教會可以服侍你
[00:06:29.000 --> 00:06:31.000]  上帝我真的想全時間服侍你
[00:06:31.000 --> 00:06:32.000]  好想去讀神學
[00:06:32.000 --> 00:06:34.000]  你有這些祈禱你就祈禱
[00:06:34.000 --> 00:06:36.000]  上帝會為你開路
[00:06:36.000 --> 00:06:37.000]  這是很重要的
[00:06:37.000 --> 00:06:40.000]  這段經文裡面開始講魔鬼撒旦去試探耶穌
[00:06:40.000 --> 00:06:41.000]  大家都很熟的
[00:06:41.000 --> 00:06:43.000]  第一件你要記住一件事
[00:06:43.000 --> 00:06:45.000]  魔鬼撒旦不是一開始就叫耶穌
[00:06:45.000 --> 00:06:46.000]  你否定神
[00:06:46.000 --> 00:06:47.000]  你否定上帝
[00:06:47.000 --> 00:06:48.000]  沒有上帝的
[00:06:48.000 --> 00:06:49.000]  你不要跟
[00:06:49.000 --> 00:06:51.000]  魔鬼撒旦是用什麼呢
[00:06:51.000 --> 00:06:52.000]  是用一種
[00:06:52.000 --> 00:06:54.000]  就是要你懷疑一下上帝
[00:06:54.000 --> 00:06:56.000]  在一些狀況裡面叫你懷疑
[00:06:56.000 --> 00:06:58.000]  一開始頭兩個試探裡面都很清晰的
[00:06:58.000 --> 00:06:59.000]  就是講
[00:06:59.000 --> 00:07:01.000]  如果你是上帝的兒子
[00:07:01.000 --> 00:07:03.000]  就這樣這樣這樣
[00:07:03.000 --> 00:07:05.000]  還要是當時
[00:07:05.000 --> 00:07:06.000]  魔鬼出現的時候
[00:07:06.000 --> 00:07:08.000]  是當耶穌餓的時候
[00:07:08.000 --> 00:07:09.000]  耶穌餓
[00:07:09.000 --> 00:07:10.000]  餓很正常
[00:07:10.000 --> 00:07:11.000]  你肚子餓嗎
[00:07:11.000 --> 00:07:12.000]  你現在應該還沒有肚子餓
[00:07:12.000 --> 00:07:13.000]  過了半小時
[00:07:13.000 --> 00:07:14.000]  我再講長一點
[00:07:14.000 --> 00:07:15.000]  你就會肚子餓了
[00:07:15.000 --> 00:07:16.000]  你就去馬爾木斯廣場
[00:07:16.000 --> 00:07:17.000]  肚子餓了
[00:07:17.000 --> 00:07:19.000]  人總有餓的時候
[00:07:19.000 --> 00:07:20.000]  一定是
[00:07:20.000 --> 00:07:22.000]  這個餓當然是身體的餓
[00:07:22.000 --> 00:07:24.000]  但是有時候這個餓可能就是那種
[00:07:24.000 --> 00:07:26.000]  就是我們的渴求
[00:07:26.000 --> 00:07:27.000]  我們有一些安全感
[00:07:27.000 --> 00:07:28.000]  對生活
[00:07:28.000 --> 00:07:29.000]  對金錢
[00:07:29.000 --> 00:07:30.000]  對成功
[00:07:30.000 --> 00:07:31.000]  對認同
[00:07:31.000 --> 00:07:32.000]  那些渴想渴求
[00:07:32.000 --> 00:07:33.000]  很想被滿足
[00:07:33.000 --> 00:07:34.000]  很正常的
[00:07:34.000 --> 00:07:36.000]  不要以為覺得被滿足很奇怪
[00:07:36.000 --> 00:07:37.000]  人家想被滿足
[00:07:37.000 --> 00:07:38.000]  人家讚你
[00:07:38.000 --> 00:07:39.000]  當然開心
[00:07:39.000 --> 00:07:40.000]  感謝
[00:07:40.000 --> 00:07:41.000]  多謝你
[00:07:41.000 --> 00:07:42.000]  讚我
[00:07:42.000 --> 00:07:43.000]  但是這種渴求
[00:07:43.000 --> 00:07:46.000]  是有時候會出現一些的縫隙
[00:07:46.000 --> 00:07:47.000]  因為當你渴求的時候
[00:07:47.000 --> 00:07:48.000]  自然就會有一個需要
[00:07:48.000 --> 00:07:49.000]  就是肚子餓
[00:07:49.000 --> 00:07:50.000]  很基本的需要
[00:07:50.000 --> 00:07:51.000]  在這裡耶穌就是肚子餓
[00:07:51.000 --> 00:07:53.000]  肚子餓吃東西很簡單
[00:07:53.000 --> 00:07:55.000]  最後最後先劇透
[00:07:55.000 --> 00:07:56.000]  這段經文最後
[00:07:56.000 --> 00:07:58.000]  天使就馬上來接受耶穌
[00:07:58.000 --> 00:07:59.000]  馬上有東西吃就放心
[00:07:59.000 --> 00:08:00.000]  不會餓到
[00:08:00.000 --> 00:08:01.000]  不要餓到耶穌
[00:08:01.000 --> 00:08:03.000]  雖然當時有禁食的操練
[00:08:03.000 --> 00:08:04.000]  但是這段經文開始的時候
[00:08:04.000 --> 00:08:06.000]  魔鬼就用了這個縫隙
[00:08:06.000 --> 00:08:08.000]  就是當人有一個渴望
[00:08:08.000 --> 00:08:10.000]  有一個需要
[00:08:10.000 --> 00:08:12.000]  有一個飢渴的狀況
[00:08:12.000 --> 00:08:13.000]  就會出現
[00:08:13.000 --> 00:08:15.000]  而這個出現一開始的時候
[00:08:15.000 --> 00:08:16.000]  是質疑
[00:08:16.000 --> 00:08:17.000]  是懷疑
[00:08:17.000 --> 00:08:19.000]  是教你懷疑上帝
[00:08:19.000 --> 00:08:20.000]  如果有人走出來叫你
[00:08:20.000 --> 00:08:21.000]  你不要信上帝
[00:08:21.000 --> 00:08:22.000]  上帝是假的
[00:08:22.000 --> 00:08:23.000]  你會說不是吧
[00:08:23.000 --> 00:08:24.000]  我是回教會的
[00:08:24.000 --> 00:08:25.000]  我信耶穌的
[00:08:25.000 --> 00:08:26.000]  我在良法堂的
[00:08:26.000 --> 00:08:27.000]  但是一開始的時候
[00:08:27.000 --> 00:08:31.000]  魔鬼叫你不是說你不要信
[00:08:31.000 --> 00:08:32.000]  而是魔鬼要你懷疑
[00:08:32.000 --> 00:08:33.000]  你如果是
[00:08:33.000 --> 00:08:34.000]  應該是這樣的
[00:08:34.000 --> 00:08:36.000]  如果上帝這麼愛你
[00:08:36.000 --> 00:08:38.000]  為什麼你的生活這麼苦
[00:08:38.000 --> 00:08:40.000]  如果上帝真的掌權
[00:08:40.000 --> 00:08:42.000]  為什麼香港會變成這樣
[00:08:42.000 --> 00:08:44.000]  如果上帝真的存在
[00:08:44.000 --> 00:08:45.000]  上帝真的這樣祝福你
[00:08:45.000 --> 00:08:48.000]  為什麼你的生活會這樣
[00:08:48.000 --> 00:08:50.000]  這個是魔鬼第一步
[00:08:50.000 --> 00:08:51.000]  也是很重要的一步
[00:08:51.000 --> 00:08:54.000]  對耶穌試探的內容
[00:08:54.000 --> 00:08:57.000]  如果你是上帝的兒子
[00:08:57.000 --> 00:08:58.000]  我們當然知道耶穌是上帝的兒子
[00:08:58.000 --> 00:08:59.000]  沒有人質疑
[00:08:59.000 --> 00:09:01.000]  並且天都打開
[00:09:01.000 --> 00:09:02.000]  天父就在上面叫下來
[00:09:02.000 --> 00:09:04.000]  謝是我的愛子
[00:09:04.000 --> 00:09:06.000]  這是不是在洗禮的時候很清晰
[00:09:06.000 --> 00:09:09.000]  但是魔鬼第一個就是挑戰耶穌這個身份
[00:09:09.000 --> 00:09:10.000]  我們作為基督徒
[00:09:10.000 --> 00:09:11.000]  我們這個身份
[00:09:11.000 --> 00:09:15.000]  我們這個屬於上帝的愛的兒女
[00:09:15.000 --> 00:09:17.000]  在上帝的家裡面追隨基督的人
[00:09:17.000 --> 00:09:18.000]  這個身份
[00:09:18.000 --> 00:09:20.000]  魔鬼是容易質疑這個身份的
[00:09:20.000 --> 00:09:22.000]  魔鬼是常常用這個身份去質疑
[00:09:22.000 --> 00:09:25.000]  以致我們開始慢慢懷疑上帝
[00:09:25.000 --> 00:09:27.000]  魔鬼不是第一句叫你不要信他
[00:09:27.000 --> 00:09:28.000]  你慢慢懷疑
[00:09:28.000 --> 00:09:30.000]  如果你真的上帝祝福你
[00:09:30.000 --> 00:09:31.000]  為什麼每個星期翻崇拜
[00:09:31.000 --> 00:09:32.000]  好像都沒什麼改變
[00:09:32.000 --> 00:09:34.000]  你還要是星期天沒有上班
[00:09:34.000 --> 00:09:35.000]  你賺少了錢
[00:09:35.000 --> 00:09:37.000]  你的生活變差了
[00:09:37.000 --> 00:09:39.000]  上帝真的祝福你嗎
[00:09:39.000 --> 00:09:41.000]  開始慢慢懷疑懷疑
[00:09:41.000 --> 00:09:43.000]  你就轉身離開了上帝
[00:09:43.000 --> 00:09:44.000]  這個要留意
[00:09:44.000 --> 00:09:46.000]  第二就是我們經常覺得
[00:09:46.000 --> 00:09:47.000]  我們熟悉聖經
[00:09:47.000 --> 00:09:49.000]  多背幾個金句就可以了
[00:09:49.000 --> 00:09:50.000]  讀聖經又很重要
[00:09:50.000 --> 00:09:52.000]  又不要懷疑牧師他們不讀聖經
[00:09:52.000 --> 00:09:53.000]  沒理由
[00:09:53.000 --> 00:09:56.000]  不過這段經文裡面有一個很清楚看見
[00:09:56.000 --> 00:09:58.000]  當耶穌講聖經
[00:09:58.000 --> 00:09:59.000]  人們再不是單靠食物
[00:09:59.000 --> 00:10:01.000]  跟著魔鬼來第二個試探的時候
[00:10:01.000 --> 00:10:02.000]  就講聖經
[00:10:02.000 --> 00:10:03.000]  還要引用詩篇九十一篇
[00:10:03.000 --> 00:10:05.000]  就是說你是上帝的兒子
[00:10:05.000 --> 00:10:06.000]  你跳下去吧
[00:10:06.000 --> 00:10:07.000]  經常這樣講的
[00:10:07.000 --> 00:10:10.000]  他要使者去托著你
[00:10:10.000 --> 00:10:12.000]  那段是聖經
[00:10:12.000 --> 00:10:13.000]  那段講的是
[00:10:13.000 --> 00:10:15.000]  上帝會命令使者用手托著
[00:10:15.000 --> 00:10:17.000]  免得你的腳碰在石頭上
[00:10:17.000 --> 00:10:18.000]  這段是詩篇九十一篇
[00:10:18.000 --> 00:10:19.000]  十一到十二節
[00:10:19.000 --> 00:10:20.000]  你可以回去看一下
[00:10:20.000 --> 00:10:25.000]  魔鬼都引用聖經去試探耶穌
[00:10:25.000 --> 00:10:27.000]  有些留心
[00:10:27.000 --> 00:10:29.000]  有人跟你講聖經
[00:10:29.000 --> 00:10:31.000]  不一定是對的
[00:10:31.000 --> 00:10:32.000]  有人跟你講聖經
[00:10:32.000 --> 00:10:34.000]  他可以是魔鬼
[00:10:34.000 --> 00:10:38.000]  不要以為講聖經的人一定是屬於上帝
[00:10:38.000 --> 00:10:40.000]  魔鬼都講聖經
[00:10:40.000 --> 00:10:42.000]  當然他歪曲這些道理
[00:10:42.000 --> 00:10:44.000]  當然他做很多歪理
[00:10:44.000 --> 00:10:45.000]  用這些方法
[00:10:45.000 --> 00:10:48.000]  但是很多人打了信仰的旗號
[00:10:48.000 --> 00:10:50.000]  結果是一些很不合理
[00:10:50.000 --> 00:10:52.000]  不合真理的表達
[00:10:52.000 --> 00:10:54.000]  你侍奉很盡心
[00:10:54.000 --> 00:10:55.000]  可以了
[00:10:55.000 --> 00:10:56.000]  你回教會做好一點
[00:10:56.000 --> 00:10:57.000]  其他事情不用管
[00:10:57.000 --> 00:10:59.000]  生活不用管
[00:10:59.000 --> 00:11:01.000]  最重要是成功
[00:11:01.000 --> 00:11:04.000]  教會最重要是興旺成功
[00:11:04.000 --> 00:11:05.000]  所以無所謂
[00:11:05.000 --> 00:11:07.000]  用什麼辦法都可以
[00:11:07.000 --> 00:11:11.000]  現在外面的騙徒都是這樣騙人去做壞事
[00:11:11.000 --> 00:11:12.000]  我們用不同的方法
[00:11:12.000 --> 00:11:14.000]  總之人來到教會就行了
[00:11:14.000 --> 00:11:16.000]  我真的見到教會這樣的描述
[00:11:16.000 --> 00:11:19.000]  以致用一些我用這個詞叫做欺騙的方法
[00:11:19.000 --> 00:11:21.000]  引人回來教會
[00:11:21.000 --> 00:11:23.000]  我覺得這樣都可以嗎
[00:11:23.000 --> 00:11:24.000]  是的
[00:11:24.000 --> 00:11:26.000]  有時候人會這樣
[00:11:26.000 --> 00:11:30.000]  當我們不清楚明白魔鬼殺人的手段的時候
[00:11:30.000 --> 00:11:32.000]  我們成為了那個欺騙者
[00:11:32.000 --> 00:11:33.000]  試探者的時候
[00:11:33.000 --> 00:11:35.000]  有時候真的會拿著聖經
[00:11:35.000 --> 00:11:37.000]  都會令你離開上帝
[00:11:37.000 --> 00:11:39.000]  那怎麼辦呢
[00:11:39.000 --> 00:11:41.000]  當然聖經你相熟的話
[00:11:41.000 --> 00:11:42.000]  當然要看多些聖經
[00:11:42.000 --> 00:11:44.000]  但是同樣地不要再斷章取義
[00:11:44.000 --> 00:11:45.000]  不要再只是背金句
[00:11:45.000 --> 00:11:46.000]  背金句很重要
[00:11:46.000 --> 00:11:47.000]  不要只是背金句
[00:11:47.000 --> 00:11:49.000]  背了都要看前文後理
[00:11:49.000 --> 00:11:51.000]  知道要怎麼用
[00:11:51.000 --> 00:11:52.000]  這是很重要的
[00:11:52.000 --> 00:11:53.000]  每一年我都會
[00:11:53.000 --> 00:11:54.000]  很多人經常問我
[00:11:54.000 --> 00:11:55.000]  牧師你選一些金句
[00:11:55.000 --> 00:11:56.000]  好像新年一樣
[00:11:56.000 --> 00:11:58.000]  給我一些字
[00:11:58.000 --> 00:11:59.000]  給我一些祝福
[00:11:59.000 --> 00:12:01.000]  經常叫我給他一些金句
[00:12:01.000 --> 00:12:02.000]  我一給就一整段
[00:12:02.000 --> 00:12:03.000]  這麼大一段
[00:12:03.000 --> 00:12:04.000]  是這樣的
[00:12:04.000 --> 00:12:06.000]  沒理由只是看一節
[00:12:06.000 --> 00:12:07.000]  有時候我們容易斷章取義
[00:12:07.000 --> 00:12:08.000]  很危險的
[00:12:08.000 --> 00:12:11.000]  魔鬼都會用聖經去試探耶穌
[00:12:11.000 --> 00:12:12.000]  記住
[00:12:12.000 --> 00:12:13.000]  記住這件事
[00:12:13.000 --> 00:12:17.000]  這三個耶穌基督面對的試探
[00:12:17.000 --> 00:12:20.000]  是一場我們叫做生死戰
[00:12:20.000 --> 00:12:22.000]  因為是很實在的
[00:12:22.000 --> 00:12:25.000]  第一個描述是石頭變食物
[00:12:25.000 --> 00:12:26.000]  這個描述
[00:12:26.000 --> 00:12:29.000]  我們當然沒有石頭變食物的能力
[00:12:29.000 --> 00:12:30.000]  你有沒有
[00:12:30.000 --> 00:12:31.000]  沒有
[00:12:31.000 --> 00:12:32.000]  我們都要買東西吃
