
[00:00:00.000 --> 00:00:06.200]  亞述在722的時候將這個綠色的地方叫做北角
[00:02:51.500 --> 00:02:53.100]  好了,如果不肯的時候
[00:02:53.100 --> 00:02:54.400]  你想想,你是
[00:02:54.400 --> 00:02:55.200]  不過你不是上帝
[00:02:55.200 --> 00:02:56.500]  你假使今天
[00:02:56.500 --> 00:02:58.300]  做著30秒上帝
[00:02:58.300 --> 00:02:59.700]  聽到那些人這樣反應
[00:02:59.700 --> 00:03:01.800]  你會怎樣?
[00:03:01.800 --> 00:03:03.200]  你會怎樣?
[00:03:03.200 --> 00:03:04.300]  我們看看聖經怎樣說
[00:03:04.300 --> 00:03:05.800]  好了,繼續來
[00:03:05.800 --> 00:03:07.900]  1,2,3
[00:03:07.900 --> 00:03:10.400]  「耶和華必然等候
[00:03:10.400 --> 00:03:12.900]  要施恩給你們
[00:03:12.900 --> 00:03:16.600]  必然興起好憐憫你們
[00:03:16.600 --> 00:03:19.500]  因為耶和華是公平的神
[00:03:19.500 --> 00:03:21.100]  凡等候他的
[00:03:21.100 --> 00:03:23.000]  都是有福的
[00:03:23.000 --> 00:03:25.300]  百姓必在錫安
[00:03:25.300 --> 00:03:28.400]  在耶路撒冷居住
[00:03:28.400 --> 00:03:30.500]  你不要哭泣
[00:03:30.500 --> 00:03:33.600]  主必因你的哀求聲音
[00:03:33.600 --> 00:03:35.600]  施恩給你
[00:03:35.600 --> 00:03:37.400]  他聽見的時候
[00:03:37.400 --> 00:03:39.300]  必然應運你」
[00:03:39.300 --> 00:03:41.400]  看他們的狀況,繼續
[00:03:41.400 --> 00:03:45.800]  「主雖然以艱難給你當餅
[00:03:45.800 --> 00:03:49.000]  以困苦給你當水
[00:03:49.000 --> 00:03:49.900]  你的教師」
[00:03:49.900 --> 00:03:51.400]  即是上帝
[00:03:51.400 --> 00:03:53.400]  「卻不再隱藏
[00:03:53.400 --> 00:03:56.600]  你眼必看見你的教師
[00:03:56.600 --> 00:03:59.400]  你或向左或向右
[00:03:59.400 --> 00:04:02.700]  你必聽見後面有聲音說
[00:04:02.700 --> 00:04:04.000]  這是正路
[00:04:04.000 --> 00:04:05.700]  要行在其中」
[00:04:05.700 --> 00:04:08.200]  這一段故事告訴我們
[00:04:08.200 --> 00:04:09.800]  不是你
[00:04:09.800 --> 00:04:10.600]  抖不抖
[00:04:10.600 --> 00:04:12.300]  最重要是你知錯
[00:04:12.300 --> 00:04:13.800]  就要回頭
[00:04:13.800 --> 00:04:14.500]  再說一次
[00:04:14.500 --> 00:04:16.700]  你做得不好,很害怕的時候
[00:04:16.700 --> 00:04:18.000]  就要回頭
[00:04:18.000 --> 00:04:19.200]  好,我們看看
[00:04:19.200 --> 00:04:21.000]  有三個小點給大家看
[00:04:21.000 --> 00:04:23.000]  第一
[00:04:23.000 --> 00:04:26.200]  下一張powerpoint,麻煩
[00:04:26.200 --> 00:04:27.100]  好了
[00:04:27.100 --> 00:04:29.000]  面對大鑊嘢
[00:04:29.000 --> 00:04:30.600]  怎樣辦
[00:04:30.600 --> 00:04:32.400]  甚麼叫大鑊嘢
[00:04:32.400 --> 00:04:35.000]  有一次
[00:04:35.000 --> 00:04:36.800]  我在辦公室裏面
[00:04:36.800 --> 00:04:40.000]  有一個年青人走進來跟我說
[00:04:40.000 --> 00:04:42.500]  牧師
[00:04:42.500 --> 00:04:46.300]  我的女朋友
[00:04:46.300 --> 00:04:48.700]  月事不來
[00:04:48.700 --> 00:04:50.500]  知不知道甚麼事
[00:04:50.500 --> 00:04:53.300]  其實她可能懷孕了
[00:04:53.300 --> 00:04:55.600]  我就很害怕
[00:04:55.600 --> 00:04:58.800]  因為他們還未結婚
[00:04:58.800 --> 00:05:00.200]  還未拍拖
[00:05:00.200 --> 00:05:05.500]  就有些上帝不喜歡的行為
[00:05:05.500 --> 00:05:06.800]  所以我就問
[00:05:06.800 --> 00:05:08.000]  面對大鑊又怎樣
[00:05:08.000 --> 00:05:09.900]  如果你面對大鑊又怎樣
[00:05:09.900 --> 00:05:11.500]  我們看這裏
[00:05:11.500 --> 00:05:14.500]  當我們面對大鑊的時候
[00:05:14.500 --> 00:05:16.500]  當希西加就是這樣
[00:05:16.500 --> 00:05:20.700]  他面對很多大兵下來的時候
[00:05:20.700 --> 00:05:24.400]  其實他們相信上帝
[00:05:24.400 --> 00:05:25.500]  剛才他講
[00:05:25.500 --> 00:05:27.900]  如果在這麼大建築的時候
[00:05:27.900 --> 00:05:29.200]  這麼害怕怎麼辦
[00:05:29.200 --> 00:05:30.600]  應該祈禱,但他沒有
[00:05:30.600 --> 00:05:31.500]  聖經怎樣說
[00:05:31.500 --> 00:05:34.400]  如果你剛才看這裏
[00:05:34.400 --> 00:05:37.100]  第三十章第二節
[00:05:37.100 --> 00:05:39.100]  它說
[00:05:39.100 --> 00:05:40.500]  起身
[00:05:40.500 --> 00:05:42.100]  行埃及去
[00:05:42.100 --> 00:05:45.300]  並沒有求民餓
[00:05:45.300 --> 00:05:46.600]  所以第一個小點
[00:05:46.600 --> 00:05:48.000]  我們第一點面對大鑊
[00:05:48.000 --> 00:05:50.100]  他們他不
[00:05:50.100 --> 00:05:52.300]  禱告或者倚靠神
[00:05:52.300 --> 00:05:54.800]  他想去倚靠甚麼
[00:05:54.800 --> 00:05:56.600]  他們倚靠
[00:05:56.600 --> 00:05:57.600]  是一些
[00:05:57.600 --> 00:05:58.700]  自己
[00:05:58.700 --> 00:05:59.600]  或者法老
[00:05:59.600 --> 00:06:01.600]  或者政治的力量
[00:06:01.600 --> 00:06:02.900]  所以第一點裏面
[00:06:02.900 --> 00:06:04.100]  面對大鑊的時候
[00:06:04.100 --> 00:06:06.400]  希西加的王和他班人
[00:06:06.400 --> 00:06:07.600]  是不禱告
[00:06:07.600 --> 00:06:08.700]  又不倚靠神
[00:06:08.700 --> 00:06:09.900]  所以你可以用
[00:06:09.900 --> 00:06:11.600]  我們填鴨式那些
[00:06:11.600 --> 00:06:12.400]  好像都有個答案
[00:06:12.400 --> 00:06:13.100]  我不是
[00:06:13.100 --> 00:06:14.700]  你可以有些相對
[00:06:14.700 --> 00:06:15.800]  倚靠又可以
[00:06:15.800 --> 00:06:16.900]  禱告都可以
[00:06:16.900 --> 00:06:18.300]  OK
[00:06:18.300 --> 00:06:19.000]  他又靠甚麼
[00:06:19.000 --> 00:06:20.200]  自己或者法老
[00:06:20.200 --> 00:06:21.100]  其實按照聖經
[00:06:21.100 --> 00:06:23.100]  他想靠法老的力量
[00:06:23.100 --> 00:06:26.200]  知不知道甚麼叫法老
[00:06:26.200 --> 00:06:28.700]  是不是頭髮很老
[00:06:28.700 --> 00:06:30.200]  法老
[00:06:30.200 --> 00:06:33.200]  是埃及的王的名稱
[00:06:33.200 --> 00:06:34.200]  所以
[00:06:34.200 --> 00:06:35.500]  法老是一個埃及王
[00:06:35.500 --> 00:06:37.300]  他走了去
[00:06:37.300 --> 00:06:38.500]  剛才那幅圖
[00:06:38.500 --> 00:06:39.800]  先看看這幅圖
[00:06:39.800 --> 00:06:43.800]  大家看看這幅圖
[00:06:43.800 --> 00:06:45.700]  這幅圖
[00:06:45.700 --> 00:06:47.800]  大軍壓境
[00:06:47.800 --> 00:06:49.100]  其實他們說
[00:06:49.100 --> 00:06:50.200]  對不起就可以了
[00:06:50.200 --> 00:06:51.900]  不過他就不找
[00:06:51.900 --> 00:06:53.300]  跟亞述說對不起
[00:06:53.300 --> 00:06:55.300]  他就走去埃及
[00:06:55.300 --> 00:06:56.200]  他沒有問神
[00:06:56.200 --> 00:06:56.700]  第一件事
[00:06:56.700 --> 00:06:58.300]  他們做得不好
[00:06:58.300 --> 00:06:59.200]  第二
[00:06:59.200 --> 00:07:01.800]  他找法老埃及來頂住
[00:07:01.800 --> 00:07:03.100]  因為法老他覺得
[00:07:03.100 --> 00:07:04.400]  都很厲害
[00:07:04.400 --> 00:07:05.500]  很多埃及兵
[00:07:05.500 --> 00:07:08.000]  我們祖先那裏都受過他的保護
[00:07:08.000 --> 00:07:09.200]  所以他找
[00:07:09.200 --> 00:07:10.500]  聖經就說
[00:07:10.500 --> 00:07:12.300]  這班人這樣不開心
[00:07:12.300 --> 00:07:13.500]  上帝不開心
[00:07:13.500 --> 00:07:14.900]  上帝不是小器不開心
[00:07:14.900 --> 00:07:17.100]  是因為他們沒有看到
[00:07:17.100 --> 00:07:18.700]  上帝就是上帝
[00:07:18.700 --> 00:07:19.400]  還有一樣
[00:07:19.400 --> 00:07:20.200]  聖經繼續說
[00:07:20.200 --> 00:07:21.300]  大家看看
[00:07:21.300 --> 00:07:22.900]  看第三節
[00:07:22.900 --> 00:07:23.700]  就有一個
[00:07:23.700 --> 00:07:24.800]  他說甚麼
[00:07:24.800 --> 00:07:26.400]  他們所以法老的力量
[00:07:26.400 --> 00:07:27.900]  必作你們羞辱
[00:07:27.900 --> 00:07:29.100]  當他說
[00:07:29.100 --> 00:07:30.400]  如果想找法老
[00:07:30.400 --> 00:07:32.600]  聖經繼續說
[00:07:32.600 --> 00:07:33.600]  怎樣羞辱
[00:07:33.600 --> 00:07:35.200]  原來他想找法老
[00:07:35.200 --> 00:07:36.000]  遮蓋
[00:07:36.000 --> 00:07:37.900]  任何一隻腋下
[00:07:37.900 --> 00:07:39.800]  想找法老就放在這裏
[00:07:39.800 --> 00:07:41.300]  將他們自己放在法老腋下
[00:07:41.300 --> 00:07:42.900]  但是上帝不開心
[00:07:42.900 --> 00:07:44.000]  因為聖經說
[00:07:44.000 --> 00:07:45.400]  我們要放在哪裏
[00:07:45.400 --> 00:07:46.800]  放在上帝的腋下
[00:07:46.800 --> 00:07:47.800]  有一段經文說
[00:07:47.800 --> 00:07:50.600]  住在至高者的
[00:07:50.600 --> 00:07:53.400]  隱密處必在了權能者的陰下
[00:07:53.400 --> 00:07:55.400]  所以我們今天大家要躲在哪裏
[00:07:55.400 --> 00:07:56.600]  躲在上帝的裏面
[00:07:56.600 --> 00:07:57.000]  OK
[00:07:57.000 --> 00:07:57.800]  好了
[00:07:57.800 --> 00:07:59.700]  當有大禍的時候
[00:07:59.700 --> 00:08:00.800]  我們躲在上帝那裏
[00:08:00.800 --> 00:08:02.300]  不過他們沒有
[00:08:02.300 --> 00:08:03.800]  而且有一個
[00:08:03.800 --> 00:08:05.800]  給大家看看第四節
[00:08:05.800 --> 00:08:08.600]  他們的首領已在所安
[00:08:08.600 --> 00:08:11.200]  他們的使臣到了哈萊斯
[00:08:11.200 --> 00:08:12.300]  即是甚麼意思呢
[00:08:12.300 --> 00:08:14.400]  其實所安也好哈萊斯也好
[00:08:14.400 --> 00:08:15.800]  就在埃及的一些地方
[00:08:15.800 --> 00:08:17.200]  即是說
[00:08:17.200 --> 00:08:18.800]  這裏大變壓境
[00:08:18.800 --> 00:08:21.600]  這裏說想和埃及聯盟
[00:08:21.600 --> 00:08:23.900]  其實那些人已經全都跑去埃及
[00:08:23.900 --> 00:08:25.900]  嘩 幫我們了 幫我們了
[00:08:25.900 --> 00:08:29.100]  這些叫做
[00:08:29.100 --> 00:08:32.900]  這些叫做甚麼
[00:08:32.900 --> 00:08:35.400]  我們一開始就
[00:08:35.400 --> 00:08:37.900]  我們叫這個叫做
[00:08:37.900 --> 00:08:38.800]  吳問臣
[00:08:38.800 --> 00:08:39.900]  就走了
[00:08:39.900 --> 00:08:41.100]  等於我們
[00:08:41.100 --> 00:08:42.800]  跟家裏說
[00:08:42.800 --> 00:08:44.700]  我很想買部iPhone
[00:08:44.700 --> 00:08:47.700]  接著已經在PCCW門口簽了約
[00:08:47.700 --> 00:08:49.100]  就是這樣
[00:08:49.100 --> 00:08:51.800]  你家裏的父母開心嗎
[00:08:51.800 --> 00:08:53.000]  不開心 沒得搞
[00:08:53.000 --> 00:08:54.800]  而且他還帶了錢去
[00:08:54.800 --> 00:08:56.000]  如果你有看聖經
[00:08:56.000 --> 00:08:58.100]  在第五節
[00:08:58.100 --> 00:08:59.300]  第五第六節
[00:08:59.300 --> 00:09:00.000]  他說
[00:09:00.000 --> 00:09:01.900]  他們的新畜
[00:09:01.900 --> 00:09:02.900]  即是那些貢物
[00:09:02.900 --> 00:09:04.700]  已經去埃及了
[00:09:04.700 --> 00:09:06.700]  所以上帝就休他一默
[00:09:06.700 --> 00:09:07.500]  現在第七節說
[00:09:07.500 --> 00:09:10.400]  埃及的幫助是徒然無的益的
[00:09:10.400 --> 00:09:12.100]  坐而不動的拉哈伯
[00:09:12.100 --> 00:09:12.700]  埃及就好像
[00:09:12.700 --> 00:09:14.900]  拉哈伯就好像一個怪獸一樣
[00:09:14.900 --> 00:09:17.500]  不過這個怪獸就好像紙板公仔
[00:09:17.500 --> 00:09:18.700]  沒用的
[00:09:18.700 --> 00:09:20.100]  所以在第一點裏面
[00:09:20.100 --> 00:09:22.200]  第一節到第七節
[00:09:22.200 --> 00:09:24.700]  我想告訴大家
[00:09:24.700 --> 00:09:27.400]  當時那些人很害怕
[00:09:27.400 --> 00:09:29.600]  遇到大件事
[00:09:29.600 --> 00:09:32.000]  神有一樣東西提醒他們
[00:09:32.000 --> 00:09:33.500]  他們沒有找到神
[00:09:33.500 --> 00:09:35.300]  所以希望我們有一件事
[00:09:35.300 --> 00:09:37.600]  當我們遇到大件事的時候
[00:09:37.600 --> 00:09:39.400]  我們懂得去找上帝
[00:09:39.400 --> 00:09:41.400]  我不知道大家遇到什麼大件事
[00:09:41.400 --> 00:09:42.900]  遇到大件事的時候
[00:09:42.900 --> 00:09:44.100]  試一下
[00:09:44.100 --> 00:09:45.800]  一邊找上帝
[00:09:45.800 --> 00:09:46.500]  一邊處理
[00:09:46.500 --> 00:09:47.900]  好,我想問
[00:09:47.900 --> 00:09:49.400]  現在火燭怎麼辦
[00:09:49.400 --> 00:09:52.700]  火燭啊
[00:09:52.700 --> 00:09:54.400]  哇,死了真是
[00:09:54.400 --> 00:09:55.600]  還說我們這些人很聰明
[00:09:55.600 --> 00:09:57.900]  走了嘛,還不走
[00:09:57.900 --> 00:10:00.100]  全部坐在那裏
[00:10:00.100 --> 00:10:02.300]  火燭就走了嘛
[00:10:02.300 --> 00:10:03.200]  是不是
[00:10:03.200 --> 00:10:04.300]  帶著所有人走了
[00:10:04.300 --> 00:10:04.900]  我再說一遍
[00:10:04.900 --> 00:10:07.400]  火燭啊
[00:10:07.400 --> 00:10:09.800]  哇,真是走火都不走,死了真是
[00:10:09.800 --> 00:10:11.200]  不過你們很乖的嘛
[00:10:11.200 --> 00:10:12.800]  以後如果聽到人說火燭
[00:10:12.800 --> 00:10:14.100]  就走啦
[00:10:14.100 --> 00:10:16.600]  不過一邊走又怎麼樣
[00:10:16.600 --> 00:10:19.500]  馬上拿一部手提電話來
[00:10:19.500 --> 00:10:20.400]  要打什麼
[00:10:20.400 --> 00:10:21.900]  馬上震
[00:10:21.900 --> 00:10:23.600]  打三條狗嘛
[00:10:23.600 --> 00:10:26.000]  OK
[00:10:26.000 --> 00:10:27.100]  接著就說
[00:10:27.100 --> 00:10:28.200]  不用怕
[00:10:28.200 --> 00:10:28.800]  一邊走
[00:10:28.800 --> 00:10:31.500]  喂,我們這裏是西灣河街175號
[00:10:31.500 --> 00:10:33.400]  禮堂火燭,快點快點來
[00:10:33.400 --> 00:10:35.300]  不知道有沒有人燒傷
[00:10:35.300 --> 00:10:36.200]  這樣才怎麼樣
[00:10:36.200 --> 00:10:39.000]  不是一下就自己衝了出去
[00:10:39.000 --> 00:10:40.000]  就弄到椅子上
[00:10:40.000 --> 00:10:41.100]  就卡住人了
[00:10:41.100 --> 00:10:41.900]  不行的嘛
[00:10:41.900 --> 00:10:42.800]  所以呢
[00:10:42.800 --> 00:10:44.900]  我們一邊遇到大件事的時候
[00:10:44.900 --> 00:10:45.800]  怎麼樣
[00:10:45.800 --> 00:10:47.900]  去求救
[00:10:47.900 --> 00:10:49.400]  聖經告訴我們
[00:10:49.400 --> 00:10:51.700]  就是當我們有事的時候求救
[00:10:51.700 --> 00:10:54.100]  我們不用打999的
[00:10:54.100 --> 00:10:56.700]  我們打333
[00:10:56.700 --> 00:10:57.500]  知道什麼是333嗎
[00:10:57.500 --> 00:10:58.700]  大家聽聽經文好嗎
[00:10:58.700 --> 00:11:00.100]  耶利米蘇告訴大家
[00:11:00.100 --> 00:11:01.400]  耶利米蘇
[00:11:01.400 --> 00:11:02.500]  33章
[00:11:02.500 --> 00:11:03.300]  三節
[00:11:03.300 --> 00:11:04.200]  一起放在這裏好不好
[00:11:04.200 --> 00:11:05.000]  這個求救好不好
[00:11:05.000 --> 00:11:06.700]  1,2,3,來
[00:11:06.700 --> 00:11:08.400]  你求救我
[00:11:08.400 --> 00:11:10.000]  我就應運你
[00:11:10.000 --> 00:11:11.900]  並將你所不知道
[00:11:11.900 --> 00:11:13.800]  又大又難的事
[00:11:13.800 --> 00:11:15.100]  指示你
[00:11:15.100 --> 00:11:16.400]  我們真的有時
[00:11:16.400 --> 00:11:18.100]  遇到又大又難的時候
[00:11:18.100 --> 00:11:20.100]  我們真的要一邊求救
[00:11:20.100 --> 00:11:23.400]  一邊告訴上帝
[00:11:23.400 --> 00:11:25.000]  楊俊邦在這裏
[00:11:25.000 --> 00:11:26.300]  我也要跟他說一下
[00:11:26.300 --> 00:11:27.900]  所以請你去祈禱
[00:11:27.900 --> 00:11:28.900]  前天10月1號
[00:11:28.900 --> 00:11:30.400]  他不是跑一次
[00:11:30.400 --> 00:11:32.400]  在運動會有沒有
[00:11:32.400 --> 00:11:34.000]  10月1號在烏溪沙
[00:11:34.000 --> 00:11:36.000]  有沒有看到他跑
[00:11:36.000 --> 00:11:37.300]  很厲害是吧
[00:11:37.300 --> 00:11:39.500]  不過我心跳加速知道嗎
[00:11:39.500 --> 00:11:41.500]  他有說一下見證的
[00:11:41.500 --> 00:11:42.800]  他在讀中學的時候
[00:11:42.800 --> 00:11:44.900]  有一次踢球弄傷了
[00:11:44.900 --> 00:11:46.000]  撞到腦袋
[00:11:46.000 --> 00:11:47.900]  所以他在劇烈運動的時候
[00:11:47.900 --> 00:11:49.400]  他有時的血
[00:11:49.400 --> 00:11:50.000]  不知道怎樣的
[00:11:50.000 --> 00:11:51.400]  現在也找不到什麼原因
[00:11:51.400 --> 00:11:53.400]  塞住的時候他就會
[00:11:53.400 --> 00:11:57.900]  其實就是這樣
[00:11:57.900 --> 00:12:03.100]  他都沒事的
[00:12:03.100 --> 00:12:05.100]  我都做了給你看
[00:12:05.100 --> 00:12:07.100]  有一次他在學校
[00:12:07.100 --> 00:12:09.100]  他不是很清晰
[00:12:09.100 --> 00:12:11.100]  我一邊去
[00:12:11.100 --> 00:12:13.100]  就一邊祈禱
[00:12:13.100 --> 00:12:14.100]  告訴上帝
[00:12:14.100 --> 00:12:15.100]  要來幫他
[00:12:15.100 --> 00:12:17.100]  我想舉他做例子
[00:12:17.100 --> 00:12:18.100]  不是說他瘋了
[00:12:18.100 --> 00:12:19.100]  是告訴大家
[00:12:19.100 --> 00:12:21.100]  如果遇到大事
[00:12:21.100 --> 00:12:22.100]  怎樣
[00:12:22.100 --> 00:12:23.100]  一邊去處理
[00:12:23.100 --> 00:12:25.100]  一邊怎樣
[00:12:25.100 --> 00:12:26.100]  祈禱
[00:12:26.100 --> 00:12:27.100]  在西加就是
[00:12:27.100 --> 00:12:29.100]  這些以色列王
[00:12:29.100 --> 00:12:30.100]  南國猶太國
[00:12:30.100 --> 00:12:32.100]  就是做差了這件事
[00:12:32.100 --> 00:12:34.100]  接著看第二大點
[00:12:34.100 --> 00:12:36.100]  我們就叫找上帝
[00:12:36.100 --> 00:12:38.100]  下一章
[00:12:38.100 --> 00:12:42.100]  找上帝
[00:12:42.100 --> 00:12:43.100]  你就會說
[00:12:43.100 --> 00:12:44.100]  有用嗎
[00:12:44.100 --> 00:12:46.100]  我們看看這篇經文
[00:12:46.100 --> 00:12:50.100]  大家看看這篇經文的十字架
[00:12:50.100 --> 00:12:52.100]  這篇經文可能有些人很熟
[00:12:52.100 --> 00:12:56.100]  主耶和華以色列的聖者是這樣說
[00:12:56.100 --> 00:12:58.100]  你們什麼
[00:12:58.100 --> 00:12:59.100]  得救
[00:12:59.100 --> 00:13:01.100]  這個得救不是信耶穌的靈魂得救
[00:13:01.100 --> 00:13:03.100]  真是水深火熱的時候
[00:13:03.100 --> 00:13:05.100]  一下子清醒他們
[00:13:05.100 --> 00:13:06.100]  OK
[00:13:06.100 --> 00:13:07.100]  真是得救
[00:13:07.100 --> 00:13:08.100]  OK
[00:13:08.100 --> 00:13:09.100]  好
[00:13:09.100 --> 00:13:10.100]  然後就告訴你
[00:13:10.100 --> 00:13:13.100]  得救是在乎歸回安息
[00:13:13.100 --> 00:13:15.100]  得力在乎平靜安穩
[00:13:15.100 --> 00:13:17.100]  原來上帝就說
[00:13:17.100 --> 00:13:19.100]  你們這樣
[00:13:19.100 --> 00:13:22.100]  找埃及不行
[00:13:22.100 --> 00:13:24.100]  埃及救不了你
[00:13:24.100 --> 00:13:26.100]  神就要你們救他們
[00:13:26.100 --> 00:13:27.100]  怎樣
[00:13:27.100 --> 00:13:28.100]  就給兩篇經文
[00:13:28.100 --> 00:13:31.100]  給兩句正的說話
[00:13:31.100 --> 00:13:32.100]  第一是什麼
[00:13:32.100 --> 00:13:34.100]  你們想得救嗎
[00:13:34.100 --> 00:13:35.100]  離開
[00:13:35.100 --> 00:13:37.100]  這是握術嗎
[00:13:37.100 --> 00:13:38.100]  你就要怎樣
[00:13:38.100 --> 00:13:40.100]  歸回安息
[00:13:40.100 --> 00:13:41.100]  好了
[00:13:41.100 --> 00:13:43.100]  看看我們貓子裡面說
[00:13:43.100 --> 00:13:46.100]  歸回等於什麼
[00:13:46.100 --> 00:13:50.100]  等於迴轉或者悔改
[00:13:50.100 --> 00:13:53.100]  什麼叫迴轉或悔改
[00:13:53.100 --> 00:13:55.100]  這些丸子好吃
[00:13:55.100 --> 00:13:57.100]  已經吃了幾粒了
[00:13:57.100 --> 00:14:00.100]  然後你爸媽或哥哥或祖宗說
[00:14:00.100 --> 00:14:01.100]  不要吃了
[00:14:01.100 --> 00:14:03.100]  你就告訴他
[00:14:03.100 --> 00:14:05.100]  吃幾粒爽脆脆的
[00:14:05.100 --> 00:14:06.100]  繼續吃
[00:14:06.100 --> 00:14:07.100]  然後就什麼
[00:14:07.100 --> 00:14:08.100]  搖搖晃晃
[00:14:08.100 --> 00:14:10.100]  然後晃到不知去哪
[00:14:10.100 --> 00:14:12.100]  什麼時候我們要不吃
[00:14:12.100 --> 00:14:14.100]  就是這個了
[00:14:14.100 --> 00:14:16.100]  什麼時候可以清醒
[00:14:16.100 --> 00:14:17.100]  就是要迴轉
