
[00:00:00.000 --> 00:00:01.360]  各位同學好
[00:06:37.880 --> 00:06:40.080]  組織的能力是很缺乏的
[00:06:40.080 --> 00:06:40.760]  是不足夠的
[00:06:40.760 --> 00:06:43.480]  所以他最好能夠讀完中學
[00:06:44.440 --> 00:06:48.000]  於是我們就開始幫助那些中學生
[00:06:48.000 --> 00:06:50.840]  就是說他讀完小學又考到中學
[00:06:50.840 --> 00:06:51.840]  又沒有條件讀
[00:06:51.840 --> 00:06:53.200]  我們就支持他讀
[00:06:53.200 --> 00:06:55.560]  讀完高中
[00:06:55.560 --> 00:06:57.560]  原來讀完高中是很重要的
[00:06:57.560 --> 00:07:01.240]  你們基朗的學生應該一定完成了
[00:07:01.240 --> 00:07:03.360]  香港有免費教育
[00:07:03.360 --> 00:07:05.480]  讀完高中之後
[00:07:05.480 --> 00:07:10.600]  其實你很多東西都懂得了
[00:07:10.600 --> 00:07:13.040]  當然進到大學就更好了
[00:07:13.040 --> 00:07:15.480]  就算即使進不到大學
[00:07:15.480 --> 00:07:16.640]  只要你讀完高中
[00:07:16.640 --> 00:07:19.520]  即是用心讀完高中
[00:07:19.520 --> 00:07:22.600]  其實你那個人的思考能力
[00:07:22.600 --> 00:07:24.160]  做事的能力
[00:07:24.160 --> 00:07:25.200]  各方面的能力
[00:07:25.200 --> 00:07:28.280]  已經是具備了一個不錯的水平
[00:07:28.280 --> 00:07:31.200]  是可以做很多事情的
[00:07:31.200 --> 00:07:33.320]  甚至我們今天在社會上看到
[00:07:33.320 --> 00:07:35.960]  有很多人他做生意
[00:07:35.960 --> 00:07:38.520]  或者他做自己的工作
[00:07:38.520 --> 00:07:40.280]  他只有工作學歷
[00:07:40.280 --> 00:07:42.880]  他都做得很成功的
[00:07:42.880 --> 00:07:45.680]  再後來我們又發現了
[00:07:45.680 --> 00:07:48.920]  有一些很厲害的讀完高中的學生
[00:07:48.920 --> 00:07:51.520]  他們很想去讀大學
[00:07:51.520 --> 00:07:53.800]  但又沒有條件
[00:07:53.800 --> 00:07:57.080]  在2003年我們又開始資助了一些
[00:07:57.080 --> 00:07:59.840]  進到大學的貧困的大學生
[00:07:59.840 --> 00:08:03.240]  成立一個項目叫做新科學工程
[00:08:03.240 --> 00:08:06.720]  到現在大約有三千個大學生
[00:08:06.720 --> 00:08:09.800]  在這個計劃裏面完成了
[00:08:09.800 --> 00:08:13.000]  有相當的部分跟我們還有很好的關係
[00:08:13.000 --> 00:08:13.720]  有聯絡
[00:08:13.720 --> 00:08:16.760]  現在的大學生有些已經三十多歲了
[00:08:16.760 --> 00:08:18.160]  當中有醫生
[00:08:18.160 --> 00:08:19.880]  有律師
[00:08:19.880 --> 00:08:21.680]  有做生意的人
[00:08:21.680 --> 00:08:23.680]  都有的
[00:08:23.680 --> 00:08:27.680]  讀完大學和讀完高中
[00:08:27.680 --> 00:08:29.640]  他也都有少少差別的
[00:08:29.640 --> 00:08:31.600]  因為他那個社會的階層
[00:08:31.600 --> 00:08:33.000]  他的自信心
[00:08:33.000 --> 00:08:34.120]  他的表達能力
[00:08:34.120 --> 00:08:36.000]  他的知識的掌握
[00:08:36.000 --> 00:08:37.040]  有多一些的
[00:08:37.040 --> 00:08:39.640]  所以他們去到那個社會的階層
[00:08:39.640 --> 00:08:41.280]  他有高那些
[00:08:41.280 --> 00:08:45.560]  但是怎樣由一個小學階段
[00:08:45.560 --> 00:08:48.480]  進入到一個中學的階段
[00:08:48.480 --> 00:08:49.960]  一個高中的階段呢
[00:08:49.960 --> 00:08:51.280]  特別在中國大陸
[00:08:51.280 --> 00:08:55.000]  他沒有免費教育推你去的時候
[00:08:55.000 --> 00:08:57.200]  你就要自己爭取的
[00:08:57.200 --> 00:08:58.600]  自己走上去的
[00:08:58.600 --> 00:09:00.120]  就算是今天香港
[00:09:00.120 --> 00:09:02.520]  有一個這樣的免費教育
[00:09:02.520 --> 00:09:04.960]  你都要自己走上去的
[00:09:04.960 --> 00:09:07.000]  如果你不肯走上去的時候
[00:09:07.000 --> 00:09:11.040]  你一定可能被迫讀完中學
[00:09:11.040 --> 00:09:12.680]  就走不上去了
[00:09:12.680 --> 00:09:13.200]  是不是?
[00:09:13.200 --> 00:09:14.880]  你要走上去的
[00:09:14.880 --> 00:09:16.560]  那麼怎樣的動力呢?
[00:09:16.560 --> 00:09:18.240]  這個很重要的
[00:09:18.240 --> 00:09:19.920]  所以今天跟大家講一個題目
[00:09:19.920 --> 00:09:23.480]  叫做「學會學習」
[00:09:23.480 --> 00:09:27.080]  原來學習是有方法的
[00:09:27.080 --> 00:09:29.080]  有條件的
[00:09:29.080 --> 00:09:30.480]  我告訴你
[00:09:30.480 --> 00:09:31.520]  有方法有條件
[00:09:31.520 --> 00:09:34.280]  大家一起上學
[00:09:34.280 --> 00:09:36.520]  基本上是同一個課室
[00:09:36.520 --> 00:09:37.400]  同一個學校
[00:09:37.400 --> 00:09:38.960]  同一班老師
[00:09:38.960 --> 00:09:42.000]  為甚麼有些同學會進步快一點
[00:09:42.000 --> 00:09:46.080]  有些同學是沒那麼進步呢?
[00:09:46.080 --> 00:09:48.560]  大家都是同樣的條件的
[00:09:48.560 --> 00:09:51.160]  那就要他聰明一點
[00:09:51.160 --> 00:09:54.280]  通常都不關聰不聰明事的
[00:09:54.280 --> 00:09:56.080]  其實每個同學
[00:09:56.080 --> 00:09:59.160]  他都不是差得太遠的
[00:09:59.160 --> 00:10:01.600]  所以就不可以講聰不聰明
[00:10:01.600 --> 00:10:06.600]  而是學習的方法和學習的態度
[00:10:06.600 --> 00:10:08.360]  今天讀的經文
[00:10:08.360 --> 00:10:11.440]  是關於耶穌的
[00:10:11.440 --> 00:10:13.200]  耶穌十二歲那一年
[00:10:13.200 --> 00:10:15.560]  即是和你們差不多的時候
[00:10:15.560 --> 00:10:16.800]  這個小孩子
[00:10:16.800 --> 00:10:19.400]  這個孩童的耶穌
[00:10:19.400 --> 00:10:22.760]  他跟他的父母
[00:10:22.760 --> 00:10:26.120]  從納薩勒去耶路撒冷
[00:10:26.120 --> 00:10:31.760]  納薩勒在北面,納薩勒在南面
[00:10:31.760 --> 00:10:36.440]  距離不算很遠,也不算很近
[00:10:36.440 --> 00:10:38.960]  大約這裏去到廣州
[00:10:38.960 --> 00:10:41.080]  再遠一點
[00:10:41.080 --> 00:10:44.280]  以前是沒有車可以搭的
[00:10:44.280 --> 00:10:46.200]  所以來回都要
[00:10:46.200 --> 00:10:48.880]  一去一去都要三天才可以去到
[00:10:48.880 --> 00:10:51.600]  要走路或者坐一些很簡單的
[00:10:51.600 --> 00:10:53.600]  用增速來拉的車
[00:10:53.600 --> 00:10:56.920]  他們每年都想去的
[00:10:56.920 --> 00:11:01.720]  耶穌似乎是非常喜歡上耶路撒冷
[00:11:01.720 --> 00:11:02.600]  為甚麼呢?
[00:11:02.600 --> 00:11:04.160]  因為過雨節的時候
[00:11:04.160 --> 00:11:06.240]  很多人都去到耶路撒冷
[00:11:06.240 --> 00:11:10.040]  而耶穌很喜歡去到聖殿那裏
[00:11:10.040 --> 00:11:13.400]  去聽拉比的老師
[00:11:13.400 --> 00:11:14.520]  去講書的
[00:11:14.520 --> 00:11:16.200]  去那裏學習的
[00:11:16.200 --> 00:11:19.160]  而今次他做了一個很不同的
[00:11:19.160 --> 00:11:20.560]  很不尋常的
[00:11:20.560 --> 00:11:22.520]  他直接留在那裏
[00:11:22.520 --> 00:11:28.040]  沒有跟他父母回去他的家鄉納薩勒
[00:11:28.040 --> 00:11:30.640]  這裏是記載這件事的
[00:11:30.640 --> 00:11:33.240]  這裏也是聖經給我們看到
[00:11:33.240 --> 00:11:36.080]  耶穌的第一個形象
[00:11:36.080 --> 00:11:37.560]  除了祂出生的時候
[00:11:37.560 --> 00:11:40.400]  我們過聖誕節當然是聖嬰
[00:11:40.400 --> 00:11:44.960]  向臥在馬槽裏等等
[00:11:44.960 --> 00:11:46.800]  這個祂沒有表達過自己的
[00:11:46.800 --> 00:11:51.600]  完全都是別人看到的圖畫是怎樣的
[00:11:51.600 --> 00:11:52.760]  但這裏不是
[00:11:52.760 --> 00:11:55.760]  這裏祂有角色扮演的
[00:11:55.760 --> 00:11:59.120]  祂有一個自己的角色
[00:11:59.120 --> 00:12:01.680]  找到祂的時候
[00:12:01.680 --> 00:12:03.360]  聖經說祂是甚麼呢?
[00:12:03.360 --> 00:12:08.600]  祂是坐在那些教師中間
[00:12:08.600 --> 00:12:12.720]  即是正在上課
[00:12:12.720 --> 00:12:14.920]  原來聖經給我們看到
[00:12:14.920 --> 00:12:17.960]  第一個關於耶穌的形象
[00:12:17.960 --> 00:12:20.400]  祂是一個學生
[00:12:20.400 --> 00:12:23.360]  而且祂正在上課
[00:12:23.360 --> 00:12:25.560]  很特別
[00:12:25.560 --> 00:12:29.560]  原來整個聖經裏面說到耶穌的時候
[00:12:29.560 --> 00:12:32.000]  前面祂做嬰兒的時間不計
[00:12:32.000 --> 00:12:35.400]  當祂一出現在人的眼前
[00:12:35.400 --> 00:12:37.320]  祂是一個學生
[00:12:37.320 --> 00:12:39.880]  祂正在上課
[00:12:39.880 --> 00:12:41.520]  好像你弟弟那麼大的時候
[00:12:41.520 --> 00:12:42.680]  祂正在上課
[00:12:42.680 --> 00:12:45.240]  而且祂上課的態度很特別
[00:12:45.240 --> 00:12:49.160]  祂一邊聽一邊問
[00:12:49.160 --> 00:12:52.280]  老師很喜歡
[00:12:52.280 --> 00:12:53.320]  會聽聽
[00:12:53.320 --> 00:12:54.680]  又會問
[00:12:54.680 --> 00:12:57.960]  同學們在課室裏面發問
[00:12:57.960 --> 00:13:00.920]  懂得問是很重要的一件事情
[00:13:00.920 --> 00:13:04.840]  因為我們必須要留心聽才懂得問
[00:13:04.840 --> 00:13:07.120]  這裏看到一個情況
[00:13:07.120 --> 00:13:13.120]  耶穌是一個很主動爭取學習的學生
[00:13:13.120 --> 00:13:15.520]  很主動
[00:13:15.520 --> 00:13:17.800]  祂願意留在這裏
[00:13:17.800 --> 00:13:20.480]  願意學習更多
[00:13:20.480 --> 00:13:23.040]  學習的基本條件
[00:13:23.040 --> 00:13:24.720]  如何學會學習呢?
[00:13:24.720 --> 00:13:26.680]  基本條件是甚麼呢?
[00:13:26.680 --> 00:13:30.080]  就是主動
[00:13:30.080 --> 00:13:32.960]  第二是積極
[00:13:32.960 --> 00:13:35.360]  第三是持續
[00:13:35.360 --> 00:13:37.320]  即是堅持
[00:13:37.320 --> 00:13:38.800]  我講的你都忘記了
[00:13:38.800 --> 00:13:40.800]  就是要主動
[00:13:40.800 --> 00:13:43.120]  自己去找東西學
[00:13:43.120 --> 00:13:45.360]  即使是小朋友也可以
[00:13:45.360 --> 00:13:47.920]  第二就是你要積極
[00:13:47.920 --> 00:13:48.720]  即是你找到之後
[00:13:48.720 --> 00:13:51.680]  你仍要有一個很積極的態度來學
[00:13:51.680 --> 00:13:53.880]  第三就是持續
[00:13:53.880 --> 00:13:56.560]  我認識了一個校長
[00:13:56.560 --> 00:13:59.240]  他現在沒有做校長了
[00:13:59.240 --> 00:14:01.360]  他未退休的
[00:14:01.360 --> 00:14:06.160]  十幾年前他回到大陸
[00:14:06.160 --> 00:14:08.800]  都是像我這樣做一些
[00:14:08.800 --> 00:14:12.520]  幫助那些大陸的貧困的學生
[00:14:12.520 --> 00:14:13.480]  但是他和我不同
[00:14:13.480 --> 00:14:16.080]  因為他是一個校長
[00:14:16.080 --> 00:14:18.520]  他有教育的背景
[00:14:18.520 --> 00:14:21.920]  他一直去看那些學生學習的時候
[00:14:21.920 --> 00:14:23.240]  他就發現
[00:14:23.240 --> 00:14:26.920]  即使他去捐多些錢在學校
[00:14:26.920 --> 00:14:28.840]  作用都不是很大
[00:14:28.840 --> 00:14:35.640]  他的心裏面就想到一個計劃
[00:14:35.640 --> 00:14:38.720]  現在他就成立了一個機構
[00:14:38.720 --> 00:14:39.960]  同學們懂得上網
[00:14:39.960 --> 00:14:43.520]  你都可以打這幾個字就可以問得到
[00:14:43.520 --> 00:14:51.400]  叫做「閱讀夢飛翔」
[00:14:51.400 --> 00:14:56.480]  即是透過閱讀讓你的夢可以飛翔的
[00:14:56.480 --> 00:14:58.360]  一個這樣的計劃
[00:14:58.360 --> 00:14:59.760]  他做甚麼呢?
[00:14:59.760 --> 00:15:02.760]  他就在不同的小學裏面
[00:15:02.760 --> 00:15:05.560]  去說服一些學校
[00:15:05.560 --> 00:15:09.960]  他就去捐一個圖書館
[00:15:09.960 --> 00:15:14.160]  用幾萬元買了很多書
[00:15:14.160 --> 00:15:19.840]  那些書主要都是在大陸新華書局買的
[00:15:19.840 --> 00:15:21.560]  是一些知識性的書
[00:15:21.560 --> 00:15:24.000]  歷史的書、故事書
[00:15:24.000 --> 00:15:25.720]  放在學校裏
[00:15:25.720 --> 00:15:28.320]  然後就不只是給了他一個圖書館
[00:15:28.320 --> 00:15:29.760]  你就自己搞
[00:15:29.760 --> 00:15:31.840]  他和他合作的時候講明的
[00:15:31.840 --> 00:15:33.800]  你要跟我的計劃去做
[00:15:33.800 --> 00:15:38.000]  就有一些推動學生去閱讀的計劃
[00:15:38.000 --> 00:15:40.800]  這樣就開始去試了
[00:15:40.800 --> 00:15:44.320]  他是集中在湖南這個地方
[00:15:44.320 --> 00:15:47.560]  就同一個縣級的地方去辦
[00:15:47.560 --> 00:15:49.680]  然後就是一個市級的地方
[00:15:49.680 --> 00:15:53.000]  現在基本上湖南省有若干的地方
[00:15:53.000 --> 00:15:56.040]  都有他這個計劃、試點
[00:15:56.040 --> 00:15:59.400]  學校推行了一段時間之後
[00:15:59.400 --> 00:16:02.720]  就有一個很明顯的改變
[00:16:02.720 --> 00:16:07.280]  那些學生的成績是好了
[00:16:07.280 --> 00:16:10.880]  農村教學其實是很難的
[00:16:10.880 --> 00:16:13.000]  和香港面對的問題不同
[00:16:13.000 --> 00:16:14.200]  那些學生成績好了
[00:16:14.200 --> 00:16:15.880]  那其他的學校
[00:16:15.880 --> 00:16:20.240]  就有更多的學校願意去接受這個計劃
[00:16:20.240 --> 00:16:22.800]  就成立圖書館推推推
[00:16:22.800 --> 00:16:26.200]  現在成為一個相當之有規模
[00:16:26.200 --> 00:16:29.600]  校長他的目的就是希望
[00:16:29.600 --> 00:16:32.400]  透過這個計劃影響
[00:16:32.400 --> 00:16:35.720]  整個教學的工作
[00:16:35.720 --> 00:16:38.800]  我看到他開始有些成果
[00:16:38.800 --> 00:16:46.120]  香港也開始有一個比較多的支持
[00:16:46.120 --> 00:16:50.120]  他的策略是什麼呢?
[00:16:50.120 --> 00:16:55.120]  就是要那些學生自己去看書
[00:16:55.120 --> 00:16:57.800]  如果當那些學生肯自己去看書
[00:16:57.800 --> 00:16:59.200]  他看看的時候
[00:16:59.200 --> 00:17:01.040]  他就會有興趣
[00:17:01.040 --> 00:17:02.280]  當他有興趣的時候
[00:17:02.280 --> 00:17:03.920]  他就會積極性
[00:17:03.920 --> 00:17:07.320]  然後透過一些小組去討論
[00:17:07.320 --> 00:17:08.800]  他們看過的書
[00:17:08.800 --> 00:17:09.960]  即使
[00:17:09.960 --> 00:17:12.000]  校長親自跟我這樣說
[00:17:12.000 --> 00:17:15.600]  即使那個班裏面的老師
[00:17:15.600 --> 00:17:17.200]  不能夠教到他很多東西
[00:17:17.200 --> 00:17:20.920]  因為在中國農村裏面的地方
[00:17:20.920 --> 00:17:23.960]  那個教師的質素是很參差的
[00:17:23.960 --> 00:17:25.640]  是很參差
[00:17:25.640 --> 00:17:28.640]  不像香港這樣有規有範
[00:17:28.640 --> 00:17:33.640]  因為很多人真的不是很具備教學的資格
[00:17:33.640 --> 00:17:35.160]  或者教學的經驗
[00:17:35.160 --> 00:17:36.280]  教學的條件
[00:17:36.280 --> 00:17:37.360]  就去了那裏教
[00:17:37.360 --> 00:17:41.200]  所以如果依賴老師去教書
[00:17:41.200 --> 00:17:43.800]  那個成果就很差了
[00:17:43.800 --> 00:17:46.040]  所以校長就想到一個方法
[00:17:46.040 --> 00:17:48.880]  就是用啞老師來代替
[00:17:48.880 --> 00:17:50.360]  啞老師就是我們的書
[00:17:50.360 --> 00:17:51.240]  讓他們看書
[00:17:51.240 --> 00:17:52.840]  讓他們討論
[00:17:52.840 --> 00:17:56.600]  這個老師就可以幫他們
[00:17:56.600 --> 00:17:58.640]  我發現這個成效是很好
[00:17:58.640 --> 00:18:01.800]  他跟我聊天的時候就說
[00:18:01.800 --> 00:18:04.600]  如果學生他願意看書
[00:18:04.600 --> 00:18:07.080]  他就會去思考
[00:18:07.080 --> 00:18:09.800]  當他自己就會慢慢建立了一個
[00:18:09.800 --> 00:18:13.520]  尋求知識的動力在那裏
[00:18:13.520 --> 00:18:16.160]  事實上確實是做得到
[00:18:16.160 --> 00:18:17.560]  他跟我分享
[00:18:17.560 --> 00:18:19.240]  他說他現在下一步
[00:18:19.240 --> 00:18:21.280]  就是推廣到幼稚園
[00:18:21.280 --> 00:18:24.640]  我很希望他成功
[00:18:24.640 --> 00:18:26.360]  很重要的
[00:18:26.360 --> 00:18:29.520]  培養學生的主動性
[00:18:29.520 --> 00:18:30.840]  閱讀的能力
[00:18:30.840 --> 00:18:32.520]  和思考的能力
[00:18:32.520 --> 00:18:34.520]  怎樣去問問題
[00:18:34.520 --> 00:18:36.480]  去討論問題
[00:18:36.480 --> 00:18:39.760]  我覺得在我們的中小學那裏
[00:18:39.760 --> 00:18:47.080]  這個亦都是一個方向來的
[00:18:47.080 --> 00:18:49.200]  在體育界有一句
[00:18:49.200 --> 00:18:51.600]  我可以說叫做
[00:18:51.600 --> 00:18:53.080]  又不算是潮語
[00:18:53.080 --> 00:18:54.960]  不過是很有趣的話
[00:18:54.960 --> 00:18:56.880]  可能大家聽過
[00:18:56.880 --> 00:19:00.800]  他說「不怕神一樣的對手」
[00:19:00.800 --> 00:19:01.960]  真是厲害
[00:19:01.960 --> 00:19:03.080]  基隆的學生
[00:19:03.080 --> 00:19:04.160]  不怕神一樣
[00:19:04.160 --> 00:19:06.720]  即是無論你的對手多厲害都不要緊
[00:19:06.720 --> 00:19:08.200]  但最怕的是甚麼呢?
[00:19:08.200 --> 00:19:10.000]  就是「豬一樣的隊友」
[00:19:10.000 --> 00:19:13.800]  是不是?
[00:19:13.800 --> 00:19:17.280]  在教育界
[00:19:17.280 --> 00:19:19.280]  有一句就是
[00:19:19.280 --> 00:19:23.800]  「不怕蠢」
[00:19:23.800 --> 00:19:27.320]  就最怕你「頓」
[00:19:27.320 --> 00:19:28.640]  「蠢」和「頓」是不同的
[00:19:28.640 --> 00:19:31.280]  我們剛才讀那句啟應經文最後那句
[00:19:31.280 --> 00:19:38.160]  「鐵器頓了,若不將刀磨壞,就必多費氣力」
[00:19:38.160 --> 00:19:40.560]  「頓」就是你不動
[00:19:40.560 --> 00:19:41.760]  你這麼「頓」
[00:19:41.760 --> 00:19:43.840]  很多人其實不是蠢
[00:19:43.840 --> 00:19:45.640]  是「頓」
[00:19:45.640 --> 00:19:47.280]  懂不懂分辨?
[00:19:47.280 --> 00:19:49.800]  「頓」就是你不動
[00:19:49.800 --> 00:19:51.120]  不轉
[00:19:51.120 --> 00:19:52.880]  其實你不是不懂的
[00:19:52.880 --> 00:19:54.280]  不是不行的
[00:19:54.280 --> 00:19:57.160]  你和對方是差不多的
