
[00:00:00.000 --> 00:00:03.680]  請點贊訂閱轉發打賞支持明鏡與點點欄目
[00:01:11.160 --> 00:01:14.080]  但是原來神愛我們愛到一個地步
[00:01:14.080 --> 00:01:16.880]  真的他安排了我們的出生
[00:01:16.880 --> 00:01:18.120]  我們的一生
[00:01:18.120 --> 00:01:20.000]  我們經過的一切
[00:01:20.000 --> 00:01:23.280]  然後什麼時候他接我們回天家
[00:01:23.280 --> 00:01:25.560]  有兩個人的出生
[00:01:25.560 --> 00:01:28.440]  是有天使向他爸爸
[00:01:28.440 --> 00:01:33.080]  有一位還向他爸爸媽媽報告
[00:01:33.080 --> 00:01:36.040]  將會有一個嬰兒出生
[00:01:36.040 --> 00:01:37.760]  你知不知道是誰?
[00:01:37.760 --> 00:01:40.840]  就是耶穌的開路先鋒
[00:01:40.840 --> 00:01:43.160]  施浸若寒
[00:01:43.160 --> 00:01:46.240]  天使向撒加里亞說
[00:01:46.240 --> 00:01:48.880]  你將會有一個兒子
[00:01:48.880 --> 00:01:51.120]  撒加里亞不相信
[00:01:51.120 --> 00:01:53.280]  他說我年紀這麼大了
[00:01:53.280 --> 00:01:55.440]  怎麼會還有兒子?
[00:01:55.440 --> 00:01:57.640]  由於他不相信
[00:01:57.640 --> 00:02:00.240]  他在那個致聖所出來
[00:02:00.240 --> 00:02:02.320]  就啞了
[00:02:02.320 --> 00:02:04.880]  直到他的兒子若寒出生
[00:02:04.880 --> 00:02:08.080]  他才能再說話
[00:02:08.080 --> 00:02:10.160]  於是施浸若寒
[00:02:10.160 --> 00:02:13.000]  就成為耶穌的開路先鋒
[00:02:13.000 --> 00:02:16.160]  聖經說他穿著駱駝毛的衣服
[00:02:16.160 --> 00:02:17.440]  在曠野裡面
[00:02:17.440 --> 00:02:20.040]  是吃蝗蟲野物的
[00:02:20.040 --> 00:02:21.640]  蝗蟲
[00:02:21.640 --> 00:02:24.040]  那些鴉飛一大群
[00:02:24.040 --> 00:02:27.920]  飛過吃光所有綠色植物的蝗蟲
[00:02:27.920 --> 00:02:30.240]  原來他吃蝗蟲
[00:02:30.240 --> 00:02:31.520]  就吃野物
[00:02:31.520 --> 00:02:33.600]  那野物當然好吃
[00:02:33.600 --> 00:02:36.400]  然後他就幫耶穌開路
[00:02:36.400 --> 00:02:38.600]  他說將來有一個人來
[00:02:38.600 --> 00:02:40.800]  比我更大
[00:02:40.800 --> 00:02:44.560]  我連幫他解鞋帶都不配
[00:02:44.560 --> 00:02:47.840]  我是用水幫你們施浸
[00:02:47.840 --> 00:02:49.400]  但是將來那位
[00:02:49.400 --> 00:02:53.320]  他要用聖靈幫你們施浸
[00:02:53.320 --> 00:02:55.520]  這個就是耶穌
[00:02:55.520 --> 00:02:57.240]  耶穌出生之前
[00:02:57.240 --> 00:03:00.400]  天使就向瑪利亞報信
[00:03:00.400 --> 00:03:03.000]  他說蒙大恩的女子
[00:03:03.000 --> 00:03:06.080]  你將會生一個孩子
[00:03:06.080 --> 00:03:07.840]  哇 瑪利亞很害怕
[00:03:07.840 --> 00:03:09.560]  他說我都還沒出嫁
[00:03:09.560 --> 00:03:11.160]  怎麼會有這樣的事
[00:03:11.160 --> 00:03:13.440]  但是神告訴他
[00:03:13.440 --> 00:03:16.600]  至高者要高沒你
[00:03:16.600 --> 00:03:19.280]  聖靈要令你懷孕
[00:03:19.280 --> 00:03:22.560]  你會懷孕生子
[00:03:22.560 --> 00:03:24.480]  當然他還沒出嫁
[00:03:24.480 --> 00:03:25.760]  怎麼會有這件事
[00:03:25.760 --> 00:03:29.640]  於是天使又向約瑟報告
[00:03:29.640 --> 00:03:32.840]  他說你快些迎娶瑪利亞過來
[00:03:32.840 --> 00:03:34.520]  你們要許配
[00:03:34.520 --> 00:03:37.080]  然後他要生一個兒子
[00:03:37.080 --> 00:03:38.360]  你要幫他改名
[00:03:38.360 --> 00:03:39.640]  叫做耶穌
[00:03:39.640 --> 00:03:42.240]  耶穌就是拯救者
[00:03:42.240 --> 00:03:44.360]  將世人和罪惡裡面
[00:03:44.360 --> 00:03:46.360]  拯救出來的意思
[00:03:46.360 --> 00:03:48.240]  各位多麼奇妙
[00:03:48.240 --> 00:03:50.840]  那個嬰兒還沒出生
[00:03:50.840 --> 00:03:53.680]  天父全部知道了
[00:03:53.680 --> 00:03:55.160]  你知不知道
[00:03:55.160 --> 00:03:56.680]  你的人生
[00:03:56.680 --> 00:04:00.600]  天父都有一個很奇妙的計劃
[00:04:00.600 --> 00:04:03.600]  神有一個計劃給你
[00:04:03.600 --> 00:04:06.680]  有一個美好的計劃為你預備
[00:04:06.680 --> 00:04:08.720]  所以我們的人生
[00:04:08.720 --> 00:04:11.200]  必須要走上神的道路
[00:04:11.200 --> 00:04:13.200]  神的旨意當中
[00:04:13.200 --> 00:04:15.280]  今天我要和大家分享
[00:04:15.280 --> 00:04:18.560]  神有時為了啟示我們
[00:04:18.560 --> 00:04:22.720]  讓我們明白祂的旨意是什麼
[00:04:22.720 --> 00:04:25.360]  祂真的會震動天地
[00:04:25.360 --> 00:04:31.240]  用出乎意料之外的方法
[00:04:31.240 --> 00:04:34.440]  讓我們明白祂的安排
[00:04:34.440 --> 00:04:35.880]  祂的旨意
[00:04:35.880 --> 00:04:37.240]  讓我說說
[00:04:37.240 --> 00:04:39.840]  起碼有九樣東西
[00:04:39.840 --> 00:04:43.920]  是神會用來啟示祂的旨意
[00:04:43.920 --> 00:04:47.600]  讓我們明白祂的方法是什麼
[00:04:47.600 --> 00:04:48.640]  第一
[00:04:48.640 --> 00:04:52.720]  就會令我們有一個不安的靈
[00:04:52.720 --> 00:04:54.240]  我們裡面不知道為什麼
[00:04:54.240 --> 00:04:55.840]  很不妥當
[00:04:55.840 --> 00:04:58.240]  很不舒服
[00:04:58.240 --> 00:05:02.080]  《以斯帖記》第六章就記載
[00:05:02.080 --> 00:05:04.440]  當時那個王
[00:05:04.440 --> 00:05:06.400]  夜晚睡不著
[00:05:06.400 --> 00:05:08.760]  怎麼睡都睡不著
[00:05:08.760 --> 00:05:10.480]  於是他就找人來
[00:05:10.480 --> 00:05:12.320]  讀一些歷史給我聽
[00:05:12.320 --> 00:05:14.400]  不知不是歷史很悶
[00:05:14.400 --> 00:05:16.880]  讀一些歷史就很快睡著
[00:05:16.880 --> 00:05:20.240]  於是那些歷史家就把一些歷史
[00:05:20.240 --> 00:05:21.960]  向王報告
[00:05:21.960 --> 00:05:26.560]  原來末底改曾經向王告密
[00:05:26.560 --> 00:05:28.280]  因為有兩個門口
[00:05:28.280 --> 00:05:30.760]  那些什麼什麼開門那些
[00:05:30.760 --> 00:05:33.160]  想謀殺這個王
[00:05:33.160 --> 00:05:37.160]  結果王就識穿了他們的計謀
[00:05:37.160 --> 00:05:40.040]  所以祂的命就得以保存
[00:05:40.040 --> 00:05:43.960]  他說我有沒有優待這個末底改
[00:05:43.960 --> 00:05:45.760]  那些歷史學家說沒有
[00:05:45.760 --> 00:05:48.000]  你沒有對末底改
[00:05:48.000 --> 00:05:49.600]  這個王就說不行
[00:05:49.600 --> 00:05:52.200]  馬上找我最信用的那個神
[00:05:52.200 --> 00:05:54.760]  在祂面前拉車宣佈
[00:05:54.760 --> 00:05:58.000]  這個人就是王所喜悅的
[00:05:58.000 --> 00:06:01.120]  所以一個不安的靈
[00:06:01.120 --> 00:06:03.080]  就是神會使用的
[00:06:03.080 --> 00:06:07.680]  第二樣就是神會用祂的話
[00:06:07.680 --> 00:06:11.040]  來啟示給我們知道
[00:06:11.040 --> 00:06:13.360]  原來神很多時候
[00:06:13.360 --> 00:06:16.400]  是會直接向人說話
[00:06:16.400 --> 00:06:18.280]  記不記得薩姆爾
[00:06:18.280 --> 00:06:22.440]  他當時就媽媽將他帶到聖殿
[00:06:22.440 --> 00:06:23.920]  就交給以利
[00:06:23.920 --> 00:06:29.640]  以利就培訓這個小時候的薩姆爾
[00:06:29.640 --> 00:06:32.680]  有一晚薩姆爾聽見有人叫他
[00:06:32.680 --> 00:06:34.000]  薩姆爾薩姆爾
[00:06:34.000 --> 00:06:35.720]  他就走去找以利
[00:06:35.720 --> 00:06:37.720]  他說以利以利是不是你叫我
[00:06:37.720 --> 00:06:38.800]  以利說沒有
[00:06:38.800 --> 00:06:40.520]  我沒有叫你回去睡覺
[00:06:40.520 --> 00:06:42.560]  薩姆爾又回去睡覺
[00:06:42.560 --> 00:06:46.120]  誰知道第二次有聲音叫薩姆爾薩姆爾
[00:06:46.120 --> 00:06:48.400]  他又再找以利
[00:06:48.400 --> 00:06:50.800]  以利說不是我叫你
[00:06:50.800 --> 00:06:53.320]  那時候以利就想起
[00:06:53.320 --> 00:06:56.280]  可能是神跟他說話
[00:06:56.280 --> 00:07:00.120]  於是第三次就跟薩姆爾說
[00:07:00.120 --> 00:07:03.280]  如果你再聽見聲音叫你
[00:07:03.280 --> 00:07:09.520]  你就說神我再請說
[00:07:09.520 --> 00:07:14.240]  於是第三次又有聲音叫薩姆爾薩姆爾
[00:07:14.240 --> 00:07:16.480]  薩姆爾就跪下
[00:07:16.480 --> 00:07:17.520]  向神說
[00:07:17.520 --> 00:07:20.400]  神啊薩姆爾在這裡
[00:07:20.400 --> 00:07:22.600]  薩姆爾在這裡誰聽
[00:07:22.600 --> 00:07:25.520]  請你講
[00:07:25.520 --> 00:07:30.680]  結果神就將以利以後的結局
[00:07:30.680 --> 00:07:32.160]  告訴薩姆爾
[00:07:32.160 --> 00:07:34.080]  很震驚的
[00:07:34.080 --> 00:07:36.960]  但是薩姆爾因為聽到神的聲音
[00:07:36.960 --> 00:07:39.520]  他就一五一十很坦白
[00:07:39.520 --> 00:07:43.080]  告訴他的老師以利知道
[00:07:43.080 --> 00:07:45.400]  所以第二個神會用的方法
[00:07:45.400 --> 00:07:48.640]  就是神直接向人啟示
[00:07:48.640 --> 00:07:50.680]  直接向人說話
[00:07:50.680 --> 00:07:54.800]  第三個方法就是
[00:07:54.800 --> 00:07:57.720]  不尋常的祝福
[00:07:57.720 --> 00:08:01.680]  神有時候用一些很精神的呼吸
[00:08:01.680 --> 00:08:03.120]  臨到人的身上
[00:08:03.120 --> 00:08:06.800]  叫人知道祂的旨意是什麼
[00:08:06.800 --> 00:08:08.320]  例如什麼呢
[00:08:08.320 --> 00:08:13.680]  我聽過香港播道神學院的院長
[00:08:13.680 --> 00:08:17.240]  郭文慈牧師講他的見證
[00:08:17.240 --> 00:08:21.280]  當時他去到芝加哥的三一神學院
[00:08:21.280 --> 00:08:23.440]  讀他的博士學位
[00:08:23.440 --> 00:08:27.960]  他去之前就知道自己沒什麼錢
[00:08:27.960 --> 00:08:31.560]  沒錯神學院有個賠償計劃
[00:08:31.560 --> 00:08:34.360]  有些獎學金給他
[00:08:34.360 --> 00:08:39.880]  神學院也答應會有一部分獎學金給他
[00:08:39.880 --> 00:08:44.760]  他就憑信心去美國進修神學
[00:08:44.760 --> 00:08:48.520]  誰知道當他去到三一神學院的時候
[00:08:48.520 --> 00:08:53.360]  有一天就遇到學生事務的學生事務長
[00:08:53.360 --> 00:08:57.240]  他說郭文慈有個好消息告訴你
[00:08:57.240 --> 00:09:00.560]  本來我們學校給你的助學金
[00:09:00.560 --> 00:09:02.360]  只是一部分
[00:09:02.360 --> 00:09:04.960]  後來因為捐贈的人
[00:09:04.960 --> 00:09:07.720]  提高了捐款額
[00:09:07.720 --> 00:09:10.760]  你現在拿到的獎學金
[00:09:10.760 --> 00:09:14.960]  是全額的獎學金
[00:09:14.960 --> 00:09:18.960]  郭文慈牧師充滿感恩
[00:09:18.960 --> 00:09:23.080]  他知道他不夠錢讀博士學位
[00:09:23.080 --> 00:09:25.320]  神就很奇妙地
[00:09:25.320 --> 00:09:29.880]  很出人意外地供應他的需要
[00:09:29.880 --> 00:09:30.920]  各位弟兄姊妹
[00:09:30.920 --> 00:09:32.960]  我不知道在你人生的路上
[00:09:32.960 --> 00:09:34.760]  有沒有遇見神有時
[00:09:34.760 --> 00:09:37.160]  有些很特別的祝福
[00:09:37.160 --> 00:09:38.840]  臨到你的身上
[00:09:38.840 --> 00:09:41.120]  令你大為驚訝的
[00:09:41.120 --> 00:09:43.960]  原來神就要透過這些方法
[00:09:43.960 --> 00:09:47.960]  讓你明白祂的旨意是什麼
[00:09:47.960 --> 00:09:52.560]  第四就是未夢誰聽的禱告
[00:09:52.560 --> 00:09:54.440]  很多基督徒都說
[00:09:54.440 --> 00:09:57.560]  我的祈禱神都不聽
[00:09:57.560 --> 00:10:00.160]  神不聽我祈禱
[00:10:00.160 --> 00:10:04.240]  各位不要難過
[00:10:04.240 --> 00:10:06.600]  因為神可能有些事
[00:10:06.600 --> 00:10:08.720]  在你身上要做
[00:10:08.720 --> 00:10:11.880]  大為因為犯奸淫
[00:10:11.880 --> 00:10:16.440]  拔絲巴懷孕生了一個兒子
[00:10:16.440 --> 00:10:18.600]  後來這個兒子病重
[00:10:18.600 --> 00:10:21.960]  因為神要刑罰大為
[00:10:21.960 --> 00:10:24.360]  於是大為很狠切
[00:10:24.360 --> 00:10:26.720]  很狠切地在神面前祈禱
[00:10:26.720 --> 00:10:30.600]  他說 神 求祢保守兒子不要死
[00:10:30.600 --> 00:10:33.320]  結果神不要聽祂祈禱
[00:10:33.320 --> 00:10:35.560]  結果兒子真的死了
[00:10:35.560 --> 00:10:37.960]  他周圍的罪做
[00:10:37.960 --> 00:10:39.480]  不敢告訴大為
[00:10:39.480 --> 00:10:41.200]  聽他的兒子死了
[00:10:41.200 --> 00:10:43.440]  大為看到世事不對
[00:10:43.440 --> 00:10:45.480]  人們靜靜的在說話
[00:10:45.480 --> 00:10:48.520]  他當然知道有大事發生
[00:10:48.520 --> 00:10:51.840]  於是他猜到他的兒子死了
[00:10:51.840 --> 00:10:54.120]  他就不再禁食
[00:10:54.120 --> 00:10:57.920]  不再逢頭救面
[00:10:57.920 --> 00:11:01.680]  起來沐浴更衣吃東西
[00:11:01.680 --> 00:11:03.600]  哇 人們說得很奇怪
[00:11:03.600 --> 00:11:06.360]  兒子病重病
[00:11:06.360 --> 00:11:09.000]  你就禁食為兒子祈禱
[00:11:09.000 --> 00:11:10.400]  現在兒子死了
[00:11:10.400 --> 00:11:11.800]  你不傷心
[00:11:11.800 --> 00:11:13.760]  反而起來吃東西
[00:11:13.760 --> 00:11:16.480]  因為大為知道
[00:11:16.480 --> 00:11:20.600]  神有祂的心意在
[00:11:20.600 --> 00:11:22.200]  各位 原來神有時
[00:11:22.200 --> 00:11:25.640]  是很想很想我們明白
[00:11:25.640 --> 00:11:29.480]  祂對我們的一生是有安排
[00:11:29.480 --> 00:11:31.640]  有一個指引
[00:11:31.640 --> 00:11:33.560]  有一個命令
[00:11:33.560 --> 00:11:37.080]  我們的責任就是信服神
[00:11:37.080 --> 00:11:40.680]  跟隨神的旨意去行
[00:11:40.680 --> 00:11:46.160]  第五就是失落和失望
[00:11:46.160 --> 00:11:50.600]  我們有時都很大的失望
[00:11:50.600 --> 00:11:53.840]  怎麼搞的?怎麼會弄出這樣東西出來?
[00:11:53.840 --> 00:11:56.080]  你很失望
[00:11:56.080 --> 00:11:58.760]  在聖經裡面告訴我們
[00:11:58.760 --> 00:12:04.880]  當十二個探子去探聽迦南地的時候
[00:12:04.880 --> 00:12:08.800]  他們認定那地方很肥美
[00:12:08.800 --> 00:12:12.600]  那些葡萄要兩個人抬才行
[00:12:12.600 --> 00:12:15.160]  但是十二個探子回來
[00:12:15.160 --> 00:12:18.800]  十個都說我們不可以上去
[00:12:18.800 --> 00:12:21.680]  只有那一塊加南英去之地
[00:12:21.680 --> 00:12:23.200]  剩下兩個
[00:12:23.200 --> 00:12:26.160]  就約書亞和迦南
[00:12:26.160 --> 00:12:29.040]  堅定說我們想去
[00:12:29.040 --> 00:12:31.520]  得那地為業
[00:12:31.520 --> 00:12:36.000]  結果於是他們那幫以色列人
[00:12:36.000 --> 00:12:37.560]  就覺得不要上去
[00:12:37.560 --> 00:12:40.720]  他們就在那裡討厭摩西
[00:12:40.720 --> 00:12:42.080]  為什麼帶我出來
[00:12:42.080 --> 00:12:44.240]  讓我們死在這裡
[00:12:44.240 --> 00:12:48.040]  整幫以色列人好像想造反一樣
[00:12:48.040 --> 00:12:49.320]  神發怒
[00:12:49.320 --> 00:12:52.480]  甚至想消滅這幫以色列人
[00:12:52.480 --> 00:12:55.720]  叫摩西的後裔成為大族
[00:12:55.720 --> 00:12:58.200]  摩西很求神
[00:12:58.200 --> 00:13:00.880]  他說神千萬不要
[00:13:00.880 --> 00:13:02.560]  因為這些是你的子民
[00:13:02.560 --> 00:13:05.800]  你應許將迦南地賜給他們
[00:13:05.800 --> 00:13:09.160]  於是神就收回他的怒氣
[00:13:09.160 --> 00:13:15.280]  但是他說他們打探迦南地用了四十天
[00:13:15.280 --> 00:13:19.280]  要用一年抵一日
[00:13:19.280 --> 00:13:22.680]  一日要用一年去抵償
[00:13:22.680 --> 00:13:25.840]  於是以色列人就因此
[00:13:25.840 --> 00:13:32.040]  在曠野漂流了四十年這麼長
[00:13:32.040 --> 00:13:33.200]  各位
[00:13:33.200 --> 00:13:35.440]  多麼令人失落
[00:13:35.440 --> 00:13:38.960]  本來很快就進入迦南
[00:13:38.960 --> 00:13:41.120]  誰知道他們要兜圈
[00:13:41.120 --> 00:13:42.000]  兜圈
[00:13:42.000 --> 00:13:43.960]  兜圈又兜血
[00:13:43.960 --> 00:13:46.520]  走足了四十年
[00:13:46.520 --> 00:13:48.800]  都還沒有進入迦南
[00:13:48.800 --> 00:13:50.760]  而且那一代的人
[00:13:50.760 --> 00:13:53.760]  全部都要在曠野死光
[00:13:53.760 --> 00:14:00.000]  只有約書亞迦南可以進入迦南
[00:14:00.000 --> 00:14:00.400]  各位
[00:14:00.400 --> 00:14:02.480]  原來神就是這麼奇妙
[00:14:02.480 --> 00:14:04.920]  祂要顯明祂的心意
[00:14:04.920 --> 00:14:08.880]  祂有時會令人覺得很失望
[00:14:08.880 --> 00:14:11.080]  還有第六
[00:14:11.080 --> 00:14:13.880]  是獨特的環境
[00:14:13.880 --> 00:14:17.760]  神有時會用一些很獨特的環境
[00:14:17.760 --> 00:14:21.240]  叫我們好像醒覺
[00:14:21.240 --> 00:14:24.000]  好像神呼召摩西
[00:14:24.000 --> 00:14:26.480]  摩西那天在曠野看陽
[00:14:26.480 --> 00:14:28.360]  突然之間他看到前面
[00:14:28.360 --> 00:14:30.160]  有一棵荊棘
[00:14:30.160 --> 00:14:32.680]  為什麼荊棘著火的
[00:14:32.680 --> 00:14:37.360]  而且著火燒不爛荊棘的
[00:14:37.360 --> 00:14:39.560]  這麼奇特的事都有
[00:14:39.560 --> 00:14:41.800]  於是他就走過去看
[00:14:41.800 --> 00:14:44.040]  怎知道有聲音說
[00:14:44.040 --> 00:14:48.480]  這時聖地脫了你的鞋
[00:14:48.480 --> 00:14:50.960]  摩西馬上脫了他的鞋
[00:14:50.960 --> 00:14:52.920]  跪在神面前
[00:14:52.920 --> 00:14:55.720]  神就呼召摩西
[00:14:55.720 --> 00:15:00.400]  起來要帶以色列人出埃及
[00:15:00.400 --> 00:15:03.720]  是很獨特的環境
[00:15:03.720 --> 00:15:05.760]  火燒荊棘
[00:15:05.760 --> 00:15:09.240]  但是沒有燒毀的
[00:15:09.240 --> 00:15:13.720]  第七是一些挫敗
[00:15:13.720 --> 00:15:16.520]  神有時甚至是用失敗
[00:15:16.520 --> 00:15:19.920]  來令我們醒覺
[00:15:19.920 --> 00:15:24.760]  我們要走在祂的旨意當中
[00:15:24.760 --> 00:15:27.240]  當約書帶領以色列人
[00:15:27.240 --> 00:15:30.040]  要進攻迦南地
[00:15:30.040 --> 00:15:33.240]  第一章是《耶利歌之役》
[00:15:33.240 --> 00:15:35.000]  耶利歌出名
[00:15:35.000 --> 00:15:38.000]  很宏偉的城牆
[00:15:38.000 --> 00:15:41.040]  竟然他們為耶利歌七日
[00:15:41.040 --> 00:15:43.240]  第七日為七次
[00:15:43.240 --> 00:15:44.960]  大聲喊
[00:15:44.960 --> 00:15:48.440]  約書的刀
[00:15:48.440 --> 00:15:52.160]  耶和華在大聲呼喊
[00:15:52.160 --> 00:15:55.520]  耶利歌城就倒塌了
[00:15:55.520 --> 00:15:57.640]  但是跟著第二場戰役
[00:15:57.640 --> 00:16:00.040]  一個很小很小的城
[00:16:00.040 --> 00:16:02.120]  叫做艾城
[00:16:02.120 --> 00:16:06.920]  竟然間打敗
[00:16:06.920 --> 00:16:09.560]  他們死了很多人
[00:16:09.560 --> 00:16:13.000]  為什麼艾城之役打敗呢?
[00:16:13.000 --> 00:16:18.280]  原來有人偷了那些當面寺民
[00:16:18.280 --> 00:16:20.960]  神有時就是用挫敗
[00:16:20.960 --> 00:16:25.120]  令我們明白祂的旨意是什麼
[00:16:25.120 --> 00:16:29.120]  然後第八就是神用困難
[00:16:29.120 --> 00:16:30.640]  困境
[00:16:30.640 --> 00:16:35.000]  叫我們明白祂的旨意是什麼
[00:16:35.000 --> 00:16:37.000]  在約書記之後
[00:16:37.000 --> 00:16:39.840]  就進入《時思記》
[00:16:39.840 --> 00:16:42.080]  我每次讀《時思記》
[00:16:42.080 --> 00:16:43.920]  我都覺得很淒涼
[00:16:43.920 --> 00:16:46.360]  是一個循環又一個循環
[00:16:46.360 --> 00:16:51.800]  因為神看到以色列人不尊重祂
[00:16:51.800 --> 00:16:54.320]  他們竟然間拜偶像
[00:16:54.320 --> 00:16:56.520]  跟那些外族人
[00:16:56.520 --> 00:16:59.600]  信了外族人的宗教
[00:16:59.600 --> 00:17:02.320]  於是神就用敵人起來
[00:17:02.320 --> 00:17:05.600]  祭奪這些以色列人
[00:17:05.600 --> 00:17:08.440]  但當何時祂悔改的時候
[00:17:08.440 --> 00:17:10.520]  神就派一個寺師
[00:17:10.520 --> 00:17:12.040]  一個審判官
[00:17:12.040 --> 00:17:15.080]  帶他們做得勝
[00:17:15.080 --> 00:17:17.840]  但是接著又失敗
[00:17:17.840 --> 00:17:20.120]  又再一個寺師
[00:17:20.120 --> 00:17:21.480]  又失敗
[00:17:21.480 --> 00:17:23.640]  又再一個寺師
[00:17:23.640 --> 00:17:26.800]  讀《時思記》很淒涼
[00:17:26.800 --> 00:17:29.320]  全部都是挫敗挫敗
[00:17:29.320 --> 00:17:31.600]  循環不斷
[00:17:31.600 --> 00:17:34.600]  原來神就要用困境
[00:17:34.600 --> 00:17:35.640]  苦難
[00:17:35.640 --> 00:17:37.480]  叫我們明白
[00:17:37.480 --> 00:17:40.080]  祂的心意是甚麼
[00:17:40.080 --> 00:17:42.360]  好 最後第九
[00:17:42.360 --> 00:17:45.200]  神甚至用疾病
[00:17:45.200 --> 00:17:47.880]  苦痛 磨難
[00:17:47.880 --> 00:17:51.680]  叫我們明白祂的旨意
[00:17:51.680 --> 00:17:55.440]  在以色列人末期的時候
[00:17:55.440 --> 00:17:59.320]  有一個王叫做希西加王
[00:17:59.320 --> 00:18:02.600]  他病到要死
[00:18:02.600 --> 00:18:07.000]  但是神因為神的憤怒要臨到
[00:18:07.000 --> 00:18:11.320]  但當他向神祈禱的時候
[00:18:11.320 --> 00:18:15.240]  神就醫治他
[00:18:15.240 --> 00:18:17.120]  於是希西加王
[00:18:17.120 --> 00:18:20.080]  就再次敬畏神
[00:18:20.080 --> 00:18:21.560]  侍奉神
[00:18:21.560 --> 00:18:22.760]  各位電影主媒
[00:18:22.760 --> 00:18:24.320]  原來神就是要
[00:18:24.320 --> 00:18:28.640]  將一些心意給我們看得通
[00:18:28.640 --> 00:18:29.640]  看明白
[00:18:29.640 --> 00:18:31.200]  然後我們信服
[00:18:31.200 --> 00:18:33.080]  我們跟著祂走
[00:18:33.080 --> 00:18:35.520]  結束的時候我要說
[00:18:35.520 --> 00:18:37.920]  約沙法
[00:18:37.920 --> 00:18:40.080]  金食祈禱
[00:18:40.080 --> 00:18:43.040]  就將敵人打退
[00:18:43.040 --> 00:18:46.240]  當時有三個外族的王
[00:18:46.240 --> 00:18:51.560]  用聯軍來打約沙法
[00:18:51.560 --> 00:18:55.920]  三個國家聯合的軍隊來打
[00:18:55.920 --> 00:19:00.400]  那些軍隊的人數非常之龐大
[00:19:00.400 --> 00:19:03.840]  以利沙森林怎麼打呢?
[00:19:03.840 --> 00:19:09.680]  在《列王歷代至下》20章
[00:19:09.680 --> 00:19:13.160]  《列王歷代至下》20章12節
[00:19:13.160 --> 00:19:15.120]  就這樣記載
[00:19:15.120 --> 00:19:17.160]  我們的神
[00:19:17.160 --> 00:19:19.720]  你不懲罰他們嗎?
[00:19:19.720 --> 00:19:22.880]  因為我們武力抵擋
[00:19:22.880 --> 00:19:27.040]  這些來攻擊我們的大軍
[00:19:27.040 --> 00:19:29.760]  我們也不知道怎麼走
[00:19:29.760 --> 00:19:33.760]  我們的眼目單單仰望你
[00:19:33.760 --> 00:19:36.000]  15節神就回答
[00:19:36.000 --> 00:19:38.440]  不要因為這個大軍
[00:19:38.440 --> 00:19:40.960]  你恐懼驚慌
[00:19:40.960 --> 00:19:44.720]  因為勝敗不是在乎你們
[00:19:44.720 --> 00:19:48.200]  乃是在乎神
[00:19:48.200 --> 00:19:50.320]  於是神就叫他們
[00:19:50.320 --> 00:19:55.880]  要有一隊穿聖潔禮服的師班
[00:19:55.880 --> 00:19:58.160]  走在軍隊前面
[00:19:58.160 --> 00:20:02.160]  你見過打仗派一隊師班出去嗎?
[00:20:02.160 --> 00:20:04.280]  不是軍隊出去
[00:20:04.280 --> 00:20:07.800]  是派一隊穿聖潔禮服的師班出去
[00:20:07.800 --> 00:20:09.560]  他在這裡讚美神
[00:20:09.560 --> 00:20:11.080]  歌頌神
[00:20:11.080 --> 00:20:13.920]  大聲唱歌讚美神
[00:20:13.920 --> 00:20:18.080]  結果這樣就打贏仗了
