
[00:00:00.000 --> 00:00:04.360]  感謝神,各位是一個健康的身心靈魂
[00:03:52.960 --> 00:03:56.800]  祂怎樣賜給你和賜給我安穩
[00:03:56.800 --> 00:03:59.620]  求神直著
[00:03:59.620 --> 00:04:02.440]  求聖靈直著今日
[00:04:02.440 --> 00:04:03.460]  的訊息
[00:04:03.460 --> 00:04:05.000]  告訴你
[00:04:05.000 --> 00:04:08.320]  祂怎樣使到你
[00:04:08.320 --> 00:04:10.880]  得到安穩
[00:04:10.880 --> 00:04:13.700]  請大家低頭祈禱
[00:04:13.700 --> 00:04:20.860]  感謝天父給我們的訊息
[00:04:22.400 --> 00:04:24.700]  求你的靈幫助我們了解
[00:04:24.700 --> 00:04:30.080]  從今日的訊息裏面了解你的愛
[00:04:30.080 --> 00:04:31.360]  你的大能
[00:04:31.360 --> 00:04:32.640]  你的智慧
[00:04:32.640 --> 00:04:35.460]  讓我們一生
[00:04:35.460 --> 00:04:37.000]  都能夠
[00:04:37.000 --> 00:04:40.840]  知道我們這位大能的天父
[00:04:40.840 --> 00:04:42.360]  時時
[00:04:42.360 --> 00:04:43.900]  照顧我們
[00:04:43.900 --> 00:04:46.980]  祈禱奉主耶穌的名,阿們
[00:04:53.120 --> 00:04:55.440]  剛才讀了神
[00:04:55.440 --> 00:04:57.220]  賜給
[00:04:57.220 --> 00:05:01.320]  我們安穩的兩段經文
[00:05:01.320 --> 00:05:03.620]  描寫出今日
[00:05:03.620 --> 00:05:05.140]  訊息
[00:05:05.140 --> 00:05:07.460]  的前兩部分
[00:05:07.460 --> 00:05:09.000]  第一部分
[00:05:09.000 --> 00:05:13.340]  天父保護
[00:05:13.340 --> 00:05:16.160]  第二部分
[00:05:16.160 --> 00:05:18.720]  耶穌救助
[00:05:20.760 --> 00:05:22.800]  神賜安穩之後
[00:05:22.800 --> 00:05:26.380]  我們過著安穩的日子
[00:05:26.380 --> 00:05:28.180]  有什麼目的
[00:05:28.180 --> 00:05:33.040]  我們有安穩的日子有什麼目的
[00:05:33.040 --> 00:05:36.120]  第三部分
[00:05:36.120 --> 00:05:38.160]  安穩
[00:05:38.160 --> 00:05:39.180]  連日
[00:05:39.180 --> 00:05:41.500]  將會給
[00:05:41.500 --> 00:05:44.560]  我們回答這個問題
[00:05:48.920 --> 00:05:53.020]  剛才讀的經文描寫出羅亞的方舟
[00:05:53.020 --> 00:05:56.600]  以及門徒在船上
[00:05:56.600 --> 00:05:58.900]  動盪的海水
[00:05:58.900 --> 00:06:03.000]  的情景
[00:06:03.000 --> 00:06:05.560]  啟示了今日
[00:06:05.560 --> 00:06:07.600]  訊息的內容
[00:06:07.600 --> 00:06:10.160]  內容
[00:06:10.160 --> 00:06:14.260]  分為三部分,剛才已經講了
[00:06:14.260 --> 00:06:16.060]  第一部分
[00:06:16.560 --> 00:06:19.380]  天父保護
[00:06:19.380 --> 00:06:24.240]  神叫洪水臨到那不敬虔的世代
[00:06:24.240 --> 00:06:27.300]  卻保護了全
[00:06:27.300 --> 00:06:29.360]  異道的羅亞
[00:06:29.360 --> 00:06:31.400]  一家百口
[00:06:31.400 --> 00:06:37.800]  主知道答救敬虔的人脫離四年
[00:06:42.920 --> 00:06:46.760]  這部分包括兩方面
[00:06:46.760 --> 00:06:48.800]  第一方面
[00:06:48.800 --> 00:06:50.080]  方舟
[00:06:50.080 --> 00:06:51.620]  浮高
[00:06:51.620 --> 00:06:55.720]  保護了全異道的羅亞
[00:06:55.720 --> 00:06:57.260]  第二方面
[00:06:57.260 --> 00:07:00.080]  洪水退去
[00:07:00.080 --> 00:07:05.960]  答救敬虔的羅亞脫離四年
[00:07:05.960 --> 00:07:08.780]  從這兩方面可以見證到
[00:07:09.040 --> 00:07:14.680]  創造主的智慧和大能
[00:07:14.680 --> 00:07:19.540]  第一方面方舟
[00:07:19.540 --> 00:07:21.080]  浮高
[00:07:21.080 --> 00:07:23.640]  當時還沒有
[00:07:23.640 --> 00:07:32.840]  當時還沒有
[00:07:32.840 --> 00:07:35.920]  物理和數學
[00:07:37.460 --> 00:07:43.600]  神已經量度了需要一個非常巨大的方舟
[00:07:43.600 --> 00:07:46.680]  並且
[00:07:46.680 --> 00:07:55.640]  要浮高過最高的阿拉列山
[00:07:55.640 --> 00:08:00.500]  那個方舟的重量
[00:08:04.080 --> 00:08:08.180]  等於大概九百輛
[00:08:08.180 --> 00:08:16.880]  路上經常看到推土或推雪的機器
[00:08:16.880 --> 00:08:20.460]  這個事實
[00:08:20.460 --> 00:08:24.040]  可以使我們想像到
[00:08:24.040 --> 00:08:25.580]  神
[00:08:25.580 --> 00:08:31.460]  準確創造天地萬物
[00:08:31.980 --> 00:08:34.800]  萬物的智慧
[00:08:34.800 --> 00:08:36.840]  和大能
[00:08:36.840 --> 00:08:45.540]  這個十萬八千噸重的方舟要浮在
[00:08:45.540 --> 00:08:48.360]  阿拉列山上
[00:08:48.360 --> 00:08:58.080]  阿拉列山的高度
[00:08:58.080 --> 00:09:00.640]  有多高呢?
[00:09:02.440 --> 00:09:03.980]  高過平原
[00:09:03.980 --> 00:09:06.280]  一萬四千呎
[00:09:06.280 --> 00:09:10.120]  高過海面一萬七千呎
[00:09:10.120 --> 00:09:17.300]  高過我們看到的IDS大樓二十棟
[00:09:17.300 --> 00:09:24.200]  如果在明尼亞波斯看到的時候,你想像一下二十棟
[00:09:24.200 --> 00:09:25.480]  就是
[00:09:25.480 --> 00:09:28.040]  二十棟的高度
[00:09:29.320 --> 00:09:32.920]  就是羅亞方舟
[00:09:32.920 --> 00:09:35.980]  被神放它上去
[00:09:35.980 --> 00:09:37.520]  那麼高的地方
[00:09:37.520 --> 00:09:45.960]  方舟必須要
[00:09:45.960 --> 00:09:48.520]  浮高過
[00:09:48.520 --> 00:09:51.340]  這個阿拉列山
[00:09:51.340 --> 00:09:56.200]  停在最高的山上
[00:09:56.200 --> 00:09:58.760]  羅亞就開始走上
[00:09:59.020 --> 00:10:01.320]  神為它
[00:10:01.320 --> 00:10:05.680]  在世界上預備的路程
[00:10:05.680 --> 00:10:10.540]  這段有意義的路程
[00:10:10.540 --> 00:10:13.600]  聖經都有記載
[00:10:13.600 --> 00:10:17.200]  非常之詳細的記載
[00:10:17.200 --> 00:10:26.160]  從天父保護羅亞的歷史
[00:10:27.440 --> 00:10:31.280]  我們知道在動盪的世界中
[00:10:31.280 --> 00:10:35.880]  神會使我們得到安穩
[00:10:35.880 --> 00:10:41.260]  我們若果遵行神的計劃
[00:10:41.260 --> 00:10:44.080]  人生就有目的
[00:10:44.080 --> 00:10:50.220]  一定會走到永恆天國的路上
[00:10:50.220 --> 00:10:55.600]  從這兩方面我們可以看到
[00:10:56.880 --> 00:11:01.480]  神的智慧和大能
[00:11:01.480 --> 00:11:09.680]  第二方面
[00:11:09.680 --> 00:11:13.260]  耶穌救助
[00:11:13.260 --> 00:11:19.920]  他們在苦難中哀求耶和華,祂就領他們脫離禍患
[00:11:19.920 --> 00:11:23.760]  使他們狂風止息
[00:11:24.780 --> 00:11:27.080]  波浪平靜
[00:11:27.080 --> 00:11:35.540]  早在舊約的時代已經描寫了耶和華神的大能
[00:11:35.540 --> 00:11:41.940]  就是在這裡所說的耶和華的大能
[00:11:41.940 --> 00:11:46.540]  就好像今天我們一間看的
[00:11:46.540 --> 00:11:50.120]  耶穌幫助
[00:11:50.640 --> 00:11:55.240]  門徒的情景一樣
[00:11:55.240 --> 00:11:58.840]  有兩方面
[00:11:58.840 --> 00:12:03.180]  耶穌同在
[00:12:03.180 --> 00:12:08.820]  耶穌領他們脫離禍患
[00:12:08.820 --> 00:12:10.360]  一會兒我們來看
[00:12:10.360 --> 00:12:12.400]  第二方面
[00:12:12.400 --> 00:12:16.240]  主平靜海
[00:12:17.520 --> 00:12:22.900]  平靜海,這兩方面也都讓我們見證到
[00:12:22.900 --> 00:12:24.440]  耶穌基督
[00:12:24.440 --> 00:12:25.980]  的大能
[00:12:25.980 --> 00:12:30.320]  第一方面
[00:12:30.320 --> 00:12:34.160]  耶穌
[00:12:34.160 --> 00:12:36.720]  同在
[00:12:36.720 --> 00:12:40.300]  忽然海上起了狂風
[00:12:40.300 --> 00:12:44.920]  甚至船都被波浪掩蓋
[00:12:45.420 --> 00:12:47.980]  但耶穌卻睡著了
[00:12:47.980 --> 00:12:55.660]  門徒把他叫醒說:主啊,救命啊,我們沒命了
[00:12:55.660 --> 00:12:59.500]  在人生的路上
[00:12:59.500 --> 00:13:04.120]  我們都會忽然間遇到風浪
[00:13:04.120 --> 00:13:10.260]  可能會感到神離開我們很遠
[00:13:12.040 --> 00:13:15.880]  見不到我們的神,見不到我們的困境
[00:13:15.880 --> 00:13:18.180]  正好像
[00:13:18.180 --> 00:13:20.220]  耶穌在
[00:13:20.220 --> 00:13:25.600]  被波浪掩蓋的船上睡覺一樣
[00:13:25.600 --> 00:13:29.440]  或者神
[00:13:29.440 --> 00:13:31.740]  用這樣
[00:13:31.740 --> 00:13:33.540]  試一試
[00:13:33.540 --> 00:13:36.860]  我們信祂的程度
[00:13:36.860 --> 00:13:39.940]  或者耶穌
[00:13:40.700 --> 00:13:41.980]  在這裡睡覺
[00:13:41.980 --> 00:13:43.500]  試一試
[00:13:43.500 --> 00:13:45.040]  那些門徒
[00:13:45.040 --> 00:13:46.840]  信祂的程度
[00:13:46.840 --> 00:13:52.980]  第二方面主平靜海
[00:13:52.980 --> 00:13:55.800]  耶穌對他們說:小信的人啊
[00:13:55.800 --> 00:13:57.840]  為什麼害怕?
[00:13:57.840 --> 00:14:00.920]  他就起來
[00:14:00.920 --> 00:14:03.220]  擲避風和海
[00:14:03.220 --> 00:14:09.100]  風浪就完全平靜了
[00:14:10.380 --> 00:14:12.680]  當時眾人都驚奇問:
[00:14:12.680 --> 00:14:14.740]  哇,這是什麼人?
[00:14:14.740 --> 00:14:17.040]  連風和海
[00:14:17.040 --> 00:14:19.100]  都聽從他
[00:14:19.100 --> 00:14:23.180]  他們忘記了
[00:14:23.180 --> 00:14:26.520]  耶穌曾經說這一句話
[00:14:26.520 --> 00:14:29.080]  羅馬的白夫長
[00:14:29.080 --> 00:14:31.640]  就馬上被醫好
[00:14:31.640 --> 00:14:37.020]  當時的人還未了解
[00:14:37.780 --> 00:14:40.600]  神用自然境界
[00:14:40.600 --> 00:14:42.140]  發生的事
[00:14:42.140 --> 00:14:44.700]  去啟示
[00:14:44.700 --> 00:14:47.000]  我們超自然
[00:14:47.000 --> 00:14:49.040]  境界的現象
[00:14:49.040 --> 00:14:55.960]  當時他們還未能夠體會到神的兒子
[00:14:55.960 --> 00:14:57.500]  耶穌基督
[00:14:57.500 --> 00:14:59.540]  道成肉身
[00:14:59.540 --> 00:15:03.380]  住在我們中間的奧秘
[00:15:03.380 --> 00:15:07.480]  各位
[00:15:08.240 --> 00:15:09.780]  你們有沒有看到這個奧秘?
[00:15:09.780 --> 00:15:28.220]  古時大衛王祖已經歌頌神的大能
[00:15:28.220 --> 00:15:31.020]  當我們遇到人生
[00:15:31.020 --> 00:15:33.080]  風浪的時候
[00:15:37.780 --> 00:15:39.060]  當我們遇到人生
[00:15:39.060 --> 00:15:41.120]  風浪的時候
[00:15:41.120 --> 00:15:44.700]  害怕的時候,有沒有聽到
[00:15:44.700 --> 00:15:47.260]  耶穌的靈
[00:15:47.260 --> 00:15:49.040]  微聲
[00:15:49.040 --> 00:15:52.120]  這樣向我們問
[00:15:52.120 --> 00:15:55.200]  小信的人
[00:15:55.200 --> 00:15:58.780]  為什麼害怕呢?
[00:15:58.780 --> 00:16:02.100]  各位
[00:16:02.100 --> 00:16:03.640]  不用怕
[00:16:03.640 --> 00:16:06.200]  主會平靜
[00:16:06.200 --> 00:16:07.220]  風浪
[00:16:07.980 --> 00:16:09.520]  祂會平靜
[00:16:09.520 --> 00:16:14.400]  請各位思想一下
[00:16:14.400 --> 00:16:16.700]  如果門徒
[00:16:16.700 --> 00:16:21.040]  沒有叫醒耶穌,結果會怎樣呢?
[00:16:21.040 --> 00:16:27.960]  你可以用
[00:16:27.960 --> 00:16:30.520]  耶穌坐船前後
[00:16:30.520 --> 00:16:34.620]  行二能的情形去推想一下
[00:16:34.620 --> 00:16:37.180]  你的答案
[00:16:37.980 --> 00:16:42.080]  將你的答案講給你的主要學老師聽
[00:16:42.080 --> 00:16:48.480]  最完美的那一位可以去主要學校長那裡
[00:16:48.480 --> 00:16:51.500]  拿獎品
[00:16:51.500 --> 00:16:55.620]  主要學校長請你記得預備一個獎品
[00:16:55.620 --> 00:17:01.020]  給那位圓滿答案的弟兄或者姐妹
[00:17:08.760 --> 00:17:12.080]  從耶穌救助門徒的情景
[00:17:12.080 --> 00:17:16.180]  我們知道在動盪的生活中
[00:17:16.180 --> 00:17:19.760]  神會使我們得到安穩
[00:17:19.760 --> 00:17:25.400]  如果我們遵行神的計劃
[00:17:25.400 --> 00:17:28.980]  人生就有目的
[00:17:28.980 --> 00:17:34.860]  一定會走在永恆天國的路上
[00:17:34.860 --> 00:17:37.440]  能夠每日
[00:17:37.940 --> 00:17:41.080]  經驗到神應許的祝福
[00:17:41.080 --> 00:17:47.980]  從這兩件事,我們又一次見到耶穌的大能
[00:17:47.980 --> 00:17:59.140]  《生命聖詩》第五十二首
[00:17:59.140 --> 00:18:05.560]  天父必看顧你
[00:18:07.380 --> 00:18:09.380]  這首詩描寫出
[00:18:09.380 --> 00:18:12.780]  耶穌看顧我們的應許
[00:18:12.780 --> 00:18:19.780]  祂感動了昔日的J.C. Penney
[00:18:19.780 --> 00:18:25.080]  大家有買東西的時候會記得J.C. Penney
[00:18:25.080 --> 00:18:29.680]  祂感動了J.C. Penney
[00:18:29.680 --> 00:18:32.280]  相信了耶穌基督
[00:18:34.480 --> 00:18:42.080]  當日J.C. Penney是一個非常成功的商業家
[00:18:42.080 --> 00:18:45.880]  在他六十七歲的時候
[00:18:45.880 --> 00:18:48.480]  因為他生意失敗
[00:18:48.480 --> 00:18:54.480]  當時J.C. Penney失敗
[00:18:54.480 --> 00:19:00.180]  他就感到灰心和絕望
[00:19:03.580 --> 00:19:06.980]  又因為他自己染了一個嚴重的疾病
[00:19:06.980 --> 00:19:08.980]  要住在醫院裡面
[00:19:08.980 --> 00:19:17.480]  當他走過醫院一個小小的教堂的時候
[00:19:17.480 --> 00:19:21.380]  聽到這首歌
[00:19:21.380 --> 00:19:26.580]  聽到天父必看顧你這首歌
[00:19:28.080 --> 00:19:35.480]  他的心靈立刻感到安慰和充滿希望
[00:19:35.480 --> 00:19:41.680]  他接受了主耶穌做他個人的救主
[00:19:41.680 --> 00:19:49.480]  之後他將愛神、愛人
[00:19:49.480 --> 00:19:54.280]  作為他重新發展事業
[00:19:54.780 --> 00:19:58.180]  一直到成功的目的
[00:19:58.180 --> 00:20:04.680]  倘若你今天還懷著憂傷的心
[00:20:04.680 --> 00:20:11.680]  或者面對困難、面對患難
[00:20:11.680 --> 00:20:18.880]  聖靈必定會藉著這首歌安慰你
[00:20:24.880 --> 00:20:26.680]  在他六十七歲的時候
[00:20:26.680 --> 00:20:28.680]  因為他生意失敗
[00:20:28.680 --> 00:20:34.180]  當他走過醫院一個小小的教堂的時候
[00:20:34.180 --> 00:20:38.180]  聽到天父必看顧你這首歌
[00:20:38.180 --> 00:20:42.180]  聽到天父必看顧你這首歌
[00:20:42.180 --> 00:20:46.180]  聽到天父必看顧你這首歌
[00:20:46.180 --> 00:20:50.180]  聽到天父必看顧你這首歌
[00:20:50.180 --> 00:20:54.180]  聽到天父必看顧你這首歌
[00:20:55.180 --> 00:20:58.180]  聽到天父必看顧你這首歌
[00:20:58.180 --> 00:21:02.180]  聽到天父必看顧你這首歌
[00:21:02.180 --> 00:21:06.180]  聽到天父必看顧你這首歌
[00:21:06.180 --> 00:21:10.180]  聽到天父必看顧你這首歌
[00:21:10.180 --> 00:21:15.180]  聽到天父必看顧你這首歌
[00:21:15.180 --> 00:21:19.180]  聽到天父必看顧你這首歌
[00:21:19.180 --> 00:21:23.180]  聽到天父必看顧你這首歌
[00:21:24.180 --> 00:21:27.180]  聽到天父必看顧你這首歌
[00:21:27.180 --> 00:21:31.180]  聽到天父必看顧你這首歌
[00:21:31.180 --> 00:21:35.180]  聽到天父必看顧你這首歌
[00:21:35.180 --> 00:21:39.180]  聽到天父必看顧你這首歌
[00:21:39.180 --> 00:21:43.180]  聽到天父必看顧你這首歌
[00:21:43.180 --> 00:21:47.180]  聽到天父必看顧你這首歌
[00:21:47.180 --> 00:21:51.180]  聽到天父必看顧你這首歌
[00:21:52.180 --> 00:21:55.180]  聽到天父必看顧你這首歌
[00:21:55.180 --> 00:21:59.180]  聽到天父必看顧你這首歌
[00:21:59.180 --> 00:22:03.180]  聽到天父必看顧你這首歌
[00:22:03.180 --> 00:22:07.180]  聽到天父必看顧你這首歌
[00:22:07.180 --> 00:22:11.180]  聽到天父必看顧你這首歌
[00:22:11.180 --> 00:22:15.180]  聽到天父必看顧你這首歌
[00:22:15.180 --> 00:22:19.180]  聽到天父必看顧你這首歌
[00:22:20.180 --> 00:22:23.180]  聽到天父必看顧你這首歌
[00:22:23.180 --> 00:22:27.180]  聽到天父必看顧你這首歌
[00:22:27.180 --> 00:22:31.180]  聽到天父必看顧你這首歌
[00:22:31.180 --> 00:22:35.180]  聽到天父必看顧你這首歌
[00:22:35.180 --> 00:22:39.180]  聽到天父必看顧你這首歌
[00:22:39.180 --> 00:22:43.180]  聽到天父必看顧你這首歌
[00:22:43.180 --> 00:22:47.180]  聽到天父必看顧你這首歌
[00:22:48.180 --> 00:22:51.180]  聽到天父必看顧你這首歌
[00:22:51.180 --> 00:22:55.180]  聽到天父必看顧你這首歌
[00:22:55.180 --> 00:22:59.180]  聽到天父必看顧你這首歌
[00:22:59.180 --> 00:23:03.180]  聽到天父必看顧你這首歌
[00:23:03.180 --> 00:23:07.180]  聽到天父必看顧你這首歌
[00:23:07.180 --> 00:23:11.180]  聽到天父必看顧你這首歌
[00:23:11.180 --> 00:23:15.180]  聽到天父必看顧你這首歌
[00:23:16.180 --> 00:23:19.180]  聽到天父必看顧你這首歌
[00:23:19.180 --> 00:23:23.180]  聽到天父必看顧你這首歌
[00:23:23.180 --> 00:23:27.180]  聽到天父必看顧你這首歌
[00:23:27.180 --> 00:23:31.180]  聽到天父必看顧你這首歌
[00:23:31.180 --> 00:23:35.180]  聽到天父必看顧你這首歌
[00:23:35.180 --> 00:23:39.180]  聽到天父必看顧你這首歌
[00:23:39.180 --> 00:23:43.180]  聽到天父必看顧你這首歌
[00:23:44.180 --> 00:23:47.180]  聽到天父必看顧你這首歌
[00:23:47.180 --> 00:23:51.180]  聽到天父必看顧你這首歌
[00:23:51.180 --> 00:23:55.180]  聽到天父必看顧你這首歌
[00:23:55.180 --> 00:23:59.180]  聽到天父必看顧你這首歌
[00:23:59.180 --> 00:24:03.180]  聽到天父必看顧你這首歌
[00:24:03.180 --> 00:24:07.180]  聽到天父必看顧你這首歌
[00:24:07.180 --> 00:24:11.180]  聽到天父必看顧你這首歌
[00:24:12.180 --> 00:24:15.180]  聽到天父必看顧你這首歌
[00:24:15.180 --> 00:24:19.180]  聽到天父必看顧你這首歌
[00:24:19.180 --> 00:24:23.180]  聽到天父必看顧你這首歌
[00:24:23.180 --> 00:24:27.180]  聽到天父必看顧你這首歌
[00:24:27.180 --> 00:24:31.180]  聽到天父必看顧你這首歌
[00:24:31.180 --> 00:24:35.180]  聽到天父必看顧你這首歌
[00:24:35.180 --> 00:24:39.180]  聽到天父必看顧你這首歌
[00:24:40.180 --> 00:24:43.180]  聽到天父必看顧你這首歌
[00:24:43.180 --> 00:24:47.180]  聽到天父必看顧你這首歌
[00:24:47.180 --> 00:24:51.180]  聽到天父必看顧你這首歌
[00:24:51.180 --> 00:24:55.180]  聽到天父必看顧你這首歌
[00:24:55.180 --> 00:24:59.180]  聽到天父必看顧你這首歌
[00:24:59.180 --> 00:25:03.180]  聽到天父必看顧你這首歌
[00:25:03.180 --> 00:25:07.180]  聽到天父必看顧你這首歌
[00:25:08.180 --> 00:25:11.180]  聽到天父必看顧你這首歌
[00:25:11.180 --> 00:25:15.180]  聽到天父必看顧你這首歌
[00:25:15.180 --> 00:25:19.180]  聽到天父必看顧你這首歌
[00:25:19.180 --> 00:25:23.180]  聽到天父必看顧你這首歌
[00:25:23.180 --> 00:25:27.180]  聽到天父必看顧你這首歌
[00:25:27.180 --> 00:25:31.180]  聽到天父必看顧你這首歌
[00:25:31.180 --> 00:25:35.180]  聽到天父必看顧你這首歌
[00:25:36.180 --> 00:25:39.180]  聽到天父必看顧你這首歌
[00:25:39.180 --> 00:25:43.180]  聽到天父必看顧你這首歌
[00:25:43.180 --> 00:25:47.180]  聽到天父必看顧你這首歌
[00:25:47.180 --> 00:25:51.180]  聽到天父必看顧你這首歌
[00:25:51.180 --> 00:25:55.180]  聽到天父必看顧你這首歌
[00:25:55.180 --> 00:25:59.180]  聽到天父必看顧你這首歌
[00:25:59.180 --> 00:26:03.180]  聽到天父必看顧你這首歌
[00:26:04.180 --> 00:26:07.180]  聽到天父必看顧你這首歌
[00:26:07.180 --> 00:26:11.180]  聽到天父必看顧你這首歌
[00:26:11.180 --> 00:26:15.180]  聽到天父必看顧你這首歌
[00:26:15.180 --> 00:26:19.180]  聽到天父必看顧你這首歌
[00:26:19.180 --> 00:26:23.180]  聽到天父必看顧你這首歌
[00:26:23.180 --> 00:26:27.180]  聽到天父必看顧你這首歌
[00:26:27.180 --> 00:26:31.180]  聽到天父必看顧你這首歌
[00:26:32.180 --> 00:26:35.180]  聽到天父必看顧你這首歌
[00:26:35.180 --> 00:26:39.180]  聽到天父必看顧你這首歌
[00:26:39.180 --> 00:26:43.180]  聽到天父必看顧你這首歌
[00:26:43.180 --> 00:26:47.180]  聽到天父必看顧你這首歌
[00:26:47.180 --> 00:26:51.180]  聽到天父必看顧你這首歌
[00:26:51.180 --> 00:26:55.180]  聽到天父必看顧你這首歌
[00:26:55.180 --> 00:26:59.180]  聽到天父必看顧你這首歌
[00:27:00.180 --> 00:27:03.180]  聽到天父必看顧你這首歌
[00:27:03.180 --> 00:27:07.180]  聽到天父必看顧你這首歌
[00:27:07.180 --> 00:27:11.180]  聽到天父必看顧你這首歌
[00:27:11.180 --> 00:27:15.180]  聽到天父必看顧你這首歌
[00:27:15.180 --> 00:27:19.180]  聽到天父必看顧你這首歌
[00:27:19.180 --> 00:27:23.180]  聽到天父必看顧你這首歌
[00:27:23.180 --> 00:27:27.180]  聽到天父必看顧你這首歌
[00:27:28.180 --> 00:27:31.180]  聽到天父必看顧你這首歌
[00:27:31.180 --> 00:27:35.180]  聽到天父必看顧你這首歌
[00:27:35.180 --> 00:27:39.180]  聽到天父必看顧你這首歌
[00:27:39.180 --> 00:27:43.180]  聽到天父必看顧你這首歌
[00:27:43.180 --> 00:27:47.180]  聽到天父必看顧你這首歌
[00:27:47.180 --> 00:27:51.180]  聽到天父必看顧你這首歌
[00:27:51.180 --> 00:27:55.180]  聽到天父必看顧你這首歌
[00:27:56.180 --> 00:27:59.180]  聽到天父必看顧你這首歌
[00:27:59.180 --> 00:28:03.180]  聽到天父必看顧你這首歌
[00:28:03.180 --> 00:28:07.180]  聽到天父必看顧你這首歌
[00:28:07.180 --> 00:28:11.180]  聽到天父必看顧你這首歌
[00:28:11.180 --> 00:28:15.180]  聽到天父必看顧你這首歌
[00:28:15.180 --> 00:28:19.180]  聽到天父必看顧你這首歌
[00:28:19.180 --> 00:28:23.180]  聽到天父必看顧你這首歌
[00:28:24.180 --> 00:28:27.180]  聽到天父必看顧你這首歌
[00:28:27.180 --> 00:28:31.180]  聽到天父必看顧你這首歌
[00:28:31.180 --> 00:28:35.180]  聽到天父必看顧你這首歌
[00:28:35.180 --> 00:28:39.180]  聽到天父必看顧你這首歌
[00:28:39.180 --> 00:28:43.180]  聽到天父必看顧你這首歌
[00:28:43.180 --> 00:28:47.180]  聽到天父必看顧你這首歌
[00:28:47.180 --> 00:28:51.180]  聽到天父必看顧你這首歌
[00:28:52.180 --> 00:28:55.180]  聽到天父必看顧你這首歌
