
[00:00:00.000 --> 00:00:08.380]  葛牧師,還有眾位牧者,同工,弟兄姊妹,大家平安!
[00:04:09.220 --> 00:04:21.220]  好不好,我希望我們可以跟旁邊的人說,同心合一,禱告必蒙垂聽,侍奉必蒙成全。
[00:04:21.220 --> 00:04:32.740]  各位,我的教會也不大,我的教會在鄉下一點,大概有三百多人逐日崇拜。
[00:04:32.740 --> 00:04:42.260]  在我這個宗派裡面,我是進信會,我是第一個華神畢業到進信會、募會的人。
[00:04:42.260 --> 00:04:50.500]  特別是到有一點鄉下,又不是真的鄉下,又不是真的都市。
[00:04:50.500 --> 00:04:58.820]  最後我們可能會看到我們教會的照片,所以我們教會既不在山區,也不在市區。
[00:04:58.820 --> 00:05:07.540]  所以我常常跟他們說,我所在的教會叫做不山不市的教會,對吧?
[00:05:07.540 --> 00:05:14.980]  真正在市區很好發展,真正在鄉村可以得到別人的關注和支持,
[00:05:14.980 --> 00:05:28.420]  可是我在的地方是不山不市。可是我來到這個教會的時候,教會的光景是在荒涼低谷當中。
[00:05:28.420 --> 00:05:40.020]  這也是我和師母今天一直覺得我們陪這個教會走過荒涼低谷,是我們的榮幸,是上帝對我們的恩典。
[00:05:40.020 --> 00:05:50.580]  同心合意是多麼的大,禱告並蒙垂聽,你要知道你的侍奉可以清神很多。
[00:05:50.580 --> 00:06:04.500]  如果你藉著禱告能夠成全世公,各位,你的福是不知道好像裝上翅膀一樣,因為侍奉必會成全。
[00:06:04.500 --> 00:06:17.300]  我在教會裡面我們就經歷了這樣的恩典,我要鼓勵大家,最後我們會再說一些希望整個教會可以一起蒙福的話語,
[00:06:17.300 --> 00:06:24.660]  這叫做同心合意,心望福音。好的,我們讀過聖經。
[00:06:35.460 --> 00:06:43.940]  第一個我們要有一個同心合意,要用恩賜為侍奉的原則,什麼叫恩賜呢?
[00:06:43.940 --> 00:07:00.020]  舉個例子來說,我們教會如果有愛宴,一定要讓會做菜的人,像我們教會每一年有兩個梯隊的福音茶會,
[00:07:00.020 --> 00:07:08.260]  而五月底是我們的週年慶,所以我們就有週年慶的收割莊稼佈道會。
[00:07:08.260 --> 00:07:16.660]  各位,不是那個時候才佈道,是那一天收割莊稼,前面一個半月每一個小組都辦福音茶會,
[00:07:16.660 --> 00:07:25.060]  茶會當中有很多形式,有餐會,有茶會,有音樂見證,有編織,有剁肉植物,有變魔術。
[00:07:25.060 --> 00:07:33.460]  我們教會有一位年輕人是台大魔術社社長,他的爸爸現在做台灣道生神學院的院長,
[00:07:33.460 --> 00:07:40.740]  之前是企業家,把企業放掉,跑到愛丁堡去拿到神學博士回來,很不容易,
[00:07:40.740 --> 00:07:51.060]  他的兒子就變魔術,在小組裡面邀請新朋友,一個小組12個人,我們的福音茶會可以來到30個人。
[00:07:51.060 --> 00:08:00.900]  因為我們在鄉下,如果我們在市中心離我們5公里,麥當勞的對面,我們租下活動中心,
[00:08:00.900 --> 00:08:12.100]  我們辦闖關活動可以來300多人,可是那邊去到教會,我們活動的人很難來到我們教會,因為我們教會在比較鄉下。
[00:08:12.100 --> 00:08:22.340]  所以我們辦這些闖關,或辦福音茶會,或者這些,你要讓這個有恩賜的人來一起辦理。
[00:08:22.340 --> 00:08:31.380]  每一個人都有恩賜,你不要說我老了沒恩賜,你老了仍然有恩賜,而且你的恩賜和經驗很夠。
[00:08:31.380 --> 00:08:38.180]  你年輕一樣有恩賜,所以我們做剁肉植物,我們做很多很多很多的東西,
[00:08:38.180 --> 00:08:44.420]  但是教會愛宴,比較跟我們有關,我們一定要找會做愛宴的人。
[00:08:44.420 --> 00:08:59.620]  那個香噴噴的菜味,會讓大家的胃被征服,心也被留下來,所以你知道做傳福音,很要對別人的胃口。
[00:08:59.620 --> 00:09:12.420]  我兩年半以前,我在我們的城市辦了一個全台灣第一次的客家福音活動,客家很難傳福音的地方,對不對?
[00:09:12.420 --> 00:09:20.580]  我們教會在那個地方29年,大約有20幾間教會,沒有一間教會增長,因為我們在客家地區。
[00:09:20.580 --> 00:09:30.980]  但我們教會,感謝神,從幾十個人,老弱殘兵,慢慢增長到現在三百多人,但是是福音策略。
[00:09:30.980 --> 00:09:48.900]  我們那天去辦客家文化館,館長,一個純粹的客家人,跟我說,"陳牧師,我們文化館成立20年來,從來沒有任何基督教機構來借用過,
[00:09:48.900 --> 00:09:51.140]  全台灣都沒有。"
[00:09:51.140 --> 00:09:53.380]  他說,"你們來了,感謝神。"
[00:09:53.380 --> 00:10:01.780]  他說,"更感謝神的是,你們來我們的館廠,20年來沒有坐滿過,館廠可以容納480人。"
[00:10:01.780 --> 00:10:14.900]  那一天我們辦客家的群體的福音活動,很多的一半客家的老鄉親進來,結果480個人,我們坐了621個人。
[00:10:14.900 --> 00:10:18.340]  然後外面的階梯上面坐的都是人。
[00:10:18.340 --> 00:10:27.300]  我最感恩的是,那一天在開始之前的半個小時,外面排隊排了差不多50公尺。
[00:10:27.300 --> 00:10:38.580]  各位,你說哪一個講員這麼有吸引力?是唐崇榮嗎?還是葛國光?還是哪一位?
[00:10:38.580 --> 00:10:40.820]  當然不可能嘛,對不對?
[00:10:40.820 --> 00:10:46.660]  沒有人會知道,沒有人會因為你的步道會就衝過來,對不對?
[00:10:46.660 --> 00:10:54.980]  而且在那個地方,感謝神的是,那一天我們預備了每一個人這麼大的禮物,
[00:10:54.980 --> 00:11:03.780]  就是這麼大一個袋子的禮物,裡面放了八落的衛生紙,八落!
[00:11:03.780 --> 00:11:09.380]  人家以為我們跟政府申請款項,不是,我們教會出的,多少萬。
[00:11:09.380 --> 00:11:17.860]  所以大家都來了,來了之後,第一次我把眾教會聯絡起來,聯合師班,然後活動,讚美抄。
[00:11:17.860 --> 00:11:22.420]  你不能在那邊一直傳福音,最後我上去做見證、呼召。
[00:11:22.420 --> 00:11:29.220]  那個是一個突破,可是最美好的事情是,完畢之後我們發現,
[00:11:29.220 --> 00:11:38.980]  我們那邊的很多村裡辦公室,附近的好多村裡辦公室都發文,
[00:11:38.980 --> 00:11:47.220]  說他們在課文館辦了這個活動,所以這些禮物都是他們送的,都是我們送的。
[00:11:47.220 --> 00:11:52.020]  可是他們就進來說,哇,這個活動這麼成功,從來沒有過的,
[00:11:52.020 --> 00:11:55.620]  但是是我這個里長、我這個村長辦的。
[00:11:55.620 --> 00:12:02.660]  我們教會的弟兄姊妹就說,陳牧師,你看他們都當作自己的成績,我說感謝神,感謝神。
[00:12:02.660 --> 00:12:12.900]  以恩賜為侍奉的原則,在小組的裡面,在教會的裡面,在對外的福音事工裡面,我們都可以做。
[00:12:12.900 --> 00:12:19.300]  當然很小的教會,不能夠都用恩賜侍奉為原則,我只有20個人。
[00:12:19.300 --> 00:12:26.500]  你說,弟兄你完畢之後幫忙打掃,他說我沒恩賜,對吧?
[00:12:26.500 --> 00:12:32.260]  當你晚餐在家裡面吃完飯,你的太太做非常豐盛的晚餐,
[00:12:32.260 --> 00:12:37.380]  我們家只有我和師母,永遠至少有三菜一湯,甚至四菜一湯。
[00:12:37.380 --> 00:12:42.500]  有的時候我們常常也打開家庭,請弟兄姊妹進來,從我們進入教會開始,
[00:12:42.500 --> 00:12:50.180]  進入教會,就我們常常打開家庭,你不能吃完飯之後,然後師母說,
[00:12:50.180 --> 00:12:57.860]  牧師,你去洗個碗,你說,噢,我的護照不在這個地方,那就完蛋了,對不對?
[00:12:57.860 --> 00:13:04.260]  你要小心,你說的下一句話,會決定你一生的命運,明白嗎?
[00:13:04.260 --> 00:13:12.580]  跟你旁邊說話很重要,所以我們要用恩賜的侍奉,為我們服侍的原則。
[00:13:12.580 --> 00:13:18.580]  可是,有一個原則更重要,就是同心,就是愛心,對不對?
[00:13:18.580 --> 00:13:25.140]  所以你們以後,如果葛牧師安排你們服侍,你不能說,葛牧師,我沒這恩賜,對吧?
[00:13:25.140 --> 00:13:34.340]  你應該說,我要盡量的配合,但是在你的恩賜上能夠發揮,是事半功倍,對不對?
[00:13:34.340 --> 00:13:41.780]  事半功倍,所以你要知道在門口的招待很重要,你說,我很難笑,
[00:13:41.780 --> 00:13:45.620]  可是你做招待,你就要笑,對不對?
[00:13:45.620 --> 00:13:55.620]  而且你不是笑到那種笑是一個線條,然後都憋屈在裡面,憋成內傷,對吧?
[00:13:55.620 --> 00:14:04.340]  所以你要笑出聲音來,我最怕來到教會,大家都必須笑,可是都沒有笑出來。
[00:14:04.340 --> 00:14:14.180]  我跟你說,這種笑沒有帶來造就,帶來內傷,所以你們以後要學會很多這樣的文化,要笑好嗎?
[00:14:14.180 --> 00:14:23.780]  我們很多牧者,我是講我自己,我們有的時候服侍久了,又不能把自己的軟弱跟別人說,對不對?
[00:14:23.780 --> 00:14:33.380]  可是碰到弟兄姊妹,我們又必須很好,但是我們的眉宇之間有一種濃得化不開的哀愁,對吧?
[00:14:33.380 --> 00:14:42.820]  這不可以的,我們的生命要改變,我們有受苦的心智來擺上,可是我們的心裡面卻充滿喜樂。
[00:14:42.820 --> 00:14:53.300]  所以有的時候我看見弟兄姊妹服侍很認真,很努力,真的很棒很棒,可是我就問他們說累不累?
[00:14:53.300 --> 00:14:57.540]  弟兄姊妹,不好意思說累吧,對不對?
[00:14:57.540 --> 00:15:08.740]  弟兄姊妹總是覺得說,牧師你這麼忙,你這麼累,你看起來這麼瘦,你這麼累我們幫忙好嗎?
[00:15:08.740 --> 00:15:17.700]  不會累啦,我說累還是不累?跟牧師說沒關係,我們再累我們也要擺上嘛,不能讓牧師孤單。
[00:15:17.700 --> 00:15:25.540]  我說累還是不累?繼續講下去就很累,很累又不能退,這很累,對不對?
[00:15:25.540 --> 00:15:37.220]  好,我都告訴大家,後來就有同工跟我說,牧師,我越累我越歡喜快樂,我越擺上,我越覺得可以重新得力。
[00:15:37.220 --> 00:15:51.060]  最怕的不是累或不累,最怕的很多人說,不管怎麼累,我們靈陽堂這麼大,這麼多的需要,我還是得擺上。
[00:15:51.060 --> 00:16:06.660]  可是在說的當中,他沒有說我服侍到失敗,我服侍到受傷都沒有,他很願意擺上,可是他散發出一種叫做淡淡的哀怨。
[00:16:06.660 --> 00:16:18.820]  懂我意思嗎?這個比受傷還嚴重,因為淡淡的哀怨很像感冒病毒,看不見摸不著,每個人都中標,對吧?
[00:16:18.820 --> 00:16:27.140]  你知道教會的氛圍是很重要的,我們在服侍當中,你在服侍會不會累?會。
[00:16:27.140 --> 00:16:53.300]  有個人的因素,身體,時間,體力,家庭的因素,還有整個很多很多的因素,可是沒問題的,你需要依靠主,你需要信靠教會,你需要牧者,小族長的幫助,讓你的心能夠真正的恢復,真正的有力量。
[00:16:53.300 --> 00:17:13.620]  不要散發一種淡淡的哀怨,一定要,所以如果你敏感一點的話,你的太太坐在那邊,你的先生坐在那邊,你的主人坐在那邊,你看他一眼,你就知道他心靈裡面的故事,對不對?
[00:17:13.620 --> 00:17:24.820]  因為光的速度,光纖,傳輸,很大很大量啊,對不對?他不用講,他只要睫毛一低下來,哇,世界大事,對吧?
[00:17:24.820 --> 00:17:43.220]  所以我們要求上帝幫助我們,每一個人我們都能夠不但以恩賜來侍奉,而且我們以受苦的心智來擺上,當你能夠受苦,當作你侍奉中間,呼召當中更好的另外一半。
[00:17:43.220 --> 00:17:54.740]  更棒的一面,如果你沒有這種觀念,價值觀,你在侍奉當中,一遇到挫折,馬上就跌倒。
[00:17:54.740 --> 00:18:03.220]  一個剛剛信主,剛剛來到教會的人,突然大發熱心,我們都要很小心,對吧?
[00:18:03.220 --> 00:18:22.420]  因為他一大發熱心之後,他就開始有很多的意見,他會跟牧師,跟童宮講,應該這樣,應該那樣,應該這樣,應該那樣,如果你沒有照著做,他就跌倒,他就不滿,不高興,對不起,不要對號入座。
[00:18:22.420 --> 00:18:34.980]  我是說,我們應該讓每一個人學習先適應教會的文化,融入教會的文化,不要讓教會去適應你,不讓教會去融入你好嗎?
[00:18:34.980 --> 00:18:44.980]  我們要學會尊重整個教會的群體,和教會的領袖團隊的帶領,然後用受苦的心智來擺上。
[00:18:44.980 --> 00:18:57.540]  各位,這對我們來說很重要,而且你的擺上,我特別感謝神,我今天聽到,葛牧師在這邊留了很多年,我特別感謝神。
[00:18:57.540 --> 00:19:10.980]  因為只有這麼長的歲月的積澱,才能夠帶來一種新的文化,而且這個榜樣,在這個當中,是非常美好的幫助。
[00:19:10.980 --> 00:19:28.260]  我講我的教會,可以嗎?我去到這個教會的時候,比較驚訝的事情是,我們的鋼琴彈下去,很多鍵都上不來。
[00:19:28.260 --> 00:19:45.860]  然後我們兒子去參加兒童主日學,我們進去會有兒童主日家日光會,前後兩個半小時,上去彈琴的兒童不會彈,上去領唱的小朋友不會唱。
[00:19:45.860 --> 00:20:09.700]  所以好幾個新來的家庭,因為我去的時候,這個教會前面三十年沒有一位新朋友,我去的時候,他們說三十年沒有一個新朋友加入這個教會,那我去之後開始有新朋友,新朋友的孩子就說不參加兒童主日學,我說為什麼?
[00:20:09.700 --> 00:20:25.220]  他說因為彈琴的不會彈,唱歌的不會唱,所以參加了兩個月,沒有唱過,不會唱任何一首兒童詩歌,沒有用N次啊,那我就說為什麼呢?
[00:20:25.220 --> 00:20:49.060]  我們的童工就說,我們要栽培超練我們的下一代,我說你也不能這樣栽培超練嘛,很麻煩對不對?鋼琴彈下去上不來,教會財政赤字,三十年沒有一個新來的人,請問你這樣子,新來的人怎麼會留下?不會。
[00:20:49.060 --> 00:21:18.180]  到了1997,我到這個教會的那一年的12月24號,下午我們買了一台全新的YAMAHA三號鋼琴,當天調音完畢,晚上就開始用,而且當天來了一個非常有名的音樂家夫婦,他們說讓這個聖誕節聚會完全由我們來帶新的鋼琴,很棒。
[00:21:18.180 --> 00:21:41.220]  這個人在台灣也在美國都稍有名氣,就是這一對音樂家,在我們很破落的教會平房裡面,他來N次的侍奉,當天我們大家都很感動,可是受苦的心智,因為這一個音樂家他沒有嫌我們的場地,沒有嫌我們的鋼琴不好。
[00:21:41.220 --> 00:22:09.380]  各位,那個時候教會很荒涼,我每天早上8點上班,8點1分會接到弟兄姐妹關心的電話,每天都接到,後來他發現我8點都到了,以後就不再關心了,其實我7點就到,各位,我7點就到,我10點半就出去探訪,因為教會都是老人家,我就一個一個探訪。
[00:22:09.380 --> 00:22:30.500]  到12點回來,下午不能探訪,因為老人家在睡覺,我們教會都是老人家,下午3點半之後我又去探訪,探訪到5點回來,師母下班,我們就一起聊天,吃飯,洗碗,洗完碗之後,7點半我又出去探訪。
[00:22:30.500 --> 00:22:49.700]  我們的慈善會主席兼董事長,也是我前任女傳道的先生,就跟我說,那時候茶經禱告會很特別,6點半到7點半就結束,7點半一到,必須立刻結束,不管聖靈有沒有在場,我們都必須結束。
[00:22:49.700 --> 00:23:18.340]  我講到的時候,當我看到我的同工在第一排看手錶的時候,我就知道我必須在一分鐘之內結束,因為他們是學科技的,我有一天茶經禱告會完畢,7點半我要出門,他看我要出門,他說,陳傳道,我們這個地區晚上7點半是沒有人出門的,你還要出門嗎?
[00:23:18.340 --> 00:23:48.100]  我說,我去探訪,因為我們這個教會30年沒有新來的人,我就出去探訪,去到石門水庫邊邊很黑的社區,一家一家探訪,因為這些男生都沒有信主,我每天晚上,我原來我的身體不好,我30年前,29年前來到這個教會之後,我才50公斤。
[00:23:48.100 --> 00:24:01.380]  你們如果看到葛牧師現在頭髮逐漸變白,你們除了覺得他很有智慧之外,你們也要多憐憫他,對不對,年紀慢慢稍長嘛。
[00:24:01.380 --> 00:24:19.380]  我那個時候,大家一看,就是化療做到一半,還沒有恢復的樣子,吸毒還在戒毒的過程當中,50公斤啊,對不對,然後一副言語粗俗,氣貌不揚,又沒有保羅的能力的那種人。
[00:24:19.380 --> 00:24:47.380]  但是我就很殷勤各位,我就這樣子每天探訪,我去探訪的時候,附近那個時候有一個神學院,那我這個人是這個樣子嘛,我就騎著腳踏車,白天腳踏車探訪,到最後我就去那個神學院坐在那邊,跟大家聊天啦,哈啦哈啦,反正師母在上班嘛,然後完畢再隨便吃個飯或回家吃個飯。
[00:24:47.380 --> 00:25:15.380]  我去的時候呢,那個神學院的師母是一個比較有想法的人,我一去就跟我說,陳傳道我跟你說,華神的畢業生,沒有人會牧養的,你們都沒有學牧養,都只是讀書,不瞭解民間疾苦,不瞭解民間疾苦。
[00:25:15.380 --> 00:25:43.380]  我說是是是是,因為我們剛到那個地方嘛,你只能說yes yes yes,你說no no no就完了,結果我每天都來耶,我每天都來,不到一個月我的名聲就傳遍整個地區,說這個教會來了一個很喜歡探訪的人,所有的地方都一直看到我的身影穿梭在其中,又瘦又醜。
[00:25:43.380 --> 00:26:07.380]  一個月後,這個神學院的人就跟我說,我們敢說,將來你一定是這個地區最大的教會,才一個月。果真當然我們的教會就成長了比較多倍,我覺得受苦的心智是用喜樂的心在運行了。
[00:26:07.380 --> 00:26:25.380]  後來我去這些每一家,我不能喝茶,可是我必須跟他們喝茶,我不能喝咖啡,可是我必須跟他們喝咖啡,我一家一家,結果每一個家庭的男主人都幸福了,包含唯一的醫生也都幸福了。
[00:26:25.380 --> 00:26:44.380]  那個時候有沒有受苦的心智?有。我這樣子講,希望你們不要這樣來衡量,當時教會問你要不要住在教會,一個16坪的平房,是中式建築,所以裡面有很多動物,不是他侵犯我們,是我們侵犯了他。
[00:26:44.380 --> 00:27:04.380]  我們進去住的時候不能睡覺,因為裡面都是螞蟻,都是螞蟻,還有外面都是有蟒蛇,把門一開,這一條蟒蛇兩公尺長,慢慢從你面前經過,你要知道,你就說,平平安安的去吧,你千萬不要怕到牠,好幾次。
[00:27:04.380 --> 00:27:31.380]  那麼我們一下雨,每個地方都會漏水,會堂上面被燒過,鋼琴彈下去起不來,而我一去之後,我們現在華神的學務長,才子高,是我一起長大,比我小一些,帶著他一起長大的大專生,還有很多這樣的人,華神都是很多好朋友,現在新進去的老師,也是我們帶的下一代李修齊老師。
[00:27:31.380 --> 00:28:00.380]  那麼他就來找我,還有很多從紐約來的傳道人都來找我,叫我不要留在這地方,沒前途,他們說這只是退休的人待的地方,我說沒問題,我到這個地方上帝帶領,我原則上一輩子不走,哪裡找我,我都不走,薪水是很低的,但是我們的想法就是留在這邊。
[00:28:00.380 --> 00:28:28.380]  所以你知道,有一天,我們的一個長輩,也是葛慕斯認識的,可能就叫藏西梅,是我唯一從屏東巡禮會到這個地方的,所以他就算我的長輩,他就來看我,坐在我的側房,側房的椅子上,對面就是牆壁,這個牆壁就跟我們的螢幕差不多,那邊螢幕差不多大,他坐在那邊。
[00:28:28.380 --> 00:28:57.380]  因為我們不能睡嘛,因為螞蟻太多,房間太小,他們裝了一個天花板,上面每天都有貓來活動,貓來尿尿,之後才走,貓尿很毒,你開冷氣,你就在毒的空氣當中,你不開冷氣,那個平房溫度35度到40度不能睡覺,不能睡覺,那別的地方又都是螞蟻,我的兒子就因此一直住院,因為貓尿很毒。
[00:28:57.380 --> 00:29:25.380]  開始生病,開始住院,感謝主後來帶領三個醫生來到我們旁邊的醫院,當然也是我禱告,我們的執事會主席說,陳傳道不用這樣禱告,因為這個禱告叫望求,我們這個地方不會有醫生的,我說沒關係,禱告望求,求不到就沒關係,一個月也來了三個替代育的醫生,就每一次住院,還來了一個護士,我的兒子就給他們照顧。
[00:29:25.380 --> 00:29:54.380]  不過這個環境真的很差,所以我的那個,就是以前巡禮會的姐姐,有一天晚上來看我,差不多一年了,她來看我,坐在那邊,她一看,清潔衛生公司來過,地上的螞蟻,這一面牆地上的螞蟻,死掉的,可以掃成三分之一個本機呀,螞蟻耶,螞蟻不是蟑螂,蟑螂掃成三分之一個本機,
[00:29:54.380 --> 00:30:14.380]  就很恐怖了對不對,可是是螞蟻,可是在牆壁上的螞蟻呢,就像燒餅上的芝麻一樣多,所以我很長的時間不太敢吃燒餅,開玩笑,照吃不誤。
[00:30:14.380 --> 00:30:35.380]  你看我的太太是不是很像公主,對不對,可是就很願意進到教會裡面生活下去,那當然太多的事情我就不講,可是今天都是我們的勳章,今天都是覺得上帝給我們特別的恩典,
[00:30:35.380 --> 00:30:56.380]  我的太太說,如果你要錢多事少離家近,你就繼續做公務員,委員是國家的公務員,而且做到一定的位階,她說如果你希望輕鬆一點,你繼續做公務員,你不要做傳道人,
[00:30:56.380 --> 00:31:13.380]  要做傳道人就去你最需要你的地方,最複雜的地方,她還加了一句話,錢少一點的地方,鄉下的地方,因為這才是需要你的地方,她說華神畢業生都去都會區,當然都會區更大的需要,
[00:31:13.380 --> 00:31:27.380]  她說我們兩個去鄉下一點好不好,我們一起商量,不是她要我去,按著我的頭去,不是,我是歡喜快樂的一同去到這個地方,我在華神的畢業生裡面有兩次的分享,
[00:31:27.380 --> 00:31:45.380]  我就說我和師母可以到一個遙遠,不為人所知的角落同心服事,這是上帝的祝福,也是我們最大的幸福,不過我說這種境界非你們所能了解,
[00:31:45.380 --> 00:32:02.380]  同學就一直笑,學校的老師一直希望我可以常回華神跟他們分享,分享就是做一個真正的牧養者,特別是到鄉下教會牧養,
[00:32:02.380 --> 00:32:24.380]  沒有這麼悲慘,可以讓以後的畢業生願意到鄉下去牧養傳福音,建立教會,栽培門徒,也可以成為榮耀的教會,但是前提是你要有一個受苦的心智來擺上,
[00:32:24.380 --> 00:32:37.380]  我去到這個教會的時候是赤字,教會很紛擾,教會還有兩家自己請了一個傳道人進來,因為他們不滿意前任傳道,我一去嚇了一跳,
[00:32:37.380 --> 00:32:56.380]  我不是明媒正娶進來的嗎,怎麼旁邊的小門又進來一個呢,而且他不上班領全職薪水,這個很複雜,所以我一輩子唯一一次住院,就是來到這個教會吃不下睡不著,
[00:32:56.380 --> 00:33:15.380]  然後就急性腸胃炎,盲腸炎,住院,唯一的一次,感謝主,當這個事情七月進去,十月解決之後,各位你要知道,三十年沒有任何一個新朋友的教會,
[00:33:15.380 --> 00:33:31.380]  又在鄉下就突然來了二十位非常棒的弟兄姊妹,沒辦法想像,他們從來都不認識任何一個人,十一月十二月來了二十個人,
[00:33:31.380 --> 00:33:47.380]  我們把裝備更新這些,教會從赤字變成政治,還買了這麼多東西,第二年各位,我們結餘了超過十萬美元,十萬美元,
[00:33:47.380 --> 00:34:08.380]  第三年結餘了八萬美元,另外兩萬美元為九二一大地震奉獻,第四年我結餘了二十萬美元,一個很小的教會,都是年長的居多,但是整個教會很大的改變,
[00:34:08.380 --> 00:34:20.380]  每一年只增長二十個人,不多,因為搬走的速度很快,搬走的速度很快,你還要增長二十個人,表示你要來將近五十個人,
[00:34:20.380 --> 00:34:36.380]  因為每個人聚會的比例可能只有百分之六十,所以神的恩典,我覺得上帝從來沒有從天上跟我說,明正我的愛子,我喜悅你,聽到我會嚇死,
[00:34:36.380 --> 00:34:54.380]  直接上天,可是上帝會用拐彎我腳的方式,用你沒有辦法用肉眼或實質看見的方式,從側面一直告訴你說,孩子,你所做的我知道,
[00:34:54.380 --> 00:35:14.380]  你捨棄了高薪,你願意來到鄉下,來到鄉下一點都沒有什麼特別,你願意埋在這個地方,我也願意祝福你,雖然別人看不出來,但是受苦的心智很重要,
[00:35:14.380 --> 00:35:32.380]  師比獸更為有福,我們服侍上帝不是一直得,我們服侍上帝應該背十字架,其實這個意義就是說,鐵器放下這個世界上從父母兒女田產,
[00:35:32.380 --> 00:35:51.380]  所有一切,但上帝應許說,沒有不在今生並來世得到百倍的,你們還敢阿悶,有經過深思熟慮嗎,受苦的心智奉獻來擺上,很重要,
[00:35:51.380 --> 00:36:09.380]  第三個我們要講,教會一定要建立團隊的侍奉,這個很重要,第一個要講的是同心合意,分工合作,就是我們一定要有這個概念,
[00:36:09.380 --> 00:36:22.380]  有人專注一個工作,但他要跟別人合起來,很多人一做一個工作,誰都不可以碰,我覺得這個態度是不對的,我們要有界限,也要有開放,
[00:36:22.380 --> 00:36:39.380]  我們要尊重服侍的人,也不要去彼此搶,就是分工但是要合作,讓教會各有所施,各施其職,但是又能夠合在一起,我覺得我在我的教會沒這麼忙,
[00:36:39.380 --> 00:36:56.380]  在這些文化建立之後,凡是別人可以做的,都是別人做,我很輕鬆,我就是走來走去,看看大家,讓大家看看我,大笑幾聲,江湖一笑明恩仇,
[00:36:56.380 --> 00:37:09.380]  很快,我們教會是一個很健康溫暖的教會,很多人來都說你的教會為什麼會這樣,因為超過兩百人還這麼健康溫暖,比較少,比較少,
