
[00:00:00.000 --> 00:00:02.000]  各位女士,午安!
[00:05:15.000 --> 00:05:16.000]  現在有房子住都很難
[00:05:16.000 --> 00:05:17.000]  還要收租
[00:05:17.000 --> 00:05:19.000]  不過當時有些地主、業主有房子收租
[00:05:19.000 --> 00:05:20.000]  可能都是這樣
[00:05:20.000 --> 00:05:21.000]  可能你在租別人的地方
[00:05:21.000 --> 00:05:23.000]  業主就租一個房子給你
[00:05:23.000 --> 00:05:24.000]  他怎樣租呢?
[00:05:24.000 --> 00:05:25.000]  當然是整理好東西
[00:05:25.000 --> 00:05:26.000]  有些人喜歡家裡
[00:05:26.000 --> 00:05:27.000]  有冷氣
[00:05:27.000 --> 00:05:28.000]  有傢俬
[00:05:28.000 --> 00:05:29.000]  有所有東西
[00:05:29.000 --> 00:05:31.000]  嘩乾乾淨淨
[00:05:31.000 --> 00:05:32.000]  乾乾淨淨
[00:05:32.000 --> 00:05:33.000]  就搬進去
[00:05:33.000 --> 00:05:34.000]  你有沒有試過租過一間房子
[00:05:34.000 --> 00:05:35.000]  去到那時候發覺
[00:05:35.000 --> 00:05:36.000]  嘩爛溶溶的
[00:05:36.000 --> 00:05:37.000]  窗又爛的
[00:05:37.000 --> 00:05:38.000]  冷氣又爛的
[00:05:38.000 --> 00:05:39.000]  地板又穿窿的
[00:05:39.000 --> 00:05:40.000]  你租不租?
[00:05:40.000 --> 00:05:42.000]  你當然不租
[00:05:42.000 --> 00:05:43.000]  或者便宜一點租
[00:05:43.000 --> 00:05:46.000]  我給你少半年租
[00:05:46.000 --> 00:05:47.000]  我做裝修
[00:05:47.000 --> 00:05:48.000]  這樣都還要想一個
[00:05:48.000 --> 00:05:50.000]  業主當然不肯
[00:05:50.000 --> 00:05:51.000]  通常都很難租得出
[00:05:51.000 --> 00:05:52.000]  所以那些人經常教業主
[00:05:52.000 --> 00:05:54.000]  如果你要租房子出去
[00:05:54.000 --> 00:05:55.000]  整理好一點
[00:05:55.000 --> 00:05:57.000]  樓盤的樣子越好
[00:05:57.000 --> 00:05:59.000]  越容易租越容易賣
[00:05:59.000 --> 00:06:01.000]  所以樓盤的示範單位
[00:06:01.000 --> 00:06:03.000]  不是很漂亮嗎?
[00:06:03.000 --> 00:06:04.000]  很大的示範單位
[00:06:04.000 --> 00:06:05.000]  因為沒有牆
[00:06:05.000 --> 00:06:06.000]  示範單位只有一條線
[00:06:06.000 --> 00:06:07.000]  告訴你這是牆
[00:06:07.000 --> 00:06:08.000]  你有沒有去過?
[00:06:08.000 --> 00:06:11.000]  明明那裡的牆很闊
[00:06:11.000 --> 00:06:12.000]  最後你買回來
[00:06:12.000 --> 00:06:13.000]  咦這樣的
[00:06:13.000 --> 00:06:14.000]  不過無論如何
[00:06:14.000 --> 00:06:16.000]  當一個店鋪也好
[00:06:16.000 --> 00:06:17.000]  一個住宅也好
[00:06:17.000 --> 00:06:19.000]  甚至一個葡萄園也好
[00:06:19.000 --> 00:06:20.000]  整理好
[00:06:20.000 --> 00:06:23.000]  這是一個園主應有的責任
[00:06:23.000 --> 00:06:24.000]  並且他整理好之後
[00:06:24.000 --> 00:06:25.000]  就租出去
[00:06:25.000 --> 00:06:26.000]  租出去怎麼辦?
[00:06:26.000 --> 00:06:27.000]  租完之後
[00:06:27.000 --> 00:06:28.000]  聖經裡面說
[00:06:28.000 --> 00:06:29.000]  園主就軟尤了
[00:06:29.000 --> 00:06:31.000]  為什麼他不自己種葡萄自己做呢?
[00:06:31.000 --> 00:06:32.000]  因為他要軟尤
[00:06:32.000 --> 00:06:33.000]  可能他有其他事情要打理
[00:06:33.000 --> 00:06:35.000]  他就軟尤了
[00:06:35.000 --> 00:06:36.000]  好了
[00:06:36.000 --> 00:06:37.000]  34節
[00:06:37.000 --> 00:06:39.000]  他說收果子的時候到了
[00:06:39.000 --> 00:06:40.000]  到時候了
[00:06:40.000 --> 00:06:41.000]  那怎麼辦呢?
[00:06:41.000 --> 00:06:43.000]  收租的時候到了
[00:06:43.000 --> 00:06:44.000]  月尾了
[00:06:44.000 --> 00:06:45.000]  要收租
[00:06:45.000 --> 00:06:46.000]  或者月頭了
[00:06:46.000 --> 00:06:47.000]  要收租了
[00:06:47.000 --> 00:06:48.000]  那怎麼辦呢?
[00:06:48.000 --> 00:06:49.000]  就叫一些僕人去
[00:06:49.000 --> 00:06:50.000]  你幫我去
[00:06:50.000 --> 00:06:51.000]  那個葡萄園是我的
[00:06:51.000 --> 00:06:52.000]  你幫我去收租吧
[00:06:52.000 --> 00:06:53.000]  很合理吧
[00:06:53.000 --> 00:06:54.000]  談好了
[00:06:54.000 --> 00:06:55.000]  應該要收租
[00:06:55.000 --> 00:06:56.000]  聖經裡面怎麼說呢?
[00:06:56.000 --> 00:06:57.000]  說他派一些僕人去收租
[00:06:57.000 --> 00:06:58.000]  那怎麼辦呢?
[00:06:58.000 --> 00:07:00.000]  那個園戶做什麼呢?
[00:07:00.000 --> 00:07:02.000]  那個園戶拿著僕人
[00:07:02.000 --> 00:07:03.000]  抓住他
[00:07:03.000 --> 00:07:04.000]  還要什麼呢?
[00:07:04.000 --> 00:07:05.000]  打一個
[00:07:05.000 --> 00:07:06.000]  殺一個
[00:07:06.000 --> 00:07:07.000]  石頭扔死一個
[00:07:07.000 --> 00:07:11.000]  然後最後主人又再派其他的僕人去
[00:07:11.000 --> 00:07:13.000]  給之前的更多
[00:07:13.000 --> 00:07:15.000]  園戶都是這樣對他
[00:07:15.000 --> 00:07:17.000]  如果你是業主
[00:07:17.000 --> 00:07:19.000]  你去收租
[00:07:19.000 --> 00:07:21.000]  你叫管理公司去收租
[00:07:21.000 --> 00:07:22.000]  或者你叫朋友
[00:07:22.000 --> 00:07:24.000]  你幫我去收租吧
[00:07:24.000 --> 00:07:26.000]  接著不給租
[00:07:26.000 --> 00:07:27.000]  還要趕他出門口
[00:07:27.000 --> 00:07:29.000]  甚至還要打他一頓
[00:07:29.000 --> 00:07:31.000]  殺了他
[00:07:31.000 --> 00:07:33.000]  你會怎麼樣呢?
[00:07:33.000 --> 00:07:34.000]  有沒有搞錯?
[00:07:34.000 --> 00:07:35.000]  這麼可惡
[00:07:35.000 --> 00:07:36.000]  有沒有搞錯?
[00:07:36.000 --> 00:07:38.000]  沒理由這樣的
[00:07:38.000 --> 00:07:39.000]  告他
[00:07:39.000 --> 00:07:40.000]  抓他
[00:07:40.000 --> 00:07:41.000]  報警
[00:07:41.000 --> 00:07:42.000]  現代就是這樣
[00:07:42.000 --> 00:07:43.000]  那時候沒得報警
[00:07:43.000 --> 00:07:44.000]  那怎麼辦呢?
[00:07:44.000 --> 00:07:45.000]  沒辦法
[00:07:45.000 --> 00:07:46.000]  那怎麼辦呢?
[00:07:46.000 --> 00:07:47.000]  這個主人就想
[00:07:47.000 --> 00:07:48.000]  是啊
[00:07:48.000 --> 00:07:49.000]  那些僕人
[00:07:49.000 --> 00:07:51.000]  可能他們不給面子
[00:07:51.000 --> 00:07:53.000]  派我兒子去給面子吧
[00:07:53.000 --> 00:07:54.000]  是不是?
[00:07:54.000 --> 00:07:56.000]  派我兒子去應該他們給面子吧
[00:07:56.000 --> 00:08:02.000]  誰知道當園主把兒子派去收租的時候
[00:08:02.000 --> 00:08:04.000]  那些園戶見到兒子之後說什麼呢?
[00:08:04.000 --> 00:08:05.000]  他說
[00:08:05.000 --> 00:08:06.000]  哦
[00:08:06.000 --> 00:08:07.000]  這個是太子爺
[00:08:07.000 --> 00:08:08.000]  行了
[00:08:08.000 --> 00:08:09.000]  殺了他
[00:08:09.000 --> 00:08:12.000]  我們就承繼這個葡萄園
[00:08:12.000 --> 00:08:14.000]  然後就把他扔到葡萄園去
[00:08:14.000 --> 00:08:15.000]  殺了他
[00:08:15.000 --> 00:08:16.000]  耶穌就問
[00:08:16.000 --> 00:08:17.000]  喂
[00:08:17.000 --> 00:08:19.000]  你覺得應該怎麼處理這個園戶呢?
[00:08:19.000 --> 00:08:21.000]  弟兄姊妹今天就問你
[00:08:21.000 --> 00:08:24.000]  你覺得這個園戶應該怎麼處理呢?
[00:08:24.000 --> 00:08:25.000]  殺了他
[00:08:25.000 --> 00:08:26.000]  是不是?
[00:08:26.000 --> 00:08:28.000]  扔他出去
[00:08:28.000 --> 00:08:29.000]  推他下山
[00:08:29.000 --> 00:08:30.000]  是不是?
[00:08:30.000 --> 00:08:31.000]  不用給面子
[00:08:31.000 --> 00:08:33.000]  這麼不對
[00:08:33.000 --> 00:08:34.000]  這個園戶
[00:08:34.000 --> 00:08:35.000]  寫在裡面用什麼字呢?
[00:08:35.000 --> 00:08:38.000]  寫了一個叫做惡園戶的比喻
[00:08:38.000 --> 00:08:40.000]  你覺得這個園戶惡不惡啊?
[00:08:40.000 --> 00:08:41.000]  是不是?
[00:08:41.000 --> 00:08:42.000]  很惡啊
[00:08:42.000 --> 00:08:43.000]  租人地方這樣
[00:08:43.000 --> 00:08:45.000]  這些不止租霸這麼簡單
[00:08:45.000 --> 00:08:47.000]  租霸都霸的地方
[00:08:47.000 --> 00:08:48.000]  最多弄爛的地方
[00:08:48.000 --> 00:08:50.000]  居然連收租的都殺了
[00:08:50.000 --> 00:08:52.000]  我想香港沒聽過的
[00:08:52.000 --> 00:08:53.000]  收租不會被殺
[00:08:53.000 --> 00:08:54.000]  放心
[00:08:54.000 --> 00:08:55.000]  不過當時這個比喻就是這樣
[00:08:55.000 --> 00:08:57.000]  我第一時間就想起一首歌
[00:08:57.000 --> 00:09:00.000]  所以今天我這個題目其實是一首歌
[00:09:00.000 --> 00:09:02.000]  這首歌是很多年前的
[00:09:02.000 --> 00:09:04.000]  在我幾歲甚至還沒出生的日子
[00:09:04.000 --> 00:09:06.000]  就已經開始紅的一首歌
[00:09:06.000 --> 00:09:08.000]  這首歌就叫做《惡鬥惡》
[00:09:08.000 --> 00:09:10.000]  有沒有人認識?
[00:09:10.000 --> 00:09:11.000]  馬上假裝不認識
[00:09:11.000 --> 00:09:13.000]  其實都不是很久了
[00:09:13.000 --> 00:09:15.000]  這首歌的歌詞是這樣的
[00:09:15.000 --> 00:09:16.000]  我讀給你聽
[00:09:16.000 --> 00:09:17.000]  我不唱給你聽
[00:09:17.000 --> 00:09:18.000]  我讀給你聽
[00:09:18.000 --> 00:09:20.000]  這首歌是這樣說的
[00:09:20.000 --> 00:09:23.000]  香港地不管工作與灑落
[00:09:23.000 --> 00:09:26.000]  這一招高招緊要記得學
[00:09:26.000 --> 00:09:28.000]  惡會有收穫
[00:09:28.000 --> 00:09:30.000]  惡永無揹獲
[00:09:30.000 --> 00:09:33.000]  惡做錯事也可則則薄
[00:09:33.000 --> 00:09:34.000]  有沒有聽過這首歌?
[00:09:34.000 --> 00:09:35.000]  原來沒有
[00:09:35.000 --> 00:09:36.000]  好
[00:09:36.000 --> 00:09:38.000]  還有一個副歌是這樣說的
[00:09:38.000 --> 00:09:41.000]  總之爭取優勢米是弱
[00:09:41.000 --> 00:09:45.000]  往往世事是憑邊邊惡
[00:09:45.000 --> 00:09:48.000]  副歌就說常常惡鬥惡
[00:09:48.000 --> 00:09:49.000]  常常鬥有沒有撲
[00:09:49.000 --> 00:09:50.000]  那時候叫有沒有撲
[00:09:50.000 --> 00:09:51.000]  就是有沒有膽量
[00:09:51.000 --> 00:09:52.000]  就說惡鬥惡
[00:09:52.000 --> 00:09:54.000]  無論爭取什麼
[00:09:54.000 --> 00:09:56.000]  都緊要惡
[00:09:56.000 --> 00:09:57.000]  惡鬥惡
[00:09:57.000 --> 00:09:58.000]  成事要靠夠撲
[00:09:58.000 --> 00:10:01.000]  無論心地如何好
[00:10:01.000 --> 00:10:04.000]  永遠個樣都緊要裝惡
[00:10:04.000 --> 00:10:05.000]  認識這首歌嗎?
[00:10:05.000 --> 00:10:06.000]  不認識
[00:10:06.000 --> 00:10:07.000]  這首歌是林子祥的
[00:10:07.000 --> 00:10:08.000]  很久了
[00:10:08.000 --> 00:10:09.000]  雖然不是很紅
[00:10:09.000 --> 00:10:11.000]  不過裡面說了幾件很特別的事
[00:10:11.000 --> 00:10:12.000]  過了三、四十年之後
[00:10:12.000 --> 00:10:13.000]  他說什麼呢?
[00:10:13.000 --> 00:10:14.000]  他說爭取優勢
[00:10:14.000 --> 00:10:16.000]  就不要示弱
[00:10:16.000 --> 00:10:17.000]  無論心地如何好
[00:10:17.000 --> 00:10:19.000]  永遠個樣都要裝惡
[00:10:19.000 --> 00:10:20.000]  總之他說什麼呢?
[00:10:20.000 --> 00:10:21.000]  最後他說
[00:10:21.000 --> 00:10:24.000]  無道理亦有機可剝削
[00:10:24.000 --> 00:10:27.000]  有道理亦會無得反駁
[00:10:27.000 --> 00:10:28.000]  多惡
[00:10:28.000 --> 00:10:29.000]  無道理都可以剝削
[00:10:29.000 --> 00:10:31.000]  有道理都無得反駁
[00:10:31.000 --> 00:10:33.000]  世事確是要看邊邊惡
[00:10:33.000 --> 00:10:36.000]  總之爭取優勢米是弱
[00:10:36.000 --> 00:10:39.000]  鬥到後來問句
[00:10:39.000 --> 00:10:40.000]  哪位惡
[00:10:40.000 --> 00:10:42.000]  原來一句話說完
[00:10:42.000 --> 00:10:44.000]  惡就贏了
[00:10:44.000 --> 00:10:46.000]  有道理就無得反駁
[00:10:46.000 --> 00:10:47.000]  惡了
[00:10:47.000 --> 00:10:48.000]  無道理都還可以剝削
[00:10:48.000 --> 00:10:49.000]  還可以爭取
[00:10:49.000 --> 00:10:50.000]  無論裡面如何好
[00:10:50.000 --> 00:10:52.000]  外面都要扮惡
[00:10:52.000 --> 00:10:54.000]  這個是不是你?
[00:10:54.000 --> 00:10:56.000]  這個是不是你?
[00:10:56.000 --> 00:10:57.000]  在你的生活圈子裡
[00:10:57.000 --> 00:11:00.000]  你是否要裝一個惡的樣子?
[00:11:00.000 --> 00:11:04.000]  是否覺得惡會比較有好處?
[00:11:04.000 --> 00:11:08.000]  有什麼人會經常裝惡的樣子?
[00:11:08.000 --> 00:11:12.000]  學校的老師
[00:11:12.000 --> 00:11:13.000]  在學生心目中
[00:11:13.000 --> 00:11:15.000]  老師永遠都是很惡的
[00:11:15.000 --> 00:11:17.000]  我不知道老師是否這樣
[00:11:17.000 --> 00:11:19.000]  可能做老師要惡一點
[00:11:19.000 --> 00:11:20.000]  有人跟我說
[00:11:20.000 --> 00:11:22.000]  牧師牧師你的樣子太淋善了
[00:11:22.000 --> 00:11:23.000]  我問怎樣?
[00:11:23.000 --> 00:11:25.000]  你不笑樣子就很惡了
[00:11:25.000 --> 00:11:27.000]  我這麼惡做什麼呢?
[00:11:27.000 --> 00:11:29.000]  我很喜歡笑
[00:11:29.000 --> 00:11:31.000]  好像當你淋善一點
[00:11:31.000 --> 00:11:32.000]  或者這樣說
[00:11:32.000 --> 00:11:33.000]  當你不扮惡樣子的時候
[00:11:33.000 --> 00:11:35.000]  就會吃虧
[00:11:35.000 --> 00:11:37.000]  現在這個世界是不是這樣?
[00:11:37.000 --> 00:11:39.000]  你覺得是不是這樣?
[00:11:39.000 --> 00:11:41.000]  我覺得是這樣的
[00:11:41.000 --> 00:11:43.000]  你有沒有見過有人投訴?
[00:11:43.000 --> 00:11:44.000]  怎樣投訴?
[00:11:44.000 --> 00:11:46.000]  我一次在機場見到有人投訴
[00:11:46.000 --> 00:11:47.000]  你有沒有試過在機場投訴?
[00:11:47.000 --> 00:11:48.000]  在機場經常有投訴的事發生
[00:11:48.000 --> 00:11:49.000]  我一次等飛機的時候
[00:11:49.000 --> 00:11:51.000]  見到隔壁櫃檯有人投訴
[00:11:51.000 --> 00:11:53.000]  那些人就很乖地排隊投訴
[00:11:53.000 --> 00:11:54.000]  不行了
[00:11:54.000 --> 00:11:55.000]  投訴這麼快
[00:11:55.000 --> 00:11:59.000]  然後櫃檯的職員就關了櫃檯
[00:11:59.000 --> 00:12:00.000]  躲起來走了
[00:12:00.000 --> 00:12:01.000]  經常都是這樣
[00:12:01.000 --> 00:12:02.000]  香港都是這樣
[00:12:02.000 --> 00:12:03.000]  沒有人可以去
[00:12:03.000 --> 00:12:04.000]  就關了
[00:12:04.000 --> 00:12:07.000]  有一個吹流利國內口音的朋友
[00:12:07.000 --> 00:12:09.000]  很大聲地走過來拍桌子
[00:12:09.000 --> 00:12:12.000]  然後用很流利的普通話大罵
[00:12:12.000 --> 00:12:13.000]  一開始沒有人理會他
[00:12:13.000 --> 00:12:16.000]  越罵越大聲
[00:12:16.000 --> 00:12:17.000]  大家都看著覺得很奇怪
[00:12:17.000 --> 00:12:19.000]  他是什麼人?這麼瘋狂
[00:12:19.000 --> 00:12:23.000]  結果見到機場的航空公司經理走過來
[00:12:23.000 --> 00:12:24.000]  跟他聊天
[00:12:24.000 --> 00:12:25.000]  一開始都很生氣
[00:12:25.000 --> 00:12:27.000]  聊了兩句之後他又拍桌子大罵
[00:12:27.000 --> 00:12:31.000]  然後我看到機場職員請了他去某個貴賓房
[00:12:31.000 --> 00:12:33.000]  我不知道最後怎麼處理
[00:12:33.000 --> 00:12:35.000]  過了兩個小時我上飛機的時候
[00:12:35.000 --> 00:12:37.000]  我就看到他在旁邊的飛機上飛機
[00:12:37.000 --> 00:12:39.000]  其他人我就不太覺有
[00:12:39.000 --> 00:12:40.000]  我不知道是不是因為他太兇
[00:12:40.000 --> 00:12:41.000]  所以怕了他
[00:12:41.000 --> 00:12:42.000]  趕他上飛機
[00:12:42.000 --> 00:12:44.000]  還是什麼原因
[00:12:44.000 --> 00:12:46.000]  有時候這個世界開始越來越覺得
[00:12:46.000 --> 00:12:48.000]  兇好像解決問題
[00:12:48.000 --> 00:12:49.000]  是不是?
[00:12:49.000 --> 00:12:50.000]  你要投訴
[00:12:50.000 --> 00:12:51.000]  你怎麼投訴?
[00:12:51.000 --> 00:12:53.000]  大聲一點就可以了
[00:12:53.000 --> 00:12:55.000]  我記得有一次我家上網
[00:12:55.000 --> 00:12:56.000]  以前的時候
[00:12:56.000 --> 00:12:58.000]  有些網的公司是永遠都取消不了的
[00:12:58.000 --> 00:13:00.000]  不知道你們聽過沒有
[00:13:00.000 --> 00:13:01.000]  申請很容易的
[00:13:01.000 --> 00:13:02.000]  很便宜的
[00:13:02.000 --> 00:13:03.000]  每個月不知道多少錢
[00:13:03.000 --> 00:13:04.000]  然後就永遠取消不了
[00:13:04.000 --> 00:13:08.000]  打那些Hotline那些熱線電話
[00:13:08.000 --> 00:13:09.000]  永遠打不通
