
[00:00:00.000 --> 00:00:02.780]  今天的題目頗長
[00:05:27.800 --> 00:05:29.040]  或者你們看完這段聖經
[00:05:29.040 --> 00:05:29.960]  我講到這裏
[00:05:29.960 --> 00:05:32.680]  你們有沒有心裏面有點不太一樣的感覺
[00:05:32.680 --> 00:05:33.560]  扎什麼心呢
[00:05:33.560 --> 00:05:35.360]  我都不太扎心
[00:05:35.360 --> 00:05:37.320]  爲什麼他們那麼扎心呢
[00:05:37.320 --> 00:05:38.760]  這段聖經爲什麼那麼扎心呢
[00:05:38.760 --> 00:05:40.080]  聽完之後
[00:05:40.080 --> 00:05:43.640]  我們要轉換一下那個文化
[00:05:43.640 --> 00:05:45.720]  因爲我們不是猶太人
[00:05:45.720 --> 00:05:49.200]  我們是二十一世紀的香港人
[00:05:49.200 --> 00:05:51.200]  我們走回去嘗試想象
[00:05:51.200 --> 00:05:55.840]  二十個世紀之前的那些猶太人
[00:05:55.840 --> 00:05:57.920]  我們可以大概想到
[00:05:57.920 --> 00:06:01.720]  感覺到他爲什麼要那麼扎心
[00:06:01.720 --> 00:06:02.840]  扎心爲什麼那麼重要
[00:06:02.840 --> 00:06:04.280]  因爲一個人如果不扎心
[00:06:04.280 --> 00:06:06.080]  他的生命沒有被震撼
[00:06:06.080 --> 00:06:09.000]  他的生命還會陷下去
[00:06:09.000 --> 00:06:10.480]  他唯有一些東西
[00:06:10.480 --> 00:06:11.680]  刺到他心裏面
[00:06:11.680 --> 00:06:12.200]  哎呀
[00:06:12.200 --> 00:06:14.080]  不行,我不可以繼續這樣下去
[00:06:14.080 --> 00:06:16.200]  他心受一種震撼的時候
[00:06:16.200 --> 00:06:17.200]  他就會反彈
[00:06:17.200 --> 00:06:20.120]  這個反彈的力來自扎心
[00:06:20.120 --> 00:06:24.320]  爲什麼那些人聽了彼得這篇講到那麼扎心
[00:06:24.320 --> 00:06:25.960]  他扎心最主要的原因
[00:06:25.960 --> 00:06:28.520]  因爲其實對於猶太人來說
[00:06:28.520 --> 00:06:29.680]  當時來說
[00:06:29.680 --> 00:06:31.760]  他們幾百年亡了國
[00:06:31.760 --> 00:06:32.720]  大家知道
[00:06:32.720 --> 00:06:35.320]  已經亡了差不多四百多年了
[00:06:35.320 --> 00:06:37.120]  當時猶太人很苦的
[00:06:37.120 --> 00:06:38.800]  在列國飄來飄去
[00:06:38.800 --> 00:06:39.680]  給不同的帝國
[00:06:39.680 --> 00:06:40.640]  給一個波斯帝國
[00:06:40.640 --> 00:06:41.800]  給一個希臘帝國
[00:06:41.800 --> 00:06:43.640]  給一個當時杜魯尼這段聖經的時候
[00:06:43.640 --> 00:06:44.760]  就是羅馬帝國
[00:06:44.760 --> 00:06:46.520]  哈道沒有地位
[00:06:46.520 --> 00:06:48.120]  並且很多殘殺
[00:06:48.120 --> 00:06:50.120]  所以他們心裏面很難過
[00:06:50.120 --> 00:06:53.640]  但是先知曾經在舊約聖經裏面說過
[00:06:53.640 --> 00:06:55.080]  是呀,你們不聽話
[00:06:55.080 --> 00:06:55.840]  不聽神話
[00:06:55.840 --> 00:06:57.960]  所以你們會有很多的災難
[00:06:57.960 --> 00:06:59.440]  很多辛苦的事情
[00:06:59.440 --> 00:07:00.640]  神要提醒你們
[00:07:00.640 --> 00:07:02.200]  要警戒你們
[00:07:02.200 --> 00:07:03.960]  不過神的愛沒離開你們
[00:07:03.960 --> 00:07:04.840]  有一天
[00:07:04.840 --> 00:07:06.760]  尼賽亞要來
[00:07:06.760 --> 00:07:08.560]  就是神說我要親自來
[00:07:08.560 --> 00:07:10.640]  去拯救你們
[00:07:10.640 --> 00:07:12.000]  當尼賽亞來的時候
[00:07:12.000 --> 00:07:13.360]  一切生命
[00:07:13.360 --> 00:07:14.680]  你們的民族就不同
[00:07:14.680 --> 00:07:16.920]  這個是猶太人唯一的盼望
[00:07:16.920 --> 00:07:18.320]  當他們最慘的時候
[00:07:18.320 --> 00:07:21.960]  被人欺負到在叫苦連天的時候
[00:07:21.960 --> 00:07:23.680]  他們心裏面就說有尼賽亞來
[00:07:23.680 --> 00:07:24.160]  有一天
[00:07:24.160 --> 00:07:25.760]  尼賽亞來就不同了
[00:07:25.760 --> 00:07:27.400]  我們就可以吐氣揚眉了
[00:07:27.400 --> 00:07:30.640]  所以尼賽亞是幾千年來唯一的盼望
[00:07:30.640 --> 00:07:34.560]  如果你明白當時所有猶太人那種心境
[00:07:34.560 --> 00:07:36.040]  你就明白彼得想說什麼
[00:07:36.040 --> 00:07:38.760]  彼得這篇道其實是想說一個話
[00:07:38.760 --> 00:07:40.720]  你們知不知道一個重要的事實
[00:07:40.720 --> 00:07:42.840]  尼賽亞等了幾百年
[00:07:42.840 --> 00:07:44.880]  你們祖先都看不到的
[00:07:44.880 --> 00:07:46.600]  現在來了
[00:07:46.600 --> 00:07:48.760]  就是這個耶穌
[00:07:48.760 --> 00:07:50.560]  尼賽亞來了
[00:07:50.560 --> 00:07:52.360]  已經來了
[00:07:52.360 --> 00:07:56.160]  不過死了你們釘死了他
[00:07:56.160 --> 00:07:57.760]  你等了幾百年我們民族
[00:07:57.760 --> 00:07:58.960]  等幾百年尼賽亞來到
[00:07:58.960 --> 00:08:01.280]  你釘死了他
[00:08:01.280 --> 00:08:02.920]  你說你是不是很糟糕呢
[00:08:02.920 --> 00:08:05.200]  我們爲什麼會搞成這樣
[00:08:05.200 --> 00:08:06.680]  所以大家看到嗎
[00:08:06.680 --> 00:08:10.200]  如果當時的猶太人聽到這個信息的時候
[00:08:10.200 --> 00:08:12.240]  你心裏面就扎心
[00:08:12.240 --> 00:08:13.400]  這個扎心的原因
[00:08:13.400 --> 00:08:16.440]  當然和我們今天香港看的
[00:08:16.440 --> 00:08:18.640]  我們沒有什麼特別反應的感覺
[00:08:18.640 --> 00:08:20.360]  因爲我們不是猶太人
[00:08:20.360 --> 00:08:21.640]  所以我們沒有那個扎心
[00:08:21.640 --> 00:08:23.120]  不過原理是相同的
[00:08:23.120 --> 00:08:25.960]  剛纔我們說
[00:08:25.960 --> 00:08:27.400]  一個人他的生命
[00:08:27.400 --> 00:08:31.400]  如果不是被他神自己來刺中
[00:08:31.400 --> 00:08:34.000]  被他生命裏面有些東西來擊中
[00:08:34.000 --> 00:08:35.560]  他是不會反彈的
[00:08:35.560 --> 00:08:39.880]  我們期待我們的人生有一個信仰上的突破
[00:08:39.880 --> 00:08:41.720]  我們期待教會里面有一個復興
[00:08:41.720 --> 00:08:44.320]  但問題是我們的扎心在哪裏
[00:08:44.320 --> 00:08:44.960]  那就糟糕了
[00:08:44.960 --> 00:08:46.440]  我又不是很扎心
[00:08:46.440 --> 00:08:48.760]  扎來扎去扎不起
[00:08:48.760 --> 00:08:51.840]  那怎麼辦
[00:08:51.840 --> 00:08:54.080]  我們不是等候一片道
[00:08:54.080 --> 00:08:57.360]  我們不是等候一個時機來扎心
[00:08:57.360 --> 00:08:59.240]  我自己想和大家分享
[00:08:59.240 --> 00:09:02.240]  我發覺其實神一直在我們的生命
[00:09:02.240 --> 00:09:03.320]  在我們教會里面
[00:09:03.320 --> 00:09:04.840]  都有令我們扎心的東西
[00:09:04.840 --> 00:09:07.680]  不過有時我們輕輕略過
[00:09:07.680 --> 00:09:09.760]  什麼呢
[00:09:09.760 --> 00:09:11.640]  在十六世紀西班牙的
[00:09:11.640 --> 00:09:12.920]  耶穌會的創辦人
[00:09:12.920 --> 00:09:14.520]  Ignatius Loyola
[00:09:14.520 --> 00:09:15.520]  伊納爵
[00:09:15.520 --> 00:09:16.960]  曾經說過
[00:09:16.960 --> 00:09:19.440]  他說一個人真的被神感動的時候
[00:09:19.440 --> 00:09:21.320]  他有兩個原因
[00:09:21.320 --> 00:09:22.520]  這兩個是祕訣
[00:09:22.520 --> 00:09:23.520]  我覺得是很好的
[00:09:23.520 --> 00:09:24.360]  第一
[00:09:24.360 --> 00:09:26.600]  Hearing God in your heart
[00:09:26.600 --> 00:09:27.440]  第二
[00:09:27.440 --> 00:09:30.400]  Finding God in all things
[00:09:30.400 --> 00:09:32.560]  就是說如果你能夠有一個
[00:09:32.560 --> 00:09:34.560]  屬靈的敏銳的聽覺
[00:09:34.560 --> 00:09:39.040]  視上聽到神的說話跟你說
[00:09:39.040 --> 00:09:42.480]  另外你有一個屬靈的敏銳的視覺
[00:09:42.480 --> 00:09:45.360]  視上看到神的手在你的人生
[00:09:45.360 --> 00:09:47.840]  在你周圍不斷的動作的話
[00:09:47.840 --> 00:09:49.720]  你的人的生命不能夠不熱心
[00:09:49.720 --> 00:09:51.920]  你的人的生命不能夠不反彈
[00:09:51.920 --> 00:09:53.880]  你不能夠再慢慢地拖着拖着
[00:09:53.880 --> 00:09:55.040]  攔着攔着下去
[00:09:55.040 --> 00:09:56.120]  不會的
[00:09:56.120 --> 00:09:57.840]  但這個我覺得很有意思
[00:09:57.840 --> 00:10:00.800]  我自己一直是向着這兩條路來體會
[00:10:00.800 --> 00:10:02.880]  我發覺很真
[00:10:02.880 --> 00:10:05.480]  我想和大家說我自己過去的日子裏面
[00:10:05.480 --> 00:10:08.640]  雖然有時候人生都是有很多不同的事情發生
[00:10:08.640 --> 00:10:09.840]  正如你和我一樣
[00:10:09.840 --> 00:10:12.280]  但我不是等那些事情的發生
[00:10:12.280 --> 00:10:13.440]  我不是等一片道
[00:10:13.440 --> 00:10:14.440]  正如剛纔說的
[00:10:14.440 --> 00:10:17.680]  我是每天每天地去體驗這種
[00:10:17.680 --> 00:10:20.600]  在神所帶來的這種危機感
[00:10:20.600 --> 00:10:22.600]  因爲危機感是好的危機感
[00:10:22.600 --> 00:10:23.960]  提醒我們危機感
[00:10:23.960 --> 00:10:25.160]  第一剛纔說的
[00:10:25.160 --> 00:10:27.080]  就是經常聽到神的說話
[00:10:27.080 --> 00:10:30.360]  心裏很神祕的經常聽到神的說話
[00:10:30.360 --> 00:10:33.360]  不是,神的說話是什麼?
[00:10:33.360 --> 00:10:34.320]  聖經
[00:10:34.320 --> 00:10:37.080]  神的說話,剛纔說了很多東西
[00:10:37.080 --> 00:10:39.000]  記載聖經,有時候我們是不去看
[00:10:39.000 --> 00:10:41.760]  我也有看聖經,我也是黎主一學
[00:10:41.760 --> 00:10:43.440]  我不是說你就這樣看
[00:10:43.440 --> 00:10:46.720]  你要每一次當我們看的時候不需要多
[00:10:46.720 --> 00:10:48.200]  我看聖經的時候
[00:10:48.200 --> 00:10:50.760]  就將聖經的說話講到我內心裏面
[00:10:50.760 --> 00:10:53.520]  我聽到的就好像是神在跟我說
[00:10:53.520 --> 00:10:56.840]  不是單單聖經一個記載一個故事
[00:10:56.840 --> 00:10:59.200]  這個就是一個很不同的分別
[00:10:59.200 --> 00:11:01.680]  這個就是神的說話
[00:11:01.680 --> 00:11:04.440]  神的說話
[00:11:04.440 --> 00:11:06.400]  我最近整理一下我自己的講章
[00:11:06.400 --> 00:11:11.160]  因爲我講道有三十年的時間
[00:11:11.160 --> 00:11:12.560]  統計一下
[00:11:12.560 --> 00:11:14.520]  自從我出來講道到現在
[00:11:14.520 --> 00:11:17.840]  差不多接近五千篇道
[00:11:17.840 --> 00:11:18.720]  五千篇道
[00:11:18.720 --> 00:11:19.840]  我自己也有點驚訝
[00:11:19.840 --> 00:11:22.400]  五千篇,哪有那麼多東西講的
[00:11:22.400 --> 00:11:23.960]  講那麼多東西的
[00:11:23.960 --> 00:11:25.000]  我想告訴你
[00:11:25.000 --> 00:11:26.840]  我絕對不是因爲我讀書多
[00:11:26.840 --> 00:11:28.200]  所以我講道多
[00:11:28.200 --> 00:11:29.440]  很多題目,不是的
[00:11:29.440 --> 00:11:31.320]  沒辦法講那麼多東西的
[00:11:31.320 --> 00:11:33.560]  我告訴你只有一個祕訣
[00:11:33.560 --> 00:11:34.280]  祕訣是什麼呢
[00:11:34.280 --> 00:11:36.320]  我每次就在聖經裏面看
[00:11:36.320 --> 00:11:39.120]  看的時候我是很認真增加去看
[00:11:39.120 --> 00:11:40.640]  我將聖經裏面
[00:11:40.640 --> 00:11:42.520]  用一個二十世紀的神學家
[00:11:42.520 --> 00:11:44.680]  叫卡爾巴特所講的說話
[00:11:44.680 --> 00:11:47.240]  聖經裏面永遠都有一個新的世界
[00:11:47.240 --> 00:11:49.080]  New World in the Bible
[00:11:49.080 --> 00:11:50.800]  你夠膽走進聖經裏面
[00:11:50.800 --> 00:11:52.160]  去聽他講的時候
[00:11:52.160 --> 00:11:53.920]  認認真真聽的時候
[00:11:53.920 --> 00:11:54.880]  他的生命
[00:11:54.880 --> 00:11:55.840]  他的標準
[00:11:55.840 --> 00:11:57.800]  神的說話就震撼你的心
[00:11:57.800 --> 00:11:59.760]  我發覺我經常都是
[00:11:59.760 --> 00:12:01.200]  他有一個很簡單的
[00:12:01.200 --> 00:12:04.080]  一個小小的例子
[00:12:04.080 --> 00:12:05.640]  當時我在加拿大
[00:12:05.640 --> 00:12:06.960]  十幾年前我在加拿大
[00:12:06.960 --> 00:12:07.920]  有一天我自己看聖經
[00:12:07.920 --> 00:12:10.480]  那時候教神學都差不多十年了
[00:12:10.480 --> 00:12:11.720]  我看聖經看到
[00:12:11.720 --> 00:12:14.000]  菲律賓書第一章二十三節
[00:12:14.000 --> 00:12:17.000]  那裏保羅正在坐牢
[00:12:17.000 --> 00:12:18.160]  不知道生死如何
[00:12:18.160 --> 00:12:20.240]  因爲他都不知道明天
[00:12:20.240 --> 00:12:22.440]  還有沒有命可以出來
[00:12:22.440 --> 00:12:23.640]  於是他就寫信
[00:12:23.640 --> 00:12:26.320]  在信裏面提了一句
[00:12:26.320 --> 00:12:28.440]  他說我不知道生還是死
[00:12:28.440 --> 00:12:30.440]  在這兩難之間
[00:12:30.440 --> 00:12:31.120]  讓我選擇
[00:12:31.120 --> 00:12:32.680]  我都不知道怎麼選擇
[00:12:32.680 --> 00:12:33.840]  不過
[00:12:33.840 --> 00:12:34.920]  接着他說很有意思
[00:12:34.920 --> 00:12:37.400]  他說我情願離世
[00:12:37.400 --> 00:12:39.000]  因爲與基督同在
[00:12:39.000 --> 00:12:40.640]  好得無比
[00:12:40.640 --> 00:12:41.880]  這句話
[00:12:41.880 --> 00:12:42.480]  我看的時候
[00:12:42.480 --> 00:12:44.280]  最初是沒什麼特別
[00:12:44.280 --> 00:12:46.960]  但是我很留心去聽他講的時候
[00:12:46.960 --> 00:12:48.880]  發覺這句話開始對我
[00:12:48.880 --> 00:12:51.600]  好像神要對我問我的問題
[00:12:51.600 --> 00:12:53.000]  保羅說我情願
[00:12:53.000 --> 00:12:53.400]  你明白嗎
[00:12:53.400 --> 00:12:55.680]  情願這個字是一個感情
[00:12:55.680 --> 00:12:57.400]  不是說應該怎樣
[00:12:57.400 --> 00:13:00.400]  情願將我心底裏真的情願
[00:13:00.400 --> 00:13:03.360]  竟然有人會情願死
[00:13:03.360 --> 00:13:05.040]  保羅我情願死
[00:13:05.040 --> 00:13:06.520]  他不是消極
[00:13:06.520 --> 00:13:07.680]  他不是說我都這麼老了
[00:13:07.680 --> 00:13:08.920]  又坐牢那麼辛苦
[00:13:08.920 --> 00:13:09.760]  不如死了好過
[00:13:09.760 --> 00:13:11.280]  不是這樣的
[00:13:11.280 --> 00:13:12.400]  保羅我情願死
[00:13:12.400 --> 00:13:12.760]  爲什麼
[00:13:12.760 --> 00:13:14.640]  因爲如果我死了之後
[00:13:14.640 --> 00:13:15.800]  我就能夠永恆的
[00:13:15.800 --> 00:13:18.320]  和耶穌基督無間斷的在一起
[00:13:18.320 --> 00:13:20.680]  我今生已經偶爾在祈禱
[00:13:20.680 --> 00:13:21.840]  在我經驗上面
[00:13:21.840 --> 00:13:23.440]  經歷了我的耶穌基督
[00:13:23.440 --> 00:13:25.720]  那種美麗的奇妙
[00:13:25.720 --> 00:13:27.200]  如果有一天我死了之後
[00:13:27.200 --> 00:13:28.880]  我還可以面對面見到他
[00:13:28.880 --> 00:13:29.800]  你說多好
[00:13:29.800 --> 00:13:31.360]  保羅那種情
[00:13:31.360 --> 00:13:33.200]  其實情願死
[00:13:33.200 --> 00:13:33.640]  他都不怕
[00:13:33.640 --> 00:13:35.960]  所以保羅不怕死
[00:13:35.960 --> 00:13:36.800]  我看完《斷性經》
[00:13:36.800 --> 00:13:38.440]  我就問我自己
[00:13:38.440 --> 00:13:40.160]  那我呢
[00:13:40.160 --> 00:13:42.920]  我溫惠耀情願些什麼呢
[00:13:42.920 --> 00:13:44.840]  保羅就情願這樣
[00:13:44.840 --> 00:13:46.600]  於是我就很坦白
[00:13:46.600 --> 00:13:47.120]  很坦誠
[00:13:47.120 --> 00:13:48.080]  當日我自己坐在那裏
[00:13:48.080 --> 00:13:48.360]  我記得
[00:13:48.360 --> 00:13:49.680]  我就問我自己
[00:13:49.680 --> 00:13:50.880]  究竟如果今天問我
[00:13:50.880 --> 00:13:52.280]  我情願是什麼
[00:13:52.280 --> 00:13:53.400]  情願是不能騙的
[00:13:53.400 --> 00:13:54.080]  是真的
[00:13:54.080 --> 00:13:54.760]  情來的
[00:13:54.760 --> 00:13:56.480]  不能騙的
[00:13:56.480 --> 00:13:57.480]  我說第一
[00:13:57.480 --> 00:14:00.960]  情願給我
[00:14:00.960 --> 00:14:01.680]  大家可能都知道
[00:14:01.680 --> 00:14:03.040]  我有兩段婚姻
[00:14:03.040 --> 00:14:03.880]  前面太太
[00:14:03.880 --> 00:14:05.400]  以前癌症過世
[00:14:05.400 --> 00:14:06.800]  然後我再結婚的時候
[00:14:06.800 --> 00:14:08.320]  神給我一個很好的太太
[00:14:08.320 --> 00:14:09.920]  我們的感情很好
[00:14:09.920 --> 00:14:10.280]  他說第一
[00:14:10.280 --> 00:14:10.600]  給我
[00:14:10.600 --> 00:14:12.040]  我一定情願和我太太
[00:14:12.040 --> 00:14:13.920]  可以舒舒服服
[00:14:13.920 --> 00:14:15.040]  開開心心的
[00:14:15.040 --> 00:14:16.120]  過一個下午
[00:14:16.120 --> 00:14:17.360]  逛一下沙灘
[00:14:17.360 --> 00:14:18.640]  聊聊天
[00:14:18.640 --> 00:14:20.120]  享受一下陽光
[00:14:20.120 --> 00:14:22.760]  然後一起
[00:14:22.760 --> 00:14:25.120]  享受一些寧靜的時間
[00:14:25.120 --> 00:14:28.760]  這個是我最情願想做的事情
[00:14:28.760 --> 00:14:29.960]  第二名呢
[00:14:29.960 --> 00:14:31.480]  情願什麼呢
[00:14:31.480 --> 00:14:32.760]  我是讀書人
