
[00:00:00.000 --> 00:00:02.000]  我們一起來禱告好嗎
[00:02:31.000 --> 00:02:33.000]  第二就是
[00:02:33.000 --> 00:02:37.000]  Power by God
[00:02:37.000 --> 00:02:39.000]  前面那一章
[00:02:39.000 --> 00:02:40.000]  Power by God
[00:02:40.000 --> 00:02:42.000]  大大比神充滿的
[00:02:42.000 --> 00:02:43.000]  第三就是
[00:02:43.000 --> 00:02:44.000]  Preach the truth of God
[00:02:44.000 --> 00:02:46.000]  勇敢宣講真理的
[00:02:46.000 --> 00:02:47.000]  第四就是
[00:02:47.000 --> 00:02:49.000]  Prostrate before God
[00:02:49.000 --> 00:02:51.000]  俯伏尊主為帝的
[00:02:51.000 --> 00:02:53.000]  我們先看第一個
[00:02:53.000 --> 00:02:56.000]  我們是如先為神所預備的
[00:02:56.000 --> 00:03:00.000]  那裡是馬太福音的第一節
[00:03:00.000 --> 00:03:03.000]  三章第一節至第四節
[00:03:03.000 --> 00:03:06.000]  那裡就說到
[00:03:06.000 --> 00:03:09.000]  有一個人來
[00:03:09.000 --> 00:03:11.000]  他說你們都悔改
[00:03:11.000 --> 00:03:13.000]  因為天國勤了
[00:03:13.000 --> 00:03:15.000]  這個就是施洗約翰
[00:03:15.000 --> 00:03:19.000]  接著就有經文說
[00:03:19.000 --> 00:03:22.000]  這人就是先知以塞雅所說的
[00:03:22.000 --> 00:03:26.000]  他說在曠野有人聲喊著說
[00:03:26.000 --> 00:03:28.000]  預備主的道收拾他的奴
[00:03:28.000 --> 00:03:31.000]  接著就有一句新聞說到
[00:03:31.000 --> 00:03:33.000]  這約翰身穿駱駝
[00:03:33.000 --> 00:03:34.000]  毛的衣服
[00:03:34.000 --> 00:03:36.000]  腰粗皮帶
[00:03:36.000 --> 00:03:38.000]  吃的是蝗蟲野蜜
[00:03:38.000 --> 00:03:42.000]  我們現代人看到這些經文就暈了
[00:03:42.000 --> 00:03:47.000]  究竟說什麼呢?又說蝗蟲又說皮帶又說衣服
[00:03:47.000 --> 00:03:49.000]  但是我們知道
[00:03:49.000 --> 00:03:51.000]  如果猶太人這樣看
[00:03:51.000 --> 00:03:53.000]  他們就很明白
[00:03:53.000 --> 00:03:56.000]  這裡是在說語言發生了
[00:03:56.000 --> 00:03:58.000]  幾百年前
[00:03:58.000 --> 00:04:00.000]  在耶穌來到世界幾百年前
[00:04:00.000 --> 00:04:03.000]  施洗約翰來到這個世界幾百年前
[00:04:03.000 --> 00:04:06.000]  在以塞雅先知那裡已經說了
[00:04:06.000 --> 00:04:09.000]  在曠野有人聲喊著說
[00:04:09.000 --> 00:04:12.000]  預備主的道收拾他的奴
[00:04:12.000 --> 00:04:14.000]  現在應驗了
[00:04:14.000 --> 00:04:17.000]  這些經文是要證明
[00:04:17.000 --> 00:04:20.000]  施洗約翰是神所預備的
[00:04:20.000 --> 00:04:23.000]  為什麼說他穿什麼衣服
[00:04:23.000 --> 00:04:25.000]  吃什麼呢?
[00:04:25.000 --> 00:04:27.000]  因為在獵王記那裡
[00:04:27.000 --> 00:04:29.000]  是這樣形容誰呢?
[00:04:29.000 --> 00:04:30.000]  以利亞
[00:04:30.000 --> 00:04:32.000]  以利亞先知
[00:04:32.000 --> 00:04:36.000]  而在舊約的最後一卷書卷
[00:04:36.000 --> 00:04:39.000]  馬拉基書的最後一卷
[00:04:39.000 --> 00:04:41.000]  在結束舊約之前
[00:04:41.000 --> 00:04:43.000]  有一個預言是什麼呢?
[00:04:43.000 --> 00:04:45.000]  有人會來收拾主的道
[00:04:45.000 --> 00:04:47.000]  但是那個人說什麼呢?
[00:04:47.000 --> 00:04:50.000]  以利亞會來到你這裡
[00:04:50.000 --> 00:04:52.000]  所以當施洗約翰出來的時候
[00:04:52.000 --> 00:04:57.000]  他整個的外表和習慣
[00:04:57.000 --> 00:04:59.000]  是要讓人知道
[00:04:59.000 --> 00:05:00.000]  時間到了
[00:05:00.000 --> 00:05:03.000]  這裡我們這樣看好像意義不大
[00:05:03.000 --> 00:05:05.000]  但是如果你明白
[00:05:05.000 --> 00:05:07.000]  馬拉基書之後
[00:05:07.000 --> 00:05:12.000]  是有四百年沒有先知的說話
[00:05:12.000 --> 00:05:14.000]  四百年已經安靜了
[00:05:14.000 --> 00:05:17.000]  所以施洗約翰一出來的時候
[00:05:17.000 --> 00:05:19.000]  是很震撼的
[00:05:19.000 --> 00:05:21.000]  又有以塞亞的印證
[00:05:21.000 --> 00:05:23.000]  又有以利亞的印證
[00:05:23.000 --> 00:05:24.000]  這樣的時候
[00:05:24.000 --> 00:05:27.000]  我們就知道他出來是很significant
[00:05:27.000 --> 00:05:31.000]  這裡就說到是神所預備的
[00:05:31.000 --> 00:05:35.000]  我想問大家一個問題
[00:05:35.000 --> 00:05:39.000]  你知不知道其實你和我
[00:05:39.000 --> 00:05:44.000]  都是一早上帝已經預備要做他的神光
[00:05:44.000 --> 00:05:47.000]  我們很少這樣想自己
[00:05:47.000 --> 00:05:49.000]  我們看下一段經文
[00:05:49.000 --> 00:05:53.000]  以北所書二章八至十字
[00:05:53.000 --> 00:05:56.000]  你們得救本自本乎因
[00:05:56.000 --> 00:05:57.000]  這裡說到我們缺志
[00:05:57.000 --> 00:05:58.000]  信主
[00:05:58.000 --> 00:05:59.000]  是怎樣的?
[00:05:59.000 --> 00:06:00.000]  是因著信
[00:06:00.000 --> 00:06:02.000]  出於自己乃是神所賜的
[00:06:02.000 --> 00:06:04.000]  也不是出於行為
[00:06:04.000 --> 00:06:05.000]  免得有人自誇
[00:06:05.000 --> 00:06:07.000]  這裡說到我們信主
[00:06:07.000 --> 00:06:08.000]  是完全神的恩典
[00:06:08.000 --> 00:06:10.000]  沒有人可以自誇的
[00:06:10.000 --> 00:06:11.000]  沒有人可以自誇的
[00:06:11.000 --> 00:06:12.000]  接下來
[00:06:12.000 --> 00:06:13.000]  信主之後怎樣呢?
[00:06:13.000 --> 00:06:14.000]  下一節
[00:06:14.000 --> 00:06:15.000]  他說什麼?
[00:06:15.000 --> 00:06:16.000]  他說到
[00:06:16.000 --> 00:06:20.000]  我們原是他的工作
[00:06:20.000 --> 00:06:22.000]  工作在英文是什麼?
[00:06:22.000 --> 00:06:24.000]  Masterpiece
[00:06:24.000 --> 00:06:26.000]  Handiwork
[00:06:26.000 --> 00:06:27.000]  他有創意
[00:06:27.000 --> 00:06:28.000]  上帝的創意
[00:06:28.000 --> 00:06:30.000]  你都創造出來的
[00:06:30.000 --> 00:06:31.000]  你和我
[00:06:31.000 --> 00:06:33.000]  我們是他的Masterpiece
[00:06:33.000 --> 00:06:35.000]  我們原是他的工作
[00:06:35.000 --> 00:06:37.000]  就是在基督耶穌裡面造成的
[00:06:37.000 --> 00:06:39.000]  為要叫我們行善
[00:06:39.000 --> 00:06:41.000]  行什麼善呢?
[00:06:41.000 --> 00:06:43.000]  就是要神所預備
[00:06:43.000 --> 00:06:45.000]  叫我們行的
[00:06:45.000 --> 00:06:46.000]  所以你看到
[00:06:46.000 --> 00:06:49.000]  我們的身份都是這樣的
[00:06:49.000 --> 00:06:52.000]  是上帝一早恩著他的愛
[00:06:52.000 --> 00:06:54.000]  恩著他自己的主權
[00:06:54.000 --> 00:06:57.000]  就預備了你和我
[00:06:57.000 --> 00:07:01.000]  我們沒有一個是意外
[00:07:01.000 --> 00:07:03.000]  沒有一個是accident
[00:07:03.000 --> 00:07:05.000]  這樣來到這個世界
[00:07:05.000 --> 00:07:07.000]  每一個人來到這個世界
[00:07:07.000 --> 00:07:09.000]  已經是上帝容許
[00:07:09.000 --> 00:07:11.000]  而且是Masterpiece
[00:07:11.000 --> 00:07:13.000]  好像我們知道
[00:07:13.000 --> 00:07:14.000]  有些學生
[00:07:14.000 --> 00:07:18.000]  他們一直都準備讀醫科
[00:07:18.000 --> 00:07:21.000]  準備了讀醫科做什麼?
[00:07:21.000 --> 00:07:24.000]  為了要來做醫生
[00:07:24.000 --> 00:07:26.000]  我們知道
[00:07:26.000 --> 00:07:28.000]  有些小朋友很厲害
[00:07:28.000 --> 00:07:31.000]  小時候看到一些天份
[00:07:31.000 --> 00:07:33.000]  四五歲彈琴彈到
[00:07:33.000 --> 00:07:36.000]  你知道他很有藝術細胞
[00:07:36.000 --> 00:07:39.000]  好像我們說天份
[00:07:39.000 --> 00:07:40.000]  天生的
[00:07:40.000 --> 00:07:42.000]  好像他生出來這個世界
[00:07:42.000 --> 00:07:44.000]  是為了某些事情
[00:07:44.000 --> 00:07:46.000]  我不知道在香港是否流行這種東西
[00:07:46.000 --> 00:07:47.000]  以前在新加坡
[00:07:47.000 --> 00:07:49.000]  我們流行這種東西
[00:07:49.000 --> 00:07:51.000]  小朋友小時候
[00:07:51.000 --> 00:07:53.000]  家長就會給他
[00:07:53.000 --> 00:07:55.000]  他在地上爬來爬去的時候
[00:07:55.000 --> 00:07:57.000]  就給他選心用的東西
[00:07:57.000 --> 00:07:59.000]  你們流行嗎?
[00:07:59.000 --> 00:08:01.000]  我記得以前我們要選的是什麼呢?
[00:08:01.000 --> 00:08:03.000]  一本書
[00:08:03.000 --> 00:08:05.000]  一個算盤
[00:08:05.000 --> 00:08:07.000]  和一個玩具
[00:08:07.000 --> 00:08:09.000]  我就選了書
[00:08:09.000 --> 00:08:11.000]  我妹妹就選了算盤
[00:08:11.000 --> 00:08:14.000]  我弟弟就選了玩具
[00:08:14.000 --> 00:08:18.000]  我現在妹妹就做finance
[00:08:18.000 --> 00:08:21.000]  這些東西真的很奇怪
[00:08:21.000 --> 00:08:25.000]  我不知道是不是這些觀念
[00:08:25.000 --> 00:08:29.000]  是我們還沒有完全現代化
[00:08:29.000 --> 00:08:31.000]  知識普及化之前
[00:08:31.000 --> 00:08:33.000]  我們有另一類的智慧
[00:08:33.000 --> 00:08:37.000]  知道我才天生必有用
[00:08:37.000 --> 00:08:41.000]  天生我才必有用
[00:08:41.000 --> 00:08:46.000]  所以我的才幹不是中文那邊
[00:08:46.000 --> 00:08:48.000]  很明顯
[00:08:48.000 --> 00:08:52.000]  但是都要講到
[00:08:52.000 --> 00:08:54.000]  大家忍耐
[00:08:54.000 --> 00:08:58.000]  我們不同的恩賜
[00:08:58.000 --> 00:08:59.000]  但是有同一個目的
[00:08:59.000 --> 00:09:01.000]  那個目的是什麼呢?
[00:09:01.000 --> 00:09:03.000]  榮耀神
[00:09:03.000 --> 00:09:05.000]  和這個世界的人來講
[00:09:05.000 --> 00:09:08.000]  究竟神有多好
[00:09:08.000 --> 00:09:10.000]  我們可以這樣唱歌
[00:09:10.000 --> 00:09:12.000]  我們和世界的人講
[00:09:12.000 --> 00:09:14.000]  因為神做我們是這樣的
[00:09:14.000 --> 00:09:17.000]  我們可以這樣來發明一些東西
[00:09:17.000 --> 00:09:18.000]  我們和神講
[00:09:18.000 --> 00:09:20.000]  神給了我們智慧
[00:09:20.000 --> 00:09:22.000]  神做的東西更加厲害
[00:09:22.000 --> 00:09:23.000]  最近我去旅行
[00:09:23.000 --> 00:09:25.000]  有一個深深刻的體會
[00:09:25.000 --> 00:09:27.000]  神做的東西永遠是超越我們的
[00:09:27.000 --> 00:09:30.000]  我們現在越來越先進
[00:09:30.000 --> 00:09:33.000]  我們的相機拍得越來越清晰
[00:09:33.000 --> 00:09:34.000]  以前200萬像素
[00:09:34.000 --> 00:09:36.000]  現在500萬都out
[00:09:36.000 --> 00:09:38.000]  800萬1000萬
[00:09:38.000 --> 00:09:40.000]  resolution這些都很厲害
[00:09:40.000 --> 00:09:42.000]  但是去旅行的時候
[00:09:42.000 --> 00:09:43.000]  你拍照
[00:09:43.000 --> 00:09:47.000]  怎麼厲害都不夠你的眼睛厲害
[00:09:47.000 --> 00:09:49.000]  有沒有留意到
[00:09:49.000 --> 00:09:51.000]  神給我們的相機
[00:09:51.000 --> 00:09:54.000]  看的東西是漂亮清晰
[00:09:54.000 --> 00:09:56.000]  你怎麼拍拍拍都覺得
[00:09:56.000 --> 00:09:58.000]  不是我看的
[00:09:58.000 --> 00:10:00.000]  我看這樣的
[00:10:00.000 --> 00:10:01.000]  差一點
[00:10:01.000 --> 00:10:03.000]  差很多
[00:10:03.000 --> 00:10:04.000]  還有很多東西
[00:10:04.000 --> 00:10:07.000]  神給我們的已經是很好的
[00:10:07.000 --> 00:10:10.000]  包括你在這個世上
[00:10:10.000 --> 00:10:13.000]  為他做的事情
[00:10:13.000 --> 00:10:16.000]  這裡要提醒我們
[00:10:16.000 --> 00:10:19.000]  要珍惜我們這個生命
[00:10:19.000 --> 00:10:22.000]  要去尋找你的意義
[00:10:22.000 --> 00:10:26.000]  要尋找你為神可以做些什麼
[00:10:26.000 --> 00:10:31.000]  因為我們每一個都是他的masterpiece
[00:10:31.000 --> 00:10:36.000]  這個就是預備為神所預備的
[00:10:36.000 --> 00:10:38.000]  預先為神所預備的
[00:10:38.000 --> 00:10:41.000]  第二點就是講到powered by God
[00:10:41.000 --> 00:10:44.000]  大大地神充滿的
[00:10:44.000 --> 00:10:47.000]  聖經第五節第六節那裡講到
[00:10:47.000 --> 00:10:50.000]  那時耶路撒冷和猶太傳遞
[00:10:50.000 --> 00:10:53.000]  並約旦河一帶地方的人
[00:10:53.000 --> 00:10:55.000]  都出去到約翰那裡
[00:10:55.000 --> 00:10:57.000]  承認他們的罪
[00:10:57.000 --> 00:11:01.000]  在約旦河裡受他的洗
[00:11:01.000 --> 00:11:04.000]  因為約翰在前面那段經文講到
[00:11:04.000 --> 00:11:06.000]  他出來就呼籲
[00:11:06.000 --> 00:11:08.000]  天國近了你們要悔改
[00:11:08.000 --> 00:11:12.000]  就在約旦河那裡宣講
[00:11:12.000 --> 00:11:14.000]  為人施洗
[00:11:14.000 --> 00:11:17.000]  但是這兩節讓我們看到什麼呢
[00:11:17.000 --> 00:11:20.000]  當上帝樂意
[00:11:20.000 --> 00:11:23.000]  因為他看到有些人按著他的心意
[00:11:23.000 --> 00:11:26.000]  走出來做的時候
[00:11:26.000 --> 00:11:29.000]  就樂意大大的加能力
[00:11:29.000 --> 00:11:31.000]  大大的賜福
[00:11:31.000 --> 00:11:34.000]  以至他的影響力是越來越大的
[00:11:34.000 --> 00:11:36.000]  你看這節經文
[00:11:36.000 --> 00:11:39.000]  我不知道你有沒有看到一個同心圓
[00:11:39.000 --> 00:11:42.000]  開始的氛圍是小一點的
[00:11:42.000 --> 00:11:43.000]  耶路撒冷
[00:11:43.000 --> 00:11:44.000]  接下來呢
[00:11:44.000 --> 00:11:47.000]  猶太傳遞再闊一點
[00:11:47.000 --> 00:11:48.000]  闊很多了
[00:11:48.000 --> 00:11:49.000]  接著呢
[00:11:49.000 --> 00:11:52.000]  約旦河一帶
[00:11:52.000 --> 00:11:54.000]  是整個地方的
[00:11:54.000 --> 00:11:58.000]  這是在講施首約翰當時的影響力
[00:11:58.000 --> 00:12:00.000]  是很大很大的
[00:12:00.000 --> 00:12:02.000]  但是我們很少留意到他
[00:12:02.000 --> 00:12:04.000]  很成功很成功的
[00:12:04.000 --> 00:12:06.000]  而且經文要講到什麼呢
[00:12:06.000 --> 00:12:08.000]  每個人好像很忙碌一樣
[00:12:08.000 --> 00:12:09.000]  快點快點
[00:12:09.000 --> 00:12:10.000]  你知不知道
[00:12:10.000 --> 00:12:13.000]  究竟在約旦河那裡施洗
[00:12:13.000 --> 00:12:15.000]  好像四方八面的人
[00:12:15.000 --> 00:12:17.000]  都是這樣趕著去那裡
[00:12:17.000 --> 00:12:19.000]  來認罪的
[00:12:19.000 --> 00:12:21.000]  很虛幻的一個場面
[00:12:21.000 --> 00:12:23.000]  很震撼的一個場面
[00:12:23.000 --> 00:12:25.000]  按著神的心意做事
[00:12:25.000 --> 00:12:27.000]  能夠增加那個影響力
[00:12:27.000 --> 00:12:28.000]  因為神會祝福
[00:12:28.000 --> 00:12:29.000]  會賜力量
[00:12:29.000 --> 00:12:31.000]  就好像大使命
[00:12:31.000 --> 00:12:34.000]  馬太福音28章19-20節那裡
[00:12:34.000 --> 00:12:36.000]  大家很熟悉的了
[00:12:36.000 --> 00:12:37.000]  我們一起大聲讀好嗎
[00:12:37.000 --> 00:12:38.000]  一二三
[00:12:38.000 --> 00:12:40.000]  所以你們要去
[00:12:40.000 --> 00:12:43.000]  請民們做我的門徒
[00:12:43.000 --> 00:12:45.000]  奉父子聖靈的名
[00:12:45.000 --> 00:12:46.000]  給他們施洗
[00:12:46.000 --> 00:12:49.000]  憤我所吩咐你們的
[00:12:49.000 --> 00:12:51.000]  都教訓他們遵守
[00:12:51.000 --> 00:12:53.000]  我就尚與你們同在
[00:12:53.000 --> 00:12:55.000]  直到世界的末了
[00:12:55.000 --> 00:12:57.000]  這裡就講到
[00:12:57.000 --> 00:12:58.000]  去到世界的末了
[00:12:58.000 --> 00:13:00.000]  主耶穌都會和我們同在
[00:13:00.000 --> 00:13:03.000]  接下來主耶穌講完這句話之後
[00:13:03.000 --> 00:13:06.000]  祂又再一次顯現給他們看
[00:13:06.000 --> 00:13:08.000]  在這個《使徒行傳》一章
[00:13:08.000 --> 00:13:10.000]  我們看到這個同心圓的概念
[00:13:10.000 --> 00:13:11.000]  又出現了
[00:13:11.000 --> 00:13:14.000]  但聖靈功能在你們身上
[00:13:14.000 --> 00:13:16.000]  你們就必得著能力
[00:13:16.000 --> 00:13:18.000]  並要在耶路撒冷
[00:13:18.000 --> 00:13:20.000]  猶太傳遞
[00:13:20.000 --> 00:13:21.000]  撒瑪利亞
[00:13:21.000 --> 00:13:23.000]  直到地極
[00:13:23.000 --> 00:13:25.000]  作我的見證
[00:13:25.000 --> 00:13:28.000]  我不知道你們有沒有這樣的經歷
[00:13:28.000 --> 00:13:31.000]  我最近留意到我的親戚
[00:13:31.000 --> 00:13:33.000]  他剛剛信主
[00:13:33.000 --> 00:13:34.000]  差不多十年
[00:13:34.000 --> 00:13:37.000]  這十年我看到他
[00:13:37.000 --> 00:13:39.000]  就是這樣成長
[00:13:39.000 --> 00:13:42.000]  有一次他就開始有個想法
[00:13:42.000 --> 00:13:43.000]  他就說
[00:13:43.000 --> 00:13:46.000]  不如我們去馬來西亞
[00:13:46.000 --> 00:13:48.000]  和我們的親戚
[00:13:48.000 --> 00:13:50.000]  來傳福音
[00:13:50.000 --> 00:13:53.000]  我看到的時候就想到
[00:13:53.000 --> 00:13:56.000]  很多年前我都是文文信主之後
[00:13:56.000 --> 00:13:57.000]  是這樣的
[00:13:57.000 --> 00:13:59.000]  你就發覺原來
[00:13:59.000 --> 00:14:02.000]  我們真正要做一個耶穌的門徒的人
[00:14:02.000 --> 00:14:04.000]  我們會文文
[00:14:04.000 --> 00:14:06.000]  神會將那個心
[00:14:06.000 --> 00:14:08.000]  放在我們身邊的人
[00:14:08.000 --> 00:14:10.000]  那個氛圍越來越大
[00:14:10.000 --> 00:14:11.000]  開始的時候
[00:14:11.000 --> 00:14:12.000]  你信主的時候
[00:14:12.000 --> 00:14:14.000]  可能你是影響到你的同事
[00:14:14.000 --> 00:14:16.000]  也是回來教會
[00:14:16.000 --> 00:14:18.000]  接著你又文文
[00:14:18.000 --> 00:14:19.000]  能夠將這個福音
[00:14:19.000 --> 00:14:21.000]  傳給你的家人
[00:14:21.000 --> 00:14:23.000]  接著你又慢慢想想
[00:14:23.000 --> 00:14:25.000]  我親戚還有誰沒有信
[00:14:25.000 --> 00:14:27.000]  你看看你
[00:14:27.000 --> 00:14:28.000]  上帝就是這樣
[00:14:28.000 --> 00:14:31.000]  將一個這樣的影響力
[00:14:31.000 --> 00:14:33.000]  為他做見證的影響力
[00:14:33.000 --> 00:14:34.000]  的心智
[00:14:34.000 --> 00:14:36.000]  放在我們心靈裏面
[00:14:36.000 --> 00:14:40.000]  周考是我們教會
[00:14:40.000 --> 00:14:42.000]  去年參與的一個很大的祝福
[00:14:42.000 --> 00:14:45.000]  我也想和大家分享一下
[00:14:45.000 --> 00:14:46.000]  這個時光
[00:14:46.000 --> 00:14:48.000]  他的概念是什麼
[00:14:48.000 --> 00:14:49.000]  他的意義是什麼
[00:14:49.000 --> 00:14:51.000]  我覺得很震撼
[00:14:51.000 --> 00:14:55.000]  激勵我們教會的弟兄姊妹是什麼
[00:14:55.000 --> 00:14:57.000]  是那個意象
[00:14:57.000 --> 00:14:59.000]  我們不知道我們可以做幾年
[00:14:59.000 --> 00:15:01.000]  但是聖經說
[00:15:01.000 --> 00:15:03.000]  趁八天
[00:15:03.000 --> 00:15:05.000]  我們可以做我們就做
[00:15:05.000 --> 00:15:10.000]  他竟然可以去一個市裏面
[00:15:10.000 --> 00:15:12.000]  有一千間教會
[00:15:12.000 --> 00:15:14.000]  我們可以去參與
[00:15:14.000 --> 00:15:19.000]  去將這個兒童需要的愛
[00:15:19.000 --> 00:15:20.000]  帶給他們
[00:15:20.000 --> 00:15:22.000]  因為這群兒童
[00:15:22.000 --> 00:15:24.000]  他們是有父母的孤兒
[00:15:24.000 --> 00:15:26.000]  為什麼叫做有父母的孤兒
[00:15:26.000 --> 00:15:28.000]  因為他們是留守兒童
[00:15:28.000 --> 00:15:30.000]  爸爸媽媽一年見他們一次
[00:15:30.000 --> 00:15:32.000]  因為為了生計
[00:15:32.000 --> 00:15:34.000]  要出去外省那裏打工
[00:15:34.000 --> 00:15:37.000]  所以小朋友面對很多很多的問題
[00:15:37.000 --> 00:15:38.000]  情緒的問題
[00:15:38.000 --> 00:15:39.000]  心理的問題
[00:15:39.000 --> 00:15:40.000]  安全的問題
[00:15:40.000 --> 00:15:44.000]  教會竟然有機會這樣來服事
[00:15:44.000 --> 00:15:45.000]  而且去服事
[00:15:45.000 --> 00:15:48.000]  去年我們廣福堂去了十七間
[00:15:48.000 --> 00:15:50.000]  但是因為我們去了
[00:15:50.000 --> 00:15:52.000]  當地的教會就被激勵
[00:15:52.000 --> 00:15:54.000]  就開了差不多一百間
[00:15:54.000 --> 00:15:56.000]  都做了下令營
[00:15:56.000 --> 00:15:57.000]  第一次
[00:15:57.000 --> 00:15:58.000]  你想想
[00:15:58.000 --> 00:16:01.000]  上帝讓我們這樣參與一個事工
[00:16:01.000 --> 00:16:02.000]  是多麼的偉大
[00:16:02.000 --> 00:16:04.000]  所以還有千幾間
[00:16:04.000 --> 00:16:06.000]  很多很多的小朋友
[00:16:06.000 --> 00:16:08.000]  沒有聽過耶穌的愛
[00:16:08.000 --> 00:16:11.000]  沒有真的被一些人
[00:16:11.000 --> 00:16:14.000]  被他們感覺到很重視很重視
[00:16:14.000 --> 00:16:18.000]  上帝就好像給我們有這個福氣
[00:16:18.000 --> 00:16:21.000]  能夠將我們為祂做見證的影響力
[00:16:21.000 --> 00:16:23.000]  由香港這個地方
[00:16:23.000 --> 00:16:25.000]  去到十七間教會
[00:16:25.000 --> 00:16:27.000]  今年我們又要去了
[00:16:27.000 --> 00:16:28.000]  我不知道有幾間
[00:16:28.000 --> 00:16:30.000]  但是我們就發覺
[00:16:30.000 --> 00:16:31.000]  我們一去
[00:16:31.000 --> 00:16:34.000]  原來可以刺激到幾十間其他的教會
[00:16:34.000 --> 00:16:36.000]  都這樣來做
[00:16:36.000 --> 00:16:40.000]  這些就是上帝在我們當中的祝福
[00:16:40.000 --> 00:16:41.000]  但是弟兄姊妹
[00:16:41.000 --> 00:16:43.000]  這些的影響力
[00:16:43.000 --> 00:16:45.000]  無論是你的家也好
[00:16:45.000 --> 00:16:47.000]  無論是宣教的時光也好
[00:16:47.000 --> 00:16:49.000]  大家都要留意一件事
[00:16:49.000 --> 00:16:51.000]  什麼是我們的障礙
[00:16:51.000 --> 00:16:53.000]  什麼是我們的障礙呢
[00:16:53.000 --> 00:16:54.000]  第一
[00:16:54.000 --> 00:16:58.000]  就是我們的愛世界的心
[00:16:58.000 --> 00:17:01.000]  如果我們仍然是有愛世界的心
[00:17:01.000 --> 00:17:03.000]  有時會難了我們
[00:17:03.000 --> 00:17:04.000]  放棄一些東西
[00:17:04.000 --> 00:17:08.000]  我記得去年和青年區弟兄姊妹說過
[00:17:08.000 --> 00:17:10.000]  我們是用什麼
