
[00:00:00.000 --> 00:00:02.000]  各位電影節目來賓,早晨
[00:06:52.000 --> 00:06:54.000]  去示威一下
[00:06:54.000 --> 00:06:55.000]  就鬧彆扭
[00:06:55.000 --> 00:06:57.000]  我爸爸說你不要去
[00:06:57.000 --> 00:06:59.000]  那艘船泊在大海那裡
[00:06:59.000 --> 00:07:00.000]  我受不了
[00:07:00.000 --> 00:07:02.000]  但你知道小朋友不聽
[00:07:02.000 --> 00:07:04.000]  只用眼淚回應他
[00:07:04.000 --> 00:07:05.000]  只要我爸爸搞我不行
[00:07:05.000 --> 00:07:08.000]  第二天一大早就把我帶去大船那裡
[00:07:08.000 --> 00:07:11.000]  大家知道要坐那些叫做博艇
[00:07:11.000 --> 00:07:12.000]  我們叫瀑布仔
[00:07:12.000 --> 00:07:14.000]  就瀑瀑瀑瀑瀑瀑瀑
[00:07:14.000 --> 00:07:16.000]  瀑一個多小時
[00:07:16.000 --> 00:07:20.000]  那一程是吐了幾次
[00:07:20.000 --> 00:07:22.000]  去到那裡都未至於
[00:07:22.000 --> 00:07:24.000]  那艘大船真的很大
[00:07:24.000 --> 00:07:27.000]  那些是大郵輪的船
[00:07:27.000 --> 00:07:29.000]  我看著我爸爸
[00:07:29.000 --> 00:07:30.000]  怎麼上去
[00:07:30.000 --> 00:07:31.000]  就走上去
[00:07:31.000 --> 00:07:34.000]  怎麼上去就走那條承梯
[00:07:34.000 --> 00:07:36.000]  中間那個洞是穿得下去的
[00:07:36.000 --> 00:07:38.000]  你知道我五歲有多大個人
[00:07:38.000 --> 00:07:40.000]  但走這裡樓底都高
[00:07:40.000 --> 00:07:41.000]  比這裡樓底高幾倍
[00:07:41.000 --> 00:07:43.000]  兩三層樓
[00:07:43.000 --> 00:07:45.000]  我都印象不記得走了多久
[00:07:45.000 --> 00:07:46.000]  終於走完
[00:07:46.000 --> 00:07:48.000]  但走到上去腳都軟了
[00:07:48.000 --> 00:07:50.000]  跟著我爸爸說
[00:07:50.000 --> 00:07:51.000]  爸爸跟我說
[00:07:51.000 --> 00:07:52.000]  你又說來
[00:07:52.000 --> 00:07:54.000]  就看你壞了
[00:07:54.000 --> 00:07:55.000]  但去完那次
[00:07:55.000 --> 00:07:57.000]  了解了爸爸工作的地方
[00:07:57.000 --> 00:08:00.000]  我就覺得原來爸爸很辛苦
[00:08:00.000 --> 00:08:02.000]  真的飄洋過海
[00:08:02.000 --> 00:08:04.000]  為了家裡有餐溫飽
[00:08:04.000 --> 00:08:05.000]  所以從此以後
[00:08:05.000 --> 00:08:08.000]  我就不夠膽再發爸爸媽媽脾氣
[00:08:08.000 --> 00:08:11.000]  而且很尊敬爸爸
[00:08:11.000 --> 00:08:12.000]  終於我爸爸
[00:08:12.000 --> 00:08:13.000]  順了主
[00:08:13.000 --> 00:08:14.000]  也安息主懷了
[00:08:14.000 --> 00:08:16.000]  也想到父親節
[00:08:16.000 --> 00:08:18.000]  一些特性
[00:08:18.000 --> 00:08:20.000]  鼓勵一下在座的父親
[00:08:20.000 --> 00:08:22.000]  我們都要著重那種
[00:08:22.000 --> 00:08:24.000]  跟子女彼此互動的關係
[00:08:24.000 --> 00:08:26.000]  特別那種陪伴
[00:08:26.000 --> 00:08:28.000]  那種留心子女的需要
[00:08:28.000 --> 00:08:32.000]  跟他們共同培養一些興趣
[00:08:32.000 --> 00:08:33.000]  能夠幫助他們
[00:08:33.000 --> 00:08:36.000]  在人生裡有一個美好的回憶
[00:08:36.000 --> 00:08:39.000]  也都需要耐性
[00:08:39.000 --> 00:08:41.000]  你知道有時候小朋友
[00:08:41.000 --> 00:08:42.000]  一時是天使
[00:08:42.000 --> 00:08:43.000]  一時是魔鬼
[00:08:43.000 --> 00:08:45.000]  總是摸我們的底線
[00:08:45.000 --> 00:08:47.000]  和挑戰我們的容忍程度
[00:08:47.000 --> 00:08:49.000]  但依著這份忍耐
[00:08:49.000 --> 00:08:51.000]  你要把握很適當的時間
[00:08:51.000 --> 00:08:52.000]  他需要你的時候
[00:08:52.000 --> 00:08:53.000]  你就在那裡
[00:08:53.000 --> 00:08:54.000]  世上很可惜
[00:08:54.000 --> 00:08:56.000]  有些叫做absent father
[00:08:56.000 --> 00:08:57.000]  曾經何時
[00:08:57.000 --> 00:08:59.000]  我都以為我爸爸absent了
[00:08:59.000 --> 00:09:01.000]  但原來present father
[00:09:01.000 --> 00:09:02.000]  是很重要的
[00:09:02.000 --> 00:09:04.000]  讓子女能夠有一個
[00:09:04.000 --> 00:09:06.000]  更好的環境
[00:09:06.000 --> 00:09:07.000]  孕育他們的生命
[00:09:07.000 --> 00:09:09.000]  能夠有更好的成長
[00:09:09.000 --> 00:09:10.000]  當然作為爸爸
[00:09:10.000 --> 00:09:13.000]  都要幫忙家裡的家務
[00:09:13.000 --> 00:09:15.000]  有時候都要欣賞太太
[00:09:15.000 --> 00:09:16.000]  那你試一下
[00:09:16.000 --> 00:09:17.000]  一個太太
[00:09:17.000 --> 00:09:19.000]  她要照顧家庭
[00:09:19.000 --> 00:09:20.000]  如果是在職的太太
[00:09:20.000 --> 00:09:22.000]  就更加厲害
[00:09:22.000 --> 00:09:23.000]  我太太這幾年
[00:09:23.000 --> 00:09:25.000]  就不需要再工作了
[00:09:25.000 --> 00:09:26.000]  因為她教了三十年書
[00:09:26.000 --> 00:09:28.000]  她說夠了
[00:09:28.000 --> 00:09:30.000]  到現在她是家庭主婦
[00:09:30.000 --> 00:09:32.000]  有時候都要幫幫忙
[00:09:32.000 --> 00:09:33.000]  就不是奉旨回到家裡
[00:09:33.000 --> 00:09:34.000]  斟茶遞水
[00:09:34.000 --> 00:09:36.000]  一起努力
[00:09:36.000 --> 00:09:37.000]  這樣的互動
[00:09:37.000 --> 00:09:39.000]  能夠讓這個家的溫度
[00:09:39.000 --> 00:09:41.000]  更加提升
[00:09:41.000 --> 00:09:42.000]  以下有一條片
[00:09:42.000 --> 00:09:44.000]  我在網上見過
[00:09:44.000 --> 00:09:45.000]  挺好
[00:09:45.000 --> 00:09:46.000]  這條片是得獎的
[00:09:46.000 --> 00:09:48.000]  但這條片不說話的
[00:09:48.000 --> 00:09:50.000]  大家一起欣賞一下
[00:09:53.000 --> 00:09:55.000]  (電車聲)
[00:10:23.000 --> 00:10:48.000]  (音樂)
[00:10:48.000 --> 00:10:50.000]  看到父愛
[00:10:50.000 --> 00:10:52.000]  這條片沒什麼好說的
[00:10:52.000 --> 00:10:53.000]  但你看到
[00:10:53.000 --> 00:10:55.000]  不知道大家心裡會不會觸動
[00:10:55.000 --> 00:10:57.000]  當然可能我們
[00:10:57.000 --> 00:10:59.000]  如果套落我們現實爸爸
[00:10:59.000 --> 00:11:01.000]  可能還有很多欠缺
[00:11:01.000 --> 00:11:02.000]  但我想每一個爸爸
[00:11:02.000 --> 00:11:04.000]  心裡都很想這樣
[00:11:04.000 --> 00:11:06.000]  遮風擋雨
[00:11:06.000 --> 00:11:07.000]  最近香港天氣都很變幻
[00:11:07.000 --> 00:11:09.000]  莫測突然間黑雨
[00:11:09.000 --> 00:11:11.000]  打風打雨的時候
[00:11:11.000 --> 00:11:12.000]  這件大衣
[00:11:12.000 --> 00:11:14.000]  扯緊了
[00:11:14.000 --> 00:11:15.000]  濕了
[00:11:15.000 --> 00:11:16.000]  很努力
[00:11:16.000 --> 00:11:18.000]  陽光普照之後
[00:11:18.000 --> 00:11:20.000]  放鬆一下
[00:11:20.000 --> 00:11:21.000]  拿出來的
[00:11:21.000 --> 00:11:22.000]  有太太的衣服
[00:11:22.000 --> 00:11:24.000]  有三個兒女的衣服
[00:11:24.000 --> 00:11:26.000]  維保他們的安全
[00:11:26.000 --> 00:11:27.000]  很窩心
[00:11:27.000 --> 00:11:28.000]  作為父親的我
[00:11:28.000 --> 00:11:30.000]  有時候看這條片
[00:11:30.000 --> 00:11:32.000]  都很得提醒
[00:11:32.000 --> 00:11:34.000]  其實爸爸內心
[00:11:34.000 --> 00:11:36.000]  都是想這樣
[00:11:36.000 --> 00:11:38.000]  愛這個字
[00:11:38.000 --> 00:11:39.000]  如果用簡體
[00:11:39.000 --> 00:11:41.000]  是明白不到裡面的精髓
[00:11:41.000 --> 00:11:43.000]  是繁體才明白到
[00:11:43.000 --> 00:11:45.000]  愛的中間是什麼
[00:11:45.000 --> 00:11:47.000]  心
[00:11:47.000 --> 00:11:49.000]  你拿走的心就是仇
[00:11:49.000 --> 00:11:51.000]  愛是要用心去領受
[00:11:51.000 --> 00:11:53.000]  去感受
[00:11:53.000 --> 00:11:54.000]  愛是一種觸動
[00:11:54.000 --> 00:11:56.000]  愛不是一種計算
[00:11:56.000 --> 00:11:57.000]  愛不是一種
[00:11:57.000 --> 00:11:59.000]  你可以計算出來的東西
[00:11:59.000 --> 00:12:01.000]  愛不是用你的腦袋去接收
[00:12:01.000 --> 00:12:04.000]  愛不是你用分析去處理
[00:12:04.000 --> 00:12:06.000]  不是用分數去打
[00:12:06.000 --> 00:12:08.000]  這個究竟愛我多少
[00:12:08.000 --> 00:12:11.000]  愛其實是要用你的心去領受
[00:12:11.000 --> 00:12:14.000]  你才知道愛為何物
[00:12:14.000 --> 00:12:16.000]  剛剛你們程序表
[00:12:16.000 --> 00:12:18.000]  這篇文章都是講述
[00:12:18.000 --> 00:12:19.000]  李成林牧師
[00:12:19.000 --> 00:12:21.000]  是一位我非常尊敬的牧者
[00:12:21.000 --> 00:12:22.000]  他的安息禮上
[00:12:22.000 --> 00:12:24.000]  三位兒女對這位爸爸
[00:12:24.000 --> 00:12:26.000]  有一些的悼詞表達
[00:12:26.000 --> 00:12:28.000]  其中一封是來自阿Mo
[00:12:28.000 --> 00:12:29.000]  啟賢弟兄
[00:12:29.000 --> 00:12:31.000]  他寫給爸爸一封信
[00:12:31.000 --> 00:12:33.000]  三十一歲半的他
[00:12:33.000 --> 00:12:36.000]  經過一千三百六十多日的難處
[00:12:36.000 --> 00:12:38.000]  但這位爸爸的陪伴
[00:12:38.000 --> 00:12:41.000]  無聲但默默的支持
[00:12:41.000 --> 00:12:43.000]  那種無微不至的付出
[00:12:43.000 --> 00:12:45.000]  那種真誠的表達
[00:12:45.000 --> 00:12:47.000]  用這個兒子
[00:12:47.000 --> 00:12:50.000]  曾經兒子在最困難的時間
[00:12:50.000 --> 00:12:53.000]  發爸爸脾氣
[00:12:53.000 --> 00:12:54.000]  很不容易
[00:12:54.000 --> 00:12:56.000]  病的人很容易
[00:12:56.000 --> 00:12:58.000]  而且發當然是最近那個發下去
[00:12:58.000 --> 00:13:01.000]  但爸爸沒有反應
[00:13:01.000 --> 00:13:02.000]  沒有回應
[00:13:02.000 --> 00:13:03.000]  也沒有罵他
[00:13:03.000 --> 00:13:05.000]  只是默默地用他
[00:13:05.000 --> 00:13:07.000]  強有力溫暖的雙手
[00:13:07.000 --> 00:13:10.000]  拍一拍他的兒子啟賢
[00:13:10.000 --> 00:13:12.000]  你知道男人不喜歡說話
[00:13:12.000 --> 00:13:14.000]  有時候拍幾下
[00:13:14.000 --> 00:13:15.000]  就收攏了
[00:13:15.000 --> 00:13:17.000]  所以啟賢這位兒子
[00:13:17.000 --> 00:13:20.000]  他馬上跟爸爸說對不起
[00:13:20.000 --> 00:13:22.000]  在啟賢的文章裡提及
[00:13:22.000 --> 00:13:24.000]  爸爸給了他一張信
[00:13:24.000 --> 00:13:27.000]  就是用廚房的手紙寫下
[00:13:27.000 --> 00:13:29.000]  字體也有些震動
[00:13:29.000 --> 00:13:32.000]  寫下啟賢加油
[00:13:32.000 --> 00:13:34.000]  這個兒子體會爸爸
[00:13:34.000 --> 00:13:37.000]  聖林是豐盛的森林
[00:13:37.000 --> 00:13:40.000]  是講到他那份對兒子
[00:13:40.000 --> 00:13:42.000]  那種不離不棄的愛
[00:13:42.000 --> 00:13:44.000]  那份堅持勉勵這個兒子
[00:13:44.000 --> 00:13:45.000]  要繼續努力
[00:13:45.000 --> 00:13:46.000]  所以他答應爸爸
[00:13:46.000 --> 00:13:48.000]  無論多艱難
[00:13:48.000 --> 00:13:50.000]  他都願意繼續努力
[00:13:50.000 --> 00:13:51.000]  剛才跟大家說的
[00:13:51.000 --> 00:13:53.000]  路加福音是一章七字
[00:13:53.000 --> 00:13:57.000]  九至十三節的經文
[00:13:57.000 --> 00:14:00.000]  是講到一個祈求
[00:14:00.000 --> 00:14:01.000]  經文這樣說
[00:14:01.000 --> 00:14:02.000]  我又告訴你們
[00:14:02.000 --> 00:14:03.000]  我是耶穌
[00:14:03.000 --> 00:14:04.000]  告訴那些人聽
[00:14:04.000 --> 00:14:06.000]  你們祈求就給你們尋找
[00:14:06.000 --> 00:14:09.000]  尋見叩門就給你們開門
[00:14:09.000 --> 00:14:11.000]  一位犯祈求的就得罪
[00:14:11.000 --> 00:14:12.000]  尋找的就尋見
[00:14:12.000 --> 00:14:15.000]  叩門的就給你們開門
[00:14:15.000 --> 00:14:16.000]  你們中間作父親的
[00:14:16.000 --> 00:14:18.000]  誰有兒子求餅
[00:14:18.000 --> 00:14:19.000]  反給他石頭
[00:14:19.000 --> 00:14:21.000]  求魚反拿蛇
[00:14:21.000 --> 00:14:22.000]  當魚給他
[00:14:22.000 --> 00:14:24.000]  求雞蛋反給他蠍子
[00:14:24.000 --> 00:14:26.000]  你們雖然不好
[00:14:26.000 --> 00:14:28.000]  尚且知道拿好東西給兒女
[00:14:28.000 --> 00:14:31.000]  何況天父豈不更將聖靈給
[00:14:31.000 --> 00:14:33.000]  求他的人嗎
[00:14:33.000 --> 00:14:35.000]  這裡說的是一個祈求
[00:14:35.000 --> 00:14:36.000]  一個求
[00:14:36.000 --> 00:14:37.000]  一個訴求
[00:14:37.000 --> 00:14:39.000]  人什麼時候去求
[00:14:39.000 --> 00:14:41.000]  就是當你知道自己有需要
[00:14:41.000 --> 00:14:43.000]  當你知道自己沒辦法
[00:14:43.000 --> 00:14:44.000]  在其他方面
[00:14:44.000 --> 00:14:45.000]  或者自己搞得定
[00:14:45.000 --> 00:14:46.000]  你就會求
[00:14:46.000 --> 00:14:48.000]  所以宗教有句說話
[00:14:48.000 --> 00:14:50.000]  在家靠父母
[00:14:50.000 --> 00:14:52.000]  出外就靠朋友
[00:14:52.000 --> 00:14:54.000]  所以在家就會問父母
[00:14:54.000 --> 00:14:57.000]  我小女兒當她入大學的時候
[00:14:57.000 --> 00:14:58.000]  不知為什麼
[00:14:58.000 --> 00:14:59.000]  她又找了一個門路
[00:14:59.000 --> 00:15:00.000]  她說爸爸
[00:15:00.000 --> 00:15:02.000]  我有機會過兩年西班牙讀書
[00:15:02.000 --> 00:15:04.000]  她真的問了我一句
[00:15:04.000 --> 00:15:05.000]  那你支不支持
[00:15:05.000 --> 00:15:06.000]  其實大家明白
[00:15:06.000 --> 00:15:07.000]  支不支持
[00:15:07.000 --> 00:15:09.000]  就是付不付錢去花
[00:15:09.000 --> 00:15:10.000]  我說好啊
[00:15:10.000 --> 00:15:12.000]  對你的人生有一個好的發展
[00:15:12.000 --> 00:15:14.000]  那就去吧
[00:15:14.000 --> 00:15:16.000]  作為爸爸每個人都是這樣的
[00:15:16.000 --> 00:15:18.000]  你求你生活所需
[00:15:18.000 --> 00:15:20.000]  可以有能力做得到的
[00:15:20.000 --> 00:15:22.000]  那就給吧
[00:15:22.000 --> 00:15:23.000]  這個聖經所說
[00:15:23.000 --> 00:15:24.000]  是一個生活所需
[00:15:24.000 --> 00:15:27.000]  這個聖經不是說求超級豐裕
[00:15:27.000 --> 00:15:29.000]  超級的成就
[00:15:29.000 --> 00:15:30.000]  發財發達
[00:15:30.000 --> 00:15:31.000]  不是這些
[00:15:31.000 --> 00:15:33.000]  是說人生的基本需要
[00:15:33.000 --> 00:15:35.000]  所以從這個角度
[00:15:35.000 --> 00:15:38.000]  Marslow在1943年已經說了
[00:15:38.000 --> 00:15:40.000]  人的需要的五個層面
[00:15:40.000 --> 00:15:41.000]  當然這個分析不錯
[00:15:41.000 --> 00:15:44.000]  不過這個分析不是夠詳盡
[00:15:44.000 --> 00:15:47.000]  人的宿命方面這裡沒有太多說
[00:15:47.000 --> 00:15:48.000]  雖然有安全感
[00:15:48.000 --> 00:15:50.000]  有些成就感這些事
[00:15:50.000 --> 00:15:51.000]  但是靈裡面
[00:15:51.000 --> 00:15:53.000]  與神的關係這裡沒有提
[00:15:53.000 --> 00:15:55.000]  但更重要的是與神的關係
[00:15:55.000 --> 00:15:58.000]  所以這個金字塔
[00:15:58.000 --> 00:15:59.000]  從底層開始
[00:15:59.000 --> 00:16:01.000]  就是一些生理的需要
[00:16:01.000 --> 00:16:04.000]  從一個安全的需要
[00:16:04.000 --> 00:16:06.000]  從一個人際互動的需要
[00:16:06.000 --> 00:16:09.000]  從一個被尊重被愛的需要
[00:16:09.000 --> 00:16:11.000]  到自己能夠實現理想的需要
