
[00:00:00.000 --> 00:00:02.000]  提醒姐妹們平安
[00:01:41.000 --> 00:01:45.000]  在人聽起來 你那件是小事
[00:01:45.000 --> 00:01:47.000]  但是你自己面對的時候
[00:01:47.000 --> 00:01:49.000]  你覺得是大事
[00:01:49.000 --> 00:01:53.000]  因為他不是站在你的位置去看這件事
[00:01:53.000 --> 00:01:55.000]  去感受這件事
[00:01:55.000 --> 00:01:58.000]  所以你覺得不要去
[00:01:58.000 --> 00:02:01.000]  意思是不要用你的標準
[00:02:01.000 --> 00:02:04.000]  用你的感受去判斷一個人
[00:02:04.000 --> 00:02:06.000]  你真的是幾人有錢
[00:02:06.000 --> 00:02:08.000]  你真的太過
[00:02:08.000 --> 00:02:12.000]  好像看小事變得這麼大
[00:02:12.000 --> 00:02:16.000]  因為你感受不到他的痛
[00:02:16.000 --> 00:02:20.000]  還有呢 大人物和小人物
[00:02:20.000 --> 00:02:23.000]  今天我們身邊很多人都是大人物
[00:02:23.000 --> 00:02:28.000]  譬如你能夠去做宣教
[00:02:28.000 --> 00:02:30.000]  去很多地方宣教
[00:02:30.000 --> 00:02:32.000]  好像保羅一樣
[00:02:32.000 --> 00:02:34.000]  是一個大人物
[00:02:34.000 --> 00:02:38.000]  但是你只能夠在家裡做家庭主婦
[00:02:38.000 --> 00:02:40.000]  在教會裡面做招待
[00:02:40.000 --> 00:02:42.000]  或者有時候做一些總務
[00:02:42.000 --> 00:02:44.000]  我是不是小人物呢
[00:02:44.000 --> 00:02:46.000]  我是不是大人物呢
[00:02:46.000 --> 00:02:49.000]  偉大和微小
[00:02:49.000 --> 00:02:54.000]  這個我們真的 大家很明白了
[00:02:54.000 --> 00:02:57.000]  有些人在顯微鏡的底下
[00:02:57.000 --> 00:02:59.000]  去看一顆細胞
[00:02:59.000 --> 00:03:02.000]  看一個病毒 病菌
[00:03:02.000 --> 00:03:04.000]  很小的
[00:03:04.000 --> 00:03:08.000]  但是那種破壞力 殺傷力
[00:03:08.000 --> 00:03:10.000]  可以去到很大 是不是
[00:03:10.000 --> 00:03:12.000]  所以今天為什麼這麼多人病呢
[00:03:12.000 --> 00:03:16.000]  這麼多莫名其妙的病走出來呢
[00:03:16.000 --> 00:03:19.000]  可能是因為一顆細細的病菌
[00:03:19.000 --> 00:03:23.000]  所以也很難說什麼是偉大什麼是微小
[00:03:23.000 --> 00:03:25.000]  微小的就沒有什麼作用
[00:03:25.000 --> 00:03:28.000]  沒有什麼威力
[00:03:28.000 --> 00:03:30.000]  也不一定
[00:03:30.000 --> 00:03:33.000]  還有就是重要和不重要
[00:03:33.000 --> 00:03:35.000]  你知道我們的觀念上
[00:03:35.000 --> 00:03:38.000]  整天都覺得這個人做這麼多事情
[00:03:38.000 --> 00:03:41.000]  在教會裡面又做主席
[00:03:41.000 --> 00:03:46.000]  他很重要
[00:03:46.000 --> 00:03:49.000]  但是我們這些真的又沒有名字
[00:03:49.000 --> 00:03:51.000]  又沒有好的背景
[00:03:51.000 --> 00:03:52.000]  又沒有好的地位
[00:03:52.000 --> 00:03:54.000]  我們是Nobody
[00:03:54.000 --> 00:03:56.000]  我們不重要
[00:03:56.000 --> 00:03:59.000]  我真的有時覺得
[00:03:59.000 --> 00:04:03.000]  在教會裡面應該打破這個觀念
[00:04:03.000 --> 00:04:06.000]  因為雅各書都提醒我們
[00:04:06.000 --> 00:04:09.000]  教會不會有階級觀念
[00:04:09.000 --> 00:04:11.000]  當一個有錢的人進來
[00:04:11.000 --> 00:04:13.000]  他打扮得很漂亮
[00:04:13.000 --> 00:04:15.000]  珠光寶氣
[00:04:15.000 --> 00:04:19.000]  就要坐上位
[00:04:19.000 --> 00:04:22.000]  然後那些很窮的
[00:04:22.000 --> 00:04:25.000]  衣衫藍柳那些
[00:04:25.000 --> 00:04:27.000]  坐角落頭 坐旁邊
[00:04:27.000 --> 00:04:29.000]  或者坐後面
[00:04:29.000 --> 00:04:33.000]  甚至真的希望不會我們的語台是這樣
[00:04:33.000 --> 00:04:35.000]  你經常坐慣那個位
[00:04:35.000 --> 00:04:38.000]  因為你今天遲到 被人坐了
[00:04:38.000 --> 00:04:40.000]  你就不要走過去說
[00:04:40.000 --> 00:04:42.000]  起床 這是我的位
[00:04:42.000 --> 00:04:45.000]  麻煩你坐那邊 那邊有位
[00:04:45.000 --> 00:04:48.000]  聖經裡面教我們不要這樣做
[00:04:48.000 --> 00:04:51.000]  不要將人分開等級
[00:04:51.000 --> 00:04:54.000]  就算那個人經常送禮物給你
[00:04:54.000 --> 00:04:56.000]  經常請你吃飯
[00:04:56.000 --> 00:04:58.000]  你覺得他是一個很重要的人物
[00:04:58.000 --> 00:05:01.000]  看得起你 又很支持你
[00:05:01.000 --> 00:05:02.000]  很愛護你
[00:05:02.000 --> 00:05:04.000]  你也不要只關心他
[00:05:04.000 --> 00:05:06.000]  去探訪只探望他
[00:05:06.000 --> 00:05:09.000]  那些又老又弱
[00:05:09.000 --> 00:05:11.000]  又真的很貧苦的
[00:05:11.000 --> 00:05:13.000]  我們就不管他
[00:05:13.000 --> 00:05:16.000]  這就是看我們定義
[00:05:16.000 --> 00:05:19.000]  什麼是重要 什麼是不重要
[00:05:19.000 --> 00:05:22.000]  後面我會再多說一些
[00:05:22.000 --> 00:05:26.000]  知名度高和知名度低
[00:05:26.000 --> 00:05:30.000]  這個人我整個社區都認識他
[00:05:30.000 --> 00:05:32.000]  什麼獎什麼獎
[00:05:32.000 --> 00:05:35.000]  我們就很尊崇他
[00:05:35.000 --> 00:05:37.000]  很崇拜他
[00:05:37.000 --> 00:05:41.000]  但是那些真是無名小子
[00:05:41.000 --> 00:05:44.000]  我們就好像看他不在眼內
[00:05:44.000 --> 00:05:45.000]  他走過來和你聊天
[00:05:45.000 --> 00:05:47.000]  你都看 都不想看他
[00:05:47.000 --> 00:05:50.000]  你都不想聽他
[00:05:50.000 --> 00:05:52.000]  這個就是在我們的觀念上面
[00:05:52.000 --> 00:05:55.000]  有時又對又錯
[00:05:55.000 --> 00:05:57.000]  還有就是
[00:05:57.000 --> 00:06:00.000]  在我們從事的教導上面
[00:06:00.000 --> 00:06:04.000]  我就經常都會被人這樣教訓
[00:06:04.000 --> 00:06:06.000]  大事化小
[00:06:06.000 --> 00:06:08.000]  小事化無
[00:06:08.000 --> 00:06:09.000]  你記住
[00:06:09.000 --> 00:06:12.000]  有些人沒事就變有事
[00:06:12.000 --> 00:06:14.000]  根本都不需要提出來
[00:06:14.000 --> 00:06:16.000]  這件事是你這麼個人的
[00:06:16.000 --> 00:06:18.000]  但是他又變成
[00:06:18.000 --> 00:06:20.000]  一見自己個人很小的事
[00:06:20.000 --> 00:06:25.000]  就擴大到全世界的人都知道
[00:06:25.000 --> 00:06:27.000]  但是我們的父母
[00:06:27.000 --> 00:06:29.000]  因為我們六兄弟姐妹
[00:06:29.000 --> 00:06:30.000]  很多的
[00:06:30.000 --> 00:06:32.000]  一定是有相愛的時間
[00:06:32.000 --> 00:06:35.000]  都有一陣子有些爭論的
[00:06:35.000 --> 00:06:38.000]  我們就算有時有些問題發生
[00:06:38.000 --> 00:06:40.000]  父母當然說
[00:06:40.000 --> 00:06:41.000]  大事化小
[00:06:41.000 --> 00:06:42.000]  小事化無
[00:06:42.000 --> 00:06:45.000]  你去社會做事都要這樣
[00:06:45.000 --> 00:06:46.000]  不然的話
[00:06:46.000 --> 00:06:48.000]  你就去到哪裡都做什麼
[00:06:48.000 --> 00:06:49.000]  生事
[00:06:49.000 --> 00:06:53.000]  做一個整天都無中生有的人
[00:06:53.000 --> 00:06:55.000]  還有你有沒有聽過這個教導
[00:06:55.000 --> 00:06:57.000]  就是小事偷針
[00:06:57.000 --> 00:06:59.000]  大事偷什麼
[00:06:59.000 --> 00:07:00.000]  金
[00:07:00.000 --> 00:07:02.000]  就是教我們
[00:07:02.000 --> 00:07:04.000]  那個習慣上面
[00:07:04.000 --> 00:07:06.000]  你不要小看你小小的那些
[00:07:06.000 --> 00:07:07.000]  現在你
[00:07:07.000 --> 00:07:08.000]  譬如有個嬰兒
[00:07:08.000 --> 00:07:10.000]  有個孫子孫女
[00:07:10.000 --> 00:07:12.000]  他們幾個月或者十幾個月
[00:07:12.000 --> 00:07:14.000]  或者都很小的兩三歲
[00:07:14.000 --> 00:07:16.000]  你不要小看他們
[00:07:16.000 --> 00:07:20.000]  現在所學的東西
[00:07:20.000 --> 00:07:22.000]  他多數都是學大人的
[00:07:22.000 --> 00:07:24.000]  爸爸是這樣的學爸爸
[00:07:24.000 --> 00:07:26.000]  媽媽是這樣的學媽媽
[00:07:26.000 --> 00:07:27.000]  哥哥是這樣的姐姐是這樣的
[00:07:27.000 --> 00:07:29.000]  他就學哥哥姐姐
[00:07:29.000 --> 00:07:31.000]  好的習慣非常之好
[00:07:31.000 --> 00:07:34.000]  但是如果我們父母
[00:07:34.000 --> 00:07:37.000]  或者我們的長輩
[00:07:37.000 --> 00:07:40.000]  做些事出來是不好的
[00:07:40.000 --> 00:07:41.000]  他就會學的
[00:07:41.000 --> 00:07:42.000]  真的學
[00:07:42.000 --> 00:07:45.000]  這個是新教
[00:07:45.000 --> 00:07:47.000]  就是你不需要找本書來教他
[00:07:47.000 --> 00:07:48.000]  貪心
[00:07:48.000 --> 00:07:49.000]  人家給一樣東西
[00:07:49.000 --> 00:07:50.000]  你就拿兩樣
[00:07:50.000 --> 00:07:51.000]  是不是
[00:07:51.000 --> 00:07:52.000]  或者說
[00:07:52.000 --> 00:07:53.000]  那些東西免費的
[00:07:53.000 --> 00:07:54.000]  拿多些
[00:07:54.000 --> 00:07:55.000]  是不是
[00:07:55.000 --> 00:07:56.000]  免費
[00:07:56.000 --> 00:07:59.000]  有時候我們的心態就是
[00:07:59.000 --> 00:08:00.000]  小小的東西
[00:08:00.000 --> 00:08:02.000]  我貪小小而已
[00:08:02.000 --> 00:08:05.000]  但是沒想到這個行為
[00:08:05.000 --> 00:08:07.000]  就會影響到我們的下一代
[00:08:07.000 --> 00:08:08.000]  再下一代
[00:08:08.000 --> 00:08:09.000]  他們長大的時候
[00:08:09.000 --> 00:08:10.000]  真的偷金了
[00:08:10.000 --> 00:08:14.000]  覺得那些才過癮
[00:08:14.000 --> 00:08:15.000]  為什麼這麼多人
[00:08:15.000 --> 00:08:18.000]  在超級市場裡面偷東西呢
[00:08:18.000 --> 00:08:19.000]  不是沒錢的
[00:08:19.000 --> 00:08:20.000]  有些可能是
[00:08:20.000 --> 00:08:23.000]  很有錢的家庭出來的
[00:08:23.000 --> 00:08:24.000]  但是他要尋求刺激
[00:08:24.000 --> 00:08:25.000]  你知道嗎
[00:08:25.000 --> 00:08:27.000]  看看拿了別人的東西
[00:08:27.000 --> 00:08:30.000]  結果是怎麼樣的呢
[00:08:30.000 --> 00:08:32.000]  還有就是
[00:08:32.000 --> 00:08:35.000]  好的榜樣我沒有打出來
[00:08:35.000 --> 00:08:36.000]  父母常常都說
[00:08:36.000 --> 00:08:37.000]  你長大了
[00:08:37.000 --> 00:08:38.000]  記住啊
[00:08:38.000 --> 00:08:41.000]  你要肯犧牲
[00:08:41.000 --> 00:08:46.000]  肯去愛護你弟弟妹妹
[00:08:46.000 --> 00:08:48.000]  千萬不要跟他爭
[00:08:48.000 --> 00:08:50.000]  跟他鬥
[00:08:50.000 --> 00:08:53.000]  長大了有這個責任
[00:08:53.000 --> 00:08:55.000]  但是我又想起小時候
[00:08:55.000 --> 00:08:58.000]  讀一個的故事
[00:08:58.000 --> 00:08:59.000]  恐龍讓利
[00:08:59.000 --> 00:09:01.000]  是什麼意思
[00:09:01.000 --> 00:09:02.000]  是怎樣的
[00:09:02.000 --> 00:09:04.000]  它是最小的那個
[00:09:04.000 --> 00:09:07.000]  但是當大人讓給他選擇那個梨的時候
[00:09:07.000 --> 00:09:09.000]  一盆梨
[00:09:09.000 --> 00:09:12.000]  他就選擇最小的
[00:09:12.000 --> 00:09:14.000]  通常我們任由第一個選擇
[00:09:14.000 --> 00:09:16.000]  就是選擇東西的時候
[00:09:16.000 --> 00:09:18.000]  當然會選擇最好的
[00:09:18.000 --> 00:09:20.000]  但是
[00:09:20.000 --> 00:09:23.000]  我們從小教導就是說
[00:09:23.000 --> 00:09:25.000]  先讓別人選擇
[00:09:25.000 --> 00:09:26.000]  我最小
[00:09:26.000 --> 00:09:28.000]  我不能吃這麼大的
[00:09:28.000 --> 00:09:29.000]  是不是
[00:09:29.000 --> 00:09:30.000]  我要個小的
[00:09:30.000 --> 00:09:32.000]  如果每個人都這樣想
[00:09:32.000 --> 00:09:34.000]  這個世界就不會你生我的氣
[00:09:34.000 --> 00:09:35.000]  我生你的氣
[00:09:35.000 --> 00:09:36.000]  是不是
[00:09:36.000 --> 00:09:37.000]  因為我們有時候
[00:09:37.000 --> 00:09:39.000]  讓小的先選擇
[00:09:39.000 --> 00:09:41.000]  如果你是最年長到最後
[00:09:41.000 --> 00:09:42.000]  那個是什麼
[00:09:42.000 --> 00:09:43.000]  選擇剩下的那個
[00:09:43.000 --> 00:09:44.000]  是不是
[00:09:44.000 --> 00:09:46.000]  當然最多瑕疵
[00:09:46.000 --> 00:09:48.000]  最沒有人要的
[00:09:48.000 --> 00:09:50.000]  但是如果每個人的心態就是說
[00:09:50.000 --> 00:09:52.000]  不好的我先拿
[00:09:52.000 --> 00:09:54.000]  剩下的那些好的
[00:09:54.000 --> 00:09:56.000]  就讓別人選擇
[00:09:56.000 --> 00:09:57.000]  有一首歌叫做
[00:09:57.000 --> 00:10:00.000]  小小許多水滴
[00:10:00.000 --> 00:10:02.000]  積聚成大海
[00:10:02.000 --> 00:10:05.000]  小小許多沙粒
[00:10:05.000 --> 00:10:08.000]  積聚成大地
[00:10:08.000 --> 00:10:09.000]  經常這首歌唱的時候
[00:10:09.000 --> 00:10:11.000]  從小時候開始唱
[00:10:11.000 --> 00:10:13.000]  起初也不知道說什麼
[00:10:13.000 --> 00:10:15.000]  但是後來大家很明白了
[00:10:15.000 --> 00:10:17.000]  我們的教會有很多地方
[00:10:17.000 --> 00:10:18.000]  下雨的時候
[00:10:18.000 --> 00:10:21.000]  傾盆大雨就會漏水
[00:10:21.000 --> 00:10:24.000]  所以現在有個新的計劃
[00:10:24.000 --> 00:10:27.000]  我們教會要全部換屋頂
[00:10:27.000 --> 00:10:29.000]  大工程
[00:10:29.000 --> 00:10:31.000]  我們教會這麼大的地方
[00:10:31.000 --> 00:10:33.000]  如果要換屋頂
[00:10:33.000 --> 00:10:36.000]  所以大家都為這件事祈禱
[00:10:36.000 --> 00:10:38.000]  要好幾個星期
[00:10:38.000 --> 00:10:41.000]  就是說如果一滴一滴的水
[00:10:41.000 --> 00:10:42.000]  Andrew很好
[00:10:42.000 --> 00:10:43.000]  經常都拿一些桶
[00:10:43.000 --> 00:10:45.000]  或者是我們的秘書Margaret
[00:10:45.000 --> 00:10:47.000]  拿一些盆
[00:10:47.000 --> 00:10:48.000]  桶子知道哪裏漏
[00:10:48.000 --> 00:10:49.000]  哪裏漏就
[00:10:49.000 --> 00:10:52.000]  就是讓它不要把地毯都濕了
[00:10:52.000 --> 00:10:54.000]  你不要小看一滴一滴
[00:10:54.000 --> 00:10:55.000]  一晚
[00:10:55.000 --> 00:10:58.000]  那桶水也可以滿
[00:10:58.000 --> 00:11:01.000]  還有真的很多的沙粒
[00:11:01.000 --> 00:11:04.000]  如果你把它們堆在一起
[00:11:04.000 --> 00:11:08.000]  它也可以成為一座山
[00:11:08.000 --> 00:11:09.000]  我們經常教孩子
[00:11:09.000 --> 00:11:12.000]  你去公園玩沙
[00:11:12.000 --> 00:11:13.000]  不要偷沙
[00:11:13.000 --> 00:11:15.000]  我們教會記得
[00:11:15.000 --> 00:11:17.000]  你知道有時候很容易的
[00:11:17.000 --> 00:11:19.000]  你去到海邊撿貝殼
[00:11:19.000 --> 00:11:20.000]  什麼都好
[00:11:20.000 --> 00:11:22.000]  玩那些堡壘也好
[00:11:22.000 --> 00:11:23.000]  很多時候都覺得
[00:11:23.000 --> 00:11:25.000]  我家裏沒有沙
[00:11:25.000 --> 00:11:26.000]  我就拿一個桶子
[00:11:26.000 --> 00:11:28.000]  拿一些沙
[00:11:28.000 --> 00:11:29.000]  拿回去
[00:11:29.000 --> 00:11:31.000]  每一次去拿一些
[00:11:31.000 --> 00:11:34.000]  變成你家裏有個沙池
[00:11:34.000 --> 00:11:37.000]  所以不要以為小的東西
[00:11:37.000 --> 00:11:39.000]  是沒有什麼相干的
[00:11:39.000 --> 00:11:41.000]  沒有什麼關係的
[00:11:41.000 --> 00:11:43.000]  至少在這個教會裏面
[00:11:43.000 --> 00:11:45.000]  有個很好的機會
[00:11:45.000 --> 00:11:48.000]  就是培育那些年輕人
[00:11:48.000 --> 00:11:51.000]  我星期五去一個長者的茶經班
[00:11:51.000 --> 00:11:53.000]  有個年輕人
[00:11:53.000 --> 00:11:55.000]  我可以叫年輕人
[00:11:55.000 --> 00:11:58.000]  他在這裏讀小學
[00:11:58.000 --> 00:12:00.000]  接著就讀小學
[00:12:00.000 --> 00:12:02.000]  接著就畢業了
[00:12:02.000 --> 00:12:03.000]  就去小學
[00:12:03.000 --> 00:12:07.000]  現在就高中畢業
[00:12:07.000 --> 00:12:09.000]  剛剛第一年去大學
[00:12:09.000 --> 00:12:11.000]  大家都很愛他
[00:12:11.000 --> 00:12:15.000]  因為這個年輕的男生
[00:12:15.000 --> 00:12:17.000]  服侍那些老人家
[00:12:17.000 --> 00:12:19.000]  我沒見過這麼好脾氣的
[00:12:19.000 --> 00:12:21.000]  你知道那些老人家
[00:12:21.000 --> 00:12:23.000]  他下來拿食物
[00:12:23.000 --> 00:12:25.000]  什麼都是撿來撿去
[00:12:25.000 --> 00:12:26.000]  拿完一次
[00:12:26.000 --> 00:12:28.000]  又拿第二次
[00:12:28.000 --> 00:12:30.000]  是犯規的
[00:12:30.000 --> 00:12:33.000]  這個青年人
[00:12:33.000 --> 00:12:36.000]  他真的好脾氣得不得了
[00:12:36.000 --> 00:12:37.000]  慢慢解釋
[00:12:37.000 --> 00:12:38.000]  慢慢解釋
[00:12:38.000 --> 00:12:41.000]  我看著他的時候
[00:12:41.000 --> 00:12:42.000]  我就想起
[00:12:42.000 --> 00:12:44.000]  在這裏我認識他的時候
[00:12:44.000 --> 00:12:46.000]  很小的時候
[00:12:46.000 --> 00:12:47.000]  所以你不要以為
[00:12:47.000 --> 00:12:49.000]  你在這個教會
[00:12:49.000 --> 00:12:50.000]  這個兒童中心
[00:12:50.000 --> 00:12:52.000]  做過少少事情
[00:12:52.000 --> 00:12:54.000]  無論你是校長
[00:12:54.000 --> 00:12:55.000]  老師
[00:12:55.000 --> 00:12:57.000]  或者你是義工
[00:12:57.000 --> 00:12:59.000]  到了感恩節的時候
[00:12:59.000 --> 00:13:00.000]  你來幫忙
[00:13:00.000 --> 00:13:02.000]  熱一些火雞
[00:13:02.000 --> 00:13:03.000]  火腿那些
[00:13:03.000 --> 00:13:04.000]  少少事情
[00:13:04.000 --> 00:13:05.000]  你不要以為
[00:13:05.000 --> 00:13:06.000]  做了之後就沒事了
[00:13:06.000 --> 00:13:07.000]  是不是
[00:13:07.000 --> 00:13:09.000]  舉手之勞而已
[00:13:09.000 --> 00:13:11.000]  但是原來可以影響到一個
[00:13:11.000 --> 00:13:12.000]  小孩子
[00:13:12.000 --> 00:13:14.000]  當他長大的時候
[00:13:14.000 --> 00:13:17.000]  都有這種服務的精神
[00:13:17.000 --> 00:13:20.000]  我為他很感恩
[00:13:20.000 --> 00:13:22.000]  也為教會有份
[00:13:22.000 --> 00:13:24.000]  在他成長的階段裏面
[00:13:24.000 --> 00:13:26.000]  頭幾年
[00:13:26.000 --> 00:13:28.000]  你放了點時間
[00:13:28.000 --> 00:13:29.000]  放了點心血下去
[00:13:29.000 --> 00:13:31.000]  現在你看到
[00:13:31.000 --> 00:13:32.000]  有些果效
[00:13:32.000 --> 00:13:33.000]  你有份的
[00:13:33.000 --> 00:13:35.000]  你有份的
[00:13:35.000 --> 00:13:38.000]  好了 現在我們看看
[00:13:38.000 --> 00:13:41.000]  聖經又怎樣啟示我們
[00:13:41.000 --> 00:13:43.000]  教導我們呢
[00:13:43.000 --> 00:13:46.000]  第一
[00:13:46.000 --> 00:13:47.000]  很重要就是
[00:13:47.000 --> 00:13:50.000]  我們要認定上主的偉大
[00:13:50.000 --> 00:13:52.000]  和人的渺小
[00:13:52.000 --> 00:13:54.000]  和微小
[00:13:54.000 --> 00:13:55.000]  就是我們
[00:13:55.000 --> 00:13:57.000]  記得自己的位置
[00:13:57.000 --> 00:13:59.000]  你不能高過神
[00:13:59.000 --> 00:14:01.000]  就算你說我不信有神
[00:14:01.000 --> 00:14:03.000]  那我就自己是神
[00:14:03.000 --> 00:14:05.000]  那我就高過神
[00:14:05.000 --> 00:14:07.000]  你可以以為自己可以高過神
[00:14:07.000 --> 00:14:09.000]  其實你是不行的
[00:14:09.000 --> 00:14:11.000]  因為你有時會去到一個地步
[00:14:11.000 --> 00:14:13.000]  你很無助的
[00:14:13.000 --> 00:14:14.000]  你多聰明都好
[00:14:14.000 --> 00:14:16.000]  如果當你很病的時候
[00:14:16.000 --> 00:14:18.000]  你聰明不出來的 是不是
[00:14:18.000 --> 00:14:20.000]  你只要有人給你第一杯水
[00:14:20.000 --> 00:14:22.000]  或者要幫你做一件什麼
[00:14:22.000 --> 00:14:24.000]  所以是不能掛口的
[00:14:24.000 --> 00:14:26.000]  跟大家讀讀這個
[00:14:26.000 --> 00:14:30.000]  現代中文譯本2019的版本
[00:14:30.000 --> 00:14:31.000]  一起來讀讀 好不好
[00:14:31.000 --> 00:14:32.000]  一起讀吧
[00:14:32.000 --> 00:14:35.000]  上主 我們的主啊
[00:14:35.000 --> 00:14:39.000]  你的偉大彰顯全地
[00:14:39.000 --> 00:14:41.000]  眾讚你的聲音
[00:14:41.000 --> 00:14:43.000]  上達諸天
[00:14:43.000 --> 00:14:47.000]  嬰兒和幼童一起歌唱
[00:14:47.000 --> 00:14:51.000]  你建造鞏固的堡壘
[00:14:51.000 --> 00:14:53.000]  防備敵人
[00:14:53.000 --> 00:14:55.000]  你阻止仇敵
[00:14:55.000 --> 00:14:57.000]  對你的攻擊
[00:14:57.000 --> 00:14:58.000]  這裡講到神
[00:14:58.000 --> 00:15:00.000]  多偉大
[00:15:00.000 --> 00:15:04.000]  全地都在彰顯他的偉大
[00:15:04.000 --> 00:15:05.000]  眾讚的聲音
[00:15:05.000 --> 00:15:07.000]  上達諸天
[00:15:07.000 --> 00:15:09.000]  剛才你在敬拜讚美的時候
[00:15:09.000 --> 00:15:13.000]  那個聲音是上達諸天的
[00:15:13.000 --> 00:15:16.000]  還有這個新版本
[00:15:16.000 --> 00:15:20.000]  嬰兒和幼童都一起歌唱
[00:15:20.000 --> 00:15:21.000]  我上了星期四
[00:15:21.000 --> 00:15:23.000]  很久沒有來過chapel time
[00:15:23.000 --> 00:15:26.000]  去和小朋友分享聖經
[00:15:26.000 --> 00:15:30.000]  那天坐在那裡
[00:15:30.000 --> 00:15:32.000]  兩歲 三歲 四歲
[00:15:32.000 --> 00:15:34.000]  好像你們排排坐
[00:15:34.000 --> 00:15:36.000]  你知道兩三歲那些是坐不定的
[00:15:36.000 --> 00:15:38.000]  一會兒一個睡在地上
[00:15:38.000 --> 00:15:41.000]  一個喜歡站在那裡不坐下
[00:15:41.000 --> 00:15:43.000]  你只是老師教他們
[00:15:43.000 --> 00:15:45.000]  要坐下都很難
[00:15:45.000 --> 00:15:46.000]  特別是這麼高的椅子
[00:15:46.000 --> 00:15:48.000]  他們怕來怕去
[00:15:48.000 --> 00:15:51.000]  但是當一唱歌
[00:15:51.000 --> 00:15:53.000]  全部靜下來
[00:15:53.000 --> 00:15:55.000]  全部都在一起唱
[00:15:55.000 --> 00:15:57.000]  剛剛我是要說
[00:15:57.000 --> 00:15:58.000]  一個題目是
[00:15:58.000 --> 00:16:00.000]  耶和華沙龍
[00:16:00.000 --> 00:16:02.000]  就是它是平安
[00:16:02.000 --> 00:16:04.000]  沙龍
[00:16:04.000 --> 00:16:05.000]  一直說
[00:16:05.000 --> 00:16:07.000]  我貼一些東西給他看
[00:16:07.000 --> 00:16:10.000]  接著拿一本故事書給他看
[00:16:10.000 --> 00:16:13.000]  接著最安靜的是什麼時候
[00:16:13.000 --> 00:16:14.000]  一教他唱
[00:16:14.000 --> 00:16:16.000]  沙龍 my friend
[00:16:16.000 --> 00:16:18.000]  沙龍 my friend
[00:16:18.000 --> 00:16:19.000]  平安朋友
[00:16:19.000 --> 00:16:21.000]  平安朋友
[00:16:21.000 --> 00:16:22.000]  神祝福你
[00:16:22.000 --> 00:16:24.000]  神保護你
[00:16:24.000 --> 00:16:26.000]  直到我們再見面
[00:16:26.000 --> 00:16:27.000]  我跟他們說
[00:16:27.000 --> 00:16:29.000]  我不知道什麼時候再來跟他們說故事
[00:16:29.000 --> 00:16:31.000]  不過沙龍
[00:16:31.000 --> 00:16:32.000]  平安
[00:16:32.000 --> 00:16:33.000]  大家都平安
[00:16:33.000 --> 00:16:35.000]  於是唱完之後
[00:16:35.000 --> 00:16:37.000]  他們很開心地唱
[00:16:37.000 --> 00:16:39.000]  接著老師帶他們排隊回到課室
[00:16:39.000 --> 00:16:41.000]  一邊走一邊唱
[00:16:41.000 --> 00:16:43.000]  老師說這首歌很容易唱
[00:16:43.000 --> 00:16:44.000]  他們很容易跟
[00:16:44.000 --> 00:16:46.000]  一邊排隊一邊走回去
[00:16:46.000 --> 00:16:50.000]  新人其實最興奮
[00:16:50.000 --> 00:16:53.000]  最留心的就是唱歌的時候
