
[00:00:00.000 --> 00:00:02.000]  靜姐妹早生
[00:03:53.500 --> 00:03:55.500]  我們的思想影響我們的行為
[00:03:55.500 --> 00:03:57.500]  我們的行為影響我們的習慣
[00:03:57.500 --> 00:03:59.500]  習慣影響我們的性格
[00:03:59.500 --> 00:04:02.500]  性格影響我們的命運
[00:04:02.500 --> 00:04:04.500]  其實我們存著甚麼心態去看事物
[00:04:04.500 --> 00:04:05.500]  影響我們怎樣想事
[00:04:05.500 --> 00:04:06.500]  我們怎樣想事
[00:04:06.500 --> 00:04:07.500]  影響我們怎樣
[00:04:07.500 --> 00:04:09.500]  即是回應我們的行動是怎樣
[00:04:09.500 --> 00:04:10.500]  我們的行動
[00:04:10.500 --> 00:04:11.500]  久而久之就養成習慣
[00:04:11.500 --> 00:04:14.500]  習慣就成為了我們的性格
[00:04:14.500 --> 00:04:15.500]  性格就決定
[00:04:15.500 --> 00:04:19.500]  影響著我們的命運
[00:04:19.500 --> 00:04:21.500]  瑞克羅蘭牧師就曾經說過
[00:04:21.500 --> 00:04:24.500]  他說如果要改變一個人
[00:04:24.500 --> 00:04:28.500]  最重要是甚麼呢
[00:04:28.500 --> 00:04:29.500]  如果要改變一個人
[00:04:29.500 --> 00:04:32.500]  最重要就是改變他這裏
[00:04:32.500 --> 00:04:33.500]  改變他的思想
[00:04:33.500 --> 00:04:36.500]  或者改變他的心
[00:04:36.500 --> 00:04:38.500]  因為他的心是怎樣呢
[00:04:38.500 --> 00:04:39.500]  他的思想是怎樣呢
[00:04:39.500 --> 00:04:41.500]  足以影響著一個人
[00:04:41.500 --> 00:04:43.500]  所以他說要改變一個人的時候
[00:04:43.500 --> 00:04:45.500]  必須要改變我們的思想
[00:04:45.500 --> 00:04:47.500]  這個是兵家必爭之地
[00:04:47.500 --> 00:04:49.500]  我們的思想是怎樣的時候
[00:04:49.500 --> 00:04:50.500]  影響著我們的性格
[00:04:50.500 --> 00:04:51.500]  影響著我們的決定
[00:04:51.500 --> 00:04:53.500]  影響著我們的待人接物
[00:04:53.500 --> 00:04:55.500]  影響著處理著每一件事
[00:04:55.500 --> 00:04:57.500]  不過一件這麼重要的事
[00:04:57.500 --> 00:05:00.500]  從來都沒有人教過我們怎樣想事
[00:05:00.500 --> 00:05:04.500]  我從小到大都沒有人教過我們怎樣去想事
[00:05:04.500 --> 00:05:05.500]  但事實怎樣去想事
[00:05:05.500 --> 00:05:08.500]  就足以影響著我們成為一個怎樣的人
[00:05:08.500 --> 00:05:10.500]  所以有些弟兄姐妹說
[00:05:10.500 --> 00:05:12.500]  沒有學過怎樣去想事
[00:05:12.500 --> 00:05:14.500]  當他讀大學的時候
[00:05:14.500 --> 00:05:15.500]  一入大學的時候
[00:05:15.500 --> 00:05:17.500]  就教我們要批判思想
[00:05:17.500 --> 00:05:18.500]  Critical Thinking
[00:05:18.500 --> 00:05:19.500]  入到大學的時候
[00:05:19.500 --> 00:05:21.500]  就好像突然間有很多衝擊
[00:05:21.500 --> 00:05:23.500]  入到大學的時候
[00:05:23.500 --> 00:05:24.500]  可能有些人就突然間
[00:05:24.500 --> 00:05:26.500]  看一下李思明的思考藝術
[00:05:26.500 --> 00:05:28.500]  學一下語意分析
[00:05:28.500 --> 00:05:30.500]  入到大學才要接觸這些事
[00:05:30.500 --> 00:05:31.500]  我們從來沒有想過
[00:05:31.500 --> 00:05:33.500]  其實可以有不同的角度去想事
[00:05:33.500 --> 00:05:35.500]  有沒有想過一些策略的思維呢
[00:05:35.500 --> 00:05:37.500]  有沒有想過一些系統的思維呢
[00:05:37.500 --> 00:05:40.500]  有沒有想過一些創意的思維呢
[00:05:40.500 --> 00:05:43.500]  甚至有些盲點力
[00:05:43.500 --> 00:05:44.500]  盲點呢
[00:05:44.500 --> 00:05:47.500]  我們都可能有些發現
[00:05:47.500 --> 00:05:48.500]  我不知道你有沒有聽過
[00:05:48.500 --> 00:05:51.500]  綠頂思考舞
[00:05:51.500 --> 00:05:53.500]  綠頂思考舞其實是
[00:05:53.500 --> 00:05:56.500]  我去到很後期讀領袖科的時候
[00:05:56.500 --> 00:05:58.500]  我才學綠頂思考舞
[00:05:58.500 --> 00:05:59.500]  但你知不知道
[00:05:59.500 --> 00:06:00.500]  現在今天六年級的學生
[00:06:00.500 --> 00:06:02.500]  已經要學綠頂思考舞
[00:06:02.500 --> 00:06:03.500]  如果你現在都不知道
[00:06:03.500 --> 00:06:05.500]  什麼叫綠頂思考舞呢
[00:06:05.500 --> 00:06:07.500]  你應該要回去看看
[00:06:07.500 --> 00:06:08.500]  什麼叫綠頂思考舞
[00:06:08.500 --> 00:06:09.500]  可能問一些小朋友
[00:06:09.500 --> 00:06:10.500]  問一些孫子
[00:06:10.500 --> 00:06:11.500]  你在學什麼
[00:06:11.500 --> 00:06:12.500]  什麼叫綠頂思考舞
[00:06:12.500 --> 00:06:13.500]  綠頂思考舞其實是
[00:06:13.500 --> 00:06:14.500]  講六種不同的顏色
[00:06:14.500 --> 00:06:18.500]  白色是講中立而客觀的看事物
[00:06:18.500 --> 00:06:19.500]  紅色是看一些情緒
[00:06:19.500 --> 00:06:21.500]  看一些憤怒
[00:06:21.500 --> 00:06:23.500]  黑色是看一些負面因素
[00:06:23.500 --> 00:06:24.500]  黃色是從正面的角度
[00:06:24.500 --> 00:06:26.500]  看不同的事
[00:06:26.500 --> 00:06:29.500]  綠色是從創意的角度去看
[00:06:29.500 --> 00:06:31.500]  藍色是看一些邏輯思維
[00:06:31.500 --> 00:06:32.500]  組織是怎樣
[00:06:32.500 --> 00:06:34.500]  這個叫綠頂思考舞
[00:06:34.500 --> 00:06:37.500]  這個是現在小學六年級在學的東西
[00:06:37.500 --> 00:06:39.500]  所以我說既然一個思想這麼重要
[00:06:39.500 --> 00:06:41.500]  我們怎樣想事物
[00:06:41.500 --> 00:06:43.500]  我們時時都說
[00:06:43.500 --> 00:06:44.500]  你要怎樣想
[00:06:44.500 --> 00:06:46.500]  我真的沒有辦法
[00:06:46.500 --> 00:06:48.500]  其實這句話很有意思
[00:06:48.500 --> 00:06:49.500]  每個人坐在這裡
[00:06:49.500 --> 00:06:50.500]  你都可以有不同的想法
[00:06:50.500 --> 00:06:51.500]  你要怎樣想
[00:06:51.500 --> 00:06:52.500]  我真的沒有辦法
[00:06:52.500 --> 00:06:53.500]  我改變不了你的想法
[00:06:53.500 --> 00:06:54.500]  不知道你怎樣想
[00:06:54.500 --> 00:06:55.500]  不知道你怎樣處事
[00:06:55.500 --> 00:06:57.500]  不知道你怎樣看事物
[00:06:57.500 --> 00:06:59.500]  但既然怎樣去思想
[00:06:59.500 --> 00:07:01.500]  是一件這麼重要的事
[00:07:01.500 --> 00:07:04.500]  譬如在書裏有第四章
[00:07:04.500 --> 00:07:05.500]  我們很熟悉的經文
[00:07:05.500 --> 00:07:07.500]  第六節去到尾的時候
[00:07:07.500 --> 00:07:09.500]  其實保羅就用了很多篇幅
[00:07:09.500 --> 00:07:14.500]  去講我們應該怎樣去想事物
[00:07:14.500 --> 00:07:15.500]  第六第七節
[00:07:15.500 --> 00:07:16.500]  我們很熟悉的
[00:07:16.500 --> 00:07:17.500]  滾瓜爛熟
[00:07:17.500 --> 00:07:19.500]  耳熟能詳的一段經文
[00:07:19.500 --> 00:07:20.500]  確認當日無掛慮
[00:07:20.500 --> 00:07:22.500]  只要凡事藉著禱告祈求和感謝
[00:07:22.500 --> 00:07:24.500]  將你們所有的告訴神
[00:07:24.500 --> 00:07:26.500]  神所使出人以外的平安
[00:07:26.500 --> 00:07:27.500]  必在基督耶穌裏
[00:07:27.500 --> 00:07:29.500]  保守你們的心懷意念
[00:07:29.500 --> 00:07:31.500]  所以一開始的時候
[00:07:31.500 --> 00:07:34.500]  他說我們要一無掛慮
[00:07:34.500 --> 00:07:36.500]  應當一無掛慮
[00:07:36.500 --> 00:07:37.500]  所以我說這個講
[00:07:37.500 --> 00:07:39.500]  其實可以去描述
[00:07:39.500 --> 00:07:42.500]  停止想那些心煩事
[00:07:42.500 --> 00:07:44.500]  其實我們的憂慮從來
[00:07:44.500 --> 00:07:46.500]  好像馬太風裏面說
[00:07:46.500 --> 00:07:50.500]  我們的憂慮從來沒有辦法
[00:07:50.500 --> 00:07:51.500]  我們再憂心多些
[00:07:51.500 --> 00:07:52.500]  想多些
[00:07:52.500 --> 00:07:53.500]  記掛多些
[00:07:53.500 --> 00:07:54.500]  由於是無補的
[00:07:54.500 --> 00:07:56.500]  毫無幫助
[00:07:56.500 --> 00:07:57.500]  我們沒有人能夠
[00:07:57.500 --> 00:07:59.500]  因著憂慮使我們的壽數
[00:07:59.500 --> 00:08:00.500]  多加一克
[00:08:00.500 --> 00:08:02.500]  沒有人能夠因著我們的憂慮
[00:08:02.500 --> 00:08:03.500]  使我們生高兩寸
[00:08:03.500 --> 00:08:04.500]  即是多加一爪
[00:08:04.500 --> 00:08:06.500]  他說我們想盡辦法
[00:08:06.500 --> 00:08:07.500]  想多少都好
[00:08:07.500 --> 00:08:09.500]  其實我們於是無補
[00:08:09.500 --> 00:08:10.500]  毫無幫助
[00:08:10.500 --> 00:08:11.500]  所以就算你多記掛著
[00:08:11.500 --> 00:08:12.500]  很多不同的事情
[00:08:12.500 --> 00:08:15.500]  人無遠慮必有近憂
[00:08:15.500 --> 00:08:16.500]  你就算多記掛
[00:08:16.500 --> 00:08:18.500]  多想多去張羅
[00:08:18.500 --> 00:08:20.500]  多去想很多不同的事都好
[00:08:20.500 --> 00:08:23.500]  其實對你來說有什麼悲憶呢
[00:08:23.500 --> 00:08:26.500]  他說不要為明天憂慮
[00:08:26.500 --> 00:08:27.500]  不要想著吃什麼
[00:08:27.500 --> 00:08:28.500]  想著穿什麼
[00:08:28.500 --> 00:08:32.500]  身體不勝於這個異常嗎
[00:08:32.500 --> 00:08:35.500]  他說我們從來不要這樣去想
[00:08:35.500 --> 00:08:36.500]  所以有些翻譯
[00:08:36.500 --> 00:08:38.500]  將應當一無掛慮
[00:08:38.500 --> 00:08:39.500]  我們很熟悉的經文
[00:08:39.500 --> 00:08:40.500]  逆做
[00:08:40.500 --> 00:08:42.500]  要停止憂慮
[00:08:42.500 --> 00:08:43.500]  不過你跟我說牧師
[00:08:43.500 --> 00:08:44.500]  談何容易
[00:08:44.500 --> 00:08:46.500]  你說不想就不想
[00:08:46.500 --> 00:08:49.500]  總之我叫我去想著不要想
[00:08:49.500 --> 00:08:50.500]  我越叫我自己想著不要想
[00:08:50.500 --> 00:08:52.500]  我就越想
[00:08:52.500 --> 00:08:54.500]  但是你就算多記掛著
[00:08:54.500 --> 00:08:56.500]  不同的事情有什麼幫助呢
[00:08:56.500 --> 00:08:57.500]  其實對保羅來說
[00:08:57.500 --> 00:08:59.500]  你說他有沒有事情要記掛呢
[00:08:59.500 --> 00:09:01.500]  多的是
[00:09:01.500 --> 00:09:02.500]  如果我們讀肥林秘書第一章
[00:09:02.500 --> 00:09:05.500]  講到保羅有疾度紛爭
[00:09:05.500 --> 00:09:07.500]  有人要爭全方
[00:09:07.500 --> 00:09:08.500]  認叻
[00:09:08.500 --> 00:09:10.500]  有人甚至將他置諸死地
[00:09:10.500 --> 00:09:11.500]  他說這又何妨呢
[00:09:11.500 --> 00:09:13.500]  那又算得了什麼呢
[00:09:13.500 --> 00:09:14.500]  你讀到第二章的時候
[00:09:14.500 --> 00:09:16.500]  保羅的瞳孔耳巴不提
[00:09:16.500 --> 00:09:17.500]  病到要死
[00:09:17.500 --> 00:09:19.500]  其實是一件很記掛的事
[00:09:19.500 --> 00:09:21.500]  第三章裡面講到防備犬類
[00:09:21.500 --> 00:09:23.500]  在教會裡面甚至有一些異端出現
[00:09:23.500 --> 00:09:25.500]  第四章裡面講到
[00:09:25.500 --> 00:09:26.500]  有兩位的領袖
[00:09:26.500 --> 00:09:27.500]  有爹秦都基
[00:09:27.500 --> 00:09:28.500]  裡面有吳鞍雅
[00:09:28.500 --> 00:09:29.500]  所以如果對保羅來說
[00:09:29.500 --> 00:09:31.500]  甚至他在坐牢
[00:09:31.500 --> 00:09:32.500]  一個這樣的處境
[00:09:32.500 --> 00:09:34.500]  你說如果要憂慮
[00:09:34.500 --> 00:09:36.500]  無論內憂外患
[00:09:36.500 --> 00:09:37.500]  面對著坐牢的情況
[00:09:37.500 --> 00:09:38.500]  面對著教會的情況
[00:09:38.500 --> 00:09:40.500]  面對著人際關係的那種張力
[00:09:40.500 --> 00:09:42.500]  他可以有很多事憂慮
[00:09:42.500 --> 00:09:44.500]  不過保羅在講菲律賓書
[00:09:44.500 --> 00:09:45.500]  你看到整本書
[00:09:45.500 --> 00:09:47.500]  講一個喜樂的心態
[00:09:47.500 --> 00:09:48.500]  去面對事情
[00:09:48.500 --> 00:09:50.500]  他講停止憂慮
[00:09:50.500 --> 00:09:52.500]  事實上我們的憂慮
[00:09:52.500 --> 00:09:54.500]  對我們來說毫無幫助
[00:09:54.500 --> 00:09:55.500]  你再憂心
[00:09:55.500 --> 00:09:57.500]  出現的是什麼現象呢
[00:09:57.500 --> 00:09:58.500]  你一直很記掛
[00:09:58.500 --> 00:09:59.500]  很憂心
[00:09:59.500 --> 00:10:00.500]  很掛念很多不同的事
[00:10:00.500 --> 00:10:02.500]  出現的是什麼呢
[00:10:02.500 --> 00:10:05.500]  可能你的身體發出訊號
[00:10:05.500 --> 00:10:06.500]  你睡不著
[00:10:06.500 --> 00:10:08.500]  行不安 坐不下 吃不到
[00:10:08.500 --> 00:10:10.500]  影響的是你失眠
[00:10:10.500 --> 00:10:12.500]  影響你腸胃問題
[00:10:12.500 --> 00:10:16.500]  影響你千斤重在肩膊上
[00:10:16.500 --> 00:10:19.500]  影響你很多肌肉的痛
[00:10:19.500 --> 00:10:21.500]  影響你的胃痛
[00:10:21.500 --> 00:10:24.500]  甚至你行不安 坐不下
[00:10:24.500 --> 00:10:27.500]  吃不到 睡不到 去不到
[00:10:27.500 --> 00:10:29.500]  就是身體的現象
[00:10:29.500 --> 00:10:31.500]  現代人裡面四個
[00:10:31.500 --> 00:10:35.500]  就有一個有一些情緒的毛病
[00:10:35.500 --> 00:10:38.500]  你越掛心出現什麼情況呢
[00:10:38.500 --> 00:10:40.500]  可能就是抑鬱
[00:10:40.500 --> 00:10:42.500]  可能就是焦慮
[00:10:42.500 --> 00:10:44.500]  可能就是驚恐
[00:10:44.500 --> 00:10:45.500]  可能就是在裡面
[00:10:45.500 --> 00:10:47.500]  有更多身體的情況
[00:10:47.500 --> 00:10:49.500]  發出一種警告訊號
[00:10:49.500 --> 00:10:52.500]  告訴你你越是這樣憂心
[00:10:52.500 --> 00:10:55.500]  那些病患就會出來搞你
[00:10:55.500 --> 00:10:57.500]  所以波羅說你停止憂慮
[00:10:57.500 --> 00:10:59.500]  你再想下去
[00:10:59.500 --> 00:11:00.500]  其實毫無幫助
[00:11:00.500 --> 00:11:01.500]  一點悲憶都沒有
[00:11:01.500 --> 00:11:04.500]  你會不會因為你想多一點
[00:11:04.500 --> 00:11:05.500]  就令問題解決了
[00:11:05.500 --> 00:11:06.500]  不會
[00:11:06.500 --> 00:11:07.500]  因為你想多一點
[00:11:07.500 --> 00:11:08.500]  就會局面不同
[00:11:08.500 --> 00:11:09.500]  不會
[00:11:09.500 --> 00:11:12.500]  所以停止在裡面去憂慮
[00:11:12.500 --> 00:11:13.500]  這是第一方面
[00:11:13.500 --> 00:11:18.500]  我們應該去停止想那些心煩事
[00:11:18.500 --> 00:11:20.500]  我發覺現代弟兄姊妹
[00:11:20.500 --> 00:11:21.500]  現代的朋友
[00:11:21.500 --> 00:11:24.500]  我們很喜歡有時拍照
[00:11:24.500 --> 00:11:26.500]  我們拍照現在最方便就是
[00:11:26.500 --> 00:11:28.500]  用手機
[00:11:28.500 --> 00:11:29.500]  我不知道你用手機拍照的時候
[00:11:29.500 --> 00:11:30.500]  你是怎樣拍照的
[00:11:30.500 --> 00:11:33.500]  你通常是怎樣拍的
[00:11:33.500 --> 00:11:35.500]  拿部手機出來
[00:11:35.500 --> 00:11:36.500]  對著
[00:11:36.500 --> 00:11:39.500]  接著下一步你要做什麼
[00:11:39.500 --> 00:11:41.500]  接著你就會用手指點一點
[00:11:41.500 --> 00:11:44.500]  你要拍的地方
[00:11:44.500 --> 00:11:46.500]  接著你怕它不夠大
[00:11:46.500 --> 00:11:49.500]  你就會用這個動作放大
[00:11:49.500 --> 00:11:51.500]  你要拍那點
[00:11:51.500 --> 00:11:52.500]  那個聚焦
[00:11:52.500 --> 00:11:55.500]  你就會這樣拍
[00:11:55.500 --> 00:11:56.500]  每次我們拍照就是
[00:11:56.500 --> 00:11:57.500]  點一點放大
[00:11:57.500 --> 00:11:59.500]  點一點放大
[00:11:59.500 --> 00:12:02.500]  不斷放大放大放大
[00:12:02.500 --> 00:12:03.500]  其實有時在我們生命裡
[00:12:03.500 --> 00:12:05.500]  就是這樣
[00:12:05.500 --> 00:12:07.500]  當我們聚焦在看某一點的時候
[00:12:07.500 --> 00:12:09.500]  我們一點了下去
[00:12:09.500 --> 00:12:12.500]  就將它放大放大放到無限大
[00:12:12.500 --> 00:12:13.500]  接著我們就
[00:12:13.500 --> 00:12:15.500]  其他東西完全看不見
[00:12:15.500 --> 00:12:17.500]  只看到那一點
[00:12:17.500 --> 00:12:18.500]  接著那一點就成為
[00:12:18.500 --> 00:12:20.500]  焦點那一點就成為最重要
[00:12:20.500 --> 00:12:22.500]  其實身邊還有很多不同的事物
[00:12:22.500 --> 00:12:24.500]  很多不同的事情
[00:12:24.500 --> 00:12:26.500]  就好像剛才看那張照片裡
[00:12:26.500 --> 00:12:27.500]  你完全忽略
[00:12:27.500 --> 00:12:29.500]  你只是看著那一點
[00:12:29.500 --> 00:12:30.500]  所以這裡說
[00:12:30.500 --> 00:12:33.500]  停止想那些心煩事
[00:12:33.500 --> 00:12:35.500]  繼續記掛著的時候
[00:12:35.500 --> 00:12:38.500]  對你來說毫無幫助
[00:12:38.500 --> 00:12:39.500]  所以這是第一樣
[00:12:39.500 --> 00:12:41.500]  他提醒我們的時候
[00:12:41.500 --> 00:12:43.500]  他說你去停下來
[00:12:43.500 --> 00:12:44.500]  停止應當一無掛雷
[00:12:44.500 --> 00:12:47.500]  將那些掛雷拿走
[00:12:47.500 --> 00:12:49.500]  當我們停下來
[00:12:49.500 --> 00:12:52.500]  拿走那些掛雷的事的時候
[00:12:52.500 --> 00:12:54.500]  停止想心煩事
[00:12:54.500 --> 00:12:55.500]  第二方面
[00:12:55.500 --> 00:12:56.500]  我們要想些什麼呢
[00:12:56.500 --> 00:12:58.500]  不想那些事想什麼呢
[00:12:58.500 --> 00:13:00.500]  他說不斷想美好事
[00:13:00.500 --> 00:13:02.500]  第八節
[00:13:02.500 --> 00:13:03.500]  第一門我還有未盡的話
[00:13:03.500 --> 00:13:05.500]  凡是真實可敬
[00:13:05.500 --> 00:13:07.500]  公義清潔可愛有美名
[00:13:07.500 --> 00:13:08.500]  若有什麼德行
[00:13:08.500 --> 00:13:09.500]  若有什麼稱讚
[00:13:09.500 --> 00:13:11.500]  這些事你都要思念
[00:13:11.500 --> 00:13:14.500]  他說裡面有很多不同的好的事情
[00:13:14.500 --> 00:13:16.500]  一些生命的品格
[00:13:16.500 --> 00:13:17.500]  生命的特質
[00:13:17.500 --> 00:13:18.500]  生命的質素
[00:13:18.500 --> 00:13:19.500]  凡是真實可敬
[00:13:19.500 --> 00:13:20.500]  公義清潔可愛有美名
[00:13:20.500 --> 00:13:22.500]  德行稱讚的
[00:13:22.500 --> 00:13:24.500]  你就多去想這些事
[00:13:24.500 --> 00:13:26.500]  這些事你都要思念
[00:13:26.500 --> 00:13:28.500]  你們在我身上所學習
[00:13:28.500 --> 00:13:29.500]  所領受
[00:13:29.500 --> 00:13:30.500]  所聽見
[00:13:30.500 --> 00:13:31.500]  所看見的
[00:13:31.500 --> 00:13:32.500]  這些事你們就跟著去做
[00:13:32.500 --> 00:13:34.500]  治平安的神就和你們同在
[00:13:34.500 --> 00:13:35.500]  簡單的說
[00:13:35.500 --> 00:13:37.500]  他叫我們多想一些好人好事
[00:13:37.500 --> 00:13:39.500]  一些好的生命品格
[00:13:39.500 --> 00:13:40.500]  一些好的生命質素
[00:13:40.500 --> 00:13:42.500]  我們就在裡面多去想
[00:13:42.500 --> 00:13:43.500]  你們在我身上所見到
[00:13:43.500 --> 00:13:44.500]  所領受
[00:13:44.500 --> 00:13:45.500]  所聽見
[00:13:45.500 --> 00:13:46.500]  所看見
[00:13:46.500 --> 00:13:47.500]  所學習的
[00:13:47.500 --> 00:13:49.500]  你們就跟著去做
[00:13:49.500 --> 00:13:50.500]  剛剛禮拜二
[00:13:50.500 --> 00:13:51.500]  同工會裡面
[00:13:51.500 --> 00:13:54.500]  有同工大祈禱會
[00:13:54.500 --> 00:13:55.500]  剛剛我預備講章的時候
[00:13:55.500 --> 00:13:57.500]  其實我都想了
[00:13:57.500 --> 00:13:58.500]  同工就說
[00:13:58.500 --> 00:14:01.500]  不如我們想想不同的名字
[00:14:01.500 --> 00:14:02.500]  遇到不同的名字
[00:14:02.500 --> 00:14:03.500]  你想起什麼呢
[00:14:03.500 --> 00:14:04.500]  不同的名字
