
[00:00:00.000 --> 00:00:06.400]  今天要和大家結束《馬塔普音》第三章所講天國的比喻
[00:02:48.700 --> 00:02:52.540]  很多時候我們都會說你有沒有見到一個大圖畫
[00:02:52.540 --> 00:02:55.360]  有沒有見到一個大圖畫
[00:02:55.360 --> 00:02:58.420]  你就像一個織梳拼圖一樣
[00:02:58.420 --> 00:03:00.220]  你只是拿起一塊
[00:03:00.220 --> 00:03:02.020]  你都不知道是什麼
[00:03:02.020 --> 00:03:06.620]  但是當你砌了整幅圖出來
[00:03:06.620 --> 00:03:09.440]  你知道原來這幅圖畫是在講什麼
[00:03:09.440 --> 00:03:12.500]  其實天國的比喻都是一樣
[00:03:12.500 --> 00:03:14.040]  八個比喻
[00:03:14.040 --> 00:03:16.860]  如果你隨便抽起一個出來
[00:03:17.380 --> 00:03:19.420]  你真的喜歡怎麼解釋就怎麼解釋
[00:03:19.420 --> 00:03:21.980]  所以我也相信為什麼
[00:03:21.980 --> 00:03:24.540]  有這麼多錯誤的解釋
[00:03:24.540 --> 00:03:26.600]  但是當你是
[00:03:26.600 --> 00:03:28.900]  一個大圖畫來看
[00:03:28.900 --> 00:03:32.480]  原來天國的比喻是有一個首尾的結構
[00:03:32.480 --> 00:03:35.300]  見到整幅圖畫
[00:03:35.300 --> 00:03:37.340]  整個天國是怎麼樣
[00:03:37.340 --> 00:03:38.880]  你就不會解錯驚
[00:03:38.880 --> 00:03:43.500]  耶穌問那些門徒
[00:03:43.500 --> 00:03:47.340]  你們明白了嗎?我解釋那些天國的比喻
[00:03:47.840 --> 00:03:48.860]  門徒說明白
[00:03:48.860 --> 00:03:53.980]  但是我們看看那些門徒的表現他們的行動
[00:03:53.980 --> 00:03:55.780]  你想一下他們是否明白
[00:03:55.780 --> 00:04:00.900]  我們見到耶穌基督在這個比喻裡面
[00:04:00.900 --> 00:04:02.180]  說天國好像什麼
[00:04:02.180 --> 00:04:03.460]  好像藏寶
[00:04:03.460 --> 00:04:04.480]  好像珍珠
[00:04:04.480 --> 00:04:06.540]  他說有一天
[00:04:06.540 --> 00:04:09.360]  我會為我的寶藏
[00:04:09.360 --> 00:04:11.140]  為我的珍珠
[00:04:11.140 --> 00:04:14.480]  變賣一切拋棄一切
[00:04:14.480 --> 00:04:15.500]  捨命
[00:04:17.020 --> 00:04:18.300]  這裡說完
[00:04:18.300 --> 00:04:22.660]  當門徒在抹下福音十六章聽見耶穌基督
[00:04:22.660 --> 00:04:25.740]  預言他將來會受苦會死
[00:04:25.740 --> 00:04:27.520]  彼得說黑怎麼說
[00:04:27.520 --> 00:04:31.100]  彼得說主啊萬不可如此
[00:04:31.100 --> 00:04:33.420]  這是必不臨到你的身上
[00:04:33.420 --> 00:04:37.260]  剛剛才說完十三章才說完
[00:04:37.260 --> 00:04:40.580]  這個比喻的內容耶穌基督
[00:04:40.580 --> 00:04:45.180]  說好像藏寶好像珍珠的比喻要放棄一切
[00:04:45.440 --> 00:04:47.500]  那頭彼得就馬上這樣回答
[00:04:47.500 --> 00:04:51.340]  另外當耶穌基督被捕的時候門徒怎樣
[00:04:51.340 --> 00:04:53.380]  全部四散
[00:04:53.380 --> 00:04:55.680]  甚至不認耶穌
[00:04:55.680 --> 00:05:00.800]  我們看看其實門徒真的不是那麼明白天國的比喻
[00:05:00.800 --> 00:05:04.640]  耶穌基督又說
[00:05:04.640 --> 00:05:08.480]  要好像要做天國的門徒要怎樣
[00:05:08.480 --> 00:05:11.300]  要好像文士受教
[00:05:11.300 --> 00:05:13.340]  文士是什麼
[00:05:14.120 --> 00:05:16.940]  我們通常知道文士是抄經的
[00:05:16.940 --> 00:05:19.740]  我們只知道他是抄經
[00:05:19.740 --> 00:05:22.300]  但是其實文士是學者來的
[00:05:22.300 --> 00:05:24.860]  其實文士是教律法
[00:05:24.860 --> 00:05:27.420]  文士是舊約的老師來的
[00:05:27.420 --> 00:05:30.760]  文士也都很有地位的
[00:05:30.760 --> 00:05:34.080]  他是猶太教的神學家
[00:05:34.080 --> 00:05:38.180]  他是高級的猶太人委員會裏面的成員
[00:05:38.180 --> 00:05:41.000]  他也是工會的成員
[00:05:42.780 --> 00:05:49.180]  雖然文士有這麼高的地位雖然文士的責任是解經燃經
[00:05:49.180 --> 00:05:55.580]  但是我們見到在聖經裏面文士時時都被耶穌基督罵
[00:05:55.580 --> 00:05:58.920]  好像在馬太福音十五章六節
[00:05:58.920 --> 00:06:01.220]  耶穌基督罵文士
[00:06:01.220 --> 00:06:05.060]  說他們的教導是廢除神的誡命
[00:06:05.060 --> 00:06:10.180]  是很大的很嚴重的一個罪來的
[00:06:11.200 --> 00:06:16.820]  所以相信當耶穌基督說要做天國的門徒要好像文士一樣
[00:06:16.820 --> 00:06:21.180]  你想想那些門徒怎樣?真的拗了頭
[00:06:21.180 --> 00:06:24.000]  為什麼要好像文士一樣?
[00:06:24.000 --> 00:06:26.040]  其實很簡單
[00:06:26.040 --> 00:06:27.320]  文士代表什麼?
[00:06:27.320 --> 00:06:30.400]  文士就是代表傳統的教導
[00:06:30.400 --> 00:06:32.960]  文士就是代表舊約的教導
[00:06:32.960 --> 00:06:36.540]  其實
[00:06:36.540 --> 00:06:39.100]  今天的經文都有很有趣
[00:06:39.860 --> 00:06:43.700]  我們說傳過馬太福音十三章
[00:06:43.700 --> 00:06:48.060]  那些比喻都有一個首尾結構這節的經文都有一個首尾結構
[00:06:48.060 --> 00:06:52.160]  我們說文士是代表舊的教導代表舊約
[00:06:52.160 --> 00:06:55.480]  那受教呢?受誰的教?
[00:06:55.480 --> 00:06:58.040]  那當然是耶穌基督的教導
[00:06:58.040 --> 00:07:00.860]  文士受教就是受新的教導
[00:07:00.860 --> 00:07:05.460]  我們見到先有舊然後有新
[00:07:06.240 --> 00:07:12.900]  到耶穌基督說又要好像家主拿出新舊的物件的時候
[00:07:12.900 --> 00:07:15.460]  就是新然後到舊
[00:07:15.460 --> 00:07:20.060]  我們見到頭頭是舊到新下面是新到舊
[00:07:20.060 --> 00:07:23.900]  有一個倒影的結構有一個首尾的結構
[00:07:23.900 --> 00:07:25.440]  最重要的是什麼?
[00:07:25.440 --> 00:07:29.280]  作天國的門徒要好像一個家主一樣
[00:07:29.280 --> 00:07:32.600]  家主是什麼來的呢?
[00:07:32.600 --> 00:07:35.940]  Master of the house 英文家主是什麼?
[00:07:36.700 --> 00:07:39.260]  一個家主的工作是很重要的
[00:07:39.260 --> 00:07:42.080]  一個家的主人
[00:07:42.080 --> 00:07:45.660]  他是管到整個家人的福利
[00:07:45.660 --> 00:07:52.060]  家人的起居飲食需要些什麼全部都由這個家主來供應
[00:07:52.060 --> 00:07:56.420]  家主是會收藏很多東西在倉庫裡面
[00:07:56.420 --> 00:07:59.220]  然後慢慢慢慢這樣
[00:07:59.220 --> 00:08:02.820]  一樣一樣拿出來一些新一些舊這樣
[00:08:02.820 --> 00:08:05.120]  來給他的家人
[00:08:05.620 --> 00:08:06.900]  可能是衣著
[00:08:06.900 --> 00:08:08.440]  可能是食物
[00:08:08.440 --> 00:08:09.980]  可能是其他的東西
[00:08:09.980 --> 00:08:13.300]  一個家主也是很節儉
[00:08:13.300 --> 00:08:15.100]  很會接見的
[00:08:15.100 --> 00:08:19.440]  所以當有多餘的物質的時候他會怎樣?
[00:08:19.440 --> 00:08:22.520]  將多餘的收藏在倉庫裡
[00:08:22.520 --> 00:08:25.600]  到有需要的時候又拿出來
[00:08:25.600 --> 00:08:28.400]  先拿舊的然後拿新的
[00:08:28.400 --> 00:08:32.000]  為什麼要先拿舊的?為什麼不拿新的出來?
[00:08:33.020 --> 00:08:36.340]  很多東西好像食物一樣都有expiration date
[00:08:36.340 --> 00:08:37.880]  擠得久就不行了
[00:08:37.880 --> 00:08:40.180]  所以先拿舊然後拿新
[00:08:40.180 --> 00:08:41.220]  拿出來
[00:08:41.220 --> 00:08:43.520]  分配給家人
[00:08:43.520 --> 00:08:46.080]  這個就是家主
[00:08:46.080 --> 00:08:48.640]  耶穌基督說
[00:08:48.640 --> 00:08:51.200]  你要成為天國的門徒
[00:08:51.200 --> 00:08:53.500]  你要去跟別人傳福音
[00:08:53.500 --> 00:08:57.340]  你要去告訴別人天國的好消息
[00:08:57.340 --> 00:08:59.380]  你就要好像一個家主一樣
[00:08:59.380 --> 00:09:01.180]  拿些舊
[00:09:01.180 --> 00:09:02.720]  拿些新的東西出來
[00:09:03.740 --> 00:09:05.780]  很明顯的問題就是
[00:09:05.780 --> 00:09:07.580]  既然是這樣子
[00:09:07.580 --> 00:09:10.660]  什麼是一些舊的?什麼是一些新的東西?
[00:09:10.660 --> 00:09:15.260]  我們先看看
[00:09:15.260 --> 00:09:17.300]  剛才我也說過了
[00:09:17.300 --> 00:09:19.860]  新的東西就是耶穌基督的教導
[00:09:19.860 --> 00:09:21.660]  是一些新的教導
[00:09:21.660 --> 00:09:26.020]  我們先看看舊的不代表什麼
[00:09:26.020 --> 00:09:29.080]  先看看一個版面的不代表什麼
[00:09:30.360 --> 00:09:33.700]  其實在《馬可福音》第二章
[00:09:33.700 --> 00:09:37.020]  耶穌基督是說了一樣相反的東西
[00:09:37.020 --> 00:09:40.600]  耶穌基督說新和舊不可以混在一起
[00:09:40.600 --> 00:09:43.420]  今天的經文就不同了
[00:09:43.420 --> 00:09:46.500]  家主要將新和舊的東西拿出來
[00:09:46.500 --> 00:09:49.820]  但是《馬可福音》第二章就剛剛相反
[00:09:49.820 --> 00:09:52.900]  說新和舊不可以混在一起
[00:09:52.900 --> 00:09:58.520]  很明顯《馬可福音》第二章和我們今天所說的是兩件不同的事
[00:09:59.040 --> 00:10:01.600]  我們先看看《馬可福音》第二章是在說什麼
[00:10:01.600 --> 00:10:03.900]  背景就是
[00:10:03.900 --> 00:10:07.740]  耶穌基督的門徒沒有禁食
[00:10:07.740 --> 00:10:11.580]  所以約翰斯齊約翰的門徒
[00:10:11.580 --> 00:10:14.660]  和法利塞人的門徒就來問耶穌
[00:10:14.660 --> 00:10:17.220]  為什麼你的門徒不禁食?
[00:10:17.220 --> 00:10:19.520]  我們的門徒是禁食的
[00:10:19.520 --> 00:10:22.080]  耶穌基督怎麼回答?
[00:10:22.080 --> 00:10:25.660]  耶穌基督說新郎在的時候
[00:10:25.660 --> 00:10:28.740]  陪伴的人是不需要禁食
[00:10:30.020 --> 00:10:35.140]  到新郎不在的時候就有很多時間給陪伴的人禁食
[00:10:35.140 --> 00:10:38.460]  意思就是說新郎是耶穌基督自己
[00:10:38.460 --> 00:10:41.020]  耶穌基督在的時候
[00:10:41.020 --> 00:10:43.060]  是不需要禁食
[00:10:43.060 --> 00:10:48.960]  但是當耶穌基督釘十字架離開我們
[00:10:48.960 --> 00:10:52.540]  就有很多時間來禁食
[00:10:52.540 --> 00:10:56.140]  所以我們看到
[00:10:56.140 --> 00:10:58.180]  耶穌基督所說的
[00:10:58.680 --> 00:11:00.220]  就是禁食的問題
[00:11:00.220 --> 00:11:04.820]  接著耶穌基督在馬學福音2:21講得很有趣
[00:11:04.820 --> 00:11:08.420]  他說沒有人把新的布縫在舊衣服上
[00:11:08.420 --> 00:11:10.720]  恐怕所補上的新布
[00:11:10.720 --> 00:11:12.260]  帶壞了舊衣服
[00:11:12.260 --> 00:11:14.040]  破的就更大了
[00:11:14.040 --> 00:11:17.120]  耶穌基督說沒有人把新的布
[00:11:17.120 --> 00:11:19.940]  用來補在舊的衣服上
[00:11:19.940 --> 00:11:22.500]  舊的衣服洗過很多次
[00:11:22.500 --> 00:11:24.020]  已經縮水了
[00:11:24.020 --> 00:11:25.820]  不會再縮水了
[00:11:26.340 --> 00:11:29.140]  新的布還沒縮水,你把它補上去
[00:11:29.140 --> 00:11:31.200]  接著一洗又如何?
[00:11:31.200 --> 00:11:33.240]  新的布就縮水了
[00:11:33.240 --> 00:11:35.800]  就會扯爛你的衣服
[00:11:35.800 --> 00:11:38.880]  所以耶穌基督說新和舊不可以放在一起
[00:11:38.880 --> 00:11:42.720]  他又舉了第二個例子在馬學福音2:22
[00:11:42.720 --> 00:11:46.300]  他說也沒有人把新的酒裝在舊皮袋裡
[00:11:46.300 --> 00:11:50.140]  恐怕酒把皮袋裂開
[00:11:50.140 --> 00:11:52.700]  酒和皮袋就都壞了
[00:11:52.700 --> 00:11:56.280]  唯把新酒裝在新皮袋裡
[00:11:56.800 --> 00:11:57.820]  耶穌基督說
[00:11:57.820 --> 00:11:59.360]  他說
[00:11:59.360 --> 00:12:02.440]  沒有人把新的酒裝在舊的皮袋裡
[00:12:02.440 --> 00:12:04.740]  舊的皮袋是皮造的
[00:12:04.740 --> 00:12:08.060]  舊了之後又乾又硬
[00:12:08.060 --> 00:12:09.860]  沒有新蓄性了
[00:12:09.860 --> 00:12:12.940]  新的酒還會發酵的
[00:12:12.940 --> 00:12:16.780]  還有些泡沫出來,還會有些二氧化碳出來
[00:12:16.780 --> 00:12:21.900]  如果你舊的皮袋裝在蓋子後面,就像吹氣球一樣
[00:12:21.900 --> 00:12:23.940]  會脹的
[00:12:24.200 --> 00:12:27.520]  一旦脹的時候,如果沒有新蓄性就爆了
[00:12:27.520 --> 00:12:30.340]  舊的酒放在舊皮袋裡沒問題
[00:12:30.340 --> 00:12:35.460]  新的酒放在新的皮袋裡也沒問題,因為新的皮袋有新蓄性
[00:12:35.460 --> 00:12:39.300]  但是新和舊放在一起就出現問題
[00:12:39.300 --> 00:12:44.160]  這裡耶穌基督說了新和舊不要放在一起
[00:12:44.160 --> 00:12:45.960]  我們又想了
[00:12:45.960 --> 00:12:48.260]  你還沒解釋新和舊是什麼
[00:12:48.260 --> 00:12:51.340]  這裡所說的我們看到是禁食
[00:12:51.340 --> 00:12:53.380]  其實在這裡
[00:12:53.640 --> 00:12:55.420]  利美記第十六章
[00:12:55.420 --> 00:12:57.220]  說到贖罪日的時候
[00:12:57.220 --> 00:12:59.520]  神是規定他們說
[00:12:59.520 --> 00:13:02.080]  在那天你們要刻苦己心
[00:13:02.080 --> 00:13:05.660]  猶太人說刻苦己心是什麼意思啊
[00:13:05.660 --> 00:13:07.720]  為了自己的罪哀動
[00:13:07.720 --> 00:13:10.020]  怎麼哀動呢
[00:13:10.020 --> 00:13:11.560]  禁食啦
[00:13:11.560 --> 00:13:15.660]  哀動到連吃東西都沒心情吃了
[00:13:15.660 --> 00:13:16.940]  就禁食囉
[00:13:16.940 --> 00:13:20.000]  而在舊約也有很多其他的經文
[00:13:20.000 --> 00:13:21.280]  是教人禁食
[00:13:22.300 --> 00:13:24.100]  但是這些禁食都是自願的
[00:13:24.100 --> 00:13:26.140]  從來沒說要強
[00:13:26.140 --> 00:13:27.680]  強盛的
[00:13:27.680 --> 00:13:29.480]  規定一定要禁食
[00:13:29.480 --> 00:13:31.780]  法理賽人就是這樣
[00:13:31.780 --> 00:13:33.060]  一個禮拜
[00:13:33.060 --> 00:13:34.340]  禁食兩次
[00:13:34.340 --> 00:13:36.380]  通常是禮拜一和禮拜四
[00:13:36.380 --> 00:13:38.440]  是規定你一定要禁食
[00:13:38.440 --> 00:13:41.000]  這個就出現問題了
[00:13:41.000 --> 00:13:43.040]  本來禁食是什麼
[00:13:43.040 --> 00:13:44.580]  代表哀動
[00:13:44.580 --> 00:13:47.660]  但如果你規定了禁食
[00:13:47.660 --> 00:13:50.220]  禮拜一又禁食,禮拜四又禁食
[00:13:50.460 --> 00:13:52.520]  好像我們減肥一樣
[00:13:52.520 --> 00:13:56.360]  禁食而已,那就禁食囉,不要吃那麼多東西
[00:13:56.360 --> 00:13:58.920]  但是想不到原來禁食
[00:13:58.920 --> 00:14:03.260]  的原因是什麼,要為自己的罪哀動
[00:14:03.260 --> 00:14:09.160]  變成每個人都去禁食,但沒人為自己的罪哀動,這個就出現了問題
[00:14:09.160 --> 00:14:11.720]  所以耶穌基督說這些教導
[00:14:11.720 --> 00:14:13.240]  是人的教導
[00:14:13.240 --> 00:14:15.300]  你去規定人去禁食
[00:14:15.300 --> 00:14:16.580]  但是沒人
[00:14:16.580 --> 00:14:19.900]  心裡面真的為自己的罪哀動
[00:14:20.160 --> 00:14:22.200]  這個就是人為的教導
[00:14:22.200 --> 00:14:23.740]  和神的教導
[00:14:23.740 --> 00:14:25.020]  不能夠放在一起
[00:14:25.020 --> 00:14:26.040]  所以
[00:14:26.040 --> 00:14:28.600]  這一節的經文所說的新和舊
[00:14:28.600 --> 00:14:32.700]  新的就是耶穌基督的教導,舊的就是人為的教導
[00:14:32.700 --> 00:14:34.760]  很明顯這裡不是說這些
[00:14:34.760 --> 00:14:36.540]  今天我們的經文
[00:14:36.540 --> 00:14:39.100]  馬可福音2章
[00:14:39.100 --> 00:14:43.720]  也都出現在馬太福音9章和盧家福音第5章
[00:14:43.720 --> 00:14:45.760]  我們也都見過
[00:14:46.020 --> 00:14:51.140]  聖經裡面講得很清楚,以賽亞書58章3至5節
[00:14:51.140 --> 00:14:52.160]  講到
[00:14:52.160 --> 00:14:53.960]  假冒為善的禁食
[00:14:53.960 --> 00:14:55.500]  是不為神所喜悅
[00:14:55.500 --> 00:14:59.340]  而耶穌基督也都罵民事化理賽人
[00:14:59.340 --> 00:15:01.380]  馬太福音15章9節
[00:15:01.380 --> 00:15:03.940]  說他們是用人的吩咐
[00:15:03.940 --> 00:15:06.500]  來教導人
[00:15:06.500 --> 00:15:08.300]  當道理來教導人
[00:15:08.300 --> 00:15:10.340]  所以耶穌基督罵他們
[00:15:10.340 --> 00:15:12.400]  這裡見得很清楚
[00:15:12.400 --> 00:15:14.440]  所講的新和舊
[00:15:14.700 --> 00:15:17.260]  是人的教導和神的教導
[00:15:17.260 --> 00:15:18.800]  這裡
[00:15:18.800 --> 00:15:20.580]  今天的經文
[00:15:20.580 --> 00:15:22.120]  講民事
[00:15:22.120 --> 00:15:23.140]  受教
[00:15:23.140 --> 00:15:24.680]  好像家主
[00:15:24.680 --> 00:15:26.980]  是將新舊的東西搬出來
[00:15:26.980 --> 00:15:29.040]  新和舊很明顯
[00:15:29.040 --> 00:15:30.320]  舊不是指
[00:15:30.320 --> 00:15:31.340]  人的教導
[00:15:31.340 --> 00:15:33.640]  不是人的教導就是什麼
[00:15:33.640 --> 00:15:35.700]  就是神的教導
[00:15:35.700 --> 00:15:39.020]  神的教導可以新和舊放在一起
[00:15:39.020 --> 00:15:43.120]  可以將新的拿出來,將舊的拿出來
[00:15:43.620 --> 00:15:46.440]  新的教導是耶穌基督的教導
[00:15:46.440 --> 00:15:49.000]  舊的教導是舊約的教導
[00:15:49.000 --> 00:15:52.580]  耶穌基督自己都講的,所以耶穌基督從來
[00:15:52.580 --> 00:15:55.140]  是不會是矛盾,前後矛盾
[00:15:55.140 --> 00:15:58.980]  耶穌基督自己都說馬太福音5章17-18節
[00:15:58.980 --> 00:16:00.260]  莫想我來
[00:16:00.260 --> 00:16:02.820]  要廢掉律法和先知
[00:16:02.820 --> 00:16:05.380]  律法和先知就是舊約的教導
[00:16:05.380 --> 00:16:08.720]  我來不是要廢掉乃是要成全
[00:16:08.720 --> 00:16:10.760]  我實在告訴你們
[00:16:11.280 --> 00:16:17.160]  就是到天地都廢去了,律法的一點一劃也不能廢去,都要成全
[00:16:17.160 --> 00:16:21.520]  耶穌基督說我來不是要廢掉舊約
[00:16:21.520 --> 00:16:23.560]  舊約是要成全
[00:16:23.560 --> 00:16:27.920]  很多耶穌基督的教導都在舊約那裡來
[00:16:27.920 --> 00:16:31.240]  舊約真的成全了很多新約的教導
[00:16:31.240 --> 00:16:34.580]  所以我們看到
[00:16:34.580 --> 00:16:36.880]  做一個天國的門徒
[00:16:36.880 --> 00:16:40.460]  就好像家主一樣,拿些舊拿些新
[00:16:40.720 --> 00:16:43.540]  我們和人分享福音分享天國
[00:16:43.540 --> 00:16:46.100]  的好消息的時候
[00:16:46.100 --> 00:16:48.140]  是要拿些新拿些舊
[00:16:48.140 --> 00:16:50.180]  舊的是
[00:16:50.180 --> 00:16:51.460]  舊約的教導
[00:16:51.460 --> 00:16:54.020]  有很多關於天國的教導
[00:16:54.020 --> 00:16:56.340]  新的是耶穌基督的教導
[00:16:56.340 --> 00:17:00.180]  如果你們記得的話我都和你們說過
[00:17:00.180 --> 00:17:03.500]  當耶穌基督第一次降臨的時候
[00:17:03.500 --> 00:17:06.060]  是被猶太人拒絕接受
[00:17:06.060 --> 00:17:10.660]  如果猶太人是會接受的話天國真的會降臨在地上
[00:17:11.700 --> 00:17:13.740]  舊約所說的天國
[00:17:13.740 --> 00:17:15.540]  地上的天國就會來臨
[00:17:15.540 --> 00:17:20.660]  由於他們不接受的話這個天國的來臨是延遲了
[00:17:20.660 --> 00:17:22.700]  在現在這個時候
[00:17:22.700 --> 00:17:24.500]  是多了一個
[00:17:24.500 --> 00:17:27.060]  保羅叫做奧秘的天國
[00:17:27.060 --> 00:17:29.620]  是一個奧秘的時候
[00:17:29.620 --> 00:17:31.920]  是外邦人信主的時候
[00:17:31.920 --> 00:17:34.220]  是一個教會的時期
[00:17:34.220 --> 00:17:37.040]  你可以說是一個恩典的時期
[00:17:37.040 --> 00:17:39.600]  就是我們現在這個時候
[00:17:40.120 --> 00:17:43.700]  我們現在這個時候要去叫多一些人是信主
[00:17:43.700 --> 00:17:45.500]  是要多一些去傳福音
[00:17:45.500 --> 00:17:47.040]  因為是恩典的時期
[00:17:47.040 --> 00:17:51.140]  但是這個恩典的時期不會永遠長存
[00:17:51.140 --> 00:17:52.660]  有一天
[00:17:52.660 --> 00:17:53.940]  是會結束
[00:17:53.940 --> 00:17:56.000]  教會是會被提
[00:17:56.000 --> 00:17:58.040]  所有的基督徒會
[00:17:58.040 --> 00:17:59.580]  被提到天上去
[00:17:59.580 --> 00:18:02.400]  接著地上有七年的大災難
[00:18:02.400 --> 00:18:04.700]  接著耶穌基督就會回來
[00:18:04.700 --> 00:18:08.020]  和他的聖民一起回來
[00:18:08.540 --> 00:18:10.580]  是建立千年的國度
[00:18:10.580 --> 00:18:13.660]  建立這個舊約所教的國度
[00:18:13.660 --> 00:18:15.200]  就會來臨
[00:18:15.200 --> 00:18:17.500]  所以我們看到
[00:18:17.500 --> 00:18:19.540]  是有新是有舊
[00:18:19.540 --> 00:18:21.860]  耶穌基督所說的
[00:18:21.860 --> 00:18:23.140]  關於天國
[00:18:23.140 --> 00:18:25.700]  馬太福音十三章
[00:18:25.700 --> 00:18:30.040]  路加福音八章和馬可福音四章所說
[00:18:30.040 --> 00:18:31.580]  天國的比喻
[00:18:31.580 --> 00:18:33.880]  說現在這個時候的天國會是怎樣
[00:18:33.880 --> 00:18:35.420]  在舊約沒有說過
[00:18:35.420 --> 00:18:37.220]  所以這些是新的
[00:18:37.980 --> 00:18:40.540]  但是舊約也有說過天國
[00:18:40.540 --> 00:18:44.880]  不是現在的天國是將來會來臨的天國會怎樣
[00:18:44.880 --> 00:18:46.680]  我剛才說
[00:18:46.680 --> 00:18:48.720]  今天的比喻很好
[00:18:48.720 --> 00:18:50.520]  會幫我們做一個總結
[00:18:50.520 --> 00:18:52.560]  來看看我們所說過的怎樣
[00:18:52.560 --> 00:18:55.120]  我們不妨是將耶穌基督所說的
[00:18:55.120 --> 00:18:56.160]  新和舊
[00:18:56.160 --> 00:18:58.460]  擺在一起來比較一下
[00:18:58.460 --> 00:19:03.840]  現在這個天國所謂新的時候新的教導
[00:19:03.840 --> 00:19:04.860]  是怎樣的
[00:19:04.860 --> 00:19:07.420]  我們說好像撒種的比喻
[00:19:07.680 --> 00:19:10.240]  你去跟別人傳福音不是每個人都相信的
[00:19:10.240 --> 00:19:12.280]  你去
[00:19:12.280 --> 00:19:15.100]  傳福音的話有四種泥土
[00:19:15.100 --> 00:19:17.400]  只有一種能夠結出果子
[00:19:17.400 --> 00:19:19.700]  其他三種都見不到果子
[00:19:19.700 --> 00:19:21.760]  但是將來
[00:19:21.760 --> 00:19:25.080]  當耶穌基督再次回來的時候這個國度會怎樣
[00:19:25.080 --> 00:19:27.640]  萬口都要承認
[00:19:27.640 --> 00:19:29.440]  萬室都要敬拜
[00:19:29.440 --> 00:19:32.760]  以賽亞書四十五章二十三節
[00:19:32.760 --> 00:19:34.560]  看到兩個國度很不同
