
[00:00:00.000 --> 00:00:03.960]  如果我們細心再研究《耶利米蘇》
[00:02:48.400 --> 00:02:50.000]  做完這個買賣手續之後
[00:02:50.000 --> 00:02:51.200]  他做了一個祈禱
[00:02:51.200 --> 00:02:54.800]  表達他內心的感受
[00:02:54.800 --> 00:02:57.400]  其實他不單單在讚頌上帝
[00:02:57.400 --> 00:02:59.000]  他更有一個疑問
[00:02:59.000 --> 00:03:00.600]  國家是否真的可以復興呢?
[00:03:00.600 --> 00:03:02.200]  這裡是十六節至二十五節
[00:03:02.200 --> 00:03:03.600]  剛才我們讀了
[00:03:03.600 --> 00:03:05.000]  在祈禱過後
[00:03:05.000 --> 00:03:07.000]  上帝就回應他
[00:03:07.000 --> 00:03:08.000]  分別有兩個回應
[00:03:08.000 --> 00:03:10.200]  第一個回應就是剛才我們弟兄讀的
[00:03:10.200 --> 00:03:12.000]  二十六節至三十五節
[00:03:12.000 --> 00:03:15.000]  是在解答耶利米心中的疑難
[00:03:15.000 --> 00:03:17.200]  有沒有可能呢?
[00:03:17.200 --> 00:03:18.600]  上帝說有可能
[00:03:18.600 --> 00:03:20.400]  有可能復興
[00:03:20.400 --> 00:03:23.200]  三十六節至四十四節太長了
[00:03:23.200 --> 00:03:24.400]  所以我們沒有讀
[00:03:24.400 --> 00:03:26.200]  是再應許
[00:03:26.200 --> 00:03:30.600]  告訴他以色列人可以怎樣回歸故土
[00:03:30.600 --> 00:03:32.200]  今天的經文
[00:03:32.200 --> 00:03:36.200]  我想講兩大方面的重點
[00:03:36.200 --> 00:03:39.200]  一是耶利米的疑惑
[00:03:39.200 --> 00:03:42.000]  沒錯,他承認上帝作事
[00:03:42.000 --> 00:03:44.600]  或者他本身就是偉大奇妙
[00:03:44.600 --> 00:03:47.200]  但是如果要像上帝所應許一樣
[00:03:47.200 --> 00:03:48.400]  國家會復興
[00:03:48.400 --> 00:03:50.400]  看到現在這樣的處境
[00:03:50.400 --> 00:03:53.000]  其實談何容易呢?
[00:03:53.000 --> 00:03:55.400]  第二方面是看上帝的解答
[00:03:55.400 --> 00:03:56.800]  上帝說,是的
[00:03:56.800 --> 00:03:59.600]  他是偉大奇妙的
[00:03:59.600 --> 00:04:02.000]  沒有事是他不能夠成就的
[00:04:02.000 --> 00:04:03.200]  他為什麼能夠成就呢?
[00:04:03.200 --> 00:04:07.000]  其實是因為他是眾生的上帝
[00:04:07.000 --> 00:04:10.600]  我們先看第一個重點
[00:04:10.600 --> 00:04:12.600]  耶利米的疑惑
[00:04:12.600 --> 00:04:16.200]  他明白上帝作事奇妙
[00:04:16.200 --> 00:04:17.800]  他讚頌上帝
[00:04:17.800 --> 00:04:20.800]  我們看十六節至二十三節
[00:04:20.800 --> 00:04:24.400]  十六節是二十三節三十二章
[00:04:24.400 --> 00:04:26.800]  他祈禱第十七節
[00:04:26.800 --> 00:04:28.800]  主耶華你曾用大能
[00:04:28.800 --> 00:04:31.400]  和新出來的棒臂創造天地
[00:04:31.400 --> 00:04:33.400]  是你無難成的事
[00:04:33.400 --> 00:04:35.400]  你思慈愛與千萬人
[00:04:35.400 --> 00:04:40.200]  又將父親的罪業報應在他後世子孫的懷中
[00:04:40.200 --> 00:04:42.400]  是至大全能的神
[00:04:42.400 --> 00:04:45.400]  萬鈞之華是你的名
[00:04:45.400 --> 00:04:47.400]  這兩節的經文
[00:04:47.400 --> 00:04:49.000]  耶利米讚頌上帝
[00:04:49.000 --> 00:04:53.400]  讚頌他以五能力創造天地
[00:04:53.400 --> 00:04:55.600]  他既思慈愛又公義
[00:04:55.600 --> 00:04:56.800]  不過我讀到這裡的時候
[00:04:56.800 --> 00:05:00.200]  可能我們有些疑問
[00:05:00.200 --> 00:05:03.600]  上帝是否將對人的懲罰
[00:05:03.600 --> 00:05:07.800]  如果父親犯罪就懲罰在兒子身上呢?
[00:05:07.800 --> 00:05:09.400]  我們會有這種疑問
[00:05:09.400 --> 00:05:11.000]  這麼拋光真是厲害
[00:05:11.000 --> 00:05:13.000]  阿B
[00:05:13.000 --> 00:05:14.600]  我們看幾節的經文
[00:05:14.600 --> 00:05:15.800]  《釧及記》
[00:05:15.800 --> 00:05:16.600]  因為他很快很厲害
[00:05:16.600 --> 00:05:17.200]  跳到這裡
[00:05:17.200 --> 00:05:21.800]  二十章第四節至到第六節
[00:05:21.800 --> 00:05:23.400]  不可以為自己雕刻偶像
[00:05:23.400 --> 00:05:24.800]  也不可以做什麼形象
[00:05:24.800 --> 00:05:26.000]  彷彿上天下地
[00:05:26.000 --> 00:05:28.000]  和地底下水中的百物
[00:05:28.000 --> 00:05:29.200]  不可以跪拜那些像
[00:05:29.200 --> 00:05:30.200]  也不可以侍奉他
[00:05:30.200 --> 00:05:31.400]  因為我要說
[00:05:31.400 --> 00:05:33.200]  你的神是忌邪的神
[00:05:33.200 --> 00:05:34.200]  恨我的
[00:05:34.200 --> 00:05:35.400]  我必追討他的罪
[00:05:35.400 --> 00:05:37.200]  致父及子直到三、四代
[00:05:37.200 --> 00:05:38.800]  愛我守我誡命的
[00:05:38.800 --> 00:05:40.600]  我必向他們發慈愛
[00:05:40.600 --> 00:05:42.000]  直到千代
[00:05:42.000 --> 00:05:43.200]  當看到這裡的時候
[00:05:43.200 --> 00:05:45.800]  我們心裡可能有一種困惑
[00:05:45.800 --> 00:05:47.600]  這個上帝
[00:05:47.600 --> 00:05:49.000]  追討人的罪
[00:05:49.000 --> 00:05:50.800]  罰罪三、四代
[00:05:50.800 --> 00:05:52.000]  父親犯罪
[00:05:52.000 --> 00:05:54.600]  原來會報應在兒子的手中
[00:05:54.600 --> 00:05:56.200]  我們上一代的人犯罪
[00:05:56.200 --> 00:05:59.200]  是不是上帝懲罰在我們身上呢?
[00:05:59.200 --> 00:06:01.400]  所以有些教派
[00:06:01.400 --> 00:06:03.200]  或者有些宗派
[00:06:03.200 --> 00:06:04.800]  他們請頂尖妹祈禱
[00:06:04.800 --> 00:06:07.000]  為你不知道第幾代的祖先
[00:06:07.000 --> 00:06:08.000]  犯罪祈禱
[00:06:08.000 --> 00:06:10.600]  否則神就懲罰你們了
[00:06:10.600 --> 00:06:12.000]  頂尖妹我們要小心看聖經
[00:06:12.000 --> 00:06:13.200]  其實這裡說的
[00:06:13.200 --> 00:06:15.200]  不是說我們的祖宗犯罪
[00:06:15.200 --> 00:06:16.600]  然後懲罰我們
[00:06:16.600 --> 00:06:17.600]  這裡說的是
[00:06:17.600 --> 00:06:19.600]  祖宗犯罪可以牽連到我們
[00:06:19.600 --> 00:06:22.400]  就好像亞當犯罪牽連我們一樣
[00:06:22.400 --> 00:06:25.400]  父母如果是不和的
[00:06:25.400 --> 00:06:27.000]  離婚的
[00:06:27.000 --> 00:06:28.600]  會牽連子女
[00:06:28.600 --> 00:06:30.200]  但是在說子女受牽連
[00:06:30.200 --> 00:06:33.000]  不是出於上帝懲罰她
[00:06:33.000 --> 00:06:34.200]  懂不懂得分辨?
[00:06:34.200 --> 00:06:37.800]  受牽連和上帝懲罰是兩回事
[00:06:37.800 --> 00:06:39.600]  她是無辜的
[00:06:39.600 --> 00:06:41.400]  就好像今天有很多人
[00:06:41.400 --> 00:06:44.800]  他開車不小心駕駛
[00:06:44.800 --> 00:06:46.800]  或者最後駕駛
[00:06:46.800 --> 00:06:48.800]  撞到人甚至撞死人
[00:06:48.800 --> 00:06:50.600]  難道上帝懲罰那個被撞死的嗎?
[00:06:50.600 --> 00:06:51.600]  不是
[00:06:51.600 --> 00:06:53.200]  是那個人犯錯犯罪
[00:06:53.200 --> 00:06:54.800]  以致他牽連人
[00:06:54.800 --> 00:06:56.400]  不是出於上帝的懲罰
[00:06:56.400 --> 00:06:58.600]  而在這裡的經文
[00:06:58.600 --> 00:07:00.000]  耶利米斯所說的經文
[00:07:00.000 --> 00:07:03.000]  是在說上帝祂既慈愛
[00:07:03.000 --> 00:07:04.800]  但是祂又公義
[00:07:04.800 --> 00:07:08.200]  祂不會把有罪的當為無罪
[00:07:08.200 --> 00:07:10.000]  同樣在《春埃及記》
[00:07:10.000 --> 00:07:13.000]  祂說的上帝追討人的罪
[00:07:13.000 --> 00:07:14.600]  「借父及子直到三四代」
[00:07:14.600 --> 00:07:16.000]  不是追討他的兒子
[00:07:16.000 --> 00:07:18.800]  你要負債子償
[00:07:18.800 --> 00:07:19.400]  不是
[00:07:19.400 --> 00:07:21.800]  是在說祂不會忘記人犯錯
[00:07:21.800 --> 00:07:23.400]  你犯錯我追你十八條街
[00:07:23.400 --> 00:07:25.200]  我都追你
[00:07:25.200 --> 00:07:26.600]  實際是否追他十八條街?
[00:07:26.600 --> 00:07:27.000]  不是
[00:07:27.000 --> 00:07:30.200]  是在說祂一定會
[00:07:30.200 --> 00:07:31.400]  祂是公義的
[00:07:31.400 --> 00:07:32.800]  祂不會當你沒有犯過
[00:07:32.800 --> 00:07:34.000]  祂不會當你看不到
[00:07:34.000 --> 00:07:36.800]  有理有理
[00:07:36.800 --> 00:07:39.000]  而《休庚》還要是凸顯
[00:07:39.000 --> 00:07:40.600]  如果在《春埃及記》凸顯
[00:07:40.600 --> 00:07:41.800]  上帝說愛祂
[00:07:41.800 --> 00:07:42.800]  守祂誡命的人
[00:07:42.800 --> 00:07:44.400]  上帝怎麼待祂?
[00:07:44.400 --> 00:07:47.200]  向祂發慈愛直到千代
[00:07:47.200 --> 00:07:48.200]  所以強調的是
[00:07:48.200 --> 00:07:50.000]  神祂自己的慈愛
[00:07:50.000 --> 00:07:51.200]  不過在祂慈愛的時候
[00:07:51.200 --> 00:07:54.000]  我們不要濫用上帝的慈愛
[00:07:54.000 --> 00:07:55.800]  祂是公義的
[00:07:55.800 --> 00:07:57.600]  《以西傑書》第十八章
[00:07:57.600 --> 00:07:59.400]  正好告訴我們
[00:07:59.400 --> 00:08:00.600]  唯有犯罪的
[00:08:00.600 --> 00:08:01.400]  祂必滅亡
[00:08:01.400 --> 00:08:02.200]  犯罪的
[00:08:02.200 --> 00:08:06.600]  祂會得祂自己所謂的報應
[00:08:06.600 --> 00:08:09.200]  兒子不擔當父親的罪孽
[00:08:09.200 --> 00:08:12.200]  父親也不擔當兒子的罪孽
[00:08:12.200 --> 00:08:15.400]  義人的善果必歸自己
[00:08:15.400 --> 00:08:19.200]  惡人的惡報也歸自己
[00:08:19.200 --> 00:08:22.000]  是公義的
[00:08:22.000 --> 00:08:24.600]  他犯錯就上帝懲罰他
[00:08:24.600 --> 00:08:25.800]  但懲罰他的時候
[00:08:25.800 --> 00:08:28.000]  可能牽連著其他人
[00:08:28.000 --> 00:08:29.000]  就讓我們看到
[00:08:29.000 --> 00:08:31.800]  罪的可怕或者威力
[00:08:31.800 --> 00:08:33.200]  有時的確我們以為
[00:08:33.200 --> 00:08:34.400]  一人做事一人當
[00:08:34.400 --> 00:08:35.800]  上帝你懲罰我就算了
[00:08:35.800 --> 00:08:37.000]  那不要懲罰他們
[00:08:37.000 --> 00:08:38.000]  不是終於上帝懲罰
[00:08:38.000 --> 00:08:41.200]  但是你牽連他們
[00:08:41.200 --> 00:08:42.400]  在這裏
[00:08:42.400 --> 00:08:44.600]  耶利米亞他讚頌上帝
[00:08:44.600 --> 00:08:48.400]  他說:你是至大全能的神
[00:08:48.400 --> 00:08:52.600]  萬鈞的耶華是你的名
[00:08:52.600 --> 00:08:54.800]  你有能力創造
[00:08:54.800 --> 00:08:58.000]  你並且思慈愛行公義
[00:08:58.000 --> 00:09:00.200]  你是至大全能的神
[00:09:00.200 --> 00:09:02.400]  萬鈞的耶華是你的名
[00:09:02.400 --> 00:09:04.800]  19-23節我們不詳細讀
[00:09:04.800 --> 00:09:07.400]  我將它精簡了
[00:09:07.400 --> 00:09:10.000]  他讚頌上帝足智多謀
[00:09:10.000 --> 00:09:12.800]  他說:你謀事有大略
[00:09:12.800 --> 00:09:14.400]  行事有大能
[00:09:14.400 --> 00:09:15.800]  他察看世人
[00:09:15.800 --> 00:09:17.400]  他顯神跡其事
[00:09:17.400 --> 00:09:19.600]  拯救以色列人離開埃及
[00:09:19.600 --> 00:09:21.000]  他設美好的地圖
[00:09:21.000 --> 00:09:23.400]  讓以色列人可以進入迦南地
[00:09:23.400 --> 00:09:26.600]  他賜誡命律例給他們遵守
[00:09:26.600 --> 00:09:28.200]  不是想要限制他們
[00:09:28.200 --> 00:09:30.000]  而是他們去到一個新的地方
[00:09:30.000 --> 00:09:31.400]  究竟怎樣生活
[00:09:31.400 --> 00:09:32.800]  怎樣做才好
[00:09:32.800 --> 00:09:35.200]  上帝賜誡命
[00:09:35.200 --> 00:09:37.000]  耶利米亞讚頌上帝
[00:09:37.000 --> 00:09:38.800]  不過他讚頌的背後
[00:09:38.800 --> 00:09:41.600]  他在24-25節就提出
[00:09:41.600 --> 00:09:44.800]  他一個心裏面的疑惑
[00:09:44.800 --> 00:09:48.400]  上帝你應許國家可以復興
[00:09:48.400 --> 00:09:50.600]  但是看在眼前
[00:09:50.600 --> 00:09:52.800]  是不是真的可能?
[00:09:52.800 --> 00:09:54.800]  有沒有那麼容易?
[00:09:54.800 --> 00:09:56.000]  國漢啊
[00:09:56.000 --> 00:09:57.400]  敵人已經來到
[00:09:57.400 --> 00:09:59.200]  族裏要攻取這城
[00:09:59.200 --> 00:10:01.800]  城也因刀劍、饑荒、瘟疫
[00:10:01.800 --> 00:10:04.600]  交在攻城的迦勒底人手中
[00:10:04.600 --> 00:10:06.200]  你所說的話成就了
[00:10:06.200 --> 00:10:07.600]  你也看見
[00:10:07.600 --> 00:10:08.800]  真的
[00:10:08.800 --> 00:10:10.200]  當時的巴比倫軍
[00:10:10.200 --> 00:10:12.000]  圍困著耶路撒冷
[00:10:12.000 --> 00:10:13.400]  沒有了
[00:10:13.400 --> 00:10:14.600]  難道還有機會
[00:10:14.600 --> 00:10:17.200]  我們國家可以逃過這一劫?
[00:10:17.200 --> 00:10:18.800]  他說:主爺說你跟我說
[00:10:18.800 --> 00:10:21.800]  要用銀紙買為自己買的那塊地
[00:10:21.800 --> 00:10:22.800]  又請建制派人員
[00:10:22.800 --> 00:10:23.600]  我做了
[00:10:23.600 --> 00:10:24.600]  但其實這塊地
[00:10:24.600 --> 00:10:25.400]  然後怎樣?
[00:10:25.400 --> 00:10:27.000]  其實這個城
[00:10:27.000 --> 00:10:30.000]  已經交在迦勒底人手中
[00:10:30.000 --> 00:10:34.800]  然後怎麼可能會復興呢?
[00:10:34.800 --> 00:10:40.000]  這是耶利米亞心中的疑問
[00:10:40.000 --> 00:10:44.000]  16-23節
[00:10:44.000 --> 00:10:47.000]  看似是耶利米亞滿有信心
[00:10:47.000 --> 00:10:50.200]  滿有感恩的一個禱告
[00:10:50.200 --> 00:10:52.000]  但其實去到24-25節
[00:10:52.000 --> 00:10:55.600]  反映他內心那種困惑
[00:10:55.600 --> 00:10:58.000]  覺得上帝雖然他偉大奇妙
[00:10:58.000 --> 00:11:00.000]  甚至可畏
[00:11:00.000 --> 00:11:03.400]  但看到國家眼前的景況
[00:11:03.400 --> 00:11:06.800]  復興國土不容易
[00:11:06.800 --> 00:11:08.400]  難以置信
[00:11:08.400 --> 00:11:10.200]  因為敵人已經來
[00:11:10.200 --> 00:11:12.800]  城要交給迦勒底人
[00:11:12.800 --> 00:11:15.000]  就算叫他買地
[00:11:15.000 --> 00:11:17.000]  但其實這個地
[00:11:17.000 --> 00:11:21.200]  不再屬於他
[00:11:21.200 --> 00:11:26.200]  上帝怎樣解答耶利米亞呢?
[00:11:26.200 --> 00:11:28.000]  上帝第一解答他
[00:11:28.000 --> 00:11:29.600]  跟耶利米亞一樣
[00:11:29.600 --> 00:11:32.200]  他說他自己也是偉大奇妙
[00:11:32.200 --> 00:11:34.000]  而他偉大奇妙
[00:11:34.000 --> 00:11:34.600]  他告訴我們
[00:11:34.600 --> 00:11:38.400]  因為他是眾生的上帝
[00:11:38.400 --> 00:11:40.600]  我們看看上帝怎樣解答耶利米亞
[00:11:40.600 --> 00:11:42.600]  告訴我們他是偉大奇妙
[00:11:42.600 --> 00:11:45.000]  三章28字
[00:11:45.000 --> 00:11:46.600]  耶和華如此說
[00:11:46.600 --> 00:11:50.000]  我必將這城交付迦勒底人的手
[00:11:50.000 --> 00:11:53.200]  我巴比倫王尼布格尼薩的手
[00:11:53.200 --> 00:11:55.000]  他必攻取這城
[00:11:55.000 --> 00:11:56.000]  這裡告訴我們
[00:11:56.000 --> 00:11:57.800]  沒錯,你看的是事實
[00:11:57.800 --> 00:11:59.200]  我的確是這樣做
[00:11:59.200 --> 00:12:02.600]  但他強調是我
[00:12:02.600 --> 00:12:06.400]  將耶路撒冷的城交給迦勒底人
[00:12:06.400 --> 00:12:08.400]  即不是迦勒底人
[00:12:08.400 --> 00:12:10.800]  或巴比倫王的戰術多高明
[00:12:10.800 --> 00:12:12.400]  他們軍隊多龐大
[00:12:12.400 --> 00:12:16.000]  其實是我讓你們輸
[00:12:16.000 --> 00:12:18.000]  交給他們
[00:12:18.000 --> 00:12:18.800]  上帝是這樣說
[00:12:18.800 --> 00:12:21.000]  是我,是出於我的
[00:12:21.000 --> 00:12:22.200]  攻城的迦勒底人
[00:12:22.200 --> 00:12:26.000]  必來放火焚燒這城和其中的房屋
[00:12:26.000 --> 00:12:27.400]  他們會燒城
[00:12:27.400 --> 00:12:28.800]  他們會燒屋
[00:12:28.800 --> 00:12:30.000]  拆毀城牆
[00:12:30.000 --> 00:12:32.000]  甚至拆毀聖殿
[00:12:32.000 --> 00:12:33.400]  為甚麼?
[00:12:33.400 --> 00:12:34.800]  他解釋
[00:12:34.800 --> 00:12:36.400]  他說因為在這個房屋之上
[00:12:36.400 --> 00:12:38.800]  曾經有人來向巴力燒香
[00:12:38.800 --> 00:12:40.600]  向別臣囂電
[00:12:40.600 --> 00:12:42.600]  惹我發怒
[00:12:42.600 --> 00:12:43.800]  他說以色列人和猶太人
[00:12:43.800 --> 00:12:46.800]  自幼年以來
[00:12:46.800 --> 00:12:47.800]  直到如今
[00:12:47.800 --> 00:12:50.000]  專行我眼中看為惡的事
[00:12:50.000 --> 00:12:52.600]  以色列人盡以手所做的
[00:12:52.600 --> 00:12:53.800]  惹我發怒
[00:12:53.800 --> 00:12:54.800]  這是耶華說的
[00:12:54.800 --> 00:12:57.000]  這個城自從建造的那一天
[00:12:57.000 --> 00:12:58.200]  直到如今
[00:12:58.200 --> 00:13:00.600]  經常惹我的怒氣和憤怒
[00:13:00.600 --> 00:13:03.800]  使我將這城從我面前除掉
[00:13:03.800 --> 00:13:06.200]  甚麼是惹臣發怒呢?
[00:13:06.200 --> 00:13:07.000]  三十二節
[00:13:07.000 --> 00:13:10.000]  是因以色列人和猶太一切的邪惡
[00:13:10.000 --> 00:13:13.000]  就是他們和他們的君王
[00:13:13.000 --> 00:13:15.000]  逐個數
[00:13:15.000 --> 00:13:16.400]  首領
[00:13:16.400 --> 00:13:17.600]  祭司
[00:13:17.600 --> 00:13:18.800]  先知
[00:13:18.800 --> 00:13:20.200]  猶太的眾人
[00:13:20.200 --> 00:13:22.000]  耶路撒冷的居民所行的
[00:13:22.000 --> 00:13:23.200]  惹我發怒
[00:13:23.200 --> 00:13:24.200]  由上而下
[00:13:24.200 --> 00:13:27.000]  全部都在做上帝很不喜歡的事情
[00:13:27.000 --> 00:13:29.000]  令上帝憤怒
[00:13:29.000 --> 00:13:30.000]  為甚麼上帝憤怒?
[00:13:30.000 --> 00:13:31.600]  他說他們以背向我
[00:13:31.600 --> 00:13:34.000]  即是用背部凸著上帝
[00:13:34.000 --> 00:13:34.800]  即是不聽他說
[00:13:34.800 --> 00:13:36.000]  撥弋他
[00:13:36.000 --> 00:13:37.200]  不以面向我
[00:13:37.200 --> 00:13:39.000]  雖然我從早起來教訓他們
[00:13:39.000 --> 00:13:40.200]  他們卻不聽從
[00:13:40.200 --> 00:13:42.000]  不受教訓
[00:13:42.000 --> 00:13:44.200]  上帝又一次提醒他們
[00:13:44.200 --> 00:13:46.000]  不過他們不聽
[00:13:46.000 --> 00:13:48.400]  他們其實在做甚麼?
[00:13:48.400 --> 00:13:51.400]  他們竟把可真之物
[00:13:51.400 --> 00:13:55.000]  設立在稱為我名下的殿中
[00:13:55.000 --> 00:13:56.600]  污穢了者殿
[00:13:56.600 --> 00:13:57.800]  甚麼是可真之物呢?
[00:13:57.800 --> 00:13:59.400]  就是那些偶像神明
[00:13:59.400 --> 00:14:00.000]  擺在哪裏?
[00:14:00.000 --> 00:14:03.600]  還要擺在聖殿當中
[00:14:03.600 --> 00:14:07.000]  用一些生活的例子來說
[00:14:07.000 --> 00:14:09.600]  上帝只有一個,以色列人都知道
[00:14:09.600 --> 00:14:11.400]  家庭裏面
[00:14:11.400 --> 00:14:14.600]  正常的家庭,我們只有一個爸爸
[00:14:14.600 --> 00:14:15.800]  如果有一天
[00:14:15.800 --> 00:14:17.400]  我們為父的子女
[00:14:17.400 --> 00:14:20.200]  無端端另外找一個爸爸來凍在家裏
[00:14:20.200 --> 00:14:22.000]  你會怎樣?
[00:14:22.000 --> 00:14:23.200]  你當然不喜歡,當然不開心
[00:14:23.200 --> 00:14:23.800]  為甚麼?
[00:14:23.800 --> 00:14:26.000]  因為這個家庭只有你這個爸爸
[00:14:26.000 --> 00:14:29.600]  為甚麼他要認其他人做爸爸?
[00:14:29.600 --> 00:14:32.600]  上帝說他是忌邪的神
[00:14:32.600 --> 00:14:35.400]  他不是害怕邪的東西
[00:14:35.400 --> 00:14:36.600]  上帝怎會害怕?
[00:14:36.600 --> 00:14:38.600]  說的是他的嫉妒
[00:14:38.600 --> 00:14:40.800]  上帝也不是小器的嫉妒
[00:14:40.800 --> 00:14:44.400]  是因為他本來就是這個家庭的爸爸
[00:14:44.400 --> 00:14:46.600]  為甚麼人們可以不認這個爸爸
[00:14:46.600 --> 00:14:49.000]  而認其他人做他爸爸?
[00:14:49.000 --> 00:14:51.000]  又或者用另一個關係來說
[00:14:51.000 --> 00:14:53.600]  丈夫和妻子
[00:14:53.600 --> 00:14:57.400]  一個婦人只可以有一個丈夫
[00:14:57.400 --> 00:15:00.600]  但居然她找另一個男人出現
[00:15:00.600 --> 00:15:02.400]  這個原本的丈夫
[00:15:02.400 --> 00:15:04.000]  她可不可以忍受?
[00:15:04.000 --> 00:15:07.600]  不可以
[00:15:07.600 --> 00:15:10.800]  因為這個太太只是屬於她
[00:15:10.800 --> 00:15:12.200]  三十五節
[00:15:12.200 --> 00:15:15.400]  他們在恩怨子谷建築巴黎的幽壇
[00:15:15.400 --> 00:15:18.800]  好使自己的兒女經火歸魔落
[00:15:18.800 --> 00:15:20.800]  他們行者可憎的事
[00:15:20.800 --> 00:15:22.200]  使猶大陷在罪裏
[00:15:22.200 --> 00:15:23.800]  這並不是我所吩咐的
[00:15:23.800 --> 00:15:27.200]  也不是我心所喜的義
[00:15:27.200 --> 00:15:30.600]  使自己的兒女經火是甚麼意思呢?
[00:15:30.600 --> 00:15:33.600]  不是說有些人坐完牢
[00:15:33.600 --> 00:15:35.200]  或者上完庭之後
[00:15:35.200 --> 00:15:37.600]  家人就為他預備一葉
[00:15:37.600 --> 00:15:38.600]  洗一洗身體
[00:15:38.600 --> 00:15:39.400]  洗掉那些壞氣
[00:15:39.400 --> 00:15:41.800]  或者回到家就濫過火盆
[00:15:41.800 --> 00:15:43.200]  大步濫過沒事了
[00:15:43.200 --> 00:15:45.200]  又是洗掉那些壞氣
[00:15:45.200 --> 00:15:47.200]  或者做完喪禮那些不信的人
[00:15:47.200 --> 00:15:49.200]  都要濫火盆
[00:15:49.200 --> 00:15:51.000]  都是說辟走那些壞氣
[00:15:51.000 --> 00:15:53.600]  但這裏不是濫火盆
[00:15:53.600 --> 00:15:55.400]  這裏是說獻祭
[00:15:55.400 --> 00:15:58.400]  是說他們將自己的兒女
