
[00:00:00.000 --> 00:00:02.760]  今日呢我哋分享嘅題目呢
[00:01:24.800 --> 00:01:26.880]  一個呢叫做船頭赤
[00:01:26.880 --> 00:01:29.120]  另外一個呢叫做茶煲
[00:01:29.120 --> 00:01:31.920]  佢哋呢來自唔同嘅背景
[00:01:31.920 --> 00:01:35.280]  但係呢喺紐約相遇相識
[00:01:35.280 --> 00:01:39.600]  雖然呢大家互相都對對方有感覺
[00:01:39.600 --> 00:01:42.160]  但係又唔能夠喺埋一齊
[00:01:42.160 --> 00:01:44.560]  當呢去到結局嘅時候
[00:01:44.560 --> 00:01:46.600]  當茶煲呢要離開
[00:01:46.600 --> 00:01:50.040]  因為呢佢要去同佢照顧嗰個小朋友
[00:01:50.040 --> 00:01:52.680]  個屋企一齊住嘅時候呢
[00:01:52.680 --> 00:01:54.440]  雖然唔能夠一齊
[00:01:54.440 --> 00:01:58.560]  但係佢哋各自送咗一份禮物畀對方
[00:01:58.560 --> 00:02:01.000]  咁船頭赤送咩呢
[00:02:01.000 --> 00:02:04.000]  船頭赤呢就係賣咗自己嘅車
[00:02:04.000 --> 00:02:07.120]  買咗一個好靚嘅錶帶
[00:02:07.120 --> 00:02:10.120]  呢個錶帶呢其實係送畀茶煲呢
[00:02:10.120 --> 00:02:16.320]  讓佢可以呢去盛載茶煲一個好寶貴嘅一個嘅物件
[00:02:16.320 --> 00:02:22.120]  就係茶煲好珍惜由佢爺爺送畀佢嘅呢個陀錶呀
[00:02:22.120 --> 00:02:26.520]  嘩 船頭赤送咗咁名貴嘅嘢去畀茶煲
[00:02:26.520 --> 00:02:30.680]  咁茶煲又送咗啲乜嘢畀船頭赤呢
[00:02:30.680 --> 00:02:34.040]  當船頭赤一開嘅時候
[00:02:34.040 --> 00:02:39.880]  發現原來茶煲就係將呢隻最名貴嘅陀錶送咗畀佢
[00:02:39.880 --> 00:02:43.120]  呢一刻大家雖然有感覺
[00:02:43.120 --> 00:02:45.480]  但係大家又唔能夠喺埋一齊
[00:02:45.480 --> 00:02:47.880]  但係藉住呢一份嘅禮物
[00:02:47.880 --> 00:02:51.640]  佢發現原來大家喺對方嘅心裏面
[00:02:51.640 --> 00:02:55.080]  係佔著最重要嘅位置
[00:02:55.080 --> 00:02:57.320]  咁我記得喺結局嘅時候呢
[00:02:57.320 --> 00:03:00.920]  船頭赤本來想去追住茶煲嘅車嘅
[00:03:00.920 --> 00:03:02.680]  但係追唔到
[00:03:02.680 --> 00:03:04.000]  追唔到嘅時候
[00:03:04.000 --> 00:03:06.120]  佢突然間就喺佢個袋度
[00:03:06.120 --> 00:03:07.520]  去攞呢份禮物出嚟
[00:03:07.520 --> 00:03:08.880]  佢唔知係乜嘢嚟
[00:03:08.880 --> 00:03:10.560]  但當佢一開嘅時候
[00:03:10.560 --> 00:03:14.320]  發現原來係茶煲最鍾意
[00:03:14.320 --> 00:03:16.920]  最珍而重之嘅陀錶嘅時候
[00:03:16.920 --> 00:03:19.600]  佢嗰一刻佢發現原來
[00:03:19.600 --> 00:03:23.760]  佢喺茶煲心目中嗰個重要嘅位置
[00:03:23.760 --> 00:03:25.320]  於是佢就好似我而家咁樣
[00:03:25.320 --> 00:03:27.680]  著住一件有格仔嘅西裝
[00:03:27.680 --> 00:03:29.640]  跟住咁樣
[00:03:29.640 --> 00:03:33.840]  露出一個好有安慰嘅表情
[00:03:33.840 --> 00:03:35.360]  就係茶煲呢
[00:03:35.360 --> 00:03:37.200]  佢收咗呢份禮物
[00:03:37.200 --> 00:03:38.720]  佢唔知係乜嘢嚟
[00:03:38.720 --> 00:03:41.040]  但跟住當佢打開一睇
[00:03:41.040 --> 00:03:43.560]  發現原來係要賣咗一架車
[00:03:43.560 --> 00:03:46.560]  先可以買到呢條嘅錶帶
[00:03:46.560 --> 00:03:48.360]  佢都發現原來
[00:03:48.360 --> 00:03:51.960]  對方亦都將佢擺咗喺生命最重要位置嘅時候
[00:03:51.960 --> 00:03:54.560]  嗰一刻亦都感動落淚
[00:03:54.560 --> 00:03:58.040]  但係唔敢畀隔離嘅陳伯強睇到
[00:03:58.040 --> 00:04:01.840]  嗰一刻真係實在係好感動
[00:04:01.840 --> 00:04:03.840]  但個結局唔係停喺嗰度
[00:04:03.840 --> 00:04:07.640]  個結局就係幾年之後
[00:04:07.640 --> 00:04:11.880]  當茶煲帶住佢照顧嘅小朋友
[00:04:11.880 --> 00:04:14.040]  去漫步沙灘
[00:04:14.040 --> 00:04:15.560]  跟住佢發現
[00:04:15.560 --> 00:04:17.480]  原來船頭赤
[00:04:17.480 --> 00:04:20.480]  真係好似佢哋幾年之前所講
[00:04:20.480 --> 00:04:21.720]  佢嘅理想
[00:04:21.720 --> 00:04:25.760]  係開咗自己一間喺海邊嘅中餐館
[00:04:25.760 --> 00:04:27.160]  唔單止係咁
[00:04:27.160 --> 00:04:28.680]  佢發現原來
[00:04:28.680 --> 00:04:31.560]  船頭赤呢幾年啲英文進步咗好多
[00:04:31.560 --> 00:04:34.360]  佢終於發憤起嚟之前
[00:04:34.360 --> 00:04:36.840]  佢成日叫 Jennifer 到 Jennifer
[00:04:36.840 --> 00:04:38.440]  Jennifer
[00:04:38.440 --> 00:04:41.360]  但佢講得一口流利嘅英語
[00:04:41.360 --> 00:04:43.720]  開咗自己嘅餐館
[00:04:43.720 --> 00:04:46.960]  跟住喺呢一刻當佢哋相遇嘅時候
[00:04:46.960 --> 00:04:49.480]  就喺佢哋相遇嘅時候
[00:04:49.480 --> 00:04:51.000]  阿船頭赤
[00:04:51.000 --> 00:04:54.680]  就露出呢個好複雜嘅眼神
[00:04:54.680 --> 00:04:56.800]  帶住一個複雜嘅眼神
[00:04:56.800 --> 00:04:59.320]  亦都講咗我哋秋天的童話戲迷
[00:04:59.320 --> 00:05:01.840]  其中一句好精景嘅對白
[00:05:01.840 --> 00:05:05.040]  就係 Table for two
[00:05:05.040 --> 00:05:06.200]  就喺呢一度
[00:05:06.200 --> 00:05:08.240]  個結局就係咁樣完咗
[00:05:08.240 --> 00:05:10.560]  冇再交代緊佢哋之後點
[00:05:10.560 --> 00:05:11.960]  但係唔知點解
[00:05:11.960 --> 00:05:14.840]  喺裏面我哋每一個戲迷嘅心
[00:05:14.840 --> 00:05:16.720]  都帶住一份嘅感動
[00:05:16.720 --> 00:05:19.160]  同溫暖你又冇呀
[00:05:19.160 --> 00:05:22.200]  跟住女方嗰隻歌就開始播出嚟
[00:05:22.200 --> 00:05:25.640]  我亭講得太多 Overrun 添
[00:05:25.640 --> 00:05:27.040]  結局呢
[00:05:27.040 --> 00:05:29.600]  有時真係令我哋覺得好感動
[00:05:29.600 --> 00:05:30.960]  但我真係好想問
[00:05:30.960 --> 00:05:35.480]  我哋有冇諗過我哋自己生命嘅結局係點嘅呢
[00:05:35.480 --> 00:05:37.960]  當我哋去睇一個電視劇嘅結局
[00:05:37.960 --> 00:05:39.680]  睇一套電影嘅結局
[00:05:39.680 --> 00:05:41.240]  我哋都咁感動
[00:05:41.240 --> 00:05:43.480]  其實都好值得思考一下
[00:05:43.480 --> 00:05:45.560]  我哋嘅結局係點
[00:05:45.560 --> 00:05:47.480]  但係原來今日我哋嘅結局
[00:05:47.480 --> 00:05:49.840]  同我哋生命嘅選擇
[00:05:49.840 --> 00:05:51.720]  係息息相關嘅
[00:05:51.720 --> 00:05:54.280]  我哋嘅結局同我哋生命嘅抉擇
[00:05:54.280 --> 00:05:55.640]  係息息相關
[00:05:55.640 --> 00:05:57.040]  如果我哋今日去到
[00:05:57.040 --> 00:05:59.000]  獵王紀下第九章
[00:05:59.000 --> 00:06:00.200]  我哋去睇
[00:06:00.200 --> 00:06:02.760]  阿哈王朝嘅結局
[00:06:02.760 --> 00:06:04.120]  我哋就會發現
[00:06:04.120 --> 00:06:05.760]  阿哈王朝嘅結局
[00:06:05.760 --> 00:06:08.480]  同佢之前喺生命裏面所做嘅選擇
[00:06:08.480 --> 00:06:10.080]  都係息息相關
[00:06:10.080 --> 00:06:11.840]  咁所以今日我哋一齊睇
[00:06:11.840 --> 00:06:14.560]  結局會是怎樣嘅時候
[00:06:14.560 --> 00:06:16.400]  我哋一齊睇究竟今日
[00:06:16.400 --> 00:06:18.760]  對於我哋生命嘅抉擇
[00:06:18.760 --> 00:06:20.600]  又有啲乜嘢嘅功課
[00:06:20.600 --> 00:06:22.000]  我哋一齊睇好唔好
[00:06:22.000 --> 00:06:24.080]  今日我哋睇嘅第一個功課
[00:06:24.080 --> 00:06:26.560]  係掌權在神
[00:06:26.560 --> 00:06:29.520]  帝人願唔願意去選擇
[00:06:29.520 --> 00:06:31.440]  行出神嘅旨意
[00:06:31.440 --> 00:06:34.200]  我哋一齊由九章一讀到十三節
[00:06:34.200 --> 00:06:35.000]  我哋一齊讀
[00:06:35.000 --> 00:06:36.320]  一二三
[00:06:36.320 --> 00:06:37.720]  先知門徒來
[00:06:37.720 --> 00:06:40.560]  叫了一個先知門徒來
[00:06:40.560 --> 00:06:41.960]  吩咐他說
[00:06:41.960 --> 00:06:43.480]  你束上腰
[00:06:43.480 --> 00:06:47.720]  手拿這瓶膏油往激烈的拉末去
[00:06:47.720 --> 00:06:51.880]  都料那裏要尋找靈士的孫子
[00:06:51.880 --> 00:06:54.360]  約沙發的兒子爺護
[00:06:54.360 --> 00:06:57.000]  使他從銅鑼中起來
[00:06:57.000 --> 00:06:59.760]  帶他進嚴密的屋子
[00:06:59.760 --> 00:07:04.000]  將瓶裏的膏油倒在他頭上說
[00:07:04.000 --> 00:07:05.880]  爺莫懷疑子說
[00:07:05.880 --> 00:07:08.440]  我高履作以色列王
[00:07:08.440 --> 00:07:11.160]  說完了就開門同跑
[00:07:11.160 --> 00:07:13.000]  不要遲言
[00:07:13.000 --> 00:07:17.560]  於是那少年先知往激烈的拉末去了
[00:07:17.560 --> 00:07:18.960]  都料那裏
[00:07:18.960 --> 00:07:21.600]  看見眾軍長都坐著
[00:07:21.600 --> 00:07:22.400]  就說
[00:07:22.400 --> 00:07:23.400]  將軍啊
[00:07:23.400 --> 00:07:25.320]  我有話對你說
[00:07:25.320 --> 00:07:26.400]  爺護說
[00:07:26.400 --> 00:07:27.880]  我門眾人裏
[00:07:27.880 --> 00:07:30.200]  你要對哪一個說呢
[00:07:30.200 --> 00:07:31.240]  回答說
[00:07:31.240 --> 00:07:32.200]  將軍啊
[00:07:32.200 --> 00:07:34.080]  我要對你說
[00:07:34.080 --> 00:07:35.760]  爺護就起來
[00:07:35.760 --> 00:07:37.240]  進了屋子
[00:07:37.240 --> 00:07:40.880]  少年人將膏油倒在他頭上
[00:07:40.880 --> 00:07:42.040]  對他說
[00:07:42.040 --> 00:07:45.160]  爺和懷以色列的神如此說
[00:07:45.160 --> 00:07:48.720]  我高履作爺和懷以色列的王
[00:07:48.720 --> 00:07:52.680]  你要擊殺你主人阿哈的全家
[00:07:52.680 --> 00:07:55.080]  我好在爺洗別身上
[00:07:55.080 --> 00:07:57.360]  伸我僕人眾先知
[00:07:57.360 --> 00:08:01.200]  和爺和懷一切僕人流血的怨
[00:08:01.200 --> 00:08:04.120]  阿哈全家必都滅亡
[00:08:04.120 --> 00:08:06.200]  凡屬阿哈的男丁
[00:08:06.200 --> 00:08:08.120]  無論是困住的
[00:08:08.120 --> 00:08:09.120]  自由的
[00:08:09.120 --> 00:08:12.000]  我必從以色列中剪除
[00:08:12.000 --> 00:08:13.440]  指阿哈的家
[00:08:13.440 --> 00:08:16.960]  像未巴兒子爺羅波安的家
[00:08:16.960 --> 00:08:20.560]  又像亞希亞兒子巴沙的家
[00:08:20.560 --> 00:08:22.240]  爺洗別必在
[00:08:22.240 --> 00:08:25.360]  耶穌列田裏被狗所吃
[00:08:25.360 --> 00:08:27.160]  無人葬禮
[00:08:27.160 --> 00:08:28.160]  說完了
[00:08:28.160 --> 00:08:31.400]  少年人就開門逃跑了
[00:08:31.400 --> 00:08:32.680]  爺護出來
[00:08:32.680 --> 00:08:35.720]  回到他主人的神木那裏
[00:08:35.720 --> 00:08:37.560]  有一人問他說
[00:08:37.560 --> 00:08:38.640]  平安嗎
[00:08:38.640 --> 00:08:42.400]  這狂妄的人來見你有什麼事呢
[00:08:42.400 --> 00:08:43.440]  回答說
[00:08:43.440 --> 00:08:45.400]  你們認得那人
[00:08:45.400 --> 00:08:47.880]  也知道他說什麼
[00:08:47.880 --> 00:08:48.880]  他們說
[00:08:48.880 --> 00:08:50.320]  這是假話
[00:08:50.320 --> 00:08:53.080]  你據實地告訴我們
[00:08:53.080 --> 00:08:54.160]  回答說
[00:08:54.160 --> 00:08:56.840]  他如此如此對我說
[00:08:56.840 --> 00:08:57.640]  他說
[00:08:57.640 --> 00:08:59.440]  爺和懷如此說
[00:08:59.440 --> 00:09:01.880]  我高你作以色列王
[00:09:01.880 --> 00:09:05.360]  他們就急忙各張自己的衣服
[00:09:05.360 --> 00:09:07.560]  鋪在上層台階
[00:09:07.560 --> 00:09:09.960]  使爺護坐在其上
[00:09:09.960 --> 00:09:11.600]  他們吹角說
[00:09:11.600 --> 00:09:13.600]  爺護作皇鳥
[00:09:13.600 --> 00:09:17.600]  一開始伊利沙吩咐一個先知門徒
[00:09:17.600 --> 00:09:20.000]  先知門徒是接受伊利沙教導
[00:09:20.000 --> 00:09:22.800]  去學習做神的門徒
[00:09:22.800 --> 00:09:23.720]  他這樣吩咐他
[00:09:23.720 --> 00:09:25.000]  他說你束上腰
[00:09:25.000 --> 00:09:26.680]  你要拿著這個高油
[00:09:26.680 --> 00:09:28.600]  去激烈的拉抹
[00:09:28.600 --> 00:09:32.560]  束上腰是行動要很迅速的意思
[00:09:32.560 --> 00:09:35.280]  而當時在以色列的傳統
[00:09:35.280 --> 00:09:39.200]  君王就是用高油來高的
[00:09:39.200 --> 00:09:40.520]  而我們繼續看下去的時候
[00:09:40.520 --> 00:09:41.880]  他說你去到
[00:09:41.880 --> 00:09:43.600]  你要找爺護
[00:09:43.600 --> 00:09:46.480]  將他帶進一個密室裡面
[00:09:46.480 --> 00:09:48.640]  然後將這個高油倒在他的頭上
[00:09:48.640 --> 00:09:50.600]  就說爺和懷如此說
[00:09:50.600 --> 00:09:52.520]  我高你作以色列王
[00:09:52.520 --> 00:09:54.600]  說完就走了
[00:09:54.600 --> 00:09:56.320]  不要遲言
[00:09:56.320 --> 00:09:57.680]  這代表什麼呢
[00:09:57.680 --> 00:10:02.200]  代表這是一個有危險性的行動
[00:10:02.200 --> 00:10:04.600]  為什麼這個行動有危險性呢
[00:10:04.600 --> 00:10:09.320]  因為爺和一個不是皇族血統的人
[00:10:09.320 --> 00:10:15.080]  將會在暗中被高勒成為以色列的王
[00:10:15.080 --> 00:10:17.480]  於是這個先知門徒就去了
[00:10:17.480 --> 00:10:19.280]  去到的時候就說將軍啊
[00:10:19.280 --> 00:10:20.720]  我有話跟你說
[00:10:20.720 --> 00:10:22.640]  那爺和就說
[00:10:22.640 --> 00:10:24.000]  我們這麼多人
[00:10:24.000 --> 00:10:25.600]  你跟誰說話啊
[00:10:25.600 --> 00:10:27.360]  於是少年人就說將軍
[00:10:27.360 --> 00:10:28.400]  我要跟你說
[00:10:28.400 --> 00:10:31.000]  於是就帶他進了一個密室
[00:10:31.000 --> 00:10:32.480]  帶他進了密室的時候
[00:10:32.480 --> 00:10:35.400]  這些少年人就將那些高油倒在他的頭上
[00:10:35.400 --> 00:10:38.560]  接著說了一句很重要的說話
[00:10:38.560 --> 00:10:43.360]  爺和懷以色列的神如此說
[00:10:43.360 --> 00:10:48.800]  我高你作爺和懷民以色列的王
[00:10:48.800 --> 00:10:52.720]  在這裡有幾個很重要的真理我們要知道
[00:10:52.720 --> 00:10:54.280]  在這裡告訴我們
[00:10:54.280 --> 00:10:56.840]  掌權在臣
[00:10:56.840 --> 00:11:01.560]  今天爺和懷要去納爺護作為以色列的王
[00:11:01.560 --> 00:11:04.600]  這個權力在臣那裡
[00:11:04.600 --> 00:11:07.880]  但是當臣高立爺護做王的時候
[00:11:07.880 --> 00:11:11.240]  不代表你做王你喜歡怎樣就怎樣的
[00:11:11.240 --> 00:11:14.440]  臣高立你作為以色列的皇帝
[00:11:14.440 --> 00:11:19.800]  你是要按照臣的心意去統治以色列民
[00:11:19.800 --> 00:11:24.240]  因為這些人民是爺和華民
[00:11:24.240 --> 00:11:25.360]  不是你的民
[00:11:25.360 --> 00:11:26.760]  不是你喜歡怎樣就怎樣
[00:11:26.760 --> 00:11:28.200]  是屬於臣的
[00:11:28.200 --> 00:11:30.400]  如果這些人民是屬於臣的話
[00:11:30.400 --> 00:11:33.840]  你只是代表著臣來統治
[00:11:33.840 --> 00:11:36.160]  如果這些人民是屬於爺和華的話
[00:11:36.160 --> 00:11:41.640]  你是需要按照著臣的心意去統治他們
[00:11:41.640 --> 00:11:44.280]  而之後他要他做什麼呢?
[00:11:44.280 --> 00:11:49.040]  他要他去擊殺阿哈的全家
[00:11:49.040 --> 00:11:51.960]  正正就是因為阿哈家
[00:11:51.960 --> 00:11:56.480]  他沒有按照到臣的心意去統治以色列民
[00:11:56.480 --> 00:12:01.720]  所以臣的審判就臨到阿哈家
[00:12:01.720 --> 00:12:05.520]  原來當我們不願意去跟隨臣的心意
[00:12:05.520 --> 00:12:09.840]  臣的審判就臨到阿哈的全家
[00:12:09.840 --> 00:12:12.920]  這裡說我很在耶穌別身上
[00:12:12.920 --> 00:12:15.520]  身我僕人眾先知
[00:12:15.520 --> 00:12:18.480]  和耶和華一切僕人流血的怨
[00:12:18.480 --> 00:12:21.200]  我們知道阿哈和耶穌別
[00:12:21.200 --> 00:12:25.040]  他害了很多耶和華的先知
[00:12:25.040 --> 00:12:26.480]  不單止是這樣
[00:12:26.480 --> 00:12:29.280]  我們讀過在《拿伯》這個記載裡面
[00:12:29.280 --> 00:12:32.600]  他們為了去得到拿伯那塊田
[00:12:32.600 --> 00:12:37.040]  他們搶奪、誣衊、殺人
[00:12:37.040 --> 00:12:41.640]  他們沒有按照到臣的心意去統治以色列
[00:12:41.640 --> 00:12:46.040]  所以第八節阿哈全家都必滅亡
[00:12:46.040 --> 00:12:49.440]  凡屬阿哈的藍丁無論是困住自由的
[00:12:49.440 --> 00:12:51.120]  都要從以色列那裡剪除
[00:12:51.120 --> 00:12:54.480]  阿哈全家是在說若蘭王
[00:12:54.480 --> 00:12:58.480]  和他整個皇室的宮室
[00:12:58.480 --> 00:13:00.280]  而臣再一次說
[00:13:00.280 --> 00:13:02.560]  他有這樣的下場
[00:13:02.560 --> 00:13:06.200]  是好像尼伯的兒子耶羅波安
[00:13:06.200 --> 00:13:09.000]  也好像阿希亞兒子巴沙
[00:13:09.000 --> 00:13:13.680]  耶羅波安、巴沙同樣是做以色列王
[00:13:13.680 --> 00:13:16.400]  但是沒有做好他的本分
[00:13:16.400 --> 00:13:19.520]  沒有按照到臣的心意去統治
[00:13:19.520 --> 00:13:24.600]  反而帶以色列人犯罪和離開神
[00:13:24.600 --> 00:13:26.040]  而第十節
[00:13:26.040 --> 00:13:29.480]  耶穢別也被宣判了他的結局
[00:13:29.480 --> 00:13:34.440]  耶穢別必在耶穢列田裡被狗所吃
[00:13:34.440 --> 00:13:36.960]  無人撞邁
[00:13:36.960 --> 00:13:40.560]  所以我們看到原來看到神掌權
[00:13:40.560 --> 00:13:42.800]  但是今天人有一個選擇
[00:13:42.800 --> 00:13:48.120]  你願不願意去活出神的旨意
[00:13:48.120 --> 00:13:51.640]  所以當這個少年人說完的時候
[00:13:51.640 --> 00:13:53.440]  耶穢就出來
[00:13:53.440 --> 00:13:54.520]  耶穢出來的時候
[00:13:54.520 --> 00:13:55.520]  人們就問
[00:13:55.520 --> 00:13:56.640]  平安嗎
[00:13:56.640 --> 00:13:59.120]  這個狂妄的人見你有什麼事
[00:13:59.120 --> 00:14:00.080]  你可能會問
[00:14:00.080 --> 00:14:03.720]  為什麼這個少年才被稱為狂妄呢
[00:14:03.720 --> 00:14:06.880]  可能跟他來得太急有關
[00:14:06.880 --> 00:14:09.280]  如果今天有一個人很急地來到雅吉堂
[00:14:09.280 --> 00:14:10.960]  我要見陳牧師
[00:14:10.960 --> 00:14:12.520]  然後一個月見陳牧師
[00:14:12.520 --> 00:14:13.760]  叫陳牧師跟陳牧師說
[00:14:13.760 --> 00:14:15.520]  陳牧師我有話跟你說
[00:14:15.520 --> 00:14:16.960]  陳牧師說你跟誰說
[00:14:16.960 --> 00:14:18.400]  跟你說啊
[00:14:18.400 --> 00:14:19.440]  說完之後
[00:14:19.440 --> 00:14:20.400]  倒點油在頭上
[00:14:20.400 --> 00:14:21.800]  快快速速走了
[00:14:21.800 --> 00:14:24.880]  你也可能覺得他很狂妄
[00:14:24.880 --> 00:14:26.480]  你覺得他這麼狂妄
[00:14:26.480 --> 00:14:28.480]  於是耶穢呢
[00:14:28.480 --> 00:14:29.760]  一開始就有點敷衍
[00:14:29.760 --> 00:14:31.240]  說你們都認得這個人
[00:14:31.240 --> 00:14:32.680]  又知道他想說什麼
[00:14:32.680 --> 00:14:34.320]  但是他的同伴就說
[00:14:34.320 --> 00:14:35.600]  不要玩了
[00:14:35.600 --> 00:14:36.840]  快點說真話
[00:14:36.840 --> 00:14:38.400]  他們跟你說什麼
[00:14:38.400 --> 00:14:40.240]  在那一刻耶穢就很認真
[00:14:40.240 --> 00:14:40.960]  他說
[00:14:40.960 --> 00:14:42.080]  他可以這麼說
[00:14:42.080 --> 00:14:48.960]  耶和華如此說 我高你作以色列王
[00:14:48.960 --> 00:14:50.640]  他的同伴的反應是什麼
[00:14:50.640 --> 00:14:53.640]  他們一起都擁立耶穢為王
[00:14:53.640 --> 00:14:56.160]  他們做了一個很簡單的儀式
[00:14:56.160 --> 00:14:59.360]  把自己的衣服鋪在那個台階
[00:14:59.360 --> 00:15:01.280]  給耶穢坐上去
[00:15:01.280 --> 00:15:02.600]  接著就說
[00:15:02.600 --> 00:15:05.960]  耶穢作王啊
[00:15:05.960 --> 00:15:09.720]  我們看到這個王朝的交替
[00:15:09.720 --> 00:15:14.640]  是因為阿哈的家不願意按照神的心意
[00:15:14.640 --> 00:15:16.680]  去統治以色列民
[00:15:16.680 --> 00:15:20.280]  而這個就是神宣判的審判
[00:15:20.280 --> 00:15:22.040]  和後果
[00:15:22.040 --> 00:15:25.000]  所以今天我們第一個問題要問自己
[00:15:25.000 --> 00:15:27.560]  我們的結局會是怎麼樣
[00:15:27.560 --> 00:15:30.120]  我們需要問一下我們現在今天
[00:15:30.120 --> 00:15:35.920]  我們願不願意去選擇行出神的旨意
[00:15:35.920 --> 00:15:42.120]  我曾經在網上看過有一個NBA球隊的教練
[00:15:42.120 --> 00:15:44.680]  和一個心理學家這麼說
[00:15:44.680 --> 00:15:49.400]  他說很多很年輕的球員一出來打球的時候
[00:15:49.400 --> 00:15:51.400]  其實他們是很有潛質的
[00:15:51.400 --> 00:15:53.520]  但很多時候他們很有潛質
[00:15:53.520 --> 00:15:56.440]  他們的運動生命卻不能夠延續下去
[00:15:56.440 --> 00:15:57.520]  為什麼呢
[00:15:57.520 --> 00:16:01.000]  他說很多初出茅廬的新人
[00:16:01.000 --> 00:16:04.000]  一出來就會覺得自己是明日之星
[00:16:04.000 --> 00:16:06.680]  就會覺得自己的運動生涯會很長
[00:16:06.680 --> 00:16:09.760]  於是他們喜歡怎麼打就怎麼打
[00:16:09.760 --> 00:16:12.840]  但他說原來教練才更加明白
[00:16:12.840 --> 00:16:15.840]  一個球員的長處和短處
[00:16:15.840 --> 00:16:19.200]  更加明白一個球員的潛質是怎麼發揮
[00:16:19.200 --> 00:16:21.360]  他說如果人們願意聆聽
[00:16:21.360 --> 00:16:25.120]  他們的職業生涯就會繼續延續下去
[00:16:25.120 --> 00:16:27.000]  但他說很多初出茅廬的新人
[00:16:27.000 --> 00:16:27.920]  他們不聽
[00:16:27.920 --> 00:16:30.760]  我喜歡怎麼打就怎麼打
[00:16:30.760 --> 00:16:33.160]  他說當他們不願意聽的時候
[00:16:33.160 --> 00:16:37.400]  反而見到很多本來有潛質的運動生命
[00:16:37.400 --> 00:16:39.480]  就這樣浪費了
[00:16:39.480 --> 00:16:43.160]  有時候我們覺得我們很想走自己想走的路
[00:16:43.160 --> 00:16:47.520]  但是今天原來神有最好的旨意
[00:16:47.520 --> 00:16:49.200]  很多時候有人問的
[00:16:49.200 --> 00:16:52.360]  為什麼我要選擇行神的旨意
[00:16:52.360 --> 00:16:55.640]  為什麼選擇神的旨意是這麼重要
[00:16:55.640 --> 00:16:56.640]  很簡單
[00:16:56.640 --> 00:16:59.400]  因為神創造認識我們
[00:16:59.400 --> 00:17:02.440]  並且祂在我們每一個人的生命裡面
[00:17:02.440 --> 00:17:05.920]  有最美好的計劃
[00:17:05.920 --> 00:17:07.480]  我記得讀中學的時候
[00:17:07.480 --> 00:17:09.120]  大家可能聽過我分享
[00:17:09.120 --> 00:17:11.000]  我很努力去讀書
[00:17:11.000 --> 00:17:13.560]  所以其中有一科物理
[00:17:13.560 --> 00:17:16.760]  我那時候英國的中五會考GCSE
[00:17:16.760 --> 00:17:20.120]  我早兩個學期已經考到A的了
