
[00:00:00.000 --> 00:00:02.160]  大英姊妹,我們一起低頭祈禱
[00:02:03.840 --> 00:02:08.040]  所以在哥林多前書第十五章那裡
[00:02:08.040 --> 00:02:18.080]  說到我會傳給你們的是從門徒那裡一齊領受的
[00:02:18.080 --> 00:02:21.200]  整個的信仰,順使徒一齊領受
[00:02:21.200 --> 00:02:25.600]  整個的信仰,主要是按照聖經所說被埋
[00:02:25.600 --> 00:02:27.600]  被釘在十字架那裡
[00:02:27.600 --> 00:02:31.440]  亦都是按照聖經所說三天之後復活
[00:02:31.440 --> 00:02:35.600]  這個是信仰的核心,復活是信仰的核心
[00:02:35.600 --> 00:02:40.880]  今天我們就看看門徒對於復活的
[00:02:40.880 --> 00:02:46.040]  或者十字架過後的一些反應
[00:02:46.040 --> 00:02:51.080]  一開始的時候,他說「七日的第一日,清早,天還黑的時候」
[00:02:51.080 --> 00:02:58.600]  「穆大拉的瑪利亞來到墳墓那裡,看見石頭從墳墓拿開了」
[00:02:58.600 --> 00:03:02.480]  根據其他福音書的記載
[00:03:02.480 --> 00:03:12.240]  當主耶穌被釘在十字架那天是逾越節之前
[00:03:12.240 --> 00:03:14.000]  他們是預備日那天
[00:03:14.000 --> 00:03:21.880]  應該是逾越節之前,他們將耶穌的屍體已經拿下來了
[00:03:21.880 --> 00:03:26.400]  亦都是很快地將耶穌埋葬了
[00:03:26.400 --> 00:03:28.400]  因為逾越節是過節的時候
[00:03:28.400 --> 00:03:31.600]  他們就不想去觸碰那些屍體
[00:03:31.600 --> 00:03:34.480]  以致他們不能吃逾越節的晚餐
[00:03:34.480 --> 00:03:39.680]  很快就將耶穌安葬了之後
[00:03:39.680 --> 00:03:44.520]  隔了三天就過完節了
[00:03:44.520 --> 00:03:50.000]  他們也剛剛過了安息日
[00:03:50.000 --> 00:03:57.400]  於是有一群人要去看耶穌的墳墓
[00:03:57.400 --> 00:04:00.160]  按其他福音書所說
[00:04:00.160 --> 00:04:04.800]  其實應該不止是穆大拉的瑪利亞
[00:04:04.800 --> 00:04:08.960]  應該有幾個婦女
[00:04:08.960 --> 00:04:11.520]  但要看福音就只記穆大拉的瑪利亞
[00:04:11.520 --> 00:04:14.400]  相信其中一個原因就是
[00:04:14.400 --> 00:04:20.000]  接下來的主角基本上是穆大拉的瑪利亞
[00:04:20.000 --> 00:04:23.760]  他就不記其他那些
[00:04:23.760 --> 00:04:26.800]  免得弄那麼多旁支出來
[00:04:26.800 --> 00:04:29.840]  但應該真實發生的時候
[00:04:29.840 --> 00:04:31.760]  就有幾個婦女一起去
[00:04:31.760 --> 00:04:35.600]  穆大拉瑪利亞是其中一個
[00:04:35.600 --> 00:04:38.720]  但後來見耶穌就只有穆大拉瑪利亞一個
[00:04:38.720 --> 00:04:41.200]  所以約翰就簡化了
[00:04:41.200 --> 00:04:44.080]  一開始就沒有說其他人
[00:04:44.080 --> 00:04:47.920]  七天的第一日清早
[00:04:47.920 --> 00:04:51.920]  七天的第一日其實是星期日
[00:04:51.920 --> 00:04:57.040]  你知道我們的星期日是七天的第一日
[00:04:57.040 --> 00:04:59.360]  就是這樣來的
[00:04:59.360 --> 00:05:01.440]  以前的猶太人來說
[00:05:01.440 --> 00:05:04.640]  其實第六天是安息日
[00:05:04.640 --> 00:05:07.360]  所以隔了安息日
[00:05:07.360 --> 00:05:10.480]  安息日他們就不可以到處去
[00:05:10.480 --> 00:05:12.880]  其實隔了安息日
[00:05:12.880 --> 00:05:15.600]  特別說到清早的時候
[00:05:15.600 --> 00:05:19.200]  意思就是他們急不及待
[00:05:19.200 --> 00:05:22.160]  想去看看耶穌是怎樣
[00:05:22.160 --> 00:05:24.000]  之前那天又是安息日
[00:05:24.000 --> 00:05:26.880]  之前又是雨節
[00:05:26.880 --> 00:05:30.800]  那時候就沒有機會了
[00:05:30.800 --> 00:05:37.040]  現在差不多要把握第一個時機
[00:05:37.040 --> 00:05:39.600]  七天的第一日清早就是這個意思
[00:05:39.600 --> 00:05:42.400]  就是要把握最快的時機
[00:05:42.400 --> 00:05:46.000]  他們希望真的想去看看
[00:05:46.000 --> 00:05:50.080]  耶穌的情況究竟是怎樣呢
[00:05:50.080 --> 00:05:52.400]  這樣他們就去到墳墓了
[00:05:52.400 --> 00:05:54.960]  這裡又是沒有說到的
[00:05:54.960 --> 00:05:59.040]  一說就說到他們一去到墳墓
[00:05:59.040 --> 00:06:02.000]  就已經覺得見到墳墓的石頭
[00:06:02.000 --> 00:06:04.560]  就已經挪開了
[00:06:04.560 --> 00:06:07.440]  也是一樣在其他範疇就有說
[00:06:07.440 --> 00:06:13.040]  其實那些婦女心裏面十五十六
[00:06:13.040 --> 00:06:14.640]  其實都不知道怎樣算的
[00:06:14.640 --> 00:06:17.120]  因為他們都在想
[00:06:17.120 --> 00:06:21.760]  那幾個女人怎樣可以推開這麼大的石頭呢
[00:06:21.760 --> 00:06:23.840]  其實他們心裏面都在籌算
[00:06:23.840 --> 00:06:24.640]  究竟不知道怎樣
[00:06:24.640 --> 00:06:27.040]  不過不要緊
[00:06:27.040 --> 00:06:30.080]  因為太想知道究竟耶穌怎樣了
[00:06:30.080 --> 00:06:33.120]  於是他們就去了再算
[00:06:33.120 --> 00:06:35.680]  其實是還沒想好究竟怎樣的
[00:06:35.680 --> 00:06:39.440]  他們想不到去了之前
[00:06:39.440 --> 00:06:41.440]  天使已經顯現
[00:06:41.440 --> 00:06:46.400]  就將那些當時應該有兩個
[00:06:46.400 --> 00:06:49.520]  守住在墳墓門口的士兵
[00:06:49.520 --> 00:06:52.400]  他們之前就已經被拆了來
[00:06:52.400 --> 00:06:54.160]  去看著耶穌的身體
[00:06:54.160 --> 00:06:57.360]  因為怕那些門徒抽了耶穌的身體之後
[00:06:57.360 --> 00:07:02.080]  就在傳一些假的消息為耶穌復活
[00:07:02.080 --> 00:07:08.000]  所以其實之前是有兩個士兵在看守著的
[00:07:08.000 --> 00:07:11.680]  但是以後的福音也是沒有記住的
[00:07:11.680 --> 00:07:15.680]  之前說到天使就顯現
[00:07:15.680 --> 00:07:17.680]  也有地震
[00:07:17.680 --> 00:07:20.240]  那些石頭就震開了
[00:07:20.240 --> 00:07:24.720]  那些看守墳墓的士兵
[00:07:24.720 --> 00:07:27.360]  就嚇到雲飛魄散
[00:07:27.360 --> 00:07:29.600]  就走了
[00:07:29.600 --> 00:07:31.760]  所以你去到這裏的時候
[00:07:31.760 --> 00:07:36.160]  就很簡略的沒有講究竟之前發生了什麼事
[00:07:36.160 --> 00:07:39.360]  就是說那些石頭已經挪開了
[00:07:39.360 --> 00:07:41.360]  其實無端端又怎樣挪開呢
[00:07:41.360 --> 00:07:44.480]  是不是耶穌在裏面推開其實不是的
[00:07:44.480 --> 00:07:46.480]  其實是講耶穌復活的時候
[00:07:46.480 --> 00:07:48.480]  天使顯現地震動
[00:07:48.480 --> 00:07:50.480]  然後石頭挪開
[00:07:50.480 --> 00:07:54.560]  但是因為約翰福音正如之前所講過
[00:07:54.560 --> 00:07:58.560]  約翰福音有他自己認為重要的事情
[00:07:58.560 --> 00:08:00.560]  他是選擇性才寄下來的
[00:08:00.560 --> 00:08:04.640]  那些旁枝細節他都不太理會
[00:08:04.640 --> 00:08:08.800]  所以他就沒有記住剛才所講的發生的事情
[00:08:08.800 --> 00:08:14.880]  但是反過來講
[00:08:14.880 --> 00:08:18.320]  剛才講的其實是很重要的事情
[00:08:18.320 --> 00:08:22.080]  就是天使出現了
[00:08:22.080 --> 00:08:24.560]  然後石頭震動
[00:08:24.560 --> 00:08:27.840]  士兵都看到天使走了
[00:08:27.840 --> 00:08:32.480]  這些對於我們想要知道復活之後發生什麼事情
[00:08:32.480 --> 00:08:38.080]  理論上是一個非常重要的資料
[00:08:38.080 --> 00:08:42.400]  也是很想知道的一些信息來的
[00:08:42.400 --> 00:08:46.000]  就是如果你做一個記者
[00:08:46.000 --> 00:08:48.000]  你想像你自己做一個記者
[00:08:48.000 --> 00:08:53.600]  你去採訪耶穌被釘十字架之後的情況
[00:08:53.600 --> 00:09:01.280]  那你接著要寫一篇特刊頭條新聞出來
[00:09:01.280 --> 00:09:04.400]  你想想
[00:09:04.400 --> 00:09:07.200]  如果剛才那些全部不寫
[00:09:07.200 --> 00:09:12.400]  你的老闆收不收貨
[00:09:12.400 --> 00:09:17.680]  然後你搞什麼
[00:09:17.680 --> 00:09:20.480]  你去寫耶穌復活那些
[00:09:20.480 --> 00:09:22.480]  剛才那些最重要的全部都沒有寫
[00:09:22.480 --> 00:09:24.480]  我在旁邊報社的那個
[00:09:24.480 --> 00:09:26.480]  他的那篇比你的那篇好
[00:09:26.480 --> 00:09:28.480]  他的那篇有這些東西
[00:09:28.480 --> 00:09:32.480]  是不是
[00:09:32.480 --> 00:09:34.480]  反過來又問一個問題
[00:09:34.480 --> 00:09:36.480]  那些全部都不寫
[00:09:36.480 --> 00:09:40.480]  他寫下來的那些
[00:09:40.480 --> 00:09:42.480]  究竟想表達什麼呢
[00:09:42.480 --> 00:09:44.480]  我們是要這樣問的
[00:09:44.480 --> 00:09:46.480]  如果那些不寫
[00:09:46.480 --> 00:09:48.480]  就是他覺得不重要
[00:09:48.480 --> 00:09:50.480]  寫下來的那些是重要的
[00:09:50.480 --> 00:09:54.480]  那麼約翰覺得什麼重要呢
[00:09:54.480 --> 00:09:56.480]  約翰覺得什麼重要呢
[00:09:56.480 --> 00:10:00.480]  約翰覺得第一樣重要的事情
[00:10:00.480 --> 00:10:06.480]  就是七日的第一日清早
[00:10:06.480 --> 00:10:08.480]  很多東西他沒有說
[00:10:08.480 --> 00:10:10.480]  但是他記錄了一個時間
[00:10:10.480 --> 00:10:14.480]  是七日的第一日清早
[00:10:14.480 --> 00:10:18.480]  接著也記錄了一個人
[00:10:18.480 --> 00:10:20.480]  其實這個人有其他人的
[00:10:20.480 --> 00:10:22.480]  剛才說過
[00:10:22.480 --> 00:10:24.480]  但可能就是這幫婦人的代表
[00:10:24.480 --> 00:10:28.480]  是七日的第一日清早
[00:10:28.480 --> 00:10:32.480]  要去墳墓那裡看耶穌
[00:10:32.480 --> 00:10:36.480]  這個就是約翰的關注
[00:10:36.480 --> 00:10:38.480]  這個就是約翰的關注
[00:10:38.480 --> 00:10:40.480]  你就問一個問題
[00:10:40.480 --> 00:10:42.480]  這個關注有什麼重要呢
[00:10:42.480 --> 00:10:44.480]  有什麼重要呢
[00:10:44.480 --> 00:10:48.480]  不是說地震震開的石頭重要一點嗎
[00:10:48.480 --> 00:10:52.480]  不是說有兩個天使嚇走的士兵重要一點嗎
[00:10:52.480 --> 00:10:54.480]  是不是
[00:10:54.480 --> 00:11:00.480]  這個關注講出了一件事情
[00:11:00.480 --> 00:11:04.480]  就是耶穌釘了十字架
[00:11:04.480 --> 00:11:06.480]  埋葬之後
[00:11:06.480 --> 00:11:12.480]  誰是第一個要去墳墓
[00:11:12.480 --> 00:11:16.480]  誰是真先要去墳墓
[00:11:16.480 --> 00:11:22.480]  這個是約翰在這裡所表現出來的關注
[00:11:22.480 --> 00:11:26.480]  你和我想知道發生什麼事情
[00:11:26.480 --> 00:11:28.480]  我們不是這麼關注誰要第一個去的
[00:11:28.480 --> 00:11:30.480]  未必是最重要的
[00:11:30.480 --> 00:11:32.480]  最重要的可能就是
[00:11:32.480 --> 00:11:34.480]  石頭怎麼拿開比較厲害
[00:11:34.480 --> 00:11:36.480]  是不是
[00:11:36.480 --> 00:11:38.480]  但是也都反映了
[00:11:38.480 --> 00:11:42.480]  約翰想給我們反思一個問題
[00:11:42.480 --> 00:11:48.480]  就是似乎都塵埃落定
[00:11:48.480 --> 00:11:50.480]  耶穌已經被釘十字架
[00:11:50.480 --> 00:11:52.480]  被埋葬之後
[00:11:52.480 --> 00:11:56.480]  還有誰會是
[00:11:56.480 --> 00:12:02.480]  將耶穌放為首位的關心呢
[00:12:02.480 --> 00:12:08.480]  在這個世界都是這樣的
[00:12:08.480 --> 00:12:14.480]  你成功的時候有很多朋友
[00:12:14.480 --> 00:12:16.480]  你慶祝的時候
[00:12:16.480 --> 00:12:18.480]  開派對喜慶的時候
[00:12:18.480 --> 00:12:23.480]  也是很容易有人去祝賀你的
[00:12:23.480 --> 00:12:27.480]  但是當低沉的時候
[00:12:27.480 --> 00:12:32.480]  當好像灰暗的日子
[00:12:32.480 --> 00:12:38.480]  總是落井下石的人就會有
[00:12:38.480 --> 00:12:41.480]  但是雪中送炭的人就少
[00:12:41.480 --> 00:12:43.480]  是不是
[00:12:43.480 --> 00:12:47.480]  而似乎約翰在這裡就表現
[00:12:47.480 --> 00:12:50.480]  給我們看到的就是一個事情
[00:12:50.480 --> 00:12:52.480]  在那個時刻
[00:12:52.480 --> 00:12:54.480]  每個人都走了
[00:12:54.480 --> 00:12:59.480]  其實門徒都不是什麼特別壞的
[00:12:59.480 --> 00:13:01.480]  但是你都可以想到
[00:13:01.480 --> 00:13:04.480]  那又可以怎樣呢
[00:13:04.480 --> 00:13:06.480]  耶穌都死了
[00:13:06.480 --> 00:13:08.480]  又埋葬了
[00:13:08.480 --> 00:13:13.480]  現在他再黏在耶穌那裡
[00:13:13.480 --> 00:13:16.480]  一身危險可能都會
[00:13:16.480 --> 00:13:18.480]  你明白我的意思嗎
[00:13:18.480 --> 00:13:20.480]  耶穌是怎麼死的
[00:13:20.480 --> 00:13:25.480]  就是那個牌上那個定罪
[00:13:25.480 --> 00:13:27.480]  official 那個罪名
[00:13:27.480 --> 00:13:29.480]  正式的罪名就是
[00:13:29.480 --> 00:13:31.480]  猶太人的王
[00:13:31.480 --> 00:13:36.480]  那個是一個政治犯來的
[00:13:36.480 --> 00:13:38.480]  如果你是那些極權國家
[00:13:38.480 --> 00:13:43.480]  你知道政治犯誰黏過去就死誰
[00:13:43.480 --> 00:13:45.480]  就是你殺人放火那些
[00:13:45.480 --> 00:13:48.480]  你的家人都可以去探探他
[00:13:48.480 --> 00:13:50.480]  即是他坐牢去探探他
[00:13:50.480 --> 00:13:54.480]  都不會說會受連累的
[00:13:54.480 --> 00:13:58.480]  但如果你政治犯誰敢去探他
[00:13:58.480 --> 00:14:00.480]  是不是
[00:14:00.480 --> 00:14:02.480]  政治犯沒有人敢去探的
[00:14:02.480 --> 00:14:06.480]  因為這個隨時會一身危險
[00:14:06.480 --> 00:14:08.480]  抓你下水的
[00:14:08.480 --> 00:14:11.480]  而耶穌被釘十字架
[00:14:11.480 --> 00:14:13.480]  本身已經是一個
[00:14:13.480 --> 00:14:16.480]  是一個政治的行刑來的
[00:14:16.480 --> 00:14:19.480]  是一個殺一儆百讓人知道
[00:14:19.480 --> 00:14:21.480]  你造反就要死得這麼慘的
[00:14:21.480 --> 00:14:24.480]  跟著那個牌上寫十猶太人的王
[00:14:24.480 --> 00:14:29.480]  是一個政治革命背叛的罪來的
[00:14:29.480 --> 00:14:31.480]  所以所有的門徒不敢
[00:14:31.480 --> 00:14:34.480]  走過去耶穌那麼近
[00:14:34.480 --> 00:14:37.480]  這個是絕對合理的
[00:14:37.480 --> 00:14:40.480]  而耶穌未死之前
[00:14:40.480 --> 00:14:42.480]  在十字架已經不是那麼多門徒
[00:14:42.480 --> 00:14:46.480]  你就知道為什麼
[00:14:46.480 --> 00:14:48.480]  耶穌未死在十字架上
[00:14:48.480 --> 00:14:50.480]  為什麼十二個最後過來
[00:14:50.480 --> 00:14:54.480]  都要聽聽耶穌最後有什麼臨終交代
[00:14:54.480 --> 00:14:56.480]  為什麼沒有呢 都走了
[00:14:56.480 --> 00:15:00.480]  因為那是一個很嚴重的政治罪
[00:15:00.480 --> 00:15:03.480]  根本沒有人敢走過去
[00:15:03.480 --> 00:15:04.480]  瑪利亞在那裡
[00:15:04.480 --> 00:15:06.480]  她的母親
[00:15:06.480 --> 00:15:08.480]  約翰是很特別的
[00:15:08.480 --> 00:15:10.480]  彼得都不見在那裡
[00:15:10.480 --> 00:15:13.480]  可能彼得都有十字架附近
[00:15:13.480 --> 00:15:17.480]  但他不在十字架下面
[00:15:17.480 --> 00:15:23.480]  而約翰就給我看到一個關注
[00:15:23.480 --> 00:15:27.480]  就是在這一刻這樣的情況
[00:15:27.480 --> 00:15:30.480]  一沉百踩的情況之下
[00:15:30.480 --> 00:15:35.480]  就顯出誰還是願意
[00:15:35.480 --> 00:15:38.480]  真先恐後的去看耶穌
[00:15:38.480 --> 00:15:43.480]  誰就是真正的門徒
[00:15:43.480 --> 00:15:45.480]  是不是
[00:15:45.480 --> 00:15:47.480]  不是真正的門徒
[00:15:47.480 --> 00:15:49.480]  你怎麼會在那一刻
[00:15:49.480 --> 00:15:51.480]  還要搶第一個
[00:15:51.480 --> 00:15:53.480]  那些人說搶頭籤
[00:15:53.480 --> 00:15:54.480]  或者什麼的
[00:15:54.480 --> 00:15:56.480]  就會有的 是不是
[00:15:56.480 --> 00:15:57.480]  就是有好處的
[00:15:57.480 --> 00:15:58.480]  那些可能搶了頭籤
[00:15:58.480 --> 00:16:00.480]  你今年整年走運氣好
[00:16:00.480 --> 00:16:02.480]  那你就搶著去 是不是
[00:16:02.480 --> 00:16:04.480]  但是搶著見耶穌
[00:16:04.480 --> 00:16:06.480]  這個第一個抓
[00:16:06.480 --> 00:16:08.480]  如果現在有什麼政治運動
[00:16:08.480 --> 00:16:10.480]  那個革命犯
[00:16:10.480 --> 00:16:12.480]  第一個走去探去
[00:16:12.480 --> 00:16:14.480]  那個肯定第一個抓
[00:16:14.480 --> 00:16:16.480]  是不是
[00:16:16.480 --> 00:16:21.480]  所以約翰要表達出一件事情
[00:16:21.480 --> 00:16:25.480]  就是說在一個
[00:16:25.480 --> 00:16:27.480]  那時候人都不知道
[00:16:27.480 --> 00:16:29.480]  那個前面會是怎樣的時候
[00:16:29.480 --> 00:16:32.480]  在一個還有很多未知數
[00:16:32.480 --> 00:16:34.480]  很多黑暗的日子的時候
[00:16:34.480 --> 00:16:36.480]  但是也都顯出了
[00:16:36.480 --> 00:16:39.480]  好像這個試金石
[00:16:39.480 --> 00:16:41.480]  誰是真正
[00:16:41.480 --> 00:16:45.480]  還是願意做耶穌的門徒
[00:16:45.480 --> 00:16:48.480]  的一個試驗來的
[00:16:48.480 --> 00:16:50.480]  誰願意
[00:16:50.480 --> 00:16:55.480]  仍然明知那裡是一個危險
[00:16:55.480 --> 00:16:57.480]  可能是陷阱
[00:16:57.480 --> 00:17:00.480]  可能是一個很大的
[00:17:00.480 --> 00:17:06.480]  甚至乎一個被人誤會
[00:17:06.480 --> 00:17:08.480]  而跟著要可能和耶穌一人
[00:17:08.480 --> 00:17:12.480]  抓過去做政治的那些判罪的
[00:17:12.480 --> 00:17:14.480]  誰願意走過去呢
[00:17:14.480 --> 00:17:18.480]  就誰是真正的門徒
[00:17:18.480 --> 00:17:22.480]  所以約翰給我們看到
[00:17:22.480 --> 00:17:25.480]  第一個的問題
[00:17:25.480 --> 00:17:28.480]  第一個的關注就是
[00:17:28.480 --> 00:17:30.480]  誰在那一刻
[00:17:30.480 --> 00:17:33.480]  仍然都願意做門徒呢
[00:17:33.480 --> 00:17:38.480]  這個穆特拉瑪利亞介紹了出來
[00:17:38.480 --> 00:17:41.480]  跟著當然
[00:17:41.480 --> 00:17:43.480]  就是剛才讀的那個故事
[00:17:43.480 --> 00:17:45.480]  穆特拉瑪利亞就去到
[00:17:45.480 --> 00:17:48.480]  看到那個石頭拿開了
[00:17:48.480 --> 00:17:51.480]  跟著他就望進去看看
[00:17:51.480 --> 00:17:54.480]  就發覺耶穌的果實布
[00:17:54.480 --> 00:17:58.480]  仍然就在那個墳墓那裡
[00:17:58.480 --> 00:18:00.480]  好像沒有動過那樣
[00:18:00.480 --> 00:18:02.480]  好像耶穌在空氣之中消失了那樣
[00:18:02.480 --> 00:18:04.480]  不是有些人說
[00:18:04.480 --> 00:18:06.480]  祂說祂的頭巾仍然在那裡
[00:18:06.480 --> 00:18:08.480]  有些人說耶穌真的好守味
[00:18:08.480 --> 00:18:10.480]  好像有些人起床之後
[00:18:10.480 --> 00:18:12.480]  都摺回床的那樣
[00:18:12.480 --> 00:18:14.480]  所以捲回頭巾
[00:18:14.480 --> 00:18:16.480]  跟著放回那裡
[00:18:16.480 --> 00:18:18.480]  其實就不是這樣
[00:18:18.480 --> 00:18:20.480]  應該就是耶穌好像突然間
[00:18:20.480 --> 00:18:22.480]  在空氣之中消失了
[00:18:22.480 --> 00:18:24.480]  突然間掉下來
[00:18:24.480 --> 00:18:26.480]  包住頭的那塊還在
[00:18:26.480 --> 00:18:28.480]  包住身的那塊還在
[00:18:28.480 --> 00:18:30.480]  所以說頭巾仍然放在一處
[00:18:30.480 --> 00:18:32.480]  其實是這樣的意思
[00:18:32.480 --> 00:18:36.480]  那麼穆特拉瑪利亞就見到
[00:18:36.480 --> 00:18:40.480]  耶穌的那頭巾那些還在
[00:18:40.480 --> 00:18:42.480]  但屍體又沒有了
[00:18:42.480 --> 00:18:44.480]  墳墓門又打開了
[00:18:44.480 --> 00:18:46.480]  於是呢
[00:18:46.480 --> 00:18:48.480]  他就立刻就走回去
[00:18:48.480 --> 00:18:52.480]  找了彼得和約翰
[00:18:52.480 --> 00:18:54.480]  所有的門徒是約翰
[00:18:54.480 --> 00:18:56.480]  因為他們兩個
[00:18:56.480 --> 00:18:58.480]  是跟耶穌走得最近的
[00:18:58.480 --> 00:19:00.480]  約翰、阿閣和彼得
[00:19:00.480 --> 00:19:02.480]  這三個是耶穌最親密的
[00:19:02.480 --> 00:19:04.480]  三個門徒
[00:19:04.480 --> 00:19:06.480]  他找了這兩個
[00:19:06.480 --> 00:19:08.480]  接著就對他們說
[00:19:08.480 --> 00:19:10.480]  有人把主從墳墓裡拿了去
[00:19:10.480 --> 00:19:12.480]  我們不知道放在哪裡
[00:19:12.480 --> 00:19:14.480]  其實這裡呢
[00:19:14.480 --> 00:19:16.480]  其實都說了
[00:19:16.480 --> 00:19:18.480]  馬利亞是用我們的
[00:19:18.480 --> 00:19:20.480]  其實不是一個人來的
[00:19:20.480 --> 00:19:22.480]  可能是一群父母一起去
[00:19:22.480 --> 00:19:24.480]  我們不知道放在哪裡
[00:19:24.480 --> 00:19:26.480]  先在墳墓裡
[00:19:26.480 --> 00:19:28.480]  接著就說到
[00:19:28.480 --> 00:19:30.480]  那兩個門徒就立刻就衝去
[00:19:30.480 --> 00:19:32.480]  那個墳墓裡去看看什麼事
[00:19:32.480 --> 00:19:36.480]  那麼彼得就第一個衝出去
[00:19:36.480 --> 00:19:38.480]  但是因為彼得呢
[00:19:38.480 --> 00:19:40.480]  就沒有跑得那麼快
[00:19:40.480 --> 00:19:42.480]  約翰就跑得快一點
[00:19:42.480 --> 00:19:44.480]  後來就約翰就先到
[00:19:44.480 --> 00:19:46.480]  約翰就先到
[00:19:46.480 --> 00:19:48.480]  約翰先到
[00:19:48.480 --> 00:19:50.480]  接著就沒有進去
[00:19:50.480 --> 00:19:52.480]  就像馬利亞那樣
[00:19:52.480 --> 00:19:54.480]  把頭伸進墳墓裡
[00:19:54.480 --> 00:19:56.480]  就看到真的不見了屍體
[00:19:56.480 --> 00:19:58.480]  接著彼得求到
[00:19:58.480 --> 00:20:00.480]  接著之後呢
[00:20:00.480 --> 00:20:02.480]  彼得那個人就
[00:20:02.480 --> 00:20:04.480]  沒有想得那麼清楚
[00:20:04.480 --> 00:20:06.480]  他直接整個人
[00:20:06.480 --> 00:20:08.480]  衝進墳墓裡
[00:20:08.480 --> 00:20:10.480]  他走進去看
[00:20:10.480 --> 00:20:12.480]  都是發覺
[00:20:12.480 --> 00:20:14.480]  那是耶穌的身體
[00:20:14.480 --> 00:20:16.480]  於是這裏就說了
[00:20:16.480 --> 00:20:18.480]  第八節
[00:20:18.480 --> 00:20:20.480]  先到墳墓的那門徒也進去
[00:20:20.480 --> 00:20:22.480]  看見就信了
[00:20:22.480 --> 00:20:24.480]  因為他們還不明白
[00:20:24.480 --> 00:20:26.480]  聖經的意思就是
[00:20:26.480 --> 00:20:28.480]  耶穌必要從死裡復活
[00:20:28.480 --> 00:20:30.480]  那麼這裏其實
[00:20:30.480 --> 00:20:32.480]  很多人有誤會
[00:20:32.480 --> 00:20:34.480]  他看到這句話
[00:20:34.480 --> 00:20:36.480]  他們去到墳墓那裏
[00:20:36.480 --> 00:20:38.480]  看見就信了
[00:20:38.480 --> 00:20:40.480]  就以為你信什麼呢
[00:20:40.480 --> 00:20:42.480]  信信神信耶穌復活了
[00:20:42.480 --> 00:20:44.480]  是不是
[00:20:44.480 --> 00:20:46.480]  你說是不是
[00:20:46.480 --> 00:20:48.480]  當然不是啦
[00:20:48.480 --> 00:20:50.480]  他是信了
[00:20:50.480 --> 00:20:52.480]  馬利亞說
[00:20:52.480 --> 00:20:54.480]  耶穌被人偷了屍體
[00:20:54.480 --> 00:20:56.480]  因為他後面那句
[00:20:56.480 --> 00:20:58.480]  解釋 因為他們還不明白
[00:20:58.480 --> 00:21:00.480]  聖經的意思就是
[00:21:00.480 --> 00:21:02.480]  耶穌必要從死裡復活
[00:21:02.480 --> 00:21:04.480]  後面那個意思
[00:21:04.480 --> 00:21:06.480]  如果後面說 因為他們
[00:21:06.480 --> 00:21:08.480]  明白聖經的意思
[00:21:08.480 --> 00:21:10.480]  耶穌必要從死裡復活
[00:21:10.480 --> 00:21:12.480]  那就是他信了耶穌復活
[00:21:12.480 --> 00:21:14.480]  但是
