
[00:00:00.000 --> 00:00:03.800]  很開心能夠和大家一同見面
[00:03:50.540 --> 00:03:53.540]  可以在我們前面引路
[00:03:53.540 --> 00:03:57.540]  因為領我們出埃及地那位摩西
[00:03:57.540 --> 00:04:01.540]  我們不知道他做了什麼事情
[00:04:01.540 --> 00:04:03.540]  阿倫就對他們說
[00:04:03.540 --> 00:04:08.540]  你們摘去你們的妻子兒女
[00:04:08.540 --> 00:04:12.540]  以上的金環那來給我
[00:04:12.540 --> 00:04:17.540]  百姓就摘下他們以上的金環那來給阿倫
[00:04:17.540 --> 00:04:20.540]  阿倫就在他們手裡接過來
[00:04:20.540 --> 00:04:23.540]  鑄造了一隻牛犢
[00:04:23.540 --> 00:04:26.540]  用雕刻的器具造成
[00:04:26.540 --> 00:04:28.540]  他們就說
[00:04:28.540 --> 00:04:36.540]  以色列這個是領你出埃及地的神
[00:04:36.540 --> 00:04:40.540]  山下的百姓向阿倫說
[00:04:40.540 --> 00:04:43.540]  你看不看到山上有雷光啊
[00:04:43.540 --> 00:04:44.540]  有閃電啊
[00:04:44.540 --> 00:04:46.540]  摩西是不會回來的
[00:04:46.540 --> 00:04:50.540]  所以你幫助我們負責宗教的事宜
[00:04:50.540 --> 00:04:52.540]  我們給你金環給你首飾
[00:04:52.540 --> 00:04:56.540]  你用了它就鑄造一個神明
[00:04:56.540 --> 00:05:02.540]  你要為我們做一個神明
[00:05:02.540 --> 00:05:05.540]  不知道你們在主日學
[00:05:05.540 --> 00:05:07.540]  有沒有讀過這個故事
[00:05:07.540 --> 00:05:09.540]  不知道記不記得
[00:05:09.540 --> 00:05:14.540]  我記得我小時候讀過這個故事
[00:05:14.540 --> 00:05:16.540]  那時候我認為
[00:05:16.540 --> 00:05:20.540]  百姓和阿倫真是蠢的
[00:05:20.540 --> 00:05:21.540]  有沒有搞錯啊
[00:05:21.540 --> 00:05:27.540]  人真是需要用金色鑄造出來的神明嗎
[00:05:27.540 --> 00:05:31.540]  那群人真是蠢的
[00:05:31.540 --> 00:05:34.540]  但當我們逐漸成長
[00:05:34.540 --> 00:05:35.540]  我們自立
[00:05:35.540 --> 00:05:36.540]  我們建立我們的家庭
[00:05:36.540 --> 00:05:37.540]  我們有我們的事業
[00:05:37.540 --> 00:05:41.540]  我們開始對百姓以色列人
[00:05:41.540 --> 00:05:46.540]  和對阿倫有同情心和理心
[00:05:46.540 --> 00:05:50.540]  因為我們都是不能夠等待神的話語
[00:05:50.540 --> 00:05:52.540]  怎樣等呢
[00:05:52.540 --> 00:05:56.540]  所以我們都要向我們現代的阿倫說
[00:05:56.540 --> 00:06:00.540]  我們不需要一些很便宜的東西
[00:06:00.540 --> 00:06:02.540]  我們所期望的就是
[00:06:02.540 --> 00:06:04.540]  能夠做一個小小的
[00:06:04.540 --> 00:06:06.540]  放在口袋的小神明
[00:06:06.540 --> 00:06:08.540]  放在裡面
[00:06:08.540 --> 00:06:10.540]  這個神明可以隨時拿出來
[00:06:10.540 --> 00:06:12.540]  滿足我們心靈的需要
[00:06:12.540 --> 00:06:14.540]  這樣就夠了
[00:06:14.540 --> 00:06:15.540]  不需要便宜
[00:06:15.540 --> 00:06:16.540]  小小的
[00:06:16.540 --> 00:06:19.540]  一個小神明就夠了
[00:06:19.540 --> 00:06:25.540]  當現代的摩西還沒走到山下
[00:06:25.540 --> 00:06:28.540]  那群暴神的律法
[00:06:28.540 --> 00:06:31.540]  我們已經敗壞
[00:06:31.540 --> 00:06:37.540]  這個人類一個重大的犯罪的傾向
[00:06:37.540 --> 00:06:39.540]  你有我有
[00:06:39.540 --> 00:06:42.540]  我們做牧師全都有
[00:06:42.540 --> 00:06:51.540]  因為我們很喜歡找偶像來取代神
[00:06:51.540 --> 00:06:55.540]  很多時候我們喜歡做一個小小的雕像
[00:06:55.540 --> 00:06:58.540]  這些雕像能夠有動物的能力
[00:06:58.540 --> 00:07:00.540]  所以見到很多小的雕像
[00:07:00.540 --> 00:07:01.540]  有些動物的樣子
[00:07:01.540 --> 00:07:04.540]  就代表著動物會飛動
[00:07:04.540 --> 00:07:05.540]  動物那麼大力
[00:07:05.540 --> 00:07:08.540]  我們希望能夠有些動物的力量
[00:07:08.540 --> 00:07:10.540]  所以在歷史當中
[00:07:10.540 --> 00:07:15.540]  以色列人和我們都喜歡跪拜巴力
[00:07:15.540 --> 00:07:19.540]  巴力是很有權能的
[00:07:19.540 --> 00:07:22.540]  他比閃電還大
[00:07:22.540 --> 00:07:23.540]  比風還大
[00:07:23.540 --> 00:07:25.540]  他是一位生育的神
[00:07:25.540 --> 00:07:27.540]  他能夠帶來農作物
[00:07:27.540 --> 00:07:29.540]  能夠生產
[00:07:29.540 --> 00:07:31.540]  能夠種多
[00:07:31.540 --> 00:07:34.540]  讓人能夠生育
[00:07:34.540 --> 00:07:36.540]  所以當我們想起巴力的時候
[00:07:36.540 --> 00:07:38.540]  你說不是很好嗎
[00:07:38.540 --> 00:07:41.540]  偶像不是那麼可怕
[00:07:41.540 --> 00:07:44.540]  偶像雖然小小的
[00:07:44.540 --> 00:07:46.540]  但是對我們很好
[00:07:46.540 --> 00:07:48.540]  給我們很多運氣
[00:07:48.540 --> 00:07:51.540]  有哪些人不喜歡小小的偶像呢
[00:07:51.540 --> 00:07:53.540]  假如你是農夫
[00:07:53.540 --> 00:07:55.540]  當然擔心旱災
[00:07:55.540 --> 00:07:59.540]  所以我們把巴力這個雕像放在客廳
[00:07:59.540 --> 00:08:01.540]  希望能夠農作
[00:08:01.540 --> 00:08:03.540]  能夠有收成
[00:08:03.540 --> 00:08:05.540]  假如你想生孩子的話
[00:08:05.540 --> 00:08:08.540]  你就將巴力放在枕頭裡
[00:08:08.540 --> 00:08:09.540]  可以生孩子
[00:08:09.540 --> 00:08:11.540]  假如你想發達的話
[00:08:11.540 --> 00:08:13.540]  將巴力掛在頸上
[00:08:13.540 --> 00:08:16.540]  希望能夠發達
[00:08:16.540 --> 00:08:19.540]  假如我們身體有問題的時候
[00:08:19.540 --> 00:08:22.540]  我們當然要拜巴力
[00:08:22.540 --> 00:08:24.540]  放在口袋裡
[00:08:24.540 --> 00:08:28.540]  希望能夠有健康
[00:08:28.540 --> 00:08:31.540]  你們看
[00:08:31.540 --> 00:08:33.540]  其實任何的偶像
[00:08:33.540 --> 00:08:37.540]  都是和我們生活的需要有關係
[00:08:37.540 --> 00:08:41.540]  當我們的生活需要不能夠得到滿足的時候
[00:08:41.540 --> 00:08:43.540]  農作不能夠豐收
[00:08:43.540 --> 00:08:45.540]  我們不能夠生孩子的時候
[00:08:45.540 --> 00:08:48.540]  我們就會焦慮
[00:08:48.540 --> 00:08:50.540]  基督徒也是
[00:08:50.540 --> 00:08:52.540]  這些東西不行的話
[00:08:52.540 --> 00:08:54.540]  我們就會焦慮
[00:08:54.540 --> 00:08:57.540]  所以那時候我們要面對一些選擇的困難
[00:08:57.540 --> 00:08:59.540]  我們是信耶穌的
[00:08:59.540 --> 00:09:01.540]  我們是信神的
[00:09:01.540 --> 00:09:04.540]  但是當我們生活有困難的時候
[00:09:04.540 --> 00:09:06.540]  我們會焦慮
[00:09:06.540 --> 00:09:08.540]  所以我們會做一些選擇
[00:09:08.540 --> 00:09:09.540]  第一個選擇就是
[00:09:09.540 --> 00:09:12.540]  扔掉那些舊的偶像
[00:09:12.540 --> 00:09:14.540]  找一個新的來
[00:09:14.540 --> 00:09:17.540]  如果你要生存的話
[00:09:17.540 --> 00:09:20.540]  你就要靠自己的聰明
[00:09:20.540 --> 00:09:22.540]  於是第二個做法就是
[00:09:22.540 --> 00:09:25.540]  不如不要找新的偶像了
[00:09:25.540 --> 00:09:28.540]  所有的信仰都除去
[00:09:28.540 --> 00:09:30.540]  不需要信神
[00:09:30.540 --> 00:09:32.540]  要靠自己
[00:09:32.540 --> 00:09:33.540]  不要這麼傻
[00:09:33.540 --> 00:09:35.540]  要靠自己
[00:09:35.540 --> 00:09:37.540]  第三個選擇就是
[00:09:37.540 --> 00:09:39.540]  當然是我們犯罪了
[00:09:39.540 --> 00:09:42.540]  這位神當然是罰我們
[00:09:42.540 --> 00:09:44.540]  所以我們裡面有很多的罪疚感覺
[00:09:44.540 --> 00:09:46.540]  所以快點要討好神
[00:09:46.540 --> 00:09:48.540]  快點要燒多點香
[00:09:48.540 --> 00:09:50.540]  快點要跪拜祂
[00:09:50.540 --> 00:09:54.540]  耶穌基督知道
[00:09:54.540 --> 00:09:58.540]  我們選擇偶像的痛苦
[00:09:58.540 --> 00:10:02.540]  所以祂叫我們回到
[00:10:02.540 --> 00:10:04.540]  第一個的誡命
[00:10:04.540 --> 00:10:06.540]  這個是剛才所讀的
[00:10:06.540 --> 00:10:10.540]  是馬克福音12:28-30
[00:10:10.540 --> 00:10:12.540]  有一個民侍來
[00:10:12.540 --> 00:10:14.540]  聽見他們辯論
[00:10:14.540 --> 00:10:16.540]  曉得耶穌回答的好
[00:10:16.540 --> 00:10:18.540]  就問他說
[00:10:18.540 --> 00:10:22.540]  誡命中那是第一要緊的呢?
[00:10:22.540 --> 00:10:24.540]  耶穌回答說
[00:10:24.540 --> 00:10:26.540]  第一要緊的就是說
[00:10:26.540 --> 00:10:28.540]  以色列啊
[00:10:28.540 --> 00:10:30.540]  你要聽主
[00:10:30.540 --> 00:10:32.540]  我們的神
[00:10:32.540 --> 00:10:34.540]  是獨一的主
[00:10:34.540 --> 00:10:38.540]  你們要盡心盡性盡義
[00:10:38.540 --> 00:10:40.540]  盡力愛主你的神
[00:10:40.540 --> 00:10:44.540]  其次就要愛人如同愛自己
[00:10:44.540 --> 00:10:46.540]  民侍說
[00:10:46.540 --> 00:10:48.540]  哪一條誡命最重要?
[00:10:48.540 --> 00:10:50.540]  耶穌基督就說
[00:10:50.540 --> 00:10:52.540]  第一條最緊要的就是
[00:10:52.540 --> 00:10:53.540]  以色列啊
[00:10:53.540 --> 00:10:56.540]  你要聽主
[00:10:56.540 --> 00:10:59.540]  我們獨一的主
[00:10:59.540 --> 00:11:01.540]  第一個的誡命
[00:11:01.540 --> 00:11:03.540]  其實是一個應許
[00:11:03.540 --> 00:11:05.540]  不用太害怕
[00:11:05.540 --> 00:11:07.540]  其實是一個應許
[00:11:07.540 --> 00:11:09.540]  因為想告訴你
[00:11:09.540 --> 00:11:12.540]  我是你的神
[00:11:12.540 --> 00:11:15.540]  是獨一的真神
[00:11:15.540 --> 00:11:18.540]  聽著要記得
[00:11:18.540 --> 00:11:20.540]  這是一個應許
[00:11:20.540 --> 00:11:24.540]  我是那位帶領你離開埃及地的神
[00:11:24.540 --> 00:11:27.540]  在埃及我與你同在
[00:11:27.540 --> 00:11:32.540]  我是那位帶領你離開曠野的神
[00:11:32.540 --> 00:11:35.540]  我在曠野與你們同在
[00:11:35.540 --> 00:11:40.540]  我是那位帶領你們去到迦南美地的神
[00:11:40.540 --> 00:11:43.540]  我在迦南美地與你們同在
[00:11:43.540 --> 00:11:45.540]  當你們生活好的時候
[00:11:45.540 --> 00:11:47.540]  你們豐收的時候
[00:11:47.540 --> 00:11:49.540]  我與你們一起吃飯
[00:11:49.540 --> 00:11:51.540]  我與你們同在
[00:11:51.540 --> 00:11:54.540]  當環境差的時候
[00:11:54.540 --> 00:11:57.540]  農作不能夠收成的時候
[00:11:57.540 --> 00:12:01.540]  我仍然與你們同在
[00:12:01.540 --> 00:12:04.540]  因為你們是我的百姓
[00:12:04.540 --> 00:12:09.540]  你們是我所親愛的兒女
[00:12:09.540 --> 00:12:11.540]  所以神的意思就是說
[00:12:11.540 --> 00:12:12.540]  這是一個應許
[00:12:12.540 --> 00:12:14.540]  我是你的神
[00:12:14.540 --> 00:12:19.540]  所以你們要專心向我
[00:12:19.540 --> 00:12:22.540]  你們的心不會再有煩雜的聲音
[00:12:22.540 --> 00:12:25.540]  你們要清潔你們的內心
[00:12:25.540 --> 00:12:29.540]  要知道除了我以外再沒有別的神
[00:12:29.540 --> 00:12:33.540]  清除你心靈當中的垃圾
[00:12:33.540 --> 00:12:38.540]  所以第一個解明的開始就是應許
[00:12:38.540 --> 00:12:41.540]  我是你們的神
[00:12:41.540 --> 00:12:48.540]  接著耶穌基督說你們要盡心盡志盡力愛主你們的神
[00:12:48.540 --> 00:12:50.540]  有沒有看到耶穌基督說什麼
[00:12:50.540 --> 00:12:52.540]  盡心盡性盡義盡力
[00:12:52.540 --> 00:12:55.540]  或者盡心盡志盡力
[00:12:55.540 --> 00:12:57.540]  盡
[00:12:57.540 --> 00:12:59.540]  所有
[00:12:59.540 --> 00:13:02.540]  將你所有靈魂的氣力
[00:13:02.540 --> 00:13:06.540]  將你所有的心一切的思念
[00:13:06.540 --> 00:13:09.540]  你所有肌肉的力量
[00:13:09.540 --> 00:13:13.540]  你都要去愛這位神愛到盡
[00:13:13.540 --> 00:13:16.540]  聽到的時候意思是什麼
[00:13:16.540 --> 00:13:18.540]  就是所有意思就是說
[00:13:18.540 --> 00:13:19.540]  如果這樣的話
[00:13:19.540 --> 00:13:23.540]  你要毀心所有
[00:13:23.540 --> 00:13:24.540]  意思就是說
[00:13:24.540 --> 00:13:28.540]  要放下你所有的計劃
[00:13:28.540 --> 00:13:30.540]  要放下你所有的喜好
[00:13:30.540 --> 00:13:31.540]  放下你所有的目標
[00:13:31.540 --> 00:13:34.540]  放下你所有的夢想
[00:13:34.540 --> 00:13:38.540]  除去所有的偶像
[00:13:38.540 --> 00:13:42.540]  你願不願意
[00:13:42.540 --> 00:13:50.540]  耶穌基督說你們要盡心盡志盡力愛主你們的神
[00:13:50.540 --> 00:13:56.540]  人怎樣可以盡心盡性盡義盡力去愛呢
[00:13:56.540 --> 00:14:01.540]  怎樣去盡心盡性盡義盡力去愛神呢
[00:14:01.540 --> 00:14:03.540]  好像剛才所說
[00:14:03.540 --> 00:14:07.540]  你要盡心盡義盡力愛主你的神
[00:14:07.540 --> 00:14:11.540]  你要做一些清潔的功夫
[00:14:11.540 --> 00:14:15.540]  你要清除一些垃圾
[00:14:15.540 --> 00:14:17.540]  清除一些阻礙物
[00:14:17.540 --> 00:14:20.540]  這些垃圾佔據你的心靈
[00:14:20.540 --> 00:14:24.540]  阻礙著你和神的關係
[00:14:24.540 --> 00:14:27.540]  所以第一個垃圾第一個阻礙物
[00:14:27.540 --> 00:14:30.540]  就是你那個錯誤的神觀
[00:14:30.540 --> 00:14:35.540]  你就是常常以為神是可以被你利用的
[00:14:35.540 --> 00:14:40.540]  有一個故事就說到一個不知名
[00:14:40.540 --> 00:14:43.540]  不知道為什麼會出現一個疫病
[00:14:43.540 --> 00:14:45.540]  來到一個城市
[00:14:45.540 --> 00:14:47.540]  城市成為疫埠
[00:14:47.540 --> 00:14:49.540]  有很多人在災難當中死去
[00:14:49.540 --> 00:14:53.540]  有一位醫生用一個親身的角度去做這個見證
[00:14:53.540 --> 00:14:55.540]  他聽到一個神父去講道
[00:14:55.540 --> 00:14:58.540]  這個神父講道很有能力
[00:14:58.540 --> 00:14:59.540]  這個神父就在這裡宣佈
[00:14:59.540 --> 00:15:01.540]  他說親愛的弟兄姊妹們
[00:15:01.540 --> 00:15:04.540]  災難已經臨到你們身上
[00:15:04.540 --> 00:15:07.540]  因為是神的憤怒
[00:15:07.540 --> 00:15:10.540]  要潔淨你們
[00:15:10.540 --> 00:15:12.540]  哇,何等的有力
[00:15:12.540 --> 00:15:16.540]  但當神父講完這篇道之後
[00:15:16.540 --> 00:15:19.540]  他去探望一個小孩子
[00:15:19.540 --> 00:15:21.540]  去醫院探望一位小孩子
[00:15:21.540 --> 00:15:23.540]  見到這個小孩子這麼小
[00:15:23.540 --> 00:15:26.540]  這麼小就這樣病
[00:15:26.540 --> 00:15:29.540]  這麼小神就懲罰他
[00:15:29.540 --> 00:15:31.540]  他很難過
[00:15:31.540 --> 00:15:35.540]  他認為神不應該懲罰這個小孩子
[00:15:35.540 --> 00:15:37.540]  所以在第二個禮拜
[00:15:37.540 --> 00:15:42.540]  他再在講壇上取消他以前所講的
[00:15:42.540 --> 00:15:47.540]  他說神不是真正的慈愛
[00:15:47.540 --> 00:15:51.540]  和這位神父一樣
[00:15:51.540 --> 00:15:55.540]  有些人說根本神不是慈愛的
[00:15:55.540 --> 00:15:58.540]  哇,神是惡的
[00:15:58.540 --> 00:16:01.540]  你看看,我們有癌症的話
[00:16:01.540 --> 00:16:03.540]  神有沒有幫忙?
[00:16:03.540 --> 00:16:07.540]  人間有貧窮,神有沒有幫忙?
[00:16:07.540 --> 00:16:11.540]  政治的災難,神有沒有幫忙?
[00:16:11.540 --> 00:16:14.540]  沒有啊,見不到啊
[00:16:14.540 --> 00:16:17.540]  所以這位神不是真的愛我們
[00:16:17.540 --> 00:16:20.540]  不是真的慈愛的
[00:16:20.540 --> 00:16:22.540]  也有些人說不是
[00:16:22.540 --> 00:16:25.540]  當然神是慈愛,不要理那些事情
[00:16:25.540 --> 00:16:27.540]  牧師啊,拜託你
[00:16:27.540 --> 00:16:30.540]  每個主日來跟我們講一些溫馨小品
[00:16:30.540 --> 00:16:32.540]  講到神多窩心
[00:16:32.540 --> 00:16:35.540]  每次都講到我們心裡很舒服
[00:16:35.540 --> 00:16:37.540]  說神是仁愛的
[00:16:37.540 --> 00:16:39.540]  很好的
[00:16:39.540 --> 00:16:41.540]  偏偏到這樣講
[00:16:41.540 --> 00:16:45.540]  我們教會就會增長
[00:16:45.540 --> 00:16:47.540]  是不是你想我們牧者
[00:16:47.540 --> 00:16:51.540]  只講這方面的信息?
[00:16:51.540 --> 00:16:55.540]  不要說神會憤怒
[00:16:55.540 --> 00:16:58.540]  只是說神是慈愛?
[00:16:58.540 --> 00:17:03.540]  這是不是我們尖尖弟兄姊妹們所想的?
[00:17:03.540 --> 00:17:05.540]  或者有些人就說
[00:17:05.540 --> 00:17:11.540]  其實只要講宗教能夠幫我們就行了
[00:17:11.540 --> 00:17:13.540]  記得要講,牧師
[00:17:13.540 --> 00:17:16.540]  宗教幫得手
[00:17:16.540 --> 00:17:18.540]  因為應該這樣說的
[00:17:18.540 --> 00:17:21.540]  宗教信譽應該是七十一
[00:17:21.540 --> 00:17:23.540]  七點到十一點
[00:17:23.540 --> 00:17:25.540]  歡迎各位進來這裡
[00:17:25.540 --> 00:17:27.540]  隨便採購
[00:17:27.540 --> 00:17:29.540]  歡迎之至
[00:17:29.540 --> 00:17:32.540]  或者信仰應該像滅火筒
[00:17:32.540 --> 00:17:34.540]  應該像一個救生圈
[00:17:34.540 --> 00:17:36.540]  生命有什麼事情的時候
[00:17:36.540 --> 00:17:40.540]  信仰就幫得手
[00:17:40.540 --> 00:17:43.540]  信仰是不是真的這些呢?
[00:17:43.540 --> 00:17:45.540]  如果我們說不是
[00:17:45.540 --> 00:17:46.540]  有什麼問題呢?
[00:17:46.540 --> 00:17:47.540]  信仰不是滅火筒
[00:17:47.540 --> 00:17:49.540]  信仰不是救生圈嗎?
[00:17:49.540 --> 00:17:50.540]  不是嗎?
[00:17:50.540 --> 00:17:52.540]  有問題嗎?
[00:17:52.540 --> 00:17:54.540]  我不是這個意思
[00:17:54.540 --> 00:17:57.540]  信仰應該都是滅火筒
[00:17:57.540 --> 00:17:59.540]  都應該是救生圈
[00:17:59.540 --> 00:18:01.540]  都應該是的
[00:18:01.540 --> 00:18:02.540]  但是有沒有想過
[00:18:02.540 --> 00:18:04.540]  當事情發生的時候
[00:18:04.540 --> 00:18:07.540]  你才去到神那裡
[00:18:07.540 --> 00:18:09.540]  事情未發生的時候
[00:18:09.540 --> 00:18:11.540]  你就不去到神那裡
[00:18:11.540 --> 00:18:13.540]  你是不是覺得很奇怪
[00:18:13.540 --> 00:18:15.540]  當事情發生之後
[00:18:15.540 --> 00:18:18.540]  這位偉大的真神
[00:18:18.540 --> 00:18:21.540]  就在我們後面跟著我們
[00:18:21.540 --> 00:18:24.540]  要清潔我們遺留下來的
[00:18:24.540 --> 00:18:27.540]  垃圾、骯髒的東西
[00:18:27.540 --> 00:18:29.540]  我們不見了鑰匙就說
[00:18:29.540 --> 00:18:31.540]  神你幫我找回來
[00:18:31.540 --> 00:18:32.540]  我們不見了錢包
[00:18:32.540 --> 00:18:34.540]  神呀幫我找回來
[00:18:34.540 --> 00:18:36.540]  神呀你要幫我發財
[00:18:36.540 --> 00:18:38.540]  當我生命破碎的時候
[00:18:38.540 --> 00:18:40.540]  神呀你要聽我的電話
[00:18:40.540 --> 00:18:42.540]  你是不是很奇怪呢?
[00:18:42.540 --> 00:18:44.540]  為什麼平時不找他呢?
[00:18:44.540 --> 00:18:47.540]  為什麼單單有需要的時候才找他呢?
[00:18:47.540 --> 00:18:49.540]  是要找他,要找他
[00:18:49.540 --> 00:18:52.540]  不過不是單單有需要的時候才找他
[00:18:52.540 --> 00:18:53.540]  平時要找他
[00:18:53.540 --> 00:18:57.540]  有需要的時候要找他
[00:18:57.540 --> 00:19:00.540]  這是障礙物
[00:19:00.540 --> 00:19:02.540]  這個障礙你
[00:19:02.540 --> 00:19:08.540]  是盡心盡性盡意愛著你的神
[00:19:08.540 --> 00:19:13.540]  第二個阻礙我們跟神的關係的東西
[00:19:13.540 --> 00:19:19.540]  是我們分心
[00:19:19.540 --> 00:19:22.540]  我們都是分心的人
[00:19:22.540 --> 00:19:24.540]  因為周圍有很多的東西
[00:19:24.540 --> 00:19:25.540]  有很多的偶像
[00:19:25.540 --> 00:19:27.540]  有很多的情慾
[00:19:27.540 --> 00:19:30.540]  我們分心
[00:19:30.540 --> 00:19:31.540]  舉個例子來說
[00:19:31.540 --> 00:19:35.540]  你和我都貪心
[00:19:35.540 --> 00:19:38.540]  一方面我們是想跟神多一點時間
[00:19:38.540 --> 00:19:39.540]  是不是?
[00:19:39.540 --> 00:19:41.540]  我們尖心的訓練應該是
[00:19:41.540 --> 00:19:43.540]  看你們的眼神應該都是
[00:19:43.540 --> 00:19:46.540]  大家都想多一點時間跟神一起
[00:19:46.540 --> 00:19:48.540]  不過我們都會貪心
[00:19:48.540 --> 00:19:50.540]  我又想跟神多一點
[00:19:50.540 --> 00:19:52.540]  我又想發財多一點
[00:19:52.540 --> 00:19:55.540]  我想找多一點真銀
[00:19:55.540 --> 00:19:58.540]  我想享受人間多的東西
[00:19:58.540 --> 00:19:59.540]  所以我又要愛神
[00:19:59.540 --> 00:20:03.540]  我又愛這個世界所有的東西
[00:20:03.540 --> 00:20:06.540]  奧古斯丁說得很嚴重
[00:20:06.540 --> 00:20:08.540]  真的嚇死人
[00:20:08.540 --> 00:20:14.540]  他說分心都是罪
[00:20:14.540 --> 00:20:15.540]  分心就是說
[00:20:15.540 --> 00:20:17.540]  本來我們應該常常看著我們的神
[00:20:17.540 --> 00:20:19.540]  不過我們不看著
[00:20:19.540 --> 00:20:22.540]  看著周圍其他的東西
[00:20:22.540 --> 00:20:24.540]  那些東西給我們心靈的滿足
