
[00:00:00.000 --> 00:00:01.560]  各位頂主會早晨
[00:09:24.400 --> 00:09:27.600]  去吃一隻羊去首餘月節
[00:09:27.600 --> 00:09:30.680]  用餘月節羔羊的血
[00:09:30.680 --> 00:09:33.120]  去劃在眉眉上高
[00:09:33.120 --> 00:09:36.120]  而吃羔羊的肉要火烤的
[00:09:36.120 --> 00:09:39.280]  要吃毛餃餅 要吃苦菜 第八節
[00:09:39.280 --> 00:09:40.800]  吃的時候要怎樣呢
[00:09:40.800 --> 00:09:42.160]  裝束都很重要的
[00:09:42.160 --> 00:09:43.440]  第十一節說
[00:09:43.440 --> 00:09:47.040]  腰間要束帶 腳削要穿鞋
[00:09:47.040 --> 00:09:48.440]  手中要拿杖
[00:09:48.440 --> 00:09:50.080]  要吃得很快 還要很急的
[00:09:50.080 --> 00:09:53.640]  不是慢慢烤的 要很急吃的
[00:09:53.640 --> 00:09:55.680]  然後第十二節就解釋了其實
[00:09:55.680 --> 00:09:57.960]  所以我這裡就整段都highlight了
[00:09:57.960 --> 00:10:00.800]  「因為那夜 我要走遍埃及地
[00:10:00.800 --> 00:10:02.960]  擺埃及地一切投山的
[00:10:02.960 --> 00:10:06.080]  無論是人 是生畜 都擊殺了
[00:10:06.080 --> 00:10:09.360]  我要對埃及所有的神明施行審判
[00:10:09.360 --> 00:10:10.560]  我是耶和華
[00:10:10.560 --> 00:10:13.760]  這血要在你們所住的房屋上作記號
[00:10:13.760 --> 00:10:16.520]  我一見這血 就愈越你們
[00:10:16.520 --> 00:10:18.840]  我擊打埃及地的時候
[00:10:18.840 --> 00:10:24.600]  再讓必不臨到你們身上施行毀滅」
[00:10:24.600 --> 00:10:29.640]  原因就是這個羊的血 遮蓋了以色列人的罪
[00:10:29.640 --> 00:10:31.960]  所以當他擊殺的時候
[00:10:31.960 --> 00:10:33.600]  就不會擊殺以色列人
[00:10:33.600 --> 00:10:36.000]  只是擊殺埃及王其他的人
[00:10:36.000 --> 00:10:38.280]  和生畜的投山的
[00:10:38.280 --> 00:10:40.160]  所以我們世世代代就要藉著這件事
[00:10:40.160 --> 00:10:44.320]  去紀念上帝的拯救
[00:10:44.320 --> 00:10:45.760]  上帝就是審判的主
[00:10:45.760 --> 00:10:49.280]  帶出了上帝就是掌管生死的主
[00:10:49.280 --> 00:10:52.240]  而也都回應了在《出口記》第一章
[00:10:52.240 --> 00:10:54.160]  不知道大家記不記得第一章的時候
[00:10:54.160 --> 00:10:59.280]  埃及王就是下令要殺死以色列人再出生的嬰兒
[00:10:59.280 --> 00:11:03.280]  這就是一個回報
[00:11:03.280 --> 00:11:08.560]  我們細看經文當中給我們的一些學習和意義
[00:11:08.560 --> 00:11:10.200]  首先就是生命的神
[00:11:10.200 --> 00:11:12.000]  祂要將埃及地所有投生
[00:11:12.000 --> 00:11:13.680]  包括生畜都擊殺
[00:11:13.680 --> 00:11:15.360]  這是一個審判
[00:11:15.360 --> 00:11:18.360]  提醒了我們上帝是掌管生命的主
[00:11:18.360 --> 00:11:22.880]  祂都會最終極審判這個世界
[00:11:22.880 --> 00:11:24.680]  什麼叫做「愈越節」呢
[00:11:24.680 --> 00:11:25.880]  英文是「Past Over」
[00:11:25.880 --> 00:11:29.520]  這個字其實有一個叫做「越過」
[00:11:29.520 --> 00:11:32.360]  亦都有一個保護和遮蓋的意思
[00:11:32.360 --> 00:11:35.680]  「越過」就是藉著這個血擊殺的天使
[00:11:35.680 --> 00:11:38.920]  來越越越過以色列人的家
[00:11:38.920 --> 00:11:42.520]  其實就是遮蓋了、保護了以色列民
[00:11:42.520 --> 00:11:48.080]  以至他們不需要面對著這個擊殺
[00:11:48.080 --> 00:11:51.640]  我們嘗試去細看一下
[00:11:51.640 --> 00:11:56.040]  每一個環節當中給我們的學習和意義
[00:11:56.040 --> 00:11:58.000]  我這裡說不要密守成規
[00:11:58.000 --> 00:11:59.800]  要明白背後的意義
[00:11:59.800 --> 00:12:04.280]  其實我們中國人或者我們教會
[00:12:04.280 --> 00:12:06.280]  都有很多禮儀
[00:12:06.280 --> 00:12:09.160]  我們很乖地去遵守
[00:12:09.160 --> 00:12:10.480]  但有時候我們忘記了
[00:12:10.480 --> 00:12:13.680]  或者沒有留意背後的意義和傳統
[00:12:13.680 --> 00:12:16.880]  我最近上了香港就聖教會
[00:12:16.880 --> 00:12:19.960]  陳康牧師是那裡的堂主任
[00:12:19.960 --> 00:12:22.560]  他是一個崇拜學的博士專家
[00:12:22.560 --> 00:12:24.880]  他分享崇拜禮儀的時候
[00:12:24.880 --> 00:12:27.040]  他都用了一個頗有趣的故事
[00:12:27.040 --> 00:12:29.200]  帶出了這個的重點
[00:12:29.200 --> 00:12:31.840]  他說有一個實驗有十隻猴子
[00:12:31.840 --> 00:12:33.440]  困在籠裡
[00:12:33.440 --> 00:12:34.840]  有些香蕉在這裡
[00:12:34.840 --> 00:12:36.240]  猴子的香蕉就會怎樣
[00:12:36.240 --> 00:12:37.880]  一搶一搶
[00:12:37.880 --> 00:12:40.920]  實驗家就會將整個籠子充滿電
[00:12:40.920 --> 00:12:44.440]  所以十隻猴子都電電的拿不到香蕉
[00:12:44.440 --> 00:12:46.480]  如是者試過多次都發覺
[00:12:46.480 --> 00:12:47.800]  拿香蕉就會觸電
[00:12:47.800 --> 00:12:50.960]  那些猴子都醒了就不再拿那些香蕉
[00:12:50.960 --> 00:12:53.880]  然後實驗家就將那些猴子
[00:12:53.880 --> 00:12:57.080]  逐隻逐隻慢慢抽走舊的猴子
[00:12:57.080 --> 00:12:58.840]  放新的猴子進去
[00:12:58.840 --> 00:13:00.680]  新的猴子進去籠裡會怎樣
[00:13:00.680 --> 00:13:01.560]  看到香蕉
[00:13:01.560 --> 00:13:03.360]  馬上拿著拿著
[00:13:03.360 --> 00:13:04.160]  就觸電了
[00:13:04.160 --> 00:13:05.320]  那就不敢了
[00:13:05.320 --> 00:13:07.640]  如是者換了一轉之後
[00:13:07.640 --> 00:13:10.240]  當有猴子想去拿香蕉的時候
[00:13:10.240 --> 00:13:10.800]  會怎樣
[00:13:10.800 --> 00:13:11.920]  那九隻猴子馬上說
[00:13:11.920 --> 00:13:12.800]  不准拿啊拿啊
[00:13:12.800 --> 00:13:14.920]  我們電死的不要拿啊
[00:13:14.920 --> 00:13:16.760]  如是者不斷有猴子轉
[00:13:16.760 --> 00:13:20.400]  轉轉那十隻猴子全部都是新的猴子
[00:13:20.400 --> 00:13:21.800]  未觸電
[00:13:21.800 --> 00:13:23.360]  但一有猴子進來拿香蕉
[00:13:23.360 --> 00:13:24.000]  就會怎樣
[00:13:24.000 --> 00:13:26.160]  就觸電了
[00:13:26.160 --> 00:13:30.360]  然後原來那個實驗家已經沒有再通電了
[00:13:30.360 --> 00:13:31.240]  這裡想說些什麼
[00:13:31.240 --> 00:13:32.160]  原來我們很多事情
[00:13:32.160 --> 00:13:35.440]  見上手做開就叫做
[00:13:35.440 --> 00:13:37.760]  我們不知道背後的意義
[00:13:37.760 --> 00:13:38.880]  所以我想讓大家看到
[00:13:38.880 --> 00:13:40.640]  我們傳統是很重要
[00:13:40.640 --> 00:13:41.680]  但我們都不要僵化
[00:13:41.680 --> 00:13:43.240]  我們要知道背後的意義
[00:13:43.240 --> 00:13:44.680]  我們細看
[00:13:44.680 --> 00:13:46.520]  為什麼要用羊羔的血
[00:13:46.520 --> 00:13:48.400]  要掛在門眉上呢
[00:13:48.400 --> 00:13:51.200]  我相信我們很多主義學都曾經教導過
[00:13:51.200 --> 00:13:52.160]  為什麼
[00:13:52.160 --> 00:13:54.360]  因為血代表生命
[00:13:54.360 --> 00:13:57.080]  而在律法上是不准吃血的
[00:13:57.080 --> 00:14:00.040]  而往往就是用羊羔的血去遮蓋的罪
[00:14:00.040 --> 00:14:02.600]  所以舊約要用羊羔的血來憲制
[00:14:02.600 --> 00:14:03.920]  就代表我們贖罪
[00:14:03.920 --> 00:14:07.920]  代表上帝的拯救
[00:14:07.920 --> 00:14:10.160]  第二我們可以再細看的就是
[00:14:10.160 --> 00:14:13.600]  為什麼要羊羔的肉要火烤呢
[00:14:13.600 --> 00:14:14.640]  他說不可以水煮
[00:14:14.640 --> 00:14:16.400]  不可以用其他方法吃
[00:14:16.400 --> 00:14:19.800]  而且要吃蠔餃餅和苦菜
[00:14:19.800 --> 00:14:21.640]  在經文中沒有細看
[00:14:21.640 --> 00:14:23.560]  沒有細緻解釋
[00:14:23.560 --> 00:14:25.280]  但是從上文下理
[00:14:25.280 --> 00:14:27.680]  以及色經家的分享
[00:14:27.680 --> 00:14:28.840]  可以有幾個原因就是
[00:14:28.840 --> 00:14:29.960]  因為他們為什麼
[00:14:29.960 --> 00:14:32.760]  吃完御節的晚餐就要出埃及了
[00:14:32.760 --> 00:14:34.800]  所以其實是很趕急
[00:14:34.800 --> 00:14:35.760]  是一個很急速
[00:14:35.760 --> 00:14:39.080]  以及準備要遠行的一個準備
[00:14:39.080 --> 00:14:41.960]  所以就不要再煮
[00:14:41.960 --> 00:14:43.880]  煲蒸羊肉那些
[00:14:43.880 --> 00:14:47.520]  就要快快手手快點火烤最快
[00:14:47.520 --> 00:14:48.680]  蠔餃餅
[00:14:48.680 --> 00:14:50.040]  大家知道什麼是蠔餃餅嗎
[00:14:50.040 --> 00:14:51.760]  因為我們做那些麵團
[00:14:51.760 --> 00:14:53.800]  通常把餃子就要化烤
[00:14:53.800 --> 00:14:55.200]  軟軟的比較好吃
[00:14:55.200 --> 00:14:57.160]  蠔餃餅就是不要放這些東西
[00:14:57.160 --> 00:14:57.880]  快快手手
[00:14:57.880 --> 00:14:59.560]  麵團就吃了算了
[00:14:59.560 --> 00:15:01.240]  以及要帶著上路
[00:15:01.240 --> 00:15:03.000]  所以不要太大件
[00:15:03.000 --> 00:15:04.640]  所以蠔餃餅就代表著
[00:15:04.640 --> 00:15:07.880]  是很急要快點去吃的意思
[00:15:07.880 --> 00:15:10.080]  苦菜可能就是帶著一些
[00:15:10.080 --> 00:15:12.760]  知道是要面臨一些艱巨的任務
[00:15:12.760 --> 00:15:15.200]  或者一些的遠行
[00:15:15.200 --> 00:15:16.440]  去提醒我們
[00:15:16.440 --> 00:15:17.960]  這個不是一個喜慶的節日
[00:15:17.960 --> 00:15:19.000]  是苦菜
[00:15:19.000 --> 00:15:22.600]  要紀念昔日我們在埃及圍爐
[00:15:22.600 --> 00:15:26.520]  被埃及法老王去奴役的
[00:15:26.520 --> 00:15:28.480]  他們的民族的苦難
[00:15:28.480 --> 00:15:29.800]  一袋一袋這樣去吃
[00:15:29.800 --> 00:15:31.080]  一袋一袋這樣去吃
[00:15:31.080 --> 00:15:33.240]  去承傳
[00:15:33.240 --> 00:15:35.600]  以及要腰間束帶
[00:15:35.600 --> 00:15:37.040]  腳上穿鞋
[00:15:37.040 --> 00:15:38.200]  手中拿杖
[00:15:38.200 --> 00:15:39.960]  快快地吃
[00:15:39.960 --> 00:15:41.320]  一個這麼特別的裝束
[00:15:41.320 --> 00:15:43.120]  來吃這個御節晚餐
[00:15:43.120 --> 00:15:44.840]  提醒以色列人
[00:15:44.840 --> 00:15:46.600]  我們當年都是
[00:15:46.600 --> 00:15:48.760]  我們的祖先就是這麼忙
[00:15:48.760 --> 00:15:50.080]  這麼趕忙
[00:15:50.080 --> 00:15:51.840]  去吃這個御節晚餐
[00:15:51.840 --> 00:15:56.200]  去成為一個很有型的裝束
[00:15:56.200 --> 00:15:57.360]  去紀念這個
[00:15:57.360 --> 00:15:59.360]  這麼值得紀念的日子
[00:15:59.360 --> 00:16:07.680]  在這裡我們看回
[00:16:07.680 --> 00:16:10.000]  三十九日之後說的話
[00:16:10.000 --> 00:16:12.960]  就提醒我們每一個的環節
[00:16:12.960 --> 00:16:15.080]  背後想帶出的意義
[00:16:15.080 --> 00:16:16.880]  剛才無教餅都說了
[00:16:16.880 --> 00:16:19.880]  正正是說這三件事沒有法教的
[00:16:19.880 --> 00:16:21.960]  因為他們被催促離開埃及
[00:16:21.960 --> 00:16:23.320]  不能擔言
[00:16:23.320 --> 00:16:24.840]  就沒有為自己預備食物
[00:16:24.840 --> 00:16:27.680]  忙到連做好一點的食物都不行
[00:16:27.680 --> 00:16:30.080]  買個好的快餐都不好
[00:16:30.080 --> 00:16:32.280]  無教餅就去
[00:16:32.280 --> 00:16:33.360]  整個的
[00:16:33.360 --> 00:16:35.760]  其實我們的禮節
[00:16:35.760 --> 00:16:36.680]  禮儀
[00:16:36.680 --> 00:16:38.240]  我們的守節
[00:16:38.240 --> 00:16:40.240]  背後都有很多的意義在裡面
[00:16:40.240 --> 00:16:42.080]  我們找回這個意義
[00:16:42.080 --> 00:16:43.640]  以致我們進行的時候
[00:16:43.640 --> 00:16:47.000]  能夠更加用心去領受和明白
[00:16:47.000 --> 00:16:48.840]  通常我在浸禮頒教
[00:16:48.840 --> 00:16:49.800]  浸禮或是煮餐禮
[00:16:49.800 --> 00:16:51.680]  我都會用這幾個字
[00:16:51.680 --> 00:16:53.440]  就是一個有型的行動
[00:16:53.440 --> 00:16:55.440]  帶出無形的恩典
[00:16:55.440 --> 00:16:57.160]  有型的行動剛才解釋了
