
[00:00:00.000 --> 00:00:07.000]  隨著感恩節的過去,我們上一個感恩節的講道系列就已經告一段落。
[00:26:03.000 --> 00:26:28.000]  所以在最後一段聖經裡面,神提醒我們說信心有他的獎賞,神很喜悅我們對他有信心,就像你父親,你交朋友也是,你發現朋友之間不能沒有信任,當一個朋友覺得我信得過你的時候,你會很開心,我們天上的父也一樣,當我們來到神面前說,我看不見,可是我對你很有信心,我信得過你,
[00:26:28.000 --> 00:26:51.000]  神會絕對會獎賞那些真的有信心來尋求他的人,來尋求他的人,你知道我們經歷神最好的方法是透過禱告,禱告是我們經歷神最好的方法,但是在禱告的時候,有時候我們不是有信心的禱告,你知道有時候信主信主了,我們的禱告比較形式化,
[00:26:51.000 --> 00:27:17.000]  就是你知道兒吃飯前禱告,就是感謝神賜給我飯吃,然後有些事情有時候你也培養了一個習慣,臨睡前會禱告,可是你知道有時候禱告會變得很形式化,你會忘記說我是不是真的相信那位神是活的,他有在聽我講話,而不只是說一個我飯前一個習慣,只是隨便講兩句,變成一個習慣,變成好像你對空氣講話一樣,
[00:27:17.000 --> 00:27:40.000]  你禱告是不是真的相信他存在,他活的,他聽到你講話,而且他會回應你的禱告,這個很重要,這個會決定我們禱告的態度,有時候我們禱告的態度不好是因為有時候我們真的沒信心,我們的禱告,有時候禱告是那個標準太低,
[00:27:40.000 --> 00:28:05.000]  我記得有一次有牧師跟我分享說他們教會的宣教部,有一次要為一個宣教有一個籌款,那麼他籌款的時候就說有一個禱告會,我們有一個禱告會就過來籌款,然後他們就定了一個目標,你知道他定什麼目標就是,定的目標就是那個籌款,我們定的目標是五百塊美金,五百塊美金,
[00:28:05.000 --> 00:28:28.000]  然後那個牧師就跟他講說為什麼定的目標可以這麼低呢,他說因為五百塊就算他們不奉獻我也付得起啊,因為舉辦的那個人他本身,那牧師說據我所知他連薪至少二十萬美金以上,一個二十萬美金連薪的人居然說我們宣教部的目標是五百塊,
[00:28:28.000 --> 00:28:54.000]  我說難聽一點,我們昨天對對,我們禮拜四晚上,我們的學生在聖誕節會去幫助那個無家可歸的機構去煮頓飯給他們吃,所以我們有一個特別的奉獻,光是學生就收了六百七十塊那天晚上,感謝神,雖然你們學生你們不賺錢,可是你們看到很有意義的事情,你們也願意這樣子奉獻,我們就收了六百七十塊,我們只是學生,
[00:28:54.000 --> 00:29:21.000]  他們一群這種連薪十幾萬二十萬的人居然定個目標是五百塊,我說這就是那牧師就說那既然是五百塊你就不需要搞那麼隆重又要什麼禱告會又這個那個,就你直接拿出來就好了,不需要禱告,你知道很多時候我們活在世上沒有經歷到神,是因為你說是說禱告,可是你禱告的事情其實你自己都做得了的,你定的目標其實你只要努力一下就做得了的,
[00:29:21.000 --> 00:29:50.000]  你禱告拿A也不難,你努力一下安排你的時間讀書拿A也不難,如果你真的想禱告,你就要禱告那些你真的除了禱告你還真的做不了的事情,那個會逼你真的面對你很認真的禱告的態度,來反省說我禱告是不是我真的相信這位神是活的,他有在聽我,他能夠幫我做成那些不可能的事情,五百塊真的不用禱告,
[00:29:50.000 --> 00:30:18.000]  很多事情真的不需要禱告,你自己真的做得來的,我們有時候很多禱告很多事情是你做得來的,所以在禱告當中我們需要反省是我們禱告是不是已經成為一個的習慣一種的形式,還是說你真的相信你禱告的時候是對著一位活的神講話,他有聽得到你講話,他能夠回應你,你願意等候他給你的回應,
[00:30:18.000 --> 00:30:45.000]  而不是回應還沒來你就亂動,這個很重要,所以弟兄姐妹在信心的功課上面我們需要知道神給我們一個提醒,對當時那群已經很灰心連聚會都不來的人,對他們神有一個提醒說不要灰心,仍然來到神面前,繼續地禱告,繼續相信神是活的,你並信心相信活的,你來禱告神一定會獎賞你,
[00:30:45.000 --> 00:31:14.000]  我很感謝神在過去的一年當中我們經歷到神很多的事情,在兩年前我跟大家分享過我很多的禱告神都聽,我真的透過禱告經歷到神很多很多的事情,超過我能夠想象,可是我為自己家裡禱告很多事情神沒有聽的,感謝神今年神聽了兩件,第一件是房子,我為買房子禱告好久,很多年,今年有,
[00:31:14.000 --> 00:31:43.000]  我為綠卡禱告很多年,今年都有,在過去幾年我一直都在等,就是每次禱告怎麼都不下來,每次禱告都沒有,那我也沒理他,反正我都知道我為教會禱告的事神都聽,我有時候也會跟神吵架,我說神為什麼我為教會禱告的事你都聽,我為自己家禱告的事你都不聽,感謝神今年神終於告訴我說不是不聽,是我覺得時候到我就會聽,你就學習耐心等候的功課就是了,
[00:31:43.000 --> 00:32:11.000]  這是我今年所學的功課,也鼓勵我們當中或許你跟神有些的禱告,你覺得好多年了,神好像都沒聽,不要灰心,繼續相信說神應許過他一定會聽,只是他覺得時候還沒到而已,這也是磨練我們耐心的一個的功課,求神幫助我們,最後有一段聖經給大家一些的鼓勵,作為我們的結束,在雅各書的一章第五到第七節,
[00:32:11.000 --> 00:32:39.000]  同樣其實是同樣的背景,也是一群經過患難中對神失去信心的人,雅各對他們有這樣的鼓勵,他說如果你們當中有缺少智慧的,應該向上帝祈求,他會賜智慧給你們,因為他樂意豐豐富富的賜給每個人,不過你們要憑著信心求,不可有絲毫疑惑,疑惑的人好像在海中的波浪,
[00:32:39.000 --> 00:33:07.000]  被風吹動,翻騰不已,這樣的人三心兩意,搖擺不定,別想從主那裡得著什麼,這是其中一段給我們很大的提醒,近年來我一直聽到一個詞是我以前未曾聽過的,在我們那一代不會用這個詞,這個詞叫糾結,常聽你們說好糾結,我一直在思考這糾結到底是什麼意思呢,
[00:33:07.000 --> 00:33:33.000]  後來我才發現糾結就是聖經講的這段三心兩意的人,你知道三心兩意的人就是糾結,一時想這個,一時想那個,可能這個比較好,那個比較好,這個比較好,在神面前如果你不是很專心的去尋求他,你一時想想這個,一時想那個,一時又說神的禱告沒到,我自己先行動了吧,
[00:33:33.000 --> 00:33:57.000]  三心兩意的人,雅各說你很難在神那裡得到什麼,尋求神要專一,如果你真的尋求他,就專心的尋求他,不然你就在神面前你也會很糾結,所以當初在雅各書也是寫給那些很灰心的人,經過很多的試探,覺得奇怪,禱告好久,神都不聽,
[00:33:57.000 --> 00:34:20.000]  所以雅各提醒他們說,你們不要三心二意,一時禱告這個,一時禱告那個,要追求就好好尋求神,神一定會指示給你聽,他要你走的那條路應該是怎麼樣的路,讓我們提醒,彼此的提醒,讓我們盡力神真的憑著信心,雖然看不見,可是我們有這個盼望,知道神聽我們一切的禱告,
