
[00:00:00.000 --> 00:00:04.220]  你知道嗎?我是最怕講一個題目
[00:05:17.120 --> 00:05:21.040]  所以當我預備這篇講章的時候
[00:05:21.040 --> 00:05:22.360]  突然之間
[00:05:22.360 --> 00:05:24.800]  大家都知道過去這一個星期
[00:05:24.800 --> 00:05:27.840]  香港所發生的事
[00:05:27.840 --> 00:05:32.800]  超過一百二十多人罹難
[00:05:32.800 --> 00:05:34.640]  我說「恩典」
[00:05:34.640 --> 00:05:38.680]  我不好意思再說「恩典」
[00:05:38.680 --> 00:05:40.480]  「恩典」很奢侈
[00:05:40.480 --> 00:05:42.600]  「神」很憐憫
[00:05:42.600 --> 00:05:44.360]  所以各位姐妹
[00:05:44.360 --> 00:05:48.760]  在我還沒有正式要說的
[00:05:48.760 --> 00:05:50.680]  今天要說的說話
[00:05:50.680 --> 00:05:52.360]  我想要求大家
[00:05:52.360 --> 00:05:53.920]  不要站在身後
[00:05:53.920 --> 00:05:56.160]  將你們的腳平放在地上
[00:05:56.160 --> 00:05:57.880]  不要撬著腳
[00:05:57.880 --> 00:06:05.640]  我們要紀念在香港裡面每一個的生命
[00:06:05.640 --> 00:06:11.720]  讓我們靜謐一分鐘為了香港
[00:06:11.720 --> 00:06:21.840]  獻上我們的禱告
[00:06:21.840 --> 00:06:24.120]  天父多謝您
[00:06:24.120 --> 00:06:28.920]  您的恩典對我們實在很奢侈
[00:06:28.920 --> 00:06:31.320]  或者不應該有的
[00:06:31.320 --> 00:06:37.560]  但是您給了我們何等的寒貴的恩典
[00:06:37.560 --> 00:06:40.960]  天父紀念失去的生命
[00:06:40.960 --> 00:06:43.040]  我們不認識它
[00:06:43.040 --> 00:06:45.240]  跟我們沒有什麼關係
[00:06:45.240 --> 00:06:50.600]  但是天父每一條生命都是寶貴的
[00:06:50.600 --> 00:06:53.760]  是祢所賜的
[00:06:53.760 --> 00:06:59.280]  求祢因待香港這一個災難
[00:06:59.280 --> 00:07:01.600]  出於人為嗎?
[00:07:01.600 --> 00:07:03.320]  天然嗎?
[00:07:03.320 --> 00:07:06.440]  還是出於人的貪?
[00:07:06.440 --> 00:07:08.720]  人的罪性?
[00:07:08.720 --> 00:07:10.360]  天父啊
[00:07:10.360 --> 00:07:13.840]  世人都犯了罪
[00:07:13.840 --> 00:07:16.480]  需要祢的救恩
[00:07:16.480 --> 00:07:20.080]  因待世上所有的人
[00:07:20.080 --> 00:07:23.440]  不要出於自私或者貪婪
[00:07:23.440 --> 00:07:28.320]  而將別人的生命當不是生命
[00:07:28.320 --> 00:07:29.840]  天父您因待
[00:07:29.840 --> 00:07:32.360]  保守我們的同胞
[00:07:32.360 --> 00:07:34.720]  有著祢自己的恩典
[00:07:34.720 --> 00:07:35.920]  祈禱
[00:07:35.920 --> 00:07:38.320]  奉著耶穌基督的名
[00:07:38.320 --> 00:07:44.960]  Amen
[00:07:44.960 --> 00:07:50.040]  開始沉重了一點
[00:07:50.040 --> 00:07:53.080]  我曾經問我的孫
[00:07:53.080 --> 00:07:54.840]  我有三個孫
[00:07:54.840 --> 00:07:55.840]  我問他
[00:07:55.840 --> 00:07:57.560]  Are you OK?
[00:07:57.560 --> 00:07:58.760]  我的孫說
[00:07:58.760 --> 00:08:00.480]  OK
[00:08:00.480 --> 00:08:02.080]  我就跟我的孫說
[00:08:02.080 --> 00:08:03.640]  If you are OK
[00:08:03.640 --> 00:08:05.120]  I am OK
[00:08:05.120 --> 00:08:06.640]  If you are not OK
[00:08:06.640 --> 00:08:08.160]  I am not OK
[00:08:08.160 --> 00:08:09.440]  然後我就跟我的孫說
[00:08:09.440 --> 00:08:11.480]  If you are not OK
[00:08:11.480 --> 00:08:15.960]  I am still OK
[00:08:15.960 --> 00:08:16.440]  公公
[00:08:16.440 --> 00:08:18.640]  What does that mean?
[00:08:18.640 --> 00:08:19.440]  弟兄姊妹
[00:08:19.440 --> 00:08:20.920]  Are you OK?
[00:08:20.920 --> 00:08:22.880]  You are OK, right?
[00:08:22.880 --> 00:08:24.400]  我們的神
[00:08:24.400 --> 00:08:25.840]  很多恩典
[00:08:25.840 --> 00:08:27.600]  我們的上帝經常都說
[00:08:27.600 --> 00:08:29.120]  Are you OK?
[00:08:29.120 --> 00:08:30.560]  OK, you are OK
[00:08:30.560 --> 00:08:31.720]  我們的上帝說
[00:08:31.720 --> 00:08:33.200]  You are OK, I am OK
[00:08:33.200 --> 00:08:34.640]  If you are not OK
[00:08:34.640 --> 00:08:35.320]  I am not OK
[00:08:35.320 --> 00:08:37.200]  因為我們的上帝
[00:08:37.200 --> 00:08:39.640]  祂會跟你一起哭
[00:08:39.640 --> 00:08:40.560]  你的患難
[00:08:40.560 --> 00:08:42.120]  祂的困苦
[00:08:42.120 --> 00:08:43.040]  祂聽見
[00:08:43.040 --> 00:08:43.960]  祂知道的
[00:08:43.960 --> 00:08:46.200]  祂知道你心裏面的掙扎
[00:08:46.200 --> 00:08:48.160]  所以If you are not OK
[00:08:48.160 --> 00:08:49.400]  我們的天父
[00:08:49.400 --> 00:08:50.320]  祂會跟你說
[00:08:50.320 --> 00:08:52.240]  I am not OK too
[00:08:52.240 --> 00:08:53.280]  因為我知道
[00:08:53.280 --> 00:08:55.800]  你心裏面那種掙扎
[00:08:55.800 --> 00:08:58.000]  但是我們的天父很有慈愛
[00:08:58.000 --> 00:08:59.040]  祂很有能力
[00:08:59.040 --> 00:08:59.880]  很有恩典
[00:08:59.880 --> 00:09:01.080]  祂會扶持我們
[00:09:01.080 --> 00:09:03.680]  You are not OK
[00:09:03.680 --> 00:09:04.680]  我們的天父說
[00:09:04.680 --> 00:09:06.240]  I am still OK
[00:09:06.240 --> 00:09:09.200]  你可以要求我
[00:09:09.200 --> 00:09:11.160]  Are you OK?
[00:09:11.160 --> 00:09:12.360]  You are OK, right?
[00:09:12.360 --> 00:09:13.720]  我們的天父OK
[00:09:13.720 --> 00:09:15.080]  If you are not OK
[00:09:15.080 --> 00:09:17.200]  我們的天父Not OK
[00:09:17.200 --> 00:09:18.600]  But if you are not OK
[00:09:18.600 --> 00:09:20.480]  我們的天父仍然OK
[00:09:20.480 --> 00:09:23.680]  因為祂值得我們的要求
[00:09:23.680 --> 00:09:24.600]  讀一段這個經文
[00:09:24.600 --> 00:09:26.600]  大家很熟悉的 有沒有讀過這段經文
[00:09:26.600 --> 00:09:28.120]  我們請一起讀
[00:09:28.120 --> 00:09:32.720]  「準備起 普天下 當向耶和華伴夫
[00:09:32.720 --> 00:09:35.920]  你們當樂意侍奉耶和華
[00:09:35.920 --> 00:09:38.040]  當來向祂過牆
[00:09:38.040 --> 00:09:40.680]  你們當曉得耶和華是神
[00:09:40.680 --> 00:09:44.200]  我們是祂造地 也是屬祂的
[00:09:44.200 --> 00:09:48.480]  我們是祂的民 也是祂草場的羊
[00:09:48.480 --> 00:09:51.240]  當潔善進入祂的門
[00:09:51.240 --> 00:09:53.640]  當讚美進入祂的園
[00:09:53.640 --> 00:09:56.880]  當感謝祂 稱頌祂的名
[00:09:56.880 --> 00:09:59.160]  因為耶和華本為善
[00:09:59.160 --> 00:10:01.840]  祂的慈愛傳到永遠
[00:10:01.840 --> 00:10:04.560]  祂的信實直到萬代」
[00:10:04.560 --> 00:10:06.440]  耶和華的慈愛
[00:10:06.440 --> 00:10:08.160]  耶和華本是善
[00:10:08.160 --> 00:10:09.760]  什麼叫善?
[00:10:09.760 --> 00:10:13.160]  Good
[00:10:13.160 --> 00:10:15.040]  上帝是Good
[00:10:15.040 --> 00:10:16.760]  God is Good
[00:10:16.760 --> 00:10:17.600]  然後呢
[00:10:17.600 --> 00:10:19.720]  祂的慈愛傳到永遠
[00:10:19.720 --> 00:10:22.040]  祂的信實直到萬代
[00:10:22.040 --> 00:10:25.200]  慈愛 信實 永遠 萬代
[00:10:25.200 --> 00:10:29.920]  All the time
[00:10:29.920 --> 00:10:31.200]  我講God is good
[00:10:31.200 --> 00:10:33.920]  你講All the time 好嗎?
[00:10:33.920 --> 00:10:34.840]  準備了
[00:10:34.840 --> 00:10:37.080]  God is good
[00:10:37.080 --> 00:10:39.640]  All the time
[00:10:39.640 --> 00:10:40.920]  God is good
[00:10:40.920 --> 00:10:42.240]  這麼小聲的
[00:10:42.240 --> 00:10:43.800]  再來一次 好嗎?
[00:10:43.800 --> 00:10:46.520]  God is good
[00:10:46.520 --> 00:10:48.840]  All the time
[00:10:48.840 --> 00:10:51.480]  耶 因為耶和華本是善
[00:10:51.480 --> 00:10:54.080]  因祂的慈愛傳到永遠
[00:10:54.080 --> 00:10:57.480]  祂的信實直到萬代
[00:10:57.480 --> 00:10:58.800]  OK嗎?
[00:10:58.800 --> 00:10:59.960]  OK
[00:10:59.960 --> 00:11:00.800]  下一章
[00:11:00.800 --> 00:11:02.000]  我們看看下一章
[00:11:02.000 --> 00:11:06.080]  「你們當曉得耶和華是神
[00:11:06.080 --> 00:11:07.360]  我們是祂的族人
[00:11:07.360 --> 00:11:08.560]  也是祂的屬人
[00:11:08.560 --> 00:11:09.680]  我們是祂的民
[00:11:09.680 --> 00:11:11.800]  也是祂的土壤上的人」
[00:11:11.800 --> 00:11:13.840]  有五個詩
[00:11:13.840 --> 00:11:15.680]  我們逐一來看 好嗎?
[00:11:15.680 --> 00:11:16.280]  下一章
[00:11:16.280 --> 00:11:17.400]  我們看看
[00:11:17.400 --> 00:11:20.000]  「你們當曉得
[00:11:20.000 --> 00:11:24.800]  你們當曉得」
[00:11:24.800 --> 00:11:28.280]  在英文什麼叫曉得?
[00:11:28.280 --> 00:11:29.800]  「知道」
[00:11:29.800 --> 00:11:31.280]  最近我和一位
[00:11:31.280 --> 00:11:35.800]  在新加坡來的一位長老聊天
[00:11:35.800 --> 00:11:40.200]  說到最近他們新加坡的信徒
[00:11:40.200 --> 00:11:42.120]  他們教會的信徒
[00:11:42.120 --> 00:11:43.320]  他們的知識
[00:11:43.320 --> 00:11:45.800]  Lowering God
[00:11:45.800 --> 00:11:47.200]  很認識上帝
[00:11:47.200 --> 00:11:53.200]  但是他們沒有Experience God
[00:11:53.200 --> 00:11:56.920]  他們對上帝的知識很充足
[00:11:56.920 --> 00:11:59.400]  但是從來沒有經歷上帝
[00:11:59.400 --> 00:12:01.400]  你是不是那個?
[00:12:01.400 --> 00:12:03.120]  你上主教課
[00:12:03.120 --> 00:12:05.320]  你一年有52個主日
[00:12:05.320 --> 00:12:07.320]  你都出席到這裡
[00:12:07.320 --> 00:12:11.040]  你起碼聽了50多篇的道
[00:12:11.040 --> 00:12:14.280]  你認識耶穌基督不少
[00:12:14.280 --> 00:12:18.760]  你聽聖經的話語都不少
[00:12:18.760 --> 00:12:21.000]  但是你有沒有經歷到
[00:12:21.000 --> 00:12:23.800]  上帝那種的真實性?
[00:12:23.800 --> 00:12:26.000]  弟兄姊妹
[00:12:26.000 --> 00:12:31.080]  我們不是說你懂得多少神學的知識
[00:12:31.080 --> 00:12:33.080]  而是你有沒有經歷到
[00:12:33.080 --> 00:12:34.080]  弟兄姊妹
[00:12:34.080 --> 00:12:37.600]  我不是說聖經知識不重要
[00:12:37.600 --> 00:12:43.480]  我和一位長者聊天的時候
[00:12:43.480 --> 00:12:46.360]  一位牧者聊天的時候
[00:12:46.360 --> 00:12:48.800]  我說最近我們這一代
[00:12:48.800 --> 00:12:50.800]  和我們上一代已經不一樣
[00:12:50.800 --> 00:12:52.120]  我們上一代
[00:12:52.120 --> 00:12:55.600]  我們在讀神學院的時候
[00:12:55.600 --> 00:12:59.680]  我們很注重我們和神的那種經歷
[00:12:59.680 --> 00:13:01.600]  我們的院長告訴我們
[00:13:01.600 --> 00:13:04.440]  今晚我們要通宵禱告
[00:13:04.440 --> 00:13:05.960]  所有神學生
[00:13:05.960 --> 00:13:08.440]  今晚要通宵去禱告
[00:13:08.440 --> 00:13:11.680]  經歷和上帝的那種關係
[00:13:11.680 --> 00:13:13.600]  我們不只是在書本上
[00:13:13.600 --> 00:13:15.840]  神學院的書本裡面的知識
[00:13:15.840 --> 00:13:19.720]  而是我們要學習怎樣經歷我們的神
[00:13:19.720 --> 00:13:21.000]  是啊
[00:13:21.000 --> 00:13:24.320]  今晚祈禱我都是第一次試
[00:13:24.320 --> 00:13:25.960]  但是很奇怪
[00:13:25.960 --> 00:13:28.600]  那天下午放學之後
[00:13:28.600 --> 00:13:32.840]  我們學院的campus從來沒有試過這麼靜的
[00:13:32.840 --> 00:13:34.440]  我見到一個同學
[00:13:34.440 --> 00:13:36.720]  為什麼今天那個campus
[00:13:36.720 --> 00:13:39.600]  那個宿舍為什麼這麼靜呢?
[00:13:39.600 --> 00:13:42.160]  Alan你不知道嗎?今晚要通宵禱告
[00:13:42.160 --> 00:13:43.280]  是啊 那怎麼辦呢?
[00:13:43.280 --> 00:13:46.320]  每個人都要去睡覺
[00:13:46.320 --> 00:13:47.800]  每個人都要睡午覺
[00:13:47.800 --> 00:13:50.040]  今晚要通宵禱告
[00:13:50.040 --> 00:13:51.080]  哇 這樣都可以啊?
[00:13:51.080 --> 00:13:52.560]  OK
[00:13:52.560 --> 00:13:54.080]  主媒
[00:13:54.080 --> 00:13:54.920]  是
[00:13:54.920 --> 00:13:58.480]  你們當曉得
[00:13:58.480 --> 00:14:00.560]  曉得
[00:14:00.560 --> 00:14:01.880]  是一種
[00:14:01.880 --> 00:14:04.240]  和神一種的經歷
[00:14:04.240 --> 00:14:08.520]  知識是很重要的
[00:14:08.520 --> 00:14:10.720]  最近在這個時代裡面
[00:14:10.720 --> 00:14:12.000]  很多講座
[00:14:12.000 --> 00:14:13.640]  什麼什麼什麼的
[00:14:13.640 --> 00:14:15.280]  PhD的講座
[00:14:15.280 --> 00:14:16.680]  很多神學的
[00:14:16.680 --> 00:14:17.800]  聖經的講座
[00:14:17.800 --> 00:14:18.600]  我都去聽
[00:14:18.600 --> 00:14:21.360]  哇 很精彩
[00:14:21.360 --> 00:14:25.040]  但是和我們上一代是很不一樣的
[00:14:25.040 --> 00:14:27.120]  我很感謝主我所認識的長輩
[00:14:27.120 --> 00:14:29.880]  給我有很多的教導
[00:14:29.880 --> 00:14:31.560]  與力公牧師
[00:14:31.560 --> 00:14:33.160]  滕勁輝牧師
[00:14:33.160 --> 00:14:35.360]  包惠元牧師
[00:14:35.360 --> 00:14:37.280]  這一班熟悉的長者
[00:14:37.280 --> 00:14:38.560]  在我生命上面
[00:14:38.560 --> 00:14:41.320]  還有寇世遠監督
[00:14:41.320 --> 00:14:44.360]  睡覺之前我會去他們門口敲他們的門
[00:14:44.360 --> 00:14:46.520]  問他們屬靈的問題
[00:14:46.520 --> 00:14:47.360]  滕勁輝牧師
[00:14:47.360 --> 00:14:48.360]  我又敲他們的門
[00:14:48.360 --> 00:14:50.240]  我可不可以問你的問題呢?
[00:14:50.240 --> 00:14:54.840]  是我屬靈生命上的掙扎
[00:14:54.840 --> 00:14:56.240]  現在不是
[00:14:56.240 --> 00:14:57.080]  現在不講這些
[00:14:57.080 --> 00:14:59.320]  現在是講Academic
[00:14:59.320 --> 00:15:01.920]  知識
[00:15:01.920 --> 00:15:03.520]  曉得這兩個字
[00:15:03.520 --> 00:15:04.600]  大家都知道
[00:15:04.600 --> 00:15:05.840]  可能你聽過了
[00:15:05.840 --> 00:15:09.760]  亞當和夏娃同房的時候
[00:15:09.760 --> 00:15:20.440]  那種形式、那種經歷
[00:15:20.440 --> 00:15:22.120]  我好幾次
[00:15:22.120 --> 00:15:27.400]  我經歷了很真實的動作
[00:15:27.400 --> 00:15:28.680]  我的兒子
[00:15:28.680 --> 00:15:30.840]  自小就有哮喘
[00:15:30.840 --> 00:15:33.160]  哮喘得很厲害
[00:15:33.160 --> 00:15:36.120]  每次去超登醫院的時候
[00:15:36.120 --> 00:15:38.440]  這些護士、醫生已經認識他
[00:15:38.440 --> 00:15:40.280]  差不多每個月
[00:15:40.280 --> 00:15:43.040]  都去一次、兩次緊急病房
[00:15:43.040 --> 00:15:46.760]  他的檔案厚得像電話簿那麼厚
[00:15:46.760 --> 00:15:51.040]  有一次他有哮喘發作
[00:15:51.040 --> 00:15:54.000]  我和我太太馬上送他去緊急病房
[00:15:54.000 --> 00:15:56.360]  直接進去
[00:15:56.360 --> 00:15:59.360]  接著我就在那裡祈禱
[00:15:59.360 --> 00:16:01.520]  我說上帝
[00:16:01.520 --> 00:16:02.960]  求您憐憫我
[00:16:02.960 --> 00:16:05.920]  如果您想我繼續去侍奉您
[00:16:05.920 --> 00:16:08.480]  您給我兒子的哮喘
[00:16:08.480 --> 00:16:09.480]  不要時常發作
[00:16:09.480 --> 00:16:15.280]  讓我可以專心地去侍奉您
[00:16:15.280 --> 00:16:18.640]  但是我兒子每個月真的一、兩次
[00:16:18.640 --> 00:16:23.240]  發作就進入緊急病房
[00:16:23.240 --> 00:16:26.280]  有一次進入緊急病房的時候
[00:16:26.280 --> 00:16:29.080]  醫生、護士來了
[00:16:29.080 --> 00:16:30.120]  他和我兒子
[00:16:30.120 --> 00:16:31.760]  Elliot 我兒子叫Elliot
[00:16:31.760 --> 00:16:34.920]  Elliot 不要擔心
[00:16:34.920 --> 00:16:37.560]  我知道怎樣處理哮喘病
[00:16:37.560 --> 00:16:41.280]  因為我有 asthma
[00:16:41.280 --> 00:16:43.480]  那個護士說他有 asthma
[00:16:43.480 --> 00:16:46.400]  我知道怎樣處理哮喘病
[00:16:46.400 --> 00:16:47.520]  不用怕
[00:16:47.520 --> 00:16:49.920]  另外一個護士又來了
[00:16:49.920 --> 00:16:51.760]  Elliot 不要擔心
[00:16:51.760 --> 00:16:54.080]  我知道怎麼做
[00:16:54.080 --> 00:16:54.880]  做吧
[00:16:54.880 --> 00:16:56.360]  我有 asthma
[00:16:56.360 --> 00:16:57.240]  你又有 asthma
[00:16:57.240 --> 00:17:00.040]  那麼多人有哮喘病的嗎?
[00:17:00.040 --> 00:17:02.240]  接著醫生來了
[00:17:02.240 --> 00:17:02.720]  不行
[00:17:02.720 --> 00:17:05.840]  你兒子要過夜
[00:17:05.840 --> 00:17:06.840]  上去房間
[00:17:06.840 --> 00:17:09.720]  房間的護士又來了
[00:17:09.720 --> 00:17:11.000]  房間的護士又來了
[00:17:11.000 --> 00:17:13.320]  Elliot 不要擔心
[00:17:13.320 --> 00:17:14.160]  我有 asthma
[00:17:14.160 --> 00:17:15.400]  我知道是怎麼回事
[00:17:15.400 --> 00:17:19.640]  你又有 asthma
[00:17:19.640 --> 00:17:21.360]  過了一個晚上
[00:17:21.360 --> 00:17:23.320]  早上
[00:17:23.320 --> 00:17:24.480]  他的主診醫生
[00:17:24.480 --> 00:17:27.120]  兒科醫生來探望他
[00:17:27.120 --> 00:17:29.800]  兒科醫生一進來
[00:17:29.800 --> 00:17:32.680]  Elliot 不要擔心
[00:17:32.680 --> 00:17:35.400]  我兒子也有 asthma
[00:17:35.400 --> 00:17:37.840]  我兒子也有哮喘病
[00:17:37.840 --> 00:17:38.800]  你不用擔心
[00:17:38.800 --> 00:17:40.880]  我知道怎樣處理哮喘病
[00:17:40.880 --> 00:17:42.680]  我兒子也有哮喘病
[00:17:42.680 --> 00:17:43.240]  我知道
[00:17:43.240 --> 00:17:44.320]  不用擔心
[00:17:44.320 --> 00:17:49.880]  你知不知道當醫生說這句話的時候
[00:17:49.880 --> 00:17:52.080]  我兒子也有哮喘病
[00:17:52.080 --> 00:17:55.560]  Elliot 不用擔心
[00:17:55.560 --> 00:17:57.080]  你知不知道我
[00:17:57.080 --> 00:18:01.480]  低著頭看著地上
[00:18:01.480 --> 00:18:03.520]  我要流淚
[00:18:03.520 --> 00:18:05.440]  我要哭
[00:18:05.440 --> 00:18:07.240]  我說天父
[00:18:07.240 --> 00:18:10.240]  請你原諒我
[00:18:10.240 --> 00:18:11.760]  我不知道
[00:18:11.760 --> 00:18:14.960]  原來你一直告訴我
[00:18:14.960 --> 00:18:18.160]  你有毒
[00:18:18.160 --> 00:18:21.040]  由 emergency room 進來
[00:18:21.040 --> 00:18:22.760]  第一步進來
[00:18:22.760 --> 00:18:25.840]  護士已經告訴我
[00:18:25.840 --> 00:18:27.480]  我有哮喘病
[00:18:27.480 --> 00:18:28.840]  你不用擔心
[00:18:28.840 --> 00:18:31.240]  我知道怎樣處理
[00:18:31.240 --> 00:18:32.520]  你已經告訴我
[00:18:32.520 --> 00:18:35.400]  你已經與我同在
[00:18:35.400 --> 00:18:36.480]  你還好嗎?
[00:18:36.480 --> 00:18:37.520]  我還好嗎?
