
[00:00:00.000 --> 00:00:02.440]  讓我們開始崇拜以先
[00:19:45.000 --> 00:19:47.000]  「承傳」這個意思
[00:19:47.000 --> 00:19:48.000]  意思就是說
[00:19:48.000 --> 00:19:52.000]  要將上帝已經在舊時
[00:19:52.000 --> 00:19:54.000]  舊約時期的時候
[00:19:54.000 --> 00:19:57.000]  與意識聯盟已經開展了
[00:19:57.000 --> 00:19:59.000]  並且已經定下的目的
[00:19:59.000 --> 00:20:00.000]  什麼目的呢?
[00:20:00.000 --> 00:20:03.000]  我們就要看回創世紀了
[00:20:03.000 --> 00:20:08.000]  創世紀其實上帝已經老早定下了目的
[00:20:08.000 --> 00:20:11.000]  就是說意識聯盟
[00:20:11.000 --> 00:20:13.000]  他們需要一個救主
[00:20:13.000 --> 00:20:14.000]  因為為什麼呢?
[00:20:14.000 --> 00:20:17.000]  在伊甸園裏面
[00:20:17.000 --> 00:20:18.000]  男人、女人
[00:20:18.000 --> 00:20:21.000]  他們墮在罪的當中
[00:20:21.000 --> 00:20:25.000]  但是上帝要將他們拯救出來
[00:20:25.000 --> 00:20:26.000]  怎樣做呢?
[00:20:26.000 --> 00:20:28.000]  唯有要找一位救主
[00:20:28.000 --> 00:20:31.000]  來去擊打蛇
[00:20:31.000 --> 00:20:32.000]  這個整個的
