
[00:00:00.000 --> 00:00:03.000]  好,讓我們開始聽上帝的道義
[00:02:22.040 --> 00:02:25.600]  所以間接的衝擊應該更加頻繁
[00:02:25.600 --> 00:02:27.520]  更加致命
[00:02:27.520 --> 00:02:29.280]  所以接下來這一堂的訊息
[00:02:29.280 --> 00:02:31.840]  我希望能夠大家有更好的掌握
[00:02:31.840 --> 00:02:33.640]  對本堂的訊息
[00:02:33.640 --> 00:02:35.440]  我希望大家以後更好的掌握
[00:02:35.440 --> 00:02:36.520]  我有一個目的
[00:02:36.520 --> 00:02:37.320]  我有一個目的
[00:02:37.320 --> 00:02:39.320]  希望藉著這段聖經的提醒
[00:02:39.320 --> 00:02:44.120]  提升我們弟兄姊妹
[00:02:44.120 --> 00:02:45.920]  對這些的攻擊
[00:02:45.920 --> 00:02:48.920]  從間接而來的攻擊
[00:02:48.920 --> 00:02:50.800]  是能夠有更敏銳的觸覺
[00:02:50.800 --> 00:02:52.840]  對這種間接的攻擊
[00:02:52.840 --> 00:02:55.360]  有一個更加敏銳的觸覺
[00:02:55.360 --> 00:02:58.360]  因為如果沒有這種更敏銳的屬靈觸覺的話
[00:02:58.360 --> 00:03:00.960]  如果沒有這個敏銳的屬靈觸覺的話
[00:03:00.960 --> 00:03:02.960]  我們會更容易跌入一個
[00:03:02.960 --> 00:03:07.000]  我們以為自己是一個已經稱義的狀態
[00:03:07.000 --> 00:03:09.080]  所以我們很容易跌入一個
[00:03:09.080 --> 00:03:11.400]  我們以為已經稱義的狀態
[00:03:11.400 --> 00:03:15.400]  但實質上原來我們是如同一個不信的人一樣
[00:03:15.400 --> 00:03:17.800]  其實我們如同一個不信的人一樣
[00:03:17.800 --> 00:03:20.240]  甚至我們好像清水煮蛙一樣
[00:03:20.240 --> 00:03:24.960]  好像溫水煮蛙一樣
[00:03:24.960 --> 00:03:26.280]  溫水煮蛙
[00:03:26.280 --> 00:03:28.280]  煮到你死了都不知道
[00:03:28.280 --> 00:03:29.400]  死了都不知道
[00:03:29.400 --> 00:03:30.800]  因為死得太舒服了
[00:03:30.800 --> 00:03:32.400]  因為死得太舒服了
[00:03:32.400 --> 00:03:33.440]  讓我們今天去看看
[00:03:33.440 --> 00:03:36.000]  究竟保羅怎樣去面對
[00:03:36.000 --> 00:03:37.760]  然後保羅怎麼去面對
[00:03:37.760 --> 00:03:40.960]  那今天我們會承接第24章的經文
[00:03:40.960 --> 00:03:42.800]  我們承接24章的經文
[00:03:42.800 --> 00:03:45.160]  從第22節開始去看
[00:03:45.160 --> 00:03:46.560]  從22節開始看
[00:03:46.560 --> 00:03:48.360]  22節講些什麼呢
[00:03:48.360 --> 00:03:49.360]  22節講什麼呢
[00:03:49.360 --> 00:03:50.800]  上文我們已經講過
[00:03:50.800 --> 00:03:51.800]  上文已經講過
[00:03:51.800 --> 00:03:55.720]  菲利斯是叫了保羅去新論
[00:03:55.720 --> 00:03:59.520]  保羅他在過去12天在耶路撒冷做過的事
[00:03:59.520 --> 00:04:01.760]  然後菲利斯知道
[00:04:01.760 --> 00:04:05.720]  保羅在過去12天在耶路撒冷做的事
[00:04:05.720 --> 00:04:08.520]  22節講菲利斯他已經詳細
[00:04:08.520 --> 00:04:11.440]  原來他本身詳細已經知道發生過什麼事了
[00:04:11.440 --> 00:04:13.840]  原來他本身詳細知道發生什麼事
[00:04:13.840 --> 00:04:16.040]  甚至他知道這道
[00:04:16.040 --> 00:04:19.120]  就是保羅他信的基督的道理是些什麼
[00:04:19.120 --> 00:04:22.640]  甚至他知道保羅他信的基督的道理是些什麼
[00:04:22.640 --> 00:04:23.920]  聖經在這裡說
[00:04:23.920 --> 00:04:26.400]  他知悟地向大眾講
[00:04:26.400 --> 00:04:28.120]  所以他知悟地說
[00:04:28.120 --> 00:04:29.800]  等千夫長
[00:04:29.800 --> 00:04:32.600]  就是由耶路撒冷呂西亞下來之後
[00:04:32.600 --> 00:04:35.160]  我才結案陳詞
[00:04:35.160 --> 00:04:37.840]  等千夫長下來以後
[00:04:37.840 --> 00:04:39.160]  我才結案陳詞
[00:04:39.160 --> 00:04:40.920]  如果大家心水清的話
[00:04:40.920 --> 00:04:42.400]  如果大家都很明白的話
[00:04:42.400 --> 00:04:44.000]  上個主日我說
[00:04:44.000 --> 00:04:49.360]  司徒行傳和路加福音其實都是寫給一個叫做
[00:04:49.360 --> 00:04:52.840]  Felius的一個人
[00:04:52.840 --> 00:04:57.000]  在第一章裡面已經講過了
[00:04:57.000 --> 00:05:00.200]  路加福音和史陀行傳一開始都說
[00:05:00.200 --> 00:05:04.520]  這個要寫給一個提亞菲羅大人
[00:05:04.520 --> 00:05:06.040]  提亞菲羅大人
[00:05:06.040 --> 00:05:07.320]  提亞菲羅大人
[00:05:07.320 --> 00:05:12.840]  其實司徒行傳和路加福音的作者都有這樣的動機
[00:05:12.840 --> 00:05:16.520]  因為司徒行傳和路加福音的作者都有這樣的動機
[00:05:16.520 --> 00:05:18.960]  希望這兩本書
[00:05:18.960 --> 00:05:24.080]  都能夠對提亞菲羅作為官的人去有提醒
[00:05:24.080 --> 00:05:27.280]  對,提亞菲羅作為官的人有一個提醒
[00:05:27.280 --> 00:05:29.400]  或者作為一個詳細的陳述
[00:05:29.400 --> 00:05:30.680]  或者一個詳細的陳述
[00:05:30.680 --> 00:05:34.040]  陳述他們所信的這位主耶穌是哪一個
[00:05:34.040 --> 00:05:36.400]  陳述他所信的主耶穌是誰
[00:05:36.400 --> 00:05:37.560]  和怎樣信
[00:05:37.560 --> 00:05:38.560]  怎樣信
[00:05:38.560 --> 00:05:44.920]  讓作官的人明白到真正的底蘊是什麼事情
[00:05:44.920 --> 00:05:47.480]  到真正的底蘊是什麼
[00:05:47.480 --> 00:05:50.360]  我們說其中一個可能的寫作對象
[00:05:50.360 --> 00:05:52.600]  就是我們這裡所看的菲歷斯
[00:05:52.600 --> 00:05:56.320]  其中一個寫作對象也可能就是這裡提到的菲歷斯
[00:05:56.320 --> 00:05:57.440]  大英姐妹
[00:05:57.440 --> 00:05:58.760]  大英姐妹
[00:05:58.760 --> 00:06:01.000]  菲歷斯這個人物
[00:06:01.000 --> 00:06:02.240]  菲歷斯這個人物
[00:06:02.240 --> 00:06:05.400]  英文叫Felix或者希臘文叫Felix
[00:06:05.400 --> 00:06:06.920]  這個人物
[00:06:06.920 --> 00:06:11.960]  這個人物看來他好像很喜歡聽福音
[00:06:11.960 --> 00:06:14.960]  好像很喜歡聽福音
[00:06:14.960 --> 00:06:19.560]  又提供了一個挺好的環境給保羅
[00:06:19.560 --> 00:06:21.960]  好像又提供了一個很好的環境給保羅
[00:06:21.960 --> 00:06:26.000]  我們會覺得菲歷斯優待保羅
[00:06:26.000 --> 00:06:29.400]  他好像給我們感覺菲歷斯是優待保羅
[00:06:29.400 --> 00:06:31.120]  23節不是說了
[00:06:31.120 --> 00:06:32.000]  23節說了
[00:06:32.000 --> 00:06:32.800]  他怎麼樣
[00:06:32.800 --> 00:06:34.640]  寬待保羅
[00:06:34.640 --> 00:06:35.960]  寬待保羅
[00:06:35.960 --> 00:06:38.480]  或者不攔阻他和親友會面
[00:06:38.480 --> 00:06:39.960]  不攔阻他的親友來
[00:06:39.960 --> 00:06:41.680]  親友要供給他
[00:06:41.680 --> 00:06:43.120]  供接頭
[00:06:43.120 --> 00:06:46.680]  他都很樂意讓他去接觸
[00:06:46.680 --> 00:06:48.440]  很樂意讓他去接觸
[00:06:48.440 --> 00:06:50.520]  這個情況熟不熟悉
[00:06:50.520 --> 00:06:52.720]  這個情況熟不熟悉
[00:06:52.720 --> 00:06:53.480]  熟不熟悉
[00:06:53.480 --> 00:06:54.680]  熟不熟悉
[00:06:54.680 --> 00:06:56.120]  你說熟悉什麼
[00:06:56.120 --> 00:06:57.160]  有什麼熟悉
[00:06:57.160 --> 00:06:59.080]  熟悉什麼
[00:06:59.080 --> 00:07:01.080]  我們身處就是這樣的環境
[00:07:01.080 --> 00:07:04.200]  我們身處就是這樣的環境
[00:07:04.200 --> 00:07:07.480]  其實我們從香港來的感覺更加深
[00:07:07.480 --> 00:07:12.800]  我們從香港過來的體會更加深刻
[00:07:12.800 --> 00:07:14.120]  信主的人
[00:07:14.120 --> 00:07:15.360]  信主的人
[00:07:15.360 --> 00:07:16.880]  譬如我從香港來的
[00:07:16.880 --> 00:07:18.320]  譬如我從香港來的
[00:07:18.320 --> 00:07:20.560]  香港在這麼多年來
[00:07:20.560 --> 00:07:22.280]  香港這麼多年來
[00:07:22.280 --> 00:07:27.120]  對於教會的寬待是特別多的
[00:07:27.120 --> 00:07:30.000]  對教會的寬待是特別多的
[00:07:30.000 --> 00:07:31.800]  不要說現在的政府
[00:07:31.800 --> 00:07:32.720]  我們不要說現在
[00:07:32.720 --> 00:07:35.480]  我說以前在移民的時代
[00:07:35.480 --> 00:07:37.040]  我不想像現在政府這樣
[00:07:37.040 --> 00:07:39.240]  而且
[00:07:39.240 --> 00:07:42.920]  政府對教會有很大的寬容
[00:07:42.920 --> 00:07:45.080]  政府對教會有很大的寬容
[00:07:45.080 --> 00:07:50.280]  希望能夠讓教會幫助政府做很多事情
[00:07:50.280 --> 00:07:52.160]  讓教會幫助政府做很多事情
[00:07:52.160 --> 00:07:53.640]  你開始就明白了
[00:07:53.640 --> 00:07:54.920]  你開始就明白了
[00:07:54.920 --> 00:07:58.800]  政府對於教會寬從
[00:07:58.800 --> 00:08:01.880]  政府對教會的寬容
[00:08:01.880 --> 00:08:03.280]  可能是因為有兩個原因
[00:08:03.280 --> 00:08:04.280]  可能是因為有兩個原因
[00:08:04.280 --> 00:08:05.520]  一個原因
[00:08:05.520 --> 00:08:09.600]  政府裏面有些人是相信基督的信仰
[00:08:09.600 --> 00:08:11.360]  去按照聖經
[00:08:11.360 --> 00:08:15.880]  能夠容許合神心意的教會去建立起來
[00:08:15.880 --> 00:08:18.880]  政府裏有一些相信神的人
[00:08:18.880 --> 00:08:20.520]  他延續教會
[00:08:20.520 --> 00:08:23.320]  按照神的信譽來建立起來
[00:08:23.320 --> 00:08:24.000]  簡單來說
[00:08:24.000 --> 00:08:25.720]  圍觀的都是信徒
[00:08:25.720 --> 00:08:27.320]  圍觀的都是信徒
[00:08:27.320 --> 00:08:31.200]  所以對教會是能夠容許他們去合作
[00:08:31.200 --> 00:08:32.400]  一起去做事
[00:08:32.400 --> 00:08:35.160]  所以允許教會一起合作做事
[00:08:35.160 --> 00:08:36.880]  另一個可能原因
[00:08:36.880 --> 00:08:38.240]  另外一個可能原因
[00:08:38.240 --> 00:08:40.160]  政府為甚麼善用教會
[00:08:40.160 --> 00:08:42.000]  或者給教會寬容呢?
[00:08:42.000 --> 00:08:44.680]  為甚麼政府善用教會
[00:08:44.680 --> 00:08:45.840]  給教會寬容呢?
[00:08:45.840 --> 00:08:48.680]  就是因為教會做很多事情
[00:08:48.680 --> 00:08:50.680]  政府不想參與
[00:08:50.680 --> 00:08:51.880]  教會做很多事情
[00:08:51.880 --> 00:08:52.520]  政府不想參與
[00:08:52.520 --> 00:08:54.440]  容許教會去做
[00:08:54.440 --> 00:08:55.760]  允許教會去做
[00:08:55.760 --> 00:08:57.160]  利用這樣的機會
[00:08:57.160 --> 00:08:58.560]  能夠提供一些服務
[00:08:58.560 --> 00:09:00.800]  安撫這個社會
[00:09:00.800 --> 00:09:04.240]  就提供一些服務來安撫社會
[00:09:04.240 --> 00:09:05.520]  譬如
[00:09:05.520 --> 00:09:07.400]  政府可能對於一些教會
[00:09:07.400 --> 00:09:09.000]  宗教團體
[00:09:09.000 --> 00:09:10.960]  譬如對教會一些宗教團體
[00:09:10.960 --> 00:09:14.840]  去給他們很多寬裕的資源
[00:09:14.840 --> 00:09:16.400]  譬如他們寬裕的資源
[00:09:16.400 --> 00:09:17.800]  譬如
[00:09:17.800 --> 00:09:19.760]  免費租一塊地給他
[00:09:19.760 --> 00:09:21.640]  99年一元
[00:09:21.640 --> 00:09:23.960]  譬如說免費租一個地
[00:09:23.960 --> 00:09:25.640]  99年一元
[00:09:25.640 --> 00:09:26.760]  給他起教堂
[00:09:26.760 --> 00:09:27.440]  讓他起教堂
[00:09:27.440 --> 00:09:28.600]  起服務中心
[00:09:28.600 --> 00:09:29.360]  給他服務中心
[00:09:29.360 --> 00:09:30.280]  然後怎樣?
[00:09:30.280 --> 00:09:32.400]  由他們自己用教會的資源
[00:09:32.400 --> 00:09:33.480]  因為他們用教會的資源
[00:09:33.480 --> 00:09:36.400]  去提供很多對社區資源的輔助
[00:09:36.400 --> 00:09:39.840]  對社區資源的輔助
[00:09:39.840 --> 00:09:41.360]  很多年來
[00:09:41.360 --> 00:09:42.120]  很多年來
[00:09:42.120 --> 00:09:43.440]  在歷史裏面
[00:09:43.440 --> 00:09:44.240]  在歷史上
[00:09:44.240 --> 00:09:46.600]  西方社會裏面的教會
[00:09:46.600 --> 00:09:48.880]  都擔當著一個這樣的角色
[00:09:48.880 --> 00:09:50.400]  西方的很多教會
[00:09:50.400 --> 00:09:51.480]  都擔當著這樣的角色
[00:09:51.480 --> 00:09:52.600]  所以就造成了
[00:09:52.600 --> 00:09:53.840]  另一個情況
[00:09:53.840 --> 00:09:54.960]  就是甚麼呢?
[00:09:54.960 --> 00:09:55.800]  所以造成另外一個情況
[00:09:55.800 --> 00:09:58.240]  政教合一的狀況
[00:09:58.240 --> 00:09:59.840]  就是政教合一的狀況
[00:09:59.840 --> 00:10:01.560]  政教合一的情況
[00:10:01.560 --> 00:10:02.720]  一出現的時候
[00:10:02.720 --> 00:10:04.880]  政教合一一出現的時候
[00:10:04.880 --> 00:10:07.040]  就開始有一些教會的人
[00:10:07.040 --> 00:10:08.040]  開始變質
[00:10:08.040 --> 00:10:09.960]  教會的人就開始變質
[00:10:09.960 --> 00:10:11.280]  他們因為為了
[00:10:11.280 --> 00:10:12.320]  跟教會
[00:10:12.320 --> 00:10:14.240]  跟政府保持一個好的關係
[00:10:14.240 --> 00:10:16.360]  為了跟政府保持一個好的關係
[00:10:16.360 --> 00:10:18.960]  於是就把自己的信仰擺在一起
[00:10:18.960 --> 00:10:20.440]  就把自己的信仰擺在一邊
[00:10:20.440 --> 00:10:22.240]  政府的人不喜歡的東西
[00:10:22.240 --> 00:10:23.000]  政府不喜歡的
[00:10:23.000 --> 00:10:24.120]  我們不要強調
[00:10:24.120 --> 00:10:25.280]  我們不要強調
[00:10:25.280 --> 00:10:26.720]  政府喜歡的東西
[00:10:26.720 --> 00:10:27.680]  政府喜歡的
[00:10:27.680 --> 00:10:28.960]  例如
[00:10:28.960 --> 00:10:30.160]  講愛
[00:10:30.160 --> 00:10:30.640]  講愛
[00:10:30.640 --> 00:10:31.760]  講節制
[00:10:31.760 --> 00:10:32.360]  講節制
[00:10:32.360 --> 00:10:34.120]  講社會幫助
[00:10:34.120 --> 00:10:35.040]  講社會幫助
[00:10:35.040 --> 00:10:40.000]  教會就淪為一個社會服務的機構
[00:10:40.000 --> 00:10:42.440]  教會就淪為一個社會服務的機構
[00:10:42.440 --> 00:10:44.960]  而漸漸很多在教會裏面的
[00:10:44.960 --> 00:10:46.840]  擔當領袖的人的角色
[00:10:46.840 --> 00:10:48.720]  很多在教會擔當領袖的角色
[00:10:48.720 --> 00:10:50.240]  利用這種機會
[00:10:50.240 --> 00:10:51.240]  也利用這種機會
[00:10:51.240 --> 00:10:54.640]  去成為自己在這個羣體裏面的
[00:10:54.640 --> 00:10:56.680]  權力的影響的基礎
[00:10:56.680 --> 00:10:58.640]  成為權力的影響
[00:10:58.640 --> 00:10:59.320]  基礎
[00:10:59.320 --> 00:11:00.760]  所以有沒有留意到
[00:11:00.760 --> 00:11:01.840]  所以有沒有留意到
[00:11:01.840 --> 00:11:03.720]  絕多數的教會
[00:11:03.720 --> 00:11:04.640]  絕多數的教會
[00:11:04.640 --> 00:11:08.120]  都是中產甚至是貴族式的教會
[00:11:08.120 --> 00:11:09.880]  都是中產甚至是貴族式的教會
[00:11:09.880 --> 00:11:11.320]  的人去做教會領袖
[00:11:11.320 --> 00:11:12.720]  就是做教會領袖
[00:11:12.720 --> 00:11:14.080]  上個星期我已經講過了
[00:11:14.080 --> 00:11:15.840]  有一間教會我認識的
[00:11:15.840 --> 00:11:17.040]  上個星期我講過了
[00:11:17.040 --> 00:11:17.960]  要籌款
[00:11:17.960 --> 00:11:18.480]  要籌款
[00:11:18.480 --> 00:11:20.120]  要做一些新的工作
[00:11:20.120 --> 00:11:21.480]  要做一些新的工作
[00:11:21.480 --> 00:11:22.920]  不是所有信徒參與的
[00:11:22.920 --> 00:11:24.120]  不是所有信徒參與
[00:11:24.120 --> 00:11:29.240]  有人說有人會蓋到帳的
[00:11:29.240 --> 00:11:32.400]  所以有人會把差距補上了
[00:11:32.400 --> 00:11:33.840]  這些就造成了教會
[00:11:33.840 --> 00:11:36.280]  讓有錢的人逐一點逐一點
[00:11:36.280 --> 00:11:39.520]  來去鞏固自己在教會的羣體的力量
[00:11:39.520 --> 00:11:41.360]  就是有那些富裕的人
[00:11:41.360 --> 00:11:45.840]  在教會逐步逐步鞏固自己的團體
[00:11:45.840 --> 00:11:47.480]  而在這種氣氛下
[00:11:47.480 --> 00:11:49.640]  所栽培出來的信徒的心態
[00:11:49.640 --> 00:11:51.800]  就越來越捨棄聖經
[00:11:51.800 --> 00:11:53.200]  就是在這種心態
[00:11:53.200 --> 00:11:54.280]  栽培出來的信徒
[00:11:54.280 --> 00:12:00.920]  然後將聖經很多的真理抹開
[00:12:00.920 --> 00:12:03.960]  貶低到一個地步
[00:12:03.960 --> 00:12:06.440]  愛就行了
[00:12:06.440 --> 00:12:07.600]  愛社羣
[00:12:07.600 --> 00:12:10.440]  愛社會
[00:12:10.440 --> 00:12:12.680]  而這些有錢的人不斷地供應錢
[00:12:12.680 --> 00:12:14.920]  來鞏固自己的勢力
[00:12:14.920 --> 00:12:16.760]  有錢人就不停地供應
[00:12:16.760 --> 00:12:18.120]  來鞏固自己的勢力
[00:12:18.120 --> 00:12:20.320]  政府的人也樂意
[00:12:20.320 --> 00:12:22.720]  這段聖經就正正講這個情況
[00:12:22.720 --> 00:12:24.840]  這個聖經正好就講這個情況
[00:12:24.840 --> 00:12:26.600]  我們以為有一個現象
[00:12:26.600 --> 00:12:27.800]  我們以為有一個現象
[00:12:27.800 --> 00:12:29.640]  啊 藉著這樣的機會
[00:12:29.640 --> 00:12:30.520]  藉著這樣的機會
[00:12:30.520 --> 00:12:32.600]  有人肯聽福音的道理
[00:12:32.600 --> 00:12:34.320]  有人聽福音的道理
[00:12:34.320 --> 00:12:36.560]  保羅在這裡能夠向
[00:12:36.560 --> 00:12:40.200]  菲利斯大人去申辯他自己的信仰
[00:12:40.200 --> 00:12:44.840]  保羅能向菲利斯大人申辯他的信仰
[00:12:44.840 --> 00:12:49.240]  講他怎樣按照律法和先知書上面所記載的東西
[00:12:49.240 --> 00:12:51.640]  按照律法和先知書所記載的事
[00:12:51.640 --> 00:12:52.840]  去侍奉
[00:12:52.840 --> 00:12:53.680]  去侍奉
[00:12:53.680 --> 00:12:56.720]  去幫助人在信仰上面的建立
[00:12:56.720 --> 00:12:59.120]  去幫助人在信仰上面的建立
[00:12:59.120 --> 00:13:01.520]  並且聽到保羅講什麼
[00:13:01.520 --> 00:13:02.800]  聽到保羅講什麼
[00:13:02.800 --> 00:13:05.960]  保羅曾經帶很多節制回來耶路撒冷
[00:13:05.960 --> 00:13:08.640]  保羅曾經帶很多節制到耶路撒冷
[00:13:08.640 --> 00:13:11.760]  然後藉著四方八面的教會信徒
[00:13:11.760 --> 00:13:14.200]  原本對耶路撒冷信徒的關懷
[00:13:14.200 --> 00:13:18.960]  四面八方的信徒對耶路撒冷教會的關懷
[00:13:18.960 --> 00:13:24.040]  用這個機會提升到對社會或者耶路撒冷教會
[00:13:24.040 --> 00:13:25.800]  也是對耶路撒冷教會
[00:13:25.800 --> 00:13:27.720]  和所接觸到的人
[00:13:27.720 --> 00:13:28.600]  所能接觸到的人
[00:13:28.600 --> 00:13:29.640]  給予幫助
[00:13:29.640 --> 00:13:30.200]  幫助
[00:13:30.200 --> 00:13:34.640]  這些典型政治上的人看到的地方
[00:13:34.640 --> 00:13:37.440]  這些至少能看到的地方
[00:13:37.440 --> 00:13:38.280]  於是乎
[00:13:38.280 --> 00:13:41.120]  菲利斯這個巡撫
[00:13:41.120 --> 00:13:42.160]  這個Kavana
[00:13:42.160 --> 00:13:44.800]  這瑞士巡撫
[00:13:44.800 --> 00:13:46.040]  看到機會
[00:13:46.040 --> 00:13:46.720]  看到機會來了
[00:13:46.720 --> 00:13:48.040]  利用保羅
[00:13:48.040 --> 00:13:49.720]  利用保羅
[00:13:49.720 --> 00:13:51.560]  當他能夠利用保羅的時候
[00:13:51.560 --> 00:13:52.920]  當他能夠利用保羅的時候
[00:13:52.920 --> 00:13:55.160]  他就希望利用保羅能夠去
[00:13:55.160 --> 00:13:58.440]  用廣東話的俗語叫做「CAP水」
[00:13:58.440 --> 00:14:03.320]  就希望透過保羅能夠撈到「油水」
[00:14:03.320 --> 00:14:05.080]  「油水」翻譯得不錯
[00:14:05.080 --> 00:14:09.440]  不過真的不到廣東話這個「CAP水」這個說法
[00:14:09.440 --> 00:14:11.440]  「CAP水」的意思
[00:14:11.440 --> 00:14:15.240]  就是他這裡成為一個他撈錢的源頭
[00:14:15.240 --> 00:14:16.240]  沒錯
[00:14:16.240 --> 00:14:17.560]  若利用保羅
[00:14:17.560 --> 00:14:18.280]  利用保羅
[00:14:18.280 --> 00:14:20.600]  你和外國勢力有關係
[00:14:20.600 --> 00:14:22.080]  你和外國勢力有關係
[00:14:22.080 --> 00:14:24.080]  於是乎你又能賺到錢回來
[00:14:24.080 --> 00:14:25.080]  你能賺到錢回來
[00:14:25.080 --> 00:14:28.440]  政府最好就不用出錢就能搞定這個國家
[00:14:28.440 --> 00:14:31.000]  政府不用掏錢就可以能治理這個國家
[00:14:31.000 --> 00:14:33.040]  如果國家的人搞定就交稅
[00:14:33.040 --> 00:14:34.560]  每個人都要交稅
[00:14:34.560 --> 00:14:36.320]  那就一落也了
[00:14:36.320 --> 00:14:37.720]  就說什麼都有了
[00:14:37.720 --> 00:14:41.560]  菲利斯其實他容許保羅做這麼多事
[00:14:41.560 --> 00:14:42.560]  說這麼多事
[00:14:42.560 --> 00:14:45.680]  原來背後有另一盤的數在計算
[00:14:45.680 --> 00:14:47.840]  他允許保羅在做這個
[00:14:47.840 --> 00:14:49.680]  他其實在盤算另外一件事
[00:14:49.680 --> 00:14:50.600]  所以弟兄姊妹
[00:14:50.600 --> 00:14:51.360]  所以弟兄姊妹
[00:14:51.360 --> 00:14:52.760]  你們看一下聖經
[00:14:52.760 --> 00:14:54.000]  你們看一下聖經
[00:14:54.000 --> 00:14:54.960]  不是我說的
[00:14:54.960 --> 00:14:55.840]  不是我講的
[00:14:55.840 --> 00:14:58.160]  你看一下路加寫的時候
[00:14:58.160 --> 00:14:59.360]  你看路加寫的時候
[00:14:59.360 --> 00:15:03.240]  特意用一些言辭提給我們看
[00:15:03.240 --> 00:15:05.320]  這個言辭讓我們看
[00:15:05.320 --> 00:15:08.640]  究竟菲利斯看到保羅什麼呢?
[00:15:08.640 --> 00:15:11.040]  是不是真理?他很相信耶穌呢?
[00:15:11.040 --> 00:15:13.880]  他是不是看到真理他相信耶穌呢?
[00:15:13.880 --> 00:15:21.320]  是說菲利斯真的想相信耶穌?
[00:15:21.320 --> 00:15:25.200]  路加在這裡告訴我們
[00:15:25.200 --> 00:15:26.880]  路加告訴我們
