
[00:00:00.000 --> 00:00:07.500]  今天宣講的經文是《約翰一書》第五章第六節到二十一節
[00:02:43.360 --> 00:02:46.160]  耶穌說你們天天茶考聖經
[00:02:46.160 --> 00:02:48.260]  我離你卻不親近我
[00:02:48.260 --> 00:02:48.900]  弟兄姊妹
[00:02:48.900 --> 00:02:52.200]  今天基督徒在比這個世界勝過我們的原因
[00:02:52.200 --> 00:02:54.500]  因為太少人走出世界裏面
[00:02:54.500 --> 00:02:55.500]  活出愛
[00:02:55.500 --> 00:02:57.100]  我們很喜歡茶經
[00:02:57.100 --> 00:02:58.540]  我們沉醉於茶經
[00:02:58.540 --> 00:02:59.100]  弟兄姊妹
[00:02:59.100 --> 00:03:00.340]  這是一個嚴重的問題
[00:03:00.340 --> 00:03:01.640]  我不是說聖經不重要
[00:03:01.640 --> 00:03:02.780]  我每個星期都在講道
[00:03:02.780 --> 00:03:03.580]  怎麼會聖經不重要
[00:03:03.580 --> 00:03:04.380]  跟你嘉誠講一聲
[00:03:04.380 --> 00:03:05.280]  聖經很重要
[00:03:05.280 --> 00:03:07.880]  但是聖經的重要性
[00:03:07.880 --> 00:03:09.180]  你帶人茶經的時候
[00:03:09.180 --> 00:03:10.460]  你講解聖經的時候
[00:03:10.460 --> 00:03:11.560]  你教神學的時候
[00:03:11.560 --> 00:03:12.480]  教聖經的時候
[00:03:12.480 --> 00:03:13.920]  聖經最後告訴你
[00:03:13.920 --> 00:03:14.460]  告訴我
[00:03:14.460 --> 00:03:16.120]  最重要有兩件事必須要做的
[00:03:16.120 --> 00:03:16.700]  第一
[00:03:16.700 --> 00:03:17.860]  是要彼此相愛
[00:03:17.860 --> 00:03:18.500]  第二
[00:03:18.500 --> 00:03:19.720]  是要傳揚這個福音
[00:03:19.720 --> 00:03:20.320]  Amen
[00:03:20.320 --> 00:03:22.860]  如果你再加第三個
[00:03:22.860 --> 00:03:24.840]  你就是上帝喜歡人行公義好憐憫
[00:03:24.840 --> 00:03:26.540]  全謙卑的心與神同行
[00:03:26.540 --> 00:03:30.440]  這一切都是我們茶經之後
[00:03:30.440 --> 00:03:31.500]  我們讀神學之後
[00:03:31.500 --> 00:03:32.440]  我們讀聖經之後
[00:03:32.440 --> 00:03:33.740]  我們宣講的時候
[00:03:33.740 --> 00:03:35.840]  是要走出來的東西
[00:03:35.840 --> 00:03:36.440]  弟兄姊妹
[00:03:36.440 --> 00:03:37.380]  今天最大的問題
[00:03:37.380 --> 00:03:38.440]  我以為聽了就明白
[00:03:38.440 --> 00:03:39.540]  我們明白了就會做
[00:03:39.540 --> 00:03:40.520]  我告訴你
[00:03:40.520 --> 00:03:42.220]  大部分減肥方法我都懂
[00:03:42.220 --> 00:03:46.780]  你看到我就知道後果
[00:03:46.780 --> 00:03:49.860]  我在新加坡有一個牧師
[00:03:49.860 --> 00:03:50.920]  跟我去完儀式之後
[00:03:50.920 --> 00:03:51.860]  他回去真的減肥
[00:03:51.860 --> 00:03:53.100]  我看到他很成功
[00:03:53.100 --> 00:03:53.860]  成功到不得了
[00:03:53.860 --> 00:03:54.960]  我問他怎麼減肥
[00:03:54.960 --> 00:03:56.300]  他說我買了一輛車
[00:03:56.300 --> 00:03:57.040]  我走路上班
[00:03:57.040 --> 00:03:57.760]  走路下班
[00:03:57.760 --> 00:03:58.660]  我說OK
[00:03:58.660 --> 00:03:59.340]  第二
[00:03:59.340 --> 00:04:04.780]  我真的是進行了很嚴謹的方法減肥
[00:04:04.780 --> 00:04:06.100]  但我送給你四個字
[00:04:06.100 --> 00:04:07.040]  這是一個心法
[00:04:07.040 --> 00:04:08.040]  我是成功的
[00:04:08.040 --> 00:04:08.580]  弟兄姊妹
[00:04:08.580 --> 00:04:09.280]  如果你想減肥
[00:04:09.280 --> 00:04:10.580]  聽這四個字
[00:04:10.580 --> 00:04:12.540]  你成功做到這四個字
[00:04:12.540 --> 00:04:13.840]  你一定成功
[00:04:13.840 --> 00:04:15.920]  這麼簡單的四個字
[00:04:15.920 --> 00:04:16.680]  想不想知道
[00:04:16.680 --> 00:04:17.960]  很簡單
[00:04:19.820 --> 00:04:23.520]  絕對有效
[00:04:23.520 --> 00:04:27.700]  茶飯不思
[00:04:27.700 --> 00:04:32.900]  你做到這個境界
[00:04:32.900 --> 00:04:34.900]  你就減肥了
[00:04:34.900 --> 00:04:36.900]  肥人的原因是
[00:04:36.900 --> 00:04:37.740]  你吃飽之後
[00:04:37.740 --> 00:04:38.280]  很快
[00:04:38.280 --> 00:04:39.200]  很餓了
[00:04:39.200 --> 00:04:39.800]  是不是
[00:04:39.800 --> 00:04:42.780]  你能夠達到茶飯不思
[00:04:42.780 --> 00:04:43.780]  你一定成功的
[00:04:43.780 --> 00:04:44.980]  半年後
[00:04:44.980 --> 00:04:45.980]  我看你有沒有瘦
[00:04:45.980 --> 00:04:47.920]  你明白了這個道理
[00:04:48.240 --> 00:04:50.180]  你明不明白問題在哪裡
[00:04:50.180 --> 00:04:50.720]  弟兄姊妹
[00:04:50.720 --> 00:04:51.380]  今天
[00:04:51.380 --> 00:04:52.380]  我說下去你要知道
[00:04:52.380 --> 00:04:55.820]  今天太多的基督徒是希臘文化世界的基督徒
[00:04:55.820 --> 00:04:58.560]  太多的基督徒是希臘思想的基督徒
[00:04:58.560 --> 00:05:00.660]  是希臘人的基督徒
[00:05:00.660 --> 00:05:04.500]  但我們要做的是希伯來人思想的基督徒
[00:05:04.500 --> 00:05:06.800]  我們要明白
[00:05:06.800 --> 00:05:08.440]  約翰這裡提到
[00:05:08.440 --> 00:05:10.840]  第三個得勝的是信心
[00:05:10.840 --> 00:05:11.500]  第四
[00:05:11.500 --> 00:05:13.400]  我們要接續的就是見證
[00:05:13.400 --> 00:05:14.480]  他是殉神而止的
[00:05:14.480 --> 00:05:16.140]  約翰一書第五章十到十二字
[00:05:16.140 --> 00:05:19.340]  信神而止的就是有這見證在他心裡面
[00:05:19.340 --> 00:05:20.140]  不信神的
[00:05:20.140 --> 00:05:21.880]  就是把神當作是書方
[00:05:21.880 --> 00:05:24.580]  因為不信神為他而止作的見證
[00:05:24.580 --> 00:05:25.520]  這見證是什麼呢
[00:05:25.520 --> 00:05:26.620]  神似閣門永生
[00:05:26.620 --> 00:05:28.880]  而這永生就在他而止的裡面
[00:05:28.880 --> 00:05:30.960]  那有神的而止的就有生命
[00:05:30.960 --> 00:05:33.620]  沒有神而止的就沒有生命
[00:05:33.620 --> 00:05:34.420]  弟兄姊妹
[00:05:34.420 --> 00:05:35.860]  聖經說的永生
[00:05:35.860 --> 00:05:36.700]  不是
[00:05:36.700 --> 00:05:38.660]  約翰方三章十二字說
[00:05:38.660 --> 00:05:40.460]  神愛世人甚至相他獨生子
[00:05:40.460 --> 00:05:41.360]  賜給他們的一切
[00:05:41.360 --> 00:05:42.260]  信他的不知滅亡
[00:05:42.260 --> 00:05:43.400]  反得永生
[00:05:43.400 --> 00:05:44.200]  永生
[00:05:44.200 --> 00:05:45.000]  在約翰來講
[00:05:45.000 --> 00:05:47.100]  永生不是死了之後發生的事情
[00:05:47.100 --> 00:05:48.540]  是你現在擁有的事情
[00:05:48.540 --> 00:05:49.800]  當你擁有神的而止
[00:05:49.800 --> 00:05:51.440]  你就擁有永生
[00:05:51.440 --> 00:05:52.680]  你就擁有永遠的生命
[00:05:52.680 --> 00:05:53.340]  由現在開始
[00:05:53.340 --> 00:05:53.940]  從你信的那一刻
[00:05:53.940 --> 00:05:55.340]  一直到永恆那一刻
[00:05:55.340 --> 00:05:56.680]  這個永遠的生命
[00:05:56.680 --> 00:05:57.680]  不只是永遠的生命
[00:05:57.680 --> 00:05:59.280]  只是永遠的生命沒有意思
[00:05:59.280 --> 00:06:01.580]  因為永遠的生命是充滿了愛
[00:06:01.580 --> 00:06:02.480]  平安
[00:06:02.480 --> 00:06:03.260]  喜樂
[00:06:03.260 --> 00:06:05.260]  是約神的愛
[00:06:05.260 --> 00:06:06.460]  在我們心中湧入
[00:06:06.460 --> 00:06:08.460]  湧入湧出來
[00:06:08.460 --> 00:06:09.960]  香港曾經有一間教會
[00:06:09.960 --> 00:06:12.260]  我沒記錯應該在荔枝角道那邊
[00:06:12.260 --> 00:06:13.500]  我們經常坐車經過
[00:06:13.500 --> 00:06:14.500]  有一個燈箱
[00:06:14.500 --> 00:06:16.100]  是長型的燈箱
[00:06:16.100 --> 00:06:17.900]  寫著信耶穌得永生
[00:06:17.900 --> 00:06:19.400]  晚上開著燈的時候
[00:06:19.400 --> 00:06:20.240]  壞了
[00:06:20.240 --> 00:06:22.500]  永字變成水字
[00:06:22.500 --> 00:06:24.500]  生字變成牛字
[00:06:24.500 --> 00:06:27.040]  信耶穌得水牛
[00:06:27.040 --> 00:06:28.540]  我不知道為什麼這間教會
[00:06:28.540 --> 00:06:30.040]  不肯花錢去改
[00:06:30.040 --> 00:06:31.480]  可能裡面的弟兄姊妹覺得
[00:06:31.480 --> 00:06:33.480]  得水牛比得永生好
[00:06:33.480 --> 00:06:35.480]  弟兄姊妹
[00:06:35.480 --> 00:06:36.720]  跟這間弟兄姊妹說一聲
[00:06:36.720 --> 00:06:38.720]  你要得永生不是得水牛
[00:06:38.720 --> 00:06:41.660]  我們要見證
[00:06:41.660 --> 00:06:43.520]  我們要見證的時候
[00:06:43.520 --> 00:06:44.660]  今天只要有神
[00:06:44.660 --> 00:06:46.660]  在我們心裡面有神的兒者
[00:06:46.660 --> 00:06:47.860]  我們就有永生
[00:06:47.860 --> 00:06:48.860]  我們就有生命
[00:06:48.860 --> 00:06:50.060]  但難解的在哪裡
[00:06:50.060 --> 00:06:51.360]  難解的這段經文是
[00:06:51.360 --> 00:06:53.140]  《約翰一書》第五章第六到第八節
[00:06:53.140 --> 00:06:55.640]  「這藉著水和血而來的
[00:06:55.640 --> 00:06:57.640]  就是耶穌基督不是單用水
[00:06:57.640 --> 00:06:59.140]  而是用水又用血
[00:06:59.140 --> 00:07:00.640]  並且有聖靈作見證
[00:07:00.640 --> 00:07:01.840]  因為聖靈就是真理
[00:07:01.840 --> 00:07:03.340]  作見證有三樣就是
[00:07:03.340 --> 00:07:04.440]  聖靈、水和血
[00:07:04.440 --> 00:07:06.440]  這三樣也都是一致的」
[00:07:06.440 --> 00:07:08.440]  每一個字都簡單
[00:07:08.440 --> 00:07:09.820]  簡單到不得了
[00:07:09.820 --> 00:07:11.980]  三、一、水、血
[00:07:11.980 --> 00:07:13.980]  最多字畫的就是聖靈
[00:07:13.980 --> 00:07:15.980]  沒有一個字不懂得讀
[00:07:15.980 --> 00:07:17.980]  讀完不知道他在說什麼
[00:07:17.980 --> 00:07:19.980]  麻煩就在這裡
[00:07:19.980 --> 00:07:21.980]  約翰到底在說什麼
[00:07:21.980 --> 00:07:23.980]  你不知道他在說什麼
[00:07:23.980 --> 00:07:25.240]  每個字都懂得讀
[00:07:25.240 --> 00:07:27.240]  又很簡單又沒有心的字
[00:07:27.240 --> 00:07:29.240]  究竟他想說什麼
[00:07:29.240 --> 00:07:30.740]  但部份簡家認為
[00:07:30.740 --> 00:07:33.980]  水和血是在說耶穌基督受水禮
[00:07:33.980 --> 00:07:34.980]  上來的時候
[00:07:34.980 --> 00:07:36.980]  聖靈就降臨在他身上
[00:07:36.980 --> 00:07:38.980]  血是在說他釘在十字架上
[00:07:38.980 --> 00:07:40.480]  就是說耶穌出來的士工
[00:07:40.480 --> 00:07:41.980]  這三年多的當中
[00:07:41.980 --> 00:07:43.980]  他受水禮到他上十字架
[00:07:43.980 --> 00:07:45.980]  為我們流出補血
[00:07:45.980 --> 00:07:48.980]  是見證了他是神的兒子
[00:07:48.980 --> 00:07:50.480]  而在這個過程裏面
[00:07:50.480 --> 00:07:51.980]  有聖靈與丹同在
[00:07:51.980 --> 00:07:53.480]  所謂三個都是一致的
[00:07:53.480 --> 00:07:54.980]  水、血和聖靈都是一致的
[00:07:54.980 --> 00:07:56.480]  大部份簡家都認為這樣
[00:07:56.480 --> 00:07:57.480]  弟兄姊妹
[00:07:57.480 --> 00:07:58.980]  連耶穌都要受水禮
[00:07:58.980 --> 00:08:00.480]  耶穌不需要受水禮
[00:08:00.480 --> 00:08:01.480]  他受水禮的時候
[00:08:01.480 --> 00:08:02.480]  司禪約翰說
[00:08:02.480 --> 00:08:02.980]  你都要嗎?
[00:08:02.980 --> 00:08:03.480]  他說
[00:08:03.480 --> 00:08:03.980]  我都要
[00:08:03.980 --> 00:08:04.980]  因為我要盡諸般的義
[00:08:04.980 --> 00:08:05.980]  所以跟你介紹
[00:08:05.980 --> 00:08:06.480]  弟兄姊妹說
[00:08:06.480 --> 00:08:08.480]  你都要受水禮
[00:08:08.480 --> 00:08:09.980]  有些基督徒很奇怪
[00:08:09.980 --> 00:08:11.480]  我信耶穌但我不受水禮
[00:08:11.480 --> 00:08:12.980]  我信耶穌就行了
[00:08:12.980 --> 00:08:13.980]  我不需要受水禮
[00:08:13.980 --> 00:08:16.980]  連耶穌都要受水禮
[00:08:16.980 --> 00:08:18.480]  你信耶穌究竟相信什麼?
[00:08:18.480 --> 00:08:21.480]  連耶穌都要受水禮
[00:08:21.480 --> 00:08:23.980]  你為什麼不需要受水禮?
[00:08:23.980 --> 00:08:24.980]  我要考慮一下
[00:08:24.980 --> 00:08:26.480]  考慮什麼?
[00:08:26.480 --> 00:08:27.480]  考慮什麼?
[00:08:27.480 --> 00:08:28.480]  OK?
[00:08:28.480 --> 00:08:29.480]  不需要考慮
[00:08:29.480 --> 00:08:30.480]  我們馬上打開門
[00:08:30.480 --> 00:08:31.480]  去幫你受水禮
[00:08:31.480 --> 00:08:31.980]  OK
[00:08:31.980 --> 00:08:32.980]  不過這裡不得罪
[00:08:32.980 --> 00:08:34.480]  OK OK
[00:08:34.480 --> 00:08:35.980]  弟兄姊妹
[00:08:35.980 --> 00:08:37.980]  你信耶穌
[00:08:37.980 --> 00:08:40.980]  就是在耶穌度成肉身的生命
[00:08:40.980 --> 00:08:41.980]  祂的水
[00:08:41.980 --> 00:08:42.980]  和血
[00:08:42.980 --> 00:08:44.980]  和聖靈都同樣見證
[00:08:44.980 --> 00:08:46.480]  祂是神的兒子
[00:08:46.480 --> 00:08:47.480]  你要有這個生命
[00:08:47.480 --> 00:08:49.480]  我們在這個世界上就要見證
[00:08:49.480 --> 00:08:50.480]  得勝這個世界
[00:08:50.480 --> 00:08:51.480]  就是基督徒在這個世界上
[00:08:51.480 --> 00:08:53.980]  去見證這位度成肉身的耶穌
[00:08:53.980 --> 00:08:54.980]  弟兄姊妹很奇怪
[00:08:54.980 --> 00:08:55.980]  剛剛信耶穌的時候
[00:08:55.980 --> 00:08:56.980]  你很熱心跟別人分享
[00:08:56.980 --> 00:08:57.980]  哇!我信了耶穌之後
[00:08:57.980 --> 00:08:58.980]  我很不平安
[00:08:58.980 --> 00:08:59.980]  變成很平安
[00:08:59.980 --> 00:09:00.980]  我的脾氣很暴躁
[00:09:00.980 --> 00:09:01.980]  變成脾氣不暴躁
[00:09:01.980 --> 00:09:02.980]  我沒有什麼喜樂
[00:09:02.980 --> 00:09:03.980]  現在變成很有喜樂
[00:09:03.980 --> 00:09:04.980]  初初信主經常跟別人分享
[00:09:04.980 --> 00:09:07.980]  但是信了主三年到七年到十年之後
[00:09:07.980 --> 00:09:12.980]  你沒有什麼再說了
[00:09:12.980 --> 00:09:15.980]  聖靈的見證是持續不斷的
[00:09:15.980 --> 00:09:17.980]  我們沒有什麼再說的原因
[00:09:17.980 --> 00:09:23.980]  因為你的經歷已經足以放在博物館那裡
[00:09:23.980 --> 00:09:28.980]  你和上帝的經歷足以寫成歷史
[00:09:28.980 --> 00:09:30.980]  因為再沒有昨天的經歷
[00:09:30.980 --> 00:09:31.980]  沒有今天的經歷
[00:09:31.980 --> 00:09:33.980]  弟兄姊妹
[00:09:33.980 --> 00:09:35.980]  問題就在這裡
[00:09:35.980 --> 00:09:36.980]  所以跟你隔壁兄弟說
[00:09:36.980 --> 00:09:38.980]  你必須有經歷
[00:09:38.980 --> 00:09:40.980]  聖靈每一天都透過我們的生命
[00:09:40.980 --> 00:09:41.980]  道成肉身
[00:09:41.980 --> 00:09:42.980]  道成肉身就是
[00:09:42.980 --> 00:09:44.980]  神的生命透過我們的生命
[00:09:44.980 --> 00:09:46.980]  去彰顯出祂的榮美
[00:09:46.980 --> 00:09:47.980]  見證祂的實在
[00:09:47.980 --> 00:09:49.980]  見證祂的救恩
[00:09:49.980 --> 00:09:52.980]  當你不斷見證的時候
[00:09:52.980 --> 00:09:57.980]  這個世界上就有盼望了
[00:09:57.980 --> 00:09:59.980]  這個世界上就有永生的盼望
[00:09:59.980 --> 00:10:02.980]  就是這麼吸引人的永生盼望
[00:10:02.980 --> 00:10:04.980]  姐妹你這麼喜歡鑽石的時候
[00:10:04.980 --> 00:10:05.980]  你必須要成為鑽石
[00:10:05.980 --> 00:10:06.980]  人看到你的時候
[00:10:06.980 --> 00:10:08.980]  會有一點聚焦在那裡
[00:10:08.980 --> 00:10:10.980]  燈
[00:10:10.980 --> 00:10:12.980]  會發光
[00:10:12.980 --> 00:10:14.980]  是不是
[00:10:14.980 --> 00:10:16.980]  信徒的生命應該是這樣的
[00:10:16.980 --> 00:10:18.980]  為什麼今天這麼多的信徒
[00:10:18.980 --> 00:10:20.980]  他們的生命沒有了這種光輝
[00:10:20.980 --> 00:10:22.980]  就是只是查經
[00:10:22.980 --> 00:10:23.980]  在那裡查經
[00:10:23.980 --> 00:10:24.980]  在那裡查經
[00:10:24.980 --> 00:10:27.980]  接著就沒有了行道
[00:10:27.980 --> 00:10:29.980]  我覺得很奇怪的
[00:10:29.980 --> 00:10:32.980]  你查史達林傳你竟然不去宣教
[00:10:32.980 --> 00:10:34.980]  我覺得很奇怪的
[00:10:34.980 --> 00:10:36.980]  當然你不能用這個邏輯
[00:10:36.980 --> 00:10:41.980]  你查監獄書信就要坐牢
[00:10:41.980 --> 00:10:43.980]  我覺得很奇怪
[00:10:43.980 --> 00:10:45.980]  今天弄一本聖經指向
[00:10:45.980 --> 00:10:47.980]  聖經在說什麼
[00:10:47.980 --> 00:10:48.980]  我們查經的時候
[00:10:48.980 --> 00:10:50.980]  聖經在說什麼
[00:10:50.980 --> 00:10:51.980]  聖經在說什麼
[00:10:51.980 --> 00:10:53.980]  要來給我們分享
[00:10:53.980 --> 00:10:54.980]  吹水查經
[00:10:54.980 --> 00:10:58.980]  這個是中產文化
[00:10:58.980 --> 00:11:00.980]  喝一杯紅酒
[00:11:00.980 --> 00:11:01.980]  喝一喝
[00:11:01.980 --> 00:11:02.980]  接著告訴你
[00:11:02.980 --> 00:11:05.980]  1989年的納粹
[00:11:05.980 --> 00:11:07.980]  專家來的
[00:11:07.980 --> 00:11:12.980]  在法國南部某個村莊出產的
[00:11:12.980 --> 00:11:14.980]  原文是什麼
[00:11:14.980 --> 00:11:16.980]  哪段經文說什麼
[00:11:16.980 --> 00:11:18.980]  哪個神學家說什麼
[00:11:18.980 --> 00:11:19.980]  弟兄姊妹
[00:11:19.980 --> 00:11:20.980]  這些不是不重要
[00:11:20.980 --> 00:11:22.980]  但是更加重要的
[00:11:22.980 --> 00:11:24.980]  這一切的目的是什麼
[00:11:24.980 --> 00:11:27.980]  這一切的目的是我們要走出來
[00:11:27.980 --> 00:11:29.980]  我們要見證這位上帝
[00:11:29.980 --> 00:11:31.980]  我上禮拜
[00:11:31.980 --> 00:11:35.980]  禮拜日晚上就飛了去墨爾本
[00:11:35.980 --> 00:11:36.980]  星期一
[00:11:36.980 --> 00:11:37.980]  我們在墨爾本裡面
[00:11:37.980 --> 00:11:40.980]  招待了一百多個長者
[00:11:40.980 --> 00:11:42.980]  中秋節慶祝吃飯
[00:11:42.980 --> 00:11:45.980]  陳耀南教授在悉尼飛下來
[00:11:45.980 --> 00:11:47.980]  和我們一起分享
[00:11:47.980 --> 00:11:49.980]  納粹我認識了很多年
[00:11:49.980 --> 00:11:52.980]  曾經和他去加拿大做報道工作
[00:11:52.980 --> 00:11:54.980]  但我沒聽過這個故事
[00:11:54.980 --> 00:11:55.980]  他七十多歲
[00:11:55.980 --> 00:11:57.980]  他那天分享
[00:11:57.980 --> 00:11:58.980]  我都很感動
[00:11:58.980 --> 00:12:03.980]  他說墨爾本這個地方叫小博街
[00:12:03.980 --> 00:12:05.980]  就是我們這間酒樓過的一條街
[00:12:05.980 --> 00:12:06.980]  就是小博街
[00:12:06.980 --> 00:12:08.980]  我們吃完那頓飯
[00:12:08.980 --> 00:12:10.980]  我們特地走過去
[00:12:10.980 --> 00:12:11.980]  看這條街
[00:12:11.980 --> 00:12:14.980]  他說我是一個孤兒
[00:12:14.980 --> 00:12:16.980]  陳耀南教授
[00:12:16.980 --> 00:12:18.980]  我是一個孤兒
[00:12:18.980 --> 00:12:19.980]  我也不知道
[00:12:19.980 --> 00:12:26.980]  他說是當年有一個人住在墨爾本小博街的人
[00:12:26.980 --> 00:12:32.980]  每一個月會寄三百元港幣來養活我
[00:12:32.980 --> 00:12:35.980]  你沒什麼觀念嗎?
[00:12:35.980 --> 00:12:36.980]  什麼叫三百元?
[00:12:36.980 --> 00:12:39.980]  他說的是六十多年前的事
[00:12:39.980 --> 00:12:42.980]  陳耀南教授已經七十多歲了
[00:12:42.980 --> 00:12:43.980]  他說的是六十多年前的事
[00:12:43.980 --> 00:12:45.980]  我現在跟你說的是四十多年前的事
[00:12:45.980 --> 00:12:46.980]  四十多年前
[00:12:46.980 --> 00:12:50.980]  我爸爸在紗廠工作一個月的工資是五百元
[00:12:50.980 --> 00:12:53.980]  四十多年前一個月的工資是五百元
[00:12:53.980 --> 00:12:55.980]  那你想一下
[00:12:55.980 --> 00:12:58.980]  六十多年前的三百元是多少?
[00:12:58.980 --> 00:12:59.980]  你明白嗎?
[00:12:59.980 --> 00:13:01.980]  就是很多的
[00:13:01.980 --> 00:13:04.980]  我們這一代不知道什麼叫做「斗嶺」
[00:13:04.980 --> 00:13:05.980]  我們年輕一點
[00:13:05.980 --> 00:13:09.980]  「斗嶺」有兩個意義
[00:13:09.980 --> 00:13:11.980]  一個意義就是真的「斗嶺」
[00:13:11.980 --> 00:13:12.980]  第二就是你是我的「斗嶺」
[00:13:12.980 --> 00:13:14.980]  Darling 你是我的「斗嶺」
[00:13:14.980 --> 00:13:19.980]  「斗嶺」就是五仙吃碗白粥
[00:13:19.980 --> 00:13:21.980]  五仙吃油炸鬼
[00:13:21.980 --> 00:13:22.980]  那時候是這樣的
[00:13:22.980 --> 00:13:23.980]  一毫子就結帳了
