
[00:00:00.000 --> 00:00:06.000]  感謝主,一同敬拜主,一同祈禱
[00:04:56.000 --> 00:04:58.000]  他就是堅強有力的上主
[00:04:58.000 --> 00:05:01.000]  他是戰無不勝的上主
[00:05:01.000 --> 00:05:03.000]  大門撞開吧
[00:05:03.000 --> 00:05:05.000]  古老的門戶開放吧
[00:05:05.000 --> 00:05:08.000]  偉大的君王就要進來了
[00:05:08.000 --> 00:05:11.000]  這偉大的君王是誰呢?
[00:05:11.000 --> 00:05:16.000]  上主萬軍的統帥就是偉大的君王
[00:05:16.000 --> 00:05:20.000]  在今天的經文第12至16節
[00:05:20.000 --> 00:05:24.000]  一般我們叫主耶穌是潔淨聖殿
[00:05:24.000 --> 00:05:29.000]  當主耶穌潔淨聖殿這個動作
[00:05:29.000 --> 00:05:31.000]  其實就是完成了另外一個先知
[00:05:31.000 --> 00:05:34.000]  馬拉基先知的預言
[00:05:34.000 --> 00:05:38.000]  在馬拉基先知書第3章1至3節是這樣說的
[00:05:55.000 --> 00:05:57.000]  要來宣告我的約
[00:05:57.000 --> 00:06:01.000]  那時他來到的日子誰受得了呢?
[00:06:01.000 --> 00:06:05.000]  他出現的時候誰站立得住呢?
[00:06:05.000 --> 00:06:08.000]  因為他將簡姓很強的肥皂
[00:06:08.000 --> 00:06:10.000]  將煉金屬的火
[00:06:10.000 --> 00:06:13.000]  他要來審判將提煉銀紙的人
[00:06:13.000 --> 00:06:15.000]  他要潔淨祭司們
[00:06:15.000 --> 00:06:18.000]  將冶金的工人提煉金銀
[00:06:18.000 --> 00:06:20.000]  好讓祭司們知道
[00:06:20.000 --> 00:06:23.000]  向上主貢獻合宜的祭物
[00:06:23.000 --> 00:06:25.000]  等一下我會詳細的解釋
[00:06:25.000 --> 00:06:28.000]  主耶穌是怎樣應願這段經文
[00:06:28.000 --> 00:06:31.000]  最後在今天的經文第15節
[00:06:31.000 --> 00:06:34.000]  兒童在聖殿裡呼喊
[00:06:34.000 --> 00:06:37.000]  頌讚歸於大為之子
[00:06:37.000 --> 00:06:40.000]  然後主耶穌在第16節也說
[00:06:40.000 --> 00:06:44.000]  這個就是完成了詩篇第8章第2節
[00:06:44.000 --> 00:06:48.000]  嬰兒和幼童一起歌唱
[00:06:48.000 --> 00:06:52.000]  在未思想今天這段經文之前
[00:06:52.000 --> 00:06:54.000]  或者先讓我講講
[00:06:54.000 --> 00:06:56.000]  主耶穌這次進城
[00:06:56.000 --> 00:06:58.000]  在第21章
[00:06:58.000 --> 00:07:01.000]  其實祂從馬太福音第16章開始
[00:07:01.000 --> 00:07:05.000]  考問門徒有關祂的身份之後
[00:07:05.000 --> 00:07:08.000]  祂就開始了這個旅程
[00:07:08.000 --> 00:07:12.000]  是進入耶路撒冷的旅程
[00:07:12.000 --> 00:07:14.000]  所以從考問門徒之後
[00:07:14.000 --> 00:07:16.000]  主耶穌不斷教導門徒
[00:07:16.000 --> 00:07:19.000]  認識祂是去耶路撒冷
[00:07:19.000 --> 00:07:21.000]  是要去受苦的
[00:07:21.000 --> 00:07:25.000]  這件事祂向門徒講了三次
[00:07:25.000 --> 00:07:28.000]  但是門徒不是很明白
[00:07:28.000 --> 00:07:31.000]  耶穌要受苦的道理
[00:07:31.000 --> 00:07:35.000]  要到主耶穌從死裡復活之後
[00:07:35.000 --> 00:07:38.000]  祂才是完全明白的
[00:07:38.000 --> 00:07:42.000]  在21章的前面
[00:07:42.000 --> 00:07:45.000]  20章17節第19節
[00:07:45.000 --> 00:07:48.000]  就是主耶穌第三次告訴門徒
[00:07:48.000 --> 00:07:52.000]  有關祂要去死和復活的事
[00:07:52.000 --> 00:07:54.000]  誰知道門徒還以為
[00:07:54.000 --> 00:07:56.000]  耶穌要去耶路撒冷
[00:07:56.000 --> 00:07:58.000]  去推翻當時的政權
[00:07:58.000 --> 00:08:01.000]  所以20章20-28節
[00:08:01.000 --> 00:08:04.000]  我們就看到約翰的媽媽
[00:08:04.000 --> 00:08:07.000]  帶著兩個兒子來見耶穌
[00:08:07.000 --> 00:08:10.000]  求祂將來給祂兩個兒子
[00:08:10.000 --> 00:08:16.000]  一個坐在祂左邊一個坐在祂右邊
[00:08:16.000 --> 00:08:18.000]  接下來就記載
[00:08:18.000 --> 00:08:21.000]  主耶穌在離開耶利哥的時候
[00:08:21.000 --> 00:08:24.000]  醫好了兩個盲人
[00:08:24.000 --> 00:08:27.000]  這件事最主要有一個特色
[00:08:27.000 --> 00:08:31.000]  就是要藉著那兩位盲人的口
[00:08:31.000 --> 00:08:36.000]  講出耶穌的另外一個頭銜
[00:08:36.000 --> 00:08:39.000]  就是大衛之子
[00:08:39.000 --> 00:08:43.000]  在今天的經文21章第9節和第15節都提到
[00:08:43.000 --> 00:08:46.000]  重贊歸於大衛之子
[00:08:46.000 --> 00:08:50.000]  為什麼他們會稱耶穌為大衛之子呢?
[00:08:50.000 --> 00:08:53.000]  我們讀馬太福音第一章
[00:08:53.000 --> 00:08:56.000]  一開始的時候就讀到耶穌的族譜
[00:08:56.000 --> 00:08:59.000]  在那個族譜裡面其實我們知道
[00:08:59.000 --> 00:09:02.000]  從大衛到基督的降生
[00:09:02.000 --> 00:09:04.000]  相隔了14代
[00:09:04.000 --> 00:09:10.000]  所以大衛之子不是說大衛自己所生的兒子
[00:09:10.000 --> 00:09:14.000]  大衛之子是什麼意思呢?
[00:09:14.000 --> 00:09:17.000]  其實大衛之子就是猶太人
[00:09:17.000 --> 00:09:21.000]  期待的救主彌賽亞的意思
[00:09:21.000 --> 00:09:26.000]  當時的人稱耶穌為大衛之子
[00:09:26.000 --> 00:09:30.000]  其實就是認定耶穌就是那位彌賽
[00:09:30.000 --> 00:09:33.000]  就是上帝預言要來的彌賽
[00:09:33.000 --> 00:09:35.000]  原因在哪裡呢?
[00:09:35.000 --> 00:09:39.000]  由於上主曾經答應過大衛王華
[00:09:39.000 --> 00:09:45.000]  你死後跟祖先葬在一起時
[00:09:45.000 --> 00:09:48.000]  我會立你的一個兒子作王
[00:09:48.000 --> 00:09:50.000]  使他的國強盛
[00:09:50.000 --> 00:09:53.000]  使你永遠有後代
[00:09:53.000 --> 00:09:55.000]  你的國將永遠建立
[00:09:55.000 --> 00:09:58.000]  你的王朝將永遠存續
[00:09:58.000 --> 00:10:01.000]  這個在撒姆爾記下第七章
[00:10:01.000 --> 00:10:05.000]  就已經記載了上帝對大衛的應許
[00:10:05.000 --> 00:10:11.000]  但是猶太國在公元前586年
[00:10:11.000 --> 00:10:14.000]  被巴比倫帝國消滅之後
[00:10:14.000 --> 00:10:18.000]  大衛就沒有後代做王了
[00:10:18.000 --> 00:10:21.000]  更加不用說他的國永遠建立
[00:10:21.000 --> 00:10:23.000]  怎樣建立呢?
[00:10:23.000 --> 00:10:26.000]  所以猶太經學教師開始明白
[00:10:26.000 --> 00:10:31.000]  上主的應許是彌賽亞要來
[00:10:31.000 --> 00:10:35.000]  只有彌賽亞的國度才會永遠建立
[00:10:35.000 --> 00:10:38.000]  而這位彌賽亞就正正是
[00:10:38.000 --> 00:10:42.000]  上主所答應大衛將會有一位兒子
[00:10:42.000 --> 00:10:46.000]  所以彌賽亞就等於大衛之子
[00:10:46.000 --> 00:10:50.000]  現在我們可以來思想這位大衛之子
[00:10:50.000 --> 00:10:54.000]  他也是詩篇所描寫的榮耀的王
[00:10:54.000 --> 00:10:56.000]  進入耶路撒冷的經過
[00:10:56.000 --> 00:10:59.000]  在二十一章第一節到第六節
[00:10:59.000 --> 00:11:02.000]  我們看到耶穌吩咐門徒
[00:11:02.000 --> 00:11:07.000]  將一匹小驢和一匹驢牽過來
[00:11:07.000 --> 00:11:09.000]  其實就是一共有兩匹驢
[00:11:09.000 --> 00:11:12.000]  很多時候我們會以為耶穌騎了一匹驢
[00:11:12.000 --> 00:11:14.000]  其實是有兩匹驢的
[00:11:14.000 --> 00:11:19.000]  這一次不是耶穌第一次來耶路撒冷
[00:11:19.000 --> 00:11:22.000]  在馬太福音就沒有記載
[00:11:22.000 --> 00:11:25.000]  但是在約翰福音就記載了
[00:11:25.000 --> 00:11:28.000]  耶穌在這一次進入耶路撒冷之前
[00:11:28.000 --> 00:11:30.000]  其實祂也已經去過耶路撒冷
[00:11:30.000 --> 00:11:32.000]  起碼有兩三次
[00:11:32.000 --> 00:11:35.000]  不過這一次就很不同
[00:11:35.000 --> 00:11:39.000]  這一次是祂最後一次進入耶路撒冷
[00:11:39.000 --> 00:11:43.000]  祂要騎著一匹驢進入耶路撒冷
[00:11:43.000 --> 00:11:47.000]  表明祂現在來是要作王
[00:11:47.000 --> 00:11:49.000]  對我們來說
[00:11:49.000 --> 00:11:51.000]  騎一匹小驢進去
[00:11:51.000 --> 00:11:54.000]  進城好像不太有氣派
[00:11:54.000 --> 00:11:56.000]  也不像一個王
[00:11:56.000 --> 00:11:58.000]  那個時代雖然沒有明體
[00:11:58.000 --> 00:12:02.000]  但至少有高頭大馬
[00:12:02.000 --> 00:12:05.000]  為什麼不騎馬進城呢?
[00:12:05.000 --> 00:12:09.000]  馬太福音在第四節告訴我們
[00:12:09.000 --> 00:12:13.000]  這是為了實現先知所說的話
[00:12:13.000 --> 00:12:15.000]  剛才我已經提過
[00:12:15.000 --> 00:12:20.000]  主耶穌來是要完成先知撒加利亞的預言
[00:12:20.000 --> 00:12:23.000]  而在撒加利亞的預言當中
[00:12:23.000 --> 00:12:27.000]  也講明了祂是騎驢
[00:12:27.000 --> 00:12:31.000]  騎驢來表明這位君王的謙虛
[00:12:31.000 --> 00:12:34.000]  騎驢的最重要目的
[00:12:34.000 --> 00:12:37.000]  是要表明這位是謙虛的君王
[00:12:37.000 --> 00:12:39.000]  看你們的君王來了
[00:12:39.000 --> 00:12:42.000]  他德性海船而來
[00:12:42.000 --> 00:12:46.000]  卻謙虛地騎著一匹驢
[00:12:46.000 --> 00:12:48.000]  騎著一匹小驢
[00:12:48.000 --> 00:12:51.000]  主耶穌是不是一位德性的君王呢?
[00:12:51.000 --> 00:12:53.000]  在馬太福音裡面
[00:12:53.000 --> 00:12:56.000]  我們看到耶穌真的是一位德性的君王
[00:12:56.000 --> 00:13:00.000]  祂曾經到抗耶禁食了四十天
[00:13:00.000 --> 00:13:04.000]  祂勝過了自己肉體的飢餓的程慾
[00:13:04.000 --> 00:13:09.000]  也勝過了撒旦三次的試探
[00:13:09.000 --> 00:13:13.000]  此外主耶穌還行了很多神蹟
[00:13:13.000 --> 00:13:16.000]  包括趕鬼和赦罪
[00:13:16.000 --> 00:13:18.000]  祂是一位勝過魔鬼
[00:13:18.000 --> 00:13:21.000]  和勝過罪惡的君王
[00:13:21.000 --> 00:13:26.000]  不過祂是願意騎著小驢
[00:13:26.000 --> 00:13:29.000]  謙虛地進入耶路撒冷
[00:13:29.000 --> 00:13:33.000]  在馬太福音十一章二十九節
[00:13:33.000 --> 00:13:35.000]  記載到耶穌自己說
[00:13:35.000 --> 00:13:37.000]  「你們要負我的額
[00:13:37.000 --> 00:13:41.000]  跟我學,因為我的心柔和謙卑」
[00:13:41.000 --> 00:13:44.000]  而當史圖保羅描寫主耶穌的時候
[00:13:44.000 --> 00:13:47.000]  他說「他原有上帝的本質
[00:13:47.000 --> 00:13:49.000]  他沒有濫用
[00:13:49.000 --> 00:13:53.000]  相反地,他自願放棄一切
[00:13:53.000 --> 00:13:56.000]  取了奴僕的本質
[00:13:56.000 --> 00:14:00.000]  他成為人,以人的形體出現
[00:14:00.000 --> 00:14:03.000]  他至今卑微,馴服至死
[00:14:03.000 --> 00:14:06.000]  且死在十字架上」
[00:14:06.000 --> 00:14:11.000]  耶穌就是那位德性的君王
[00:14:11.000 --> 00:14:19.000]  他謙虛地騎著小驢進入上主的京城耶路撒冷
[00:14:19.000 --> 00:14:21.000]  在第七至第九節
[00:14:21.000 --> 00:14:26.000]  我們看到很多人把自己的衣服鋪在路上
[00:14:26.000 --> 00:14:31.000]  也有些人把樹上的棕樹枝放在路上
[00:14:31.000 --> 00:14:34.000]  為什麼他們要這樣做呢?
[00:14:34.000 --> 00:14:37.000]  在列王紀下有一段記載
[00:14:37.000 --> 00:14:41.000]  是關於先知以尼撒派一位徒弟
[00:14:41.000 --> 00:14:48.000]  去鼓勒一個以色列的將軍耶護做王
[00:14:48.000 --> 00:14:54.000]  在九章十二至十三節是有這樣的說法
[00:14:54.000 --> 00:14:57.000]  「耶護說他告訴我上主這項宣告
[00:14:57.000 --> 00:15:00.000]  我鼓勒你做以色列的王
[00:15:00.000 --> 00:15:06.000]  耶護的同事們立刻把他們的外衣鋪在台階的上層
[00:15:06.000 --> 00:15:09.000]  讓耶護站在上面
[00:15:09.000 --> 00:15:13.000]  然後吹號呼喊:耶護作王了」
[00:15:13.000 --> 00:15:16.000]  所以可能以色列人真的有一個傳統
[00:15:16.000 --> 00:15:18.000]  把衣服鋪在路上
[00:15:18.000 --> 00:15:22.000]  是要尊崇一位王的做法
[00:15:22.000 --> 00:15:25.000]  當耶穌走進耶路撒冷的時候
[00:15:25.000 --> 00:15:34.000]  那裡的人們可能就從騎驢的行動認定主耶穌是微載
[00:15:34.000 --> 00:15:39.000]  耶穌是以一個王的姿態進入耶路撒冷
[00:15:39.000 --> 00:15:42.000]  所以在人群當中就有人大聲呼喊
[00:15:42.000 --> 00:15:44.000]  「還讚歸於大衛之子
[00:15:44.000 --> 00:15:48.000]  願上帝賜福給奉主明來的那位
[00:15:48.000 --> 00:15:50.000]  還讚歸於至高的上帝」
[00:15:50.000 --> 00:15:53.000]  和學本的翻譯比較直一點
[00:15:53.000 --> 00:15:57.000]  「和珊娜歸於大衛的子孫
[00:15:57.000 --> 00:15:59.000]  奉主明來的是應當稱重的
[00:15:59.000 --> 00:16:02.000]  高高在上和珊娜」
[00:16:02.000 --> 00:16:07.000]  有時有些詩歌裡面都用「和珊娜」這個詞
[00:16:07.000 --> 00:16:11.000]  很多人不知道在說什麼
[00:16:11.000 --> 00:16:13.000]  讀就讀吧「和珊娜」「和珊娜」
[00:16:13.000 --> 00:16:15.000]  其實不知道在說什麼
[00:16:15.000 --> 00:16:18.000]  「和珊娜」是一個音譯
[00:16:18.000 --> 00:16:22.000]  是一個希伯來文「Hosanna」的音譯
[00:16:22.000 --> 00:16:26.000]  有些字「Hallelujah」不是中文
[00:16:26.000 --> 00:16:28.000]  不是要分四個字
[00:16:28.000 --> 00:16:33.000]  一個詞就是讚美上主的音譯
[00:16:33.000 --> 00:16:37.000]  主耶穌以一位榮耀的王的身份
[00:16:37.000 --> 00:16:39.000]  進入耶路撒冷
[00:16:39.000 --> 00:16:42.000]  完成了詩篇第24章
[00:16:42.000 --> 00:16:44.000]  七至十節對他的預言
[00:16:44.000 --> 00:16:46.000]  剛才我已經讀過不再重複
[00:16:46.000 --> 00:16:51.000]  但是我想跟大家一起聽一首名曲
[00:16:51.000 --> 00:16:53.000]  是韓德爾很有名的
[00:16:53.000 --> 00:16:55.000]  《媚賽》神曲的其中一段
[00:16:55.000 --> 00:16:58.000]  那段其實是用詩篇第24篇
[00:16:58.000 --> 00:17:02.000]  第七至十節的說話來寫的
[00:17:02.000 --> 00:17:04.000]  用聖經的說話寫的詩歌
[00:17:04.000 --> 00:17:07.000]  這首歌是用英文唱的
[00:17:07.000 --> 00:17:10.000]  它的意思是「大門創開吧
[00:17:10.000 --> 00:17:13.000]  古老的門戶開放吧
[00:17:13.000 --> 00:17:16.000]  偉大的君王就要進來了
[00:17:16.000 --> 00:17:18.000]  這偉大的君王是誰呢
[00:17:18.000 --> 00:17:21.000]  他就是堅強有力的上主」
[00:17:21.000 --> 00:17:26.000]  我們請上主也推倒了兌換銀錢的人的桌子
[00:17:26.000 --> 00:17:29.000]  和販賣甲子的人的凳子
[00:17:29.000 --> 00:17:33.000]  還說「上帝說我的聖殿要穿土告的殿
[00:17:33.000 --> 00:17:35.000]  你們就把它變成茶窩」
[00:17:35.000 --> 00:17:37.000]  我們就要問
[00:17:37.000 --> 00:17:40.000]  為什麼聖殿裡面有這麼多做買賣的人呢?
[00:17:40.000 --> 00:17:42.000]  還被耶穌罵呢?
[00:17:42.000 --> 00:17:45.000]  其實是有原因的
[00:17:45.000 --> 00:17:52.000]  以前耶路撒冷或者猶太人的宗教裡面
[00:17:52.000 --> 00:17:54.000]  聖殿只有一間
[00:17:54.000 --> 00:17:57.000]  耶路撒冷的聖殿
[00:17:57.000 --> 00:18:00.000]  當猶太人想向上帝獻祭的時候
[00:18:00.000 --> 00:18:03.000]  無論他家是離耶路撒冷多遠
[00:18:03.000 --> 00:18:05.000]  如果你要獻祭
[00:18:05.000 --> 00:18:10.000]  就只能夠去到耶路撒冷的聖殿來獻
[00:18:10.000 --> 00:18:12.000]  我們想一想
[00:18:12.000 --> 00:18:15.000]  要帶著一隻羊和一隻牛
[00:18:15.000 --> 00:18:19.000]  如果要走幾天路還要上山去耶路撒冷
[00:18:19.000 --> 00:18:21.000]  是不是很容易呢?
[00:18:21.000 --> 00:18:23.000]  當然是不容易
[00:18:23.000 --> 00:18:26.000]  走這麼遠的路程去耶路撒冷
[00:18:26.000 --> 00:18:30.000]  那隻生畜都可能會生病
[00:18:30.000 --> 00:18:34.000]  病了的動物不可以用來獻給上帝
[00:18:34.000 --> 00:18:37.000]  一定要完美的動物才可以
[00:18:37.000 --> 00:18:41.000]  那時候的祭司摩西律法也有准許
[00:18:41.000 --> 00:18:49.000]  人們可以去到耶路撒冷才買牛羊來獻祭
[00:18:49.000 --> 00:18:54.000]  耶路撒冷的祭司為了方便人們來獻祭
[00:18:54.000 --> 00:18:57.000]  就給人們在聖殿的院子
[00:18:57.000 --> 00:18:58.000]  不是在聖殿裡面
[00:18:58.000 --> 00:18:59.000]  聖殿的院子
[00:18:59.000 --> 00:19:02.000]  有些錢可以交給外面的院子的地方
[00:19:02.000 --> 00:19:04.000]  來買牛羊
[00:19:04.000 --> 00:19:06.000]  方便獻祭的人
[00:19:06.000 --> 00:19:08.000]  獻祭的人很簡單
[00:19:08.000 --> 00:19:10.000]  你帶著錢去到耶路撒冷
[00:19:10.000 --> 00:19:14.000]  你想買牛買牛買羊就買羊來獻祭
[00:19:14.000 --> 00:19:20.000]  在這樣的情況下
[00:19:20.000 --> 00:19:22.000]  你去到耶路撒冷買
[00:19:22.000 --> 00:19:25.000]  價格一定會貴一點
[00:19:25.000 --> 00:19:28.000]  是不是人人都可以在那裡買呢?
[00:19:28.000 --> 00:19:29.000]  應該就不會了
[00:19:29.000 --> 00:19:33.000]  負責發牌照的聖殿的祭司
[00:19:33.000 --> 00:19:37.000]  發了牌照才會給人去買
[00:19:37.000 --> 00:19:41.000]  這樣就製造成一個可以接受賄賂的機會
[00:19:41.000 --> 00:19:45.000]  除了牛羊之外
[00:19:45.000 --> 00:19:47.000]  甲子也是可以用來獻祭的
[00:19:47.000 --> 00:19:49.000]  如果我們不知道
[00:19:49.000 --> 00:19:52.000]  其實上帝是容許窮人都可以獻祭
[00:19:52.000 --> 00:19:54.000]  你沒錢買牛買羊
[00:19:54.000 --> 00:19:56.000]  買些便宜一點的
[00:19:56.000 --> 00:19:58.000]  買甲子
[00:19:58.000 --> 00:20:01.000]  都可以用來獻祭給上帝
[00:20:01.000 --> 00:20:03.000]  甚至你連甲子買不起
[00:20:03.000 --> 00:20:05.000]  你自己去捉兩隻麻雀
[00:20:05.000 --> 00:20:07.000]  捉兩隻麻雀來獻祭都可以
[00:20:07.000 --> 00:20:12.000]  為什麼會有一些兌換銀錢的人呢?
[00:20:12.000 --> 00:20:17.000]  因為聖殿是屬於上帝的
[00:20:17.000 --> 00:20:19.000]  好像去了一個神聖的地方
[00:20:19.000 --> 00:20:24.000]  在聖殿裡面是不可以用羅馬人的錢幣
[00:20:24.000 --> 00:20:30.000]  在聖殿裡面就要有特別聖殿用的錢
[00:20:30.000 --> 00:20:34.000]  那些錢一般社會上生活是不能用的
[00:20:34.000 --> 00:20:36.000]  因此一般的民眾
[00:20:36.000 --> 00:20:38.000]  要拿羅馬人的錢幣
[00:20:38.000 --> 00:20:40.000]  去買聖殿的錢幣
[00:20:40.000 --> 00:20:42.000]  來交聖殿稅
[00:20:42.000 --> 00:20:44.000]  或者用來奉獻
[00:20:44.000 --> 00:20:46.000]  但是耶穌把那些
[00:20:46.000 --> 00:20:49.000]  所有買牛羊甲子和兌換銀錢的
[00:20:49.000 --> 00:20:51.000]  都看成是奸商
[00:20:51.000 --> 00:20:54.000]  他們也可能是奸商
[00:20:54.000 --> 00:20:58.000]  因為他們要買許可證回來
[00:20:58.000 --> 00:21:00.000]  才可以做的
[00:21:00.000 --> 00:21:02.000]  所以耶穌就罵他們
[00:21:02.000 --> 00:21:04.000]  那些奸商和這些人
[00:21:04.000 --> 00:21:09.000]  所做的事就是把聖殿變成了賊窩
[00:21:09.000 --> 00:21:12.000]  那耶穌就把他們趕走
[00:21:12.000 --> 00:21:14.000]  那耶穌這樣的做法
[00:21:14.000 --> 00:21:16.000]  其實也表明了
[00:21:16.000 --> 00:21:18.000]  他是聖殿的主
[00:21:18.000 --> 00:21:20.000]  這個聖殿是我的
[00:21:20.000 --> 00:21:22.000]  我有權趕他們走
[00:21:22.000 --> 00:21:24.000]  也可以說
[00:21:24.000 --> 00:21:28.000]  耶穌是在使用他的王權
[00:21:28.000 --> 00:21:30.000]  同時也完成了
[00:21:30.000 --> 00:21:32.000]  馬拉基先知的說話
[00:21:32.000 --> 00:21:35.000]  特別是第二節和第三節
[00:21:35.000 --> 00:21:42.000]  他說:可視他來的日子
[00:21:42.000 --> 00:21:44.000]  誰受得了呢?
[00:21:44.000 --> 00:21:46.000]  他出現的時候
[00:21:46.000 --> 00:21:50.000]  誰能站立得住呢?
[00:21:50.000 --> 00:21:51.000]  因為他將
[00:21:51.000 --> 00:21:53.000]  強姦性的肥皂
[00:21:53.000 --> 00:21:55.000]  將煉金屬的火
[00:21:55.000 --> 00:21:57.000]  是他要來審判的
[00:21:57.000 --> 00:22:01.000]  他要來審判提煉銀子的人
