
[00:00:00.000 --> 00:00:03.540]  好 請姊妹平安 我們再一次低頭祈禱
[00:01:56.200 --> 00:02:00.000]  就是無論什麼事情都是很樂觀的
[00:02:00.000 --> 00:02:03.200]  或者有些人以為我很有恩賜就是
[00:02:03.200 --> 00:02:06.000]  一樣樣東西就是沒有掛類的
[00:02:06.000 --> 00:02:09.100]  這些是你的性格的特質
[00:02:09.100 --> 00:02:11.500]  又不是屬靈恩賜來的
[00:02:11.500 --> 00:02:17.000]  性格的特質我們在SHAPE那裡那個shape
[00:02:17.000 --> 00:02:21.000]  那個p personality是會有講的
[00:02:21.000 --> 00:02:23.800]  那個事實上是你的獨特
[00:02:23.800 --> 00:02:26.900]  你稱為你的獨特的一部分
[00:02:26.900 --> 00:02:29.400]  但這個就和我們今天所講的屬靈恩賜不同
[00:02:29.400 --> 00:02:33.100]  所以首先我們澄清一下不要搞亂
[00:02:33.100 --> 00:02:35.700]  第二就是天然的能力
[00:02:35.700 --> 00:02:37.600]  天然的才能
[00:02:37.600 --> 00:02:39.900]  這個也都不是屬靈恩賜來的
[00:02:39.900 --> 00:02:43.700]  ability就是在SHAPE那個a字就是ability
[00:02:43.700 --> 00:02:45.300]  就是天然的才能
[00:02:45.300 --> 00:02:47.900]  那這個也都不是屬靈恩賜來的
[00:02:47.900 --> 00:02:50.900]  天然的才能可能譬如有些人
[00:02:50.900 --> 00:02:53.800]  譬如可能做手工很叻的
[00:02:53.800 --> 00:03:01.400]  有些人是可能他講故事很叻的
[00:03:01.400 --> 00:03:05.400]  那他未做基督徒都有這些能力的
[00:03:05.400 --> 00:03:06.800]  煮飯很叻的
[00:03:06.800 --> 00:03:09.400]  他未做基督徒都有這些能力的
[00:03:09.400 --> 00:03:10.900]  那所以這個也都不是屬靈恩賜
[00:03:10.900 --> 00:03:15.000]  這個是我們後面所講那個a那個ability
[00:03:15.000 --> 00:03:17.300]  你這個天然的能力
[00:03:17.300 --> 00:03:19.800]  可以這樣講某個程度你天生就有的了
[00:03:19.800 --> 00:03:22.600]  有些人很有音樂感的
[00:03:22.600 --> 00:03:28.200]  有些人就叫你拍拍子就拍到錯了
[00:03:28.200 --> 00:03:31.000]  就是我就是其中一個拍拍子很難跟得上的
[00:03:31.000 --> 00:03:34.200]  師母就說拍拍子很準確的
[00:03:34.200 --> 00:03:36.800]  那這個是天然恩賜來的
[00:03:36.800 --> 00:03:39.500]  你叫我怎樣練習呢
[00:03:39.500 --> 00:03:42.300]  我怎樣都及不上去的在拍拍子方面
[00:03:42.300 --> 00:03:46.100]  那這個每個人有個人的天然的能力
[00:03:46.100 --> 00:03:50.000]  那這個跟你信不信耶穌是沒有關係的
[00:03:50.000 --> 00:03:52.600]  所以這個不是屬靈恩賜來的
[00:03:52.600 --> 00:03:55.400]  第三方面就是聖靈的果子
[00:03:55.400 --> 00:03:57.600]  那有些人就覺得屬靈的恩賜
[00:03:57.600 --> 00:04:00.100]  就可能是信了耶穌之後
[00:04:00.100 --> 00:04:03.000]  那個屬靈生命當中結出來的果子
[00:04:03.000 --> 00:04:05.800]  那有些屬靈的果子譬如是
[00:04:05.800 --> 00:04:10.800]  好喜樂 人愛喜樂 和平忍耐 恩賜 良善 溫柔 節制
[00:04:10.800 --> 00:04:14.000]  這些屬靈的果子
[00:04:14.000 --> 00:04:16.300]  那這個是跟聖靈有關
[00:04:16.300 --> 00:04:18.700]  但是也都不是你的屬靈恩賜來的
[00:04:18.700 --> 00:04:21.500]  那究竟屬靈恩賜是什麼來的呢
[00:04:21.500 --> 00:04:24.500]  屬靈恩賜簡單來說就是
[00:04:24.500 --> 00:04:27.800]  是神賜給每個基督徒
[00:04:27.800 --> 00:04:33.100]  用來造就教會的禮物
[00:04:33.100 --> 00:04:36.100]  這裡有幾個重要的詞
[00:04:36.100 --> 00:04:38.800]  第一個詞就是神賜的
[00:04:38.800 --> 00:04:42.800]  第二呢 是基督徒才有的
[00:04:42.800 --> 00:04:47.000]  第三呢 就是要用來造就教會的
[00:04:47.000 --> 00:04:49.700]  我相信這裡就組合起來
[00:04:49.700 --> 00:04:52.300]  你就明白到為什麼
[00:04:52.300 --> 00:04:54.800]  我們說屬靈恩賜是跟剛才說的那些
[00:04:54.800 --> 00:04:58.600]  你的能力啊 你的性格啊
[00:04:58.600 --> 00:05:02.100]  甚至乎你屬靈的結出來的品格的
[00:05:02.100 --> 00:05:04.900]  聖靈果子是不同的
[00:05:04.900 --> 00:05:05.600]  為什麼呢
[00:05:05.600 --> 00:05:13.000]  第一 這個是基督徒信了耶穌之後
[00:05:13.000 --> 00:05:16.900]  神給你的禮物來的
[00:05:16.900 --> 00:05:18.300]  所以譬如剛才所說的
[00:05:18.300 --> 00:05:20.500]  拍拍子啊 煮東西吃啊
[00:05:20.500 --> 00:05:22.300]  很有音樂感啊
[00:05:22.300 --> 00:05:25.100]  講故事啊 教書啊 甚至乎
[00:05:25.100 --> 00:05:29.400]  這些你不是基督徒都有的
[00:05:29.400 --> 00:05:32.100]  所以這個不是你的屬靈恩賜來的
[00:05:32.100 --> 00:05:33.500]  有時候有很多人就搞錯
[00:05:33.500 --> 00:05:39.500]  就以為他天然的能力就是屬靈恩賜
[00:05:39.500 --> 00:05:41.100]  但其實就不是的
[00:05:41.100 --> 00:05:42.500]  天然的能力
[00:05:42.500 --> 00:05:45.400]  我不是在貶低它的價值
[00:05:45.400 --> 00:05:47.500]  神之所以造你
[00:05:47.500 --> 00:05:50.300]  是有某些的天然能力
[00:05:50.300 --> 00:05:51.800]  是神特別給你的
[00:05:51.800 --> 00:05:53.200]  是每個人不同的
[00:05:53.200 --> 00:05:55.200]  那個是很有價值的
[00:05:55.200 --> 00:05:59.600]  也是你的很重要的hardware來的
[00:05:59.600 --> 00:06:04.900]  是你那個神設計到你的硬件來的
[00:06:04.900 --> 00:06:06.400]  但屬靈恩賜
[00:06:06.400 --> 00:06:07.500]  就是你信了耶穌之後
[00:06:07.500 --> 00:06:09.300]  做了基督徒才有的
[00:06:09.300 --> 00:06:10.900]  那做了基督徒才有
[00:06:10.900 --> 00:06:13.500]  有什麼重要呢
[00:06:13.500 --> 00:06:14.900]  就是說原來
[00:06:14.900 --> 00:06:17.700]  這個是要來建立教會的
[00:06:17.700 --> 00:06:19.400]  要來造就教會的
[00:06:19.400 --> 00:06:23.900]  屬靈恩賜的目的永遠都是
[00:06:23.900 --> 00:06:27.000]  要來建立教會的
[00:06:27.000 --> 00:06:29.800]  所以和你個人的成功
[00:06:29.800 --> 00:06:31.800]  和你個人的成就感
[00:06:31.800 --> 00:06:35.800]  亦都是無關的
[00:06:35.800 --> 00:06:39.000]  神是要來用你來建立教會
[00:06:39.000 --> 00:06:41.300]  所以在哥林多前書說到屬靈恩賜的時候
[00:06:41.300 --> 00:06:44.500]  就說是聖靈顯在各人身上
[00:06:44.500 --> 00:06:45.500]  是要各人
[00:06:45.500 --> 00:06:48.500]  這個各人的意思是叫教會當中的各人
[00:06:48.500 --> 00:06:51.300]  是得到益處的
[00:06:51.300 --> 00:06:54.400]  所以屬靈恩賜本身是
[00:06:54.400 --> 00:06:59.000]  你想想是要來建立教會的時候
[00:06:59.000 --> 00:07:01.500]  當教會每一個的信徒
[00:07:01.500 --> 00:07:02.700]  他成為基督徒
[00:07:02.700 --> 00:07:04.000]  加入基督的身體
[00:07:04.000 --> 00:07:05.900]  加入教會的時候
[00:07:05.900 --> 00:07:09.500]  你必定是有這份禮物
[00:07:09.500 --> 00:07:10.600]  這個可以這麼說
[00:07:10.600 --> 00:07:14.100]  是一個入會禮物來的
[00:07:14.100 --> 00:07:17.000]  這個入會禮物是每個人都有的
[00:07:17.000 --> 00:07:18.500]  你不會說我沒有的
[00:07:18.500 --> 00:07:19.400]  我雖然是基督徒
[00:07:19.400 --> 00:07:21.800]  但是我沒有
[00:07:21.800 --> 00:07:23.800]  有時候可能你去一些派對
[00:07:23.800 --> 00:07:25.800]  或者去一些聚會的時候
[00:07:25.800 --> 00:07:28.100]  就是有些派對的優惠
[00:07:28.100 --> 00:07:29.600]  派對優惠的時候
[00:07:29.600 --> 00:07:33.200]  你進來的時候不記得拿
[00:07:33.200 --> 00:07:35.000]  那就沒有了
[00:07:35.000 --> 00:07:36.900]  或者派完就沒有了
[00:07:36.900 --> 00:07:38.400]  但是告訴你
[00:07:38.400 --> 00:07:41.100]  教會的入會禮物
[00:07:41.100 --> 00:07:43.400]  第一 你就不會忘記拿的
[00:07:43.400 --> 00:07:44.800]  是一定有的
[00:07:44.800 --> 00:07:47.200]  第二 也不會派完的
[00:07:47.200 --> 00:07:50.300]  所以你是會有的
[00:07:50.300 --> 00:07:52.100]  但是問題就是
[00:07:52.100 --> 00:07:55.400]  有時候你也可能試過有這樣的經驗
[00:07:55.400 --> 00:07:57.200]  收了派對優惠 放進袋子裡
[00:07:57.200 --> 00:07:59.500]  然後不記得了
[00:07:59.500 --> 00:08:00.700]  我也試過有一次
[00:08:00.700 --> 00:08:01.700]  派對優惠的朱古力
[00:08:01.700 --> 00:08:03.800]  放進袋子裡 然後溶掉了
[00:08:03.800 --> 00:08:06.500]  那就沒有了
[00:08:06.500 --> 00:08:11.400]  但是很多時候你有沒有想一下
[00:08:11.400 --> 00:08:12.900]  你有什麼屬靈恩賜的時候
[00:08:12.900 --> 00:08:14.600]  就說你做了基督徒
[00:08:14.600 --> 00:08:15.500]  你信了耶穌
[00:08:15.500 --> 00:08:20.100]  有什麼可以造就教會的時候
[00:08:20.100 --> 00:08:22.600]  很多人發覺沒有了
[00:08:22.600 --> 00:08:26.400]  或者不知道自己屬靈恩賜了
[00:08:26.400 --> 00:08:29.600]  你知不知道其中有一個是什麼原因呢
[00:08:29.600 --> 00:08:31.700]  就好像剛才說的那個比喻
[00:08:31.700 --> 00:08:33.400]  就是沒有拆禮物
[00:08:33.400 --> 00:08:37.000]  或者放進袋子裡就沒有打開
[00:08:37.000 --> 00:08:39.200]  這個是其中一個原因
[00:08:39.200 --> 00:08:42.500]  你有沒有想過在你生命當中
[00:08:42.500 --> 00:08:45.900]  其實你還沒有開發神給你的禮物
[00:08:45.900 --> 00:08:48.900]  原來你還沒有打開
[00:08:48.900 --> 00:08:51.200]  有時候有些小禮物
[00:08:51.200 --> 00:08:52.900]  或者譬如可能你去一些
[00:08:52.900 --> 00:08:55.500]  譬如FUNFARE那些
[00:08:55.500 --> 00:08:58.900]  你都知道那些派給你的
[00:08:58.900 --> 00:09:00.500]  不用錢的禮物
[00:09:00.500 --> 00:09:03.100]  很多時候都不算是好東西
[00:09:03.100 --> 00:09:03.700]  你明白嗎
[00:09:03.700 --> 00:09:05.100]  因為這麼多人去
[00:09:05.100 --> 00:09:07.600]  都不會有值錢的派給你
[00:09:07.600 --> 00:09:11.400]  所以有時候你都不在乎
[00:09:11.400 --> 00:09:12.700]  開不開就好了
[00:09:12.700 --> 00:09:15.400]  有時候人你沒有 還給你
[00:09:15.400 --> 00:09:17.400]  那種心態
[00:09:17.400 --> 00:09:19.200]  但是你想一下
[00:09:19.200 --> 00:09:20.600]  如果譬如舉例來講
[00:09:20.600 --> 00:09:22.300]  你去參觀
[00:09:22.300 --> 00:09:30.500]  現在去一個總統頒勳章給你
[00:09:30.500 --> 00:09:33.200]  可能你為國家有什麼貢獻
[00:09:33.200 --> 00:09:34.800]  總統頒勳章給你
[00:09:34.800 --> 00:09:36.000]  去到白宮那裡
[00:09:36.000 --> 00:09:37.000]  見到總統
[00:09:37.000 --> 00:09:38.900]  除了頒勳章給你之外
[00:09:38.900 --> 00:09:40.500]  總統完了之後
[00:09:40.500 --> 00:09:43.600]  就跟你有些私人會面的時候
[00:09:43.600 --> 00:09:49.100]  我覺得這個禮物是我個人獨有的
[00:09:49.100 --> 00:09:51.600]  是我那裡才會有的
[00:09:51.600 --> 00:09:54.600]  但是我覺得真的很適合你
[00:09:54.600 --> 00:09:57.100]  我給你不給你
[00:09:57.100 --> 00:10:00.200]  那時候你會怎麼樣
[00:10:00.200 --> 00:10:02.500]  你就會很容易中招
[00:10:02.500 --> 00:10:03.400]  可能給你的時候
[00:10:03.400 --> 00:10:06.000]  你包住了你都不知道是什麼
[00:10:06.000 --> 00:10:07.600]  但是你會很容易中招
[00:10:07.600 --> 00:10:12.700]  你會很想去打開它 去拆開它
[00:10:12.700 --> 00:10:17.500]  究竟這個是總統特別覺得適合我的
[00:10:17.500 --> 00:10:19.500]  而且是總統才有的東西
[00:10:19.500 --> 00:10:22.200]  現在給了我
[00:10:22.200 --> 00:10:23.200]  我很想打開它
[00:10:23.200 --> 00:10:24.700]  我很想拆開它
[00:10:24.700 --> 00:10:25.700]  如果是可以用的
[00:10:25.700 --> 00:10:30.700]  我很想拿來用 是不是
[00:10:30.700 --> 00:10:33.300]  如果你不是這樣的心態
[00:10:33.300 --> 00:10:36.100]  有些不正常
[00:10:36.100 --> 00:10:37.300]  你想一下 是不是
[00:10:37.300 --> 00:10:39.800]  如果你不是這樣的心態
[00:10:39.800 --> 00:10:40.700]  隨便吧
[00:10:40.700 --> 00:10:42.100]  好像分類的禮物那樣
[00:10:42.100 --> 00:10:45.000]  放在一旁又不打開
[00:10:45.000 --> 00:10:47.500]  不是很正常
[00:10:47.500 --> 00:10:50.100]  你對於那個給禮物給那個人
[00:10:50.100 --> 00:10:52.400]  那個身份不是很尊重
[00:10:52.400 --> 00:10:53.500]  他是一個總統
[00:10:53.500 --> 00:10:55.700]  不是很尊重 是不是
[00:10:55.700 --> 00:10:57.500]  對於他的身份
[00:10:57.500 --> 00:11:00.400]  相對那個禮物的價值
[00:11:00.400 --> 00:11:05.400]  你也不是很明白到
[00:11:05.400 --> 00:11:09.100]  原來他的價值在其中 是不是
[00:11:09.100 --> 00:11:11.500]  這兩個都不是很正常
[00:11:11.500 --> 00:11:13.800]  但是你現在想一下
[00:11:13.800 --> 00:11:16.900]  現在誰給我們禮物呢
[00:11:16.900 --> 00:11:21.300]  是創造宇宙萬物的神
[00:11:21.300 --> 00:11:24.100]  比總統更加高貴 是不是
[00:11:24.100 --> 00:11:26.500]  他給你什麼禮物呢
[00:11:26.500 --> 00:11:28.500]  他說我現在
[00:11:28.500 --> 00:11:30.400]  因為我認識你
[00:11:30.400 --> 00:11:31.700]  我現在覺得
[00:11:31.700 --> 00:11:35.300]  度身訂造這一份的禮物
[00:11:35.300 --> 00:11:37.400]  我是要給你
[00:11:37.400 --> 00:11:41.800]  以致到你可以在教會當中
[00:11:41.800 --> 00:11:47.700]  去成為很多人的福氣
[00:11:47.700 --> 00:11:49.100]  可以祝福到很多人
[00:11:49.100 --> 00:11:52.200]  你打開這個禮物的時候
[00:11:52.200 --> 00:11:55.500]  你想一下 是不是很寶貴
[00:11:55.500 --> 00:11:57.900]  怎麼會不開呢
[00:11:57.900 --> 00:12:01.700]  開了怎麼會不用呢
[00:12:01.700 --> 00:12:05.000]  開都開不及了 是不是
[00:12:05.000 --> 00:12:06.800]  求神幫助我們很多基督徒
[00:12:06.800 --> 00:12:11.700]  這是一個很大的誤區
[00:12:11.700 --> 00:12:13.800]  就是第一
[00:12:13.800 --> 00:12:15.700]  我們不開神的禮物的時候
[00:12:15.700 --> 00:12:18.700]  當然你不會知道是什麼
[00:12:18.700 --> 00:12:22.500]  而其中我們不開的時候
[00:12:22.500 --> 00:12:27.900]  是對於神的一個羞辱
[00:12:27.900 --> 00:12:31.500]  有時候可能你也試過
[00:12:31.500 --> 00:12:33.500]  你送個禮物給別人
[00:12:33.500 --> 00:12:35.000]  你很精心
[00:12:35.000 --> 00:12:37.700]  用了很多時間去選擇那個禮物
[00:12:37.700 --> 00:12:39.900]  你給了他
[00:12:39.900 --> 00:12:41.500]  可能去派對那裡
[00:12:41.500 --> 00:12:42.200]  很多人去
[00:12:42.200 --> 00:12:44.300]  然後你放下那個禮物
[00:12:44.300 --> 00:12:46.700]  那個主人也沒有空接你的禮物
[00:12:46.700 --> 00:12:47.700]  你放在那裡就可以了
[00:12:47.700 --> 00:12:50.300]  放在桌子那裡 放在角落那裡
[00:12:50.300 --> 00:12:52.500]  然後後來過了好一段時間
[00:12:52.500 --> 00:12:54.100]  你可能又去探望他的時候
[00:12:54.100 --> 00:12:56.100]  發覺桌子那裡仍然有很多禮物
[00:12:56.100 --> 00:12:57.800]  其中有一份是你的
[00:12:57.800 --> 00:12:59.600]  都沒有開過
[00:12:59.600 --> 00:13:01.600]  你的心怎麼想呢
[00:13:01.600 --> 00:13:04.600]  你怎麼搞的 你很生氣 是不是
[00:13:04.600 --> 00:13:06.600]  我這麼用心去選擇這個禮物給你
[00:13:06.600 --> 00:13:08.900]  我特地訂做為你的
[00:13:08.900 --> 00:13:10.900]  代表我對你的愛
[00:13:10.900 --> 00:13:12.300]  而送這個禮物給你
[00:13:12.300 --> 00:13:14.300]  你竟然不開
[00:13:14.300 --> 00:13:15.300]  你很生氣
[00:13:15.300 --> 00:13:19.500]  你以後當這個是我的知心友
[00:13:19.500 --> 00:13:21.600]  我現在也要重新評估
[00:13:21.600 --> 00:13:24.000]  這個是不是真的我的知心友
[00:13:24.000 --> 00:13:26.500]  而且我以後買禮物
[00:13:26.500 --> 00:13:27.900]  我隨便的
[00:13:27.900 --> 00:13:29.500]  我不會再用心去選擇
[00:13:29.500 --> 00:13:31.300]  甚至下次我不送了
[00:13:31.300 --> 00:13:35.100]  我給現金 寫張gift card算了
[00:13:35.100 --> 00:13:36.500]  你明白嗎
[00:13:36.500 --> 00:13:39.500]  很正常是這樣
[00:13:39.500 --> 00:13:41.800]  但是現在那個是神
[00:13:41.800 --> 00:13:45.700]  現在怎樣對待他那個就是我們
[00:13:45.700 --> 00:13:48.600]  就是完全是這樣的情況
[00:13:48.600 --> 00:13:53.700]  很多基督徒都是完全是這樣的情況
[00:13:53.700 --> 00:13:56.200]  很可悲的 弟兄姊妹
[00:13:56.200 --> 00:13:58.200]  很可悲
[00:13:58.200 --> 00:14:00.400]  神也是很傷心的 你想想
[00:14:00.400 --> 00:14:03.400]  即是送禮物給你
[00:14:03.400 --> 00:14:05.400]  你覺得是這樣的嗎
[00:14:05.400 --> 00:14:07.400]  這樣的心態是來開的
[00:14:07.400 --> 00:14:08.400]  是這樣的嗎
[00:14:08.400 --> 00:14:10.400]  即是不知道你開禮物有沒有試過
[00:14:10.400 --> 00:14:11.400]  是這樣的嗎
[00:14:11.400 --> 00:14:12.400]  這樣的心態是來開的
[00:14:12.400 --> 00:14:16.400]  廣東話你們知道什麼意思吧
[00:14:16.400 --> 00:14:18.400]  但是其實不是這樣的
[00:14:18.400 --> 00:14:19.400]  聖經就是這樣說的
[00:14:19.400 --> 00:14:20.400]  所以他說
[00:14:20.400 --> 00:14:24.400]  神是有各樣不盡的恩賜的
[00:14:24.400 --> 00:14:27.400]  神是精心地選擇一件
[00:14:27.400 --> 00:14:32.400]  適合你的來給你的
[00:14:32.400 --> 00:14:36.400]  你知道選禮物給人
[00:14:36.400 --> 00:14:39.400]  就是一個很高難度的
[00:14:39.400 --> 00:14:43.400]  如果你越是想去
[00:14:43.400 --> 00:14:47.400]  即是那個人越是你重視的人
[00:14:47.400 --> 00:14:49.400]  你選禮物給他
[00:14:49.400 --> 00:14:53.400]  是越是難選擇的
[00:14:53.400 --> 00:14:54.400]  你想想 是不是
[00:14:54.400 --> 00:14:56.400]  我記得那時候初初就
[00:14:56.400 --> 00:14:58.400]  這個真的有點私隱
[00:14:58.400 --> 00:14:59.400]  不過都說一下
[00:14:59.400 --> 00:15:01.400]  我初初拍拖的時候
[00:15:01.400 --> 00:15:04.400]  追師母
[00:15:04.400 --> 00:15:07.400]  我們是同事
[00:15:07.400 --> 00:15:09.400]  每天都見到她
[00:15:09.400 --> 00:15:10.400]  但是初初拍拖
[00:15:10.400 --> 00:15:12.400]  那時候選擇一份禮物
[00:15:12.400 --> 00:15:13.400]  究竟她喜歡什麼呢
[00:15:13.400 --> 00:15:15.400]  其實我都不太知道
[00:15:15.400 --> 00:15:18.400]  我都忘記了什麼情況之下
[00:15:18.400 --> 00:15:19.400]  那時候選禮物
[00:15:19.400 --> 00:15:20.400]  不知道是不是生日
[00:15:20.400 --> 00:15:22.400]  我都忘記了
[00:15:22.400 --> 00:15:24.400]  找一份禮物給她
[00:15:24.400 --> 00:15:26.400]  真的頭都痛了
[00:15:26.400 --> 00:15:27.400]  找了很久
[00:15:27.400 --> 00:15:28.400]  找了很久
[00:15:28.400 --> 00:15:29.400]  最終就
[00:15:29.400 --> 00:15:30.400]  不說不說
[00:15:30.400 --> 00:15:32.400]  什麼都買了什麼
[00:15:32.400 --> 00:15:35.400]  但是終於找了很久
[00:15:35.400 --> 00:15:38.400]  我現在都還記得
[00:15:38.400 --> 00:15:40.400]  就是說
[00:15:40.400 --> 00:15:42.400]  我從來都沒有試過
[00:15:42.400 --> 00:15:45.400]  選禮物這麼投尺
[00:15:45.400 --> 00:15:48.400]  要用這麼多心思
[00:15:48.400 --> 00:15:54.400]  用這麼多各樣的想法
[00:15:54.400 --> 00:15:56.400]  不知道她喜不喜歡呢
[00:15:56.400 --> 00:15:58.400]  她說那樣
[00:15:58.400 --> 00:16:00.400]  會不會覺得太低級呢
[00:16:00.400 --> 00:16:03.400]  這可能她不適合用的
[00:16:03.400 --> 00:16:05.400]  你明白嗎
[00:16:05.400 --> 00:16:07.400]  當你越是珍惜一個人
[00:16:07.400 --> 00:16:09.400]  越是想重視她的時候
[00:16:09.400 --> 00:16:11.400]  越是想她是
[00:16:11.400 --> 00:16:18.400]  這份禮物是貼身訂造的時候
[00:16:18.400 --> 00:16:21.400]  你是越多心思放在其中
[00:16:21.400 --> 00:16:25.400]  而神比恩賜我們
[00:16:25.400 --> 00:16:28.400]  其實是這樣的
[00:16:28.400 --> 00:16:30.400]  神比恩賜我們
[00:16:30.400 --> 00:16:32.400]  是這樣的
[00:16:32.400 --> 00:16:34.400]  當你這樣想的時候
[00:16:34.400 --> 00:16:35.400]  你就很貼心
[00:16:35.400 --> 00:16:36.400]  你開了一些禮物的時候
[00:16:36.400 --> 00:16:38.400]  可能你都試過有這樣的經歷
[00:16:38.400 --> 00:16:41.400]  就是說這份禮物
[00:16:41.400 --> 00:16:43.400]  中國人都說
[00:16:43.400 --> 00:16:44.400]  物輕情意重
[00:16:44.400 --> 00:16:46.400]  千里送我無物輕情意重
[00:16:46.400 --> 00:16:48.400]  就是說這份禮物
[00:16:48.400 --> 00:16:51.400]  這個人是真的明白我
[00:16:51.400 --> 00:16:54.400]  而選擇給我的
[00:16:54.400 --> 00:16:57.400]  不是隨時在街上
[00:16:57.400 --> 00:17:00.400]  在Walmart那裡撿東西
[00:17:00.400 --> 00:17:02.400]  這樣給你的
[00:17:02.400 --> 00:17:04.400]  他真的明白你
[00:17:04.400 --> 00:17:06.400]  而選擇給你
[00:17:06.400 --> 00:17:11.400]  而神比任何人都更明白你
[00:17:11.400 --> 00:17:15.400]  而神亦都是選擇一件最適合你的禮物
[00:17:15.400 --> 00:17:17.400]  可能不止一件
[00:17:17.400 --> 00:17:21.400]  這就是你的屬靈恩賜
[00:17:21.400 --> 00:17:24.400]  這就是你的屬靈恩賜
[00:17:24.400 --> 00:17:26.400]  當你這樣想的時候
[00:17:26.400 --> 00:17:28.400]  我們很珍惜
[00:17:28.400 --> 00:17:30.400]  而這些的屬靈恩賜
[00:17:30.400 --> 00:17:31.400]  是有很多的
[00:17:31.400 --> 00:17:32.400]  所以每個人都不同
[00:17:32.400 --> 00:17:36.400]  神就是由新領袖選擇給不同的人
[00:17:36.400 --> 00:17:37.400]  所以他說
[00:17:37.400 --> 00:17:38.400]  根據我們所得的恩賜
[00:17:38.400 --> 00:17:39.400]  各有不同的
[00:17:39.400 --> 00:17:40.400]  有些講寓言
[00:17:40.400 --> 00:17:42.400]  講寓言用現在來說
[00:17:42.400 --> 00:17:43.400]  其中一方面就是講道
[00:17:43.400 --> 00:17:47.400]  其實就是先知講道
[00:17:47.400 --> 00:17:49.400]  其實這個是屬靈恩賜
[00:17:49.400 --> 00:17:52.400]  就當照著信心的程度說
[00:17:52.400 --> 00:17:55.400]  執事就是處理教會的事務
[00:17:55.400 --> 00:17:58.400]  就要專一的去處理
[00:17:58.400 --> 00:18:00.400]  教導的
[00:18:00.400 --> 00:18:02.400]  亦都是專一的教導
[00:18:02.400 --> 00:18:06.400]  好好用心去預備教導教主一學
[00:18:06.400 --> 00:18:08.400]  勸化勸勉別人
[00:18:08.400 --> 00:18:15.400]  就要很盡心專心去勸勉教化別人
[00:18:15.400 --> 00:18:17.400]  施捨的
[00:18:17.400 --> 00:18:19.400]  就是在財務上去幫助別人
[00:18:19.400 --> 00:18:21.400]  就要誠實
[00:18:21.400 --> 00:18:23.400]  治理事處理那樣的事
[00:18:23.400 --> 00:18:24.400]  就不要懶
[00:18:24.400 --> 00:18:25.400]  要殷勤
[00:18:25.400 --> 00:18:26.400]  憐憫人
[00:18:26.400 --> 00:18:29.400]  有時候你憐憫去幫助別人
[00:18:29.400 --> 00:18:30.400]  有時候蝕底
[00:18:30.400 --> 00:18:33.400]  你就要甘心
[00:18:33.400 --> 00:18:34.400]  這裡你看到
[00:18:34.400 --> 00:18:36.400]  這個是羅馬書第十二章
[00:18:36.400 --> 00:18:40.400]  第六至八節所講的屬靈恩賜
[00:18:40.400 --> 00:18:41.400]  但是跟著你看
