
[00:00:00.000 --> 00:00:05.000]  今天我們繼續看《盧家福音》的訊息
[00:03:22.000 --> 00:03:24.000]  愛主,你的上帝
[00:03:24.000 --> 00:03:28.000]  又要愛倫社,如同自己
[00:03:28.000 --> 00:03:30.000]  耶穌說:
[00:03:30.000 --> 00:03:32.000]  你回答的事
[00:03:32.000 --> 00:03:35.000]  你這一行就永久平生
[00:03:35.000 --> 00:03:37.000]  那人要顯明自己有理
[00:03:37.000 --> 00:03:38.000]  就對耶穌說:
[00:03:38.000 --> 00:03:41.000]  誰是我的倫社呢?
[00:03:41.000 --> 00:03:43.000]  耶穌回答說:
[00:03:43.000 --> 00:03:47.000]  有一個人從這路上走一路過去
[00:03:47.000 --> 00:03:49.000]  拿著人的手杖
[00:03:49.000 --> 00:03:52.000]  走到黃昏山頂之上
[00:03:52.000 --> 00:03:54.000]  八家打倒五四
[00:03:54.000 --> 00:03:57.000]  就跳下家修了
[00:03:57.000 --> 00:04:02.000]  偶然有一個祭司從這條路下來
[00:04:02.000 --> 00:04:06.000]  看見他就從那邊過去了
[00:04:06.000 --> 00:04:10.000]  有兩個靈驗人來到這地方
[00:04:10.000 --> 00:04:15.000]  看見他隔朝又從那邊過去了
[00:04:15.000 --> 00:04:18.000]  唯有一個撒瑪利亞人
[00:04:18.000 --> 00:04:20.000]  行路來到那裡
[00:04:20.000 --> 00:04:24.000]  看見他就動了慈心
[00:04:24.000 --> 00:04:30.000]  上前共有和尚
[00:04:30.000 --> 00:04:38.000]  他卻想自己的身份帶到天裡去送給他
[00:04:38.000 --> 00:04:42.000]  第二天拿出兩錢來交給店主
[00:04:42.000 --> 00:04:44.000]  說:你且照應他
[00:04:44.000 --> 00:04:48.000]  此外所費用的我回來必還你
[00:04:48.000 --> 00:04:51.000]  此上者參加者
[00:04:51.000 --> 00:04:55.000]  太多次落在更多受眾利用者之名
[00:04:55.000 --> 00:04:57.000]  第37節我們一起讀
[00:04:57.000 --> 00:05:00.000]  他說:是憐憫他的
[00:05:00.000 --> 00:05:06.000]  耶穌算你去照樣行吧
[00:05:06.000 --> 00:05:09.000]  所以在這裡我們看見這個撒瑪利亞人
[00:05:09.000 --> 00:05:14.000]  就是所謂我們的鄰舍
[00:05:14.000 --> 00:05:20.000]  我們怎樣了解耶穌要我們明白的意思呢
[00:05:20.000 --> 00:05:23.000]  今天我和大家一起思想當中一些含義
[00:05:23.000 --> 00:05:26.000]  第一個很清楚的含義就是
[00:05:26.000 --> 00:05:29.000]  實踐勝於知識
[00:05:29.000 --> 00:05:31.000]  我們今天這個社會
[00:05:31.000 --> 00:05:34.000]  充滿著很多的知識爆炸
[00:05:34.000 --> 00:05:38.000]  基督徒也是很多時候尋求知識
[00:05:38.000 --> 00:05:40.000]  甚至是聖經的知識
[00:05:40.000 --> 00:05:43.000]  或者是聖經所記律法的知識
[00:05:43.000 --> 00:05:46.000]  究竟耶穌強調什麼呢
[00:05:46.000 --> 00:05:48.000]  在這裡我們可以看見
[00:05:48.000 --> 00:05:50.000]  25至29節
[00:05:50.000 --> 00:05:54.000]  原來這些律法師
[00:05:54.000 --> 00:05:58.000]  他們是律法專家
[00:05:58.000 --> 00:06:03.000]  充滿著舊約 聖經的知識
[00:06:03.000 --> 00:06:07.000]  但是他們卻有一個動機
[00:06:07.000 --> 00:06:10.000]  這裡可以很清楚看見聖經的記載
[00:06:10.000 --> 00:06:14.000]  他說:起來試探耶穌
[00:06:14.000 --> 00:06:16.000]  所以他們的動機是出於試探耶穌
[00:06:16.000 --> 00:06:18.000]  他們雖然有很多的知識
[00:06:18.000 --> 00:06:21.000]  但是他們的動機是不良的
[00:06:21.000 --> 00:06:24.000]  因為神很多時候都看我們的動機
[00:06:24.000 --> 00:06:26.000]  而不是看我們的知己度
[00:06:26.000 --> 00:06:28.000]  原來這裡給我們看見
[00:06:28.000 --> 00:06:29.000]  實踐是重要的
[00:06:29.000 --> 00:06:31.000]  因為耶穌第28節就這樣說
[00:06:31.000 --> 00:06:35.000]  「你回答的事,你這樣行」
[00:06:35.000 --> 00:06:37.000]  所以他強調「行」
[00:06:37.000 --> 00:06:39.000]  即是實前 即是實行
[00:06:39.000 --> 00:06:43.000]  所以這裡耶穌沒有幫他解答
[00:06:43.000 --> 00:06:47.000]  很多上面剛才的知識
[00:06:47.000 --> 00:06:49.000]  反而他就跟他說
[00:06:49.000 --> 00:06:52.000]  「你這樣行,就必得永生」
[00:06:52.000 --> 00:06:56.000]  但是你看見這個人的萌生
[00:06:56.000 --> 00:06:59.000]  也是他的弊病
[00:06:59.000 --> 00:07:01.000]  「那人要顯明自己有理」
[00:07:01.000 --> 00:07:03.000]  就再問一個問題
[00:07:03.000 --> 00:07:06.000]  「誰是我的鄰舍呢?」
[00:07:06.000 --> 00:07:09.000]  所以因為其實耶穌所回答他的
[00:07:09.000 --> 00:07:12.000]  「要愛鄰舍如同自己」
[00:07:12.000 --> 00:07:14.000]  那麼他就轉牛角尖
[00:07:14.000 --> 00:07:16.000]  那麼「什麼是我的鄰舍?」
[00:07:16.000 --> 00:07:18.000]  其實「鄰舍」很簡單
[00:07:18.000 --> 00:07:20.000]  就是「鄰舍為」的人
[00:07:20.000 --> 00:07:22.000]  那麼他就繼續要問這個問題
[00:07:22.000 --> 00:07:24.000]  當然其實當時
[00:07:24.000 --> 00:07:27.000]  很普遍的 真是司空見慣的
[00:07:27.000 --> 00:07:30.000]  在猶太人的一些傳統裏面
[00:07:30.000 --> 00:07:33.000]  時常都是討論 甚至是辯論律法的
[00:07:33.000 --> 00:07:34.000]  意思就是說
[00:07:34.000 --> 00:07:37.000]  大家要尋求究竟什麼是真理
[00:07:37.000 --> 00:07:40.000]  這個是本來出於好的事情
[00:07:40.000 --> 00:07:42.000]  但是如果動機不對
[00:07:42.000 --> 00:07:45.000]  他不是為了問問題
[00:07:45.000 --> 00:07:47.000]  而是一個虛心想了解
[00:07:47.000 --> 00:07:50.000]  以致他能夠明白神的旨意
[00:07:50.000 --> 00:07:52.000]  只不過是問問題來挑剔
[00:07:52.000 --> 00:07:57.000]  問問題來將耶穌本來叫他所做的事情
[00:07:57.000 --> 00:08:03.000]  他將他來透過這些問題去迴避了
[00:08:03.000 --> 00:08:06.000]  其實耶穌叫他去做的事情
[00:08:06.000 --> 00:08:08.000]  所以這個就成為了他的藉口
[00:08:08.000 --> 00:08:10.000]  很明顯這個是藉口
[00:08:10.000 --> 00:08:13.000]  二十八節耶穌說「你照樣行」
[00:08:13.000 --> 00:08:15.000]  但是知識分子
[00:08:15.000 --> 00:08:16.000]  或者有頭腦的人
[00:08:16.000 --> 00:08:21.000]  他就用他的問題來成為一個藉口
[00:08:21.000 --> 00:08:24.000]  其實很簡單的道理
[00:08:24.000 --> 00:08:26.000]  「照樣行」就可以了
[00:08:26.000 --> 00:08:30.000]  但是人就是有這個問題
[00:08:30.000 --> 00:08:34.000]  所以這個問題就在乎知識很多
[00:08:34.000 --> 00:08:38.000]  但是實踐卻不是真正的
[00:08:38.000 --> 00:08:41.000]  能夠表達出來
[00:08:41.000 --> 00:08:42.000]  所以我們今天看到
[00:08:42.000 --> 00:08:43.000]  第一個在這裡提醒我們的
[00:08:43.000 --> 00:08:45.000]  作為一個很撒瑪麗的人
[00:08:45.000 --> 00:08:46.000]  第一個含義很重要的
[00:08:46.000 --> 00:08:52.000]  其實就是實踐性與知識
[00:08:52.000 --> 00:08:55.000]  今天我們世人
[00:08:55.000 --> 00:08:57.000]  包括我們自己有罪的人
[00:08:57.000 --> 00:09:00.000]  我們都是會自私自利自我中心的
[00:09:00.000 --> 00:09:03.000]  我們很多時候都是顧及自己的利益
[00:09:03.000 --> 00:09:06.000]  很少去想到別人的痛苦
[00:09:06.000 --> 00:09:09.000]  所以用知識來填滿
[00:09:09.000 --> 00:09:12.000]  我們不是真的去了解別人的痛苦
[00:09:12.000 --> 00:09:15.000]  其實有時候是很容易的
[00:09:15.000 --> 00:09:16.000]  就是自滿
[00:09:16.000 --> 00:09:19.000]  或者是自得其樂
[00:09:19.000 --> 00:09:22.000]  所以這個耶穌給我們看見的
[00:09:22.000 --> 00:09:28.000]  就是去留心這個世界周圍的人的痛苦
[00:09:28.000 --> 00:09:34.000]  有一個很令人可悲的事情
[00:09:34.000 --> 00:09:36.000]  在前一段時間
[00:09:36.000 --> 00:09:37.000]  我也不知道有多久
[00:09:37.000 --> 00:09:39.000]  不過是一個報導來的
[00:09:39.000 --> 00:09:40.000]  相信不是很久
[00:09:40.000 --> 00:09:42.000]  就是有一個人
[00:09:42.000 --> 00:09:45.000]  他就因為有一次去買東西
[00:09:45.000 --> 00:09:47.000]  在 Kansas 這個地方
[00:09:47.000 --> 00:09:48.000]  一個城市裡面
[00:09:48.000 --> 00:09:50.000]  去一個便利店買東西
[00:09:50.000 --> 00:09:52.000]  結果就在那裡死了
[00:09:52.000 --> 00:09:53.000]  為什麼死呢
[00:09:53.000 --> 00:09:56.000]  就是因為跟別人有一些爭執衝突之後
[00:09:56.000 --> 00:10:00.000]  竟然被人一刀刺死
[00:10:00.000 --> 00:10:03.000]  當他被人刺了之後
[00:10:03.000 --> 00:10:05.000]  躺在地上
[00:10:05.000 --> 00:10:09.000]  結果報導出來的時候
[00:10:09.000 --> 00:10:10.000]  就說什麼呢
[00:10:10.000 --> 00:10:12.000]  有五個人
[00:10:12.000 --> 00:10:13.000]  五個人
[00:10:13.000 --> 00:10:15.000]  在這個便利店當時很忙
[00:10:15.000 --> 00:10:17.000]  就是看到他這樣的情況
[00:10:17.000 --> 00:10:19.000]  就濫過他
[00:10:19.000 --> 00:10:21.000]  就走過去
[00:10:21.000 --> 00:10:23.000]  只是有一個人
[00:10:23.000 --> 00:10:26.000]  一個人停下來
[00:10:26.000 --> 00:10:27.000]  你猜他做什麼呢
[00:10:27.000 --> 00:10:31.000]  就是拿他的手機來錄了他當時的情況
[00:10:31.000 --> 00:10:35.000]  接著就這樣走了
[00:10:35.000 --> 00:10:40.000]  所以當時後來警方的發言人就說
[00:10:40.000 --> 00:10:45.000]  這種情況是我們不應該有的
[00:10:45.000 --> 00:10:48.000]  但是卻是一個社會的現狀
[00:10:48.000 --> 00:10:53.000]  讓我們體會到今天人的心是多麼冷漠
[00:10:53.000 --> 00:10:55.000]  以及多麼只顧自己
[00:10:55.000 --> 00:11:00.000]  完全漠視到其他人所面對的痛苦
[00:11:00.000 --> 00:11:02.000]  聽起來也很恐怖
[00:11:02.000 --> 00:11:05.000]  但是今天在我們現在這個時勢裡面
[00:11:05.000 --> 00:11:07.000]  我們越來越覺得這種事情
[00:11:07.000 --> 00:11:09.000]  好像師空見慣
[00:11:09.000 --> 00:11:11.000]  越來越多
[00:11:11.000 --> 00:11:13.000]  正是表示到耶穌基督
[00:11:13.000 --> 00:11:15.000]  祂說到末世的一種情況
[00:11:15.000 --> 00:11:18.000]  記得主耶穌基督在馬帝福第24章
[00:11:18.000 --> 00:11:20.000]  說到末世的時候
[00:11:20.000 --> 00:11:23.000]  祂說在末世很多的現狀
[00:11:23.000 --> 00:11:26.000]  包括了不法的事
[00:11:26.000 --> 00:11:32.000]  增多 人的愛心漸漸減少
[00:11:32.000 --> 00:11:34.000]  的確是因為這麼多不法的事
[00:11:34.000 --> 00:11:36.000]  有時候我們說不要惹禍上身
[00:11:36.000 --> 00:11:40.000]  或者很多這樣的事
[00:11:40.000 --> 00:11:43.000]  就好像已經習慣了
[00:11:43.000 --> 00:11:47.000]  而慢慢我們好像心裡面成為一種冷漠
[00:11:47.000 --> 00:11:50.000]  這種情況在整個世界裡面
[00:11:50.000 --> 00:11:53.000]  耶穌說末世的時候是很明顯的
[00:11:53.000 --> 00:11:54.000]  越來越多
[00:11:54.000 --> 00:11:57.000]  因為不法的事增多
[00:11:57.000 --> 00:12:02.000]  人的愛心就漸漸減少
[00:12:02.000 --> 00:12:04.000]  所以如果我們在這裡警醒
[00:12:04.000 --> 00:12:07.000]  禱告末世守望的時候
[00:12:07.000 --> 00:12:11.000]  我們知道這是一種普遍的情況
[00:12:11.000 --> 00:12:12.000]  也是一種危機
[00:12:12.000 --> 00:12:14.000]  叫我們今天去留意的
[00:12:14.000 --> 00:12:17.000]  不要只是單顧自己的事
[00:12:17.000 --> 00:12:18.000]  當然我們需要有智慧
[00:12:18.000 --> 00:12:20.000]  面對這個邪惡世代
[00:12:20.000 --> 00:12:22.000]  好像上兩次我們說過
[00:12:22.000 --> 00:12:25.000]  好像陽進入狼的裡面
[00:12:25.000 --> 00:12:28.000]  我們需要靈巧匠赦
[00:12:28.000 --> 00:12:29.000]  但是順量與甲子
[00:12:29.000 --> 00:12:31.000]  換句話說我們要保持
[00:12:31.000 --> 00:12:33.000]  不要冷漠了我們的愛心
[00:12:33.000 --> 00:12:34.000]  仍然要去留意
[00:12:34.000 --> 00:12:38.000]  當我們越來越多很多知識的時候
[00:12:38.000 --> 00:12:40.000]  我們要經常提醒我們
[00:12:40.000 --> 00:12:41.000]  究竟我們這些知識
[00:12:41.000 --> 00:12:44.000]  是幫助我們自得其樂
[00:12:44.000 --> 00:12:50.000]  去滿足我們的一種知識爆炸的感覺
[00:12:50.000 --> 00:12:54.000]  還是我們能夠去保守自己
[00:12:54.000 --> 00:12:58.000]  仍然有一種去實踐愛心
[00:12:58.000 --> 00:13:02.000]  好像耶穌教導我們的心懷一樣
[00:13:02.000 --> 00:13:04.000]  所以第一我們在這裡看見
[00:13:04.000 --> 00:13:07.000]  這個是實踐聖遇知識
[00:13:07.000 --> 00:13:08.000]  這個好撒米利亞人
[00:13:08.000 --> 00:13:09.000]  其中一個含義
[00:13:09.000 --> 00:13:11.000]  很大是這個含義
[00:13:11.000 --> 00:13:12.000]  耶穌提醒我們
[00:13:12.000 --> 00:13:15.000]  你留意不要像法利塞人
[00:13:15.000 --> 00:13:16.000]  知道很多
[00:13:16.000 --> 00:13:19.000]  但是卻沒有去實行
[00:13:19.000 --> 00:13:20.000]  所以今天我們都是
[00:13:20.000 --> 00:13:22.000]  我們聽了很多道
[00:13:22.000 --> 00:13:24.000]  了解了很多真理
[00:13:24.000 --> 00:13:28.000]  究竟我們有沒有去實行
[00:13:28.000 --> 00:13:29.000]  我們所知道的
[00:13:29.000 --> 00:13:32.000]  當然我們不是一下子變成
[00:13:32.000 --> 00:13:34.000]  很厲害 屬靈超人
[00:13:34.000 --> 00:13:36.000]  但是我們有沒有逐一點逐一點
[00:13:36.000 --> 00:13:38.000]  知道上帝的真理
[00:13:38.000 --> 00:13:40.000]  我們去實行出來
[00:13:40.000 --> 00:13:43.000]  勝於我們所知的
[00:13:43.000 --> 00:13:44.000]  第二在這裡
[00:13:44.000 --> 00:13:46.000]  相信第二個含義
[00:13:46.000 --> 00:13:49.000]  就是行為去表明信心
[00:13:49.000 --> 00:13:51.000]  因為二十五戰開始就是這樣說的
[00:13:51.000 --> 00:13:54.000]  有一個律法師起來試探耶穌說
[00:13:54.000 --> 00:13:57.000]  夫子我該做什麼
[00:13:57.000 --> 00:13:58.000]  做什麼
[00:13:58.000 --> 00:13:59.000]  意思就是說
[00:13:59.000 --> 00:14:00.000]  可以做些什麼
[00:14:00.000 --> 00:14:03.000]  才可以承受永生
[00:14:03.000 --> 00:14:05.000]  耶穌說你回答的事
[00:14:05.000 --> 00:14:06.000]  你這樣行
[00:14:06.000 --> 00:14:08.000]  就必得永生
[00:14:08.000 --> 00:14:10.000]  所以在這裡驟眼看來
[00:14:10.000 --> 00:14:13.000]  似乎是好像做一些事
[00:14:13.000 --> 00:14:15.000]  來得到永生
[00:14:15.000 --> 00:14:17.000]  耶穌的回答也是
[00:14:17.000 --> 00:14:18.000]  你這樣行
[00:14:18.000 --> 00:14:20.000]  就必得永生
[00:14:20.000 --> 00:14:22.000]  究竟我們得永生
[00:14:22.000 --> 00:14:25.000]  是要靠做些好事
[00:14:25.000 --> 00:14:28.000]  還是靠我們
[00:14:28.000 --> 00:14:30.000]  因信主
[00:14:30.000 --> 00:14:32.000]  因信神而得的
[00:14:32.000 --> 00:14:34.000]  神給我們的恩典
[00:14:34.000 --> 00:14:36.000]  所以在這裡
[00:14:36.000 --> 00:14:38.000]  當然有不少的討論
[00:14:38.000 --> 00:14:41.000]  有些神學的思想
[00:14:41.000 --> 00:14:45.000]  或者去研究
[00:14:45.000 --> 00:14:47.000]  究竟什麼能夠承受永生
[00:14:47.000 --> 00:14:49.000]  由耶穌這樣說
[00:14:49.000 --> 00:14:50.000]  所以這很明顯
[00:14:50.000 --> 00:14:51.000]  其實這個就是
[00:14:51.000 --> 00:14:53.000]  在後來的保羅書信
[00:14:53.000 --> 00:14:54.000]  去解釋出來
[00:14:54.000 --> 00:14:56.000]  亦都去到《雅各書》
[00:14:56.000 --> 00:14:58.000]  我們有一本很出名的書
[00:14:58.000 --> 00:15:00.000]  當時這個改教時期
[00:15:00.000 --> 00:15:01.000]  馬丁路德甚至說
[00:15:01.000 --> 00:15:03.000]  這個是不適合真理的
[00:15:03.000 --> 00:15:05.000]  後來越來越明白
[00:15:05.000 --> 00:15:07.000]  其實是神的正典啟示
[00:15:07.000 --> 00:15:09.000]  就補充了
[00:15:09.000 --> 00:15:11.000]  信心與行為這個關鍵
[00:15:11.000 --> 00:15:13.000]  所以在這裡看見
[00:15:13.000 --> 00:15:14.000]  第一我們要明白的
[00:15:14.000 --> 00:15:16.000]  在保羅書信裡面說到
[00:15:16.000 --> 00:15:18.000]  加拿大書第二章
[00:15:18.000 --> 00:15:19.000]  或者我們一起讀好
[00:15:19.000 --> 00:15:20.000]  這兩節經文
[00:15:20.000 --> 00:15:21.000]  馬丁路德說
[00:15:21.000 --> 00:15:23.000]  既知道人稱義
[00:15:23.000 --> 00:15:25.000]  不是因行律法
[00:15:25.000 --> 00:15:28.000]  乃是因信耶穌基督
[00:15:28.000 --> 00:15:31.000]  連我們也信要基督耶穌
[00:15:31.000 --> 00:15:34.000]  使我們因信基督稱義
[00:15:34.000 --> 00:15:37.000]  不因行律法稱義
[00:15:37.000 --> 00:15:39.000]  因為凡有血氣的
[00:15:39.000 --> 00:15:44.000]  沒有一人因行律法稱義
[00:15:44.000 --> 00:15:46.000]  我不廢掉上帝的恩
[00:15:46.000 --> 00:15:49.000]  而若是藉著律法得的
[00:15:49.000 --> 00:15:52.000]  基督就是徒然死了
[00:15:52.000 --> 00:15:55.000]  所以這個很清楚很清楚
[00:15:55.000 --> 00:15:57.000]  什麼能夠使我們稱義
[00:15:57.000 --> 00:15:59.000]  是因什麼
[00:15:59.000 --> 00:16:01.000]  因信基督
[00:16:01.000 --> 00:16:03.000]  因信基督使我們稱義
[00:16:03.000 --> 00:16:05.000]  是不是因行律法稱義
[00:16:05.000 --> 00:16:07.000]  不是 因為講得很清楚了
[00:16:07.000 --> 00:16:10.000]  一次 兩次 三次
[00:16:10.000 --> 00:16:11.000]  在這兩節經文裡面
[00:16:11.000 --> 00:16:12.000]  都表達這個意思
[00:16:12.000 --> 00:16:15.000]  不是因行律法稱義
[00:16:15.000 --> 00:16:16.000]  我們看見
[00:16:16.000 --> 00:16:18.000]  如果是因行律法稱義
[00:16:18.000 --> 00:16:20.000]  那我們耶穌基督
[00:16:20.000 --> 00:16:23.000]  就不需要釘十字架了
[00:16:23.000 --> 00:16:25.000]  但是我們是因著基督
[00:16:25.000 --> 00:16:27.000]  叫我們這些血氣的人
[00:16:27.000 --> 00:16:28.000]  沒有一個能人
[00:16:28.000 --> 00:16:31.000]  能夠可以行到神的標準
[00:16:31.000 --> 00:16:32.000]  所以只有耶穌基督
[00:16:32.000 --> 00:16:34.000]  這位完全的神
[00:16:34.000 --> 00:16:37.000]  完全的人來代替了我們
[00:16:37.000 --> 00:16:40.000]  所以在羅馬書也這樣說
[00:16:40.000 --> 00:16:41.000]  保羅書信也是
[00:16:41.000 --> 00:16:43.000]  我們一起讀第三章二十節
[00:16:43.000 --> 00:16:44.000]  請讀
[00:16:44.000 --> 00:16:47.000]  他說 所以凡有血氣的
[00:16:47.000 --> 00:16:50.000]  沒有因行律法
[00:16:50.000 --> 00:16:53.000]  能在上帝面前稱義
[00:16:53.000 --> 00:16:58.000]  因為律法本是叫人之罪
[00:16:58.000 --> 00:16:59.000]  所以我們看到
[00:16:59.000 --> 00:17:01.000]  這裡給我們看到
[00:17:01.000 --> 00:17:04.000]  就是原來律法的功用
[00:17:04.000 --> 00:17:06.000]  是叫我們之罪
[00:17:06.000 --> 00:17:08.000]  它不是叫我們知道
[00:17:08.000 --> 00:17:11.000]  標準要走出來才得清義
[00:17:11.000 --> 00:17:12.000]  而是叫我們反而知道
[00:17:12.000 --> 00:17:14.000]  我們走不出來
[00:17:14.000 --> 00:17:16.000]  所以律法的功用是這樣的
[00:17:16.000 --> 00:17:17.000]  第二
[00:17:17.000 --> 00:17:18.000]  加拿大這三章
[00:17:18.000 --> 00:17:19.000]  也是補充這裡
[00:17:19.000 --> 00:17:20.000]  我們再讀
[00:17:20.000 --> 00:17:21.000]  請讀
[00:17:21.000 --> 00:17:25.000]  這樣律法是與上帝的應許反對嗎
[00:17:25.000 --> 00:17:27.000]  斷乎不時
[00:17:27.000 --> 00:17:32.000]  若曾傳一個能叫人得生的律法
[00:17:32.000 --> 00:17:35.000]  而就誠言本乎律法了
[00:17:35.000 --> 00:17:39.000]  但聖經把眾人都圈在罪裡
[00:17:39.000 --> 00:17:41.000]  子所應許的福
[00:17:41.000 --> 00:17:43.000]  因信耶穌基督
[00:17:43.000 --> 00:17:45.000]  歸給那信的人
[00:17:45.000 --> 00:17:47.000]  原來律法就是幫助我們
[00:17:47.000 --> 00:17:49.000]  了解我們的本相
[00:17:49.000 --> 00:17:52.000]  叫世人被圈在罪裡的事
[00:17:52.000 --> 00:17:53.000]  就是給我們看見
[00:17:53.000 --> 00:17:55.000]  我們都是罪中
[00:17:55.000 --> 00:17:58.000]  律法沒有律法我們就沒有邊境
[00:17:58.000 --> 00:17:59.000]  有了律法之後
[00:17:59.000 --> 00:18:00.000]  我們知道原來我們在罪中
[00:18:00.000 --> 00:18:03.000]  就很清楚呈現出來
[00:18:03.000 --> 00:18:04.000]  呈現出來那怎樣
[00:18:04.000 --> 00:18:06.000]  是不是靠行律法清義
[00:18:06.000 --> 00:18:07.000]  不是
[00:18:07.000 --> 00:18:09.000]  是因為我們沒有辦法做到
[00:18:09.000 --> 00:18:13.000]  所以我們就因信耶穌基督
[00:18:13.000 --> 00:18:14.000]  這個神的福
[00:18:14.000 --> 00:18:16.000]  就可以歸到我們身上
[00:18:16.000 --> 00:18:18.000]  所以原來律法的功用
[00:18:18.000 --> 00:18:20.000]  是幫助我們知罪
[00:18:20.000 --> 00:18:22.000]  帶領我們去到
[00:18:22.000 --> 00:18:24.000]  明白到需要救主
