
[00:00:00.000 --> 00:00:02.000]  親愛的阿巴乎
[00:09:16.000 --> 00:09:18.000]  Why not me
[00:09:18.000 --> 00:09:20.000]  第二點
[00:09:20.000 --> 00:09:22.000]  心已更神
[00:09:22.000 --> 00:09:24.000]  羅馬書十二章一字二節
[00:09:24.000 --> 00:09:26.000]  我們一起讀一讀 一二三
[00:09:26.000 --> 00:09:28.000]  所以弟兄們
[00:09:28.000 --> 00:09:30.000]  我以神的慈悲
[00:09:30.000 --> 00:09:32.000]  勸你們
[00:09:32.000 --> 00:09:34.000]  將身體獻上當作活祭
[00:09:34.000 --> 00:09:36.000]  是聖潔的
[00:09:36.000 --> 00:09:38.000]  是神所喜悅的
[00:09:38.000 --> 00:09:40.000]  你們如此侍奉
[00:09:40.000 --> 00:09:42.000]  乃是理所當然的
[00:09:42.000 --> 00:09:44.000]  不要效法
[00:09:44.000 --> 00:09:46.000]  這個世界
[00:09:46.000 --> 00:09:48.000]  只要心已更新而變化
[00:09:48.000 --> 00:09:50.000]  叫你們測驗
[00:09:50.000 --> 00:09:52.000]  何謂神的
[00:09:52.000 --> 00:09:54.000]  善良 順傳
[00:09:54.000 --> 00:09:56.000]  可喜悅的旨意
[00:09:56.000 --> 00:09:58.000]  我問問你吧
[00:09:58.000 --> 00:10:00.000]  你有聽過我在同福講道
[00:10:00.000 --> 00:10:02.000]  有吧
[00:10:02.000 --> 00:10:04.000]  有沒有講過這篇
[00:10:04.000 --> 00:10:06.000]  有沒有講過羅馬書
[00:10:06.000 --> 00:10:08.000]  十二章一字二節
[00:10:08.000 --> 00:10:10.000]  不記得吧
[00:10:10.000 --> 00:10:12.000]  不要緊 我都預料到了
[00:10:12.000 --> 00:10:14.000]  是的 我講過
[00:10:14.000 --> 00:10:16.000]  不過大家多數都不記得
[00:10:16.000 --> 00:10:18.000]  我們再看回
[00:10:18.000 --> 00:10:20.000]  這兩字經文的時候
[00:10:20.000 --> 00:10:22.000]  我們看看為什麼用「所以」
[00:10:22.000 --> 00:10:24.000]  這裡說「所以」
[00:10:24.000 --> 00:10:26.000]  是因為之前五章一節
[00:10:26.000 --> 00:10:28.000]  八章一節都說
[00:10:28.000 --> 00:10:30.000]  等於我們信了耶穌
[00:10:30.000 --> 00:10:32.000]  就和上帝和好
[00:10:32.000 --> 00:10:34.000]  我們就不被定罪
[00:10:34.000 --> 00:10:36.000]  所以我們要做這個行動
[00:10:36.000 --> 00:10:38.000]  將我們的生命獻上
[00:10:38.000 --> 00:10:40.000]  不過我最喜歡是下面那一章
[00:10:40.000 --> 00:10:42.000]  當我再找回以前powerpoint
[00:10:42.000 --> 00:10:44.000]  再看的時候
[00:10:44.000 --> 00:10:46.000]  The Mercies of God
[00:10:46.000 --> 00:10:48.000]  有另一個翻譯
[00:10:48.000 --> 00:10:50.000]  Eyes wide open
[00:10:50.000 --> 00:10:52.000]  to the mercies of God
[00:10:52.000 --> 00:10:54.000]  大大張眼觀看神的慈悲
[00:10:54.000 --> 00:10:56.000]  我覺得這個翻譯很好
[00:10:56.000 --> 00:10:58.000]  特別在現在
[00:10:58.000 --> 00:11:00.000]  為什麼呢
[00:11:00.000 --> 00:11:02.000]  因為我們很少睜大眼睛
[00:11:02.000 --> 00:11:04.000]  通常都瞇著眼睛看手機
[00:11:04.000 --> 00:11:06.000]  還要低頭
[00:11:06.000 --> 00:11:10.000]  很感謝何牧師
[00:11:10.000 --> 00:11:12.000]  在2011年開始要我抄聖經
[00:11:12.000 --> 00:11:14.000]  我覺得對我的生命
[00:11:14.000 --> 00:11:16.000]  很大的改變
[00:11:16.000 --> 00:11:18.000]  四個字叫「融會貫通」
[00:11:18.000 --> 00:11:20.000]  當我在這裡預備
[00:11:20.000 --> 00:11:22.000]  Eyes wide open的時候
[00:11:22.000 --> 00:11:24.000]  正好我在看
[00:11:24.000 --> 00:11:26.000]  阿伯拉罕為他的兒子
[00:11:26.000 --> 00:11:28.000]  以殺取利伯加
[00:11:28.000 --> 00:11:30.000]  你回去看那章24章
[00:11:30.000 --> 00:11:32.000]  原來很多和我們睜大眼睛
[00:11:32.000 --> 00:11:34.000]  看事情有關
[00:11:34.000 --> 00:11:36.000]  他說那個僕人求上帝
[00:11:36.000 --> 00:11:38.000]  給他遇見好機會
[00:11:38.000 --> 00:11:40.000]  那個僕人看到利伯加的時候
[00:11:40.000 --> 00:11:42.000]  一直看著他
[00:11:42.000 --> 00:11:44.000]  然後利伯加和以殺
[00:11:44.000 --> 00:11:46.000]  四目交投的時候
[00:11:46.000 --> 00:11:48.000]  都是用那個字叫舉目一看
[00:11:48.000 --> 00:11:50.000]  Look up
[00:11:50.000 --> 00:11:52.000]  你有沒有Look up
[00:11:52.000 --> 00:11:54.000]  不如要你Look around
[00:11:54.000 --> 00:11:56.000]  什麼叫Look around
[00:11:56.000 --> 00:11:58.000]  看看身邊
[00:11:58.000 --> 00:12:00.000]  坐在你旁邊的人
[00:12:00.000 --> 00:12:02.000]  打個招呼
[00:12:02.000 --> 00:12:04.000]  祝福他
[00:12:04.000 --> 00:12:06.000]  後面
[00:12:06.000 --> 00:12:08.000]  Look around
[00:12:08.000 --> 00:12:10.000]  你完全看不到我
[00:12:10.000 --> 00:12:12.000]  這個就是我們的習慣
[00:12:12.000 --> 00:12:14.000]  我們看不到
[00:12:14.000 --> 00:12:16.000]  Mercy of God
[00:12:16.000 --> 00:12:18.000]  再下去
[00:12:18.000 --> 00:12:20.000]  保羅用了一個很特別的字眼
[00:12:20.000 --> 00:12:22.000]  叫Beseech
[00:12:22.000 --> 00:12:24.000]  求你 鼓勵你
[00:12:24.000 --> 00:12:26.000]  原來另外一個用意
[00:12:26.000 --> 00:12:28.000]  就是當你出戰之前
[00:12:28.000 --> 00:12:30.000]  給自己鼓勵
[00:12:30.000 --> 00:12:32.000]  我在奧運
[00:12:32.000 --> 00:12:34.000]  看到一些人打球
[00:12:34.000 --> 00:12:36.000]  或者我沒有告訴
[00:12:36.000 --> 00:12:38.000]  大家聽我去年
[00:12:38.000 --> 00:12:40.000]  史無前例看了一次
[00:12:40.000 --> 00:12:42.000]  世界盃決賽
[00:12:42.000 --> 00:12:44.000]  我還不讓何木訓
[00:12:44.000 --> 00:12:46.000]  我跑去看
[00:12:46.000 --> 00:12:48.000]  看的時候就發現
[00:12:48.000 --> 00:12:50.000]  他們之前
[00:12:50.000 --> 00:12:52.000]  大家不知道為什麼
[00:12:52.000 --> 00:12:54.000]  雙手放在那裡
[00:12:54.000 --> 00:12:56.000]  給大家一點時間
[00:12:56.000 --> 00:12:58.000]  學習彼此打氣
[00:12:58.000 --> 00:13:00.000]  羅偉娟姐妹
[00:13:00.000 --> 00:13:02.000]  她在生的時候
[00:13:02.000 --> 00:13:04.000]  教了一種拍手的方式
[00:13:04.000 --> 00:13:06.000]  很簡單 我拍一次
[00:13:06.000 --> 00:13:08.000]  但如果要齊
[00:13:08.000 --> 00:13:10.000]  你跟著我拍就齊
[00:13:10.000 --> 00:13:12.000]  你不跟著我拍就不齊
[00:13:12.000 --> 00:13:14.000]  我試試
[00:13:32.000 --> 00:13:34.000]  幼稚園學生都可以
[00:13:34.000 --> 00:13:36.000]  但最重要是專心
[00:13:36.000 --> 00:13:38.000]  不要理由拍
[00:13:38.000 --> 00:13:40.000]  剛才你感覺到的節奏
[00:13:40.000 --> 00:13:54.000]  你們覺得齊不齊
[00:13:54.000 --> 00:13:56.000]  差一點點
[00:13:56.000 --> 00:13:58.000]  差一點點
[00:13:58.000 --> 00:14:00.000]  有幾隻手在玩
[00:14:02.000 --> 00:14:04.000]  中間分界
[00:14:04.000 --> 00:14:06.000]  我們為他們打氣
[00:14:06.000 --> 00:14:08.000]  看著我們這邊
[00:14:08.000 --> 00:14:10.000]  我代表你們
[00:14:10.000 --> 00:14:12.000]  你們一起跟我拍
[00:14:12.000 --> 00:14:14.000]  跟他們說加油
[00:14:14.000 --> 00:14:16.000]  看著
[00:14:16.000 --> 00:14:18.000]  不要看我
[00:14:18.000 --> 00:14:20.000]  看著他們
[00:14:20.000 --> 00:14:22.000]  準備
[00:14:22.000 --> 00:14:24.000]  1 2 3
[00:14:24.000 --> 00:14:26.000]  差一點點
[00:14:26.000 --> 00:14:28.000]  這邊齊一點
[00:14:28.000 --> 00:14:30.000]  看著他們
[00:14:30.000 --> 00:14:32.000]  看著他們
[00:14:32.000 --> 00:14:34.000]  1 2 3
[00:14:34.000 --> 00:14:42.000]  沒什麼氣
[00:14:42.000 --> 00:14:44.000]  在
[00:14:44.000 --> 00:14:46.000]  經濟最低迷的時候
[00:14:46.000 --> 00:14:48.000]  我很記得
[00:14:48.000 --> 00:14:50.000]  我每一次講家長講座
[00:14:50.000 --> 00:14:52.000]  我都做這個動作
[00:14:52.000 --> 00:14:54.000]  是為家長打氣
[00:14:54.000 --> 00:14:56.000]  最重要是什麼
[00:14:56.000 --> 00:14:58.000]  為老師校長打氣
[00:15:00.000 --> 00:15:02.000]  特別疫情當中都需要
[00:15:02.000 --> 00:15:04.000]  加油
[00:15:04.000 --> 00:15:06.000]  打氣
[00:15:06.000 --> 00:15:08.000]  做什麼呢
[00:15:08.000 --> 00:15:10.000]  下去
[00:15:10.000 --> 00:15:12.000]  不要效法這個世界
[00:15:12.000 --> 00:15:14.000]  Marvin Don
[00:15:14.000 --> 00:15:16.000]  是一個很喜歡的作者
[00:15:16.000 --> 00:15:18.000]  他對很多經文都很深入的
[00:15:18.000 --> 00:15:20.000]  去看
[00:15:20.000 --> 00:15:22.000]  他就將羅馬書十二章二節
[00:15:22.000 --> 00:15:24.000]  這樣翻譯
[00:15:24.000 --> 00:15:26.000]  他說你們不要被這個世界
[00:15:26.000 --> 00:15:28.000]  同化
[00:15:28.000 --> 00:15:30.000]  世界想什麼你就很容易
[00:15:30.000 --> 00:15:32.000]  印進去
[00:15:32.000 --> 00:15:34.000]  他說不要
[00:15:34.000 --> 00:15:36.000]  要更新我們的心
[00:15:36.000 --> 00:15:38.000]  維持在一個被
[00:15:38.000 --> 00:15:40.000]  轉化的過程當中
[00:15:40.000 --> 00:15:42.000]  世界的觀點
[00:15:42.000 --> 00:15:44.000]  和基督徒的觀點
[00:15:44.000 --> 00:15:46.000]  有什麼不同呢
[00:15:46.000 --> 00:15:48.000]  世界觀點我最
[00:15:48.000 --> 00:15:50.000]  看重的就是
[00:15:50.000 --> 00:15:52.000]  他可以給我什麼
[00:15:52.000 --> 00:15:54.000]  有什麼贈品
[00:15:54.000 --> 00:15:56.000]  現在的人要你買東西就是這樣
[00:15:56.000 --> 00:15:58.000]  你看你如果買夠多少錢就送什麼
[00:15:58.000 --> 00:16:00.000]  很容易就進了局
[00:16:00.000 --> 00:16:02.000]  我有足夠的錢
[00:16:02.000 --> 00:16:04.000]  可以快樂
[00:16:04.000 --> 00:16:06.000]  就可以退休
[00:16:06.000 --> 00:16:08.000]  只要不傷天害你做什麼有什麼所謂
[00:16:08.000 --> 00:16:10.000]  成功是通往
[00:16:10.000 --> 00:16:12.000]  名望財富享樂的途徑
[00:16:12.000 --> 00:16:14.000]  基督徒的觀點
[00:16:14.000 --> 00:16:16.000]  我們的存在
[00:16:16.000 --> 00:16:18.000]  只有一個目的
[00:16:18.000 --> 00:16:20.000]  榮耀上帝
[00:16:20.000 --> 00:16:22.000]  不容易
[00:16:22.000 --> 00:16:24.000]  金錢不能夠讓我們免於
[00:16:24.000 --> 00:16:26.000]  心碎失敗
[00:16:26.000 --> 00:16:28.000]  疾病
[00:16:28.000 --> 00:16:30.000]  但是第三我很喜歡
[00:16:30.000 --> 00:16:32.000]  我們讀一讀第三句
[00:16:32.000 --> 00:16:34.000]  神掌管萬事
[00:16:34.000 --> 00:16:36.000]  每一件事的
[00:16:36.000 --> 00:16:38.000]  發生都有祂的目的
[00:16:38.000 --> 00:16:40.000]  你信不信
[00:16:40.000 --> 00:16:42.000]  你遇到這個人
[00:16:42.000 --> 00:16:44.000]  在你生命裡面發生很多
[00:16:44.000 --> 00:16:46.000]  很艱難的事
[00:16:46.000 --> 00:16:48.000]  我記得當我媽媽
