
[00:00:00.000 --> 00:00:03.820]  今天我們繼續思想神的話語
[00:08:32.840 --> 00:08:37.920]  就是三章的四至七節和三章的八至十節
[00:08:37.920 --> 00:08:43.520]  我已經將對稱的字眼用顏色筆去highlight
[00:08:43.520 --> 00:08:46.520]  你會發覺有些字眼是重覆的
[00:08:46.520 --> 00:08:48.800]  所以它是對稱的
[00:08:48.800 --> 00:08:52.280]  其實這兩個對稱的格式
[00:08:52.280 --> 00:08:54.760]  不外乎分開三個重點
[00:08:54.760 --> 00:08:58.400]  也是今天這個講章的大綱
[00:08:58.400 --> 00:09:01.360]  第一個重點是一個命題
[00:09:01.360 --> 00:09:04.520]  約翰說到我們作為基督徒
[00:09:04.520 --> 00:09:08.600]  我們應該要很重視祂實踐神的義
[00:09:08.600 --> 00:09:09.760]  原因是什麼呢?
[00:09:09.760 --> 00:09:11.760]  因為基督已經顯現
[00:09:11.760 --> 00:09:13.920]  有兩個point,待會會再詳細解釋
[00:09:13.920 --> 00:09:16.760]  下一章,麻煩你
[00:09:16.760 --> 00:09:20.040]  結果就是因為基督顯現
[00:09:20.040 --> 00:09:25.160]  所以從今天我們的果子就認出那個樹
[00:09:25.160 --> 00:09:31.080]  如果我們要去研究這一段經文的時候
[00:09:31.080 --> 00:09:32.960]  我們每一次都要講
[00:09:32.960 --> 00:09:35.080]  其實約翰寫《約翰一書》
[00:09:35.080 --> 00:09:39.160]  它的背景是回應當時一些異端的
[00:09:39.160 --> 00:09:42.000]  當時的異端有什麼特色呢?
[00:09:42.000 --> 00:09:43.480]  有三點
[00:09:43.480 --> 00:09:44.280]  第一
[00:09:44.280 --> 00:09:46.280]  下一章不夠,不如我自己按吧
[00:09:49.920 --> 00:09:51.200]  它有三點
[00:09:51.200 --> 00:09:52.240]  三點是什麼呢?
[00:09:52.240 --> 00:09:55.920]  第一點是這一群異端的假教師
[00:09:55.920 --> 00:09:59.160]  宣稱他們是認識神的人
[00:09:59.160 --> 00:10:00.920]  但是他們認為認識神
[00:10:00.920 --> 00:10:05.760]  是不需要靠相信耶穌基督釘在十字架上
[00:10:05.760 --> 00:10:06.640]  是靠什麼呢?
[00:10:06.640 --> 00:10:11.040]  是靠一些特別的啟示和知識就可以得救
[00:10:11.040 --> 00:10:15.880]  第二,既然他們已經有了特別的啟示和知識
[00:10:15.880 --> 00:10:17.880]  他們就沒有罪了
[00:10:17.880 --> 00:10:20.120]  也不會再犯罪
[00:10:20.120 --> 00:10:23.000]  第三,他們不認為
[00:10:23.000 --> 00:10:27.440]  上帝是曾經以道成肉身的方式來到這個世界
[00:10:27.440 --> 00:10:30.240]  所以耶穌不是神的兒子
[00:10:30.240 --> 00:10:33.280]  也不是尼塞亞
[00:10:33.280 --> 00:10:36.640]  所以基於這些觀念的時候
[00:10:36.640 --> 00:10:38.960]  他們不認為要靠耶穌基督
[00:10:38.960 --> 00:10:43.640]  耶穌基督對他們來說是不切實際的時候
[00:10:43.640 --> 00:10:50.440]  他們就不會理會自己在地上是否真的需要行出移行
[00:10:50.440 --> 00:10:52.880]  就可以任意犯罪
[00:10:52.880 --> 00:10:56.320]  所以約翰認為這樣的想法的時候
[00:10:56.320 --> 00:11:00.280]  他們根本就不是真正的信徒
[00:11:00.280 --> 00:11:02.840]  當我想到這些異端的時候
[00:11:02.840 --> 00:11:03.840]  可能你會覺得
[00:11:03.840 --> 00:11:07.240]  這些是第一世紀或者第二世紀的異端
[00:11:07.240 --> 00:11:09.720]  和我們今天有什麼關係呢?
[00:11:09.720 --> 00:11:10.880]  不是的
[00:11:10.880 --> 00:11:12.480]  我想著想著
[00:11:12.480 --> 00:11:16.880]  其實這些未必只是歷史的產品
[00:11:16.880 --> 00:11:18.880]  如果今天我們作為基督徒
[00:11:18.880 --> 00:11:21.600]  我們沒有很清楚地掌握
[00:11:21.600 --> 00:11:22.880]  沒有上主日學
[00:11:22.880 --> 00:11:26.880]  我們沒有清楚地掌握我們在信什麼的時候
[00:11:26.880 --> 00:11:33.000]  其實這些異端隨時都可以在教會裡再孕育出來
[00:11:33.000 --> 00:11:34.760]  我舉一些例子
[00:11:34.760 --> 00:11:36.640]  就像我開頭所說
[00:11:36.640 --> 00:11:40.920]  有些基督徒今天認為自己信了耶穌
[00:11:40.920 --> 00:11:43.000]  最重要的是什麼呢?
[00:11:43.000 --> 00:11:46.480]  拿了進天堂的入場券
[00:11:46.480 --> 00:11:50.160]  在天堂預訂了位置
[00:11:50.160 --> 00:11:55.120]  接下來的日子就是等上天堂
[00:11:55.120 --> 00:11:57.240]  這種觀念的人
[00:11:57.240 --> 00:12:00.880]  就是很著重的終極狀態
[00:12:00.880 --> 00:12:04.120]  地上今天發生什麼紛爭
[00:12:04.120 --> 00:12:06.240]  什麼失去秩序
[00:12:06.240 --> 00:12:07.280]  衝突
[00:12:07.280 --> 00:12:08.640]  和他都沒有什麼關係
[00:12:08.640 --> 00:12:10.600]  因為這些今生的事
[00:12:10.600 --> 00:12:13.320]  始終會過去
[00:12:13.320 --> 00:12:14.840]  他都不會去看
[00:12:14.840 --> 00:12:17.080]  也不會去聽
[00:12:17.080 --> 00:12:20.400]  就像這些異端一樣
[00:12:20.400 --> 00:12:24.400]  最重要的是我得到特別的啟示和知識
[00:12:24.400 --> 00:12:27.040]  終極狀態OK就可以了
[00:12:27.040 --> 00:12:30.480]  地上的行為是不重要的
[00:12:30.480 --> 00:12:33.840]  另一方面又有另一個極端
[00:12:33.840 --> 00:12:36.680]  有些人很著重今生的行為
[00:12:36.680 --> 00:12:39.680]  但是著重之餘又沒有界線
[00:12:39.680 --> 00:12:41.520]  又沒有約束
[00:12:41.520 --> 00:12:42.800]  他們就想
[00:12:42.800 --> 00:12:44.480]  我們已經得救了
[00:12:44.480 --> 00:12:46.240]  被稱為異
[00:12:46.240 --> 00:12:49.920]  好像已經得到一種特別的身份
[00:12:49.920 --> 00:12:52.080]  特別的啟示的時候
[00:12:52.080 --> 00:12:54.680]  我就以為自己已經擁有真理
[00:12:54.680 --> 00:12:56.120]  擁有公義
[00:12:56.120 --> 00:12:59.080]  於是就按自己所理解的公義
[00:12:59.080 --> 00:13:01.200]  來批判其他人
[00:13:01.200 --> 00:13:04.880]  結果目標比方法重要
[00:13:04.880 --> 00:13:06.320]  就不理會過程
[00:13:06.320 --> 00:13:11.880]  於是就可以用一些很不合聖徒體統的言語行為
[00:13:11.880 --> 00:13:15.320]  來批評其他人
[00:13:15.320 --> 00:13:20.160]  今日同樣在網上有很多這類型的罵戰發生
[00:13:20.160 --> 00:13:22.000]  就像這些異端
[00:13:22.000 --> 00:13:25.080]  他們覺得自己已經去到一個高境界
[00:13:25.080 --> 00:13:30.360]  於是根本就不需要理會自己的行為是否正確
[00:13:30.360 --> 00:13:32.080]  正如我一開始的時候說
[00:13:32.080 --> 00:13:35.200]  其實這兩種極端都是錯誤
[00:13:35.200 --> 00:13:39.000]  因為我們根本沒有真真正正內化
[00:13:39.000 --> 00:13:46.760]  耶穌基督的「道成肉身,釘身十價,死而復活」這個真理
[00:13:46.760 --> 00:13:50.200]  其實我們常常在台上
[00:13:50.200 --> 00:13:51.640]  無論領詩也好
[00:13:51.640 --> 00:13:52.840]  講道也好
[00:13:52.840 --> 00:13:54.600]  領聖餐也好
[00:13:54.600 --> 00:13:55.840]  我們都會經常說
[00:13:55.840 --> 00:14:00.240]  耶穌基督「道成肉身,釘身十價,死而復活」
[00:14:00.240 --> 00:14:04.320]  但有時候我們是否真的這麼內化這些真理呢?
[00:14:04.320 --> 00:14:07.040]  還是念口枉呢?
[00:14:07.040 --> 00:14:12.520]  這就是今天約翰真真正正要去處理的問題
[00:14:12.520 --> 00:14:17.600]  其實耶穌基督的「道成肉身,釘身十價,死而復活」
[00:14:17.600 --> 00:14:22.480]  應該是大大影響我們在地上的行事為人
[00:14:22.480 --> 00:14:27.160]  我們先看第四節
[00:14:27.160 --> 00:14:30.160]  第四節和第八節的上半節
[00:14:30.160 --> 00:14:34.520]  約翰說「行義很重要」
[00:14:34.520 --> 00:14:37.160]  但從反面的角度去看
[00:14:37.160 --> 00:14:43.760]  「犯犯罪的就是做違背律法的事,違背律法就是罪」
[00:14:43.760 --> 00:14:44.680]  很有趣
[00:14:44.680 --> 00:14:51.000]  他覺得約翰定義犯罪就是違背律法
[00:14:51.000 --> 00:14:53.960]  你只看「違背律法」這四個中文字
[00:14:53.960 --> 00:15:00.200]  你以為是否沒有遵守摩西的十戒律法呢?
[00:15:00.200 --> 00:15:01.640]  原來不是
[00:15:01.640 --> 00:15:06.160]  原來「違背律法」這個字在原文
[00:15:06.160 --> 00:15:09.000]  或者很多猶太人的文獻裡
[00:15:09.000 --> 00:15:16.240]  都是解作「被魔鬼推動而做出敵黨神的事」
[00:15:16.240 --> 00:15:18.040]  所以是很嚴重的
[00:15:18.040 --> 00:15:21.040]  無論在《馬太福音》或者《普羅書信》裡
[00:15:21.040 --> 00:15:22.880]  一出現這個字的時候
[00:15:22.880 --> 00:15:26.000]  都是在說本質上
[00:15:26.000 --> 00:15:29.600]  那個人去做一些敵黨神的事情
[00:15:29.600 --> 00:15:33.200]  如果我們再看第八節的上半節
[00:15:33.200 --> 00:15:37.080]  就看到那個意思更加明顯
[00:15:37.080 --> 00:15:39.680]  他說「犯罪的是出於魔鬼
[00:15:39.680 --> 00:15:43.000]  因為魔鬼從起初就犯罪
[00:15:43.000 --> 00:15:47.120]  自從這位墮落的天使第一天叛逆神的時候
[00:15:47.120 --> 00:15:51.280]  他們活動的特徵就是持續犯罪」
[00:15:51.280 --> 00:15:52.880]  如果這樣看的時候
[00:15:52.880 --> 00:15:56.160]  其實約翰去理解「犯罪」的意思
[00:15:56.160 --> 00:15:57.720]  就是更深層次
[00:15:57.720 --> 00:16:01.600]  不是說「犯一次罪行」那麼簡單
[00:16:01.600 --> 00:16:04.320]  而是他在說這個人的本質
[00:16:04.320 --> 00:16:07.760]  他是持續、習慣地犯罪
[00:16:07.760 --> 00:16:10.880]  他本質上就是與神為敵
[00:16:10.880 --> 00:16:13.160]  他已經被賣給魔鬼
[00:16:13.160 --> 00:16:15.160]  是屬於魔鬼的兒女
[00:16:15.160 --> 00:16:19.160]  不是神的兒女
[00:16:19.160 --> 00:16:23.240]  最近大家都很關注印度的疫情
[00:16:23.240 --> 00:16:24.840]  我不知道大家知不知道
[00:16:24.840 --> 00:16:28.400]  印度的宗教文化背景
[00:16:28.400 --> 00:16:33.160]  話說印度的疫情為什麼會爆發呢?
[00:16:33.160 --> 00:16:35.120]  其中一個原因就是
[00:16:35.120 --> 00:16:39.360]  當時有些人民不理政府的勸告
[00:16:39.360 --> 00:16:42.160]  去參加一些宗教活動
[00:16:42.160 --> 00:16:43.800]  就去行河
[00:16:43.800 --> 00:16:49.000]  很多人群聚集去做一些宗教活動
[00:16:49.000 --> 00:16:53.280]  其實印度這個地方的宗教文化
[00:16:53.280 --> 00:16:55.280]  是非常濃厚的
[00:16:55.280 --> 00:17:00.120]  印度有13億7千萬人口
[00:17:00.120 --> 00:17:03.720]  多於80%信奉印度教
[00:17:03.720 --> 00:17:06.920]  其餘是伊斯蘭教和佛教
[00:17:06.920 --> 00:17:10.560]  而基督教只低於2%
[00:17:10.560 --> 00:17:13.120]  在一個如此濃厚的拜偶像
[00:17:13.120 --> 00:17:16.080]  拜假神的文化之下
[00:17:16.080 --> 00:17:20.680]  印度人民的道德生活出現很多不公義
[00:17:20.680 --> 00:17:23.600]  以及活在很多黑暗裏面
[00:17:23.600 --> 00:17:26.080]  我舉其中兩個例子
[00:17:26.080 --> 00:17:27.480]  第一
[00:17:27.480 --> 00:17:30.600]  大家知道在印度整個社會裏面
[00:17:30.600 --> 00:17:33.120]  有一種叫做「種姓制度」
[00:17:33.120 --> 00:17:36.720]  它將人分成四個階級
[00:17:36.720 --> 00:17:43.160]  階級與階級之間是不可以通婚的
[00:17:43.160 --> 00:17:46.080]  亦都不可以逆轉的
[00:17:46.080 --> 00:17:50.640]  而且社會上的人常常都會用這種種姓制度
[00:17:50.640 --> 00:17:56.280]  來剝削社會上很低下階層的人
[00:17:56.280 --> 00:18:00.000]  其次就是女性和兒童的虐待
[00:18:00.000 --> 00:18:03.280]  印度大約有4億的兒童
[00:18:03.280 --> 00:18:06.760]  3千5百萬是孤兒
[00:18:06.760 --> 00:18:10.600]  其中90%是女孩子
[00:18:10.600 --> 00:18:14.200]  這些女孩子大多被父母遺棄
[00:18:14.200 --> 00:18:15.520]  流浪街頭
[00:18:15.520 --> 00:18:17.880]  或者拿去還債
[00:18:17.880 --> 00:18:20.920]  或者被性侵
[00:18:20.920 --> 00:18:26.160]  甚至有些要奉獻在廟裏做廟祭
[00:18:26.160 --> 00:18:26.720]  弟兄姊妹
[00:18:26.720 --> 00:18:29.520]  你看看一個國家、一個社會
[00:18:29.520 --> 00:18:32.760]  當大部份的人都去拜假神
[00:18:32.760 --> 00:18:35.120]  去屬魔鬼的時候
[00:18:35.120 --> 00:18:40.640]  他們自然就會做出很多敵黨神、違背神的事情
[00:18:40.640 --> 00:18:43.320]  其實印度很近尼泊爾的
[00:18:43.320 --> 00:18:45.400]  大家知道在旁邊
[00:18:45.400 --> 00:18:49.160]  大家知道我們的關愛使者經常在尼泊爾侍奉
[00:18:49.160 --> 00:18:51.120]  有時跟他分享的時候
[00:18:51.120 --> 00:18:52.200]  他經常都說
[00:18:52.200 --> 00:18:54.720]  其實每一次回到尼泊爾的時候
[00:18:54.720 --> 00:18:58.640]  他有一種很強的壓迫感
[00:18:58.640 --> 00:19:01.480]  他覺得是屬靈爭戰
[00:19:01.480 --> 00:19:05.400]  因為這個地方拜偶像拜得很厲害
[00:19:05.400 --> 00:19:07.800]  所以我們都要多點想起的時候
[00:19:07.800 --> 00:19:11.760]  為他們去祈禱
[00:19:11.760 --> 00:19:14.880]  而犯罪的相反就是「行義」
[00:19:14.880 --> 00:19:19.000]  接著在七和十節裏面
[00:19:19.000 --> 00:19:22.760]  約翰就繼續說
[00:19:22.760 --> 00:19:27.160]  「行義」的意思就是行神的心意的意思
[00:19:27.160 --> 00:19:28.560]  對於約翰來說
[00:19:28.560 --> 00:19:33.960]  「行義」與「不犯罪」與「不能犯罪」是一樣的意思
[00:19:33.960 --> 00:19:36.440]  可能我講到這裏的時候
[00:19:36.440 --> 00:19:38.560]  你心裏面已經有一個問題
[00:19:38.560 --> 00:19:42.560]  約翰說信耶穌的人一定要行義
[00:19:42.560 --> 00:19:43.960]  是不可以犯罪的
[00:19:43.960 --> 00:19:45.760]  是不能犯罪的
[00:19:45.760 --> 00:19:46.800]  你就會想
[00:19:46.800 --> 00:19:47.320]  糟了
[00:19:47.320 --> 00:19:51.080]  雖然我都是憑信心相信耶穌基督做救主
[00:19:51.080 --> 00:19:53.000]  我被稱為義
[00:19:53.000 --> 00:19:56.920]  但其實我每天都犯罪
[00:19:56.920 --> 00:19:59.760]  你想想你今早抹大雙眼到現在
[00:19:59.760 --> 00:20:00.960]  你有沒有犯過罪?
[00:20:00.960 --> 00:20:02.080]  一定有
[00:20:02.080 --> 00:20:03.680]  即使行為上不犯罪
[00:20:03.680 --> 00:20:05.840]  思想上都會犯罪
[00:20:05.840 --> 00:20:07.920]  對於約翰來說
[00:20:07.920 --> 00:20:11.640]  他好像覺得信耶穌的人就不能犯罪
[00:20:11.640 --> 00:20:14.520]  好像講到完美無罪的境界
[00:20:14.520 --> 00:20:17.000]  那我就永遠沒有辦法做得到
[00:20:17.000 --> 00:20:19.520]  還有約翰不是說過
[00:20:19.520 --> 00:20:21.720]  「我們若說自己沒有罪
[00:20:21.720 --> 00:20:23.120]  就是欺騙自己
[00:20:23.120 --> 00:20:25.320]  真理不在我們裏面了」
[00:20:25.320 --> 00:20:28.760]  又說「若認自己的罪,神是信實,是公義
[00:20:28.760 --> 00:20:30.200]  必要赦免我們的罪
[00:20:30.200 --> 00:20:32.000]  洗淨我們一切的不義」
[00:20:32.000 --> 00:20:35.480]  即是他都假設我們會犯罪
[00:20:35.480 --> 00:20:37.320]  如果我們要這樣看的話
[00:20:37.320 --> 00:20:39.600]  必須要解釋
[00:20:39.600 --> 00:20:41.120]  當第四節
[00:20:41.120 --> 00:20:42.280]  第七節
[00:20:42.280 --> 00:20:43.320]  第八節
[00:20:43.320 --> 00:20:45.240]  約翰講到犯罪
[00:20:45.240 --> 00:20:46.960]  行義的時候
[00:20:46.960 --> 00:20:48.440]  他的意思是
[00:20:48.440 --> 00:20:55.000]  那些人是持續習慣去行義
[00:20:55.000 --> 00:20:58.560]  或者持續習慣不犯罪
[00:20:58.560 --> 00:21:02.840]  也就是說一個人是專注為性
[00:21:02.840 --> 00:21:06.960]  他是不願意讓罪在他心裏作惑
[00:21:06.960 --> 00:21:10.000]  雖然他偶然會被過犯所性
[00:21:10.000 --> 00:21:12.400]  但是當他犯罪的時候
[00:21:12.400 --> 00:21:14.760]  他心裏一定會有內疚感
[00:21:14.760 --> 00:21:19.280]  而那份內疚感會導致他想去認罪
[00:21:19.280 --> 00:21:23.720]  去在神面前去憂傷
[00:21:23.720 --> 00:21:25.800]  所以這種人
[00:21:25.800 --> 00:21:28.440]  他是不會持續犯罪
[00:21:28.440 --> 00:21:31.240]  也不能持續犯罪
