
[00:00:00.000 --> 00:00:03.300]  今天要跟大家所思想的其實有很多
[00:08:49.800 --> 00:08:54.800]  但是在他內心的深處裡面
[00:08:54.800 --> 00:08:55.800]  他在尋求什麼呢
[00:08:55.800 --> 00:08:57.800]  他尋求真理
[00:08:57.800 --> 00:09:01.800]  每一個人所尋求的東西是不同的
[00:09:01.800 --> 00:09:03.800]  有些人很需要有愛情
[00:09:03.800 --> 00:09:04.800]  有婚姻
[00:09:04.800 --> 00:09:05.800]  有兒女
[00:09:05.800 --> 00:09:06.800]  我又認識有些人
[00:09:06.800 --> 00:09:09.800]  嘩 恨柳哥小朋友
[00:09:09.800 --> 00:09:11.800]  恨到發了燒
[00:09:11.800 --> 00:09:13.800]  用盡各樣的方法
[00:09:13.800 --> 00:09:15.800]  有哪個名醫
[00:09:15.800 --> 00:09:17.800]  無論中醫 西醫
[00:09:17.800 --> 00:09:21.800]  甚至到用試管的方法
[00:09:21.800 --> 00:09:22.800]  用盡一切的方法
[00:09:22.800 --> 00:09:27.800]  他都希望能夠生到一個小朋友出來
[00:09:27.800 --> 00:09:29.800]  兒童女不重要了
[00:09:29.800 --> 00:09:30.800]  最重要是有個小朋友
[00:09:30.800 --> 00:09:33.800]  因為他內心裡面很想能夠
[00:09:33.800 --> 00:09:36.800]  自己有一個我們叫親的骨肉
[00:09:36.800 --> 00:09:40.800]  亦有些人
[00:09:40.800 --> 00:09:42.800]  他們內心裡面的需要
[00:09:42.800 --> 00:09:44.800]  是無論用什麼方法
[00:09:44.800 --> 00:09:45.800]  背棄他的太太
[00:09:45.800 --> 00:09:46.800]  用藉口
[00:09:46.800 --> 00:09:47.800]  用很多的謊話
[00:09:47.800 --> 00:09:49.800]  甚至說我們中國人
[00:09:49.800 --> 00:09:52.800]  不孝有三 無孝為大
[00:09:52.800 --> 00:09:56.800]  甚至捧自己的爸爸媽媽出來說
[00:09:56.800 --> 00:09:58.800]  爸爸媽媽臨死的時候說
[00:09:58.800 --> 00:10:01.800]  兒子 你一定要有一個兒子
[00:10:01.800 --> 00:10:03.800]  不知道說真還是假
[00:10:03.800 --> 00:10:06.800]  因為都沒有辦法再問爺爺奶奶了
[00:10:06.800 --> 00:10:09.800]  總而言之 怎樣都好
[00:10:09.800 --> 00:10:10.800]  千方百計
[00:10:10.800 --> 00:10:12.800]  總之找一個女人要生
[00:10:12.800 --> 00:10:14.800]  生一個不行 兩個不行
[00:10:14.800 --> 00:10:16.800]  要生到有兒子為止
[00:10:16.800 --> 00:10:20.800]  我媽媽的名字叫做 很特別的
[00:10:20.800 --> 00:10:23.800]  姓方的 叫根弟
[00:10:23.800 --> 00:10:27.800]  知道什麼意思嗎
[00:10:27.800 --> 00:10:28.800]  根弟
[00:10:28.800 --> 00:10:29.800]  改一個名字
[00:10:29.800 --> 00:10:30.800]  我媽的名字
[00:10:30.800 --> 00:10:31.800]  改一個根弟
[00:10:31.800 --> 00:10:32.800]  它是一條根的根
[00:10:32.800 --> 00:10:34.800]  不是根給狗的根
[00:10:34.800 --> 00:10:35.800]  是一條根的根
[00:10:35.800 --> 00:10:37.800]  個弟就是弟弟的弟
[00:10:37.800 --> 00:10:38.800]  就是說
[00:10:38.800 --> 00:10:39.800]  我婆婆
[00:10:39.800 --> 00:10:40.800]  我的阿公
[00:10:40.800 --> 00:10:43.800]  他們已經生了十二個
[00:10:43.800 --> 00:10:45.800]  很希望能夠再生一個
[00:10:45.800 --> 00:10:47.800]  因為有些養不大
[00:10:47.800 --> 00:10:49.800]  養得大的只有兩個女兒
[00:10:49.800 --> 00:10:51.800]  所以怎樣都希望能夠跟個弟弟回來
[00:10:51.800 --> 00:10:53.800]  又被他跟了一個回來
[00:10:53.800 --> 00:10:54.800]  就是我舅父了
[00:10:55.800 --> 00:10:58.800]  人是很多裏面
[00:10:58.800 --> 00:11:00.800]  內心有很大的需要
[00:11:00.800 --> 00:11:05.800]  有些人很想兒子成材
[00:11:05.800 --> 00:11:06.800]  是不是
[00:11:06.800 --> 00:11:07.800]  很想女兒
[00:11:07.800 --> 00:11:08.800]  不要
[00:11:08.800 --> 00:11:10.800]  他說我沒要求 牧師
[00:11:10.800 --> 00:11:12.800]  我只要求一樣東西
[00:11:12.800 --> 00:11:13.800]  我希望我女兒
[00:11:13.800 --> 00:11:16.800]  能夠晚上回家睡覺就行了
[00:11:16.800 --> 00:11:21.800]  你看有多少父母
[00:11:21.800 --> 00:11:23.800]  他內心那個的難處
[00:11:23.800 --> 00:11:25.800]  他祈禱
[00:11:25.800 --> 00:11:26.800]  他盼望
[00:11:26.800 --> 00:11:28.800]  是得到內心的難處
[00:11:28.800 --> 00:11:30.800]  他裏面每一個人有不同的難處
[00:11:30.800 --> 00:11:34.800]  如果要再數下去
[00:11:34.800 --> 00:11:37.800]  真是可能個個都中的了
[00:11:37.800 --> 00:11:38.800]  可能有人跟我說
[00:11:38.800 --> 00:11:40.800]  牧師你為甚麼在港台講我
[00:11:40.800 --> 00:11:43.800]  有人跟我說
[00:11:43.800 --> 00:11:44.800]  牧師呀
[00:11:44.800 --> 00:11:47.800]  我的牧師在港台那裏去講我
[00:11:47.800 --> 00:11:52.800]  你這樣的case是很普遍的
[00:11:52.800 --> 00:11:55.800]  如有雷同實屬巧合
[00:11:55.800 --> 00:11:57.800]  搞到牧師在想
[00:11:57.800 --> 00:11:58.800]  糟了
[00:11:58.800 --> 00:12:00.800]  那我講不講得好呢
[00:12:00.800 --> 00:12:03.800]  我用不用例子好呢
[00:12:03.800 --> 00:12:10.800]  不過我做人都是數來我數去的
[00:12:10.800 --> 00:12:12.800]  我覺得對我就要做
[00:12:12.800 --> 00:12:14.800]  死就死罷了
[00:12:14.800 --> 00:12:17.800]  所以我不管那麼多了
[00:12:17.800 --> 00:12:20.800]  兄弟姐妹
[00:12:20.800 --> 00:12:23.800]  尼哥底姆為甚麼要來找耶穌
[00:12:23.800 --> 00:12:27.800]  是因為他看見這個耶穌的人物
[00:12:27.800 --> 00:12:29.800]  他沒有家型
[00:12:29.800 --> 00:12:30.800]  沒有美容
[00:12:30.800 --> 00:12:31.800]  沒有家底
[00:12:31.800 --> 00:12:32.800]  沒有背景
[00:12:32.800 --> 00:12:34.800]  甚至人家看他未必一定有學識
[00:12:34.800 --> 00:12:37.800]  他又沒有一份很高尚的職業
[00:12:37.800 --> 00:12:39.800]  他是竇木老的兒子
[00:12:39.800 --> 00:12:42.800]  是牧將的兒子
[00:12:42.800 --> 00:12:47.800]  他有甚麼呢
[00:12:47.800 --> 00:12:50.800]  但尼哥底姆當他去聽見
[00:12:50.800 --> 00:12:52.800]  他可能未親眼見過
[00:12:52.800 --> 00:12:54.800]  但他是一個法利賽人
[00:12:54.800 --> 00:12:56.800]  他的connection裏面
[00:12:56.800 --> 00:12:57.800]  其他的法利賽人
[00:12:57.800 --> 00:13:00.800]  他聽見他們可能親眼見過
[00:13:00.800 --> 00:13:03.800]  耶穌基督是能夠行神蹟奇事的
[00:13:03.800 --> 00:13:06.800]  甚至在聖經裏面
[00:13:06.800 --> 00:13:07.800]  在聖經裏面
[00:13:07.800 --> 00:13:10.800]  我今早還未去跑步
[00:13:10.800 --> 00:13:11.800]  我已經遲了起床
[00:13:11.800 --> 00:13:12.800]  但我都要去跑步
[00:13:12.800 --> 00:13:13.800]  但未跑步之前
[00:13:13.800 --> 00:13:16.800]  我將這個約翰福音第三章第一節
[00:13:16.800 --> 00:13:18.800]  看到第四章的尾
[00:13:18.800 --> 00:13:20.800]  再由頭到尾看一節
[00:13:20.800 --> 00:13:23.800]  但在約翰福音第二章的尾
[00:13:23.800 --> 00:13:24.800]  我再看上一點
[00:13:24.800 --> 00:13:27.800]  耶穌在耶路撒冷的預節的時候
[00:13:27.800 --> 00:13:29.800]  有許多人看見
[00:13:29.800 --> 00:13:30.800]  他所行的神蹟
[00:13:30.800 --> 00:13:32.800]  就信了他的名
[00:13:32.800 --> 00:13:34.800]  耶穌自己卻不信任他們
[00:13:34.800 --> 00:13:36.800]  因為他認識所有的人
[00:13:36.800 --> 00:13:39.800]  他用不著誰來證明人是怎樣的
[00:13:39.800 --> 00:13:42.800]  因為他自己認識人的內心
[00:13:42.800 --> 00:13:43.800]  弟兄姊妹
[00:13:43.800 --> 00:13:44.800]  在這裏聖經怎麽說
[00:13:44.800 --> 00:13:46.800]  很多人看見耶穌那裏
[00:13:46.800 --> 00:13:47.800]  行很多的神蹟騎士
[00:13:47.800 --> 00:13:50.800]  他們是沒有辦法去否認的
[00:13:50.800 --> 00:13:51.800]  因為一個看見不出奇
[00:13:51.800 --> 00:13:52.800]  兩個看見不出奇
[00:13:52.800 --> 00:13:53.800]  三個看見不出奇
[00:13:53.800 --> 00:13:54.800]  這麽多人看見
[00:13:54.800 --> 00:13:55.800]  還這麽多次看見
[00:13:55.800 --> 00:13:59.800]  他們沒有辦法不去相信
[00:13:59.800 --> 00:14:01.800]  這個是從神而來的
[00:14:01.800 --> 00:14:03.800]  但他們未知他是怎樣
[00:14:03.800 --> 00:14:07.800]  耶穌亦沒有表露他全身份出來
[00:14:07.800 --> 00:14:10.800]  因為他將要被釘在十字架上
[00:14:10.800 --> 00:14:12.800]  為人的罪去死
[00:14:12.800 --> 00:14:16.800]  他不是一開始出來傳道就告訴人
[00:14:16.800 --> 00:14:18.800]  他是一路一路講的
[00:14:18.800 --> 00:14:19.800]  講完之後
[00:14:19.800 --> 00:14:21.800]  初期他還要跟門徒說
[00:14:21.800 --> 00:14:26.800]  先不要告訴人
[00:14:26.800 --> 00:14:29.800]  在《馬可福音》有一個名稱
[00:14:29.800 --> 00:14:32.800]  神學上叫Messianic Secret
[00:14:32.800 --> 00:14:34.800]  是一個尼塞亞的秘密
[00:14:34.800 --> 00:14:35.800]  不是說不講
[00:14:35.800 --> 00:14:36.800]  不過事後未到
[00:14:36.800 --> 00:14:39.800]  耶穌基督的時間
[00:14:39.800 --> 00:14:41.800]  是他控制的
[00:14:41.800 --> 00:14:45.800]  時間是他控制的
[00:14:45.800 --> 00:14:46.800]  最近有人跟我說
[00:14:46.800 --> 00:14:47.800]  牧師呀
[00:14:47.800 --> 00:14:48.800]  我經常傳短訊給你
[00:14:48.800 --> 00:14:50.800]  我會不會煩到你
[00:14:50.800 --> 00:14:51.800]  我說看和不看
[00:14:51.800 --> 00:14:53.800]  是在我控制之下
[00:14:53.800 --> 00:14:54.800]  不是你控制
[00:14:54.800 --> 00:14:55.800]  你傳給我看
[00:14:55.800 --> 00:14:56.800]  看不看
[00:14:56.800 --> 00:14:57.800]  我決定
[00:14:57.800 --> 00:14:58.800]  不是你決定
[00:14:58.800 --> 00:15:01.800]  對方傳來一陣冷笑
[00:15:01.800 --> 00:15:06.800]  他就是說
[00:15:06.800 --> 00:15:07.800]  三十年前
[00:15:07.800 --> 00:15:08.800]  有個年青人問我
[00:15:08.800 --> 00:15:10.800]  關於時間運用
[00:15:10.800 --> 00:15:11.800]  我就這樣跟他說
[00:15:11.800 --> 00:15:14.800]  Time is under my control
[00:15:14.800 --> 00:15:15.800]  他說
[00:15:15.800 --> 00:15:16.800]  嘩
[00:15:16.800 --> 00:15:18.800]  你真是風騷
[00:15:18.800 --> 00:15:19.800]  他也不知道什麼叫風騷
[00:15:19.800 --> 00:15:20.800]  他就是說
[00:15:20.800 --> 00:15:21.800]  你真是厲害
[00:15:21.800 --> 00:15:25.800]  Time is under your control
[00:15:25.800 --> 00:15:27.800]  這裡就說
[00:15:27.800 --> 00:15:29.800]  很多人
[00:15:29.800 --> 00:15:30.800]  曾經說
[00:15:30.800 --> 00:15:31.800]  有許多人
[00:15:31.800 --> 00:15:33.800]  看見他所行的神蹟
[00:15:33.800 --> 00:15:34.800]  就信了他的名
[00:15:34.800 --> 00:15:36.800]  他們信是基於什麼
[00:15:36.800 --> 00:15:37.800]  是基於什麼
[00:15:37.800 --> 00:15:39.800]  是基於他們看見耶穌行神蹟的其次
[00:15:39.800 --> 00:15:41.800]  他們沒有辦法推諉
[00:15:41.800 --> 00:15:42.800]  弟兄姊妹
[00:15:42.800 --> 00:15:43.800]  要小心
[00:15:43.800 --> 00:15:45.800]  今天很多人很嚮往
[00:15:45.800 --> 00:15:47.800]  去看行神蹟的其次的事情
[00:15:47.800 --> 00:15:48.800]  看見之後
[00:15:48.800 --> 00:15:49.800]  他們甚至會去相信
[00:15:49.800 --> 00:15:51.800]  但是這個相信
[00:15:51.800 --> 00:15:53.800]  是不是耶穌所接受的相信呢
[00:15:53.800 --> 00:15:57.800]  是不是耶穌所接受
[00:15:57.800 --> 00:15:59.800]  所認可的相信呢
[00:15:59.800 --> 00:16:03.800]  神蹟的其次
[00:16:03.800 --> 00:16:05.800]  只可以告訴我們
[00:16:05.800 --> 00:16:06.800]  耶穌這個人物
[00:16:06.800 --> 00:16:07.800]  他真是從神而來的
[00:16:07.800 --> 00:16:08.800]  神的兒子
[00:16:08.800 --> 00:16:10.800]  So what
[00:16:10.800 --> 00:16:14.800]  神不是要我們去相信
[00:16:14.800 --> 00:16:16.800]  耶穌是神的兒子
[00:16:16.800 --> 00:16:17.800]  就是foot stop
[00:16:17.800 --> 00:16:19.800]  今時今日
[00:16:19.800 --> 00:16:20.800]  如果你回來教會
[00:16:20.800 --> 00:16:22.800]  相信這個基督教
