
[00:00:00.000 --> 00:00:05.900]  粉絲們,不知你對於賄送禮物的時候的感覺是怎樣呢?
[00:08:20.620 --> 00:08:22.700]  原來在一個恩典裏面
[00:08:22.700 --> 00:08:25.500]  接受饋贈這個人是在恩典裏面
[00:08:25.500 --> 00:08:28.860]  我們去看看第十節和第十一節講甚麼
[00:08:28.860 --> 00:08:30.780]  我們先看第十到第十一節講甚麼
[00:08:30.780 --> 00:08:33.020]  看完之後請聽我讀出好不好
[00:08:33.020 --> 00:08:36.300]  各位請給我讀出
[00:08:36.300 --> 00:08:40.700]  菲拉比書Philippians4:10
[00:08:40.700 --> 00:08:42.500]  我靠主大大地喜樂
[00:08:42.500 --> 00:08:46.220]  因為你們思念我的心如今又發生
[00:08:46.220 --> 00:08:48.260]  你們向來就思念我
[00:08:48.260 --> 00:08:51.140]  只是沒有得機會
[00:08:51.140 --> 00:08:53.100]  我並不是因缺乏
[00:08:53.100 --> 00:08:57.580]  說這話,我無論在甚麼境況都可以知足
[00:08:57.580 --> 00:09:00.140]  這是我已經學會了
[00:09:00.140 --> 00:09:01.860]  我靠主大大地喜樂
[00:09:01.860 --> 00:09:05.060]  因為你們思念我的心如今又發生
[00:09:05.060 --> 00:09:06.860]  你們向來就思念我
[00:09:06.860 --> 00:09:08.500]  只是沒有得機會
[00:09:08.500 --> 00:09:11.180]  我並不是因缺乏說這話
[00:09:11.180 --> 00:09:14.260]  我無論甚麼情況都會執著
[00:09:14.260 --> 00:09:16.580]  這是我已經學會了
[00:09:16.580 --> 00:09:18.620]  保羅在這裏講
[00:09:18.620 --> 00:09:21.260]  我要寫這封信給菲拉比教會
[00:09:21.260 --> 00:09:23.380]  我要寫這封信給菲拉比教會
[00:09:23.380 --> 00:09:25.860]  我是因為心裏有大大的喜樂
[00:09:25.860 --> 00:09:27.540]  因為我心裏有大大的喜樂
[00:09:27.540 --> 00:09:30.060]  但是這個喜樂是在主的裏面
[00:09:30.060 --> 00:09:32.140]  因為我這個喜樂是在主的裏面
[00:09:32.140 --> 00:09:33.180]  靠主的
[00:09:33.180 --> 00:09:34.300]  是靠著主的
[00:09:34.300 --> 00:09:36.180]  為甚麼我是說靠主
[00:09:36.180 --> 00:09:37.340]  我為甚麼是靠主呢
[00:09:37.340 --> 00:09:40.020]  因為我看見菲拉比教會
[00:09:40.020 --> 00:09:41.340]  你們原來一路
[00:09:41.340 --> 00:09:42.900]  因為我們大家是弟兄姊妹
[00:09:42.900 --> 00:09:44.300]  所以紀念我
[00:09:44.300 --> 00:09:46.420]  因為我又看中
[00:09:46.420 --> 00:09:48.420]  因為我們教會你們弟兄姊妹
[00:09:48.420 --> 00:09:50.900]  你們一直在紀念我
[00:09:50.900 --> 00:09:53.660]  你關心我是因為大家都在主裏面
[00:09:53.660 --> 00:09:56.940]  因為你關心我是因為我們大家都在主裏面
[00:09:56.940 --> 00:09:59.620]  我的介紹不是停在這裏
[00:09:59.620 --> 00:10:01.860]  這個介紹不是停留在這裏
[00:10:01.860 --> 00:10:04.060]  在第十四和十六節他繼續這樣講
[00:10:04.060 --> 00:10:05.620]  十四、十六節這樣講
[00:10:05.620 --> 00:10:07.660]  菲拉比教會怎樣紀念他呢
[00:10:07.660 --> 00:10:08.980]  菲拉比教會怎麼紀念他呢
[00:10:08.980 --> 00:10:11.580]  為甚麼他的紀念會使得保羅很喜樂呢
[00:10:11.580 --> 00:10:15.900]  為甚麼菲拉比教會紀念死的保羅
[00:10:15.900 --> 00:10:18.580]  然而你們和我同壽患難
[00:10:18.580 --> 00:10:21.340]  原是美是,菲拉比人啊
[00:10:21.340 --> 00:10:25.820]  你們也知道我初傳福音來了馬其頓的時候
[00:10:25.820 --> 00:10:27.580]  論到受受的事
[00:10:27.580 --> 00:10:29.100]  除了你們以外
[00:10:29.100 --> 00:10:31.780]  並沒有別的教會供給過我
[00:10:31.780 --> 00:10:33.980]  就算我再接收羅尼加
[00:10:33.980 --> 00:10:38.420]  你們也一次兩次的打發人供給我的需要
[00:10:38.420 --> 00:10:39.660]  第十四節
[00:10:39.660 --> 00:10:42.180]  原來你們和我同壽患難
[00:10:42.180 --> 00:10:43.260]  原是美是
[00:10:43.260 --> 00:10:44.260]  菲律賓人啊
[00:10:44.260 --> 00:10:47.740]  你們也知道我抽泉扶嬰離開
[00:10:47.740 --> 00:10:49.500]  你要馬其頓的時候
[00:10:49.500 --> 00:10:50.540]  論到受受的事
[00:10:50.540 --> 00:10:52.100]  除了你們以外
[00:10:52.100 --> 00:10:54.060]  沒有別的教會供給過我
[00:10:54.060 --> 00:10:56.220]  就算我在接收羅尼加
[00:10:56.220 --> 00:11:00.500]  你們也一次兩次打發人供給我的需要
[00:11:00.500 --> 00:11:03.580]  保羅發現到原來他作為一個
[00:11:03.580 --> 00:11:06.300]  菲拉比教會送禮來的接收者
[00:11:06.300 --> 00:11:07.420]  他作為
[00:11:07.420 --> 00:11:11.980]  保羅作為菲律賓教會送禮的收禮者
[00:11:11.980 --> 00:11:15.180]  菲拉比教會無時無刻都想著他
[00:11:15.180 --> 00:11:17.380]  菲律賓教會無時無刻都在思念他
[00:11:17.380 --> 00:11:20.260]  就算你和我一起受難也好
[00:11:20.260 --> 00:11:22.260]  你們和我在一起受難也好
[00:11:22.260 --> 00:11:23.540]  都是好事
[00:11:23.540 --> 00:11:24.580]  都是好事
[00:11:24.580 --> 00:11:25.300]  兄弟姐妹
[00:11:25.300 --> 00:11:26.420]  弟兄姐妹
[00:11:26.420 --> 00:11:28.980]  這種正正就是保羅最欣賞
[00:11:28.980 --> 00:11:30.980]  也最期望的關係
[00:11:30.980 --> 00:11:32.500]  這就是保羅最欣賞
[00:11:32.500 --> 00:11:33.900]  也最期望的關係
[00:11:33.900 --> 00:11:34.740]  他得到了
[00:11:34.740 --> 00:11:36.220]  他得到了
[00:11:36.220 --> 00:11:37.620]  這個應該叫做恩典
[00:11:37.620 --> 00:11:38.900]  這就是一個恩典
[00:11:38.900 --> 00:11:42.420]  我家人呢
[00:11:42.420 --> 00:11:43.940]  父母全部都在香港
[00:11:43.940 --> 00:11:46.740]  我家裡人全部都在香港
[00:11:47.420 --> 00:11:49.340]  在座應該有不少你的家人
[00:11:49.340 --> 00:11:50.860]  還在家鄉的地方
[00:11:50.860 --> 00:11:54.900]  在座的不少家人在家鄉
[00:11:54.900 --> 00:11:56.540]  有沒有多多打電話給他們呢
[00:11:56.540 --> 00:11:59.140]  有沒有多多打電話給他們呢
[00:11:59.140 --> 00:12:01.820]  我就經常打給我媽媽
[00:12:01.820 --> 00:12:02.660]  我爸爸
[00:12:02.660 --> 00:12:04.740]  我是經常打電話給我父母
[00:12:04.740 --> 00:12:05.620]  甚至我弟弟妹妹
[00:12:05.620 --> 00:12:06.740]  我經常打電話給他們
[00:12:06.740 --> 00:12:09.700]  我弟弟妹妹我也經常打電話給他們
[00:12:09.700 --> 00:12:10.500]  打給他們
[00:12:10.500 --> 00:12:12.380]  說話就沒什麼內容的
[00:12:12.380 --> 00:12:14.580]  跟他們講話沒有什麼內容
[00:12:14.580 --> 00:12:15.180]  應該這麼說
[00:12:15.180 --> 00:12:16.460]  沒什麼特定的內容
[00:12:16.460 --> 00:12:19.740]  應該說沒有什麼特定的內容
[00:12:19.740 --> 00:12:21.300]  只要你打個電話給他
[00:12:21.300 --> 00:12:22.740]  只要你打個電話給他們
[00:12:22.740 --> 00:12:24.460]  問他今天怎麼樣
[00:12:24.460 --> 00:12:27.380]  他就說你今天怎麼樣
[00:12:27.380 --> 00:12:28.740]  今天好冷
[00:12:28.740 --> 00:12:31.060]  他說今天好冷
[00:12:31.060 --> 00:12:32.060]  你接著說一句
[00:12:32.060 --> 00:12:34.020]  那記得要多穿一件衣服
[00:12:34.020 --> 00:12:37.540]  那就可能多穿一件衣服了
[00:12:37.540 --> 00:12:39.740]  我爸爸媽媽已經很開心了
[00:12:39.740 --> 00:12:42.940]  我爸爸媽媽已經非常開心了
[00:12:42.940 --> 00:12:46.740]  我有個女兒在滿地可讀書
[00:12:46.740 --> 00:12:50.780]  我有個女兒在滿地可讀書
[00:12:50.780 --> 00:12:52.620]  她每次每一刻都打個電話給我
[00:12:52.620 --> 00:12:55.700]  她每次每一刻都打個電話給我
[00:12:55.700 --> 00:12:57.340]  我做爸爸也是很緊張的
[00:12:57.340 --> 00:12:58.300]  我做父親也是很緊張的
[00:12:58.300 --> 00:12:59.740]  我也很緊張子女
[00:12:59.740 --> 00:13:01.060]  我很緊張
[00:13:01.060 --> 00:13:02.540]  她打給我說什麼事
[00:13:02.540 --> 00:13:05.260]  她打給我說什麼事
[00:13:05.260 --> 00:13:07.220]  我女兒就說沒事啊爸爸
[00:13:07.220 --> 00:13:08.380]  沒什麼事啊
[00:13:08.380 --> 00:13:09.900]  想問一下你看看你怎麼樣
[00:13:09.900 --> 00:13:12.060]  就是想問問你怎麼樣
[00:13:12.060 --> 00:13:14.180]  我就告訴她昨晚睡不著
[00:13:14.180 --> 00:13:15.820]  昨晚沒睡好
[00:13:15.820 --> 00:13:17.140]  我的女兒就說
[00:13:17.140 --> 00:13:18.060]  沒關係啦
[00:13:18.060 --> 00:13:19.620]  你累了就休息一下
[00:13:19.620 --> 00:13:21.700]  不重要啦
[00:13:21.700 --> 00:13:24.580]  你要累了就再躺一下吧
[00:13:24.580 --> 00:13:26.820]  你根本不想再放這個電話
[00:13:26.820 --> 00:13:29.060]  你根本就不想再放這個電話
[00:13:29.060 --> 00:13:30.860]  為什麼
[00:13:30.860 --> 00:13:33.100]  因為那種關係被建立在上面
[00:13:33.100 --> 00:13:34.900]  因為這個關係被建立起來
[00:13:34.900 --> 00:13:36.780]  不是因為電話的緣故
[00:13:36.780 --> 00:13:38.060]  不是因為電話的緣故
[00:13:38.060 --> 00:13:41.340]  而是她的關心力度在裡面
[00:13:41.340 --> 00:13:43.260]  她的關心力度在我心裡面
[00:13:43.260 --> 00:13:45.700]  菲律賓教會和保羅的關係就是這樣
[00:13:45.700 --> 00:13:48.380]  菲律賓教會與保羅的關係就是這樣
[00:13:48.380 --> 00:13:49.980]  以前沒有WeChat
[00:13:49.980 --> 00:13:51.140]  以前沒有WeChat
[00:13:51.140 --> 00:13:52.300]  以前沒有WhatsApp
[00:13:52.300 --> 00:13:53.140]  沒有WhatsApp
[00:13:53.140 --> 00:13:54.460]  也沒有傳到電話
[00:13:54.460 --> 00:13:56.260]  也沒有傳到電話
[00:13:56.260 --> 00:13:59.700]  唯有就派人帶信件
[00:13:59.700 --> 00:14:01.660]  唯有派人帶信件
[00:14:01.660 --> 00:14:05.260]  保羅當時和菲律賓教會就是這樣的關係
[00:14:05.260 --> 00:14:07.260]  保羅和菲律賓教會就是這個關係
[00:14:07.260 --> 00:14:10.020]  不會收到菲律賓教會的情況
[00:14:10.020 --> 00:14:11.700]  不會收到菲律賓教會的情況
[00:14:11.700 --> 00:14:12.860]  她就很擔憂
[00:14:12.860 --> 00:14:13.740]  就很擔憂
[00:14:13.740 --> 00:14:14.820]  但又關心
[00:14:14.820 --> 00:14:16.860]  但是也開心
[00:14:16.860 --> 00:14:17.940]  但是也開心
[00:14:17.940 --> 00:14:19.260]  因為見到對方
[00:14:19.260 --> 00:14:19.900]  你知道對方
[00:14:19.900 --> 00:14:20.900]  在菲律賓教會
[00:14:20.900 --> 00:14:22.820]  在很遠的馬其頓的地方裡面
[00:14:22.820 --> 00:14:24.660]  在很遠的馬其頓的地方
[00:14:24.660 --> 00:14:28.740]  關心著我這個在羅馬被囚禁的保羅
[00:14:28.740 --> 00:14:33.100]  關心著我這個在羅馬被囚禁的保羅
[00:14:33.100 --> 00:14:35.260]  我肯定保羅
[00:14:35.260 --> 00:14:38.820]  就算你給他一千雙黃金
[00:14:38.820 --> 00:14:41.860]  我相信保羅一千雙黃金
[00:14:41.860 --> 00:14:43.940]  他都不會賣這份的關係
[00:14:43.940 --> 00:14:45.140]  他都不會賣這份關係
[00:14:45.140 --> 00:14:49.140]  因為這個是上帝給保羅和菲律賓教會
[00:14:49.140 --> 00:14:50.980]  在主裡面的恩典
[00:14:50.980 --> 00:14:53.620]  因為上帝給保羅和菲律賓教會
[00:14:53.620 --> 00:14:54.980]  在主裡面的恩典
[00:14:54.980 --> 00:14:55.940]  但是留意一下前輩
[00:14:55.940 --> 00:14:57.140]  這個恩典不是停在
[00:14:57.140 --> 00:14:58.940]  只是在感情上面
[00:14:58.940 --> 00:15:01.140]  就是不停地在感情上面
[00:15:01.140 --> 00:15:03.460]  而是由實際的生命改變了
[00:15:03.460 --> 00:15:05.420]  而是由實際的生命的改變
[00:15:05.420 --> 00:15:06.500]  我想問一下大家
[00:15:06.500 --> 00:15:07.620]  我想問一下大家
[00:15:07.620 --> 00:15:10.060]  你怎麼看我做牧師的呢?
[00:15:10.060 --> 00:15:12.620]  你怎麼看我做牧師的呢?
[00:15:12.620 --> 00:15:13.700]  你是不是認為
[00:15:13.700 --> 00:15:16.820]  牧師你一定是靈性比我強的呢?
[00:15:16.820 --> 00:15:19.020]  是不是牧師你的靈性一定比我強呢?
[00:15:19.020 --> 00:15:21.380]  你應該所向披靡的
[00:15:21.380 --> 00:15:22.900]  什麼困難事情
[00:15:22.900 --> 00:15:25.900]  你都能夠按神的說話迎刃而解
[00:15:25.900 --> 00:15:26.460]  對不對?
