
[00:00:00.000 --> 00:00:02.000]  各位電影師妹,願你平安
[00:19:24.000 --> 00:19:29.000]  沒錯,在二弗所書第五章二十二至二十三節是這樣說的
[00:19:30.000 --> 00:19:33.000]  妻子的要信服自己的丈夫,如同信服主
[00:19:33.000 --> 00:19:40.000]  因為丈夫是妻子的頭,如同基督是教會的頭,他又是教會全體的救主
[00:19:40.000 --> 00:19:46.000]  剛才我們看到,丈夫與妻子的地位是完全平等的
[00:19:46.000 --> 00:19:50.000]  這樣,丈夫是妻子的頭是什麼意思呢?
[00:19:50.000 --> 00:19:53.000]  做頭的就有帶領的責任
[00:19:53.000 --> 00:19:59.000]  一個家裡面總需要有一個人去做代表
[00:20:00.000 --> 00:20:06.000]  每個家都有一個性別,那個性別都是跟著丈夫或父親的
[00:20:06.000 --> 00:20:11.000]  但這不等於丈夫的地位比妻子高
[00:20:11.000 --> 00:20:17.000]  反之,做頭、做帶領的就有以下這個責任
[00:20:17.000 --> 00:20:21.000]  讓我們一起讀馬太福音第二十章二十七至二十八節
[00:20:22.000 --> 00:20:40.000]  主耶穌告訴我們,如果我們要做帶領、做頭的話,就必先要做其他人的服人
[00:20:40.000 --> 00:20:43.000]  不僅如此,耶穌更要自己做一個例子
[00:20:43.000 --> 00:20:48.000]  祂來是要服侍我們,甚至為我們寫命,作了我們的贖駕
[00:20:49.000 --> 00:20:57.000]  在二弗索書第五章二十五節說,你們作丈夫的要愛你們的妻子,正如基督愛教會,為教會寫記
[00:20:57.000 --> 00:21:02.000]  在這三段經文裡面,我們看到,耶穌基督是教會的頭
[00:21:02.000 --> 00:21:09.000]  做頭的就要服侍人,為人寫命,基督愛教會就為教會寫命
[00:21:09.000 --> 00:21:14.000]  這些經文可以讓我們明白,丈夫是妻子的頭是什麼意思
[00:21:15.000 --> 00:21:22.000]  基督耶穌是教會的頭,他就愛教會,作教會的服人,為教會寫記
[00:21:22.000 --> 00:21:28.000]  同樣,丈夫是妻子的頭,如同基督是教會的頭
[00:21:28.000 --> 00:21:37.000]  丈夫就要愛妻子,就像基督愛教會一樣,丈夫就要愛妻子,作妻子的服人,為她寫記
[00:21:37.000 --> 00:21:43.000]  在經文裡面,我們看到,丈夫是妻子的頭,不是說丈夫的地位比妻子高
[00:21:44.000 --> 00:21:47.000]  而是告訴丈夫,他的責任就是愛妻子
[00:21:47.000 --> 00:21:54.000]  這經文也告訴我們,愛妻子是什麼意思,就是作妻子的服人,為她寫記
[00:21:54.000 --> 00:22:02.000]  妻子的責任就是要信服丈夫,在心裡面自願的聽從丈夫,尊重他,幫助他
[00:22:02.000 --> 00:22:05.000]  當他有需要的時候,甚至擔起他的責任
[00:22:05.000 --> 00:22:11.000]  丈夫的責任就是愛妻子,作妻子的服人,甚至為他寫記
[00:22:12.000 --> 00:22:16.000]  夫妻是透過這樣的關係去侍奉主耶穌
[00:22:16.000 --> 00:22:21.000]  你可能會問,如果夫妻沒有了地位上的分別
[00:22:21.000 --> 00:22:27.000]  為什麼妻子要信服丈夫,為什麼丈夫不可以信服妻子呢?
[00:22:27.000 --> 00:22:32.000]  為什麼要丈夫愛妻子,為什麼不可以叫妻子愛丈夫呢?
[00:22:32.000 --> 00:22:38.000]  簡單來說,因為神知道很多丈夫愛妻子愛得不夠
[00:22:39.000 --> 00:22:43.000]  也有很多妻子不願意信服自己的丈夫
[00:22:43.000 --> 00:22:50.000]  但是還有一個很基本的問題,很基本的原因,這是夫妻之別
[00:22:50.000 --> 00:22:55.000]  有些事情,丈夫特別需要在妻子那裡得到
[00:22:55.000 --> 00:23:00.000]  也有些事情,妻子特別希望在丈夫那裡得到
[00:23:00.000 --> 00:23:03.000]  首先讓我們看看,丈夫的需要
[00:23:04.000 --> 00:23:10.000]  心理學研究指出,大部分的男性都是偏向於理性
[00:23:10.000 --> 00:23:14.000]  對於他們最重要的是事業上的成就
[00:23:14.000 --> 00:23:19.000]  為什麼呢?因為他們想得到其他人的尊重
[00:23:19.000 --> 00:23:24.000]  也有這個原因,他們最不喜歡的是其他人的批評
[00:23:24.000 --> 00:23:31.000]  也有這個原因,他們希望在妻子那裡得到的就是無條件的接納
[00:23:32.000 --> 00:23:35.000]  所以他們需要妻子的信服
[00:23:35.000 --> 00:23:38.000]  那些妻子需要什麼呢?
[00:23:38.000 --> 00:23:42.000]  大部分的女性都是偏向於感情
[00:23:42.000 --> 00:23:47.000]  對他們來說最重要的是人與人之間的關係
[00:23:47.000 --> 00:23:51.000]  為什麼呢?因為他們需要其他人的痛惜
[00:23:51.000 --> 00:23:55.000]  也有這個原因,他們最不喜歡的是其他人的忽略
[00:23:55.000 --> 00:24:01.000]  也有這個原因,他們最希望在丈夫的心裡佔首位
[00:24:02.000 --> 00:24:06.000]  所以他們最需要丈夫的愛
[00:24:06.000 --> 00:24:11.000]  知道夫妻的分別,我們就可以明白為什麼
[00:24:11.000 --> 00:24:14.000]  丈夫和妻子有很多不同的地方
[00:24:14.000 --> 00:24:22.000]  打個比方,當有問題的時候,丈夫就不太願意說出來
[00:24:22.000 --> 00:24:25.000]  因為怕別人知道,為什麼呢?
[00:24:25.000 --> 00:24:30.000]  因為丈夫需要其他人的尊重,怕別人的批評
[00:24:31.000 --> 00:24:32.000]  也需要妻子的尊重
[00:24:32.000 --> 00:24:35.000]  因為這些原因,我就可以明白
[00:24:35.000 --> 00:24:39.000]  為什麼很多丈夫開車的時候,當失了路
[00:24:39.000 --> 00:24:42.000]  就不願意停下來
[00:24:42.000 --> 00:24:47.000]  不願意停下來問路
[00:24:47.000 --> 00:24:50.000]  特別是太太在旁邊的時候
[00:24:50.000 --> 00:24:52.000]  為什麼我會知道呢?
[00:24:52.000 --> 00:24:56.000]  因為我就是很多丈夫的其中之一
[00:24:56.000 --> 00:24:59.000]  那妻子又如何呢?
[00:25:00.000 --> 00:25:01.000]  她最怕別人忽略她
[00:25:01.000 --> 00:25:06.000]  如果他們有問題,就會盡量找機會跟其他人說
[00:25:06.000 --> 00:25:09.000]  特別是希望有丈夫的關心
[00:25:09.000 --> 00:25:12.000]  我們就可以明白,為什麼很多太太
[00:25:12.000 --> 00:25:16.000]  當丈夫下班回家的時候
[00:25:16.000 --> 00:25:21.000]  不希望他們做其他的事,好像看電視、上電腦
[00:25:21.000 --> 00:25:24.000]  希望丈夫能夠跟她聊天
[00:25:24.000 --> 00:25:26.000]  為什麼我會知道呢?
[00:25:26.000 --> 00:25:29.000]  因為我太太經常跟我說,我不跟她聊天
[00:25:31.000 --> 00:25:33.000]  如果我們知道
[00:25:33.000 --> 00:25:36.000]  這些是丈夫和妻子不同的需要
[00:25:36.000 --> 00:25:38.000]  就會更加容易明白
[00:25:38.000 --> 00:25:40.000]  為什麼聖經要妻子信服丈夫
[00:25:40.000 --> 00:25:42.000]  丈夫要愛妻子
[00:25:42.000 --> 00:25:44.000]  弟兄姊妹
[00:25:44.000 --> 00:25:49.000]  信服丈夫,愛妻子是神給每對夫妻的命令
[00:25:49.000 --> 00:25:51.000]  為什麼呢?
[00:25:51.000 --> 00:25:53.000]  因為神創造我們
[00:25:53.000 --> 00:25:57.000]  祂當然知道我們欠缺和需要的地方
[00:25:58.000 --> 00:26:01.000]  也告訴我們配偶去補我們的不足
[00:26:01.000 --> 00:26:04.000]  我首先跟妻子說
[00:26:04.000 --> 00:26:07.000]  妻子們
[00:26:07.000 --> 00:26:11.000]  神要太太信服丈夫
[00:26:11.000 --> 00:26:14.000]  是因為丈夫需要你們的尊重
[00:26:14.000 --> 00:26:16.000]  為什麼要信服呢?
[00:26:16.000 --> 00:26:20.000]  她做得好的時候,多讚賞她
[00:26:20.000 --> 00:26:23.000]  甚至她做得不太好
[00:26:23.000 --> 00:26:26.000]  也要找機會去欣賞她
[00:26:27.000 --> 00:26:30.000]  當她不如意的時候
[00:26:30.000 --> 00:26:32.000]  多給她一些鼓勵
[00:26:32.000 --> 00:26:34.000]  比起女性
[00:26:34.000 --> 00:26:38.000]  大部分的男性都是比較粗枝大葉
[00:26:38.000 --> 00:26:41.000]  不夠細心、褻瀆、出錯
[00:26:41.000 --> 00:26:48.000]  但是,丈夫不需要太太一鵝夜鵝地去改造他
[00:26:48.000 --> 00:26:51.000]  他的性格是神造的
[00:26:51.000 --> 00:26:54.000]  太太也沒有能力去改造
[00:26:55.000 --> 00:26:57.000]  丈夫需要的是太太的接受
[00:26:57.000 --> 00:26:59.000]  當他有錯的時候
[00:26:59.000 --> 00:27:02.000]  特別是有其他人在旁邊的時候
[00:27:02.000 --> 00:27:05.000]  請你避免當眾批評丈夫
[00:27:05.000 --> 00:27:10.000]  另外,一個丈夫希望在太太那裡得到的
[00:27:10.000 --> 00:27:13.000]  就是太太能夠體貼他生理上的需要
[00:27:13.000 --> 00:27:15.000]  不知道大家有沒有聽過
[00:27:15.000 --> 00:27:18.000]  得著丈夫的胃
[00:27:18.000 --> 00:27:21.000]  就可以得到他的心
[00:27:22.000 --> 00:27:25.000]  太太煮的菜好吃
[00:27:25.000 --> 00:27:30.000]  那些丈夫就會覺得太太是信服他的
[00:27:30.000 --> 00:27:32.000]  為什麼我知道呢?
