
[00:00:00.000 --> 00:00:02.940]  各位電視媒我們今天會接續再思想
[00:01:31.600 --> 00:01:35.240]  現在在神面前來安息
[00:01:35.240 --> 00:01:36.680]  但是當你讀聖經的時候
[00:01:36.680 --> 00:01:38.920]  你會發覺聖經裡說的一件事情
[00:01:38.920 --> 00:01:43.920]  就是我們在這一天停止了日常的工作
[00:01:43.920 --> 00:01:46.480]  包括了我們的家人
[00:01:46.480 --> 00:01:50.920]  當時照顧他們的勞僕、婢女、生畜
[00:01:50.920 --> 00:01:56.360]  以及其他寄居的人在這一天不做任何的工作
[00:01:56.360 --> 00:01:59.120]  但為什麼要不做任何的工作呢?
[00:01:59.120 --> 00:02:01.040]  原因在哪裡呢?
[00:02:01.040 --> 00:02:02.880]  接著的第十一節
[00:02:02.880 --> 00:02:04.800]  大家剛才讀的時候都會留意
[00:02:04.800 --> 00:02:07.160]  開始有一個連接詞
[00:02:07.160 --> 00:02:08.240]  是什麼?
[00:02:08.240 --> 00:02:10.040]  是「因為」
[00:02:10.040 --> 00:02:11.320]  為什麼要這樣做?
[00:02:11.320 --> 00:02:12.520]  因為六天之內
[00:02:12.520 --> 00:02:16.400]  耶和華造天地、海和其中的萬物
[00:02:16.400 --> 00:02:20.640]  第七天就安息了
[00:02:20.640 --> 00:02:23.400]  聖經提到因為神創造天地之後
[00:02:23.400 --> 00:02:24.920]  祂安息了
[00:02:24.920 --> 00:02:29.800]  所以祂吩咐我們安息
[00:02:29.800 --> 00:02:31.720]  我們有些時候會很奇怪
[00:02:31.720 --> 00:02:35.480]  為什麼神第七天會休息呢?
[00:02:35.480 --> 00:02:40.400]  是不是這六天創造之工很疲倦?
[00:02:40.400 --> 00:02:42.280]  不行了,要休息
[00:02:42.280 --> 00:02:45.480]  所以神要休息呢?
[00:02:45.480 --> 00:02:46.720]  當然大家都會知道
[00:02:46.720 --> 00:02:49.880]  聖經清楚說創造地極極主
[00:02:49.880 --> 00:02:52.960]  「並不疲乏也不困倦」
[00:02:52.960 --> 00:02:55.520]  祂不會累
[00:02:55.520 --> 00:03:00.760]  因此為什麼祂會停止祂休息呢?
[00:03:00.760 --> 00:03:02.040]  或者我們這個時候
[00:03:02.040 --> 00:03:06.160]  適合再看《創世紀》裡面的第一章
[00:03:06.160 --> 00:03:10.840]  去明白《創世紀》所提的創造是怎樣
[00:03:10.840 --> 00:03:15.360]  我們會明白為什麼神在當時會休息
[00:03:15.360 --> 00:03:17.040]  在《創世紀》第一章第一節
[00:03:17.040 --> 00:03:18.520]  大家一定熟悉的
[00:03:18.520 --> 00:03:22.000]  「起初神創造天地地是空虛混沌
[00:03:22.000 --> 00:03:25.120]  深淵上面一片黑暗
[00:03:25.120 --> 00:03:29.240]  神的靈魂行在水面上」
[00:03:29.240 --> 00:03:32.640]  你會留意到當神創造天地之先
[00:03:32.640 --> 00:03:35.400]  並不是空無一物的
[00:03:35.400 --> 00:03:37.600]  聖經提到有三種的情況
[00:03:37.600 --> 00:03:42.520]  空虛混沌、深淵和黑暗
[00:03:42.520 --> 00:03:45.720]  空虛混沌這個詞句
[00:03:45.720 --> 00:03:49.720]  在《玉聖經》另外出現了兩次
[00:03:49.720 --> 00:03:51.960]  這兩次所描述的狀況
[00:03:51.960 --> 00:03:56.680]  都是講述一些很廢置的處境
[00:03:56.680 --> 00:03:59.040]  或者說是一些很荒蕪的狀況
[00:03:59.040 --> 00:04:04.040]  甚至是講述在戰爭之後那種敗落的情況
[00:04:04.040 --> 00:04:06.800]  這個是空虛混沌
[00:04:06.800 --> 00:04:08.600]  至於提到深淵
[00:04:08.600 --> 00:04:12.920]  深淵是講述在地面上的紅紅的大水
[00:04:12.920 --> 00:04:15.000]  汪洋的大水
[00:04:15.000 --> 00:04:17.880]  但希伯來人一讀這句說話就很清楚知道
[00:04:17.880 --> 00:04:21.400]  這句說話是一個邪惡的象徵
[00:04:21.400 --> 00:04:24.400]  所以深淵是講述邪惡的
[00:04:24.400 --> 00:04:26.840]  接著已經提到黑暗
[00:04:26.840 --> 00:04:29.400]  原來的文字同樣表達出一種
[00:04:29.400 --> 00:04:35.320]  充滿恐怖幽暗的一種狀況
[00:04:35.320 --> 00:04:38.080]  所以在神創造天地的時候
[00:04:38.080 --> 00:04:42.520]  這個大地是空虛混沌
[00:04:42.520 --> 00:04:47.520]  邪惡充滿和黑暗的狀況
[00:04:47.520 --> 00:04:48.680]  在這個狀況之下
[00:04:48.680 --> 00:04:51.720]  聖經講到神創造天地
[00:04:51.720 --> 00:04:55.160]  當我們有機會接觸到聖經學者
[00:04:55.160 --> 00:04:57.080]  李孜敬牧師
[00:04:57.080 --> 00:04:58.800]  他在很多經文很多處地方
[00:04:58.800 --> 00:05:02.720]  都寫下對這段經文的一個理解
[00:05:02.720 --> 00:05:04.640]  他很清楚讓我們知道
[00:05:04.640 --> 00:05:07.840]  當神來講述祂創造天地的時候
[00:05:07.840 --> 00:05:11.800]  聖經的經文是一個很平衡的結構
[00:05:11.800 --> 00:05:15.280]  講到第一天、第四天、第二天
[00:05:15.280 --> 00:05:16.920]  第五天、第三天、第六天
[00:05:16.920 --> 00:05:20.320]  都是一種相關的創造
[00:05:20.320 --> 00:05:23.280]  而三方面相關的創造
[00:05:23.280 --> 00:05:26.320]  是對應著三方面的
[00:05:26.320 --> 00:05:29.440]  邪惡和黑暗的事情
[00:05:29.440 --> 00:05:30.920]  當我們稍為看看它的時候
[00:05:30.920 --> 00:05:32.080]  你就了解
[00:05:32.080 --> 00:05:34.400]  聖經講到第一天、第四天
[00:05:34.400 --> 00:05:38.800]  神分別做了光和光體
[00:05:38.800 --> 00:05:41.200]  但是在創造裡面讓我們看到
[00:05:41.200 --> 00:05:45.280]  神是驅逐了那些恐怖的黑暗
[00:05:45.280 --> 00:05:51.520]  將黑暗變成一些可以安睡的晚上
[00:05:51.520 --> 00:05:54.720]  當祂第二天、第五天做了空氣
[00:05:54.720 --> 00:05:59.200]  和飛擒海族、海中的生物
[00:05:59.200 --> 00:06:02.400]  但是那個時候同時將邪惡的深淵
[00:06:02.400 --> 00:06:07.240]  變為了天空和下地的海洋
[00:06:07.240 --> 00:06:09.120]  是將祂分別出來
[00:06:09.120 --> 00:06:13.840]  但是成為了人可安居的地方
[00:06:13.840 --> 00:06:17.120]  第三、第六天分別做了大地
[00:06:17.120 --> 00:06:22.800]  和動植物和各種的生物、人類
[00:06:22.800 --> 00:06:25.120]  但是在其中很清楚講了一件事情
[00:06:25.120 --> 00:06:29.520]  神在各岸他們的類別來創造
[00:06:29.520 --> 00:06:33.160]  各重其類這個字出現了五次
[00:06:33.160 --> 00:06:35.720]  很明顯就是神將空虛、混沌
[00:06:35.720 --> 00:06:38.000]  轉為秩序
[00:06:38.000 --> 00:06:42.480]  混亂的環境成為有秩序的一個環境
[00:06:42.480 --> 00:06:44.680]  這個是神的創造
[00:06:44.680 --> 00:06:46.400]  所以當我們這樣去了解的時候
[00:06:46.400 --> 00:06:47.600]  你會發覺聖經所講
[00:06:47.600 --> 00:06:50.400]  不單單講神創造的過程
[00:06:50.400 --> 00:06:52.680]  祂的步驟是怎樣做
[00:06:52.680 --> 00:06:55.840]  更講到上帝祂剋聖了邪惡
[00:06:55.840 --> 00:06:59.360]  將一切的混亂轉為了秩序
[00:06:59.360 --> 00:07:02.160]  這個是創造之功
[00:07:02.160 --> 00:07:03.800]  所以你讀到聖經的時候
[00:07:03.800 --> 00:07:08.800]  創世紀第二章講到神第七天
[00:07:08.800 --> 00:07:12.080]  已經完成了造物之功
[00:07:12.080 --> 00:07:15.240]  就在第七天安息了
[00:07:15.240 --> 00:07:16.560]  聖經提到是當天
[00:07:16.560 --> 00:07:19.720]  神已經完成了一切造物之功
[00:07:19.720 --> 00:07:25.880]  也意味著神讓這些一切已經是圓滿作成
[00:07:25.880 --> 00:07:26.920]  所以你記得聖經講到
[00:07:26.920 --> 00:07:31.600]  神看著這些一切都是甚好
[00:07:31.600 --> 00:07:35.440]  「甚好」意味著已經是非常之圓滿
[00:07:35.440 --> 00:07:38.800]  不需要再做些其他
[00:07:38.800 --> 00:07:41.760]  因此祂安息了
[00:07:41.760 --> 00:07:45.080]  這個安息表達出那種德性
[00:07:45.080 --> 00:07:47.360]  那種的完全
[00:07:47.360 --> 00:07:50.360]  那種的拯救
[00:07:50.360 --> 00:07:52.720]  在過程當中神安息了
[00:07:52.720 --> 00:07:58.720]  而祂因此就叫我們都守安息
[00:07:58.720 --> 00:08:01.800]  當我們讀到這些經文的時候
[00:08:01.800 --> 00:08:03.560]  可能我們都覺得很熟悉
[00:08:03.560 --> 00:08:04.960]  我們每次都會知道
[00:08:04.960 --> 00:08:05.840]  聖經一開始就說
[00:08:05.840 --> 00:08:08.480]  「起初神創造天地」
[00:08:08.480 --> 00:08:12.760]  但頂多當你再小心想一想
[00:08:12.760 --> 00:08:16.840]  「起初神創造天地」
[00:08:16.840 --> 00:08:19.560]  你會體會我們今天是一個世界
[00:08:19.560 --> 00:08:22.480]  這個世界充滿著各種的罪惡
[00:08:22.480 --> 00:08:24.800]  有很多戰爭、地震
[00:08:24.800 --> 00:08:28.320]  很多人凶險的那種行為
[00:08:28.320 --> 00:08:31.560]  很多政權敗壞的表現
[00:08:31.560 --> 00:08:34.960]  有時候你會很不開心
[00:08:34.960 --> 00:08:37.160]  有時候問為什麼這些邪惡的力量
[00:08:37.160 --> 00:08:41.720]  還未完全徹底消滅
[00:08:41.720 --> 00:08:45.640]  但是你想到「起初神創造天地」
[00:08:45.640 --> 00:08:47.640]  你就知道這位上帝
[00:08:47.640 --> 00:08:50.440]  有一位上帝他在黑暗當中
[00:08:50.440 --> 00:08:53.440]  他是創造了美善
[00:08:53.440 --> 00:08:56.240]  他在黑暗當中帶來了拯救
[00:08:56.240 --> 00:09:00.520]  而最終他要得盛一切一切的邪惡
[00:09:00.520 --> 00:09:06.720]  這正是神創造天地帶出來的重要訊息
[00:09:06.720 --> 00:09:10.000]  大家都一定唱過
[00:09:10.000 --> 00:09:12.400]  《這是天賦世界》這首詩歌
[00:09:12.400 --> 00:09:13.600]  你記得嗎
[00:09:13.600 --> 00:09:15.320]  說到神的創造
[00:09:15.320 --> 00:09:17.720]  但是到詩歌第三節的時候
[00:09:17.720 --> 00:09:19.440]  突然間詩歌就說
[00:09:19.440 --> 00:09:26.680]  「黑暗勢力雖然猖狂,天賦仍然作王」
[00:09:26.680 --> 00:09:29.880]  他仍然作王,他仍然掌權
[00:09:29.880 --> 00:09:31.040]  所以詩歌接著說
[00:09:31.040 --> 00:09:36.800]  「這是天賦世界,我心不必憂傷」
[00:09:36.800 --> 00:09:39.360]  不用憂傷,不用難過
[00:09:39.360 --> 00:09:41.360]  因為這是天賦世界
[00:09:41.360 --> 00:09:45.560]  祂掌權,因此你可以安息
[00:09:45.560 --> 00:09:46.880]  面對邪惡的事情
[00:09:46.880 --> 00:09:50.400]  面對很多世界上的衝擊
[00:09:50.400 --> 00:09:53.600]  你的心仍然可以安息
[00:09:53.600 --> 00:09:56.200]  有人用英文一句話說
[00:09:56.200 --> 00:09:58.240]  當你認識神的時候
[00:09:58.240 --> 00:10:02.480]  你可以rest in His sovereignty
[00:10:02.480 --> 00:10:04.920]  在祂的掌權當中
[00:10:04.920 --> 00:10:06.480]  你知道祂掌管一切
[00:10:06.480 --> 00:10:09.880]  你要知道祂最終要盛過一切的邪惡
[00:10:09.880 --> 00:10:13.440]  因此你可以安息在裡面
[00:10:13.440 --> 00:10:16.200]  我們讀詩編46篇
[00:10:16.200 --> 00:10:17.880]  大家記得的
[00:10:17.880 --> 00:10:19.800]  「你們要休息」
[00:10:19.800 --> 00:10:25.040]  接著「要知道我是神」
[00:10:25.040 --> 00:10:26.160]  神話讓我們知道
[00:10:26.160 --> 00:10:28.040]  你們可以休息的
[00:10:28.040 --> 00:10:30.640]  但是關鍵就是你要知道
[00:10:30.640 --> 00:10:32.280]  知道什麼?
[00:10:32.280 --> 00:10:35.600]  知道神是神
[00:10:35.600 --> 00:10:37.840]  祂是掌管萬有的
[00:10:37.840 --> 00:10:42.480]  沒有任何的勢力能夠超過祂
[00:10:42.480 --> 00:10:43.960]  因此知道祂的掌權
[00:10:43.960 --> 00:10:46.760]  祂又掌管我們人生的每一步
[00:10:46.760 --> 00:10:49.480]  因此我們可以休息
[00:10:49.480 --> 00:10:51.200]  可以順靠祂
[00:10:51.200 --> 00:10:54.200]  可以等候祂
[00:10:54.200 --> 00:10:57.520]  當天父祂在第七天休息的時候
[00:10:57.520 --> 00:11:01.400]  其實祂是宣告祂的德性
[00:11:01.400 --> 00:11:05.120]  因為祂已經成全了一切
[00:11:05.120 --> 00:11:09.040]  祂又吩咐祂的子民要去安息
[00:11:09.040 --> 00:11:12.360]  要我們知道不是我們
[00:11:12.360 --> 00:11:14.640]  不是靠我們做什麼工作
[00:11:14.640 --> 00:11:16.800]  可以成全拯救
[00:11:16.800 --> 00:11:19.640]  可以成全一切
[00:11:19.640 --> 00:11:23.280]  所以當我們學習放下工作的時候
[00:11:23.280 --> 00:11:26.440]  其實是在見證這位創造主
[00:11:26.440 --> 00:11:28.960]  這位拯救者的旨意
[00:11:28.960 --> 00:11:31.360]  是必定會成全的
[00:11:31.360 --> 00:11:33.840]  我們在放下自己的工作
[00:11:33.840 --> 00:11:36.200]  去見證神的工作
[00:11:36.200 --> 00:11:38.800]  去見證祂的作為
[00:11:38.800 --> 00:11:42.360]  所以你會發覺在聖經裡講述到安息的時候
[00:11:42.360 --> 00:11:46.920]  是直接跟創世、創造是相連繫
[00:11:46.920 --> 00:11:48.120]  也讓我們知道
[00:11:48.120 --> 00:11:53.920]  上帝在祂的創造裡已經成就一切
[00:11:53.920 --> 00:11:55.560]  我們再看
[00:11:55.560 --> 00:11:57.080]  當剛才我們讀聖經的時候
[00:11:57.080 --> 00:11:59.680]  有好幾次有提到
[00:11:59.680 --> 00:12:04.000]  神定安息日為「聖日」
[00:12:04.000 --> 00:12:06.320]  讀到創世二章三節的時候
[00:12:06.320 --> 00:12:09.040]  你記得神賜福給第七天
[00:12:09.040 --> 00:12:14.200]  將祂分別為「聖」
[00:12:14.200 --> 00:12:16.960]  在整卷的創世記裡面
[00:12:16.960 --> 00:12:21.080]  是沒有一處經文除了這個地方
[00:12:21.080 --> 00:12:25.200]  是講述到「聖」
[00:12:25.200 --> 00:12:27.480]  這裡講到的分別為「聖」
[00:12:27.480 --> 00:12:29.960]  這裡講到的「神聖」
[00:12:29.960 --> 00:12:31.880]  不是在描述神
[00:12:31.880 --> 00:12:33.680]  也不是在描述神的指紋
[00:12:33.680 --> 00:12:35.640]  或者是聖殿等等
[00:12:35.640 --> 00:12:38.760]  而是在描述安息日
[00:12:38.760 --> 00:12:42.560]  神將祂分別為「聖」
[00:12:42.560 --> 00:12:44.480]  當讀到十節的時候
[00:12:44.480 --> 00:12:47.040]  大家都會讀到今天第四節
[00:12:47.040 --> 00:12:48.760]  之前讀到第三節
[00:12:48.760 --> 00:12:49.640]  以後再讀的時候
[00:12:49.640 --> 00:12:50.880]  你會發覺十節當中
[00:12:50.880 --> 00:12:53.880]  唯一一節有提到「聖」
[00:12:53.880 --> 00:12:55.960]  就是第四節
[00:12:55.960 --> 00:12:57.440]  當紀念安息日
[00:12:57.440 --> 00:12:59.960]  守為聖人
[00:12:59.960 --> 00:13:01.120]  是神很清楚的
[00:13:01.120 --> 00:13:04.840]  要去定這一天為「聖」
[00:13:04.840 --> 00:13:06.920]  這個「聖」不是因為
[00:13:06.920 --> 00:13:10.720]  這個日子好像我們可以休息多一點
[00:13:10.720 --> 00:13:12.480]  可以很歡喜
[00:13:12.480 --> 00:13:14.200]  而是更加講述到「聖」
[00:13:14.200 --> 00:13:18.720]  祂已經承傳了祂的救贖
[00:13:18.720 --> 00:13:21.000]  祂的創造之功
[00:13:21.000 --> 00:13:24.880]  因此這個正正是表現出
[00:13:24.880 --> 00:13:27.520]  證明出「聖」自己所作的
[00:13:27.520 --> 00:13:30.520]  奇妙的拯救工作
[00:13:30.520 --> 00:13:32.880]  而因此它定為「聖」
[00:13:32.880 --> 00:13:35.760]  所以你知道在聖經裡描述到
[00:13:35.760 --> 00:13:38.360]  以色列人出埃及
[00:13:38.360 --> 00:13:39.320]  出埃及你知道
[00:13:39.320 --> 00:13:41.800]  神給他們得到完全的釋放
[00:13:41.800 --> 00:13:45.640]  他們離開圍爐之地得到拯救
[00:13:45.640 --> 00:13:46.760]  當他們離開的時候
[00:13:46.760 --> 00:13:48.440]  神帶領他們去到西賴山
[00:13:48.440 --> 00:13:49.800]  在山內山裡面
[00:13:49.800 --> 00:13:52.200]  神頒布十誡
[00:13:52.200 --> 00:13:53.680]  然後在祂講述很多
[00:13:53.680 --> 00:13:56.000]  跟著的律例典章的時候
[00:13:56.000 --> 00:13:57.840]  去到最後
[00:13:57.840 --> 00:14:01.520]  神再一次講到安息日
[00:14:01.520 --> 00:14:04.760]  神再一次以安息日作為一個總結
[00:14:04.760 --> 00:14:06.880]  總結了祂之前一路提到的
[00:14:06.880 --> 00:14:09.760]  各樣的律例典章
[00:14:09.760 --> 00:14:12.760]  然後在三十一章裡
[00:14:12.760 --> 00:14:15.440]  神再一次重複跟他們說
[00:14:15.440 --> 00:14:18.840]  「你們不要守我的安息日
[00:14:18.840 --> 00:14:21.400]  因為這是你我之間
[00:14:21.400 --> 00:14:24.280]  世世代代的記號
[00:14:24.280 --> 00:14:27.040]  讓你們知道我是耶穌說
[00:14:27.040 --> 00:14:32.920]  是我是神使你們分別為聖的」
[00:14:32.920 --> 00:14:35.600]  跟著說「你們要守安息日
[00:14:35.600 --> 00:14:39.320]  以祂為聖人」
[00:14:39.320 --> 00:14:42.640]  很清楚神帶給人拯救
[00:14:42.640 --> 00:14:43.960]  在拯救之後
[00:14:43.960 --> 00:14:45.440]  人進入了光明
[00:14:45.440 --> 00:14:48.400]  脫離了黑暗的權勢
[00:14:48.400 --> 00:14:50.560]  在過的日子裡面
[00:14:50.560 --> 00:14:54.160]  人去遵從神的旨意
[00:14:54.160 --> 00:14:57.440]  我所說不單單是守安息日的旨意
[00:14:57.440 --> 00:14:59.520]  而在整個人生裡面
[00:14:59.520 --> 00:15:01.960]  是會聽從上帝
[00:15:01.960 --> 00:15:04.320]  是會遵從上帝
[00:15:04.320 --> 00:15:06.360]  當他遵從的時候
[00:15:06.360 --> 00:15:13.120]  他就守安息日為聖
[00:15:13.120 --> 00:15:14.080]  大家會明白
[00:15:14.080 --> 00:15:14.880]  當時已經講到
[00:15:14.880 --> 00:15:16.640]  神定這天為聖
[00:15:16.640 --> 00:15:19.240]  而我們守這天為聖
[00:15:19.240 --> 00:15:21.880]  正是我們生命一種的回應
[00:15:21.880 --> 00:15:24.160]  神施行了創造拯救
[00:15:24.160 --> 00:15:27.520]  而我們去聽從祂的說話
[00:15:27.520 --> 00:15:31.720]  因此我們守安息日為聖
[00:15:31.720 --> 00:15:32.720]  所以在思想的時候
[00:15:32.720 --> 00:15:33.480]  你會明白
[00:15:33.480 --> 00:15:35.680]  不單是講一天
[00:15:35.680 --> 00:15:37.960]  更是講整個人生
[00:15:37.960 --> 00:15:42.280]  你是遵從神的吩咐
[00:15:42.280 --> 00:15:44.200]  因為你已經領受了神
[00:15:44.200 --> 00:15:48.560]  為你所作完全的拯救
[00:15:48.560 --> 00:15:51.440]  帶領你離開了黑暗的權勢
[00:15:51.440 --> 00:15:55.680]  進入了生命的光裡面
[00:15:55.680 --> 00:15:57.040]  聖經裡面講到
[00:15:57.040 --> 00:15:58.160]  聖動意識人說
[00:15:58.160 --> 00:16:01.600]  這是我們之間的記號
[00:16:01.600 --> 00:16:02.320]  這個記號
[00:16:02.320 --> 00:16:04.760]  當他們守安息日的時候
[00:16:04.760 --> 00:16:09.360]  就指明了一群人是屬於神的
[00:16:09.360 --> 00:16:13.400]  他們都是凡是遵行神的旨意來生活的
[00:16:13.400 --> 00:16:15.040]  以他們的遵行
[00:16:15.040 --> 00:16:19.720]  來表明出他們是屬於神的
[00:16:19.720 --> 00:16:21.240]  是分別為聖
[00:16:21.240 --> 00:16:23.360]  是歸向神的
[00:16:23.360 --> 00:16:25.120]  因此守安息日
[00:16:25.120 --> 00:16:27.720]  成為了一個重要的記號
[00:16:27.720 --> 00:16:30.520]  讓他們清楚表明
[00:16:30.520 --> 00:16:32.000]  自己是屬於神
[00:16:32.000 --> 00:16:34.880]  是歸於神
[00:16:34.880 --> 00:16:36.560]  因此你會體會
[00:16:36.560 --> 00:16:37.920]  當聖經裡講到
[00:16:37.920 --> 00:16:40.520]  新約的安息日的時候
[00:16:40.520 --> 00:16:42.160]  在希伏羅書特別第四章
[00:16:42.160 --> 00:16:43.520]  就特別提到
[00:16:43.520 --> 00:16:45.880]  神將祂的福音
[00:16:45.880 --> 00:16:49.400]  連繫在安息日
[00:16:49.400 --> 00:16:53.360]  何時人不願意去聽信福音
[00:16:53.360 --> 00:16:56.920]  他就絕不能進入安息
[00:16:56.920 --> 00:17:00.760]  但何時人願意青松上帝
[00:17:00.760 --> 00:17:02.520]  遵行祂的道
[00:17:02.520 --> 00:17:07.000]  他就進入真正的安息
[00:17:07.000 --> 00:17:08.440]  丁子梅 我們感謝神
[00:17:08.440 --> 00:17:11.600]  無論你現在的生活狀況如何
[00:17:11.600 --> 00:17:14.360]  當你是真實信靠耶穌的人
[00:17:14.360 --> 00:17:19.880]  你已經在生命裡進入了真正的安息
[00:17:19.880 --> 00:17:21.160]  而當你是每一天
[00:17:21.160 --> 00:17:23.800]  來遵行神的旨意去生活
[00:17:23.800 --> 00:17:27.200]  你是守安息日
[00:17:27.200 --> 00:17:28.000]  當然這樣說
[00:17:28.000 --> 00:17:29.600]  也不表示我們不需要
[00:17:29.600 --> 00:17:32.560]  特別有一天去作供
[00:17:32.560 --> 00:17:35.840]  但你不要當它是一種規例
[00:17:35.840 --> 00:17:38.640]  或者說規條
[00:17:38.640 --> 00:17:41.960]  或者我們在這個時候想一想
[00:17:41.960 --> 00:17:46.080]  我們實踐安息日的幾個方向
[00:17:46.080 --> 00:17:47.840]  剛才我們提到
[00:17:47.840 --> 00:17:50.720]  不要當它是一個規條
[00:17:50.720 --> 00:17:51.920]  大家都可能會知道
[00:17:51.920 --> 00:17:54.800]  今天一些正統的猶太人
[00:17:54.800 --> 00:18:00.440]  他們是很緊張不會犯安息日的
[00:18:00.440 --> 00:18:04.160]  中國人很多時候很怕犯太歲
[00:18:04.160 --> 00:18:05.280]  經常都要留意著
[00:18:05.280 --> 00:18:06.880]  我今天什麼時辰
[00:18:06.880 --> 00:18:08.760]  我屬於哪個生肖的
[00:18:08.760 --> 00:18:12.640]  今天不行要做這件事一定要避開
[00:18:12.640 --> 00:18:14.440]  但是猶太人他們有一種情況
[00:18:14.440 --> 00:18:15.720]  他們會看到聖經
[00:18:15.720 --> 00:18:16.720]  他們覺得
[00:18:16.720 --> 00:18:19.480]  什麼時候他們做了安息日
[00:18:19.480 --> 00:18:21.160]  不應該做的「供」
[00:18:21.160 --> 00:18:23.560]  他們就會被致死
[00:18:23.560 --> 00:18:25.520]  被神審判
[00:18:25.520 --> 00:18:28.440]  但是究竟這些「供」是說什麼「供」呢
[00:18:28.440 --> 00:18:30.960]  所以他們很小心地去定義
[00:18:30.960 --> 00:18:33.240]  在他們的規例當中
[00:18:33.240 --> 00:18:37.560]  定了三十九項不可做的「供」
[00:18:37.560 --> 00:18:40.800]  包括了一些編織縫紉
[00:18:40.800 --> 00:18:42.760]  包括了一些建築工作
[00:18:42.760 --> 00:18:46.720]  包括了一些耕種種植的工作
[00:18:46.720 --> 00:18:49.960]  包括了不可以點火或者熄火
[00:18:49.960 --> 00:18:53.880]  延伸就是不可以開關電掣等等
[00:18:53.880 --> 00:18:58.120]  很多這些規條在他們的生活當中要實踐
[00:18:58.120 --> 00:19:01.160]  所以如果你有機會去到以色列地區
[00:19:01.160 --> 00:19:03.440]  去旅遊的時候
[00:19:03.440 --> 00:19:04.440]  你會發覺
[00:19:04.440 --> 00:19:08.840]  安息日去到他們的地區搭電梯
[00:19:08.840 --> 00:19:10.080]  誰這麼頑皮
[00:19:10.080 --> 00:19:12.720]  逐層的電梯都停了
[00:19:12.720 --> 00:19:14.480]  去的都去不了你的層
[00:19:14.480 --> 00:19:16.480]  你很不開心
[00:19:16.480 --> 00:19:17.400]  但是後來你會發覺
[00:19:17.400 --> 00:19:19.560]  原來所有都是這樣的
[00:19:19.560 --> 00:19:24.120]  因為他們預先設計的電梯是逐層停
[00:19:24.120 --> 00:19:27.040]  變成他們不用按電梯鍵
[00:19:27.040 --> 00:19:31.520]  還可以出到自己要去到的樓層
[00:19:31.520 --> 00:19:35.720]  因為按電梯鍵是犯安息日的
[00:19:35.720 --> 00:19:37.240]  一位華人的朋友
[00:19:37.240 --> 00:19:40.000]  他在當地生活
[00:19:40.000 --> 00:19:44.160]  突然有人在安息日的早上
[00:19:44.160 --> 00:19:46.760]  業主走來敲門
[00:19:46.760 --> 00:19:50.040]  「你可不可以過來幫幫我們朋友的忙」
[00:19:50.040 --> 00:19:50.840]  「什麼事啊」
[00:19:50.840 --> 00:19:52.480]  「好,出來吧」
[00:19:52.480 --> 00:19:57.440]  然後他們走到旁邊的其中一個單位
[00:19:57.440 --> 00:19:59.920]  去到別人的房屋門口的時候
[00:19:59.920 --> 00:20:01.960]  對方一開門看到
[00:20:01.960 --> 00:20:04.440]  看到是華人很開心
[00:20:04.440 --> 00:20:06.040]  「請進來幫幫忙」
[00:20:06.040 --> 00:20:06.880]  「什麼事啊」
[00:20:06.880 --> 00:20:10.960]  「請你幫我打開雪櫃」
[00:20:10.960 --> 00:20:12.520]  然後指著裡面的按鈕
