
[00:00:00.000 --> 00:00:04.140]  我不知道在過去這段時間
[00:06:06.960 --> 00:06:10.960]  不過更加令我驚訝的一件事情
[00:06:10.960 --> 00:06:18.640]  就是神對馬拿西到最後都沒有殺著
[00:06:18.640 --> 00:06:21.920]  原因就是因為馬拿西
[00:06:21.920 --> 00:06:26.600]  他願意自卑謙卑尋求神的面
[00:06:26.600 --> 00:06:31.560]  他最後期的作王的時候
[00:06:31.560 --> 00:06:33.800]  他願意改圓換切
[00:06:33.800 --> 00:06:38.440]  他願意悔改回轉歸向神
[00:06:38.440 --> 00:06:46.160]  所以神竟然願意在那個時刻赦免他的罪
[00:06:46.160 --> 00:06:51.640]  而因為他之後是哪一個做皇帝
[00:06:51.640 --> 00:06:52.720]  這個比較難
[00:06:52.720 --> 00:06:54.160]  不過如果你有看每日讀經識
[00:06:54.160 --> 00:06:55.400]  而你知道的
[00:06:55.400 --> 00:06:57.640]  就是約西亞王
[00:06:57.640 --> 00:07:01.320]  是一個帶領猶大國再一次
[00:07:01.320 --> 00:07:06.880]  亦都是亡國之前最後一次復興
[00:07:06.880 --> 00:07:11.520]  今日無論我們做得多錯
[00:07:11.520 --> 00:07:17.000]  無論我們的生命落在多差的地步的時候
[00:07:17.000 --> 00:07:21.160]  讓我們不要放屁自己
[00:07:21.160 --> 00:07:23.760]  讓我們不要攀屁
[00:07:23.760 --> 00:07:26.920]  讓我們不要說算了
[00:07:26.920 --> 00:07:27.920]  我逃避了
[00:07:27.920 --> 00:07:30.320]  我不再看我自己生命的問題
[00:07:30.320 --> 00:07:33.200]  我一走了之
[00:07:33.200 --> 00:07:36.600]  當你不肯面對自己的生命的時候
[00:07:36.600 --> 00:07:40.440]  你的下場是很可悲
[00:07:40.440 --> 00:07:43.480]  但是當你無論做得多錯
[00:07:43.480 --> 00:07:46.760]  只要你肯回轉歸向神的時候
[00:07:46.760 --> 00:07:49.960]  你仍然有盼望
[00:07:49.960 --> 00:07:53.400]  馬拿西就是一個這樣的例子
[00:07:53.400 --> 00:07:55.800]  我們的生命要學校
[00:07:55.800 --> 00:07:57.560]  雖然我們不應該學
[00:07:57.560 --> 00:08:01.120]  但是我們都要學校馬拿西那種
[00:08:01.120 --> 00:08:07.880]  悔改回轉歸向神的那種行動
[00:08:07.880 --> 00:08:15.320]  所以今日這個訊息是比較沉重
[00:08:15.320 --> 00:08:18.600]  所以你看牧師都笑不出來
[00:08:18.600 --> 00:08:21.240]  牧師覺得如果我笑
[00:08:21.240 --> 00:08:24.240]  我就覺得好像太過輕率
[00:08:24.240 --> 00:08:28.000]  因為我今日要說的是很嚴重
[00:08:28.000 --> 00:08:29.920]  是很嚴肅
[00:08:29.920 --> 00:08:31.760]  是很重要的事情
[00:08:31.760 --> 00:08:33.360]  今日我們的題目叫做
[00:08:33.360 --> 00:08:38.840]  「來,我們歸向耶和華吧」
[00:08:38.840 --> 00:08:45.400]  這一句聖經是出自於荷西亞書
[00:08:45.400 --> 00:08:46.920]  荷西亞書
[00:08:46.920 --> 00:08:51.400]  荷西亞先知的名字是叫「救恩」的意思
[00:08:51.400 --> 00:08:54.600]  荷西亞先知叫救恩的名字的意思
[00:08:54.600 --> 00:09:02.840]  荷西亞書是寫給當時北角以色列民的一卷書
[00:09:02.840 --> 00:09:09.720]  它主要的對象就是當時在以色列國的十個支派
[00:09:09.720 --> 00:09:12.680]  不過這十個支派有一個統稱
[00:09:12.680 --> 00:09:16.240]  就是稱他們為「以法蓮」
[00:09:16.240 --> 00:09:22.120]  所以這個「以法蓮」是代表北角的以色列
[00:09:22.120 --> 00:09:27.000]  而這一卷書最重要在寫成的地點
[00:09:27.000 --> 00:09:36.480]  我們相信就是當時以色列國的首都薩瓦尼亞
[00:09:36.480 --> 00:09:39.240]  這一卷書為甚麼要寫呢?
[00:09:39.240 --> 00:09:44.400]  就是因為神要藉荷西亞一個很戲劇化的經歷
[00:09:44.400 --> 00:09:50.800]  將神的愛向那些不忠的以色列人去表達
[00:09:50.800 --> 00:09:54.840]  它寫的這卷書令人最驚訝的一件事
[00:09:54.840 --> 00:09:59.040]  就是神說你要去娶戈滅為妻
[00:09:59.040 --> 00:10:01.120]  戈滅是甚麼人?
[00:10:01.120 --> 00:10:05.520]  戈滅聖經說她是一個淫婦
[00:10:05.520 --> 00:10:09.840]  她是一個為人所不恥的女士
[00:10:09.840 --> 00:10:15.680]  一個女人,是一個在生命裏面淫邪的女人
[00:10:15.680 --> 00:10:18.400]  但是神說你要去愛戈滅
[00:10:18.400 --> 00:10:21.040]  你要和她結婚,你要和她結合
[00:10:21.040 --> 00:10:24.240]  你要和她生子女
[00:10:24.240 --> 00:10:26.640]  所以你會看到有幾個名字
[00:10:26.640 --> 00:10:31.120]  羅亞米等等的名字
[00:10:31.120 --> 00:10:34.560]  是說到「我的民」
[00:10:34.560 --> 00:10:39.480]  所以你看到它最後是藉著這段婚姻去想解釋一件事
[00:10:39.480 --> 00:10:44.000]  就是荷西亞要提醒以色列國
[00:10:44.000 --> 00:10:46.640]  你要去歸向耶和華神
[00:10:46.640 --> 00:10:52.800]  否則你會受到一個很重的審判
[00:10:52.800 --> 00:10:57.040]  另一方面這卷書也有一個教義性的目的
[00:10:57.040 --> 00:11:02.720]  它就是指出當時很多人以為用一些宗教的行為
[00:11:02.720 --> 00:11:09.440]  宗教的儀式可以取代和神建立一個真實的關係
[00:11:09.440 --> 00:11:13.600]  所以這卷書提出宗教的形式是沒有用的
[00:11:13.600 --> 00:11:20.840]  人的墮落神不盡的慈愛才是這卷書最重要的地方
[00:11:20.840 --> 00:11:23.320]  我們要回到神那裏
[00:11:23.320 --> 00:11:26.360]  我們要去建立和神一個真正的關係
[00:11:26.360 --> 00:11:27.800]  不是一個形式
[00:11:27.800 --> 00:11:30.040]  不是我們告訴別人我們去獻祭
[00:11:30.040 --> 00:11:32.440]  不是告訴別人我們去敬拜神
[00:11:32.440 --> 00:11:36.680]  不是告訴別人我們去奉獻
[00:11:36.680 --> 00:11:38.440]  這些都是形式的主義
[00:11:38.440 --> 00:11:40.560]  如果我們只是做了一個形式
[00:11:40.560 --> 00:11:44.400]  但我們沒有做最重要的事情的時候
[00:11:44.400 --> 00:11:50.160]  我們同樣和神的關係是很疏離的
[00:11:50.160 --> 00:11:52.760]  當我們和神的關係很疏離的時候
[00:11:52.760 --> 00:11:54.240]  當危機臨到
[00:11:54.240 --> 00:11:56.400]  當信仰的危機臨到的時候
[00:11:56.400 --> 00:11:59.120]  我們很自然就要選擇離棄神
[00:11:59.120 --> 00:12:00.920]  我們就很自然說
[00:12:00.920 --> 00:12:04.400]  神啊,祢不是顧念這個世界
[00:12:04.400 --> 00:12:06.080]  所以我們要放棄了
[00:12:06.080 --> 00:12:08.320]  我不跟隨祢了
[00:12:08.320 --> 00:12:09.840]  為什麼?
[00:12:09.840 --> 00:12:13.440]  因為我們沒有和神一個真正的關係
[00:12:13.440 --> 00:12:18.280]  我們對神的認識其實很片面
[00:12:18.280 --> 00:12:20.920]  今天我們有一個危機
[00:12:20.920 --> 00:12:24.960]  就是我們常常說神是慈愛的
[00:12:24.960 --> 00:12:26.840]  是不是?神是慈愛的
[00:12:26.840 --> 00:12:28.560]  神很憐惜人的
[00:12:28.560 --> 00:12:30.960]  神是說我們做錯什麼都好
[00:12:30.960 --> 00:12:32.920]  只要我們悔改
[00:12:32.920 --> 00:12:34.920]  神就會接納我們了
[00:12:34.920 --> 00:12:38.160]  所以沒有問題的
[00:12:38.160 --> 00:12:40.000]  但是另一方面
[00:12:40.000 --> 00:12:42.920]  我們很少說神的公義
[00:12:42.920 --> 00:12:44.160]  神的公義就是說
[00:12:44.160 --> 00:12:47.480]  祂看到這個世界的奸惡的時候
[00:12:47.480 --> 00:12:50.040]  祂不會默然不語的
[00:12:50.040 --> 00:12:53.600]  祂一定會譴責這個世代的邪惡的
[00:12:53.600 --> 00:12:57.120]  祂一定會在這個世代裡面說
[00:12:57.120 --> 00:13:03.080]  我們要去求主的審判去臨到
[00:13:03.080 --> 00:13:05.640]  但是有一樣東西特別的就是
[00:13:05.640 --> 00:13:09.640]  祂沒有說用你自己去審判別人
[00:13:09.640 --> 00:13:13.000]  祂不是用你自己的方法
[00:13:13.000 --> 00:13:15.600]  你自己的想法去審判人
[00:13:15.600 --> 00:13:17.360]  神祂自己有祂的方法
[00:13:17.360 --> 00:13:20.040]  和有祂的時間去審判人
[00:13:20.040 --> 00:13:23.280]  我們只管就是要觀看神的作為
[00:13:23.280 --> 00:13:30.960]  我們的生命是需要仰望神
[00:13:30.960 --> 00:13:32.240]  所以今天
[00:13:32.240 --> 00:13:34.760]  當我們面對這個信仰危機的時候
[00:13:34.760 --> 00:13:36.920]  我們第一方面
[00:13:36.920 --> 00:13:39.200]  我們要做的
[00:13:39.200 --> 00:13:40.720]  審查
[00:13:40.720 --> 00:13:44.200]  是我們要接受神的責備
[00:13:44.200 --> 00:13:51.040]  我們要接受神的責備
[00:13:51.040 --> 00:13:56.760]  小孩子很不喜歡被大人罵的
[00:13:56.760 --> 00:13:59.040]  不知道你有沒有同感
[00:13:59.040 --> 00:14:00.800]  當大人罵他的時候
[00:14:00.800 --> 00:14:03.560]  無論罵得對不對
[00:14:03.560 --> 00:14:08.080]  他都是發脾氣的
[00:14:08.080 --> 00:14:09.480]  所以有時候
[00:14:09.480 --> 00:14:11.120]  和自己的女兒相處的時候
[00:14:11.120 --> 00:14:12.920]  都有這樣的經歷
[00:14:12.920 --> 00:14:14.960]  有時候罵她一句的時候
[00:14:14.960 --> 00:14:17.120]  她一聲都不吭就走進房間
[00:14:17.120 --> 00:14:20.280]  關上門
[00:14:20.280 --> 00:14:24.240]  做父親的心裡面都覺得
[00:14:24.240 --> 00:14:27.080]  我老祖知道不說了
[00:14:27.080 --> 00:14:29.280]  說這些話有什麼好
[00:14:29.280 --> 00:14:32.640]  說了她又不喜歡
[00:14:32.640 --> 00:14:35.080]  但是如果你真的發現
[00:14:35.080 --> 00:14:38.280]  她有些事要改變的時候
[00:14:38.280 --> 00:14:40.240]  你又要和她說
[00:14:40.240 --> 00:14:41.480]  所以你就要想想
[00:14:41.480 --> 00:14:43.160]  怎樣和她說
[00:14:43.160 --> 00:14:46.400]  她才肯聽呢
[00:14:46.400 --> 00:14:47.680]  我們看到
[00:14:47.680 --> 00:14:48.800]  在阿摩斯書
[00:14:48.800 --> 00:14:50.120]  今天我們看的這段
[00:14:50.120 --> 00:14:52.320]  第六章一至六節的經文
[00:14:52.320 --> 00:14:54.200]  我們又看到神
[00:14:54.200 --> 00:14:56.680]  想怎樣和祂的百姓說話
[00:14:56.680 --> 00:14:58.520]  不如我們一起去讀
[00:14:58.520 --> 00:15:03.000]  這個荷西亞書第六章
[00:15:03.000 --> 00:15:08.520]  第四到第六節
[00:15:08.520 --> 00:15:14.320]  我們一起去讀這段經文
[00:15:14.320 --> 00:15:15.960]  我們一起讀
[00:15:15.960 --> 00:15:17.280]  預備起
[00:15:17.280 --> 00:15:21.960]  「以法連拿,我可以向你怎樣行呢?」
[00:15:21.960 --> 00:15:26.200]  「猶大,我可以向你怎樣做呢?」
[00:15:26.200 --> 00:15:30.680]  「因為你們的慈愛如同早晨的雲霧」
[00:15:30.680 --> 00:15:33.280]  「猶如速散的露水」
[00:15:33.280 --> 00:15:36.880]  「因此我直先知懇伐他們」
[00:15:36.880 --> 00:15:40.160]  「以我口中的話殺戮他們」
[00:15:40.160 --> 00:15:43.280]  「對你的審判如光發出」
[00:15:43.280 --> 00:15:47.040]  「我喜愛慈愛,不喜愛祭物」
[00:15:47.040 --> 00:15:52.240]  「喜愛人認識神,勝於凡際」
[00:15:52.240 --> 00:15:53.880]  這段經文
[00:15:53.880 --> 00:15:58.040]  就好像爸爸對他自己的子女
[00:15:58.040 --> 00:16:00.120]  是一個感嘆
[00:16:00.120 --> 00:16:03.000]  「以法連」即是說十個支派
[00:16:03.000 --> 00:16:05.160]  就是北角以色列民
[00:16:05.160 --> 00:16:08.760]  「我可以向你怎樣做呢?」
[00:16:08.760 --> 00:16:10.800]  「猶大」即是南角
[00:16:10.800 --> 00:16:13.400]  南角有猶大支派和殿下運支派
[00:16:13.400 --> 00:16:14.360]  那兩個支派
[00:16:14.360 --> 00:16:17.520]  他說「我可以向你怎樣做呢?」
[00:16:17.520 --> 00:16:19.600]  當你看到這句說話的時候
[00:16:19.600 --> 00:16:24.760]  你可以想像下神的心是怎樣
[00:16:24.760 --> 00:16:27.360]  神的心就是看到這班百姓
[00:16:27.360 --> 00:16:30.840]  屢屢要行自己所喜歡做的事
[00:16:30.840 --> 00:16:33.400]  他不願意去聽神的說話
[00:16:33.400 --> 00:16:34.960]  所以這個第四節
[00:16:34.960 --> 00:16:38.200]  是給我們一個很大的情感的感受
[00:16:38.200 --> 00:16:40.800]  我們感受到這位耶和華神
[00:16:40.800 --> 00:16:42.880]  這位的父親
[00:16:42.880 --> 00:16:49.720]  對他的百姓那種無奈、失望
[00:16:49.720 --> 00:16:50.720]  為甚麼?
[00:16:50.720 --> 00:16:54.280]  他說「因為你們的慈愛如同早晨的雲霧
[00:16:54.280 --> 00:16:56.760]  猶如速散的露水」
[00:16:56.760 --> 00:16:58.400]  即是說
[00:16:58.400 --> 00:17:01.320]  你聽話的時候是很短的
[00:17:01.320 --> 00:17:03.560]  你對神所謂的忠誠
[00:17:03.560 --> 00:17:05.000]  對神的愛
[00:17:05.000 --> 00:17:07.520]  其實是很短暫的
[00:17:07.520 --> 00:17:09.080]  這一刻就說迴轉
[00:17:09.080 --> 00:17:13.760]  但是第二刻又再顧太復萌
[00:17:13.760 --> 00:17:15.080]  這一刻就說
[00:17:15.080 --> 00:17:16.720]  神啊!我知道錯了
[00:17:16.720 --> 00:17:18.920]  神啊!祢提醒我很好
[00:17:18.920 --> 00:17:20.320]  但是那一刻
[00:17:20.320 --> 00:17:22.520]  繼續去犯那些罪
[00:17:22.520 --> 00:17:25.440]  繼續去偏行己路
[00:17:25.440 --> 00:17:26.520]  所以第五節說
[00:17:26.520 --> 00:17:30.120]  「因此我直先知砍伐他們
[00:17:30.120 --> 00:17:32.840]  以我口中的話殺戮他們
[00:17:32.840 --> 00:17:37.120]  對你的審判如光發出」
[00:17:37.120 --> 00:17:40.520]  這句話很嚴重
[00:17:40.520 --> 00:17:42.320]  直先知砍伐
[00:17:42.320 --> 00:17:46.000]  當然砍伐我們知道是砍樹、伐樹
[00:17:46.000 --> 00:17:48.040]  但是如果是直先知砍伐
[00:17:48.040 --> 00:17:52.440]  就是很狠狠地去除去
[00:17:52.440 --> 00:17:56.280]  很狠狠地去對付這班不聽話的子民
[00:17:56.280 --> 00:17:58.440]  以口中的話殺戮他們
[00:17:58.440 --> 00:18:01.200]  這個殺戮就是神要警告他們
[00:18:01.200 --> 00:18:03.120]  你們要滅亡
[00:18:03.120 --> 00:18:05.360]  「對你的審判如光發出」
[00:18:05.360 --> 00:18:09.000]  這個審判已經是隨時臨到
[00:18:09.000 --> 00:18:12.960]  在門口
[00:18:12.960 --> 00:18:14.160]  先知說這些話
[00:18:14.160 --> 00:18:16.120]  合不合聽
[00:18:16.120 --> 00:18:18.040]  當然不合聽
[00:18:18.040 --> 00:18:20.560]  我們明明是神的選民
[00:18:20.560 --> 00:18:24.720]  我們明明是跟隨神的一班人
[00:18:24.720 --> 00:18:26.360]  無論我們怎樣不好
[00:18:26.360 --> 00:18:27.880]  怎樣不著都好
[00:18:27.880 --> 00:18:30.880]  我們都是神所揀選的子民
[00:18:30.880 --> 00:18:32.640]  你跟我們說這些話
[00:18:32.640 --> 00:18:34.560]  什麼意思呢
[00:18:34.560 --> 00:18:36.760]  你是不是咒咒我們呢
[00:18:36.760 --> 00:18:43.400]  你是不是用你自己所謂先知的權威去壓我們呢
[00:18:43.400 --> 00:18:45.200]  我不知道你們聽到什麼
[00:18:45.200 --> 00:18:48.960]  但是當人指出你的罪的時候
[00:18:48.960 --> 00:18:50.960]  你不願意去面對
[00:18:50.960 --> 00:18:52.640]  你反而去說
[00:18:52.640 --> 00:18:55.640]  為什麼你用這些話
[00:18:55.640 --> 00:18:56.960]  經常來潤我呢
[00:18:56.960 --> 00:18:59.280]  你用這些話來攻擊我呢
[00:18:59.280 --> 00:19:03.640]  明明我已經是神的選民
[00:19:03.640 --> 00:19:04.680]  以致我做的事
[00:19:04.680 --> 00:19:08.280]  原來我覺得是有神的祝福在當中的
[00:19:08.280 --> 00:19:16.160]  但是你這樣說一些不合聽的話
[00:19:16.160 --> 00:19:17.480]  第六節
[00:19:17.480 --> 00:19:19.160]  第六節那句話
[00:19:19.160 --> 00:19:22.240]  可能是這本聖經裏面
[00:19:22.240 --> 00:19:23.800]  最重要的一句話
[00:19:23.800 --> 00:19:27.600]  這本聖經裏面最重要的一句話
[00:19:27.600 --> 00:19:29.440]  可能你會很熟悉這句話
[00:19:29.440 --> 00:19:38.600]  「我喜愛慈愛,不喜愛濟物,喜愛人認識神,勝於煩濟。」
[00:19:38.600 --> 00:19:40.840]  喜愛慈愛
[00:19:40.840 --> 00:19:42.440]  喜愛慈愛
[00:19:42.440 --> 00:19:43.480]  慈愛是什麼呢
[00:19:43.480 --> 00:19:47.960]  慈愛就是一種跟神真正的關係
[00:19:47.960 --> 00:19:50.520]  亦做一個hazard
[00:19:50.520 --> 00:19:54.200]  希伯來文的hazard代表一種堅定的愛
[00:19:54.200 --> 00:20:02.000]  意思就是說與這個立約的雙方有一個合宜的關係
[00:20:02.000 --> 00:20:03.120]  去到新約
[00:20:03.120 --> 00:20:05.280]  這一個聖經的用語
[00:20:05.280 --> 00:20:09.440]  就好像保羅強調「清義」的意思
[00:20:09.440 --> 00:20:10.360]  什麼意思呢
[00:20:10.360 --> 00:20:12.640]  就是神與人立約
[00:20:12.640 --> 00:20:14.440]  神稱人為義
[00:20:14.440 --> 00:20:17.640]  但是不代表這個人真的很聖潔
[00:20:17.640 --> 00:20:20.360]  不代表這個人沒有犯罪
[00:20:20.360 --> 00:20:23.280]  這個人仍然帶著罪
[00:20:23.280 --> 00:20:25.560]  但是神稱他為義
[00:20:25.560 --> 00:20:27.600]  神用他的補血
[00:20:27.600 --> 00:20:30.200]  塗抹他的過犯
[00:20:30.200 --> 00:20:31.600]  基於什麼
[00:20:31.600 --> 00:20:35.560]  基於人肯悔改和回轉
[00:20:35.560 --> 00:20:41.000]  所以這個慈愛才能夠顯露出來
[00:20:41.000 --> 00:20:44.280]  神不以有罪為無罪
[00:20:44.280 --> 00:20:47.440]  必要追討他的罪
[00:20:47.440 --> 00:20:49.000]  但是神同樣說
[00:20:49.000 --> 00:20:52.360]  當你願意悔改回轉的時候
[00:20:52.360 --> 00:20:54.960]  我願意再接納你
[00:20:54.960 --> 00:20:58.600]  人與神之間有一個不可分的關係
[00:20:58.600 --> 00:21:02.600]  就是先知何西亞一再強調
[00:21:02.600 --> 00:21:05.560]  我們要對神有一種忠實的愛
[00:21:05.560 --> 00:21:07.200]  對神忠實
[00:21:07.200 --> 00:21:15.000]  就等於與神保持一個立約的關係不變
[00:21:15.000 --> 00:21:18.360]  如果人不是真真正正的去認識神
[00:21:18.360 --> 00:21:25.160]  那獻祭又有什麼意思呢?
[00:21:25.160 --> 00:21:26.520]  很多人告訴我
[00:21:26.520 --> 00:21:29.120]  我星期天一定有去崇拜
[00:21:29.120 --> 00:21:30.480]  很多人告訴我
[00:21:30.480 --> 00:21:32.880]  我每個月都有十一奉獻
[00:21:32.880 --> 00:21:35.080]  有很多人告訴我
[00:21:35.080 --> 00:21:37.760]  我敬拜的時候很投入
[00:21:37.760 --> 00:21:39.800]  我唱得很大聲
[00:21:39.800 --> 00:21:41.040]  我唱的時候
[00:21:41.040 --> 00:21:45.800]  我真的聲達上天
[00:21:45.800 --> 00:21:47.360]  我敬拜舉手
[00:21:47.360 --> 00:21:48.520]  我敬拜
[00:21:48.520 --> 00:21:51.680]  我跪在地上
[00:21:51.680 --> 00:21:52.920]  但是你不要忘記
[00:21:52.920 --> 00:21:56.960]  如果你不是真正跟神有這種關係的時候
[00:21:56.960 --> 00:22:02.600]  這些形式不能夠帶領你跟神有一個真正的關係
[00:22:02.600 --> 00:22:03.920]  聖經告訴我們
[00:22:03.920 --> 00:22:07.360]  神對以色列人的要求只有一樣
[00:22:07.360 --> 00:22:09.280]  就是要遵守他的教訓
[00:22:09.280 --> 00:22:12.600]  這樣就是愛他
[00:22:12.600 --> 00:22:15.920]  這個也是摩西對以色列人一再教導的訊息
[00:22:15.920 --> 00:22:18.120]  新約也是一樣
[00:22:18.120 --> 00:22:20.720]  你是愛神的時候
[00:22:20.720 --> 00:22:23.440]  你就遵行祂的話
[00:22:23.440 --> 00:22:24.520]  是不是很簡單?
