
[00:00:00.000 --> 00:00:01.560]  大兄姊妹 平安日
[00:10:29.020 --> 00:10:30.660]  祂潛然獻上
[00:10:30.660 --> 00:10:33.980]  是一個遠遠超越了第八節所形容
[00:10:33.980 --> 00:10:37.420]  按著律法獻祭的功效
[00:10:37.420 --> 00:10:40.060]  人透過獻律法的祭
[00:10:40.060 --> 00:10:42.300]  正正是神開通人的耳朵
[00:10:42.300 --> 00:10:45.060]  去領受神的教導
[00:10:45.060 --> 00:10:47.500]  不過這個祭是有限的
[00:10:47.500 --> 00:10:48.500]  有限制
[00:10:48.500 --> 00:10:50.780]  叫人不能夠全然成性
[00:10:50.780 --> 00:10:51.980]  而耶穌基督為我們
[00:10:51.980 --> 00:10:55.180]  將身體獻上一個永恆的贖罪祭
[00:10:55.180 --> 00:10:57.140]  祂是叫我們人
[00:10:57.140 --> 00:10:59.620]  不只領受神的道
[00:10:59.620 --> 00:11:01.700]  更是要得著新生命
[00:11:01.700 --> 00:11:05.660]  去活出神的道
[00:11:05.660 --> 00:11:08.820]  第二個想大家留意的是第七節
[00:11:08.820 --> 00:11:10.460]  經文強調了耶穌基督
[00:11:10.460 --> 00:11:13.620]  「道成肉身 祂來了」
[00:11:13.620 --> 00:11:16.940]  而且是照父神的旨意行
[00:11:16.940 --> 00:11:19.420]  這裏是很想特別講
[00:11:19.420 --> 00:11:20.620]  耶穌基督所獻上
[00:11:20.620 --> 00:11:22.820]  是一個全心全服
[00:11:22.820 --> 00:11:24.860]  甘心擺上的活祭
[00:11:24.860 --> 00:11:26.860]  這是父神所悅納
[00:11:26.860 --> 00:11:29.860]  所想要 所喜愛的
[00:11:29.860 --> 00:11:32.660]  而那些被列舉出來的獻祭
[00:11:32.660 --> 00:11:38.220]  只是當他們能夠表達他們一個忠誠
[00:11:38.220 --> 00:11:39.740]  服從的心
[00:11:39.740 --> 00:11:41.620]  才能夠被神所悅納
[00:11:41.620 --> 00:11:47.500]  才能夠帶出宗教上的意思和價值
[00:11:47.500 --> 00:11:49.460]  第三點想大家留意的是
[00:11:49.460 --> 00:11:54.220]  在經文的六節和八節
[00:11:54.220 --> 00:11:58.420]  可能要再落多一次
[00:11:58.420 --> 00:12:00.580]  經文的六節八節再強調
[00:12:00.580 --> 00:12:02.780]  「凡祭」和「述聚祭」和「祭物」
[00:12:02.780 --> 00:12:05.820]  都不是神所喜歡的
[00:12:05.820 --> 00:12:07.980]  其實是在講神不喜悅人
[00:12:07.980 --> 00:12:11.300]  只有獻祭的敬虔外表
[00:12:11.300 --> 00:12:14.140]  心卻是對神忠誠
[00:12:14.140 --> 00:12:16.340]  而且是任意犯罪
[00:12:16.340 --> 00:12:20.100]  或者是常常心不在焉地獻祭
[00:12:20.100 --> 00:12:24.140]  其實心是常常遠離神
[00:12:24.140 --> 00:12:25.740]  同類型的教導
[00:12:25.740 --> 00:12:27.500]  其實在舊約很多地方
[00:12:27.500 --> 00:12:30.100]  我們都有發現到
[00:12:30.100 --> 00:12:36.540]  好像聖母耳機上的十五章的廿二節
[00:12:36.540 --> 00:12:43.380]  或者以賽亞書一章十至十三節等等
[00:12:43.380 --> 00:12:45.100]  弟兄姊妹
[00:12:45.100 --> 00:12:48.580]  今生 終生 全生的信服
[00:12:48.580 --> 00:12:52.980]  是神真正所渴望的那份「祭」
[00:12:52.980 --> 00:12:56.700]  耶穌基督作了最完全的示範
[00:12:56.700 --> 00:12:59.540]  當作為神的兒子去甘願虛己
[00:12:59.540 --> 00:13:01.900]  取了盧木兒子的形象
[00:13:01.900 --> 00:13:04.260]  道成肉身來到世界上
[00:13:04.260 --> 00:13:07.580]  馴服和遵行父神的旨意
[00:13:07.580 --> 00:13:09.700]  藉著獻上祂的生命為祭
[00:13:09.700 --> 00:13:12.060]  以代贖我們世人的罪加
[00:13:12.060 --> 00:13:15.820]  完成了父神所預備的救恩計劃
[00:13:15.820 --> 00:13:20.260]  這就是神曾經給耶穌基督所預備的身體
[00:13:20.260 --> 00:13:23.180]  和我來了要照祢的旨意
[00:13:23.180 --> 00:13:26.980]  行一個最佳的引證
[00:13:26.980 --> 00:13:29.660]  第四個地方想和大家一齊看的是
[00:13:29.660 --> 00:13:32.820]  九節裏面在先的
[00:13:32.820 --> 00:13:35.860]  講的是律法裏面的「祭」
[00:13:35.860 --> 00:13:41.140]  而在後的是指耶穌基督所獻上永恆的贖罪祭
[00:13:41.140 --> 00:13:43.980]  因著這個完全父神一直渴想
[00:13:43.980 --> 00:13:46.980]  而且一次獻上永恆有效的「祭」
[00:13:46.980 --> 00:13:49.940]  超越了也廢除了舊約
[00:13:49.940 --> 00:13:53.540]  律法裏面所定下的祭祀禮祭
[00:13:53.540 --> 00:13:56.820]  取而代之的是新的令人來到
[00:13:56.820 --> 00:13:59.380]  可以進到神面前的方式
[00:13:59.380 --> 00:14:02.660]  正如耶穌基督所帶來的一個更美的約
[00:14:02.660 --> 00:14:05.980]  而所納定下來
[00:14:05.980 --> 00:14:08.900]  耶穌基督把自己獻上
[00:14:08.900 --> 00:14:11.580]  成為了令祂來的「祭」
[00:14:11.580 --> 00:14:14.300]  讓你和我今天都可以
[00:14:14.300 --> 00:14:17.140]  能夠令祂來的去敬拜神
[00:14:17.140 --> 00:14:19.020]  服侍神
[00:14:19.020 --> 00:14:24.260]  而且可以令祂來的同神同在
[00:14:24.260 --> 00:14:27.460]  弟兄姊妹 神所預納的不是那份「禮祭」
[00:14:27.460 --> 00:14:31.460]  而是耶穌基督甘願馴服獻上自己
[00:14:31.460 --> 00:14:34.540]  是祂甘願馴服的一生
[00:14:34.540 --> 00:14:37.020]  神所預納的從來不是「祭」
[00:14:37.020 --> 00:14:40.540]  而是在獻祭裏面所表達的那份「心」
[00:14:40.540 --> 00:14:44.300]  因為神去厭惡假意鬼響的心
[00:14:44.300 --> 00:14:46.500]  心卻遠離神
[00:14:46.500 --> 00:14:50.580]  神在舊約當中很多次藉著先知或私人
[00:14:50.580 --> 00:14:52.140]  在不同的年代都提醒
[00:14:52.140 --> 00:14:54.540]  當代的人 獻祭和禮物
[00:14:54.540 --> 00:14:56.020]  凡祭和贖罪祭
[00:14:56.020 --> 00:14:57.580]  都不是神所要
[00:14:57.580 --> 00:15:00.780]  亦都不是神所歡喜
[00:15:00.780 --> 00:15:04.420]  今天我們能夠認見神
[00:15:04.420 --> 00:15:07.740]  甚至被主所差拜去侍奉祂
[00:15:07.740 --> 00:15:10.220]  是基督鍍成了肉身
[00:15:10.220 --> 00:15:14.140]  完成永遠的贖罪祭所帶給我們的恩情
[00:15:14.140 --> 00:15:17.500]  我們要珍惜這份恩情
[00:15:17.500 --> 00:15:19.940]  而我們的回應的方向
[00:15:19.940 --> 00:15:27.580]  就是全人 全心 全意 誠實地面對神
[00:15:27.580 --> 00:15:31.540]  我相信我們不會刻意假意
[00:15:31.540 --> 00:15:35.620]  因為當我們認識上帝的時候
[00:15:35.620 --> 00:15:37.540]  我們都知道這樣是不好的
[00:15:37.540 --> 00:15:39.700]  不過當我們有時
[00:15:39.700 --> 00:15:43.060]  如果可能我真的很想完成這個事工
[00:15:43.060 --> 00:15:46.900]  又或者我只是很想完成過程裏面
[00:15:46.900 --> 00:15:50.660]  整個過程裏面我沒有懷著一份心
[00:15:50.660 --> 00:15:55.460]  其實這是我給神的一份獻情的心態
[00:15:55.460 --> 00:15:58.660]  我不是定義將眼前的敬拜
[00:15:58.660 --> 00:16:02.340]  那些事工 事為向神呈獻的心意
[00:16:02.340 --> 00:16:06.660]  禮物這樣去完成的時候
[00:16:06.660 --> 00:16:08.900]  其實我們的服侍
[00:16:08.900 --> 00:16:14.740]  都未能夠表達出蒙神所喜悅的那份心意
[00:16:14.740 --> 00:16:18.100]  當我們迎見神 敬拜神
[00:16:18.100 --> 00:16:19.300]  參與聚會的時候
[00:16:19.300 --> 00:16:22.020]  如果我們未能夠收拾好心情
[00:16:22.020 --> 00:16:24.740]  專一地去預備
[00:16:24.740 --> 00:16:28.660]  好像和神去表白那份心意那樣
[00:16:28.660 --> 00:16:31.700]  預備領受神對我個人的教導
[00:16:31.700 --> 00:16:38.260]  我都還未算是完全地全然地獻上神所喜悅的心
[00:16:38.260 --> 00:16:39.980]  特別好像現在
[00:16:39.980 --> 00:16:41.100]  因為疫情的關係
[00:16:41.100 --> 00:16:44.380]  其實我們只可以在網上參與聚會
[00:16:44.380 --> 00:16:47.900]  我覺得這個都是帶給我們一份考驗
[00:16:47.900 --> 00:16:53.980]  因為在很方便 很舒服的環境
[00:16:53.980 --> 00:16:55.900]  同時間都讓我們容易
[00:16:55.900 --> 00:17:02.260]  不經意地減輕了那份表達尊重 重視的心
[00:17:02.260 --> 00:17:04.780]  我早前在社交平台
[00:17:04.780 --> 00:17:09.860]  看到有朋友上載了一幅他媽媽的背影的照片
[00:17:09.860 --> 00:17:13.380]  原來這個朋友是很想稱讚他媽媽
[00:17:13.380 --> 00:17:17.140]  即使在家中敬拜 他媽媽都年長了
[00:17:17.140 --> 00:17:19.940]  即使在家中參加崇拜
[00:17:19.940 --> 00:17:22.740]  他都很崇敬地站在那裏
[00:17:22.740 --> 00:17:27.380]  唱詩讚美 唱三一頌
[00:17:27.380 --> 00:17:30.580]  我想是否站立這個行動
[00:17:30.580 --> 00:17:32.540]  其實都不是最重要
[00:17:32.540 --> 00:17:36.180]  不過背後那份敬畏的心
[00:17:36.180 --> 00:17:39.020]  是更加重要
[00:17:39.020 --> 00:17:41.420]  因為我們是在敬拜那位
[00:17:41.420 --> 00:17:44.340]  佩德尊崇 榮耀 長官萬佑
[00:17:44.340 --> 00:17:50.180]  創造一切的上主 大君王
[00:17:50.180 --> 00:17:51.860]  另一個方面
[00:17:51.860 --> 00:17:55.460]  當我們和弟兄姊妹一起團契
[00:17:55.460 --> 00:17:58.620]  或者參與侍奉 開會
[00:17:58.620 --> 00:18:01.620]  在不同的部門一起服侍
[00:18:01.620 --> 00:18:06.020]  如果我們都容易被一些情緒帶動
[00:18:06.020 --> 00:18:09.860]  容易在磨合中不能夠和平共處
[00:18:09.860 --> 00:18:13.460]  我們都需要求主去憐憫和幫助
[00:18:13.460 --> 00:18:18.940]  因為要揭裂切實的相愛 合一的心
[00:18:18.940 --> 00:18:21.260]  這個才是神最喜悅我們
[00:18:21.260 --> 00:18:26.460]  在同心侍奉上所獻上的心意
[00:18:26.460 --> 00:18:29.060]  我好像說了一大堆
[00:18:29.060 --> 00:18:30.060]  不過在這個方面
[00:18:30.060 --> 00:18:32.460]  我想了一些應用的方向
[00:18:32.460 --> 00:18:35.860]  我很想和大家一起去學習
[00:18:35.860 --> 00:18:41.660]  就是在迎見神之前一個心態的整理
[00:18:41.660 --> 00:18:47.460]  當我們把眼前的崗位的服侍
[00:18:47.460 --> 00:18:54.460]  捍衛向神所獻上禮物的一份表白的心意的時候
[00:18:54.460 --> 00:18:58.860]  我們可能會更加容易掌握到那份心態
[00:18:58.860 --> 00:19:00.660]  當我們每次聚會之前
[00:19:00.660 --> 00:19:02.660]  我們都可以先問一下自己
[00:19:02.660 --> 00:19:06.060]  神正在聽我的心聲
[00:19:06.060 --> 00:19:09.860]  祂知道我的思想意念
[00:19:09.860 --> 00:19:12.660]  當祂知道這些的時候
[00:19:12.660 --> 00:19:15.260]  究竟祂的面容是怎樣的呢?
[00:19:15.260 --> 00:19:16.860]  祂滿不滿意呢?
[00:19:16.860 --> 00:19:23.260]  還是祂也替我有難過呢?
[00:19:23.260 --> 00:19:25.660]  當我們每次和別人合作的時候
[00:19:25.660 --> 00:19:27.460]  我們都可以提醒自己
[00:19:27.460 --> 00:19:29.460]  其實神都在我們當中
[00:19:29.460 --> 00:19:32.260]  祂在留意我們的對話
[00:19:32.260 --> 00:19:34.860]  我們怎樣去交流
[00:19:34.860 --> 00:19:39.460]  而且祂更加會為我們怎樣去相處
[00:19:39.460 --> 00:19:44.460]  究竟我們是願意包容的和平共處
[00:19:44.460 --> 00:19:47.260]  還是我們彼此去爭執
[00:19:47.260 --> 00:19:49.060]  互不信任
[00:19:49.060 --> 00:19:55.060]  而上帝有喜悅或者有難過的心情
[00:19:55.060 --> 00:19:58.660]  盼望我們一起在當中去學習
[00:19:58.660 --> 00:20:02.460]  耶穌基督那份謙卑馴服的心
[00:20:02.460 --> 00:20:05.660]  因為祂自己已經向父神獻上了
[00:20:05.660 --> 00:20:12.460]  讓我們可以和神零距離親近的制
[00:20:12.460 --> 00:20:16.460]  經文第十節說
[00:20:16.460 --> 00:20:18.460]  我們憑藉這個旨意
[00:20:18.460 --> 00:20:22.660]  藉著耶穌基督僅一次獻上祂的身體
[00:20:22.660 --> 00:20:25.660]  就得以成成
[00:20:25.660 --> 00:20:29.860]  神所要的是比舊約律法的制
[00:20:29.860 --> 00:20:31.660]  一個更美的制
[00:20:31.660 --> 00:20:33.460]  就是耶穌基督主動的
[00:20:33.460 --> 00:20:35.460]  自由的獻上祂的生命
[00:20:35.460 --> 00:20:39.460]  完全的成就神的救贖旨意
[00:20:39.460 --> 00:20:42.260]  因著基督一次的獻上自己
[00:20:42.260 --> 00:20:43.660]  遺屬罪制
[00:20:43.660 --> 00:20:48.460]  令到跟隨祂的人得以成成
[00:20:48.460 --> 00:20:51.260]  信徒因為基督所獻上自己真正的
[00:20:51.260 --> 00:20:53.060]  完全被神所閱納的
[00:20:53.060 --> 00:20:55.660]  永恆性的制就打開了
[00:20:55.660 --> 00:20:58.860]  我們跟神的關係一個嶄新的局面
[00:20:58.860 --> 00:21:02.260]  就不再是以前那個遠距離的
[00:21:02.260 --> 00:21:05.260]  而是一個零距離的
[00:21:05.260 --> 00:21:08.660]  以致我們可以坦然無懼的來到神面前
[00:21:08.660 --> 00:21:10.060]  可以親近祂
[00:21:10.060 --> 00:21:11.260]  可以侍奉祂
[00:21:11.260 --> 00:21:13.860]  可以敬拜祂
[00:21:13.860 --> 00:21:16.660]  當我們提到成聖
[00:21:16.660 --> 00:21:17.860]  成為聖潔
[00:21:17.860 --> 00:21:19.860]  我們有時可能都有些想法
[00:21:19.860 --> 00:21:23.260]  我都想跟大家探討一下
[00:21:23.260 --> 00:21:28.260]  聖潔不是指人的道德水平很高超
[00:21:28.260 --> 00:21:31.660]  或者他內在修行很好
[00:21:31.660 --> 00:21:33.460]  在舊約的文化裏面
[00:21:33.460 --> 00:21:37.260]  聖潔的意思是說人或者物件
[00:21:37.260 --> 00:21:40.660]  在一個正常運作的狀態裏面
[00:21:40.660 --> 00:21:43.860]  分別為聖是指人或者物
[00:21:43.860 --> 00:21:50.260]  分別出來按照設計者的心意來使用
[00:21:50.260 --> 00:21:54.660]  就好像當一支筆是用作書寫的時候
[00:21:54.660 --> 00:21:57.660]  而不是用來攻擊人的時候
[00:21:57.660 --> 00:21:59.860]  它是聖的
[00:21:59.860 --> 00:22:01.060]  而在信仰的層面
[00:22:01.060 --> 00:22:03.060]  被上帝分別為聖的意思
[00:22:03.060 --> 00:22:06.060]  是按照上帝的設計和目的
[00:22:06.060 --> 00:22:09.260]  被分別出來給他去使用
[00:22:09.260 --> 00:22:11.660]  就好像聖殿裏面的器皿
[00:22:11.660 --> 00:22:14.460]  被分別出來用作敬拜神
[00:22:14.460 --> 00:22:16.460]  這個就是聖
[00:22:16.460 --> 00:22:18.260]  當我們被上帝揀選
[00:22:18.260 --> 00:22:20.260]  成為祂的指紋的時候
[00:22:20.260 --> 00:22:21.260]  我們是聖的
[00:22:21.260 --> 00:22:24.260]  我們被稱為聖徒
[00:22:24.260 --> 00:22:28.260]  這個也不是因為按照我們的狀態
[00:22:28.260 --> 00:22:31.860]  我們的道德水平而被稱為聖
[00:22:31.860 --> 00:22:35.860]  而是按照創造主的心意
[00:22:35.860 --> 00:22:40.460]  將我們分別出來使我們成為聖
[00:22:40.460 --> 00:22:42.660]  然後耶穌基督一次的獻上
[00:22:42.660 --> 00:22:44.660]  信徒的生命得以成聖
[00:22:44.660 --> 00:22:48.460]  這裡說成聖其實有兩個層次
[00:22:48.460 --> 00:22:49.860]  兩個層面
[00:22:49.860 --> 00:22:51.660]  首先第一個是說救藥
[00:22:51.660 --> 00:22:52.860]  一個禮制上面
[00:22:52.860 --> 00:22:55.060]  功能上面的層面
