
[00:00:00.000 --> 00:00:02.000]  鄧麗芝,平安!
[00:03:29.000 --> 00:03:32.000]  路途是很遙遠
[00:03:32.000 --> 00:03:36.000]  交通當然是很不方便
[00:03:36.000 --> 00:03:41.000]  也都會遇到各種各樣的危險
[00:03:41.000 --> 00:03:43.000]  他們會怎樣做呢?
[00:03:43.000 --> 00:03:47.000]  原來他們在晚上會聚在一起
[00:03:47.000 --> 00:03:50.000]  搭棚住宿
[00:03:50.000 --> 00:03:53.000]  然後一起唱詩
[00:03:53.000 --> 00:03:56.000]  去歌頌耶和華
[00:03:56.000 --> 00:04:00.000]  保護他們的能力
[00:04:00.000 --> 00:04:03.000]  而詩篇121篇
[00:04:03.000 --> 00:04:07.000]  就是當時以色列人所唱的
[00:04:07.000 --> 00:04:10.000]  其中的一首詩歌
[00:04:10.000 --> 00:04:13.000]  這首詩只有八節
[00:04:13.000 --> 00:04:16.000]  剛才主席都跟我們讀過
[00:04:16.000 --> 00:04:21.000]  我們就逐一去看一看
[00:04:21.000 --> 00:04:23.000]  第一和第二節就說
[00:04:23.000 --> 00:04:27.000]  「我要向山舉目,我的幫助從何而來?
[00:04:27.000 --> 00:04:32.000]  我的幫助是從做天地的耶和華而來」
[00:04:32.000 --> 00:04:34.000]  我想大家留意
[00:04:34.000 --> 00:04:39.000]  詩人所講的「山」不是代表神
[00:04:39.000 --> 00:04:44.000]  因為當時是有很多外邦人的妙語
[00:04:44.000 --> 00:04:47.000]  是建造在山上面
[00:04:47.000 --> 00:04:51.000]  有人認為第一節的意思是什麼呢?
[00:04:51.000 --> 00:04:53.000]  第一節的意思就是
[00:04:53.000 --> 00:04:57.000]  詩人就問「我的幫助是從何而來的呢?
[00:04:57.000 --> 00:05:01.000]  是不是從山上面而來的呢?」
[00:05:01.000 --> 00:05:02.000]  當他這樣問的時候
[00:05:02.000 --> 00:05:05.000]  他就在第二節給了一個答案
[00:05:05.000 --> 00:05:09.000]  他說「絕對不是從山上面而來
[00:05:09.000 --> 00:05:16.000]  而是我們要看得比山更高、更遠
[00:05:16.000 --> 00:05:20.000]  看到那位創造山領的神
[00:05:20.000 --> 00:05:27.000]  因為你的幫助單單從神而來」
[00:05:27.000 --> 00:05:31.000]  丁智媚,當你遇到危難的時候
[00:05:31.000 --> 00:05:33.000]  你會怎麼做呢?
[00:05:33.000 --> 00:05:38.000]  你會不會找你的「山」去幫助你呢?
[00:05:38.000 --> 00:05:40.000]  你的「山」又是什麼呢?
[00:05:40.000 --> 00:05:42.000]  你的財富?
[00:05:42.000 --> 00:05:44.000]  你的智慧?
[00:05:44.000 --> 00:05:49.000]  又或者你那種人脈的關係?
[00:05:49.000 --> 00:05:54.000]  抑或你會第一時間去祈禱
[00:05:54.000 --> 00:05:58.000]  尋求神的幫助?
[00:05:58.000 --> 00:06:01.000]  在第三至第八節
[00:06:01.000 --> 00:06:03.000]  詩人就告訴我們
[00:06:03.000 --> 00:06:10.000]  神奇妙保護的三個途徑
[00:06:10.000 --> 00:06:16.000]  第一,神是保護我們不失腳
[00:06:16.000 --> 00:06:19.000]  第三節和第四節這樣說
[00:06:19.000 --> 00:06:21.000]  祂必不叫你的腳搖動
[00:06:21.000 --> 00:06:23.000]  保護你的必不打頓
[00:06:23.000 --> 00:06:26.000]  保護以色列的也不打頓
[00:06:26.000 --> 00:06:29.000]  也不睡覺
[00:06:29.000 --> 00:06:32.000]  「搖動」這個字
[00:06:32.000 --> 00:06:35.000]  有些就是譯為「失腳」
[00:06:35.000 --> 00:06:38.000]  昔日的朝聖客
[00:06:38.000 --> 00:06:40.000]  他們去耶路撒冷
[00:06:40.000 --> 00:06:42.000]  去朝聖的時候
[00:06:42.000 --> 00:06:45.000]  他們是需要攀山越嶺的
[00:06:45.000 --> 00:06:47.000]  很容易失腳
[00:06:47.000 --> 00:06:52.000]  一失腳就會跌到深谷那裡
[00:06:52.000 --> 00:06:59.000]  今日的天怒客依然是很容易
[00:06:59.000 --> 00:07:04.000]  是跌落罪的網羅當中
[00:07:04.000 --> 00:07:09.000]  我不知道大家有沒有經歷過
[00:07:09.000 --> 00:07:12.000]  金錢的引誘
[00:07:12.000 --> 00:07:14.000]  情慾的引誘
[00:07:14.000 --> 00:07:16.000]  那些的試探
[00:07:16.000 --> 00:07:18.000]  如果一失腳
[00:07:18.000 --> 00:07:24.000]  就會跌落罪的網羅當中
[00:07:24.000 --> 00:07:26.000]  有一位弟兄
[00:07:26.000 --> 00:07:33.000]  他曾經是沉溺在色情網站當中
[00:07:33.000 --> 00:07:36.000]  他控制不了自己
[00:07:36.000 --> 00:07:40.000]  一定每晚都要上網
[00:07:40.000 --> 00:07:44.000]  去看那些色情的網站
[00:07:44.000 --> 00:07:47.000]  他找我為他代討
[00:07:47.000 --> 00:07:53.000]  也找其他的弟兄為他代討
[00:07:53.000 --> 00:07:57.000]  我們就時時地去檢查他
[00:07:57.000 --> 00:07:59.000]  問他你有沒有上網
[00:07:59.000 --> 00:08:02.000]  你還有沒有看過那些東西
[00:08:02.000 --> 00:08:05.000]  這位弟兄他明白
[00:08:05.000 --> 00:08:08.000]  守望是重要的
[00:08:08.000 --> 00:08:13.000]  但是神的幫助是更加重要
[00:08:13.000 --> 00:08:16.000]  所以這位弟兄他決心悔改
[00:08:16.000 --> 00:08:18.000]  他看聖經他祈禱
[00:08:18.000 --> 00:08:22.000]  他把金句放在他的電腦裏面
[00:08:22.000 --> 00:08:27.000]  他決定不再在夜深人靜的時候去上網
[00:08:27.000 --> 00:08:32.000]  因為他不想被魔鬼留地步
[00:08:32.000 --> 00:08:36.000]  終於他就靠著上帝
[00:08:36.000 --> 00:08:38.000]  打贏了這一場仗
[00:08:38.000 --> 00:08:43.000]  現在他在教會是有美好的侍奉
[00:08:43.000 --> 00:08:49.000]  唯有神是可以保護我們不失腳
[00:08:49.000 --> 00:08:53.000]  因為他不打盾不睡覺
[00:08:53.000 --> 00:08:58.000]  時刻都看顧著我們
[00:08:58.000 --> 00:09:04.000]  詩篇116篇第七和第八節這樣說
[00:09:04.000 --> 00:09:07.000]  我的心啊你要迎歸安樂
[00:09:07.000 --> 00:09:10.000]  因為耶和華用口音代你
[00:09:10.000 --> 00:09:15.000]  主啊你救我的命免了死亡
[00:09:15.000 --> 00:09:18.000]  救我的眼免了流淚
[00:09:18.000 --> 00:09:23.000]  救我的腳免了跌倒
[00:09:23.000 --> 00:09:29.000]  弟兄姊妹你有沒有經歷過上帝的恩典
[00:09:29.000 --> 00:09:35.000]  救你的命免你流淚免你跌倒
[00:09:35.000 --> 00:09:41.000]  只要你是全心全意將自己交託給神的時候
[00:09:41.000 --> 00:09:45.000]  只要你是憑信心去依靠神的時候
[00:09:45.000 --> 00:09:50.000]  就會好像尤大書一章24節那裡說
[00:09:50.000 --> 00:09:53.000]  那能保守你們不失腳
[00:09:53.000 --> 00:09:57.000]  叫你們無瑕無痴歡歡喜喜
[00:09:57.000 --> 00:10:00.000]  站在他榮耀之前的
[00:10:00.000 --> 00:10:02.000]  究竟是誰呢
[00:10:02.000 --> 00:10:08.000]  就是我們的救主獨一的神
[00:10:08.000 --> 00:10:11.000]  上帝奇妙保護
[00:10:11.000 --> 00:10:16.000]  第一個的途徑就是叫我們不失腳
[00:10:16.000 --> 00:10:21.000]  第二呢上帝也都叫我們受任備
[00:10:21.000 --> 00:10:25.000]  第五和第六節那裡就說到
[00:10:25.000 --> 00:10:30.000]  保護你的事耶和華耶和華在你右邊任備你
[00:10:30.000 --> 00:10:33.000]  白日太陽必不傷你
[00:10:33.000 --> 00:10:40.000]  夜間月亮也不害你
[00:10:40.000 --> 00:10:42.000]  你看到這兩字經文的時候
[00:10:42.000 --> 00:10:47.000]  可能你的心是會覺得有點奇怪
[00:10:47.000 --> 00:10:50.000]  太陽會傷到我們
[00:10:50.000 --> 00:10:52.000]  這個我們明白
[00:10:52.000 --> 00:10:55.000]  如果我們曬太陽曬得太久
[00:10:55.000 --> 00:10:58.000]  我們會有皮膚癌
[00:10:58.000 --> 00:11:03.000]  但是月亮月亮這麼可愛
[00:11:03.000 --> 00:11:08.000]  怎會傷害人呢
[00:11:08.000 --> 00:11:13.000]  原來古代的人是相信
[00:11:13.000 --> 00:11:18.000]  月亮是可以影響人的思想的
[00:11:18.000 --> 00:11:21.000]  你看戲也看了很多
[00:11:21.000 --> 00:11:27.000]  月圓之夜是有很多奇形怪狀的事情會發生的
[00:11:27.000 --> 00:11:34.000]  而瘋狂或者瘋癲這個英文字
[00:11:34.000 --> 00:11:35.000]  Lunatic
[00:11:35.000 --> 00:11:39.000]  這個字的字根就是從Lunar這個字而來
[00:11:39.000 --> 00:11:41.000]  Lunar是什麼
[00:11:41.000 --> 00:11:44.000]  Lunar就是月亮
[00:11:44.000 --> 00:11:48.000]  但是私人告訴我們
[00:11:48.000 --> 00:11:51.000]  在上帝奇妙的保護之下
[00:11:51.000 --> 00:11:57.000]  太陽和月亮都不會傷害到我們
[00:11:57.000 --> 00:12:02.000]  因為上帝是隱秘我們
[00:12:02.000 --> 00:12:09.000]  隱秘這個字也有翻譯成為影子
[00:12:09.000 --> 00:12:10.000]  Shadow
[00:12:10.000 --> 00:12:12.000]  你試想像一下
[00:12:12.000 --> 00:12:15.000]  有光就有影
[00:12:15.000 --> 00:12:21.000]  如果神是好像你的影子好像你的Shadow那樣
[00:12:21.000 --> 00:12:23.000]  是時刻跟隨著你
[00:12:23.000 --> 00:12:26.000]  時刻看顧著你
[00:12:26.000 --> 00:12:32.000]  那你是不是會覺得是很安全呢
[00:12:32.000 --> 00:12:36.000]  私人在詩篇的九十一篇
[00:12:36.000 --> 00:12:38.000]  第一節
[00:12:38.000 --> 00:12:43.000]  他也都用Shadow影子這個字
[00:12:43.000 --> 00:12:45.000]  私人說
[00:12:45.000 --> 00:12:48.000]  住在至高者隱密處的
[00:12:48.000 --> 00:12:52.000]  必住在全能者的任下
[00:12:52.000 --> 00:12:56.000]  Whoever dwells in the shelter of the Most High
[00:12:56.000 --> 00:13:04.000]  will rest in the shadow of the Almighty
[00:13:04.000 --> 00:13:08.000]  神就是我們的避難所
[00:13:08.000 --> 00:13:10.000]  我們的山寨
[00:13:10.000 --> 00:13:12.000]  我們的依靠
[00:13:12.000 --> 00:13:16.000]  當我們住在祂的任下
[00:13:16.000 --> 00:13:22.000]  我們就沒有什麼需要擔心
[00:13:22.000 --> 00:13:26.000]  教會有一位弟兄
[00:13:26.000 --> 00:13:29.000]  他在英國居住
[00:13:29.000 --> 00:13:34.000]  他就參加了義勇軍
[00:13:34.000 --> 00:13:37.000]  後來他又從義勇軍
[00:13:37.000 --> 00:13:41.000]  又轉為一個全職的軍人
[00:13:41.000 --> 00:13:44.000]  受了軍人的訓練之後
[00:13:44.000 --> 00:13:48.000]  他就被派到去阿富汗那裡
[00:13:48.000 --> 00:13:51.000]  去服兵役
[00:13:51.000 --> 00:13:54.000]  他用電郵跟我分享
[00:13:54.000 --> 00:13:57.000]  他說他被派去阿富汗
[00:13:57.000 --> 00:14:01.000]  他是有很多的憂慮
[00:14:01.000 --> 00:14:05.000]  這個我想完全可以理解的
[00:14:05.000 --> 00:14:07.000]  我想我們每一個人都會
[00:14:07.000 --> 00:14:09.000]  在這樣的環境之下
[00:14:09.000 --> 00:14:12.000]  我們都會有憂慮
[00:14:12.000 --> 00:14:15.000]  我是用詩篇一百二十一篇
[00:14:15.000 --> 00:14:18.000]  去鼓勵這位弟兄
[00:14:18.000 --> 00:14:21.000]  也鼓勵他多一點的祈禱
[00:14:21.000 --> 00:14:25.000]  多一點的交托給神
[00:14:25.000 --> 00:14:27.000]  經過一段時間
[00:14:27.000 --> 00:14:31.000]  我們用電郵來往
[00:14:31.000 --> 00:14:33.000]  終於這位弟兄跟我說
[00:14:33.000 --> 00:14:37.000]  他說我會戰勝恐懼
[00:14:37.000 --> 00:14:40.000]  我會憑信心去依靠神
[00:14:40.000 --> 00:14:42.000]  與神同行
[00:14:42.000 --> 00:14:46.000]  過一個德性的生活
[00:14:46.000 --> 00:14:48.000]  因為我知道
[00:14:48.000 --> 00:14:51.000]  一切都是神的恩典
[00:14:51.000 --> 00:14:53.000]  以及大令
[00:14:53.000 --> 00:14:56.000]  我成為軍人
[00:14:56.000 --> 00:14:58.000]  我被派去阿富汗
[00:14:58.000 --> 00:15:02.000]  都是神的恩典和大令
[00:15:02.000 --> 00:15:05.000]  他明白了這一點之後
[00:15:05.000 --> 00:15:08.000]  結果他就告訴我
[00:15:08.000 --> 00:15:10.000]  就算在阿富汗
[00:15:10.000 --> 00:15:12.000]  他的心裏面
[00:15:12.000 --> 00:15:15.000]  都有那種真正的平安
[00:15:15.000 --> 00:15:17.000]  他也從阿富汗
[00:15:17.000 --> 00:15:22.000]  是平安地回來
[00:15:22.000 --> 00:15:25.000]  上帝奇妙的保護
[00:15:25.000 --> 00:15:28.000]  第一是保護我們不失腳
[00:15:28.000 --> 00:15:33.000]  第二是保護我們去受任備
[00:15:33.000 --> 00:15:41.000]  第三就是保護我們免受災害
[00:15:41.000 --> 00:15:43.000]  請大家一起讀出
[00:15:43.000 --> 00:15:46.000]  第七和第八節
[00:15:46.000 --> 00:15:49.000]  耶和華要保護你
[00:15:49.000 --> 00:15:52.000]  免受一切的災害
[00:15:52.000 --> 00:15:55.000]  他要保護你的性命
[00:15:55.000 --> 00:15:57.000]  你出你入
[00:15:57.000 --> 00:15:59.000]  耶和華要保護你
[00:15:59.000 --> 00:16:02.000]  從今時直到永遠
[00:16:02.000 --> 00:16:04.000]  在這兩節經文裏面
[00:16:04.000 --> 00:16:07.000]  我們見到保護這個字
[00:16:07.000 --> 00:16:10.000]  是出現了三次
[00:16:10.000 --> 00:16:12.000]  並且私人告訴我們
[00:16:12.000 --> 00:16:18.000]  神的保護是直到永遠的
[00:16:18.000 --> 00:16:21.000]  頂只會如果我們真的明白
[00:16:21.000 --> 00:16:23.000]  神會保護我們
[00:16:23.000 --> 00:16:27.000]  而祂的保護是直到永遠
[00:16:27.000 --> 00:16:33.000]  我們還有什麼需要擔心呢
[00:16:33.000 --> 00:16:36.000]  災害這個字
[00:16:36.000 --> 00:16:40.000]  英文是可以翻譯成為evil
[00:16:40.000 --> 00:16:42.000]  邪惡
[00:16:42.000 --> 00:16:44.000]  又或者harm
[00:16:44.000 --> 00:16:46.000]  傷害
[00:16:46.000 --> 00:16:50.000]  在當日的朝聖客來說
[00:16:50.000 --> 00:16:52.000]  最大的危險
[00:16:52.000 --> 00:16:55.000]  未必是跌落山谷
[00:16:55.000 --> 00:17:01.000]  也未必是遇到野獸的襲擊
[00:17:01.000 --> 00:17:03.000]  最大的危險
[00:17:03.000 --> 00:17:06.000]  是遇到盜賊
[00:17:06.000 --> 00:17:10.000]  去搶掠他們的財物
[00:17:10.000 --> 00:17:13.000]  去傷害他們的性命
[00:17:13.000 --> 00:17:16.000]  當日的朝聖客是這樣
[00:17:16.000 --> 00:17:18.000]  今日天怒客
[00:17:18.000 --> 00:17:20.000]  你和我
[00:17:20.000 --> 00:17:28.000]  亦都很可能是會受到壞人的逼迫和陷害
[00:17:28.000 --> 00:17:31.000]  但我們不需要懼怕
[00:17:31.000 --> 00:17:36.000]  因為神是會保護我們
[00:17:36.000 --> 00:17:38.000]  有人就認為
[00:17:38.000 --> 00:17:41.000]  免受一切的災害
[00:17:41.000 --> 00:17:44.000]  是包括了一個意思
[00:17:44.000 --> 00:17:49.000]  包括了化咒助為祝福
[00:17:49.000 --> 00:17:52.000]  這個意思
[00:17:52.000 --> 00:17:55.000]  就好像大家都很熟悉的
[00:17:55.000 --> 00:17:59.000]  約瑟她的經歷那樣
[00:17:59.000 --> 00:18:04.000]  約瑟被她的哥哥出賣
[00:18:04.000 --> 00:18:09.000]  被主人的太太誣告
[00:18:09.000 --> 00:18:14.000]  於是她就過了牢獄的生涯
[00:18:14.000 --> 00:18:17.000]  但是去到最後
[00:18:17.000 --> 00:18:22.000]  約瑟卻是能夠在法老之下
[00:18:22.000 --> 00:18:24.000]  在一人之下
[00:18:24.000 --> 00:18:27.000]  但是不知道多少萬人之上
[00:18:27.000 --> 00:18:34.000]  管治整個埃及地方
[00:18:34.000 --> 00:18:38.000]  她對哥哥他們說
[00:18:38.000 --> 00:18:40.000]  她說從前
[00:18:40.000 --> 00:18:43.000]  你們的意思是要害我
[00:18:43.000 --> 00:18:47.000]  但是神的意思原是好的
[00:18:47.000 --> 00:18:51.000]  要保存許多人的性命
[00:18:51.000 --> 00:18:55.000]  成就今天的光景
[00:18:55.000 --> 00:18:57.000]  大家都記得
[00:18:57.000 --> 00:18:59.000]  當日是有個大饑荒
[00:18:59.000 --> 00:19:03.000]  但是因為約瑟她已經儲了很多的糧
[00:19:03.000 --> 00:19:07.000]  她不單止是令到埃及地的人有得吃
[00:19:07.000 --> 00:19:11.000]  令到其他的地方的人都有得吃
[00:19:11.000 --> 00:19:16.000]  神就是在約瑟的身上
[00:19:16.000 --> 00:19:20.000]  化咒作成為祝福
[00:19:20.000 --> 00:19:21.000]  鄧炎智慧
[00:19:21.000 --> 00:19:25.000]  我不知道你又有沒有經歷過
[00:19:25.000 --> 00:19:28.000]  在你的身上
[00:19:28.000 --> 00:19:30.000]  神的作為
[00:19:30.000 --> 00:19:35.000]  特別是這一種化咒作為祝福
[00:19:35.000 --> 00:19:39.000]  這一個的作為
[00:19:39.000 --> 00:19:45.000]  重溫上帝奇妙保護三個途徑
[00:19:45.000 --> 00:19:48.000]  第一 神保護我們不失腳
[00:19:48.000 --> 00:19:51.000]  第二 神保護我們受任備
[00:19:51.000 --> 00:19:58.000]  第三 神保護我們免受災害
[00:19:58.000 --> 00:20:10.000]  詩篇一百二十一篇就是十五篇被稱為上行之詩的其中的一篇
[00:20:10.000 --> 00:20:12.000]  什麼叫做上行詩呢
[00:20:12.000 --> 00:20:17.000]  其實上行詩是有一個特別的意思的
[00:20:17.000 --> 00:20:22.000]  就是一個逐步上升的觀念
[00:20:22.000 --> 00:20:24.000]  就好像我們上樓梯那樣
[00:20:24.000 --> 00:20:29.000]  一級一級這樣十級以上
[00:20:29.000 --> 00:20:32.000]  基督徒屬靈的生命
[00:20:32.000 --> 00:20:38.000]  一樣是要向上行的
[00:20:38.000 --> 00:20:41.000]  在詩篇的一百二十篇
[00:20:41.000 --> 00:20:45.000]  詩人所見到的就是環境
[00:20:45.000 --> 00:20:49.000]  他見到的就是雪方的咀唇
[00:20:49.000 --> 00:20:51.000]  鬼柵的舌頭
[00:20:51.000 --> 00:20:56.000]  大家回去可以看看詩篇一百二十篇
[00:20:56.000 --> 00:21:04.000]  所以詩人就在急難當中去求告耶和華
[00:21:04.000 --> 00:21:08.000]  去到詩篇一百二十一篇
[00:21:08.000 --> 00:21:12.000]  我們就見到詩人不再看環境
[00:21:12.000 --> 00:21:16.000]  而是他向上去仰望神
[00:21:16.000 --> 00:21:25.000]  因為他知道他的幫助是單單從神那裡而來
[00:21:25.000 --> 00:21:32.000]  於是他的靈命就向上行又跨進了一步
[00:21:32.000 --> 00:21:36.000]  丁姐妹 我都很盼望
[00:21:36.000 --> 00:21:43.000]  今日你的靈命是能夠一步一步是向上行
[00:21:43.000 --> 00:21:54.000]  我很盼望你和上帝的關係是能夠越來越親密
[00:21:54.000 --> 00:22:02.000]  提到從看環境去到向上仰望神
[00:22:02.000 --> 00:22:07.000]  我就想起彼得一個的經歷
[00:22:07.000 --> 00:22:14.000]  彼得他行在水面上的一個經歷
[00:22:14.000 --> 00:22:19.000]  記載在《馬大福音》的十四章
[00:22:19.000 --> 00:22:28.000]  這個故事我想大家都很熟悉
[00:22:28.000 --> 00:22:33.000]  十二個門徒在船上
[00:22:33.000 --> 00:22:38.000]  在夜晚他就見到在海上有一個影
[00:22:38.000 --> 00:22:44.000]  那個影就是行在水面上行走的
[00:22:44.000 --> 00:22:48.000]  你知道彼得素來都是衝動派的
[00:22:48.000 --> 00:22:53.000]  於是他就向那個影講
[00:22:53.000 --> 00:22:55.000]  他知道都是耶穌的
[00:22:55.000 --> 00:23:05.000]  主啊 如果是你 請你叫我從水面上行到去你那裡
[00:23:05.000 --> 00:23:08.000]  那耶穌的回答是什麼
[00:23:08.000 --> 00:23:13.000]  耶穌的回答就是 來吧
[00:23:13.000 --> 00:23:17.000]  於是彼得就從船上
[00:23:17.000 --> 00:23:24.000]  一隻很舒服很安寧的船
[00:23:24.000 --> 00:23:30.000]  就踏足在風大浪大的海面上
[00:23:30.000 --> 00:23:35.000]  開頭他是注目在耶穌身上
[00:23:35.000 --> 00:23:39.000]  所以開頭他還真是行到
[00:23:39.000 --> 00:23:42.000]  在水面上行到
[00:23:42.000 --> 00:23:48.000]  但是當他一轉望著那些風浪
[00:23:48.000 --> 00:23:49.000]  沒有再看耶穌
[00:23:49.000 --> 00:23:53.000]  而是望著風浪的時候
[00:23:53.000 --> 00:23:56.000]  他就開始沉下去
[00:23:56.000 --> 00:24:01.000]  那耶穌接著就伸一隻手扶起他
[00:24:01.000 --> 00:24:04.000]  然後跟他說
[00:24:04.000 --> 00:24:09.000]  你這小信的人 為什麼疑惑呢
[00:24:09.000 --> 00:24:15.000]  我相信耶穌這句話不是責備的說話
[00:24:15.000 --> 00:24:21.000]  而是一句真是充滿對彼得的愛的說話
[00:24:21.000 --> 00:24:23.000]  為什麼你要疑惑呢
[00:24:23.000 --> 00:24:26.000]  為什麼你不定徵在我身上
[00:24:26.000 --> 00:24:31.000]  而你是看著那些風浪呢
[00:24:31.000 --> 00:24:36.000]  整個的故事 這個的記載
[00:24:36.000 --> 00:24:43.000]  其實是有很多地方提醒到我們的
[00:24:43.000 --> 00:24:45.000]  說幾樣東西
[00:24:45.000 --> 00:24:50.000]  第一 十二個門徒是在船上
[00:24:50.000 --> 00:24:54.000]  但是就只有彼得一個人
[00:24:54.000 --> 00:24:59.000]  是有行在水面上的經歷
[00:24:59.000 --> 00:25:01.000]  為什麼
[00:25:01.000 --> 00:25:03.000]  其他的十一個在哪裡
[00:25:03.000 --> 00:25:11.000]  他們很舒服地躺在那艘船裡面
[00:25:11.000 --> 00:25:14.000]  丁子梅 今天我們都很可能
[00:25:14.000 --> 00:25:19.000]  很舒服地躺在我們的安舒區裡面
[00:25:19.000 --> 00:25:26.000]  我們沒有憑信心踏出我們的安舒區
[00:25:26.000 --> 00:25:32.000]  當然 如果你要憑信心踏出安舒區
[00:25:32.000 --> 00:25:37.000]  第一 你要很清楚是上帝的呼召
[00:25:37.000 --> 00:25:42.000]  要你走出去 就好像彼得那樣
[00:25:42.000 --> 00:25:45.000]  耶穌是很清楚跟彼得說
[00:25:45.000 --> 00:25:51.000]  你來吧 你踏腳在水面上吧
[00:25:51.000 --> 00:25:57.000]  當你很清楚知道是上帝呼召的時候
[00:25:57.000 --> 00:26:03.000]  那你就需要一個實際的回應的行動
[00:26:03.000 --> 00:26:10.000]  你需要信服 憑信心去信服
[00:26:10.000 --> 00:26:15.000]  我們看到 彼得他
[00:26:15.000 --> 00:26:18.000]  為什麼能夠成為唯一的門徒
[00:26:18.000 --> 00:26:21.000]  是有行在水面上的經歷呢
[00:26:21.000 --> 00:26:24.000]  就是因為他願意踏出他的安舒區
[00:26:24.000 --> 00:26:32.000]  他願意憑信心去跟隨耶穌的呼召
[00:26:32.000 --> 00:26:34.000]  丁子梅 我不知道
[00:26:34.000 --> 00:26:40.000]  今天上帝給你什麼的照明
[00:26:40.000 --> 00:26:46.000]  不過我希望 如果你能夠領受到
[00:26:46.000 --> 00:26:49.000]  你感受到那個的照明
[00:26:49.000 --> 00:26:52.000]  真是從上帝而來
[00:26:52.000 --> 00:26:57.000]  我盼望你能夠踏出你的安舒區
[00:26:57.000 --> 00:27:05.000]  我盼望你能夠憑信心去跟隨耶穌
[00:27:05.000 --> 00:27:08.000]  我想回我自己
[00:27:08.000 --> 00:27:14.000]  在我跟隨神這三十多年的時間裏面
[00:27:14.000 --> 00:27:20.000]  我都有幾次重大的經歷
[00:27:20.000 --> 00:27:24.000]  是因為我明白是上帝呼召我
[00:27:24.000 --> 00:27:27.000]  去走那一步
