
[00:00:00.000 --> 00:00:01.560]  好 鄧師傅 大家早晨
[00:04:29.240 --> 00:04:31.400]  這四個希伯來文字母的時候
[00:04:31.400 --> 00:04:34.280]  我們都不讀耶和華
[00:04:34.280 --> 00:04:35.480]  或者「丫維」
[00:04:35.480 --> 00:04:39.680]  或者按照德國神學家說「Joh-ho-va」
[00:04:39.680 --> 00:04:42.800]  「Joh-ho-va」這個發音更錯了
[00:04:42.800 --> 00:04:43.840]  我們不會這樣讀的
[00:04:43.840 --> 00:04:46.040]  我們都會用「阿道拉」
[00:04:46.040 --> 00:04:48.000]  但是今天的基督徒怎麼樣
[00:04:48.000 --> 00:04:49.120]  我發覺
[00:04:49.120 --> 00:04:50.720]  那些基督徒那把嘴
[00:04:50.720 --> 00:04:54.280]  現在真的不單止拿耶穌基督的名字來玩
[00:04:54.280 --> 00:04:56.200]  而且將上帝的名字
[00:04:56.200 --> 00:05:00.600]  拿來成為一個奏作的助語詞
[00:05:00.600 --> 00:05:02.920]  碰到一些不好的東西的時候
[00:05:02.920 --> 00:05:05.120]  就把神的名字扔出來
[00:05:05.120 --> 00:05:08.600]  或者用耶穌的名字去取代
[00:05:08.600 --> 00:05:11.720]  這種態度是絕對不應該
[00:05:11.720 --> 00:05:14.600]  我要在這裡奉勸弟兄姊妹不要這樣去做
[00:05:14.600 --> 00:05:16.600]  因為如果你這樣去做
[00:05:16.600 --> 00:05:21.160]  其實是對於上帝一種很大的侮辱
[00:05:21.160 --> 00:05:26.040]  首先你不要以為我們的神已經死了
[00:05:26.040 --> 00:05:32.680]  其實我們上帝現在天天都在金睛火眼的看著你
[00:05:32.680 --> 00:05:34.160]  你每說一句話
[00:05:34.160 --> 00:05:36.520]  你每做每一個的行為
[00:05:36.520 --> 00:05:39.880]  全部都已經記錄下來的
[00:05:39.880 --> 00:05:41.040]  你不相信
[00:05:41.040 --> 00:05:43.840]  稍後彈爾里書就告訴你了
[00:05:43.840 --> 00:05:46.040]  彈爾里書很有趣的
[00:05:46.040 --> 00:05:47.880]  你那些Track Record
[00:05:47.880 --> 00:05:49.480]  你那些紀錄
[00:05:49.480 --> 00:05:52.800]  行事為人心思靈沒有說出來的
[00:05:52.800 --> 00:05:55.800]  上帝全部拿出來寫好了
[00:05:55.800 --> 00:05:59.440]  到時候你無法抵賴
[00:05:59.440 --> 00:06:04.160]  而今天我們透過所看的這一段經文
[00:06:04.160 --> 00:06:06.720]  在彈爾里書的第五章
[00:06:06.720 --> 00:06:10.120]  從第十七節到第三十一節
[00:06:10.120 --> 00:06:18.080]  亦都可以說是巴比倫皇朝埋單的時候
[00:06:18.080 --> 00:06:20.080]  在這個時候
[00:06:20.080 --> 00:06:27.440]  究竟最後這位的攝政王白沙薩
[00:06:27.440 --> 00:06:30.760]  他玩到局這麼難的時候
[00:06:30.760 --> 00:06:34.120]  他當上帝是不是仍然是上帝呢
[00:06:34.120 --> 00:06:37.680]  還是他當上帝是沒有料到呢
[00:06:37.680 --> 00:06:42.080]  所以今天我就想跟大家以這個講題
[00:06:42.080 --> 00:06:45.400]  不要以為神沒有料到
[00:06:45.400 --> 00:06:51.720]  來成為我們今天看第五章十七至三十一節
[00:06:51.720 --> 00:06:57.160]  記錄新巴比倫皇朝的結束
[00:06:57.160 --> 00:06:59.320]  亦都讓我們去看看
[00:06:59.320 --> 00:07:00.720]  在這個過程當中
[00:07:00.720 --> 00:07:05.840]  作為神的子民應該怎樣去行事
[00:07:05.840 --> 00:07:07.080]  讓我們去小心去看看
[00:07:07.080 --> 00:07:09.840]  因為這段聖經都比較陌生的
[00:07:09.840 --> 00:07:12.440]  我希望跟大家再讀多一次
[00:07:12.440 --> 00:07:14.720]  Sandy跟我們讀了一次
[00:07:14.720 --> 00:07:18.400]  我們都自己再讀多一次好不好
[00:07:18.400 --> 00:07:21.800]  熟悉一下這段經文來龍去脈說些什麼
[00:07:21.800 --> 00:07:24.880]  請大家看節目一起打開聖經
[00:07:24.880 --> 00:07:28.680]  誕爾里書第五章
[00:07:28.680 --> 00:07:32.960]  我們由第十七至到第二十二節
[00:07:32.960 --> 00:07:35.440]  一起這樣去讀起來
[00:07:35.440 --> 00:07:39.360]  誕爾里在王面前回答說
[00:07:39.360 --> 00:07:43.480]  你的贈品可以歸你自己
[00:07:43.480 --> 00:07:47.360]  你的賞賜可以歸給別人
[00:07:47.360 --> 00:07:50.920]  我卻要為王讀者文字
[00:07:50.920 --> 00:07:53.480]  把講解告訴王
[00:07:53.480 --> 00:07:57.920]  王啊 至高的神曾將國慧
[00:07:57.920 --> 00:08:04.960]  大權 榮耀 威嚴賜予你父尼布甲尼撒
[00:08:04.960 --> 00:08:08.080]  因神所賜他的大權
[00:08:08.080 --> 00:08:11.960]  各方 各國 各族的人
[00:08:11.960 --> 00:08:15.720]  都在他面前戰敬恐懼
[00:08:15.720 --> 00:08:20.680]  他可以隨意生殺 隨意升降
[00:08:20.680 --> 00:08:25.800]  但他心高氣傲 寧也剛愎
[00:08:25.800 --> 00:08:28.560]  直到行事狂傲
[00:08:28.560 --> 00:08:33.920]  受被夾去王位 奪去榮耀
[00:08:33.920 --> 00:08:37.400]  他被趕出離開世人
[00:08:37.400 --> 00:08:40.320]  他的心便如獸心
[00:08:40.320 --> 00:08:44.480]  與野狼同居 吃草如牛
[00:08:44.480 --> 00:08:47.240]  身被天怒敵心
[00:08:47.240 --> 00:08:52.760]  讓他知道至高的神在人的國中掌權
[00:08:52.760 --> 00:08:57.240]  憑自己的子 熱立人治國
[00:08:57.240 --> 00:09:01.320]  白沙薩啊 你是他的兒子
[00:09:01.320 --> 00:09:06.360]  你雖知道這一切 你心仍不自卑
[00:09:06.360 --> 00:09:10.960]  竟向天上的主至高
[00:09:10.960 --> 00:09:16.080]  使人將他殿中的器銘拿到你面前
[00:09:16.080 --> 00:09:18.960]  你和大臣 皇后
[00:09:18.960 --> 00:09:22.320]  非不用這器銘飲酒
[00:09:22.320 --> 00:09:25.320]  你又讚美那不能看
[00:09:25.320 --> 00:09:28.720]  不能聽 無知無色
[00:09:28.720 --> 00:09:32.840]  金銀銅鐵 木石所造的神
[00:09:32.840 --> 00:09:38.240]  卻沒有將榮耀歸於那手中有你氣息
[00:09:38.240 --> 00:09:41.840]  管理你一切行動的神
[00:09:41.840 --> 00:09:48.000]  因此從神那裡顯出指頭來寫這文字
[00:09:48.000 --> 00:09:50.120]  所寫的文字是
[00:09:50.120 --> 00:09:56.120]  「媚利 媚利 提克勒 污化已生」
[00:09:56.120 --> 00:09:58.320]  講解是這樣
[00:09:58.320 --> 00:10:05.200]  「媚利」就是神已經數算你國的年日到此完畢
[00:10:05.200 --> 00:10:10.320]  「提克勒」就是你被稱在天平裡
[00:10:10.320 --> 00:10:13.400]  顯出你的虧欠
[00:10:13.400 --> 00:10:17.360]  「匹勒斯」就是你的國分裂
[00:10:17.360 --> 00:10:21.880]  歸於米利亞人和波斯人
[00:10:21.880 --> 00:10:28.120]  白沙薩下令人就把紙袍給丹爾里穿上
[00:10:28.120 --> 00:10:32.240]  把金鏈給他戴在頭頂向上
[00:10:32.240 --> 00:10:37.640]  又傳令使他的在國中位列第三
[00:10:37.640 --> 00:10:42.200]  當夜 加勒底王白沙薩被殺
[00:10:42.200 --> 00:10:46.400]  米利亞人戴琉士年六十二歲
[00:10:46.400 --> 00:10:50.160]  取了加勒底國
[00:10:50.160 --> 00:10:52.080]  上文我已經講過了
[00:10:52.080 --> 00:10:58.280]  但以你對於白沙薩召他來去
[00:10:58.280 --> 00:11:02.600]  為他收拾這個爛攤子
[00:11:02.600 --> 00:11:07.320]  白沙薩王為他提出一些條件
[00:11:07.320 --> 00:11:10.640]  說只需要你解釋給我知道
[00:11:10.640 --> 00:11:16.640]  這些寫在墳場上被大光燈照著的文字
[00:11:16.640 --> 00:11:18.360]  是什麼意思呢
[00:11:18.360 --> 00:11:21.800]  我就會有榮華富貴給你
[00:11:21.800 --> 00:11:25.120]  榮華富貴當然就包括
[00:11:25.120 --> 00:11:32.440]  將丹爾里他的頸項上戴上金鏈
[00:11:32.440 --> 00:11:35.000]  為他穿紙袍
[00:11:35.000 --> 00:11:43.360]  甚至將他列為新巴比倫國的第三號話事人
[00:11:43.360 --> 00:11:47.400]  但丹爾里從來在他的侍奉之中
[00:11:47.400 --> 00:11:51.160]  都沒有任何期望或者希望
[00:11:51.160 --> 00:11:54.160]  要得到任何的獎賞
[00:11:54.160 --> 00:11:56.440]  因為他只希望的是
[00:11:56.440 --> 00:12:01.040]  按照神交託給他的職份
[00:12:01.040 --> 00:12:07.120]  就是將上帝的信息傳給上帝要知道的人
[00:12:07.120 --> 00:12:09.520]  明白裡面的內容
[00:12:09.520 --> 00:12:12.880]  所以今天我們可以看到
[00:12:12.880 --> 00:12:16.720]  丹爾里怎樣回答白沙薩王
[00:12:16.720 --> 00:12:21.880]  怎樣拒絕他提出的酬勞
[00:12:21.880 --> 00:12:24.800]  同時間我們也看到
[00:12:24.800 --> 00:12:27.280]  白沙薩王在這個時候
[00:12:27.280 --> 00:12:31.440]  似乎他所造成的爛攤子
[00:12:31.440 --> 00:12:35.760]  是完全由於他自己親自指揮
[00:12:35.760 --> 00:12:37.680]  親自設計
[00:12:37.680 --> 00:12:39.680]  親自部署
[00:12:39.680 --> 00:12:42.320]  甚至親自推行的
[00:12:42.320 --> 00:12:44.120]  在這麼爛的爛攤子
[00:12:44.120 --> 00:12:46.600]  爛到這個地步的時候
[00:12:46.600 --> 00:12:49.400]  他的下場會如何呢
[00:12:49.400 --> 00:12:54.000]  這個就是今天我所看的這段經文的大致內容
[00:12:54.000 --> 00:12:57.600]  我們分開兩個大部份來看看
[00:12:57.600 --> 00:13:00.880]  這段經文所說的內容是什麼
[00:13:00.880 --> 00:13:01.920]  第一部份
[00:13:01.920 --> 00:13:06.640]  我們看的就是第五章第17節至第22節
[00:13:06.640 --> 00:13:10.400]  這部份我給了一個名稱或者副題
[00:13:10.400 --> 00:13:16.360]  叫做「沒有其父沒有其子」
[00:13:16.360 --> 00:13:18.880]  通常人都有一句這樣的說話
[00:13:18.880 --> 00:13:22.840]  就是叫做「有其父必有其子」
[00:13:22.840 --> 00:13:26.560]  Like father like son
[00:13:26.560 --> 00:13:29.360]  又或者廣東人比較喜歡用的就是
[00:13:29.360 --> 00:13:31.760]  「虎父無犬子」
[00:13:31.760 --> 00:13:37.280]  就是兒子怎麼也有點像父親的地步
[00:13:37.280 --> 00:13:40.480]  實際上是不是這樣呢
[00:13:40.480 --> 00:13:43.400]  我不敢說今天這個世界是怎樣
[00:13:43.400 --> 00:13:45.760]  但是從這段聖經裡面
[00:13:45.760 --> 00:13:53.600]  譚爾里似乎要指出根本白沙薩這位的攝政王
[00:13:53.600 --> 00:13:56.680]  他跟尼布加利撒王
[00:13:56.680 --> 00:14:02.360]  他口口聲稱是他的父這位的王
[00:14:02.360 --> 00:14:04.960]  是完全不相似的
[00:14:04.960 --> 00:14:08.560]  一開始我們看一下這段聖經說些什麼
[00:14:08.560 --> 00:14:13.800]  譚爾里一口就回答白沙薩王這樣說
[00:14:13.800 --> 00:14:17.800]  你的贈品就歸還給你了
[00:14:17.800 --> 00:14:25.120]  這句話在大庭廣眾這樣跟所有在場的人
[00:14:25.120 --> 00:14:31.160]  尤其是跟他在對話的白沙薩王這樣說
[00:14:31.160 --> 00:14:34.760]  真的很不給面子
[00:14:34.760 --> 00:14:38.000]  我想如果你在這樣的情況之下
[00:14:38.000 --> 00:14:43.760]  你會不會像譚爾里這樣一口拒絕這些酬勞呢
[00:14:43.760 --> 00:14:45.600]  這是第一個問題
[00:14:45.600 --> 00:14:49.800]  其實當他讀這段聖經我們要想的事情
[00:14:49.800 --> 00:14:52.240]  但是你一口拒絕
[00:14:52.240 --> 00:14:54.440]  我不要你這些禮物
[00:14:54.440 --> 00:14:55.760]  這些禮物是你的
[00:14:55.760 --> 00:14:58.440]  你要給就給你自己自用
[00:14:58.440 --> 00:15:00.160]  或者你喜歡的
[00:15:00.160 --> 00:15:04.920]  你可以給其他那些你想給的人
[00:15:04.920 --> 00:15:09.440]  不過我就照我要做的工作
[00:15:09.440 --> 00:15:10.760]  就是什麼工作
[00:15:10.760 --> 00:15:13.680]  我要為王你去讀這些文字
[00:15:13.680 --> 00:15:20.080]  並且將這些文字講解清楚讓你知道
[00:15:20.080 --> 00:15:21.920]  這一番話
[00:15:21.920 --> 00:15:28.320]  但你清楚表明到他對於活在外邦世界
[00:15:28.320 --> 00:15:31.480]  新巴比倫的世代裡面
[00:15:31.480 --> 00:15:35.480]  他保持著的角色
[00:15:35.480 --> 00:15:41.640]  如果大家仍然記得在第一章第八節裡面
[00:15:41.640 --> 00:15:44.280]  有一句很精景的說話
[00:15:44.280 --> 00:15:47.680]  也成為我們今年教會的主題
[00:15:47.680 --> 00:15:51.680]  就是說要如何作為一個屬神的子民
[00:15:51.680 --> 00:15:53.200]  要竭力保守
[00:15:53.200 --> 00:15:56.120]  不要使自己在任何的時間
[00:15:56.120 --> 00:15:59.200]  任何的地點去玷污自己
[00:15:59.200 --> 00:16:01.880]  這個玷污的水平和要求
[00:16:01.880 --> 00:16:04.600]  是按照上帝的要求
[00:16:04.600 --> 00:16:07.680]  但是你知道自己要做什麼
[00:16:07.680 --> 00:16:10.640]  就是要將上帝的信息傳開去
[00:16:10.640 --> 00:16:15.200]  並且作出詳細的解說詮釋
[00:16:15.200 --> 00:16:19.880]  所以他在這裡重新講給白沙薩王知道
[00:16:19.880 --> 00:16:23.720]  這個正正就是我的責任
[00:16:23.720 --> 00:16:25.000]  我仍然會做的
[00:16:25.000 --> 00:16:26.480]  你不給任何東西我
[00:16:26.480 --> 00:16:27.440]  我都仍然會做
[00:16:27.440 --> 00:16:29.040]  而且這些東西你要給的
[00:16:29.040 --> 00:16:31.080]  我不會要
[00:16:31.080 --> 00:16:34.080]  如果我們看回古近東的文化裡面
[00:16:34.080 --> 00:16:36.720]  古近東文化有一個很重要的關係
[00:16:36.720 --> 00:16:40.320]  叫做paternage and clientage
[00:16:40.320 --> 00:16:45.040]  用中文翻譯叫做贊助人及受贊人
[00:16:45.040 --> 00:16:48.640]  但以你活在這個新巴比倫世界裡面
[00:16:48.640 --> 00:16:53.680]  他是一個接受巴比倫王朝的贊助
[00:16:53.680 --> 00:16:55.360]  其實贊助已經很客氣了
[00:16:55.360 --> 00:16:58.240]  贊助已經差不多養起他了
[00:16:58.240 --> 00:17:01.320]  你生存與否都靠我養起你
[00:17:01.320 --> 00:17:04.200]  因為你是被老之民
[00:17:04.200 --> 00:17:09.280]  所以巴比倫王是那位贊助人
[00:17:09.280 --> 00:17:10.880]  養活但以你
[00:17:10.880 --> 00:17:13.040]  這是你的恩人
[00:17:13.040 --> 00:17:16.560]  如果從古近東文化去看
[00:17:16.560 --> 00:17:20.880]  用世界的觀念來看
[00:17:20.880 --> 00:17:25.320]  你不應該在這個時候說這些話
[00:17:25.320 --> 00:17:29.000]  你應該感恩圖報
[00:17:29.000 --> 00:17:33.200]  好好地去服侍我
[00:17:33.200 --> 00:17:34.960]  我要給你什麼
[00:17:34.960 --> 00:17:36.640]  你都要接受
[00:17:36.640 --> 00:17:41.360]  這些叫kampchuria 鑑粗泥
[00:17:41.360 --> 00:17:42.400]  教會有很多這樣的東西
[00:17:42.400 --> 00:17:45.280]  不過待會再說
[00:17:45.280 --> 00:17:46.240]  這種心態
[00:17:46.240 --> 00:17:50.160]  但以你清楚告訴白沙薩王
[00:17:50.160 --> 00:17:52.800]  我不受這一套的
[00:17:52.800 --> 00:17:54.920]  我不是跟這一套的
[00:17:54.920 --> 00:17:58.880]  所以你看從但以你書第一章到第五章裡面
[00:17:58.880 --> 00:18:02.320]  但以你從來沒有改變過他的原則
[00:18:02.320 --> 00:18:07.800]  我不會為了在得到巴比倫的世界裡面
[00:18:07.800 --> 00:18:10.960]  生活暢順 富貴榮華
[00:18:10.960 --> 00:18:17.160]  於是乎我卑躬屈膝在你的面前
[00:18:17.160 --> 00:18:19.920]  我不受這一套的
[00:18:19.920 --> 00:18:22.360]  我要做的就要做
[00:18:22.360 --> 00:18:23.680]  也同時反映出
[00:18:23.680 --> 00:18:27.760]  但以你正在傳遞一個訊息給白沙薩王
[00:18:27.760 --> 00:18:31.760]  我活在即使你的王權之下
[00:18:31.760 --> 00:18:36.200]  我做的事都是獨立於你的命令
[00:18:36.200 --> 00:18:40.400]  上帝叫我做的事我就會去做
[00:18:40.400 --> 00:18:41.880]  而他的角色
[00:18:41.880 --> 00:18:44.280]  尼布加雷薩王很早就看到
[00:18:44.280 --> 00:18:46.800]  所以為什麼尼布加雷薩王去栽培
[00:18:46.800 --> 00:18:49.880]  但以你與其他三個的同伴
[00:18:49.880 --> 00:18:51.480]  就是這個原因
[00:18:51.480 --> 00:18:53.240]  他與別不同的地方就是
[00:18:53.240 --> 00:18:56.400]  因為他不是只懂得在這個國家裡面
[00:18:56.400 --> 00:18:58.880]  阿諛奉承地生活
[00:18:58.880 --> 00:19:01.840]  而是他真的是願意按照一個
[00:19:01.840 --> 00:19:03.320]  他們所認信的神
[00:19:03.320 --> 00:19:05.040]  來到這個世界裡面生活
[00:19:05.040 --> 00:19:08.800]  這就是基督徒應有的生命生活
[00:19:08.800 --> 00:19:11.480]  接著從第十八節開始
[00:19:11.480 --> 00:19:16.800]  但以你就為這個白沙薩王
[00:19:16.800 --> 00:19:19.320]  重申講述一次
[00:19:19.320 --> 00:19:22.400]  他那位經常口口聲聲說
[00:19:22.400 --> 00:19:23.440]  父啊 父啊
[00:19:23.440 --> 00:19:26.480]  其實這個父可以解釋為先祖
[00:19:26.480 --> 00:19:30.200]  尼布加雷薩王的簡史
[00:19:30.200 --> 00:19:31.360]  簡史
[00:19:31.360 --> 00:19:33.280]  濃縮版的簡史
[00:19:33.280 --> 00:19:35.240]  是回應第四章
[00:19:35.240 --> 00:19:37.880]  第28至37節
[00:19:37.880 --> 00:19:42.200]  特別那段歷史當中的發展
[00:19:42.200 --> 00:19:45.000]  在這段歷史裡面發展有些什麼呢
[00:19:45.000 --> 00:19:46.320]  我不詳細去講
[00:19:46.320 --> 00:19:48.440]  因為已經講過很多次
[00:19:48.440 --> 00:19:49.840]  你應該很熟悉的
[00:19:49.840 --> 00:19:51.280]  我只是outline
[00:19:51.280 --> 00:19:55.480]  就是給一個確大概的輪廓
[00:19:55.480 --> 00:19:57.760]  去幫大家重申的
[00:19:57.760 --> 00:20:00.960]  去提返尼布加雷薩王
[00:20:00.960 --> 00:20:03.040]  有什麼歷史是那麼值得
[00:20:03.040 --> 00:20:08.360]  但以你要為這個白沙薩王去講呢
[00:20:08.360 --> 00:20:10.760]  第十八節
[00:20:10.760 --> 00:20:14.680]  首先但以你指出尼布加雷薩王
[00:20:14.680 --> 00:20:19.880]  是蒙至高的神的祝福
[00:20:19.880 --> 00:20:22.640]  上帝對於尼布加雷薩王
[00:20:22.640 --> 00:20:25.080]  甚至新巴比倫王朝
[00:20:25.080 --> 00:20:27.760]  是一個祝福
[00:20:27.760 --> 00:20:31.520]  他容許他成為一個偉大的國家
[00:20:31.520 --> 00:20:33.840]  使得這個國家充滿榮譽
[00:20:33.840 --> 00:20:41.480]  以及受到其他各個國家的尊重
[00:20:41.480 --> 00:20:46.920]  正所謂面是人家給的
[00:20:46.920 --> 00:20:50.680]  假是自己丟的
[00:20:50.680 --> 00:20:54.080]  尼布加雷薩王是上帝
[00:20:54.080 --> 00:20:58.080]  使他有榮譽是其他國家都認同的
[00:20:58.080 --> 00:21:00.360]  來向他祝福
[00:21:00.360 --> 00:21:04.800]  但在祝福之下
[00:21:04.800 --> 00:21:08.520]  在眾多國家各個民族
[00:21:08.520 --> 00:21:10.640]  各個語言族系
[00:21:10.640 --> 00:21:12.040]  都在這個時候
[00:21:12.040 --> 00:21:15.800]  這麼敬畏你的時間
[00:21:15.800 --> 00:21:20.880]  尼布加雷薩王就賦予了權力
[00:21:20.880 --> 00:21:24.840]  上帝如何看待一個人 上帝如何操練一個人
[00:21:24.840 --> 00:21:27.000]  很多時候是給他一些機會
[00:21:27.000 --> 00:21:30.480]  給他一些力量 給他一些權柄
[00:21:30.480 --> 00:21:32.240]  給他一些權力的時候
[00:21:32.240 --> 00:21:36.800]  就可以露出這個人真正的本相
[00:21:36.800 --> 00:21:41.160]  就好像小朋友長大的成長一樣
[00:21:41.160 --> 00:21:43.200]  你想想你自己也是這樣的
[00:21:43.200 --> 00:21:46.840]  小時候你沒有出去打工
[00:21:46.840 --> 00:21:52.160]  兩三歲三四歲回到小學的時候
[00:21:52.160 --> 00:21:55.000]  都是爸爸媽媽給零用錢
[00:21:55.000 --> 00:21:57.640]  是這樣的生活
[00:21:57.640 --> 00:22:02.600]  你會覺得爸爸媽媽你給零用錢我
[00:22:02.600 --> 00:22:06.920]  我就聽你多些話
[00:22:06.920 --> 00:22:10.640]  長大之後讀大學
[00:22:10.640 --> 00:22:11.840]  或者還沒讀完大學
[00:22:11.840 --> 00:22:15.200]  或者讀完大學開始賺到錢
[00:22:15.200 --> 00:22:18.400]  就眉飛色舞了
[00:22:18.400 --> 00:22:19.760]  我獨立了 我有錢了
[00:22:19.760 --> 00:22:22.640]  我還要聽你講
[00:22:22.640 --> 00:22:24.200]  戲都有講
[00:22:24.200 --> 00:22:26.880]  死老爺你不要再嘰嘰咕咕了
[00:22:26.880 --> 00:22:32.120]  是不是這樣
[00:22:32.120 --> 00:22:35.040]  給一些權 給一些力量你
[00:22:35.040 --> 00:22:39.440]  其實就可以顯露你真正的本相是怎樣
[00:22:39.440 --> 00:22:40.680]  一個孝順的子女
[00:22:40.680 --> 00:22:42.320]  就算自己怎樣獨立都好
[00:22:42.320 --> 00:22:44.400]  仍然對父母尊尊重重
[00:22:44.400 --> 00:22:47.080]  不是因為好像小時候我要依附你
[00:22:47.080 --> 00:22:49.320]  去拿零用錢
