
[00:00:00.000 --> 00:00:04.040]  大家好,生命樹宣教網絡和大家一起讀聖經
[00:02:55.920 --> 00:02:57.200]  這樣的意思
[00:02:57.200 --> 00:02:59.200]  「已經擁有」、「已經創造」
[00:02:59.200 --> 00:03:00.960]  是一個好名字
[00:03:00.960 --> 00:03:04.280]  一見到有「el」就知道是「God」
[00:03:04.280 --> 00:03:06.560]  第二節
[00:03:06.560 --> 00:03:08.360]  哈有兩個妻
[00:03:08.360 --> 00:03:10.640]  以前的時候他們是可以的
[00:03:10.640 --> 00:03:11.520]  有兩個妻子
[00:03:11.520 --> 00:03:13.440]  一個叫哈娜
[00:03:13.440 --> 00:03:15.840]  一個是比利娜
[00:03:15.840 --> 00:03:17.720]  比利娜有兒女
[00:03:17.720 --> 00:03:20.280]  哈娜沒有兒女
[00:03:20.280 --> 00:03:24.320]  哈娜這個字是個好名字
[00:03:24.320 --> 00:03:25.440]  哈娜呢
[00:03:25.440 --> 00:03:30.720]  希伯來文翻譯是讀「K」
[00:03:30.720 --> 00:03:33.560]  「Kalah」
[00:03:33.560 --> 00:03:39.440]  不至於英文翻譯成哈娜的「Han」
[00:03:39.440 --> 00:03:41.040]  就沒有了「C」
[00:03:41.040 --> 00:03:43.400]  英文就沒有了「C」
[00:03:43.400 --> 00:03:50.400]  只有「H」「Hanah」
[00:03:50.400 --> 00:03:51.840]  希伯來文是「Kanah」
[00:03:51.840 --> 00:03:54.720]  「Kanah」是慈悲的意思
[00:03:54.720 --> 00:03:57.120]  哈娜的英文
[00:03:57.120 --> 00:03:58.080]  「Hanah」
[00:03:58.080 --> 00:03:59.440]  希伯來文「Kanah」
[00:03:59.440 --> 00:04:00.600]  慈悲
[00:04:00.600 --> 00:04:01.400]  好名
[00:04:01.400 --> 00:04:03.400]  比利娜呢
[00:04:03.400 --> 00:04:05.680]  「Paninah」
[00:04:05.680 --> 00:04:07.240]  比利娜「Paninah」
[00:04:07.240 --> 00:04:09.040]  是寶石
[00:04:09.040 --> 00:04:10.040]  寶石
[00:04:10.040 --> 00:04:13.440]  比利娜「Paninah」是寶石
[00:04:13.440 --> 00:04:14.920]  一塊寶石
[00:04:14.920 --> 00:04:18.280]  「Paninah」有兒女
[00:04:18.280 --> 00:04:19.960]  哈娜沒有兒女
[00:04:19.960 --> 00:04:23.640]  「有兒女」是兩個字
[00:04:23.640 --> 00:04:25.320]  有兒和有女
[00:04:25.320 --> 00:04:28.680]  即是多過一個小孩的兩個
[00:04:28.680 --> 00:04:30.040]  最少一個兒女
[00:04:30.040 --> 00:04:33.280]  或者更多的兒女們
[00:04:33.280 --> 00:04:37.480]  而「Kanah」沒有零個
[00:04:37.480 --> 00:04:39.040]  這樣就麻煩了
[00:04:39.040 --> 00:04:41.640]  在以往的時代
[00:04:41.640 --> 00:04:43.360]  沒有小孩
[00:04:43.360 --> 00:04:45.640]  是覺得上帝不祝福的
[00:04:45.640 --> 00:04:48.320]  於是就出事了
[00:04:48.320 --> 00:04:50.240]  第三節
[00:04:50.240 --> 00:04:51.760]  上半節很長
[00:04:51.760 --> 00:04:55.840]  「這人每年從本城上到士羅
[00:04:55.840 --> 00:04:59.360]  敬拜祭祀萬軍之爺」
[00:04:59.360 --> 00:05:01.760]  「這人」是指
[00:05:01.760 --> 00:05:03.080]  以利加拿
[00:05:03.080 --> 00:05:06.400]  每年都在本城
[00:05:06.400 --> 00:05:11.400]  他住的地方叫拉瑪索菲
[00:05:11.400 --> 00:05:14.200]  每一年在以利加拿
[00:05:14.200 --> 00:05:19.720]  他都會由本城去士羅
[00:05:19.720 --> 00:05:24.240]  士羅是安潔之地
[00:05:24.240 --> 00:05:27.360]  當以色列人離開埃及
[00:05:27.360 --> 00:05:30.560]  經過曠野進入到迦南地之後
[00:05:30.560 --> 00:05:35.240]  他們就用士羅做一個他們的首輔
[00:05:35.240 --> 00:05:37.840]  藥櫃放在那裡
[00:05:37.840 --> 00:05:39.000]  會幕在那裡
[00:05:39.000 --> 00:05:41.960]  因此就是神的地方
[00:05:41.960 --> 00:05:45.240]  他們選擇士羅都選擇了好名
[00:05:45.240 --> 00:05:49.320]  士羅就是安潔之地的意思
[00:05:49.320 --> 00:05:51.040]  就是停放在那裡
[00:05:51.040 --> 00:05:53.040]  安潔、安息
[00:05:53.040 --> 00:05:56.480]  上帝做完七日工作之後安息
[00:05:56.480 --> 00:05:58.880]  他每年都去那裡敬拜
[00:05:58.880 --> 00:06:00.880]  祭祀萬軍之爺
[00:06:00.880 --> 00:06:06.840]  意思是萬軍之爺
[00:06:06.840 --> 00:06:12.200]  就是耶和華擁有著所有的軍隊
[00:06:12.200 --> 00:06:14.440]  萬軍是一個很大的軍隊
[00:06:14.440 --> 00:06:17.960]  是一個德性能夠戰鬥的耶和華
[00:06:17.960 --> 00:06:20.520]  第三節的下半節
[00:06:20.520 --> 00:06:23.760]  在那裡有幾個人物做祭祀
[00:06:23.760 --> 00:06:29.200]  在那裡有以利的兩個兒子
[00:06:29.200 --> 00:06:35.760]  荷菲尼、菲尼哈
[00:06:35.760 --> 00:06:38.560]  當耶和華的祭祀
[00:06:38.560 --> 00:06:42.840]  有以利和以利的兩個兒子
[00:06:42.840 --> 00:06:43.880]  做耶和華的祭祀
[00:06:43.880 --> 00:06:44.840]  三個
[00:06:44.840 --> 00:06:48.200]  當然大的是以利的父親
[00:06:48.200 --> 00:06:53.000]  以利是升高的意思
[00:06:53.000 --> 00:07:02.520]  荷菲尼就是Coffee
[00:07:02.520 --> 00:07:05.080]  Coffee就變成荷
[00:07:05.080 --> 00:07:07.280]  菲就是F
[00:07:07.280 --> 00:07:08.800]  PH
[00:07:08.800 --> 00:07:11.360]  Fee就是荷菲尼
[00:07:11.360 --> 00:07:16.240]  這個荷菲尼
[00:07:16.240 --> 00:07:18.240]  荷菲尼的意思是什麼呢
[00:07:18.240 --> 00:07:20.800]  就是荷斗
[00:07:20.800 --> 00:07:24.600]  這個荷斗可能的名字是荷斗
[00:07:24.600 --> 00:07:26.040]  原因就是不敢肯定
[00:07:26.040 --> 00:07:28.800]  所以叫可能是荷斗
[00:07:28.800 --> 00:07:32.920]  因為這個很有可能是一個埃及字
[00:07:32.920 --> 00:07:37.040]  荷斗這個字不是一個阿蘭文的字
[00:07:37.040 --> 00:07:39.040]  不是希伯文的字
[00:07:39.040 --> 00:07:40.280]  可能是荷斗
[00:07:40.280 --> 00:07:42.880]  像是一個埃及字
[00:07:42.880 --> 00:07:45.080]  為什麼這個名字這麼有趣
[00:07:45.080 --> 00:07:46.520]  可能他出生的時候
[00:07:46.520 --> 00:07:47.800]  都說名字這麼怪
[00:07:47.800 --> 00:07:49.720]  因為他父母改的
[00:07:49.720 --> 00:07:51.600]  可能他出生的時候
[00:07:51.600 --> 00:07:53.240]  他的父母看到
[00:07:53.240 --> 00:07:57.200]  哎呀,這個兒子這麼像一個荷斗
[00:07:57.200 --> 00:07:58.720]  就叫做荷斗
[00:07:58.720 --> 00:08:02.520]  那些動來動去是青蛙的叫什麼
[00:08:02.520 --> 00:08:05.080]  哦,是荷斗
[00:08:05.080 --> 00:08:08.440]  菲尼蝦
[00:08:08.440 --> 00:08:13.560]  菲尼克
[00:08:13.560 --> 00:08:16.360]  菲尼克的名字很有趣
[00:08:16.360 --> 00:08:19.440]  是管樂器的吹口
[00:08:19.440 --> 00:08:21.920]  譬如他們有號角
[00:08:21.920 --> 00:08:24.560]  除了是用羊角、牛角
[00:08:24.560 --> 00:08:29.600]  他們是用銅打造了吹的號角
[00:08:29.600 --> 00:08:34.200]  你知道銅吹的號角要有個咀
[00:08:34.200 --> 00:08:39.400]  咀形要怎樣配合才能夠吹得響
[00:08:39.400 --> 00:08:42.400]  否則吹得響喇叭都已經很爛
[00:08:42.400 --> 00:08:44.280]  我自己都試過吹不響
[00:08:44.280 --> 00:08:45.920]  不要學了
[00:08:45.920 --> 00:08:48.200]  管樂器的吹口
[00:08:48.200 --> 00:08:50.840]  就是這個菲尼蝦的意思
[00:08:50.840 --> 00:08:53.880]  Pinekark
[00:08:53.880 --> 00:08:54.920]  很有趣
[00:08:54.920 --> 00:08:59.160]  為什麼他兒子的名字叫管樂器的吹口
[00:08:59.160 --> 00:09:00.960]  可能他兒子出生的時候
[00:09:00.960 --> 00:09:03.520]  只是猜測,不是誠心說
[00:09:03.520 --> 00:09:07.400]  可能他兒子出生的時候嘴巴這樣
[00:09:07.400 --> 00:09:08.400]  這樣都不一定
[00:09:08.400 --> 00:09:10.000]  啊,這個B這麼有趣
[00:09:10.000 --> 00:09:12.880]  嘴巴這樣
[00:09:12.880 --> 00:09:16.360]  於是就好像別人吹樂器的口一樣
[00:09:16.360 --> 00:09:18.360]  可能這樣吹了都不一定
[00:09:18.360 --> 00:09:20.720]  啊,這個東西這麼像蝌蚪
[00:09:20.720 --> 00:09:22.480]  小小一粒都不一定
[00:09:22.480 --> 00:09:26.720]  有三個,就是伊利伯伯和何佛尼
[00:09:26.720 --> 00:09:28.400]  和菲尼蝦
[00:09:28.400 --> 00:09:30.680]  是做耶和華的祭師
[00:09:30.680 --> 00:09:32.960]  就在士羅那裡
[00:09:32.960 --> 00:09:36.760]  伊利加拿每逢獻祭的日子
[00:09:36.760 --> 00:09:39.760]  是將祭肉分給所有人的
[00:09:39.760 --> 00:09:42.440]  因為他們獻祭
[00:09:42.440 --> 00:09:44.800]  就是將祭身獻上
[00:09:44.800 --> 00:09:47.640]  祭師和利美人就宰了之後
[00:09:47.640 --> 00:09:50.520]  皮不要了,內臟不要了
[00:09:50.520 --> 00:09:53.560]  那些膏藥一定要,很寶貴
[00:09:53.560 --> 00:09:54.960]  要的東西就要了
[00:09:54.960 --> 00:09:58.160]  然後就放上去燒
[00:09:58.160 --> 00:10:02.600]  那些祭就是一部分放上去
[00:10:02.600 --> 00:10:05.200]  於是剩下的肉
[00:10:05.200 --> 00:10:07.760]  是那些人可以吃的
[00:10:07.760 --> 00:10:10.200]  於是每逢獻祭的時候
[00:10:10.200 --> 00:10:12.640]  那些祭肉就分給
[00:10:12.640 --> 00:10:15.680]  伊利加拿的妻子比利娜
[00:10:15.680 --> 00:10:18.640]  和比利娜所生的兒女
[00:10:18.640 --> 00:10:22.640]  將那些肉分給家人
[00:10:22.640 --> 00:10:25.360]  比利娜和她的子女有一份
[00:10:25.360 --> 00:10:26.560]  OK啦
[00:10:26.560 --> 00:10:29.040]  但是第五節
[00:10:29.040 --> 00:10:32.240]  「比哈拿卻是傷份
[00:10:32.240 --> 00:10:34.960]  因為他愛哈拿
[00:10:34.960 --> 00:10:38.840]  務奈耶和華不使哈拿生肉」
[00:10:38.840 --> 00:10:42.640]  那些字弄得五顏六色,再讀多一次
[00:10:42.640 --> 00:10:46.200]  「給哈拿的確是傷份
[00:10:46.200 --> 00:10:50.320]  因為比利娜她愛哈拿
[00:10:50.320 --> 00:10:55.840]  務奈耶和華不使哈拿生肉」
[00:10:55.840 --> 00:10:58.600]  這個經文是這樣的
[00:10:58.600 --> 00:11:01.360]  比利娜就給一份
[00:11:01.360 --> 00:11:04.400]  給比利娜和子女的
[00:11:04.400 --> 00:11:09.720]  然後給哈拿卻是傷份
[00:11:09.720 --> 00:11:11.240]  一份給比利娜
[00:11:11.240 --> 00:11:14.240]  比哈拿給兩份,但他沒有子女
[00:11:14.240 --> 00:11:15.960]  當然就是說
[00:11:15.960 --> 00:11:19.240]  比利娜那一房就住在那裡
[00:11:19.240 --> 00:11:22.840]  可能另一房就住在那裡
[00:11:22.840 --> 00:11:27.720]  如果伊利加拿那麼愛哈拿
[00:11:27.720 --> 00:11:30.680]  可能他和哈拿一起住多
[00:11:30.680 --> 00:11:32.640]  但哈拿也是自己一個人
[00:11:32.640 --> 00:11:36.240]  但他是有傷份的肉
[00:11:36.240 --> 00:11:38.160]  為什麼?
[00:11:38.160 --> 00:11:40.840]  因為他愛哈拿
[00:11:40.840 --> 00:11:42.760]  解釋一下
[00:11:42.760 --> 00:11:45.360]  這裡有一個很難解釋的地方
[00:11:45.360 --> 00:11:46.720]  因為看中文
[00:11:46.720 --> 00:11:49.520]  給哈拿是傷份,為什麼他愛哈拿呢?
[00:11:49.520 --> 00:11:51.360]  我終於給多一份了,這樣不行嗎?
[00:11:51.360 --> 00:11:53.160]  當然可以,沒問題
[00:11:53.160 --> 00:11:55.280]  中文聖經看得很明白
[00:11:55.280 --> 00:11:57.760]  但是原來希伯來文
[00:11:57.760 --> 00:12:01.880]  這個傷份不是「傷」字
[00:12:01.880 --> 00:12:04.160]  是「一」字
[00:12:04.160 --> 00:12:08.160]  「一」字是「一」
[00:12:08.160 --> 00:12:10.200]  也可以解作「傷」
[00:12:10.200 --> 00:12:11.040]  為什麼呢?
[00:12:11.040 --> 00:12:13.840]  是一個跟著另一個
[00:12:13.840 --> 00:12:16.240]  one and one another
[00:12:16.240 --> 00:12:21.080]  所以給他一份,然後再給多一份
[00:12:21.080 --> 00:12:24.240]  比利娜給一份,給哈拿給一份
[00:12:24.240 --> 00:12:27.640]  不過另外再給一份,就是傷份
[00:12:27.640 --> 00:12:30.640]  這個字「一」字可以解作「一個」
[00:12:30.640 --> 00:12:33.280]  又可以解作「一個」,又有另一個
[00:12:33.280 --> 00:12:34.480]  one and other
[00:12:34.480 --> 00:12:36.080]  這樣就是傷份
[00:12:36.080 --> 00:12:39.040]  所以這個「一」字不是解作「一個」
[00:12:39.040 --> 00:12:43.960]  很有可能是解作「一個」之後,另外再給多一份
[00:12:43.960 --> 00:12:48.360]  而這個「份」字就是「Av」
[00:12:48.360 --> 00:12:52.440]  「Av」是避孔
[00:12:52.440 --> 00:12:54.440]  或者是噴氣
[00:12:54.440 --> 00:12:58.120]  如果是「Av」,聖經裡面是說怒氣
[00:12:58.120 --> 00:13:04.800]  很生氣,避孔
[00:13:04.800 --> 00:13:11.000]  為什麼會生氣到避孔呢?
[00:13:11.000 --> 00:13:17.080]  很有可能是比利娜給一份
[00:13:17.080 --> 00:13:18.840]  然後一份給哈拿
[00:13:18.840 --> 00:13:24.760]  然後伊利加拿再給多一份
[00:13:24.760 --> 00:13:28.560]  所以就說「給多一份你」
[00:13:28.560 --> 00:13:31.400]  給多一份他,給多一份你
[00:13:31.400 --> 00:13:33.200]  很有可能是這樣,所以是兩份
[00:13:33.200 --> 00:13:38.040]  這樣就會有傷份,就是一個另一個
[00:13:38.040 --> 00:13:42.000]  而且是帶著避孔怒氣
[00:13:42.000 --> 00:13:44.520]  因為她愛哈拿
[00:13:44.520 --> 00:13:48.520]  其實都不是很明白
[00:13:48.520 --> 00:13:51.760]  如果看後面,我預先解釋一下
[00:13:51.760 --> 00:13:56.520]  就是因為比利娜見到哈拿沒有兒子
[00:13:56.520 --> 00:14:01.560]  又見到丈夫那麼疼她,又沒有那麼疼我
[00:14:01.560 --> 00:14:02.960]  於是就嫉妒
[00:14:02.960 --> 00:14:06.840]  所以她就經常去找哈拿麻煩,笑她
[00:14:06.840 --> 00:14:12.440]  「你又生不出,沒有兒子生,阿滄又有得生,兒子又沒得生」
[00:14:12.440 --> 00:14:16.920]  經常在笑她,低她,令她很不開心
[00:14:16.920 --> 00:14:20.560]  而丈夫伊利加拿知不知道呢?
[00:14:20.560 --> 00:14:23.640]  知,當然知,家庭那麼小
[00:14:23.640 --> 00:14:29.160]  「你不要亂說話,經常說這些,閉嘴行不行?」
[00:14:29.160 --> 00:14:33.680]  「哈拿不用理她,真是很麻煩,亂說話」
[00:14:33.680 --> 00:14:39.400]  可能伊利加拿都知,比利娜又知,哈拿又不開心
[00:14:39.400 --> 00:14:43.480]  所以分際獄,這一份給你,伊利加拿
[00:14:43.480 --> 00:14:46.120]  這一份就給哈拿你
[00:14:46.120 --> 00:14:49.160]  不過拿多一份,給多一份你
[00:14:49.160 --> 00:14:52.720]  她麻煩,給多一份你
[00:14:52.720 --> 00:14:58.000]  所以有避恐怒氣的意思
[00:14:58.000 --> 00:15:00.160]  「不行,我給多一份你才行」
[00:15:00.160 --> 00:15:04.040]  那麼壞,給多一份你,不給她
[00:15:04.040 --> 00:15:06.960]  不過為什麼那麼麻煩呢?
[00:15:06.960 --> 00:15:10.960]  雖然她愛哈拿,要講一下這個「愛」字
[00:15:10.960 --> 00:15:19.880]  AHAB,如果讀英文,拼音就是AHAB,有B
[00:15:19.880 --> 00:15:26.440]  B在希伯來文讀V,所以是AHAB
[00:15:26.440 --> 00:15:30.240]  大家如果去過以色列,或者現在都知道
[00:15:30.240 --> 00:15:35.920]  以色列出了一種,在死海旁邊有一個很大的工廠
[00:15:35.920 --> 00:15:42.880]  或者有一個陳列室,很多人去的,旅遊巴不停
[00:15:42.880 --> 00:15:46.680]  那個叫AHAWA,你有沒有聽過AHAWA
[00:15:46.680 --> 00:15:50.960]  AHAWA是什麼呢?AHAWA就是LOVE,愛的意思
[00:15:50.960 --> 00:15:54.200]  就是這個字,AHAB,這個呢,就是V
[00:15:54.200 --> 00:15:56.400]  那麼AHAWA就加多了一個A字
[00:15:56.400 --> 00:16:00.400]  AHAB,B在讀V,AHAB,愛
[00:16:00.400 --> 00:16:09.160]  因為伊利加拿愛哈拿,無奈耶和華不使哈拿生育
[00:16:09.160 --> 00:16:11.960]  無奈耶和華不使哈拿生育
[00:16:11.960 --> 00:16:16.400]  那麼大家要留意,原來無奈這個中文字是藍色
[00:16:16.400 --> 00:16:22.120]  如果我用黑色,紅色字是經文有的字
[00:16:22.120 --> 00:16:24.800]  藍色字都是中文聖經有
[00:16:24.800 --> 00:16:32.800]  不過如果用藍色加上一劃,就是中文聖經有,希伯倫文沒有的
[00:16:32.800 --> 00:16:36.840]  無奈這個字是沒有的,哈拿這個字是沒有的
[00:16:36.840 --> 00:16:42.880]  因為伊利加拿愛哈拿,耶和華不使生育
[00:16:42.880 --> 00:16:44.520]  那麼不使生育是誰呢?
[00:16:44.520 --> 00:16:46.840]  藍的當然不會生育,說了三個人而已
[00:16:46.840 --> 00:16:50.960]  伊利加拿是藍的,比利拿生育
[00:16:50.960 --> 00:16:53.960]  所以不是說它了,只有一個沒有生育的就是哈拿
[00:16:53.960 --> 00:17:00.800]  所以這裡,耶和華不使生育,是指耶和華不使哈拿生育
[00:17:00.800 --> 00:17:04.880]  翻譯中文聖經是怕你不知道是哈拿
[00:17:04.880 --> 00:17:08.640]  他愛她,不過沒辦法
[00:17:08.640 --> 00:17:12.880]  翻譯者加了一種深情情緒下去
[00:17:12.880 --> 00:17:18.240]  無奈,雖然有老公疼,不過無奈不能生育
[00:17:18.240 --> 00:17:22.480]  無奈與哈拿這個字是沒有的,耶和華不使生育
[00:17:22.480 --> 00:17:25.480]  這個「不使」這個字很有趣
[00:17:25.480 --> 00:17:29.320]  「格加」,格加是關閉了
[00:17:29.320 --> 00:17:35.680]  「了」,格加這個字是過去完成式,是完成式,做完了
[00:17:35.680 --> 00:17:39.320]  是耶和華關閉了
[00:17:39.320 --> 00:17:46.560]  REKEM,REKEM,REK,R-E-K-E-M,REKEM
[00:17:46.560 --> 00:17:49.240]  REKEM是什麼呢?是子宮
[00:17:49.240 --> 00:17:53.320]  很直接,希伯來文這件事很直接
[00:17:53.320 --> 00:17:57.880]  是耶和華關閉了哈拿的子宮,應該這樣說
[00:17:57.880 --> 00:18:03.520]  無奈,耶和華關閉了哈拿的子宮,所以沒有生
[00:18:03.520 --> 00:18:09.360]  比利拿見耶和華不使哈拿生育
[00:18:09.360 --> 00:18:14.560]  就作她的對頭,大大激動她,要使她生氣
[00:18:14.560 --> 00:18:18.560]  比利拿見耶和華不使哈拿生育
[00:18:18.560 --> 00:18:23.920]  就作她的對頭,大大激動她,要使她生氣
[00:18:23.920 --> 00:18:28.040]  「不使」當然是剛剛讀過那一句
[00:18:28.040 --> 00:18:33.240]  格加就是關閉了生育
[00:18:33.240 --> 00:18:35.920]  生育是兩個希伯來文的字
[00:18:35.920 --> 00:18:40.440]  BART和REKEM,REKEM就是子宮
[00:18:40.440 --> 00:18:43.880]  BART就是之後
[00:18:43.880 --> 00:18:48.400]  比利拿見耶和華關閉了
[00:18:48.400 --> 00:18:53.600]  子宮之後,意思是這樣
[00:18:53.600 --> 00:18:56.680]  就作她的對頭
[00:18:56.680 --> 00:19:01.960]  死對頭
[00:19:01.960 --> 00:19:06.800]  JARAH是使人煩惱者
[00:19:06.800 --> 00:19:09.800]  令到她很麻煩
[00:19:09.800 --> 00:19:12.280]  令到她很煩惱的人
[00:19:12.280 --> 00:19:15.200]  做了那個名詞
[00:19:15.200 --> 00:19:17.200]  令人煩惱的人
[00:19:17.200 --> 00:19:20.840]  於是中文譯作對頭
[00:19:20.840 --> 00:19:24.440]  其實是使她煩惱的人
[00:19:24.440 --> 00:19:27.960]  大大激動她,令到她很生氣
[00:19:27.960 --> 00:19:32.520]  每年上到耶和華殿的時候
[00:19:32.520 --> 00:19:36.520]  伊利加拿都以雙份給哈拿
[00:19:36.520 --> 00:19:41.040]  比利拿仍是激動她
[00:19:41.040 --> 00:19:43.520]  以致她哭泣不赦
[00:19:43.520 --> 00:19:47.960]  留意一下,每年上到耶和華殿的時候
[00:19:47.960 --> 00:19:48.760]  沒問題
[00:19:48.760 --> 00:19:51.240]  有一句是中文聖經有的
[00:19:51.240 --> 00:19:54.520]  就是伊利加拿都以雙份給哈拿
[00:19:54.520 --> 00:19:57.160]  聖句是藍色的
[00:19:57.160 --> 00:19:59.640]  是沒有的,希伯來文是沒有的
[00:19:59.640 --> 00:20:03.440]  每年上到耶和華殿的時候
[00:20:03.440 --> 00:20:06.720]  比利拿仍是激動她
[00:20:06.720 --> 00:20:08.640]  以致她哭泣不赦
[00:20:08.640 --> 00:20:10.360]  沒有藍色字
[00:20:10.360 --> 00:20:17.120]  為什麼中文聖經有一句是沒有藍色字呢?
[00:20:17.120 --> 00:20:19.120]  我都疑問了
[00:20:19.120 --> 00:20:21.120]  所以我打了一個問號
[00:20:21.120 --> 00:20:23.120]  我也不知道為什麼
[00:20:23.120 --> 00:20:25.120]  不過
[00:20:25.120 --> 00:20:30.640]  有兩個希伯來文的字在這裡出現
[00:20:30.640 --> 00:20:33.600]  每年上到耶和華殿的時候
[00:20:33.600 --> 00:20:40.960]  阿撒是做
[00:20:40.960 --> 00:20:44.000]  每年上到耶和華殿的時候
[00:20:44.000 --> 00:20:47.440]  比利拿都如此做
[00:20:47.440 --> 00:20:49.440]  不過呢
[00:20:49.440 --> 00:20:57.160]  伊利加拿都以雙份給哈拿
[00:20:57.160 --> 00:20:57.960]  沒有的
[00:20:57.960 --> 00:20:59.960]  都如此做是有的
[00:20:59.960 --> 00:21:02.680]  反而如此做沒有譯到
[00:21:02.680 --> 00:21:07.040]  比利拿仍是如此做
[00:21:07.040 --> 00:21:09.040]  仍是
[00:21:09.040 --> 00:21:11.600]  仍是如此做
[00:21:11.600 --> 00:21:15.200]  仍是如此做是指誰呢?
[00:21:15.200 --> 00:21:19.520]  如果翻譯者認為
[00:21:19.520 --> 00:21:23.040]  仍是如此做
[00:21:23.040 --> 00:21:25.840]  是指伊利加拿
[00:21:25.840 --> 00:21:29.480]  所以他直接把卡納撒譯成伊利加拿
[00:21:29.480 --> 00:21:30.720]  都是以雙份給哈拿
[00:21:30.720 --> 00:21:32.400]  每次去到聖殿
[00:21:32.400 --> 00:21:38.400]  伊利加拿都是以雙份給哈拿
[00:21:38.400 --> 00:21:39.880]  仍是如此做
[00:21:39.880 --> 00:21:41.880]  但這個仍是如此做
[00:21:41.880 --> 00:21:45.200]  可以是指比利拿
[00:21:45.200 --> 00:21:47.200]  每次去到聖殿
[00:21:47.200 --> 00:21:49.880]  比利拿都激哈拿
[00:21:49.880 --> 00:21:52.240]  因為每次都去分肉的時候
[00:21:52.240 --> 00:21:54.240]  那次特別激他
[00:21:54.240 --> 00:21:56.240]  拿多一份肉都沒有用
[00:21:56.240 --> 00:21:58.240]  都沒有兒子生,沒有兒子吃
[00:21:58.240 --> 00:22:00.240]  仍然激他
[00:22:00.240 --> 00:22:01.240]  可能都是這樣的意思
[00:22:01.240 --> 00:22:04.440]  比利拿仍是如此激動他
[00:22:04.440 --> 00:22:06.880]  如是他哭一不吃飯
[00:22:06.880 --> 00:22:08.880]  沒有飯字的
