
[00:00:00.000 --> 00:00:06.000]  願上帝祝福我們在來臨的聖誕節真的是經歷祂的恩典
[00:04:23.000 --> 00:04:32.000]  約瑟的角色在整個上帝的讓耶穌降生的世界裡面有什麼角色呢
[00:04:32.000 --> 00:04:35.000]  所以平時我不去想這個問題
[00:04:35.000 --> 00:04:39.000]  當我去想這個問題的時候就發現撲朔迷離
[00:04:39.000 --> 00:04:46.000]  所以今天我的講題是跟大家一起探討撲朔迷離的君王降生
[00:04:46.000 --> 00:04:50.000]  首先在回到這個主題之前
[00:04:50.000 --> 00:04:54.000]  我想讓大家跟我一起去想想
[00:04:54.000 --> 00:05:00.000]  你覺得聖經是一本怎樣的書呢
[00:05:00.000 --> 00:05:05.000]  聖經到底是一卷怎樣的書呢
[00:05:05.000 --> 00:05:09.000]  我們大家都知道它記載著神要對人說的話
[00:05:09.000 --> 00:05:15.000]  但是今天我們要先肯定聖經真的是神的話
[00:05:15.000 --> 00:05:21.000]  從學術的角度來看你知不知道它是非常可靠的
[00:05:21.000 --> 00:05:23.000]  可靠的意思是什麼呢
[00:05:23.000 --> 00:05:27.000]  如果我們能夠相信秦始皇的存在
[00:05:27.000 --> 00:05:30.000]  如果我們能夠相信波拉圖的存在
[00:05:30.000 --> 00:05:34.000]  我們更應該相信聖經裡面的一些記載
[00:05:34.000 --> 00:05:35.000]  為什麼呢
[00:05:35.000 --> 00:05:41.000]  你是怎麼樣相信秦始皇的存在呢
[00:05:41.000 --> 00:05:47.000]  歷史是靠什麼呢
[00:05:47.000 --> 00:05:49.000]  記載
[00:05:49.000 --> 00:05:52.000]  西方的文獻也是靠很多的記載
[00:05:52.000 --> 00:05:57.000]  當學者把所有的記載來研究的時候
[00:05:57.000 --> 00:05:59.000]  他們發現一件事實
[00:05:59.000 --> 00:06:01.000]  他們要依靠的是什麼呢
[00:06:01.000 --> 00:06:05.000]  依靠的是有多少的抄本
[00:06:05.000 --> 00:06:11.000]  就是到完整的聖經被編冊寫完之前
[00:06:11.000 --> 00:06:13.000]  有多少的抄本
[00:06:13.000 --> 00:06:18.000]  在不同的歷史的文獻到底有多少的抄本
[00:06:18.000 --> 00:06:20.000]  就來做比較
[00:06:20.000 --> 00:06:22.000]  然後還有比較什麼呢
[00:06:22.000 --> 00:06:30.000]  抄本跟完整的整個版本之間相隔了多少年
[00:06:30.000 --> 00:06:34.000]  年份越近就越可靠
[00:06:34.000 --> 00:06:36.000]  後來他們發現什麼呢
[00:06:36.000 --> 00:06:40.000]  聖經不管是抄本的數量 質量
[00:06:40.000 --> 00:06:43.000]  或者是距離
[00:06:43.000 --> 00:06:45.000]  那個時間 完成的時間
[00:06:45.000 --> 00:06:49.000]  都是比任何的文史更加可靠
[00:06:49.000 --> 00:06:52.000]  所以聖經是非常可靠的一本書
[00:06:52.000 --> 00:06:57.000]  所以現在才會成為世界上最暢銷的書籍
[00:06:57.000 --> 00:06:59.000]  那麼另外一點呢
[00:06:59.000 --> 00:07:01.000]  我們要認識聖經到底是什麼呢
[00:07:01.000 --> 00:07:05.000]  我們也可以從誰的身上來認識聖經呢
[00:07:05.000 --> 00:07:07.000]  耶穌
[00:07:07.000 --> 00:07:10.000]  不管是信主的人還是不信主的人
[00:07:10.000 --> 00:07:12.000]  很多人認真的看待歷史的呢
[00:07:12.000 --> 00:07:15.000]  都會看到耶穌的為人
[00:07:15.000 --> 00:07:18.000]  祂的教導是很不一樣的
[00:07:18.000 --> 00:07:20.000]  比如說當每個人都說
[00:07:20.000 --> 00:07:22.000]  我們要愛我們的靈蛇的時候
[00:07:22.000 --> 00:07:23.000]  耶穌說出什麼呢
[00:07:23.000 --> 00:07:25.000]  要愛你的仇敵
[00:07:25.000 --> 00:07:28.000]  當每個人說不可殺人的時候呢
[00:07:28.000 --> 00:07:29.000]  耶穌說什麼呢
[00:07:29.000 --> 00:07:32.000]  說你動怒就是殺人了
[00:07:32.000 --> 00:07:38.000]  因為一切的殺害其實是從怒氣開始
[00:07:38.000 --> 00:07:41.000]  所以耶穌又在地上行了很多的神蹟騎士
[00:07:41.000 --> 00:07:44.000]  所以我們知道耶穌不是普通的人
[00:07:44.000 --> 00:07:46.000]  所以耶穌祂自己說什麼呢
[00:07:46.000 --> 00:07:48.000]  當祂受到魔鬼試探的時候
[00:07:48.000 --> 00:07:51.000]  大家記得祂常常說的一句話是什麼嗎
[00:07:51.000 --> 00:07:53.000]  魔鬼試探祂
[00:07:53.000 --> 00:07:54.000]  如果你是神的兒子
[00:07:54.000 --> 00:07:56.000]  就從這裡跳下來吧
[00:07:56.000 --> 00:07:57.000]  如果你是神的兒子
[00:07:57.000 --> 00:07:59.000]  你就將這些石頭變成餅吧
[00:07:59.000 --> 00:08:02.000]  耶穌的回答總是說什麼呢
[00:08:02.000 --> 00:08:04.000]  經上記著說
[00:08:04.000 --> 00:08:07.000]  所以耶穌是相信聖經的權威
[00:08:07.000 --> 00:08:11.000]  耶穌是相信聖經是神的話語
[00:08:11.000 --> 00:08:13.000]  還有我也講過
[00:08:13.000 --> 00:08:16.000]  就是聖經裡面的預言
[00:08:16.000 --> 00:08:17.000]  一再一再的發生
[00:08:17.000 --> 00:08:20.000]  好多好多的預言都發生了
[00:08:20.000 --> 00:08:22.000]  關於耶穌的來到
[00:08:22.000 --> 00:08:23.000]  耶穌的死
[00:08:23.000 --> 00:08:25.000]  就有很多的預言
[00:08:25.000 --> 00:08:29.000]  一般人沒有辦法想像的細節
[00:08:29.000 --> 00:08:30.000]  比如說
[00:08:30.000 --> 00:08:32.000]  關於耶穌祂怎麼樣被釘死
[00:08:32.000 --> 00:08:34.000]  衣服怎麼樣被分了
[00:08:34.000 --> 00:08:36.000]  怎麼樣被那些的賓士
[00:08:36.000 --> 00:08:41.000]  用抽籤的方式來分祂昂貴的布料等等
[00:08:41.000 --> 00:08:45.000]  這些都是在大胃王的時候
[00:08:45.000 --> 00:08:48.000]  祂自己在詩篇裡面寫的預言
[00:08:48.000 --> 00:08:50.000]  在大胃王的時候
[00:08:50.000 --> 00:08:54.000]  祂怎麼知道耶穌祂的死法是怎麼死法呢
[00:08:54.000 --> 00:08:56.000]  祂只能夠看到一個
[00:08:56.000 --> 00:08:57.000]  祂的後代
[00:08:57.000 --> 00:08:59.000]  祂在意象裡面看到的後代
[00:08:59.000 --> 00:09:00.000]  是怎麼樣死的
[00:09:00.000 --> 00:09:01.000]  怎麼樣受苦的
[00:09:01.000 --> 00:09:03.000]  祂就把它全部寫下來
[00:09:03.000 --> 00:09:06.000]  寫成詩篇了
[00:09:06.000 --> 00:09:08.000]  這是很多預言的發生
[00:09:08.000 --> 00:09:10.000]  它不是一本普通的歷史書
[00:09:10.000 --> 00:09:12.000]  雖然它記載了歷史
[00:09:12.000 --> 00:09:15.000]  它不是一本普通的禮信書
[00:09:15.000 --> 00:09:16.000]  雖然它充滿著禮信
[00:09:16.000 --> 00:09:18.000]  它是超然的
[00:09:18.000 --> 00:09:22.000]  它是超越了歷史又超越了禮信
[00:09:22.000 --> 00:09:23.000]  那麼以色列的復國
[00:09:23.000 --> 00:09:25.000]  最近我們講耶路撒冷
[00:09:25.000 --> 00:09:27.000]  是一個很特別的題目
[00:09:27.000 --> 00:09:30.000]  我們的美國總統
[00:09:30.000 --> 00:09:33.000]  把耶路撒冷的話題掀起來了
[00:09:33.000 --> 00:09:35.000]  但是以色列的復國
[00:09:35.000 --> 00:09:38.000]  也是在它復國之前的好幾百年
[00:09:38.000 --> 00:09:43.000]  就已經預言了會發生
[00:09:43.000 --> 00:09:45.000]  但是沒有一個國家像以色列一樣
[00:09:45.000 --> 00:09:51.000]  能夠滅亡了1500年到1700年之後
[00:09:51.000 --> 00:09:52.000]  還能夠復國的
[00:09:52.000 --> 00:09:54.000]  沒有一個國家這樣發生過
[00:09:54.000 --> 00:09:56.000]  滅亡了不在了
[00:09:56.000 --> 00:09:57.000]  不再有這個國家了
[00:09:57.000 --> 00:10:00.000]  經過了不是300年500年1000年
[00:10:00.000 --> 00:10:04.000]  是1500多年之後再復國的
[00:10:04.000 --> 00:10:05.000]  但是你知道嗎
[00:10:05.000 --> 00:10:07.000]  在1948年
[00:10:07.000 --> 00:10:11.000]  當英國British Declaration決定
[00:10:11.000 --> 00:10:14.000]  他們讓以色列復國的時候
[00:10:14.000 --> 00:10:19.000]  不是所有的以色列人都覺得那是一個神蹟
[00:10:19.000 --> 00:10:21.000]  當然有很多的以色列人覺得是神蹟
[00:10:21.000 --> 00:10:24.000]  但是那個復國
[00:10:24.000 --> 00:10:28.000]  是1948年好像是政治的原因使它復國了
[00:10:28.000 --> 00:10:30.000]  接下來發生的事情
[00:10:30.000 --> 00:10:34.000]  才讓很多的猶太人看到上帝的神蹟
[00:10:34.000 --> 00:10:36.000]  發生了什麼事呢
[00:10:36.000 --> 00:10:40.000]  很快的很多周邊的國家想要剿滅以色列
[00:10:40.000 --> 00:10:41.000]  他們就怎麼樣
[00:10:41.000 --> 00:10:44.000]  聯合起來圍攻了以色列
[00:10:44.000 --> 00:10:45.000]  如果你有讀軍事
[00:10:45.000 --> 00:10:48.000]  你就知道以色列是很難防守的一個地方
[00:10:48.000 --> 00:10:50.000]  它像一個皮帶
[00:10:50.000 --> 00:10:52.000]  這樣的一個國家
[00:10:52.000 --> 00:10:54.000]  最難防守自己
[00:10:54.000 --> 00:10:58.000]  許多的國家都要把它剿滅
[00:10:58.000 --> 00:10:59.000]  同時聯手的時候
[00:10:59.000 --> 00:11:01.000]  1967年六日戰爭
[00:11:01.000 --> 00:11:03.000]  就來攻擊它
[00:11:03.000 --> 00:11:04.000]  怎麼知道
[00:11:04.000 --> 00:11:05.000]  沒有把它剿滅
[00:11:05.000 --> 00:11:07.000]  反而讓它贏到了更多的土地
[00:11:07.000 --> 00:11:11.000]  而且進入了耶路撒冷西部
[00:11:11.000 --> 00:11:13.000]  以色列人第一次
[00:11:13.000 --> 00:11:15.000]  能夠進入到那個城牆
[00:11:15.000 --> 00:11:17.000]  我們所謂的哭牆
[00:11:17.000 --> 00:11:21.000]  他們手摸在那裡的時候哭了
[00:11:21.000 --> 00:11:24.000]  因為他們知道他們的歷史
[00:11:24.000 --> 00:11:28.000]  他們知道為什麼他們的國會滅
[00:11:28.000 --> 00:11:30.000]  因為他們犯罪
[00:11:30.000 --> 00:11:31.000]  違背了上帝
[00:11:31.000 --> 00:11:33.000]  上帝曾經一早就跟他們說了
[00:11:33.000 --> 00:11:35.000]  接著摩西就已經一早跟他們說了
[00:11:35.000 --> 00:11:38.000]  如果你遵行我的道
[00:11:38.000 --> 00:11:40.000]  我會讓你們亨通
[00:11:40.000 --> 00:11:41.000]  愛你們
[00:11:41.000 --> 00:11:42.000]  因為你們是我的子民
[00:11:42.000 --> 00:11:43.000]  你們是我的百姓
[00:11:43.000 --> 00:11:45.000]  我是你們的神
[00:11:45.000 --> 00:11:48.000]  但是如果你違背我
[00:11:48.000 --> 00:11:49.000]  你去犯罪
[00:11:49.000 --> 00:11:50.000]  你活在罪惡裡面
[00:11:50.000 --> 00:11:52.000]  你要滅亡
[00:11:52.000 --> 00:11:54.000]  他們知道他們是違背了上帝
[00:11:54.000 --> 00:11:55.000]  而且不只是一次
[00:11:55.000 --> 00:11:59.000]  是很多年的持續的犯罪
[00:11:59.000 --> 00:12:00.000]  享受在罪裡面
[00:12:00.000 --> 00:12:02.000]  所以當他們1967年
[00:12:02.000 --> 00:12:04.000]  能夠重新進入到那裡的時候
[00:12:04.000 --> 00:12:06.000]  哭了
[00:12:06.000 --> 00:12:10.000]  他們知道神把他們帶回來了
[00:12:10.000 --> 00:12:13.000]  所以聖經是一本怎麼樣的書呢
[00:12:13.000 --> 00:12:16.000]  聖經真的是一本奇妙的書
[00:12:16.000 --> 00:12:20.000]  奇妙到超越了我們的想像
[00:12:20.000 --> 00:12:23.000]  讓我們從這個角度來看
[00:12:23.000 --> 00:12:26.000]  聖經自己也宣告關於自己
[00:12:26.000 --> 00:12:27.000]  他說什麼呢
[00:12:27.000 --> 00:12:30.000]  在提摩太后書三章十六節
[00:12:30.000 --> 00:12:35.000]  他說聖經都是神所漠視的
[00:12:35.000 --> 00:12:37.000]  都是神所漠視的
[00:12:37.000 --> 00:12:39.000]  漠視這個字在希臘文
[00:12:39.000 --> 00:12:42.000]  就好像是上帝呼吸出來的
[00:12:42.000 --> 00:12:46.000]  是上帝的話呼吸出來的
[00:12:46.000 --> 00:12:50.000]  所以神教我們怎麼樣看待聖經呢
[00:12:50.000 --> 00:12:51.000]  弟兄姊妹
[00:12:51.000 --> 00:12:57.000]  神教我們從聖經的角度來理解
[00:12:57.000 --> 00:13:00.000]  來糾正我們的觀點
[00:13:00.000 --> 00:13:06.000]  不是叫我們的觀點來改變聖經的意思
[00:13:06.000 --> 00:13:08.000]  聖經告訴我們很多東西是
[00:13:08.000 --> 00:13:10.000]  跟我們的血氣
[00:13:10.000 --> 00:13:13.000]  我們最舒服的一個情況
[00:13:13.000 --> 00:13:14.000]  我們不喜歡的
[00:13:14.000 --> 00:13:16.000]  聖經要我們改的
[00:13:16.000 --> 00:13:20.000]  他從神的角度要來糾正我們的觀點
[00:13:20.000 --> 00:13:21.000]  比如說什麼呢
[00:13:21.000 --> 00:13:23.000]  比如說剛才說的要愛仇敵
[00:13:23.000 --> 00:13:25.000]  這個是我們很不喜歡的
[00:13:25.000 --> 00:13:29.000]  但是上帝要糾正我們的觀點
[00:13:29.000 --> 00:13:31.000]  比如說什麼呢
[00:13:31.000 --> 00:13:34.000]  比如說基督徒是聖人
[00:13:34.000 --> 00:13:36.000]  聖徒
[00:13:36.000 --> 00:13:39.000]  這個觀點我跟大家分享過
[00:13:39.000 --> 00:13:43.000]  我們是聖徒是因為耶穌基督的血遮蓋了我們
[00:13:43.000 --> 00:13:44.000]  我們被稱為異
[00:13:44.000 --> 00:13:46.000]  不是我們有什麼好
[00:13:46.000 --> 00:13:48.000]  所以以福所殊說
[00:13:48.000 --> 00:13:50.000]  我們是聖徒
[00:13:50.000 --> 00:13:52.000]  要糾正我們的觀點
[00:13:52.000 --> 00:13:54.000]  當你看你自己是聖徒的時候
[00:13:54.000 --> 00:13:58.000]  你就不會這麼容易的不自愛
[00:13:58.000 --> 00:14:00.000]  當你還一直以為自己是罪人的時候
[00:14:00.000 --> 00:14:02.000]  就算被耶穌救贖之後
[00:14:02.000 --> 00:14:04.000]  你還把自己當成罪人的時候
[00:14:04.000 --> 00:14:07.000]  你想你自己本來就是罪人嘛
[00:14:07.000 --> 00:14:09.000]  所以你更容易的不自愛
[00:14:09.000 --> 00:14:10.000]  所以你看到嗎
[00:14:10.000 --> 00:14:13.000]  聖經不斷的在改變我們的觀點
[00:14:13.000 --> 00:14:18.000]  我們要回到聖經裡面去認識上帝的觀點
[00:14:18.000 --> 00:14:19.000]  還有就是
[00:14:19.000 --> 00:14:21.000]  如果你回去聖經看呢
[00:14:21.000 --> 00:14:27.000]  你會發現我們很多的角度也是被我們自己的罪玷污了
[00:14:27.000 --> 00:14:32.000]  當我們今天講到婚姻中的男女同房的時候
[00:14:32.000 --> 00:14:36.000]  我們覺得羞恥感很重
[00:14:36.000 --> 00:14:41.000]  我們覺得好像是不應該談的一個話題
[00:14:41.000 --> 00:14:42.000]  你會覺得有點奇怪
[00:14:42.000 --> 00:14:44.000]  這是因為我們在這個罪惡的世界
[00:14:44.000 --> 00:14:46.000]  我們的思想被玷污了
[00:14:46.000 --> 00:14:47.000]  當我們談到這些事情的時候
[00:14:47.000 --> 00:14:50.000]  我們沒有發現
[00:14:50.000 --> 00:14:54.000]  其實這個東西有什麼好羞恥感的呢
[00:14:54.000 --> 00:15:00.000]  是上帝自己當他把亞當跟夏娃帶在一起的時候
[00:15:00.000 --> 00:15:08.000]  他所賜給他們的什麼叫做真正的靈性上的肉體上的合而為一
[00:15:08.000 --> 00:15:11.000]  是上帝賜給所有人類的
[00:15:11.000 --> 00:15:14.000]  而且能夠結出愛的結晶
[00:15:14.000 --> 00:15:16.000]  是上帝的祝福來的
[00:15:16.000 --> 00:15:18.000]  你看到我們人性的墮落
[00:15:18.000 --> 00:15:22.000]  以致我們看很多的事情的時候都受到影響嗎
[00:15:22.000 --> 00:15:26.000]  但是當聖經講到這些事情的時候
[00:15:26.000 --> 00:15:28.000]  他是以一個不同角度來講的
[00:15:28.000 --> 00:15:33.000]  所以他說瑪利亞跟約瑟還沒有同房
[00:15:33.000 --> 00:15:36.000]  我們也不必覺得很害羞
[00:15:36.000 --> 00:15:38.000]  因為事實就是這樣子
[00:15:38.000 --> 00:15:40.000]  所以聖經裡面講的事情
[00:15:40.000 --> 00:15:46.000]  我們要從上帝的聖潔來看這些事情
[00:15:46.000 --> 00:15:47.000]  如果這樣說的話
[00:15:47.000 --> 00:15:49.000]  聖經來糾正我們的觀點
[00:15:49.000 --> 00:15:53.000]  我們就很容易地解答很多的問題
[00:15:53.000 --> 00:15:57.000]  童女瑪利亞會懷孕嗎
[00:15:57.000 --> 00:16:00.000]  如果你相信神
[00:16:00.000 --> 00:16:04.000]  有什麼不可能呢
[00:16:04.000 --> 00:16:06.000]  如果你相信神
[00:16:06.000 --> 00:16:07.000]  有什麼不可能呢
[00:16:07.000 --> 00:16:08.000]  神是什麼呢
[00:16:08.000 --> 00:16:10.000]  神是誰呢
[00:16:10.000 --> 00:16:13.000]  神是超越一切的
[00:16:13.000 --> 00:16:14.000]  超越一切的法則的
[00:16:14.000 --> 00:16:15.000]  祂創造了法則
[00:16:15.000 --> 00:16:17.000]  祂是超越一切的法則
[00:16:17.000 --> 00:16:21.000]  祂能夠讓耶穌行在水面上
[00:16:21.000 --> 00:16:25.000]  祂能夠用話語就創造了天地萬物
[00:16:25.000 --> 00:16:27.000]  祂按照祂的計劃
[00:16:27.000 --> 00:16:29.000]  祂讓童女懷孕
[00:16:29.000 --> 00:16:32.000]  使到耶穌來到這個世上
[00:16:32.000 --> 00:16:36.000]  沒有不可能的
[00:16:36.000 --> 00:16:39.000]  我們反正要問的是
[00:16:39.000 --> 00:16:43.000]  到底上帝將耶穌的降生
[00:16:43.000 --> 00:16:46.000]  被安排在這樣的一個情節
[00:16:46.000 --> 00:16:48.000]  是要告訴我們什麼呢
[00:16:48.000 --> 00:16:51.000]  今天我想跟大家分享
[00:16:51.000 --> 00:16:55.000]  可能你沒有想過的一個角度
[00:16:55.000 --> 00:16:57.000]  上帝是要讓我們
[00:16:57.000 --> 00:17:02.000]  從婚姻來看救恩
[00:17:02.000 --> 00:17:06.000]  從婚姻來看救恩
[00:17:06.000 --> 00:17:09.000]  約瑟的角色也是很重要的
[00:17:09.000 --> 00:17:10.000]  當然約瑟的角色
[00:17:10.000 --> 00:17:11.000]  其中一個很重要的角色
[00:17:11.000 --> 00:17:13.000]  就是他是大衛的子孫
[00:17:13.000 --> 00:17:15.000]  聖經剛才我們讀的有講
[00:17:15.000 --> 00:17:17.000]  他是大衛的子孫
[00:17:17.000 --> 00:17:19.000]  大衛的子孫讓我們知道
[00:17:19.000 --> 00:17:22.000]  上帝跟大衛所立的約
[00:17:22.000 --> 00:17:25.000]  上帝仍然守住
[00:17:25.000 --> 00:17:27.000]  而且他要讓我們知道
[00:17:27.000 --> 00:17:31.000]  要誕生的是一位君王的後裔
[00:17:31.000 --> 00:17:33.000]  也就是君王的降生
[00:17:33.000 --> 00:17:35.000]  但是還有一個角色是什麼呢
[00:17:35.000 --> 00:17:40.000]  就是沒有約瑟沒有婚姻
[00:17:40.000 --> 00:17:45.000]  有約瑟跟瑪利亞才有婚姻
[00:17:45.000 --> 00:17:46.000]  在這個婚姻的角度
[00:17:46.000 --> 00:17:50.000]  我們要來探討救恩
[00:17:50.000 --> 00:17:53.000]  我想跟大家一起探討一下
[00:17:53.000 --> 00:17:57.000]  耶穌時代的婚姻是怎樣的呢
[00:17:57.000 --> 00:18:00.000]  有沒有人有去考察過呢
[00:18:00.000 --> 00:18:03.000]  耶穌時代的婚姻是怎樣的呢
[00:18:03.000 --> 00:18:06.000]  非常有趣的
[00:18:06.000 --> 00:18:09.000]  通常很長所以我要寫下來
[00:18:09.000 --> 00:18:11.000]  男方和女方的父母
[00:18:11.000 --> 00:18:17.000]  一般會一早為孩子來安排婚事
[00:18:17.000 --> 00:18:21.000]  很像我們中國人以前的一些習慣
[00:18:21.000 --> 00:18:23.000]  就已經看了
[00:18:23.000 --> 00:18:25.000]  今天我們還有一些弟兄姊妹
[00:18:25.000 --> 00:18:26.000]  還在開玩笑
[00:18:26.000 --> 00:18:29.000]  我們有弟兄姊妹就生了孩子
[00:18:29.000 --> 00:18:30.000]  另外一個也生了孩子
[00:18:30.000 --> 00:18:31.000]  他們就在那邊說
[00:18:31.000 --> 00:18:33.000]  以後我們就做親家
[00:18:33.000 --> 00:18:36.000]  有沒有這種玩笑
[00:18:36.000 --> 00:18:41.000]  有啊 如果能夠成功也是美麗的事情
[00:18:41.000 --> 00:18:46.000]  有聖經根據
[00:18:46.000 --> 00:18:48.000]  雙方就一早安排了
[00:18:48.000 --> 00:18:54.000]  男方的家庭會主動提親
[00:18:54.000 --> 00:18:59.000]  他會拿一些貴重的禮物去提親
[00:18:59.000 --> 00:19:00.000]  去提親的過程
[00:19:00.000 --> 00:19:03.000]  他會討論聘金
[00:19:03.000 --> 00:19:10.000]  因為女方的家庭養育了女兒
[00:19:10.000 --> 00:19:12.000]  他真的是為了表達一種尊重
[00:19:12.000 --> 00:19:15.000]  也為了做一些經濟上的補償
[00:19:15.000 --> 00:19:18.000]  他就是會討論那個聘金
[00:19:18.000 --> 00:19:20.000]  一樣跟我們很像
[00:19:20.000 --> 00:19:23.000]  那麼討論聘金
[00:19:23.000 --> 00:19:25.000]  如果同意了呢
[00:19:25.000 --> 00:19:27.000]  還沒有過多一關
[00:19:27.000 --> 00:19:29.000]  這個可能大家不知道
[00:19:29.000 --> 00:19:35.000]  那個女孩她也要願意
[00:19:35.000 --> 00:19:37.000]  她願意她要聽父親的
[00:19:37.000 --> 00:19:38.000]  父親也會問
[00:19:38.000 --> 00:19:39.000]  她也願意了
[00:19:39.000 --> 00:19:41.000]  願意了呢
[00:19:41.000 --> 00:19:45.000]  就會喝一杯訂婚酒
[00:19:45.000 --> 00:19:47.000]  喝了一杯訂婚酒之後呢
[00:19:47.000 --> 00:19:50.000]  他們就會簽下一個婚約
[00:19:50.000 --> 00:19:53.000]  跟我們的次序有點像倒反
[00:19:53.000 --> 00:19:55.000]  我們是在婚禮的時候才簽
[00:19:55.000 --> 00:20:00.000]  他們在提親訂婚的過程就簽了
[00:20:00.000 --> 00:20:03.000]  那個一簽就是有法律效應的
