
[00:00:00.000 --> 00:00:04.600]  有時候我們都會遇到一些很不開心的事
[00:02:15.880 --> 00:02:20.600]  為什麼主耶穌那麼嚴厲地來斥責彼得呢
[00:02:20.600 --> 00:02:22.920]  大家想一想
[00:02:22.920 --> 00:02:28.480]  如果有一個人跟你相處了三年
[00:02:28.480 --> 00:02:31.240]  如果有一個人跟你相處了三年
[00:02:31.240 --> 00:02:34.960]  然後指著你的鼻子說你是撒旦
[00:02:34.960 --> 00:02:37.640]  然後指著你的鼻子說你是撒旦
[00:02:37.640 --> 00:02:40.320]  你會覺得怎麼樣呢
[00:02:40.320 --> 00:02:47.160]  事件發生在一個在加利利海以北四十公里的地方
[00:02:47.160 --> 00:02:51.920]  事件發生在一個在加利利海以北四十公里的地方
[00:02:51.920 --> 00:02:56.040]  那個地方的名字叫做蓋薩利亞菲利比
[00:02:56.040 --> 00:02:58.960]  這個地方的名字叫做蓋薩利亞菲利比
[00:02:58.960 --> 00:03:02.680]  主耶穌問了門徒前後兩個問題
[00:03:02.680 --> 00:03:05.280]  主耶穌前後問了門徒兩個問題
[00:03:05.280 --> 00:03:11.400]  首先祂問門徒人說我是誰
[00:03:11.400 --> 00:03:18.480]  首先祂問門徒人說我是誰
[00:03:18.480 --> 00:03:22.800]  祂問門徒人說我是誰
[00:03:22.800 --> 00:03:29.720]  祂問門徒人說我是誰
[00:03:29.720 --> 00:03:34.520]  那麼門徒就回答了
[00:03:34.520 --> 00:03:39.080]  有人說你是施浸約翰
[00:03:39.080 --> 00:03:41.160]  有人說你是施浸約翰
[00:03:41.160 --> 00:03:42.720]  有人說你是以利亞
[00:03:42.720 --> 00:03:45.520]  有人說你是先知當中的一位
[00:03:45.520 --> 00:03:47.520]  有人說你是先知當中的一位
[00:03:47.520 --> 00:03:49.320]  顯然這些答案是不對的
[00:03:49.320 --> 00:03:52.000]  顯然這些答案是不對的
[00:03:52.000 --> 00:03:53.880]  所以耶穌又問第二個問題
[00:03:53.880 --> 00:03:55.760]  所以耶穌就問第二個問題
[00:03:55.760 --> 00:03:57.960]  那麼你們說我是誰呢
[00:03:57.960 --> 00:04:01.240]  那麼你們說我是誰呢
[00:04:01.240 --> 00:04:03.960]  彼得回答說
[00:04:03.960 --> 00:04:06.240]  彼得回答說你是基督
[00:04:06.240 --> 00:04:07.640]  然後耶穌就說了
[00:04:07.640 --> 00:04:09.960]  然後耶穌就說了
[00:04:09.960 --> 00:04:13.880]  祂說你不要告訴別人
[00:04:13.880 --> 00:04:21.480]  主耶穌吩咐門徒不要把這個答案告訴別人
[00:04:21.480 --> 00:04:23.760]  是講明了什麼呢?
[00:04:23.760 --> 00:04:27.040]  這個答案是對的
[00:04:27.040 --> 00:04:32.280]  主耶穌真正的身份就是基督
[00:04:32.280 --> 00:04:39.000]  主耶穌真正的身份就是基督
[00:04:39.000 --> 00:04:46.400]  是蒙神檢選特別的刑事的始祖者
[00:04:46.400 --> 00:04:49.160]  是蒙神檢選特別的刑事的始祖者
[00:04:49.160 --> 00:04:58.440]  就是要來解救在被羅馬政府統治的猶太人
[00:04:58.440 --> 00:05:01.120]  這個蒙神檢選的特別的職責
[00:05:01.120 --> 00:05:06.520]  是把羅馬政府的壓逼下解救出來
[00:05:06.520 --> 00:05:10.720]  原來猶太人一直在等待這個人物的出現
[00:05:10.720 --> 00:05:13.680]  原來猶太人一直在等待這個人物的出現
[00:05:13.680 --> 00:05:18.160]  就是基督或者叫彌賽亞
[00:05:18.160 --> 00:05:23.360]  他們渴望從神而來的代表去解救他們出來
[00:05:23.360 --> 00:05:26.840]  他們渴望從神而來的代表去解救他們出來
[00:05:26.840 --> 00:05:32.680]  這個就是主耶穌真正的身份曝光的時刻
[00:05:32.680 --> 00:05:36.120]  這個就是主耶穌真正的身份曝光的時刻
[00:05:36.120 --> 00:05:41.840]  但是既然彼得藉著父神的啟示
[00:05:41.840 --> 00:05:45.400]  把主耶穌真正的身份揭露出來
[00:05:45.400 --> 00:05:48.400]  既然彼得藉著父神給他的啟示
[00:05:48.400 --> 00:05:51.920]  讓他把主耶穌作為基督的身份宣告出來
[00:05:51.920 --> 00:05:55.080]  為什麼還要被主耶穌嚴嚴地斥責呢?
[00:05:55.080 --> 00:05:58.360]  為什麼還要被主耶穌嚴嚴地斥責呢?
[00:05:58.360 --> 00:06:03.200]  問題的答案可以從他們以後的對答那裡找到
[00:06:03.200 --> 00:06:07.280]  問題的答案可以從他們以後的對答那裡找到
[00:06:07.280 --> 00:06:12.160]  第三十一節和三十二節就是那個內容
[00:06:12.160 --> 00:06:14.800]  三十一和三十二是當中的內容
[00:06:14.800 --> 00:06:19.520]  首先就是說從此他教訓他們說人子必須受許多的苦
[00:06:19.520 --> 00:06:23.400]  從此他教訓他們說人子必須受許多的苦
[00:06:23.400 --> 00:06:27.040]  被長老祭司長和文士氣絕
[00:06:27.040 --> 00:06:30.160]  被長老祭司長和文士氣絕
[00:06:30.160 --> 00:06:32.520]  並且被殺過三天復活
[00:06:32.520 --> 00:06:35.680]  並且被殺過三天復活
[00:06:35.680 --> 00:06:38.120]  耶穌明明地說這話
[00:06:38.120 --> 00:06:40.240]  耶穌明明地說這話
[00:06:40.240 --> 00:06:42.880]  彼得就拉著他勸他
[00:06:42.880 --> 00:06:45.600]  彼得就拉著他勸他
[00:06:45.600 --> 00:06:48.040]  耶穌所說的話
[00:06:48.040 --> 00:06:49.600]  耶穌所說的話
[00:06:49.600 --> 00:06:51.880]  我們可以清楚看到
[00:06:51.880 --> 00:06:56.920]  他是預言他將會受害最後死亡
[00:06:56.920 --> 00:07:02.240]  我們可以清楚他預言自己將會被受害以致死亡
[00:07:02.240 --> 00:07:05.040]  因為他明明地說這番話
[00:07:05.040 --> 00:07:07.680]  因為他明明地說這番話
[00:07:07.680 --> 00:07:11.920]  反而令彼得感到十分困惑
[00:07:11.920 --> 00:07:14.480]  反而令彼得感到十分困惑
[00:07:14.480 --> 00:07:18.080]  他不得不用手去拉著他
[00:07:18.080 --> 00:07:20.880]  並且要攔阻他
[00:07:20.880 --> 00:07:23.520]  他不得不用手拉著他來攔阻他
[00:07:23.520 --> 00:07:25.480]  是叫耶穌不要這樣做
[00:07:25.480 --> 00:07:27.200]  他叫耶穌不要這樣做
[00:07:27.200 --> 00:07:30.000]  不要去受苦和死亡
[00:07:30.000 --> 00:07:32.720]  不要去受苦和死亡
[00:07:32.720 --> 00:07:35.320]  耶穌的反應就是責備彼得
[00:07:35.320 --> 00:07:37.600]  主耶穌當時是責備彼得
[00:07:37.600 --> 00:07:39.520]  祂很嚴厲
[00:07:39.520 --> 00:07:46.240]  耶穌轉過來看著門徒就責備彼得說
[00:07:46.240 --> 00:07:50.920]  撒旦推我後邊去吧
[00:07:50.920 --> 00:07:53.080]  因為你不體貼神的意思
[00:07:53.080 --> 00:07:54.680]  只體貼人的意思
[00:07:54.680 --> 00:07:56.600]  因為你不體貼神的意思
[00:07:56.600 --> 00:07:59.720]  只體貼人的意思
[00:07:59.720 --> 00:08:04.120]  這就是因為彼得心中的思想是從人出發
[00:08:04.120 --> 00:08:09.560]  這就是因為彼得的思想是從人進來出發
[00:08:09.560 --> 00:08:12.520]  是體貼一般人的想法
[00:08:12.520 --> 00:08:15.280]  是體貼人一般的想法
[00:08:15.280 --> 00:08:17.440]  是體貼人一般的想法
[00:08:17.440 --> 00:08:25.840]  我要轉一轉PowerPoint才行
[00:08:25.840 --> 00:08:28.760]  在彼得的心中
[00:08:28.760 --> 00:08:34.120]  既然祂的老師是基督的話
[00:08:34.120 --> 00:08:41.680]  耶穌就是要帶領他們猶太人的領袖
[00:08:41.680 --> 00:08:48.160]  怎麼可能是一個弱者最後被人殺死的人呢?
[00:08:48.160 --> 00:08:54.680]  彼得的想法在人的立場是對的
[00:08:54.680 --> 00:08:57.880]  但是從神真正的旨意去看
[00:08:57.880 --> 00:09:00.800]  但是從神真正的旨意去看
[00:09:00.800 --> 00:09:04.200]  卻是大錯特錯
[00:09:04.200 --> 00:09:07.840]  彼得完全明白主耶穌將要做的事
[00:09:07.840 --> 00:09:09.240]  和真正的原因是什麼
[00:09:09.240 --> 00:09:11.480]  彼得不明白主耶穌將要做的事
[00:09:11.480 --> 00:09:13.400]  和真正的意思是什麼
[00:09:13.400 --> 00:09:16.240]  或者主耶穌不想其他的門徒
[00:09:16.240 --> 00:09:19.640]  也都和彼得有相同的想法
[00:09:19.640 --> 00:09:21.720]  或者主耶穌不想其他的門徒
[00:09:21.720 --> 00:09:24.240]  跟彼得有相同的想法
[00:09:24.240 --> 00:09:26.440]  忽略了父神真正的意思
[00:09:26.440 --> 00:09:28.560]  忽略了父神真正的意思
[00:09:28.560 --> 00:09:31.520]  為免他們受到彼得的影響
[00:09:31.520 --> 00:09:33.560]  為免他們受到彼得的影響
[00:09:33.560 --> 00:09:36.640]  所以唯有嚴嚴地責備彼得
[00:09:36.640 --> 00:09:39.200]  所以就嚴嚴地責備彼得
[00:09:39.200 --> 00:09:42.920]  我們再進一步去想一想
[00:09:42.920 --> 00:09:46.480]  作為一個人,彼得的想法是否錯呢?
[00:09:46.480 --> 00:09:49.080]  作為一個人,彼得的想法是否錯呢?
[00:09:49.080 --> 00:09:50.840]  如果是錯,錯在哪裡呢?
[00:09:50.840 --> 00:09:52.720]  如果是錯的話,錯在哪裡呢?
[00:09:52.720 --> 00:09:57.680]  問題的關鍵在於他對人生的終極價值的判斷
[00:09:57.680 --> 00:10:02.320]  問題的關鍵在於他對人生終極的判斷
[00:10:02.320 --> 00:10:08.400]  這個終極價值的判斷是關乎一個人的生命
[00:10:08.400 --> 00:10:13.160]  這個終極價值的判斷是關乎一種生命的
[00:10:13.160 --> 00:10:18.280]  就是他追求哪一種的生命呢?
[00:10:18.280 --> 00:10:21.520]  就是他究竟追求哪一種的生命呢?
[00:10:21.520 --> 00:10:26.920]  我們從第三十四節到三十七節去看一看
[00:10:26.920 --> 00:10:30.400]  我們從三十四節到三十七節來看一看
[00:10:30.400 --> 00:10:35.280]  首先你可以看到,在這短短四節裡面
[00:10:35.280 --> 00:10:39.400]  是出現了六個生命
[00:10:39.400 --> 00:10:43.440]  在短短的四節當中,我們可以看到六個的生命
[00:10:43.440 --> 00:10:49.760]  可見主耶穌在世的使命
[00:10:49.760 --> 00:10:52.960]  是和我們的生命有很密切的關係
[00:10:52.960 --> 00:10:55.320]  可以看得見主耶穌在世的使命
[00:10:55.320 --> 00:10:57.800]  和我們的生命有密切的關係
[00:10:57.800 --> 00:11:00.800]  不如我們認真一點一起讀,好嗎?
[00:11:00.800 --> 00:11:04.920]  三十四節至三十七節,一同來
[00:11:04.920 --> 00:11:09.440]  於是叫眾人和門徒來對他們說
[00:11:09.440 --> 00:11:13.240]  若有人要跟從我,就當舍己
[00:11:13.240 --> 00:11:16.840]  背起他的十字架來跟從我
[00:11:16.840 --> 00:11:21.840]  因為凡要救自己生命的,必救了生命
[00:11:21.840 --> 00:11:27.120]  凡為我和夫人喪掉生命的,必救了生命
[00:11:27.120 --> 00:11:32.280]  人若是賺得全世界,賠上自己的生命
[00:11:32.280 --> 00:11:38.080]  有什麼益處呢?人還能拿什麼換生命呢?
[00:11:38.080 --> 00:11:44.240]  我們在這裡可以看到兩個有關生命的真理
[00:11:44.240 --> 00:11:47.960]  在這裡我們可以看到兩個有關生命的真理
[00:11:47.960 --> 00:11:51.200]  第一就是「跟從主,有永生」
[00:11:51.200 --> 00:11:54.600]  第一個就是說「跟從主,有永生」
[00:11:54.600 --> 00:11:57.120]  「跟從主耶穌,是有永生」
[00:11:57.120 --> 00:12:00.040]  「跟從主,是有永生的」
[00:12:00.040 --> 00:12:02.440]  「跟從主耶穌,是有永生的」
[00:12:02.440 --> 00:12:05.040]  「跟從主耶穌,是有永生的」
[00:12:05.040 --> 00:12:09.760]  真正的生命只可以從主耶穌那裡得到
[00:12:09.760 --> 00:12:13.400]  真正的生命是可以從主耶穌那裡得到
[00:12:13.400 --> 00:12:16.360]  否則人最終就會喪掉生命
[00:12:16.360 --> 00:12:19.080]  否則人就會喪掉生命了
[00:12:19.080 --> 00:12:22.920]  所以三十六節說人就是賺得全世界
[00:12:22.920 --> 00:12:25.600]  賠上了自己的生命有什麼益處呢?
[00:12:25.600 --> 00:12:29.760]  所以三十六節說人就是賺得全世界
[00:12:29.760 --> 00:12:33.840]  賠上自己的生命又有什麼益處呢?
[00:12:33.840 --> 00:12:38.960]  所以我們現在追求的可能就是賠上了自己的生命
[00:12:38.960 --> 00:12:43.800]  所以我們正在追求一種好像賠上了生命的生命
[00:12:43.800 --> 00:12:47.160]  但是主耶穌這樣說
[00:12:47.160 --> 00:12:53.040]  「若有人要跟從我」
[00:12:53.040 --> 00:12:58.360]  「跟從主耶穌,就可以得到真正的生命」
[00:12:58.360 --> 00:13:01.600]  「跟從主耶穌,就可以得到真正的生命」
[00:13:01.600 --> 00:13:06.280]  第二個真理就是說「聽主行事,得生」
[00:13:06.280 --> 00:13:09.480]  第二個真理就是說「聽主行事,得生」
[00:13:09.480 --> 00:13:14.360]  人如果要得到生命
[00:13:14.360 --> 00:13:17.160]  所謂「跟隨主」
[00:13:17.160 --> 00:13:22.760]  就是效法主耶穌如何聽從父神的心意行事
[00:13:22.760 --> 00:13:29.960]  就是效法主耶穌如何聽從父神的心意行事
[00:13:29.960 --> 00:13:33.560]  在彼得的心目當中
[00:13:33.560 --> 00:13:38.960]  作為基督的主耶穌,萬萬不能受苦受死
[00:13:38.960 --> 00:13:42.280]  作為基督的主耶穌,萬萬不能受苦受死
[00:13:42.280 --> 00:13:48.520]  所以如果他必須要步耶穌的後塵
[00:13:48.520 --> 00:13:53.360]  要經歷苦難和死亡的話
[00:13:53.360 --> 00:13:58.120]  無論如何,彼得是不願意的
[00:13:58.120 --> 00:14:03.800]  可能在他的心裡面,他覺得這是非常不合理和不名譽的做法
[00:14:03.800 --> 00:14:08.200]  可能在他的心目中,這是一個非常不合理和不名譽的情況
[00:14:08.200 --> 00:14:13.400]  因為所謂「背起十字架」
[00:14:13.400 --> 00:14:15.640]  究竟是什麼呢?
[00:14:15.640 --> 00:14:24.400]  就是在說官府的人逼令一個死囚所做的事
[00:14:24.400 --> 00:14:27.320]  在他被釘十字架之前
[00:14:27.320 --> 00:14:29.440]  在他被釘十字架之前
[00:14:29.440 --> 00:14:35.280]  這個死囚要將自己的十字架背在肩膊之上
[00:14:35.280 --> 00:14:39.240]  這個死囚要將自己的十字架背在肩膊之上
[00:14:39.240 --> 00:14:44.920]  一路背到刑場,然後接受公開的死刑
[00:14:44.920 --> 00:14:49.080]  一路背到刑場,然後接受公開的審判
[00:14:49.080 --> 00:14:51.480]  這個好像是什麼呢?
[00:14:51.480 --> 00:14:59.000]  令我想起在文革時代,被民眾批鬥的人一樣
[00:14:59.000 --> 00:15:03.400]  令我想起在文革時期,被民眾批鬥的人一樣
[00:15:03.400 --> 00:15:07.000]  是被人公開的羞辱
[00:15:07.000 --> 00:15:11.000]  所以十字架的刑罰會令人非常羞恥
[00:15:11.000 --> 00:15:14.960]  所以十字架的刑罰會令人非常羞恥
[00:15:14.960 --> 00:15:18.760]  所以很多被批鬥的人,到最後都是選擇自殺
[00:15:18.760 --> 00:15:21.560]  所以被批鬥的人,很多人選擇自殺
[00:15:21.560 --> 00:15:26.760]  試問一般人有什麼可能承受得起這些羞辱呢?
[00:15:26.760 --> 00:15:30.600]  試問一般的人有誰可以承受這樣的羞辱呢?
[00:15:30.600 --> 00:15:36.640]  試問一般的人有誰可以承受這樣的羞辱呢?
[00:15:36.640 --> 00:15:42.200]  又有誰願意與那些被尊嚴被譴責的罪犯身份上認同呢?
[00:15:42.200 --> 00:15:45.320]  彼得可能會問耶穌
[00:15:45.320 --> 00:15:48.440]  彼得可能會問耶穌
[00:15:48.440 --> 00:15:51.040]  「真的要死嗎?」
[00:15:51.040 --> 00:15:55.480]  「除了受苦受死之外,真的沒有其他辦法嗎?」
[00:15:55.480 --> 00:15:59.680]  「除了受苦受死之外,真的沒有別的辦法嗎?」
[00:15:59.680 --> 00:16:06.920]  所以他就拉著耶穌攔阻耶穌
[00:16:06.920 --> 00:16:10.360]  他看重現有的生命
[00:16:10.360 --> 00:16:12.240]  他看重現有的生命
[00:16:12.240 --> 00:16:17.280]  過於主耶穌那種聽從天父旨意而活的生命
[00:16:17.280 --> 00:16:21.680]  過於主耶穌那種聽從天父旨意而活的生命
[00:16:21.680 --> 00:16:25.640]  但是請留意主耶穌最後怎麼對門徒說
[00:16:25.640 --> 00:16:28.600]  但是請留意主耶穌最後怎麼對門徒說
[00:16:28.600 --> 00:16:31.560]  耶穌對他們說
[00:16:31.560 --> 00:16:37.080]  「我實在告訴你們,站在這裡的人在未嘗死未知前」
[00:16:37.080 --> 00:16:41.960]  「我實在告訴你們,站在這裡的人在還沒嘗死未知前」
[00:16:41.960 --> 00:16:44.880]  「必要看見神的國大有能力臨到」
[00:16:44.880 --> 00:16:48.360]  「必要看見神的國大有能力臨到」
[00:16:48.360 --> 00:16:55.680]  過了六天,耶穌就帶著彼得、雅各和約翰
[00:16:55.680 --> 00:16:58.800]  暗暗的上了高山
[00:16:58.800 --> 00:17:01.160]  就在他們面前變了形象
[00:17:01.160 --> 00:17:04.720]  就在他們面前變了形象
[00:17:04.720 --> 00:17:09.720]  主耶穌讓三個門徒看到神的國的臨到
[00:17:09.720 --> 00:17:12.480]  主讓他們看到神國的臨到
[00:17:12.480 --> 00:17:16.720]  這就是指著登山變相這件事件來說
[00:17:16.720 --> 00:17:19.960]  這是指著登山變相這件事來講的
[00:17:19.960 --> 00:17:23.760]  三個門徒在山上看到
[00:17:23.760 --> 00:17:29.000]  面貌和衣服完全改變了過來的主耶穌
[00:17:29.000 --> 00:17:32.560]  三個門徒在山上看見了面貌和衣服
[00:17:32.560 --> 00:17:35.040]  都完全改變了的主耶穌
[00:17:35.040 --> 00:17:37.800]  他們也同時看到舊約的人物
[00:17:37.800 --> 00:17:40.040]  以利亞和摩西的出現
[00:17:40.040 --> 00:17:42.480]  他們同時也看到舊約的人物
[00:17:42.480 --> 00:17:46.360]  以利亞和摩西的出現
[00:17:46.360 --> 00:17:48.520]  這兩個人和耶穌聊天
[00:17:48.520 --> 00:17:51.120]  這兩個人和耶穌談話
[00:17:51.120 --> 00:17:55.160]  最後彼得對耶穌說
[00:17:55.160 --> 00:17:59.200]  「拉比,我們在這裡真好」
[00:17:59.200 --> 00:18:01.320]  「拉比,我們在這裡真好」
[00:18:01.320 --> 00:18:05.280]  「可以搭三座棚,一座為你,一座為摩西,一座為以利亞」
[00:18:05.280 --> 00:18:10.000]  「可以搭三座棚,一座為你,一座為摩西,一座為以利亞」
[00:18:10.000 --> 00:18:13.840]  登山變相是一件非常榮耀的事件
[00:18:13.840 --> 00:18:16.520]  登山變相是一件榮耀的事情
[00:18:16.520 --> 00:18:22.640]  是顯示神的國藉著耶穌的出現而臨到這個世界
[00:18:22.640 --> 00:18:26.880]  是顯現耶穌的國藉著這個現象臨到世界
[00:18:26.880 --> 00:18:33.040]  當人經歷到這個榮耀的主顯現的時候
[00:18:33.040 --> 00:18:36.200]  當人經歷主榮耀顯現的時候
[00:18:36.200 --> 00:18:39.080]  他經歷到神的國降臨的時候
[00:18:39.080 --> 00:18:41.920]  他經歷到神的國降臨的時候
[00:18:41.920 --> 00:18:46.280]  當然這件事可能會讓我們混淆
[00:18:46.280 --> 00:18:51.160]  神的國是否已經臨到我們當中呢?
[00:18:51.160 --> 00:18:54.560]  其實已經開始了
[00:18:54.560 --> 00:18:57.000]  因為當耶穌來到這個世界的時候
[00:18:57.000 --> 00:18:59.120]  神的國就已經彰顯出來了
[00:18:59.120 --> 00:19:02.840]  因為當耶穌來到的時候,神的國已經彰顯出來了
[00:19:02.840 --> 00:19:07.320]  但是卻沒有完全的成就
[00:19:07.320 --> 00:19:11.840]  直至到將來的日子
[00:19:11.840 --> 00:19:19.720]  當人看到這麼榮耀的時刻的時候
[00:19:19.720 --> 00:19:26.320]  這三個門徒內心一定會感到非常滿足
[00:19:26.320 --> 00:19:37.040]  就算彼得也想留在這種美好的淑寧光景裏面
[00:19:37.040 --> 00:19:44.840]  所以他說:夫子,我們在這裏真好
[00:19:44.840 --> 00:19:47.240]  很可惜
[00:19:47.240 --> 00:19:52.640]  最後主耶穌回復了樣貌
[00:19:52.640 --> 00:19:58.720]  再次帶著這三個門徒下山
[00:19:58.720 --> 00:20:04.320]  第九節這樣說
[00:20:04.320 --> 00:20:06.840]  下山的時候,耶穌祝福他們說
[00:20:06.840 --> 00:20:09.200]  下山的時候,耶穌祝福他們說
[00:20:09.200 --> 00:20:13.240]  人子還沒有從死裏復活
[00:20:13.240 --> 00:20:18.360]  你們不要將所看見的告訴人
[00:20:18.360 --> 00:20:26.840]  下山就意味著他們要回到現實的生活當中
[00:20:26.840 --> 00:20:33.360]  繼續面對傳道工作中種種的困難
[00:20:33.360 --> 00:20:39.480]  因為主耶穌在世的使命還沒有完成
[00:20:39.480 --> 00:20:46.360]  祂要帶同這些門徒前往耶路撒冷
[00:20:46.360 --> 00:20:52.200]  進入祂人生的高潮當中
[00:20:52.200 --> 00:20:54.800]  祂要面對困難
[00:20:54.800 --> 00:20:58.480]  這就是山下的情況
[00:20:58.480 --> 00:21:02.200]  我們會遇到嗎?
[00:21:02.200 --> 00:21:08.760]  大家有沒有留意到國內教會的情況?
[00:21:08.760 --> 00:21:14.480]  在中國浙江的溫州
[00:21:14.480 --> 00:21:21.160]  政府當局要求所有不合規格的十字架要拆除
[00:21:21.160 --> 00:21:32.080]  甚至有些教堂,非常輝煌的教堂
[00:21:32.080 --> 00:21:38.000]  也要全部拆毀
[00:21:38.000 --> 00:21:40.240]  大家覺得奇怪嗎?
[00:21:40.240 --> 00:21:48.760]  明明是合法的,我們當時申請的時候是合法的
[00:21:48.760 --> 00:21:52.560]  那為什麼現在卻是不合法的呢?
[00:21:52.560 --> 00:21:55.280]  那沒道理可講了
[00:21:55.280 --> 00:21:57.400]  所以整間教堂都要拆掉
[00:21:57.400 --> 00:22:02.360]  所以整間很漂亮的教堂也要被拆毀
[00:22:02.360 --> 00:22:06.680]  十字架沒有了
[00:22:06.680 --> 00:22:11.720]  只可以留在心中
[00:22:11.720 --> 00:22:19.760]  當耶穌帶著門徒下山之前
[00:22:19.760 --> 00:22:24.320]  請留意山上出現了一個非常奇特的景象
[00:22:24.320 --> 00:22:28.560]  請留意山上出現了一個非常奇特的景象
[00:22:28.560 --> 00:22:30.720]  就是第七節
[00:22:30.720 --> 00:22:35.400]  有一朵雲彩來遮蓋他們
[00:22:35.400 --> 00:22:40.600]  也有聲音從雲彩裡出來說
[00:22:40.600 --> 00:22:46.120]  「這是我的愛子,你們要聽他」
[00:22:46.120 --> 00:22:50.880]  天上的父神不單在這裡印證了耶穌是他的愛子
[00:22:50.880 --> 00:22:54.440]  天上的父神不單在這裡印證了耶穌是他的愛子
[00:22:54.440 --> 00:23:00.880]  也吩咐彼得和其他門徒要聽耶穌的話
[00:23:00.880 --> 00:23:04.840]  也吩咐彼得和其他門徒要聽耶穌的話
[00:23:04.840 --> 00:23:10.200]  可見主耶穌和天上的父神之間的關係是極其親密的
[00:23:10.200 --> 00:23:14.360]  可見主耶穌和天上父親的關係是極為親密的
[00:23:14.360 --> 00:23:17.880]  今天的選照經文很奇怪,會不會覺得?
[00:23:17.880 --> 00:23:20.920]  今天的選照經文可能你會覺得奇怪
[00:23:20.920 --> 00:23:24.600]  大家知不知道這個選照經文出處在哪裡?
[00:23:24.600 --> 00:23:29.840]  大家知道選照的經文出處在哪裡嗎?
[00:23:29.840 --> 00:23:31.920]  當然知道了,背景是什麼?
[00:23:31.920 --> 00:23:36.480]  背景是什麼呢?
[00:23:36.480 --> 00:23:41.680]  背景是當他去到那個墳墓
[00:23:41.680 --> 00:23:45.680]  拉薩路在裡面已經有四天
[00:23:45.680 --> 00:23:48.960]  在墳墓面前,耶穌就是這樣祈禱的
[00:23:48.960 --> 00:23:52.960]  背景是當耶穌去到拉薩路墳墓的四天的時候
[00:23:52.960 --> 00:23:54.240]  這樣的禱告
[00:23:54.240 --> 00:23:57.560]  祂要行一個前所未有的神蹟
[00:23:57.560 --> 00:23:59.640]  就是一個死了四天的人
[00:23:59.640 --> 00:24:01.800]  照理已經死透了
[00:24:01.800 --> 00:24:04.880]  但是竟然被他復活了
[00:24:04.880 --> 00:24:06.840]  主耶穌要行一個大的神蹟
[00:24:06.840 --> 00:24:13.320]  是要一個死透了的人四天之後復活
[00:24:13.320 --> 00:24:17.160]  請您再唸一次選照的經文出來
