
[00:00:00.000 --> 00:00:03.900]  我們今天要講的主題「互助成長」
[00:04:22.180 --> 00:04:24.580]  然後看到第八節
[00:04:24.580 --> 00:04:26.580]  「但我們既然屬於白晝
[00:04:26.580 --> 00:04:31.500]  就應當謹慎披上信和愛的胸甲
[00:04:31.500 --> 00:04:34.460]  戴上舊恩的盼望作頭盔」
[00:04:34.460 --> 00:04:36.600]  這個第八節裡面說到三樣東西
[00:04:36.600 --> 00:04:40.320]  信和愛和盼望
[00:04:40.320 --> 00:04:42.160]  信和愛做一個胸甲
[00:04:42.160 --> 00:04:46.320]  很明顯說到我們這班的光明之子
[00:04:46.320 --> 00:04:49.480]  不單光明之子是一個征戰之子
[00:04:49.480 --> 00:04:51.480]  我們在這個世代當中
[00:04:51.480 --> 00:04:54.220]  是負起這個征戰的責任
[00:04:54.220 --> 00:04:56.480]  和這個黑暗來鬥爭
[00:04:56.480 --> 00:05:00.380]  我們生命裡面有一種成為主的征兵
[00:05:00.380 --> 00:05:02.060]  是一個勝利的意思
[00:05:02.060 --> 00:05:05.060]  神想我們是一個勝利、一個榮耀
[00:05:05.060 --> 00:05:07.820]  所以我們要勝過這個罪的權勢
[00:05:07.820 --> 00:05:09.700]  勝過我們自己的情慾
[00:05:09.700 --> 00:05:12.260]  這是一個信、望、愛
[00:05:12.260 --> 00:05:15.960]  現今常傳的有信有望有愛
[00:05:15.960 --> 00:05:18.780]  我們所做的事一切都有過去
[00:05:18.780 --> 00:05:21.100]  唯獨信、望、愛
[00:05:21.100 --> 00:05:23.540]  三件事是不會過去的
[00:05:23.540 --> 00:05:24.920]  所以求主幫助我們
[00:05:24.920 --> 00:05:25.980]  光明之子
[00:05:25.980 --> 00:05:27.580]  我們在今世裡面
[00:05:27.580 --> 00:05:30.740]  是一個生命之中真正有價值
[00:05:30.740 --> 00:05:32.820]  來信主、愛主
[00:05:32.820 --> 00:05:35.180]  和盼望主耶穌基督再來的
[00:05:35.180 --> 00:05:35.780]  第九節
[00:05:35.780 --> 00:05:38.580]  「因為神不是定義要我們受刑罰
[00:05:38.580 --> 00:05:41.400]  而是要我們藉著我們的主耶穌基督
[00:05:41.400 --> 00:05:42.620]  得著救恩」
[00:05:42.620 --> 00:05:47.460]  這個救恩是不單止講到那個salvation
[00:05:47.460 --> 00:05:49.540]  這個救恩更加講到
[00:05:49.540 --> 00:05:51.740]  是神救我們脫離凶惡
[00:05:51.740 --> 00:05:53.120]  脫離我們的罪性
[00:05:53.120 --> 00:05:56.820]  最終得到這個最終的救恩就是
[00:05:56.820 --> 00:05:58.900]  這個世界再無罪
[00:05:58.900 --> 00:06:01.100]  生命當時耶穌回來的時候
[00:06:01.100 --> 00:06:03.360]  新天新地的這種救贖
[00:06:03.360 --> 00:06:07.860]  救贖我們脫離這個敗壞的身軀
[00:06:07.860 --> 00:06:10.020]  我們的身軀都會死亡的
[00:06:10.020 --> 00:06:11.940]  但是真正的救恩
[00:06:11.940 --> 00:06:15.620]  完全的盼望這個救恩就是我們的身體得贖
[00:06:15.620 --> 00:06:17.380]  一個新的身軀
[00:06:17.380 --> 00:06:18.820]  所以我們感謝神
[00:06:18.820 --> 00:06:20.020]  接著第十節
[00:06:20.020 --> 00:06:21.940]  「基督替我們死
[00:06:21.940 --> 00:06:24.900]  使我們無論是醒著或睡著
[00:06:24.900 --> 00:06:27.260]  都和祂一同活著」
[00:06:27.260 --> 00:06:30.500]  這個下面的睡著就是講到我們人
[00:06:30.500 --> 00:06:31.540]  離開世界的意思
[00:06:31.540 --> 00:06:32.900]  無論我們怎樣
[00:06:32.900 --> 00:06:35.580]  都是和祂一起而活的
[00:06:35.580 --> 00:06:38.260]  即是無論如何我們在生命當中
[00:06:38.260 --> 00:06:40.620]  我們在今世
[00:06:40.620 --> 00:06:43.340]  在將來我們這個身軀不在的時候
[00:06:43.340 --> 00:06:46.460]  我們都可以和主一同的活著
[00:06:46.460 --> 00:06:50.100]  所以你們應當彼此勸慰 互相造就
[00:06:50.100 --> 00:06:53.460]  第十一節就是我們今天所講到的一個重點
[00:06:53.460 --> 00:06:58.300]  就是你們應當彼此勸慰 互相造就
[00:06:58.300 --> 00:07:00.740]  正如你們一向所行的
[00:07:00.740 --> 00:07:04.460]  我們應該是彼此的勸勉
[00:07:04.460 --> 00:07:06.460]  彼此的來造就
[00:07:06.460 --> 00:07:08.180]  這個是我們生命當中
[00:07:08.180 --> 00:07:11.940]  我們信徒或這個世界上我們應有的責任
[00:07:11.940 --> 00:07:13.500]  是神的旨意
[00:07:13.500 --> 00:07:15.860]  所以神給我們有教會
[00:07:15.860 --> 00:07:17.140]  是一個很好的事
[00:07:17.140 --> 00:07:19.140]  因為沒有教會
[00:07:19.140 --> 00:07:22.380]  我們人就不會成長的了
[00:07:22.380 --> 00:07:24.700]  在這個世界上有很多人
[00:07:24.700 --> 00:07:26.900]  是很想做獨行俠的
[00:07:26.900 --> 00:07:30.180]  記不記得奇蓮伊斯活為甚麼這麼出名
[00:07:30.180 --> 00:07:32.780]  你知不知道奇蓮伊斯活
[00:07:32.780 --> 00:07:34.980]  她有很多獨行俠的戲
[00:07:34.980 --> 00:07:37.500]  我們中國人有讀秘刀
[00:07:37.500 --> 00:07:42.340]  中國人有武俠小說 讀孤求敗
[00:07:42.340 --> 00:07:44.620]  有沒有看過這些武俠小說
[00:07:44.620 --> 00:07:46.060]  英雄主義
[00:07:46.060 --> 00:07:50.460]  所有武俠小說裏面都講到一個英雄主義
[00:07:50.460 --> 00:07:54.060]  我們人很崇尚個人的英雄主義
[00:07:54.060 --> 00:07:57.340]  我們認為一個人可以拯救世界
[00:07:57.340 --> 00:08:00.500]  我們覺得自己很想盼望
[00:08:00.500 --> 00:08:03.020]  但聖經裏面不是這樣教導我們
[00:08:03.020 --> 00:08:06.260]  我們人成長不是英雄主義
[00:08:06.260 --> 00:08:08.020]  我們一定需要別人的幫助
[00:08:08.020 --> 00:08:11.060]  當我們出生的時候
[00:08:11.060 --> 00:08:13.780]  神就將我們放在一個家庭當中
[00:08:13.780 --> 00:08:16.780]  這個家庭父母對我們的愛
[00:08:16.780 --> 00:08:18.700]  使我們成長
[00:08:18.700 --> 00:08:20.700]  如果沒有了父母的愛
[00:08:20.700 --> 00:08:22.260]  我們是不會成長的
[00:08:22.260 --> 00:08:24.500]  所以有些人的家庭有困難
[00:08:24.500 --> 00:08:27.220]  他父母或者分開的時候
[00:08:27.220 --> 00:08:31.220]  他的生命當中缺乏了一個成長的機會
[00:08:31.220 --> 00:08:33.900]  一個不成長的人是怎樣呢
[00:08:33.900 --> 00:08:36.300]  他是經常看自己以為自己可以
[00:08:36.300 --> 00:08:38.340]  也都覺得自己極度謙卑
[00:08:38.340 --> 00:08:40.060]  覺得自己甚麼都不行
[00:08:40.060 --> 00:08:42.020]  看自己不知道看誰
[00:08:42.020 --> 00:08:45.700]  我們人是需要其他人對我們的肯定
[00:08:45.700 --> 00:08:47.740]  其他人對我們的幫助
[00:08:47.740 --> 00:08:50.580]  我們今天存留在這個世界上
[00:08:50.580 --> 00:08:52.740]  我們不可以沒有其他人
[00:08:52.740 --> 00:08:55.020]  如果你這樣介紹「我是我」
[00:08:55.020 --> 00:08:56.780]  你就當自己是神了
[00:08:56.780 --> 00:08:58.380]  I am who I am
[00:08:58.380 --> 00:09:01.460]  我們人不可能這樣自己介紹自己
[00:09:01.460 --> 00:09:03.260]  我們一定和其他人聯繫
[00:09:03.260 --> 00:09:04.740]  我們有沒有人的兒子
[00:09:04.740 --> 00:09:06.340]  我們做甚麼工作
[00:09:06.340 --> 00:09:07.540]  我們在哪裏出生
[00:09:07.540 --> 00:09:09.460]  我們是甚麼鄉下人
[00:09:09.460 --> 00:09:12.940]  我們一定和其他人去聯絡
[00:09:12.940 --> 00:09:15.180]  我們才知道自己是誰
[00:09:15.180 --> 00:09:20.020]  我們身邊的人是直接影響我們的成長
[00:09:20.020 --> 00:09:22.860]  沒有身邊的人我們是不會成長的
[00:09:22.860 --> 00:09:27.060]  他們說的是我們的性格、我們的生命的成長
[00:09:27.060 --> 00:09:29.060]  所以求主今日幫助我們
[00:09:29.060 --> 00:09:31.980]  在教會當中我們學到的這個功課
[00:09:31.980 --> 00:09:35.100]  是互相幫助的功課
[00:09:35.100 --> 00:09:38.740]  互相幫助去成長的功課
[00:09:38.740 --> 00:09:40.700]  若果你以為自己是好屬靈
[00:09:40.700 --> 00:09:42.820]  你不需要教會
[00:09:42.820 --> 00:09:45.380]  這個是不合聖經的教導
[00:09:45.380 --> 00:09:47.860]  聖經裏面從來沒有這樣教我們
[00:09:47.860 --> 00:09:50.980]  主耶穌基督來到這個世界上
[00:09:50.980 --> 00:09:53.380]  耶穌的智慧和身量
[00:09:53.380 --> 00:09:57.300]  人和神喜愛祂的心都怎樣
[00:09:57.300 --> 00:10:00.380]  一起的增長、成長的
[00:10:00.380 --> 00:10:02.940]  原來主耶穌祂小的時候
[00:10:02.940 --> 00:10:04.500]  祂不是Superman
[00:10:04.500 --> 00:10:06.140]  有沒有看過Superman的電影
[00:10:06.140 --> 00:10:08.140]  五歲整輛車托起
[00:10:08.140 --> 00:10:09.540]  耶穌沒有這樣做過
[00:10:09.540 --> 00:10:12.940]  耶穌是一個很普通的一個人
[00:10:12.940 --> 00:10:17.380]  是需要在一個家庭當中來成長
[00:10:17.380 --> 00:10:19.540]  所以我們知道在生命當中
[00:10:19.540 --> 00:10:22.940]  成長是有生命的意思
[00:10:22.940 --> 00:10:24.980]  不成長就是沒有生命
[00:10:24.980 --> 00:10:28.540]  如果你發覺你上了耶穌之後沒有成長
[00:10:28.540 --> 00:10:32.580]  可能你是未有這個生命
[00:10:32.580 --> 00:10:35.940]  你知不知道現在大陸有很多假的東西
[00:10:35.940 --> 00:10:37.940]  不是只有大陸 當然韓國也有
[00:10:37.940 --> 00:10:39.140]  韓國的人也假了
[00:10:39.140 --> 00:10:42.340]  鼻子、眼尾全部都是假的
[00:10:42.340 --> 00:10:43.700]  很多假的
[00:10:43.700 --> 00:10:46.940]  我們知道假的是不會成長的
[00:10:46.940 --> 00:10:49.020]  你買一棵聖誕樹回來
[00:10:49.020 --> 00:10:50.940]  斬了之後不會再成長了
[00:10:50.940 --> 00:10:54.540]  你掛上燈飾它不會再成長的
[00:10:54.540 --> 00:10:57.340]  除非這棵樹是有根
[00:10:57.340 --> 00:11:00.820]  是真的有生命的樹才會成長
[00:11:00.820 --> 00:11:03.340]  所以我們有些人說現在開玩笑
[00:11:03.340 --> 00:11:06.020]  屬聖靈的果子
[00:11:06.020 --> 00:11:07.940]  那些果子都是假的
[00:11:07.940 --> 00:11:08.980]  很漂亮的
[00:11:08.980 --> 00:11:10.340]  閃呀閃呀
[00:11:10.340 --> 00:11:11.140]  不過是假的
[00:11:11.140 --> 00:11:12.940]  假的就沒有成長
[00:11:12.940 --> 00:11:15.340]  我們知道一定是成長
[00:11:15.340 --> 00:11:19.540]  是經歷了很多的事我們才會成長的
[00:11:19.540 --> 00:11:20.940]  所以求主幫我們
[00:11:20.940 --> 00:11:23.540]  第一我們看到我們個人
[00:11:23.540 --> 00:11:25.540]  不可以自己獨立生存
[00:11:25.540 --> 00:11:26.540]  所以有一首歌
[00:11:26.540 --> 00:11:28.740]  《No Man Is An Island》有沒有聽過
[00:11:28.740 --> 00:11:31.340]  No man is an island
[00:11:31.340 --> 00:11:33.340]  No man stands alone
[00:11:33.340 --> 00:11:34.740]  你上網看就知道了
[00:11:34.740 --> 00:11:35.540]  No man is an island
[00:11:35.540 --> 00:11:37.140]  沒有一個人是一個孤島
[00:11:37.140 --> 00:11:38.540]  這首很流行的
[00:11:38.540 --> 00:11:41.940]  在七零年代的一首流行歌
[00:11:41.940 --> 00:11:43.540]  不是聖詩來的
[00:11:43.540 --> 00:11:45.540]  沒有一個人是孤島
[00:11:45.540 --> 00:11:48.340]  我們需要其他人的幫助
[00:11:48.340 --> 00:11:50.540]  所以我們生命當中
[00:11:50.540 --> 00:11:55.340]  有一個最大的混淆
[00:11:55.340 --> 00:11:57.940]  就是很多人以為信耶穌
[00:11:57.940 --> 00:12:00.140]  只是個人的事就算了
[00:12:00.140 --> 00:12:00.740]  沒錯
[00:12:00.740 --> 00:12:02.740]  我們信耶穌一定要個人的
[00:12:02.740 --> 00:12:03.540]  好像吃飯那樣
[00:12:03.540 --> 00:12:04.540]  是個人的
[00:12:04.540 --> 00:12:06.140]  沒有人可以代你吃飯的
[00:12:06.140 --> 00:12:08.540]  我見那些媽媽追著兒子吃飯
[00:12:08.540 --> 00:12:11.140]  終於追不到自己吃完算了
[00:12:11.140 --> 00:12:12.940]  你不可以代他吃飯的
[00:12:12.940 --> 00:12:14.340]  信耶穌沒有人可以代你
[00:12:14.340 --> 00:12:15.340]  只有個人的
[00:12:15.340 --> 00:12:17.940]  但是成長是兩回事
[00:12:17.940 --> 00:12:21.140]  成長是需要別人的幫助
[00:12:21.140 --> 00:12:23.140]  需要別人的監管
[00:12:23.140 --> 00:12:25.540]  或者需要別人的鞭策
[00:12:25.540 --> 00:12:26.540]  需要一個制度
[00:12:26.540 --> 00:12:29.740]  這個制度是有人幫助你的
[00:12:29.740 --> 00:12:30.940]  我們人需要
[00:12:30.940 --> 00:12:33.140]  當我們越有亂的時候
[00:12:33.140 --> 00:12:35.540]  就越多要幫助
[00:12:35.540 --> 00:12:36.940]  所以當你小的時候
[00:12:36.940 --> 00:12:40.340]  你父母經常逼你上學
[00:12:40.340 --> 00:12:41.140]  讀書
[00:12:41.140 --> 00:12:41.940]  為什麼呢
[00:12:41.940 --> 00:12:43.940]  因為你還沒有成長
[00:12:43.940 --> 00:12:45.540]  所以有些人
[00:12:45.540 --> 00:12:47.540]  你知不知道那些鋼琴家
[00:12:47.540 --> 00:12:49.540]  多數都是被人逼回來的
[00:12:49.540 --> 00:12:50.740]  他本來不會彈的
[00:12:50.740 --> 00:12:52.140]  不喜歡彈的
[00:12:52.140 --> 00:12:54.140]  但是逼著逼著他就喜歡了
[00:12:54.140 --> 00:12:54.740]  是不是
[00:12:54.740 --> 00:12:55.740]  所以他就成長了
[00:12:55.740 --> 00:12:57.540]  成長是你的自發性
[00:12:57.540 --> 00:12:59.740]  但是一開始還沒有成長的時候
[00:12:59.740 --> 00:13:01.340]  是需要一個制度
[00:13:01.340 --> 00:13:03.340]  所以你準時上班
[00:13:03.340 --> 00:13:04.340]  為什麼呢
[00:13:04.340 --> 00:13:07.140]  這個制度是逼你成長
[00:13:07.140 --> 00:13:09.540]  這些制度來到是逼著我
[00:13:09.540 --> 00:13:10.740]  幫助我們
[00:13:10.740 --> 00:13:13.340]  幫助我們生命裏面真的成長
[00:13:13.340 --> 00:13:14.940]  所以求主幫助我們
[00:13:14.940 --> 00:13:16.340]  第一個幫助就是
[00:13:16.340 --> 00:13:18.740]  當我們軟弱無力的時候
[00:13:18.740 --> 00:13:22.740]  我們需要信賴別人愛心的扶持
[00:13:22.740 --> 00:13:25.740]  人生當中一定經過跌倒的時候
[00:13:25.740 --> 00:13:26.740]  我們小的時候
[00:13:26.740 --> 00:13:28.140]  我們學行的時候怎樣
[00:13:28.140 --> 00:13:30.740]  有沒有跌過
[00:13:30.740 --> 00:13:31.340]  有沒有跌過
[00:13:31.340 --> 00:13:32.540]  一定跌過
[00:13:32.540 --> 00:13:34.540]  你踩單車有沒有跌過
[00:13:34.540 --> 00:13:35.540]  一定跌過
[00:13:35.540 --> 00:13:37.340]  滑雪有沒有跌過
[00:13:37.340 --> 00:13:38.740]  如果你滑雪從來沒有跌過
[00:13:38.740 --> 00:13:41.540]  你滑到雪你就真是天才了
[00:13:41.540 --> 00:13:43.740]  唱歌有沒有試過唱歪音
[00:13:43.740 --> 00:13:46.340]  學的時候肯定有試過
[00:13:46.340 --> 00:13:47.340]  彈琴有沒有彈錯
[00:13:47.340 --> 00:13:49.140]  肯定會彈錯的
[00:13:49.140 --> 00:13:52.540]  我們試過人生一定試過跌倒的時候
[00:13:52.540 --> 00:13:54.140]  所以我們要跌倒的時候
[00:13:54.140 --> 00:13:55.940]  是彼此的幫助
[00:13:55.940 --> 00:13:58.540]  人生的軟弱呢
[00:13:58.540 --> 00:13:59.740]  我們人生覺得軟弱的時候
[00:13:59.740 --> 00:14:00.540]  有幾個原因
[00:14:00.540 --> 00:14:02.740]  有時候是身體軟弱
[00:14:02.740 --> 00:14:04.140]  你幾天不睡覺就軟弱了
[00:14:04.140 --> 00:14:05.140]  是不是
[00:14:05.140 --> 00:14:07.140]  你不吃飯就軟弱了
[00:14:07.140 --> 00:14:09.140]  或者你失戀的時候
[00:14:09.140 --> 00:14:10.740]  情緒很軟弱
[00:14:10.740 --> 00:14:12.740]  有人愛你他又不愛你
[00:14:12.740 --> 00:14:13.740]  是不是
[00:14:13.740 --> 00:14:15.740]  有些朋友出賣你
[00:14:15.740 --> 00:14:18.140]  你情緒會很軟弱
[00:14:18.140 --> 00:14:19.940]  有時候因為自己的罪
[00:14:19.940 --> 00:14:21.140]  會產生軟弱
[00:14:21.140 --> 00:14:23.340]  你有些罪
[00:14:23.340 --> 00:14:24.340]  在罪疚感
[00:14:24.340 --> 00:14:25.340]  在你心裏面
[00:14:25.340 --> 00:14:26.540]  你會很軟弱
[00:14:26.540 --> 00:14:29.940]  你覺得沒力去成為一個真的人
[00:14:29.940 --> 00:14:31.340]  真的侍奉神
[00:14:31.340 --> 00:14:32.540]  這些軟弱的原因
[00:14:32.540 --> 00:14:34.740]  我們不知道為什麼
[00:14:34.740 --> 00:14:37.940]  聖經裏面沒有歸咎我們去審判別人
[00:14:37.940 --> 00:14:40.940]  有時候我們別人軟弱
[00:14:40.940 --> 00:14:43.140]  我們喜歡審判他
[00:14:43.140 --> 00:14:44.740]  最簡單的審判
[00:14:44.740 --> 00:14:46.340]  如果你的配偶幫你說
[00:14:46.340 --> 00:14:48.540]  我上班怎樣怎樣困難
[00:14:48.540 --> 00:14:49.540]  你怎樣審判他
[00:14:49.540 --> 00:14:50.540]  這樣就可以了
[00:14:50.540 --> 00:14:52.340]  你怎麼這麼蠢
[00:14:52.340 --> 00:14:53.940]  這句話就是在審判他
[00:14:53.940 --> 00:14:56.140]  你想幫助他
[00:14:56.140 --> 00:14:59.540]  其實你是在審判他這麼蠢
[00:14:59.540 --> 00:15:02.540]  我們很多時候人很喜歡審判的眼光
[00:15:02.540 --> 00:15:03.540]  不是
[00:15:03.540 --> 00:15:04.540]  軟弱的時候
[00:15:04.540 --> 00:15:06.740]  我們需要別人的幫助
[00:15:06.740 --> 00:15:10.140]  所以加拉太書第六章第一第二節告訴我們
[00:15:10.140 --> 00:15:13.140]  若有人被過犯所聖
[00:15:13.140 --> 00:15:15.340]  我們屬靈的人
[00:15:15.340 --> 00:15:16.940]  就用溫柔的心
[00:15:16.940 --> 00:15:19.340]  將他挽回過來
[00:15:19.340 --> 00:15:21.540]  留意是溫柔的心
[00:15:21.540 --> 00:15:23.340]  我們不是一個審判的心
[00:15:23.340 --> 00:15:24.540]  又當自己小心
[00:15:24.540 --> 00:15:27.140]  恐怕也被引誘
[00:15:27.140 --> 00:15:29.140]  你們個人的重擔要怎樣
[00:15:29.140 --> 00:15:31.340]  要互相的擔當
[00:15:31.340 --> 00:15:32.740]  當別人有重擔的時候
[00:15:32.740 --> 00:15:34.740]  你要為他擔當
[00:15:34.740 --> 00:15:37.740]  這個擔當有時候不是說到physical(物質)
[00:15:37.740 --> 00:15:40.340]  真的你抬不起我幫你抬
[00:15:40.340 --> 00:15:41.940]  是說那個心
[00:15:41.940 --> 00:15:43.940]  你的心和他一起擔當
[00:15:43.940 --> 00:15:47.140]  所以憐憫人是一個擔當
[00:15:47.140 --> 00:15:48.540]  憐憫人的人有福利
[00:15:48.540 --> 00:15:51.340]  因為他們必蒙連恤
[00:15:51.340 --> 00:15:52.740]  當我們連恤人的時候
[00:15:52.740 --> 00:15:54.740]  體諒到別人的痛苦的時候
[00:15:54.740 --> 00:15:57.740]  原來我們和他一起擔緊一些東西
[00:15:57.740 --> 00:16:00.940]  擔緊心裏面很沉重的感覺
[00:16:00.940 --> 00:16:03.540]  你幫他一起去擔
[00:16:03.540 --> 00:16:05.540]  這個是神教導我們的
[00:16:05.540 --> 00:16:09.340]  所以我們信賴別人愛心的扶持
[00:16:09.340 --> 00:16:12.340]  耶穌基督是大祭司
[00:16:12.340 --> 00:16:14.340]  他大祭司做甚麼事呢
[00:16:14.340 --> 00:16:17.140]  體恤我們的軟弱
[00:16:17.140 --> 00:16:20.940]  因為我們的大祭司並非不能體恤我們的軟弱
[00:16:20.940 --> 00:16:22.540]  他都是凡事受過試探
[00:16:22.540 --> 00:16:23.940]  耶穌不同的是甚麼呢
[00:16:23.940 --> 00:16:26.140]  當他受試探的時候他沒有犯罪
[00:16:26.140 --> 00:16:28.340]  他沒有因為有罪而覺得軟弱
[00:16:28.340 --> 00:16:31.140]  但其他的事在身體上
[00:16:31.140 --> 00:16:32.540]  耶穌一定有軟弱過
[00:16:32.540 --> 00:16:34.940]  耶穌有沒有餓過
[00:16:34.940 --> 00:16:36.140]  有沒有肚餓過
[00:16:36.140 --> 00:16:37.140]  有啊
[00:16:37.140 --> 00:16:38.740]  有沒有睏過
[00:16:38.740 --> 00:16:39.940]  有睏過
