
[00:00:00.000 --> 00:00:02.000]  我們先祈禱好嗎
[00:01:21.440 --> 00:01:23.440]  我不理你的光多少總之是光
[00:01:23.440 --> 00:01:25.440]  螢火蟲的光都可以
[00:01:25.440 --> 00:01:27.440]  帶來照亮
[00:01:27.440 --> 00:01:29.440]  今天分享第三首
[00:01:29.440 --> 00:01:31.440]  都是那個對象都是講
[00:01:31.440 --> 00:01:33.440]  第二以塞亞第四首怎樣呢
[00:01:33.440 --> 00:01:35.440]  留待下個星期
[00:01:35.440 --> 00:01:37.440]  阿嵐告訴你
[00:01:37.440 --> 00:01:39.440]  如果你還記得的話當時的
[00:01:39.440 --> 00:01:41.440]  背景是一個什麼
[00:01:41.440 --> 00:01:43.440]  是一個大時代的轉變
[00:01:43.440 --> 00:01:45.440]  由巴比倫
[00:01:45.440 --> 00:01:47.440]  在秘魯回歸中間
[00:01:47.440 --> 00:01:49.440]  巴比倫將會倒台
[00:01:49.440 --> 00:01:51.440]  波斯帝國將會興起
[00:01:51.440 --> 00:01:53.440]  而第二以塞亞他就作為一個
[00:01:53.440 --> 00:01:55.440]  他呼籲人們在
[00:01:55.440 --> 00:01:57.440]  大帝國的首都
[00:01:57.440 --> 00:01:59.440]  巴比倫回去離開
[00:01:59.440 --> 00:02:01.440]  說快要倒台了
[00:02:01.440 --> 00:02:03.440]  回去耶路撒冷當時是一個
[00:02:03.440 --> 00:02:05.440]  廢墟一個
[00:02:05.440 --> 00:02:07.440]  邊緣的一個群體就是那個地方
[00:02:07.440 --> 00:02:09.440]  很不容易的一個
[00:02:09.440 --> 00:02:11.440]  使命
[00:02:11.440 --> 00:02:13.440]  面對著一個這樣的使命
[00:02:13.440 --> 00:02:15.440]  這麼大的逆境的時候
[00:02:15.440 --> 00:02:17.440]  是很不容易
[00:02:17.440 --> 00:02:19.440]  我想問一下如果你在一個
[00:02:19.440 --> 00:02:21.440]  很大的逆境當中的時候
[00:02:21.440 --> 00:02:23.440]  你會怎樣做呢
[00:02:23.440 --> 00:02:25.440]  如果有些人個別你知道
[00:02:25.440 --> 00:02:27.440]  有上過
[00:02:27.440 --> 00:02:29.440]  我問了一個問題如果你頂著
[00:02:29.440 --> 00:02:31.440]  戲的時候有四個選擇
[00:02:31.440 --> 00:02:33.440]  給你選擇你會怎樣呢
[00:02:33.440 --> 00:02:35.440]  現在和大家立刻做一次
[00:02:35.440 --> 00:02:37.440]  立刻做一次
[00:02:37.440 --> 00:02:39.440]  如果你頂著戲的時候
[00:02:39.440 --> 00:02:41.440]  你會怎樣做呢
[00:02:41.440 --> 00:02:43.440]  你可以掃瞄一下這個
[00:02:43.440 --> 00:02:45.440]  第一個就是
[00:02:45.440 --> 00:02:47.440]  想一些開心的東西
[00:02:47.440 --> 00:02:49.440]  轉移一下自己的關注力
[00:02:49.440 --> 00:02:51.440]  視線情緒
[00:02:51.440 --> 00:02:53.440]  第二就是
[00:02:53.440 --> 00:02:55.440]  口說話
[00:02:55.440 --> 00:02:57.440]  背聖經這個時候
[00:02:57.440 --> 00:02:59.440]  找一些金句出來用一下
[00:02:59.440 --> 00:03:01.440]  求神給力量幫助我
[00:03:01.440 --> 00:03:03.440]  第三就是
[00:03:03.440 --> 00:03:05.440]  深呼吸放鬆一下
[00:03:05.440 --> 00:03:07.440]  休息一下再決定不要那麼衝動
[00:03:07.440 --> 00:03:09.440]  第四呢
[00:03:09.440 --> 00:03:11.440]  靠著神的恩典然後是什麼
[00:03:11.440 --> 00:03:13.440]  爆了再說頂著戲
[00:03:13.440 --> 00:03:15.440]  怎樣可以忍呢
[00:03:15.440 --> 00:03:17.440]  我想你們掃瞄完之後
[00:03:17.440 --> 00:03:19.440]  接著出了
[00:03:19.440 --> 00:03:21.440]  大家是
[00:03:21.440 --> 00:03:23.440]  放鬆呼吸
[00:03:23.440 --> 00:03:25.440]  是不是
[00:03:25.440 --> 00:03:27.440]  先爆了
[00:03:27.440 --> 00:03:29.440]  誰多點呢
[00:03:29.440 --> 00:03:31.440]  想不想回去呢原來大家都是
[00:03:31.440 --> 00:03:33.440]  選擇最多都是
[00:03:33.440 --> 00:03:35.440]  放鬆一下呼吸
[00:03:35.440 --> 00:03:37.440]  不要那麼緊張
[00:03:37.440 --> 00:03:39.440]  都有個別
[00:03:39.440 --> 00:03:41.440]  想著開心
[00:03:41.440 --> 00:03:43.440]  有一個是
[00:03:43.440 --> 00:03:45.440]  背金句神的說話
[00:03:45.440 --> 00:03:47.440]  蠻厲害的
[00:03:47.440 --> 00:03:53.440]  我一會說到最後
[00:03:53.440 --> 00:03:55.440]  你提一提我如果我忘了說
[00:03:55.440 --> 00:03:57.440]  這幾個裡面其實我
[00:03:57.440 --> 00:03:59.440]  你讓我選我我會選誰呢
[00:03:59.440 --> 00:04:01.440]  好謝謝師兄
[00:04:01.440 --> 00:04:03.440]  那我回來
[00:04:03.440 --> 00:04:05.440]  今天我想分享的訊息是說
[00:04:05.440 --> 00:04:07.440]  受苦僕人的依靠
[00:04:07.440 --> 00:04:09.440]  如果你有留意我那張圖案
[00:04:09.440 --> 00:04:11.440]  我不知道哪裡找到
[00:04:11.440 --> 00:04:13.440]  我很喜歡那隻手
[00:04:13.440 --> 00:04:15.440]  這棵樹生成這樣的時候
[00:04:15.440 --> 00:04:17.440]  有隻手撐著
[00:04:17.440 --> 00:04:19.440]  我們在困難當中
[00:04:19.440 --> 00:04:21.440]  其實
[00:04:21.440 --> 00:04:23.440]  什麼是可以撐著
[00:04:23.440 --> 00:04:25.440]  幫助我們這樣下去呢
[00:04:25.440 --> 00:04:27.440]  那麼
[00:04:27.440 --> 00:04:29.440]  那麼
[00:04:29.440 --> 00:04:31.440]  你記得高明謙
[00:04:31.440 --> 00:04:33.440]  牧師說第二賽亞
[00:04:33.440 --> 00:04:35.440]  其實他好像耶利米一樣
[00:04:35.440 --> 00:04:37.440]  他在武福的時候已經被神呼叫
[00:04:37.440 --> 00:04:39.440]  在大時代裡面做了一件很吃力不討好的工作
[00:04:39.440 --> 00:04:41.440]  今天經文講的是
[00:04:41.440 --> 00:04:43.440]  第五十章的四到九節
[00:04:43.440 --> 00:04:45.440]  坐落在
[00:04:45.440 --> 00:04:47.440]  四十九章十四節到五十二章
[00:04:47.440 --> 00:04:49.440]  十二節的一個段落裡面
[00:04:49.440 --> 00:04:51.440]  當時的猶太人
[00:04:51.440 --> 00:04:53.440]  在秘魯的末期
[00:04:53.440 --> 00:04:55.440]  其實他們有一個想法就是說
[00:04:55.440 --> 00:04:57.440]  神已經不記得了我
[00:04:57.440 --> 00:04:59.440]  所以去到四十九章
[00:04:59.440 --> 00:05:01.440]  下半段的經文
[00:05:01.440 --> 00:05:03.440]  神一直說
[00:05:03.440 --> 00:05:05.440]  我好像一個媽媽一樣
[00:05:05.440 --> 00:05:07.440]  媽媽怎樣不會不記得
[00:05:07.440 --> 00:05:09.440]  她的子女
[00:05:09.440 --> 00:05:11.440]  我也不會不記得你
[00:05:11.440 --> 00:05:13.440]  接著去到五十章
[00:05:13.440 --> 00:05:15.440]  一到十一節的經文的時候
[00:05:15.440 --> 00:05:17.440]  就在講
[00:05:17.440 --> 00:05:19.440]  神不單止不會忘記你們
[00:05:19.440 --> 00:05:21.440]  而且
[00:05:21.440 --> 00:05:23.440]  還會講耶和華是
[00:05:23.440 --> 00:05:25.440]  定義拯救的那一位
[00:05:25.440 --> 00:05:27.440]  這首僕人之歌就是坐落在
[00:05:27.440 --> 00:05:29.440]  十一節的經文裡面
[00:05:29.440 --> 00:05:31.440]  而在四到九節
[00:05:31.440 --> 00:05:33.440]  不如我們一起讀完它吧
[00:05:33.440 --> 00:05:35.440]  六節的經文不是很多
[00:05:35.440 --> 00:05:37.440]  我們一起讀完它吧
[00:05:37.440 --> 00:05:41.440]  耶和華賜我受教者的信仰
[00:05:41.440 --> 00:05:43.440]  賜我知路尋向
[00:05:43.440 --> 00:05:45.440]  永遠護著其心的人
[00:05:45.440 --> 00:05:47.440]  使我每朝神平生
[00:05:47.440 --> 00:05:49.440]  停留在我的祈祖
[00:05:49.440 --> 00:05:51.440]  使我能平
[00:05:51.440 --> 00:05:53.440]  順受教者的量
[00:05:53.440 --> 00:05:55.440]  以耶和華為我的祈祖
[00:05:55.440 --> 00:05:57.440]  我不會有畏悔
[00:05:57.440 --> 00:05:59.440]  也不會有虛構
[00:05:59.440 --> 00:06:01.440]  人打我地會
[00:06:01.440 --> 00:06:03.440]  我人不怕打
[00:06:03.440 --> 00:06:05.440]  人奮所所會
[00:06:05.440 --> 00:06:07.440]  胡蘇
[00:06:07.440 --> 00:06:09.440]  我猶他拔
[00:06:09.440 --> 00:06:11.440]  你們沒有胡蘇
[00:06:11.440 --> 00:06:13.440]  所以可能就不太會讀吧
[00:06:13.440 --> 00:06:15.440]  人欲我吐我
[00:06:15.440 --> 00:06:17.440]  我並不掩面
[00:06:17.440 --> 00:06:19.440]  第七節
[00:06:19.440 --> 00:06:27.440]  好象堅石
[00:06:27.440 --> 00:06:29.440]  我也知道
[00:06:29.440 --> 00:06:31.440]  我必不自蒙羞
[00:06:31.440 --> 00:06:33.440]  稱我為異的與我相近
[00:06:33.440 --> 00:06:35.440]  誰與我爭論
[00:06:35.440 --> 00:06:37.440]  可以與我一同站立
[00:06:37.440 --> 00:06:39.440]  誰與我作對
[00:06:39.440 --> 00:06:41.440]  可以就近我來
[00:06:41.440 --> 00:06:43.440]  主耶和華要幫助我
[00:06:43.440 --> 00:06:45.440]  誰能定我有罪呢
[00:06:45.440 --> 00:06:47.440]  他們都像衣服
[00:06:47.440 --> 00:06:49.440]  漸漸夠了
[00:06:49.440 --> 00:06:51.440]  為蛛蟲所咬
[00:06:51.440 --> 00:06:53.440]  這首僕人之歌
[00:06:53.440 --> 00:06:55.440]  它是用僕人的
[00:06:55.440 --> 00:06:57.440]  受苦這個意象
[00:06:57.440 --> 00:06:59.440]  去講神怎樣去
[00:06:59.440 --> 00:07:01.440]  幫助以色列人
[00:07:01.440 --> 00:07:03.440]  這首
[00:07:03.440 --> 00:07:05.440]  可以回到包袱
[00:07:05.440 --> 00:07:07.440]  其實你見這首的經文
[00:07:07.440 --> 00:07:09.440]  其實是一首
[00:07:09.440 --> 00:07:11.440]  自轉式的表達
[00:07:11.440 --> 00:07:13.440]  你讀下去的時候
[00:07:13.440 --> 00:07:15.440]  你應該感覺得到
[00:07:15.440 --> 00:07:17.440]  因為它有很多我
[00:07:17.440 --> 00:07:19.440]  它用了很多的我
[00:07:19.440 --> 00:07:21.440]  來去講這個表達
[00:07:21.440 --> 00:07:23.440]  其實一到十一節
[00:07:23.440 --> 00:07:25.440]  為什麼四到九節是僕人之歌
[00:07:25.440 --> 00:07:27.440]  頭頭尾尾是什麼呢
[00:07:27.440 --> 00:07:29.440]  其實它講的主題是不同的
[00:07:29.440 --> 00:07:31.440]  到了第四節
[00:07:31.440 --> 00:07:33.440]  一個轉折就去到全部都是我
[00:07:33.440 --> 00:07:35.440]  是那個僕人的先知
[00:07:35.440 --> 00:07:37.440]  第二章一直講講講
[00:07:37.440 --> 00:07:39.440]  去到第十到十一節的時候
[00:07:39.440 --> 00:07:41.440]  你一讀下去就會發覺
[00:07:41.440 --> 00:07:43.440]  其實變成了你們
[00:07:43.440 --> 00:07:45.440]  先知由講完僕人之歌
[00:07:45.440 --> 00:07:47.440]  去到呼籲呼籲群體要怎樣怎樣
[00:07:47.440 --> 00:07:49.440]  所以四到九節
[00:07:49.440 --> 00:07:51.440]  有一個很清晰的段落
[00:07:51.440 --> 00:07:53.440]  是這一段的僕人之歌
[00:07:53.440 --> 00:07:55.440]  而再看下去的時候
[00:07:55.440 --> 00:07:57.440]  你會發覺很有趣的就是
[00:07:57.440 --> 00:07:59.440]  四到九節一開始是講主耶和華
[00:07:59.440 --> 00:08:01.440]  七到九節又是主耶和華
[00:08:01.440 --> 00:08:03.440]  好像是上下有兩段
[00:08:03.440 --> 00:08:05.440]  這樣的一個分段
[00:08:05.440 --> 00:08:07.440]  它講的是
[00:08:07.440 --> 00:08:09.440]  先知講到神怎樣的
[00:08:09.440 --> 00:08:11.440]  頭那一段
[00:08:11.440 --> 00:08:13.440]  四到五節
[00:08:13.440 --> 00:08:15.440]  神怎樣的預備他
[00:08:15.440 --> 00:08:17.440]  面對那個艱難
[00:08:17.440 --> 00:08:19.440]  七到九節
[00:08:19.440 --> 00:08:21.440]  是神怎樣幫助他
[00:08:21.440 --> 00:08:23.440]  面對那個艱難
[00:08:23.440 --> 00:08:25.440]  是有一點分別的
[00:08:25.440 --> 00:08:27.440]  四五節是講預備
[00:08:27.440 --> 00:08:29.440]  七到九
[00:08:29.440 --> 00:08:31.440]  是講面對
[00:08:31.440 --> 00:08:33.440]  到了第六節
[00:08:33.440 --> 00:08:35.440]  它是講
[00:08:35.440 --> 00:08:37.440]  僕人即是先知
[00:08:37.440 --> 00:08:39.440]  怎樣去堅持面對那個困難
[00:08:39.440 --> 00:08:43.440]  是這樣
[00:08:43.440 --> 00:08:45.440]  頭尾中間兩三段
[00:08:45.440 --> 00:08:47.440]  而第九節有個很得意的地方
[00:08:47.440 --> 00:08:49.440]  就是第九節
[00:08:49.440 --> 00:08:51.440]  它有兩個
[00:08:51.440 --> 00:08:53.440]  英文是behold 中文是看
[00:08:53.440 --> 00:08:55.440]  沒有翻譯出來
[00:08:55.440 --> 00:08:57.440]  和合本沒有翻譯出來
[00:08:57.440 --> 00:08:59.440]  原本文字有一個翻譯
[00:08:59.440 --> 00:09:01.440]  上面中文就會翻譯
[00:09:01.440 --> 00:09:03.440]  如果有翻譯的話就是看
[00:09:03.440 --> 00:09:05.440]  英文就是behold
[00:09:05.440 --> 00:09:07.440]  其實在中間有兩個
[00:09:07.440 --> 00:09:09.440]  有兩個是作為一個總結
[00:09:09.440 --> 00:09:11.440]  在僕人之歌最後是這樣的結構
[00:09:11.440 --> 00:09:13.440]  而我想
[00:09:13.440 --> 00:09:15.440]  今天想怎樣跟大家去看
[00:09:15.440 --> 00:09:17.440]  其實它講受教者的時候
[00:09:17.440 --> 00:09:19.440]  這個字本身可以解作
[00:09:19.440 --> 00:09:21.440]  門徒
[00:09:21.440 --> 00:09:23.440]  解作disciple
[00:09:23.440 --> 00:09:25.440]  或者解作受教
[00:09:25.440 --> 00:09:27.440]  整個爾徹亞書
[00:09:27.440 --> 00:09:29.440]  這個字language有兩節
[00:09:29.440 --> 00:09:31.440]  的經文
[00:09:31.440 --> 00:09:33.440]  一個就是爾徹亞書八章十六節
[00:09:33.440 --> 00:09:35.440]  第二節就是五十四章十三節
[00:09:35.440 --> 00:09:37.440]  它講的是什麼呢
[00:09:37.440 --> 00:09:39.440]  八章十六節就是講爾徹亞本人
[00:09:39.440 --> 00:09:41.440]  即是第一個爾徹亞
[00:09:41.440 --> 00:09:43.440]  即是烏西亞王崩亞年那個
[00:09:43.440 --> 00:09:45.440]  它就說你要捲起律法書
[00:09:45.440 --> 00:09:47.440]  在我門徒中間
[00:09:47.440 --> 00:09:49.440]  封住那個的訓誨
[00:09:49.440 --> 00:09:51.440]  它講到
[00:09:51.440 --> 00:09:53.440]  爾徹亞他跟神講
[00:09:53.440 --> 00:09:55.440]  他說他要求神
[00:09:55.440 --> 00:09:57.440]  將那個神的訓誨
[00:09:57.440 --> 00:09:59.440]  即是律法書封在
[00:09:59.440 --> 00:10:01.440]  他當時的那個
[00:10:01.440 --> 00:10:03.440]  先知的門徒當中
[00:10:03.440 --> 00:10:05.440]  而去到五十四章十三節就說
[00:10:05.440 --> 00:10:07.440]  要親自會成為
[00:10:07.440 --> 00:10:09.440]  師父來教訓那些
[00:10:09.440 --> 00:10:11.440]  兒女所以當我們了解
[00:10:11.440 --> 00:10:13.440]  五十章第四到五節的時候
[00:10:13.440 --> 00:10:15.440]  其實可以想到
[00:10:15.440 --> 00:10:17.440]  那個受教者
[00:10:17.440 --> 00:10:19.440]  其實反映的是什麼呢
[00:10:19.440 --> 00:10:21.440]  當時那個時代有不少學者說
[00:10:21.440 --> 00:10:23.440]  其實有一個先知訓練系統
[00:10:23.440 --> 00:10:25.440]  即是門徒學校
[00:10:25.440 --> 00:10:27.440]  其實是一個
[00:10:27.440 --> 00:10:29.440]  先知成為一個
[00:10:29.440 --> 00:10:31.440]  學怎樣做一個先知
[00:10:31.440 --> 00:10:33.440]  而第二爾徹亞作為神的僕人
[00:10:33.440 --> 00:10:35.440]  有可能是爾徹亞
[00:10:35.440 --> 00:10:37.440]  門徒的後代
[00:10:37.440 --> 00:10:39.440]  即是他都在這個系統裡面
[00:10:39.440 --> 00:10:41.440]  他學怎樣做一個先知
[00:10:41.440 --> 00:10:43.440]  怎樣去傳講神的說話
[00:10:43.440 --> 00:10:45.440]  所以今天
[00:10:45.440 --> 00:10:47.440]  很想透過受教者
[00:10:47.440 --> 00:10:49.440]  即是門徒
[00:10:49.440 --> 00:10:51.440]  這件事
[00:10:51.440 --> 00:10:53.440]  他有三方面都想和大家
[00:10:53.440 --> 00:10:55.440]  分享一下思想一下
[00:10:55.440 --> 00:10:57.440]  剛才你看了三段我的段落
[00:10:57.440 --> 00:10:59.440]  第一個是怎樣呢
[00:10:59.440 --> 00:11:01.440]  第一個
[00:11:01.440 --> 00:11:03.440]  主耶話賜我受教者的舌頭
[00:11:03.440 --> 00:11:05.440]  使我知道怎樣用言語
[00:11:05.440 --> 00:11:07.440]  輔助疲乏的人
[00:11:07.440 --> 00:11:09.440]  主每早晨提醒提醒我的耳朵
[00:11:09.440 --> 00:11:11.440]  使我能聽像受教者一樣
[00:11:11.440 --> 00:11:13.440]  主耶話開通我的耳朵
[00:11:13.440 --> 00:11:15.440]  我並沒有違背
[00:11:15.440 --> 00:11:17.440]  亦都沒有退後
[00:11:17.440 --> 00:11:19.440]  這兩節
[00:11:19.440 --> 00:11:21.440]  按原文的結構好得意
[00:11:21.440 --> 00:11:23.440]  它好像一個線形
[00:11:23.440 --> 00:11:25.440]  你知道舊約希伯林文有時
[00:11:25.440 --> 00:11:27.440]  它的結構是語文上的結構
[00:11:27.440 --> 00:11:29.440]  即是一個線形
[00:11:29.440 --> 00:11:31.440]  有個對應性
[00:11:31.440 --> 00:11:33.440]  它的對應性就是說
[00:11:33.440 --> 00:11:35.440]  舌頭是對那個耳朵
[00:11:35.440 --> 00:11:37.440]  而它整個段落
[00:11:37.440 --> 00:11:39.440]  那個目的就是說
[00:11:39.440 --> 00:11:41.440]  為甚麼要受教者的舌頭
[00:11:41.440 --> 00:11:43.440]  去幫助他
[00:11:43.440 --> 00:11:45.440]  知道怎樣去輔助
[00:11:45.440 --> 00:11:47.440]  那些疲乏的人
[00:11:47.440 --> 00:11:53.440]  對一個先知來說
[00:11:53.440 --> 00:11:55.440]  或者先知門徒
[00:11:55.440 --> 00:11:57.440]  或者第二菜下
[00:11:57.440 --> 00:11:59.440]  其實舌頭和耳朵
[00:11:59.440 --> 00:12:01.440]  即是嘴和耳朵
[00:12:01.440 --> 00:12:03.440]  很重要
[00:12:03.440 --> 00:12:05.440]  因為舊約來說
[00:12:05.440 --> 00:12:07.440]  先知其實它不是講語言
[00:12:07.440 --> 00:12:09.440]  它是講作為神的代言人
[00:12:09.440 --> 00:12:11.440]  所以要聽清楚神的說話
[00:12:11.440 --> 00:12:13.440]  然後講
[00:12:13.440 --> 00:12:15.440]  所以耳朵
[00:12:15.440 --> 00:12:17.440]  是前者的任務要聽得很清楚
[00:12:17.440 --> 00:12:19.440]  嘴是後者的任務
[00:12:19.440 --> 00:12:21.440]  我要講得清楚
[00:12:21.440 --> 00:12:23.440]  而這兩方面都好需要
[00:12:23.440 --> 00:12:25.440]  神去幫的
[00:12:25.440 --> 00:12:27.440]  去賜予去開通去提醒
[00:12:27.440 --> 00:12:29.440]  目的
[00:12:29.440 --> 00:12:31.440]  好重要是
[00:12:31.440 --> 00:12:33.440]  使我即是那個先知
[00:12:33.440 --> 00:12:35.440]  知道怎樣去輔助
[00:12:35.440 --> 00:12:37.440]  疲乏的人
[00:12:37.440 --> 00:12:39.440]  而這些疲乏的人
[00:12:39.440 --> 00:12:41.440]  大概如果你有印象
[00:12:41.440 --> 00:12:43.440]  上一次高sir講得再細緻一點
[00:12:43.440 --> 00:12:45.440]  應該是那些被擄回歸當時的意識的人
[00:12:45.440 --> 00:12:47.440]  他們在回歸的礦野路上
[00:12:47.440 --> 00:12:49.440]  已創下書四十章二十九節
[00:12:49.440 --> 00:12:51.440]  很容易被疲乏
[00:12:51.440 --> 00:12:53.440]  他們就好需要
[00:12:53.440 --> 00:12:55.440]  先知用神的說話
[00:12:55.440 --> 00:12:57.440]  來幫助他們去加力
[00:12:57.440 --> 00:12:59.440]  以致他們可以繼續的走下去
[00:12:59.440 --> 00:13:01.440]  所以我們就明白
[00:13:01.440 --> 00:13:03.440]  這個先知他作為神的代言人
[00:13:03.440 --> 00:13:05.440]  其實他不是催自己
[00:13:05.440 --> 00:13:07.440]  而是他要成為這些
[00:13:07.440 --> 00:13:09.440]  軟弱的人的祝福和力量
[00:13:09.440 --> 00:13:11.440]  他所講的東西是有一個
[00:13:11.440 --> 00:13:13.440]  很重要的目的
[00:13:13.440 --> 00:13:15.440]  在這裏我想有幾點
[00:13:15.440 --> 00:13:17.440]  想和大家去反思一下
[00:13:17.440 --> 00:13:21.440]  第一是什麼呢
[00:13:21.440 --> 00:13:25.440]  當他在說
[00:13:25.440 --> 00:13:29.440]  作為一個受教者的時候
[00:13:33.440 --> 00:13:37.440]  他說主爺或賜我受教者的舌頭
[00:13:37.440 --> 00:13:41.440]  我就會問
[00:13:41.440 --> 00:13:43.440]  等於我們講的東西
[00:13:43.440 --> 00:13:45.440]  其實我們自己明不明白
[00:13:45.440 --> 00:13:49.440]  我們所講
[00:13:49.440 --> 00:13:51.440]  對於信仰
[00:13:51.440 --> 00:13:53.440]  我們所鼓勵弟兄姊妹的
[00:13:53.440 --> 00:13:55.440]  其實我們知不知道
[00:13:55.440 --> 00:13:57.440]  我們所講的其實沒有說服力
[00:13:57.440 --> 00:13:59.440]  你有沒有出去買過東西
[00:13:59.440 --> 00:14:01.440]  好的sales和不好的sales
[00:14:01.440 --> 00:14:03.440]  你一聽就知道
[00:14:03.440 --> 00:14:05.440]  你去到街市
[00:14:05.440 --> 00:14:07.440]  今天那些提子
[00:14:07.440 --> 00:14:09.440]  包甜
[00:14:09.440 --> 00:14:11.440]  你有沒有試過
[00:14:11.440 --> 00:14:13.440]  你真的賣東西的那些人
[00:14:13.440 --> 00:14:15.440]  有些你一分你分得出
[00:14:15.440 --> 00:14:17.440]  我有用過
[00:14:17.440 --> 00:14:19.440]  他真的可以告訴你他為什麼用過
[00:14:19.440 --> 00:14:21.440]  但有些原來是口水佬
[00:14:21.440 --> 00:14:23.440]  不是這個好東西來的
[00:14:23.440 --> 00:14:25.440]  為什麼好呢
[00:14:25.440 --> 00:14:27.440]  你去買電器那些
[00:14:27.440 --> 00:14:29.440]  你見到他
[00:14:29.440 --> 00:14:31.440]  我沒有買過
[00:14:31.440 --> 00:14:33.440]  即是那些化妝那些
[00:14:33.440 --> 00:14:35.440]  這隻去暗瘡一定可以的
[00:14:35.440 --> 00:14:37.440]  但成面暗瘡賣sales
[00:14:37.440 --> 00:14:39.440]  那你買不買
[00:14:39.440 --> 00:14:41.440]  見定留
[00:14:41.440 --> 00:14:43.440]  行不行
[00:14:43.440 --> 00:14:45.440]  當我預備到這個時候
[00:14:45.440 --> 00:14:47.440]  我覺得很重要那位就是
[00:14:47.440 --> 00:14:49.440]  先知要用說話
[00:14:49.440 --> 00:14:51.440]  去鼓勵那些疲乏的人
[00:14:51.440 --> 00:14:53.440]  為什麼經文說
[00:14:53.440 --> 00:14:55.440]  你要成為一個受教者
[00:14:55.440 --> 00:14:57.440]  他自己有沒有
[00:14:57.440 --> 00:14:59.440]  在神的說話當中
[00:14:59.440 --> 00:15:01.440]  神的說話對他來說有沒有說服力
[00:15:01.440 --> 00:15:03.440]  神的說話對他來說有沒有impact
[00:15:03.440 --> 00:15:05.440]  還是他純粹是左耳入耳
[00:15:05.440 --> 00:15:07.440]  然後又說出來
[00:15:07.440 --> 00:15:09.440]  即是他有沒有消化過呢
[00:15:09.440 --> 00:15:11.440]  我聽完我就講囉
[00:15:11.440 --> 00:15:13.440]  但為什麼我聽回來
[00:15:13.440 --> 00:15:15.440]  是這樣就要講囉
[00:15:15.440 --> 00:15:17.440]  即是他沒有消化過
[00:15:17.440 --> 00:15:19.440]  所以我覺得這個對我們來說很重要
[00:15:19.440 --> 00:15:21.440]  等於我們回教會多久
[00:15:21.440 --> 00:15:23.440]  你背到多少都有些聖經
[00:15:23.440 --> 00:15:25.440]  但我們有多明白
[00:15:25.440 --> 00:15:27.440]  或者我們覺得已經明白了
[00:15:27.440 --> 00:15:29.440]  某些的金句我很清楚
[00:15:29.440 --> 00:15:31.440]  你不用再解的
[00:15:31.440 --> 00:15:33.440]  我知道一定是這樣
[00:15:33.440 --> 00:15:35.440]  我們有沒有再繼續的進深下去呢
[00:15:35.440 --> 00:15:37.440]  第二就是
[00:15:37.440 --> 00:15:39.440]  如果留意剛才講的那個結構
[00:15:39.440 --> 00:15:41.440]  很有趣的
[00:15:41.440 --> 00:15:43.440]  他原文真的有兩個早晨
[00:15:43.440 --> 00:15:45.440]  即是兩個字
[00:15:45.440 --> 00:15:47.440]  即是中間的時候有兩個字
