
[00:00:00.000 --> 00:00:02.000]  特兄姊妹平安
[00:04:19.000 --> 00:04:20.500]  不是的,那你就零分
[00:04:20.500 --> 00:04:21.500]  那你看看你多少分
[00:04:21.500 --> 00:04:22.500]  第一條問題就是
[00:04:22.500 --> 00:04:24.500]  無論其實是忙還是不忙
[00:04:24.500 --> 00:04:26.500]  我總是覺得累
[00:04:26.500 --> 00:04:28.500]  那天很忙,很多事情要做,我覺得很累
[00:04:28.500 --> 00:04:30.000]  那天其實沒什麼事情要做
[00:04:30.000 --> 00:04:31.500]  我都覺得自己很累
[00:04:31.500 --> 00:04:33.000]  如果有的,可以點點頭嗎?
[00:04:33.000 --> 00:04:35.000]  是這樣的,那你就給自己一分
[00:04:35.000 --> 00:04:37.000]  有很多工作的人告訴我
[00:04:37.000 --> 00:04:38.000]  是,真的很累
[00:04:38.000 --> 00:04:39.000]  第二個就是
[00:04:39.000 --> 00:04:41.000]  我再休息多一點
[00:04:41.000 --> 00:04:42.500]  睡多一點也好
[00:04:42.500 --> 00:04:43.500]  有些人睡八個小時
[00:04:43.500 --> 00:04:45.500]  哪裡睡八個小時呢?
[00:04:45.500 --> 00:04:46.500]  有沒有人睡少一點?
[00:04:46.500 --> 00:04:47.500]  四個小時
[00:04:47.500 --> 00:04:49.000]  有,有些人睡四個小時
[00:04:49.000 --> 00:04:51.000]  有沒有人睡超過十個小時?
[00:04:51.000 --> 00:04:52.500]  有些人說他超過十個小時
[00:04:52.500 --> 00:04:53.500]  我聽過他說
[00:04:53.500 --> 00:04:55.500]  你睡十多個小時,還是更加累
[00:04:55.500 --> 00:04:57.500]  我聽過有些伯母說
[00:04:57.500 --> 00:04:59.500]  我一天睡十四個小時,都累
[00:04:59.500 --> 00:05:02.000]  因為他出了一些身體的狀況
[00:05:02.000 --> 00:05:03.500]  或者心靈的狀況
[00:05:03.500 --> 00:05:04.500]  那不知道你會不會
[00:05:04.500 --> 00:05:06.000]  如果你有,就給自己一分
[00:05:06.000 --> 00:05:07.000]  第三個他說
[00:05:07.000 --> 00:05:09.500]  有時我注意力無法集中
[00:05:09.500 --> 00:05:11.000]  是不是好像現在這樣?
[00:05:11.000 --> 00:05:12.000]  有沒有集中?
[00:05:12.000 --> 00:05:14.000]  你跟旁邊說,我就集中了
[00:05:14.000 --> 00:05:15.500]  注意力無法集中
[00:05:15.500 --> 00:05:17.000]  總愛胡思亂想
[00:05:17.000 --> 00:05:20.000]  有時人們工作對著電腦
[00:05:20.000 --> 00:05:21.000]  你問他
[00:05:21.000 --> 00:05:24.000]  其實他的腦袋也不是看到那樣東西
[00:05:24.000 --> 00:05:26.000]  是呆了,是遊魂的
[00:05:26.000 --> 00:05:27.500]  有沒有試過?
[00:05:27.500 --> 00:05:29.000]  有沒有試過遊魂?
[00:05:29.000 --> 00:05:30.500]  沒有,這裡很感謝主
[00:05:30.500 --> 00:05:33.000]  那好吧,你自己給自己一分看看
[00:05:33.000 --> 00:05:35.500]  那我問那些年輕一點的教會
[00:05:35.500 --> 00:05:38.000]  因為這篇我在我自己教會也說過
[00:05:38.000 --> 00:05:40.000]  問那些年輕工作的人
[00:05:40.000 --> 00:05:41.000]  很多都三分
[00:05:41.000 --> 00:05:42.500]  或者兩分以上
[00:05:42.500 --> 00:05:44.500]  因為如果你出現這些症狀
[00:05:44.500 --> 00:05:46.000]  代表著你的大腦
[00:05:46.000 --> 00:05:49.000]  你的心靈都要休息
[00:05:49.000 --> 00:05:52.000]  為什麼我會說到休息這個問題呢?
[00:05:52.000 --> 00:05:54.000]  其實香港人真的很忙
[00:05:54.000 --> 00:05:55.500]  如果你是工作
[00:05:55.500 --> 00:05:57.000]  這裡誰是退了休的?
[00:05:57.000 --> 00:05:58.500]  有沒有人退了休的?
[00:05:58.500 --> 00:06:00.500]  有些退了休也忙的
[00:06:00.500 --> 00:06:02.500]  我問一些叫什麼
[00:06:02.500 --> 00:06:04.000]  家庭主婦友或者退了休的
[00:06:04.000 --> 00:06:05.000]  其實我很忙的
[00:06:05.000 --> 00:06:07.000]  譬如我爸爸都七十多歲了
[00:06:07.000 --> 00:06:08.000]  他退了休
[00:06:08.000 --> 00:06:09.000]  接著人們說你怎樣?
[00:06:09.000 --> 00:06:10.000]  他說很忙啊
[00:06:10.000 --> 00:06:11.000]  他說真的是忙的
[00:06:11.000 --> 00:06:13.000]  他早上起床
[00:06:13.000 --> 00:06:15.000]  一起床就打開電腦
[00:06:15.000 --> 00:06:16.500]  他喜歡…就是他懂得用電腦的
[00:06:16.500 --> 00:06:18.000]  他喜歡學日文的
[00:06:18.000 --> 00:06:20.000]  他本身其實是駕泥球車那些
[00:06:20.000 --> 00:06:21.500]  但是他個人很好學的
[00:06:21.500 --> 00:06:23.500]  很多學問他都喜歡學的
[00:06:23.500 --> 00:06:25.000]  看YouTube、看幾個小時
[00:06:25.000 --> 00:06:26.000]  學日文,他每天都學的
[00:06:26.000 --> 00:06:27.500]  他會說的,流利地說的
[00:06:27.500 --> 00:06:29.000]  他本身喜歡空手道
[00:06:29.000 --> 00:06:31.000]  接著後來喜歡日本文化就學
[00:06:31.000 --> 00:06:33.000]  接著下午就約朋友
[00:06:33.000 --> 00:06:34.000]  接著有空就去行山
[00:06:34.000 --> 00:06:36.000]  接著有時候會打工
[00:06:36.000 --> 00:06:37.000]  一兩天工
[00:06:37.000 --> 00:06:38.000]  因為他以前有些工作
[00:06:38.000 --> 00:06:39.500]  可以讓他一天工、兩天工
[00:06:39.500 --> 00:06:41.500]  他覺得完全停了就不好
[00:06:41.500 --> 00:06:43.000]  因為他試過完全停了
[00:06:43.000 --> 00:06:44.000]  那個人老得很快
[00:06:44.000 --> 00:06:45.000]  他又有一些工作
[00:06:45.000 --> 00:06:46.000]  那些人問他
[00:06:46.000 --> 00:06:47.000]  他說你怎樣?
[00:06:47.000 --> 00:06:48.000]  他說我還忙啊
[00:06:48.000 --> 00:06:49.000]  他說他真的很忙
[00:06:49.000 --> 00:06:50.000]  但是呢
[00:06:50.000 --> 00:06:52.000]  現在工作的人
[00:06:52.000 --> 00:06:53.000]  回五天半或者五天
[00:06:53.000 --> 00:06:54.000]  我問一些年輕一點的
[00:06:54.000 --> 00:06:55.000]  他們都很忙
[00:06:55.000 --> 00:06:56.000]  星期六、日就好
[00:06:56.000 --> 00:06:57.000]  做很多事
[00:06:57.000 --> 00:06:59.000]  有一位叫蔡元雲醫生
[00:06:59.000 --> 00:07:00.000]  以前曾經說過
[00:07:00.000 --> 00:07:01.000]  香港是什麼情況呢
[00:07:01.000 --> 00:07:02.000]  蔡醫華
[00:07:02.000 --> 00:07:04.000]  他說用兩個字就可以解釋到
[00:07:04.000 --> 00:07:05.000]  他們的了
[00:07:05.000 --> 00:07:06.000]  他說就叫做
[00:07:06.000 --> 00:07:07.000]  他們是充實
[00:07:07.000 --> 00:07:09.000]  但是不充實
[00:07:09.000 --> 00:07:10.000]  什麼是充實呢
[00:07:10.000 --> 00:07:11.000]  就是我們要很密切地
[00:07:11.000 --> 00:07:13.000]  塞滿我的時間表
[00:07:13.000 --> 00:07:14.000]  做了很多事
[00:07:14.000 --> 00:07:15.000]  蜻蜓點水
[00:07:15.000 --> 00:07:16.000]  每樣碰一碰
[00:07:16.000 --> 00:07:17.000]  做了很多
[00:07:17.000 --> 00:07:18.000]  英文叫stuffed
[00:07:18.000 --> 00:07:19.000]  就是充塞
[00:07:19.000 --> 00:07:20.000]  塞住了
[00:07:20.000 --> 00:07:22.000]  但是他不是fulfilled
[00:07:22.000 --> 00:07:23.000]  就是不是滿足
[00:07:23.000 --> 00:07:25.000]  他雖然很多事
[00:07:25.000 --> 00:07:27.000]  但是他不一定感到滿足
[00:07:27.000 --> 00:07:28.000]  難不難明白這個道理
[00:07:28.000 --> 00:07:29.000]  其實不難的
[00:07:29.000 --> 00:07:31.000]  如果你有家人
[00:07:31.000 --> 00:07:32.000]  有像我們這樣
[00:07:32.000 --> 00:07:33.000]  有拍拖
[00:07:33.000 --> 00:07:34.000]  你會不會約了
[00:07:34.000 --> 00:07:35.000]  你的愛人
[00:07:35.000 --> 00:07:36.000]  你會不會約了愛人
[00:07:36.000 --> 00:07:37.000]  你會不會約了愛人
[00:07:37.000 --> 00:07:38.000]  你會不會約了愛人
[00:07:38.000 --> 00:07:39.000]  你會不會約了愛人
[00:07:39.000 --> 00:07:40.000]  現在呢
[00:07:40.000 --> 00:07:41.000]  今天十二點
[00:07:41.000 --> 00:07:42.000]  我馬上出來
[00:07:42.000 --> 00:07:43.000]  快點吃飯
[00:07:43.000 --> 00:07:44.000]  吃完一個小時
[00:07:44.000 --> 00:07:45.000]  馬上去看電影
[00:07:45.000 --> 00:07:46.000]  快點
[00:07:46.000 --> 00:07:47.000]  然後我們馬上去望海
[00:07:47.000 --> 00:07:48.000]  望完半個小時
[00:07:48.000 --> 00:07:49.000]  望完走
[00:07:49.000 --> 00:07:50.000]  然後就去別處
[00:07:50.000 --> 00:07:51.000]  看看這個景點
[00:07:51.000 --> 00:07:52.000]  快點拍
[00:07:52.000 --> 00:07:53.000]  有沒有去過這些團
[00:07:53.000 --> 00:07:54.000]  鴨仔團
[00:07:54.000 --> 00:07:55.000]  快的
[00:07:55.000 --> 00:07:56.000]  但是另一天
[00:07:56.000 --> 00:07:57.000]  你反過來
[00:07:57.000 --> 00:07:58.000]  你可能不是做很多事
[00:07:58.000 --> 00:07:59.000]  和你所愛的人
[00:07:59.000 --> 00:08:01.000]  我們去海邊那裡
[00:08:01.000 --> 00:08:02.000]  坐兩個小時
[00:08:02.000 --> 00:08:03.000]  其實做了什麼呢
[00:08:03.000 --> 00:08:04.000]  坐那兩個小時
[00:08:04.000 --> 00:08:06.000]  好像又沒有做什麼
[00:08:06.000 --> 00:08:07.000]  但是那兩個小時
[00:08:07.000 --> 00:08:08.000]  我試過
[00:08:08.000 --> 00:08:09.000]  是很滿足的
[00:08:09.000 --> 00:08:10.000]  你明不明白那個分別
[00:08:10.000 --> 00:08:11.000]  所以沖失
[00:08:11.000 --> 00:08:13.000]  不代表沖實
[00:08:13.000 --> 00:08:14.000]  原來他說的沖實
[00:08:14.000 --> 00:08:16.000]  是真的有一個節奏
[00:08:16.000 --> 00:08:18.000]  有意義
[00:08:18.000 --> 00:08:20.000]  很感恩的
[00:08:20.000 --> 00:08:22.000]  很暢順的
[00:08:22.000 --> 00:08:23.000]  但是沖失
[00:08:23.000 --> 00:08:25.000]  是令你疲累
[00:08:25.000 --> 00:08:27.000]  我想很明白
[00:08:27.000 --> 00:08:28.000]  剛才那段經文
[00:08:28.000 --> 00:08:29.000]  是出自於
[00:08:29.000 --> 00:08:31.000]  詩篇四十六篇十節
[00:08:31.000 --> 00:08:33.000]  和合本或者和修本
[00:08:33.000 --> 00:08:34.000]  就翻譯為
[00:08:34.000 --> 00:08:37.000]  你們要休息
[00:08:37.000 --> 00:08:38.000]  要知道
[00:08:38.000 --> 00:08:40.000]  耶和華是神
[00:08:40.000 --> 00:08:41.000]  但是
[00:08:41.000 --> 00:08:42.000]  今天我們聽過
[00:08:42.000 --> 00:08:43.000]  這個休息
[00:08:43.000 --> 00:08:44.000]  這個字很多遍
[00:08:44.000 --> 00:08:46.000]  今天我透過三個的反省
[00:08:46.000 --> 00:08:47.000]  去思考一下
[00:08:47.000 --> 00:08:49.000]  真正休息的意涵
[00:08:49.000 --> 00:08:50.000]  在聖經裡面
[00:08:50.000 --> 00:08:52.000]  其實有什麼意思
[00:08:52.000 --> 00:08:54.000]  我們先說這三個詞語
[00:08:54.000 --> 00:08:55.000]  好不好
[00:08:55.000 --> 00:08:56.000]  第一個是
[00:08:56.000 --> 00:08:57.000]  停止
[00:08:57.000 --> 00:08:58.000]  我們一起說
[00:08:58.000 --> 00:08:59.000]  一二三
[00:08:59.000 --> 00:09:00.000]  停止
[00:09:00.000 --> 00:09:01.000]  第二個是
[00:09:01.000 --> 00:09:02.000]  享受
[00:09:02.000 --> 00:09:03.000]  第三個是
[00:09:03.000 --> 00:09:05.000]  原來在休息裡面
[00:09:05.000 --> 00:09:07.000]  至少我們可以思考
[00:09:07.000 --> 00:09:09.000]  這三個的意涵
[00:09:09.000 --> 00:09:10.000]  不單是這樣
[00:09:10.000 --> 00:09:11.000]  很多人說
[00:09:11.000 --> 00:09:12.000]  我有休息
[00:09:12.000 --> 00:09:13.000]  我有星期日
[00:09:13.000 --> 00:09:14.000]  或者星期六放假
[00:09:14.000 --> 00:09:15.000]  那天就叫休息
[00:09:15.000 --> 00:09:17.000]  而是真的知道
[00:09:17.000 --> 00:09:19.000]  怎樣去善用這個休息
[00:09:19.000 --> 00:09:21.000]  用聖經的觀念
[00:09:21.000 --> 00:09:22.000]  我們再去思考
[00:09:22.000 --> 00:09:23.000]  這個休息
[00:09:23.000 --> 00:09:26.000]  剛才說的這個經文
[00:09:26.000 --> 00:09:27.000]  是出自於
[00:09:27.000 --> 00:09:31.000]  這個詩篇四十六篇
[00:09:31.000 --> 00:09:33.000]  很多人覺得這句說話
[00:09:33.000 --> 00:09:34.000]  非常漂亮
[00:09:34.000 --> 00:09:36.000]  你們要休息
[00:09:36.000 --> 00:09:37.000]  要知道我是神
[00:09:37.000 --> 00:09:39.000]  好像去到靈修的
[00:09:39.000 --> 00:09:41.000]  稻草地溪水旁那樣
[00:09:41.000 --> 00:09:43.000]  但是其實如果我們回看
[00:09:43.000 --> 00:09:45.000]  這個詩篇四十六篇的背景
[00:09:45.000 --> 00:09:47.000]  其實就不是說
[00:09:47.000 --> 00:09:50.000]  那麼平靜安穩的背景
[00:09:50.000 --> 00:09:51.000]  其實很多的學者
[00:09:51.000 --> 00:09:52.000]  會告訴我們
[00:09:52.000 --> 00:09:54.000]  本身是一個
[00:09:54.000 --> 00:09:56.000]  打仗的場景
[00:09:56.000 --> 00:09:57.000]  或者是一個
[00:09:57.000 --> 00:09:59.000]  真戰的背景
[00:09:59.000 --> 00:10:00.000]  我今天不會說很多
[00:10:00.000 --> 00:10:02.000]  但是說少許它的背景
[00:10:02.000 --> 00:10:03.000]  很多學者認為這首詩
[00:10:03.000 --> 00:10:06.000]  是讚美神的拯救的詩歌
[00:10:06.000 --> 00:10:08.000]  就是神救了我們
[00:10:08.000 --> 00:10:10.000]  接著有學者相信背景
[00:10:10.000 --> 00:10:12.000]  寫這首詩的時候
[00:10:12.000 --> 00:10:14.000]  背景是希西加
[00:10:14.000 --> 00:10:17.000]  作猶大王的那個時期
[00:10:17.000 --> 00:10:19.000]  他就很奮勇自強的王
[00:10:19.000 --> 00:10:21.000]  他在信仰上
[00:10:21.000 --> 00:10:23.000]  也領導了他們的國民
[00:10:23.000 --> 00:10:24.000]  有復興
[00:10:24.000 --> 00:10:25.000]  政治上開始
[00:10:25.000 --> 00:10:28.000]  反抗北方的亞述王
[00:10:28.000 --> 00:10:30.000]  甚至尋求獨立
[00:10:30.000 --> 00:10:32.000]  但是因為這樣
[00:10:32.000 --> 00:10:35.000]  導致了亞述王西拿基納
[00:10:35.000 --> 00:10:37.000]  派大軍下來
[00:10:37.000 --> 00:10:40.000]  要攻打當時的猶大城
[00:10:40.000 --> 00:10:43.000]  圍困了當時的耶路撒冷
[00:10:43.000 --> 00:10:46.000]  當時希西加就聽了
[00:10:46.000 --> 00:10:50.000]  以塞亞先知的神諭的說話
[00:10:50.000 --> 00:10:53.000]  結果神真的差派天使
[00:10:53.000 --> 00:10:56.000]  一夜之間叫亞述拜徒
[00:10:56.000 --> 00:10:59.000]  拯救了當時的以色列人
[00:10:59.000 --> 00:11:01.000]  這個就是這樣的背景
[00:11:01.000 --> 00:11:04.000]  很多學者研究這詩篇的時候相信
[00:11:04.000 --> 00:11:06.000]  所以詩人寫這句說話的時候
[00:11:06.000 --> 00:11:08.000]  或者這篇詩的時候
[00:11:08.000 --> 00:11:10.000]  是將這段拯救的歷史
[00:11:10.000 --> 00:11:12.000]  這個背景寫成詩歌
[00:11:12.000 --> 00:11:15.000]  去紀念神的作為
[00:11:15.000 --> 00:11:17.000]  所以在當中並不是我們想像
[00:11:17.000 --> 00:11:19.000]  你們要休息就在這裡睡覺
[00:11:19.000 --> 00:11:21.000]  那種休息
[00:11:21.000 --> 00:11:23.000]  而是背後至少當中
[00:11:23.000 --> 00:11:25.000]  有幾個值得我們反思的意思
[00:11:25.000 --> 00:11:27.000]  第一個關於休息的
[00:11:27.000 --> 00:11:29.000]  我們要學第一樣東西
[00:11:29.000 --> 00:11:31.000]  在休息裡面學什麼
[00:11:31.000 --> 00:11:33.000]  停止
[00:11:33.000 --> 00:11:35.000]  停止是放手
[00:11:35.000 --> 00:11:37.000]  是你要放心
[00:11:37.000 --> 00:11:39.000]  是你要放下
[00:11:39.000 --> 00:11:41.000]  好像小朋友唱的歌
[00:11:41.000 --> 00:11:43.000]  Let it go, let it go
[00:11:43.000 --> 00:11:45.000]  即不是自己拿著的意思
[00:11:45.000 --> 00:11:47.000]  放手
[00:11:47.000 --> 00:11:48.000]  放手都有個對象
[00:11:48.000 --> 00:11:49.000]  為什麼我會說放手呢
[00:11:49.000 --> 00:11:50.000]  原來在經文裡
[00:11:50.000 --> 00:11:52.000]  它也真的有這樣的翻譯
[00:11:52.000 --> 00:11:55.000]  這一個字當我們譯成休息
[00:11:55.000 --> 00:11:56.000]  和收盤
[00:11:56.000 --> 00:11:58.000]  但其實如果你看新譯本
[00:11:58.000 --> 00:11:59.000]  你一對照
[00:11:59.000 --> 00:12:01.000]  我知道貴教會是用新譯本的
[00:12:01.000 --> 00:12:03.000]  新譯本的時候
[00:12:03.000 --> 00:12:05.000]  它會說你們要什麼
[00:12:05.000 --> 00:12:06.000]  駐守
[00:12:06.000 --> 00:12:07.000]  什麼是駐守
[00:12:07.000 --> 00:12:08.000]  不要動
[00:12:08.000 --> 00:12:10.000]  就好像人家小息那些
[00:12:10.000 --> 00:12:11.000]  小學小息
[00:12:11.000 --> 00:12:13.000]  叮!鐘一通
[00:12:13.000 --> 00:12:14.000]  停止
[00:12:14.000 --> 00:12:15.000]  什麼都不用做
[00:12:15.000 --> 00:12:16.000]  有沒有的
[00:12:16.000 --> 00:12:17.000]  以前我小學是這樣的
[00:12:17.000 --> 00:12:18.000]  所以它有個翻譯
[00:12:18.000 --> 00:12:20.000]  呂振宗譯本是很直不落地譯的
[00:12:20.000 --> 00:12:23.000]  它就說你們要「靜止勿動」
[00:12:23.000 --> 00:12:24.000]  為什麼呢
[00:12:24.000 --> 00:12:25.000]  下面說到
[00:12:25.000 --> 00:12:28.000]  你要知道誰在這裏握肥
[00:12:28.000 --> 00:12:30.000]  誰在這裏做事
[00:12:30.000 --> 00:12:32.000]  當時的背景是
[00:12:32.000 --> 00:12:34.000]  不用再拿你的兵器了
[00:12:34.000 --> 00:12:36.000]  不用再不斷做事了
[00:12:36.000 --> 00:12:39.000]  休息的意義是有放下的
[00:12:39.000 --> 00:12:40.000]  駐守
[00:12:40.000 --> 00:12:42.000]  所以英文裡有be still
[00:12:42.000 --> 00:12:43.000]  剛才有很好啊
[00:12:43.000 --> 00:12:44.000]  領唱
[00:12:44.000 --> 00:12:45.000]  選了一首詩歌
[00:12:45.000 --> 00:12:46.000]  也有講安靜
[00:12:46.000 --> 00:12:48.000]  但是那個安靜
[00:12:48.000 --> 00:12:50.000]  不是只是向內我自己
[00:12:50.000 --> 00:12:52.000]  自己修煉的安靜
[00:12:52.000 --> 00:12:54.000]  而是同時地
[00:12:54.000 --> 00:12:55.000]  我能夠安靜
[00:12:55.000 --> 00:12:56.000]  能夠駐守
[00:12:56.000 --> 00:12:58.000]  是因為我知道
[00:12:58.000 --> 00:13:00.000]  神在這裏
[00:13:00.000 --> 00:13:01.000]  正所謂
[00:13:01.000 --> 00:13:02.000]  不用怕
[00:13:02.000 --> 00:13:04.000]  耶穌在大廳
[00:13:04.000 --> 00:13:05.000]  因為祂知道
[00:13:05.000 --> 00:13:07.000]  我不用做任何事
[00:13:07.000 --> 00:13:09.000]  神是繼續工作著的
