
[00:00:00.000 --> 00:00:02.000]  剛才我們唱詩的時候
[00:01:14.000 --> 00:01:16.000]  進到這個聖靈降臨節期裡面
[00:01:16.000 --> 00:01:18.000]  我們同樣來領受
[00:01:18.000 --> 00:01:20.000]  究竟這個聖靈降臨節期
[00:01:20.000 --> 00:01:22.000]  這個三一主日
[00:01:22.000 --> 00:01:24.000]  其實是第二個
[00:01:24.000 --> 00:01:26.000]  重要的主日
[00:01:26.000 --> 00:01:28.000]  還有一個主日
[00:01:28.000 --> 00:01:30.000]  其實聖靈降臨節期裡面
[00:01:30.000 --> 00:01:32.000]  有三個主日
[00:01:32.000 --> 00:01:34.000]  上個星期的聖靈降臨主日
[00:01:34.000 --> 00:01:36.000]  今天的三一主日
[00:01:36.000 --> 00:01:38.000]  還有一個在十一月尾的
[00:01:38.000 --> 00:01:40.000]  基督君王主日
[00:01:40.000 --> 00:01:42.000]  同樣我們願意在神的聖殿裡面
[00:01:42.000 --> 00:01:44.000]  在我們的生命裡面
[00:01:44.000 --> 00:01:46.000]  我們願意去高舉
[00:01:46.000 --> 00:01:48.000]  我們的三一上帝
[00:01:48.000 --> 00:01:50.000]  張振華牧師
[00:01:50.000 --> 00:01:52.000]  我們套用了張振華牧師
[00:01:52.000 --> 00:01:54.000]  他有解釋到他怎麼詮釋
[00:01:54.000 --> 00:01:56.000]  這個三一主日的意義
[00:01:56.000 --> 00:01:58.000]  這個三一主日的意義
[00:01:58.000 --> 00:02:00.000]  對我們可能問了
[00:02:00.000 --> 00:02:02.000]  三條問題
[00:02:02.000 --> 00:02:04.000]  我從哪裡來的
[00:02:04.000 --> 00:02:06.000]  可能我們人生裡面
[00:02:06.000 --> 00:02:08.000]  好像是不是今天我們讀聖經
[00:02:08.000 --> 00:02:10.000]  我們從武福而來
[00:02:10.000 --> 00:02:12.000]  第二個問題可能問過自己
[00:02:12.000 --> 00:02:14.000]  我怎麼能夠過一個清二的生活
[00:02:14.000 --> 00:02:16.000]  我們每一個基督徒都在追求
[00:02:16.000 --> 00:02:18.000]  現在我們信了主之後
[00:02:18.000 --> 00:02:20.000]  我們的信仰成長怎麼樣
[00:02:20.000 --> 00:02:22.000]  我們怎麼能夠得清為二的生活
[00:02:22.000 --> 00:02:24.000]  第三個問題可能問自己
[00:02:24.000 --> 00:02:26.000]  都問你和我自己都一樣
[00:02:26.000 --> 00:02:28.000]  最後我將來如何
[00:02:28.000 --> 00:02:30.000]  三一主日就是
[00:02:30.000 --> 00:02:32.000]  焦點就在這三條問題裡面
[00:02:32.000 --> 00:02:34.000]  讓我們知道
[00:02:34.000 --> 00:02:36.000]  我們從上帝而來
[00:02:36.000 --> 00:02:38.000]  上帝創造萬物的主宰
[00:02:38.000 --> 00:02:40.000]  萬物都去創造
[00:02:40.000 --> 00:02:42.000]  包括你和我都是上帝所創造
[00:02:42.000 --> 00:02:44.000]  第二個答案就是說
[00:02:44.000 --> 00:02:46.000]  我們要被上帝在基督裡
[00:02:46.000 --> 00:02:48.000]  得清為二
[00:02:48.000 --> 00:02:50.000]  我們靠著我們的主
[00:02:50.000 --> 00:02:52.000]  我們才能夠
[00:02:52.000 --> 00:02:54.000]  成為蒙恩的人
[00:02:54.000 --> 00:02:56.000]  清二的人
[00:02:56.000 --> 00:02:58.000]  第三個答案我們從哪裡來
[00:02:58.000 --> 00:03:00.000]  我們將來如何
[00:03:00.000 --> 00:03:02.000]  我們都是知道
[00:03:02.000 --> 00:03:04.000]  上帝引導我們的將來
[00:03:04.000 --> 00:03:06.000]  同樣的耶穌基督
[00:03:06.000 --> 00:03:08.000]  賜給我們永生
[00:03:08.000 --> 00:03:10.000]  我們走在
[00:03:10.000 --> 00:03:12.000]  永生的道路裡面
[00:03:12.000 --> 00:03:14.000]  還沒完結
[00:03:14.000 --> 00:03:16.000]  直到主耶穌再來那一天
[00:03:16.000 --> 00:03:18.000]  我們才能得到永生
[00:03:18.000 --> 00:03:20.000]  最終的應許
[00:03:20.000 --> 00:03:22.000]  今天我們是否確信
[00:03:22.000 --> 00:03:24.000]  我們所相信的上帝
[00:03:24.000 --> 00:03:26.000]  在我們心裡面
[00:03:26.000 --> 00:03:28.000]  是永遠謹記
[00:03:28.000 --> 00:03:30.000]  我們的上帝
[00:03:30.000 --> 00:03:32.000]  三一上帝聖父
[00:03:32.000 --> 00:03:34.000]  是否無所不能
[00:03:34.000 --> 00:03:36.000]  是否無所不在
[00:03:36.000 --> 00:03:38.000]  是否無所不知的上帝
[00:03:38.000 --> 00:03:42.000]  很重要
[00:03:42.000 --> 00:03:44.000]  今天約翰福音
[00:03:44.000 --> 00:03:46.000]  和耶穌的對話
[00:03:46.000 --> 00:03:48.000]  好像耶穌和尼哥底姆
[00:03:48.000 --> 00:03:50.000]  要上一課的信仰基礎班
[00:03:50.000 --> 00:03:52.000]  一樣
[00:03:52.000 --> 00:03:54.000]  我們回到我們的
[00:03:54.000 --> 00:03:56.000]  信仰的基礎裡面
[00:03:56.000 --> 00:03:58.000]  一年一次
[00:03:58.000 --> 00:04:00.000]  宣講三一上帝
[00:04:00.000 --> 00:04:02.000]  聖父、聖子、聖靈
[00:04:02.000 --> 00:04:04.000]  當然在平日裡面
[00:04:04.000 --> 00:04:06.000]  主日裡面都會講
[00:04:06.000 --> 00:04:08.000]  但是今天很突顯
[00:04:08.000 --> 00:04:10.000]  我們要宣講聖父、聖子、聖靈的訊息
[00:04:12.000 --> 00:04:14.000]  我們是不是再問自己
[00:04:14.000 --> 00:04:16.000]  我們今天
[00:04:16.000 --> 00:04:18.000]  是不是天天背起十字架
[00:04:18.000 --> 00:04:20.000]  來跟隨
[00:04:20.000 --> 00:04:22.000]  緊緊地跟隨
[00:04:22.000 --> 00:04:24.000]  這位救活我們的耶穌基督
[00:04:24.000 --> 00:04:26.000]  使得我們脫離罪惡
[00:04:26.000 --> 00:04:28.000]  成為二人的耶穌基督
[00:04:28.000 --> 00:04:34.000]  我們今天
[00:04:34.000 --> 00:04:36.000]  清二的生命
[00:04:36.000 --> 00:04:38.000]  能不能夠去感受得到
[00:04:38.000 --> 00:04:40.000]  或者經歷得到
[00:04:40.000 --> 00:04:42.000]  聖靈在我們的生命裡面
[00:04:42.000 --> 00:04:44.000]  充滿我們
[00:04:44.000 --> 00:04:48.000]  因為在我們的生活環境裡面
[00:04:48.000 --> 00:04:50.000]  在社會的環境裡面
[00:04:50.000 --> 00:04:54.000]  政治的氣候裡面
[00:04:54.000 --> 00:04:58.000]  或者一些很歪理的文化裡面
[00:04:58.000 --> 00:05:00.000]  我們在成長中
[00:05:00.000 --> 00:05:02.000]  周圍環境
[00:05:02.000 --> 00:05:04.000]  很多的
[00:05:04.000 --> 00:05:06.000]  敵對的真理
[00:05:06.000 --> 00:05:08.000]  我們在當中裡面活著
[00:05:08.000 --> 00:05:10.000]  很多的挑戰
[00:05:10.000 --> 00:05:12.000]  很多的衝擊
[00:05:12.000 --> 00:05:14.000]  在我們每一天都會發生
[00:05:14.000 --> 00:05:16.000]  其實我為什麼開始
[00:05:16.000 --> 00:05:18.000]  為大家感恩能夠來到
[00:05:18.000 --> 00:05:20.000]  神的教會裡面
[00:05:20.000 --> 00:05:22.000]  其實很多的挑戰
[00:05:22.000 --> 00:05:24.000]  是難了我們來到神的面前
[00:05:24.000 --> 00:05:26.000]  天氣熱
[00:05:26.000 --> 00:05:28.000]  冷氣開長一點
[00:05:28.000 --> 00:05:30.000]  不如回下午
[00:05:30.000 --> 00:05:32.000]  不是,回午堂
[00:05:32.000 --> 00:05:34.000]  但是我知道很多弟兄姊妹坐坐
[00:05:34.000 --> 00:05:36.000]  因為回早堂有不同的原因
[00:05:36.000 --> 00:05:38.000]  有侍奉在當中裡面
[00:05:38.000 --> 00:05:40.000]  接著午堂也有侍奉
[00:05:40.000 --> 00:05:42.000]  我們願意來到上帝面前
[00:05:42.000 --> 00:05:44.000]  所以我們今天
[00:05:44.000 --> 00:05:46.000]  楊福音三章一至十七節
[00:05:46.000 --> 00:05:48.000]  剛才的經文裡面
[00:05:48.000 --> 00:05:50.000]  我們願意藉著這個訊息
[00:05:50.000 --> 00:05:52.000]  再一次反省一下
[00:05:52.000 --> 00:05:54.000]  三一上帝對我們的生命
[00:05:54.000 --> 00:05:56.000]  有什麼關係
[00:05:56.000 --> 00:05:58.000]  再一次來到
[00:05:58.000 --> 00:06:00.000]  我們的聖父聖子
[00:06:00.000 --> 00:06:02.000]  聖靈的訊息裡面
[00:06:02.000 --> 00:06:04.000]  我們先看回
[00:06:04.000 --> 00:06:06.000]  我們的聖經三章
[00:06:06.000 --> 00:06:08.000]  楊福音三章
[00:06:08.000 --> 00:06:10.000]  一至第二節
[00:06:10.000 --> 00:06:12.000]  我會和大家說
[00:06:12.000 --> 00:06:14.000]  這個聖父的達能
[00:06:14.000 --> 00:06:16.000]  在這兩節裡面我們怎樣看
[00:06:16.000 --> 00:06:18.000]  對我們的生命有何意義
[00:06:18.000 --> 00:06:20.000]  有什麼關係
[00:06:20.000 --> 00:06:22.000]  其實第一節裡面
[00:06:22.000 --> 00:06:24.000]  這段經文我相信
[00:06:24.000 --> 00:06:26.000]  可能在主日學裡面
[00:06:26.000 --> 00:06:28.000]  可能在主日崇拜裡面
[00:06:28.000 --> 00:06:30.000]  都曾經聽過這段經文
[00:06:30.000 --> 00:06:32.000]  特別在
[00:06:32.000 --> 00:06:34.000]  楊福音三章十六節
[00:06:34.000 --> 00:06:36.000]  一個很重要
[00:06:36.000 --> 00:06:38.000]  對我們的信仰
[00:06:38.000 --> 00:06:40.000]  第一節裡面
[00:06:40.000 --> 00:06:42.000]  告訴我們一個法利賽人
[00:06:42.000 --> 00:06:44.000]  叫尼哥底姆
[00:06:44.000 --> 00:06:46.000]  他是猶太人的官
[00:06:46.000 --> 00:06:48.000]  告訴我們這個人的出現
[00:06:48.000 --> 00:06:50.000]  是一個猶太人的領袖
[00:06:50.000 --> 00:06:52.000]  是一位以色列人的教師
[00:06:52.000 --> 00:06:54.000]  因為在第十節
[00:06:54.000 --> 00:06:56.000]  耶穌和尼哥底姆說
[00:06:56.000 --> 00:06:58.000]  你就是以色列人的教師
[00:06:58.000 --> 00:07:00.000]  意思是什麼
[00:07:00.000 --> 00:07:02.000]  他就是一個宗教
[00:07:02.000 --> 00:07:04.000]  不單是高官
[00:07:04.000 --> 00:07:06.000]  其實他也是一個宗教領袖
[00:07:06.000 --> 00:07:08.000]  是一個教導真理的人
[00:07:08.000 --> 00:07:10.000]  他很熟悉
[00:07:10.000 --> 00:07:12.000]  什麼
[00:07:12.000 --> 00:07:14.000]  叫做耶和華
[00:07:14.000 --> 00:07:16.000]  他很熟悉耶和華是上帝
[00:07:16.000 --> 00:07:18.000]  為什麼耶穌
[00:07:18.000 --> 00:07:20.000]  又和我們再說
[00:07:20.000 --> 00:07:22.000]  他的基要的信仰
[00:07:22.000 --> 00:07:24.000]  在第二節
[00:07:24.000 --> 00:07:26.000]  為什麼他晚上
[00:07:26.000 --> 00:07:28.000]  聖經裡面帶了一個簡單的背景
[00:07:28.000 --> 00:07:30.000]  這個人的背景
[00:07:30.000 --> 00:07:32.000]  第二節開始
[00:07:32.000 --> 00:07:34.000]  他晚上來見耶穌
[00:07:34.000 --> 00:07:36.000]  可能大家聽完主學
[00:07:36.000 --> 00:07:38.000]  或者聽完過去
[00:07:38.000 --> 00:07:40.000]  因為他的身份問題
[00:07:40.000 --> 00:07:42.000]  他身份比較敏感
[00:07:42.000 --> 00:07:44.000]  當時耶穌在這個讓福音之前
[00:07:44.000 --> 00:07:46.000]  你會看到第二章
[00:07:46.000 --> 00:07:48.000]  看到耶穌基督
[00:07:48.000 --> 00:07:50.000]  去潔淨聖殿的時候
[00:07:50.000 --> 00:07:52.000]  其實猶太人或者法利賽人
[00:07:52.000 --> 00:07:54.000]  和他開始有衝突
[00:07:54.000 --> 00:07:56.000]  很不喜歡
[00:07:56.000 --> 00:07:58.000]  耶穌出現在他們的
[00:07:58.000 --> 00:08:00.000]  整個城市裡面
[00:08:00.000 --> 00:08:02.000]  所以他在他的身份裡面
[00:08:02.000 --> 00:08:04.000]  晚上去見耶穌
[00:08:04.000 --> 00:08:06.000]  其實他自己身份裡面
[00:08:06.000 --> 00:08:08.000]  因為他也是教師
[00:08:08.000 --> 00:08:10.000]  也是來見耶穌的時候
[00:08:10.000 --> 00:08:12.000]  他稱耶穌什麼
[00:08:12.000 --> 00:08:14.000]  拉比也是教師
[00:08:14.000 --> 00:08:16.000]  他看為耶穌是教師
[00:08:16.000 --> 00:08:18.000]  你和我好像差不多
[00:08:18.000 --> 00:08:20.000]  尼哥底沒有覺得
[00:08:20.000 --> 00:08:22.000]  和耶穌差不多
[00:08:22.000 --> 00:08:24.000]  他來見息息相關
[00:08:24.000 --> 00:08:26.000]  來見到
[00:08:26.000 --> 00:08:28.000]  認識這位耶穌
[00:08:28.000 --> 00:08:30.000]  其實他帶著矛盾
[00:08:30.000 --> 00:08:32.000]  來見耶穌
[00:08:32.000 --> 00:08:34.000]  所以他晚上來見耶穌的問題
[00:08:34.000 --> 00:08:36.000]  所以他解釋
[00:08:36.000 --> 00:08:38.000]  時間去見耶穌的問題
[00:08:38.000 --> 00:08:40.000]  所以其實整個
[00:08:40.000 --> 00:08:42.000]  你留意去聽
[00:08:42.000 --> 00:08:44.000]  剛才我們的主席讀聖經的時候
[00:08:44.000 --> 00:08:46.000]  讀讓福音這段經文的時候
[00:08:46.000 --> 00:08:48.000]  你會發現到
[00:08:48.000 --> 00:08:50.000]  耶穌基督和
[00:08:50.000 --> 00:08:52.000]  尼哥底沒有對話
[00:08:52.000 --> 00:08:54.000]  有多少次的對話呢
[00:08:54.000 --> 00:08:56.000]  有三次的對話
[00:08:56.000 --> 00:08:58.000]  尼哥底沒有三個的問題
[00:08:58.000 --> 00:09:00.000]  而耶穌基督
[00:09:00.000 --> 00:09:02.000]  回應他三個問題的答案
[00:09:02.000 --> 00:09:04.000]  就是貫穿了整個
[00:09:04.000 --> 00:09:06.000]  讓福音三章一至七節的問題
[00:09:06.000 --> 00:09:08.000]  第一個問題是什麼
[00:09:08.000 --> 00:09:10.000]  尼哥底沒有
[00:09:10.000 --> 00:09:12.000]  拉比我知道你是由上帝那裡來
[00:09:12.000 --> 00:09:14.000]  作師父的
[00:09:14.000 --> 00:09:16.000]  因為你所行的神蹟
[00:09:16.000 --> 00:09:18.000]  若沒有上帝同在
[00:09:18.000 --> 00:09:20.000]  沒有人能行
[00:09:20.000 --> 00:09:22.000]  他一方面
[00:09:22.000 --> 00:09:24.000]  暗示到質疑
[00:09:24.000 --> 00:09:26.000]  質疑到耶穌基督的身份是什麼
[00:09:26.000 --> 00:09:28.000]  他只不過眼中
[00:09:28.000 --> 00:09:30.000]  耶穌基督是什麼
[00:09:30.000 --> 00:09:32.000]  是拉比
[00:09:32.000 --> 00:09:34.000]  但也在另一方面
[00:09:34.000 --> 00:09:36.000]  他暗示到
[00:09:36.000 --> 00:09:38.000]  他眼中
[00:09:38.000 --> 00:09:40.000]  在耶穌的人身上
[00:09:40.000 --> 00:09:42.000]  只能夠看見
[00:09:42.000 --> 00:09:44.000]  上帝
[00:09:44.000 --> 00:09:46.000]  看見上帝所行的神蹟
[00:09:46.000 --> 00:09:48.000]  在這個人身上
[00:09:48.000 --> 00:09:50.000]  也在這個人身上
[00:09:50.000 --> 00:09:52.000]  看見上帝與這個人的同在
[00:09:52.000 --> 00:09:54.000]  也看見這個上帝
[00:09:54.000 --> 00:09:56.000]  是無所不能的上帝
[00:09:56.000 --> 00:09:58.000]  所以今天
[00:09:58.000 --> 00:10:00.000]  同樣的
[00:10:00.000 --> 00:10:02.000]  有時候我們也要代入一些人物
[00:10:02.000 --> 00:10:04.000]  如果我們
[00:10:04.000 --> 00:10:06.000]  是尼哥底沒有的時候
[00:10:06.000 --> 00:10:08.000]  會不會
[00:10:08.000 --> 00:10:10.000]  周圍環境裡面
[00:10:10.000 --> 00:10:12.000]  看到些什麼
[00:10:12.000 --> 00:10:14.000]  能夠看到上帝呢
[00:10:14.000 --> 00:10:16.000]  可能你看到
[00:10:16.000 --> 00:10:18.000]  旁邊的弟兄姊妹
[00:10:18.000 --> 00:10:20.000]  看見他們的生命
[00:10:20.000 --> 00:10:22.000]  所信靠的上帝
[00:10:22.000 --> 00:10:26.000]  有時候人看人
[00:10:26.000 --> 00:10:28.000]  可能看背後
[00:10:28.000 --> 00:10:30.000]  他的作為
[00:10:30.000 --> 00:10:32.000]  他的目的
[00:10:32.000 --> 00:10:34.000]  我又引用
[00:10:34.000 --> 00:10:36.000]  今天道昌
[00:10:36.000 --> 00:10:38.000]  或者領師的
[00:10:38.000 --> 00:10:40.000]  我們的弟兄
[00:10:40.000 --> 00:10:42.000]  他引用以塞瓦書六章一至八節
[00:10:42.000 --> 00:10:44.000]  這段文是
[00:10:44.000 --> 00:10:46.000]  大主呼召
[00:10:46.000 --> 00:10:48.000]  以塞瓦先知
[00:10:48.000 --> 00:10:50.000]  蒙召所見的異象
[00:10:50.000 --> 00:10:52.000]  先知見到
[00:10:52.000 --> 00:10:54.000]  聖神在當中
[00:10:54.000 --> 00:10:56.000]  坐著高高在寶座上
[00:10:56.000 --> 00:10:58.000]  他的衣裳垂下
[00:10:58.000 --> 00:11:00.000]  遮滿聖殿
[00:11:00.000 --> 00:11:02.000]  他看見的上帝是聖潔的
[00:11:02.000 --> 00:11:04.000]  是榮耀的
[00:11:04.000 --> 00:11:06.000]  是威嚴的
[00:11:06.000 --> 00:11:08.000]  但又充滿憐憫和恩慈
[00:11:08.000 --> 00:11:10.000]  今天我們的心裡面
[00:11:10.000 --> 00:11:12.000]  我們的天父上帝
[00:11:12.000 --> 00:11:14.000]  是否滿有聖潔
[00:11:14.000 --> 00:11:16.000]  榮耀
[00:11:16.000 --> 00:11:18.000]  威嚴
[00:11:18.000 --> 00:11:22.000]  但又充滿憐憫
[00:11:22.000 --> 00:11:24.000]  和恩慈
[00:11:24.000 --> 00:11:26.000]  剛才我
[00:11:26.000 --> 00:11:28.000]  曾經略略帶過
[00:11:28.000 --> 00:11:30.000]  我們人生裡面
[00:11:30.000 --> 00:11:32.000]  總是有很多挑戰
[00:11:32.000 --> 00:11:34.000]  人生裡面
[00:11:34.000 --> 00:11:36.000]  從小到成長
[00:11:36.000 --> 00:11:38.000]  很多的關卡
[00:11:38.000 --> 00:11:40.000]  如果有
[00:11:40.000 --> 00:11:42.000]  平順的事
[00:11:42.000 --> 00:11:44.000]  順利的事
[00:11:44.000 --> 00:11:46.000]  也有機會遇到困難的事
[00:11:46.000 --> 00:11:48.000]  在生活上
[00:11:48.000 --> 00:11:50.000]  也遇過很多或大大小小的困擾
[00:11:50.000 --> 00:11:52.000]  健康的問題
[00:11:52.000 --> 00:11:54.000]  我們要擔憂的問題
[00:11:54.000 --> 00:11:56.000]  我們的疑慮
[00:11:56.000 --> 00:11:58.000]  我們的家庭,我們的工作
[00:11:58.000 --> 00:12:00.000]  我們的社會環境
[00:12:00.000 --> 00:12:02.000]  我們的政治氣氛
[00:12:02.000 --> 00:12:04.000]  但我們深信
[00:12:04.000 --> 00:12:06.000]  今天
[00:12:06.000 --> 00:12:08.000]  我們的天父
[00:12:08.000 --> 00:12:10.000]  我們的上帝
[00:12:10.000 --> 00:12:12.000]  他是大能的上帝
[00:12:12.000 --> 00:12:14.000]  我們相信
[00:12:14.000 --> 00:12:16.000]  上帝是否
[00:12:16.000 --> 00:12:18.000]  大家的盾牌
[00:12:18.000 --> 00:12:20.000]  我想問大家
[00:12:20.000 --> 00:12:22.000]  天父上帝是否你的盾牌
[00:12:22.000 --> 00:12:24.000]  天父上帝是否你的山寨
[00:12:24.000 --> 00:12:26.000]  就像詩篇
[00:12:26.000 --> 00:12:28.000]  詩篇第121篇
[00:12:28.000 --> 00:12:30.000]  我們要向山舉目
[00:12:30.000 --> 00:12:32.000]  什麼時候
[00:12:32.000 --> 00:12:34.000]  向山舉目
[00:12:34.000 --> 00:12:36.000]  敬拜的時候向山舉目
[00:12:36.000 --> 00:12:38.000]  當你去呼求的時候
[00:12:38.000 --> 00:12:40.000]  我們都會向山舉目
[00:12:40.000 --> 00:12:42.000]  去仰望我們的天父上帝
[00:12:42.000 --> 00:12:44.000]  天父上帝是否我們的力量
[00:12:44.000 --> 00:12:46.000]  是否我們隨時的幫助
[00:12:46.000 --> 00:12:50.000]  在神樂園
[00:12:50.000 --> 00:12:52.000]  聽到師長都說了一樣事情
[00:12:52.000 --> 00:12:54.000]  教導我們一樣
[00:12:54.000 --> 00:12:56.000]  很重要
[00:12:56.000 --> 00:12:58.000]  有時候我們看見我們的困難
[00:12:58.000 --> 00:13:00.000]  就看不見我們的上帝
[00:13:00.000 --> 00:13:02.000]  我們將我們的困難放得很大
[00:13:02.000 --> 00:13:04.000]  我們將我們的
[00:13:04.000 --> 00:13:06.000]  我們的神縮得很小
[00:13:06.000 --> 00:13:08.000]  但當我們將我們的上帝
[00:13:08.000 --> 00:13:10.000]  知道祂的大能的力量
[00:13:10.000 --> 00:13:12.000]  是無所不在
[00:13:12.000 --> 00:13:14.000]  無所不能無所不知的神的時候
[00:13:14.000 --> 00:13:16.000]  你將祂放大的時候
[00:13:16.000 --> 00:13:18.000]  其實
[00:13:18.000 --> 00:13:20.000]  其實我們的困難
[00:13:20.000 --> 00:13:22.000]  在天父上帝
[00:13:22.000 --> 00:13:24.000]  是很微小
[00:13:24.000 --> 00:13:26.000]  因為我們很多時候是靠我們自己的力量
[00:13:26.000 --> 00:13:28.000]  去面對困難
[00:13:28.000 --> 00:13:30.000]  靠我們自己有限的力量
[00:13:30.000 --> 00:13:32.000]  很想跨過這些困難
[00:13:32.000 --> 00:13:34.000]  很多的挑戰
[00:13:34.000 --> 00:13:36.000]  人生很多的挑戰
[00:13:36.000 --> 00:13:38.000]  就是看不見上帝的工作
[00:13:38.000 --> 00:13:40.000]  所以很多時候
[00:13:40.000 --> 00:13:42.000]  從小到大
[00:13:42.000 --> 00:13:44.000]  你很喜歡甚麼
[00:13:44.000 --> 00:13:46.000]  主所教導的禱文
[00:13:46.000 --> 00:13:48.000]  大家都熟悉
[00:13:48.000 --> 00:13:50.000]  我們在天上的父
[00:13:50.000 --> 00:13:52.000]  禱告對象是誰
[00:13:52.000 --> 00:13:54.000]  我們大能的上帝
[00:13:54.000 --> 00:13:56.000]  是無所不能的上帝
[00:13:56.000 --> 00:13:58.000]  可以
[00:13:58.000 --> 00:14:00.000]  可以行歧視的上帝
[00:14:00.000 --> 00:14:02.000]  就是一個禱告
[00:14:02.000 --> 00:14:04.000]  第一句說話
[00:14:04.000 --> 00:14:06.000]  給我們一份信心的禱告
[00:14:06.000 --> 00:14:08.000]  我們每天的飲食
[00:14:08.000 --> 00:14:10.000]  每天的需要
[00:14:10.000 --> 00:14:12.000]  天父會賜給我們
[00:14:12.000 --> 00:14:14.000]  我們會擔心
[00:14:14.000 --> 00:14:16.000]  我們會憂慮
[00:14:16.000 --> 00:14:18.000]  但當我們
[00:14:18.000 --> 00:14:20.000]  跟人與人之間有關係的時候
[00:14:20.000 --> 00:14:22.000]  很有張力的時候
[00:14:22.000 --> 00:14:24.000]  很多的爭議的時候
[00:14:24.000 --> 00:14:26.000]  天父上帝
[00:14:26.000 --> 00:14:28.000]  給我們在這個禱告裡面
[00:14:28.000 --> 00:14:30.000]  給我們以愛來相繫
[00:14:30.000 --> 00:14:32.000]  去寬恕別人
[00:14:32.000 --> 00:14:36.000]  去寬恕別人
[00:14:36.000 --> 00:14:38.000]  也在禱告裡面
[00:14:38.000 --> 00:14:40.000]  天父上帝又告訴我們
[00:14:40.000 --> 00:14:42.000]  我們祈求的時候
[00:14:42.000 --> 00:14:44.000]  天父上帝叫我們勝過一切的試探
[00:14:44.000 --> 00:14:46.000]  所以我們今天
[00:14:46.000 --> 00:14:48.000]  在聖父的大能底下
[00:14:48.000 --> 00:14:50.000]  起碼叫我們生命裡面
[00:14:50.000 --> 00:14:52.000]  再一次去革新過來
[00:14:52.000 --> 00:14:54.000]  我們再一次
[00:14:56.000 --> 00:14:58.000]  將我們的眼睛
[00:14:58.000 --> 00:15:00.000]  轉眼
[00:15:00.000 --> 00:15:02.000]  好像師哥說的仰望耶穌
[00:15:02.000 --> 00:15:04.000]  今天我們同樣的仰望
[00:15:04.000 --> 00:15:06.000]  我們的聖父上帝
[00:15:06.000 --> 00:15:08.000]  同樣的第二部分
[00:15:08.000 --> 00:15:10.000]  在這個約翰福音三章
[00:15:10.000 --> 00:15:12.000]  三至八節
[00:15:12.000 --> 00:15:14.000]  聖靈可以帶給你生命的更新
[00:15:14.000 --> 00:15:16.000]  聖靈降臨節期一定講聖靈
[00:15:16.000 --> 00:15:18.000]  我們在師哥裡面
[00:15:18.000 --> 00:15:20.000]  也透過聖靈在我們生命的工作
[00:15:20.000 --> 00:15:22.000]  所以耶穌基督聽完
[00:15:22.000 --> 00:15:24.000]  他尼哥底部第一條問題之後
[00:15:24.000 --> 00:15:26.000]  回答第一個問題是什麼
[00:15:26.000 --> 00:15:28.000]  我實實在在的告訴你
[00:15:28.000 --> 00:15:30.000]  第二節的下半節
[00:15:30.000 --> 00:15:32.000]  人若不從心就不能見上帝的國
[00:15:32.000 --> 00:15:34.000]  好像耶穌基督沒有回答
[00:15:34.000 --> 00:15:36.000]  尼哥底部的第一條問題
[00:15:36.000 --> 00:15:38.000]  是不是
