
[00:00:00.000 --> 00:00:03.220]  各位兄姊妹,早安!大家好!
[00:02:28.020 --> 00:02:30.540]  勞斯萊斯這麼名貴的車
[00:02:30.540 --> 00:02:34.940]  然後插著英國國旗在前面的車頭
[00:02:34.940 --> 00:02:36.380]  然後行駛的時候
[00:02:36.380 --> 00:02:41.660]  在特別那些小的國家或者不是那麼
[00:02:41.660 --> 00:02:45.100]  大的城市,人們看到就說
[00:02:45.100 --> 00:02:46.660]  英國我不知道在哪裡
[00:02:46.660 --> 00:02:48.100]  英國多厲害我不知道
[00:02:48.100 --> 00:02:53.340]  只不過我肯定知道英國是非常有能力
[00:02:53.340 --> 00:02:57.380]  有錢,還有很有氣派
[00:02:57.380 --> 00:02:59.980]  為什麼這些大使要來申請呢?
[00:02:59.980 --> 00:03:04.220]  因為他們說這個就是我們國家的代表
[00:03:04.220 --> 00:03:06.300]  這個就是我來到這裡
[00:03:06.300 --> 00:03:08.180]  是代表著我們的國家
[00:03:08.180 --> 00:03:11.100]  所以我們一定要讓別人看到我們
[00:03:11.100 --> 00:03:14.940]  這個國家是真的很出眾的
[00:03:14.940 --> 00:03:18.380]  這個國家是值得人去羨慕的
[00:03:18.380 --> 00:03:22.620]  我們大使我們知道是代表國家
[00:03:22.620 --> 00:03:24.580]  我們就是代表天國
[00:03:24.580 --> 00:03:26.780]  我們是天國的大使
[00:03:26.780 --> 00:03:29.260]  所以我們
[00:03:29.260 --> 00:03:31.180]  別人未必知道基督教是誰
[00:03:31.180 --> 00:03:32.900]  也不知道耶穌是誰
[00:03:32.900 --> 00:03:34.260]  但是他認識你和我
[00:03:34.260 --> 00:03:37.020]  就知道原來信耶穌是這樣的
[00:03:37.020 --> 00:03:41.700]  原來基督教真的能賜給我們真正的平安
[00:03:41.700 --> 00:03:43.860]  有和平的,有愛的
[00:03:43.860 --> 00:03:46.580]  能夠有生命的豐盛
[00:03:46.580 --> 00:03:50.220]  這個正是我們代表著天國
[00:03:50.220 --> 00:03:52.100]  我們作為天國的大使
[00:03:52.100 --> 00:03:55.580]  我們的身份,我們的代表
[00:03:55.580 --> 00:03:57.540]  為什麼我們是天國的大使呢?
[00:03:57.540 --> 00:03:58.420]  因為聖經說的
[00:03:58.420 --> 00:03:59.540]  我們再讀一讀
[00:03:59.540 --> 00:04:01.020]  上一次我們讀過經文
[00:04:01.020 --> 00:04:03.060]  我們重新再溫習一下
[00:04:03.060 --> 00:04:04.380]  請讀
[00:04:04.380 --> 00:04:06.620]  若有人在基督裡
[00:04:06.620 --> 00:04:09.260]  他就是新造的人
[00:04:09.260 --> 00:04:13.060]  就是以過變成新的了
[00:04:13.060 --> 00:04:16.020]  一切都是出於上帝
[00:04:16.020 --> 00:04:20.580]  他藉著基督使我們與他和好
[00:04:20.580 --> 00:04:30.660]  又將勸人與他和好的積分賜給我們
[00:04:30.660 --> 00:04:35.540]  我控制不了,所以請你幫我
[00:04:35.540 --> 00:04:36.300]  好,繼續
[00:04:36.300 --> 00:04:39.460]  這就是上帝在基督裡
[00:04:39.460 --> 00:04:42.540]  叫世人與自己和好
[00:04:42.540 --> 00:04:46.860]  不將他們的過犯歸到他們身上
[00:04:46.860 --> 00:04:51.820]  並且將這和好的道理託付了我們
[00:04:51.820 --> 00:04:55.340]  所以我們作基督的使者
[00:04:55.340 --> 00:04:58.380]  就好像上帝藉我們
[00:04:58.380 --> 00:05:00.340]  勸你們一般
[00:05:00.340 --> 00:05:05.940]  我們替基督求你們與上帝和好
[00:05:05.940 --> 00:05:09.780]  所以我們作基督的什麼使者
[00:05:09.780 --> 00:05:14.380]  這個使者就是大使的意思
[00:05:14.380 --> 00:05:17.860]  為什麼我們能夠作天國的大使呢
[00:05:17.860 --> 00:05:20.900]  因為原來當我們與神和好
[00:05:20.900 --> 00:05:22.540]  靠著基督的救恩
[00:05:22.540 --> 00:05:24.300]  我們與神相和
[00:05:24.300 --> 00:05:26.980]  我們就能夠有一個特別的身份
[00:05:26.980 --> 00:05:30.220]  神馬上就將這個積分託付給我們
[00:05:30.220 --> 00:05:36.580]  我們就成為去勸人與上帝和好的天國的大使
[00:05:36.580 --> 00:05:38.220]  所以我們是誰
[00:05:38.220 --> 00:05:40.980]  我們是天國的大使
[00:05:40.980 --> 00:05:43.540]  上個禮拜我們說過天國大使有幾方面的特質
[00:05:43.540 --> 00:05:46.500]  第一,我們看見這個是
[00:05:46.500 --> 00:05:49.860]  我們一定是本國的公民才可以做的
[00:05:49.860 --> 00:05:52.980]  就是說他一定是有一個特別的
[00:05:52.980 --> 00:05:55.380]  自己國家國民的身份
[00:05:55.380 --> 00:05:57.540]  不可以未信耶穌的人得著
[00:05:57.540 --> 00:06:02.380]  不可以未重生得救的人能夠擁有
[00:06:02.380 --> 00:06:04.500]  但是我們有神的生命的人
[00:06:04.500 --> 00:06:07.100]  因為我們經歷過我們與神和好
[00:06:07.100 --> 00:06:10.580]  所以才能夠勸人與上帝和好
[00:06:10.580 --> 00:06:12.260]  如果你自己沒有經歷過的話
[00:06:12.260 --> 00:06:16.380]  我們沒有資格去勸人與上帝和好
[00:06:16.380 --> 00:06:19.660]  但是因為我們就是這一群
[00:06:19.660 --> 00:06:23.780]  曾經靠著基督得著祂屬靈生命的一群人
[00:06:23.780 --> 00:06:26.180]  我們就能夠與神和好
[00:06:26.180 --> 00:06:29.540]  就能夠成為一個天國的大使
[00:06:29.540 --> 00:06:31.260]  將人帶到神面前
[00:06:31.260 --> 00:06:35.980]  叫他們都能夠像我們一樣與上帝和好
[00:06:35.980 --> 00:06:38.260]  這個是我們很寶貴的身份
[00:06:38.260 --> 00:06:43.780]  我們作為天國的子民馬上有這個權利
[00:06:43.780 --> 00:06:46.660]  也有這個資格
[00:06:46.660 --> 00:06:49.500]  可以成為天國的大使
[00:06:49.500 --> 00:06:51.100]  第二,我們看見這個天國特質
[00:06:51.100 --> 00:06:54.460]  上次我們說天國大使是被差派的
[00:06:54.460 --> 00:06:58.380]  因為他是被差派到其他國家
[00:06:58.380 --> 00:07:00.900]  就好像我們被神拯救了之後
[00:07:00.900 --> 00:07:04.300]  被呼召成為神國裏面的一份子
[00:07:04.300 --> 00:07:08.380]  但是神就差遣我們回到這個世界
[00:07:08.380 --> 00:07:10.340]  成為天國的代表
[00:07:10.340 --> 00:07:13.900]  我們代表著天國將和好的福音
[00:07:13.900 --> 00:07:16.780]  勸人與神和好的信息
[00:07:16.780 --> 00:07:19.380]  我們再一次進入這個世界
[00:07:19.380 --> 00:07:20.820]  我們被差遣
[00:07:20.820 --> 00:07:24.820]  我們知道父神差遣耶穌基督
[00:07:24.820 --> 00:07:27.540]  耶穌基督就差遣我們
[00:07:27.540 --> 00:07:29.380]  所以耶穌不屬於這個世界
[00:07:29.380 --> 00:07:31.300]  但是祂進入這個世界
[00:07:31.300 --> 00:07:33.860]  同樣我們已經不再屬於這個世界
[00:07:33.860 --> 00:07:35.500]  但是我們又進入這個世界
[00:07:35.500 --> 00:07:39.300]  因為我們被差遣到各地各方
[00:07:39.300 --> 00:07:42.780]  來有一個新的人生的目標
[00:07:42.780 --> 00:07:45.660]  和神給我們的託付
[00:07:45.660 --> 00:07:47.700]  所以我們每一個都是被差派的
[00:07:47.700 --> 00:07:51.140]  非常代表著我們的國家被差派
[00:07:51.140 --> 00:07:53.020]  所以我們是代表我們的國家
[00:07:53.020 --> 00:07:54.300]  剛才我們說過
[00:07:54.300 --> 00:07:56.460]  太師就是代表著
[00:07:56.460 --> 00:07:58.460]  人未必知道那個國家是怎樣的
[00:07:58.460 --> 00:08:00.900]  但是透過我們就可以認識到
[00:08:00.900 --> 00:08:04.100]  透過我們的見證就可以知道天國是怎樣的
[00:08:04.100 --> 00:08:06.860]  透過我們所和他們分享的
[00:08:06.860 --> 00:08:10.140]  就知道原來天國是這樣的
[00:08:10.140 --> 00:08:14.260]  也透過我們一些日常的生活
[00:08:14.260 --> 00:08:20.620]  去體會原來信耶穌的人的確是有點不同的
[00:08:20.620 --> 00:08:24.140]  是有一種在天上賜給我們的
[00:08:24.140 --> 00:08:27.700]  屬靈的福分、平安和穩妥
[00:08:27.700 --> 00:08:29.460]  正如剛才詩班所唱的詩歌
[00:08:29.460 --> 00:08:32.980]  我們人生一定會有困難、有風浪
[00:08:32.980 --> 00:08:36.860]  但是我們能夠在風浪當中有平靜、安穩
[00:08:36.860 --> 00:08:41.420]  是因為神是那位仍然掌管萬有
[00:08:41.420 --> 00:08:46.980]  是坐著為王、安定在天的上帝
[00:08:46.980 --> 00:08:49.460]  第四個我們上次說到
[00:08:49.460 --> 00:08:51.220]  雖然我們自己不完全
[00:08:51.220 --> 00:08:53.420]  但是我們不是全我們自己
[00:08:53.420 --> 00:08:55.740]  我們是全釀耶穌基督
[00:08:55.740 --> 00:08:57.980]  我們這個天國大師的身份
[00:08:57.980 --> 00:09:01.780]  我們不需要懼怕我們自己夠不夠
[00:09:01.780 --> 00:09:06.940]  我們只是忠心的將神在我們身上的拯救、見證
[00:09:06.940 --> 00:09:13.660]  將福音很重要也很簡單的內容
[00:09:13.660 --> 00:09:17.060]  就是這位耶穌基督為我們死而且復活
[00:09:17.060 --> 00:09:21.380]  更加賜給我們救恩、這個應許
[00:09:21.380 --> 00:09:23.660]  傳揚祂,這是偉大的訊息
[00:09:23.660 --> 00:09:25.860]  雖然我們自己沒甚麼特別
[00:09:25.860 --> 00:09:28.620]  但是我們感謝主,正是因為我們不是全釀
[00:09:28.620 --> 00:09:35.660]  我們自己也沒甚麼自己的所謂的議題
[00:09:35.660 --> 00:09:41.420]  只不過是為了神的愛和祂自己的榮耀、祂的旨意
[00:09:41.420 --> 00:09:44.180]  所以我們很感恩,我們可以與神同工
[00:09:44.180 --> 00:09:46.180]  我們可以被拆敗,可以代表天國
[00:09:46.180 --> 00:09:52.180]  我們可以全釀這位這麼偉大拯救我們的救主
[00:09:52.180 --> 00:09:54.700]  接著天國大師做甚麼呢?
[00:09:54.700 --> 00:09:57.860]  今天我們來看看餘下的這三點
[00:09:57.860 --> 00:10:00.140]  第一,我們看到第五點
[00:10:00.140 --> 00:10:03.620]  天國大師是聯繫本國的
[00:10:03.620 --> 00:10:04.660]  很明顯的
[00:10:04.660 --> 00:10:09.380]  天國大師不是去了國家之後就自己做自己的事
[00:10:09.380 --> 00:10:13.580]  他是不斷與本國聯繫著的
[00:10:13.580 --> 00:10:18.340]  所以他的訊息、他有甚麼發生
[00:10:18.340 --> 00:10:22.100]  是不斷與本國聯繫的
[00:10:22.100 --> 00:10:24.100]  雖然人在異國
[00:10:24.100 --> 00:10:28.500]  但是他知道他工作的環境就好像在自己的國家一樣
[00:10:28.500 --> 00:10:34.420]  所以很多時候那些使館的職員都是從他們國家的人派去那裏的
[00:10:34.420 --> 00:10:35.820]  或者他們申請去那裏的
[00:10:35.820 --> 00:10:37.340]  但是他是屬於自己的國家的
[00:10:37.340 --> 00:10:42.100]  他去到那裏講自己的語言在大使館裏面
[00:10:42.100 --> 00:10:46.820]  那些設施與自己本國的差不多
[00:10:46.820 --> 00:10:48.420]  當然要適應當地的環境
[00:10:48.420 --> 00:10:51.460]  所以有些調整
[00:10:51.460 --> 00:10:55.820]  但是基本上他們出糧是出美國去的員工
[00:10:55.820 --> 00:10:57.860]  大使館的職員他們出糧
[00:10:57.860 --> 00:11:00.980]  去了中東那裏不會給他們中東的錢
[00:11:00.980 --> 00:11:03.060]  給他們甚麼錢
[00:11:03.060 --> 00:11:04.100]  給他們美金
[00:11:04.100 --> 00:11:05.300]  出糧是出美金
[00:11:05.300 --> 00:11:07.620]  保險是美國保險等等
[00:11:07.620 --> 00:11:08.260]  為甚麼呢
[00:11:08.260 --> 00:11:11.420]  因為他們是不斷聯繫自己的國家的
[00:11:11.420 --> 00:11:14.500]  他不會屬於另外去了的國家
[00:11:14.500 --> 00:11:18.660]  重要的是他們聯繫本國的時候
[00:11:18.660 --> 00:11:23.420]  他們是在執行他們本國的一些政策
[00:11:23.420 --> 00:11:26.300]  他們不是自己弄一些新的政策出來
[00:11:26.300 --> 00:11:27.740]  他們是聯繫著本國
[00:11:27.740 --> 00:11:29.660]  執行他們本國的一些政策
[00:11:29.660 --> 00:11:32.620]  怎樣能夠頒佈簽證
[00:11:32.620 --> 00:11:38.220]  怎樣能夠保護當地去到自己本國的人民
[00:11:38.220 --> 00:11:41.860]  怎樣來跟外交有他的政策
[00:11:41.860 --> 00:11:43.500]  究竟是去到甚麼的關係
[00:11:43.500 --> 00:11:44.340]  可能一到十
[00:11:44.340 --> 00:11:45.860]  究竟去到哪裏
[00:11:45.860 --> 00:11:46.700]  是很熟
[00:11:46.700 --> 00:11:47.820]  是很老友
[00:11:47.820 --> 00:11:49.900]  還是大家提防著的
[00:11:49.900 --> 00:11:51.460]  或者甚至是敵國
[00:11:51.460 --> 00:11:53.220]  因為我們可能去到敵國那裏
[00:11:53.220 --> 00:11:56.460]  是做本國的一些大事
[00:11:56.460 --> 00:12:02.020]  所以他不斷在執行他自己本國的一些熟悉的政策
[00:12:02.020 --> 00:12:03.700]  所以同樣的
[00:12:03.700 --> 00:12:06.180]  今天我們如果進入了這個世界
[00:12:06.180 --> 00:12:08.420]  慢慢慢慢沒有跟神
[00:12:08.420 --> 00:12:10.340]  沒有跟天國聯繫
[00:12:10.340 --> 00:12:12.780]  忘記了我們去那裏做甚麼
[00:12:12.780 --> 00:12:16.260]  或者我們只是做自己的政策
[00:12:16.260 --> 00:12:18.820]  做自己以為要做的事
[00:12:18.820 --> 00:12:21.300]  這樣就會很危險
[00:12:21.300 --> 00:12:24.180]  見到在聖經裏面很清楚地告訴我們
[00:12:24.180 --> 00:12:25.860]  在《約翰福音》第十五章
[00:12:25.860 --> 00:12:26.980]  主耶穌跟我們說
[00:12:26.980 --> 00:12:28.540]  亦都是我們很熟悉的一段經文
[00:12:28.540 --> 00:12:29.460]  我們重新溫習一下
[00:12:29.460 --> 00:12:31.100]  我們昨晚有團體
[00:12:31.100 --> 00:12:32.860]  剛剛亦都在讀這段經文
[00:12:32.860 --> 00:12:34.060]  我們一起讀一讀好嗎
[00:12:34.060 --> 00:12:37.060]  《約翰福音》第十五章第五節請讀
[00:12:37.060 --> 00:12:39.020]  我是葡萄樹
[00:12:39.020 --> 00:12:40.900]  你們是枝子
[00:12:40.900 --> 00:12:42.900]  常在我裏面的
[00:12:42.900 --> 00:12:45.380]  我也常在他裏面
[00:12:45.380 --> 00:12:48.140]  這人就多結果子
[00:12:48.140 --> 00:12:50.060]  因為來了我
[00:12:50.060 --> 00:12:52.780]  你們就不能作甚麼
[00:12:52.780 --> 00:12:55.140]  人若不常在我裏面
[00:12:55.140 --> 00:12:58.820]  就像枝子在外面吊枯幹
[00:12:58.820 --> 00:13:00.420]  人拾起來
[00:13:00.420 --> 00:13:02.820]  冰在火裏燒了
[00:13:02.820 --> 00:13:05.540]  你們若常在我裏面
[00:13:05.540 --> 00:13:09.060]  我的話也常在你們裏面
[00:13:09.060 --> 00:13:12.580]  凡你們所願意的祈求
[00:13:12.580 --> 00:13:16.860]  就給你們成就
[00:13:16.860 --> 00:13:17.900]  主耶穌說得很清楚
[00:13:17.900 --> 00:13:21.100]  因為當我們如果離開了祂
[00:13:21.100 --> 00:13:22.820]  我們去到這個世界
[00:13:22.820 --> 00:13:24.740]  好像天國大士進入這個世界之後
[00:13:24.740 --> 00:13:26.220]  但是我們離開了祂
[00:13:26.220 --> 00:13:30.540]  我們就不會得到應有的能力
[00:13:30.540 --> 00:13:33.980]  來執行天國大士的身份
[00:13:33.980 --> 00:13:35.980]  所以我們不是靠我們自己
[00:13:35.980 --> 00:13:37.580]  不是全我們自己
[00:13:37.580 --> 00:13:39.500]  亦都不是靠我們自己
[00:13:39.500 --> 00:13:45.020]  我們是靠著這位萬王之王的主
[00:13:45.020 --> 00:13:45.900]  去差遣我們
[00:13:45.900 --> 00:13:47.580]  我們不斷和祂聯繫
[00:13:47.580 --> 00:13:48.940]  祂的性格
[00:13:48.940 --> 00:13:50.140]  祂所喜好的事
[00:13:50.140 --> 00:13:52.260]  我們必須要知道
[00:13:52.260 --> 00:13:54.540]  祂有甚麼政策
[00:13:54.540 --> 00:13:55.540]  對於這個世界
[00:13:55.540 --> 00:13:56.620]  就是祂的真理
[00:13:56.620 --> 00:13:57.820]  怎樣來執行
[00:13:57.820 --> 00:13:58.940]  怎樣來運用
[00:13:58.940 --> 00:14:01.300]  我們必須要不斷地去熟悉
[00:14:01.300 --> 00:14:02.780]  去認識
[00:14:02.780 --> 00:14:06.300]  所以怎樣能夠熟悉神的心意呢
[00:14:06.300 --> 00:14:09.740]  天國的一些政策
[00:14:09.740 --> 00:14:12.940]  神已經將它的指南給了我們
[00:14:12.940 --> 00:14:15.260]  這個天國指南
[00:14:15.260 --> 00:14:16.860]  是甚麼?
[00:14:16.860 --> 00:14:17.980]  聖經是嗎?
[00:14:17.980 --> 00:14:20.500]  將聖經已經給我們啟示了
[00:14:20.500 --> 00:14:23.180]  我們發覺很多都不是很熟悉
[00:14:23.180 --> 00:14:23.820]  糟糕了
[00:14:23.820 --> 00:14:25.900]  執行這個政策的時候
[00:14:25.900 --> 00:14:27.900]  可能會亂來
[00:14:27.900 --> 00:14:30.060]  但是如果我們熟悉聖經的真理
[00:14:30.060 --> 00:14:32.820]  了解聖經的教導
[00:14:32.820 --> 00:14:34.420]  我們在執行的時候
[00:14:34.420 --> 00:14:37.220]  就能夠根據天國的指南
[00:14:37.220 --> 00:14:40.060]  天國的憲章來執行
[00:14:40.060 --> 00:14:43.260]  所以我們真是好好地來學習上帝的話語
[00:14:43.260 --> 00:14:44.100]  每一天
[00:14:44.100 --> 00:14:45.140]  每個星期
[00:14:45.140 --> 00:14:46.260]  經常
[00:14:46.260 --> 00:14:48.540]  上個星期我們又宣佈過
[00:14:48.540 --> 00:14:49.940]  我們將會有一個
[00:14:49.940 --> 00:14:51.620]  一年兩次的
[00:14:51.620 --> 00:14:52.980]  聖經課程
[00:14:52.980 --> 00:14:54.620]  由中國神學研究院
[00:14:54.620 --> 00:14:56.340]  香港的神學院提供
[00:14:56.340 --> 00:14:58.500]  他們很多年的經驗給我們
[00:14:58.500 --> 00:15:01.340]  然後我們一起有機會在平日學習
[00:15:01.340 --> 00:15:03.740]  如果你星期日不能回主一學
[00:15:03.740 --> 00:15:05.580]  或者平時沒有那麼多時間
[00:15:05.580 --> 00:15:07.540]  星期日的時候
[00:15:07.540 --> 00:15:11.700]  在週間我們可以來補充
[00:15:11.700 --> 00:15:16.420]  而且有更好更完備的課程
[00:15:16.420 --> 00:15:18.660]  這個生命之道
[00:15:18.660 --> 00:15:20.260]  所以我們好好把握它
[00:15:20.260 --> 00:15:23.260]  來學習神的話語
[00:15:23.260 --> 00:15:25.780]  除了上帝的話語以外
[00:15:25.780 --> 00:15:27.940]  我們知道在約翰福音第十五章
[00:15:27.940 --> 00:15:30.220]  和這一章聖經王
[00:15:30.220 --> 00:15:33.220]  耶穌說到枝子葡萄樹的時候
[00:15:33.220 --> 00:15:35.340]  祂特別在結束的時候
[00:15:35.340 --> 00:15:38.980]  第十五章的第26、27節
[00:15:38.980 --> 00:15:39.780]  我們一起讀好不好
[00:15:39.780 --> 00:15:40.660]  請讀
[00:15:40.660 --> 00:15:45.580]  但我要從乎那女差保衛斯來
[00:15:45.580 --> 00:15:49.460]  就是從乎出來真理的聖靈
[00:15:49.460 --> 00:15:53.620]  她來了就要為我作見證
[00:15:53.620 --> 00:15:56.180]  你們也要作見證
[00:15:56.180 --> 00:16:01.740]  因為你們從起頭就與我同在
[00:16:01.740 --> 00:16:06.100]  請問天國大使是否要為主作見證
[00:16:06.100 --> 00:16:08.060]  是不是
[00:16:08.060 --> 00:16:09.300]  這裏聖經說得很清楚
[00:16:09.300 --> 00:16:11.460]  你們就是我們
[00:16:11.460 --> 00:16:13.460]  也要作見證
[00:16:13.460 --> 00:16:17.940]  請問我們作見證的能力和根據在哪裏
[00:16:17.940 --> 00:16:19.260]  在哪裏
[00:16:19.260 --> 00:16:20.820]  就是前面那裏
[00:16:20.820 --> 00:16:24.340]  因為負我差遣保衛斯來
[00:16:24.340 --> 00:16:26.380]  這是真理的聖靈
[00:16:26.380 --> 00:16:32.980]  她指的是聖靈
[00:16:32.980 --> 00:16:36.580]  所以從乎那女差來真理的聖靈
[00:16:36.580 --> 00:16:38.100]  她來了
[00:16:38.100 --> 00:16:39.300]  聖靈來了
[00:16:39.300 --> 00:16:44.620]  就要為我是誰
[00:16:44.620 --> 00:16:46.220]  分開聖父、聖子、聖靈
[00:16:46.220 --> 00:16:48.780]  我們分開三位一體的神有不同位格
[00:16:48.780 --> 00:16:51.340]  如果這裏特別指誰的位格
[00:16:51.340 --> 00:16:52.980]  耶穌是聖子
[00:16:52.980 --> 00:16:57.740]  所以聖靈是為聖子作見證
[00:16:57.740 --> 00:17:00.060]  所以我們見到負差遣聖靈來
[00:17:00.060 --> 00:17:01.700]  然後真理的聖靈
[00:17:01.700 --> 00:17:03.740]  聖靈就為耶穌作見證
[00:17:03.740 --> 00:17:08.540]  我們也要這樣作見證
[00:17:08.540 --> 00:17:11.140]  因為耶穌一開始就與門徒同在
[00:17:11.140 --> 00:17:13.980]  當然是特別指當時的情況
[00:17:13.980 --> 00:17:16.260]  所以聖靈是我們作見證的能力
[00:17:16.260 --> 00:17:19.340]  我們如果斷了聖靈
[00:17:19.340 --> 00:17:22.780]  我們就沒有能力做天國的大使
[00:17:22.780 --> 00:17:25.060]  所以必須是聖靈幫助我們
[00:17:25.060 --> 00:17:26.540]  在我們內心裏面
[00:17:26.540 --> 00:17:30.420]  光照我們、引導我們、潔淨我們
[00:17:30.420 --> 00:17:33.220]  幫助我們有聖靈給我們的能力
[00:17:33.220 --> 00:17:34.220]  而事實上
[00:17:34.220 --> 00:17:35.980]  聖靈來到的時候
[00:17:35.980 --> 00:17:37.100]  很重要的
[00:17:37.100 --> 00:17:39.940]  就是給我們有能力的為耶穌作見證
[00:17:39.940 --> 00:17:41.540]  記得大家很熟悉的經文
[00:17:41.540 --> 00:17:43.060]  在《試堂傳》第一章第八節
[00:17:43.060 --> 00:17:44.620]  我們一起溫習,好嗎?
[00:17:44.620 --> 00:17:45.260]  請讀一下
[00:17:45.260 --> 00:17:49.260]  「但聖靈降臨在你們身上
[00:17:49.260 --> 00:17:52.060]  你們就必得著能力
[00:17:52.060 --> 00:17:54.540]  並要在耶路撒冷
[00:17:54.540 --> 00:17:57.820]  猶太傳遞和撒瑪利亞
[00:17:57.820 --> 00:18:01.420]  直到地極作我的見證」
[00:18:01.420 --> 00:18:03.060]  「作我的見證」是耶穌當時說的
[00:18:03.060 --> 00:18:05.100]  就是作耶穌的見證
[00:18:05.100 --> 00:18:07.860]  我們知道這裏從附近的地方
[00:18:07.860 --> 00:18:08.940]  從我們家裏開始
[00:18:08.940 --> 00:18:10.300]  可能是耶路撒冷
[00:18:10.300 --> 00:18:12.540]  然後到親朋好友
[00:18:12.540 --> 00:18:13.780]  我們的倫理
[00:18:13.780 --> 00:18:15.660]  然後到可能近文化的
[00:18:15.660 --> 00:18:19.020]  好像這些是撒瑪利亞的地方
[00:18:19.020 --> 00:18:21.180]  他們是與猶太近文化的
[00:18:21.180 --> 00:18:22.620]  然後直到地極
[00:18:22.620 --> 00:18:26.260]  這裏是指到甚至是異文化的
[00:18:26.260 --> 00:18:27.900]  超敵域的
[00:18:27.900 --> 00:18:30.540]  所以在不同的地方
[00:18:30.540 --> 00:18:33.060]  無論我們最近的家人
[00:18:33.060 --> 00:18:35.220]  我們隔壁的親友
[00:18:35.220 --> 00:18:36.900]  我們可能近文化的
[00:18:36.900 --> 00:18:39.820]  一些與我們的鄉里
[00:18:39.820 --> 00:18:42.260]  或者是在這個地方
[00:18:42.260 --> 00:18:44.100]  不過講不同的語言的人
[00:18:44.100 --> 00:18:47.740]  或者甚至去到另外一個異文化的地方
[00:18:47.740 --> 00:18:50.100]  他們每一個地方作見證
[00:18:50.100 --> 00:18:52.260]  我們每一個地方作見證
[00:18:52.260 --> 00:18:56.380]  都是因為靠著聖靈的幫助
[00:18:56.380 --> 00:18:57.940]  聖靈的能力
[00:18:57.940 --> 00:18:59.620]  所以不是我們自己的能力
[00:18:59.620 --> 00:19:01.380]  我們去猜測到這些不同的地方
[00:19:01.380 --> 00:19:02.180]  有些是做近一點的
[00:19:02.180 --> 00:19:02.820]  有些是遠一點的
[00:19:02.820 --> 00:19:04.100]  有些是很遠的
[00:19:04.100 --> 00:19:06.660]  不同的地方作天國的歷史
[00:19:06.660 --> 00:19:08.540]  我們必須要靠著聖靈的能力
[00:19:08.540 --> 00:19:12.860]  請問聖靈的能力怎樣得著?
[00:19:12.860 --> 00:19:17.020]  上帝影響了賜給每一個信耶穌的人
