
[00:00:00.000 --> 00:00:03.720]  今晚我們會看阿摩斯書最後的三章聖經
[00:02:05.960 --> 00:02:09.560]  接著這一段經常都會說
[00:02:09.560 --> 00:02:11.280]  重複出現一些字
[00:02:11.280 --> 00:02:14.360]  我們留意一下重複會出現哪些字
[00:02:14.360 --> 00:02:16.880]  所以你自己分段是很容易的
[00:02:16.880 --> 00:02:20.840]  我們先讀第七章有三個異象
[00:02:20.840 --> 00:02:22.280]  連續有三個異象
[00:02:22.280 --> 00:02:24.680]  我們先看第一和第二個異象是甚麼
[00:02:24.680 --> 00:02:27.680]  我們先來看第一個異象
[00:02:27.680 --> 00:02:31.160]  我們一起讀第七章的第一到第三節
[00:02:31.160 --> 00:02:33.560]  第一到第三節我們一起讀出
[00:02:33.560 --> 00:02:37.320]  主耶和華,此時我一時疑惑
[00:02:37.320 --> 00:02:41.080]  為王國賽之後,賽又發生
[00:02:41.080 --> 00:02:44.640]  剛發生的時候,主造王蟲
[00:02:44.640 --> 00:02:47.640]  王蟲吃盡那地的青蜜
[00:02:47.640 --> 00:02:50.440]  我就說:主耶和華
[00:02:50.440 --> 00:02:54.160]  求祢赦免,因為雅各微弱
[00:02:54.160 --> 00:02:56.920]  他怎能站立得住呢?
[00:02:56.920 --> 00:03:01.280]  耶和華就後悔說者,災可以免了
[00:03:01.280 --> 00:03:04.920]  你記住第一個異象我們會解釋是王災
[00:03:04.920 --> 00:03:07.840]  先知就說神你赦免祂
[00:03:07.840 --> 00:03:09.160]  最後第三節
[00:03:09.160 --> 00:03:13.080]  耶和華就後悔說者,災可以免了
[00:03:13.080 --> 00:03:15.360]  我們跳一跳看第六節
[00:03:15.360 --> 00:03:16.560]  一起讀第六節
[00:03:16.560 --> 00:03:18.120]  預備一二三
[00:03:18.120 --> 00:03:22.800]  耶和華就後悔說者,災也可免了
[00:03:22.800 --> 00:03:25.160]  「者,災也可免了」
[00:03:25.160 --> 00:03:26.680]  重複出現
[00:03:26.680 --> 00:03:28.520]  我們看看第一個是甚麼災
[00:03:28.520 --> 00:03:30.200]  第一個災就是王災
[00:03:30.200 --> 00:03:33.920]  到為王國賽之後
[00:03:33.920 --> 00:03:36.720]  為何會叫為王國賽呢?
[00:03:36.720 --> 00:03:38.720]  是甚麼意思呢?
[00:03:38.720 --> 00:03:42.160]  原來當時的農作業裏面
[00:03:42.160 --> 00:03:45.040]  他們是要納稅的
[00:03:45.040 --> 00:03:49.720]  今天我們有自己的物業就要納甚麼呢?
[00:03:49.720 --> 00:03:51.120]  差餉
[00:03:51.120 --> 00:03:52.320]  差餉是甚麼來的?
[00:03:52.320 --> 00:03:59.240]  說明差餉是給紀律部隊的
[00:03:59.240 --> 00:04:00.960]  基本上就是差餉
[00:04:00.960 --> 00:04:04.440]  我們住屋就要納稅
[00:04:04.440 --> 00:04:07.200]  你做農作業他們都要納稅的
[00:04:07.200 --> 00:04:09.960]  所以他們第一做的時候
[00:04:09.960 --> 00:04:10.760]  先收了
[00:04:10.760 --> 00:04:12.440]  是先給王的
[00:04:12.440 --> 00:04:14.160]  所以是王國賽
[00:04:14.160 --> 00:04:17.680]  是為王來收成第一的
[00:04:17.680 --> 00:04:19.240]  以前你有沒有讀中國歷史
[00:04:19.240 --> 00:04:20.560]  中國歷史裏面都有的
[00:04:20.560 --> 00:04:23.120]  當時的農民都有不同的稅制
[00:04:23.120 --> 00:04:25.680]  田裏面當時有九格
[00:04:25.680 --> 00:04:26.800]  有另一種稅制
[00:04:26.800 --> 00:04:28.080]  分九格的
[00:04:28.080 --> 00:04:30.160]  但中間那一格是甚麼呢?
[00:04:30.160 --> 00:04:32.760]  就是給王的
[00:04:32.760 --> 00:04:33.880]  就是給政府的
[00:04:33.880 --> 00:04:35.880]  那時候你一定要種得好的
[00:04:35.880 --> 00:04:38.960]  你又不可以說其他旁邊的很好
[00:04:38.960 --> 00:04:41.440]  但中間那一格不好你就死定了
[00:04:41.440 --> 00:04:42.840]  他們會來收的
[00:04:42.840 --> 00:04:45.680]  原來為王國賽是第一輪來的
[00:04:45.680 --> 00:04:48.800]  第一輪的收成
[00:04:48.800 --> 00:04:51.600]  國賽之後第一輪是在哪裏呢?
[00:04:51.600 --> 00:04:53.400]  你記不記得我們說
[00:04:53.400 --> 00:04:59.200]  就是經常都是說秋雨、春雨的
[00:04:59.200 --> 00:05:02.640]  原來我們小時候讀書的時候
[00:05:02.640 --> 00:05:04.560]  就是春天殺種的
[00:05:04.560 --> 00:05:07.520]  然後夏天就開始慢慢發芽
[00:05:07.520 --> 00:05:08.920]  秋天收割的
[00:05:08.920 --> 00:05:10.040]  猶太人是不是的
[00:05:10.040 --> 00:05:10.800]  所以你記住
[00:05:10.800 --> 00:05:12.760]  不是說春雨、秋雨是說甚麼
[00:05:12.760 --> 00:05:14.760]  秋雨、春雨
[00:05:14.760 --> 00:05:17.160]  秋天就是下雨
[00:05:17.160 --> 00:05:19.480]  這時候就開始殺種了
[00:05:19.480 --> 00:05:21.480]  然後在春天的時候
[00:05:21.480 --> 00:05:23.480]  就會來帶去收成
[00:05:23.480 --> 00:05:26.000]  一收成之後就會有第二輪
[00:05:26.000 --> 00:05:28.880]  馬上又會再來帶去播種的
[00:05:28.880 --> 00:05:31.040]  所以第一種的時候
[00:05:31.040 --> 00:05:33.960]  就是糧食留給甚麼呢?
[00:05:33.960 --> 00:05:35.240]  供給政府
[00:05:35.240 --> 00:05:37.480]  第二種的糧食
[00:05:37.480 --> 00:05:39.720]  就可以留給自己用的
[00:05:39.720 --> 00:05:40.600]  誰知道
[00:05:40.600 --> 00:05:43.120]  他說到當國賽之後
[00:05:43.120 --> 00:05:44.040]  草油發生
[00:05:44.040 --> 00:05:46.040]  乾發生的時候就主做甚麼呢?
[00:05:46.040 --> 00:05:47.320]  蝗蟲
[00:05:47.320 --> 00:05:49.320]  大家知道蝗蟲是怎樣的
[00:05:49.320 --> 00:05:50.920]  就會吃那些甚麼呢?
[00:05:50.920 --> 00:05:52.280]  吃那些農作物
[00:05:52.280 --> 00:05:55.520]  你記得十災的時候都有蝗災
[00:05:55.520 --> 00:05:56.760]  那時候
[00:05:56.760 --> 00:06:00.760]  我們知道蝗蟲不是一隻兩隻來的
[00:06:00.760 --> 00:06:03.200]  來的時候就很大隊的
[00:06:03.200 --> 00:06:04.680]  我想大家如果上Youtube
[00:06:04.680 --> 00:06:06.880]  都可以查你打蝗蟲兩個字
[00:06:06.880 --> 00:06:10.840]  可能會出了國內的人來踢喼
[00:06:10.840 --> 00:06:12.240]  來買東西
[00:06:12.240 --> 00:06:15.120]  但是你真的試一下打蝗蟲
[00:06:15.120 --> 00:06:18.000]  蟲字一個皇帝一個王
[00:06:18.000 --> 00:06:20.120]  你真的會看到在外地裏面
[00:06:20.120 --> 00:06:22.680]  有這樣的景象
[00:06:22.680 --> 00:06:24.200]  蝗蟲一來到的時候
[00:06:24.200 --> 00:06:28.200]  是多到完全遮蓋整個天空的
[00:06:28.200 --> 00:06:30.960]  他們蝗蟲來吃完東西之後
[00:06:30.960 --> 00:06:33.080]  基本上就沒有甚麼剩下給你們了
[00:06:33.080 --> 00:06:35.080]  所以蝗蟲是很可怕的
[00:06:35.080 --> 00:06:42.320]  當那些青草剛剛發苗生長的時候
[00:06:42.320 --> 00:06:44.400]  蝗蟲就來吃了
[00:06:44.400 --> 00:06:45.920]  吃盡那地的青蜜
[00:06:45.920 --> 00:06:48.400]  於是先知就很寶貴
[00:06:48.400 --> 00:06:50.400]  他就向神來有呼求
[00:06:50.400 --> 00:06:53.960]  我就向主耶和華求你赦免
[00:06:53.960 --> 00:06:55.520]  因為雅各微弱
[00:06:55.520 --> 00:06:57.400]  他們怎能擇立得住呢
[00:06:57.400 --> 00:06:58.920]  很寶貴
[00:06:58.920 --> 00:07:02.280]  結果先知是猶大國南邊的人
[00:07:02.280 --> 00:07:05.840]  他現在上到北邊的以色列國裏面來宣告
[00:07:05.840 --> 00:07:08.360]  但都是有血緣的關係
[00:07:08.360 --> 00:07:10.360]  和他有同情的心
[00:07:10.360 --> 00:07:15.560]  他自己記不記得先知是做甚麼工作的
[00:07:15.560 --> 00:07:17.560]  他有兩份工作
[00:07:17.560 --> 00:07:20.280]  修理桑樹 稍後會再提
[00:07:20.280 --> 00:07:23.120]  還有他主要是牧羊
[00:07:23.120 --> 00:07:25.880]  大家知道牧羊羊一定是要吃甚麼的
[00:07:25.880 --> 00:07:27.240]  吃草的
[00:07:27.240 --> 00:07:30.760]  修理桑樹 桑樹都是農作業來的
[00:07:30.760 --> 00:07:33.960]  所以他很知道如果蝗蟲一來的時候
[00:07:33.960 --> 00:07:35.960]  那就大件事了
[00:07:35.960 --> 00:07:37.040]  死定了
[00:07:37.040 --> 00:07:39.040]  那時候他們很慘
[00:07:39.040 --> 00:07:41.760]  所以他立刻去代求
[00:07:41.760 --> 00:07:44.520]  代這班子民向神來有呼求
[00:07:44.520 --> 00:07:46.760]  他說因為雅各微弱
[00:07:46.760 --> 00:07:52.320]  因為以色列的名字就是雅各
[00:07:52.320 --> 00:07:54.960]  現在北邊的國家就是以色列的後裔
[00:07:54.960 --> 00:07:56.440]  所以他們稱為雅各
[00:07:56.440 --> 00:07:58.000]  微弱怎能擇立得住呢
[00:07:58.000 --> 00:08:01.080]  於是耶和華就後悔
[00:08:01.080 --> 00:08:04.120]  說算了 這個災可以免了
[00:08:04.120 --> 00:08:05.720]  在這裡我們停一停
[00:08:05.720 --> 00:08:08.760]  我們就會來探討一下
[00:08:08.760 --> 00:08:12.400]  甚麼叫做後悔呢
[00:08:12.400 --> 00:08:14.400]  有時候聖經裏面有說到
[00:08:14.400 --> 00:08:16.400]  神是永遠不會後悔的
[00:08:16.400 --> 00:08:18.400]  但一會又說神會後悔
[00:08:18.400 --> 00:08:20.400]  究竟神是後悔還是不後悔呢
[00:08:20.400 --> 00:08:22.400]  兩個層面
[00:08:22.400 --> 00:08:24.400]  可以用人的角度去看
[00:08:24.400 --> 00:08:26.400]  為甚麼我們會後悔呢
[00:08:26.400 --> 00:08:28.400]  我早知是這樣
[00:08:28.400 --> 00:08:30.400]  我就不做了
[00:08:30.400 --> 00:08:33.920]  我早知如果騰訊跌到二百多的時候
[00:08:33.920 --> 00:08:35.200]  我才賣
[00:08:35.200 --> 00:08:37.200]  我就不會四百多入了
[00:08:37.200 --> 00:08:40.200]  如果你是早知的時候
[00:08:40.200 --> 00:08:42.200]  你就不會有甚麼
[00:08:42.200 --> 00:08:44.200]  有早知
[00:08:44.200 --> 00:08:47.200]  大家知道沒有乞丐的
[00:08:47.200 --> 00:08:49.200]  為甚麼你會後悔呢
[00:08:49.200 --> 00:08:51.200]  因為你沒有早知這件事
[00:08:51.200 --> 00:08:53.200]  你明不明白我的意思
[00:08:53.200 --> 00:08:55.200]  我們質疑神為甚麼會後悔
[00:08:55.200 --> 00:08:58.600]  因為神祂自己是無所不知的
[00:08:58.600 --> 00:09:02.000]  祂甚至可以預知某些事發生的
[00:09:02.000 --> 00:09:05.000]  如果神後悔的時候
[00:09:05.000 --> 00:09:08.000]  豈不是神祂自己的全知
[00:09:08.000 --> 00:09:10.000]  產生了問題嗎
[00:09:10.000 --> 00:09:11.000]  祂應會早知的
[00:09:11.000 --> 00:09:12.000]  明不明白這個道理
[00:09:12.000 --> 00:09:14.000]  所以我們在這一方面就要質疑了
[00:09:14.000 --> 00:09:16.000]  那是不是神是不知道
[00:09:16.000 --> 00:09:20.000]  所以就會來來去去後悔呢
[00:09:20.000 --> 00:09:22.000]  絕對不是
[00:09:22.000 --> 00:09:24.000]  這是神學上我們會知道
[00:09:24.000 --> 00:09:26.000]  神是無所不知的
[00:09:26.000 --> 00:09:27.000]  神有預知的能力的
[00:09:27.000 --> 00:09:29.000]  所以在這方面神是不會後悔的
[00:09:29.000 --> 00:09:30.000]  但不要忘記
[00:09:30.000 --> 00:09:32.000]  神是愛的
[00:09:32.000 --> 00:09:34.000]  愛是有感受的
[00:09:34.000 --> 00:09:36.000]  我想問誰是做過爸爸媽媽
[00:09:36.000 --> 00:09:37.000]  不是做過
[00:09:37.000 --> 00:09:39.000]  是正在做爸爸媽媽的請舉手
[00:09:39.000 --> 00:09:40.000]  我想問問你
[00:09:40.000 --> 00:09:42.000]  有沒有說過一句話
[00:09:42.000 --> 00:09:44.000]  我早知我就不生你了
[00:09:44.000 --> 00:09:46.000]  有沒有說過這句話
[00:09:46.000 --> 00:09:48.000]  如果沒有
[00:09:48.000 --> 00:09:50.000]  可能是一個很大的幸福
[00:09:50.000 --> 00:09:53.000]  就是你的子女非常乖非常孝順
[00:09:53.000 --> 00:09:55.000]  所以甚至可能你後悔
[00:09:55.000 --> 00:09:57.000]  我早知早知生你了
[00:09:57.000 --> 00:09:59.000]  可以多賺幾年錢給我
[00:09:59.000 --> 00:10:00.000]  是不是
[00:10:00.000 --> 00:10:01.000]  但有時候你都說
[00:10:01.000 --> 00:10:03.000]  我早知我就不生你了
[00:10:03.000 --> 00:10:05.000]  但其實很真心的說
[00:10:05.000 --> 00:10:08.000]  你預計生個BB出來的時候
[00:10:08.000 --> 00:10:10.000]  我想你已經預計了
[00:10:10.000 --> 00:10:12.000]  祂是會花你很多錢的
[00:10:12.000 --> 00:10:13.000]  你會預計了
[00:10:13.000 --> 00:10:15.000]  有時候祂都會令你很煩躁的
[00:10:15.000 --> 00:10:16.000]  是不是
[00:10:16.000 --> 00:10:18.000]  你預計了
[00:10:18.000 --> 00:10:21.000]  但有時候祂令到你很傷心難受的時候
[00:10:21.000 --> 00:10:23.000]  你都會彈一句出來
[00:10:23.000 --> 00:10:25.000]  我早知就不生你了
[00:10:25.000 --> 00:10:27.000]  但你在理性上面
[00:10:27.000 --> 00:10:29.000]  你是否真的不想生祂
[00:10:29.000 --> 00:10:30.000]  你是不會的
[00:10:30.000 --> 00:10:31.000]  你明白我的意思嗎
[00:10:31.000 --> 00:10:32.000]  這個時候
[00:10:32.000 --> 00:10:33.000]  我女兒都會問
[00:10:33.000 --> 00:10:34.000]  爸爸
[00:10:34.000 --> 00:10:36.000]  你有沒有計劃生我
[00:10:36.000 --> 00:10:37.000]  我有的
[00:10:37.000 --> 00:10:38.000]  我有計劃生你的
[00:10:38.000 --> 00:10:39.000]  有沒有後悔
[00:10:39.000 --> 00:10:41.000]  我真的後悔生了你
[00:10:41.000 --> 00:10:42.000]  搞錯了
[00:10:42.000 --> 00:10:43.000]  我沒有後悔
[00:10:43.000 --> 00:10:45.000]  但久不久有時候都會說
[00:10:45.000 --> 00:10:46.000]  我會後悔
[00:10:46.000 --> 00:10:48.000]  原來這個後悔是指感受上
[00:10:48.000 --> 00:10:52.000]  神就是後悔祂所降的災
[00:10:52.000 --> 00:10:54.000]  很流行說這句
[00:10:54.000 --> 00:10:57.000]  譬如那個小孩子頑皮
[00:10:57.000 --> 00:10:59.000]  媽媽勸他都不聽的時候
[00:10:59.000 --> 00:11:01.000]  媽媽終於會怎樣
[00:11:01.000 --> 00:11:02.000]  打他
[00:11:02.000 --> 00:11:03.000]  但當媽媽打他的時候
[00:11:03.000 --> 00:11:05.000]  見到他哭的時候
[00:11:05.000 --> 00:11:07.000]  或者見到他難受
[00:11:07.000 --> 00:11:09.000]  媽媽不會興奮的
[00:11:09.000 --> 00:11:11.000]  打到你笑
[00:11:11.000 --> 00:11:12.000]  不是的
[00:11:12.000 --> 00:11:15.000]  媽媽都有些難過就是打你
[00:11:15.000 --> 00:11:18.000]  但這個難過就類似聖經裡面所表達的
[00:11:18.000 --> 00:11:20.000]  就是後悔
[00:11:20.000 --> 00:11:21.000]  我後悔懲罰了你
[00:11:21.000 --> 00:11:23.000]  但其實是應該的
[00:11:23.000 --> 00:11:24.000]  只不過就是難過
[00:11:24.000 --> 00:11:26.000]  我因為要做這件事
[00:11:26.000 --> 00:11:27.000]  是你逼我
[00:11:27.000 --> 00:11:28.000]  大家明白這個感受嗎
[00:11:28.000 --> 00:11:30.000]  所以大家明白這個後悔
[00:11:30.000 --> 00:11:31.000]  其實是指什麼呢
[00:11:31.000 --> 00:11:33.000]  神的沒有後悔
[00:11:33.000 --> 00:11:35.000]  是指神永遠是不變的
[00:11:35.000 --> 00:11:36.000]  祂的屬性
[00:11:36.000 --> 00:11:37.000]  祂的良善
[00:11:37.000 --> 00:11:38.000]  祂的公義
[00:11:38.000 --> 00:11:40.000]  祂對我們的愛
[00:11:40.000 --> 00:11:42.000]  是永遠永遠的不變的
[00:11:42.000 --> 00:11:46.000]  所以耶穌基督是昨日今日永遠不改變的神
[00:11:46.000 --> 00:11:48.000]  還有一個意思是什麼呢
[00:11:48.000 --> 00:11:50.000]  神是最完美的
[00:11:50.000 --> 00:11:53.000]  所以祂是不需要去改善的
[00:11:53.000 --> 00:11:54.000]  因為祂是最完美的
[00:11:54.000 --> 00:11:56.000]  今天你和我
[00:11:56.000 --> 00:11:58.000]  我們可能隨著年日
[00:11:58.000 --> 00:12:00.000]  我們的生命的成熟
[00:12:00.000 --> 00:12:01.000]  神的磨練
[00:12:01.000 --> 00:12:02.000]  我們是會慢慢慢慢
[00:12:02.000 --> 00:12:04.000]  我們的生命是越來越美麗
[00:12:04.000 --> 00:12:06.000]  但仍然是還有空間
[00:12:06.000 --> 00:12:10.000]  我們是可以更加做得好一點
[00:12:10.000 --> 00:12:12.000]  所以我們是會有改變
[00:12:12.000 --> 00:12:15.000]  好在我和二十年前沒有改變
[00:12:15.000 --> 00:12:16.000]  這樣就很大件事了
[00:12:16.000 --> 00:12:18.000]  二十年前
[00:12:18.000 --> 00:12:20.000]  都叫血氣方剛
[00:12:20.000 --> 00:12:22.000]  現在是老血方剛
[00:12:22.000 --> 00:12:24.000]  但有時候不是很懂事
[00:12:24.000 --> 00:12:26.000]  記得我說過
[00:12:26.000 --> 00:12:27.000]  我剛剛畢業的時候
[00:12:27.000 --> 00:12:29.000]  畢不了業老師罵我
[00:12:29.000 --> 00:12:30.000]  我玩得頑皮
[00:12:30.000 --> 00:12:32.000]  老師就說你知不知道你不對
[00:12:32.000 --> 00:12:33.000]  你要認罪
[00:12:33.000 --> 00:12:35.000]  大哥我多血氣方剛
[00:12:35.000 --> 00:12:37.000]  我覺得老師的語氣不太好
[00:12:37.000 --> 00:12:38.000]  我說好我就錯
[00:12:38.000 --> 00:12:39.000]  我會認的
[00:12:39.000 --> 00:12:40.000]  老師你沒有錯
[00:12:40.000 --> 00:12:41.000]  由我們一起認
[00:12:41.000 --> 00:12:43.000]  我就去挑戰老師
[00:12:43.000 --> 00:12:45.000]  大哥二十多歲
[00:12:45.000 --> 00:12:47.000]  我現在一定不會做這件事
[00:12:47.000 --> 00:12:48.000]  你明白我的意思嗎
[00:12:48.000 --> 00:12:49.000]  那時候是多麼的狂妄
[00:12:49.000 --> 00:12:51.000]  所以很簡單舉個例
[00:12:51.000 --> 00:12:54.000]  今天理工大學裡面
[00:12:54.000 --> 00:12:57.000]  不讓那些人去讀書
[00:12:57.000 --> 00:13:01.000]  永不讓他們回到學校
[00:13:01.000 --> 00:13:02.000]  當然是有政治因素
[00:13:02.000 --> 00:13:04.000]  因為那個是有港獨背景的
[00:13:04.000 --> 00:13:06.000]  所以這個特別嚴重
[00:13:06.000 --> 00:13:08.000]  年輕人我絕對不會說是對的
[00:13:08.000 --> 00:13:10.000]  他的行動也有操勞
[00:13:10.000 --> 00:13:11.000]  是有不對的
[00:13:11.000 --> 00:13:13.000]  但是到了這個地步
[00:13:13.000 --> 00:13:15.000]  不要忘記我們每一個人
[00:13:15.000 --> 00:13:18.000]  回想你們年輕的時代
[00:13:18.000 --> 00:13:20.000]  外都會有我們輕狂的時候
[00:13:20.000 --> 00:13:22.000]  所以我們是要改善的
[00:13:22.000 --> 00:13:24.000]  但是我們的神是什麼呢
[00:13:24.000 --> 00:13:25.000]  是主耶穌說
[00:13:25.000 --> 00:13:27.000]  昨日今日直到永遠不改變的神
[00:13:27.000 --> 00:13:28.000]  是什麼意思
[00:13:28.000 --> 00:13:32.000]  就是他行事為人的方式會改變
[00:13:32.000 --> 00:13:33.000]  但是他的屬性
[00:13:33.000 --> 00:13:36.000]  他的完美是不會變的
[00:13:36.000 --> 00:13:37.000]  大家就明白這個道理
[00:13:37.000 --> 00:13:40.000]  第一個災就是王災
[00:13:40.000 --> 00:13:41.000]  接著呢
[00:13:41.000 --> 00:13:42.000]  神就說好了
[00:13:42.000 --> 00:13:43.000]  就是第二個災了
[00:13:43.000 --> 00:13:46.000]  我們一起看第四到第六節
[00:13:46.000 --> 00:13:47.000]  第四到第六節
[00:13:47.000 --> 00:13:48.000]  我們一起讀出
[00:14:07.000 --> 00:14:17.000]  如果你留意到的時候
[00:14:17.000 --> 00:14:19.000]  其實第二個的意象
[00:14:19.000 --> 00:14:23.000]  也都和時間有關的
[00:14:23.000 --> 00:14:25.000]  第一個意象是王災
[00:14:25.000 --> 00:14:27.000]  蝗蟲就是他們剛剛殺種
[00:14:27.000 --> 00:14:29.000]  剛剛苗出來的時候
[00:14:29.000 --> 00:14:31.000]  清六的時候吃的
[00:14:31.000 --> 00:14:32.000]  是什麼時候
[00:14:32.000 --> 00:14:33.000]  記不記得剛才我說
[00:14:33.000 --> 00:14:34.000]  剛剛說完
[00:14:34.000 --> 00:14:36.000]  秋雨春雨
[00:14:36.000 --> 00:14:38.000]  秋天春天
[00:14:38.000 --> 00:14:40.000]  現在這個火是什麼呢
[00:14:40.000 --> 00:14:44.000]  中東地方是非常非常炎熱的
[00:14:44.000 --> 00:14:46.000]  這個火往往是指什麼呢
[00:14:46.000 --> 00:14:47.000]  就是大家都知道
[00:14:47.000 --> 00:14:49.000]  就是烈日當空的時候
[00:14:49.000 --> 00:14:52.000]  好像火來燒著人一樣
[00:14:52.000 --> 00:14:54.000]  說到我子死的時候
[00:14:54.000 --> 00:14:56.000]  命火來懲罰以色列
[00:14:56.000 --> 00:15:00.000]  火就吞滅深淵險些將地消滅
[00:15:00.000 --> 00:15:02.000]  所以這個不是普通的火
[00:15:02.000 --> 00:15:04.000]  不是普通的山火
[00:15:04.000 --> 00:15:05.000]  就是類似什麼呢
[00:15:05.000 --> 00:15:07.000]  記不記得有兩個城市
[00:15:07.000 --> 00:15:10.000]  被天降火下來燒了
[00:15:10.000 --> 00:15:11.000]  是什麼呢
[00:15:11.000 --> 00:15:13.000]  索多瑪和俄摩拉
[00:15:13.000 --> 00:15:14.000]  這個時候
[00:15:14.000 --> 00:15:16.000]  甚至你如果留意到
[00:15:16.000 --> 00:15:17.000]  那裏沒有火山的
[00:15:17.000 --> 00:15:18.000]  但我們都知道
[00:15:18.000 --> 00:15:20.000]  有時候有些火山爆發
[00:15:20.000 --> 00:15:22.000]  那些熔岩下來的時候
[00:15:22.000 --> 00:15:24.000]  可以將整個城來滅了
[00:15:24.000 --> 00:15:26.000]  有沒有人去過一個古城
[00:15:26.000 --> 00:15:28.000]  就是去過意大利
[00:15:28.000 --> 00:15:30.000]  意大利有一個城叫龐貝古城
[00:15:30.000 --> 00:15:32.000]  有沒有去過
[00:15:32.000 --> 00:15:34.000]  我總共20年前
[00:15:34.000 --> 00:15:36.000]  我帶隊曾經去過
[00:15:36.000 --> 00:15:37.000]  去過一次
[00:15:37.000 --> 00:15:38.000]  看龐貝古城
[00:15:38.000 --> 00:15:41.000]  那個城突然之間火山爆發
[00:15:41.000 --> 00:15:46.000]  是將整個城滅了
[00:15:46.000 --> 00:15:48.000]  甚至有些很奇怪的
[00:15:48.000 --> 00:15:50.000]  那些熔岩下來的時候
[00:15:50.000 --> 00:15:52.000]  令到那些人死了的時候
[00:15:52.000 --> 00:15:53.000]  好像打包一樣
[00:15:53.000 --> 00:15:55.000]  硬了變成化石
[00:15:55.000 --> 00:15:58.000]  仍然有些在博物館那裏
[00:15:58.000 --> 00:16:01.000]  是當日那個火山爆發的時候
[00:16:01.000 --> 00:16:04.000]  這個拆開來說
[00:16:04.000 --> 00:16:06.000]  有時候我覺得很特別
[00:16:06.000 --> 00:16:09.000]  那次我們去到意大利龐貝古城附近
[00:16:09.000 --> 00:16:11.000]  在一個村落裏面住一間酒店
[00:16:11.000 --> 00:16:13.000]  這間酒店很漂亮
[00:16:13.000 --> 00:16:14.000]  是在郊區來的
[00:16:14.000 --> 00:16:16.000]  房間很大
[00:16:16.000 --> 00:16:18.000]  你知道歐洲酒店其實很小
[00:16:18.000 --> 00:16:19.000]  很大
[00:16:19.000 --> 00:16:21.000]  但那時候帶隊真的很慘
[00:16:21.000 --> 00:16:24.000]  我派好鑰匙等等
[00:16:24.000 --> 00:16:25.000]  等他上來
[00:16:25.000 --> 00:16:26.000]  我自己上網
