
[00:00:00.000 --> 00:00:05.640]  我們繼續按照教會的安排、編排去看約翰的書信
[00:01:55.200 --> 00:01:59.040]  「出死入生」和「愛」弟兄的相關
[00:01:59.040 --> 00:02:02.120]  就是因為我們「愛」弟兄
[00:02:02.120 --> 00:02:05.440]  就已經「出死入生」
[00:02:05.440 --> 00:02:09.280]  約翰很強烈地說,我們已經知道的
[00:02:09.280 --> 00:02:11.840]  我們知道
[00:02:11.840 --> 00:02:13.900]  我們「愛」弟兄
[00:02:13.900 --> 00:02:16.200]  就已經「出死入生」
[00:02:16.200 --> 00:02:19.000]  「知道」
[00:02:19.000 --> 00:02:21.820]  是一個主動完成式
[00:02:25.160 --> 00:02:25.920]  大家
[00:02:25.920 --> 00:02:27.960]  「知」不「知道」呢?
[00:02:27.960 --> 00:02:31.560]  「知」不「知道」「愛」弟兄就是「出死入生」呢?
[00:02:31.560 --> 00:02:34.120]  沒錯
[00:02:34.120 --> 00:02:37.200]  我們怎樣的
[00:02:37.200 --> 00:02:41.280]  「知道」我們已經「出死入生」呢?就是從「愛」弟兄
[00:02:41.280 --> 00:02:43.340]  而顯明出來的
[00:02:43.340 --> 00:02:46.660]  有「愛」我們就知道
[00:02:46.660 --> 00:02:48.460]  我們已經「出死入生」
[00:02:48.460 --> 00:02:53.060]  而弟兄彼此相愛的信息
[00:02:55.360 --> 00:02:58.180]  約翰三番四次告訴我們
[00:02:58.180 --> 00:03:00.740]  我們知道的
[00:03:00.740 --> 00:03:02.800]  我們聽過的
[00:03:02.800 --> 00:03:04.840]  我們「曉得」的
[00:03:04.840 --> 00:03:09.440]  因為你們從
[00:03:09.440 --> 00:03:14.560]  起初聽見的信息就是我們要彼此相愛
[00:03:14.560 --> 00:03:18.140]  「知道」「認識」「曉得」
[00:03:18.140 --> 00:03:20.960]  約翰這裡
[00:03:20.960 --> 00:03:23.780]  是常常用這個詞彙的
[00:03:24.800 --> 00:03:28.380]  在約翰一書和三書的時候總共用了二十多次
[00:03:28.380 --> 00:03:30.420]  所以約翰
[00:03:30.420 --> 00:03:33.760]  在約翰一二三書裡面所說的「愛」
[00:03:33.760 --> 00:03:35.560]  「遵守命令」
[00:03:35.560 --> 00:03:37.600]  這些全部
[00:03:37.600 --> 00:03:39.400]  都是聽過的
[00:03:39.400 --> 00:03:43.740]  但是聽了之後又怎樣呢?
[00:03:43.740 --> 00:03:50.920]  我們既然「知道」
[00:03:51.680 --> 00:03:55.260]  「愛」弟兄已經「出死入生」,所以我們不要有「恨」
[00:03:55.260 --> 00:03:58.600]  所以約翰
[00:03:58.600 --> 00:04:00.120]  要舉出
[00:04:00.120 --> 00:04:01.660]  一個例子
[00:04:01.660 --> 00:04:03.200]  這個例子
[00:04:03.200 --> 00:04:04.980]  就是「該隱」
[00:04:04.980 --> 00:04:08.580]  他說不要好像「該隱」那樣
[00:04:08.580 --> 00:04:10.880]  他是出於惡者
[00:04:10.880 --> 00:04:13.180]  是邪惡的行為
[00:04:13.180 --> 00:04:18.040]  他殺了自己的兄弟
[00:04:20.600 --> 00:04:22.140]  原來「那惡者」
[00:04:22.140 --> 00:04:26.740]  的意思是魔鬼
[00:04:26.740 --> 00:04:29.820]  而那個
[00:04:29.820 --> 00:04:32.640]  殺了他自己的弟兄
[00:04:32.640 --> 00:04:35.960]  是有屠殺的意思
[00:04:35.960 --> 00:04:38.780]  就是說
[00:04:38.780 --> 00:04:42.120]  該隱殺他的兄弟
[00:04:42.120 --> 00:04:46.980]  是出於魔鬼的意念,而那個行為
[00:04:46.980 --> 00:04:49.540]  就好像屠殺那樣
[00:04:50.040 --> 00:04:52.860]  不是偶而不覺意那樣的
[00:04:52.860 --> 00:04:54.140]  所以
[00:04:54.140 --> 00:04:55.920]  是很可怕
[00:04:55.920 --> 00:05:02.320]  我們既然知道「愛」弟兄已經「出死入生」的時候,我們就不要學這個「該隱」
[00:05:02.320 --> 00:05:04.380]  那麼恐怖
[00:05:04.380 --> 00:05:07.200]  避免
[00:05:07.200 --> 00:05:08.480]  「恨」
[00:05:08.480 --> 00:05:09.760]  而作出
[00:05:09.760 --> 00:05:12.060]  魔鬼的行為
[00:05:12.060 --> 00:05:16.400]  「愛」
[00:05:16.400 --> 00:05:18.960]  我們已經知道
[00:05:19.740 --> 00:05:22.560]  並且我們「愛」弟兄已經「出死入生」
[00:05:22.560 --> 00:05:25.880]  我們知道嗎
[00:05:25.880 --> 00:05:30.740]  想到這裡的時候,我又想到聖經一個人物
[00:05:30.740 --> 00:05:34.600]  約瑟
[00:05:34.600 --> 00:05:39.200]  約瑟,大家都知道他是舊約的約瑟
[00:05:39.200 --> 00:05:42.780]  他有
[00:05:42.780 --> 00:05:44.060]  兄弟的
[00:05:44.060 --> 00:05:46.360]  大兄弟妒忌他
[00:05:47.380 --> 00:05:50.440]  就將他賣去埃及做奴隸
[00:05:50.440 --> 00:05:52.760]  輾轉
[00:05:52.760 --> 00:05:57.620]  全個地方都饑荒
[00:05:57.620 --> 00:06:00.940]  約瑟當時做了宰相
[00:06:00.940 --> 00:06:02.480]  就處了很多糧
[00:06:02.480 --> 00:06:06.060]  很多地方都要投靠埃及
[00:06:06.060 --> 00:06:07.860]  去埃及拿糧
[00:06:07.860 --> 00:06:09.920]  約瑟
[00:06:09.920 --> 00:06:11.440]  就跟
[00:06:11.440 --> 00:06:13.240]  他的兄弟相見
[00:06:13.240 --> 00:06:17.080]  一相見的時候,他的兄弟就很害怕
[00:06:18.360 --> 00:06:20.140]  很怕這個弟弟
[00:06:20.140 --> 00:06:21.940]  報仇
[00:06:21.940 --> 00:06:25.020]  但是這個有愛的約瑟
[00:06:25.020 --> 00:06:27.580]  他怎麼說呢
[00:06:27.580 --> 00:06:34.740]  「現在不要因為把我賣到這裡自憂自恨
[00:06:34.740 --> 00:06:39.600]  這時神猜我在你們耳先內
[00:06:39.600 --> 00:06:42.680]  為要保存生命」
[00:06:47.580 --> 00:06:48.360]  愛
[00:06:48.360 --> 00:06:50.140]  恨
[00:06:50.140 --> 00:06:53.220]  在我們的生命裏面純純交錯
[00:06:53.220 --> 00:06:57.820]  但是聖經告訴我們
[00:06:57.820 --> 00:07:01.920]  愛弟兄是我們知道,我們了解
[00:07:01.920 --> 00:07:03.960]  我們聽過
[00:07:03.960 --> 00:07:09.340]  被哥哥出賣
[00:07:09.340 --> 00:07:11.900]  在埃及受苦做奴隸
[00:07:11.900 --> 00:07:16.520]  約瑟很大有理由去恨這班哥哥
[00:07:17.540 --> 00:07:18.580]  但是他沒有
[00:07:18.580 --> 00:07:20.100]  為什麼呢
[00:07:20.100 --> 00:07:22.400]  他心裏面有愛
[00:07:22.400 --> 00:07:23.940]  他知道
[00:07:23.940 --> 00:07:26.500]  是上帝的計劃
[00:07:26.500 --> 00:07:30.840]  所以求上帝幫助我們
[00:07:30.840 --> 00:07:35.200]  當我們心裏面有恨的時候
[00:07:35.200 --> 00:07:40.840]  我們要知道我們聽到,聽過愛,我們了解,我們就明白了愛
[00:07:40.840 --> 00:07:47.020]  我們都是像約瑟那樣,看到上帝的計劃
[00:07:48.360 --> 00:07:51.420]  而去作出一個愛的行動
[00:07:51.420 --> 00:07:55.020]  接著我們看
[00:07:55.020 --> 00:07:57.320]  第十六節二十四節
[00:07:57.320 --> 00:08:01.660]  我們看這段基金文裏面發現很多三次重複
[00:08:01.660 --> 00:08:03.200]  從者一點
[00:08:03.200 --> 00:08:08.060]  三個重複者一點都是一個結構
[00:08:08.060 --> 00:08:10.620]  分成三段
[00:08:10.620 --> 00:08:12.420]  每一段是一個組合
[00:08:13.440 --> 00:08:18.300]  這個組合就是從這一點去認識一些事件
[00:08:18.300 --> 00:08:22.140]  而這個事件是甚麼呢?就是之前說出一些事件
[00:08:22.140 --> 00:08:24.200]  這些事件是甚麼
[00:08:24.200 --> 00:08:25.980]  然後呢
[00:08:25.980 --> 00:08:28.800]  認識了這些事件之後
[00:08:28.800 --> 00:08:34.180]  就產生一些道理和行動出來
[00:08:34.180 --> 00:08:36.220]  讓我們
[00:08:36.220 --> 00:08:40.580]  一起去看三個結構三段的組合
[00:08:41.860 --> 00:08:43.900]  第一個組合就是第十六節
[00:08:43.900 --> 00:08:46.220]  我們一起讀
[00:08:46.220 --> 00:08:50.060]  基督為我們捨棄了生命
[00:08:50.060 --> 00:08:52.100]  從這一點
[00:08:52.100 --> 00:08:54.400]  我們就認識了愛
[00:08:54.400 --> 00:08:58.760]  我們也應該為弟兄捨棄生命
[00:08:58.760 --> 00:09:00.040]  沒錯
[00:09:00.040 --> 00:09:01.580]  從這一點
[00:09:01.580 --> 00:09:03.620]  從甚麼呢
[00:09:03.620 --> 00:09:08.740]  認識愛呢?就是從耶穌基督犧牲自己的生命
[00:09:08.740 --> 00:09:10.280]  去認識愛
[00:09:10.800 --> 00:09:15.400]  以致我們應該愛弟兄,為弟兄捨命,因為耶穌基督為我們捨命
[00:09:15.400 --> 00:09:21.040]  所以我們也要為弟兄姊妹捨命,在這裏說弟兄,我們也知道有
[00:09:21.040 --> 00:09:24.380]  姊妹的,姊妹不需要妒忌
[00:09:24.380 --> 00:09:30.260]  怎樣為弟兄姊妹捨棄生命呢?
[00:09:30.260 --> 00:09:34.100]  這段聖經不是叫我們像耶穌基督釘十字架
[00:09:34.100 --> 00:09:38.700]  凡有世上財物的康堅,弟兄有需要
[00:09:38.700 --> 00:09:40.500]  卻硬著心腸
[00:09:41.780 --> 00:09:44.340]  這樣哪有神的愛存在他裏面呢?
[00:09:44.340 --> 00:09:47.660]  聖經
[00:09:47.660 --> 00:09:52.780]  他沒有叫我們拿命出來愛弟兄
[00:09:52.780 --> 00:09:55.340]  他是
[00:09:55.340 --> 00:09:57.900]  叫我們
[00:09:57.900 --> 00:10:00.460]  將有的
[00:10:00.460 --> 00:10:03.800]  用在我們左體裏面
[00:10:03.800 --> 00:10:06.860]  有世上的財物
[00:10:06.860 --> 00:10:09.940]  而看見弟兄有需要的
[00:10:10.200 --> 00:10:11.480]  不要硬著心
[00:10:11.480 --> 00:10:13.280]  去做
[00:10:13.280 --> 00:10:16.860]  愛不是一個
[00:10:16.860 --> 00:10:18.640]  「講」字
[00:10:18.640 --> 00:10:19.920]  不是
[00:10:19.920 --> 00:10:23.260]  只是言語得個「講」,而是用什麼呢?
[00:10:23.260 --> 00:10:25.560]  實際的行為和真理
[00:10:25.560 --> 00:10:28.880]  真理和本
[00:10:28.880 --> 00:10:30.680]  翻譯為誠實的
[00:10:30.680 --> 00:10:35.540]  實際的行為
[00:10:35.540 --> 00:10:40.160]  的動機是誠實,不要虛假,而且是
[00:10:40.400 --> 00:10:41.420]  合乎上帝
[00:10:41.420 --> 00:10:42.700]  的真理
[00:10:42.700 --> 00:10:46.300]  我們都知道有時
[00:10:46.300 --> 00:10:47.060]  愛
[00:10:47.060 --> 00:10:52.960]  男女之間,夫妻之間,有時你覺得是很假的愛
[00:10:52.960 --> 00:10:55.260]  但聖經叫我們用
[00:10:55.260 --> 00:10:57.820]  行為和真理,即是誠實的
[00:10:57.820 --> 00:11:02.160]  我們常常
[00:11:02.160 --> 00:11:04.480]  都透過社建
[00:11:04.480 --> 00:11:09.080]  部,以前家庭夢中心,現在轉了社建部
[00:11:10.360 --> 00:11:13.680]  他們帶領著我們一起去關心輪舍
[00:11:13.680 --> 00:11:15.740]  作出很多的
[00:11:15.740 --> 00:11:17.520]  鼓勵我們
[00:11:17.520 --> 00:11:20.860]  最近在唐慶的時候,大家有沒有記得
[00:11:20.860 --> 00:11:23.160]  Prince Bob
[00:11:23.160 --> 00:11:26.740]  發出消息的時候,有很多團體回應
[00:11:26.740 --> 00:11:28.800]  很快就壓滿了
[00:11:28.800 --> 00:11:30.840]  感謝主
[00:11:30.840 --> 00:11:32.880]  所以
[00:11:32.880 --> 00:11:34.940]  我們怎樣認識愛呢?
[00:11:34.940 --> 00:11:37.500]  怎樣有愛的行動呢?
[00:11:37.500 --> 00:11:40.060]  就是從耶穌基督的愛
[00:11:40.320 --> 00:11:41.880]  我們知道愛的行動
[00:11:41.880 --> 00:11:42.660]  行為
[00:11:42.660 --> 00:11:44.440]  第二個
[00:11:44.440 --> 00:11:47.260]  的組合
[00:11:47.260 --> 00:11:49.320]  就是18至20節
[00:11:49.320 --> 00:11:51.360]  孩子們
[00:11:51.360 --> 00:11:56.740]  我們相愛,不要單單用言語和舌頭
[00:11:56.740 --> 00:12:00.340]  而是要用行為和真理
[00:12:00.340 --> 00:12:02.120]  從這一點
[00:12:02.120 --> 00:12:06.220]  我們就知道什麼?大家繼續讀
[00:12:07.240 --> 00:12:10.560]  「我們是出於真理的」
[00:12:10.560 --> 00:12:11.340]  沒錯
[00:12:11.340 --> 00:12:13.900]  從這一點
[00:12:13.900 --> 00:12:17.480]  就知道這是未來式的
[00:12:17.480 --> 00:12:19.020]  不是跟之前的那個
[00:12:19.020 --> 00:12:21.060]  是什麼呢?
[00:12:21.060 --> 00:12:23.620]  是我們相愛用行為和誠實
[00:12:23.620 --> 00:12:26.700]  從這一點的時候,我們認識
[00:12:26.700 --> 00:12:28.740]  我們是出於真理的
[00:12:28.740 --> 00:12:32.580]  即是說
[00:12:32.580 --> 00:12:35.920]  我們信徒彼此相愛的行為
[00:12:37.440 --> 00:12:39.500]  是出於真理,是藉著
[00:12:39.500 --> 00:12:40.780]  我們這個
[00:12:40.780 --> 00:12:42.820]  付出的行為
[00:12:42.820 --> 00:12:47.180]  就能夠確知我們是不是出於真理
[00:12:47.180 --> 00:12:49.220]  即是你有沒有做到
[00:12:49.220 --> 00:12:52.560]  你做了就知道是出於真理的
[00:12:52.560 --> 00:12:56.140]  所以這裡用未來時式
[00:12:56.140 --> 00:13:01.760]  我們是不是出於真理,是取決於我們有沒有在第八節實踐
[00:13:01.760 --> 00:13:03.320]  在
[00:13:03.320 --> 00:13:04.840]  愛的
[00:13:05.360 --> 00:13:09.200]  不是單單用言語和
[00:13:09.200 --> 00:13:12.780]  不是單單用言語,是用行為和誠實
[00:13:12.780 --> 00:13:15.080]  來切實相愛
[00:13:15.080 --> 00:13:18.660]  跟著呢
[00:13:18.660 --> 00:13:20.980]  第十九節就說給我們聽
[00:13:20.980 --> 00:13:26.600]  即使我們的心習避我們,我們的神在神面前都可以安穩
[00:13:26.600 --> 00:13:28.660]  因為神給我們的
[00:13:28.660 --> 00:13:31.720]  心大,並且知道一切
[00:13:31.720 --> 00:13:33.520]  親愛的弟兄們
[00:13:34.280 --> 00:13:36.080]  我們的心如果不習避我們
[00:13:36.080 --> 00:13:38.640]  我們在神面前就可以坦然無懼
[00:13:38.640 --> 00:13:40.680]  所以我們無論求什麼
[00:13:40.680 --> 00:13:44.000]  都必從他那裡得著
[00:13:44.000 --> 00:13:44.780]  因為
[00:13:44.780 --> 00:13:46.580]  我們遵守他的命令
[00:13:46.580 --> 00:13:47.860]  做他喜悅
[00:13:47.860 --> 00:13:53.480]  所以如果我們真實的活出愛的行為的時候
[00:13:53.480 --> 00:13:55.520]  真實活出
[00:13:55.520 --> 00:13:57.320]  經文告訴我們
[00:13:57.320 --> 00:14:00.140]  沒有人可以習避我們
[00:14:00.140 --> 00:14:01.940]  因為
[00:14:01.940 --> 00:14:03.220]  我們是屬於真理
[00:14:05.000 --> 00:14:07.040]  而上帝都不習避我們
[00:14:07.040 --> 00:14:12.420]  這樣的話我們就可以坦然無懼的來到上帝的面前
[00:14:12.420 --> 00:14:13.700]  祈求
[00:14:13.700 --> 00:14:15.240]  並且
[00:14:15.240 --> 00:14:17.300]  蒙上帝的英雲
[00:14:17.300 --> 00:14:21.120]  所以
[00:14:21.120 --> 00:14:24.460]  我們做的是不是出於
[00:14:24.460 --> 00:14:26.500]  真理
[00:14:26.500 --> 00:14:28.040]  和誠實呢
[00:14:28.040 --> 00:14:30.080]  如果是的話
[00:14:30.080 --> 00:14:32.140]  沒有人可以習避我們
[00:14:32.640 --> 00:14:35.460]  我們都可以很坦然的來到上帝的面前
[00:14:35.460 --> 00:14:40.840]  美國第一任的總統
[00:14:40.840 --> 00:14:42.360]  華盛頓
[00:14:42.360 --> 00:14:44.420]  他稱為美國的國父
[00:14:44.420 --> 00:14:47.740]  在他未就任總統之前
[00:14:47.740 --> 00:14:49.280]  他
[00:14:49.280 --> 00:14:52.360]  寫給十三個州的總督
[00:14:52.360 --> 00:14:53.640]  的公開信
[00:14:53.640 --> 00:14:57.480]  他引用了彌加書的六章八字
[00:14:57.480 --> 00:14:59.260]  他這樣祈禱
[00:15:01.060 --> 00:15:06.180]  上帝仁慈地願意幫助我們所有的人能夠行公義好
[00:15:06.180 --> 00:15:08.220]  憐憫養自己能保佑
[00:15:08.220 --> 00:15:09.240]  仁慈
[00:15:09.240 --> 00:15:11.800]  謙卑和好脾氣
[00:15:11.800 --> 00:15:16.160]  這些都是我們心中神聖宗教中
[00:15:16.160 --> 00:15:19.240]  上帝告訴我們必須擁有的美德
[00:15:19.240 --> 00:15:21.020]  如果沒有
[00:15:21.020 --> 00:15:24.100]  他的街毛
[00:15:24.100 --> 00:15:27.420]  我們就不能夠成為一個快樂的國家
[00:15:30.500 --> 00:15:31.780]  上帝喜悅我們
[00:15:31.780 --> 00:15:33.580]  行公義好憐憫
[00:15:33.580 --> 00:15:35.100]  全謙卑的心
[00:15:35.100 --> 00:15:38.940]  這樣我們就能夠可以讓周圍的人
[00:15:38.940 --> 00:15:40.480]  得著
[00:15:40.480 --> 00:15:42.520]  這個快樂
[00:15:42.520 --> 00:15:44.320]  得到上帝的喜悅
[00:15:44.320 --> 00:15:47.140]  所以
[00:15:47.140 --> 00:15:48.940]  在之後
[00:15:48.940 --> 00:15:51.500]  1789年
[00:15:51.500 --> 00:15:54.820]  在全體選舉人
[00:15:54.820 --> 00:15:57.900]  的一致通過之後
[00:15:57.900 --> 00:16:00.460]  被選為第一任的總統
[00:16:01.480 --> 00:16:02.500]  看回紀錄
[00:16:02.500 --> 00:16:06.080]  是未試過全體通過的
[00:16:06.080 --> 00:16:09.420]  一個行真理有誠信的人
[00:16:09.420 --> 00:16:12.740]  不單止
[00:16:12.740 --> 00:16:15.040]  獲得人的
[00:16:15.040 --> 00:16:17.600]  信任
[00:16:17.600 --> 00:16:18.880]  神都喜悅
[00:16:18.880 --> 00:16:20.920]  讓他繼續
[00:16:20.920 --> 00:16:24.260]  可以有信心來執行
[00:16:24.260 --> 00:16:25.800]  美國的憲法
[00:16:25.800 --> 00:16:29.640]  所以第二方面
[00:16:30.920 --> 00:16:32.740]  從我們愛的行為
[00:16:32.740 --> 00:16:35.320]  我們就知道我們出於真理
[00:16:35.320 --> 00:16:38.120]  最後一個組合
[00:16:38.120 --> 00:16:41.200]  遵守神的命令
[00:16:41.200 --> 00:16:42.220]  就住在
[00:16:42.220 --> 00:16:43.240]  神裡面
[00:16:43.240 --> 00:16:44.280]  神也住在
[00:16:44.280 --> 00:16:45.300]  祂的裡面
[00:16:45.300 --> 00:16:47.860]  從這一點我們知道
[00:16:47.860 --> 00:16:49.400]  祂住在我們裡面
[00:16:49.400 --> 00:16:51.440]  是藉著祂賜給我們的聖靈
[00:16:51.440 --> 00:16:53.760]  所以
[00:16:53.760 --> 00:16:56.040]  從這一點我們知道
[00:16:56.040 --> 00:16:57.320]  知道什麼呢
[00:16:57.320 --> 00:17:00.140]  是遵守神的命令就住在
[00:17:00.660 --> 00:17:01.420]  神的裡面
[00:17:01.420 --> 00:17:03.220]  而知道
[00:17:03.220 --> 00:17:05.780]  我們都是住在神的裡面
[00:17:05.780 --> 00:17:11.920]  第22節到24節是一個線型的結構
[00:17:11.920 --> 00:17:15.520]  線型結構是一個交叉的相對
[00:17:15.520 --> 00:17:16.580]  有共同的特徵
[00:17:16.580 --> 00:17:19.380]  和主要的形式
[00:17:19.380 --> 00:17:20.160]  形容
[00:17:20.160 --> 00:17:22.980]  我特意用不同的
[00:17:22.980 --> 00:17:25.040]  顏色做一個對比
[00:17:28.860 --> 00:17:31.680]  我們無論求什麼都得著
[00:17:31.680 --> 00:17:32.960]  為什麼?因為
[00:17:32.960 --> 00:17:35.780]  神住在我們裡面
[00:17:35.780 --> 00:17:36.800]  明白
[00:17:36.800 --> 00:17:38.580]  神的心意
[00:17:38.580 --> 00:17:41.660]  有聖靈在我們心裡面作見證
[00:17:41.660 --> 00:17:44.220]  為什麼
[00:17:44.220 --> 00:17:46.520]  我們可以住在神的裡面
[00:17:46.520 --> 00:17:47.540]  神也住在我們裡面
[00:17:47.540 --> 00:17:49.600]  我們求有得著呢?因為
[00:17:49.600 --> 00:17:51.400]  我們遵守神的命令
[00:17:51.400 --> 00:17:53.180]  行祂所喜悅的
[00:17:53.180 --> 00:17:57.540]  神的命令是什麼呢?
[00:17:58.560 --> 00:17:59.580]  第23節
[00:17:59.580 --> 00:18:01.380]  中間那裡紅色的字
[00:18:01.380 --> 00:18:02.660]  我們一起讀
[00:18:02.660 --> 00:18:05.480]  相信他兒子
[00:18:05.480 --> 00:18:06.760]  耶穌基督的命
[00:18:06.760 --> 00:18:09.060]  及彼此相愛
[00:18:09.060 --> 00:18:11.100]  又回來了
[00:18:11.100 --> 00:18:15.200]  我們從什麼知道我們出世入生?
[00:18:15.200 --> 00:18:17.240]  愛
[00:18:17.240 --> 00:18:18.280]  愛弟兄
[00:18:18.280 --> 00:18:21.340]  這裡說到我們信耶穌
[00:18:21.340 --> 00:18:23.660]  耶穌帶我們出世入生
[00:18:23.660 --> 00:18:24.940]  又說到我們
[00:18:24.940 --> 00:18:25.960]  彼此相愛
[00:18:25.960 --> 00:18:27.240]  以至
[00:18:28.520 --> 00:18:30.820]  我們在神的裡面
[00:18:30.820 --> 00:18:32.360]  神也在我們裡面
[00:18:32.360 --> 00:18:35.180]  所以弟兄姊妹
[00:18:35.180 --> 00:18:38.500]  住在神的裡面
[00:18:38.500 --> 00:18:40.540]  我們住在神的裡面
[00:18:40.540 --> 00:18:44.380]  不是一個那麼神秘的事
[00:18:44.380 --> 00:18:49.000]  不用去深山野嶺
[00:18:49.000 --> 00:18:52.580]  在這個
[00:18:52.580 --> 00:18:54.620]  社會的裡面
[00:18:54.620 --> 00:18:58.220]  行出
[00:18:59.500 --> 00:19:00.260]  切實
[00:19:00.260 --> 00:19:01.800]  彼此相愛
[00:19:01.800 --> 00:19:04.100]  並且相信耶穌基督
[00:19:04.100 --> 00:19:07.940]  我相信我們都很渴望
[00:19:07.940 --> 00:19:10.260]  跟神親近
[00:19:10.260 --> 00:19:14.100]  我們很渴望
[00:19:14.100 --> 00:19:16.660]  我們住在神裡面
[00:19:16.660 --> 00:19:18.180]  神又住在我們裡面
[00:19:18.180 --> 00:19:20.240]  原來
[00:19:20.240 --> 00:19:23.060]  我們跟神這麼緊密的關係
[00:19:23.060 --> 00:19:25.860]  不是單單去知道多少
[00:19:27.140 --> 00:19:31.240]  單單知道我們所謂靈修這些東西
[00:19:31.240 --> 00:19:33.280]  不是單單知道這些東西
[00:19:33.280 --> 00:19:34.320]  而是
[00:19:34.320 --> 00:19:36.860]  看了讀了聖經
[00:19:36.860 --> 00:19:38.660]  知道
[00:19:38.660 --> 00:19:40.440]  接著我們去實踐
[00:19:40.440 --> 00:19:42.240]  求主
[00:19:42.240 --> 00:19:43.520]  就這樣幫助我們
[00:19:43.520 --> 00:19:46.860]  所以第三點我們遵守神的命令
[00:19:46.860 --> 00:19:48.380]  就知道我們在神的裡面
[00:19:48.380 --> 00:19:50.420]  我們再
[00:19:50.420 --> 00:19:51.960]  溫習這三點
[00:19:51.960 --> 00:19:54.020]  從基督的愛
[00:19:54.020 --> 00:19:54.800]  我們知道
[00:19:54.800 --> 00:19:56.080]  愛的行為
[00:19:57.340 --> 00:20:00.420]  而我們有愛的行為就知道我們出於真理
[00:20:00.420 --> 00:20:01.700]  最後
[00:20:01.700 --> 00:20:04.000]  真理就是神的命令
[00:20:04.000 --> 00:20:05.540]  如果我們遵守神的命令
[00:20:05.540 --> 00:20:06.320]  就知道
[00:20:06.320 --> 00:20:08.360]  我們在神的裡面
[00:20:08.360 --> 00:20:09.900]  如果
[00:20:09.900 --> 00:20:12.700]  我們都有這三樣的話
[00:20:12.700 --> 00:20:15.260]  我們就知道自己已經出死入生了
[00:20:15.260 --> 00:20:18.860]  求主幫助我們不單止知曉明白
[00:20:18.860 --> 00:20:20.900]  更加彼此切實的
[00:20:20.900 --> 00:20:21.920]  相愛
[00:20:21.920 --> 00:20:22.940]  我們一起禱告
[00:20:28.120 --> 00:20:29.140]  主啊我們多謝祢
[00:20:29.140 --> 00:20:33.740]  因為祢的愛激勵我們去愛
[00:20:33.740 --> 00:20:39.380]  我們求主繼續幫助我們切實的誠實的去相愛
[00:20:39.380 --> 00:20:44.760]  好讓我們真真正正成為一個出死入生的生命
[00:20:44.760 --> 00:20:47.320]  帶給更多人的祝福
[00:20:47.320 --> 00:20:48.600]  影響更多人
[00:20:48.600 --> 00:20:50.640]  來到主的面前
[00:20:50.640 --> 00:20:54.480]  我們這樣禱告奉耶穌的聖名祈禱
[00:20:55.000 --> 00:20:55.500]  好啊
