
[00:00:00.000 --> 00:00:07.380]  我們先讀出拉及記三十四章六節
[00:06:48.080 --> 00:06:51.880]  這個捕人借了主人
[00:06:51.880 --> 00:06:54.880]  一千萬元的債
[00:06:54.880 --> 00:06:56.440]  借了這麼多錢
[00:06:56.440 --> 00:06:58.520]  一千萬元
[00:06:58.520 --> 00:07:00.680]  現在可能有幾千萬元
[00:07:00.680 --> 00:07:01.760]  很多
[00:07:01.760 --> 00:07:04.600]  因為債務太大
[00:07:04.600 --> 00:07:06.240]  他就跟主人說
[00:07:06.240 --> 00:07:07.840]  我賣妻賣兒
[00:07:07.840 --> 00:07:09.960]  我都說不出口
[00:07:09.960 --> 00:07:12.000]  請祢可憐我
[00:07:12.000 --> 00:07:13.040]  祢不找我
[00:07:13.040 --> 00:07:17.040]  結果主人就動了慈心
[00:07:17.040 --> 00:07:20.600]  既然祢這麼有需要
[00:07:20.600 --> 00:07:22.640]  我就免了祢的債
[00:07:22.640 --> 00:07:24.360]  祢就不用還了
[00:07:24.360 --> 00:07:25.840]  如果祢是那個捕人
[00:07:25.840 --> 00:07:28.120]  是不是開心到不得了
[00:07:28.120 --> 00:07:30.360]  真的很開心
[00:07:30.360 --> 00:07:32.040]  他很開心之餘
[00:07:32.040 --> 00:07:33.720]  但是回頭他走出去
[00:07:33.720 --> 00:07:38.760]  他看到一個欠他十兩銀的同伴
[00:07:38.760 --> 00:07:40.560]  然後他就看到他之後
[00:07:40.560 --> 00:07:41.320]  喂
[00:07:41.320 --> 00:07:42.600]  你欠我十兩銀
[00:07:42.600 --> 00:07:44.720]  銀紙還沒還
[00:07:44.720 --> 00:07:46.080]  那個人看一看
[00:07:46.080 --> 00:07:49.320]  然後他就捏著他的頸
[00:07:49.320 --> 00:07:51.080]  你還不還
[00:07:51.080 --> 00:07:53.000]  然後那個人沒得還
[00:07:53.000 --> 00:07:54.360]  然後他就去報官
[00:07:54.360 --> 00:07:55.520]  將他抓去
[00:07:55.520 --> 00:07:59.160]  就說他欠我一千五萬
[00:07:59.160 --> 00:08:02.560]  當主人輾轉聽到
[00:08:02.560 --> 00:08:05.080]  這個捕人怎樣對人的時候
[00:08:05.080 --> 00:08:07.360]  他就很生氣
[00:08:07.360 --> 00:08:09.880]  然後他就叫這個捕人回來
[00:08:09.880 --> 00:08:11.240]  就跟他說
[00:08:11.240 --> 00:08:14.560]  為什麼你不可以憐憫你的同伴
[00:08:14.560 --> 00:08:16.560]  那十兩銀
[00:08:16.560 --> 00:08:19.280]  好像我憐憫你一樣
[00:08:19.280 --> 00:08:21.600]  為什麼你不可以
[00:08:21.600 --> 00:08:24.920]  為什麼你經歷我對你的赦免
[00:08:24.920 --> 00:08:29.720]  但是你不可以同樣這樣去赦免別人
[00:08:29.720 --> 00:08:32.960]  這個就是這個不要輸的捕人
[00:08:32.960 --> 00:08:33.680]  就是說
[00:08:33.680 --> 00:08:34.960]  其實神說
[00:08:34.960 --> 00:08:38.120]  我們這一群跟隨祂的人
[00:08:38.120 --> 00:08:42.560]  萬萬千萬不要好像這個捕人一樣
[00:08:42.560 --> 00:08:44.840]  當我們今天經歷上帝的憐憫
[00:08:44.840 --> 00:08:46.400]  經歷上帝的饒恕
[00:08:46.400 --> 00:08:47.720]  但是我們在地上
[00:08:47.720 --> 00:08:50.560]  我們忘記了自己也被人饒恕
[00:08:50.560 --> 00:08:52.480]  然後我們就不停地去追討
[00:08:52.480 --> 00:08:54.240]  可能得罪我們的人
[00:08:54.240 --> 00:08:56.560]  不停地去憎恨他
[00:08:56.560 --> 00:08:59.800]  令他很生氣
[00:08:59.800 --> 00:09:01.240]  不能夠放過
[00:09:01.240 --> 00:09:02.840]  其實這個捕人最後
[00:09:02.840 --> 00:09:03.960]  就是主人叫他回來
[00:09:03.960 --> 00:09:05.160]  說完之後
[00:09:05.160 --> 00:09:06.280]  就叫他
[00:09:06.280 --> 00:09:09.840]  麻煩你還債
[00:09:09.840 --> 00:09:11.800]  不然你不要走
[00:09:11.800 --> 00:09:13.960]  這個就是那個故事
[00:09:13.960 --> 00:09:17.000]  其實說得很容易
[00:09:17.000 --> 00:09:18.040]  憐憫
[00:09:18.040 --> 00:09:20.200]  其實現在大家可以心裡想一想
[00:09:20.200 --> 00:09:24.560]  你有多少人想起就心裡很癢呢
[00:09:24.560 --> 00:09:26.240]  其實也不少
[00:09:26.240 --> 00:09:27.800]  在2024年弄一張清單
[00:09:27.800 --> 00:09:32.480]  可能一大堆都不得了
[00:09:32.480 --> 00:09:33.320]  我不知道大家有沒有
[00:09:33.320 --> 00:09:36.800]  我有時候發覺自己也有的
[00:09:36.800 --> 00:09:41.000]  所以其實要憐憫很不容易
[00:09:41.000 --> 00:09:42.640]  你可能會覺得
[00:09:42.640 --> 00:09:44.600]  他做錯事
[00:09:44.600 --> 00:09:48.440]  我憎恨他是正確的
[00:09:48.440 --> 00:09:51.360]  為甚麼我不可以憎恨他
[00:09:51.360 --> 00:09:52.920]  他做錯事
[00:09:52.920 --> 00:09:53.680]  我當然憎恨
[00:09:53.680 --> 00:09:54.600]  他這個人做錯事
[00:09:54.600 --> 00:09:55.520]  被人責備
[00:09:55.520 --> 00:09:57.520]  被人懲罰
[00:09:57.520 --> 00:09:59.600]  也是應該的
[00:09:59.600 --> 00:10:01.480]  我們公平公義
[00:10:01.480 --> 00:10:03.840]  他做錯事就要被人罰
[00:10:03.840 --> 00:10:06.280]  這個是我們的想法
[00:10:06.280 --> 00:10:08.400]  當然也不是不對的
[00:10:08.400 --> 00:10:11.320]  又或者他得罪我
[00:10:11.320 --> 00:10:16.920]  你要我主動饒恕他
[00:10:16.920 --> 00:10:19.160]  不可能
[00:10:19.160 --> 00:10:20.840]  很不公平
[00:10:20.840 --> 00:10:23.520]  我們經常說不公平
[00:10:23.520 --> 00:10:25.200]  我心過不了
[00:10:25.200 --> 00:10:26.000]  不行
[00:10:26.000 --> 00:10:27.480]  不可以
[00:10:27.480 --> 00:10:29.560]  但我想跟大家看看
[00:10:29.560 --> 00:10:31.560]  《老家福音》十五章中
[00:10:31.560 --> 00:10:33.400]  一個浪子的比喻
[00:10:33.400 --> 00:10:36.320]  大家都很熟悉這個浪子的比喻
[00:10:36.320 --> 00:10:37.640]  說過無數次
[00:10:37.640 --> 00:10:39.160]  這個比喻說
[00:10:39.160 --> 00:10:41.440]  這個爸爸有兩個兒子
[00:10:41.440 --> 00:10:44.640]  一個放蕩筆記
[00:10:44.640 --> 00:10:46.720]  另一個很乖
[00:10:46.720 --> 00:10:48.600]  經常守在他身邊
[00:10:48.600 --> 00:10:51.200]  幫他做家裡的事
[00:10:51.200 --> 00:10:54.640]  這個筆記的小孩
[00:10:54.640 --> 00:10:57.680]  有一天跟爸爸分家產給他
[00:10:57.680 --> 00:10:59.520]  爸爸說分家產
[00:10:59.520 --> 00:11:02.040]  原意就拿了家產
[00:11:02.040 --> 00:11:03.200]  他就離開了
[00:11:03.200 --> 00:11:05.640]  當然他很放蕩筆記
[00:11:05.640 --> 00:11:08.160]  花光了錢,揮霍無道
[00:11:08.160 --> 00:11:11.600]  然後到了一個很老套的地步
[00:11:11.600 --> 00:11:13.200]  差不多要吃豬哨
[00:11:13.200 --> 00:11:14.800]  他就想
[00:11:14.800 --> 00:11:16.560]  我在家裡
[00:11:16.560 --> 00:11:20.560]  爸爸的傭人都比我吃得好
[00:11:20.560 --> 00:11:22.640]  所以他就回轉
[00:11:22.640 --> 00:11:25.120]  他就回家
[00:11:25.120 --> 00:11:26.640]  然後跟爸爸說
[00:11:26.640 --> 00:11:27.640]  我得罪你了
[00:11:27.640 --> 00:11:28.640]  得罪神了
[00:11:28.640 --> 00:11:31.080]  現在回來了,爸爸
[00:11:31.080 --> 00:11:33.560]  如果你是那個爸爸
[00:11:33.560 --> 00:11:35.160]  你有個兒子
[00:11:35.160 --> 00:11:37.320]  拜了你的家產
[00:11:37.320 --> 00:11:38.600]  拜完之後
[00:11:38.600 --> 00:11:40.920]  跟你的爸爸回來了
[00:11:40.920 --> 00:11:42.920]  不好意思
[00:11:42.920 --> 00:11:46.280]  你會怎樣?
[00:11:46.280 --> 00:11:47.600]  不知道大家會有什麼反應
[00:11:47.600 --> 00:11:49.160]  不過這個爸爸
[00:11:49.160 --> 00:11:51.640]  竟然張開了他的手
[00:11:51.640 --> 00:11:53.040]  歡迎他的兒子回來
[00:11:53.040 --> 00:11:56.800]  還年年跟他親罪
[00:11:56.800 --> 00:11:59.840]  他好像忘記了他的兒子得罪了他
[00:11:59.840 --> 00:12:01.960]  他好像忘記了他的兒子
[00:12:01.960 --> 00:12:03.920]  冒犯過他
[00:12:03.920 --> 00:12:06.320]  好像那些逃亡過犯
[00:12:06.320 --> 00:12:07.600]  你有沒有聽過?
[00:12:07.600 --> 00:12:09.000]  逃亡人的過犯
[00:12:09.000 --> 00:12:10.080]  好像他忘記了
[00:12:10.080 --> 00:12:11.920]  然後他為了兒子回來
[00:12:11.920 --> 00:12:13.000]  他很開心
[00:12:13.000 --> 00:12:14.160]  還叫僕人
[00:12:14.160 --> 00:12:18.960]  把衣服、袍子、戒指、鞋子都拿給他穿
[00:12:18.960 --> 00:12:23.360]  其實這是一個恢復他兒子的身份的舉動
[00:12:23.360 --> 00:12:24.640]  讓他恢復身份
[00:12:24.640 --> 00:12:29.400]  還叫人宰一隻肥牛來慶祝
[00:12:29.400 --> 00:12:31.720]  我們經常角色代入
[00:12:31.720 --> 00:12:34.040]  如果我是這個小兒子
[00:12:34.040 --> 00:12:36.840]  當然很開心
[00:12:36.840 --> 00:12:39.440]  搞了一陣子回來
[00:12:39.440 --> 00:12:42.120]  爸爸還這樣來歡迎我
[00:12:42.120 --> 00:12:46.160]  但這個比喻裡最好的角色就是大兒子
[00:12:46.160 --> 00:12:48.920]  大兒子很不高興
[00:12:48.920 --> 00:12:52.880]  我在你身邊這麼久
[00:12:52.880 --> 00:12:55.560]  你都沒有這樣疼我一口
[00:12:55.560 --> 00:12:57.240]  一樣都沒有宰一隻
[00:12:57.240 --> 00:13:00.440]  你現在宰肥牛給他?
[00:13:00.440 --> 00:13:02.240]  太不公平了
[00:13:02.240 --> 00:13:04.560]  你覺得爸爸公不公平?
[00:13:04.560 --> 00:13:07.040]  你覺得他公不公平?
[00:13:07.040 --> 00:13:09.640]  很多人看這個比喻
[00:13:09.640 --> 00:13:11.200]  聽就聽了
[00:13:11.200 --> 00:13:13.840]  其實不是他接受的
[00:13:13.840 --> 00:13:15.000]  接受不了
[00:13:15.000 --> 00:13:16.440]  因為他從大兒子的角度
[00:13:16.440 --> 00:13:18.400]  可能他就是一個大兒子
[00:13:18.400 --> 00:13:21.560]  我們在這個地上就是那個大兒子
[00:13:21.560 --> 00:13:22.480]  所以我們接受不了
[00:13:22.480 --> 00:13:24.920]  覺得不公平
[00:13:24.920 --> 00:13:28.760]  但如果我們從公不公平的角度來看
[00:13:28.760 --> 00:13:32.640]  我們可能就忽略了這個比喻的重點
[00:13:32.640 --> 00:13:37.920]  其實這個比喻不是要我們衡量爸爸公不公平
[00:13:37.920 --> 00:13:44.280]  是讓我們看到什麼叫做真正的憐憫
[00:13:44.280 --> 00:13:45.640]  其實憐憫是指什麼?
[00:13:45.640 --> 00:13:46.720]  一直都在說
[00:13:46.720 --> 00:13:51.360]  憐憫不是給配得的人
[00:13:51.360 --> 00:13:52.200]  大家聽到嗎?
[00:13:52.200 --> 00:13:54.360]  憐憫不是給配得的人
[00:13:54.360 --> 00:14:00.680]  憐憫就是給一些這麼不配的小兒子的人
[00:14:00.680 --> 00:14:03.080]  正如我們犯罪
[00:14:03.080 --> 00:14:07.240]  我們不配得神的愛
[00:14:07.240 --> 00:14:09.320]  但神卻愛我們
[00:14:09.320 --> 00:14:11.080]  這就是憐憫
[00:14:11.080 --> 00:14:13.480]  所以這個故事是讓我們看到
[00:14:13.480 --> 00:14:17.040]  什麼叫做真正的憐憫
[00:14:17.040 --> 00:14:19.320]  就是爸爸那份慈心
[00:14:19.320 --> 00:14:21.520]  對兒子的不離不棄
[00:14:21.520 --> 00:14:27.000]  就是那份愛意致他能夠走出這樣的舉動
[00:14:27.000 --> 00:14:33.720]  所以有憐憫不是代表沒有公義
[00:14:33.720 --> 00:14:35.880]  正如當日我們犯罪
[00:14:35.880 --> 00:14:38.480]  神施行祂的公義
[00:14:38.480 --> 00:14:41.400]  說祂不以有罪為無罪
[00:14:41.400 --> 00:14:43.360]  所以我們都是有罪的
[00:14:43.360 --> 00:14:45.920]  神不會說因為有憐憫你所以你沒有罪
[00:14:45.920 --> 00:14:46.880]  不是
[00:14:46.880 --> 00:14:47.880]  祂是仍然公義
[00:14:47.880 --> 00:14:49.840]  所以我們是有罪的
[00:14:49.840 --> 00:14:51.400]  祂是向我們行
[00:14:51.400 --> 00:14:52.480]  這是公義
[00:14:52.480 --> 00:14:56.920]  但同樣是在公義的同時
[00:14:56.920 --> 00:15:00.600]  神施行了祂對人的憐憫
[00:15:00.600 --> 00:15:03.720]  就是不計價我們的過犯
[00:15:03.720 --> 00:15:06.360]  並且把祂的寶貴兒子
[00:15:06.360 --> 00:15:07.800]  白白地給予我們
[00:15:07.800 --> 00:15:08.840]  抵消我們的罪
[00:15:08.840 --> 00:15:10.960]  讓我們可以回到祂身邊
[00:15:10.960 --> 00:15:13.880]  能夠得到永遠的生命
[00:15:13.880 --> 00:15:15.040]  所以丁一姐妹
[00:15:15.040 --> 00:15:17.520]  我們一起讀李家書六章八節
[00:15:17.520 --> 00:15:18.680]  行公義
[00:15:18.680 --> 00:15:19.920]  好憐憫
[00:15:19.920 --> 00:15:21.560]  全謙卑的心
[00:15:21.560 --> 00:15:23.800]  與你的神同行
[00:15:23.800 --> 00:15:25.520]  所以不只是行公義
[00:15:25.520 --> 00:15:27.280]  亦不只是好憐憫
[00:15:27.280 --> 00:15:28.680]  而是神要我們
[00:15:28.680 --> 00:15:29.840]  好像祂一樣
[00:15:29.840 --> 00:15:31.000]  行公義
[00:15:31.000 --> 00:15:33.560]  同時亦有憐憫
[00:15:33.560 --> 00:15:35.800]  但有個基礎就是
[00:15:35.800 --> 00:15:37.720]  我們需要有個謙卑的心
[00:15:37.720 --> 00:15:39.760]  我們知道其實
[00:15:39.760 --> 00:15:43.120]  當我們在行公義的時候
[00:15:43.120 --> 00:15:44.000]  我們甚至要行憐憫
[00:15:44.000 --> 00:15:48.280]  我們要記得我們都是被憐憫的人
[00:15:48.280 --> 00:15:50.640]  以致我們不會常常站在道德高地
[00:15:50.640 --> 00:15:52.440]  或覺得自己是一個高地
[00:15:52.440 --> 00:15:54.480]  有人批評別人
[00:15:54.480 --> 00:15:56.040]  其實你想想
[00:15:56.040 --> 00:16:00.000]  我自己都是沒有什麼了不起的
[00:16:00.000 --> 00:16:02.240]  我們都是被人寬恕
[00:16:02.240 --> 00:16:03.400]  被神寬恕的
[00:16:03.400 --> 00:16:04.560]  其實我們都是得罪神
[00:16:04.560 --> 00:16:05.640]  得罪人的人
[00:16:05.640 --> 00:16:07.160]  為什麼我們要
[00:16:07.160 --> 00:16:08.440]  卻站在一個高位上
[00:16:08.440 --> 00:16:10.000]  經常去指責別人
[00:16:10.000 --> 00:16:10.720]  去批評別人
[00:16:10.720 --> 00:16:12.400]  去評論別人
[00:16:12.400 --> 00:16:15.040]  所以謙卑的心
[00:16:15.040 --> 00:16:15.880]  行公義
[00:16:15.880 --> 00:16:17.040]  好憐憫
[00:16:17.040 --> 00:16:21.520]  以致我們能夠與我們的神同行
[00:16:21.520 --> 00:16:24.600]  所以丁姐妹
[00:16:24.600 --> 00:16:25.760]  憐憫亦幫助我們
[00:16:25.760 --> 00:16:27.440]  不會那麼容易自已
[00:16:27.440 --> 00:16:28.400]  我們很多時候
[00:16:28.400 --> 00:16:29.320]  經常覺得自己好
[00:16:29.320 --> 00:16:30.160]  別人全錯了
