
[00:00:00.000 --> 00:00:07.000]  我們一起來讀《雅各書》第五章第七節到十二節,一起來
[00:02:32.000 --> 00:02:34.000]  那麼還有其他方面
[00:02:34.000 --> 00:02:37.000]  都是說到整個雅各蘇
[00:02:37.000 --> 00:02:41.000]  重要的這些內容都在這裡面的
[00:02:41.000 --> 00:02:44.000]  我們看到這一段聖經裡頭
[00:02:44.000 --> 00:02:46.000]  有一個特點
[00:02:46.000 --> 00:02:48.000]  就是有弟兄們
[00:02:48.000 --> 00:02:50.000]  你看第七節有個弟兄們
[00:02:50.000 --> 00:02:53.000]  第九節有個弟兄們
[00:02:53.000 --> 00:02:56.000]  然後第十節還有弟兄們
[00:02:56.000 --> 00:03:00.000]  到十二節再次提到我的弟兄們
[00:03:00.000 --> 00:03:06.000]  然後到後面
[00:03:06.000 --> 00:03:10.000]  到第十九節也提到我的弟兄們
[00:03:10.000 --> 00:03:13.000]  一共有五次提到弟兄們
[00:03:13.000 --> 00:03:18.000]  這口氣跟上一段有很大的不同
[00:03:18.000 --> 00:03:21.000]  這口氣就是一個很溫柔
[00:03:21.000 --> 00:03:25.000]  很安慰的這些口氣
[00:03:25.000 --> 00:03:31.000]  因為上一段雅各就責備那些驕傲的人
[00:03:31.000 --> 00:03:33.000]  責備那些有錢
[00:03:33.000 --> 00:03:35.000]  但是他不好好用的人
[00:03:35.000 --> 00:03:41.000]  還有一些欺壓別人的人
[00:03:41.000 --> 00:03:46.000]  雅各就要他們知道將來有審判的日子
[00:03:46.000 --> 00:03:49.000]  所以他們要悔改
[00:03:49.000 --> 00:03:55.000]  那這一段就是要對著被壓迫的人
[00:03:55.000 --> 00:03:58.000]  上段是責備壓迫人的人
[00:03:58.000 --> 00:04:03.000]  這一段是要安慰跟鼓勵受壓迫的人
[00:04:03.000 --> 00:04:05.000]  就說主快回來了
[00:04:05.000 --> 00:04:09.000]  我們要活在主再來的光中
[00:04:09.000 --> 00:04:14.000]  那麼這個情形之下就要有忍耐
[00:04:14.000 --> 00:04:17.000]  所以在這段短短的經文裡頭
[00:04:17.000 --> 00:04:19.000]  第七節到第十一節裡頭
[00:04:19.000 --> 00:04:22.000]  就有六次提到忍耐
[00:04:22.000 --> 00:04:26.000]  對於這個受苦有苦難
[00:04:26.000 --> 00:04:29.000]  對於這些在受壓迫的人
[00:04:29.000 --> 00:04:32.000]  這個忍耐是很重要的
[00:04:32.000 --> 00:04:35.000]  特別是這封書信
[00:04:35.000 --> 00:04:42.000]  雅各書信是寫給封散在各地的猶太人
[00:04:42.000 --> 00:04:44.000]  12個字牌的人
[00:04:44.000 --> 00:04:46.000]  那這個封散呢
[00:04:46.000 --> 00:04:50.000]  不是因為他們喜歡住在別的地方
[00:04:50.000 --> 00:04:55.000]  那是因為封散就是因為信仰受到逼迫了
[00:04:55.000 --> 00:05:00.000]  所以他們就被迫的被封散到世界各個地方去了
[00:05:00.000 --> 00:05:08.000]  所以這封書信是寫給被封散在各地的猶太人的信徒說的
[00:05:08.000 --> 00:05:10.000]  那麼接著這封信
[00:05:10.000 --> 00:05:12.000]  他們會得到很大的安慰
[00:05:12.000 --> 00:05:14.000]  得到鼓勵
[00:05:14.000 --> 00:05:16.000]  也會產生一個忍耐
[00:05:16.000 --> 00:05:19.000]  那麼這個地方說要忍耐
[00:05:19.000 --> 00:05:21.000]  因為主快回來了
[00:05:21.000 --> 00:05:28.000]  忍耐不是我們應該是怎樣的需要忍耐
[00:05:28.000 --> 00:05:32.000]  忍耐更看到是主快回來了
[00:05:32.000 --> 00:05:39.000]  在第七節裡頭說你們要忍耐知道主來
[00:05:39.000 --> 00:05:41.000]  就是講到呢
[00:05:41.000 --> 00:05:44.000]  忍耐是基督徒呢
[00:05:44.000 --> 00:05:46.000]  一個高貴的品德
[00:05:46.000 --> 00:05:51.000]  這個是跟不信的人有很大的不同
[00:05:51.000 --> 00:05:56.000]  也是說到忍耐是聖靈所結的果子
[00:05:56.000 --> 00:05:58.000]  那麼忍耐的榜樣是誰呢
[00:05:58.000 --> 00:06:00.000]  就是基督
[00:06:00.000 --> 00:06:05.000]  以基督的忍耐作為我們的榜樣
[00:06:05.000 --> 00:06:09.000]  那這裡忘了所說到呢
[00:06:09.000 --> 00:06:12.000]  忍耐的兩方面的內容
[00:06:12.000 --> 00:06:15.000]  這一段裡頭有六次的忍耐
[00:06:15.000 --> 00:06:17.000]  記得六次的忍耐
[00:06:17.000 --> 00:06:18.000]  這忍耐裡頭呢
[00:06:18.000 --> 00:06:22.000]  包含有兩方面的內容
[00:06:22.000 --> 00:06:25.000]  第一個內容呢
[00:06:25.000 --> 00:06:28.000]  就是恆忍
[00:06:28.000 --> 00:06:34.000]  忍耐的意思就是說你要長久忍耐
[00:06:34.000 --> 00:06:38.000]  在哥林多前書第十三章就提到
[00:06:38.000 --> 00:06:39.000]  愛是什麼呢
[00:06:39.000 --> 00:06:41.000]  愛是恆久忍耐
[00:06:41.000 --> 00:06:45.000]  這個地方的愛這個忍耐呢
[00:06:45.000 --> 00:06:46.000]  就有一個意思呢
[00:06:46.000 --> 00:06:48.000]  就長期的忍耐
[00:06:48.000 --> 00:06:53.000]  就長期的能夠有耐心的來忍受
[00:06:53.000 --> 00:06:56.000]  這些不合理的
[00:06:56.000 --> 00:06:58.000]  或者你不能承受的事情
[00:06:58.000 --> 00:07:01.000]  這有個持久性
[00:07:01.000 --> 00:07:03.000]  忍耐不是一個短命的
[00:07:03.000 --> 00:07:05.000]  忍耐呢是一個長命的
[00:07:05.000 --> 00:07:07.000]  是一個長久的
[00:07:07.000 --> 00:07:10.000]  有的事情可能一天兩天
[00:07:10.000 --> 00:07:12.000]  一個月兩個月就過去了
[00:07:12.000 --> 00:07:14.000]  但是有些事情呢
[00:07:14.000 --> 00:07:16.000]  可能一年兩年都過不去
[00:07:16.000 --> 00:07:19.000]  可能十年八年還過不去
[00:07:19.000 --> 00:07:21.000]  那就需要長期的忍耐
[00:07:21.000 --> 00:07:24.000]  這個忍耐就是叫做恆忍
[00:07:24.000 --> 00:07:26.000]  要恆忍
[00:07:26.000 --> 00:07:28.000]  要有恆久的忍耐
[00:07:28.000 --> 00:07:31.000]  那麼我們上次也讀過
[00:07:31.000 --> 00:07:33.000]  這個蔡淑娟姊妹的
[00:07:33.000 --> 00:07:36.000]  她的見證
[00:07:36.000 --> 00:07:38.000]  她得了一種病就是
[00:07:38.000 --> 00:07:39.000]  她不能夠
[00:07:39.000 --> 00:07:42.000]  看見眼睛不能看到光
[00:07:42.000 --> 00:07:45.000]  所以她要生活在一個黑房間裡頭
[00:07:45.000 --> 00:07:47.000]  要拉起黑的窗簾
[00:07:47.000 --> 00:07:49.000]  不能讓光進來
[00:07:49.000 --> 00:07:50.000]  一光進來的話
[00:07:50.000 --> 00:07:52.000]  她就受不了
[00:07:52.000 --> 00:07:54.000]  那麼按照人看
[00:07:54.000 --> 00:07:56.000]  這是一個很難受的
[00:07:56.000 --> 00:07:58.000]  這樣的生活
[00:07:58.000 --> 00:08:02.000]  但是她卻是在幾十年中間
[00:08:02.000 --> 00:08:04.000]  就是活在暗室裡頭
[00:08:04.000 --> 00:08:07.000]  但是她還是很喜樂
[00:08:07.000 --> 00:08:09.000]  還是很依靠神
[00:08:09.000 --> 00:08:12.000]  很多的弟兄姊妹去看她
[00:08:12.000 --> 00:08:13.000]  去安慰她
[00:08:13.000 --> 00:08:16.000]  結果反而受到她的安慰
[00:08:16.000 --> 00:08:18.000]  更受到她的鼓勵
[00:08:18.000 --> 00:08:21.000]  這就是一個恆久忍耐
[00:08:21.000 --> 00:08:23.000]  那麼另外一個內容
[00:08:23.000 --> 00:08:26.000]  就是一個堅忍
[00:08:26.000 --> 00:08:28.000]  堅忍
[00:08:28.000 --> 00:08:33.000]  就是能夠堅持的忍耐
[00:08:33.000 --> 00:08:34.000]  這意思就是
[00:08:34.000 --> 00:08:37.000]  她能夠在一個重擔
[00:08:37.000 --> 00:08:39.000]  在一個壓力之下
[00:08:39.000 --> 00:08:41.000]  還能夠堅持住
[00:08:41.000 --> 00:08:43.000]  能夠堅持住
[00:08:43.000 --> 00:08:45.000]  你看到有一些工人
[00:08:45.000 --> 00:08:48.000]  他們是在高溫作業
[00:08:48.000 --> 00:08:49.000]  我們一熱的話
[00:08:49.000 --> 00:08:51.000]  我們就受不了了
[00:08:51.000 --> 00:08:53.000]  就巴不得離開
[00:08:53.000 --> 00:08:55.000]  可是有些高溫的作業的話
[00:08:55.000 --> 00:08:57.000]  可能在周圍的環境
[00:08:57.000 --> 00:08:59.000]  就四十度四十五度
[00:08:59.000 --> 00:09:02.000]  她還要堅持在那邊工作
[00:09:02.000 --> 00:09:05.000]  她能夠抗住高溫
[00:09:05.000 --> 00:09:08.000]  那麼有一些工人
[00:09:08.000 --> 00:09:13.000]  可能他們要承受很大的重量
[00:09:13.000 --> 00:09:15.000]  可能要背很多重量
[00:09:15.000 --> 00:09:16.000]  有些農民的話
[00:09:16.000 --> 00:09:18.000]  在過去沒有車子
[00:09:18.000 --> 00:09:20.000]  他們就要挑
[00:09:20.000 --> 00:09:22.000]  用這個肩膀挑
[00:09:22.000 --> 00:09:23.000]  挑一二百斤
[00:09:23.000 --> 00:09:25.000]  還得走很多路
[00:09:25.000 --> 00:09:26.000]  這是什麼
[00:09:26.000 --> 00:09:27.000]  在重擔之下
[00:09:27.000 --> 00:09:29.000]  仍然能夠站住
[00:09:29.000 --> 00:09:31.000]  這就是一個堅忍
[00:09:31.000 --> 00:09:34.000]  堅定的持堅定的忍耐
[00:09:34.000 --> 00:09:36.000]  所以這忍耐有兩方面的內容
[00:09:36.000 --> 00:09:39.000]  一方面就是一個時間性
[00:09:39.000 --> 00:09:41.000]  長期的忍耐
[00:09:41.000 --> 00:09:43.000]  神給我們的
[00:09:43.000 --> 00:09:45.000]  給我們需要我們忍耐的
[00:09:45.000 --> 00:09:48.000]  有的時候需要很短就行了
[00:09:48.000 --> 00:09:51.000]  有的時候也需要很長一段時間
[00:09:51.000 --> 00:09:53.000]  但是無論如何
[00:09:53.000 --> 00:09:55.000]  你能夠在長時間忍耐
[00:09:55.000 --> 00:09:57.000]  這就是神所要的
[00:09:57.000 --> 00:10:00.000]  那麼神也會讓我們遇到重擔
[00:10:00.000 --> 00:10:01.000]  我們有家庭的重擔
[00:10:01.000 --> 00:10:03.000]  有工作的重擔
[00:10:03.000 --> 00:10:05.000]  有我們健康的重擔
[00:10:05.000 --> 00:10:06.000]  但是我們在重擔底下
[00:10:06.000 --> 00:10:09.000]  我們仍然能夠信靠神
[00:10:09.000 --> 00:10:11.000]  心裡頭仍然有平安
[00:10:11.000 --> 00:10:14.000]  那這就是一個堅忍
[00:10:14.000 --> 00:10:18.000]  所以忍耐是很寶貴的
[00:10:18.000 --> 00:10:20.000]  不是像世界人說的
[00:10:20.000 --> 00:10:21.000]  我沒有辦法
[00:10:21.000 --> 00:10:23.000]  那我只好忍耐了
[00:10:23.000 --> 00:10:25.000]  它並不是這樣的
[00:10:25.000 --> 00:10:27.000]  所以忍耐並不是一個消極的東西
[00:10:27.000 --> 00:10:31.000]  乃是一個積極的東西
[00:10:31.000 --> 00:10:33.000]  那麼為什麼忍耐呢
[00:10:33.000 --> 00:10:35.000]  在什麼情況忍耐呢
[00:10:35.000 --> 00:10:40.000]  要忍耐等候主來
[00:10:40.000 --> 00:10:44.000]  因為這個精途
[00:10:44.000 --> 00:10:47.000]  當受到不合理的對待的時候
[00:10:47.000 --> 00:10:49.000]  要忍耐
[00:10:49.000 --> 00:10:51.000]  不要報復
[00:10:51.000 --> 00:10:53.000]  羅馬書也提醒我們
[00:10:53.000 --> 00:10:55.000]  我們不要以惡神惡
[00:10:55.000 --> 00:10:58.000]  反而要以善神惡
[00:10:58.000 --> 00:11:02.000]  要為逼迫你的人禱告
[00:11:02.000 --> 00:11:03.000]  為他們祝福
[00:11:03.000 --> 00:11:05.000]  這看起來就是
[00:11:05.000 --> 00:11:08.000]  跟世界上一般的人概念不一樣
[00:11:08.000 --> 00:11:10.000]  那如果你欺負我的話
[00:11:10.000 --> 00:11:12.000]  我沒有辦法對付你
[00:11:12.000 --> 00:11:14.000]  我裡頭恨你恨的不得了
[00:11:14.000 --> 00:11:18.000]  巴不得你遇到什麼不好的事情
[00:11:18.000 --> 00:11:20.000]  但是不是的
[00:11:20.000 --> 00:11:22.000]  聖經告訴我們
[00:11:22.000 --> 00:11:25.000]  當你受到不合理對待的時候
[00:11:25.000 --> 00:11:29.000]  你要不是以惡來對付他
[00:11:29.000 --> 00:11:32.000]  乃是以善來生惡
[00:11:32.000 --> 00:11:34.000]  他這樣說呢
[00:11:34.000 --> 00:11:37.000]  你才是天父的兒女
[00:11:37.000 --> 00:11:40.000]  因為你是天父的兒女
[00:11:40.000 --> 00:11:41.000]  那天父怎麼樣呢
[00:11:41.000 --> 00:11:44.000]  天父對待反對他的人
[00:11:44.000 --> 00:11:46.000]  他還是愛他們
[00:11:46.000 --> 00:11:48.000]  還是要他們悔改
[00:11:48.000 --> 00:11:53.000]  還是要他們能夠從錯誤裡頭出來
[00:11:53.000 --> 00:11:55.000]  那麼你作為兒女呢
[00:11:55.000 --> 00:11:57.000]  你要向你的父親
[00:11:57.000 --> 00:11:58.000]  所以主耶穌說
[00:11:58.000 --> 00:12:02.000]  你們要完全像天父完全一樣
[00:12:02.000 --> 00:12:05.000]  就是你要像天父那樣的
[00:12:05.000 --> 00:12:09.000]  也能夠來為逼迫你的人
[00:12:09.000 --> 00:12:11.000]  來為他們禱告
[00:12:11.000 --> 00:12:14.000]  那麼這個就是說呢
[00:12:14.000 --> 00:12:17.000]  就是也不是說
[00:12:17.000 --> 00:12:19.000]  別人逼迫你
[00:12:19.000 --> 00:12:21.000]  有人不合理對待你
[00:12:21.000 --> 00:12:24.000]  你就不要去申訴
[00:12:24.000 --> 00:12:26.000]  或者你就不要去
[00:12:26.000 --> 00:12:28.000]  做什麼不對的地方
[00:12:28.000 --> 00:12:30.000]  也不是這樣
[00:12:30.000 --> 00:12:33.000]  也允許在必要的時候
[00:12:33.000 --> 00:12:36.000]  你可以指出對方的錯誤
[00:12:36.000 --> 00:12:38.000]  我們在聖經裡頭看到
[00:12:38.000 --> 00:12:40.000]  使徒行傳裡頭
[00:12:40.000 --> 00:12:42.000]  當保羅跟希臘
[00:12:42.000 --> 00:12:44.000]  他們被叫菲律賓
[00:12:44.000 --> 00:12:46.000]  然後被關在監裡頭
[00:12:46.000 --> 00:12:49.000]  被無緣無故就打了他們
[00:12:49.000 --> 00:12:52.000]  再把他們關在監裡頭
[00:12:52.000 --> 00:12:55.000]  到後來才發現這個不應該
[00:12:55.000 --> 00:12:59.000]  因為他們沒有做錯什麼事情
[00:12:59.000 --> 00:13:01.000]  而且他們也是羅馬的公民
[00:13:01.000 --> 00:13:04.000]  你不能夠不調查
[00:13:04.000 --> 00:13:07.000]  不看到他們有什麼錯的地方
[00:13:07.000 --> 00:13:08.000]  就把他們關起來
[00:13:08.000 --> 00:13:12.000]  最後這個關長就要把他放掉
[00:13:12.000 --> 00:13:14.000]  那照我們一般人來說
[00:13:14.000 --> 00:13:15.000]  你忍耐
[00:13:15.000 --> 00:13:16.000]  人家把你放了很好
[00:13:16.000 --> 00:13:17.000]  你就不要說話了
[00:13:17.000 --> 00:13:19.000]  你快點走吧
[00:13:19.000 --> 00:13:20.000]  保羅卻說
[00:13:20.000 --> 00:13:22.000]  你們這樣做是不對的
[00:13:22.000 --> 00:13:23.000]  為什麼這樣做呢
[00:13:23.000 --> 00:13:24.000]  不對的
[00:13:24.000 --> 00:13:26.000]  保羅不是單單為了自己
[00:13:26.000 --> 00:13:28.000]  而是指出他們的錯誤
[00:13:28.000 --> 00:13:31.000]  免得以後他們繼續的
[00:13:31.000 --> 00:13:33.000]  這樣來對待基督徒
[00:13:33.000 --> 00:13:37.000]  所以他可以指出對方的錯誤
[00:13:37.000 --> 00:13:42.000]  但他在沒有機會以前
[00:13:42.000 --> 00:13:45.000]  他是忍耐的
[00:13:45.000 --> 00:13:51.000]  那麼為什麼要忍耐等候阻攔呢
[00:13:51.000 --> 00:13:53.000]  因為這樣的忍耐的話
[00:13:53.000 --> 00:13:56.000]  可以叫我們產生一個恆忍
[00:13:56.000 --> 00:14:00.000]  跟堅忍這樣的一個機會
[00:14:00.000 --> 00:14:04.000]  因為我們忍耐不是天生就有的
[00:14:04.000 --> 00:14:06.000]  忍耐是需要學習的
[00:14:06.000 --> 00:14:10.000]  就是在環境中間來學習
[00:14:10.000 --> 00:14:12.000]  當你遇到苦難
[00:14:12.000 --> 00:14:14.000]  遇到意料不到的事情的時候
[00:14:14.000 --> 00:14:17.000]  這個時候你才能學習忍耐
[00:14:17.000 --> 00:14:20.000]  如果你是一帆風順很順利的話
[00:14:20.000 --> 00:14:22.000]  什麼事情都好
[00:14:22.000 --> 00:14:24.000]  做什麼事情都能成功
[00:14:24.000 --> 00:14:26.000]  不會受到挫折
[00:14:26.000 --> 00:14:28.000]  不會受到困難
[00:14:28.000 --> 00:14:30.000]  你不需要學習忍耐
[00:14:30.000 --> 00:14:35.000]  忍耐往往是在環境中間來學習的
[00:14:35.000 --> 00:14:39.000]  那麼你逐漸逐漸的學會忍耐的
[00:14:39.000 --> 00:14:43.000]  就是苦難叫我們生忍耐
[00:14:43.000 --> 00:14:46.000]  叫我們學習忍耐
[00:14:46.000 --> 00:14:47.000]  那麼這樣的話呢
[00:14:47.000 --> 00:14:50.000]  你不但不要消極的
[00:14:50.000 --> 00:14:52.000]  只是消極的人
[00:14:52.000 --> 00:14:55.000]  還告訴我們要行善
[00:14:55.000 --> 00:14:58.000]  行善不可回心
[00:14:58.000 --> 00:15:01.000]  你還繼續做你應該做的
[00:15:01.000 --> 00:15:03.000]  你在工作中間
[00:15:03.000 --> 00:15:06.000]  人家因為是基督徒迫害你
[00:15:06.000 --> 00:15:08.000]  但是你還要工作
[00:15:08.000 --> 00:15:10.000]  你還是要好好的工作
[00:15:10.000 --> 00:15:14.000]  還是要盡你的力量來把工作做好
[00:15:14.000 --> 00:15:16.000]  行善不可回心
[00:15:16.000 --> 00:15:20.000]  因為你還繼續做你該做的
[00:15:20.000 --> 00:15:23.000]  到的時候必有收成
[00:15:23.000 --> 00:15:26.000]  因為你不是為了自己做
[00:15:26.000 --> 00:15:28.000]  也不是為了別人做
[00:15:28.000 --> 00:15:30.000]  你還是為了神做的
[00:15:30.000 --> 00:15:33.000]  所以行善不可回心
[00:15:33.000 --> 00:15:35.000]  所以在忍耐中間
[00:15:35.000 --> 00:15:37.000]  在環境中間
[00:15:37.000 --> 00:15:38.000]  你學習了忍耐
[00:15:38.000 --> 00:15:42.000]  那麼你還是按照基督徒
[00:15:42.000 --> 00:15:43.000]  按照神所要的
[00:15:43.000 --> 00:15:45.000]  你能夠做你應該做的
[00:15:45.000 --> 00:15:47.000]  你能夠做你應該做的事情
[00:15:47.000 --> 00:15:52.000]  這個就是要忍耐等到主再來
[00:15:52.000 --> 00:15:55.000]  在這段信物裡頭
[00:15:55.000 --> 00:16:00.000]  提到有三個忍耐的例子
[00:16:00.000 --> 00:16:04.000]  第一個是農夫的忍耐
[00:16:04.000 --> 00:16:08.000]  他說看那農夫忍耐等候
[00:16:08.000 --> 00:16:13.000]  先一個例子就是農夫
[00:16:13.000 --> 00:16:15.000]  農夫忍耐什麼呢
[00:16:15.000 --> 00:16:20.000]  忍耐等候秋雨春雨
[00:16:20.000 --> 00:16:23.000]  直到地裡出採寶回的果實
[00:16:23.000 --> 00:16:27.000]  這是農夫的忍耐
[00:16:27.000 --> 00:16:34.000]  這個忍耐就是要等候秋雨春雨
[00:16:34.000 --> 00:16:38.000]  秋雨春雨也可以說是早的雨
[00:16:38.000 --> 00:16:41.000]  早雨跟晚的雨
[00:16:41.000 --> 00:16:43.000]  在以色列這個地方
[00:16:43.000 --> 00:16:45.000]  他們有兩個雨季
[00:16:45.000 --> 00:16:50.000]  一個雨季就是在這個農歷
[00:16:50.000 --> 00:16:55.000]  在陽曆大概十月到十一月的時候
[00:16:55.000 --> 00:16:58.000]  那麼這個時候叫做秋雨
[00:16:58.000 --> 00:17:01.000]  就是也可以說早雨
[00:17:01.000 --> 00:17:05.000]  就是對這個種莊稼的季節來說的
[00:17:05.000 --> 00:17:07.000]  對一個種莊稼的季節
[00:17:07.000 --> 00:17:09.000]  需要有早雨就是秋雨
[00:17:09.000 --> 00:17:15.000]  就是在糧食播種以後
[00:17:15.000 --> 00:17:18.000]  或者播種的這個時候有雨水
[00:17:18.000 --> 00:17:22.000]  如果一個地你種子殺下去以後
[00:17:22.000 --> 00:17:23.000]  老是乾旱
[00:17:23.000 --> 00:17:26.000]  那麼種子就不能夠發芽
[00:17:26.000 --> 00:17:27.000]  不能生長
[00:17:27.000 --> 00:17:29.000]  所以需要有秋雨
[00:17:29.000 --> 00:17:32.000]  讓這個種子能夠生長
[00:17:32.000 --> 00:17:35.000]  那麼等到快要收割以前
[00:17:35.000 --> 00:17:37.000]  就需要有春雨
[00:17:37.000 --> 00:17:43.000]  春雨是在春天三月到四月的時間
[00:17:43.000 --> 00:17:49.000]  如果你在這個麥子快要成熟
[00:17:49.000 --> 00:17:51.000]  正在灌漿的時候
[00:17:51.000 --> 00:17:53.000]  如果沒有雨水很乾旱
[00:17:53.000 --> 00:17:56.000]  那麼它就這個種子就長出來
[00:17:56.000 --> 00:17:57.000]  這個麥子都是癟的
[00:17:57.000 --> 00:17:59.000]  裡面沒有沒什麼東西
[00:17:59.000 --> 00:18:01.000]  那就收成就很差了
[00:18:01.000 --> 00:18:04.000]  所以需要有春雨
[00:18:04.000 --> 00:18:06.000]  所以在以色列
[00:18:06.000 --> 00:18:09.000]  這些農民他們就要學習忍耐
[00:18:09.000 --> 00:18:13.000]  等候秋雨等候春雨
[00:18:13.000 --> 00:18:16.000]  在播種的時候
[00:18:16.000 --> 00:18:19.000]  雖然還沒看到雨水下來
[00:18:19.000 --> 00:18:22.000]  他們還是要把種子給種下去
[00:18:22.000 --> 00:18:23.000]  他們要有信心
[00:18:23.000 --> 00:18:25.000]  他們要忍耐
[00:18:25.000 --> 00:18:28.000]  撒下種子不是馬上就下雨
[00:18:28.000 --> 00:18:29.000]  可能過幾天
[00:18:29.000 --> 00:18:31.000]  可能過一個星期才下雨
[00:18:31.000 --> 00:18:34.000]  那麼這個時候就要忍耐
[00:18:34.000 --> 00:18:36.000]  那麼也一樣的
[00:18:36.000 --> 00:18:39.000]  種子長得差不多了
[00:18:39.000 --> 00:18:41.000]  很需要雨水
[00:18:41.000 --> 00:18:43.000]  他們也要忍耐
[00:18:43.000 --> 00:18:49.000]  也有信心知道會有雨會降下來
[00:18:49.000 --> 00:18:51.000]  所以這個就是在
[00:18:51.000 --> 00:18:59.000]  他們要忍耐等候秋雨春雨
[00:18:59.000 --> 00:19:02.000]  就是還沒有看到雨水
[00:19:02.000 --> 00:19:04.000]  他們已經把種子撒下去
[00:19:04.000 --> 00:19:06.000]  沒有看到雨水
[00:19:06.000 --> 00:19:11.000]  已經期望莊稼要收成要雙割了
[00:19:11.000 --> 00:19:14.000]  在這個地方
[00:19:14.000 --> 00:19:18.000]  為什麼他們農夫有這個能耐呢
[00:19:18.000 --> 00:19:22.000]  這就是跟他們在埃及地的時候
[00:19:22.000 --> 00:19:26.000]  在埃及的時候不一樣
[00:19:26.000 --> 00:19:33.000]  在生命紀裡頭十一章
[00:19:33.000 --> 00:19:36.000]  在生命紀十一章的話就提到
[00:19:36.000 --> 00:19:41.000]  神摩西接著神的旨意
[00:19:41.000 --> 00:19:45.000]  跟這個以色列人猶太人說的話
[00:19:45.000 --> 00:19:50.000]  因為這個時候他們在曠野漂流了四十年
[00:19:50.000 --> 00:19:51.000]  快要滿了
[00:19:51.000 --> 00:19:54.000]  他們快要進到迦南地了
[00:19:54.000 --> 00:19:59.000]  所以神接著摩西特別吩咐他們
[00:19:59.000 --> 00:20:02.000]  在生命紀的第十一章
[00:20:02.000 --> 00:20:04.000]  我念給弟兄姐們聽
[00:20:04.000 --> 00:20:09.000]  第十節說你要進去德州維也納地
[00:20:09.000 --> 00:20:11.000]  就指的是迦南地
[00:20:11.000 --> 00:20:15.000]  本不像你出來的埃及地
[00:20:15.000 --> 00:20:16.000]  他說你的埃及地
[00:20:16.000 --> 00:20:20.000]  你在那裡撒種用腳澆灌
[00:20:20.000 --> 00:20:22.000]  像澆灌菜園一樣
[00:20:22.000 --> 00:20:25.000]  這地方說到在埃及的時候
[00:20:25.000 --> 00:20:29.000]  你種莊稼跟你到以色列地
[00:20:29.000 --> 00:20:32.000]  迦南地種莊稼是不一樣的
[00:20:32.000 --> 00:20:34.000]  他說不一樣的
[00:20:34.000 --> 00:20:37.000]  在埃及的時候你在那邊撒種
[00:20:37.000 --> 00:20:40.000]  那麼你就用腳澆灌
