
[00:00:00.000 --> 00:00:02.400]  我頂姐妹早晨
[00:01:46.400 --> 00:01:48.380]  尼稀米和以色列民
[00:01:48.380 --> 00:01:51.000]  在那個時候終於可以什麼?
[00:01:51.000 --> 00:01:53.280]  鹹魚翻山了
[00:01:53.280 --> 00:01:56.240]  終於有救了、有希望了
[00:01:56.240 --> 00:01:59.920]  哇!終於不是這次鹹魚翻山
[00:01:59.920 --> 00:02:03.320]  哇!接著發生了什麼事呢?
[00:02:03.320 --> 00:02:04.280]  大英姊妹
[00:02:04.280 --> 00:02:07.460]  給你一條常識題想一想
[00:02:07.460 --> 00:02:13.100]  你知不知道為什麼鹹魚不能夠翻山呢?
[00:02:13.100 --> 00:02:14.340]  (笑)
[00:02:14.340 --> 00:02:16.400]  為什麼鹹魚...現在翻山了
[00:02:16.400 --> 00:02:18.940]  為什麼鹹魚不能夠翻山呢?
[00:02:18.940 --> 00:02:21.940]  當你將鹹魚煎的時候
[00:02:21.940 --> 00:02:24.680]  越煎越香、煎得很香
[00:02:24.680 --> 00:02:26.220]  當你一翻的時候
[00:02:26.220 --> 00:02:27.940]  翻到哪裡都翻不到
[00:02:27.940 --> 00:02:31.220]  為什麼呢?
[00:02:31.220 --> 00:02:33.580]  沒有理由不知道的在座的婦女們
[00:02:33.580 --> 00:02:34.380]  (笑)
[00:02:34.380 --> 00:02:36.320]  這是一個常識題而已
[00:02:36.320 --> 00:02:36.860]  為什麼呢?
[00:02:36.860 --> 00:02:38.460]  因為...
[00:02:38.460 --> 00:02:39.860]  因為你...
[00:02:39.860 --> 00:02:40.360]  (笑)
[00:02:40.360 --> 00:02:41.120]  怎麼了?
[00:02:41.120 --> 00:02:43.060]  為什麼會黏鍋呢?
[00:02:43.060 --> 00:02:44.900]  因為你沒有下油
[00:02:44.900 --> 00:02:46.500]  你看看這個答案
[00:02:46.500 --> 00:02:48.740]  所以為什麼鹹魚不能夠翻山呢?
[00:02:48.740 --> 00:02:50.600]  就是因為你沒有下油
[00:02:50.600 --> 00:02:53.100]  導致鹹魚黏鍋
[00:02:53.100 --> 00:02:56.100]  所以怎麼翻山呢?
[00:02:56.100 --> 00:02:58.940]  離稀米都是一樣的
[00:02:58.940 --> 00:02:59.780]  我想說
[00:02:59.780 --> 00:03:01.780]  在這個熱鍋上面
[00:03:01.780 --> 00:03:05.580]  是一個難以翻山的景地裡面
[00:03:05.580 --> 00:03:08.020]  我們一起看看當時的背景
[00:03:08.020 --> 00:03:09.160]  第二章
[00:03:09.160 --> 00:03:11.160]  二章十節是這樣說的
[00:03:11.160 --> 00:03:13.160]  它說「和倫人參巴拉」
[00:03:13.160 --> 00:03:14.960]  以及作神僕的阿滿人
[00:03:14.960 --> 00:03:16.300]  叫做「多比亞」
[00:03:16.300 --> 00:03:18.460]  他們聽見有人來
[00:03:18.460 --> 00:03:20.660]  為以色列人爭取利益
[00:03:20.660 --> 00:03:21.660]  於是他們做了什麼?
[00:03:21.660 --> 00:03:22.560]  很生氣
[00:03:22.560 --> 00:03:24.340]  很老老
[00:03:24.340 --> 00:03:25.700]  接著到了十節
[00:03:25.700 --> 00:03:27.000]  「和倫人參巴拉」
[00:03:27.000 --> 00:03:28.340]  還有這個阿滿人
[00:03:28.340 --> 00:03:29.000]  「多比亞」
[00:03:29.000 --> 00:03:30.140]  再加上一個
[00:03:30.140 --> 00:03:31.380]  叫做阿拉伯人
[00:03:31.380 --> 00:03:33.480]  叫做「基善聽見」
[00:03:33.480 --> 00:03:35.340]  於是就恥笑我們了
[00:03:35.340 --> 00:03:35.980]  藐視
[00:03:35.980 --> 00:03:36.820]  我們就說
[00:03:36.820 --> 00:03:38.520]  你們所做的...
[00:03:38.520 --> 00:03:40.460]  你們所做的這些事
[00:03:40.460 --> 00:03:41.260]  是什麼呢?
[00:03:41.260 --> 00:03:43.060]  你們在搞什麼呢?
[00:03:43.060 --> 00:03:45.480]  你們是不是在背叛王啊?
[00:03:45.480 --> 00:03:47.500]  接著四章七節就這樣說
[00:03:47.500 --> 00:03:48.700]  有「參巴拉」
[00:03:48.700 --> 00:03:50.000]  有「多比亞」
[00:03:50.000 --> 00:03:51.100]  「阿拉伯人」
[00:03:51.100 --> 00:03:52.460]  再加上阿滿人
[00:03:52.460 --> 00:03:53.560]  「阿薩達人」
[00:03:53.560 --> 00:03:55.260]  聽見耶路撒冷城牆
[00:03:55.260 --> 00:03:56.800]  正在修造的時候
[00:03:56.800 --> 00:03:58.800]  破裂的地方開始進行修補
[00:03:58.800 --> 00:04:00.100]  於是做什麼?
[00:04:00.100 --> 00:04:01.100]  很生氣
[00:04:01.100 --> 00:04:03.800]  就非常憤怒了
[00:04:03.800 --> 00:04:05.340]  當時尼希米
[00:04:05.340 --> 00:04:07.640]  受著一個很大的攻擊
[00:04:07.640 --> 00:04:09.420]  以及反對
[00:04:09.420 --> 00:04:11.080]  當那幫仇敵
[00:04:11.080 --> 00:04:14.460]  聽見耶路撒冷要重建的時候
[00:04:14.460 --> 00:04:16.660]  那幫人非常生氣
[00:04:16.660 --> 00:04:19.080]  當那幫人聽見的時候
[00:04:19.080 --> 00:04:20.120]  去恥笑
[00:04:20.120 --> 00:04:21.920]  尼希米在這裡搞什麼呢?
[00:04:21.920 --> 00:04:24.360]  藐視他們所做的一切
[00:04:24.360 --> 00:04:25.400]  聽見
[00:04:25.400 --> 00:04:27.000]  以及憤怒的敵人
[00:04:27.000 --> 00:04:28.840]  是越來越多的
[00:04:28.840 --> 00:04:30.260]  由這裡第十節
[00:04:30.260 --> 00:04:32.500]  只有兩個人而已
[00:04:32.500 --> 00:04:33.340]  「參巴拉」
[00:04:33.340 --> 00:04:34.640]  以及「多比亞」
[00:04:34.640 --> 00:04:36.600]  一到十九節的時候
[00:04:36.600 --> 00:04:38.080]  再加上一個人
[00:04:38.080 --> 00:04:39.480]  就是「基善」
[00:04:39.480 --> 00:04:40.580]  到了剛才讀的
[00:04:40.580 --> 00:04:41.720]  四章七節的時候
[00:04:41.720 --> 00:04:44.040]  變成五幫人了
[00:04:44.040 --> 00:04:46.720]  反對的人越來越多
[00:04:46.720 --> 00:04:48.680]  外來的攻擊勢力
[00:04:48.680 --> 00:04:50.860]  是四方八面而來的
[00:04:50.860 --> 00:04:51.760]  你想想
[00:04:51.760 --> 00:04:53.700]  尼希米當時的場景
[00:04:53.700 --> 00:04:57.060]  根本是四面楚歌
[00:04:57.060 --> 00:04:58.600]  當然我們知道
[00:04:58.600 --> 00:05:01.400]  背後有一個最重要的目的
[00:05:01.400 --> 00:05:04.540]  就是要迫使尼希米重建
[00:05:04.540 --> 00:05:07.200]  你停工了
[00:05:07.200 --> 00:05:10.040]  故意要破壞神的計劃
[00:05:10.040 --> 00:05:12.280]  破壞神的善工
[00:05:12.280 --> 00:05:13.680]  所以頂只有一句金句
[00:05:13.680 --> 00:05:15.280]  你都會背的
[00:05:15.280 --> 00:05:16.640]  就是「盜賊來」
[00:05:16.640 --> 00:05:18.120]  然後做什麼呢?
[00:05:18.120 --> 00:05:19.440]  無非要做什麼?
[00:05:19.440 --> 00:05:22.860]  偷竊、殺害、毀壞
[00:05:22.860 --> 00:05:26.420]  所以究竟黑暗的勢力
[00:05:26.420 --> 00:05:30.160]  是怎樣攻擊人的呢?
[00:05:30.160 --> 00:05:33.160]  怎樣很有策略地
[00:05:33.160 --> 00:05:36.560]  去破壞神的計劃呢?
[00:05:36.560 --> 00:05:37.900]  黑暗勢力
[00:05:37.900 --> 00:05:40.040]  怎樣去攻擊一個人?
[00:05:40.040 --> 00:05:42.400]  怎樣很有策略地
[00:05:42.400 --> 00:05:44.580]  去破壞神的計劃?
[00:05:44.580 --> 00:05:46.580]  一個屬靈的計劃
[00:05:46.580 --> 00:05:49.180]  我們今天在尼希米記裏面
[00:05:49.180 --> 00:05:51.640]  稍後有幾章的經文
[00:05:51.640 --> 00:05:53.540]  我們就在經文裏面
[00:05:53.540 --> 00:05:56.020]  一起來辨別
[00:05:56.020 --> 00:05:58.520]  四章一至四節
[00:05:58.520 --> 00:05:59.620]  我們一起看
[00:05:59.620 --> 00:06:01.080]  剛才我們讀的經文
[00:06:01.080 --> 00:06:04.420]  他說「參巴拉聽見我們建造城牆發怒」
[00:06:04.420 --> 00:06:05.960]  「非常怒恨」
[00:06:05.960 --> 00:06:08.220]  「恥笑猶他人」
[00:06:08.220 --> 00:06:10.300]  「他對他的弟兄」
[00:06:10.300 --> 00:06:13.460]  「和撒瑪利亞的軍兵」
[00:06:13.460 --> 00:06:14.640]  說什麼呢?
[00:06:14.640 --> 00:06:17.140]  你們這些軟弱的猶他人
[00:06:17.140 --> 00:06:18.900]  你們在幹什麼呢?
[00:06:18.900 --> 00:06:20.400]  你們為自己重建嗎?
[00:06:20.400 --> 00:06:21.480]  要限制嗎?
[00:06:21.480 --> 00:06:23.080]  要一天員工嗎?
[00:06:23.080 --> 00:06:25.340]  要使土堆裏
[00:06:25.340 --> 00:06:29.120]  火燒過的石頭再熔嗎?
[00:06:29.120 --> 00:06:31.120]  只是這兩節
[00:06:31.120 --> 00:06:32.220]  那惡者
[00:06:32.220 --> 00:06:34.760]  利用人的嘴巴
[00:06:34.760 --> 00:06:38.260]  來打擊人的靈性
[00:06:38.260 --> 00:06:40.060]  一開始的時候
[00:06:40.060 --> 00:06:41.560]  他和他的弟兄
[00:06:41.560 --> 00:06:44.660]  還有撒瑪利亞的軍兵
[00:06:44.660 --> 00:06:47.800]  是一個公開羞辱人的方式
[00:06:47.800 --> 00:06:49.000]  你們是什麼?
[00:06:49.000 --> 00:06:51.000]  你們只是軟弱的人
[00:06:51.000 --> 00:06:52.980]  英文說「feeble」
[00:06:52.980 --> 00:06:53.800]  即是說什麼?
[00:06:53.800 --> 00:06:55.440]  只是有氣無力的人
[00:06:55.440 --> 00:06:56.780]  你們在幹什麼?
[00:06:56.780 --> 00:06:58.680]  只是這句說話
[00:06:58.680 --> 00:07:00.940]  已經令人跌入在一個
[00:07:00.940 --> 00:07:04.960]  失去了尊嚴和價值的裏面
[00:07:04.960 --> 00:07:06.460]  當你再看第四節
[00:07:06.460 --> 00:07:07.360]  他們做什麼?
[00:07:07.360 --> 00:07:08.920]  藐視他們
[00:07:08.920 --> 00:07:10.720]  毀謗他們
[00:07:10.720 --> 00:07:12.220]  恥笑他們
[00:07:12.220 --> 00:07:13.920]  在眾人面前做什麼?
[00:07:13.920 --> 00:07:17.260]  公開貶低他們的價值
[00:07:17.260 --> 00:07:20.240]  嘲笑這群有熱誠的人
[00:07:20.240 --> 00:07:21.940]  他所做的一切
[00:07:21.940 --> 00:07:23.340]  都是枉言的
[00:07:23.340 --> 00:07:25.300]  你白費心機
[00:07:25.300 --> 00:07:28.200]  接著參巴拉一句反問
[00:07:28.200 --> 00:07:30.140]  說你們這群軟弱的猶太人
[00:07:30.140 --> 00:07:30.980]  在幹什麼?
[00:07:30.980 --> 00:07:33.640]  你們為自己重建嗎?
[00:07:33.640 --> 00:07:36.320]  新標點和合本很到肉地說
[00:07:36.320 --> 00:07:37.480]  你們做什麼?
[00:07:37.480 --> 00:07:40.380]  你以為自己大發熱心
[00:07:40.380 --> 00:07:42.280]  你以為自己重建為主嗎?
[00:07:42.280 --> 00:07:43.560]  你再看清楚一點
[00:07:43.560 --> 00:07:45.500]  你只是在保護自己
[00:07:45.500 --> 00:07:46.760]  你知道這句說話
[00:07:46.760 --> 00:07:49.200]  正在擾擾他們所做的
[00:07:49.200 --> 00:07:50.500]  你們在獻祭
[00:07:50.500 --> 00:07:52.600]  要一天員工
[00:07:52.600 --> 00:07:55.300]  參巴拉其實是在挑肌
[00:07:55.300 --> 00:07:56.800]  在問他們
[00:07:56.800 --> 00:07:58.700]  你們在幹什麼?
[00:07:58.700 --> 00:08:00.800]  說是正義
[00:08:00.800 --> 00:08:02.380]  說是為主做
[00:08:02.380 --> 00:08:04.640]  其實你在保護自己
[00:08:04.640 --> 00:08:05.880]  還說什麼?
[00:08:05.880 --> 00:08:08.520]  一天內要做得怎樣?
[00:08:08.520 --> 00:08:09.620]  然後還沒說完
[00:08:09.620 --> 00:08:10.480]  接著他說
[00:08:10.480 --> 00:08:13.960]  要屎土堆裡
[00:08:13.960 --> 00:08:15.320]  為什麼要這樣說?
[00:08:15.320 --> 00:08:16.620]  那些是石頭
[00:08:16.620 --> 00:08:18.300]  在土堆裡
[00:08:18.300 --> 00:08:20.020]  什麼會在土堆裡?
[00:08:20.020 --> 00:08:21.860]  不要的東西就扔掉
[00:08:21.860 --> 00:08:23.400]  丟在土堆裡
[00:08:23.400 --> 00:08:25.900]  所以那些全部都是被棄
[00:08:25.900 --> 00:08:27.200]  廢掉過的東西
[00:08:27.200 --> 00:08:28.560]  而那些是什麼?
[00:08:28.560 --> 00:08:31.600]  火燒過的石頭
[00:08:31.600 --> 00:08:33.540]  為什麼要這樣形容?
[00:08:33.540 --> 00:08:36.580]  火燒過的石頭會怎樣?
[00:08:36.580 --> 00:08:37.740]  會脆
[00:08:37.740 --> 00:08:38.740]  會裂
[00:08:38.740 --> 00:08:41.420]  然後結構會受損
[00:08:41.420 --> 00:08:43.680]  所以是非常不安全的
[00:08:43.680 --> 00:08:45.480]  你們這些人在幹什麼?
[00:08:45.480 --> 00:08:46.680]  竟然用那些
[00:08:46.680 --> 00:08:48.260]  拿出來的
[00:08:48.260 --> 00:08:49.520]  火燒過的
[00:08:49.520 --> 00:08:50.600]  沒用的東西
[00:08:50.600 --> 00:08:51.800]  變脆的東西
[00:08:51.800 --> 00:08:53.160]  可以扔掉的東西
[00:08:53.160 --> 00:08:54.420]  來用
[00:08:54.420 --> 00:08:55.720]  來重建
[00:08:55.720 --> 00:08:57.500]  你們不是吧?
[00:08:57.500 --> 00:08:58.940]  沒有果效的
[00:08:58.940 --> 00:09:00.740]  浪費力氣
[00:09:00.740 --> 00:09:03.340]  當你聽到這些說話的時候
[00:09:03.340 --> 00:09:03.840]  第一
[00:09:03.840 --> 00:09:04.980]  被貶低的時候
[00:09:04.980 --> 00:09:05.580]  第二
[00:09:05.580 --> 00:09:06.800]  打擊你
[00:09:06.800 --> 00:09:08.180]  很自然就懷疑
[00:09:08.180 --> 00:09:08.680]  咦?
[00:09:08.680 --> 00:09:10.680]  我有沒有聽錯神的心?
[00:09:10.680 --> 00:09:11.920]  我有沒有
[00:09:11.920 --> 00:09:14.540]  聽錯了上帝給我的召喚呢?
[00:09:14.540 --> 00:09:16.560]  究竟我是否要重建呢?
[00:09:16.560 --> 00:09:18.520]  是不是做錯決定了?
[00:09:18.520 --> 00:09:19.160]  好了
[00:09:19.160 --> 00:09:21.220]  接著就到第三節了
[00:09:21.220 --> 00:09:24.120]  第三節到了亞門人多比亞
[00:09:24.120 --> 00:09:25.260]  他說了一句話
[00:09:25.260 --> 00:09:26.020]  他說什麼?
[00:09:26.020 --> 00:09:28.400]  他們所修造的石牆
[00:09:28.400 --> 00:09:31.040]  那是什麼小動物?
[00:09:31.040 --> 00:09:32.600]  你知道什麼有意思嗎?
[00:09:32.600 --> 00:09:33.400]  這裏說
[00:09:33.400 --> 00:09:35.840]  就算狐狸上去也會怎樣?
[00:09:35.840 --> 00:09:36.340]  啪!
[00:09:36.340 --> 00:09:37.100]  做什麼?
[00:09:37.100 --> 00:09:38.300]  會崩跌
[00:09:38.300 --> 00:09:38.800]  你知道嗎?
[00:09:38.800 --> 00:09:39.700]  這一句
[00:09:39.700 --> 00:09:41.040]  兩句話
[00:09:41.040 --> 00:09:42.640]  一盆冷水倒下來
[00:09:42.640 --> 00:09:44.280]  還要踩到你一腳
[00:09:44.280 --> 00:09:45.480]  他說什麼?
[00:09:45.480 --> 00:09:48.020]  狐狸小小隻而已
[00:09:48.020 --> 00:09:49.980]  很輕巧
[00:09:49.980 --> 00:09:52.220]  扭一下尾巴就會怎樣?
[00:09:52.220 --> 00:09:55.060]  彈了上去城牆那裡
[00:09:55.060 --> 00:09:56.620]  你剛才說
[00:09:56.620 --> 00:09:58.820]  你用的是什麼石頭?
[00:09:58.820 --> 00:10:00.560]  那些會裂開的
[00:10:00.560 --> 00:10:02.220]  火燒過的
[00:10:02.220 --> 00:10:04.200]  那隻狐狸一跳上去
[00:10:04.200 --> 00:10:05.260]  城牆那裡
[00:10:05.260 --> 00:10:07.100]  那城牆會怎樣?
[00:10:07.100 --> 00:10:08.900]  立刻就會倒下
[00:10:08.900 --> 00:10:10.880]  多大的一個縫隙
[00:10:10.880 --> 00:10:12.500]  一下子就已經
[00:10:12.500 --> 00:10:15.080]  一盆冷水倒下來了
[00:10:15.080 --> 00:10:16.180]  你在做什麼?
[00:10:16.180 --> 00:10:17.940]  你做的一切白費心機
[00:10:17.940 --> 00:10:19.540]  是枉然的
[00:10:19.540 --> 00:10:20.940]  李希斌聽到之後
[00:10:20.940 --> 00:10:22.280]  真的灰
[00:10:22.280 --> 00:10:23.220]  真的灰爆
[00:10:23.220 --> 00:10:24.120]  你知道嗎?
[00:10:24.120 --> 00:10:26.380]  當你試試進入經文的時候
[00:10:26.380 --> 00:10:29.220]  你就會明白他當時的心路歷程
[00:10:29.220 --> 00:10:30.420]  很失望
[00:10:30.420 --> 00:10:33.500]  沒有了盼望和堅持
[00:10:33.500 --> 00:10:35.460]  那我還有什麼信心
[00:10:35.460 --> 00:10:38.300]  繼續去建造這個城牆呢?
[00:10:38.300 --> 00:10:39.140]  什麼心機
[00:10:39.140 --> 00:10:40.560]  什麼熱誠
[00:10:40.560 --> 00:10:42.040]  都沒有了
[00:10:42.040 --> 00:10:44.800]  沒有信心和鬥志
[00:10:44.800 --> 00:10:45.640]  弟兄姐妹
[00:10:45.640 --> 00:10:47.240]  你知不知道
[00:10:47.240 --> 00:10:51.380]  這些不負責任的說話
[00:10:51.380 --> 00:10:55.040]  是那惡者常常用的伎倆
[00:10:55.040 --> 00:10:56.320]  他說完之後
[00:10:56.320 --> 00:10:57.960]  不用負責任的
[00:10:57.960 --> 00:10:59.360]  但是你聽到之後
[00:10:59.360 --> 00:11:00.980]  誰負責任呢?
[00:11:00.980 --> 00:11:03.320]  就變成你自己要負責任了
[00:11:03.320 --> 00:11:05.500]  惡者很有計劃
[00:11:05.500 --> 00:11:07.700]  去打擊有熱情
[00:11:07.700 --> 00:11:08.700]  有熱情
[00:11:08.700 --> 00:11:10.760]  你很想服侍主的那些
[00:11:10.760 --> 00:11:12.800]  他就來打擊你
[00:11:12.800 --> 00:11:14.360]  他貶低你的身份
[00:11:14.360 --> 00:11:16.240]  我們看看這個表你就會知道
[00:11:16.240 --> 00:11:17.840]  他貶低你的身份
[00:11:17.840 --> 00:11:19.200]  他羞辱你
[00:11:19.200 --> 00:11:20.640]  這個軟弱的人
[00:11:20.640 --> 00:11:22.440]  你沒什麼用的了
[00:11:22.440 --> 00:11:23.240]  就好像
[00:11:23.240 --> 00:11:24.520]  你有沒有聽過這句話
[00:11:24.520 --> 00:11:26.840]  可能我們小時候也經歷過
[00:11:26.840 --> 00:11:28.780]  生狗什麼?
[00:11:28.780 --> 00:11:30.380]  說得這麼快
[00:11:30.380 --> 00:11:31.920]  莫非你也經歷過
[00:11:31.920 --> 00:11:32.960]  生狗什麼?
[00:11:32.960 --> 00:11:33.720]  叉燒
[00:11:33.720 --> 00:11:34.860]  好過生你
[00:11:34.860 --> 00:11:35.720]  說什麼?
[00:11:35.720 --> 00:11:37.360]  你也不是一個人
[00:11:37.360 --> 00:11:38.620]  人也不如
[00:11:38.620 --> 00:11:40.700]  然後開始質疑
[00:11:40.700 --> 00:11:42.960]  究竟我是誰?
[00:11:42.960 --> 00:11:44.660]  我做錯了什麼?
[00:11:44.660 --> 00:11:46.500]  我是否聽錯了神的心意?
[00:11:46.500 --> 00:11:49.240]  我開始懷疑神給我的照明
[00:11:49.240 --> 00:11:51.280]  究竟我做這個服侍
[00:11:51.280 --> 00:11:53.780]  是否用這個方法?
[00:11:53.780 --> 00:11:56.380]  很多東西來懷疑自己
[00:11:56.380 --> 00:11:57.580]  最後會怎樣?
[00:11:57.580 --> 00:11:58.780]  不要再做了
[00:11:58.780 --> 00:11:59.480]  那怎樣?
[00:11:59.480 --> 00:12:01.680]  爛尾
[00:12:01.680 --> 00:12:05.460]  那惡者最想看到我們的侍宮是怎樣的?
[00:12:05.460 --> 00:12:06.520]  爛尾
[00:12:06.520 --> 00:12:07.560]  沒用
[00:12:07.560 --> 00:12:10.120]  沒效果
[00:12:10.120 --> 00:12:13.900]  那惡者攻擊人的靈性
[00:12:13.900 --> 00:12:17.800]  由貶低人的價值開始
[00:12:17.800 --> 00:12:20.700]  一旦我們信心動搖
[00:12:20.700 --> 00:12:25.000]  我們信心的根基是哪裡來的?
[00:12:25.000 --> 00:12:28.500]  是我們跟神之間的關係
[00:12:28.500 --> 00:12:31.440]  當這個關係被動搖的時候
[00:12:31.440 --> 00:12:34.340]  信心被打擊的時候
[00:12:34.340 --> 00:12:37.880]  很自然就會懷疑神
[00:12:37.880 --> 00:12:40.080]  也會懷疑自己
[00:12:40.080 --> 00:12:41.420]  當失去信心
[00:12:41.420 --> 00:12:42.820]  人就沒有動力
[00:12:42.820 --> 00:12:45.120]  不知道在做什麼
[00:12:45.120 --> 00:12:48.460]  那惡者就會偷走了
[00:12:48.460 --> 00:12:53.360]  人對神那份渴慕的心
[00:12:53.360 --> 00:12:55.340]  那惡者就會偷走了
[00:12:55.340 --> 00:12:59.400]  人對神那份熱情
[00:12:59.400 --> 00:13:02.240]  敷衍敷衍就算了
[00:13:02.240 --> 00:13:03.240]  最後
[00:13:03.240 --> 00:13:04.840]  你就會變成一條
[00:13:04.840 --> 00:13:05.640]  什麼?
[00:13:05.640 --> 00:13:07.140]  鹹魚
[00:13:07.140 --> 00:13:10.420]  你還記得周星馳說了一句名言嗎?
[00:13:10.420 --> 00:13:11.180]  記不記得?
[00:13:11.180 --> 00:13:13.260]  如果人什麼?
[00:13:13.260 --> 00:13:15.780]  沒看過?
[00:13:15.780 --> 00:13:17.520]  如果人沒有什麼?
[00:13:17.520 --> 00:13:19.320]  如果人沒有夢想的話
[00:13:19.320 --> 00:13:19.960]  你
[00:13:19.960 --> 00:13:21.060]  然後怎樣?
[00:13:21.060 --> 00:13:22.700]  你跟一條鹹魚
[00:13:22.700 --> 00:13:24.160]  都沒什麼分別
[00:13:24.160 --> 00:13:25.400]  今天我說
[00:13:25.400 --> 00:13:29.400]  如果人沒有信心和熱情
[00:13:29.400 --> 00:13:30.440]  所以其實
[00:13:30.440 --> 00:13:32.200]  我們都會跟一條鹹魚
[00:13:32.200 --> 00:13:33.900]  都沒什麼分別
[00:13:33.900 --> 00:13:35.000]  所以你明白
[00:13:35.000 --> 00:13:37.080]  為什麼上次在講道的時候
[00:13:37.080 --> 00:13:38.780]  我們定的主題是
[00:13:38.780 --> 00:13:41.420]  當我們這個生命裡面
[00:13:41.420 --> 00:13:43.580]  沒有了或者少了
[00:13:43.580 --> 00:13:46.080]  失去了主那份的同在
[00:13:46.080 --> 00:13:48.520]  生命沒有牆的時候
[00:13:48.520 --> 00:13:49.960]  沒有了到成牆
[00:13:49.960 --> 00:13:51.160]  那你會怎樣?
[00:13:51.160 --> 00:13:52.760]  你會很快收檔
[00:13:52.760 --> 00:13:54.500]  先跟旁邊的人說一遍
[00:13:54.500 --> 00:13:55.500]  生命沒有牆
[00:13:55.500 --> 00:13:56.420]  然後怎樣?
[00:13:56.420 --> 00:13:58.700]  很快收檔
[00:13:58.700 --> 00:14:00.800]  所以今天要重新建立成牆
[00:14:00.800 --> 00:14:02.960]  這就是那惡者
[00:14:02.960 --> 00:14:07.040]  他怎樣打擊人的心理戰術
[00:14:07.040 --> 00:14:09.600]  這是內在的
[00:14:09.600 --> 00:14:11.940]  接著我就要說外在
[00:14:11.940 --> 00:14:13.780]  在環境裡面
[00:14:13.780 --> 00:14:15.520]  剛才我們讀的第四章
[00:14:15.520 --> 00:14:17.240]  也讓我們看到
[00:14:17.240 --> 00:14:21.680]  敵人裡面用了最毒的方法
[00:14:21.680 --> 00:14:25.160]  亦都是魔鬼最大的目的
[00:14:25.160 --> 00:14:26.220]  就是要怎樣?
[00:14:26.220 --> 00:14:29.120]  使城來混亂
[00:14:29.120 --> 00:14:30.720]  當你看到這個地圖的時候
[00:14:30.720 --> 00:14:31.460]  你就發現
[00:14:31.460 --> 00:14:35.400]  原來參巴拉、多比亞、阿拉伯人
[00:14:35.400 --> 00:14:37.000]  阿姆人、阿薩達人
[00:14:37.000 --> 00:14:38.200]  全部都是怎樣?
[00:14:38.200 --> 00:14:41.600]  東南西北五組的勢力
[00:14:41.600 --> 00:14:43.640]  東南西北全部的敵人
[00:14:43.640 --> 00:14:45.200]  都圍著了
[00:14:45.200 --> 00:14:47.080]  接著聽見耶路撒冷
[00:14:47.080 --> 00:14:48.900]  正在來收做的時候
[00:14:48.900 --> 00:14:51.340]  破裂的地方開始進行修補
[00:14:51.340 --> 00:14:51.980]  於是做甚麼?
[00:14:51.980 --> 00:14:53.380]  很生氣
