
[00:00:00.000 --> 00:00:02.380]  我們每個人都需要睡覺。
[00:01:57.060 --> 00:02:01.380]  特別來思想耶穌基督爲我們的受苦、受難。
[00:02:01.380 --> 00:02:06.900]  因此今天早上爲了預備大家參加我們4月3號的送難節,
[00:02:06.900 --> 00:02:10.260]  我們一起來看一段非常非常寶貴的經文,
[00:02:10.260 --> 00:02:13.460]  就是耶穌基督在克西瑪尼園的禱告。
[00:02:13.460 --> 00:02:17.060]  我稱這個禱告爲克西瑪尼園的征戰,
[00:02:17.060 --> 00:02:21.140]  因爲這是耶穌在地上三十三年半當中最厲害,
[00:02:21.140 --> 00:02:23.620]  也是最大的一個征戰。
[00:02:23.620 --> 00:02:28.660]  這個征戰記載在馬太福音26章、馬可福音14章、還有路加福音22章。
[00:02:28.660 --> 00:02:35.020]  我們先來看馬太福音的記載26章,我們從36節到39節。
[00:02:35.020 --> 00:02:39.580]  這裏說耶穌同門徒來到一個地方,名叫克西瑪尼,
[00:02:39.580 --> 00:02:45.380]  就對他們說,你們坐在這裏,等我到那邊去禱告,非常清楚地吩咐。
[00:02:45.380 --> 00:02:55.580]  於是帶着彼得和西比特的兩個兒子,就是雅各和約翰同訓,就憂愁起來,極其難過,38節。
[00:02:55.580 --> 00:03:02.500]  便對他們說,我心裏甚至憂傷,幾乎要死,你們在這裏等候,和我一同警醒。
[00:03:02.500 --> 00:03:10.060]  他就稍微往前走,俯伏在地,禱告說,我父啊,貪惡可心,求你叫這杯離開我,
[00:03:10.060 --> 00:03:15.660]  然而不要照我的意思,只要照你的意思。
[00:03:15.660 --> 00:03:18.020]  我們先來做幾個非常重要的觀察。
[00:03:18.020 --> 00:03:25.580]  首先這個事情發生的地點,乃是在甘藍山上的克西瑪尼園。
[00:03:25.580 --> 00:03:30.780]  克西瑪尼園的意思就是壓油池,或者是炸油池,
[00:03:30.780 --> 00:03:35.220]  乃是他們用來壓炸這個甘藍,成爲甘藍油的一個地方。
[00:03:35.220 --> 00:03:39.100]  可以說這是耶穌進入禪場去禱告的一個地方。
[00:03:39.100 --> 00:03:46.060]  根據科學家的研究,這個甘藍園的最老的一個樹大概有九百年之久。
[00:03:46.060 --> 00:03:48.220]  所以每年如果你去以色列旅遊的話,
[00:03:48.220 --> 00:03:56.980]  導遊都會帶你到這個甘藍山上的克西瑪尼園去,來觀看耶穌基督最後禱告的地方。
[00:03:56.980 --> 00:03:59.900]  然後第二,這個事情到底發生在什麼時候呢?
[00:03:59.900 --> 00:04:01.860]  幾乎是進入到深夜了。
[00:04:01.860 --> 00:04:09.060]  因爲前文告訴我們,耶穌基督和門徒們喫了最後一個預約戒的晚餐,也就是最後的晚餐。
[00:04:09.060 --> 00:04:14.180]  在做晚餐的時候,耶穌基督曾經預言有人要出賣他,就是猶大要出賣他。
[00:04:14.180 --> 00:04:21.060]  之後呢,我們看到說他們當中的兩個門徒還在那時候爭論誰要做老大。
[00:04:21.060 --> 00:04:29.020]  不但是如此,耶穌也在那個時候預言彼得在祭教之前要三次不認主。
[00:04:29.020 --> 00:04:32.740]  你可以想象這時候已經進入到深夜的時候了。
[00:04:32.740 --> 00:04:42.820]  然後這裏第三件我們看到的觀察是,耶穌帶了三個得意的門徒,就是彼得、雅各和約翰,把其他八位門徒留在一邊。
[00:04:42.820 --> 00:04:51.940]  這三個門徒彼得、雅各和約翰曾經三次跟耶穌基督在一起,第一次是亞魯的女兒復活的時候,他帶了三個門徒去。
[00:04:51.940 --> 00:04:57.540]  第二次乃是耶穌基督登山變相的時候,耶穌把這三個門徒也帶在身邊。
[00:04:57.540 --> 00:05:09.340]  今天是最後一次在克西滿園禱告的時候,他帶了這三個門徒去,爲了讓他們能夠給他心靈上還有情感上的支持,給他打氣。
[00:05:09.340 --> 00:05:23.340]  這我們清楚看見耶穌基督在這裏,雖然他是一個神的兒子,但是他也完全流入人心中裏面的驚恐,他需要帶導夥伴的支持,阿們。
[00:05:23.340 --> 00:05:34.340]  今天早上我們來看耶穌基督在克西滿園的徵葬,可以說是他33年半在地上的日子當中最大的一次徵葬,也是可以說最厲害一次的徵葬。
[00:05:34.340 --> 00:05:37.340]  到底有哪些徵葬呢?三方面的徵葬。
[00:05:37.340 --> 00:05:48.340]  第一個徵葬是肉體和心靈的徵葬,一起來講來。肉體和心靈的徵葬,要得聖的話必須要怎麼樣?要警醒禱告,要警醒禱告。
[00:05:48.340 --> 00:05:53.340]  這是我們最常見的一個屬靈徵葬,肉體和心靈的徵葬。
[00:05:53.340 --> 00:06:05.340]  像保羅所說的,很多時候我們想做的事情偏偏沒辦法去做,我們不想做的事情偏偏要去做,他說這可恥的身體誰能夠幫助我呢?
[00:06:05.340 --> 00:06:16.340]  這是我們最常見的一個屬靈的徵葬,肉體和心靈的徵葬,如果要得聖的話必須要怎麼樣?必須要警醒禱告,阿們。
[00:06:16.340 --> 00:06:24.340]  這我們看見在另外一個福音書裏面,馬可福音的記載,我們來看看馬可福音的記載,跟馬太福音的記載非常相似。
[00:06:24.340 --> 00:06:35.340]  第十四章我們從三十二節到三十四節,他們來到一個地方,名叫克西瑪尼,耶穌對門徒說,你們坐在這裏,等我禱告。
[00:06:35.340 --> 00:06:54.340]  耶穌帶着彼得、雅各、約翰同去,就驚恐起來,同樣的形容的字眼,極其難過,然後三十四節講的話跟馬太福音講的話差不多是一樣的,對他們說,我心裏甚是憂傷,幾乎要死,你們在這裏等候,警醒。
[00:06:54.340 --> 00:07:06.340]  耶穌就在地上所面臨的第一個屬靈的徵兆,肉體和心靈的徵兆。他肉體知道他將要揹負十字架,爲了衆人的罪,釘死在十字架上。
[00:07:06.340 --> 00:07:25.340]  心靈上他是非常的願意,他在想起十字架所帶來的痛苦,所帶來的羞辱,他心中裏面可能會有一些的恐懼,有一些的害怕,所以他說,我心中極其憂傷,甚至要死。我心裏甚是憂傷,幾乎要死。
[00:07:25.340 --> 00:07:46.340]  這是耶穌基督第一次,在四本福音書裏面第一次告訴我們他心靈深處裏面所領受的情感上的傷痛。你可以想象嗎?神的兒子在這裏他也完全表露他在神面前他心靈上裏面的脆弱,他甚是憂傷,幾乎要死。
[00:07:46.340 --> 00:08:02.340]  這也提醒我們在神面前表達我們的脆弱,不是羞恥的事情。不要打腫臉皮,臉皮充胖子。耶穌基督明白我們的軟弱,神也體恤我們的脆弱。
[00:08:02.340 --> 00:08:17.340]  所以耶穌說,我心裏甚是憂傷,幾乎要死。你可以想象憂傷到什麼程度呢?我們看看路加醫生的記載,路加醫生的記載是跟馬太跟馬可福音的記載有所不同,主要有兩方面的不同。
[00:08:17.340 --> 00:08:32.340]  我們看看路加福音第二十二章,四十三節到四十四節,這是其他福音書沒有記載的,有一位天使從天上顯現,加天給他力量。
[00:08:32.340 --> 00:08:52.340]  四十四節,耶穌極其傷痛,禱告更加懇切,汗珠如大雪點滴在地上。路加畢竟是個醫生,觀察入微,他只有天使從天上顯現,加給他的力量。
[00:08:52.340 --> 00:09:03.340]  神的兒子耶穌基督在地上面臨最大的這樣的一個陣仗的時候,他仍然需要天上來的力量幫助他,爲他打氣,爲他加油。
[00:09:03.340 --> 00:09:11.340]  因此當我們面臨生活上的試探,甚至是失戀的時候,我們可以相信神會採擺天使來幫助我們,阿們。
[00:09:11.340 --> 00:09:25.340]  第二點,我們看見耶穌基督禱告更加懇切,汗如大雪點滴在地上。哇,這個醫生畢竟是醫生。
[00:09:25.340 --> 00:09:51.340]  這個是什麼症狀呢?醫學上來說,這是一個血汗症。這個血汗是非常罕見的一個跡象,乃至當一個人極其傷痛、悲傷,在極大的壓力底下,他身上裏面的微小的血管就爆裂,就摻雜在汗腺裏面,變成血跟汗,摻雜在一起,成爲大雪點滴在地上。
[00:09:51.340 --> 00:10:07.340]  你可以想象耶穌這個時候真的是傷痛到極點啊,他的壓力,他所承受的這些痛苦到了極點,所以他說我幾乎要死啊,難怪他的汗像大雪底一樣滴在地上。
[00:10:07.340 --> 00:10:20.340]  你可以想象這個時候,他爲什麼要帶三個門徒同去呢?就是希望能夠從他們身上得到一些精神或者是情感上的一個鼓勵,沒想到他們在做什麼呢?睡着了。
[00:10:20.340 --> 00:10:26.340]  我來看看馬可福音第十四章三十七節,耶穌回來見他們,睡着了。
[00:10:26.340 --> 00:10:39.340]  就對比着說,西門啊,你睡覺嗎?不能警醒片時嗎?片時其實原文的意思是警醒一個小時嗎?換句話說,耶穌已經去了禱告的時候,一個小時了。
[00:10:39.340 --> 00:10:49.340]  總要警醒禱告,免得入了迷惑,你們心靈固然怨溺,肉體卻軟弱了。
[00:10:49.340 --> 00:10:55.340]  門徒們真的非常願意來陪伴耶穌,在那裏守望禱告。
[00:10:55.340 --> 00:11:04.340]  所以他們其實離開耶穌的地方,在路加門告訴我們說,丟一塊石頭的距離,大概如果你丟得遠一點的話,三四十尺,近一點的話,二三十尺。
[00:11:04.340 --> 00:11:12.340]  他們可以看到耶穌禱告的地方,但是他們真的非常非常困見,他們就睡着了。
[00:11:12.340 --> 00:11:21.340]  耶穌在這裏非常體恤他們的軟弱,祂說你們心靈固然怨溺,但是肉體卻軟弱了。
[00:11:21.340 --> 00:11:30.340]  像那弟兄姐妹,這豈不是你我常有的關情嗎?心靈固然怨溺,肉體卻軟弱了。
[00:11:30.340 --> 00:11:42.340]  教會很多的士工需要你來服侍,但你想你自己卻沒有時間,沒有精力來服侍主,你說什麼?心靈怨溺,肉體軟弱。
[00:11:42.340 --> 00:11:53.340]  背經行動已經進入到三月份了,你說我年紀大了,記憶不好,背不起來了,讓年輕人去背吧,心靈怨溺,肉體軟弱。
[00:11:53.340 --> 00:12:06.340]  有丈夫的,神靈告訴我們說,你們做丈夫要愛你們的妻子,如同基督愛教會,但是你知道嗎,我的太太總是嘮叨嘮叨,怎麼愛她呢?心靈怨溺,肉體軟弱。
[00:12:06.340 --> 00:12:20.340]  太太說,我知道耶穌告訴我們說,在主裏要凡事順服我們的丈夫,那我的丈夫一點都不體貼,一點都不明慧我的需要,我怎麼能夠順服他呢?心靈怨溺,肉體軟弱。
[00:12:20.340 --> 00:12:30.340]  門徒真的是如此,所以耶穌基督說,你們心靈固然怨溺,肉體卻軟弱,祂非常體恤他們的軟弱,不但他們是一次睡覺,幾次睡覺啊?
[00:12:30.340 --> 00:12:35.340]  兩次睡覺,三次睡覺?我們看看第十四章,馬可福音,三次九節到四十二節。
[00:12:35.340 --> 00:12:50.340]  耶穌又去禱告,說的話還是先前一樣,如果是刻意的話,請你叫這杯從我面前撤去,然後不要照我的意思,只要照你的意思。又來,見他們睡着了,可能耶穌就一去禱告,一禱告就多少?一個小時。
[00:12:50.340 --> 00:13:02.340]  可能兩個小時快過去了,看他們又睡着了,因爲他們的眼睛怎麼樣?甚是睏倦!他們真的是心有餘力不足,也不知道怎麼回答耶穌啊。
[00:13:02.340 --> 00:13:21.340]  四十一節。第二次來,看他們又睡了,對他們說,現在你們忍懶睡覺安歇吧。第三次來了,夠了,時候到了,看啊,人子被賣在罪人手裏了,起來,我們走吧,看啊,那賣我的人進來。
[00:13:21.340 --> 00:13:34.340]  他們不但一次,兩次,三次,很想鼓勵耶穌,和他一起手腕禱告,沒想到一次,兩次,三次,都是睡得一塌糊塗。
[00:13:34.340 --> 00:13:56.340]  在這裏說,他們眼睛非常的睏倦,你知道眼睛睏倦的時候,你真的是頂不住啊,特別是午飯以後,你要上課的話,我記得是在我念神學的時候,哇,我們香港來的一個同學,我們都說,午飯以後就很難撐,就真想用牙籤撐住你的眼皮,教授看到我們睡覺,他說,真不好嘛,對不對?
[00:13:56.340 --> 00:14:11.340]  這位香港來的同學告訴我們說,他沒問題,我可以睜着眼睛睡覺,到現在不懂他是說真的還是說假的,可以睜着眼睛睡覺,睜着眼睛睡覺,你睏倦到沒辦法,你想不睡都不行啊。
[00:14:11.340 --> 00:14:39.340]  兩個禮拜前,我剛剛從非洲的加納回來,禮拜三早上六點多,我就去機場八點多的飛機,坐了大概二十多小時的飛機,到了非洲的加納,已經是禮拜四早上的九點多,特首穆斯來接我的時候,那時候已經快十點了,我就坐在他的車上,他跟我說要一個多小時,快一個半小時纔到他的教會,那時候他就開始跟我談話,你知道嗎?
[00:14:39.340 --> 00:14:53.340]  那時候我已經二十幾個小時沒睡了,真的是睏倦得不得了啊,想要跟他談話,沒兩下子我就呼呼大睡了,心靈怨逆,肉體軟弱啊。
[00:14:53.340 --> 00:15:16.340]  這是我們肉體和心靈的一個很大的徵兆,爲了要得聖,我們必須要怎麼樣?必須要警醒禱告。那耶穌基督進入到第二徵兆,第二徵兆是什麼呢?就是驕傲和謙卑的徵兆,一起講一遍來,驕傲和謙卑的徵兆,要得聖必須要怎麼樣?要效法耶穌。
[00:15:16.340 --> 00:15:34.340]  這是我們每天所要面對的一個屬靈徵兆,驕傲與謙卑的徵兆。自從亞當氏族犯罪以後,我們人類最的根源就是什麼?驕傲、自大、自我中心、自私自利。
[00:15:34.340 --> 00:15:57.340]  因此呢,驕傲是我們人的本性啊。驕傲就是告訴神說,我不需要你,我靠我自己就可以了,仁義丁天嘛。這是我們人驕傲的本性,所以這是我們要面對的第二個屬靈徵兆,也是耶穌在科西瑪尼園徵兆當中的第二個非常非常重要的一個徵兆,驕傲與謙卑的徵兆。
[00:15:57.340 --> 00:16:15.340]  我們看到最典型的例子,他的門徒當中大家都想爭老大佬,特別是彼得。這位彼得通常說話比他想象的還要快。因此呢,耶穌就在這時候已經告訴他要發生的事情,我們看看在馬太福音第26章34到35節。
[00:16:15.340 --> 00:16:36.340]  耶穌說,我實在地告訴你,今夜雞叫已遷,你要三次不認我。聽不清楚啊?當耶穌說,我實在告訴你的時候,每次我跟你講過很多遍,當耶穌說,我實在告訴你,或我實實在在告訴你的時候,那是非常重要的話,你要放下所有的手機,所有的東西,好好豎起你的耳朵來聽。
[00:16:36.340 --> 00:16:57.340]  耶穌說,我實在告訴你,今夜雞叫已遷,你要三次不認我。彼得不自量力啊,說,我就是必須和你同死,也總不能不認你。哇,他是代表性的人物,是領袖嘛,我怎麼可以讓你失望呢?我就是和你必須和你同死,我也總不能不認你啊。
[00:16:57.340 --> 00:17:14.340]  其他我們都不敢說,但是因爲彼得說了嘛,就跟隨彼得了。你可以想象,這時候彼得自大驕傲到一種地步,連自己都不知道自己是怎麼一個人。我就是和你同死,我也不能丟棄你啊。哇,好大的口氣哦。
[00:17:14.340 --> 00:17:28.340]  其實我們都知道,不久以後,耶穌被抓拿到大祭司院子裏面去的時候,彼得就在這位僕人師孃面前三次不認耶穌。
[00:17:28.340 --> 00:17:46.340]  僕人師孃告訴我們說,耶穌轉頭看他的時候,他就跑了出去,在那裏痛哭。他就想起耶穌基督所說的話,計較以先,你要三次不認我。驕傲自大的結果,在那裏痛哭悔改。
[00:17:46.340 --> 00:17:59.340]  後來彼得真的是痛哭悔改,後來成爲耶穌基督所重用的大使徒,成爲教會當時最棒的一個領袖。所以後來當他寫彼得前後書的時候,我們可以看到彼得完全的改變。
[00:17:59.340 --> 00:18:16.340]  不再是那位驕傲自大,自以爲是的,所以彼得前世第五章第六節說什麼呢?所以你們要怎麼樣?自卑,服在神大能的手下,到的時候,他必叫你們升高。
[00:18:16.340 --> 00:18:30.340]  這些話就可以了,但他忘記了。其實在這個之前,耶穌基督已經告訴門徒們說,你們不要效法文士和法利賽人的假冒爲善,驕傲,自以爲是,自以爲義。
[00:18:30.340 --> 00:18:55.340]  所以耶穌在馬太福音23章12節告訴他們說,凡至高的必降爲卑,自卑的必升爲高。所以凡至高的必降爲卑。彼得想爬得很高,靠着他自己的血氣,想要做得最高,沒想到他卻降爲最卑微的,跌得最慘。
[00:18:55.340 --> 00:19:18.340]  所以在彼得前世第五章第六節所說的,所以你們要自卑,順服在神大能的手下,到的時候,他必叫你們升高。彼得學會了,他懂得如何自卑,謙卑在神的面前。
[00:19:18.340 --> 00:19:29.340]  所以我們這次要來勝過我們驕傲而謙卑的征戰的時候,我們必須要來效法耶穌基督。反過來我們看看耶穌基督是如何的謙卑呢?
[00:19:29.340 --> 00:19:55.340]  在馬可福音第十四章,我們繼續看三十五節到三十六節,這裏說,他就稍微往前走,俯伏在地,禱告說,倘若可行,便叫那時候過去。三十六節說,阿爸父啊,在你凡事都能,就你叫這杯撤去,然而不要從我的意思,只要從你的意思。
[00:19:55.340 --> 00:20:02.340]  先看三十五節,這裏說,耶穌稍微往前走,俯伏在地,禱告。
[00:20:02.340 --> 00:20:23.340]  你知道猶太人一般上禱告的姿勢是什麼姿勢?就是這樣做,舉起雙手面向耶路撒冷來禱告。但是耶穌在這裏禱告是什麼禱告啊?俯伏在地,是一種敬拜的姿勢,是一種最卑微、最無助的姿勢。俯伏在父神面前,禱告。
[00:20:23.340 --> 00:20:29.340]  神的兒子如此的謙卑,在天父面前。
[00:20:29.340 --> 00:20:44.340]  下一節告訴我們說,他禱告說什麼?阿爸父啊,阿爸父啊,就你將這杯從我面前撤去,然而不要從我的意思,只要從你的意思。阿爸父啊。
[00:20:44.340 --> 00:21:12.340]  馬可福音裏面跟福音書裏面有時候摻雜了一些亞蘭文,當時耶穌基督的母語是亞蘭文,雖然他講西伯來話,所以亞蘭文是他的母語,在這個時候呢,以最親切的阿爸,阿爸父啊的,這個阿爸乃是亞蘭文,他對他天父非常親密的一個稱呼,阿爸父啊,就你把這個杯撤去,然而不要從我的意思,乃是從你的意思。
[00:21:12.340 --> 00:21:40.340]  可以說耶穌基督自己卑微到這種地步,他就放棄自己可以做的決定,你可以想象耶穌基督是神的兒子啊,來到這個世上完成天父給他所要做的旨意,他可以選擇要做什麼不做什麼,這時候他卻將這個選擇的主權交回給天父,阿爸父啊,就你將這杯撤去,然而不要從我的意思,只要從你的意思。
[00:21:40.340 --> 00:22:04.340]  因此我們要來效法耶穌基督的卑微,效法耶穌基督自己卑微,沒有人逼他的,沒有人要求他的,是他自己謙卑他自己,所以我非常喜歡使徒保羅,當他在描述耶穌基督的謙卑的時候,他以最簡單的字眼來形容描述耶穌基督最奇妙、最奧祕的真理。
[00:22:04.340 --> 00:22:31.340]  在菲律賓書第二章,第五節告訴我們說,你們當以基督耶穌的信爲信,第六節和第八節說什麼呢?他本有神的形象,不以自己與神同等爲強奪的,反倒虛極,取得奴僕的形象,成爲人的樣式,就人的樣子,就自己卑微,全心順服,以至於死,且死在十字架上。
[00:22:31.340 --> 00:22:59.340]  簡單的三句話就把耶穌的神性、人性完全形容得非常非常的切切,他本有神的形象,本來就是神嘛,但是卻沒有強詞墮裏,標板自己說我是神的兒子,我要怎麼做怎麼做,他乃是神本身,但是他卻沒有因此而來誇耀他自己,這裏說什麼?反倒虛極,成爲人的樣式,取得奴僕的樣式。
[00:22:59.340 --> 00:23:14.340]  爲了來到世上神,成爲人,他必須要倒空他自己,把天上的榮耀、天上的富貴、榮華都要放下,來到我們當中,住在馬槽裏面的誕生,成爲奴僕的樣式。
[00:23:14.340 --> 00:23:31.340]  第三點,既然成爲人的樣子,既然有人的樣子,人的樣子就應該怎麼樣?就自己卑微嘛。我常常說,如果你是人的話,一定要懂得謙卑,不懂得謙卑的話就不是人。
[00:23:31.340 --> 00:23:48.340]  他既有人的樣子,就自己卑微啊。他倒是人的話,人我們應該做的本分就是要自己謙卑自己,自己卑微,然後全心順服,以至於死,且死在十字架上。
[00:23:48.340 --> 00:24:08.340]  你看到耶穌謙卑到什麼地步嗎?本來就是神啊,卻沒有因此強詞奪理,取了奴僕的形象,最卑微的,最被人藐視、看不起的僕人的形象,成爲人的樣子。
[00:24:08.340 --> 00:24:26.340]  有了人的樣子以後呢,他就自己卑微,全心順服,而且保羅強調說,且死在十字架上,死在最殘酷、最無人道、只有非羅馬人才能夠被釘死的十字架上。
[00:24:26.340 --> 00:24:45.340]  你可以想象耶穌謙卑到什麼地步嗎?下一次當你感覺到自己很驕傲、自大、自誇的時候,麻煩你仰望一下十字架。當你自己覺得自己很棒、自以爲是、自以爲義的時候,麻煩你做個禱告,耶穌啊,幫助我謙卑吧。
[00:24:45.340 --> 00:24:58.340]  驕傲和謙卑的徵兆,你要來效法耶穌基督,阿們。然後最後第三,也是最大的一個徵兆,是什麼徵兆呢?順服和卑溺的徵兆,一起講一遍來。
[00:24:58.340 --> 00:25:11.340]  順服和卑溺的徵兆,要怎麼樣?要放棄權力。這是一個生與死的徵兆。這是一個抓住權力和放棄權力的徵兆。
[00:25:11.340 --> 00:25:24.340]  最典型、最失敗的例子,莫過於加里爾人猶大,耶穌基督是二門徒當中的一個,他竟然用了三十兩銀子出賣了耶穌基督。
[00:25:24.340 --> 00:25:39.340]  最典型、最失敗的例子,莫過於加里爾人猶大,耶穌基督是二門徒當中的一個,他竟然用了三十兩銀子出賣了耶穌基督。
[00:25:39.340 --> 00:25:42.340]  最典型、最失敗的例子,莫過於加里爾人猶大,耶穌基督是二門徒當中的一個,他竟然用了三十兩銀子出賣了耶穌基督。
[00:25:42.340 --> 00:25:49.340]  所以在克里瑪利安第三次禱告,看到門徒睡覺以後,跟門徒講話的時候,這裏面告訴我們什麼呢?我們看看路加福音二十二章。
[00:25:49.340 --> 00:26:03.340]  二十二章四十七節到四十八節的記載,說話之間來了許多人,那十二個門徒裏,名叫什麼?猶大的,走在前頭,就見耶穌,要與他親嘴。
[00:26:03.340 --> 00:26:09.340]  耶穌對他說,猶大,你用親嘴的暗號賣人子嗎?
[00:26:09.340 --> 00:26:21.340]  這個顯得傷盡人心的這位加里爾人猶大,竟然用一個最親密的一個動作,耶穌親嘴作爲暗號,來出賣他跟隨了三年半的耶穌基督。
[00:26:21.340 --> 00:26:29.340]  他爲什麼如此的叛逆呢?如此的悖逆呢?因爲他所期待的和耶穌所要成就的是完全不一樣。
[00:26:29.340 --> 00:26:43.340]  他大恃所望,因爲他是一個非常敬虔的猶太人,他期待着這位要來的彌賽啊,乃是要來轟轟烈烈帶領他們反抗革命,推翻羅馬的政府,讓他們猶太人可以自由的。
[00:26:43.340 --> 00:26:54.340]  沒想到耶穌卻謙卑的像僕人一樣,替他們洗腳,服侍衆人,不要受人的服侍,他受不了。
[00:26:54.340 --> 00:27:03.340]  竟然用最親密的動作,出賣了愛他的耶穌基督。
[00:27:03.340 --> 00:27:11.340]  所以悖逆,我們看到這個悖逆的猶大,出賣了耶穌。
[00:27:11.340 --> 00:27:18.340]  悖逆的猶大跟耶穌基督完全的順服,成了一個非常非常強烈的對比。
[00:27:18.340 --> 00:27:26.340]  這也是在三本福音書裏面很清楚讓我們看見的,這個強烈的對比就在耶穌基督完全的順服身上讓我們看見。
[00:27:26.340 --> 00:27:31.340]  我們再看看馬太福音26章,我非常喜歡這節聖經,26章39節,這裏說什麼呢?
[00:27:31.340 --> 00:27:44.340]  他就稍微往前走,符不在這個馬可福音講得很僵勢,禱告說,我父啊,倘若可行,求你叫這杯離開我,然而不要照我的意思,只要照你的意思。
[00:27:44.340 --> 00:27:51.340]  我們非常熟悉的後半段這句話,然而不要照我的意思,只要照你的意思。
[00:27:51.340 --> 00:28:01.340]  其實我們每一個跟隨耶穌基督的人,我們禱告都要學習這句話,而且兩遍來,然而不要照我的意思,只要照你的意思。
[00:28:01.340 --> 00:28:08.340]  當你很想得到你想要得到的東西,最終你還要說,然而不要照我的意思,只要照你的意思。
[00:28:08.340 --> 00:28:18.340]  當你很想爲一件事情懇切地祈求,禱告,甚至進食,最後你要加一句說,然而不要照我的意思,只要照你的意思。
[00:28:18.340 --> 00:28:30.340]  這句話說起來很容易,聽起來也很容易,但是如果你明白上文所講的話呢,這句話要做起來,親愛的弟兄姐妹,真的是不容易。
[00:28:30.340 --> 00:28:38.340]  他的堂若可行,叫這杯從我面前賜去。到底是什麼杯啊?
[00:28:38.340 --> 00:28:50.340]  這個杯爲什麼讓耶穌基督一次,兩次,三次,花了兩三個小時,在科西瑪尼人的征戰當中禱告,迫切,然後汗流大血點一樣滴在地上呢?
[00:28:50.340 --> 00:29:01.340]  因爲這個杯不是美酒加咖啡的杯,這個杯乃是個苦杯啊,這個杯乃是神憤怒的杯,神要審判世人的杯。
[00:29:01.340 --> 00:29:08.340]  在以下的書第51章17節很清楚地告訴我們,耶路撒冷啊,興起興起,站起來。
[00:29:08.340 --> 00:29:23.340]  你從我手中喝了他什麼?憤怒之杯,喝了那使人東倒西歪的絕,以致喝盡。這是神憤怒的杯,什麼憤怒的杯?那是神審判的杯,那是神審判罪惡的杯。
[00:29:23.340 --> 00:29:43.340]  因爲耶穌知道,祂所痛苦的並不是實際的十字架上給祂帶來肉體的痛苦和羞辱,乃是祂要承擔世人的罪孽,而讓神的憤怒領到祂身上。
[00:29:43.340 --> 00:29:56.340]  這是耶穌基督說憂傷幾乎要死的重點就在這裏,明白嗎?早在耶穌就來了之前700年,神就接着先知以賽亞告訴我們。
[00:29:56.340 --> 00:29:59.340]  以賽亞書第53章第6節說什麼?我們一起來讀來。
[00:29:59.340 --> 00:30:23.340]  我們都如羊走米,各人偏行幾路,以後華使我們衆人的罪孽都歸在他身上。
[00:30:23.340 --> 00:30:37.340]  你可以想象神的兒子耶穌基督將全世界所有人的罪都壓在他的身上,神的憤怒因此要領到他的身上。
[00:30:37.340 --> 00:30:52.340]  這是爲什麼他三次禱告說,若是可以,但若可行,如果可以的話,求你將這杯撤去,求你將這杯除去,求你將這杯從我面前挪去。
