
[00:00:00.000 --> 00:00:07.500]  Elohi, Elohi, Lama Sabbathane
[00:05:32.260 --> 00:05:37.860]  祂受重傷的身體
[00:05:37.860 --> 00:05:45.060]  背負著沉重的十字架
[00:05:45.060 --> 00:05:49.460]  遊街示眾
[00:05:49.460 --> 00:05:51.460]  群眾在唾罵
[00:05:51.460 --> 00:05:53.260]  繼續拒絕
[00:05:53.260 --> 00:05:54.460]  最後在十字架上
[00:05:54.460 --> 00:05:55.860]  這個終極的羞辱
[00:05:55.860 --> 00:05:57.460]  沒有任何內衣的遮蔽
[00:05:57.460 --> 00:06:00.460]  祂承受釘傷的痛楚
[00:06:00.460 --> 00:06:04.060]  每一下的呼吸都是劇痛萬分
[00:06:04.060 --> 00:06:07.460]  因為祂要透過釘著手腳的地方
[00:06:07.460 --> 00:06:10.460]  借力引體上升
[00:06:10.460 --> 00:06:13.460]  以致祂可以透一口氣
[00:06:13.460 --> 00:06:15.460]  而每一次這樣做
[00:06:15.460 --> 00:06:20.060]  都是拉扯著釘傷的位置
[00:06:20.060 --> 00:06:21.660]  如果不這樣做
[00:06:21.660 --> 00:06:26.260]  祂會有窒息的感覺
[00:06:26.260 --> 00:06:29.860]  耶穌基督無罪而被釘的十字架
[00:06:29.860 --> 00:06:33.660]  揭示了這個世界的黑暗和荒謬
[00:06:33.660 --> 00:06:37.260]  人的心被罪的黑暗所蒙蔽
[00:06:37.260 --> 00:06:43.460]  而主也為此而上了十字架
[00:06:43.460 --> 00:06:44.660]  在1945年
[00:06:44.660 --> 00:06:47.060]  第二次大戰末期
[00:06:47.060 --> 00:06:49.260]  一位十九歲的德軍
[00:06:49.260 --> 00:06:51.060]  一個青年的士兵
[00:06:51.060 --> 00:06:52.460]  被盟軍捉了
[00:06:52.460 --> 00:06:55.060]  成為戰俘
[00:06:55.060 --> 00:07:00.460]  當他去到這個戰俘集中的監牢當中
[00:07:00.460 --> 00:07:02.860]  他以為自己和德軍的隊友
[00:07:02.860 --> 00:07:06.060]  只不過是在做正當保家衛國的事
[00:07:06.060 --> 00:07:07.660]  直到有一天
[00:07:07.660 --> 00:07:11.660]  盟軍的士兵給了這班年輕人
[00:07:11.660 --> 00:07:13.460]  這些年輕的德軍看
[00:07:13.460 --> 00:07:17.260]  一些關於納粹集中營慘況的報導
[00:07:17.260 --> 00:07:20.060]  這個年輕人才醒覺自己作為德軍
[00:07:20.060 --> 00:07:23.660]  原來一直為一個殺人的政權賣命
[00:07:23.660 --> 00:07:27.860]  因而感到生無可戀
[00:07:27.860 --> 00:07:29.260]  殘酷的事實
[00:07:29.260 --> 00:07:33.260]  讓人正視當中的黑暗
[00:07:33.260 --> 00:07:36.460]  回到耶穌基督的身上
[00:07:36.460 --> 00:07:40.260]  耶穌的苦和痛
[00:07:40.260 --> 00:07:44.260]  在祂邁向交出最後一口氣之前
[00:07:44.260 --> 00:07:47.060]  那個氣斷那一刻的形容
[00:07:47.060 --> 00:07:51.260]  在原本的文字是祂要交出祂那一口氣
[00:07:51.260 --> 00:07:53.260]  當祂交出這最後一口氣之前
[00:07:53.260 --> 00:07:59.460]  祂正面對著一浪接一浪的猛烈打擊
[00:07:59.460 --> 00:08:04.060]  神啊,求祢不要遠離我
[00:08:04.060 --> 00:08:07.460]  詩篇二十二篇的呼求
[00:08:07.460 --> 00:08:16.060]  是否也在主的心裡不斷反覆念頌呢?
[00:08:16.060 --> 00:08:23.460]  靈姐妹,大概我們落在一個不一樣的時代
[00:08:23.460 --> 00:08:28.460]  你是否正處於筋疲力竭的階段?
[00:08:28.460 --> 00:08:32.260]  或許因為你自己身體的緣故
[00:08:32.260 --> 00:08:37.260]  疾病、癌症、不同的困難
[00:08:37.260 --> 00:08:41.460]  或者你正在承受的生活的重壓
[00:08:41.460 --> 00:08:45.060]  種種的困難
[00:08:45.060 --> 00:08:47.460]  經濟下行的時候
[00:08:47.460 --> 00:08:51.660]  那種朝夕不保的壓力
[00:08:51.660 --> 00:08:59.860]  甚至你感覺到你正在承受一個極大的不公義
[00:08:59.860 --> 00:09:09.260]  你是否感覺到窒息、黑暗?
[00:09:09.260 --> 00:09:15.460]  以羅伊拉瑪撒巴葛大尼
[00:09:15.460 --> 00:09:21.860]  就是基督對黑暗最深層的愛童
[00:09:21.860 --> 00:09:35.260]  他在十字架上直接承受面對這個世界一切的黑暗
[00:09:35.260 --> 00:09:41.660]  這個苦杯還可以怎樣苦呢?
[00:09:41.660 --> 00:09:43.660]  耶穌在十字架上這一句說話
[00:09:43.660 --> 00:09:47.660]  「我的神,我的神,為甚麼離棄我?」
[00:09:47.660 --> 00:09:56.260]  更加是在表達主耶穌和父神最慘痛的分離
[00:09:56.260 --> 00:10:01.260]  不知道主會否想起他在赫西瑪利園的掙扎
[00:10:01.260 --> 00:10:07.060]  想起假如
[00:10:07.060 --> 00:10:12.660]  父啊,為甚麼你不拿走這個苦杯呢?
[00:10:12.660 --> 00:10:17.060]  這些被遺忘、被冷待的感受
[00:10:17.060 --> 00:10:20.060]  在十字架的場景更加加劇
[00:10:20.060 --> 00:10:24.060]  因為沒有人可以分擔住這份孤單、無助、痛苦
[00:10:24.060 --> 00:10:27.860]  那種被遺棄的感受
[00:10:27.860 --> 00:10:31.060]  你看看在場的人在做甚麼
[00:10:31.060 --> 00:10:37.660]  馬富欽簡單的敘述都寫了很多
[00:10:37.660 --> 00:10:40.260]  路人在辱罵他
[00:10:40.260 --> 00:10:46.260]  「搖頭!嬉笑怒罵!拆聖殿吧!」
[00:10:46.260 --> 00:10:51.260]  祭司長和律法教師一直追擊著耶穌
[00:10:51.260 --> 00:10:53.260]  一樣笑他
[00:10:53.260 --> 00:10:57.460]  他們要在耶穌的身份上多踩幾腳
[00:10:57.460 --> 00:11:03.460]  「王啊!救人啊!」救了自己才說
[00:11:03.460 --> 00:11:06.860]  就連耶穌旁邊一起釘十字架的那位囚犯
[00:11:06.860 --> 00:11:10.860]  本應是對釘死他們政權的人一起憤恨的人
[00:11:10.860 --> 00:11:13.660]  應該可以罪同聲同氣的人
[00:11:13.660 --> 00:11:16.660]  都奚落耶穌
[00:11:16.660 --> 00:11:19.860]  沒有當過他是同路人
[00:11:19.860 --> 00:11:23.260]  還有那些站在旁邊吃花生的人
[00:11:23.260 --> 00:11:25.060]  聽到耶穌好像叫以利亞
[00:11:25.060 --> 00:11:28.860]  這個救了最偉大沒有經歷死亡直接升天的先知
[00:11:28.860 --> 00:11:32.260]  他們以為耶穌去叫以利亞來救他
[00:11:32.260 --> 00:11:34.260]  他們一邊吃花生一邊看熱鬧
[00:11:34.260 --> 00:11:37.860]  一邊動手幫忙延長耶穌受苦的時間
[00:11:37.860 --> 00:11:41.060]  不要讓他暈倒不要讓他死
[00:11:41.060 --> 00:11:44.060]  先給他一點醋吃
[00:11:44.060 --> 00:11:49.260]  看看以利亞來不來救他
[00:11:49.260 --> 00:11:53.660]  還有那些站在旁邊行刑和看守的羅馬士兵
[00:11:53.660 --> 00:11:55.860]  先前已經將耶穌所有的都奪去
[00:11:55.860 --> 00:12:02.060]  外衣內衣和人和神的尊嚴都奪去
[00:12:02.060 --> 00:12:05.860]  他們只是面對面看著耶穌
[00:12:05.860 --> 00:12:08.860]  眼裡毫無憐憫和感情
[00:12:08.860 --> 00:12:14.860]  耶穌大概只是他們另一個可以玩弄剝奪搶劫
[00:12:14.860 --> 00:12:24.860]  好像從人的一個地底泥死不足惜
[00:12:24.860 --> 00:12:30.460]  而本應應該跟著耶穌出入的門徒呢?
[00:12:30.460 --> 00:12:33.060]  一個出賣他
[00:12:33.060 --> 00:12:35.060]  一個不認他
[00:12:35.060 --> 00:12:37.060]  其他四散逃跑
[00:12:37.060 --> 00:12:39.860]  落入驚懼混亂羞辱之中
[00:12:39.860 --> 00:12:45.260]  耶穌三年和他們的同行一下一筆勾銷
[00:12:45.260 --> 00:12:46.460]  耶穌的孤單
[00:12:46.460 --> 00:12:54.860]  在這種圍困被攻擊被針對被打壓被傷害被羞辱的困局當中
[00:12:54.860 --> 00:12:59.260]  祂只剩下一處祂可以去
[00:12:59.260 --> 00:13:03.060]  就是去到父神面前祈禱
[00:13:03.060 --> 00:13:05.660]  而祈禱是一直耶穌最重視的
[00:13:05.660 --> 00:13:09.260]  所以在十字架上主作出這個禱告
[00:13:09.260 --> 00:13:14.460]  「我的神我的神為什麼離棄我?」
[00:13:14.460 --> 00:13:16.260]  只是祂藉著這個禱告
[00:13:16.260 --> 00:13:18.860]  來到祂唯一可以靠賴的父神面前
[00:13:18.860 --> 00:13:23.260]  祂都強烈地感受到那份孤單
[00:13:23.260 --> 00:13:27.060]  那份遺棄
[00:13:27.060 --> 00:13:31.860]  一位失去了二十五歲兒子的父親
[00:13:31.860 --> 00:13:36.260]  Nicholas 他這樣寫
[00:13:36.260 --> 00:13:42.260]  他說:「我學習在光明中望見神
[00:13:42.260 --> 00:13:45.860]  但在這個黑暗中我卻找不到祢
[00:13:45.860 --> 00:13:48.260]  如果我以前沒有去找過祢
[00:13:48.260 --> 00:13:51.260]  或許我找過 但找不到
[00:13:51.260 --> 00:14:00.660]  現在我就不會因為祢不在而感到痛苦」
[00:14:00.660 --> 00:14:04.660]  他在這個失喪至愛的當中
[00:14:04.660 --> 00:14:08.860]  感到萬分的痛苦
[00:14:08.860 --> 00:14:12.460]  感覺與神分離
[00:14:12.460 --> 00:14:15.860]  經文同樣微妙地刻畫了耶穌的心聲
[00:14:15.860 --> 00:14:21.460]  原本祂在赫西瑪尼縣祈禱的是阿巴夫
[00:14:21.460 --> 00:14:23.860]  但在十字架上祂只是稱呼
[00:14:23.860 --> 00:14:26.460]  祂是「以來伊我的神」
[00:14:26.460 --> 00:14:31.660]  即是當時的人在祈禱時正式對神的稱呼
[00:14:31.660 --> 00:14:34.860]  顯示了大概一個心理的距離
[00:14:34.860 --> 00:14:37.860]  這也是詩篇二十二篇所盛載的距離
[00:14:37.860 --> 00:14:43.860]  神與人之間好像很遙遠的距離
[00:14:43.860 --> 00:14:45.260]  當然耶穌沒有絕望
[00:14:45.260 --> 00:14:48.860]  不過祂在這個關係中繼續向神祈禱
[00:14:48.860 --> 00:14:53.060]  但在一切的身心靈所承受巨大劇烈的痛楚時
[00:14:53.060 --> 00:14:56.860]  怎會不感受到那份強烈的孤單
[00:14:56.860 --> 00:15:02.860]  感覺到分離被遺棄呢?
[00:15:02.860 --> 00:15:05.860]  我們的主切切實實感受到
[00:15:05.860 --> 00:15:08.460]  我們肉身所面對的痛
[00:15:08.460 --> 00:15:12.260]  心靈所面對的苦
[00:15:12.260 --> 00:15:19.260]  感受到我們在不同處境中的無助和遺棄
[00:15:19.260 --> 00:15:25.460]  有人說從耶穌口中聽到這一句話
[00:15:25.460 --> 00:15:29.060]  「我的神,我的神,你為什麼離棄我?」
[00:15:29.060 --> 00:15:35.060]  卻成為祂很奇怪的安慰
[00:15:35.060 --> 00:15:38.460]  在歷代被殘害的生命
[00:15:38.460 --> 00:15:45.060]  在那些哭號失去至親的人的心中
[00:15:45.060 --> 00:15:47.860]  在監牢最深鎖的地方
[00:15:47.860 --> 00:15:50.460]  在社會集體最黑暗之處
[00:15:50.460 --> 00:15:53.060]  耶穌親身走進去
[00:15:53.060 --> 00:15:59.460]  並且經歷這個世界最黑暗、最深處直到死地
[00:15:59.460 --> 00:16:02.660]  這位神的兒子沒有受到特別保護
[00:16:02.660 --> 00:16:04.660]  免遭人生一切可怕的事
[00:16:04.660 --> 00:16:08.460]  他卻親身經歷這一切
[00:16:08.460 --> 00:16:10.860]  他和世上受苦的你
[00:16:10.860 --> 00:16:12.860]  頂姐妹
[00:16:12.860 --> 00:16:15.460]  他有所認同
[00:16:15.460 --> 00:16:20.460]  今天或許你是在一個極度難捱的環境當中
[00:16:20.460 --> 00:16:23.260]  你可能感覺不到上帝
[00:16:23.260 --> 00:16:25.860]  你好像身處一個黑暗的深處
[00:16:25.860 --> 00:16:27.860]  經歷不到上帝的同在
[00:16:27.860 --> 00:16:30.660]  「神啊,你為什麼離棄我?」
[00:16:30.660 --> 00:16:33.860]  甚至你幾近要絕望的時候
[00:16:33.860 --> 00:16:37.460]  這位百分之一百的人性的耶穌
[00:16:37.460 --> 00:16:39.060]  祂明白你
[00:16:39.060 --> 00:16:41.260]  只有祂能夠完全明白你
[00:16:41.260 --> 00:16:44.060]  認識你,知道你所走過的
[00:16:44.060 --> 00:16:46.660]  祂走進這個黑暗的深淵
[00:16:46.660 --> 00:16:55.660]  拉住、陪伴這個困苦、孤獨的你
[00:16:55.660 --> 00:17:01.260]  我的神,為什麼離棄我?
[00:17:01.260 --> 00:17:11.260]  也是神對世人求救最響亮的回應
[00:17:11.260 --> 00:17:13.460]  耶穌基督不單是百分之一百的人
[00:17:13.460 --> 00:17:16.660]  祂更加是百分之一百的神
[00:17:16.660 --> 00:17:19.060]  所以當祂掛在十字架上
[00:17:19.060 --> 00:17:22.660]  也是神自己走上十字架上
[00:17:22.660 --> 00:17:25.860]  為我們承受罪債
[00:17:25.860 --> 00:17:28.460]  耶穌更加站在我們罪人的角度
[00:17:28.460 --> 00:17:34.860]  向神發出從深處、黑暗當中最痛苦的祈禱
[00:17:34.860 --> 00:17:37.460]  祂為我們背負罪人的刑罰
[00:17:37.460 --> 00:17:40.260]  忍受和父神的分離是很痛苦的
[00:17:40.260 --> 00:17:45.260]  但是當我們看到主耶穌在十字架上的這一句呼喊
[00:17:45.260 --> 00:17:48.460]  我們不單知道祂為我們受苦
[00:17:48.460 --> 00:17:51.660]  我們更加應該知道這位神
[00:17:51.660 --> 00:17:53.260]  就是代替了我們
[00:17:53.260 --> 00:17:56.660]  為了我們成為被離棄的
[00:17:56.660 --> 00:17:57.860]  而祂
[00:17:57.860 --> 00:17:59.460]  你記住
[00:17:59.460 --> 00:18:03.660]  祂一直拒絕從十字架上下來
[00:18:03.660 --> 00:18:09.460]  因為這個福音就是宣揚那位拒絕從十字架上下來的耶穌
[00:18:09.460 --> 00:18:11.860]  我們所信的福音是宣揚這位
[00:18:11.860 --> 00:18:15.860]  拒絕從十字架上下來的耶穌
[00:18:15.860 --> 00:18:18.060]  因為耶穌
[00:18:18.060 --> 00:18:20.460]  祂掛在十字架上
[00:18:20.460 --> 00:18:27.260]  就是神對世人求救最響亮的回應
[00:18:27.260 --> 00:18:33.060]  先前說過那位十九歲納粹青年德軍的事
[00:18:33.060 --> 00:18:34.660]  在一九四五年的時候
[00:18:34.660 --> 00:18:35.460]  他被捉
[00:18:35.460 --> 00:18:39.060]  他知道自己原來是為一個殺人的政權賣命
[00:18:39.060 --> 00:18:41.260]  感到生無可戀
[00:18:41.260 --> 00:18:45.260]  本來一直沒有信仰背景的他很沮喪
[00:18:45.260 --> 00:18:46.460]  不過
[00:18:46.460 --> 00:18:49.260]  他再活多了很多年
[00:18:49.260 --> 00:18:50.660]  幾十年過去之後
[00:18:50.660 --> 00:18:51.660]  這位年輕人
[00:18:51.660 --> 00:18:55.460]  今天已經是九十六歲的老人家
[00:18:55.460 --> 00:18:58.260]  而且是一位神學家
[00:18:58.260 --> 00:18:59.460]  你沒有聽錯
[00:18:59.460 --> 00:19:01.060]  是一位神學家
[00:19:01.060 --> 00:19:02.860]  他叫做莫特曼
[00:19:02.860 --> 00:19:07.460]  前年才來過香港的忠臣講講座
[00:19:07.460 --> 00:19:09.860]  為什麼他會由一個納粹軍
[00:19:09.860 --> 00:19:11.660]  一個無神的人
[00:19:11.660 --> 00:19:14.060]  變成一個神學家
[00:19:14.060 --> 00:19:15.660]  原來在他被俘虜的期間
[00:19:15.660 --> 00:19:17.860]  有一位隋軍的牧師
[00:19:17.860 --> 00:19:20.460]  給了他一本聖經
[00:19:20.460 --> 00:19:21.860]  當他打開這本聖經
[00:19:21.860 --> 00:19:22.860]  他說
[00:19:22.860 --> 00:19:27.460]  我一口氣讀了整本《馬賀福音》
[00:19:27.460 --> 00:19:30.860]  我看到耶穌受難的記載
[00:19:30.860 --> 00:19:32.860]  我讀到祂在死之前大喊
[00:19:32.860 --> 00:19:36.660]  「我的神!我的神!為什麼離棄我?」
[00:19:36.660 --> 00:19:41.260]  就是這句話震撼他的心直到今天
[00:19:41.260 --> 00:19:43.660]  令他知道
[00:19:43.660 --> 00:19:45.860]  有一位耶穌
[00:19:45.860 --> 00:19:47.060]  有一位神
[00:19:47.060 --> 00:19:49.260]  完全了解他
[00:19:49.260 --> 00:19:52.260]  他和我一起
[00:19:52.260 --> 00:19:58.460]  他回應了我生無可戀的呼救
[00:19:58.460 --> 00:20:02.260]  在十字架上耶穌頂之妹
[00:20:02.260 --> 00:20:07.860]  是神對人求救最響亮的回應
[00:20:07.860 --> 00:20:09.260]  而這個救恩的藍圖
[00:20:09.260 --> 00:20:13.060]  正正是詩篇二十二篇隱約可以見到
[00:20:13.060 --> 00:20:15.860]  因為詩篇二十二篇
[00:20:15.860 --> 00:20:19.860]  頭二十一節是講祂幾乎
[00:20:19.860 --> 00:20:22.460]  而後面有十節是感恩
[00:20:22.460 --> 00:20:25.460]  讚美得到拯救之後
[00:20:25.460 --> 00:20:28.260]  那種快樂的光景
[00:20:28.260 --> 00:20:29.660]  而這個救恩的藍圖
[00:20:29.660 --> 00:20:33.660]  最終在耶穌基督身上實現
[00:20:33.660 --> 00:20:35.660]  因為詩篇是祈禱
[00:20:35.660 --> 00:20:41.060]  而耶穌基督就是這篇禱文的實現
[00:20:41.060 --> 00:20:42.660]  神以自己上十字架
[00:20:42.660 --> 00:20:47.260]  作為對世人哀告求救最響亮的回應
[00:20:47.260 --> 00:20:51.460]  當我們以為神最隱藏的時候
[00:20:51.460 --> 00:20:54.660]  正是神最彰顯的時候
[00:20:54.660 --> 00:20:56.260]  什麼時候?
[00:20:56.260 --> 00:21:00.060]  就是耶穌基督掛在十字架的那一刻
[00:21:00.060 --> 00:21:01.460]  當祂喊「我的神」
[00:21:01.460 --> 00:21:05.660]  「我的神為什麼離棄我」的時候
[00:21:05.660 --> 00:21:10.060]  讓姐妹們今天在疫症肆虐的世界
[00:21:10.060 --> 00:21:11.660]  神是否遠離我們呢?
[00:21:11.660 --> 00:21:17.660]  大概我們心裡都開始發出這種呼喊
[00:21:17.660 --> 00:21:19.660]  一位北愛爾蘭的牧師
[00:21:19.660 --> 00:21:22.060]  Lee McAllen
[00:21:22.060 --> 00:21:26.260]  McAllen他住院的時候確診
[00:21:26.260 --> 00:21:28.260]  他進入深切治療部
[00:21:28.260 --> 00:21:30.260]  他說得到這個肺炎
[00:21:30.260 --> 00:21:32.260]  他很痛苦
[00:21:32.260 --> 00:21:33.860]  不過在這個肺炎當中
[00:21:33.860 --> 00:21:36.460]  他住這個ICU深切治療部
[00:21:36.460 --> 00:21:38.460]  他是四處無人的
[00:21:38.460 --> 00:21:42.260]  沒有牧者、沒有家人、沒有朋友
[00:21:42.260 --> 00:21:45.260]  他只是一個人
[00:21:45.260 --> 00:21:50.660]  孤伶伶地困在這個冰冷的隔離病房當中
[00:21:50.660 --> 00:21:58.060]  每一下的呼吸都好像窒息的地獄
[00:21:58.060 --> 00:22:00.860]  他在冰冷的隔離病房當中
[00:22:00.860 --> 00:22:06.860]  呼求上帝「神啊!神啊!」
[00:22:06.860 --> 00:22:09.060]  就在這個時候
[00:22:09.060 --> 00:22:10.860]  他說
[00:22:10.860 --> 00:22:14.860]  有一位清潔員經過
[00:22:14.860 --> 00:22:17.660]  進來幫忙清潔一些東西
[00:22:17.660 --> 00:22:20.860]  這位清潔員和他聊天
[00:22:20.860 --> 00:22:21.860]  而且在聊天當中
[00:22:21.860 --> 00:22:23.660]  他知道原來這位清潔員
[00:22:23.660 --> 00:22:27.460]  過去曾經在非洲做過十四年的宣教士
[00:22:27.460 --> 00:22:29.260]  這位清潔員和他分享
[00:22:29.260 --> 00:22:32.860]  神怎樣用他在非洲這個地方
[00:22:32.860 --> 00:22:34.260]  去帶人信耶穌
[00:22:34.260 --> 00:22:36.660]  讓人得到神的愛
[00:22:36.660 --> 00:22:40.460]  很多奇妙的經歷他一直去數算
[00:22:40.460 --> 00:22:42.260]  直至到前幾年
[00:22:42.260 --> 00:22:46.060]  退休回到這個地方
[00:22:46.060 --> 00:22:48.260]  在這位清潔員離開的時候
[00:22:48.260 --> 00:22:52.860]  他為這位牧師祈禱
[00:22:52.860 --> 00:22:57.060]  他說:求主醫治你的身體
[00:22:57.060 --> 00:22:59.660]  求聖靈安慰你
[00:22:59.660 --> 00:23:02.660]  求主耶穌基督祝福你的肺
[00:23:02.660 --> 00:23:04.460]  他還求全能的主
[00:23:04.460 --> 00:23:11.860]  繼續使用這位麥卡倫牧師的餘生
[00:23:11.860 --> 00:23:14.460]  這位牧師康復之後
[00:23:14.460 --> 00:23:17.260]  他就作見證話
