
[00:00:00.000 --> 00:00:06.000]  在二十七年前,有一個嬰兒女,呱呱墮地
[00:08:38.000 --> 00:08:43.000]  然後用那些泥抹在這個盲眼的人的眼睛上
[00:08:43.000 --> 00:08:46.000]  之後就叫他去一個池裡洗一洗
[00:08:46.000 --> 00:08:50.000]  他一洗完就得到完全的醫治
[00:08:50.000 --> 00:08:51.000]  可能你會說
[00:08:51.000 --> 00:08:54.000]  為什麼耶穌要用這麼麻煩的方法呢?
[00:08:54.000 --> 00:08:59.000]  我們在別處看過耶穌一句話就可以施行神蹟
[00:08:59.000 --> 00:09:02.000]  為什麼要花這麼多功夫呢?
[00:09:02.000 --> 00:09:04.000]  這裡我們不知道
[00:09:04.000 --> 00:09:06.000]  耶穌有祂的主權
[00:09:06.000 --> 00:09:09.000]  和祂背後也有些心意
[00:09:09.000 --> 00:09:10.000]  我們不知道
[00:09:10.000 --> 00:09:16.000]  不過正正是耶穌這麼明確看到
[00:09:16.000 --> 00:09:18.000]  要把口水舀出來
[00:09:18.000 --> 00:09:20.000]  要和一些泥
[00:09:20.000 --> 00:09:21.000]  然後要抹
[00:09:21.000 --> 00:09:24.000]  這些動作是很具體的行動
[00:09:24.000 --> 00:09:26.000]  然後還要這個盲眼的人
[00:09:26.000 --> 00:09:28.000]  他當時還沒有開眼
[00:09:28.000 --> 00:09:30.000]  要他去一個池裡洗一洗
[00:09:30.000 --> 00:09:31.000]  你說是不是要找他來做呢?
[00:09:31.000 --> 00:09:33.000]  如果這個盲眼的人說
[00:09:33.000 --> 00:09:35.000]  你要我這麼麻煩
[00:09:35.000 --> 00:09:36.000]  我不相信你
[00:09:36.000 --> 00:09:37.000]  我不去
[00:09:37.000 --> 00:09:40.000]  那他就沒得救了
[00:09:40.000 --> 00:09:43.000]  但是耶穌可能在這裡
[00:09:43.000 --> 00:09:46.000]  也是在看他的信心有多大
[00:09:46.000 --> 00:09:48.000]  一個這麼具體的行動
[00:09:48.000 --> 00:09:50.000]  再加上這個盲眼的人
[00:09:50.000 --> 00:09:53.000]  流露出來的信心
[00:09:53.000 --> 00:09:56.000]  全部都讓我們這些旁觀者
[00:09:56.000 --> 00:09:59.000]  看到一個很清楚的形象
[00:09:59.000 --> 00:10:02.000]  為我們留下一個很深刻的印象
[00:10:02.000 --> 00:10:03.000]  我相信
[00:10:03.000 --> 00:10:05.000]  這也是耶穌透過這個做法
[00:10:05.000 --> 00:10:11.000]  去令那些不願面對現實的法利賽人
[00:10:11.000 --> 00:10:21.000]  他也沒有辦法來否認這個有目共睹的事實
[00:10:21.000 --> 00:10:25.000]  然後耶穌除了醫好這個人的眼睛
[00:10:25.000 --> 00:10:27.000]  這個視力之外
[00:10:27.000 --> 00:10:31.000]  他還主動的醫好他靈性的盲目
[00:10:31.000 --> 00:10:33.000]  在經文35到38章就說到
[00:10:33.000 --> 00:10:40.000]  耶穌聽見法利賽人將被醫好的人趕出會堂
[00:10:40.000 --> 00:10:42.000]  後來他遇見他
[00:10:42.000 --> 00:10:44.000]  就來跟他有一段對話
[00:10:44.000 --> 00:10:46.000]  從經文裡面
[00:10:46.000 --> 00:10:48.000]  雖然我們知道耶穌醫好這個人之後
[00:10:48.000 --> 00:10:49.000]  他走了
[00:10:49.000 --> 00:10:52.000]  但是其實他沒有忘記
[00:10:52.000 --> 00:10:57.000]  他其實一直在關注被醫好的人的動向
[00:10:57.000 --> 00:10:59.000]  在35節中
[00:10:59.000 --> 00:11:02.000]  中文就說「遇見他」
[00:11:02.000 --> 00:11:04.000]  但是在英文裡面
[00:11:04.000 --> 00:11:08.000]  翻譯就是「when he found him」
[00:11:08.000 --> 00:11:10.000]  是一個主動的動詞
[00:11:10.000 --> 00:11:12.000]  耶穌去找這個人
[00:11:12.000 --> 00:11:15.000]  主動的來尋找這個人
[00:11:15.000 --> 00:11:19.000]  這個人雖然他的視力可以恢復
[00:11:19.000 --> 00:11:21.000]  但是他的靈性上
[00:11:21.000 --> 00:11:23.000]  他仍然是活在黑暗裡面
[00:11:23.000 --> 00:11:25.000]  因為他未認識神
[00:11:25.000 --> 00:11:28.000]  他仍然是被罪捆綁
[00:11:28.000 --> 00:11:31.000]  他仍然是對將來沒有盼望
[00:11:31.000 --> 00:11:34.000]  所以耶穌再來見到他的時候
[00:11:34.000 --> 00:11:38.000]  他關心的是這個人的信心
[00:11:38.000 --> 00:11:40.000]  對猶太人來說
[00:11:40.000 --> 00:11:44.000]  當時如果一個人被人趕出猶太會堂
[00:11:44.000 --> 00:11:47.000]  是一個很嚴重的處罰
[00:11:47.000 --> 00:11:50.000]  意味著這些被人趕出來的人
[00:11:50.000 --> 00:11:53.000]  他從此就要被整個社群孤立
[00:11:53.000 --> 00:11:57.000]  所以其實是很淒涼的一件事
[00:11:57.000 --> 00:12:00.000]  這個被醫好的人
[00:12:00.000 --> 00:12:02.000]  醫好之後
[00:12:02.000 --> 00:12:06.000]  他曾經很勇敢地為耶穌做辯護
[00:12:06.000 --> 00:12:08.000]  那些人來問他
[00:12:08.000 --> 00:12:09.000]  你是怎樣好的?
[00:12:09.000 --> 00:12:10.000]  是誰醫好你的?
[00:12:10.000 --> 00:12:12.000]  他都一直為耶穌辯護
[00:12:12.000 --> 00:12:15.000]  更加公開地在法利塞人面前說
[00:12:15.000 --> 00:12:17.000]  耶穌醫好我這個人
[00:12:17.000 --> 00:12:19.000]  不就是先知嗎?
[00:12:19.000 --> 00:12:22.000]  但是他面對著
[00:12:22.000 --> 00:12:26.000]  法利塞人對他作出這麼大的懲罰
[00:12:26.000 --> 00:12:28.000]  趕他出這個會堂
[00:12:28.000 --> 00:12:33.000]  他現在還能否繼續為耶穌辯護呢?
[00:12:33.000 --> 00:12:38.000]  他會否因為這些困難在面前退縮呢?
[00:12:38.000 --> 00:12:42.000]  所以耶穌見到他的時候就問他
[00:12:42.000 --> 00:12:44.000]  你信人子嗎?
[00:12:44.000 --> 00:12:48.000]  他說:先生,誰是人子呢?
[00:12:48.000 --> 00:12:50.000]  叫我可以信他呢?
[00:12:50.000 --> 00:12:52.000]  耶穌就告訴他
[00:12:52.000 --> 00:12:53.000]  你已經見到他了
[00:12:53.000 --> 00:12:56.000]  現在跟你說的這個就是他了
[00:12:56.000 --> 00:12:58.000]  這個人就馬上來去
[00:12:58.000 --> 00:13:00.000]  伏伏在耶穌面前說
[00:13:00.000 --> 00:13:02.000]  主啊,我信
[00:13:02.000 --> 00:13:03.000]  你可能會說
[00:13:03.000 --> 00:13:05.000]  這個人那時候
[00:13:05.000 --> 00:13:07.000]  耶穌離開他之前
[00:13:07.000 --> 00:13:09.000]  他是沒有見過耶穌的
[00:13:09.000 --> 00:13:12.000]  他怎麼知道這個真的是耶穌呢?
[00:13:12.000 --> 00:13:13.000]  如果你是這個盲的人
[00:13:13.000 --> 00:13:16.000]  你會不會這樣想呢?
[00:13:16.000 --> 00:13:19.000]  雖然這個被人醫好的人
[00:13:19.000 --> 00:13:22.000]  他沒有見過耶穌
[00:13:22.000 --> 00:13:25.000]  但是他親身經歷了
[00:13:25.000 --> 00:13:27.000]  耶穌去醫治他
[00:13:27.000 --> 00:13:29.000]  現在他又與耶穌相遇
[00:13:29.000 --> 00:13:31.000]  或者其實耶穌跟他說話
[00:13:31.000 --> 00:13:33.000]  之前耶穌也有跟他說話
[00:13:33.000 --> 00:13:35.000]  耶穌再跟他說話的時候
[00:13:35.000 --> 00:13:37.000]  他認出這把聲音
[00:13:37.000 --> 00:13:39.000]  就是醫治我的那個人
[00:13:39.000 --> 00:13:41.000]  所以這一次的相遇
[00:13:41.000 --> 00:13:43.000]  肯定是他人生裡面
[00:13:43.000 --> 00:13:45.000]  一個極大極大的啟示
[00:13:45.000 --> 00:13:48.000]  和一個得救的經歷
[00:13:48.000 --> 00:13:51.000]  所以他馬上伏伏在耶穌的面前
[00:13:51.000 --> 00:13:54.000]  很敬虔地來去跪拜他
[00:13:54.000 --> 00:13:58.000]  今早我收到一個消息
[00:13:58.000 --> 00:13:59.000]  很早的時候
[00:13:59.000 --> 00:14:00.000]  七點左右
[00:14:00.000 --> 00:14:02.000]  我們昨晚有一個弟兄
[00:14:02.000 --> 00:14:05.000]  在醫院進行一個極之複雜
[00:14:05.000 --> 00:14:07.000]  和很有危險性
[00:14:07.000 --> 00:14:10.000]  很有風險的一個手術
[00:14:10.000 --> 00:14:14.000]  感恩弟兄的女兒
[00:14:14.000 --> 00:14:16.000]  我們的姐妹告訴我們
[00:14:16.000 --> 00:14:18.000]  手術很順利很成功
[00:14:18.000 --> 00:14:20.000]  她也告訴我
[00:14:20.000 --> 00:14:22.000]  對他們家裡來說
[00:14:22.000 --> 00:14:24.000]  真的是經歷一個
[00:14:24.000 --> 00:14:26.000]  好像出死入生的經歷
[00:14:26.000 --> 00:14:28.000]  因為這個手術真的很危險
[00:14:28.000 --> 00:14:31.000]  萬一有什麼差池的話
[00:14:31.000 --> 00:14:33.000]  隨時可以沒命
[00:14:33.000 --> 00:14:36.000]  或者可以令到一個病人癱了
[00:14:36.000 --> 00:14:38.000]  但是他們昨晚整個的經歷
[00:14:38.000 --> 00:14:43.000]  真的是經歷神真的拯救他
[00:14:43.000 --> 00:14:47.000]  我相信這個弟兄
[00:14:47.000 --> 00:14:50.000]  他的經歷就和這個盲的人一樣
[00:14:50.000 --> 00:14:53.000]  那種完全沒有盼望
[00:14:53.000 --> 00:14:56.000]  很絕望很擔心的情況下
[00:14:56.000 --> 00:15:01.000]  但是神這樣來拯救他
[00:15:01.000 --> 00:15:04.000]  當我們來看的時候
[00:15:04.000 --> 00:15:07.000]  我們得救靠什麼呢?
[00:15:07.000 --> 00:15:10.000]  我們看到這個盲眼的人
[00:15:10.000 --> 00:15:14.000]  我們先看到主耶穌主動來尋找他
[00:15:14.000 --> 00:15:15.000]  憐憫他
[00:15:15.000 --> 00:15:16.000]  給他有恩典
[00:15:16.000 --> 00:15:18.000]  再加上這個盲的人
[00:15:18.000 --> 00:15:20.000]  他這麼單純的信心
[00:15:20.000 --> 00:15:21.000]  這個盲人
[00:15:21.000 --> 00:15:23.000]  他就得到醫治
[00:15:23.000 --> 00:15:25.000]  就好像聖經在《已忽所書》裡
[00:15:25.000 --> 00:15:28.000]  同樣的都告訴我們
[00:15:28.000 --> 00:15:30.000]  你們得救是靠著恩典
[00:15:30.000 --> 00:15:32.000]  藉著信心
[00:15:32.000 --> 00:15:34.000]  這個不是出於自己
[00:15:34.000 --> 00:15:35.000]  而是神所賜的
[00:15:35.000 --> 00:15:37.000]  也不是出於行為
[00:15:37.000 --> 00:15:40.000]  免得有人自誇
[00:15:40.000 --> 00:15:41.000]  就是這樣
[00:15:41.000 --> 00:15:44.000]  耶穌用神蹟來醫好這個人
[00:15:44.000 --> 00:15:46.000]  肉眼的盲目
[00:15:46.000 --> 00:15:49.000]  而且還醫了他靈性的盲目
[00:15:49.000 --> 00:15:51.000]  讓他可以認識神
[00:15:51.000 --> 00:15:54.000]  得著救恩
[00:15:54.000 --> 00:15:55.000]  看完這個神蹟
[00:15:55.000 --> 00:15:57.000]  到底在這個神蹟背後
[00:15:57.000 --> 00:16:00.000]  給我們有什麼屬靈的意義呢?
[00:16:00.000 --> 00:16:02.000]  給我們有什麼教導呢?
[00:16:02.000 --> 00:16:03.000]  如果我們細心去看
[00:16:03.000 --> 00:16:06.000]  《約翰福音》第九章這段經文的話
[00:16:06.000 --> 00:16:08.000]  你會發現有兩段經文
[00:16:08.000 --> 00:16:10.000]  是有點噁心的
[00:16:10.000 --> 00:16:11.000]  很奇怪的
[00:16:11.000 --> 00:16:14.000]  一段就在第四第五節
[00:16:14.000 --> 00:16:18.000]  一段就在九章的三十九節
[00:16:18.000 --> 00:16:19.000]  耶穌剛剛說完
[00:16:19.000 --> 00:16:20.000]  不是祂犯罪
[00:16:20.000 --> 00:16:21.000]  不是祂父母犯罪
[00:16:21.000 --> 00:16:23.000]  而是要在祂的身上
[00:16:23.000 --> 00:16:25.000]  彰顯神的作為
[00:16:25.000 --> 00:16:27.000]  然後祂就說了這一段
[00:16:27.000 --> 00:16:28.000]  祂說「趁著白晝
[00:16:28.000 --> 00:16:31.000]  我們必須作那差我來者的功
[00:16:31.000 --> 00:16:32.000]  黑夜一到
[00:16:32.000 --> 00:16:34.000]  就沒有人能夠作功了
[00:16:34.000 --> 00:16:35.000]  我在世上的時候
[00:16:35.000 --> 00:16:39.000]  是世界的光」
[00:16:39.000 --> 00:16:42.000]  耶穌這樣說
[00:16:42.000 --> 00:16:43.000]  是要指出
[00:16:43.000 --> 00:16:45.000]  要作任何的功
[00:16:45.000 --> 00:16:47.000]  或者藉著功
[00:16:47.000 --> 00:16:49.000]  來彰顯神的恩典
[00:16:49.000 --> 00:16:51.000]  能力和榮耀
[00:16:51.000 --> 00:16:53.000]  是需要時間和機會的
[00:16:53.000 --> 00:16:57.000]  「趁著白晝」就是說作功的機會
[00:16:57.000 --> 00:16:59.000]  當你看到這個「趁著白晝」
[00:16:59.000 --> 00:17:02.000]  你跟著那個黑夜一到
[00:17:02.000 --> 00:17:04.000]  兩個語句合在一起的時候
[00:17:04.000 --> 00:17:08.000]  你就會看到那個緊迫感
[00:17:08.000 --> 00:17:10.000]  黑夜很快就到
[00:17:10.000 --> 00:17:13.000]  耶穌在當下也很清楚地知道
[00:17:13.000 --> 00:17:16.000]  祂的處境是怎樣
[00:17:16.000 --> 00:17:18.000]  當時的猶太人
[00:17:18.000 --> 00:17:19.000]  特別是那些法利塞人
[00:17:19.000 --> 00:17:21.000]  其實他們一直在圖謀
[00:17:21.000 --> 00:17:22.000]  想抓住耶穌的把柄
[00:17:22.000 --> 00:17:24.000]  然後殺死耶穌
[00:17:24.000 --> 00:17:26.000]  對耶穌來說
[00:17:26.000 --> 00:17:28.000]  祂能夠繼續作功
[00:17:28.000 --> 00:17:31.000]  繼續去彰顯神工作的日子
[00:17:31.000 --> 00:17:34.000]  已經是無多了
[00:17:34.000 --> 00:17:35.000]  弟兄姊妹
[00:17:35.000 --> 00:17:38.000]  今天對我們來說又怎樣呢?
[00:17:38.000 --> 00:17:41.000]  我們在主再來之前
[00:17:41.000 --> 00:17:45.000]  還有多少機會來作為主作功呢?
[00:17:45.000 --> 00:17:47.000]  你和我都不敢說
[00:17:47.000 --> 00:17:49.000]  但我們看到的是
[00:17:49.000 --> 00:17:51.000]  今天的世代已經越來越黑暗
[00:17:51.000 --> 00:17:53.000]  我們應該把握機會
[00:17:53.000 --> 00:17:56.000]  來見證上帝的恩典
[00:17:56.000 --> 00:18:00.000]  同樣來傳揚神的救恩
[00:18:00.000 --> 00:18:02.000]  接著耶穌說
[00:18:02.000 --> 00:18:06.000]  我們必須作那差我來者的功
[00:18:06.000 --> 00:18:08.000]  在這句話裡
[00:18:08.000 --> 00:18:12.000]  耶穌親自和他的門徒來認同
[00:18:12.000 --> 00:18:16.000]  也就是說和今天的你和我來認同
[00:18:16.000 --> 00:18:18.000]  這裡告訴我們
[00:18:18.000 --> 00:18:20.000]  神差了耶穌來
[00:18:20.000 --> 00:18:21.000]  是祂一個
[00:18:21.000 --> 00:18:23.000]  祂是神差來的那個
[00:18:23.000 --> 00:18:26.000]  但現在耶穌是差我們
[00:18:26.000 --> 00:18:29.000]  去接續祂的福音工作
[00:18:29.000 --> 00:18:32.000]  當然我們不是接續祂為人去死
[00:18:32.000 --> 00:18:33.000]  我們沒有這個資格
[00:18:33.000 --> 00:18:36.000]  但祂差遣我們去作神的功
[00:18:36.000 --> 00:18:37.000]  去榮耀神
[00:18:37.000 --> 00:18:39.000]  但這裡祂告訴我們
[00:18:39.000 --> 00:18:40.000]  祂用我們
[00:18:40.000 --> 00:18:43.000]  祂用我們代表祂和我們認同
[00:18:43.000 --> 00:18:46.000]  告訴我們我們去做神的工作
[00:18:46.000 --> 00:18:49.000]  不是我們一個人單打獨鬥
[00:18:49.000 --> 00:18:52.000]  祂會和我們一起去做
[00:18:52.000 --> 00:18:57.000]  這是很大的應許和保證
[00:18:57.000 --> 00:18:59.000]  我們過幾星期前
[00:18:59.000 --> 00:19:02.000]  我們說剛剛成立了青少年的團契
[00:19:02.000 --> 00:19:04.000]  過往的兩年
[00:19:04.000 --> 00:19:06.000]  其實我們看到一些小朋友
[00:19:06.000 --> 00:19:07.000]  他們六年級之後
[00:19:07.000 --> 00:19:09.000]  因為我們沒有青少年的團契
[00:19:09.000 --> 00:19:11.000]  接著他們就沒地方去
[00:19:11.000 --> 00:19:13.000]  就沒得繼續上
[00:19:13.000 --> 00:19:14.000]  就流失了
[00:19:14.000 --> 00:19:16.000]  我們看到
[00:19:16.000 --> 00:19:18.000]  我們不想這些小朋友就這樣沒了
[00:19:18.000 --> 00:19:20.000]  離開了教會
[00:19:20.000 --> 00:19:23.000]  所以今年縱然我們其實很多的東西
[00:19:23.000 --> 00:19:24.000]  我們教會只有這麼多人
[00:19:24.000 --> 00:19:25.000]  只有一個傳導人
[00:19:25.000 --> 00:19:27.000]  我們做得多少呢
[00:19:27.000 --> 00:19:29.000]  但是我們都不想因為這樣
[00:19:29.000 --> 00:19:32.000]  這些年青人就離開了神
