
[00:00:00.000 --> 00:00:08.000]  感恩今日能夠來到大家當中跟大家分享順利的華語
[00:02:13.000 --> 00:02:14.000]  上帝愛以色列人
[00:02:14.000 --> 00:02:15.000]  上帝比律法以色列人
[00:02:15.000 --> 00:02:18.000]  於是告訴他們要守上帝的律法
[00:02:18.000 --> 00:02:19.000]  要愛上帝的律法
[00:02:19.000 --> 00:02:24.000]  叫他們在應許之地永遠的敬拜上帝
[00:02:24.000 --> 00:02:26.000]  如果他們不遵守律法的話
[00:02:26.000 --> 00:02:27.000]  他們拜偶像
[00:02:27.000 --> 00:02:31.000]  上帝就會將這些以色列人趕離開應許之地
[00:02:31.000 --> 00:02:33.000]  不知道大家知道聖經的歷史是怎樣
[00:02:33.000 --> 00:02:35.000]  就是他們拜偶像
[00:02:35.000 --> 00:02:37.000]  他們忘記要畫的律法
[00:02:37.000 --> 00:02:41.000]  他們追求這個世界的money, sex, and power
[00:02:41.000 --> 00:02:43.000]  於是上帝的怒氣臨到他們
[00:02:43.000 --> 00:02:45.000]  上帝的審判臨到他們
[00:02:45.000 --> 00:02:48.000]  上帝利用使用巴比倫
[00:02:48.000 --> 00:02:49.000]  使用亞述
[00:02:49.000 --> 00:02:52.000]  將這些以色列人趕離開猶太地
[00:02:52.000 --> 00:02:54.000]  於是這些以色列人去到巴比倫
[00:02:54.000 --> 00:02:56.000]  他被擄的時候
[00:02:56.000 --> 00:03:00.000]  有些以色列人開始忘記了上帝的律法
[00:03:00.000 --> 00:03:02.000]  他就忘記了他們是以色列人
[00:03:02.000 --> 00:03:05.000]  是上帝指紋的身份
[00:03:05.000 --> 00:03:07.000]  就在這個屬靈的低谷
[00:03:07.000 --> 00:03:09.000]  屬靈的低潮的時候
[00:03:09.000 --> 00:03:10.000]  有一些真以色列人
[00:03:10.000 --> 00:03:13.000]  有些愛慕上帝律法的以色列人
[00:03:13.000 --> 00:03:15.000]  他們突然間起來
[00:03:15.000 --> 00:03:19.000]  於是他們編輯了很多歷代的詩歌
[00:03:19.000 --> 00:03:22.000]  他們將這些詩歌集會成一本大詩集
[00:03:22.000 --> 00:03:24.000]  一個150篇的詩集
[00:03:24.000 --> 00:03:28.000]  將這個詩集寫給當時的以色列人
[00:03:28.000 --> 00:03:30.000]  這班真以色列人
[00:03:30.000 --> 00:03:31.000]  這班愛慕上帝的以色列人
[00:03:31.000 --> 00:03:33.000]  他提醒那些假以色列人
[00:03:33.000 --> 00:03:35.000]  那些不愛上帝的以色列人
[00:03:35.000 --> 00:03:36.000]  要提醒他們
[00:03:36.000 --> 00:03:39.000]  你們一定要記得上帝的律法
[00:03:39.000 --> 00:03:40.000]  你們一定要悔改
[00:03:40.000 --> 00:03:42.000]  一定要回轉
[00:03:42.000 --> 00:03:44.000]  你們要記住你們是上帝的指紋
[00:03:44.000 --> 00:03:45.000]  所以什麼是詩篇
[00:03:45.000 --> 00:03:48.000]  詩篇寫作有一個目的
[00:03:48.000 --> 00:03:53.000]  就是要呼籲這班以色列人去回轉悔改
[00:03:53.000 --> 00:03:55.000]  如果今天我要選一首詩篇
[00:03:55.000 --> 00:03:57.000]  是讓你最簡單能夠明白
[00:03:57.000 --> 00:04:00.000]  整首詩篇的進度的話
[00:04:00.000 --> 00:04:02.000]  我一定會選詩篇第一篇
[00:04:02.000 --> 00:04:05.000]  我想跟大家讀一次詩篇第一篇
[00:04:05.000 --> 00:04:09.000]  不從惡人的計謀 不站罪人的道路
[00:04:09.000 --> 00:04:11.000]  不助傲慢人的座位
[00:04:11.000 --> 00:04:13.000]  為喜愛而懷的律法
[00:04:13.000 --> 00:04:15.000]  昼夜思想他的律法
[00:04:15.000 --> 00:04:17.000]  這人便為有福
[00:04:17.000 --> 00:04:19.000]  他要像一棵樹栽在溪水旁
[00:04:19.000 --> 00:04:21.000]  按時候結果指
[00:04:21.000 --> 00:04:23.000]  葉子也不枯乾
[00:04:23.000 --> 00:04:26.000]  凡他所做的進度順利
[00:04:26.000 --> 00:04:28.000]  惡人並不是這樣
[00:04:28.000 --> 00:04:31.000]  卻像慷飛被風吹散
[00:04:31.000 --> 00:04:33.000]  因此當審判的時候
[00:04:33.000 --> 00:04:35.000]  惡人必站立不住
[00:04:35.000 --> 00:04:39.000]  罪人在二人的會眾中也是如此
[00:04:39.000 --> 00:04:41.000]  因為知道二人的道路
[00:04:41.000 --> 00:04:44.000]  惡人的道路卻必滅亡
[00:04:44.000 --> 00:04:46.000]  這是詩篇第一篇
[00:04:46.000 --> 00:04:49.000]  詩篇的編輯就是將這篇詩篇放在第一篇
[00:04:49.000 --> 00:04:52.000]  他要每一個看詩篇的人先看第一篇
[00:04:52.000 --> 00:04:55.000]  而第一篇可以說是最重要的
[00:04:55.000 --> 00:04:58.000]  一個入門的詩篇
[00:04:58.000 --> 00:05:00.000]  第一篇就好像一個守門員
[00:05:00.000 --> 00:05:03.000]  告訴你哪些人可以看詩篇
[00:05:03.000 --> 00:05:04.000]  所以很有趣
[00:05:04.000 --> 00:05:05.000]  你看到詩篇的第一篇
[00:05:05.000 --> 00:05:07.000]  他描述了兩種人
[00:05:07.000 --> 00:05:09.000]  第一種人是二人
[00:05:09.000 --> 00:05:12.000]  這個二人是喜愛耶和華律法
[00:05:12.000 --> 00:05:15.000]  他晝夜思想上帝律法的人
[00:05:15.000 --> 00:05:16.000]  這是一個有福的人
[00:05:16.000 --> 00:05:19.000]  而反面是一個惡人
[00:05:19.000 --> 00:05:21.000]  這個惡人不愛耶和華的律法
[00:05:21.000 --> 00:05:24.000]  這個惡人不思想耶和華的律法
[00:05:24.000 --> 00:05:28.000]  這個惡人在審判中必站立不住
[00:05:28.000 --> 00:05:31.000]  這就是詩篇的一個大圖畫
[00:05:31.000 --> 00:05:34.000]  告訴我們這個世界上有兩種人
[00:05:34.000 --> 00:05:36.000]  一種是思想耶和華律法的人
[00:05:36.000 --> 00:05:40.000]  一種是和上帝的律法無關的惡人
[00:05:40.000 --> 00:05:43.000]  我們今天進入詩篇第十五篇
[00:05:43.000 --> 00:05:45.000]  當你在詩篇第十五篇的時候
[00:05:45.000 --> 00:05:47.000]  很平鋪直敘五字的經文
[00:05:47.000 --> 00:05:50.000]  其實背後他和第一篇的詩篇一樣
[00:05:50.000 --> 00:05:52.000]  他都是描述到兩種人
[00:05:52.000 --> 00:05:54.000]  一種是二人 一種是惡人
[00:05:54.000 --> 00:05:56.000]  他第一條問的問題
[00:05:56.000 --> 00:05:58.000]  是誰能夠寄居在上帝的帳幕
[00:05:58.000 --> 00:06:00.000]  居住在耶和華的聖山
[00:06:00.000 --> 00:06:04.000]  他都描述到二人可以寄居在上帝的帳幕
[00:06:04.000 --> 00:06:06.000]  而這些二人他有些條件
[00:06:06.000 --> 00:06:08.000]  他做完這些條件之後
[00:06:08.000 --> 00:06:11.000]  他的應許就是他會永不動搖
[00:06:11.000 --> 00:06:12.000]  相反的
[00:06:12.000 --> 00:06:16.000]  惡人就是他和上帝的帳幕和聖山是無份的
[00:06:16.000 --> 00:06:19.000]  所以今天我要你看這段詩篇的時候
[00:06:19.000 --> 00:06:21.000]  你記住有一個很大的contrast
[00:06:21.000 --> 00:06:26.000]  在詩篇裡面就是一個二人和惡人的對比
[00:06:26.000 --> 00:06:30.000]  詩篇第十五篇可以分為三個很簡單的結構
[00:06:30.000 --> 00:06:32.000]  第一 詩人問了一個
[00:06:32.000 --> 00:06:34.000]  問全世界每一個以色列人
[00:06:34.000 --> 00:06:36.000]  包括我們的問題
[00:06:36.000 --> 00:06:40.000]  就是哪一個可以進入耶和華的帳幕
[00:06:40.000 --> 00:06:43.000]  哪一個可以居住在他的聖山
[00:06:43.000 --> 00:06:46.000]  究竟哪一個可以和上帝同在呢
[00:06:46.000 --> 00:06:48.000]  然後他給了一個答案
[00:06:48.000 --> 00:06:51.000]  答案就是二至五節
[00:06:51.000 --> 00:06:53.000]  就是這些人 這些人 這些人
[00:06:53.000 --> 00:06:57.000]  最後他說有一個應許給這些人
[00:06:57.000 --> 00:06:59.000]  就是最後的一句
[00:06:59.000 --> 00:07:01.000]  必永不動搖
[00:07:01.000 --> 00:07:03.000]  今天我們會go through一至三
[00:07:03.000 --> 00:07:05.000]  平鋪直述地說
[00:07:05.000 --> 00:07:07.000]  我想先和你看第一節
[00:07:07.000 --> 00:07:10.000]  第一節是很重要的一節
[00:07:10.000 --> 00:07:14.000]  他說哪一個能夠寄居在你的帳幕
[00:07:14.000 --> 00:07:18.000]  哪一個能夠居住在你的聖山
[00:07:18.000 --> 00:07:22.000]  我不知道你們知不知道這個帳幕是什麼帳幕
[00:07:22.000 --> 00:07:27.000]  這個帳幕不是普通一般中東人喜歡住的帳幕
[00:07:27.000 --> 00:07:30.000]  這個帳幕是在說哪一個帳幕
[00:07:30.000 --> 00:07:33.000]  那個的Tabernacle是在春埃及記裡面
[00:07:33.000 --> 00:07:35.000]  那個獨特的帳幕
[00:07:35.000 --> 00:07:37.000]  在春埃及記那裡描述到
[00:07:37.000 --> 00:07:40.000]  耶和華吩咐以色列人要建造一個帳幕
[00:07:40.000 --> 00:07:42.000]  一個聖所
[00:07:42.000 --> 00:07:45.000]  聖王要為我做聖所使我住在他們當中
[00:07:45.000 --> 00:07:49.000]  這個聖所代表上帝和以色列人的同在
[00:07:49.000 --> 00:07:51.000]  代表上帝和以色列人的相交
[00:07:51.000 --> 00:07:55.000]  這個聖所可以說是以色列人敬拜的中心
[00:07:55.000 --> 00:07:57.000]  以色列人去到耶路撒冷
[00:07:57.000 --> 00:08:00.000]  他們將這個帳幕放在石鞍山上
[00:08:00.000 --> 00:08:03.000]  然後所羅門和建造了一個聖殿
[00:08:03.000 --> 00:08:06.000]  所以帳幕 聖山 聖殿其實是同一樣東西
[00:08:06.000 --> 00:08:09.000]  都是在說一個地方的聖潔
[00:08:09.000 --> 00:08:11.000]  上帝的至聖所居住
[00:08:11.000 --> 00:08:13.000]  於是在這個至聖所裡面
[00:08:13.000 --> 00:08:16.000]  人獻祭和上帝同在
[00:08:16.000 --> 00:08:20.000]  你要記得當這個詩人去寫這個詩篇
[00:08:20.000 --> 00:08:22.000]  或者他收集這個詩篇的時候
[00:08:22.000 --> 00:08:24.000]  是在秘魯回歸的背景
[00:08:24.000 --> 00:08:26.000]  他問一個問題
[00:08:26.000 --> 00:08:28.000]  哪一個能夠進到帳幕
[00:08:28.000 --> 00:08:30.000]  哪一個能夠居住在上帝的聖山
[00:08:30.000 --> 00:08:33.000]  他在呼召一群秘魯的以色列人
[00:08:33.000 --> 00:08:36.000]  他說哪一個可以進到上帝的同在
[00:08:36.000 --> 00:08:39.000]  哪一個可以進到上帝的天國
[00:08:39.000 --> 00:08:42.000]  所以關鍵 什麼是帳幕 什麼是聖山
[00:08:42.000 --> 00:08:44.000]  我給你一個很簡單的概念
[00:08:44.000 --> 00:08:46.000]  就是上帝的天國
[00:08:46.000 --> 00:08:49.000]  你有沒有想過詩人為什麼要問一個這樣的問題呢
[00:08:49.000 --> 00:08:53.000]  我們今天不會這樣去問在教會裡面的人
[00:08:53.000 --> 00:08:56.000]  但是在聖經裡面經常問
[00:08:56.000 --> 00:09:00.000]  哪一個 哪一個可以進到這個天國
[00:09:00.000 --> 00:09:02.000]  答案很簡單
[00:09:02.000 --> 00:09:04.000]  其實就是天國不是每個人都可以進的
[00:09:04.000 --> 00:09:07.000]  天國不是中門大開的
[00:09:07.000 --> 00:09:10.000]  但是全世界你喜歡進就進來
[00:09:10.000 --> 00:09:12.000]  你知道在這麼多的神學論派裡面
[00:09:12.000 --> 00:09:15.000]  有一個理論叫做普救論
[00:09:15.000 --> 00:09:19.000]  你讀過小小神學一定知道這個理論
[00:09:19.000 --> 00:09:22.000]  就說到世界上所有人都得救的
[00:09:22.000 --> 00:09:24.000]  沒有異人沒有惡人
[00:09:24.000 --> 00:09:26.000]  即使有的話不要緊
[00:09:26.000 --> 00:09:28.000]  全人類去到最終結的日子
[00:09:28.000 --> 00:09:30.000]  全部都一起得救的
[00:09:30.000 --> 00:09:33.000]  這個不是聖經裡面所說的
[00:09:33.000 --> 00:09:35.000]  聖經裡面所說的是
[00:09:35.000 --> 00:09:38.000]  有一個天國而上帝不是每個人都可以進去
[00:09:38.000 --> 00:09:40.000]  所以詩人問了一個問題
[00:09:40.000 --> 00:09:42.000]  哪一個能夠進入天國
[00:09:42.000 --> 00:09:44.000]  當他問完這個問題之後
[00:09:44.000 --> 00:09:47.000]  他給了一堆的答案
[00:09:47.000 --> 00:09:49.000]  詩人說
[00:09:49.000 --> 00:09:51.000]  就是行為正直
[00:09:51.000 --> 00:09:53.000]  做事公義
[00:09:53.000 --> 00:09:55.000]  心裡說實話的人
[00:09:55.000 --> 00:09:57.000]  剛才說了頭兩節
[00:09:57.000 --> 00:09:59.000]  藍色那兩行
[00:09:59.000 --> 00:10:01.000]  什麼是正直呢
[00:10:01.000 --> 00:10:03.000]  正直這個原文是Tamin
[00:10:03.000 --> 00:10:07.000]  Tamin這個字其實是解道德的源泉
[00:10:07.000 --> 00:10:11.000]  但他不是只是說道德行為上的美好
[00:10:11.000 --> 00:10:14.000]  聖經學者告訴我們Tamin這個字是形容
[00:10:14.000 --> 00:10:20.000]  有一個人和上帝持續不斷行久的團契和相交
[00:10:20.000 --> 00:10:24.000]  而這個人和上帝有一個行久的關係和相交
[00:10:24.000 --> 00:10:28.000]  他是一個內心渴望抱上帝喜悅的人
[00:10:28.000 --> 00:10:30.000]  他內心有一種態度
[00:10:30.000 --> 00:10:32.000]  他希望取悅上帝
[00:10:32.000 --> 00:10:35.000]  所以他的行為和道德都是越來越完美的人
[00:10:35.000 --> 00:10:37.000]  什麼是正直
[00:10:37.000 --> 00:10:40.000]  正直不只是做好人做好事
[00:10:40.000 --> 00:10:42.000]  而是當你做好人做好事的時候
[00:10:42.000 --> 00:10:45.000]  你的心是渴望去取悅這位上帝
[00:10:45.000 --> 00:10:48.000]  然後他說做事公義
[00:10:48.000 --> 00:10:52.000]  心裡說實話
[00:10:52.000 --> 00:10:55.000]  他形容到有一個人做事是公義
[00:10:55.000 --> 00:10:57.000]  公義我們大家都知道是什麼
[00:10:57.000 --> 00:10:59.000]  就是說你做對的事
[00:10:59.000 --> 00:11:02.000]  心裡說實話
[00:11:02.000 --> 00:11:04.000]  你想像下一個人
[00:11:04.000 --> 00:11:07.000]  他內心渴望上帝的喜悅
[00:11:07.000 --> 00:11:09.000]  於是他做事公義
[00:11:09.000 --> 00:11:10.000]  他心裡說實話
[00:11:10.000 --> 00:11:12.000]  他是一個表裡一致的人
[00:11:12.000 --> 00:11:13.000]  不論他的行事為人
[00:11:13.000 --> 00:11:14.000]  不論他心裡想的東西
[00:11:14.000 --> 00:11:17.000]  他的動機都合乎上帝旨意
[00:11:17.000 --> 00:11:19.000]  當你看藍色那兩行
[00:11:19.000 --> 00:11:21.000]  聖經學者告訴我們
[00:11:21.000 --> 00:11:24.000]  是描述到一些內在的素質
[00:11:24.000 --> 00:11:27.000]  一個愛上帝的人有的素質
[00:11:27.000 --> 00:11:33.000]  愛上帝的人內心不斷希望討上帝的喜悅
[00:11:33.000 --> 00:11:37.000]  而他的道德標準是不斷朝向上帝的源泉
[00:11:37.000 --> 00:11:39.000]  他會不斷不斷行事公義
[00:11:39.000 --> 00:11:42.000]  他會愛上帝的真理
[00:11:42.000 --> 00:11:47.000]  他會不停地更加進步去愛上帝
[00:11:47.000 --> 00:11:49.000]  愛上帝的人
[00:11:49.000 --> 00:11:51.000]  然後我們看綠色那堆
[00:11:51.000 --> 00:11:55.000]  綠色那堆是他不以舌頭諂開人
[00:11:55.000 --> 00:11:58.000]  他不會在背後說人壞話
[00:11:58.000 --> 00:12:01.000]  他不會在背後說人壞話
[00:12:01.000 --> 00:12:03.000]  他不惡待朋友
[00:12:03.000 --> 00:12:06.000]  他不會去誹謗論社
[00:12:06.000 --> 00:12:07.000]  他是一個好人
[00:12:07.000 --> 00:12:09.000]  他對人都是OK的
[00:12:09.000 --> 00:12:11.000]  他不會做壞事
[00:12:11.000 --> 00:12:13.000]  他眼中藐視匪類
[00:12:13.000 --> 00:12:16.000]  他尊重敬畏弱化的人
[00:12:16.000 --> 00:12:17.000]  聖經學者告訴我們
[00:12:17.000 --> 00:12:19.000]  這裡說得好像是一個role model
[00:12:19.000 --> 00:12:20.000]  他不喜歡惡人
[00:12:20.000 --> 00:12:22.000]  他喜歡敬畏弱化的人
[00:12:22.000 --> 00:12:27.000]  他將敬畏弱化的人當成他生命中的一個role model
[00:12:27.000 --> 00:12:29.000]  然後他繼續說
[00:12:29.000 --> 00:12:30.000]  他發了誓
[00:12:30.000 --> 00:12:33.000]  雖然自己吃虧也不更改
[00:12:33.000 --> 00:12:35.000]  他不會收貴利
[00:12:35.000 --> 00:12:36.000]  他不會收賄賂
[00:12:36.000 --> 00:12:38.000]  這個人是一個公義的人
[00:12:38.000 --> 00:12:41.000]  綠色那堆東西就好像聖經學者告訴我們
[00:12:41.000 --> 00:12:43.000]  是一堆人的
[00:12:43.000 --> 00:12:45.000]  人和人際關係之間相交
[00:12:45.000 --> 00:12:48.000]  有一個人他是愛神
[00:12:48.000 --> 00:12:52.000]  愛人的人他能夠進入天國
[00:12:52.000 --> 00:12:55.000]  我應該怎樣去形容這個人呢
[00:12:55.000 --> 00:12:58.000]  你想像一個愛神愛人
[00:12:58.000 --> 00:13:00.000]  當你回到詩篇的大圖畫
[00:13:00.000 --> 00:13:03.000]  我應該怎樣去形容這個人呢
[00:13:03.000 --> 00:13:05.000]  我不能夠沒有了這句說話
[00:13:05.000 --> 00:13:07.000]  因為很重要
[00:13:07.000 --> 00:13:09.000]  是詩篇第一篇的這句說話
[00:13:09.000 --> 00:13:12.000]  我應該怎樣形容一個愛神愛人的人
[00:13:12.000 --> 00:13:15.000]  就是一個喜愛謠話律法
[00:13:15.000 --> 00:13:17.000]  晝夜思想律法的人
[00:13:17.000 --> 00:13:19.000]  你看舊約的圖畫
[00:13:19.000 --> 00:13:21.000]  你不能夠錯過了上帝的律法
[00:13:21.000 --> 00:13:24.000]  因為上帝的律法是所有的根源
[00:13:24.000 --> 00:13:25.000]  他啟示的根源
[00:13:25.000 --> 00:13:26.000]  所有美好
[00:13:26.000 --> 00:13:27.000]  所有道德
[00:13:27.000 --> 00:13:28.000]  正義
[00:13:28.000 --> 00:13:30.000]  所有正確的根源
[00:13:30.000 --> 00:13:33.000]  而一個人他因為思想上帝的律法
[00:13:33.000 --> 00:13:35.000]  晝夜開悟上帝的律法
[00:13:35.000 --> 00:13:36.000]  令到這個人
[00:13:36.000 --> 00:13:39.000]  他內心不斷渴望去討上帝的喜悅
[00:13:39.000 --> 00:13:42.000]  繼而影響到他和人相交
[00:13:42.000 --> 00:13:45.000]  和人相處的標準
[00:13:45.000 --> 00:13:48.000]  所以今天我要和大家討論一個很重要的題目
[00:13:48.000 --> 00:13:52.000]  問題是甚麼是上帝的律法
[00:13:52.000 --> 00:13:56.000]  你有沒有想過甚麼是上帝的律法呢
[00:13:56.000 --> 00:13:59.000]  大家回教會都回了不少年
[00:13:59.000 --> 00:14:03.000]  不知道大家有沒有熟讀舊約聖經
[00:14:03.000 --> 00:14:05.000]  這是一個很重要的問題
[00:14:05.000 --> 00:14:06.000]  我們經常說上帝的律法
[00:14:06.000 --> 00:14:11.000]  上帝的律法你有沒有想過甚麼是上帝的律法呢
[00:14:11.000 --> 00:14:13.000]  上帝的律法第一件事包含十誡
[00:14:13.000 --> 00:14:15.000]  大家有聽過十誡吧
[00:14:15.000 --> 00:14:16.000]  甚麼是十誡
[00:14:16.000 --> 00:14:22.000]  十誡是一個表明上帝聖潔屬性的誡命
[00:14:22.000 --> 00:14:26.000]  他向以色列人表明上帝是一位怎樣的上帝
[00:14:26.000 --> 00:14:28.000]  上帝是一位聖潔的上帝
[00:14:28.000 --> 00:14:31.000]  十誡的第一條最重要的一條
[00:14:31.000 --> 00:14:33.000]  他說除二號華以外
[00:14:33.000 --> 00:14:35.000]  不可有別的神
[00:14:35.000 --> 00:14:37.000]  你不可以有別的偶像
[00:14:37.000 --> 00:14:39.000]  在當時甚麼是偶像
[00:14:39.000 --> 00:14:40.000]  偶像是有一個象徵
[00:14:40.000 --> 00:14:41.000]  因為你拜偶像
[00:14:41.000 --> 00:14:43.000]  你是在找一些東西
[00:14:43.000 --> 00:14:45.000]  拜偶像包括一些婚前性行為
[00:14:45.000 --> 00:14:48.000]  一些money, sex and power的東西
[00:14:48.000 --> 00:14:52.000]  而二號華說你不可以有別的偶像
[00:14:52.000 --> 00:14:54.000]  你要專心的愛我
[00:14:54.000 --> 00:14:55.000]  這是十誡
[00:14:55.000 --> 00:14:58.000]  十誡是表明上帝所喜悅的誡命
[00:14:58.000 --> 00:15:00.000]  就是你要專心的愛我
[00:15:00.000 --> 00:15:03.000]  你要遠離這個世界的一切誘惑
[00:15:03.000 --> 00:15:05.000]  這是十誡
[00:15:05.000 --> 00:15:07.000]  大家記不記得甚麼是上帝的律法
[00:15:07.000 --> 00:15:10.000]  除了十誡之外還有一個很重要的東西
[00:15:10.000 --> 00:15:13.000]  還有一個非常重要的東西
[00:15:13.000 --> 00:15:15.000]  是不可以沒有的
[00:15:15.000 --> 00:15:17.000]  如果你只記得十誡的上帝的律法
[00:15:17.000 --> 00:15:19.000]  我猜你忘記了第二件事
[00:15:19.000 --> 00:15:21.000]  你真的很糟糕
[00:15:21.000 --> 00:15:23.000]  如果你看舊約聖經
[00:15:23.000 --> 00:15:25.000]  有一個很重要的經卷
[00:15:25.000 --> 00:15:26.000]  不斷說這件事
[00:15:26.000 --> 00:15:28.000]  那就是憲制
[00:15:28.000 --> 00:15:32.000]  有十誡講到你要遵守二號華的律法
[00:15:32.000 --> 00:15:34.000]  然後他給了你另一個律法
[00:15:34.000 --> 00:15:35.000]  亦是同一件事
[00:15:35.000 --> 00:15:37.000]  是combine在一起的
[00:15:37.000 --> 00:15:38.000]  叫做憲制
[00:15:38.000 --> 00:15:40.000]  甚麼是憲制
[00:15:40.000 --> 00:15:43.000]  憲制是以色列人獨有的
[00:15:43.000 --> 00:15:45.000]  這麼多宗教裏
[00:15:45.000 --> 00:15:48.000]  唯有基督教獨有的
[00:15:48.000 --> 00:15:50.000]  如果我只給你十誡
[00:15:50.000 --> 00:15:52.000]  你要做些甚麼
[00:15:52.000 --> 00:15:54.000]  但我沒有給你憲制
[00:15:54.000 --> 00:15:55.000]  這不是基督教
[00:15:55.000 --> 00:15:56.000]  但基督教是甚麼
[00:15:56.000 --> 00:15:58.000]  是一個上帝的律法的誡命
[00:15:58.000 --> 00:16:01.000]  然後加上一個憲制
[00:16:01.000 --> 00:16:03.000]  甚麼是憲制
[00:16:03.000 --> 00:16:07.000]  憲制是讓你最得赦免的一個方法
[00:16:07.000 --> 00:16:09.000]  當兩件事combine在一起
[00:16:09.000 --> 00:16:11.000]  就是二號華的律法
[00:16:11.000 --> 00:16:14.000]  基督教不是一個做好人
[00:16:14.000 --> 00:16:16.000]  做好事的宗教
[00:16:16.000 --> 00:16:19.000]  基督教不是一個道德主義的宗教
[00:16:19.000 --> 00:16:20.000]  純粹跟你說
[00:16:20.000 --> 00:16:21.000]  你要做公義的事
[00:16:21.000 --> 00:16:22.000]  你要做好的事
[00:16:22.000 --> 00:16:23.000]  你要做一個好人
[00:16:23.000 --> 00:16:25.000]  出來影響社會
[00:16:25.000 --> 00:16:26.000]  這個不單止是基督教
[00:16:26.000 --> 00:16:29.000]  最重要的是憲制
[00:16:29.000 --> 00:16:33.000]  基督教宣講一個最得赦免的福音
[00:16:33.000 --> 00:16:37.000]  這個憲制是律法裏面的重中之重
[00:16:37.000 --> 00:16:39.000]  因為沒有一個人能夠完美地守著十誡
[00:16:39.000 --> 00:16:42.000]  於是你想像一個愛上帝的以色列人
[00:16:42.000 --> 00:16:43.000]  他是怎樣的呢
[00:16:43.000 --> 00:16:46.000]  他是一邊在行道
[00:16:46.000 --> 00:16:47.000]  他聽了十誡之後
[00:16:47.000 --> 00:16:49.000]  他不斷努力去實踐這個十誡
[00:16:49.000 --> 00:16:53.000]  另外一邊就是他不斷的憲制
[00:16:53.000 --> 00:16:54.000]  他藉著憲制
[00:16:54.000 --> 00:16:56.000]  他的罪得著赦免
[00:16:56.000 --> 00:16:58.000]  兩件事是一起的
[00:16:58.000 --> 00:16:59.000]  一個守律法的人
[00:16:59.000 --> 00:17:02.000]  加上一個憲制的人
[00:17:02.000 --> 00:17:04.000]  罪得赦免
[00:17:04.000 --> 00:17:05.000]  我想和你們看看
[00:17:05.000 --> 00:17:08.000]  什麼是憲制
