
[00:00:00.000 --> 00:00:04.000]  星期日真的是一天很蒙福的日子
[00:06:52.000 --> 00:06:54.000]  他都知道
[00:06:54.000 --> 00:06:56.000]  就是無論你
[00:06:56.000 --> 00:06:57.000]  在做事
[00:06:57.000 --> 00:07:00.000]  你在睡覺
[00:07:00.000 --> 00:07:01.000]  你在吃東西
[00:07:01.000 --> 00:07:05.000]  神都知道你在想什麼
[00:07:05.000 --> 00:07:07.000]  有時候
[00:07:07.000 --> 00:07:09.000]  不要說神
[00:07:09.000 --> 00:07:13.000]  有時候我們和配偶一間房
[00:07:13.000 --> 00:07:14.000]  如果裡面有些東西
[00:07:14.000 --> 00:07:16.000]  無論是壓力也好
[00:07:16.000 --> 00:07:17.000]  或者你驚慌也好
[00:07:17.000 --> 00:07:19.000]  或者你有些什麼憤怒也好
[00:07:19.000 --> 00:07:21.000]  你發夢大聲叫
[00:07:21.000 --> 00:07:22.000]  所以
[00:07:22.000 --> 00:07:23.000]  有時候有些人說
[00:07:23.000 --> 00:07:25.000]  你想不讓配偶知道
[00:07:25.000 --> 00:07:26.000]  穿布
[00:07:26.000 --> 00:07:27.000]  你發夢的時候
[00:07:27.000 --> 00:07:28.000]  都沒有辦法
[00:07:28.000 --> 00:07:31.000]  一定會穿了布
[00:07:31.000 --> 00:07:34.000]  神知道我們的一舉一動
[00:07:34.000 --> 00:07:36.000]  我們坐下來
[00:07:36.000 --> 00:07:39.000]  我們無論是起來走路
[00:07:39.000 --> 00:07:42.000]  這是我們生活上所表現的
[00:07:42.000 --> 00:07:44.000]  他說從遙遠地方
[00:07:44.000 --> 00:07:47.000]  你都知道我的心思
[00:07:47.000 --> 00:07:49.000]  想到這個遙遠的地方
[00:07:49.000 --> 00:07:51.000]  神都知道我們的心思
[00:07:51.000 --> 00:07:53.000]  又想起耶穌
[00:07:53.000 --> 00:07:54.000]  主耶穌
[00:07:54.000 --> 00:07:56.000]  出來做傳道的時候
[00:07:56.000 --> 00:07:58.000]  遇到肥力
[00:07:58.000 --> 00:07:59.000]  肥力就說
[00:07:59.000 --> 00:08:01.000]  我遇到了尼塞亞
[00:08:01.000 --> 00:08:02.000]  我很開心
[00:08:02.000 --> 00:08:04.000]  我快點和我朋友說
[00:08:04.000 --> 00:08:05.000]  今天我們那首歌說
[00:08:05.000 --> 00:08:10.000]  由別人在你身上見到耶穌
[00:08:10.000 --> 00:08:13.000]  他就快點去找拿丹葉
[00:08:13.000 --> 00:08:16.000]  他是一個同村的人
[00:08:16.000 --> 00:08:17.000]  告訴他
[00:08:17.000 --> 00:08:19.000]  拿丹葉我找到那個
[00:08:19.000 --> 00:08:20.000]  我們等了很久
[00:08:20.000 --> 00:08:23.000]  那位的先知
[00:08:23.000 --> 00:08:25.000]  拿丹葉說
[00:08:25.000 --> 00:08:28.000]  你在說什麼
[00:08:28.000 --> 00:08:32.000]  拿撒勒還能出什麼好的東西呢
[00:08:32.000 --> 00:08:34.000]  因為
[00:08:34.000 --> 00:08:37.000]  肥力說他是拿撒勒那裡出來的
[00:08:37.000 --> 00:08:40.000]  他這個地方怎麼會出名人
[00:08:40.000 --> 00:08:41.000]  偉人出來呢
[00:08:41.000 --> 00:08:44.000]  他真的說了一句這麼自大的說話
[00:08:44.000 --> 00:08:48.000]  他還沒有認識耶穌
[00:08:48.000 --> 00:08:51.000]  後來肥力就帶他去見耶穌
[00:08:51.000 --> 00:08:52.000]  耶穌就說
[00:08:52.000 --> 00:08:53.000]  拿丹葉
[00:08:53.000 --> 00:08:58.000]  看看這個真的是一個真以色列人
[00:08:58.000 --> 00:09:01.000]  他心裡面是沒有鬼詐的
[00:09:01.000 --> 00:09:03.000]  哇
[00:09:03.000 --> 00:09:04.000]  耶穌接著說
[00:09:04.000 --> 00:09:08.000]  肥力還沒有跟你打招呼
[00:09:08.000 --> 00:09:10.000]  你在無花果樹底下
[00:09:10.000 --> 00:09:12.000]  我就看見你了
[00:09:12.000 --> 00:09:15.000]  也聽到你說這句話
[00:09:15.000 --> 00:09:18.000]  拿撒勒還會出什麼好呢
[00:09:18.000 --> 00:09:20.000]  你就知道原來
[00:09:20.000 --> 00:09:24.000]  這麼要震驚
[00:09:24.000 --> 00:09:26.000]  你在很遠的地方說話
[00:09:26.000 --> 00:09:27.000]  耶穌聽到了
[00:09:27.000 --> 00:09:30.000]  你跟誰說話他知道
[00:09:30.000 --> 00:09:32.000]  甚至你在耳邊
[00:09:32.000 --> 00:09:34.000]  咬耳朵的說話
[00:09:34.000 --> 00:09:36.000]  他知道
[00:09:36.000 --> 00:09:40.000]  因為我們的主耶穌是無所不知的
[00:09:40.000 --> 00:09:42.000]  所以耶穌基督聖經說
[00:09:42.000 --> 00:09:45.000]  他不會隨便把一個人交付
[00:09:45.000 --> 00:09:47.000]  把他自己交給隨便一個人
[00:09:47.000 --> 00:09:50.000]  因為他知道人心
[00:09:50.000 --> 00:09:51.000]  有時候你知不知道
[00:09:51.000 --> 00:09:54.000]  越是你覺得他是你好朋友
[00:09:54.000 --> 00:09:56.000]  你很信賴他
[00:09:56.000 --> 00:09:58.000]  很多人就知道了
[00:09:58.000 --> 00:09:59.000]  結果是怎樣
[00:09:59.000 --> 00:10:01.000]  最快出賣你那個
[00:10:01.000 --> 00:10:04.000]  最快不認你那個
[00:10:04.000 --> 00:10:07.000]  那個可能是你身邊最親的人
[00:10:07.000 --> 00:10:10.000]  你最信任他的人
[00:10:10.000 --> 00:10:13.000]  耶穌基督他看透人心
[00:10:13.000 --> 00:10:14.000]  所以他說
[00:10:14.000 --> 00:10:17.000]  他不會隨便把他自己交給
[00:10:17.000 --> 00:10:19.000]  其他某一個人
[00:10:19.000 --> 00:10:21.000]  他看中了人
[00:10:21.000 --> 00:10:24.000]  哪個心是真的願意接受他
[00:10:24.000 --> 00:10:26.000]  第三次說我工作或者休息
[00:10:26.000 --> 00:10:27.000]  你都看見
[00:10:27.000 --> 00:10:30.000]  你知道我的所作所為
[00:10:30.000 --> 00:10:33.000]  呂振宗也本來譯得很好
[00:10:33.000 --> 00:10:38.000]  他說我走路我身懶腰
[00:10:38.000 --> 00:10:41.000]  你都篩下來細察
[00:10:41.000 --> 00:10:44.000]  其實這個細察
[00:10:44.000 --> 00:10:46.000]  什麼都有一點點
[00:10:46.000 --> 00:10:48.000]  好像有些人拿那些燒機
[00:10:48.000 --> 00:10:50.000]  很大的那些
[00:10:50.000 --> 00:10:52.000]  然後放一些菊放在那裡
[00:10:52.000 --> 00:10:54.000]  他就動一動
[00:10:54.000 --> 00:10:56.000]  接著那些殼就會出來
[00:10:56.000 --> 00:10:58.000]  被風吹
[00:10:58.000 --> 00:11:01.000]  那些殼就會吹光
[00:11:01.000 --> 00:11:04.000]  剩下的就是那些粒粒的米
[00:11:04.000 --> 00:11:05.000]  有些菊
[00:11:05.000 --> 00:11:06.000]  有些米不是菊
[00:11:06.000 --> 00:11:08.000]  菊殼已經走了
[00:11:08.000 --> 00:11:13.000]  剩下的就是菊裡面的菊粒
[00:11:13.000 --> 00:11:16.000]  其實我們的主耶穌
[00:11:16.000 --> 00:11:17.000]  我們的天父
[00:11:17.000 --> 00:11:19.000]  祂真的很仔細
[00:11:19.000 --> 00:11:21.000]  你連身懶腰
[00:11:21.000 --> 00:11:23.000]  祂都可以看到
[00:11:23.000 --> 00:11:25.000]  細察到
[00:11:25.000 --> 00:11:27.000]  所以你心靈裡面有多累
[00:11:27.000 --> 00:11:28.000]  有時候我們不一定是
[00:11:28.000 --> 00:11:30.000]  外表在身懶腰
[00:11:30.000 --> 00:11:32.000]  現在在聽到
[00:11:32.000 --> 00:11:34.000]  有些人都可能是在睡覺
[00:11:34.000 --> 00:11:36.000]  心靈睡了覺
[00:11:36.000 --> 00:11:38.000]  他眼睛是看著的
[00:11:38.000 --> 00:11:40.000]  看著那些經文讀的
[00:11:40.000 --> 00:11:42.000]  但是他的腦袋已經游了
[00:11:42.000 --> 00:11:44.000]  不知道去北極還是南極
[00:11:44.000 --> 00:11:47.000]  因為我們人的思想去得很快
[00:11:47.000 --> 00:11:50.000]  或者耳朵聽到外面有什麼聲音
[00:11:50.000 --> 00:11:52.000]  他就會馬上反應
[00:11:52.000 --> 00:11:54.000]  誰在外面呢
[00:11:54.000 --> 00:11:56.000]  所以我們真的
[00:11:56.000 --> 00:11:58.000]  沒有什麼可以隱瞞神的
[00:11:58.000 --> 00:11:59.000]  是不是呢
[00:11:59.000 --> 00:12:01.000]  好了 接著下面
[00:12:01.000 --> 00:12:05.000]  我覺得這篇詩值得慢慢去細著
[00:12:05.000 --> 00:12:07.000]  回答一下他的味道
[00:12:07.000 --> 00:12:09.000]  第四 第五 第六節
[00:12:09.000 --> 00:12:11.000]  我這次請弟兄幫我讀
[00:12:11.000 --> 00:12:13.000]  弟兄請你讀 好嗎
[00:12:13.000 --> 00:12:15.000]  我沒有開口
[00:12:15.000 --> 00:12:32.000]  弟兄就很少說話
[00:12:32.000 --> 00:12:34.000]  說得少一點 是不是
[00:12:34.000 --> 00:12:36.000]  也有exception
[00:12:36.000 --> 00:12:39.000]  例外有些人很喜歡說話
[00:12:39.000 --> 00:12:42.000]  但是你沒有開口
[00:12:42.000 --> 00:12:44.000]  我沒有開口
[00:12:44.000 --> 00:12:48.000]  神已經知道我在說什麼了
[00:12:48.000 --> 00:12:50.000]  也是很害怕的
[00:12:50.000 --> 00:12:52.000]  就是說還沒有說話的事情
[00:12:52.000 --> 00:12:54.000]  神也說知道
[00:12:54.000 --> 00:12:57.000]  讓我想到什麼呢
[00:12:57.000 --> 00:12:59.000]  當三個神的使者
[00:12:59.000 --> 00:13:01.000]  去跟阿伯拉罕說
[00:13:01.000 --> 00:13:05.000]  明年你會抱一個嬰兒
[00:13:05.000 --> 00:13:07.000]  一個兒子
[00:13:07.000 --> 00:13:09.000]  那時候是他們三個
[00:13:09.000 --> 00:13:11.000]  跟阿伯拉罕對話
[00:13:11.000 --> 00:13:12.000]  阿伯拉罕自己也說
[00:13:12.000 --> 00:13:13.000]  我這麼老了
[00:13:13.000 --> 00:13:16.000]  怎麼會有兒子呢
[00:13:16.000 --> 00:13:19.000]  原來隔壁的帳篷
[00:13:19.000 --> 00:13:21.000]  撒拉也在偷聽
[00:13:21.000 --> 00:13:24.000]  以前的女人不是隨便出來見客的
[00:13:24.000 --> 00:13:25.000]  是不是
[00:13:25.000 --> 00:13:27.000]  要真的丈夫說
[00:13:27.000 --> 00:13:29.000]  好啊 你出來吧
[00:13:29.000 --> 00:13:31.000]  最後聽到
[00:13:31.000 --> 00:13:33.000]  她心裡在笑
[00:13:33.000 --> 00:13:35.000]  真的嗎
[00:13:35.000 --> 00:13:36.000]  我已經衰敗了
[00:13:36.000 --> 00:13:37.000]  她說我自己衰敗了
[00:13:37.000 --> 00:13:39.000]  因為聖經講得很仔細
[00:13:39.000 --> 00:13:42.000]  她說她已經斷了月經了
[00:13:42.000 --> 00:13:45.000]  我的丈夫又這麼老了
[00:13:45.000 --> 00:13:47.000]  我們怎麼會多一個嬰兒呢
[00:13:47.000 --> 00:13:49.000]  她在暗笑
[00:13:49.000 --> 00:13:51.000]  覺得是不是諷刺我呢
[00:13:51.000 --> 00:13:54.000]  是不是真的呢
[00:13:54.000 --> 00:13:57.000]  那三個跟阿伯拉罕聊天的
[00:13:57.000 --> 00:13:59.000]  三個師姐
[00:13:59.000 --> 00:14:00.000]  其中一個說
[00:14:00.000 --> 00:14:02.000]  你太太為什麼在笑
[00:14:02.000 --> 00:14:04.000]  她說 為什麼她說
[00:14:04.000 --> 00:14:05.000]  我這麼老了
[00:14:05.000 --> 00:14:07.000]  怎麼會有兒子呢
[00:14:07.000 --> 00:14:08.000]  撒拉說沒有
[00:14:08.000 --> 00:14:11.000]  我沒有說過
[00:14:11.000 --> 00:14:14.000]  其實她心裡說的話
[00:14:14.000 --> 00:14:16.000]  神也聽到
[00:14:16.000 --> 00:14:19.000]  所以你說是不是我們真的無所遁形
[00:14:19.000 --> 00:14:20.000]  我們想的東西
[00:14:20.000 --> 00:14:23.000]  我們很想出來的東西
[00:14:23.000 --> 00:14:26.000]  神也知道
[00:14:26.000 --> 00:14:29.000]  但是神知道我們這麼仔細
[00:14:29.000 --> 00:14:30.000]  做什麼呢
[00:14:30.000 --> 00:14:32.000]  他是不是想要抓我們的錯呢
[00:14:32.000 --> 00:14:35.000]  你錯 你想錯 你講錯
[00:14:35.000 --> 00:14:37.000]  你會做錯
[00:14:37.000 --> 00:14:38.000]  預告我們
[00:14:38.000 --> 00:14:41.000]  是不是這麼簡單呢
[00:14:41.000 --> 00:14:42.000]  其實不是的
[00:14:42.000 --> 00:14:43.000]  第五第六節說
[00:14:43.000 --> 00:14:46.000]  你前後左右環繞著我
[00:14:46.000 --> 00:14:49.000]  你用你的能力庇護我
[00:14:49.000 --> 00:14:52.000]  然後你對我的認識高深莫測
[00:14:52.000 --> 00:14:55.000]  不是我所能夠理解的
[00:14:55.000 --> 00:14:59.000]  原來神為了要保護我們
[00:14:59.000 --> 00:15:00.000]  這裡環繞
[00:15:00.000 --> 00:15:03.000]  就是有圍著我們 包圍著我們
[00:15:03.000 --> 00:15:04.000]  你知不知道
[00:15:04.000 --> 00:15:06.000]  我們養兒子養女兒
[00:15:06.000 --> 00:15:10.000]  他們剛剛要學站立 學走路
[00:15:10.000 --> 00:15:11.000]  最緊張的
[00:15:11.000 --> 00:15:12.000]  因為怕什麼
[00:15:12.000 --> 00:15:14.000]  走兩步就跌倒了
[00:15:14.000 --> 00:15:18.000]  跌倒在傢具上就撞到頭
[00:15:18.000 --> 00:15:21.000]  總之就很保護的
[00:15:21.000 --> 00:15:23.000]  最初學在哪裡學呢
[00:15:23.000 --> 00:15:25.000]  給他們一個平板
[00:15:25.000 --> 00:15:27.000]  一個在裡面可以玩的
[00:15:27.000 --> 00:15:29.000]  那些床是觸碰地的
[00:15:29.000 --> 00:15:33.000]  好像很接近地上的
[00:15:33.000 --> 00:15:34.000]  圍著的
[00:15:34.000 --> 00:15:35.000]  還圍著不夠
[00:15:35.000 --> 00:15:37.000]  是軟綿綿的墊子
[00:15:37.000 --> 00:15:39.000]  什麼都要圍著的
[00:15:39.000 --> 00:15:41.000]  所以他們要學走路
[00:15:41.000 --> 00:15:42.000]  扶著站起來
[00:15:42.000 --> 00:15:44.000]  然後一邊按著邊
[00:15:44.000 --> 00:15:46.000]  一邊一步步移動
[00:15:46.000 --> 00:15:47.000]  走著走著
[00:15:47.000 --> 00:15:48.000]  走著走著就不用扶了
[00:15:48.000 --> 00:15:49.000]  可以走了
[00:15:49.000 --> 00:15:50.000]  你就知道可以放他出來
[00:15:50.000 --> 00:15:52.000]  因為他走得穩
[00:15:52.000 --> 00:15:55.000]  所以他講到這些聖經說環繞
[00:15:55.000 --> 00:15:56.000]  我就想起
[00:15:56.000 --> 00:15:59.000]  當我們養兒子養女兒養孫的時候
[00:15:59.000 --> 00:16:00.000]  保護到的地步
[00:16:00.000 --> 00:16:02.000]  就是周圍都圍著
[00:16:02.000 --> 00:16:03.000]  很安全的東西
[00:16:03.000 --> 00:16:06.000]  就算跌倒 撞到都沒事
[00:16:06.000 --> 00:16:08.000]  因為是Cushion 是不是
[00:16:08.000 --> 00:16:09.000]  所以我們的神
[00:16:09.000 --> 00:16:12.000]  其實看得我們這麼緊
[00:16:12.000 --> 00:16:13.000]  為了什麼
