
[00:00:00.000 --> 00:00:02.600]  今日剛才大家讀的經文裡
[00:01:37.400 --> 00:01:40.400]  究竟是否還是這麼準呢
[00:01:40.400 --> 00:01:43.000]  每一天我們在世界上工作
[00:01:43.000 --> 00:01:44.600]  在世界上活著
[00:01:44.600 --> 00:01:46.000]  忙忙碌碌
[00:01:46.000 --> 00:01:48.000]  接觸到很多的傳媒
[00:01:48.000 --> 00:01:50.800]  接觸到很多的資訊
[00:01:50.800 --> 00:01:53.000]  有時候難免我們的視野
[00:01:53.000 --> 00:01:55.200]  都會模糊
[00:01:55.200 --> 00:01:59.000]  我們的價值觀都會被拉扯
[00:01:59.000 --> 00:02:02.000]  所以我們回到神的話語
[00:02:02.000 --> 00:02:04.000]  看看我們所信的神
[00:02:04.000 --> 00:02:05.600]  是一位怎樣的神
[00:02:05.600 --> 00:02:08.000]  為甚麼詩人要說
[00:02:08.000 --> 00:02:14.200]  「以耶和華為神的哪國哪家哪人是有福的」
[00:02:14.200 --> 00:02:17.400]  這首詩篇是一首讚美詩
[00:02:17.400 --> 00:02:21.000]  詩人很開心地來讚美神
[00:02:21.000 --> 00:02:22.600]  他一開始的時候
[00:02:22.600 --> 00:02:26.600]  他就說你們應當靠耶和華歡樂
[00:02:26.600 --> 00:02:29.000]  正直人的讚美是合宜的
[00:02:29.000 --> 00:02:31.800]  他要人們一起來讚美我們的神
[00:02:31.800 --> 00:02:33.000]  他是怎樣讚
[00:02:33.000 --> 00:02:36.800]  他應該要彈琴稱讚耶和華
[00:02:36.800 --> 00:02:39.400]  用十弦的詩歌頌他
[00:02:39.400 --> 00:02:41.200]  為甚麼用十弦呢
[00:02:41.200 --> 00:02:44.000]  大家如果當中有學管弦樂的
[00:02:44.000 --> 00:02:47.400]  弦底有些是五條有些是幾條
[00:02:47.400 --> 00:02:49.200]  十條真的很豐富
[00:02:49.200 --> 00:02:51.200]  你可以彈到很多音
[00:02:51.200 --> 00:02:53.600]  彈同時可以出到很多的聲
[00:02:53.600 --> 00:02:56.600]  即是說一個很澎湃的樂器
[00:02:56.600 --> 00:02:57.600]  不但如此
[00:02:57.600 --> 00:03:01.400]  第三節說要向他唱新歌
[00:03:01.400 --> 00:03:03.400]  不是唱歌
[00:03:03.400 --> 00:03:05.000]  甚麼是新歌
[00:03:05.000 --> 00:03:07.800]  新歌要用心思在想的
[00:03:07.800 --> 00:03:10.400]  要重新來想的
[00:03:10.400 --> 00:03:12.400]  唱一首新歌給神
[00:03:12.400 --> 00:03:15.400]  為他們度身訂做一首詩歌
[00:03:15.400 --> 00:03:17.200]  還要彈得巧妙
[00:03:17.200 --> 00:03:19.200]  聲音要洪亮的
[00:03:19.200 --> 00:03:20.800]  不是隨便唱的
[00:03:20.800 --> 00:03:23.400]  要從心底唱給神聽
[00:03:23.400 --> 00:03:25.200]  神啊你真是奇妙
[00:03:25.200 --> 00:03:27.000]  為甚麼要這樣呢
[00:03:27.000 --> 00:03:29.800]  後面這首詩歌一直數下去
[00:03:29.800 --> 00:03:32.200]  為甚麼我們的神是這麼奇妙
[00:03:32.200 --> 00:03:33.800]  在這麼多節裏面
[00:03:33.800 --> 00:03:35.200]  我最重要的一節
[00:03:35.200 --> 00:03:36.800]  就是宣告
[00:03:36.800 --> 00:03:38.800]  以耶和華為神的
[00:03:38.800 --> 00:03:40.800]  那國是有福的
[00:03:40.800 --> 00:03:43.200]  他所揀選為自己產業的
[00:03:43.200 --> 00:03:45.200]  那民是有福的
[00:03:45.200 --> 00:03:47.600]  盼望我們都一樣宣告
[00:03:47.600 --> 00:03:49.600]  我們以耶和華為神
[00:03:49.600 --> 00:03:51.000]  我們是有福的
[00:03:51.000 --> 00:03:53.000]  我們先做一個禱告
[00:04:19.600 --> 00:04:32.200]  剛才引用詩篇三十三篇
[00:04:32.200 --> 00:04:35.200]  這首贊美詩歌頌了神的偉大
[00:04:35.200 --> 00:04:37.200]  作為我的一個引源
[00:04:37.200 --> 00:04:39.200]  其實我是想帶大家
[00:04:39.200 --> 00:04:42.200]  去看耶利米斯第九章
[00:04:42.200 --> 00:04:44.600]  耶利米斯第九章
[00:04:44.600 --> 00:04:51.600]  為什麼我們一定要敬拜耶和華為神
[00:04:51.600 --> 00:04:53.600]  世界上有很多的神
[00:04:53.600 --> 00:04:55.600]  大家不同宗教
[00:04:55.600 --> 00:04:56.600]  有阿拉
[00:04:56.600 --> 00:04:58.600]  有教主
[00:04:58.600 --> 00:04:59.600]  穆罕默德
[00:04:59.600 --> 00:05:02.600]  有釋迦牟尼
[00:05:02.600 --> 00:05:04.600]  有很多不同的神
[00:05:04.600 --> 00:05:07.600]  為甚麼聖經這麼獨裁
[00:05:07.600 --> 00:05:10.600]  一定要以耶和華為神
[00:05:10.600 --> 00:05:12.600]  才是好的呢
[00:05:12.600 --> 00:05:14.600]  為甚麼我們基督徒
[00:05:14.600 --> 00:05:16.600]  不覺得自己太狹窄
[00:05:16.600 --> 00:05:19.600]  不覺得自己太過自我
[00:05:19.600 --> 00:05:21.600]  我們一定肯定
[00:05:21.600 --> 00:05:23.600]  只有神是最好的呢
[00:05:23.600 --> 00:05:25.600]  耶利米斯第九章
[00:05:25.600 --> 00:05:27.600]  請聽神自己在這裡
[00:05:27.600 --> 00:05:28.600]  向祂指引
[00:05:28.600 --> 00:05:31.600]  透過祂的僕人所宣告的說話
[00:05:31.600 --> 00:05:34.600]  九章二十三、二十四節
[00:05:34.600 --> 00:05:36.600]  耶和華如此說
[00:05:36.600 --> 00:05:39.600]  智慧人不要因他的智慧誇厚
[00:05:39.600 --> 00:05:41.600]  勇士不要因他的勇力誇厚
[00:05:41.600 --> 00:05:44.600]  財主不要因他的財物誇厚
[00:05:44.600 --> 00:05:47.600]  誇厚的卻因他又聰明
[00:05:47.600 --> 00:05:49.600]  認識我是耶和華
[00:05:49.600 --> 00:05:52.600]  又知道我喜悅在世上
[00:05:52.600 --> 00:05:55.600]  思行慈愛公平和公義
[00:05:55.600 --> 00:05:56.600]  以此誇厚
[00:05:56.600 --> 00:05:59.600]  這是耶和華說的
[00:05:59.600 --> 00:06:02.600]  在這裡神一點都不客氣
[00:06:02.600 --> 00:06:04.600]  祂透過祂的僕人
[00:06:04.600 --> 00:06:06.600]  向祂的子民說
[00:06:06.600 --> 00:06:09.600]  你們不要恃著你有智慧
[00:06:09.600 --> 00:06:11.600]  恃著你有勇力
[00:06:11.600 --> 00:06:13.600]  恃著你有財富
[00:06:13.600 --> 00:06:18.600]  在人生裡什麼是最值得我們誇厚的呢
[00:06:18.600 --> 00:06:22.600]  原來就好像詩篇第三十三篇說
[00:06:22.600 --> 00:06:25.600]  以認識耶和華為神
[00:06:25.600 --> 00:06:30.600]  為什麼耶利米斯在這裡
[00:06:30.600 --> 00:06:32.600]  會寫出這句話
[00:06:32.600 --> 00:06:35.600]  跟大家說一點背景
[00:06:35.600 --> 00:06:37.600]  因為也很配合現在的時代
[00:06:37.600 --> 00:06:40.600]  當時耶利米做先知的時候
[00:06:40.600 --> 00:06:44.600]  他的背景有幾個猶大皇帝
[00:06:44.600 --> 00:06:46.600]  耶利米書的第一章
[00:06:46.600 --> 00:06:48.600]  第一節到第三節
[00:06:48.600 --> 00:06:50.600]  講到耶利米做先知的時候
[00:06:50.600 --> 00:06:52.600]  那個背景
[00:06:52.600 --> 00:06:55.600]  他是約西亞王
[00:06:55.600 --> 00:06:58.600]  第十三年就蒙神的呼召
[00:06:58.600 --> 00:07:01.600]  這是第一章第二節
[00:07:01.600 --> 00:07:04.600]  第三節說
[00:07:04.600 --> 00:07:08.600]  從猶大王約西亞兒子約瓦敬在位的時候
[00:07:08.600 --> 00:07:12.600]  直到猶大王約西亞兒子西底加在位的時候
[00:07:12.600 --> 00:07:15.600]  末年就是十一年五月間
[00:07:15.600 --> 00:07:17.600]  耶路撒冷人被擄的時候
[00:07:17.600 --> 00:07:20.600]  耶和華的話日常臨到耶利米
[00:07:20.600 --> 00:07:22.600]  他橫跨幾十年做先知
[00:07:22.600 --> 00:07:25.600]  從年輕的時候一直做到年老
[00:07:25.600 --> 00:07:28.600]  由國家興盛一直看到國家衰敗
[00:07:28.600 --> 00:07:31.600]  當年約西亞做王的時候
[00:07:31.600 --> 00:07:34.600]  如果我們看歷史背景
[00:07:34.600 --> 00:07:35.600]  歷代之下
[00:07:35.600 --> 00:07:37.600]  第三十四到三十五章
[00:07:37.600 --> 00:07:40.600]  約西亞做王一上任他只有八歲
[00:07:40.600 --> 00:07:42.600]  我們可否想像他八歲
[00:07:42.600 --> 00:07:45.600]  你的兒女或者你的孫兒女
[00:07:45.600 --> 00:07:46.600]  八歲做王
[00:07:46.600 --> 00:07:48.600]  不可想像
[00:07:48.600 --> 00:07:51.600]  但是聖經說當約西亞上任做王
[00:07:51.600 --> 00:07:55.600]  他就尋求行耶和華眼中看為正的事
[00:07:55.600 --> 00:07:58.600]  這個小朋友是一個乖的小朋友
[00:07:58.600 --> 00:08:02.600]  他做了皇帝他不學習其他的陋習
[00:08:02.600 --> 00:08:05.600]  神就保守他一直到第十二年
[00:08:05.600 --> 00:08:09.600]  他已經是八歲做王
[00:08:09.600 --> 00:08:11.600]  加十二年已經是二十歲
[00:08:11.600 --> 00:08:14.600]  那時候他就帶來國家的復興
[00:08:14.600 --> 00:08:20.600]  設定聖殿並且舉行大型的御御節
[00:08:20.600 --> 00:08:24.600]  猶太人有幾個節期很重要的
[00:08:24.600 --> 00:08:25.600]  一定要守的
[00:08:25.600 --> 00:08:29.600]  就是御御節、五旬節和鑄盤節
[00:08:29.600 --> 00:08:37.600]  為何約西亞王選擇三個大節來大肆慶祝御御節
[00:08:37.600 --> 00:08:40.600]  而不是鑄盤節或五旬節呢
[00:08:40.600 --> 00:08:44.600]  因為御御節如果看出埃及記第十二章
[00:08:44.600 --> 00:08:47.600]  是紀念神救贖的大恩
[00:08:47.600 --> 00:08:51.600]  神將以色列民從埃及遺奴之地
[00:08:51.600 --> 00:08:54.600]  帶他們經過紅海進入迦南
[00:08:54.600 --> 00:08:57.600]  這個大事是要他們紀念
[00:08:57.600 --> 00:09:00.600]  他們以前在河南受捆綁
[00:09:00.600 --> 00:09:02.600]  但今日他們得釋放
[00:09:02.600 --> 00:09:03.600]  是大事來的
[00:09:03.600 --> 00:09:07.600]  所以約西亞王在三個大節裡面
[00:09:07.600 --> 00:09:10.600]  他選擇哪一個節大肆慶祝
[00:09:10.600 --> 00:09:12.600]  就是這個御御節
[00:09:12.600 --> 00:09:15.600]  讓所有的子民、全國家的人都知道
[00:09:15.600 --> 00:09:21.600]  不要忘記當年我們的先祖在埃及當奴隸
[00:09:21.600 --> 00:09:23.600]  今天為何我們得到自由
[00:09:23.600 --> 00:09:25.600]  是因為神救贖之恩
[00:09:25.600 --> 00:09:28.600]  所以約西亞大力大復興
[00:09:28.600 --> 00:09:30.600]  在他的第十二年即二十歲
[00:09:30.600 --> 00:09:31.600]  他就有這個事
[00:09:31.600 --> 00:09:33.600]  接著下一年十三年
[00:09:33.600 --> 00:09:35.600]  神就呼召耶利米
[00:09:35.600 --> 00:09:37.600]  耶利米起初做先祖的時候
[00:09:37.600 --> 00:09:40.600]  背後的政治背景是約西亞
[00:09:40.600 --> 00:09:44.600]  所以彼此相應政治和宗教都一齊合作
[00:09:44.600 --> 00:09:48.600]  一定見到國家有一個好的現象
[00:09:48.600 --> 00:09:51.600]  但到了約西亞過世之後
[00:09:51.600 --> 00:09:54.600]  他的遺址一直不好
[00:09:54.600 --> 00:09:57.600]  歷史上約哈斯做王三個月
[00:09:57.600 --> 00:10:00.600]  行耶和華眼中看為惡的事
[00:10:00.600 --> 00:10:02.600]  接著約瓦敬做王十一年
[00:10:02.600 --> 00:10:05.600]  又行耶和華眼中看為惡的事
[00:10:05.600 --> 00:10:08.600]  再下來約瓦根三個月
[00:10:08.600 --> 00:10:10.600]  又行耶和華眼中看為惡的事
[00:10:10.600 --> 00:10:12.600]  最後西帝嘉十一年
[00:10:12.600 --> 00:10:14.600]  又行耶和華眼中看為惡的事
[00:10:14.600 --> 00:10:16.600]  結果被擄賣
[00:10:16.600 --> 00:10:19.600]  但神一直都在用耶利米
[00:10:19.600 --> 00:10:21.600]  如果我們是耶利米
[00:10:21.600 --> 00:10:23.600]  或者我做一個傳道人
[00:10:23.600 --> 00:10:24.600]  我是耶利米
[00:10:24.600 --> 00:10:27.600]  我看著由國家興旺
[00:10:27.600 --> 00:10:29.600]  大家尊神為大的日子
[00:10:29.600 --> 00:10:32.600]  去到慢慢越來越多的偶像
[00:10:32.600 --> 00:10:34.600]  心都很辛苦
[00:10:34.600 --> 00:10:37.600]  怎樣勸勉這些神的子民
[00:10:37.600 --> 00:10:40.600]  再回歸尊一的敬拜神呢
[00:10:40.600 --> 00:10:43.600]  是一個很大的功夫
[00:10:43.600 --> 00:10:45.600]  在耶利米書的第二章
[00:10:45.600 --> 00:10:48.600]  有捷徑經文真令我們震撼
[00:10:48.600 --> 00:10:51.600]  耶利米書第二章第十三節
[00:10:51.600 --> 00:10:52.600]  神自己說
[00:10:52.600 --> 00:10:55.600]  我的百姓作了兩件惡事
[00:10:55.600 --> 00:10:58.600]  就是離棄我這活水的泉源
[00:10:58.600 --> 00:11:00.600]  為自己作出辭旨
[00:11:00.600 --> 00:11:03.600]  是破裂不能泉水的辭旨
[00:11:03.600 --> 00:11:05.600]  國家的人
[00:11:05.600 --> 00:11:07.600]  神國道裡面的人
[00:11:07.600 --> 00:11:09.600]  已經去到一個地步
[00:11:09.600 --> 00:11:15.600]  選擇離棄神那活水的泉源
[00:11:15.600 --> 00:11:19.600]  我們知道在古代要水是不容易的
[00:11:19.600 --> 00:11:23.600]  作井希望作到活井
[00:11:23.600 --> 00:11:24.600]  水一直這樣來
[00:11:24.600 --> 00:11:26.600]  不用再作
[00:11:26.600 --> 00:11:28.600]  如果一個不是活井
[00:11:28.600 --> 00:11:31.600]  那就用了水母又要再作
[00:11:31.600 --> 00:11:34.600]  神形容自己是活水的泉源
[00:11:34.600 --> 00:11:35.600]  取之不缺
[00:11:35.600 --> 00:11:36.600]  用之不盡
[00:11:36.600 --> 00:11:38.600]  萬福的源頭
[00:11:38.600 --> 00:11:39.600]  但是祂的子民
[00:11:39.600 --> 00:11:43.600]  在那些不太好的皇帝引導之下
[00:11:43.600 --> 00:11:45.600]  個個選擇
[00:11:45.600 --> 00:11:47.600]  別有偶像
[00:11:47.600 --> 00:11:48.600]  怎樣呢?
[00:11:48.600 --> 00:11:51.600]  為自己去作辭
[00:11:51.600 --> 00:11:52.600]  自己作
[00:11:52.600 --> 00:11:53.600]  神說我不用你
[00:11:53.600 --> 00:11:54.600]  我脫離你
[00:11:54.600 --> 00:11:55.600]  我自己來
[00:11:55.600 --> 00:11:56.600]  但是神說
[00:11:56.600 --> 00:11:57.600]  你用很多方法
[00:11:57.600 --> 00:11:58.600]  很多科技
[00:11:58.600 --> 00:11:59.600]  你作很多辭旨
[00:11:59.600 --> 00:12:01.600]  不過可惜那些辭旨是
[00:12:01.600 --> 00:12:04.600]  破裂不能泉水的辭旨
[00:12:04.600 --> 00:12:05.600]  即是說
[00:12:05.600 --> 00:12:06.600]  經常都漏走的
[00:12:06.600 --> 00:12:08.600]  經常不會給你滿足的
[00:12:08.600 --> 00:12:10.600]  經常都覺得有需要的
[00:12:10.600 --> 00:12:14.600]  Always want 不會覺得夠
[00:12:14.600 --> 00:12:15.600]  神是活水泉源
[00:12:15.600 --> 00:12:17.600]  要人有滿足的喜樂
[00:12:17.600 --> 00:12:19.600]  人人的方法尋求
[00:12:19.600 --> 00:12:21.600]  永遠都覺得欠一點
[00:12:21.600 --> 00:12:23.600]  欠一點又要多一點
[00:12:23.600 --> 00:12:26.600]  究竟他們那時去到什麼光景呢?
[00:12:26.600 --> 00:12:29.600]  第二章第28節提到
[00:12:29.600 --> 00:12:33.600]  你為自己作的神在哪裡呢?
[00:12:33.600 --> 00:12:35.600]  你遭遇患難的時候
[00:12:35.600 --> 00:12:37.600]  叫他們起來拯救你吧
[00:12:37.600 --> 00:12:42.600]  猶大你神的數目與你城的數目相等
[00:12:42.600 --> 00:12:45.600]  每一個城每一個神
[00:12:45.600 --> 00:12:46.600]  大把神
[00:12:46.600 --> 00:12:48.600]  他們敢不敢不去聖殿?
[00:12:48.600 --> 00:12:49.600]  不敢
[00:12:49.600 --> 00:12:51.600]  所以耶利米蘇第七章說
[00:12:51.600 --> 00:12:52.600]  他們照舊去聖殿
[00:12:52.600 --> 00:12:54.600]  不過去聖殿之餘
[00:12:54.600 --> 00:12:56.600]  他們很多很多的偶像
[00:12:56.600 --> 00:12:58.600]  很多的倚靠
[00:12:58.600 --> 00:13:00.600]  很多的拜
[00:13:00.600 --> 00:13:02.600]  對神不尊
[00:13:02.600 --> 00:13:05.600]  去到耶利米蘇第九章
[00:13:05.600 --> 00:13:09.600]  神即將耶利米蘇對他的子民說
[00:13:09.600 --> 00:13:11.600]  耶和華如此說
[00:13:11.600 --> 00:13:14.600]  智慧人不要因他的智慧誇厚
[00:13:14.600 --> 00:13:17.600]  勇士不要因他的勇力誇厚
[00:13:17.600 --> 00:13:20.600]  才主不要因他的才力誇厚
[00:13:20.600 --> 00:13:24.600]  每個人都追這個追那個
[00:13:24.600 --> 00:13:26.600]  追智慧追多一點
[00:13:26.600 --> 00:13:29.600]  一個學位過一個學位
[00:13:29.600 --> 00:13:31.600]  一本書看多一本書
[00:13:31.600 --> 00:13:34.600]  有些人都是以此為榮
[00:13:34.600 --> 00:13:35.600]  有個人曾經說過
[00:13:35.600 --> 00:13:37.600]  智慧就是力量
[00:13:37.600 --> 00:13:39.600]  所以不讀書的人就沒有力量
[00:13:39.600 --> 00:13:40.600]  你看那些人讀書
[00:13:40.600 --> 00:13:42.600]  他們說話大聲一點
[00:13:42.600 --> 00:13:44.600]  因為他們福中有鳥
[00:13:44.600 --> 00:13:46.600]  那些人追勇力
[00:13:46.600 --> 00:13:48.600]  power strength
[00:13:48.600 --> 00:13:49.600]  有權有位
[00:13:49.600 --> 00:13:51.600]  可以話事
[00:13:51.600 --> 00:13:52.600]  可以指使人
[00:13:52.600 --> 00:13:54.600]  一路用多一點功夫
[00:13:54.600 --> 00:13:56.600]  希望升級升級升級
[00:13:56.600 --> 00:13:59.600]  升到高就可以指使下低
[00:13:59.600 --> 00:14:01.600]  有些人追求財富
[00:14:01.600 --> 00:14:05.600]  一路增加他的數碼增加
[00:14:05.600 --> 00:14:07.600]  讓自己的安全感
[00:14:07.600 --> 00:14:11.600]  就建基在這些所擁有的事
[00:14:11.600 --> 00:14:14.600]  坦白說這些東西是否不好呢
[00:14:14.600 --> 00:14:20.600]  智慧勇力財富都是好的
[00:14:20.600 --> 00:14:24.600]  神賜福給人很多時候像這些東西
[00:14:24.600 --> 00:14:27.600]  所羅門求智慧
[00:14:27.600 --> 00:14:28.600]  神就給他智慧
[00:14:28.600 --> 00:14:30.600]  智慧都非常有智慧
[00:14:30.600 --> 00:14:33.600]  空前絕後的智慧
[00:14:33.600 --> 00:14:35.600]  所以如果這個不好
[00:14:35.600 --> 00:14:36.600]  神不會給他
[00:14:36.600 --> 00:14:38.600]  即是說一個小孩子
[00:14:38.600 --> 00:14:39.600]  你追求這東西對他不好
[00:14:39.600 --> 00:14:40.600]  你不會給他
[00:14:40.600 --> 00:14:42.600]  ok的智慧是好的
[00:14:42.600 --> 00:14:44.600]  勇力好不好
[00:14:44.600 --> 00:14:46.600]  有力量是好的
[00:14:46.600 --> 00:14:47.600]  你看大衛如果沒有力量
[00:14:47.600 --> 00:14:49.600]  怎樣去將那些獅子
[00:14:49.600 --> 00:14:53.600]  將那些羊的獅子拔出來
[00:14:53.600 --> 00:14:54.600]  一定要有勇力
[00:14:54.600 --> 00:14:57.600]  沒有勇力我們走哪裡都沒有安全感
[00:14:57.600 --> 00:14:59.600]  攀地來威脅自己
[00:14:59.600 --> 00:15:03.600]  有財富好不好呢
[00:15:03.600 --> 00:15:04.600]  財富是好的
[00:15:04.600 --> 00:15:06.600]  阿伯拉罕有多少財富
[00:15:06.600 --> 00:15:08.600]  他去到迦南地
[00:15:08.600 --> 00:15:10.600]  一會兒神就滴在埃及
[00:15:10.600 --> 00:15:11.600]  給他財富
[00:15:11.600 --> 00:15:12.600]  給他基拉爾
[00:15:12.600 --> 00:15:13.600]  他都有財富
[00:15:13.600 --> 00:15:15.600]  約伯財富很多
[00:15:15.600 --> 00:15:18.600]  不過最重要我們熟悉眼光
[00:15:18.600 --> 00:15:20.600]  要調教的就是
[00:15:20.600 --> 00:15:23.600]  這些神所賜的恩典
[00:15:23.600 --> 00:15:27.600]  不能夠成為我們做倚靠的對象
[00:15:27.600 --> 00:15:30.600]  不能夠成為我們當他是神
[00:15:30.600 --> 00:15:36.600]  因為這些都是會利我們而去
[00:15:36.600 --> 00:15:38.600]  有些人很有智慧
[00:15:38.600 --> 00:15:40.600]  但他被智慧累
[00:15:40.600 --> 00:15:43.600]  這個就是所羅門自己
[00:15:43.600 --> 00:15:45.600]  這麼多的智慧
[00:15:45.600 --> 00:15:48.600]  結果就是敗在自己沒有智慧
[00:15:48.600 --> 00:15:50.600]  控制自己的心
[00:15:50.600 --> 00:15:52.600]  所以在針面第四章23節
[00:15:52.600 --> 00:15:54.600]  他說他年老的時候
[00:15:54.600 --> 00:15:57.600]  我兒你要保守你心
[00:15:57.600 --> 00:15:58.600]  勝過保守一切
[00:15:58.600 --> 00:16:01.600]  因為一生的果效是由心發出
[00:16:01.600 --> 00:16:03.600]  他能夠認識很多很多學問
[00:16:03.600 --> 00:16:06.600]  但他守不住自己心裡的私慾
[00:16:06.600 --> 00:16:08.600]  他是非奔幾多
[00:16:08.600 --> 00:16:11.600]  敗在外邦女子的手裡
[00:16:11.600 --> 00:16:13.600]  有勇力好啊
[00:16:13.600 --> 00:16:15.600]  但且看參孫
[00:16:15.600 --> 00:16:17.600]  參孫不敬畏神
[00:16:17.600 --> 00:16:19.600]  恃著勇力
[00:16:19.600 --> 00:16:20.600]  喜歡殺就殺
[00:16:20.600 --> 00:16:21.600]  喜歡打就打
[00:16:21.600 --> 00:16:25.600]  結果他也是敗在菲律賓人的手下
[00:16:25.600 --> 00:16:27.600]  財富
[00:16:27.600 --> 00:16:28.600]  財富好
[00:16:28.600 --> 00:16:31.600]  但是倚靠財富的欺世嫁禍
[00:16:31.600 --> 00:16:34.600]  結果國家就因為這樣
[00:16:34.600 --> 00:16:35.600]  後來被擄
[00:16:35.600 --> 00:16:38.600]  顯示了我有多少財富
[00:16:38.600 --> 00:16:40.600]  主耶和華跟我們說
[00:16:40.600 --> 00:16:41.600]  跟他的子民說
[00:16:41.600 --> 00:16:43.600]  這些是我所給的恩典
[00:16:43.600 --> 00:16:45.600]  但你不要靠
[00:16:45.600 --> 00:16:48.600]  最重要的是靠什麼
[00:16:48.600 --> 00:16:50.600]  就是第24節
[00:16:50.600 --> 00:16:52.600]  九章24節
[00:16:52.600 --> 00:16:55.600]  誇厚的卻因他有聰明
[00:16:55.600 --> 00:17:00.600]  認識我是耶和華
[00:17:00.600 --> 00:17:04.600]  就好像詩篇33篇第12節
[00:17:04.600 --> 00:17:09.600]  以耶和華為神
[00:17:09.600 --> 00:17:10.600]  我們有沒有將這件事
[00:17:10.600 --> 00:17:15.600]  當做我們一個最大的安全感
[00:17:15.600 --> 00:17:18.600]  最大的喜樂
[00:17:18.600 --> 00:17:21.600]  就是因為在我們人生裏面
[00:17:21.600 --> 00:17:24.600]  我們遇見了我們的救主
[00:17:24.600 --> 00:17:26.600]  在我們生命裏面
[00:17:26.600 --> 00:17:29.600]  主耶穌是我們的主
[00:17:29.600 --> 00:17:34.600]  天父是我們的神
[00:17:34.600 --> 00:17:36.600]  我還沒回來香港之前
[00:17:36.600 --> 00:17:39.600]  有一次美國選舉總統
[00:17:39.600 --> 00:17:42.600]  明年又是大選
[00:17:42.600 --> 00:17:44.600]  當年的總統候選人
[00:17:44.600 --> 00:17:47.600]  都要接受傳媒的訪問
[00:17:47.600 --> 00:17:50.600]  讓每個人都認識他們
[00:17:50.600 --> 00:17:54.600]  其中有一位是副總統候選人
[00:17:54.600 --> 00:17:56.600]  比較年輕
[00:17:56.600 --> 00:17:59.600]  我不特別提名字
[00:17:59.600 --> 00:18:03.600]  傳媒就去訪問他
[00:18:03.600 --> 00:18:04.600]  公開電視台
[00:18:04.600 --> 00:18:06.600]  大家都看的
[00:18:06.600 --> 00:18:11.600]  當時那個女主播很出名的
[00:18:11.600 --> 00:18:13.600]  問他很多問題
[00:18:13.600 --> 00:18:15.600]  其中一個問題是
[00:18:15.600 --> 00:18:17.600]  你覺得你人生最值得紀念的日子
[00:18:17.600 --> 00:18:20.600]  是哪個日子?
[00:18:20.600 --> 00:18:24.600]  What is the most important day in your life?
[00:18:24.600 --> 00:18:27.600]  她說
[00:18:27.600 --> 00:18:30.600]  我有兩個,不是一個
[00:18:30.600 --> 00:18:32.600]  第一個日子
[00:18:32.600 --> 00:18:33.600]  就是當我接受耶穌基督
[00:18:33.600 --> 00:18:35.600]  做我救主的那一天
[00:18:35.600 --> 00:18:39.600]  The day when I accept Jesus as my saviour
