
[00:00:00.000 --> 00:00:04.860]  今天我們說到寡婦的奉獻
[00:02:45.940 --> 00:02:51.820]  祂就吩咐他跟以色列人說
[00:02:51.820 --> 00:02:56.400]  就是叫他們在他所有的產業裡面
[00:02:56.400 --> 00:03:00.980]  要分十分之一去給這些利美的子孫
[00:03:00.980 --> 00:03:04.300]  就讓他們在他們的產業裡面就分十分之一
[00:03:04.300 --> 00:03:06.260]  給那些利美的子孫
[00:03:06.260 --> 00:03:11.660]  在這裡已經提到我們原來在以色列人很早之前
[00:03:11.660 --> 00:03:16.060]  阿倫跟摩西已經提到有十分一的奉獻
[00:03:16.060 --> 00:03:18.660]  從這一段經文我們看到很久之前
[00:03:18.660 --> 00:03:22.620]  阿倫跟摩西已經跟以色列人提到十分之一的奉獻
[00:03:22.620 --> 00:03:25.220]  另外一段經文也是這樣講
[00:03:25.220 --> 00:03:26.860]  另外一段經文也是這樣說
[00:03:26.860 --> 00:03:32.020]  這個就是耶和華神跟摩西所說的話
[00:03:32.020 --> 00:03:35.380]  這個就是耶和華神跟摩西所說的話
[00:03:35.380 --> 00:03:39.100]  祂就叫祂跟這些以色列人說
[00:03:39.100 --> 00:03:41.100]  祂就讓祂跟以色列人說
[00:03:41.100 --> 00:03:47.660]  就說他們要把十分之一的奉獻給這些利美人
[00:03:47.660 --> 00:03:51.340]  讓他們給十分之一的奉獻給利美人
[00:03:51.340 --> 00:03:56.500]  而且再把十分之一取出來獻給神
[00:03:56.500 --> 00:04:00.700]  而且再從當中的十分之一取出來獻給神
[00:04:00.700 --> 00:04:04.780]  已經提了很多次是講到十分一的奉獻
[00:04:04.780 --> 00:04:08.300]  所以這裡已經提到很多回十分之一的奉獻
[00:04:08.300 --> 00:04:11.820]  另外在生命記也有記載
[00:04:11.820 --> 00:04:13.940]  另外在生命記裡面也有記載
[00:04:13.940 --> 00:04:16.020]  就說在十二支派裡面
[00:04:16.020 --> 00:04:18.340]  就是在十二支派裡面
[00:04:18.340 --> 00:04:21.500]  當他們去做祭祀的時候
[00:04:21.500 --> 00:04:23.460]  當他們去做祭祀的時候
[00:04:23.460 --> 00:04:25.820]  譬如有梵祭、平安祭
[00:04:25.820 --> 00:04:27.620]  譬如有梵祭、平安祭
[00:04:27.620 --> 00:04:30.780]  或者其他的祭祀
[00:04:30.780 --> 00:04:37.300]  他們就要抽十分之一的物去獻給耶和華
[00:04:37.300 --> 00:04:41.940]  他們就要抽取十分之一的物來獻給耶和華
[00:04:41.940 --> 00:04:44.780]  另外還有一段經文
[00:04:44.780 --> 00:04:46.340]  另外還有一段經文
[00:04:46.340 --> 00:04:48.060]  就講到亞伯拉罕
[00:04:48.060 --> 00:04:49.260]  講到亞伯拉罕
[00:04:49.260 --> 00:04:55.460]  原來亞伯拉罕也是將十分之一去獻給祭祀的
[00:04:55.460 --> 00:04:58.660]  原來亞伯拉罕也是將十分之一去獻給祭祀的
[00:04:58.660 --> 00:05:00.660]  所以在這裡給我們看到
[00:05:00.660 --> 00:05:03.460]  在舊約的時代已經是很流行
[00:05:03.460 --> 00:05:06.500]  就是以色列已經開始有十分之一的奉獻
[00:05:06.500 --> 00:05:08.620]  所以我們看到在六月的時代
[00:05:08.620 --> 00:05:11.540]  以色列已經開始有十分之一的奉獻
[00:05:11.540 --> 00:05:16.420]  但是我們回看我們現在的時候
[00:05:16.420 --> 00:05:18.380]  我們來看現在的時候
[00:05:18.380 --> 00:05:23.220]  就看一下耶穌在這一段經文裡面在哪裡
[00:05:23.220 --> 00:05:27.220]  就看一下耶穌在這一段經文裡面在哪裡
[00:05:27.220 --> 00:05:30.420]  我們就講這個寡婦的奉獻
[00:05:30.420 --> 00:05:33.780]  我們再講寡婦的奉獻
[00:05:33.780 --> 00:05:36.900]  在第四十一節裡面就告訴我們
[00:05:36.900 --> 00:05:39.300]  在七十一節裡面告訴我們
[00:05:39.300 --> 00:05:45.260]  耶穌就坐在銀庫的地方
[00:05:45.260 --> 00:05:48.300]  耶穌就坐在銀庫的地方
[00:05:48.300 --> 00:05:53.620]  也都去看眾人怎樣去奉獻
[00:05:53.620 --> 00:05:55.860]  也看眾人怎麼去奉獻
[00:05:55.860 --> 00:06:00.180]  我們也都找了一幅圖
[00:06:00.180 --> 00:06:02.020]  傳到也找了一個圖片
[00:06:02.020 --> 00:06:06.860]  大家可以看到原來銀庫
[00:06:06.860 --> 00:06:10.300]  就在聖殿的中間的一個地方
[00:06:10.300 --> 00:06:12.700]  在那個箭嘴的地方
[00:06:12.700 --> 00:06:15.580]  銀庫就在聖殿的中間的地方
[00:06:15.580 --> 00:06:17.780]  就是那個箭嘴的地方
[00:06:17.780 --> 00:06:22.820]  另外這個地方也是給婦女聚集的地方
[00:06:22.820 --> 00:06:27.220]  原來這個地方也是讓婦女去聚集的地方
[00:06:27.220 --> 00:06:30.620]  至於他們的奉獻
[00:06:30.620 --> 00:06:35.100]  大家可以看到有一個喇叭形狀的器皿
[00:06:35.100 --> 00:06:36.740]  至於他們的奉獻
[00:06:36.740 --> 00:06:41.500]  大家可以看到這個喇叭形狀的器皿
[00:06:41.500 --> 00:06:45.180]  他們就將他們的錢放進這個容器裡
[00:06:45.180 --> 00:06:48.380]  他們就將他們的錢放進這個容器裡
[00:06:48.380 --> 00:06:52.620]  也是在第九個地方
[00:06:52.620 --> 00:06:57.540]  在女性聚集的地方擺放的
[00:06:57.540 --> 00:07:02.260]  而且還會在女性聚集的地方擺放的
[00:07:02.260 --> 00:07:05.860]  而且根據在《悉經》書裡面的記載
[00:07:05.860 --> 00:07:08.900]  有十三個這樣的器皿
[00:07:08.900 --> 00:07:11.060]  根據《悉經》書所記載的
[00:07:11.060 --> 00:07:13.260]  有十三個這樣的器皿
[00:07:13.260 --> 00:07:17.180]  當人們去奉獻的時候
[00:07:17.180 --> 00:07:19.340]  他們就會擺放一些銀
[00:07:19.340 --> 00:07:28.060]  類似這些銀擺放在器皿裡
[00:07:28.060 --> 00:07:29.100]  奉獻的時候
[00:07:29.100 --> 00:07:33.580]  大家就會放類似這一種的銀幣到容器裡
[00:07:33.580 --> 00:07:35.980]  當然面積有大有小
[00:07:35.980 --> 00:07:37.780]  面積有大有小
[00:07:37.780 --> 00:07:41.700]  而且如果那些銀是大一點的
[00:07:41.700 --> 00:07:45.140]  而且如果那些銀是大一點的
[00:07:45.140 --> 00:07:48.220]  它的面額就會大一點
[00:07:48.220 --> 00:07:50.660]  它的面額就會越大
[00:07:50.660 --> 00:07:53.780]  但是如果它的銀是很小的話
[00:07:53.780 --> 00:07:55.980]  如果它的銀子很小的話
[00:07:55.980 --> 00:07:58.460]  就是說它就會輕很多
[00:07:58.460 --> 00:08:02.180]  而且面額會少很多
[00:08:02.180 --> 00:08:05.260]  就是說它輕很多
[00:08:05.260 --> 00:08:07.460]  面額也少很多了
[00:08:07.460 --> 00:08:12.580]  所以當人們去放錢進去這個容器的時候
[00:08:12.580 --> 00:08:16.820]  所以當人們投錢進去這個容器的時候
[00:08:16.820 --> 00:08:19.580]  如果你投得很多的時候
[00:08:19.580 --> 00:08:22.580]  或者你的銀子很大隻的時候
[00:08:22.580 --> 00:08:25.940]  如果投得多或者說銀子大一點的話
[00:08:25.940 --> 00:08:28.340]  那它的聲音就會很大聲
[00:08:28.340 --> 00:08:30.660]  那聲音就會很大聲了
[00:08:30.660 --> 00:08:32.780]  如果你的銀是小的
[00:08:32.780 --> 00:08:33.980]  面積小的
[00:08:33.980 --> 00:08:37.060]  如果銀子面積小的
[00:08:37.060 --> 00:08:38.620]  那你放進去的時候
[00:08:38.620 --> 00:08:42.180]  你那個容器的聲線就會低了很多
[00:08:42.180 --> 00:08:46.340]  容器的聲量就會低很多了
[00:08:46.340 --> 00:08:48.980]  而當時也有一些有錢的人
[00:08:48.980 --> 00:08:50.980]  就是放很多錢進去奉獻
[00:08:50.980 --> 00:08:52.940]  當時也是有很多有錢的人
[00:08:52.940 --> 00:08:55.020]  放很多的錢進去奉獻
[00:08:55.020 --> 00:08:59.700]  但是耶穌的看法又會是怎樣呢?
[00:08:59.700 --> 00:09:01.420]  耶穌的看法又怎樣呢?
[00:09:01.420 --> 00:09:04.580]  因為耶穌那時候是正正坐在那個地方
[00:09:04.580 --> 00:09:06.660]  看著那些人怎樣去奉獻
[00:09:06.660 --> 00:09:10.060]  因為耶穌那時候是正正坐在那個地方
[00:09:10.060 --> 00:09:11.820]  去看著那些人怎樣去奉獻
[00:09:11.820 --> 00:09:16.140]  祂會不會是因為單單去看我們的面積大小
[00:09:16.140 --> 00:09:18.820]  去衡量我們奉獻多還是少呢?
[00:09:18.820 --> 00:09:25.460]  祂會不會來單單只是看那個奉獻的值多少
[00:09:25.460 --> 00:09:27.780]  而來看我們的奉獻是多少呢?
[00:09:27.780 --> 00:09:30.180]  還是看我們的心態
[00:09:30.180 --> 00:09:33.860]  我們的態度應該怎樣去奉獻呢?
[00:09:33.860 --> 00:09:35.060]  還是看我們的心態
[00:09:35.060 --> 00:09:37.300]  而且我們的態度是怎樣去奉獻呢?
[00:09:37.300 --> 00:09:39.620]  又或者是很多人去奉獻的時候
[00:09:39.620 --> 00:09:42.660]  又或者是很多人去奉獻的時候
[00:09:42.660 --> 00:09:47.140]  是否因為這些壓力而令你去奉獻呢?
[00:09:47.140 --> 00:09:50.780]  是否這些壓力讓你去奉獻呢?
[00:09:50.780 --> 00:09:53.460]  還是我們甘心樂意去奉獻呢?
[00:09:53.460 --> 00:09:55.460]  還是我們甘心樂意去奉獻呢?
[00:09:55.460 --> 00:09:57.060]  耶穌就要看這些
[00:09:57.060 --> 00:09:58.660]  耶穌就是看這些
[00:09:58.660 --> 00:10:00.340]  祂就看我們怎樣去給
[00:10:00.340 --> 00:10:02.340]  祂就看我們怎樣去給
[00:10:02.340 --> 00:10:06.500]  當我們去給我們的奉獻神的時候
[00:10:06.500 --> 00:10:08.980]  當我們去奉獻給神的時候
[00:10:08.980 --> 00:10:12.100]  很多基督徒會想
[00:10:12.100 --> 00:10:14.820]  可能會這樣看
[00:10:14.820 --> 00:10:20.580]  就說我們奉獻得多少呢?
[00:10:20.580 --> 00:10:26.580]  或者我們負擔得多少才去奉獻呢?
[00:10:26.580 --> 00:10:30.980]  或者我們負擔得多少才去奉獻呢?
[00:10:30.980 --> 00:10:33.300]  可是我們可以看寡婦
[00:10:33.300 --> 00:10:35.220]  寡婦怎樣去奉獻呢?
[00:10:35.220 --> 00:10:37.620]  寡婦怎樣去奉獻呢?
[00:10:37.620 --> 00:10:43.380]  這裡有兩節經文去講寡婦的奉獻
[00:10:43.380 --> 00:10:46.580]  這裡有兩節的經文講寡婦的奉獻
[00:10:46.580 --> 00:10:49.220]  她就投在這個容器裡面
[00:10:49.220 --> 00:10:52.260]  只有很少的兩個銅錢
[00:10:52.260 --> 00:10:54.020]  她投在這個容器裡面
[00:10:54.020 --> 00:10:55.700]  只有兩個很小的銅錢
[00:10:55.700 --> 00:10:57.780]  在經文上也記載了
[00:10:57.780 --> 00:11:00.980]  這個寡婦其實是她自己不足的
[00:11:00.980 --> 00:11:04.180]  不足夠有這麼多錢去生活的
[00:11:04.180 --> 00:11:07.460]  經文裡面也記載寡婦是不足的
[00:11:07.460 --> 00:11:09.860]  她沒有足夠的錢去生活的
[00:11:09.860 --> 00:11:11.780]  不過她的奉獻是多少呢?
[00:11:11.780 --> 00:11:13.540]  可是她的奉獻是多少呢?
[00:11:13.540 --> 00:11:16.020]  她不是好像有錢人那樣
[00:11:16.020 --> 00:11:18.580]  去奉獻很多很多到這個容器裡
[00:11:18.580 --> 00:11:20.820]  她不像那些有錢人那樣
[00:11:20.820 --> 00:11:23.700]  奉獻很多的錢進這個容器裡
[00:11:23.700 --> 00:11:27.220]  她只是奉獻了兩個銅錢
[00:11:27.220 --> 00:11:29.780]  她只是奉獻了兩個銅錢
[00:11:29.780 --> 00:11:34.260]  但是這兩個銅錢就是她一切所養生的錢
[00:11:34.260 --> 00:11:38.420]  可是這兩個銅錢就是她一切養生的錢
[00:11:38.420 --> 00:11:41.700]  其實這個寡婦是很窮的
[00:11:41.700 --> 00:11:43.460]  其實這個寡婦是很窮的
[00:11:43.460 --> 00:11:47.620]  她投這兩個銅錢到這個容器裡
[00:11:47.620 --> 00:11:49.140]  其實是她所有的
[00:11:49.140 --> 00:11:52.180]  她投這兩個銅錢進到這個容器裡
[00:11:52.180 --> 00:11:53.860]  其實是她所有的
[00:11:53.860 --> 00:11:56.020]  而且這個面積是很小的
[00:11:56.020 --> 00:11:57.940]  而且這個面積是很小的
[00:11:57.940 --> 00:11:59.860]  不過這個是她的全部
[00:11:59.860 --> 00:12:01.700]  可是這是她的全部
[00:12:01.700 --> 00:12:05.780]  但是我看過兩本色經書
[00:12:05.780 --> 00:12:08.100]  但是我看過兩本色經書
[00:12:08.100 --> 00:12:11.860]  兩本色經書有不同的解釋
[00:12:11.860 --> 00:12:16.260]  一分錢有多少的價值
[00:12:16.260 --> 00:12:21.940]  兩本色經書解釋一分錢的價值很不同
[00:12:21.940 --> 00:12:23.620]  兩本色經書解釋一分錢的價值很不同
[00:12:23.620 --> 00:12:25.140]  其實很難去算
[00:12:25.140 --> 00:12:32.420]  在這邊的色經書說少過一分錢的百分之一
[00:12:32.420 --> 00:12:38.580]  在左手邊的說銅錢是少過一分錢的百分之一
[00:12:38.580 --> 00:12:42.660]  而另外一本色經書也說這一分錢的少的部分
[00:12:42.660 --> 00:12:46.740]  另外一本的色經書說這是一分錢的少部分
[00:12:46.740 --> 00:12:48.500]  所以其實我們很難去估計
[00:12:48.500 --> 00:12:52.900]  究竟這個寡婦奉獻了多少錢
[00:12:52.900 --> 00:12:55.220]  所以我們很難去估計
[00:12:55.220 --> 00:12:58.500]  估計這個寡婦奉獻了多少錢
[00:12:58.500 --> 00:12:59.780]  總之就是很少
[00:12:59.780 --> 00:13:01.140]  總之就是很少
[00:13:01.140 --> 00:13:03.540]  但是這個很少是她的全部
[00:13:03.540 --> 00:13:06.020]  可是這個很少是她的全部
[00:13:06.020 --> 00:13:08.660]  那我們也看一下這個寡婦
[00:13:08.660 --> 00:13:11.380]  為什麼她會去奉獻呢
[00:13:11.380 --> 00:13:12.900]  我們來看看這個寡婦
[00:13:12.900 --> 00:13:15.140]  為什麼她會去奉獻呢
[00:13:15.140 --> 00:13:17.380]  如果平時我們自己記錄徒
[00:13:17.380 --> 00:13:18.900]  如果平時我們記錄徒
[00:13:18.900 --> 00:13:22.420]  我們很多時候就會有聖靈去帶領我們
[00:13:22.420 --> 00:13:25.380]  我們很多時候就會有聖靈去帶領我們
[00:13:25.380 --> 00:13:29.060]  當然我們要看一下我們對神的關係有多少
[00:13:29.060 --> 00:13:31.460]  就是好的關係有多少
[00:13:31.460 --> 00:13:35.460]  當然我們看看我們跟神的好的關係去到哪裡
[00:13:35.460 --> 00:13:37.940]  如果我們跟神的關係好的話
[00:13:37.940 --> 00:13:40.100]  如果我們跟神的關係好的話
[00:13:40.100 --> 00:13:44.020]  我們會知道神究竟帶領我們怎麼去做
[00:13:44.020 --> 00:13:47.300]  我們會知道究竟神怎麼帶領我們去做
[00:13:47.300 --> 00:13:50.020]  我相信這個寡婦跟神的關係非常好
[00:13:50.020 --> 00:13:52.740]  我相信這個寡婦跟神的關係非常好
[00:13:52.740 --> 00:13:54.580]  因為當她去奉獻的時候
[00:13:54.580 --> 00:13:56.100]  因為當她去奉獻的時候
[00:13:56.100 --> 00:13:58.500]  她很清楚知道神叫她這樣做
[00:13:58.500 --> 00:14:00.820]  她很清楚知道神叫她這樣做
[00:14:00.820 --> 00:14:08.020]  神是想她去這個銀庫去奉獻
[00:14:08.020 --> 00:14:11.540]  她知道神想她去這個銀庫裡面去奉獻
[00:14:11.540 --> 00:14:15.780]  所以她沒有想到她究竟奉獻多少
[00:14:15.780 --> 00:14:18.180]  所以她沒有想到究竟要奉獻多少
[00:14:18.180 --> 00:14:20.980]  她就去到那裡把自己的一切放進去了
[00:14:20.980 --> 00:14:24.420]  她就去到那裡把自己所有的一切都放進去了
[00:14:24.420 --> 00:14:28.260]  而且如果我們平常人一般的想法
[00:14:28.260 --> 00:14:31.060]  平常人一般的想法
[00:14:31.060 --> 00:14:34.660]  可能我們會說這個婦人已經這麼窮了
[00:14:34.660 --> 00:14:37.380]  我們可能會說這個婦人已經這麼窮了
[00:14:37.380 --> 00:14:41.300]  為什麼兩個銀錢不留一個給自己
[00:14:41.300 --> 00:14:45.060]  為什麼兩個銀錢裡面不留一個給自己
[00:14:45.060 --> 00:14:48.020]  我想大家都不會反對她留一個給自己
[00:14:48.020 --> 00:14:50.900]  我想大家都不會反對她留一個給自己
[00:14:50.900 --> 00:14:53.860]  但是這個寡婦知道神要她去奉獻
[00:14:53.860 --> 00:14:56.100]  可是這個寡婦知道神要她去奉獻
[00:14:56.100 --> 00:14:58.580]  她就把自己所有的一切奉獻給主
[00:14:58.580 --> 00:15:00.980]  她就把自己所有的一切奉獻給主
[00:15:00.980 --> 00:15:03.620]  所以在這個行動裡面我們可以看到一樣東西
[00:15:03.620 --> 00:15:05.860]  所以在這個行動裡面我們可以看到一樣東西
[00:15:05.860 --> 00:15:08.580]  當神去吩咐我們做一些事情的時候
[00:15:08.580 --> 00:15:10.740]  當神吩咐我們去做一些事情的時候
[00:15:10.740 --> 00:15:12.660]  我們就去做
[00:15:12.660 --> 00:15:15.620]  這個就是在表達我們神的信服
[00:15:15.620 --> 00:15:18.420]  這個就是在表達我們神的信服
[00:15:18.420 --> 00:15:22.580]  正正就是這個婦人
[00:15:22.580 --> 00:15:24.340]  她很窮
[00:15:24.340 --> 00:15:26.580]  她是一個寡婦
[00:15:26.580 --> 00:15:30.820]  她沒有什麼能力去賺取金錢去維生
[00:15:30.820 --> 00:15:34.340]  她沒有什麼能力去賺取金錢去維生
[00:15:34.340 --> 00:15:38.660]  而且如果大家看到經文裡面
[00:15:38.660 --> 00:15:44.580]  也都在說一些有錢的人去欺負他們
[00:15:44.580 --> 00:15:47.060]  也都在說一些有錢的人去欺負他們
[00:15:47.060 --> 00:15:49.460]  所以根本他們的地位很低
[00:15:49.460 --> 00:15:51.220]  所以根本他們的地位很低
[00:15:51.220 --> 00:15:54.900]  但是對她來說是很困難的
[00:15:54.900 --> 00:15:57.540]  但是對她來說是很困難的
[00:15:57.540 --> 00:15:59.300]  但是她仍然去奉獻
[00:15:59.300 --> 00:16:00.900]  可是她仍然去奉獻
[00:16:00.900 --> 00:16:03.220]  而且還奉獻她全部的
[00:16:03.220 --> 00:16:05.060]  而且還奉獻她全部的
[00:16:05.060 --> 00:16:06.980]  那我想問一下我們自己
[00:16:06.980 --> 00:16:08.820]  那我想問一下我們自己
[00:16:08.820 --> 00:16:12.500]  究竟我們跟神的關係有多少呢
[00:16:12.500 --> 00:16:15.140]  我們跟神的關係有多少呢
[00:16:15.140 --> 00:16:16.660]  神有沒有告訴我們
[00:16:16.660 --> 00:16:18.900]  究竟我們是不是要奉獻呢
[00:16:18.900 --> 00:16:20.340]  神有沒有告訴我們
[00:16:20.340 --> 00:16:22.020]  我們是否要奉獻呢
[00:16:22.020 --> 00:16:23.860]  我們有沒有奉獻給教會呢
[00:16:23.860 --> 00:16:25.700]  我們有沒有奉獻給教會呢
[00:16:25.700 --> 00:16:27.300]  教會有很多的事工
[00:16:27.300 --> 00:16:28.740]  教會有很多的事工
[00:16:28.740 --> 00:16:30.660]  有猜拳
[00:16:30.660 --> 00:16:34.900]  或者有其他的不同的活動
[00:16:34.900 --> 00:16:37.300]  或者還有其他不同的活動
[00:16:37.300 --> 00:16:39.380]  也都是傳福音的工作
[00:16:39.380 --> 00:16:40.660]  也有傳福音的工作
[00:16:40.660 --> 00:16:42.340]  那我們是需要金錢的
[00:16:42.340 --> 00:16:43.620]  我們是需要金錢的
[00:16:43.620 --> 00:16:47.780]  但是作為我們是神的家裏面的一個人
[00:16:47.780 --> 00:16:50.020]  作為神家裏面的一個人
[00:16:50.020 --> 00:16:54.260]  我們有沒有盡這個責任去奉獻給我們的主呢
[00:16:54.260 --> 00:16:58.340]  我們有沒有盡我們的責任去奉獻給我們的主呢
[00:16:58.340 --> 00:17:01.860]  那麽說到我們怎樣去奉獻呢
[00:17:01.860 --> 00:17:04.420]  說到我們怎樣去奉獻呢
[00:17:04.420 --> 00:17:08.020]  是不是我們有餘的就奉獻那一點點呢
[00:17:08.020 --> 00:17:12.020]  是否有餘的就去奉獻那一點點呢
[00:17:12.020 --> 00:17:18.420]  還是像那個寡婦那樣有犧牲的心態去奉獻呢
[00:17:18.420 --> 00:17:22.260]  還是像那個寡婦那樣有犧牲的心態去奉獻呢
[00:17:22.260 --> 00:17:26.420]  但是耶穌在43節那裏很清楚告訴我們
[00:17:26.420 --> 00:17:28.980]  耶穌在43節很清楚的告訴我們
[00:17:28.980 --> 00:17:31.940]  祂也叫那些門徒來跟那些門徒講
[00:17:31.940 --> 00:17:34.580]  祂也讓那些門徒來跟他們說
[00:17:34.580 --> 00:17:40.180]  祂就說這個寡婦投入去這個富裏面的錢
[00:17:40.180 --> 00:17:43.060]  祂就說這個寡婦投入去銀庫裏面的錢
[00:17:43.060 --> 00:17:45.300]  雖然是兩個銅錢
[00:17:45.300 --> 00:17:46.900]  雖然只是兩個銅錢
[00:17:46.900 --> 00:17:48.740]  而價值是很低很低很低
[00:17:48.740 --> 00:17:50.820]  而價值是很低很低很低
[00:17:50.820 --> 00:17:53.940]  但是耶穌說祂比眾人所投的更多
[00:17:53.940 --> 00:17:57.220]  可是耶穌說祂比眾人所投的更多
[00:17:57.220 --> 00:18:01.620]  原來我們看奉獻不是只看那個數量
[00:18:01.620 --> 00:18:05.140]  原來我們看奉獻不光是看那個數量
[00:18:05.140 --> 00:18:06.580]  神是看我們的心
[00:18:06.580 --> 00:18:07.860]  神是看我們的心
[00:18:07.860 --> 00:18:10.020]  我們怎樣去奉獻
[00:18:10.020 --> 00:18:11.540]  我們怎樣去奉獻
[00:18:11.540 --> 00:18:13.780]  是不是說我們多餘的錢
[00:18:13.780 --> 00:18:16.660]  我們就放進神的倉庫就可以了
[00:18:16.660 --> 00:18:20.900]  是否多餘的錢放進神的倉庫就可以了
[00:18:20.900 --> 00:18:24.820]  我們怎樣去衡量量度我們的奉獻
[00:18:24.820 --> 00:18:28.740]  我們怎樣去衡量量度我們的奉獻
[00:18:28.740 --> 00:18:30.180]  怎樣對神
[00:18:30.180 --> 00:18:31.060]  怎樣對神
[00:18:31.060 --> 00:18:36.420]  我做了一點點的計算
[00:18:36.420 --> 00:18:38.660]  我們做了一個小小的計算
[00:18:38.660 --> 00:18:44.020]  假設A和B門徒
[00:18:44.020 --> 00:18:45.700]  或者基督徒
[00:18:45.700 --> 00:18:48.100]  假設A和B基督徒
[00:18:48.100 --> 00:18:50.900]  他們同樣奉獻一磅
[00:18:50.900 --> 00:18:53.380]  他們同樣的奉獻一磅
[00:18:53.380 --> 00:18:57.460]  但是在A的基督徒裏面
[00:18:57.460 --> 00:19:00.420]  他是賺十磅
[00:19:00.420 --> 00:19:04.020]  A的基督徒他賺取了十磅
[00:19:04.020 --> 00:19:05.860]  但是他奉獻一磅的時候
[00:19:05.860 --> 00:19:09.460]  但是他奉獻一磅的時候
[00:19:09.460 --> 00:19:11.860]  那就是說他奉獻了十分之一了
[00:19:11.860 --> 00:19:13.780]  那就是他奉獻了十分之一了
[00:19:13.780 --> 00:19:15.860]  但反過來看看B的基督徒
[00:19:15.860 --> 00:19:17.700]  反過來看看B的基督徒
[00:19:17.700 --> 00:19:18.980]  他賺就賺一百磅
[00:19:18.980 --> 00:19:20.340]  他賺的是一百磅
[00:19:20.340 --> 00:19:21.300]  他給的也是一磅
[00:19:21.300 --> 00:19:22.820]  可是他給的也是一磅
[00:19:22.820 --> 00:19:26.340]  那就是說原來他奉獻是一個百分率
[00:19:26.340 --> 00:19:30.340]  那就是說原來他奉獻是一個百分率而已
[00:19:30.340 --> 00:19:32.580]  所以你看到這件事就是說
[00:19:32.580 --> 00:19:36.420]  當你那個人的心態是怎樣去奉獻呢
[00:19:36.420 --> 00:19:37.860]  所以我們看到一個事情就是
[00:19:37.860 --> 00:19:39.620]  人的心態是怎樣去奉獻呢
[00:19:39.620 --> 00:19:42.100]  神不是看我們給多少錢
[00:19:42.100 --> 00:19:44.180]  神不是看我們付多少錢
[00:19:44.180 --> 00:19:46.020]  好像那個寡婦那樣
[00:19:46.020 --> 00:19:47.460]  好像那個寡婦一樣
[00:19:47.460 --> 00:19:49.940]  祂只是兩個銅錢那麼一點點
[00:19:49.940 --> 00:19:52.660]  祂只是兩個銅錢那麼一點點
[00:19:52.660 --> 00:19:53.860]  但耶穌怎樣說
[00:19:53.860 --> 00:19:54.820]  可耶穌怎麼說
[00:19:54.820 --> 00:19:58.180]  耶穌說祂比其他人奉獻的更加多
[00:19:58.180 --> 00:20:01.060]  耶穌說祂比其他人奉獻更多
[00:20:01.060 --> 00:20:04.500]  所以我們不是看
[00:20:04.500 --> 00:20:07.620]  祂要多少錢放進去奉獻箱裏
[00:20:07.620 --> 00:20:09.060]  所以我們看的不是說
[00:20:09.060 --> 00:20:13.540]  祂要付多少錢放進去奉獻箱裏
[00:20:13.540 --> 00:20:15.540]  是我們有沒有甘心樂意
[00:20:15.540 --> 00:20:18.260]  將我們的奉獻放進去神那裏
