
[00:00:00.000 --> 00:00:03.880]  有一個問題很多時候都有人問我
[00:03:45.760 --> 00:03:47.760]  為什麼耶穌睡得這麼熟呢?
[00:03:47.760 --> 00:03:49.760]  就是因為他很累
[00:03:49.760 --> 00:03:51.520]  你說耶穌也會累嗎?
[00:03:51.520 --> 00:03:54.040]  耶穌是創天造地的真神
[00:03:54.040 --> 00:03:56.600]  祂在天上榮華
[00:03:56.600 --> 00:03:58.600]  在天上尊貴
[00:03:58.600 --> 00:04:00.360]  來到這個世上
[00:04:00.360 --> 00:04:02.160]  耶穌說:狐狸有洞
[00:04:02.160 --> 00:04:03.800]  天空的飛鳥有窩
[00:04:03.800 --> 00:04:05.800]  但我連枕頭的地方都沒有
[00:04:05.800 --> 00:04:09.520]  祂累得連打風打雨都沒有睡醒
[00:04:09.520 --> 00:04:11.520]  你不要以為耶穌是作狀的
[00:04:11.520 --> 00:04:12.920]  祂真的沒有睡醒
[00:04:12.920 --> 00:04:14.920]  耶穌成為一個人
[00:04:14.920 --> 00:04:16.920]  祂又受到人的限制
[00:04:16.920 --> 00:04:18.600]  雖然祂可以行神蹟
[00:04:18.600 --> 00:04:20.600]  但是祂又會肚餓
[00:04:20.600 --> 00:04:22.600]  祂又會累
[00:04:22.600 --> 00:04:24.600]  好像我昨天
[00:04:24.600 --> 00:04:27.200]  工作到十一點半
[00:04:27.200 --> 00:04:28.800]  平時我很乖的
[00:04:28.800 --> 00:04:30.000]  如果不用開會
[00:04:30.000 --> 00:04:32.000]  我九點半就睡覺了
[00:04:32.000 --> 00:04:35.320]  但是昨天十一點半也在
[00:04:35.320 --> 00:04:37.000]  有位姊妹今早問我
[00:04:37.000 --> 00:04:40.520]  你開夜工有沒有錢?
[00:04:40.520 --> 00:04:44.320]  上帝在天上有很多財寶等著我
[00:04:44.320 --> 00:04:46.320]  不過暫時在地上沒有
[00:04:46.320 --> 00:04:49.400]  耶穌那時候比我更慘
[00:04:49.400 --> 00:04:51.400]  祂睡得那麼熟
[00:04:51.400 --> 00:04:53.400]  我們看到其實很奇妙
[00:04:53.400 --> 00:04:56.400]  神的兒子來到這個世界
[00:04:56.400 --> 00:04:58.120]  竟然那麼淒涼
[00:04:58.120 --> 00:04:59.720]  在大風大雨裡面
[00:04:59.720 --> 00:05:01.200]  其實也沒有什麼休息
[00:05:01.200 --> 00:05:03.520]  你平靜了風浪
[00:05:03.520 --> 00:05:05.720]  我們對面又有第二招
[00:05:05.720 --> 00:05:09.120]  我們看到我們的主
[00:05:09.120 --> 00:05:11.120]  祂披上肉身
[00:05:11.120 --> 00:05:12.120]  道成肉身
[00:05:12.120 --> 00:05:12.920]  原本祂是靈
[00:05:12.920 --> 00:05:13.920]  祂道成肉身
[00:05:13.920 --> 00:05:14.920]  為什麼要有肉身?
[00:05:14.920 --> 00:05:15.920]  我跟大家說過
[00:05:15.920 --> 00:05:17.520]  肉身是為了上十字架
[00:05:17.520 --> 00:05:19.720]  如果沒有身體就不能上十字架
[00:05:19.720 --> 00:05:21.120]  為什麼要上十字架?
[00:05:21.120 --> 00:05:22.520]  是要死
[00:05:22.520 --> 00:05:23.320]  為什麼要死?
[00:05:23.320 --> 00:05:24.720]  是代替你的死
[00:05:24.720 --> 00:05:25.920]  所以你不用死
[00:05:25.920 --> 00:05:27.120]  信耶穌
[00:05:27.120 --> 00:05:29.720]  就接受耶穌這個大的禮物
[00:05:29.720 --> 00:05:32.520]  耶穌代你還債
[00:05:32.520 --> 00:05:34.320]  代你死
[00:05:34.320 --> 00:05:39.320]  這就是整件神蹟背後的
[00:05:39.320 --> 00:05:41.920]  上文下理的背景
[00:05:41.920 --> 00:05:44.520]  今天我們要考慮三個問題
[00:05:44.520 --> 00:05:46.320]  就是耶穌到底是誰?
[00:05:46.320 --> 00:05:47.920]  這個門徒問的
[00:05:47.920 --> 00:05:49.520]  祂到底是誰?
[00:05:49.520 --> 00:05:51.320]  連風和海都要聽他
[00:05:51.320 --> 00:05:52.720]  第二就是
[00:05:52.720 --> 00:05:56.720]  上帝為什麼不取締世上的災害?
[00:05:56.720 --> 00:05:59.520]  第三就是對你有切身關係
[00:05:59.520 --> 00:06:03.120]  耶穌可不可以平息你生命的風浪?
[00:06:03.120 --> 00:06:05.920]  耶穌可不可以扭轉你的困境
[00:06:05.920 --> 00:06:10.720]  讓你能夠柳暗花明又一全?
[00:06:10.720 --> 00:06:13.320]  所以今天神的話語
[00:06:13.320 --> 00:06:15.720]  我相信你細心聆聽
[00:06:15.720 --> 00:06:16.720]  對你有幫助
[00:06:16.720 --> 00:06:18.920]  首先我們看看耶穌到底是誰?
[00:06:18.920 --> 00:06:20.320]  我已經說了答案
[00:06:20.320 --> 00:06:21.920]  耶穌是神的兒子
[00:06:21.920 --> 00:06:24.320]  什麼叫神的兒子?
[00:06:24.320 --> 00:06:27.920]  是不是上帝某一個時候生他出來?
[00:06:27.920 --> 00:06:28.720]  不是
[00:06:28.720 --> 00:06:31.120]  你的兒子就是你生出來
[00:06:31.120 --> 00:06:32.520]  你知道他的兒子什麼時候生日
[00:06:32.520 --> 00:06:34.520]  這個就是很清楚
[00:06:34.520 --> 00:06:36.520]  但是在聖經裡面
[00:06:36.520 --> 00:06:38.320]  上帝的愛子
[00:06:38.320 --> 00:06:40.320]  是和上帝一樣
[00:06:40.320 --> 00:06:41.520]  自有永擾
[00:06:41.520 --> 00:06:44.520]  其實這個子是描寫他和上帝
[00:06:44.520 --> 00:06:48.520]  聖父的關係密切到無法再密切
[00:06:48.520 --> 00:06:50.320]  但是三位一體
[00:06:50.320 --> 00:06:51.920]  聖父、聖子、聖靈
[00:06:51.920 --> 00:06:54.120]  三位一體的神
[00:06:54.120 --> 00:06:56.320]  是永遠存在的
[00:06:56.320 --> 00:06:57.920]  沒有誰比誰先
[00:06:57.920 --> 00:07:00.120]  所以父子的關係
[00:07:00.120 --> 00:07:02.320]  父子這個描寫是一個關係
[00:07:02.320 --> 00:07:04.320]  而不是先後的次序
[00:07:04.320 --> 00:07:06.520]  有段經文講得非常好
[00:07:06.520 --> 00:07:10.120]  講到耶穌基督到底是誰?
[00:07:10.120 --> 00:07:11.120]  他說
[00:07:11.120 --> 00:07:13.920]  《哥羅西書》一章十五到十七字
[00:07:13.920 --> 00:07:15.120]  他說:這愛子
[00:07:15.120 --> 00:07:17.520]  就是上帝所愛的兒子耶穌基督
[00:07:17.520 --> 00:07:21.320]  就是善那看不見的神的形象
[00:07:21.320 --> 00:07:22.520]  上帝看不到
[00:07:22.520 --> 00:07:24.320]  但耶穌基督是他的形象
[00:07:24.320 --> 00:07:25.520]  你看到耶穌
[00:07:25.520 --> 00:07:28.120]  就見到那個看不到的上帝
[00:07:28.120 --> 00:07:32.520]  就是他將上帝表現出來的
[00:07:32.520 --> 00:07:34.520]  所以耶穌是首先的
[00:07:34.520 --> 00:07:36.520]  首先是最先最先最先的
[00:07:36.520 --> 00:07:38.520]  在一切被造的之上
[00:07:38.520 --> 00:07:40.320]  就是說祂不是被造物
[00:07:40.320 --> 00:07:42.520]  祂是自有永擾的
[00:07:42.520 --> 00:07:44.720]  萬有都是藉著祂
[00:07:44.720 --> 00:07:46.520]  也都是為祂而造
[00:07:46.520 --> 00:07:49.120]  所有的天地萬物
[00:07:49.120 --> 00:07:51.920]  宇宙以內、宇宙以外所有東西
[00:07:51.920 --> 00:07:54.720]  都是藉著耶穌才可以被創造
[00:07:54.720 --> 00:07:56.920]  而且都是為耶穌創造
[00:07:56.920 --> 00:07:58.520]  祂在萬有之先
[00:07:58.520 --> 00:08:01.120]  萬有都要靠祂來存在
[00:08:01.120 --> 00:08:04.320]  沒有了耶穌就沒有了萬有
[00:08:04.320 --> 00:08:06.520]  這個萬有有多大?
[00:08:06.520 --> 00:08:07.720]  我剛才跟大家說過
[00:08:07.720 --> 00:08:09.520]  整個宇宙
[00:08:09.520 --> 00:08:12.920]  是由一端到另一端
[00:08:12.920 --> 00:08:15.320]  是一百五十億光年
[00:08:15.320 --> 00:08:17.120]  宇宙以外是什麼
[00:08:17.120 --> 00:08:18.320]  我們都不知道
[00:08:18.320 --> 00:08:20.520]  全部都是耶穌基督創造
[00:08:20.520 --> 00:08:22.120]  一句話就說出來
[00:08:22.120 --> 00:08:24.920]  耶穌基督不單是神的愛子
[00:08:24.920 --> 00:08:27.320]  祂亦都掌管一切
[00:08:27.320 --> 00:08:30.320]  在希伯來書一章一到三節很厲害
[00:08:30.320 --> 00:08:31.520]  祂說
[00:08:31.520 --> 00:08:32.920]  神在古代
[00:08:32.920 --> 00:08:34.920]  透過用種種方法
[00:08:34.920 --> 00:08:37.920]  藉著先知向我們的祖先講話
[00:08:37.920 --> 00:08:39.720]  在這個末後的日子
[00:08:39.720 --> 00:08:40.920]  在這個時候
[00:08:40.920 --> 00:08:43.120]  就透過祂的兒子向我們講話
[00:08:43.120 --> 00:08:46.320]  祂的兒子耶穌基督來到世上向我們講話
[00:08:46.320 --> 00:08:48.920]  神已經納祂作萬有的承受者
[00:08:48.920 --> 00:08:51.720]  藉祂創造宇宙
[00:08:51.720 --> 00:08:53.720]  祂是神榮耀的光輝
[00:08:53.720 --> 00:08:56.120]  是神本體本質的真相
[00:08:56.120 --> 00:08:58.320]  用祂大有能力的話
[00:08:58.320 --> 00:08:59.920]  掌管萬有
[00:08:59.920 --> 00:09:02.520]  所有地上的運行
[00:09:02.520 --> 00:09:04.520]  所有生命的存留
[00:09:04.520 --> 00:09:07.120]  所有萬物的存在
[00:09:07.120 --> 00:09:09.320]  繼續的存在
[00:09:09.320 --> 00:09:11.520]  每一天太陽升下來
[00:09:11.520 --> 00:09:13.320]  每一天月球升下來
[00:09:13.320 --> 00:09:15.320]  全部都是耶穌的手托著
[00:09:15.320 --> 00:09:17.120]  耶穌的縮手
[00:09:17.120 --> 00:09:19.920]  所有全個宇宙都要倒塌
[00:09:19.920 --> 00:09:22.120]  因為祂掌管萬有
[00:09:22.120 --> 00:09:23.720]  這個很厲害
[00:09:23.720 --> 00:09:25.320]  這個這麼偉大的神
[00:09:25.320 --> 00:09:27.720]  耶穌基督竟然成為一個人
[00:09:27.720 --> 00:09:31.320]  竟然累到在船上睡著覺
[00:09:31.320 --> 00:09:32.520]  這個真是不可思議
[00:09:32.520 --> 00:09:33.520]  還有
[00:09:33.520 --> 00:09:35.120]  耶穌到底是誰?
[00:09:35.120 --> 00:09:35.920]  祂是神
[00:09:35.920 --> 00:09:37.120]  神的兒子掌管萬有
[00:09:37.120 --> 00:09:39.120]  祂關心大小事情
[00:09:39.120 --> 00:09:40.120]  這個很重要
[00:09:40.120 --> 00:09:40.920]  有些人說
[00:09:40.920 --> 00:09:43.520]  其實耶穌基督這麼大的上帝
[00:09:43.520 --> 00:09:44.720]  怎麼會關心我呢?
[00:09:44.720 --> 00:09:46.120]  我這麼小
[00:09:46.120 --> 00:09:48.120]  但不是的
[00:09:48.120 --> 00:09:51.320]  在《馬太福音》說過一個很安慰的話
[00:09:51.320 --> 00:09:52.920]  《馬太福音》十章說
[00:09:52.920 --> 00:09:54.720]  耶穌說兩個麻雀
[00:09:54.720 --> 00:09:56.920]  不是賣一個大錢嗎?
[00:09:56.920 --> 00:09:59.720]  但是你們的天父如果不准許
[00:09:59.720 --> 00:10:02.120]  一隻都不會掉在地上
[00:10:02.120 --> 00:10:05.520]  就是外面的麻雀很便宜
[00:10:05.520 --> 00:10:09.120]  但是這隻麻雀的生死
[00:10:09.120 --> 00:10:10.320]  上帝都看到了
[00:10:10.320 --> 00:10:11.520]  如果祂不准許
[00:10:11.520 --> 00:10:13.320]  麻雀都不會死
[00:10:13.320 --> 00:10:16.520]  還有你的頭髮每一條都要數過
[00:10:16.520 --> 00:10:18.520]  不僅是一二三五數
[00:10:18.520 --> 00:10:24.520]  而且你的頭髮每一條都要有號碼信給祂
[00:10:24.520 --> 00:10:28.720]  所以亞歷斯今天起床掉了幾個號碼
[00:10:28.720 --> 00:10:30.520]  就是因為他掉了幾條頭髮
[00:10:30.520 --> 00:10:31.520]  是哪一條呢?
[00:10:31.520 --> 00:10:32.920]  上帝都知道
[00:10:32.920 --> 00:10:35.920]  如果上帝這麼關心你
[00:10:35.920 --> 00:10:37.920]  這麼細微的
[00:10:37.920 --> 00:10:38.720]  是不是?
[00:10:38.720 --> 00:10:41.520]  為什麼我暗瘡信不拿走呢?
[00:10:41.520 --> 00:10:43.720]  你暗瘡都算好
[00:10:43.720 --> 00:10:44.720]  證明你是青春
[00:10:44.720 --> 00:10:46.120]  我現在連暗瘡都沒得生
[00:10:46.120 --> 00:10:47.320]  是不是?
[00:10:47.320 --> 00:10:50.720]  所以你每一樣東西上帝都關心
[00:10:50.720 --> 00:10:54.120]  我們看到耶穌到底是誰?
[00:10:54.120 --> 00:10:54.920]  祂是神
[00:10:54.920 --> 00:10:56.120]  祂是神的兒子
[00:10:56.120 --> 00:10:57.320]  祂創造萬物
[00:10:57.320 --> 00:10:58.320]  祂掌管萬物
[00:10:58.320 --> 00:11:00.320]  祂關心天地所有東西
[00:11:00.320 --> 00:11:01.320]  祂關心你
[00:11:01.320 --> 00:11:03.120]  你面對的災難
[00:11:03.120 --> 00:11:04.520]  你面對的喜樂
[00:11:04.520 --> 00:11:06.320]  你的成功和失敗
[00:11:06.320 --> 00:11:08.120]  上帝都記在心裡
[00:11:08.120 --> 00:11:09.720]  你的病痛
[00:11:09.720 --> 00:11:10.920]  上帝知道
[00:11:10.920 --> 00:11:13.120]  你遇見的高與低
[00:11:13.120 --> 00:11:14.120]  上帝都知道
[00:11:14.120 --> 00:11:15.320]  上帝愛你
[00:11:15.320 --> 00:11:17.520]  祂有能力幫助你
[00:11:17.520 --> 00:11:18.320]  好了
[00:11:18.320 --> 00:11:20.720]  我們講到上帝有能力
[00:11:20.720 --> 00:11:22.320]  為什麼有這麼多災害呢?
[00:11:22.320 --> 00:11:23.320]  我們來討論
[00:11:23.320 --> 00:11:26.320]  為什麼上帝不拿走世界上所有的災害?
[00:11:26.320 --> 00:11:27.120]  因為第一
[00:11:27.120 --> 00:11:28.520]  上帝有主權
[00:11:28.520 --> 00:11:29.720]  什麼叫主權呢?
[00:11:29.720 --> 00:11:30.720]  一個主權國家
[00:11:30.720 --> 00:11:31.320]  就是說
[00:11:31.320 --> 00:11:32.920]  我這個國家是獨立的
[00:11:32.920 --> 00:11:33.720]  有主權的
[00:11:33.720 --> 00:11:34.520]  Sovereign
[00:11:34.520 --> 00:11:35.720]  我喜歡怎樣就怎樣
[00:11:35.720 --> 00:11:37.920]  上帝的主權是最大的
[00:11:37.920 --> 00:11:40.320]  詩篇135篇六節說
[00:11:40.320 --> 00:11:44.720]  在天上、在地上、在海中、在一切的深處
[00:11:44.720 --> 00:11:47.920]  而又說喜歡什麼就做什麼
[00:11:47.920 --> 00:11:49.320]  所以你不要說
[00:11:49.320 --> 00:11:51.720]  我當上帝是王大仙
[00:11:51.720 --> 00:11:53.520]  我拜祂就聽我的
[00:11:53.520 --> 00:11:54.720]  我不拜祂就不聽我的
[00:11:54.720 --> 00:11:56.720]  那好像是一個扯線公仔
[00:11:56.720 --> 00:11:58.520]  上帝喜歡做什麼就做什麼
[00:11:58.520 --> 00:12:00.320]  那你要尊重上帝
[00:12:00.320 --> 00:12:01.320]  你不僅要尊重
[00:12:01.320 --> 00:12:03.320]  你要敬畏上帝
[00:12:03.320 --> 00:12:04.520]  還有呢
[00:12:04.520 --> 00:12:06.120]  上帝有時賞賜
[00:12:06.120 --> 00:12:08.320]  有時收回
[00:12:08.320 --> 00:12:10.720]  就是
[00:12:10.720 --> 00:12:13.120]  上帝有時會給你
[00:12:13.120 --> 00:12:14.920]  有時會拿走一些東西
[00:12:14.920 --> 00:12:16.920]  我在外國做公的時候
[00:12:16.920 --> 00:12:18.520]  我的老闆就說
[00:12:18.520 --> 00:12:20.520]  上帝會給我
[00:12:20.520 --> 00:12:21.720]  上帝又會拿走
[00:12:21.720 --> 00:12:22.720]  上帝不拿走的
[00:12:22.720 --> 00:12:24.120]  政府拿走
[00:12:24.120 --> 00:12:26.520]  God gives and God takes away
[00:12:26.520 --> 00:12:27.520]  If God doesn't
[00:12:27.520 --> 00:12:28.920]  The government will
[00:12:28.920 --> 00:12:29.320]  為什麼?
[00:12:29.320 --> 00:12:30.320]  就是
[00:12:30.320 --> 00:12:31.520]  政府收稅嘛
[00:12:31.520 --> 00:12:32.720]  英國
[00:12:32.720 --> 00:12:34.920]  英國的遺產稅是40%
[00:12:34.920 --> 00:12:35.720]  那就是說
[00:12:35.720 --> 00:12:38.120]  將來你將你那百萬
[00:12:38.120 --> 00:12:40.720]  千萬英鎊給兒子
[00:12:40.720 --> 00:12:42.920]  除了頭那32萬鎊之外
[00:12:42.920 --> 00:12:46.120]  其他全部英里王就拿走了40%
[00:12:46.120 --> 00:12:50.520]  所以國家會收這些東西
[00:12:50.520 --> 00:12:51.120]  是不是?
[00:12:51.120 --> 00:12:53.320]  共同富裕也是這個意思
[00:12:53.320 --> 00:12:56.120]  上帝有時給有時收
[00:12:56.120 --> 00:12:57.920]  因為上帝有主權
[00:12:57.920 --> 00:12:59.320]  祂是上帝
[00:12:59.320 --> 00:13:00.920]  舊約有本書
[00:13:00.920 --> 00:13:04.320]  就解釋到這個上帝有時給有時收
[00:13:04.320 --> 00:13:05.920]  一個很奇妙的地方
[00:13:05.920 --> 00:13:06.920]  約伯記
[00:13:06.920 --> 00:13:08.920]  這個故事是很精彩的
[00:13:08.920 --> 00:13:11.520]  約伯記這件事就這樣記載
[00:13:11.520 --> 00:13:13.320]  他說第一章
[00:13:13.320 --> 00:13:14.720]  他說有一天
[00:13:14.720 --> 00:13:16.320]  約伯的兒女
[00:13:16.320 --> 00:13:20.520]  就在他的家吃飯喝酒開心的時候
[00:13:20.520 --> 00:13:22.120]  有報信的
[00:13:22.120 --> 00:13:23.520]  來到見約伯說
[00:13:23.520 --> 00:13:24.720]  牛正在耕田
[00:13:24.720 --> 00:13:27.520]  母奴正在附近吃草的時候
[00:13:27.520 --> 00:13:29.520]  事敗人來侵襲
[00:13:29.520 --> 00:13:31.920]  將牛和奴拿走
[00:13:31.920 --> 00:13:33.520]  又要殺了那僕人
[00:13:33.520 --> 00:13:35.120]  只有我一個人逃脫
[00:13:35.120 --> 00:13:36.720]  來向你報告
[00:13:36.720 --> 00:13:38.720]  這個人剛剛還沒講完
[00:13:38.720 --> 00:13:40.320]  又有第二個僕人來
[00:13:40.320 --> 00:13:42.520]  神的火在天上降下來
[00:13:42.520 --> 00:13:45.920]  將群人和僕人都燒死了
[00:13:45.920 --> 00:13:47.520]  只有我一個人逃脫
[00:13:47.520 --> 00:13:48.520]  來向你報告
[00:13:48.520 --> 00:13:50.520]  這個約伯真的很淒涼
[00:13:50.520 --> 00:13:54.120]  但是這個人還沒講完
[00:13:54.120 --> 00:13:55.720]  又多一個人來
[00:13:55.720 --> 00:13:58.120]  加勒底人分成三隊
[00:13:58.120 --> 00:13:59.920]  突襲我們的駱駝
[00:13:59.920 --> 00:14:00.720]  將他擄去
[00:14:00.720 --> 00:14:02.320]  由東殺了僕人
[00:14:02.320 --> 00:14:03.920]  只有我一個人逃脫
[00:14:03.920 --> 00:14:05.320]  來向你報告
[00:14:05.320 --> 00:14:06.920]  他還沒講完
[00:14:06.920 --> 00:14:08.720]  又多一個僕人來
[00:14:08.720 --> 00:14:13.120]  他說你的兒女在他們家吃飯喝酒的時候
[00:14:13.120 --> 00:14:14.720]  有一陣狂風
[00:14:14.720 --> 00:14:16.520]  在曠野那邊吹過來
[00:14:16.520 --> 00:14:18.920]  倒塌了
[00:14:18.920 --> 00:14:20.520]  在他們年輕人的身上
[00:14:20.520 --> 00:14:22.120]  他們就全部死了
[00:14:22.120 --> 00:14:24.120]  只有我一個人逃脫
[00:14:24.120 --> 00:14:25.920]  來向你報告
[00:14:25.920 --> 00:14:28.720]  如果你是約伯怎麼辦?
[00:14:28.720 --> 00:14:30.720]  這麼多東西一起拿了
[00:14:30.720 --> 00:14:32.520]  但約伯怎麼說呢?
[00:14:32.520 --> 00:14:34.320]  他撕裂外袍
[00:14:34.320 --> 00:14:35.120]  剃頭
[00:14:35.120 --> 00:14:36.320]  俯伏在地上
[00:14:36.320 --> 00:14:37.520]  敬拜實
[00:14:37.520 --> 00:14:39.720]  我赤身出於母胎
[00:14:39.720 --> 00:14:41.320]  亦赤身歸去
[00:14:41.320 --> 00:14:43.120]  賞賜的是耶和華
[00:14:43.120 --> 00:14:44.720]  收回的是耶和華
[00:14:44.720 --> 00:14:48.120]  耶和華的名是應當稱重的
[00:14:48.120 --> 00:14:49.720]  頂姐妹
[00:14:49.720 --> 00:14:53.320]  這就是一個正確的敬拜心態
[00:14:53.320 --> 00:14:55.720]  無論你遇見什麼
[00:14:55.720 --> 00:15:01.320]  你知道上帝是主權
[00:15:01.320 --> 00:15:04.120]  祂喜歡做什麼就做什麼
[00:15:04.120 --> 00:15:06.520]  上帝這麼兒戲
[00:15:06.520 --> 00:15:08.520]  祂喜歡做什麼就做什麼
[00:15:08.520 --> 00:15:11.520]  就變成了凋凋戀戀
[00:15:11.520 --> 00:15:14.120]  上帝不會輕舉妄動
[00:15:14.120 --> 00:15:16.920]  上帝不會做一些不應該做的事
[00:15:16.920 --> 00:15:18.520]  上帝是有公義
[00:15:18.520 --> 00:15:19.520]  有慈愛
[00:15:19.520 --> 00:15:24.720]  有無限的智慧
[00:15:24.720 --> 00:15:26.520]  上帝是全知的
[00:15:26.520 --> 00:15:27.520]  全能的
[00:15:27.520 --> 00:15:28.520]  全智的
[00:15:28.520 --> 00:15:31.520]  為什麼約伯會發生這樣的事呢?
[00:15:31.520 --> 00:15:34.520]  約伯是一個敬畏神的人
[00:15:34.520 --> 00:15:36.920]  約伯當時這麼敬畏神
[00:15:36.920 --> 00:15:40.520]  其實他不知道背後有情況發生
[00:15:40.520 --> 00:15:43.720]  不知道原來發生所有這件事
[00:15:43.720 --> 00:15:49.520]  是有魔鬼與上帝的對立
[00:15:49.520 --> 00:15:52.120]  魔鬼與上帝的博弈
[00:15:52.120 --> 00:15:54.520]  這件事為什麼會發生呢?
[00:15:54.520 --> 00:15:57.520]  早一點約伯記
[00:15:57.520 --> 00:16:00.720]  一章第六節就說
[00:16:00.720 --> 00:16:05.320]  有一天神的眾子都來事立在耶和華的面前
[00:16:05.320 --> 00:16:08.920]  撒旦(魔鬼)也在他們中間
[00:16:08.920 --> 00:16:10.520]  耶和華問撒旦
[00:16:10.520 --> 00:16:12.120]  你從哪裡來?
[00:16:12.120 --> 00:16:13.720]  撒旦回答耶和華說
[00:16:13.720 --> 00:16:15.320]  我在地上徘徊
[00:16:15.320 --> 00:16:17.120]  走來走去
[00:16:17.120 --> 00:16:18.720]  原來撒旦
[00:16:18.720 --> 00:16:22.320]  撒旦未犯罪之前是天使長
[00:16:22.320 --> 00:16:24.120]  他犯罪之後
[00:16:24.120 --> 00:16:27.320]  上帝仍然給他相當程度的自由
[00:16:27.320 --> 00:16:29.320]  他可以在地上走來走去
[00:16:29.320 --> 00:16:31.720]  又可以在天上見上帝的面
[00:16:31.720 --> 00:16:33.720]  你在地上走來走去
[00:16:33.720 --> 00:16:36.520]  我不排除他在你身邊走來走去
