
[00:00:00.000 --> 00:00:01.640]  大家住落弟兄姐妹平安
[00:04:41.480 --> 00:04:45.720]  彼得一章第七節
[00:04:45.720 --> 00:04:48.160]  第一章第五至第七節
[00:04:48.160 --> 00:04:50.440]  第一章五到七節
[00:04:50.440 --> 00:04:54.920]  彼得有給我們八樣的維他命要我們去吸收
[00:04:54.920 --> 00:04:57.960]  彼得給了八樣維他命給我們吸收
[00:04:57.960 --> 00:04:59.960]  上次我也看過這段聖經
[00:04:59.960 --> 00:05:01.600]  上次我們也看過這段聖經
[00:05:01.600 --> 00:05:06.320]  第五節它說正因這個緣故你們要憤外的努力
[00:05:06.320 --> 00:05:11.240]  第五節說正因這個緣故你們要憤外的努力
[00:05:11.240 --> 00:05:13.680]  我們努力爭取甚麼?
[00:05:13.680 --> 00:05:15.000]  我們努力要爭取甚麼?
[00:05:15.000 --> 00:05:17.000]  有八樣東西
[00:05:17.000 --> 00:05:19.640]  它說有信心
[00:05:19.640 --> 00:05:21.240]  德行
[00:05:21.240 --> 00:05:24.560]  德行之後就有知識
[00:05:24.560 --> 00:05:28.680]  接著又要加上節制
[00:05:28.680 --> 00:05:31.360]  又加上忍耐
[00:05:31.360 --> 00:05:34.360]  再加上虔敬
[00:05:34.360 --> 00:05:38.440]  接著要有愛弟兄的心
[00:05:38.440 --> 00:05:41.360]  也要有愛眾人的心
[00:05:41.360 --> 00:05:42.960]  一共八樣
[00:05:42.960 --> 00:05:46.920]  我們將會分開八堂的講道去講這八樣東西
[00:05:46.920 --> 00:05:49.840]  我們會分開八堂來說這八樣
[00:05:49.840 --> 00:05:52.280]  我先後已經講了信心和德行
[00:05:52.280 --> 00:05:54.480]  我們之前講了信心和德行
[00:05:54.480 --> 00:05:57.440]  今天講的是知識
[00:05:57.440 --> 00:05:59.040]  今天講的是知識
[00:05:59.040 --> 00:06:02.240]  你可以問這個知識是甚麼知識?
[00:06:02.240 --> 00:06:04.400]  你可以問這個知識是甚麼知識?
[00:06:04.400 --> 00:06:06.240]  這個不是世上的知識
[00:06:06.240 --> 00:06:07.360]  這不是世上的知識
[00:06:07.360 --> 00:06:09.000]  不是說你去上學
[00:06:09.000 --> 00:06:10.280]  你讀完中學、大學
[00:06:10.280 --> 00:06:13.040]  拿了博士、碩士學位的那些知識
[00:06:13.040 --> 00:06:15.040]  不是你上學、讀了大學
[00:06:15.040 --> 00:06:17.560]  拿了博士、碩士的知識
[00:06:17.560 --> 00:06:19.360]  也不是因為你經常看新聞
[00:06:19.360 --> 00:06:20.440]  你學夠八卦
[00:06:20.440 --> 00:06:21.560]  世界天下大事
[00:06:21.560 --> 00:06:23.360]  你都知道了那些知識
[00:06:23.360 --> 00:06:24.560]  也不是你看新聞
[00:06:24.560 --> 00:06:27.160]  你發過到世界大事的那些知識
[00:06:27.160 --> 00:06:31.120]  彼得在這裡講的知識是對神的認識
[00:06:31.120 --> 00:06:33.680]  彼得說這個知識是對神的認識
[00:06:33.680 --> 00:06:36.280]  那究竟今天你認識我們的神認識多少?
[00:06:36.280 --> 00:06:38.880]  究竟你今天認識我們的神有多少?
[00:06:38.880 --> 00:06:40.720]  因為很多時候你問那些基督徒
[00:06:40.720 --> 00:06:41.720]  因為很多時候問
[00:06:41.720 --> 00:06:43.720]  甚至信了很多年的基督徒
[00:06:43.720 --> 00:06:46.200]  甚至是認識許多年的基督徒
[00:06:46.200 --> 00:06:48.560]  你認不認識我們的神?
[00:06:48.560 --> 00:06:50.920]  祂問你認不認識我們的神?
[00:06:50.920 --> 00:06:52.160]  我們不知道怎麼回答
[00:06:52.160 --> 00:06:53.040]  我們不知道我們怎樣
[00:06:53.040 --> 00:06:53.880]  應該知道啦
[00:06:53.880 --> 00:06:55.120]  知道祂是誰啦,是不是?
[00:06:55.120 --> 00:06:56.680]  你應該會知道祂是誰
[00:06:56.680 --> 00:06:58.440]  但是沒見過啦,是不是?
[00:06:58.440 --> 00:06:59.320]  但還沒有見過
[00:06:59.320 --> 00:07:00.760]  感受到啦
[00:07:00.760 --> 00:07:01.680]  你要有感受啦
[00:07:01.680 --> 00:07:03.720]  但是彼得提醒我們
[00:07:03.720 --> 00:07:06.320]  我們要真真正正去認識我們的神
[00:07:06.320 --> 00:07:08.920]  彼得要提醒我們要真真正正的認輸
[00:07:08.920 --> 00:07:10.320]  因為認識了你的神
[00:07:10.320 --> 00:07:11.720]  就會認識這個世界
[00:07:11.720 --> 00:07:13.640]  因為認識這個神就會認識這個世界
[00:07:13.640 --> 00:07:16.040]  因為世界一切都是從神而來
[00:07:16.040 --> 00:07:18.160]  因為世界一切都是從神而來
[00:07:18.160 --> 00:07:19.040]  你認識了神
[00:07:19.040 --> 00:07:20.240]  你世上有很多問題
[00:07:20.240 --> 00:07:21.720]  你就可以懂得解決了
[00:07:21.720 --> 00:07:22.440]  你認識了神
[00:07:22.440 --> 00:07:23.480]  世上許多問題
[00:07:23.480 --> 00:07:24.680]  你都知道怎樣去解決
[00:07:24.680 --> 00:07:25.920]  但如果你不認識神
[00:07:25.920 --> 00:07:27.720]  你就會很孤單
[00:07:27.720 --> 00:07:29.000]  如果你不認識神
[00:07:29.000 --> 00:07:30.000]  你就會覺得很孤單
[00:07:30.000 --> 00:07:31.800]  你很多問題你解決不了
[00:07:31.800 --> 00:07:33.160]  許多問題可能解決不了
[00:07:33.160 --> 00:07:34.880]  你父母幫不了你解決
[00:07:34.880 --> 00:07:35.720]  父母幫不了你
[00:07:35.720 --> 00:07:37.600]  你朋友幫你解決不了
[00:07:37.600 --> 00:07:38.440]  你朋友也幫不了你
[00:07:38.440 --> 00:07:40.840]  甚至主內弟兄姊妹也解決不了你的問題
[00:07:40.840 --> 00:07:43.200]  甚至是主內弟兄姊妹也解決不了
[00:07:43.200 --> 00:07:45.000]  所以首先我們回到神那裡
[00:07:45.000 --> 00:07:46.080]  彼得提醒我們
[00:07:46.080 --> 00:07:48.240]  這個維他命就是要我們去吸收
[00:07:48.240 --> 00:07:49.520]  就是要認識我們的神
[00:07:49.520 --> 00:07:52.040]  所以彼得說我們要回到神那裡
[00:07:52.040 --> 00:07:53.840]  我們要吸收的維他命
[00:07:53.840 --> 00:07:55.160]  就是要回到神那裡
[00:07:55.160 --> 00:07:57.640]  很多時候我們以為我們已經認識了神
[00:07:57.640 --> 00:07:59.720]  很多時候我們以為我們認識了神
[00:07:59.720 --> 00:08:00.160]  是不是?
[00:08:00.160 --> 00:08:02.720]  譬如我們三位一看我們的上帝
[00:08:02.720 --> 00:08:04.240]  我們的神
[00:08:04.240 --> 00:08:07.080]  譬如說我們三位一舉我們的上帝
[00:08:07.080 --> 00:08:07.920]  你會發覺有些人
[00:08:07.920 --> 00:08:09.760]  不同的人說不同的東西
[00:08:09.760 --> 00:08:12.080]  我們會發覺不同的人說不同的話
[00:08:12.080 --> 00:08:14.120]  有些人覺得我們的神是高深莫測的
[00:08:14.120 --> 00:08:15.440]  不可以走近的
[00:08:15.440 --> 00:08:17.800]  有些人會覺得我們的神是高深莫測
[00:08:17.800 --> 00:08:18.600]  不可以走近的
[00:08:18.600 --> 00:08:19.280]  信了就可以了
[00:08:19.280 --> 00:08:21.120]  我掛了名基督徒就可以了
[00:08:21.120 --> 00:08:22.000]  信了就可以
[00:08:22.000 --> 00:08:23.600]  過明的基督徒就可以了
[00:08:23.600 --> 00:08:24.520]  神高高在上
[00:08:24.520 --> 00:08:25.920]  看不到摸不到
[00:08:25.920 --> 00:08:27.680]  神是高高在上
[00:08:27.680 --> 00:08:28.760]  看不見摸不到
[00:08:28.760 --> 00:08:31.000]  那唯有將來百年歸老
[00:08:31.000 --> 00:08:33.200]  去到天國安息主懷才看到
[00:08:33.200 --> 00:08:34.320]  才去感受一下
[00:08:34.320 --> 00:08:38.160]  是百年歸老安息主懷的時候才可以看到
[00:08:38.160 --> 00:08:40.080]  所以他信了主之後
[00:08:40.080 --> 00:08:41.200]  所以他信主之後
[00:08:41.200 --> 00:08:43.080]  他仍然過著自己的生活
[00:08:43.080 --> 00:08:44.680]  他仍然過著自己的生活
[00:08:44.680 --> 00:08:46.000]  他仍然靠自己
[00:08:46.000 --> 00:08:47.240]  他仍然是靠自己的生活
[00:08:47.240 --> 00:08:48.880]  很蠢而已,是不是?
[00:08:48.880 --> 00:08:50.720]  你信了主當然是靠神的了,是不是?
[00:08:50.720 --> 00:08:52.240]  信主就是要靠主
[00:08:52.240 --> 00:08:53.760]  但是神很遙遠
[00:08:53.760 --> 00:08:54.720]  但是神是很遙遠的
[00:08:54.720 --> 00:08:56.240]  又不懂得認識祂
[00:08:56.240 --> 00:08:57.480]  你又不認識祂
[00:08:57.480 --> 00:08:59.000]  又不敢去認識
[00:08:59.000 --> 00:08:59.680]  又不敢去認識祂
[00:08:59.680 --> 00:09:01.800]  結果仍然過著舊的生活
[00:09:01.800 --> 00:09:03.400]  結果仍然過著舊的生活
[00:09:03.400 --> 00:09:05.920]  遇到問題仍然是靠著自己去解決
[00:09:05.920 --> 00:09:08.240]  遇到問題仍然是靠自己去解決
[00:09:08.240 --> 00:09:10.120]  所以他們是不認識
[00:09:10.120 --> 00:09:11.920]  不是真正認識神
[00:09:11.920 --> 00:09:14.080]  那不是真正的認識神
[00:09:14.080 --> 00:09:16.000]  耶穌基督也是一樣
[00:09:16.000 --> 00:09:17.080]  耶穌基督也是一樣
[00:09:17.080 --> 00:09:18.960]  我們當祂是一個歷史人物
[00:09:18.960 --> 00:09:20.440]  我們當祂是一個歷史人物
[00:09:20.440 --> 00:09:23.040]  二千年前來過這個世界
[00:09:23.040 --> 00:09:24.560]  二千多年前來這個世界
[00:09:24.560 --> 00:09:26.760]  你住了三十三年,是不是?
[00:09:26.760 --> 00:09:27.920]  來住了三十三年
[00:09:27.920 --> 00:09:30.880]  那祂就升了天
[00:09:30.880 --> 00:09:32.080]  然後祂升天了
[00:09:32.080 --> 00:09:34.680]  那現在就在寶座旁邊站著了
[00:09:34.680 --> 00:09:35.840]  是不是?這個羔羊
[00:09:35.840 --> 00:09:37.880]  然後在寶座旁邊站著
[00:09:37.880 --> 00:09:38.960]  關我們什麼事?
[00:09:38.960 --> 00:09:39.840]  那關我們什麼事?
[00:09:39.840 --> 00:09:42.280]  是,我們相信祂是為我們的罪而死
[00:09:42.280 --> 00:09:44.400]  我們相信祂是為我們的罪而死
[00:09:44.400 --> 00:09:46.720]  這個是基督教最基本的教義
[00:09:46.720 --> 00:09:49.080]  那是基督教最基本的教義
[00:09:49.080 --> 00:09:50.640]  但是我們沒有依靠耶穌
[00:09:50.640 --> 00:09:52.080]  但我們有依靠耶穌
[00:09:52.080 --> 00:09:53.080]  祂是一個歷史人物
[00:09:53.080 --> 00:09:54.400]  祂走了,不存在了
[00:09:54.400 --> 00:09:55.600]  祂只是一個歷史人物而已
[00:09:55.600 --> 00:09:57.080]  祂已經走了,不存在了
[00:09:57.080 --> 00:09:58.000]  祂存在的
[00:09:58.000 --> 00:09:58.680]  祂是存在的
[00:09:58.680 --> 00:10:00.600]  祂是積在、永在、甘在的神
[00:10:00.600 --> 00:10:03.000]  祂是積在、永在、甘在的神
[00:10:03.000 --> 00:10:05.200]  祂今天仍然在我們身邊
[00:10:05.200 --> 00:10:07.120]  祂今天依然在我們身邊
[00:10:07.120 --> 00:10:08.560]  所以我們每一次祈禱
[00:10:08.560 --> 00:10:09.560]  所以我們每一次祈禱
[00:10:09.560 --> 00:10:11.000]  到最後我們怎麼說?
[00:10:11.000 --> 00:10:12.080]  到最後會怎樣說?
[00:10:12.080 --> 00:10:14.920]  我們是奉主耶穌基督的命去求,是不是?
[00:10:14.920 --> 00:10:16.840]  我們是奉主耶穌基督的命
[00:10:16.840 --> 00:10:18.280]  所以我們跟耶穌的關係
[00:10:18.280 --> 00:10:20.360]  其實是要很密切的
[00:10:20.360 --> 00:10:22.600]  所以我們跟耶穌的關係要很密切
[00:10:22.600 --> 00:10:23.400]  所以我們不要看祂
[00:10:23.400 --> 00:10:24.720]  就是一個普通的聖經人物
[00:10:24.720 --> 00:10:25.760]  一個歷史人物
[00:10:25.760 --> 00:10:28.280]  所以我們看祂不單只是一個聖經人物
[00:10:28.280 --> 00:10:30.200]  祂是與我們同在
[00:10:30.200 --> 00:10:31.680]  祂是與我們同在
[00:10:31.680 --> 00:10:33.600]  說到三位一體的聖靈
[00:10:33.600 --> 00:10:35.080]  說到三位一體的聖靈
[00:10:35.080 --> 00:10:36.920]  更加多人不認識
[00:10:36.920 --> 00:10:38.400]  更多人不認識
[00:10:38.400 --> 00:10:40.120]  耶穌都說有肉有血
[00:10:40.120 --> 00:10:41.920]  你可以知道祂是什麼,是不是?
[00:10:41.920 --> 00:10:43.880]  耶穌是有肉有血
[00:10:43.880 --> 00:10:44.800]  你知道祂是什麼?
[00:10:44.800 --> 00:10:47.320]  但是聖靈就比較虛無縹緲了,是不是?
[00:10:47.320 --> 00:10:49.600]  但是聖靈就是虛無縹緲
[00:10:49.600 --> 00:10:50.720]  是一個靈
[00:10:50.720 --> 00:10:51.400]  祂是一個靈
[00:10:51.400 --> 00:10:53.040]  那我怎麼跟祂打交道呢,是不是?
[00:10:53.040 --> 00:10:54.440]  怎樣跟祂打交道?
[00:10:54.440 --> 00:10:56.520]  有些人是追求聖靈的
[00:10:56.520 --> 00:10:57.520]  有些人是追求聖靈
[00:10:57.520 --> 00:11:00.320]  是追求各種不同的聖靈恩賜
[00:11:00.320 --> 00:11:02.360]  追求各種不同的聖靈
[00:11:02.360 --> 00:11:05.080]  每一天都要靠著聖靈而做
[00:11:05.080 --> 00:11:07.080]  他每天可能靠著聖靈來做
[00:11:07.080 --> 00:11:10.320]  聖靈給他平安喜樂,他就開心了
[00:11:10.320 --> 00:11:12.840]  聖靈給他平安喜樂,他就開心了
[00:11:12.840 --> 00:11:14.840]  聖靈你責罵他,他就不開心了
[00:11:14.840 --> 00:11:16.560]  聖靈責罵他,他就不開心了
[00:11:16.560 --> 00:11:19.680]  那情緒都有起有跌的,很容易
[00:11:19.680 --> 00:11:21.680]  那情緒就是有起有跌的
[00:11:21.680 --> 00:11:24.120]  另外一邊的人就抗拒聖靈
[00:11:24.120 --> 00:11:26.120]  另外一邊有些人是抗拒聖靈
[00:11:26.120 --> 00:11:28.120]  他說聖靈不關我的事
[00:11:28.120 --> 00:11:29.120]  他說聖靈不關我的事
[00:11:29.120 --> 00:11:32.120]  這些是靈恩派的東西,不關我們福音教會的
[00:11:32.120 --> 00:11:35.120]  那是靈恩派的事,跟我們福音派是沒有關係的
[00:11:35.120 --> 00:11:37.120]  很少講聖靈的
[00:11:37.120 --> 00:11:38.120]  那裡很少講聖靈的
[00:11:38.120 --> 00:11:41.120]  很少教大家追求聖靈的恩賜的
[00:11:41.120 --> 00:11:43.120]  很少教大家追求聖靈的恩賜的
[00:11:43.120 --> 00:11:45.120]  其實兩邊都是太極端
[00:11:45.120 --> 00:11:47.120]  他們兩邊都是很極端的
[00:11:47.120 --> 00:11:49.120]  我們要認識聖靈是什麼
[00:11:49.120 --> 00:11:51.120]  我們要認識聖靈是什麼
[00:11:51.120 --> 00:11:54.120]  我們才可以跟祂有一個關係,是不是?
[00:11:54.120 --> 00:11:55.120]  才可以跟祂有一個關係
[00:11:55.120 --> 00:11:57.120]  聖經講得很清楚
[00:11:57.120 --> 00:11:58.120]  聖經講得很清楚
[00:11:58.120 --> 00:12:00.120]  聖靈就是一個寶貴的事
[00:12:00.120 --> 00:12:01.120]  聖靈就是一個寶貴的事
[00:12:01.120 --> 00:12:04.120]  聖靈就是住在我們心裡面
[00:12:04.120 --> 00:12:05.120]  聖靈是住在我們心裡面
[00:12:05.120 --> 00:12:07.120]  是與我們同在的
[00:12:07.120 --> 00:12:08.120]  它與我們同在
[00:12:08.120 --> 00:12:10.120]  其實不是什麼神怪的東西
[00:12:10.120 --> 00:12:11.120]  它不是什麼神怪的東西
[00:12:11.120 --> 00:12:12.120]  是不是?
[00:12:12.120 --> 00:12:16.120]  聖靈可以按個人有不同的需要給你不同的恩賜的
[00:12:16.120 --> 00:12:19.120]  聖靈是按個人不同需要給你不同的恩賜的
[00:12:19.120 --> 00:12:21.120]  你不可以說我樣樣都要
[00:12:21.120 --> 00:12:22.120]  你不可以說我什麼都要
[00:12:22.120 --> 00:12:25.120]  也不應該抗拒聖靈說什麼都不要
[00:12:25.120 --> 00:12:27.120]  也不要抗拒聖靈說什麼都不要
[00:12:27.120 --> 00:12:29.120]  這是一個禮物
[00:12:29.120 --> 00:12:30.120]  這是一個禮物
[00:12:30.120 --> 00:12:32.120]  祂認為你有需要祂就會給你
[00:12:32.120 --> 00:12:34.120]  祂認為你有需要祂就會給你
[00:12:34.120 --> 00:12:37.120]  其實我們不是很認識我們三位一體神
[00:12:37.120 --> 00:12:39.120]  其實我們不是很認識我們三位一體神
[00:12:39.120 --> 00:12:41.120]  因為很多東西我們都還沒有認識
[00:12:41.120 --> 00:12:43.120]  因為許多事情都不認識
[00:12:43.120 --> 00:12:45.120]  我們怎樣去認識我們的神呢?
[00:12:45.120 --> 00:12:47.120]  我們怎樣去認識我們的神呢?
[00:12:47.120 --> 00:12:49.120]  大家剛才看《針研》那一段聖經
[00:12:49.120 --> 00:12:51.120]  大家剛才看《針研》那一段聖經
[00:12:51.120 --> 00:12:53.120]  這個知識是從哪裡來的呢?
[00:12:53.120 --> 00:12:55.120]  這個屬靈裡的維他命
[00:12:55.120 --> 00:12:57.120]  這個知識是從哪裡來的呢?
[00:12:57.120 --> 00:13:00.120]  這個屬靈裡的維他命的知識是從哪裡來的呢?
[00:13:00.120 --> 00:13:04.120]  寫《針研》的作者就這樣說
[00:13:04.120 --> 00:13:06.120]  寫《針研》的作者這樣說
[00:13:06.120 --> 00:13:07.120]  他第一次說
[00:13:07.120 --> 00:13:09.120]  我兒啊,你若領受我的言語
[00:13:09.120 --> 00:13:11.120]  珍藏我的命令
[00:13:11.120 --> 00:13:12.120]  他第一次說
[00:13:12.120 --> 00:13:14.120]  我兒啊,你若領受我的言語
[00:13:14.120 --> 00:13:16.120]  珍藏我的命令
[00:13:16.120 --> 00:13:18.120]  留心聽智慧
[00:13:18.120 --> 00:13:20.120]  留心聽智慧
[00:13:20.120 --> 00:13:22.120]  專心求聰明
[00:13:22.120 --> 00:13:24.120]  專心求聰明
[00:13:24.120 --> 00:13:27.120]  原來這個聰明、這個智慧可以求回來的
[00:13:27.120 --> 00:13:29.120]  原來這個聰明跟智慧可以求回來的
[00:13:29.120 --> 00:13:31.120]  你要認識我們的神
[00:13:31.120 --> 00:13:33.120]  你要認識我們的神
[00:13:33.120 --> 00:13:36.120]  首先你要求神打開你的眼睛
[00:13:36.120 --> 00:13:38.120]  首先你要求神打開你的眼睛
[00:13:38.120 --> 00:13:40.120]  給一個智慧的心理
[00:13:40.120 --> 00:13:41.120]  給你一顆智慧的心
[00:13:41.120 --> 00:13:43.120]  如果不是沒有用的
[00:13:43.120 --> 00:13:44.120]  如果那樣也沒有用
[00:13:44.120 --> 00:13:46.120]  你看一百次聖經都沒有用的
[00:13:46.120 --> 00:13:48.120]  你看一百遍聖經也沒有用
[00:13:48.120 --> 00:13:50.120]  你只能夠當聖經是一本歷史書
[00:13:50.120 --> 00:13:51.120]  一本故事書去看
[00:13:51.120 --> 00:13:54.120]  你只能當聖經是一本歷史書來看
[00:13:54.120 --> 00:13:56.120]  你一天祈禱十次也好
[00:13:56.120 --> 00:13:58.120]  你一天禱告十次也好
[00:13:58.120 --> 00:14:00.120]  你不讓神打開你的心
[00:14:00.120 --> 00:14:01.120]  你是沒有領受的
[00:14:01.120 --> 00:14:03.120]  你沒有求神打開你的心
