
[00:00:00.000 --> 00:00:04.280]  有人說生老病死是生命的一部分
[00:03:42.320 --> 00:03:43.960]  不是這個原因
[00:03:43.960 --> 00:03:47.720]  我相信這個原因就是因為很簡單
[00:03:47.720 --> 00:03:52.080]  因為這些不是聖經需要我們知道的資料
[00:03:52.080 --> 00:03:53.480]  我們需要明白一件事
[00:03:53.480 --> 00:03:55.800]  聖經不是一本故事書
[00:03:55.800 --> 00:03:59.520]  聖經亦都不是一個新聞報道
[00:03:59.520 --> 00:04:03.840]  它沒有必要將一件事情發生的所有資料
[00:04:03.840 --> 00:04:08.520]  詳細的記錄以至我們知道整個故事的具體資料
[00:04:08.520 --> 00:04:10.560]  不需要的
[00:04:10.560 --> 00:04:12.320]  我們基督徒我們相信是甚麼
[00:04:12.320 --> 00:04:15.920]  我們相信聖經是神的話語
[00:04:15.920 --> 00:04:17.000]  意思是甚麼
[00:04:17.000 --> 00:04:22.240]  意思是聖經是記下了神要我們知道的事情
[00:04:22.240 --> 00:04:25.840]  所以雖然這個故事只有四節經文
[00:04:25.840 --> 00:04:31.160]  不過這四節經文絕對包含了神需要我們知道的東西
[00:04:31.160 --> 00:04:33.560]  大家同不同意
[00:04:33.560 --> 00:04:37.280]  並不是我們想知道的東西
[00:04:37.280 --> 00:04:42.920]  究竟這四節經文這個故事要講的是甚麼訊息呢
[00:04:42.920 --> 00:04:43.720]  很簡單
[00:04:43.720 --> 00:04:45.040]  第一個訊息
[00:04:45.040 --> 00:04:46.160]  如果我們大家看
[00:04:46.160 --> 00:04:48.320]  經文就是說
[00:04:48.320 --> 00:04:51.680]  彼得周遊四方
[00:04:51.680 --> 00:04:53.040]  不錯 周遊四方
[00:04:53.040 --> 00:04:55.640]  誰不想去是holiday
[00:04:55.640 --> 00:04:58.640]  會否那時候旅遊團便宜價
[00:04:58.640 --> 00:05:02.280]  所以彼得去旅遊
[00:05:02.280 --> 00:05:03.320]  很明顯
[00:05:03.320 --> 00:05:07.080]  彼得所說的周遊四方
[00:05:07.080 --> 00:05:09.960]  並不是旅遊觀光
[00:05:09.960 --> 00:05:12.760]  亦不是為了增廣見聞
[00:05:12.760 --> 00:05:14.440]  究竟是甚麼事
[00:05:14.440 --> 00:05:15.880]  聖經說
[00:05:15.880 --> 00:05:17.160]  如果我們看前一點
[00:05:17.160 --> 00:05:19.560]  在《使徒行傳》第八章說
[00:05:19.560 --> 00:05:21.520]  從這日起
[00:05:21.520 --> 00:05:24.360]  耶路撒冷的教會大遭逼迫
[00:05:24.360 --> 00:05:25.760]  這日是甚麼意思
[00:05:25.760 --> 00:05:28.240]  這日就是當日
[00:05:28.240 --> 00:05:29.680]  大家記得吧
[00:05:29.680 --> 00:05:32.720]  史提反被石頭打死
[00:05:32.720 --> 00:05:36.000]  有人用石頭打死了史提反之後
[00:05:36.000 --> 00:05:39.520]  那日教會就開始遭受到大逼迫
[00:05:39.520 --> 00:05:44.320]  所以當時在耶路撒冷的信徒就走了
[00:05:44.320 --> 00:05:45.360]  四散
[00:05:45.360 --> 00:05:52.160]  聖經說他們散到猶太和撒瑪利亞不同的地方
[00:05:52.160 --> 00:05:53.520]  當然
[00:05:53.520 --> 00:05:57.000]  這些信徒離開了耶路撒冷
[00:05:57.000 --> 00:05:58.880]  不論去到哪裏
[00:05:58.880 --> 00:06:01.000]  他們都是基督徒
[00:06:01.000 --> 00:06:03.760]  所以他們就帶著基督的信仰
[00:06:03.760 --> 00:06:06.120]  去到其他地方
[00:06:06.120 --> 00:06:07.880]  過了一段時間
[00:06:07.880 --> 00:06:11.600]  我們來到《使徒行傳》第九章
[00:06:11.600 --> 00:06:13.440]  大家可以想像
[00:06:13.440 --> 00:06:16.280]  信徒離開了耶路撒冷
[00:06:16.280 --> 00:06:20.680]  即是說他們得不到教會領袖的牧養
[00:06:20.680 --> 00:06:23.480]  大致上是這樣的原因
[00:06:23.480 --> 00:06:26.360]  彼得作為教會的領袖
[00:06:26.360 --> 00:06:28.080]  就要去到那些地方
[00:06:28.080 --> 00:06:31.960]  我們都牧養四散了的信徒
[00:06:31.960 --> 00:06:34.560]  這個發生在
[00:06:34.560 --> 00:06:37.000]  呂大的神跡
[00:06:37.000 --> 00:06:38.880]  如果大家看地圖的話
[00:06:38.880 --> 00:06:42.480]  就在耶路撒冷的西北邊
[00:06:42.480 --> 00:06:45.000]  大概是25英里左右
[00:06:45.000 --> 00:06:46.480]  如果我們看地圖的話
[00:06:46.480 --> 00:06:47.680]  我們不難發現
[00:06:47.680 --> 00:06:52.120]  這個呂大就在耶路撒冷和沿海位置的城市
[00:06:52.120 --> 00:06:55.800]  包括我們等一下第二個神跡發生的地方約柏
[00:06:55.800 --> 00:06:57.720]  在這兩個地方中間
[00:06:57.720 --> 00:06:59.480]  即是說
[00:06:59.480 --> 00:07:05.080]  他是在很多主要的城市的必經之路
[00:07:05.080 --> 00:07:08.560]  如果你要去耶路撒冷或者沿海地帶
[00:07:08.560 --> 00:07:10.920]  都需要去到這個地方
[00:07:10.920 --> 00:07:14.480]  即是說這個地方是當時的貿易
[00:07:14.480 --> 00:07:18.600]  旅遊或者文化的交匯地
[00:07:18.600 --> 00:07:22.920]  聖經就說彼得去到這個呂大的地方
[00:07:22.920 --> 00:07:24.920]  探望當地的聖徒
[00:07:24.920 --> 00:07:26.160]  即是告訴我們
[00:07:26.160 --> 00:07:28.520]  當時分散了的基督徒
[00:07:28.520 --> 00:07:30.720]  已經在呂大這個地方
[00:07:30.720 --> 00:07:34.360]  其實已經建立了一個信仰的群體
[00:07:34.360 --> 00:07:41.480]  接著彼得就見到以利雅的一個人
[00:07:41.480 --> 00:07:44.880]  聖經沒有說到究竟是
[00:07:44.880 --> 00:07:47.080]  彼得主動的去醫好他
[00:07:47.080 --> 00:07:49.000]  還是他要求彼得去醫好
[00:07:49.000 --> 00:07:54.080]  因為聖經一開始的時候就已經說了
[00:07:54.080 --> 00:07:55.640]  彼得對他說
[00:07:55.640 --> 00:07:56.680]  以利雅
[00:07:56.680 --> 00:07:59.240]  耶穌基督醫好你了
[00:07:59.240 --> 00:08:04.440]  起來收拾你的玉子
[00:08:04.440 --> 00:08:06.320]  這裡就很簡單
[00:08:06.320 --> 00:08:07.520]  講
[00:08:07.520 --> 00:08:12.080]  這個舉動以利雅就得到醫治了
[00:08:12.080 --> 00:08:15.000]  我們需要認真地看一看
[00:08:15.000 --> 00:08:18.200]  因為聖經只是說了這個醫治的舉動
[00:08:18.200 --> 00:08:19.840]  即是說這個舉動
[00:08:19.840 --> 00:08:22.840]  簡單的這個說話就包含了
[00:08:22.840 --> 00:08:23.520]  很清楚
[00:08:23.520 --> 00:08:25.560]  神要我們知道的事情
[00:08:25.560 --> 00:08:27.240]  現在我們認真地看一看
[00:08:27.240 --> 00:08:29.480]  這麼簡單的一句
[00:08:29.480 --> 00:08:34.080]  叫他起來的命令
[00:08:34.080 --> 00:08:37.040]  單看這句命令的時候
[00:08:37.040 --> 00:08:38.240]  大家有沒有留意
[00:08:38.240 --> 00:08:39.920]  有沒有提醒你們
[00:08:39.920 --> 00:08:41.640]  另外一個耶穌
[00:08:41.640 --> 00:08:47.880]  很類似的一個醫治的經驗
[00:08:47.880 --> 00:08:51.280]  有沒有提醒大家一個類似的醫治
[00:08:51.280 --> 00:08:54.880]  如果我們看這個馬太福音的第九章
[00:08:54.880 --> 00:08:56.280]  是有的
[00:08:56.280 --> 00:08:58.640]  曾經有一個人
[00:08:58.640 --> 00:09:00.240]  就抬著一個毯子
[00:09:00.240 --> 00:09:03.920]  去到耶穌的面前
[00:09:03.920 --> 00:09:05.840]  就要求耶穌醫治他
[00:09:05.840 --> 00:09:08.400]  耶穌見到這群人這麼有信心
[00:09:08.400 --> 00:09:12.320]  耶穌就做了一個他們都沒有要求到的事情
[00:09:12.320 --> 00:09:13.760]  他們就是求醫治
[00:09:13.760 --> 00:09:15.000]  但耶穌就說
[00:09:15.000 --> 00:09:17.120]  你的罪
[00:09:17.120 --> 00:09:18.600]  赦了
[00:09:18.600 --> 00:09:22.480]  當時在場的其他宗教領袖聽到之後
[00:09:22.480 --> 00:09:23.960]  就很不開心
[00:09:23.960 --> 00:09:25.800]  很不開心就舔你一口水
[00:09:25.800 --> 00:09:27.760]  為什麼你可以赦罪
[00:09:27.760 --> 00:09:30.120]  你這樣說的時候
[00:09:30.120 --> 00:09:32.800]  你是犯了這個潛枉的罪
[00:09:32.800 --> 00:09:34.920]  你是褻瀆了神
[00:09:34.920 --> 00:09:35.800]  那當然了
[00:09:35.800 --> 00:09:39.760]  作為耶穌基督是神的兒子的時候
[00:09:39.760 --> 00:09:42.240]  耶穌當然有絕對的權力
[00:09:42.240 --> 00:09:46.160]  來赦罪和醫治任何的疾病
[00:09:46.160 --> 00:09:48.240]  所以你看到耶穌不需要開藥單
[00:09:48.240 --> 00:09:49.560]  也不需要做手術
[00:09:49.560 --> 00:09:50.960]  耶穌一句簡單的說話
[00:09:50.960 --> 00:09:55.920]  你起來,這個癱子就得到醫治
[00:09:55.920 --> 00:09:57.240]  好了
[00:09:57.240 --> 00:09:58.560]  我想大家去想一想
[00:09:58.560 --> 00:10:01.240]  耶穌這個叫癱子起來
[00:10:01.240 --> 00:10:06.640]  和彼得那個醫治的命令有沒有類似
[00:10:06.640 --> 00:10:08.680]  很類似的
[00:10:08.680 --> 00:10:11.800]  特別他們所說的都是同一樣的
[00:10:11.800 --> 00:10:16.120]  起來,拿起你的玉紙
[00:10:16.120 --> 00:10:17.680]  為了一個不同的
[00:10:17.680 --> 00:10:20.400]  大家有沒有留意到有一個不同的地方
[00:10:20.400 --> 00:10:23.480]  不同的地方就是
[00:10:23.480 --> 00:10:25.080]  彼得在這裡加了一句
[00:10:25.080 --> 00:10:28.240]  耶穌基督,醫好你了
[00:10:28.240 --> 00:10:30.760]  很清楚,講得清楚一件事是什麼
[00:10:30.760 --> 00:10:32.120]  彼得知道很清楚
[00:10:32.120 --> 00:10:35.040]  他能夠醫治病人的能力
[00:10:35.040 --> 00:10:36.680]  並不是他自己的能力
[00:10:36.680 --> 00:10:38.000]  是來自耶穌基督的
[00:10:38.000 --> 00:10:39.760]  所以彼得他沒有說
[00:10:39.760 --> 00:10:41.400]  我現在醫好你了
[00:10:41.400 --> 00:10:43.360]  馬上起來
[00:10:43.360 --> 00:10:45.080]  彼得沒有這樣說的
[00:10:45.080 --> 00:10:50.320]  他很清楚這個是神的能力
[00:10:50.320 --> 00:10:55.240]  所以他沒有將神的作為據為己有
[00:10:55.240 --> 00:11:00.160]  他將一切的榮耀歸給天父上帝
[00:11:00.160 --> 00:11:04.200]  這個醫治的舉動告訴我們很重要的事情就是
[00:11:04.200 --> 00:11:08.840]  神其實是通過在地上的信徒
[00:11:08.840 --> 00:11:14.120]  來將耶穌能夠醫病的權柄與能力
[00:11:14.120 --> 00:11:17.160]  繼續施行在地上
[00:11:17.160 --> 00:11:19.440]  只要我們真心相信耶穌基督的時候
[00:11:19.440 --> 00:11:20.560]  我們帶著信心
[00:11:20.560 --> 00:11:23.240]  有神在面前給過我們的恩賜的時候
[00:11:23.240 --> 00:11:24.760]  今天我們都可以醫病
[00:11:24.760 --> 00:11:26.960]  可以趕鬼
[00:11:26.960 --> 00:11:31.360]  以致人可以通過信徒能夠行的神蹟
[00:11:31.360 --> 00:11:35.400]  知道耶穌基督仍然活在世上
[00:11:35.400 --> 00:11:39.200]  今天的耶穌基督仍然將他的權柄
[00:11:39.200 --> 00:11:40.600]  施行在地上
[00:11:40.600 --> 00:11:43.640]  通過他的信徒
[00:11:43.640 --> 00:11:48.080]  好了,行神蹟、醫病、坦子起來
[00:11:48.080 --> 00:11:50.160]  結果是怎樣呢?
[00:11:50.160 --> 00:11:51.880]  結果就很清楚了
[00:11:51.880 --> 00:11:57.840]  這個困住坦子八年在床上的病馬上被醫好
[00:11:57.840 --> 00:12:00.520]  這個以尼雅馬上可以起身了
[00:12:00.520 --> 00:12:02.720]  留意接著發生什麼事
[00:12:02.720 --> 00:12:04.640]  接著聖經就說
[00:12:04.640 --> 00:12:09.400]  住在呂大和隔離沙崙的居民
[00:12:09.400 --> 00:12:17.040]  見到能夠起身行走的以尼雅就歸復主
[00:12:17.040 --> 00:12:21.880]  其實新約聖經或者使徒行傳都是一個模式
[00:12:21.880 --> 00:12:25.520]  模式就是說被醫好了之後
[00:12:25.520 --> 00:12:27.480]  人就因此而信主
[00:12:27.480 --> 00:12:29.240]  所以我們從這個角度看的話
[00:12:29.240 --> 00:12:33.880]  神蹟其實不是對自然秩序的干擾
[00:12:33.880 --> 00:12:40.680]  反而是對神原初創造的秩序恢復過來
[00:12:40.680 --> 00:12:44.640]  神蹟見證了神的權能
[00:12:44.640 --> 00:12:50.080]  亦都讓信徒有一個很具體的證據
[00:12:50.080 --> 00:12:53.120]  我們深信當時候來的時候
[00:12:53.120 --> 00:12:56.000]  神有絕對的權柄與能力
[00:12:56.000 --> 00:13:01.600]  可以恢復原初創造的秩序
[00:13:01.600 --> 00:13:04.600]  我們再看第二個神蹟
[00:13:04.600 --> 00:13:06.880]  經文在第二個神蹟的記載
[00:13:06.880 --> 00:13:09.920]  就是一個復活的故事
[00:13:09.920 --> 00:13:13.800]  發生在一個沿海的城鎮叫做約柏
[00:13:13.800 --> 00:13:15.800]  是很近旅家的
[00:13:15.800 --> 00:13:19.320]  這個地方有一個女信徒
[00:13:19.320 --> 00:13:21.360]  很虔誠的女信徒
[00:13:21.360 --> 00:13:23.840]  不過因病而離世
[00:13:23.840 --> 00:13:27.000]  她離開世界之後
[00:13:27.000 --> 00:13:30.800]  人們知道當時使徒彼得就在隔壁那個鎮
[00:13:30.800 --> 00:13:34.440]  不如我們就馬上叫人邀請彼得過來
[00:13:34.440 --> 00:13:36.160]  不要遲疑
[00:13:36.160 --> 00:13:41.240]  聖經就說彼得去到那裡
[00:13:41.240 --> 00:13:44.120]  然後就見到很多人哀哭
[00:13:44.120 --> 00:13:47.920]  彼得就叫其他群眾離開
[00:13:47.920 --> 00:13:52.160]  讓他可以單獨跟死者
[00:13:52.160 --> 00:13:53.920]  直接跟他講
[00:13:53.920 --> 00:13:55.920]  大比大 起來
[00:13:55.920 --> 00:13:57.560]  就這麼簡單
[00:13:57.560 --> 00:13:59.880]  這個離世的女信徒
[00:13:59.880 --> 00:14:02.560]  就張開眼睛可以起來
[00:14:02.560 --> 00:14:05.200]  看完這個簡單的故事
[00:14:05.200 --> 00:14:09.760]  這個簡單的叫死人復活的神蹟
[00:14:09.760 --> 00:14:14.160]  有沒有讓大家想起另外一個聖經裡面的故事
[00:14:14.160 --> 00:14:15.840]  又是很類似的
[00:14:15.840 --> 00:14:18.240]  如果我們看馬可芬的第五章
[00:14:18.240 --> 00:14:21.200]  當時有一個管會堂的女兒
[00:14:21.200 --> 00:14:22.520]  病得很厲害
[00:14:22.520 --> 00:14:24.240]  人們就去找耶穌
[00:14:24.240 --> 00:14:30.560]  希望耶穌去那裡治好病重管會堂的女兒
[00:14:30.560 --> 00:14:31.680]  不過很可惜
[00:14:31.680 --> 00:14:34.920]  當耶穌去到這個地方的時候
[00:14:34.920 --> 00:14:38.320]  這個女兒已經離世了
[00:14:38.320 --> 00:14:40.160]  不過同樣的
[00:14:40.160 --> 00:14:41.960]  當耶穌去到的時候
[00:14:41.960 --> 00:14:44.240]  也都是叫人離開房間
[00:14:44.240 --> 00:14:47.920]  然後就直接跟那個女兒講起來
[00:14:47.920 --> 00:14:49.360]  兩個的故事
[00:14:49.360 --> 00:14:51.720]  如果我們拍在一起看的時候
[00:14:51.720 --> 00:14:54.320]  有很多類似的地方
[00:14:54.320 --> 00:14:57.320]  都有很多一幫哀哭的群眾
[00:14:57.320 --> 00:15:00.200]  都是去到的時候叫群眾離開
[00:15:00.200 --> 00:15:04.040]  都是發出命令叫死者起來
[00:15:04.040 --> 00:15:06.840]  然後復活就馬上發生
[00:15:06.840 --> 00:15:10.000]  特別如果我們看那個命令的時候
[00:15:10.000 --> 00:15:15.680]  就更加的清晰
[00:15:15.680 --> 00:15:18.960]  當彼得叫那個死者起來的時候
[00:15:18.960 --> 00:15:19.800]  他怎麼叫
[00:15:19.800 --> 00:15:22.160]  大彼大起來
[00:15:22.160 --> 00:15:25.920]  大彼大就是那個死者的名字
[00:15:25.920 --> 00:15:28.040]  但是到耶穌那個例子的時候
[00:15:28.040 --> 00:15:29.520]  都是很類似的
[00:15:29.520 --> 00:15:31.280]  叫大利大
[00:15:31.280 --> 00:15:31.800]  古米
[00:15:31.800 --> 00:15:33.440]  古米就是起來的意思
[00:15:33.440 --> 00:15:37.120]  連聲音發音都很類似
[00:15:37.120 --> 00:15:38.080]  是不是巧合呢
[00:15:38.080 --> 00:15:40.200]  是不是這麼巧合呢
[00:15:40.200 --> 00:15:44.480]  還是彼得刻意模仿耶穌呢
[00:15:44.480 --> 00:15:46.200]  無論情況是怎麼樣
[00:15:46.200 --> 00:15:48.120]  我們由於太多的類同
[00:15:48.120 --> 00:15:50.240]  我們很難將這兩個的事件
[00:15:50.240 --> 00:15:53.520]  完全當成一個獨立的個案來看
[00:15:53.520 --> 00:15:55.160]  一定有一些的關聯
[00:15:55.160 --> 00:15:56.640]  不過雖然是這樣
[00:15:56.640 --> 00:15:58.840]  在眾多的類同當中
[00:15:58.840 --> 00:16:02.840]  仍然有一個很清楚的不同的地方
[00:16:02.840 --> 00:16:05.960]  有什麼不同的地方
[00:16:05.960 --> 00:16:06.840]  禱告
[00:16:06.840 --> 00:16:07.720]  有沒有留意
[00:16:07.720 --> 00:16:11.160]  彼得在叫這個死者起來之前
[00:16:11.160 --> 00:16:15.280]  他有跪下禱告的
[00:16:15.280 --> 00:16:17.560]  不過耶穌基督就沒有
[00:16:17.560 --> 00:16:20.560]  耶穌基督直接叫那個龜女起來
[00:16:20.560 --> 00:16:22.680]  為什麼
[00:16:22.680 --> 00:16:24.720]  我相信很清楚了
[00:16:24.720 --> 00:16:28.520]  耶穌基督他自己就是生命的傳言
[00:16:28.520 --> 00:16:32.800]  他對生與死有絕對的權柄
[00:16:32.800 --> 00:16:40.440]  所以通過彼得所行的這個復活的神蹟
[00:16:40.440 --> 00:16:42.360]  聖經其實告訴我們
[00:16:42.360 --> 00:16:44.800]  在耶穌基督升天之後
[00:16:44.800 --> 00:16:50.960]  耶穌基督的權柄仍然通過使徒施行在地上
[00:16:50.960 --> 00:16:52.240]  我想大家要理解
[00:16:52.240 --> 00:17:01.120]  這個能夠行神蹟的證明
[00:17:01.120 --> 00:17:06.800]  是對早期教會的建立很重要
[00:17:06.800 --> 00:17:10.280]  大家記不記得保羅曾經在二弗所書那裏
[00:17:10.280 --> 00:17:13.440]  講到在基督裏面的合一
[00:17:13.440 --> 00:17:15.280]  保羅曾經這樣講
[00:17:15.280 --> 00:17:17.280]  當我們不理我們什麼背景什麼的人
[00:17:17.280 --> 00:17:18.560]  只要我們信了耶穌之後
[00:17:18.560 --> 00:17:19.960]  就是神家裏的人
[00:17:19.960 --> 00:17:21.760]  接著講一個很重要的事情
[00:17:21.760 --> 00:17:23.640]  他說我們每一個信徒
[00:17:23.640 --> 00:17:29.640]  都是被建造在使徒和先知的根基上面
[00:17:29.640 --> 00:17:32.600]  耶穌基督就是整個根基的防國石
[00:17:32.600 --> 00:17:35.400]  我們整個信仰的群體
[00:17:35.400 --> 00:17:38.160]  就成為主的聖殿
[00:17:38.160 --> 00:17:38.840]  大家有沒有想過
[00:17:38.840 --> 00:17:44.880]  為什麼今天的教會一定要建立在使徒和先知上面呢
[00:17:44.880 --> 00:17:47.080]  我相信對於第一代的信徒來講
[00:17:47.080 --> 00:17:50.920]  特別是猶太裔的信徒
[00:17:50.920 --> 00:17:52.520]  很明顯
[00:17:52.520 --> 00:17:57.200]  一直以來的信仰體制都是建基於什麼
[00:17:57.200 --> 00:18:01.400]  神是通過舊約的先知來跟別人講說話的
[00:18:01.400 --> 00:18:03.560]  來做他要做的事情
[00:18:03.560 --> 00:18:04.360]  所以很明顯
[00:18:04.360 --> 00:18:07.720]  整個信仰的根基
[00:18:07.720 --> 00:18:10.920]  就是擺在先知的傳統上面
[00:18:10.920 --> 00:18:13.360]  不過使徒呢
[00:18:13.360 --> 00:18:16.240]  為什麼又要建造在使徒上面呢
[00:18:16.240 --> 00:18:17.960]  大家有沒有這樣想過
[00:18:17.960 --> 00:18:21.000]  當日很有可能
[00:18:21.000 --> 00:18:24.000]  當彼得帶著其他的使徒
[00:18:24.000 --> 00:18:25.880]  一起建立教會的時候
[00:18:25.880 --> 00:18:28.360]  很可能有人挑戰他
[00:18:28.360 --> 00:18:29.880]  彼得
[00:18:29.880 --> 00:18:33.680]  這個人我不是很久之前才跟他一起出海打魚
[00:18:33.680 --> 00:18:34.960]  我打魚比他厲害
[00:18:34.960 --> 00:18:36.760]  我打魚還比他多
[00:18:36.760 --> 00:18:40.080]  為什麼今天要我聽他講道理
[00:18:40.080 --> 00:18:41.560]  有沒有想過
[00:18:41.560 --> 00:18:42.760]  馬太
[00:18:42.760 --> 00:18:46.480]  馬太那天才在路邊打稅
[00:18:46.480 --> 00:18:49.560]  他對著我還要打超過我要給的稅
[00:18:49.560 --> 00:18:52.680]  我為此還要跟他吵個架
[00:18:52.680 --> 00:18:56.160]  為什麼今天我要聽他講道理
[00:18:56.160 --> 00:18:59.240]  大家有沒有試過在公司工作呢
[00:18:59.240 --> 00:19:00.600]  在同一個部門裡面
[00:19:00.600 --> 00:19:02.040]  本來是同事
[00:19:02.040 --> 00:19:04.400]  突然之間某一個跟你同級的同事
[00:19:04.400 --> 00:19:07.400]  被升了做你的經理
[00:19:07.400 --> 00:19:08.760]  我試過很多次
[00:19:08.760 --> 00:19:11.760]  引發很多的問題
[00:19:11.760 --> 00:19:13.400]  以前是我跟他同事
[00:19:13.400 --> 00:19:14.360]  我做事比他厲害
[00:19:14.360 --> 00:19:17.200]  為什麼今天我要聽他講道理
[00:19:17.200 --> 00:19:19.120]  很多時候有這樣的事情發生
[00:19:19.120 --> 00:19:22.160]  所以大家看不看到問題所在
[00:19:22.160 --> 00:19:23.840]  如果神介入的時候
[00:19:23.840 --> 00:19:27.440]  這12個所謂的平民百姓
[00:19:27.440 --> 00:19:30.280]  沒有錢、沒有權柄、沒有能力
[00:19:30.280 --> 00:19:32.800]  很難在早期的教會裡面
[00:19:32.800 --> 00:19:36.400]  來建立他們擁有的權柄
[00:19:36.400 --> 00:19:39.040]  但是神介入
[00:19:39.040 --> 00:19:41.720]  大家記不記得一個很重要的
[00:19:41.720 --> 00:19:44.960]  可以說是一個轉捩點的事件
[00:19:44.960 --> 00:19:47.120]  阿拿尼亞和薩菲拉
[00:19:47.120 --> 00:19:50.560]  記不記得這兩個人物是什麼人物
[00:19:50.560 --> 00:19:53.160]  他們欺控聖靈
[00:19:53.160 --> 00:19:54.640]  由於欺控聖靈
[00:19:54.640 --> 00:19:59.360]  所以在彼得的面前相繼死亡
[00:19:59.360 --> 00:20:01.440]  聖經就說
[00:20:01.440 --> 00:20:03.240]  這件事情之後
[00:20:03.240 --> 00:20:09.200]  全教會和聽見這事的人都甚懼怕
[00:20:09.200 --> 00:20:11.240]  主藉著使徒的手
[00:20:11.240 --> 00:20:14.320]  在民間行了很多的神蹟騎士
[00:20:14.320 --> 00:20:16.720]  人們看到這些神蹟騎士的時候
[00:20:16.720 --> 00:20:20.280]  沒有一個敢靠得太近這幫使徒
[00:20:20.280 --> 00:20:23.720]  但卻尊重他們
